3.51498e-18-0.220282j -6.22503e-17+0.313836j 1.27814e-16+0.263162j -1.24483e-17-0.0911249j -3.45618e-17+0.117597j -3.95117e-17+0.129382j -8.60047e-17+0.0235548j -3.68121e-17+0.206251j 2.11082e-16-0.067255j 8.78509e-17+0.0509637j -1.17693e-16+0.0995489j -4.13281e-16+0.0264946j -2.84012e-15+0.0180749j 1.67222e-14-0.186872j -1.26592e-19+0.0329024j -2.33862e-17-0.0166717j 1.07153e-16-0.0146158j -4.50144e-16+0.0724232j -7.34078e-16+0.048712j -2.07814e-17+0.0316158j 8.3446e-17-0.0189492j -1.35041e-17+0.00694585j 2.82698e-15-0.0574059j 1.6253e-16+0.0166795j -3.15316e-15-0.0228646j -7.64737e-17+0.0312466j -1.20167e-15-0.0199225j -2.48746e-17-0.0452519j -9.14206e-16-0.042081j -3.6143e-16+0.00698247j -3.68063e-17+0.00880496j 1.34512e-16+0.00417281j 2.27524e-15-0.0429159j -3.24171e-15-0.026667j -9.22752e-16-0.0539468j 2.10298e-16-0.0347047j 6.52439e-15-0.0237668j -3.32238e-16-0.0311704j -8.79826e-16-0.0690266j -2.32795e-15+0.0498181j -5.01618e-16-0.00349601j 2.69436e-16+0.018367j -2.93248e-15-0.0433494j 1.66815e-15-0.017862j 4.38949e-16+0.00395929j 3.04409e-16+0.0319014j 1.55407e-15+0.0200555j 3.23762e-16-0.00578734j 1.92692e-16+0.00826428j 1.26441e-16-0.0144424j -1.73094e-16+0.0118307j -2.78665e-16-0.0122219j -5.68776e-17-0.0293154j 2.55274e-16+0.00855532j 2.33452e-16-0.00776755j -2.0193e-16-0.00628568j -3.47377e-16+0.00056748j -1.20792e-16+0.0105543j -5.74332e-16+0.00755378j 6.08945e-18-0.0139093j 1.47272e-16-0.0126198j 1.8049e-16-0.0249533j -6.98456e-17-0.0126977j -2.57905e-16-0.00444664j 4.98051e-16+0.00209744j -8.01352e-19+0.00475942j 7.06377e-16+0.00396082j 1.29982e-16-0.0244391j 1.92418e-16+0.0147452j 1.75146e-16+0.00606379j 2.69234e-16-0.0144344j 3.93459e-16-0.00882258j 1.49337e-15+0.0103632j 8.06688e-16-0.026479j 2.04937e-16+0.00188866j 3.56923e-16+0.0122488j 5.15034e-16+0.0365928j 4.43288e-16+0.00423183j 4.85759e-16+0.0253892j 1.1279e-16-0.00791271j -1.37166e-15-0.00305494j -2.05926e-15-0.0306627j 1.05904e-15-0.0390253j 3.78785e-16+0.0140869j -1.15638e-15-0.000783002j 6.25287e-18-0.0038599j -1.00573e-16-0.0206214j 4.30257e-18+0.00525607j -6.184e-17+0.0221825j 1.89764e-16+0.00763824j 7.45021e-16+0.00772558j -4.17891e-16-0.0120918j -1.31117e-17-0.0105336j -1.80971e-16+0.0122479j 1.23404e-16+0.0217587j 1.33219e-16-0.0154474j 1.32294e-16+0.0178033j 1.3008e-16+0.0237861j -2.51471e-16-0.0107555j -2.76982e-16-0.0179298j -4.28267e-17-0.0160549j 1.24719e-17+0.0363801j 2.10069e-17-0.0188927j 1.02084e-15+0.0101007j 1.45529e-16-0.000729771j -7.12018e-16-0.0254888j -3.14077e-17-0.00394031j -5.1483e-17+0.00842462j 1.3925e-16-0.00630164j -2.35193e-15+0.0315205j -1.74691e-17+0.00650814j 2.63759e-16-0.00233896j -5.38636e-15+0.0157012j 1.06153e-16+0.0140376j -1.69077e-17+0.0200782j -4.7944e-17-0.0183898j -4.37783e-17-0.0308054j 3.08463e-16+0.020277j -8.45541e-15+0.0225995j -1.06023e-17-0.0165743j 1.13769e-16-0.0386943j 4.83524e-16+0.0478847j -1.20761e-16+0.0424451j 1.05915e-16-0.000599494j 9.02647e-16-0.0674317j 5.91869e-16+0.039924j -1.93878e-16+0.015283j -2.14505e-17+0.0184655j 6.80495e-17-0.0232728j -5.65531e-15-0.0635318j 6.61591e-17-0.0538713j -3.95404e-17+0.0655159j 1.46083e-17-0.0590833j 3.37904e-18-0.0959503j -9.73151e-17-0.0697012j -1.38095e-17-0.0294508j 
-1.2082e-16+0.260086j -1.11144e-16+0.198207j 8.17411e-17+0.104787j -9.38616e-17+0.219763j 3.53847e-17-0.196905j -6.48972e-17+0.125676j -9.72285e-16+0.159393j 1.39791e-16+0.0718731j -2.61885e-16+0.199983j -4.89359e-16-0.0276531j 3.703e-16-0.127169j -2.77609e-16-0.0531063j -1.48504e-15+0.163806j 6.01544e-15-0.03859j 6.68424e-16+0.0807876j -1.06153e-16+0.0346356j -9.07371e-17-0.00131681j 4.56839e-17-0.0504615j -1.47235e-16+0.0445679j 2.44194e-17-0.0496395j -3.2346e-16+0.0337038j 1.40244e-16-0.0262547j -8.10791e-16+0.0195806j 1.34641e-16-0.0225225j -5.55456e-15-0.0402199j 1.66431e-16+0.0425947j -1.57386e-17-0.00946436j 6.14618e-16-0.0492397j 5.44379e-16+0.056409j 7.72045e-17+0.00107579j 5.81064e-17-0.01233j -2.92266e-16-0.0178611j 7.92114e-16-0.0199721j 4.62191e-15+0.0353312j -1.18289e-15-0.0269678j 5.6128e-16+0.00276311j -1.92289e-15+0.00573881j 1.17339e-15-0.0403154j 7.05311e-16+0.0855005j -1.0454e-15+0.0248032j 3.49971e-16-0.00699728j -1.25274e-16+0.0296104j 1.46649e-15+0.00649151j -1.8984e-16-0.0322256j -4.29843e-15-0.0505529j 1.00373e-16+0.000805318j 8.964e-16+0.0144441j 3.88304e-16-0.009168j 2.72804e-16-0.00551914j 1.11877e-15-0.0311235j -1.18073e-15+0.0248363j 7.46391e-16-0.0187646j -7.51841e-16+0.00351079j 1.26511e-16-0.0068435j 1.10201e-15-0.0102224j -3.56195e-16+0.0159395j -1.96635e-16+0.024028j -7.99483e-16+0.010426j -5.3947e-16+0.0113186j 1.90728e-16+0.00125033j -1.32965e-16-0.00170687j -4.14532e-17-0.00146771j 2.27653e-16+0.0113403j 5.55318e-16+0.0125352j -2.30868e-15-0.0110354j -2.52322e-16-0.035764j -2.57937e-16+0.0431486j -1.152e-15+0.0236883j 5.24434e-17-0.014065j 4.78092e-16+0.00638982j 2.07148e-17-0.0121068j 4.02206e-16-0.000991208j -7.62146e-16+0.0255602j -1.40692e-15+0.00502322j -1.04688e-15-0.027271j -1.5744e-16-0.00538367j 2.35711e-16-0.000734465j 1.59963e-16+0.00833498j -1.02251e-16-0.0230056j 1.98174e-16+0.0287403j -8.35859e-16-0.0255524j -6.64024e-16+0.00989924j -8.61826e-16+0.00758145j -7.41159e-16+0.0127138j 2.18368e-16-0.00959904j -4.50161e-17+0.00691696j 8.63939e-17-0.0193211j 1.05514e-16+0.00849775j 3.3279e-18-0.00607848j -4.83627e-16-0.00803884j -3.36769e-15-0.0383126j 9.19754e-16+0.0255448j 6.49919e-17+0.0202211j -1.83971e-16+0.00489455j -1.42938e-16+0.012815j -1.37659e-16+0.00641917j 1.37932e-15-0.017638j -1.08824e-15+0.0414213j -4.81366e-16-0.0171031j -6.4876e-17+0.0102698j 1.98403e-16+0.0564872j 1.62102e-16-0.0129074j 4.16667e-17+0.0028595j 1.52838e-15+0.014464j 2.87837e-16-0.016063j 9.28585e-16+0.0305829j 1.65573e-16-0.0134888j -3.15638e-17-0.00430174j 4.25363e-17-0.0110852j 1.96661e-16-0.00582248j -9.29379e-17+0.0297241j -8.82569e-16+0.00124173j 1.75704e-14-0.0507676j -2.32915e-17-0.00101839j -9.43184e-17+0.0312168j -7.0434e-17-0.00235396j -6.43577e-19-0.022455j -2.12811e-16-0.0328917j 1.00429e-14-0.0272325j -4.01472e-17+0.00525317j -1.40828e-16+0.0300008j 1.50601e-16+0.0137679j 1.27234e-16-0.0265747j -8.59647e-17+0.03118j -5.914e-16+0.041632j -5.43743e-16-0.0164042j 2.85582e-16+0.0267887j 1.19873e-17-0.0265644j -1.22169e-17-0.0380964j -3.46128e-15-0.039332j -1.48162e-17+0.0411061j 4.18785e-17+0.00798308j 2.2432e-18+0.0330392j 2.55562e-17-0.0691882j -6.94803e-17-0.0701443j -2.31205e-17+0.0466494j 
-1.50742e-17+0.0232727j -1.13718e-16+0.0222824j 2.97324e-16-0.31951j 1.55407e-16-0.138723j -9.21108e-17-0.0253275j -5.03523e-16+0.245839j -2.85375e-16+0.0385191j -1.80163e-16+0.114001j 5.81904e-16-0.144852j 4.27106e-16-0.0684796j -7.33998e-16+0.0217708j 7.7475e-16-0.0601884j 1.4688e-15-0.142125j -4.1634e-15+0.0237132j 8.65172e-16+0.110831j -3.02575e-16+0.0362043j 2.78211e-16-0.0449056j 2.40423e-16+0.0136711j 1.00917e-15-0.0939501j 1.57644e-16-0.11421j 1.66693e-15-0.233756j -3.88331e-16+0.113515j 1.07542e-15-0.0104187j 8.84297e-16-0.078057j 1.13511e-14+0.0825724j -9.69391e-17+0.0847502j -2.65722e-15-0.0392582j -2.91722e-16-0.0202784j -5.81985e-16-0.0293768j 3.5338e-15-0.0646352j 4.15709e-16-0.0541363j -7.58039e-16-0.0957982j 1.80871e-15-0.0348821j 2.5423e-15+0.0177385j -4.75417e-16-0.0387651j 2.52705e-16-0.064337j -6.10583e-15+0.0215622j 4.10984e-16-0.0153692j 3.57321e-16+0.0561516j -5.30704e-16+0.0074906j 1.48202e-16+0.0341587j 1.77414e-17-0.0095513j 1.07754e-15+0.0113294j -1.00679e-15+5.84381e-05j 1.52922e-15+0.0137095j 3.06202e-16+0.0116813j 2.50525e-15+0.0413158j -1.52116e-16+0.0347818j -1.51118e-16+0.00590429j -1.25052e-15+0.0076106j 1.08788e-15-0.0190913j -8.35659e-16+0.0081562j 3.5041e-16-0.0472413j -1.38002e-15-0.0413609j -2.93207e-15+0.0696669j 1.54315e-15+0.0497599j 8.50481e-17-0.00467937j -3.35765e-17+0.00321234j -1.38923e-15+0.0276855j 1.88548e-16-0.0203114j -2.61811e-16+0.00897339j 6.0678e-16-0.00438126j -3.46108e-16-0.00980882j 1.29686e-15+0.00655596j 3.10306e-15+0.00894401j -2.38508e-16-0.0254034j -1.3523e-15+0.012838j -6.1624e-16+0.0474287j 8.10697e-17-0.0213343j -3.08208e-16-0.02982j -4.9786e-16+0.0268717j 4.65894e-16+0.0171706j -6.37069e-16+0.0307345j -2.23027e-15-0.00495923j 2.70539e-16+0.0120559j -5.75923e-16-0.0392671j 1.0907e-16-0.0128336j -1.25033e-16+0.00744812j -9.86596e-16-0.0334749j 1.50983e-16+0.022025j 1.74383e-15-0.00452537j 2.35332e-15+0.0418788j -4.6809e-16+0.00299893j -7.48721e-16+0.0107339j -2.50664e-16+0.00381016j 6.605e-16-0.0209069j 9.88389e-17+0.016946j -2.0104e-16+0.0127433j -1.1852e-16-0.0136492j 4.48688e-16+0.0185609j 1.19863e-15+0.012228j -5.60891e-16-0.0164623j -6.89663e-17-0.00631487j 3.22829e-17+0.00334611j -2.26293e-16-0.0108008j -2.26884e-16+0.040371j 6.94866e-16-0.0315533j -1.51642e-16-0.0121139j 2.54485e-16-0.00933309j 1.03356e-16-0.00597132j -9.81586e-17-0.0102241j 1.87572e-16-0.0111235j 1.94015e-16-0.00862497j -1.01426e-15-0.0112202j -4.44757e-16+0.0427956j -3.20571e-16-0.0131094j -4.27242e-16+0.0347287j 6.218e-18+0.0100639j 1.32859e-16+0.0120857j -8.39354e-16+0.0129595j 6.16403e-17-0.0220007j 4.40588e-16+0.0114863j -9.45053e-15+0.027872j 9.71736e-17-0.0114497j -7.90809e-17+0.0131012j 4.01637e-17+0.00155485j 5.35789e-17+0.0415862j 4.09011e-16+0.0106179j -2.3874e-14+0.0629892j 5.07618e-17-0.0157392j -1.71267e-16+0.055186j -1.62308e-16-0.0140285j 3.83614e-17-0.00224862j 8.99311e-17+0.000579097j -2.63683e-16-0.00791147j 1.98905e-16+0.0365754j -3.43341e-16-0.0279802j -3.69403e-17+0.0521866j -1.58085e-16+0.0781578j 5.00084e-15+0.0577614j -9.57727e-17+0.0136925j -2.54356e-17+0.0111576j 8.83473e-17-0.0741326j -1.21905e-16+0.0736483j -3.37103e-17+0.0780685j 1.39739e-16-0.0818357j 
4.62373e-17+0.0282826j -2.12036e-17-0.0539607j -8.36983e-17-0.11207j 1.08791e-16+0.205976j 1.10975e-16-0.0557017j 1.56413e-16-0.146935j 1.47795e-15-0.244195j -1.61918e-16+0.146121j -1.42295e-17-0.0357651j -5.23325e-16+0.0668287j 8.88101e-16-0.25105j -1.94853e-16-0.030624j 2.60304e-15+0.0444848j -1.62802e-14+0.197506j 2.26971e-15+0.183634j -4.47476e-16-0.0085861j -5.98577e-17-0.0330298j 3.54046e-16-0.134906j 3.86318e-16+0.0659962j 1.36009e-16-0.0121453j -3.40904e-16-0.0327802j 2.24571e-16+0.0255678j -1.29604e-15+0.0246797j -7.92762e-16+0.0656987j -1.33691e-14-0.0958253j -8.50527e-17+0.0149386j 1.64886e-15+0.0246824j -7.75694e-16+0.0177088j -5.26132e-16-0.0634189j -2.67235e-15+0.0752145j -2.3327e-16-0.0864833j -5.12645e-16-0.0849421j 3.5594e-15-0.0711228j -1.90727e-15-0.018938j 2.90662e-15+0.093711j -8.2574e-16+0.0207804j -5.82133e-15+0.0203209j -1.30222e-15+0.0717642j -7.56873e-16-0.110945j 2.71666e-15-0.0619769j -1.65914e-16-0.00691316j -5.35873e-16-0.0105589j 2.48029e-15-0.00130475j -6.53596e-16-0.0524341j -9.65595e-16-0.0107992j -1.26655e-16-0.0588881j -2.67723e-15-0.0297512j 5.22838e-17+0.00587916j 2.92666e-16-0.0851372j 4.99827e-16+0.0030892j -1.03218e-15+0.0241896j 8.43591e-16-0.0338551j -1.04398e-15-0.0103993j 1.776e-16+0.0109717j 2.27486e-15-0.0217005j -7.80064e-16+0.0343058j -4.21463e-16+0.0360812j -1.67405e-15+0.00988605j 6.29152e-16-0.0143609j -2.02146e-16+0.0241202j -6.64122e-16+0.0275996j 6.02447e-16-0.0173187j -2.63363e-16-0.0198277j -3.78862e-16-0.0167689j 6.29854e-15+0.0248207j 1.17537e-17+0.0364421j -7.7367e-16-0.0600062j 1.24663e-15+0.0195728j -3.27991e-16+0.0226078j -2.74773e-16+0.00822868j 5.94159e-17-0.00776297j -7.19879e-16-0.00560797j -7.4904e-17-0.0304473j 1.25236e-15+0.0154752j -5.78456e-17-0.00159417j 1.63186e-16+0.0133657j -3.6628e-16-0.0119248j 1.95267e-16+0.00708749j 7.09822e-16+0.0346719j -1.62969e-16-0.0172061j -1.44534e-15-0.000478345j -1.80105e-15-0.0262662j 1.21722e-15-0.00386932j 2.68854e-15-0.0406781j 1.81458e-15-0.0165156j -2.82976e-16+0.00230607j -9.06154e-17-0.0134886j -3.27248e-17-0.0277724j 1.36118e-16+0.00575213j -4.01138e-16-0.0271087j -1.55088e-16+0.00247457j 5.49857e-16+0.0250312j -3.06039e-17+0.00479721j -4.05047e-17-0.00777534j 1.93759e-16+0.0176467j 1.70986e-16-0.0526077j -3.16499e-16+0.0179939j 1.7866e-16+0.0172026j -2.17075e-16-0.0120886j -1.07698e-16-0.00100595j -8.45733e-17-0.0293027j -1.61676e-16+0.0230841j -2.12755e-16+0.00735238j 3.24096e-15+0.0287988j 1.70589e-16+0.0206548j -1.42414e-15-0.0451914j 1.71176e-16-0.0447945j -2.07546e-16-0.00640798j -9.50473e-17-0.0159751j -6.25574e-16+0.00743589j -2.38305e-17+0.00355418j 4.91085e-16-0.0541587j -7.4506e-15+0.0191436j -1.85498e-16-0.00504841j 2.36805e-16-0.070385j 9.03636e-17+0.00881161j -1.09719e-16+0.00866966j -6.24477e-16-0.0263397j 2.47814e-14-0.0658222j 7.38592e-17+0.0389283j -2.73212e-17-0.0375478j 1.93304e-16+0.0196163j -2.01955e-16-0.0181113j 2.36585e-17-0.0938869j 1.71726e-16+0.00329208j -2.59313e-16-0.0179234j 3.89028e-16+0.0426642j -6.50002e-17-0.0316374j -5.39852e-17-0.0517202j 4.61981e-15+0.052189j 7.2692e-17-0.0669087j 2.85019e-17-0.00514442j 3.63814e-17+0.0260492j -1.34189e-17+0.0722007j 8.04868e-17+0.045605j 2.39077e-17+0.0311932j 
3.19928e-17-0.0269412j 1.41843e-16-0.0760641j -2.75056e-17-0.0249471j -1.13028e-17-0.0652873j 2.10886e-16-0.069632j 5.86863e-16-0.330441j -3.94298e-16+0.0712107j -5.59738e-17+0.0858347j 5.99804e-16-0.172488j 7.027e-16-0.176148j -5.2777e-16-0.0556141j 1.2616e-15-0.0530532j 4.99011e-15-0.164931j -2.64193e-14+0.265723j -5.72036e-16-0.0796905j -3.67169e-17+0.144771j -1.66455e-15+0.202943j 3.01665e-16-0.0226824j 4.96651e-16-0.00308856j 1.009e-18-0.0164617j 6.67258e-16-0.124111j -4.12474e-16-0.0192594j -3.05993e-15+0.0695746j 3.46177e-16-0.0573975j 9.14789e-15+0.0647497j 2.85902e-16+0.0524994j -1.27037e-15-0.0165484j -4.87073e-16+0.0586042j 8.5194e-16+0.0199749j -1.565e-16+0.000173607j -8.01954e-18+0.015542j -1.72626e-16-0.0326288j -1.77384e-16+0.00768697j 9.8216e-16+0.0115204j 5.81225e-16-0.000186079j -5.31649e-16-0.0988708j -3.52221e-15+0.0103106j 9.94757e-16-0.060889j -4.62985e-16-0.016216j -7.80526e-16+0.00234712j -1.11857e-16+0.0650087j 4.62834e-17+0.0101124j -3.06246e-15-0.0399308j 1.92342e-15-0.00423594j -3.41657e-15-0.0364022j 2.20039e-16+0.0318399j 1.39445e-15+0.0169592j -2.24178e-16+0.0307158j -2.88453e-16+0.032679j -3.93577e-16-0.0265149j 5.81081e-16-0.0272175j 6.76743e-16-0.0258251j -4.49873e-16-0.021961j -4.80854e-16-0.0313198j -3.05711e-15+0.047259j 1.45576e-15-0.00106936j -4.74139e-16-0.00559249j -4.77436e-16+0.0354319j -8.02874e-16+0.019932j 5.86781e-17-0.0283037j 1.76443e-16-0.0212356j 4.76276e-16-0.00085581j -2.31367e-15-0.0297861j 1.84808e-15+0.04405j -7.26114e-15-0.0240793j 5.39852e-16+0.0126945j 2.18414e-16+0.00869977j -1.19818e-16+0.00353427j 7.06684e-17-0.0067506j 3.86736e-16+0.0206517j 3.54356e-16+0.00267768j 7.15886e-16-0.00216166j 1.97607e-15+0.00489143j 1.03164e-15-0.0360466j -5.54907e-16-0.0303891j -1.68958e-16+0.0226908j -3.26598e-17-0.0210128j -4.87412e-17-0.000734961j -2.17478e-16+0.0076287j 2.67376e-16+0.025943j 7.12122e-16-0.000806611j 3.09008e-16+0.00833067j 4.90731e-16-0.00019764j -6.2714e-16-0.00603883j -1.17484e-15+0.0237129j 8.96693e-16-0.0266531j 4.6898e-17-0.0448983j -2.46522e-16-0.00391898j -9.47208e-17+0.0304326j 2.26722e-16-0.023606j 2.34537e-15+0.0264003j -4.29701e-16-0.0234446j 1.85645e-16-0.0261291j -5.89907e-17+0.0112249j 2.93417e-16-0.0102779j 1.98611e-16+0.0114395j -1.97103e-15+0.0443458j 1.58643e-15-0.0231639j 2.52701e-16+0.00708513j -1.26361e-16-0.0172682j -4.35632e-17-0.0425256j -1.39648e-16+0.0465069j -1.41992e-16-0.000732164j -2.24777e-15-0.0202117j -3.56798e-16+0.0218108j -2.05485e-15-0.0732627j -8.80113e-16+0.0682694j 4.02668e-16-0.00685038j 4.77224e-17+0.035065j 1.44309e-15-0.0207249j 1.40509e-16+0.0225242j 5.60807e-17-0.0318282j -3.59465e-18-0.00176257j -5.67272e-18-0.00953447j -1.53621e-17+0.02199j 1.51239e-17-0.0336267j 5.19984e-17-0.0274947j 2.68617e-16+0.0161068j -1.48885e-14+0.0389661j 1.14181e-16+0.0181312j 6.83021e-17-0.0266542j 2.57028e-16+0.0416409j -9.88205e-17+0.0163911j 1.88451e-16-0.0326133j 1.67841e-16-0.0443826j 7.84612e-17+0.0749391j -2.66633e-16+0.0433533j -5.37129e-17+0.0156153j 2.66039e-16-0.105956j 2.28497e-15+0.0257764j 1.72725e-16-0.070116j -8.62279e-18+0.0167568j 6.14979e-17-0.0836071j 2.02125e-16-0.123259j 2.62881e-17-0.0790556j -4.25635e-18+0.00470856j 
-3.02418e-16+0.0798825j 4.36962e-17+0.00498609j 1.29713e-16-0.00593885j -4.89338e-16+0.0969407j 1.25313e-15-0.349933j -1.49811e-16+0.0941235j -3.97282e-16+0.0165761j 4.19723e-16-0.102931j 1.50835e-16-0.0322549j -1.67424e-15+0.22281j 1.87633e-15-0.228526j 1.31724e-15-0.166289j -4.41833e-16+0.175152j -4.56349e-15+0.0745718j 4.52898e-16+0.0166867j 2.55879e-16-0.11209j -7.20576e-16+0.0552469j 4.75308e-16+0.0326829j 2.08543e-15-0.181866j 3.05684e-16-0.0530064j 1.23486e-15-0.0889074j -4.68286e-16+0.126625j 4.893e-15-0.0905519j 5.96799e-16-0.0218519j 8.8711e-16+0.00601738j -7.50062e-17-0.0364078j -6.67049e-15-0.0906634j -5.34765e-17+0.0440104j -3.0321e-16-0.0123289j -2.32156e-15+0.0455671j -5.97713e-16+0.0591164j 1.01225e-16+0.0459015j -4.73412e-15+0.0946231j -2.77747e-15-0.0181768j 6.33634e-16-0.0198906j 1.91697e-16-0.0463033j 6.17399e-15-0.0185203j -2.39396e-15+0.0776991j 2.00489e-16-0.0152561j -4.15414e-15+0.0812522j -6.31241e-16-0.0194347j 4.56974e-16-0.0356828j -1.23585e-15-0.0340688j 1.3128e-15-0.0262126j -9.21803e-16-0.0122204j -2.06809e-16+0.0711386j 8.73547e-16+0.0142282j 6.93846e-17-0.028358j -5.08117e-16+0.0246976j -2.08461e-15+0.06405j 2.5726e-15-0.0235084j -7.55099e-16+0.00140757j 1.03738e-15-0.0304146j 8.55529e-16+0.0264664j -4.50144e-15+0.0464082j 1.60535e-15-0.0472374j 8.34237e-17-0.0521735j 1.29333e-15+0.00585374j 2.36802e-15-0.0432004j -6.70623e-16+0.0304845j -4.42045e-16+0.00488528j -1.05785e-16-0.0137838j 6.35755e-16+0.000894126j -2.19045e-15-0.0380218j -1.52927e-15-0.00406605j 8.67064e-16+0.0221607j 1.59929e-15-0.0496075j 1.32433e-15-0.0496374j -1.80313e-16+0.0379715j -2.81965e-17+0.0188061j 3.56283e-16+0.00200332j 3.12047e-16+0.0183159j 2.12902e-15-0.0308058j 1.79231e-15-0.0235174j -6.08253e-16-0.0290641j -6.70913e-17+0.0272333j -1.39945e-16+0.000775481j 4.55851e-16+0.0103885j -5.28906e-17+0.0130909j -4.13995e-16-0.0527186j 7.48431e-16+0.0254501j 9.90562e-16-0.00495944j 6.6498e-16+0.00414033j 1.18354e-15-0.0239567j 8.17471e-16-0.00257675j 1.71539e-15-0.0490387j -3.39666e-16+0.00732535j -4.77862e-16+0.0226827j -3.50861e-16+0.0275913j 6.00818e-16+0.046871j 2.71664e-15+0.0278375j -1.1166e-15-0.061442j -1.05528e-15+0.0370142j -1.30992e-15+0.0367644j 4.35237e-16+0.0243911j 9.17835e-16-0.0396598j -1.48592e-15+0.0537185j 6.00351e-16+0.0142834j -2.6783e-16+0.0250507j -1.80386e-16-0.00878195j 6.84206e-17-0.0158954j -9.72462e-17+0.01221j -1.60353e-16+0.000754418j 3.52567e-15+0.0326381j -2.55285e-16+0.0357772j -9.16605e-16-0.0361844j -9.58206e-16+0.0583237j -3.94035e-16+0.0233129j 4.34047e-16-0.0366685j -9.12402e-16+0.0125694j 2.31947e-16-0.0449206j 9.60711e-16-0.0402256j -1.69428e-14+0.0465989j 1.30258e-16-0.00305761j -5.74352e-17+0.00804961j 1.62292e-16-0.0164226j 6.70453e-17-0.00527341j 1.10233e-16+0.0404352j -1.70851e-14+0.0450466j 4.50779e-17+0.000375062j 3.57183e-16-0.0529093j 2.83439e-16+0.0346836j 3.64324e-16-0.0565804j -2.06872e-16+0.01483j 1.04423e-15-0.0491527j 2.30828e-16+0.0212441j -1.49241e-16+0.043061j -3.09282e-16+0.0649858j -3.39496e-17+0.0156471j -1.61229e-15-0.0178899j -1.2051e-16+0.0352272j -1.63837e-17+0.0118813j 2.19367e-16-0.0408141j 1.48211e-16-0.00855059j 9.84721e-17-0.0187995j 2.47226e-16-0.0621383j 
