0.00604799+0.0117288j -0.0107603-0.00382125j -0.0143507-0.0583356j 0.0260493-0.0559952j -0.0169458+0.0184581j -0.0448173+0.0126181j 0.00409609-0.0110245j 0.0195943+0.000401121j 0.0022054-0.00838617j 0.00448101-0.00355979j -0.0447984-0.00498072j -0.0164993-0.00877243j 0.0133919-0.00121078j 1.13772e-05+0.00725719j 0.00626581+0.00674274j -0.00236188+0.00234147j 0.00452238-0.00632958j -0.00378328+0.000879115j -0.00339055-0.00653639j -0.00831919-0.0114647j 0.00287648-0.010524j 0.00573172-0.00813244j -0.00060568-0.0158287j 0.0174692+0.0185711j 0.0119618-0.00693987j 0.0227172-0.0072974j -0.0193027+0.0122238j -0.0180811+0.00546877j 0.00153996-0.0148407j 0.0204069+0.0139055j -0.0017239+0.00505583j 0.00647401-0.0177448j 0.00526653+0.00635771j -0.00234637+0.00161594j 0.00213485+0.00547183j 0.0061444+0.000313337j 0.00203056+0.00460628j 0.00551458+0.00465429j -0.00680046-0.00918605j -0.00269929-0.0116764j -0.00299165+0.00860469j -0.00289496-0.00618612j -0.00096451+0.00239311j -0.000118226-0.00136193j -0.00271178-0.00743097j -0.00110623-0.00708377j 0.00121699+0.0063012j -0.00428711-0.00148351j 0.000404632+0.00168444j 0.000787771-0.0105861j -0.00167554-0.0103975j -0.00591575-0.00432075j -0.000864008+0.0113811j 0.00291447+0.00511269j 0.00138866+0.0036039j -0.00208773+0.00076907j 0.00351427-0.0198551j 0.00212116-0.00382603j -0.00312301+0.00400508j 0.00653707-0.00873527j -0.00956464+0.00185147j 0.000294286-0.00168538j 0.00887866-0.0021651j -0.0007691+0.00313704j 0.00323113-0.00120162j 0.011231-0.00622132j 0.00682866-0.0023812j 0.00136169-0.00319524j 0.0141128-0.000561114j 0.0023568-0.00218796j -0.015222+0.00205585j 0.000789069-0.00377211j -5.35519e-05-0.00304143j -0.00547907-0.000361404j 0.00430869-0.00204909j 0.00418648-0.00145128j -0.00346175+0.0014749j -0.00352796+0.00357737j 0.00610537+0.00634581j -0.0148086-0.00287741j -0.00583233+0.000724065j 0.00199296+0.000277405j -0.00901637-0.0050037j -0.00455946+0.00363453j -0.0104088+0.00612133j 0.00620737+0.000781015j 0.00139835-0.0017835j 0.00394001+0.00115601j -0.00546862-0.00126777j 0.0023388+0.00210877j -0.00444178-0.000515297j 0.00121185-0.00247568j -0.00177846+0.0013486j -0.00359174+0.00195115j -0.00191362-0.000271036j -0.000930266+0.00124437j 0.00665022+0.000602003j 0.00232352+0.00295994j 0.00117742-0.00168759j -0.00200134-0.000679718j -0.00671748-0.00236821j 0.00221379+0.000153117j 0.0047696-0.00172958j 0.00385867+0.00469081j 0.000475928+0.00327623j -0.000820831+0.00172711j 0.00491601+0.00854232j -3.45074e-05-0.000139998j 0.00600662-0.0030075j -3.24767e-05-0.00271202j -0.00391664-0.00572657j 0.00226535+0.0137038j -0.000495816+0.00229607j 0.00150508+0.00450117j 0.00124815+0.00631019j -0.00482421+0.00154044j -0.00275364-0.00148497j 0.00242605+0.00738766j 0.00832586-0.0056075j 0.0051507-0.00175119j -0.00334234+0.00187117j -0.00773206+0.00578299j -0.00220853-0.00454326j -0.00342119+0.00543857j -0.001459-0.00109379j 0.00509081+0.0026699j -0.00234045-0.00029918j 0.00359595-0.00260699j 0.000220893+0.000664069j 0.0010529+0.0017442j -0.00216153+3.27295e-05j -0.00272281+0.00810574j -0.00331436-0.000227425j 0.00391468-0.00466337j -0.0039381-0.000313088j 0.00168715-0.000103143j -0.000916451-0.00284964j -0.0033734-0.00164161j 0.00105792+0.00160245j -0.00147412+0.00171365j -0.00265654-0.000786964j -0.00497502+0.00116644j -0.0040361-0.00488876j -0.00490383-0.00178605j 0.00846247-0.0088954j 0.00324884-0.00111587j 0.00532254+0.00407071j -0.00226566+0.00136662j -0.0164091+0.000494307j -0.00367095+0.000593881j 0.00212138+0.00057446j -0.00589367+0.00434698j -0.00820162-0.00966727j 0.00161258+0.00293578j 0.00356969+0.00391298j -0.00581008+0.00530037j 7.13847e-05+0.00124283j 0.002102+0.00190217j -0.00280098-0.00437143j -0.00363742+0.00350493j 0.00547482-0.00195683j -0.00269138-0.00541755j -0.000149227-0.00555637j 0.00059158+0.00642954j -0.000610929+0.00189223j -0.00223771+0.000349866j 0.00397875-0.00241353j -0.0090738-0.00197825j -0.00370326-0.000177259j 0.00106529-0.00638559j -0.00332203-0.000697676j 0.000660343-8.05864e-05j 0.00231752+0.00173238j 0.00127054+0.000221314j 0.00263017+0.00356277j -0.00330034-0.00156139j 0.000815916+0.000649658j -0.00185929-0.00228173j -0.0042459-0.00356207j 0.0012914-0.000548622j 0.00374672+0.00316048j 0.00551795-0.00597247j 0.00345361-0.00188958j -0.0045647-0.000422239j 0.00720371+0.004342j -0.00352438-0.00286948j -0.00313799+0.00660152j 0.00595291+0.000835828j -3.18779e-05-0.00475278j 
0.0331923+0.0227654j -0.00411674-0.0044876j -0.0604712-0.000893858j 0.115102+0.0234652j 0.015838+0.03337j 0.00260465-0.0217699j -0.00419626-0.047297j 0.010833-0.000612397j -0.0225615-0.0261247j 0.0348026-0.000141606j -0.0222455+0.0218835j -0.0199101-0.0208771j -0.0210661-0.0189316j 0.0159649+0.0118252j -0.00536809-0.0238611j -0.00129033+0.0104818j 0.0214836-0.0164621j 0.0161602+0.012055j -0.00279567-0.000161076j 0.0162143+0.00959099j 0.0222692-0.0269976j -0.0116204-0.0210558j 0.00824785-0.00816614j -0.0288641-0.0204693j 0.000658263-0.015156j -0.00356551+0.00580527j 0.00211065+0.0132491j -0.0125322-0.0108431j -0.0163286+0.0231382j -0.000657314+0.0323336j 0.00706291+0.000665572j -0.0174057-0.019156j 0.0200978-0.00741893j 0.00210351+0.00386762j -0.00257032-0.00988875j 0.00742157+0.00933454j -0.000768025-0.0131997j 0.0138915+0.00425349j -0.00216781-0.00133026j -0.00293983+0.0078803j -0.0060348-0.00479849j -0.00688181-0.000762187j -0.00245918+0.000921264j 0.00326155+0.00312521j 0.000136657-0.00276207j -2.08227e-05+0.00336715j 0.00370782+0.0052529j -0.00257299-0.000913579j 0.00123718-0.00133463j -0.00264215-0.00225347j -0.00523945+0.00666296j -0.00721873-0.0060245j -0.00732443-0.0134419j -0.0032759+0.00298659j 0.00274085-0.0150409j 0.00439426+0.0106556j 0.0055457+0.0117658j -0.00503048+0.0012564j 0.00420808-0.000206952j 0.00597893+0.0118514j -0.00433537+0.00309869j 0.0089179+0.018847j 0.0191674+0.00861066j -0.00076417-0.00508731j 0.0129822-0.000185484j -0.00196623-0.000197903j -0.0055334-0.0106966j -0.00087851-0.00450996j -0.00128984-0.00824454j -0.00395532-0.00418218j 0.00124794+0.00298921j 0.00351287+0.0109915j -0.00103195+0.00401656j -0.00440678-0.022069j -0.00559072+0.000701869j 0.000503053+0.00811961j 0.00159783-0.000858636j 0.00111917+0.00519795j -0.0104263+0.0031518j 0.00511925-0.0133142j -0.00224953+0.00715726j 0.00241511-0.0101409j 0.000970866-0.0162094j -0.000976076-0.00462511j 0.00395001+0.0141752j -0.00789734+0.00137777j -0.00614017-0.00529533j 0.0048822-0.0122305j -0.00771433+0.0161673j 0.004828+0.00291539j -0.0035921-0.00263535j 0.00252644+0.00252814j -0.00735588-0.000675164j -0.00913834+0.00185857j -0.00559936+0.0022561j 0.0090791-0.00894175j 0.000154824-0.0024779j 0.0010133+0.00139373j -0.00458146-3.12807e-05j 0.000921889-0.00430429j 0.00358632-0.00138142j -0.000314167-0.00464021j 0.00379336-0.00447693j -0.00246063-0.000881963j 0.00316372-7.02563e-05j -0.00321187-0.00357093j 0.00184233+0.00343476j 0.00186873-0.00185764j 0.00449573+0.0034595j -0.00242684-0.00156946j 0.000310099+0.00308181j -0.00128926-0.0035447j 0.00064724+0.000775476j -0.00071146-0.00496567j 0.00386473-0.00059486j -0.00337347-0.00137819j -0.00139175-0.000234451j 0.0018466-0.0049784j 0.0016161+0.00928755j 0.00507197+0.00252641j 2.42704e-05+0.00150043j 0.00420659+0.00184781j -8.20322e-05-0.00206764j -1.44271e-05-0.000278543j -0.00237628-0.000433496j 1.1086e-05+0.00396737j -0.0019173-0.00392282j -0.00100959-0.00348993j 0.00316208+0.00391027j -0.0102699+0.000964131j 0.00412444+0.00658545j 0.00053617+0.0121616j 0.0032365-0.00522773j -0.00364529-0.00390064j -0.000535088-0.00145257j -0.000133657-0.000511827j -0.0113005+0.00263167j -0.00426626-0.00304245j 0.0031702+0.00066907j -4.99416e-05-0.00230396j 0.00742498-0.00386886j -0.00542413+0.00265676j -0.00131369+0.00853481j -0.00177681+0.00838793j -0.00193843+0.00361146j -0.00220923+0.00193218j -0.00453082-0.00351319j 0.00627332+0.0011998j -0.00226173+0.0074034j 0.000918947+0.000401958j 0.00222406-0.00394534j -0.00204152-0.00919111j 0.000708297+0.00550893j -0.0005418+0.00396469j 0.000753104+0.00278929j 0.00195844-0.0079058j -0.00586872-0.000944715j 0.00499975-0.00963123j -0.00356271-0.00648921j -0.00340941+0.00607309j 0.00341107+0.00169787j 0.00602232-0.00764938j -0.000639975+0.000178496j -0.0059457+0.00144736j -0.0101107+0.00610191j -0.00707629+0.005195j 0.000683759-0.00857546j -0.00275778-0.00848606j -0.00183381-0.00390149j 0.00595307-0.000291129j 0.00249085+0.00230187j -0.00100843-0.00136279j -0.00117631-0.00013248j 0.00157726+0.000258381j -0.00355266-0.00234822j 0.0057755-0.00227679j -0.000769221-0.00256694j -0.000387491+0.000562837j 0.00533494-0.000284859j 0.00133368+0.00376412j 0.00863145+0.00249265j -0.00546742-0.00106896j 0.00270382+0.000995701j -0.0114011-0.00491602j -0.00498258+0.00457287j -0.00842896+0.00227945j -0.00197396+0.00459499j 0.00940621+0.00554283j 0.00160042+0.00541198j 
-0.00701229+0.000613588j 0.00948081+0.00569433j 0.0147861-0.0162089j -0.0162733+0.0266791j 0.0178158-0.00675922j 0.00672553+0.00210409j 0.0526886+0.0105202j 0.0614965-0.00817796j -0.0356638+0.00440296j 0.108503+0.00769679j 0.00771528-0.0137122j -0.000452082-0.00843897j 0.0108389-0.00879939j -0.022962+0.00586996j 0.00642551-0.011194j 0.00550208+0.00471615j 0.0054446+0.00302973j -0.000639645-0.00592787j -0.00864981+0.00818652j -0.0202179+0.00357205j 0.00928402+0.00925846j 0.00811733+0.00153941j -0.00092178-0.0115098j -0.0161737-0.0106732j -0.00687361+0.0330822j 0.0314885+0.0173718j 0.00388142+0.0268722j 0.0235493+0.00260609j -0.00507845-0.00166626j 0.00879844+0.000218749j -0.00747712-0.00212499j 0.0024818+0.00077917j -0.0022566+0.00179781j 0.00941688-0.00156305j 0.0109165+0.00867565j -0.00569802+0.00137553j 0.0114956-7.91089e-07j 0.0041092+0.00550723j 0.0026302+0.00269306j -0.000214333+0.00474653j -0.00410866+0.000372104j -0.000816525-0.00415686j -0.0013315-0.00796942j -0.000485061-0.00461471j 0.00661529-0.00141172j -0.00529404+0.00184739j 0.000669887-0.00159797j 0.00364679-0.00166239j -5.4132e-06+0.000657643j -0.00225591+0.00404178j 0.00333444-0.00134294j 0.000322782-0.0021781j 0.00126947+0.00291004j 0.00488841+0.00203703j 0.00616885+0.0131494j 0.00238558+0.0053985j -0.000890114-0.00101254j 0.00022083-0.00176466j -0.00377752+0.000546285j -0.00519418+0.00475812j 0.0043034-0.0015311j 0.00217912+0.00773907j 0.00178064+0.0132881j 0.00353247+0.0126166j -0.00507798-0.0126722j -0.00330059-0.00127448j 0.00875256+0.0227914j -0.00414835-0.0117049j 0.00259806+0.00273795j -0.00220031-0.0147217j 0.00155726+0.0120569j -0.0019777-0.00886847j 0.00259156+0.0145556j -0.000401315-0.00671236j 0.000430039+0.0041022j -0.000516683-0.0129895j 0.00369897-0.0113308j 0.000956016+0.0108905j 0.00232481-0.00992613j 8.47649e-06+0.00454757j 0.00139222+0.00107954j -0.00136548-0.00676695j 0.0031538-0.0147552j -0.00295644+0.0141724j 0.00358142-0.0171668j 0.00438064-0.00622605j 0.00143393+0.000180971j -0.0019312+0.00125112j -0.00226191+0.00568007j -0.00134015-0.00508656j 0.00105556-0.00313551j -0.00254872-0.00214841j -0.00156216+0.00842534j -0.00336235-0.00471319j -0.00135656+0.00498217j -0.001059-0.00264161j 0.000155839+0.00115413j -0.00366787-0.00264121j 0.00374223+0.00311285j -0.00121704-0.00982296j 0.0023227-0.00444482j -0.000783723+0.000941464j 0.00255961-0.0001471j -0.00110768+0.00388435j 0.00327948+0.000561573j 0.00218953-0.000115797j 0.00219844+0.00238347j 0.00523063-0.00408078j -0.00129673+0.00134302j 5.96251e-05+0.000515336j 0.00141138-0.000868738j -0.000333227+0.00299947j 0.00331983-0.00758605j -0.00165606-0.00209311j -0.0033563+0.00830586j 0.00396389-0.00280044j -0.00313171+0.00504411j -0.00205622+0.0018766j 0.00459-0.00125343j -0.00688723+0.00647679j 0.000675612+0.00472545j 0.00520437-0.0105193j -0.00353655+0.00574622j 0.000995621-0.00211612j 0.00432187-0.00512955j -0.00351206+0.00890854j -0.00941824+0.00298859j 0.00695701+0.00828113j -0.00174074+0.00124366j -0.00418173+0.00592784j -0.00290324+0.00156115j -0.00382838-0.00423387j -0.00821877-0.00569635j -0.00549221+0.00108807j -0.00511306+0.000342821j -0.00295597+0.00122867j -0.000853874-0.0109717j 0.00266114+0.00256259j -6.3877e-05+0.0141745j 0.00441111-0.00171683j 0.000176186-0.00478127j -0.00349862+0.000715001j 0.00281709+0.00382073j 0.00179428-0.00261941j -0.00294081-0.00391758j -0.00233208+0.00573117j -0.00210629-0.000453134j 6.78649e-05+0.00504934j -0.00151499+0.00906278j -0.00234522-0.000243512j -0.00205798-0.00508497j 0.00180743+0.00958885j -0.00417266+0.00124984j -0.00390342+0.00287102j 0.00988198+0.00483478j 0.0032209-0.0103618j 0.0081253+0.00251068j -0.00281816-0.000129892j -0.00795672+0.00429389j 0.000512032-0.00758732j 0.00121485-0.00743666j 0.00523817-0.000605507j 0.0119574-0.000649368j -0.00528743+0.00112553j -0.0056908+0.00303878j 0.0109536-0.00140666j 0.00568751+0.000672957j -0.00201731-0.00124347j 0.00318735+0.00285249j -0.0010362+0.001009j -0.0013196-0.000923451j -0.000338676-0.00447721j 0.00371253+0.00111951j -0.00013909-0.00101563j -0.00146672-0.000638687j 0.0017183+0.00189195j 0.00226359+0.00227328j -0.00286074-0.000260524j 0.00738121-0.00143863j -0.0045497-0.000679033j -0.00195739-0.000487881j -0.00131456-0.00204154j 0.00796618+0.00230177j -0.00372733+0.00409099j 0.00669534-0.00171055j 0.00194473+0.00270181j 0.00831474+0.000342706j -0.00163813+0.00113475j -0.00241118-0.0013033j 
-0.00987044-0.0488675j -0.0242711-0.00341748j 0.00992517+0.0892429j -0.0785642-0.144549j -0.0143792-0.0239106j 0.0188052+0.0067242j -0.0479248+0.0162068j 0.0603749+0.0125844j 0.0070056+0.0349172j -0.00498304-0.0192005j 0.0715627+0.0310229j 0.028247+0.0827629j 0.0213488+0.0539784j 0.0347192-0.0275475j -0.00251942+0.0555183j -0.0181823-0.0336168j -0.0231348+0.00878986j -0.00174686+0.00115769j 0.00745085-0.0125749j 0.0125239-0.0219282j -0.00820603-3.96859e-05j 0.00881166+0.0115033j 0.0106705+0.00410289j 0.00839186+0.0381663j -0.00342962+0.00745018j -0.000173431-0.00086442j 0.00401931+0.0262823j 0.0183725+0.00419077j 0.00323196-0.0224466j 0.00277366-0.0151019j -0.0148138-0.00275686j -0.00222208+0.0214642j -0.0121549+0.0163776j 0.00713109+0.0180757j -0.0017892+0.019919j -0.0143567-0.0330732j -0.0146181+0.0178496j -0.00397072-0.0131125j -0.00093792+0.00560004j 0.00330604-0.0180234j 0.0189874+0.016131j 0.00787829+0.00473975j 0.00999137-0.0110075j 0.00402504-0.00223139j 0.00440309+0.00169714j -0.000548417-0.0107504j -0.000968274-0.00955463j 0.0102105+0.0156263j -0.00588761-0.006728j 0.00521391-0.0067469j -0.00288491+0.00147558j -0.000340013-0.00189788j 0.00597088+0.0102263j -0.00915449+0.0111736j -0.0134916+0.00604697j -0.00333025-0.0221793j -0.00953232+0.00176382j 0.00503969-0.0196679j 0.00237507-0.00528132j 0.0042126-0.0147408j 0.00384923+0.00575738j -0.0036585-0.0147076j 0.000703913+0.00582665j 0.00275821-0.0134696j -0.0062981+0.0051612j 0.00470195-0.00514301j 0.00757681+0.00847912j 0.00374466-0.00113551j -0.00859809-0.000892923j -0.00323688-0.0138059j 0.00239907+0.000520727j -0.00167345-0.0071989j -0.00109909+0.00104465j 0.00559104-0.00279039j 0.00125846+0.00332272j 0.00200604+0.00735073j -0.00113811+0.00275925j -0.00338388+0.0191365j -0.000754829-0.0115472j -0.0073904-8.82192e-05j -0.00285433-0.0028374j 0.00473452-0.00263934j -2.50219e-05-0.0105367j -0.00585841-0.00476504j -0.00628736+0.00218436j 0.00118989-0.0133941j 0.00203791-0.00546578j 0.00215576-0.0175391j 0.00792194-0.00661383j 0.000695491-0.015104j -0.000296531+0.00771054j 0.00354832-0.00942014j 0.0150056-0.00258039j 0.00463894-0.00407192j 0.00615781-0.0133355j -0.0016024-0.00983594j -0.00218657+0.00232041j 0.00513786+0.000598845j -0.00512015+0.00669255j -0.00416438+0.00264699j -0.000718066+0.0123282j 0.00485215+0.00460915j -0.00738579+0.000504132j 0.00217235-0.00154497j -0.0104281+0.00507916j -0.000366239+0.0122305j -0.00681295-0.00859311j -0.000600916-0.00428362j 0.00370729-0.0047456j -0.00427232+0.00111309j -0.00432217-0.00221989j 0.00391636+0.000101782j -0.00320177-0.00100732j 0.00395681-0.00320171j -0.00490286+0.00918905j 0.00157006+0.00228437j 0.00412718+0.00706367j -0.000171287-0.00891188j -0.000265949-0.00833408j 0.00421073-0.00244179j -0.00199254+0.00285454j 0.00185892+0.00174742j -0.00161986+0.00724475j -0.00275991-0.00210117j -0.00120167+8.05005e-05j -0.00222018-0.0056173j 0.000183695+0.00378504j -0.00330698-0.00110227j -0.00371508+0.00107304j 0.0049197+0.0026567j -0.000469273-0.0187508j -0.00234794+0.00641619j 0.000276334-0.00232332j -0.00485474-0.000597325j -0.00179607-0.0092028j -0.000695903+0.00314411j -0.00518803+0.0127952j 0.00532015-0.00466542j 0.00331914-0.00150792j 0.00258963+0.000553567j 0.00447278-0.0109495j 0.00352089+0.00377371j -0.00133146-0.00155304j -0.000503583+0.00610344j 0.00254117-0.0083369j -0.000296642-0.000916659j 0.0047119-0.0036053j -0.00197092+0.00474429j 0.00339807+0.00323896j 0.000301705-0.00553554j -0.00224681-0.00128819j -9.38083e-05+0.00118323j 0.000556888-0.00359109j -0.00692631+0.00166123j 0.000409575-0.000754767j -0.00392938-0.00291871j 0.0073826-0.00427763j -0.00143005+0.00680342j 0.0055072-0.0040677j -0.000281452+0.00233733j -0.00230472+0.00339903j -1.76927e-05-0.0033195j -0.00222175+0.00566141j 0.0033135+0.00480521j -0.0012837-6.74977e-05j -0.00385794-0.00182322j -0.00351202+0.00573736j 0.000528429+0.00973463j 0.00372625+0.0031926j 0.00370637+0.00281773j -0.00354807+0.00468159j 0.000958876+0.000173403j -0.00101933-0.0013461j -0.00163568-0.000367486j -0.00143874-0.00026188j 0.00200076+0.00807266j 0.00492239+0.00506574j 0.000897638-0.00149365j 0.00392432+0.0067817j -0.00428458+0.00200478j -0.000567076-0.00354583j 0.00319277-0.0103899j -0.00545714-0.00927117j 0.00962766+0.00692765j -0.00377041-0.00984201j 0.00613329-0.0080367j 0.00698994+0.0037472j 0.00135719-0.0258985j -0.0115441-0.00841411j 
-0.0491679+0.00367628j 0.00708434+0.00481782j 0.0971163-0.0190299j -0.162811+0.0506081j -0.0291666-0.068717j 0.00858836+0.0309962j 0.0366153-0.00875272j -0.0169837+0.0354133j 0.0151912+0.0283766j -0.0109117-0.000455415j -0.00342537+0.00337388j 0.0143906+0.00991513j 0.0064561+0.0152801j -0.036793+0.0398033j 0.0088266+0.00414692j 0.0166398-0.00509595j -0.0275916+0.0151425j 0.0186041-0.0194069j 0.00891854+0.0133178j -0.0407845-0.000733536j 0.00595409+0.0287338j 0.0228217-0.0111267j 0.00017353-0.0100092j 0.0112968-0.00191243j -0.0134037+0.00905694j 0.00606889+0.0174934j 0.00901555-0.00990005j -0.00591438-0.0137581j -0.0307734-0.0170127j -0.036528+0.00806201j 0.00189151+0.00442686j 0.000543944-0.000578035j -0.000373758+0.0219155j 0.00270058-0.0109122j 0.0141157+0.00151186j -0.00192081+0.00646946j 0.0266463+0.00877765j -0.00476662-0.00485216j 0.00232588+0.000445564j -0.00661794-0.00581996j -0.00343018-0.0155926j 0.00934593-0.000956661j -0.00442598-0.00753738j -0.008816-0.00253756j -0.00512744+0.00134589j -0.0139538+0.00362651j -0.0113466-0.00853789j 0.00166062-0.00103797j -0.00267893+0.00381053j 0.00368532-0.0113007j 0.00106431+0.000382379j 0.00749254+0.00196366j 0.00658474+0.0155802j 0.00631793+0.00415754j 0.00178914+0.00845166j -5.45234e-05+0.00463942j -0.00249173+0.0020668j -0.00865998-0.00678206j -0.00299263+0.00537944j -0.00676536+0.00861355j 0.00530565-0.00765786j 0.00190192-0.00859428j -0.00351268+0.00875373j 0.0049212+0.000151456j -0.00255208+0.00413575j -0.0092094-0.00417652j -0.00156456-0.00798331j -0.000140863-0.000519629j -0.000345358+0.000960064j -0.000132472-0.00625704j 0.000136184+0.00154484j -0.00417812+0.00407543j -0.0025197-0.000386169j -0.00081301-0.0026052j 0.0066496-0.00491483j -0.00644445-0.00252114j 0.00805912+0.0041747j 0.00345373-0.00197264j 0.0069283+0.00330457j 0.00831855+0.00257189j 0.00909859-0.000653764j -0.00723199+0.0039143j 0.0026841-0.00513522j -0.00949726+0.00252605j -0.00808254+0.000983744j 0.0054027+0.00469489j -0.00152181+0.0053004j 0.00156046-0.017599j -1.73538e-05-0.00472345j 0.00505267-0.00610528j -0.00662906+0.00653115j -0.00349958-0.00196463j 0.0161459-0.0116277j 0.018719-0.00539852j -0.00726357-0.00378214j -0.00312746-0.00650406j 0.00356949+0.0035391j -0.00963729-0.00558412j 0.0108768-0.00445781j -0.0054016-0.00152108j -0.0028542+0.00353222j -0.00335082+0.00388888j 0.00610961+0.0169628j 0.012205+0.00363627j -0.00146754+0.00360144j -0.00628243+0.00362176j -0.00080921-0.00387168j -0.000780174+0.00169131j -0.00115846+0.00509594j 0.0011576-0.00250621j 0.00887018+0.00649642j 0.011091+0.00186317j -0.00565254-0.00170219j 0.00478032-0.000980049j -0.0117792+0.00193684j 0.00573085-0.00142103j 0.00611379+0.00223563j 0.00723435+0.00242433j -0.00510189+0.00276758j -0.00296847+0.00108839j 0.000960821+0.001396j -0.0125066-0.00740586j -0.00208276-0.0073322j 0.00667789+0.00434388j 0.0116217+0.012694j -0.000830546-0.000976868j 0.000933681+0.0069602j -0.00060714+0.000393201j -0.00677472+0.00918301j 0.00440375+0.00271695j -0.00401071-0.000912661j -0.00139464+0.00432724j -0.00295428-0.00777647j -0.00404609-0.00244254j 0.000125851+0.00356469j -0.00159329-0.00278076j -0.00225306+0.00120198j 0.00347907+0.00118489j -0.00283353-0.00149554j 0.00551262+0.00147799j 0.000636545+0.00394827j 0.00853344+0.000155294j -0.00105348-0.00392963j 0.0017992-0.00146432j -0.00396389+0.000939603j 0.00112845+0.000397824j 0.00537513+0.000460673j -0.0051842+0.00320713j 0.00336674+0.000123189j -0.000765044+0.00131941j -0.00338258+0.00033494j 0.00333583-0.000925803j 0.00298259+0.00125148j -0.00129715-0.00351127j 0.000590018+0.000441683j -0.00430667-6.86432e-05j 0.00490995+0.00840575j -0.00593062-0.00235908j 0.000586978-0.000257573j -0.00155551+0.00278794j -0.00338369+0.00115317j 0.00483677-0.00326621j -0.00450331-0.00200332j 0.00675919+0.00256038j 0.00584963-0.00775433j 0.00179824-0.00473515j 0.00256556+0.000534568j -0.00200426+0.000260332j -0.00250112+0.00306545j 0.00263633+0.00537367j 0.00239525+0.00287887j 0.00138681+0.00209447j -3.40072e-07+0.00149333j 0.00103886-0.000237673j 0.00174612-0.000740547j 0.00198958+0.00260652j 0.00282778+0.00166791j -0.000295002+0.00312823j 0.00215727+0.00091009j -0.0030776+0.00260014j -1.06394e-05-0.00129797j -0.0111779-0.00251966j -0.0048905+1.90799e-05j 0.000405605+0.0118878j 0.000348319-0.000730324j -0.0025833+0.00024499j 0.00914715+0.000894085j 0.00750287-0.00165366j -0.00549889-0.0136896j 
