0.00513956+0.00364983j -0.00277724-0.0149649j 0.0125557-0.0729113j -0.0281784+0.0443666j -0.000639632+0.00634914j 0.00442267-0.00891714j -0.0083717+0.0100721j -0.0343437+0.00708352j 0.053802+0.0158404j 0.0177886-0.0185808j 0.0496545-0.0125253j 0.0190472+0.0135971j -0.0141164-0.00122609j -0.0123479+0.00152382j 0.0156586+0.0123031j -0.00333232-0.0047165j 0.000913197-0.00893978j -0.00422481-0.00977617j 6.67748e-05-0.000570149j -0.00920154+0.00225686j 0.00294229+0.00588729j 0.0103929+0.00506151j -0.00346452+0.00264033j 0.00328449+0.00719659j 0.00282863-0.0081322j 0.00622091-0.00195381j 0.0115997+0.00928046j 0.00280346-0.0127569j -0.00701954-0.0107177j 0.0195294-0.0124208j 0.0180198-0.00908207j -0.012126-0.00164625j -0.00745549-0.00398549j -0.00957024-0.00589781j -0.00543945+0.0181218j -0.00803174-0.00448223j -0.0130463+0.0042747j 0.0183019+0.0103827j -0.0141375-0.00698129j -0.0146965+0.00129487j -0.0157743+0.0140739j -0.00552316-0.020572j -0.0016709+0.0122033j -0.00789805-0.00457385j 0.00552027+0.00857245j 0.00476871+0.0113189j 0.000630863-0.0116282j 0.00670735+0.00187648j -0.0060517+0.00448473j 0.00149122-0.00539967j 0.00237098+0.00115919j 0.00431733-0.0018465j 0.000815045-0.00810529j -0.00387459-0.00760547j 0.00171791-0.00426389j 0.00244121-0.00351654j 0.00530022-0.00336057j -0.00130721+0.00381658j -0.00538666-0.00103285j 0.00113108-0.0027415j -0.00183881-0.00129207j -0.000783566+0.00569935j -0.00326404+0.00487843j -0.00349989-0.00402269j 0.000542361+0.0026533j 0.00198531-0.00795248j -0.00389555+0.00189145j -0.00393239-0.00456338j -0.00385386-0.00561219j 0.00280013-0.00483007j -0.00615241+0.0035465j 0.0019072-0.00716857j 0.00397253-0.0106762j 0.00583151-0.00238083j 0.00729844-0.00908348j -0.00407945+0.00493488j 0.00360246-0.00241161j -0.00157045-0.00113473j 0.00585469-0.0028212j 0.0045601-0.00145153j 0.00110676+0.000525875j -0.00149201-0.0156797j -0.006238+0.0124302j 0.00138192+0.0058498j -0.00540183+0.000147572j -0.00336304+0.0018846j -0.00554158-0.000372102j -0.0104712+0.0030891j 0.00616401-0.0022907j 0.00167114-0.00688055j -0.00868771-0.00395488j 0.00180103+0.000218866j 0.00311569-0.00402525j 0.007922+0.000545442j 0.00230426-0.00201092j 0.00167768+0.000893913j 0.00767236-0.00120065j 0.00781961+0.00414376j 0.00461046-0.00359707j -0.000503237+0.00159734j -4.27306e-05-0.000938621j 0.00667734+0.00228328j 0.00770348+0.000362775j 0.0115292+0.00198367j -0.00290786+0.00538019j 0.000534834+0.000174117j 0.000837142-0.00176188j -0.000205688-0.00175241j 0.00354873-0.00197982j 0.0081682+0.00188564j -0.0100334-0.00651312j 0.0018384+0.00574615j 0.000498298+0.00191136j 0.00311758+0.000391944j 0.00500436+0.00466106j -0.005083-0.00357194j 0.000981444+0.000601384j -0.000381738+0.00231523j 0.00114396+0.00373832j -0.0041239-0.00142486j 0.00689982-0.00269754j -0.00502797+0.000718109j -0.0036361-0.00178295j -0.00405409+0.00526522j 0.000836889-0.00499844j -0.00156755-0.00151496j -0.000166502-0.00188552j -0.00432431+0.000842973j 0.00556721-0.00187625j -0.00336819+0.000181905j -0.0033486-0.00110777j -0.00230999-0.000738549j -0.00152019+0.00073653j 0.00116333-0.000766092j 0.00450416-0.0049164j 0.00121001-0.000281725j 0.00265784+0.000718276j 0.00455915-0.000566093j 0.000317145-0.00142921j 0.00416574+0.00179442j -0.00201529-0.00744915j 0.00414819-0.00293204j 0.000877083+0.000675615j -0.00219116-0.000763421j 0.00433335-0.00261485j -0.00418598+0.00131509j 0.000362841+0.000327374j 0.00147067-0.000435138j -0.00216156-0.00132548j -0.0014003-0.00243916j -0.00814494-0.00297727j -0.0012703+0.00103695j 0.00624466-0.000647909j -0.00671519+0.00673315j 0.00856573+0.00229582j -0.00312589-0.00210689j -0.00543052+0.00136393j 
-0.00768192+0.0149048j -0.0117086-0.0180856j 0.0572369+0.0171071j 0.0115997+0.0318438j 0.0667107+0.025329j -0.0143195-0.0540001j 0.00283029-0.0117717j -0.0479516+0.00833583j 0.058204+0.0281419j 0.00686918-0.0658572j 0.103974-0.000893656j 0.0100221+0.00211843j 0.0655886+0.0252312j -0.00787405+0.00782366j 0.0426373+0.00835098j -0.00648665-0.0345584j 0.000601578+0.00519354j -0.00263122-0.0234035j 0.0146328-0.0157443j -0.0213004+0.0102374j 0.00229898+0.00309057j 0.00628659+0.0140851j -0.00839235-0.0154631j 0.031336+0.0513014j 0.0102409-0.0137132j 0.0122996+0.00831127j 0.0383456+0.00530757j -0.00308764-0.0703616j -0.0670878-0.0492426j 0.0117024-0.063467j 0.033579-0.00514375j 0.0159922-0.0258019j -0.0359106+0.00928321j 0.0258772+0.00492879j 0.0185845+0.021134j -0.000166848+0.0219834j -0.0264847+0.000895163j -0.0174986+0.0181126j -0.00910074+0.00203831j 0.00161542-0.017521j 0.00379592+0.00302589j 0.00703326+0.00706738j 0.00666859+0.0117077j 0.00199292-0.00854487j -0.0006106-0.0348733j -0.0172199+0.00220462j 0.00397425+0.00849562j -0.00887146-0.00738548j -0.0119259+0.0069501j 0.0089595+0.00940856j 0.00445839+0.0052523j 0.00163989+0.00441015j 0.00148588+0.00894778j -0.00677298-0.010315j 0.00278605+0.00225281j 0.00594751+0.00896548j 0.0101745-0.00274445j -0.00409932-0.00596986j -0.00150373+0.00658728j 0.00353505-0.00586718j -0.000192377+0.000377029j -0.00657442-0.000654471j -0.00198054-0.00248784j -0.00622543-0.00403248j 0.00544479+0.00474716j -0.000589686-0.000236324j 0.0020938-0.00365701j -0.000847698-0.00686543j 0.00189152+0.00344582j 0.01253-0.0113797j -0.00628708-0.00306052j 0.00271624+0.011496j -0.0131012-0.00811995j 0.00806733+0.00676392j -0.00411334-0.0237301j -0.00589785-0.00878318j -0.00412501-0.00786311j -0.000787594-0.00901907j 0.00315305-0.00888027j 0.00552059-0.0178326j -0.000915242+0.0123381j -0.00388669+0.0011417j -0.00592342+0.00903781j 0.00668141+0.00396342j 0.000168659-0.0145668j -0.00682375-0.00516634j -0.00426551-0.0119795j 0.00878325+0.0112822j 0.00577539+0.00339094j -0.000151413-0.0121103j 0.00326666-0.0123415j -0.00300379-0.00297235j -0.00240046+0.000894582j 0.00540338+0.0023956j -0.00173241+0.00229972j 0.0010664+0.0020946j 0.00166107-0.000614931j -0.00451935+0.00656932j 0.00259744+0.0021219j 0.00136684+0.0112816j 0.00115405+0.00605047j 0.000630127+0.00742045j 0.00215936-0.00750584j 0.000826874-0.00581128j -0.00313779+0.0144838j 0.00403946+0.00139276j 0.00226389-0.00431234j -5.83632e-05-0.00140323j 0.000197724-0.0121033j -0.000544635-0.000675594j 0.00342956-0.0095577j -0.00194442+0.0140338j 0.00453532-0.00364326j 0.00235581-0.00257316j -0.00261198+0.0126603j 0.00263816-0.0148239j 0.00414693+0.0136777j 0.000750532+0.00116763j -0.000883593+0.00506904j -0.00378494+0.000700245j 0.00172716+0.0035449j -0.0044796-0.00926926j 0.00564235+0.00609645j -0.00420728+0.00490609j 0.00447396-0.000772842j -0.00159935-0.00214421j 0.00368502-0.000327647j -0.000799739+0.00281309j -0.00106465-0.000139317j -0.00180507+0.00187733j -0.00466863+0.00947963j -0.00356416+0.00885873j 0.00551987+0.0129031j 6.82221e-05-0.0060846j 0.00225654+0.00284521j 0.00434286+0.000634767j 0.00451961+0.00640015j 0.00820621-6.38057e-06j -0.00450768+0.00337698j -0.00178428-0.000791766j 0.00838807-0.0108918j 0.00867139+0.011779j -0.00361823+0.00358694j -9.94654e-05-0.00160276j 0.000228007+0.00545053j -0.00300983+0.00249414j 0.000545004+0.001972j -0.00797616-0.0074415j 0.00219539+0.00197756j -0.00523731-0.0188862j -0.00850489+0.00761601j -0.00501007-0.00359059j 0.0114488+0.0167345j -0.018355+0.00572217j 0.00110996+0.000828031j -0.0114284-0.0237052j 0.000280487+0.0118538j 
-0.0230677-0.0347496j 0.00138818-0.00550915j 0.0764199+0.0178127j -0.0419914+0.0124648j -0.0178414-0.00233212j 0.033872+0.0429545j -0.0016809-0.0241366j -0.0217524-0.000898928j -0.0407616+0.0191696j 0.083927-0.0240376j 0.0162249+0.0972716j 0.00558559+0.0112441j -0.0308335+0.0277841j -0.00941547+0.0299025j -0.000669065+0.0430303j 0.059848+0.00249146j 0.0156248+0.00716215j 0.00469713+0.0312096j 0.00993992+0.0219493j -0.0018851-0.0246981j -0.00949874+0.00160829j -0.00151344+0.0036535j -0.0094231+0.0168187j -0.0514205+0.00527327j -0.00680171+0.0187699j -0.00333743+0.00504703j -0.00960729+0.0371544j 0.0506209+0.0150039j 0.0432424-0.0463984j 0.0367494+0.0444951j 0.0208881+0.0210152j 0.020631-0.00257047j 0.00866452-0.0107468j -0.0100046+0.0263533j -0.00393531+0.0324248j -0.00071761-0.0227864j -0.00348994-0.0155566j -0.0123823-0.0154004j 0.00948216-0.00696011j -0.0179462-0.00833905j -0.00185095-0.0113172j -0.0102109+0.00670145j -0.00656824+0.011326j 0.00778649-0.00424149j 0.0163066+0.0139454j 0.0065067+0.00605875j -0.00490606+0.00136642j 0.00461676-0.0118279j -0.00831753+0.00264809j 0.00393978+0.00802258j 0.0159187-0.0117883j -0.0114797-0.00728384j 0.00673493-0.00462519j -0.00238429+0.00120989j 0.0104777+0.00137577j 0.00881062+0.00140425j -0.00416076+0.0172532j 0.00489276+0.00402572j -0.00801082+0.0130388j -0.00284034-0.00354166j -0.00268193+0.00595005j 0.00794809-0.00744201j 0.00467074+0.00532754j 0.00577243-0.00362965j 0.00883222-0.00162915j -0.00100003+0.00446319j -0.00508594+0.00959722j 0.00247904+0.000928113j 0.00938992-0.00685073j -0.0170545+0.00353232j -0.00854269-0.00353027j -0.00283061-0.0111947j 0.00450973+0.000783866j 0.00660884+0.0102389j 0.00607176+0.01539j 0.00987879-0.023635j -0.000395803+0.00277095j -0.0045091-0.00410054j 0.00905802+0.00227614j 0.00253599-0.00635086j -0.000217396-0.000795865j -0.000944532-0.0105792j -0.00170231-0.0027643j -0.0059628+0.0170731j -0.00257659+0.00701918j 0.0126158-0.00624975j 0.00271786-0.00151581j 0.00296048+0.0079532j -0.000110969+0.0222044j 0.00207902+0.00210317j -0.00127127+0.00916773j 0.000973153+0.00304811j -0.00331716-0.00245049j 0.0015399+0.0161476j 0.00306894+0.00278791j 0.00564878-0.000830604j 0.00260688+0.00773481j -0.0081636+0.0048194j -0.000638973+0.00173112j 0.00348175-0.00245077j -0.000207104-0.00206962j 0.00254726-0.00761819j 0.00125362+0.00157608j 0.00927709-0.0134268j 0.00557779-0.00648472j -0.00500265+0.0200698j -0.00884643+0.0121582j -0.000353845-0.0020828j -0.00675395+0.0135488j 0.00138529-0.000265274j -0.00272602-0.00295595j -0.00502797+0.00317885j 0.00351627+0.00899873j 0.00286074-0.00197973j -0.000973388+0.0120894j -0.00133894+0.00525651j -0.00747651-0.0021244j -0.00047492+0.00167498j 0.00750712+0.00628471j 0.00543837+0.00352012j -0.00708546+0.00489889j 0.00523694-0.00806838j -0.0117173+0.00294121j 0.00409677-0.000939957j 0.000909264-0.00234247j -0.00362381+0.000860382j 0.00206549-0.00375315j -0.0120784+0.0181659j 0.00223938+0.00258374j -0.00572812+0.00110138j -0.00739317+0.00563584j -0.00322047+0.000611764j -0.00423268+0.00666698j 0.000287132-0.0015156j 0.00267923-0.00684829j 0.0012969-0.00153063j 0.0126003-0.00434655j -0.00370431+0.00342962j 0.00509421-0.000298863j 0.00302317-0.00675955j -0.00724468+0.00314013j -0.00101543-0.00736432j -0.00119675+0.000797799j 0.00491384-0.00275328j 0.00513501+0.0116863j -0.00513279+0.00487198j -0.0015184+0.00110697j 0.006416+0.00164867j 0.00479783-0.0018479j 0.0140258-0.00422489j -0.00854027+0.00321084j 0.00211376+0.015938j -0.00197044+0.00253016j 0.0100356+0.000866357j 0.0141475-0.00210683j 0.0114778-0.00665491j -0.00844831-0.0179281j 
0.000271534+0.00188205j 0.00183342+0.00310498j 0.0075598+0.000727071j -0.0019735-0.000297121j 0.000113875-0.00293009j -0.00468309-0.00215691j -0.00529855+0.0045577j 0.00559604-0.00441135j -0.00829604-0.00129273j -0.0102101+0.0120222j 0.000695556-0.00657668j 0.00563917-0.00150584j -0.007424-0.00225402j -0.00999639-0.00390588j -0.0177785-0.011998j -0.0034188+0.00313431j -0.00598946-0.0101574j 0.0195955+0.00577147j 0.0276113+0.0522201j -0.0259007+0.0546906j 0.0099037-0.00965867j 0.0146319+0.0730464j -0.0388826+0.0471301j 0.00361995+0.00772978j -0.0169255+0.00912283j -0.000329684+0.00153968j -0.00886478-0.00105071j 0.0159839-0.00253851j -0.0086129+0.00212312j -0.00579962+0.00245346j -0.0115444-0.00381328j -0.00709895-0.00253761j 0.00321287+0.00217327j -0.00228075+0.00297328j -0.00540281-0.00331873j 0.000955963-0.00176551j 0.00562108+0.00219555j -0.000644411+0.00326201j 0.0010387+0.00495101j 0.00139982-0.00202824j 0.00268756+0.00241586j -0.000730452+0.00231174j 0.000893672-0.00238752j 0.00210977+0.00829723j 0.00377459+0.00174963j 0.00115694+0.00609421j -0.000502017-0.00593216j -0.00284373+0.00665834j -0.00318549-0.0229694j 0.00334194-0.00557313j -0.00349756-0.0116862j 0.00982998-0.000195973j 0.0101911-5.31134e-07j -0.0111875-0.00147138j 0.00418189-0.00449931j -0.0216199+0.00486827j 0.00656528+0.00423992j 0.0166704-0.00485478j -0.00324633-0.000424387j -0.00100905-0.00589021j -0.0260238+0.00177894j -0.00851538+0.00390995j 0.0020164+0.0108517j 0.00772467-0.00764503j 0.00293428+0.00443009j 0.00719599+0.0204783j -0.00507895+0.0123108j -0.00245061+0.00106987j -0.00280514-0.00870789j 0.00331078+0.00222667j 0.00427557-0.00197008j 0.00143953-0.00077863j 0.00282193+0.00148943j 0.00081516-0.00206279j -0.00381505+0.00477086j -0.00268203+0.00814317j 0.00250934+0.00105056j -0.00099771+0.00559941j 0.00171017-0.0032131j 0.00121696-0.00298155j -0.0030835-0.000339888j -0.000423896+0.00509286j -0.000130571+0.00117129j -0.00149171-0.00192363j 0.000947639-0.00754876j -0.00153028-0.000718092j 5.87794e-05+0.00218361j -0.000679893+0.00206089j -0.00146695+0.00410893j 0.00229891-0.00460971j 0.00174527+0.00843048j -0.00152896-0.00126706j 0.000593737+0.000393626j 0.00325105+0.0124831j -0.00141715-0.0124778j 0.00275033+0.00106379j 0.000907678-0.0116674j 0.000251264+0.0054083j -0.000482281+0.00831504j -0.00172989+0.00747869j -0.00102227-0.0179669j -0.00169155+0.00800773j -0.00147651-0.0114539j 0.00128205+0.00191869j -8.98607e-05-0.0011176j 0.00379102-0.00123087j -0.000797322-0.00912041j -0.00335039-0.0112729j -0.000396122+0.00039327j -0.00267792+0.00432243j -0.00101138+0.00192744j 0.000239129-0.00412141j 0.000852226+0.000691584j 0.00104066+0.00581524j -0.00294618-0.001616j -0.000519811+0.000638962j 0.0012988-0.00186129j 0.00210102+0.00377868j -0.000650825-0.00313412j 0.00761289+0.000679875j -0.0025344-0.00126014j 0.00102817+0.0017831j 0.00572687-0.000686489j -0.00164697+0.00207313j 0.00124008-0.00045111j -8.66392e-06+0.000463644j -0.00907733+0.00160292j -0.00297303+0.00105389j 0.021032-0.00228397j 0.0170081-0.000239426j -0.0132467+0.00398434j 0.00794111-0.00874838j 0.0157208+0.000140883j -0.00250824+0.00246016j -0.00233323-0.00405779j 0.0050104+0.00109534j 0.00470587-0.00182511j -0.000419899+0.000156003j -0.00214261+0.00145063j -0.000952643+0.000893724j -0.00455228-0.000279611j -0.00439382-0.0010997j -0.00161101+0.000109217j -0.00172524+0.000930391j -0.000849178-0.002134j 0.00241912+0.00274259j 0.00324643+0.00423928j 0.00381196+0.00218883j 0.00751134+0.000957759j -0.00338419+0.00202296j -0.00344331+0.000585119j 0.00157553+0.000724299j 6.1664e-05-0.00206233j 0.00280191-0.000525277j 0.00105887-0.000300946j -0.000983349+0.00142511j -0.000167212-0.000472387j 
-0.00211937+0.00706225j 0.0138316+0.00950794j 0.0544977+0.000630783j -0.0214032-0.0078772j -0.0180607-0.0134438j -0.00767895-0.000413261j -0.0159616+0.0114355j 0.0201169-0.0131417j -0.0224543-0.0076835j -0.024743+0.0431838j -0.00673186-0.00820361j 0.0131622-0.0092346j -0.0128431-0.00486774j 0.00895752-0.00150511j 2.65874e-05-0.00233137j -0.0227338+0.0242722j -0.00176105+0.000620609j 0.00829433-0.00700016j -0.00974083-0.0138443j 0.00379333-0.0102266j 0.00271119+0.00176171j -0.00485765-0.0125374j -0.00190235-0.00490176j 0.0138798+0.012471j -0.00318459+0.0070875j -0.00774628+0.00441917j 0.0120038+0.00137149j 0.0261348+0.021952j 0.0162145+0.00227559j 0.014726+0.0171476j 0.0185129-0.0027002j 0.00553084-0.00215095j 0.0112471+0.0033303j 0.00894795+0.0262772j -0.000223833+0.00874606j 0.00636105-0.0112238j -0.00674898-0.00537598j 0.00169961+0.00195794j -0.000552239+0.00537535j 0.00478689+0.0019708j -0.00336039-0.00137015j -0.000453022-0.00586723j 0.0194031-0.00888828j 0.00170507-0.00270844j 0.00410799+0.00427437j 0.0155746+0.00811969j 0.00248074+0.00179514j -0.00212829-0.00692237j 0.00227333-0.0123299j 0.00566373-0.00959254j -0.0145078-0.00205048j 0.00237427+0.00439481j -0.0066875+0.00318736j 0.00100391-0.0014107j -0.00744525+0.00657153j 0.00366162+0.00304494j 0.00205998-0.00181408j 0.0032658+0.00291448j -0.00756812+0.000437722j 0.0166524+0.01113j 0.00723925-0.00319861j 0.00141324+0.0102359j -0.00837413-0.00967627j 0.00204616-0.00568807j 0.00344822+0.00127041j 0.000574721+0.000636909j 0.00815164-0.00744804j -0.00545772+0.00342206j -0.0053907-0.00330964j -0.0085649+0.000426355j 0.00427842+0.00727204j 0.00596073+0.00431106j 0.00660014+0.00596871j 0.00163011+0.00377435j -0.00630834+0.0150723j -0.00411692+0.0029385j 0.00237252-0.0123625j 0.00427487+0.0100599j 0.00200405+0.0143181j 0.00553996+0.00574518j -0.00457491+0.00387307j -0.0044668-0.00431309j 0.00248484-0.00343312j -0.00118995-0.00715825j -0.000657769+0.00597568j -0.00741922-0.00292796j -0.00338887-0.0054631j 0.000754333+0.00985209j -0.00137176-0.000997229j -0.00352305+0.00557091j 0.00167715+0.00152317j -0.000354515+0.00432544j -0.00209825+0.00282312j 0.00258955+0.00473923j -0.00300592+0.00272728j 0.000505432-0.00670221j 0.000384459+0.0115659j 0.000396601+0.00504864j 0.00208761-0.00103118j -6.31228e-05-0.00965075j 0.00062862-0.00533159j -0.000163208-0.00631761j 0.00014878+0.00145068j 0.000635622-0.016288j -0.00427476-0.00917644j -8.10595e-05+0.0141511j 0.000673123+0.00461442j -0.00245737-0.00066192j 0.00263926+0.00965612j -0.00793265+0.0141693j -0.00386022+0.00491693j 0.00456463-0.0114019j 0.00244391+0.00170024j 0.001903-0.00273582j -0.00113479+0.000122602j 0.000881135+0.00949361j 0.00435107-0.00720502j 0.000444265+0.000614668j -0.00545432+0.00804219j -0.00737565+0.00641933j 0.00309427-0.00115338j 0.000896401+0.00161173j 0.00432221-0.000739855j -0.00435291+0.00392198j -0.00584473-0.00337417j 0.00332035+0.00253099j 0.00538266-0.00021468j 0.00135166+0.00925476j -0.000939673+0.00130063j -0.00232673+0.003628j 0.000884706+0.000948404j 0.00402053-0.00476774j 0.00343039+0.000909313j 0.000989627+0.00528016j -0.00462844-0.00236324j 0.000301829+0.00624339j -0.00406153-0.00771076j -0.00142247+0.0032776j -0.000623282-0.00360799j -0.00238689+0.00529262j -0.00516651-0.0043109j 0.00257938+0.0034474j 0.00290806-0.00629631j -0.00733937+0.00537665j -0.00674667+0.0028527j 0.00386033+0.00181167j -0.00120715-0.00113384j -0.00257354+0.00437311j 0.000573306-0.00254857j -0.00740827+0.00909095j -0.00215574-0.00136244j 0.00536927+0.0117293j 0.00151422-0.00463025j -0.000165005-0.0068374j -0.00114502+0.00185532j -0.00794673+0.00273183j -0.000508298-0.00879482j 
-0.027502-0.0356599j 0.0135372-0.00683413j -0.000929497+0.0374324j -0.0274476+5.4888e-05j -0.0161699-0.0223304j 0.0627568+0.0144825j 0.049474+0.0263672j -0.03765-0.0315445j -0.0190822+0.0271565j 0.0921414+0.0409535j 0.00692063+0.0668203j -0.00865635-0.0132843j -0.0277565+0.0123252j -0.00909225+0.0353702j 0.0150483+0.0261092j 0.0271333+0.0208905j 0.0102588-0.00795943j 0.0198845+0.0364726j 0.0273201+0.0361062j -0.016737-0.0344348j -0.0160724+0.00221822j -0.00903493-0.0140494j 0.0180347+0.0119815j -0.0536994-0.00254183j 0.0114442+0.0282687j 0.00156671-0.00356235j -0.0050452+0.0758987j 0.078753+0.0619989j 0.0365874-0.0580897j 0.0671448+0.0803105j -0.00285524+0.0337188j 0.0194458+0.0267654j 0.000980427-0.0159697j -0.0122571-0.00377546j -0.0102636+0.0241202j -0.0079631-0.0144691j 0.00335304-0.0293052j -0.0243318-0.0372355j 0.0123082-0.0308829j -0.0161402-0.00811266j 0.0014217-0.00946968j -0.0223312+0.00212116j -0.0114907+0.0240174j -0.00124333-0.0107272j 0.0254155+0.0115946j -0.0227207-0.00799209j -0.00939864+0.0178279j -0.00204095-0.031122j -0.0134973-0.00820378j -0.013596-0.0120628j -0.00651604-0.00442054j 0.0024782+0.00192592j -0.00194961-0.0118498j 0.00485417+0.00385949j 0.015919-0.00451287j 0.00755607-0.00571288j 0.0136351+0.0178557j 0.00774943+0.00248785j -0.000611792+0.00148869j 0.0145326+0.00115639j -0.000449045+0.00652488j 0.00381834-0.0113474j -0.0127532-0.00313057j 0.0019735+0.00186448j 0.00417803-0.0021929j 0.003354+0.0045122j 0.00281522+0.018815j -0.0153457+0.00481002j -0.0068974-0.0153946j -0.0214958+0.0310692j 0.00171319+0.0153548j 0.00532131-0.0184997j 0.000897919-0.00926687j 0.0166674+0.0124432j -0.00558934+0.0276969j 0.00216609-0.0139102j 0.00990534-0.00982428j 0.00171466+0.00493891j 0.0025825-0.00467088j 0.0104817-0.00973402j -0.00153115-0.016731j -0.00515441-0.00360807j -0.000360287-0.00768781j -0.00467579+0.00844599j 0.00117979+0.0192606j 0.00153123-0.0222821j 0.00624378+0.00461318j 0.00129229-0.0105964j 0.00146291+0.0218759j -0.00198892+0.0174327j 0.00219871-0.0030386j -0.000525603+0.00504298j -0.0046075+0.00478484j 0.00036747+0.0190664j 0.0054852+0.000590572j 0.00654081+0.00273673j 0.00287017+0.0108057j -0.0071503-0.0175676j 0.00107643+0.00640542j 0.006737-0.0014319j 0.000943245-0.00123984j -0.00143022+0.00831849j -0.00205334+0.0071233j 0.0070725+0.00258119j -0.00145697-0.00264796j -0.0020881+0.0147116j -0.0033624-0.0071782j 0.000166841+0.00147774j 0.000147446+0.0163058j -0.00334141-0.01228j 0.000767372-0.00639323j -0.000925415-0.00229969j 0.0118521+0.00759899j -0.00039019-0.00583498j 0.000225626+0.0104857j -0.00246838+0.0289416j -0.00484396-0.0146083j -0.000301126+0.000715063j -0.000956906-0.00169174j -0.00529285+0.00122852j -0.00215204-0.00331324j 0.00278488-0.00230161j -0.0113219+0.00650859j -0.00592673+0.000132314j -0.00669314+0.00616985j 0.00240096-0.00175237j 0.00199458+0.000127686j -0.00110493+0.0124182j -0.00438266-0.000487522j -0.000268657+0.00171114j -0.00630619+0.00299805j -0.0050221+0.00154326j -0.00251722+0.00319688j 0.00030626+0.00355324j -0.00107896-0.00884828j 0.00545518-0.00104776j 0.00687687-0.0113175j -0.0062522+0.00371398j 0.00312502-0.000510032j 0.0029035-0.00590821j -0.0150343+0.00753577j 0.0109461+0.0010123j 0.00364388-0.0173664j -0.0076153-0.00125032j -0.00331778+0.0176301j -0.006583-0.00126365j -0.00113172+0.00049021j 0.00411346-0.00811292j -0.000110384-0.000237029j 0.0102222+0.0108646j -0.00617838-0.0105849j 0.0152089+0.0450821j 0.00132504+0.00301155j 0.0062179-0.00700425j 0.014108+0.00878515j -0.00298272+0.000950865j -0.0135217-0.0459216j 
