-0.0451624+0.0682089j -0.0721613+0.00998689j 0.0690226-0.00542118j -0.0276005+0.0303322j 0.0199051+0.00588238j 0.0242494+0.0347622j 0.0471241+0.0269167j -0.0280193-0.00685896j -0.0035678+0.0133916j -0.00102233+0.00549307j -0.0116144+0.0106663j -0.0107703+0.00273586j -0.045064-0.011732j -0.0152948+0.0654878j 0.0244744+0.000611973j 0.00552088+0.00252456j -0.00657899-0.000905123j -0.0012638+0.00820157j 0.0193845-0.0131902j 0.00609293-0.0113523j 0.0305727-0.0226365j 0.00758556-0.0338365j -0.0132517-0.00321849j 0.0274802+0.033277j -0.000374519+0.0086388j 8.75781e-06+0.0109252j -0.00405674-0.00295903j -0.00981139-0.0136432j 0.00699946+0.0127884j 0.0121996-0.00694198j -0.000421296-0.0042032j -0.013289-0.0079426j -0.00394523-0.0282121j -0.00827811+0.00299212j -0.00715646-0.00088921j -0.0292363+0.0390408j -0.00430786-0.00748418j -0.00124698-0.00716417j 0.00451052-0.0109277j 5.45686e-05+0.00479764j -0.0326008+0.0115821j 0.0202155+0.0238512j -0.016502+0.000932756j 0.00223736+0.0144938j 0.0220911+0.0157293j -0.0114308-0.00293588j 0.00648336-0.00322423j -0.00596942+0.00359826j 0.0163806-0.0128132j -0.0033101+0.0225932j -0.00697602+0.022853j 0.000730739+0.00754763j -0.00282315+0.00488225j 0.00203531-0.0226884j 0.00442432+0.0197462j -0.00182706+0.0082385j -0.00146882-0.00709941j -0.000403904+0.0290413j -0.0035876+0.0230134j -0.00884073+0.0132876j -0.02012+0.00997488j 0.00963196-0.0213811j 0.0114927+0.020249j -0.00266842+0.0084162j -0.0178812+0.0401091j 0.00888317-0.00445583j 0.0129331-0.0105269j 0.0121231+0.000527643j 0.0109464+0.000647913j 0.000114353+0.00491441j -0.00321529+0.00315543j -0.0105964+0.0038325j -0.00914761-0.0122081j 0.0124677-0.0169223j -0.00147363-0.00424559j -0.0120525-7.0917e-05j 0.00403203+0.000224544j 0.0206755-0.0114079j -0.00452155+0.000404734j -0.00800745-0.000416174j -0.00521534+0.0108509j -8.22466e-05-1.94236e-05j -0.024377+0.0114561j -0.0223052+0.00724032j 0.0167359+0.00802894j -0.00201826+0.00412056j -0.0106733-0.000556347j -0.0160449+0.00354677j 0.010428-0.00183738j -0.0153875+0.0105455j 0.00399891-0.00704194j -0.00788184-0.00896667j 0.00284455-0.000285187j -0.000216146+0.0114533j 0.0109591+0.00494773j 0.005743-0.00105564j -0.00704502-0.0112763j -0.00674975-0.00828625j -0.00287199-0.00128749j 0.00449589-0.00358405j 0.005451-0.00769196j -0.00142187+0.00319334j 0.00468315-0.00800946j 0.00240081+0.00544141j 0.00445897-0.000173481j -0.00276464+0.0148871j 0.00424036-0.00880362j -0.00226028-0.00146555j 0.00452111-0.0112122j -0.00405191+0.00791706j 0.000287244+0.000788219j 0.0011421-0.000423577j -0.00462692-0.00738151j -0.000638749+0.00362654j -0.00410232-0.00167384j 0.00740743-0.0203161j 0.000123691-0.00560668j 0.0055762-0.00550077j -0.00214547+0.0100161j 0.00313398-0.000868571j 0.00989365+0.00578878j 0.015982-0.00529983j 0.0145148+0.0136719j 0.00866445-0.000170803j 0.00442309+0.0372877j 0.012957-0.0115366j -0.00366028-0.000550512j -0.0233248+0.011331j 0.00595966+0.000256595j -0.00764532+0.0110328j -0.00603877+0.00417303j -0.0206572+0.00272896j 0.0106237-0.0035379j 0.0121758-0.0141899j 0.0778034-0.119634j -0.0687351-0.0197958j 
-0.0474986-0.0291953j -0.0218741-0.00852007j -0.0400799+0.0134798j 0.0297713+0.0335236j -0.0277279-0.0263156j -0.0332775-0.0472524j -0.00695058+0.0126004j -0.0268083+0.0026455j 0.0263062-0.0209768j 0.0030226-0.0131357j 0.0158137+0.00489573j -0.00801032-0.0355918j -0.0173932+0.0240613j 0.000714222-0.00434869j -0.00103012+0.0190673j 0.00306328-0.00553111j 0.00577654+0.0036933j 0.00516962-0.00206875j -0.0370841-0.0378361j -0.00942851-0.00128545j -0.00561521-0.00376927j 0.0474832-0.00768862j 0.00486902-0.00482625j -0.00267927+0.0202792j 0.010375+0.040111j 0.00335504+0.00012067j 0.0110639+0.00912768j -0.00208342+0.010891j 0.00857131-0.0122239j 0.0225231-0.001238j -0.000602756+0.0033458j -0.0026203+0.0103565j -0.0164683+0.0190252j 0.00619456-0.0152792j -0.0085461+0.00900766j -0.00745681+0.0361635j -0.00992326+0.0456682j 0.00206012+0.0031897j 0.00131664-0.0155187j -0.00864139+0.00250242j -0.00336847+0.00393127j 0.0171159-0.016834j -0.00681858+0.012061j 0.0142603-0.00818445j -0.00764385+0.00971525j -0.0134552+0.00472697j 0.00137177-0.00245314j 0.00155882+0.00463524j 0.0135815+0.0135436j -0.00690027+0.00455909j 0.00965982-0.00762007j -0.00736055+0.0150499j 0.0199539-0.00113317j -0.0253299+0.00580256j 0.016983-0.00115637j 0.0209374-0.023233j 0.0154849+0.00376007j 0.0238616-0.0155598j 0.0249238-0.00477456j 0.00393361+0.00128217j 0.00648937+0.017434j -0.00313565-0.0123988j 0.0166683-0.0062817j -0.0014463+0.00356686j 0.000779819-0.00107565j -0.00227744-0.0115019j -0.0027165+0.00649157j 0.00766148+0.00370403j -0.00113033-0.0052703j -0.0018219-0.0091511j -0.00579802-0.00107605j 0.00714318+0.00847915j -0.0154174+0.00268323j -0.00120732-0.000852937j 0.00258253+0.00469182j 0.00329042+0.01229j -0.0102588-0.00121305j 0.00372463-0.0134673j 0.00682394+0.00773061j -0.00714814+0.00560789j -3.47785e-05-0.00184013j 0.00918033+0.00951931j 0.00133149+0.0154889j -0.00794715+0.00409826j 0.00574117-0.0116214j 0.000490928+0.00146565j -0.0108854-0.00897961j -0.0103558+0.00326356j -0.0088479-0.00590235j 0.0116549+0.0164368j -0.00530698-0.00701063j -0.0121308+0.0185808j -0.000812591-0.00339448j 0.0013159-0.00453753j 0.007692-0.00714303j 0.000362862-0.0029365j 0.000880477+0.00615981j -0.00577406-0.0031496j -0.00818844+0.00717022j -0.00341221+0.000225589j -0.00763466+0.0129682j -0.0161605+0.00721357j -0.0129016-0.00767541j 0.0061425-0.00348249j 0.00253719-0.00596611j 0.00934819+0.00238131j -0.0070673-0.00703194j -0.00692913+0.00385765j -0.00473434+0.00184142j 0.00875686-0.0010111j 0.000839904+0.000619837j -0.00188617+0.0108752j -0.00576652+0.00706485j 0.00166948-0.00298648j 0.00409735+0.00110308j -0.0056117+0.00377094j -0.0013611+0.000225253j -0.00639744-0.00605699j -0.0035663+0.00388666j 0.00173223+0.00493116j 0.0130706+0.00368819j 0.00423037-0.00314187j -0.0124915-0.00754923j 0.0148688-0.0102729j 0.000985118-0.0130979j -0.00852294+0.0158041j 0.00167891+0.00452784j -0.0140499+0.0330274j 0.00839649-0.0187207j -0.009984+0.0240317j -0.002848+0.0173766j -0.00534971+0.0168353j 0.0342162-0.0178659j 0.0133185-0.0502321j -0.0558313-0.023985j -0.0640952+0.105915j 
0.0199804-0.3402j 0.0255974+0.038392j -0.0304704-0.0438136j -0.016275-0.0044947j 0.0140069+0.0270217j 0.0354537+0.00991374j -0.0101878-0.0258084j 0.00328581-0.00733722j -0.0145082-0.00606284j -0.0168783-0.0551667j 0.00520225+0.00697975j -0.00871942-0.0155314j -0.0125371-0.0167119j -0.00787282+0.0212749j -0.00440576-0.000277329j -0.0150905+0.0019294j 0.0146978+0.014542j -0.0100222+0.000499688j 0.0130679+0.0100784j 0.00416915-0.00079319j 0.00901055+0.0135385j -0.00113896-0.00800556j -0.00283224+0.00662339j 0.0125431-0.00267793j 0.00599807-0.0148011j 0.00734537-0.0239394j -0.00707348+0.00136001j -0.00364421+0.0179126j 0.00971876-0.00294761j -0.00323948+0.0104856j 0.0151249-0.0291049j -0.00231353+0.0107952j 0.00111588+0.00454604j 0.00419931-0.0130815j 0.00749434-0.00648059j -0.0105467+0.00270551j -0.00294278-0.00529168j 0.002029-0.0166967j 0.00101804+0.00853723j -0.0024732-0.00239944j -0.0108905-0.00286029j 0.000650431+0.0252175j 0.00295245-0.00207153j 0.00411372-0.0089647j -0.00423393+0.00342577j 0.00675123+0.00276139j -0.00813652-0.00709036j 0.0177813+0.000929975j 0.00815385-0.00249924j 0.000300296+0.000779203j -0.00945319+0.00691288j -0.00264132-0.00840563j 0.00759451+0.0131588j 0.0037657-0.0163816j -0.00690267+0.00293532j -0.0254915+0.00233853j 0.000676952+0.00985445j -0.010315+0.014606j -0.00224343+0.0064602j -0.00857475+0.00510274j 0.00292348-0.00131176j 0.00399143+0.000207699j -0.00622241+0.00721049j -0.000911483+0.00143294j -0.0082554+0.0119696j 0.000522191+0.00160989j 0.00213088-0.0025902j 0.000656576+0.00105361j -0.00799197+0.00274882j -0.00347089+0.0035249j -0.00615419-0.00545966j -0.000415027-0.00343483j -0.00348701-0.00242231j -0.00170243-0.00142489j 0.00165192+0.00196013j -0.00181391+0.000974125j -0.00476625+0.00492356j -0.00531546-0.00318745j -0.00981277-0.00309769j -0.00607323+0.00233837j -0.0125348+0.00626853j 0.00513819-0.00383321j 0.00163579-0.000427973j 0.00727928-0.00200375j -0.00337547+0.0042143j -0.00635817-0.00416842j -0.00624617+0.00730851j -0.0183387-0.000955474j -0.00217313+0.000670105j -0.0011173-0.000364829j 0.00609036+0.00189915j 0.0146988-0.00187218j 0.00451353-0.0033835j -0.00385508+0.00887248j -0.00530494+0.0032176j 0.00136448-8.03225e-05j -0.00289791+0.0058044j -0.00240969+0.00569381j -0.00236879-0.00157893j 0.000726525-0.00410533j -0.00564657-0.00504308j 0.00360864-0.00431718j -0.0081533-0.00856423j -0.00364061-0.00476975j -0.00242139+0.00305092j -0.000208922+0.00243215j -0.00364615+0.00228646j -0.0071487+0.00232254j 0.00274546+0.000112709j -0.00480922+0.00439624j -0.00375179+0.00194929j -0.00382427-0.000112703j 0.00576333-0.00692238j -0.00605832+0.00149887j -0.00977298+0.00743144j -0.00108794-0.0132111j -0.00976565-0.000614181j -0.00327017+0.0128511j 0.00169164+0.0075759j 0.00923624+0.0010059j -0.000300563+0.00100188j -0.00740385+0.000879177j 0.00943062+0.00075676j -0.0033135-0.00155801j -0.00713759+0.00058402j 0.00361672-0.00495356j 0.0296778-0.0105487j 0.000546704-0.00227841j 0.0204852+0.0073246j 0.00297533-0.00204546j -0.00525922-0.00087571j -0.0033071+0.00819854j -0.00583913+0.0156323j -0.000243893+0.0147365j 0.0307293-0.0175996j -0.00283689-0.0245261j 
0.00624075+0.338351j 0.0673144-0.0731044j 0.0022918-0.0291513j 0.0147685-0.0220178j 0.00435383-0.0213952j -0.00203418+0.0129417j 0.000227077-0.0295568j 0.0108218+0.0190699j 0.0132288-0.010941j 0.0243338-0.0413527j 0.0100482+0.0157794j 0.00134444-0.00904677j 0.0217822-0.00174341j 0.00157261-0.00869618j 0.00379999-0.0143525j 0.00765502-0.0304899j -0.00536757-0.00373727j 0.00450333-0.00318675j -0.00585529+0.00336669j 0.00213125+0.0053736j -0.00927634+0.00226688j -0.00146777-0.0015801j -0.000236622-0.00569481j 0.00247025-0.00193835j 0.00974052-0.00454754j 0.0112776+0.0128828j 0.00359918+0.00733342j -0.0159876-0.0312116j -0.00675809-0.0104601j -0.00456289-0.00410951j -0.00028578+0.00383158j -0.00926352-0.0114886j -0.00354955+0.000133492j 0.00789843+0.00520176j 0.0116517+0.00730669j 0.012447-0.0085506j 6.43555e-05-0.0111588j -0.00265529+0.00278678j -0.00752421+0.0106609j -0.00864092+0.0142793j 0.0145814-0.00220999j -0.00995167-0.0128327j -0.00242472-0.000481677j -0.00925-0.0123939j 0.001997-0.0114687j -0.0168836+0.0187868j -0.00525954+0.00154855j 0.0181983-0.00734936j 0.0126856-0.0114001j 0.0288868-0.0089627j 0.00202884-0.0170311j -0.000338169+0.00214271j -0.0105284-0.00961906j 0.00189491-0.00658821j -0.00848491-0.00310858j 0.00744422-0.00615245j -0.000437806+0.000754497j 0.00359792-0.00482193j -0.002451-0.0106144j 0.00235934-0.00190708j 0.00971235+0.00280556j -0.0081086+0.00418651j -0.00846149-0.00485527j 0.00286857-0.00676737j 0.0036473-0.0097257j 0.00112911-0.0016761j 0.00132914+0.00183959j 0.00507969-0.00168292j 0.00315164-0.00434117j 0.00494735-0.00590941j 0.0124556-0.00236581j 0.00843559-0.00123737j 0.00152693-0.00150963j -0.00131112+0.0016228j -0.00402249+0.00745047j 0.00101446+0.00193894j 0.00845408+0.0109979j -0.00382931-0.00415463j 0.0106494-0.00743145j 0.0047326-0.00126763j 0.00890364+0.010684j 0.000799858+0.00342846j 0.00198125-0.00380172j 0.0038205+0.00594268j 0.00660173-0.00535416j 0.00367667+0.00020878j 0.00414163+0.00226885j 0.0184442-0.00570774j 0.00383422-0.00254169j -0.00411265-0.00244669j -0.00093707-0.00227352j -0.00532204-0.00166365j -0.00266589-0.00229463j 0.0020626-0.00144448j 0.00199542-0.00530054j -0.00336061+0.00299473j 0.00337614-0.00022049j 0.00201815+0.00203525j -0.000638144+0.000916638j -0.0012203+0.00355908j -0.00516801+0.00637647j -0.00101377-0.00671752j 0.000354547+0.013494j 0.00147207+0.00390885j 0.00143257+0.00463052j 0.00263625+0.00462067j -0.00957064-0.00625122j -0.00872773-0.00424163j 0.00412724+0.00316416j -0.0064638-0.0089223j -0.00279073-6.69727e-05j -0.00910234+0.00284716j 0.011894+0.00559907j -0.00409427-0.005399j -0.00536639-0.00685682j -0.00249947+0.00966546j -0.0160146-0.0025934j 0.00273495-0.000978777j 0.00143442+0.00332327j 0.00959801+0.00584731j 0.00555692+0.00793958j 0.000629787+0.00758902j -0.00878548-0.00374899j 0.00395386+0.00908798j -0.00504295+0.000205578j -0.00515018+0.00550898j 0.0157435-0.00393652j -0.00949673-0.00178034j 0.0010894+0.00968691j 0.0293297+0.00915605j 0.00631714-0.00289922j 0.00427711-0.00602465j -0.00613728-0.00650868j -0.00668718-0.00303911j -0.0141921+0.0236832j 0.0234218-0.000358388j 
0.272258-0.0310654j 0.281708+0.155341j -0.0836395+0.412083j 0.0887783-0.0144826j 0.00036558+0.00718723j 0.0297408-0.0351848j 0.00584106+0.0189685j 0.0220058+0.0421945j -0.0236265-0.089271j 0.0110916-0.0207898j 0.0587069-0.0612495j 0.00433232+0.0107939j 0.0620066+0.0383983j 0.0445045-0.000243009j 0.0172021+0.0225018j -0.0373287-0.0376121j 0.00861919+0.0334525j 0.0185313-0.0581123j 0.0140526+0.0223197j -0.00538014+0.00919747j -0.0233294-0.0227434j -0.0436984-0.0239019j 0.0144592-0.0239256j -0.00236411+0.0134835j 0.0100769+0.00572084j -0.0196934+0.00596088j -0.00428422-0.0018584j 0.0182711+0.00265378j -0.0234065-0.00270589j -0.0172824+0.0277121j 0.00703165+0.0187273j 0.00575528+0.0157628j 0.0240514+0.0387563j 0.00329722+0.00241602j 0.00832024+0.0230674j 0.0441408-0.0300374j 0.0105966+0.0102969j 0.0107607+0.0068031j -0.0230943+0.0204485j 0.0114399+0.0126842j 0.0184775-0.00306968j -0.0402948-0.0358561j 0.0200371-0.00302378j -0.00729634-0.0140574j 0.00188242+0.0154131j 0.0186992+0.0177466j 0.000125097+0.000930792j 0.0183654-0.00216473j -0.00698942-0.0117641j 0.0200152-0.00983336j 0.00934373+0.00666434j 0.02057-0.00733384j -0.0270042-0.0376819j 0.0142619+0.0226632j -0.00423139+0.0110025j -0.0373165-0.0129808j -0.0207684-0.0274199j -0.0356541-0.01775j -0.014886-0.0281757j 0.000743763-0.00879144j 0.0117236+0.0055449j -0.0208315+0.00719723j -0.00374926-0.0199292j -0.00213911+0.00793252j 0.014994-0.0212255j -0.00817403+0.00144341j 0.000112387+0.0148019j 0.00631938+0.0139211j -0.00420472-0.00257237j 0.0122877+0.00904435j 0.0112847-0.00831691j 0.0125224-0.0058665j -0.00158209-0.00086491j -0.00477035+0.0136186j -0.00801595-0.00329003j -0.0101182-0.00656787j 0.004126+0.00991352j -0.0170724+0.0137732j 0.00324203+0.0010459j 0.00658631-0.00723821j 0.00461683-0.00767329j 0.00474531-0.00683128j 0.0188257-0.00312128j 0.00507752-0.0208714j -0.00384737+0.00150013j 0.0051761+0.00627135j -0.00120629-0.0158185j 0.00981257-0.0169621j 0.00487574+0.00694159j 0.00791556+0.00305052j -0.0155-0.00847868j 0.0217663-0.000322958j 0.00163682+0.00537875j 0.00198375+0.00684622j -0.0147895+0.000522976j 0.00583206+0.000681139j -0.0150954+0.0185551j 0.00375973-0.0134217j 0.00615179+8.93362e-06j 0.0172755+0.000404224j -0.00279068+0.00575235j -0.000941897+0.000178792j 0.000245099+0.00909077j 0.00484917-0.00991106j 0.00794503-0.0022216j 0.00704325-0.0042852j -0.0117856+0.00138575j 0.000839226+0.00300243j -0.00929234-0.000194997j 0.0151035-0.00789156j -0.005883-0.00606841j 0.0146788+0.0116705j -0.00693776-0.00169719j -0.00957649-0.00258944j -0.00668672+0.00424996j 0.00381079+0.0168093j -0.00581591+0.00273916j 0.00795516-0.00435812j 0.00713348+0.00167978j 0.00824156+0.0110797j 0.00855679+0.011368j 0.0046582+0.00441062j 0.0185388-0.00307102j 0.00350189-0.00384415j 0.00614162-0.0295023j 0.00852226+0.0146577j 0.00052367+0.00438762j 0.031497+0.000829963j -0.0194007-0.00010228j 0.0309451-0.00299478j 0.0131696+0.00259482j 0.00647839-0.00443103j -0.0131749+0.00148835j -0.0291111+0.0212748j -0.00492498+0.0510536j 0.0581973-0.0127682j 
0.217654+0.132988j -0.0651883+0.228568j 0.216371+0.20861j 0.0462292+0.0498769j 0.0230964+0.0336523j 0.00344418+0.0415357j 0.0240141+0.0725911j -0.0318709+0.0230326j -0.0710429-0.0584258j -0.00695362-0.0204506j -0.0214838-0.0171966j 0.0120219-0.00348993j -0.0312526-0.0210356j -0.0008962+0.0187287j 0.00626492-0.0276372j -0.0233978-0.0111499j -0.00991642+0.00774796j 0.0106372+0.0267317j -0.012867-0.0131902j -0.00955347-0.0116486j -0.00597766-0.0213065j -0.0127197-0.0168665j -0.00199488-0.0141693j -0.0137674+0.0180626j -0.0106899+0.0201927j 0.000373165+0.00169031j 0.00777715-0.0097508j 0.00784809-0.00283375j -0.0238393-0.0183196j -0.0023196-0.0010218j 0.000346216+0.00849856j 0.0169995-0.00483251j 0.00715545-0.00389496j -0.0161896+0.0106927j -0.00181336-0.00330882j -0.00609898+0.00288557j -0.0128747+0.0291235j 0.00651262-0.000447703j -0.00462707-0.00649365j 0.00124917+0.00221448j -0.0112362+0.0126994j -0.0022213-0.00794075j 0.00255735+0.000913166j 0.00711982+0.000971999j 0.0014403+0.022234j -0.00602968+0.00485722j -0.00496544+0.00789418j -0.00605514-0.00313286j -0.00168568+0.012345j 0.00227072-0.00390517j -0.00158666+0.0186932j -0.00179894+0.00287955j 0.00200751-0.0118549j -0.00319848+0.0161911j 0.00564434+0.0110877j -0.00148528-0.00356692j -0.0089516-0.022598j 0.01376-0.00489982j 0.0111672-0.0050464j 0.00113831+0.0110857j -0.0173317-0.000317952j -0.00181752-0.00693541j 0.0121895+0.00588588j 0.00639104+0.00626433j -0.00210055+0.00474684j -0.00116176-0.0157105j -0.00388407+0.00487092j 0.00113249+0.00514595j 0.0166633+0.00149944j -0.0033353+0.0133852j -0.00303857+0.00960647j -0.00245536+0.00185387j 0.00518221-0.0024211j -0.00413688+0.00290051j 0.00265917-0.00834098j 0.00531688-0.00779347j 0.000424197+0.00405734j 0.00608787+0.00103261j -0.0138389+0.0107628j 0.00197254+0.00393851j 0.00483419-0.00198629j -0.00285479-0.00744429j -0.014507-0.00882326j -0.0177652-0.00708323j -0.00121509-0.00195507j 0.00185839+0.00430188j -0.0047723-0.00852295j 0.000485395+0.00107891j -0.00648625-0.00604621j -0.00956305+0.0081584j 0.00102401+0.0100871j -0.00883866+0.000331661j 0.00228807+0.00595005j -0.000954933-0.000606412j 0.0130276-0.00447803j -0.000183047-0.00335001j -0.00454292+0.000404789j -0.000384213-0.00962891j 0.00461355+0.00587623j 0.00317932+0.00238809j -0.00179073+0.0105481j -0.00232391+0.00193897j -0.0039101+0.0136267j -0.000407424-0.00228621j 8.70346e-05-0.00204949j -0.00339033+0.00397022j -0.00228175-0.00278626j -0.00338024+0.00475622j 0.00324921-0.00460431j -0.00346186+0.00683772j -0.00552669-0.0103712j 0.0060848-0.0053702j -0.00175205-0.00172859j -0.00506358+0.0114132j -0.00624063-4.63803e-05j 0.00485996-0.00656584j -0.00192085-0.00732686j -0.00669848+0.00215149j -0.00257123-0.0132927j -0.0042982+0.0103112j -0.000795975-0.00578132j 0.000268242-0.00630445j 0.00847246-0.00418488j 0.00754264-0.00957049j -5.43713e-05-0.0215133j 0.00504392+0.00703988j 0.00529583+0.00294969j -0.00942772+0.014469j 0.00379172-0.0157721j 0.000804498+0.00910642j -0.000360778+0.0126108j -0.00975085-0.00211454j 0.012909-0.0114178j 0.00293463-0.0112634j -0.00320401-0.0168825j -0.0395302+0.032019j 
0.31153+0.0903863j 0.0924378-0.177123j -0.106087-0.395057j 0.0337219-0.0504183j 0.0689946-0.0332539j 0.0180191-0.0326911j -0.0255869-0.0556385j 0.0439683-0.000517828j 0.070461+0.000745385j 0.00364505-0.000664148j 0.038523-0.0108571j -0.0359358+0.00031506j 0.0292847+0.0361503j 0.0240131+0.00593054j -0.0164501-0.0107457j -0.00388755-0.00733873j -0.0028235-0.00565516j -0.00867459+0.00451955j -0.00565141-0.00966893j 0.00785667-0.00296856j 0.0157588+0.0122633j -0.0155838-0.0281208j -0.00288353+0.0237615j -0.00818104+0.000317018j -0.0112469+0.00196995j -0.0159051-0.00750369j 0.00496869-0.00517216j -0.00673386+0.015026j -0.00501154-0.000853507j 0.0177277-0.000935677j -0.0144838+0.0067548j 0.0123931+0.00776415j 0.0146358-0.00302018j 3.76926e-06-0.0159709j -0.0089919+0.00761027j 0.0296101+0.00424969j 0.000926178-0.000790819j -0.00489472+0.000778811j -0.00395681-0.00568497j 0.00642241-0.00280027j 0.00913443+0.00974792j -0.00343949-0.00291829j -0.0104094+0.0011568j 0.0109399-0.00179414j -0.00118248-0.00793958j 0.00503182-0.012339j 0.0117476-0.00384587j 0.0027692-0.000750474j -0.00555354-0.0141468j -0.00126384+0.0131379j 0.00400118+0.0045628j -0.00363777-0.00218864j -0.007485+1.61165e-05j 0.00698405+0.0154648j 0.00829449+0.000447197j 0.0122798+0.00952813j 0.00745837-0.00387083j -0.00430669-0.00849368j 0.00830451+0.0107633j -0.00185438+0.00468991j 0.0063667-0.00292883j -0.00287521-0.00922595j 0.0050174-0.0014994j -0.00668249+0.00334038j 0.00749263+0.0125933j 0.00294739+0.000605497j 0.00397186-0.00680064j 0.00407773-0.00602278j -0.00785056+0.0144385j -0.00338628-0.00683124j 0.00155075-0.00148169j 0.00668072+0.0089947j -0.00477195+0.00725685j -0.00144432-0.0116572j 0.00369835-0.00191104j 0.00178368+0.00719523j -0.00196703-0.0080905j -0.00287773+0.000803919j 0.00171189+0.0048799j -0.00406724+0.0107244j 0.00275762+0.00296044j 0.0109635-0.0190592j -0.0039845+0.0119662j -8.87368e-05+0.00190804j 0.000399788+0.00268913j -0.00125688+0.00495145j -0.0081319+0.0057345j -0.00350894+0.0196963j 0.00566376+0.0118353j 0.00901976-0.00361028j -0.00209187-0.00551969j 0.00254537+1.1378e-05j -0.00569819-0.00547676j -0.00241396+0.002434j -0.00192911+0.00222527j -0.00476403-0.0032925j -0.00954745-0.00361418j -0.00345323+0.00938609j 0.0030868-0.0010231j -0.012554+0.00075535j 0.000142211+0.00937382j -0.00110093+5.6315e-05j 0.00671718+0.0057306j 0.00343949+0.0068527j 0.000249927+0.00569444j 0.000731909+0.000704911j -0.00440035-0.00331428j 0.00163332+0.015608j 0.00345924-0.0102468j -0.00412037+0.00275475j 0.00871968+0.0062723j -0.00248828+0.00406728j 0.0073254+0.00372463j -0.00187448-0.00558066j -0.00611578-0.00185794j -0.00444748+0.000515222j -0.00371779-0.0122869j -0.00426317-0.000709802j -0.00796968+0.0146562j -0.00784906-0.0102359j -0.00128097+0.00100459j -0.000530993-0.0219166j -0.000143088+0.0107379j 0.015589-0.0107148j 0.00903713-0.00471126j 0.00281349-0.00656707j 0.00147958+0.00322485j 0.00628718-0.00203235j -0.00294652-0.0126676j 0.00833922+0.003354j -0.00259699+0.00392033j -0.0019104+0.00841793j 0.0047957-0.0107522j -0.0113577+0.0103637j -0.00291768-0.0188977j -3.53501e-06+0.0116889j 
