0.228646-0.133806j -0.726105+0.396816j -0.0923205+0.117725j 0.0243915-0.694313j -0.605843-1.31387j 0.119168-0.106832j 0.0101615+0.0356349j -0.0817491+0.340772j -0.0420456-0.125845j -0.228696-0.444408j 0.553+0.452988j -0.389138-0.0459268j -0.707469+0.23429j -1.04956-0.256262j 1.10521-1.03645j -0.164956-0.023483j 0.0585359-0.0986503j 0.167603-0.126516j -0.005224+0.0662664j 0.0321592+0.0957413j -0.0128619+0.35609j 0.109968+0.21946j 0.281759+0.163648j -0.158466-0.158114j 0.366417+0.279861j -0.476012-0.0615394j 0.2141-0.0417266j 0.439378+0.237209j -0.642826+0.513128j -0.208896+0.211866j -0.283099+0.911248j 0.163686+0.507407j -0.732471+0.117866j 0.594883+0.441412j 0.00386979-1.40838j -1.18536-0.460094j -0.00177225-0.149539j 0.189881+0.0778774j 0.0821025+0.0847769j -0.0690162+0.0827979j 0.0842677-0.0582382j 0.0880786-0.0890151j 0.169712+0.0136076j 0.012938+0.0479706j -0.0613787+0.0681805j 0.0683508-0.144121j -0.0159264-0.18974j 0.0482494+0.00036298j -0.0212903-0.111194j 0.0378331+0.218909j 0.14222+0.205508j 0.00311531+0.0630326j -0.246863-0.00175065j -0.101057-0.128058j -0.362892+0.157405j 0.0534681-0.0700079j -0.248233-0.165253j -0.375572+0.0752684j -0.280815-0.133462j -0.0381075+0.0788793j -0.2607+0.0450698j -0.0153714-0.140072j -0.355746-0.113751j 0.0695779-0.313073j 0.329582-0.213077j -0.267499+0.357048j -0.0318569-0.0985548j 0.0341585-0.58547j 0.299925-0.639173j -0.35388-0.121457j 0.219502-0.0435781j 0.0224978-0.39487j -0.120134-0.00426563j -0.093624-0.221661j 0.13252+0.411191j 0.452814+0.356175j 0.190944+0.145216j 0.264634+0.155695j -0.141519-0.793894j 0.805934+0.156675j 0.58202+0.0315121j -0.270125-0.0916024j -0.200786+0.132607j 0.343562+0.135193j 0.443184-0.521055j -0.842393+0.207907j -0.0144039+1.04873j -0.286564-0.563269j 0.0760687+0.592902j 1.39779-0.329757j 0.20852+0.995702j 0.0119054+0.0825655j 0.158421-0.0621786j -0.0373797-0.0553061j -0.0640255-0.154276j 0.0992982+0.106728j -0.0149523+0.112368j 0.093854+0.222212j 0.109709-0.0338232j 0.0339014-0.191559j -0.00702608+0.0957163j 0.0398327-0.0776603j 0.147223-0.108056j 0.0358195-0.448029j 0.00443466-0.323692j -0.187285+0.157629j -0.0354309-0.090882j 0.00337673+0.0658166j 0.111175-0.192247j 0.0727563-0.627194j 0.0117933-0.871682j -0.0344842-0.127946j -0.117325+0.243975j -0.162127-0.121495j -0.0184866+0.095209j -0.127483+0.454625j -0.00611298+0.0922557j 0.111542-0.319595j 0.0482964-1.42263j -0.0163333-0.354108j -0.0139134-0.385261j -0.0479695+0.502821j -0.18953-0.3792j -0.0853893-0.412463j 0.165957+1.06374j -0.130834-0.668029j -0.0627583+0.369334j -0.00903189-0.20777j 0.0614472+0.187852j -0.101474+0.118379j 0.358582+0.630944j 0.0401841+0.214935j 0.0109226+0.530421j 0.40394+1.10018j -0.240529-0.298459j -0.379657-0.275628j -0.139885-0.200656j 0.551913+0.491278j -0.0146921+0.0812935j -0.38627-0.187826j 0.103704+0.376564j 0.0443274-0.0887724j 0.277918+0.895222j 0.491671+0.125334j 0.119165-0.0111677j -0.218846+0.0951311j -0.00693286-0.384727j 0.0171712+0.239088j -0.208361-0.510921j -0.401031+0.229518j -0.103093+0.096535j -0.137195-0.039376j 0.113019-0.0974977j 0.0341646-0.388338j -0.281058+0.12241j 0.0910938-0.0565672j 0.0607899+0.107432j 0.0328614-0.118719j -0.25992+0.533779j -0.179289+0.375149j -0.0819747-0.124399j -0.120859-0.498275j -0.182038+0.347262j 0.369364-0.333922j 0.00403718+0.126229j 0.191298-0.0131861j 0.0938894+0.175617j -0.359927-0.164317j -0.330964+0.200597j -0.520298-0.104194j -0.224406+0.424186j 0.580017+0.398193j 0.705417-0.363962j 0.71694-0.584779j -0.53625+0.188282j 0.766814+0.0072387j 0.101951+0.0414952j 0.408395-0.146218j -0.400915+0.838868j 0.734931-0.271274j -0.521545+0.926463j 0.047638-0.289971j -0.105878+0.801217j -0.626106+1.03111j 0.0914272-1.01899j -0.21066+0.137691j -0.323851+0.197783j 0.194006-1.85206j 0.100038+0.525691j 0.80373-0.200083j 0.741055+0.86304j 1.0878-0.0579675j 1.28162+0.530109j 0.28408+0.83353j -0.236764+1.55269j -1.18153-0.0109084j 
0.0900894+0.145364j 0.108819+0.665872j -0.477763-0.048844j 0.505676+0.0615619j -1.00183+0.323355j 0.248289+0.048826j -0.0467674+0.0126272j -0.712971+0.346987j -0.0763353-0.645264j 0.330874-0.127361j -0.408312+0.178977j 0.209859-0.271855j 0.0757105-0.571641j -0.158628+0.708032j -0.684914-0.788153j -0.0922288-0.10623j 0.0468423+0.00313359j 0.499444+0.0463661j -0.0510361+0.337124j -0.0791031+0.244199j -0.562842+0.248485j -0.312806+0.34766j 0.0126052+0.472461j -0.148218-0.432073j -0.539819-0.110902j -0.485273-0.425103j 0.308051+0.0276201j -0.216237-0.0825638j 0.217933-0.764603j -0.400413+0.284485j -0.191177-0.545781j -0.547008-0.234427j -0.0017448+0.403903j -0.593527+0.0770219j -0.87566-0.117793j -0.394775+0.669609j 0.0160858-0.107456j 0.118045+0.082057j 0.0515861+0.135162j 0.0178139-0.0251434j 0.309249-0.134462j 0.126149-0.0395905j 0.49383-0.0704935j -0.140753+0.171665j -0.130645-0.224445j 0.224273-0.828798j 0.336981-0.293358j 0.0850277-0.308088j 0.159086-0.314643j -0.412979+0.0459713j 0.179685+0.686262j 0.312978+0.0216598j 0.0606644-0.56325j -0.343592-0.111322j -0.071958-0.753532j -0.12877-0.108665j 0.0757213-0.594922j -0.377797-0.478234j 0.336631-0.0589579j -0.0637286-0.215239j -0.48462-0.00929174j 0.164384+0.261022j 0.376859+0.0411133j 0.330774+0.191194j 0.543418+0.0170389j -0.0483589-0.462837j -0.124978+0.342098j 0.640767+0.124706j 0.0323705+0.800771j 0.298163-0.103426j -0.0290497-0.394364j 0.0503048-0.023898j 0.160612+0.0716098j 0.0840844-0.0531635j 0.212695+0.435873j -0.584567-0.1016j -0.107406+0.234095j -0.0664894+0.342789j 0.331916+0.473872j -0.849084+0.298425j 0.249107-0.391478j -0.185959+0.246363j -0.234491-0.174943j -0.253334+0.0433324j 0.0846764+0.764925j 0.559038-0.521076j 0.732433+0.348944j -0.449655+0.0932636j -0.54478-0.451742j 0.24565-1.0946j 0.703027+0.192707j 0.0154968+0.0631924j 0.1117-0.112081j -0.0348677+0.168673j -0.0640908-0.192027j 0.0443053+0.182691j 0.158798-0.925888j 0.26212-1.43551j 0.100835+0.00552734j 0.158236+0.888076j -0.0200846-0.089361j -0.054793+0.676967j 0.0663796+0.011022j 0.330279+3.3793j 0.00687185+2.62262j -0.168556-1.06126j 0.213051+0.019125j 0.0172851-0.358169j 0.445227+1.40114j 0.128522+3.71873j 0.336073+4.31828j 0.00547233+0.231078j -0.00260259-1.30946j -0.181658+0.528861j -0.280829-0.0545521j -0.330681-1.6482j -0.19662+0.154419j 0.103552+0.174034j 0.267971+6.01116j -0.137597+1.45435j 0.314191+0.37453j -0.128726-1.261j 0.526754+1.74091j 0.156881+2.25962j -0.0626739-5.33704j -0.376205+2.96149j 0.333676+0.349223j 0.0887348+1.48914j 0.0874533-0.497932j 0.263027-0.578271j -0.115451-2.26802j 0.348956-0.273732j 0.10045-3.11121j 0.242891-5.33473j 0.0582408+0.35488j 0.382043+1.34995j -0.629154+0.740389j 0.44396-1.84881j 0.124245-0.243904j 0.337546+0.165749j 0.0677941-2.28384j -0.0125876+0.911841j 0.541601-6.07389j 0.333247-1.06146j 0.160681-0.404244j 0.234661+0.750109j -0.264258+2.72362j 0.318995-1.53687j -0.433513+4.51207j -0.220191+0.986537j 0.147103+0.189176j -0.305791+3.03849j 0.103944-0.609535j -0.196132+3.02914j 0.103683+0.146234j -0.0351723-0.26622j 0.83814-5.24037j -0.0337307+0.863313j 0.117658-2.20545j -0.12123+1.20602j 0.0303746-0.867049j -0.720374-1.10452j 0.352115-4.65195j -0.703143+4.0601j -0.219794-0.85706j -0.138921+0.803867j -0.188793+0.520132j 0.0465517-1.41396j -0.0743121-2.17645j -0.526423+0.694922j 0.469554-2.73903j -0.541046+0.43091j 0.0533241+3.00283j -0.184393+4.68744j -0.256701-0.704879j -0.710051+1.40035j -0.154677-0.0678011j -0.550882+0.935506j 0.0345893-4.0838j -0.484653+1.7071j -0.283267-1.58773j 0.526695+0.978528j 1.43088+1.09621j 0.536313-1.8645j 0.594811+2.39122j -0.709745-1.5685j 0.30749-0.645488j -0.763832+3.23559j -0.583953-1.55196j 0.931626-0.92542j -1.22534-1.59088j 0.402697-1.5823j -0.544687-2.37196j 1.04677+0.633057j 2.4861+0.329761j -0.3328+1.55323j 
0.784037+0.51911j 0.0324984-0.182151j -0.728762+0.0231329j 1.10996-1.00515j 0.337178+0.0766444j 0.353937+0.307904j -0.302938-0.0607214j -0.567568+0.619463j -0.155193-0.559259j 0.221385-0.157133j 0.267488+1.16603j 0.13842-0.167652j -1.2616-0.544488j 0.0599191-0.0839771j -0.0281955+0.18884j 0.0613142-0.230885j 0.143348+0.189215j 0.447132+0.0262532j -0.116003+0.463913j -0.307356+0.344766j -0.243277+0.269313j 0.119169+0.640112j -0.0786102+0.105298j -0.129199-0.382304j -0.31816+0.0904343j -0.778425-0.20993j 0.144592+0.17079j 0.574909+0.389205j -0.201803-0.488248j -0.218941+0.303325j -1.14388+0.845851j -0.300501-0.0385487j 0.0387572+0.163758j 0.263423+1.06186j -0.19738+0.164j 0.101318+0.219949j 0.106216+0.0380229j -0.128605+0.170856j 0.1361+0.290709j 0.0397569-0.181357j 0.423236-0.0797375j 0.158795+0.103251j 0.241361+0.165744j -0.0422511+0.394061j -0.184456-0.0404323j 0.134316-0.0613117j 0.172891+0.147507j -0.0796112-0.261092j 0.167479-0.282973j -0.00378491-0.0722067j 0.296954+0.363711j 0.251086-0.0645735j 0.196496-0.173424j -0.133639-0.0563505j 0.21373+0.121784j -0.161436-0.131711j -0.174374-0.335098j -0.41379+0.0445303j -0.0126779-0.0227396j -0.0519318-0.159202j -0.464426+0.170205j 0.150521+0.24725j 0.0317603+0.0318361j 0.0686705-0.0691217j 0.65863-0.407177j -0.185637+0.178165j -0.0296061-0.100315j 0.274223-0.0682425j 0.00974133+0.0798625j -0.290041-0.308383j 0.218609-0.210307j -0.00762767-0.359315j 0.135239-0.0133231j -0.0625713-0.247024j 0.298229+0.620093j 0.0300082+0.0705122j 0.102394+0.259629j -0.0954654+0.216395j 0.452693-0.730786j 0.0129764-0.100352j -0.405338-0.13514j -0.369724-0.00287751j -0.193299+0.121789j 0.189198+0.444734j 0.137322+0.104138j -1.06565-0.353074j 0.181391-0.683602j 0.137544+0.334953j -0.293834+0.785913j -0.93146-0.0850487j 0.110136-0.570756j -0.055022-0.0435242j -0.0289505+0.127949j -0.124503-0.27056j 0.0712542-0.00848584j -0.120603-0.00331616j 0.0805738+0.244659j -0.0240209+0.645593j 0.0459913+0.0761139j 0.401276-0.369124j 0.0243916+0.221092j -0.0890526-0.0977494j 0.000968271+0.152621j 0.407718-1.86267j -0.198288-1.57412j 0.0874717+0.489518j 0.176211-0.384255j 0.22227+0.717384j 0.327902-1.08182j 0.148946-2.51972j 0.211905-2.25493j 0.138464-0.0920046j 0.0605616+0.407677j -0.15954-0.264983j -0.0430611+0.414257j 0.141439+1.71146j 0.0854478-0.364051j -0.0978929-0.176868j 0.336064-3.99347j -0.120752-1.09319j -0.10485-0.187586j 0.293485+1.63047j 0.381254-1.32849j 0.319379-1.70566j -0.360858+3.54342j -0.367666-2.14637j 0.212543+0.199037j 0.088991-1.15073j -0.116252+0.212735j -0.244757+0.649216j 0.0739901+1.44976j 0.198091+0.490927j 0.00135418+2.32323j -0.078425+3.80534j -0.0193363-0.521175j 0.106766-1.34387j -0.447174-0.182243j 0.239821+1.13116j 0.133682+0.557483j -0.107544+0.156426j -0.116118+1.46156j -0.210017-1.00163j 0.211745+4.17097j 0.15173-0.0181949j 0.0924952+0.221924j 0.211384-0.519123j -0.213089-1.60771j 0.142598+1.00177j 0.0726656-2.96944j -0.339525-0.467449j 0.324268+0.554548j -0.317865-1.63929j -0.116378-0.16548j -0.0609433-1.89799j 0.0146431-0.80989j -0.197184+0.207213j -0.137529+3.08086j 0.205106-0.683952j 0.485165+0.727588j 0.308551-0.548648j 0.145407+0.328933j -0.393362+0.316482j -0.15217+2.72386j 0.147255-2.56823j 0.352867+0.103574j -0.0251387-0.126313j 0.259191-0.660415j 0.00147353+0.286342j -0.148116+0.942681j -0.247073-0.510237j -0.2846+1.82976j -0.974241-0.505536j 0.270948-1.3233j 0.0517009-2.91655j -0.140459+0.658952j 0.238641-1.39615j -0.0453096-0.30766j -0.510604-0.448502j 0.0292136+2.43741j 0.173785-1.66776j -0.613827+1.10602j -0.464927-0.558589j -0.941683+0.100005j -0.176923-0.145313j -0.562063-1.36231j 0.53395-0.01439j -0.100475-0.37358j 0.00637439-1.34423j 1.05115+1.5514j -0.0512197+0.683112j -0.489276+0.557832j 0.424648+0.621192j -0.586923+1.84149j -0.611055+0.277479j -1.73797-0.649526j 0.346073-1.14002j 
0.788825-0.574648j 0.19571+0.0326297j -0.0150655+0.182993j -0.875704-0.201604j -0.0709723+0.291461j 0.194338+0.228407j -0.299612+0.228374j 0.243044-0.658613j 0.113805+0.293431j 0.893294+0.820032j 0.649514-0.517224j 1.13741-0.267753j 0.077667+0.932982j 0.193714+0.0413348j -0.113167+0.147728j 0.0272475-0.13103j 0.141472+0.0101967j 0.0420867+0.322769j -0.0782914+0.100326j -0.151111+0.214026j -0.496107-0.692604j 0.217139-0.285956j -1.24875+0.202164j 0.552296-0.187221j -0.607471-0.020718j 0.653031+0.279169j -0.203159+0.682861j 0.319179-0.44237j 0.486407-1.15643j 0.433976-0.492081j 0.368319+0.432003j -0.563296-0.813219j -0.105227-0.227567j 0.365129-0.234809j 0.401303-0.169587j -0.0711015-0.38832j 0.11583+0.00712695j -0.0787155+0.170144j -0.106237+0.449352j -0.040662-0.0491992j 0.167707+0.203812j 0.082707+0.127769j -0.0950862+1.1953j 0.172184+0.144964j 0.245411+0.213118j 0.780778+1.16077j 0.664247+0.802598j -0.0107523+0.180311j 0.162067+0.112929j -0.0982799-0.645006j -0.0985866-0.460186j -0.210434+0.0362444j 0.545317-0.13764j 0.299337-0.408339j 0.911442+0.0916686j -0.0077592-0.0951434j 0.204793+0.140235j 0.34683+0.296655j 0.152479+0.207413j -0.165567-0.0693676j 0.0105338+0.139051j 0.352367+0.173117j 0.414859-0.0327106j 0.0235167+0.216335j -0.152724-0.186662j 0.12696+0.0903553j -0.324863-0.444789j 0.349729+0.567135j 0.293774+0.683251j -0.529969-0.0661238j 0.271322-0.0465354j -0.0441873+0.185258j 0.099651-0.197935j -0.115463-0.0224991j -0.0222176-0.203925j -0.466553-0.103522j 0.154919-0.115563j -0.735071+0.109158j 0.257964-1.12309j -1.02624+0.247768j 0.269188-0.289875j 0.0182572-0.00291809j 0.449544+0.0927418j 0.371946+0.376603j 0.166127+0.815649j -1.2666+0.209532j 0.456622+0.571156j -0.41086-0.216804j -0.169828+0.775412j 0.794875-0.784966j 0.394843+0.659658j -0.0661704-0.0185764j 0.0653987+0.213178j -0.0386057-0.827562j 0.127739+0.0047775j -0.102652-0.157048j -0.0238568+2.10922j 0.16201+3.60961j 0.0501319+0.120185j 0.24521-2.09575j 0.127976+0.538058j -0.103939-1.20949j 0.047136+0.0566164j -0.208725-7.81742j -0.414484-6.37725j 0.212973+2.30089j 0.0918237-0.512347j 0.0506328+1.66629j 0.0328629-3.74824j 0.311713-10.3135j 0.386699-10.7456j 0.143239-0.642386j -0.409766+3.01456j -0.125309-1.22277j -0.148859+0.502832j -0.0646323+5.63514j 0.200075-1.20201j 0.0249442-0.751231j 0.569802-17.0328j 0.357812-4.83969j -0.0112106-0.624904j 0.142333+5.19507j 0.082044-5.4475j 0.274074-6.91734j -0.336163+15.2643j -0.0127524-9.22527j 0.087313+0.0732917j -0.185863-4.26782j -0.209034+1.67981j 0.140709+2.21763j -0.329651+6.86693j -0.100359+2.07192j 0.0711233+9.21634j -0.266278+15.9065j -0.342446-1.22703j 0.357756-5.42893j -0.069913-2.05763j -0.159865+5.99414j -0.106308+1.46717j 0.419456-0.507847j -0.301596+6.55814j -0.537024-3.04811j 0.317419+17.6077j 0.118352+1.21009j 0.378222+0.976781j -0.219779-3.74626j -0.177565-7.28149j -0.133553+3.64154j 0.163429-13.2724j 0.1881-1.77776j 0.110777+0.914802j -0.772376-7.75611j 0.0523516+0.523669j -0.0428112-8.30499j -0.49643-0.539356j -0.084542+0.812058j 0.126663+15.0637j -0.162926-3.03887j 0.155485+3.3118j -0.356985-4.4462j -0.336022+1.96669j -0.130625+2.05677j 0.292192+12.3686j -0.325633-10.8778j 0.399482+1.39584j -0.282778-1.27309j -0.35296-2.20614j -0.795513+3.65737j 0.0428952+4.31456j 0.671715+0.075412j -0.023206+7.3367j 0.598618-1.31124j 0.0592228-7.48426j -1.45527-9.92086j 0.130459+2.62454j -0.491751-3.43844j -0.0366189-0.485942j 0.595429-2.02181j 0.472496+9.00213j -0.699515-3.94806j 0.366932+4.93241j 0.304512-1.1251j 0.0946825-1.80284j -1.05318+3.74649j 0.023816-4.55717j -0.237044+3.33737j -0.913712+0.985344j 0.808891-5.79738j -0.0403836+2.79142j -0.901431-1.76642j 0.337375+5.24251j -1.72623+0.920581j 0.700691+2.17799j 0.462614+0.633214j -0.415135-1.59992j 0.224458+0.0587284j 
0.0808457-0.358842j -0.0993091+0.15939j 0.477198-0.105702j 0.294795-0.961499j 0.0474872-0.010229j -0.00432235+0.540457j -0.401119-0.154935j 0.172584-0.124205j 0.192705+0.634403j -0.134312-1.37715j 0.318773+0.31386j -1.26103-0.651205j -0.640107+0.0520842j 0.108449-0.00999534j -0.088173+0.109345j -0.0341404-0.368937j 0.283428+0.0620612j 0.193443+0.650002j -0.644572-0.121815j -0.639106-0.00552179j 0.102276+0.453519j 0.0581631-0.55443j 0.605-0.621501j -0.251141-0.367758j 0.58389+0.85382j 0.788459+0.188262j -0.160864-0.311994j -0.386478+0.114696j -1.51636+0.617821j 0.250345-0.557653j -0.0741048+0.161614j 0.0445877+1.18466j 0.0654864+0.0712839j 0.184129+0.289743j -0.11356+0.16997j 0.103134+0.155311j 0.139153-0.107532j 0.0737541+0.270776j -0.0416485+0.274836j 0.0397668-0.0763327j 0.753772+0.10058j 0.282127+0.0851685j 0.0779777-0.0243242j -0.195626+0.352664j 0.160309-0.375091j 0.364632+0.0877257j -0.208144-0.696367j 0.19847-0.170952j 0.307213-0.392503j 0.316448+0.141567j -0.61153+0.386769j -0.350667+0.479911j -0.692143+0.175037j -0.0160093-0.515218j -0.0497902+0.164517j -0.216368-0.364033j -0.0738161+0.570069j -0.112802-0.276739j 0.0463951-0.178781j 0.218579+0.409788j -0.160328-0.447191j -0.469877-0.649892j -0.132367-0.571403j -0.284622+0.0561024j -1.11717+0.145327j -0.259036-0.0722627j -0.255425+0.120144j -0.586207+0.237441j 0.818266-0.427621j 0.297391-0.328423j -0.149743+0.193005j 0.0746821+0.476127j -0.43825+0.230864j 0.128456+0.178711j -0.386129-1.22775j 0.0125765+0.306353j -0.0942885-0.583429j -0.0132477-0.299188j 0.342266+0.140085j 0.673242+0.667648j 0.0547957-0.251558j 0.849886-0.247311j 0.445585-0.0670301j -0.190534+0.0988227j 0.394202-0.328308j 0.0780645-0.596763j 0.322272+0.0652124j -0.129416+0.0287152j -0.354687+0.0272335j -0.0539547-0.310179j 0.211793-0.0598285j -0.054211+0.070588j 0.196905-0.0122272j -0.12244+0.110973j 0.0632874-0.279694j -0.0497746+0.313693j 0.30749-1.18841j 0.351946-1.57068j 0.173667+0.109325j 0.377833+1.19683j -0.091459+0.0794252j -0.133016+0.405965j 0.122779+0.0637776j 0.604327+3.82065j -0.112411+2.7394j 0.25549-1.21559j 0.314879-0.0416723j -0.626034-0.434554j 0.621107+1.50044j 0.128457+4.7412j -0.29128+4.08453j 0.0459707+0.218627j 0.0216526-1.50531j 0.060207+0.192458j -0.366235+0.153478j -0.353293-1.60562j 0.159774+0.0580409j 0.353211+0.229486j 0.38259+7.51553j -0.00727686+1.53744j -0.0987662+0.31363j 0.0646068-1.6348j -0.980473+2.84401j -0.00613711+3.21651j -0.164515-6.20752j -0.109083+3.40035j -0.539556+0.141396j 0.424785+1.85542j 0.0457641-0.434697j -0.0617307-1.24254j -0.15556-2.79411j 0.458187-0.305014j -0.280171-4.40482j -0.290204-5.70559j 0.0679654+0.834222j 0.16216+2.90217j -0.459016+0.816135j -0.130646-2.53719j -0.75843-1.27966j 0.157479-0.387819j -0.173105-2.80576j 0.680387+1.12067j -0.405863-7.09722j 0.25934+0.093537j 0.129572-0.445528j -0.214605+1.44547j 0.623391+2.86528j -0.235834-1.25999j 0.371093+5.29598j 0.849064+0.795628j -0.593972-0.60445j -0.462643+3.0878j 0.0712491-0.404627j 0.145312+3.23952j -0.367814-0.15519j 0.100677-0.621013j -0.581559-5.20848j -0.0551202+1.40071j -0.605372-1.07014j -0.413513+0.917705j -0.332389-0.467603j 0.704475-1.23208j -0.188099-4.58842j 0.345966+4.214j 0.0197467-0.272133j 0.202249+0.75011j -0.410678+0.869641j 0.412816-0.318174j 0.539433-1.54808j 0.638457+0.448318j -0.212839-2.72737j -1.01889+1.56134j -0.663714+2.05884j -0.089024+4.12438j -0.0683685-1.35882j -0.203403+1.82139j 0.131147+0.378002j -0.247298+1.77861j 0.392562-3.12373j -0.127243+2.15464j 1.01774-2.71059j 0.149829+0.555338j 0.822043-0.558167j -0.471661-2.40301j -0.236268+2.55599j -0.768492-0.683948j 0.383787-0.197155j 1.00536+3.66376j 0.606918-1.08693j -0.767511-0.0151447j -0.612388-1.16969j -0.730278-1.14726j -1.72337+0.0892823j 0.939451-1.12239j -0.0864965-1.21469j 0.880745+0.19397j 
0.237194+0.04649j -0.402623+0.331392j -0.0664353-0.695736j -0.647334-1.02393j 0.354882+0.0629017j 0.189788+0.580277j -0.401952-0.111539j -0.198522+0.00114239j 0.298694-0.249885j -0.904488+0.0630363j -0.663966-0.163763j -0.556371+0.950932j 0.398999-0.300807j 0.303299-0.0575684j -0.0805221+0.416802j 0.13973-0.259214j 0.150412+0.384892j 0.454185-0.102916j 0.0281576+0.425206j -0.325845+0.301329j 0.229977+0.614397j -1.02185+0.0455621j 0.37889-0.197078j -0.468955-0.0482554j -0.42307-0.0480542j 0.632191-1.55034j -0.200535-0.415367j -0.108011-0.000870556j 0.231081-1.04013j -0.627471-0.636889j -0.11808-0.443289j -0.479742-0.389623j 0.103671-0.0995696j -0.334439-0.111594j 0.141221+0.17057j 0.17727-0.107195j 0.197277-0.0980894j -0.0895646+0.297696j 0.168423+0.695573j -0.0514051-0.0516426j 0.383094+0.365488j 0.220758+0.203448j 0.400672+0.510245j -0.198103+0.255528j -0.581399-0.274485j -0.384011+1.07283j -0.231695+0.466233j -0.252636+0.0334517j -0.00137003-0.1202j -0.457575-0.297514j -0.772913-0.0768908j 0.109119-0.37166j -0.327265+1.03312j -0.162069+0.821678j -0.218076+0.277626j -0.234335+0.0825454j -0.0285239+0.308537j -0.128143-0.0988039j 0.79024-0.242556j 0.117541+0.355568j -0.266403-0.252208j -0.286089-0.569054j -0.00549099+0.254243j 0.417-0.417726j -0.228992-0.249484j -0.502311-1.08965j 0.52367+0.718905j 0.787589-0.546885j 0.0593522-0.103793j -0.13719+0.127495j 0.313731-0.147816j -0.249999+0.0584254j 0.114751+0.121169j 0.953288-0.25411j 0.138965-0.285403j -1.02004+0.811517j -1.27595+0.964427j 0.0462346+0.276058j -0.390345-0.541287j -0.591616+0.289157j -0.0292461+0.394479j 0.298929+0.363269j -0.362253-0.967212j 0.517167+0.146976j 0.246347+0.50067j -0.426267+0.776158j -0.520026-0.127458j 0.283837-0.0323783j 0.325329+0.282286j -0.00205845+0.49775j -0.340375+0.0910554j -0.0906805+0.0117287j 0.112221+0.321925j -0.237122-1.18795j 0.167002+0.0337901j -0.124671-0.166094j -0.0138169+2.89664j -0.215735+4.87084j 0.10788+0.107951j 0.360483-3.03086j -0.334907+0.862657j 0.196971-2.22085j 0.245946-0.00109618j 0.534539-12.4035j -0.0207133-10.1237j -0.261944+3.43173j 0.0631423-0.916052j 0.0369288+2.61352j 0.0437218-4.95418j -0.700531-16.1734j -0.123008-16.8503j 0.144774-0.979836j 0.279039+5.02816j 0.364573-1.97907j 0.34267+1.50319j 0.16447+8.41094j -0.878674-1.71423j 0.630504-1.97304j -0.00589823-25.5347j -0.40121-6.6493j -0.199686-1.18349j -0.167521+7.58037j -0.154688-8.50362j -0.410459-9.05129j 0.201654+22.3166j -0.102554-13.5898j -0.331877-0.662065j 0.106482-5.49967j -0.189233+1.20186j 0.738114+3.9861j -0.424827+11.7872j 0.459311+1.95013j 0.129825+13.6526j 0.381462+22.9276j -0.00640054-1.64808j -0.18791-7.88017j -0.167701-3.26543j -0.0746657+8.84273j -0.0941413+1.95794j 0.0359761-0.0121779j 0.827327+10.3586j 0.46276-4.00319j 0.674759+25.3695j -0.26408+2.39856j -0.229521+0.982755j -0.744656-6.68339j 0.281901-10.8595j 1.18498+4.81353j -0.69708-18.9059j 0.199679-3.67327j -0.127112+1.08887j -0.443197-10.9128j 0.16768+0.677567j -1.07102-11.2191j 0.300752-1.16205j 0.0937564+0.471661j -0.297137+21.1647j -0.670298-4.89196j 0.690939+5.4755j 0.656279-5.94222j -0.149132+3.3813j 0.301978+2.91939j -0.427578+18.0604j -1.18059-14.4606j -1.10725+1.06333j 0.154937-2.17513j 0.490155-3.30086j -0.199131+5.28281j 0.183614+6.5936j -0.273219+0.519225j 0.708998+9.68284j 0.434053-3.96583j -0.061519-10.9964j -0.530261-16.1008j -0.224083+3.71636j -0.121914-5.61144j -1.03174-0.680311j -0.0382274-4.10228j -1.40373+11.8854j -0.878398-7.1817j 0.462752+6.46853j -0.260103-2.42137j 0.375168-0.523741j 0.342121+5.52679j 0.358277-8.52036j 0.158088+3.17688j 0.0793951+1.29184j -1.04626-8.44446j -0.333986+5.00841j 0.492631-2.59999j -0.119377+6.19697j -0.180805+1.02749j 1.2177+1.09485j -0.0244282+2.84847j 0.844964-0.990667j -0.521545+0.293134j 
