-0.968198-0.470056j -0.432307+1.77889j -1.84584-0.0916711j 1.37363-0.33647j 0.0945743-0.892126j 0.307099+1.80972j -0.075928+0.114387j -1.02612-0.431591j -0.969319-0.971906j 0.916951+0.104181j -1.68394+0.923264j -0.168604+0.177257j -0.196957+0.70188j 0.0738339-0.879746j 0.0565503+1.70506j 1.43646+1.30236j 0.16572+0.118498j 0.633821+0.157034j 1.43519-0.856929j 0.995381-1.63267j 1.76742+0.945021j -0.320443+0.978055j -0.723488-2.13693j -2.37807+2.61633j -2.089-0.963745j -1.86176+0.393848j -3.10927-0.217603j -0.50013+1.59183j 0.197023-0.176864j 0.667107+1.53856j 0.401816+0.436268j 0.0658679-0.190586j -2.81717-2.64934j -1.33362-0.202151j 0.793607-0.142447j 0.907568-0.815098j 0.45653-0.326973j -0.911095+0.817642j -0.0259422+0.775587j -0.149539-1.44642j -0.425427-3.71201j -0.444213-0.171021j -0.383553-0.619269j -1.47684-1.13548j 0.912545-0.314j 0.899794-0.248762j -1.57807+2.2895j 1.07014-2.19404j -0.288383-1.44039j -1.01758+2.32643j -3.29533+0.859258j 0.946415+1.83547j 3.26403+1.01218j -1.22769-1.77047j -2.48611+1.8444j 1.57651-2.42383j 1.09864+2.08787j -0.641696+0.495752j -0.676863-2.24445j 0.131472+0.985163j -0.339015+0.0695551j -2.32988-0.65514j 2.51166+1.13975j -0.768842+0.434949j -0.730506+0.478022j -2.45426+1.80967j 0.144513+0.366165j 0.00045207+0.102624j -0.575275+0.2463j 0.0561704+0.104535j -0.302086+0.417657j 1.43418-1.09903j 0.0745999-0.235983j -0.196557-0.63361j -0.335818-1.87956j -0.318048+1.14225j -0.0128189+2.21957j -0.399052-0.1927j -0.612886-1.22852j 0.0860736+1.10708j 2.51906+0.998415j -0.307232-0.535376j 0.0578584+0.354911j -1.15192-0.552299j 0.113795+0.750738j 1.21311+0.485572j 0.943283+0.215055j 0.57687-0.0086622j -1.3174-0.156938j -0.776622-0.419362j 1.20313+0.691294j 0.473001-0.540823j -0.442705+0.584346j -1.78145+1.31877j 0.144905+0.0659743j -0.717788+0.256059j -0.76776+0.487982j -0.19312+0.707553j -0.34427+0.208505j 0.0652136-0.178826j -0.0711716+1.1484j 1.75118-0.988765j -0.315507-1.06742j -0.37893+0.860771j 0.560053-0.685532j -0.867633-2.67516j -0.0708496-1.27427j -0.345065-1.31056j 0.918171+0.969224j -0.234194-0.109557j -1.81475-0.41194j -1.0472-0.153606j 0.502422+0.135893j -1.04297-0.393047j 0.0268171-0.065177j 1.57372+0.970682j -0.326674+0.14053j 0.265325-0.548446j 1.09761+0.261904j 1.82168-1.02325j 0.769202-1.71156j 1.08543-0.972069j 0.715991-1.11488j 0.694941+2.588j 1.08611-1.27747j 0.466019+1.02097j -2.57313-1.25j -1.43418-0.776514j 1.44021-2.9668j 1.09715-0.892648j -2.01678-0.544216j 
-0.420854-2.26377j -2.72077+0.948047j 0.000857554-1.25144j 2.21937+0.352196j -0.0326273+1.50044j -0.319792+0.00579518j 0.502895+0.276506j 1.19096-0.124697j -2.03989-2.34629j -0.246736-0.375592j 0.225385+0.054752j 0.718757-0.329935j 0.272353-0.671142j 1.12532-3.13964j 0.855181+0.647973j 0.420336-0.445137j 0.0924264-0.545066j -1.22373-1.25248j 1.91341-1.74868j -1.06019-1.28267j 3.19945-0.478198j 0.719441+2.40699j 1.81603-1.83447j -2.42442-1.21064j 0.309422+0.150341j 1.12497-1.12962j -1.67462-1.13198j 0.58753-0.468433j -0.360941-0.770745j -0.534595-1.30139j -0.223504-0.701562j -0.583029+0.222389j -0.679955-1.86137j 0.54715+0.572696j -0.923078-0.288251j -0.968277+0.49205j -0.301467-0.00207668j 0.881035-0.0143323j 0.418796-0.63028j -0.240457+0.620224j 0.2771-1.9462j 0.358284+0.723152j -0.199153+0.413745j 0.120561+1.06513j -0.440956+0.151348j -0.710824-0.327031j -1.19441+1.33836j -0.858839-0.555528j -0.0704346+0.431104j -0.158929-0.247398j -1.35557+0.920835j -0.932246+3.23066j -0.298909-0.0305683j -0.755384-0.649262j -3.68651+0.0875613j -0.567151-0.00221762j -0.936744+0.492879j -0.57477+0.330149j 0.551081+0.257966j 1.90105-0.580814j -1.4964-1.17575j -1.43924-0.708539j -0.222375-0.185248j -0.12806-1.2243j -0.164455-0.341646j -0.432599-0.420285j 0.63432+0.716528j -0.26311-0.0629674j 1.25912+1.57467j 0.110768-0.132891j 0.0527412-0.902583j 0.84296+0.788776j 0.850578+1.02613j 0.628261-0.691866j -1.36231-1.74011j 0.845005-0.0776212j 0.0520391-0.483034j 0.798735-0.277198j 0.782637+0.0564253j -0.608262+1.01279j -0.103606+0.548287j -0.388289-0.128208j 0.357488-0.456679j -0.0491184+0.220794j 0.517193-0.139923j 1.11806-0.814214j -0.323049-0.002829j -0.0946367+0.60677j 0.540413-0.356178j 0.269839+1.10628j 0.226393+2.06913j -0.0385587-1.97745j -0.491148+0.648966j 0.410605+0.570228j -0.0384465-0.505032j 0.560646+0.00799493j -1.07075-1.02689j -0.372525-0.242665j 0.0930436+0.204943j -0.385453+0.261644j -0.30689-0.0303519j 0.166448-0.49001j -0.226851-0.627238j 0.855662+0.598823j -0.600728+0.310426j -0.0713617-0.193198j 1.37742-1.6041j -0.586374-0.171417j -0.64463-0.814451j -0.254667+1.10627j -0.938763+1.4735j 0.400168-1.30086j -0.438584-0.0651002j 0.215283+0.294849j -0.189779+0.533366j 0.0620714+0.476012j 0.0846877+0.195788j 0.509558-0.292076j 0.387256-1.20395j 1.64216-1.42838j 1.04098-0.021415j -1.67254+0.0808323j 0.199579+0.509206j 0.763223-0.547535j 0.206429-0.123538j 0.778397+0.260176j -2.84767+0.115943j 0.822334+0.136081j -1.37664-1.76933j -0.0601213+1.73617j 0.43695+0.699294j 
0.193943+1.41248j 0.560434-0.481482j -0.759755-1.90063j -2.56734+0.137432j 2.16911-1.48722j -1.18255+0.0174405j -0.299644-0.58458j -0.351649-0.738408j 1.21917+1.83016j -1.28989+0.909837j -0.804268+0.116368j 0.105293-0.677717j -0.0285756+0.63446j -0.000124947+0.778382j -0.837047-1.50692j 1.04271+0.874688j -0.171963-0.501619j 0.308215-0.112444j -0.027407+1.34273j 1.16485-1.32006j -0.00652686+2.53282j -2.50027-0.120095j 0.0993861+0.741619j -0.170644-0.0697719j -0.983274-1.65464j -1.18427+0.742246j 1.02997-1.02117j -0.480649+0.705143j 0.313272+0.350031j 0.427501+0.743795j -0.379403+0.419132j 0.403393-0.193118j 0.704382-0.199361j -0.795348+0.420918j 0.14917+0.415619j 0.0305526-0.762279j 0.0826245+0.0225079j -0.591943-0.458408j -0.295564-0.078937j -0.947663-0.473671j 0.245276-0.212412j -0.662473+0.361133j 0.333977+0.142707j 0.0208616-0.298583j 0.0494855-1.24285j -0.388627-0.36935j -0.595804+0.490026j -0.125143-0.580509j -0.919122+0.45451j 0.516358-1.07809j -1.53332+0.997063j 0.807984-0.537988j -0.0166578+0.701229j -1.59785-1.02322j 0.53076-0.599009j -0.683726-2.42892j -1.64336+2.63761j -2.21394+1.15638j 0.551944-0.426358j -3.82058-1.44468j 1.47303-0.319067j 0.3844+1.42919j 0.583155-0.244611j -1.48996+0.519139j -0.405159+0.234769j -0.881126-0.641712j 0.379751+0.463231j -0.165811+0.0456766j 0.291179-1.39j 0.344164-0.962814j 0.0271069+0.812278j 1.09161-0.576322j 1.17589-0.154251j -0.481947-0.385461j 2.04313+1.7472j -0.138677+0.404413j -0.391042-0.523829j 0.772862-0.705253j 0.723746-0.962297j 0.278934+0.0555349j 0.994293-1.30961j -0.376016-0.0413868j 0.098968-0.546402j 0.0652291+0.0461461j 0.541755-0.171494j 0.0941399+0.0476954j -0.0543843+0.155373j -0.131248-0.145338j -0.191075-1.43534j -0.0315345+0.355341j 0.756934-0.755829j 0.367469+1.02832j -0.65354-0.633981j -1.15444-1.95862j 0.0361194-0.44076j -0.387144-0.668351j -0.542094-0.72923j 0.873691+0.0789492j 0.154104+0.37821j 0.296383+0.622815j 1.85955-0.0724167j 0.342395+0.235081j -0.412925+0.510535j 0.877153+0.138201j 0.286354+0.172465j -0.947173+0.0190005j -0.501192+0.6116j -1.02964-0.184358j -0.18762+0.262252j 0.206597-0.740628j -0.458711-1.59198j -0.1592-0.543939j -0.594964+0.490335j 0.392389-0.943212j -0.787789-1.58057j -0.0487246+1.01627j 0.513123-0.359476j -0.409687+0.0839547j 0.405622+0.0060349j -0.80926+0.659836j -1.09786-0.733259j -0.265122-0.80073j -0.364142+0.865839j -0.0397034+1.58385j 0.340298+0.100095j -0.325512+0.81795j 1.09944-0.987359j -0.194201+1.08891j 1.10138-1.42798j -1.73407-2.56399j -2.71312+1.53642j 
-0.821537-0.202602j -1.07843+0.911607j -1.2846-2.13262j -1.11468+0.215037j 1.24556-1.67403j -1.52917+0.225179j -0.884999-0.0337199j -1.46943-0.0480609j 0.610858+1.35685j -0.841724+1.3954j -0.815615+0.0218394j -0.249247+0.246892j 0.629566+1.68467j -1.24291+1.03676j -0.746563-0.638771j 1.77443+0.781531j -0.292832+0.04856j 1.22262+1.46253j -0.915725-0.0903992j 1.56521-2.18171j 0.804228+1.10773j -0.868036-0.0987024j -1.50791-0.564947j -0.442633+0.962346j 1.28907-1.48669j -1.30836-0.706664j 1.00432+1.40854j -1.1046-0.63265j 0.270113+0.217594j -0.20318+0.235527j -0.677984-0.125966j -0.0046093-0.169765j -0.0357065+1.30326j -0.959072-1.14745j -0.735354-0.203257j 0.201851-0.511517j 0.178466-0.0753171j 0.156065-0.271437j 0.803731-0.420507j 0.355942-1.30468j -0.16284+1.30909j -0.631788-0.187465j -0.655824+0.364989j -0.50283+0.112989j 0.791724-0.0231042j 0.867418-0.955948j 0.823998-1.82874j 0.279342-0.557837j -1.28024-1.21529j 1.369+2.463j 0.80516-1.48039j -0.0999535+1.46664j 0.720725-2.2295j 2.76113-0.229584j -1.72883+0.218757j 0.626296+1.07072j -0.00445312+1.71006j 2.54831-1.1804j -0.998921+0.867626j -0.345297+1.18171j -0.557313+1.12716j 0.0282992-0.692579j -0.28803-0.847054j 0.736465-0.0612686j -0.389847-0.443547j -1.62036+0.263383j -0.623501-1.20676j 0.0667977-0.199462j -1.05176-0.295431j -0.84714+0.0175015j -0.55842-0.437945j -1.78144+0.569018j 1.14174-0.354336j -0.385756+1.41673j -0.807727-0.0666031j -0.219943-1.08584j 0.138458+1.12939j -0.697846-0.0571779j -0.0811466+0.224691j 0.393809-0.621725j -0.0134581+0.00672623j -0.112195+0.832164j 0.548557+0.18106j 0.0293646-0.244963j -0.79133-1.27795j 0.391345+0.316139j 0.763073+0.613873j -0.440929+0.405532j -1.37316-0.329986j 0.726225-0.428434j -1.25905-0.132166j -0.385428+0.154987j 1.70462+0.170013j 0.973326+0.318078j -0.970823-0.12767j -1.25297+0.796466j -0.874109+0.860448j 0.423286-0.429219j 0.37379-0.211622j 0.116818-0.243451j 0.0531337-0.677718j -0.0464054+0.139733j -0.294929+0.107984j -0.566496-0.411074j 0.0639991-0.176484j 0.0333292-1.12326j 0.277243-0.0205138j -0.152553+1.42433j 0.695251+0.437263j -1.13691-0.813571j 1.78881+0.895536j 0.0153417+0.127501j 0.415087+0.328202j -0.523416+0.413062j -0.325721+0.0530804j 1.51233+0.175148j -0.188542-0.127368j -0.329824+0.84j -0.753134+0.285172j 0.333732+0.478102j -0.501768-0.365241j -0.383794+0.783094j -0.118354-1.68348j -0.819199-0.429202j -1.16279-2.25001j -2.07558-0.35146j -1.76032-0.714798j -0.391761+2.13833j 0.515307+0.0437723j -0.360638+2.18752j 1.40838-1.14507j 
1.35091-1.82674j -2.007-0.826636j -0.335799+0.0725411j 1.03569+1.7413j -0.84578-1.08551j -0.0542625+0.0761128j -0.736865-0.19294j -1.09296-0.637042j 0.293226-1.27161j 0.184368+0.721661j 0.245593+0.173911j -1.18556+0.0218559j -0.646156+0.796943j -0.601646-1.31485j -1.00246+0.876265j 0.346301+0.143272j -0.681164+0.211137j -1.32482+1.37704j 1.38941-1.7272j 0.259111+0.0591203j 2.42655-0.479157j 1.15827+2.29808j 1.05938-0.600025j -1.40277-0.403895j -1.21006-1.50266j -1.19629+1.16744j 0.460491-1.82945j -0.420824+0.329133j 1.20288+0.849593j 0.892103+1.14049j -0.778206+0.474758j 1.12837-0.729297j 0.536931-0.336598j -0.434339+0.158158j 0.730254+0.354182j 0.17973-1.67008j 0.087364+0.294632j -1.04635-1.03702j -0.159379+0.519601j -0.832934-0.554943j -0.540271-0.233663j -1.63378+0.233695j 0.450988+0.110342j -0.181523-1.07382j 0.40787-1.61462j 0.110464-0.161896j 0.694033+1.03934j 0.710551-1.15869j -1.03148-1.16927j -0.152135+1.35029j -1.78245+1.73833j -2.2878+0.953816j 0.918505+0.532427j -1.68439-0.832592j -1.61592-1.49175j 2.83212-1.92041j -0.649726-1.09908j -1.8247-2.1587j -0.257823+0.715011j 0.757245+0.316225j 0.174342-0.148202j -1.39078-0.611901j 1.0073+1.16639j 0.677509+0.387396j 0.277344-0.181792j -0.0802161-1.14483j -0.329259+1.06639j 0.335329-0.127416j -0.444998-0.393832j 1.29402+0.5239j 0.624059+0.145044j 0.257231+1.67967j 0.0192373+1.35435j -1.42797-0.388437j -0.792074-0.381273j -0.579126+0.471711j 1.33928-0.220615j -0.0841551+0.283239j -0.216027-0.163593j -0.171705+0.522938j 0.807229+0.429386j -0.138462-0.411746j -0.0274928+0.510263j -0.147379+0.292059j 0.330017+1.06886j -0.71346+0.926494j -0.475585+0.900545j -0.205892-0.472857j 0.583837-1.66899j -0.322162-0.924257j -0.548983+1.69421j -1.05136-0.325006j -0.167556+0.209637j 0.456929+0.525911j 0.231948+0.543916j 1.06285+0.283249j 0.566026-0.0940913j 0.685402+0.961748j -0.209007-0.473816j 0.201308+0.604485j 1.14059+0.762392j -0.301912-0.664009j -0.997641-0.470201j 0.388614+0.283763j 0.338834+0.209814j 1.37199-0.789683j 0.861029-1.18728j 0.49479-0.336767j 0.631629+0.0981152j 0.327648+0.992612j 0.320919+1.04735j 0.136099+0.0636143j -0.200448+0.109259j 1.1018+0.027537j 0.637727-1.5388j -0.144284-0.252847j 0.424338+0.285528j -0.299343-1.00848j -0.961248-0.558942j 0.801889-1.17196j 0.826842-1.58751j -1.32164-0.620749j 0.302404-0.181666j -0.575486-0.518492j 0.857024-0.758806j 0.509166-2.58643j -1.74381+0.851085j -2.21591-0.197532j -0.945523-1.43862j 1.61766-0.52319j -1.01762-0.656982j 
-2.20363-0.26139j -0.246481+2.45511j -1.25086-0.634957j 0.262919-0.748674j -0.293434-0.480163j -0.727556+0.645454j -0.417896+0.821803j -0.950055+1.38485j -0.201646+0.738285j 0.35272+0.726256j -0.416599+0.119586j 0.319197+0.983899j 1.64121+0.979737j -1.13908+1.6906j 0.284665+0.285726j 1.34595-0.401543j 0.170317+0.49642j 2.47016+0.977751j -2.1563-0.339599j 0.17647-2.03421j -0.141087-1.19581j 0.787739-1.23424j 0.102361-2.3786j -2.36479+0.396392j 0.411447-0.576979j -0.521254-0.368729j -0.907464-0.171184j 0.0263234-0.973522j 1.08677+0.697928j 0.363072+0.60231j -0.81661-0.401346j 1.21713-0.95312j -0.733894-0.0973326j 0.803702-0.920539j 0.690651-0.437469j 0.524981-1.34106j -0.0216241+0.518739j -0.489963-1.01239j 0.170728+1.31598j 0.737819-0.150072j -1.62274-0.166877j -1.44348-0.60479j 0.0946733-0.358637j -0.0585184-1.43082j 0.97238-0.711432j 0.963023+0.694926j 2.13727+1.85319j 1.55129-0.441883j 0.470953-2.52357j -2.96136-0.517356j -1.43506+1.22078j 1.89065-0.162963j 0.111583+2.70368j -0.746768+0.147484j 0.486173+1.49907j 1.12949+1.91085j 0.903925+0.317482j -0.101897+0.0505739j -0.345581-1.20965j 0.0923079+0.0164691j 0.0371008-0.439982j 0.480846+0.575571j -0.828211+2.07212j -0.501975-0.33421j 0.471442+0.419441j 0.13454+0.303543j -0.492781+0.601921j -0.345119+0.073125j 0.757839+0.00833714j -0.0301233+1.8422j 1.30263+0.81339j -0.026709-1.17536j -0.36156-0.479333j 0.430246-0.216284j 0.188843+0.0821101j -0.242274+0.295592j -0.353078+0.679299j 0.519474-0.435233j -0.114876+0.368861j -1.27972+0.497111j -0.129263+0.0102221j 1.35442-0.810943j -0.609989-0.470516j 0.0108589+0.907146j -1.44952+1.04953j -0.370009+0.220883j -0.351892-0.324909j 0.152329-0.218846j 0.684631+0.154238j -0.28018+0.642976j 0.420957-1.66587j 0.327283-0.333863j -0.402822-1.10213j -0.0731836+0.927962j -0.0176592+0.53691j 0.655332+0.838576j 0.393465+0.483476j -0.0668798+0.510175j 0.0385734+0.529258j -0.205235-0.0760376j 0.0404321+0.516964j 1.53402+0.584807j 0.396251+0.149098j 0.161395+0.62496j -0.629263-0.771504j 0.247288+0.973118j -1.39118+1.2615j 0.427836-0.787389j 0.0774191+0.206347j -0.940524+0.559906j -1.03939-0.167224j 0.0654656+1.45373j 0.0720282-0.363827j -0.0833055+0.171834j 0.902543+0.028411j 0.582711-0.96828j -0.0808822+0.287211j -0.179561-1.22202j 1.26181-0.0148703j -0.270387+0.476004j -1.34804+0.48809j 2.81942-1.4576j -0.241543+0.528302j 0.896226-0.472388j 0.416002-1.07301j 3.06571+1.6695j 0.137813+0.329107j -0.490117-2.16446j 0.153987-0.0786191j 0.025146-0.500766j 0.0397237+0.308827j 
-0.396505-0.396074j 0.498663+0.289645j 0.881269+1.3904j 1.33568+0.0114429j -0.564838+0.776881j -0.719016+0.115261j -0.11186-0.118597j 0.00268045-0.782051j 0.0326968+0.832316j 1.68747+0.172971j 1.11141-1.63995j -0.997974+0.556926j -0.565797-0.71327j -1.25394+0.270752j 0.0356795+0.426094j -1.18563-0.223932j -0.527421+0.79184j 0.0126574+0.41111j -0.431963-0.132477j 0.855364+0.946947j -1.70104+0.41602j -0.0655992-1.88353j -0.512772-0.0162909j 0.777947-0.0984198j 1.66099+1.0162j 0.143804-0.820396j -0.856646+0.387057j -0.980441+0.388976j 0.581128+0.0596219j 0.292598+1.18468j 1.95597+0.00734189j -0.387712-0.19183j 0.773996-0.082863j 0.635762-2.12122j 1.2965-1.12014j 1.2337+0.756176j 0.451034-0.0924483j -0.207505+0.890414j 0.134475+0.681449j 1.56368-0.252689j 0.457174+0.683313j 0.0718736-0.60512j 0.0318448-1.56199j -0.0623631+0.00415607j 0.605394+0.271598j 1.40654+0.193376j -0.527811-0.51458j 0.404076-0.268317j -0.490977-1.26809j 0.223986+0.638678j -1.73221-1.55446j -0.443492-0.126114j -0.182682-0.94756j 1.77524-2.39982j 0.102709-0.215913j 0.977816+1.30192j 0.392233-0.852568j 0.700335-0.400067j -0.30214-0.148142j 0.68236+0.231187j 0.756518+0.0479387j -0.819285-0.343733j 1.60977-0.108954j -0.257214-0.135784j -0.495458-0.293083j -0.878757-0.541169j -0.742526+0.970476j 0.14941-0.134288j 0.39874-0.193493j -0.75386-0.718175j -1.44002+0.329185j -0.933095+0.801761j -0.208445-0.8023j 0.838384+0.191384j -1.04792-0.0299472j -0.413873-0.564353j -0.401008+1.98524j -0.870063-0.126472j 0.639609+0.245371j 0.507956+0.367827j -1.31416+1.40387j -0.0914657-0.0222713j 0.149217+0.463919j 0.901582-0.311138j -1.01447-0.241426j 0.0973959+0.302685j 0.160927+0.263144j -0.482365-0.0369044j 0.292523+0.464448j 2.10107+0.13941j -0.570136+0.474401j 0.856033+0.416307j 0.564051+0.118416j 2.32159+0.632126j -0.737585-0.643423j 0.0192902+0.544942j -0.833214+0.606291j 0.426151+0.267602j 0.789035+0.328067j -0.44697-0.969286j -0.0975096+0.633418j -0.29687-0.192207j 1.18419-0.683622j -0.90458-0.691215j -1.31922-0.463999j 0.0639524-0.454931j 0.156683-0.192012j -1.72051+0.184071j 0.91599+0.31838j -0.585157+0.290414j 0.632854+0.250272j 0.791702+0.278008j 0.742856+0.200265j -2.07237-0.139942j 1.096-0.04411j 0.194076-0.149536j -0.74428-0.255869j -0.927744-0.0976963j -0.389835-0.332797j 0.314486-0.268341j -0.0703446-0.144277j 0.359683-0.31388j 0.412538-0.844074j -0.724552+0.0230726j 0.0913938+0.271524j 0.30334-0.159379j -0.472124+0.672503j -0.705479+0.208793j 0.581735-0.718859j 1.70312-0.975071j -1.82843-1.68058j 
-0.1203-0.501725j -0.227687-0.65054j 1.22876-0.356642j 0.782862-1.47539j 0.752695-0.335627j 0.831469+0.543485j -0.612026-0.250939j -1.65716-0.367272j 0.218066-0.623004j -0.397361-2.24792j -1.93944-0.870065j 0.801815+0.823829j -0.771021+1.5952j 0.409711+0.87216j 1.39413-0.309292j 0.308405+1.76361j 1.40079+0.144891j 0.844568-0.307417j -0.805329-0.503403j 1.70239-1.80699j 0.891077+1.5595j -1.25738-0.298706j -0.064468-1.19875j -0.0321444+0.00176381j 1.22836+1.34689j 0.368815+0.314856j -0.760006+1.02553j 0.608158-0.852855j 0.834163+0.506693j 0.62929-0.0260063j -0.246102-0.804813j 0.303474-0.125957j -0.725288+0.630251j 0.404257-0.660502j -0.00648232-0.125231j -0.24197-0.526219j -0.59389-0.0166992j 0.525853-0.544381j 0.0456104-0.376363j 0.385754-0.632828j -0.731944+0.413946j -0.640149+0.328473j -0.116529+0.685022j 0.431811+0.842258j 1.05961+0.0106266j -0.37857-0.883045j 0.763108-0.764325j -1.04089+0.124146j -1.63263-0.668427j -0.534056+1.12336j 0.595364+0.374316j -0.152453+0.0307642j 0.378435-0.687231j 1.44208+0.224162j 0.66879-0.683132j -0.0113628+1.53005j -1.19514+0.284492j 0.994536+0.697587j -0.663213+0.813676j -0.489151-0.571501j -1.45577+0.0672963j 0.218457+0.315161j -0.0589635+1.13836j 0.238067+0.728502j 0.530054+0.35151j -0.112153+0.960858j -0.244786-0.153065j 0.0272231-0.0411741j -1.11364+0.0279378j 0.481409-0.0677602j 0.862097-0.530366j -1.26329-0.336729j -0.862683+1.72782j -0.227622-0.0801056j 0.258112+0.541766j 0.302848+0.558463j -1.67746-0.451285j 0.524131+0.806182j 0.428731+0.741556j 0.0956149-0.367759j 1.99873+0.03314j 0.331952-0.312419j -0.189097+0.384603j 0.134024-0.314177j 0.305075+0.0952709j 0.630165+1.17843j -0.0486068-0.477735j -0.443271-0.421096j 0.428229-0.188613j -0.421318-0.198918j -0.661122-0.826701j -0.0287801+0.434588j 0.290897-0.0108173j 0.651805-0.445057j 0.961179+0.442108j -0.263622-0.946021j 0.312976-0.0372143j 0.12605+0.222359j -1.07065+0.0806817j -0.765674-0.0909544j 0.783934+0.0200019j 0.171203+0.38815j -0.386499-0.357964j -0.434243+0.262907j -0.333295+0.509194j 0.109691-0.305653j 0.215927+0.481429j 0.679026-0.797727j 0.431456-0.171934j 0.000383684-0.728548j 0.898223+0.183952j 0.0148305-0.586943j 0.0666765-0.914105j 0.487782+0.367033j -0.324262-0.797128j 0.175864+0.178111j 0.147692+0.563091j 0.117963-0.256707j 0.459526+0.23491j 0.347498+0.606267j 0.388352-0.426442j -0.719308-0.210496j -0.995018+0.20275j -0.690732-0.571163j -0.529214-0.196184j -0.443106+0.503262j -1.31728-0.967128j 0.442641+2.29549j 0.504585-1.20992j -1.32821+1.49593j -0.211438-0.135665j 
0.307103-1.5766j -0.641422+0.498644j -0.571808+1.9224j 1.1365+0.674532j -1.231-0.769034j 0.526349-1.24786j -0.403215-0.336181j 0.00640538-0.198671j -1.73013-0.329681j -0.552149+0.929595j 1.7128+0.99515j -0.403993-1.00159j 0.739751+0.264723j -0.271775-1.65135j 0.778411-0.403243j 0.410309-0.849599j -0.204567-0.939587j -0.0109606-0.424585j -0.957469-1.3657j -0.19843+0.120643j -0.532369-2.2685j 2.71988-1.17742j -0.0115366-1.09497j -0.0653207-0.0352682j 0.7265+1.07371j 0.339681+0.792325j -0.373585+0.677538j 0.967808-1.03361j 0.841133+0.674761j 0.7598-0.333544j -0.802778-0.880084j 0.488774-0.110568j -0.643175+0.331669j -0.147557-0.139437j -0.317033+0.237339j -0.274674-1.08342j -0.619126-0.177364j 0.371906-0.767327j -0.00415841-0.482107j 0.235194-0.645716j -0.393493+0.422256j -0.762728+0.34089j -0.409391+1.09194j 0.70231+0.343525j 0.884403-0.01098j -0.544235-0.972191j 0.672899-0.888866j -0.896747+0.344087j -1.66084-0.451426j -0.458961+1.0057j 0.725718+0.631563j -0.363785+0.119415j 0.1854-0.359557j 1.03607+0.0631793j -0.50638+0.461058j 0.697301+1.02488j 1.44105-1.18304j -0.256264-0.0776318j -1.21644+1.0109j 0.582677+0.933939j 0.158427-0.549876j -0.460093+0.483334j 0.308118-0.462733j 0.115765-0.0510566j -0.264542-0.46448j 0.310161-1.5515j -0.711375-0.160609j 0.215799+0.00217758j 0.701941-0.446915j 0.829877+1.45062j -2.31525-0.280976j -0.579755+0.633563j 1.40512-0.277243j 0.54645+0.412084j -1.65419-0.77629j -2.89217-0.54408j 0.943783+0.0299008j -0.55927-0.312964j 2.39736-0.563302j 2.0322+0.750605j -2.54316-0.715165j 0.521163+0.542657j -0.155616-0.192487j 2.3702+0.434371j -1.85873+0.404787j 1.0974-0.0643123j -0.952362+0.092204j -1.64609-0.0546297j 0.730984-0.276366j 3.72437-0.680516j -0.157387+0.833983j 1.58292-0.476185j 0.0727987+0.188354j 3.15231+0.524896j -2.31754+0.180875j 1.20142+0.166338j -0.521827+0.724852j 1.33382+0.180609j 1.68685-0.438105j -1.21316+0.675565j 1.25103-0.733155j -0.860146-0.404818j 1.21635-0.398324j -0.645909+0.171997j -1.68401+0.272963j -0.348766+0.00600228j 0.00989529-0.708778j -2.28466+1.02869j 1.74805+0.463744j 0.0548731+1.17329j 0.572674+0.35048j 0.90185+0.598074j 0.181258+0.558855j -0.866922+0.452364j 0.185477-0.196532j -0.102574-0.420258j 0.164991-0.0826628j -1.28849-0.234197j -1.15792-0.0143761j 0.187588-0.311908j -0.0185057-0.463053j 0.148356+0.188627j 0.250609+0.454612j -1.29298-1.2085j 0.213495+1.00958j -0.259417-0.819791j 0.999264+1.46738j -0.188355+1.03112j -0.842674+2.03045j 1.15923-0.359335j 0.47071-1.15734j 
