-0.0189783-0.120277j 0.460563-0.0109144j -0.944495+0.0411137j 0.075225-0.120246j 0.282953-0.0612144j 0.190919-0.186417j -0.330834+0.889519j -0.138768+1.41894j 0.131005+0.0193462j -0.0820552+0.0704208j 0.160773+0.0344727j -0.0611825+0.029663j -0.144159+0.242083j 0.294996-0.326061j 0.0580755+0.129751j 0.0131285+0.212608j -0.0325567+0.611647j -0.409083-0.302662j -0.384755-0.81877j 0.951823+0.0514175j -0.494582-0.834846j -1.27909+0.127073j -0.0158489-0.104005j 0.117729+0.0444022j -0.0680969-0.0899306j -0.0801846+0.0597344j 0.0484095+0.00968139j 0.23927-0.111928j 0.023574+0.157816j -0.175193-0.160628j 0.0679763-0.127242j -0.0641603+0.164418j 0.0679382+0.110661j -0.259216+0.401002j 0.0834313+0.123784j -0.0966824-0.0166636j -0.329116-0.370462j -0.0765789+0.257323j -0.050525-0.180543j -0.0601564-0.433734j 0.0654869-0.0342056j -0.203045-0.434465j 0.319722+0.318054j -0.272127+0.0620794j 0.572522+0.0946365j 0.766152-0.16506j 0.145393+0.233677j -0.619675-0.339958j 0.106243-0.353361j -0.093224+0.559425j 0.801436-0.816344j -0.420818-0.594114j 0.478219+0.628807j 0.961291-0.60863j -0.38281-0.834275j -0.0522834-0.0367288j 0.0794242-0.0825929j 0.0478044+0.0583227j -0.0764241+0.00831885j 0.0644917+0.0639648j 0.0217861+0.125645j 0.0292233+0.131572j -0.0789677-0.000158411j 0.059901-0.0405887j 0.0957988+0.016011j 0.111096+0.0146587j 0.071287-0.0846277j 0.210316+0.005957j -0.00711177+0.110441j 0.113279+0.0349119j -0.105077-0.184892j -0.142943+0.137531j 0.00398815-0.0187553j 0.0269513+0.196629j 0.0993219-0.109815j -0.0662753+0.0553364j -0.0265002-0.0746883j -0.0612273-0.191395j -0.173156+0.167182j 0.0122504-0.0313493j 0.295839-0.182521j 0.126774+0.10277j 0.0476748+0.0726772j -0.0844045-0.0268562j -0.13716+0.138954j 0.0303272-0.40958j 0.36594-0.0871839j -0.0178767+0.00499073j -0.0147669-0.315634j 0.0618654-0.0605972j -0.178872-0.339188j -0.108681-0.303806j 0.047541-0.0913759j -0.101686+0.0520758j 0.0419389+0.0306241j -0.0575131+0.383761j -0.245462-0.145465j -0.4418-0.43057j 0.156425+0.407724j -0.326809-0.492319j -0.022553-0.0390288j -0.139853+0.0662636j -0.465163-0.0712235j 0.414358-0.0658573j -0.085611+0.127419j 0.613749+0.158885j -0.157093+0.0992192j 0.200299-0.204511j -0.679833+0.29837j 0.192469+0.12755j -0.135965+0.126578j 0.901209+0.0697361j -0.518156+0.352876j -0.141843+0.466296j -0.42686+0.0831023j -0.197925+0.751509j 0.288483-0.309184j -0.294304+0.528936j 0.285078+0.767544j 0.23432-0.852278j -0.184292-1.089j -0.39517-0.251742j 0.25249-0.264965j -0.839782-0.354003j -0.820888+0.306413j -0.0695565-0.507168j 1.39052+0.0469351j -0.538489+0.0629661j 0.124392+1.56466j 0.96-0.178067j 
0.118187-0.326217j -0.108477+0.282181j -0.124959+0.751406j 0.106898-0.219322j 0.547275+0.516914j -0.126006+0.125844j -0.491985-0.308991j 1.0381+0.225739j 0.181574-0.0841632j -0.0499805+0.0827163j 0.250177+0.458163j -0.250814-0.0554701j -0.420474-0.0554322j 0.896064+0.0121887j -0.155357+0.248635j -0.319947+0.77872j -0.233574-0.128392j 0.348921-0.0102933j 0.412224+0.0641967j -0.344571+0.441565j -0.650621+0.245027j -0.0481259+0.9054j -0.161218-0.0707838j 0.119721-0.08616j 0.172958-0.294892j -0.0469382+0.00593497j 0.125313+0.294773j 0.470338+0.280648j -0.248014+0.301197j -0.26229-0.372186j 0.507761-0.0589306j -0.106517+0.0114203j 0.141462-0.267978j -0.826642+0.15627j -0.0285418-0.0412922j -0.121935-0.215683j 0.227588-0.646694j -0.445569+0.354845j -0.0446212-0.445526j 0.373508-0.0475545j -0.0703673-0.100465j 0.224051+0.352544j 0.43729+0.642363j -0.343619-0.193875j -0.0241522+0.561879j -0.524904+0.375902j -0.384666+0.118188j -0.0359953+0.256841j 0.511399-0.0015158j -0.276863-0.406575j -0.187757+0.496789j -0.544591+0.187242j -0.481904-0.188659j -0.202183-0.925444j -0.715205+0.0402233j -0.0764474+0.0590789j -0.106711-0.138027j 0.117859-0.0496808j -0.0479005-0.131431j 0.11889-0.0508292j -0.243882+0.105134j -0.264391+0.223111j -0.0337802-0.153403j 0.00249693-0.0948716j 0.0550985+0.23182j 0.351853-0.0143167j 0.0470109+0.221095j 0.283697+0.462827j -0.229378+0.102284j 0.0581486-0.00137807j -0.258983-0.750755j -0.268187+0.0544445j 0.107023+0.0857268j -0.341068+0.192812j -0.0892997+0.29304j -0.30408-0.130949j -0.0448668-0.0925613j -0.226497-0.119309j -0.447876+0.165078j -0.262234+0.303932j 0.844842+0.0955783j 0.255565+0.0431184j -0.255594-0.20751j -0.067838-0.186294j -0.0724474-0.275641j 0.619847+0.0388627j 0.268197-0.512913j 0.088255-0.0288567j 0.542347-0.370242j 0.0350978-0.318784j -0.0468947-0.602154j 0.159144+0.326061j 0.0376649-0.109216j 0.0981162+0.363609j -0.00225806+0.117676j -0.272944+0.237263j 0.0382765-0.574545j 0.456835-0.533569j 0.652528+0.402797j 0.252423+0.257163j 0.301979+0.00628946j -0.173484+0.0304664j -0.30361-0.548652j -0.522982+0.268005j -0.306945+0.000150426j 0.51503+0.414506j 0.232554-0.17293j 0.138192+0.564731j -0.635392-0.0554933j 0.114309+0.0710239j -0.33974+0.128434j -0.539665+0.0225355j 0.200571-0.477859j -0.369545-0.497421j 0.385821-0.129966j -0.487984+0.574554j -0.0253156-0.307836j -0.582099-0.421611j 0.311202+0.0492055j -0.687698+0.690373j 0.318527+0.553717j -0.339342-0.234238j -0.516461+0.403044j 0.707494-0.444007j -0.0846737+0.89923j 0.606121-0.183968j -0.649295-1.33438j -0.361878-0.842085j 1.72039-0.183434j 0.217914-1.06011j 
-0.0237084-0.269701j 0.457118+0.88447j 0.206047-0.207398j 0.114925-0.182384j 0.605072+0.240522j -0.00190973-0.31263j -1.46952+0.338158j -0.218593-0.279999j 0.092972-0.159296j 0.0419313+0.029153j 0.116834+0.520617j -0.365733-0.225453j -0.208554+0.193902j 0.476832-0.299249j 0.0589852+0.145241j 0.0149962+0.341989j 0.0584348+0.25341j -0.16832+0.0166024j 0.557539-0.998674j 0.723595+1.09013j 0.0631797+0.152397j 0.206991-0.0278552j -0.171858+0.0381071j 0.0159502-0.140985j 0.280999-0.403139j -0.0155721-0.0821256j 0.230318+0.412106j 0.152386+0.251689j -0.130597+0.0829132j -0.0157729-0.128189j 0.495535+0.0174587j 0.109878+0.0301216j 0.24446-0.0511663j -0.251045+0.300089j 0.00743927-0.243314j 0.0216738-0.198062j -0.1341-0.023499j -0.0260676+0.408242j -0.0329817-0.217625j 0.0817702-0.279666j -0.158487-0.0416546j -0.159918-0.178469j 0.425367+0.186117j 0.027492-0.00251203j 0.283762+0.237331j 0.347182-0.215016j -0.160302+0.512711j 0.0538182-0.473954j 0.171756-0.248341j 0.102212+0.227904j 1.16879+0.288922j 0.143611+0.399443j -0.297938+0.887264j -0.678688+0.0875651j -0.0327143+0.472065j -0.0136393+0.112201j -0.211132-0.0496446j 0.072382-0.117445j -0.031036-0.292127j 0.0559222-0.129994j -0.481393+0.0597834j -0.245796+0.0863024j 0.0208594-0.267873j -0.0566664-0.0619345j 0.00955189+0.346065j 0.133635-0.138074j 0.181867+0.404261j 0.0716287+0.120607j -0.12651+0.0997536j -0.305396-0.123122j -0.242503-0.178252j 0.147796+0.0012953j 0.303641+0.0719847j -0.287237+0.168128j -0.247673+0.0864983j -0.14881+0.143859j -0.0107705+0.0584385j -0.175076+0.000360682j -0.0337227-0.0901177j -0.247759+0.216115j 0.211908-0.300686j -0.0477163-0.225054j -0.0670803-0.134018j -0.0415221-0.173723j 0.150159+0.17996j 0.0829419-0.14493j -0.0235088-0.333707j 0.0617319-0.0717844j 0.00123064-0.048694j -0.188742-0.188943j 0.151886-0.258984j -0.0928231-0.163468j -0.134442+0.00954561j 0.165172+0.113088j -0.0147919-0.000855955j 0.0135982+0.213244j 0.0866689-0.299961j -0.256082-0.0756382j 0.388699-0.0501161j -0.518338-0.224386j -0.0751375+0.0882793j -0.0251013-0.148264j -0.0292221-0.186948j 0.20028+0.00170925j -0.0641218-0.0504196j 0.296357+0.142711j -0.0950251+0.0385242j 0.0178772+0.0427435j -0.0417217+0.241927j 0.0894953+0.0542605j -0.139982-0.150556j -0.230951+0.0163613j -0.522908+0.84171j -0.0979605+0.290852j -0.0988159+0.448765j -0.0349945+0.19987j 0.338263-0.145202j 0.399955+0.00364234j -0.309925-0.219138j 0.672693+0.545028j -0.779614-0.2484j -0.0849382-0.225317j 0.960243+0.451799j -0.27326+0.609932j 0.49964-0.637352j 0.0408622-0.219297j -0.817608+1.52189j 0.0147783+0.505316j -1.6228-1.11675j -0.957616+0.909042j 
-0.0662126-0.0976358j -0.675151+0.328633j -0.0747788-0.166223j -0.581415+0.364909j 0.498782+0.201647j 0.237839-0.239046j -0.0954529-0.838684j -0.13748+0.227422j -0.490964+0.089092j 0.0672182-0.196904j 0.406317-0.698869j 0.465132+0.40158j -0.502796+0.0790481j 0.523515-0.360689j -0.210839+0.412286j -0.011231+0.59024j 0.403483+0.387312j -0.453934+0.175867j 0.385512+0.236725j -0.44567+0.244171j -0.108113-0.0941982j -0.169279+0.0717153j 0.240619+0.255679j -0.31368+0.0907909j -0.526948+0.503632j 0.14842+0.0426778j -0.241224-0.698724j 0.361338-0.342317j -0.145146+0.456837j -0.206065+0.526941j -0.367392-0.485275j 0.052884+0.0804316j -0.748542+0.0627853j 0.306437+0.434788j -0.117888-0.123119j -0.269587+0.0154835j -0.501344-0.59994j -0.478274+0.390243j -0.237207+0.375512j -0.199153-0.0133121j -0.1405+0.141068j -0.370331-0.0626682j 0.622575+0.854345j -0.475849+0.298848j 0.144247-0.162665j 0.342141-0.592329j -0.603045+0.0326591j -0.321437+0.470024j 0.184732-0.169495j 0.295923+0.423107j -0.565007+0.0620759j 0.131148+0.121559j 0.0319924-0.355797j -0.237993+0.173877j 0.0731411+0.216431j 0.170123-0.0733879j 0.111619+0.34352j -0.25629+0.00660029j 0.133839+0.448153j -0.260694+0.0236304j 0.749926-0.232178j 0.40949+0.0849503j 0.0243408+0.49523j -0.0712524+0.178559j -0.131468-0.547578j -0.330836+0.0366875j -0.0208996-0.574994j 0.282046-0.179708j 0.0494745+0.0509283j 0.719839+0.274785j -0.21535+0.59516j -0.289021+0.0352082j -0.442923+0.0258404j 0.34503+0.114352j 0.00723024+0.193898j 0.454826-0.0488424j 0.063486-0.00443848j -0.0408502+0.224025j 0.176746+0.994231j 0.543473-0.251904j -0.405834-0.300143j -0.00476713+0.167796j -0.485132-0.291057j -0.139147+0.13507j -0.405603+0.139637j 0.0957473+0.00458421j -0.500153-0.0917525j 0.227837-0.0320768j -0.204163-0.0991608j 0.286347+0.248776j -1.13647+0.58413j -0.458008+0.0722087j 0.0645925+0.063707j 0.150698-0.0990264j 0.12305-0.212814j -0.388888+0.103457j -0.00339131-0.129026j -0.306682-0.462914j 0.173213-0.514904j -0.283981-0.104804j -0.13105-0.409667j 0.135765+0.624045j -0.184442+0.379211j -0.0618019-0.578767j -0.206686+0.195329j 0.307669+0.551896j 0.0872461+0.328094j 0.705322-0.361554j -0.388912+0.59689j 0.212169+0.450449j 0.128008-0.105217j -0.310676-0.830254j -0.537178+0.0806545j 0.208508+0.126006j -0.283453+0.286154j -0.240829+0.827212j 0.784215+0.0655423j 1.18792-0.550226j -0.127723+0.566146j -0.586248+0.0845332j -0.678825-0.691895j -0.219336-0.483548j -0.626875+0.807581j -0.251394+1.03474j -0.894061-0.800485j 1.00341+1.30536j 0.124782-0.27489j 1.41798-0.480681j -0.764979+0.648789j 0.260461+0.967871j 
-0.276085-0.270329j -0.309824-0.299881j 0.125644+0.148171j -0.421894-0.083456j -0.0470027-0.219979j -1.78967+0.862603j 0.343683+0.0245953j 0.151255+0.0264735j -0.254849-0.149517j 0.154937-0.0409996j 0.26035-0.277296j 0.0069877+0.416332j 0.882846-0.80133j -0.0170239-0.408467j -0.232334-0.839789j 0.197742+0.487904j 0.735008-1.27796j 0.895518+1.28335j -0.116343-0.0118831j 0.000653748-0.168551j 0.00837291-0.156684j -0.188878-0.0899532j -0.000994459+0.157008j -0.132072-0.0868693j -0.290133+0.0909237j 0.0714516+0.0798443j 0.145974-0.33663j -0.325949+0.064358j 0.0133841-0.190815j -0.163784+0.362266j -0.183577-0.107776j 0.330744-0.947282j -0.118742-0.628783j 0.454143-0.372476j -0.986662-0.615144j 0.0664736+0.236181j 0.944072+0.507415j -0.136994+0.305994j -0.0190763+0.216549j -0.335355-0.0154967j -0.464683+0.502149j -0.0886292+0.845861j 0.500097+0.274244j 0.433625-0.483856j 0.274284-0.403262j -1.31595-0.328635j -0.207354+0.406074j -0.2136-0.0222863j -0.164527-0.334562j 0.394875-0.901248j 0.421819-0.0129271j -0.193211-0.250626j -0.0809732+0.195928j 0.461447-0.285264j -0.134658-0.432829j 0.0598804+0.0398524j -0.090654+0.0972453j -0.0431355-0.0617126j -0.0176858+0.086787j -0.0676454-0.0780712j 0.16961+0.00813054j 0.157623-0.20485j -0.0335032+0.102983j -0.0937831+0.0188243j -0.0352765-0.0877468j -0.20898-0.050696j 0.272143-0.416519j -0.463858-0.333238j 0.15378+0.0511565j -0.0726519+0.150657j 0.176466+0.466751j -0.0493617-0.617135j -0.0909196-0.193132j 0.327158-0.230807j -0.166169+0.72098j 0.302379-0.186978j 0.343206+0.0728158j -0.239844+0.296661j 0.0502576-0.152953j 0.114463-0.168245j -0.383479-0.142356j -0.729883+0.142843j -0.729011-0.220294j 0.131935+0.226976j 0.407595-0.164438j 0.721688+0.371864j -0.566812-0.39498j 0.27004-0.302655j -0.34321+0.181573j -0.131024+0.160231j 0.382094+0.103698j -0.318338+0.059006j 0.0133086+0.447165j 0.297664-0.0982753j 0.131409-0.37322j -0.04302+0.454093j 0.353732-1.05756j 0.595712-0.110007j 0.303342-0.684902j -0.184183+0.332472j 0.0607043-0.31124j 0.204753-0.336718j 0.501889-0.0717233j -0.0164412-0.307214j -0.333104-0.24751j 0.94422+0.416293j 0.140975+0.112274j 0.316971+0.75757j 0.335244-0.508948j 0.54773-0.188164j -0.191438-0.232052j 0.288093+0.0891027j 0.581883+0.256697j 0.410458-0.0993159j 0.148035+0.101156j -0.563501+0.519067j -0.00736562-0.983024j -0.238901+0.369669j -0.137653-0.436017j 0.253523-0.454685j -0.193504+0.356481j -0.691266-0.21781j 0.195579-0.865134j -0.0833721-0.183722j 0.552641+0.105466j -0.98535-0.353845j 0.447013+0.290893j -0.480556+0.767225j 0.00466168-0.140773j -0.201533-0.28372j 
0.125809-0.112565j -0.684477+0.283356j -0.238079+0.0894789j 0.194007-0.262291j -0.268145+0.603347j 0.299672+1.54252j -0.401857+0.719963j 0.112673+0.298347j 0.24827-0.1092j -0.0170031+0.101367j -0.113462+0.451583j -0.151072-0.18768j -0.166533-0.659324j 0.249648-0.506263j -0.558548-0.218569j 0.182984+0.210309j -0.144487+0.739873j -0.447163-0.543846j -0.238953-0.413138j 0.597271+0.00523244j -0.0438874+0.211855j 0.212544+0.185309j -0.158042-0.109199j 0.163315-0.0752873j 0.156273-0.272602j -0.0991984+0.0191985j 0.206778+0.265653j -0.199302+0.308274j -0.149157-0.388956j -0.210817+0.0713228j 0.357605+0.26787j -0.303482-0.141962j 0.294235+0.00515558j -0.0672916+0.716276j -0.0846536+0.246774j 0.394043-0.105837j -0.65601-0.0385651j -0.322881-0.108491j -0.227455-0.307436j -1.07625-0.628577j 0.122233+0.138223j 0.0738396-0.181942j -0.269303+0.481896j -0.285351+0.315376j 1.29451-1.45989j 0.394447-0.0349268j -0.560571-0.661841j -0.0106196+0.138039j -0.630387-0.896329j 0.0109648+0.520941j -0.538571+0.14351j 0.386783-0.0418506j 0.0608263-0.327602j -0.0168888+0.712112j 0.549363+0.203481j -0.0833137+0.0649649j -0.091159-0.156221j 0.120968-0.0451488j -0.0437048-0.0197103j 0.131598-0.0373387j -0.0930912+0.223289j -0.187074+0.110438j -0.127427-0.13456j 0.00671687-0.0957292j 0.0970324+0.101601j 0.0518801-0.160847j 0.0619993+0.330244j -0.278996+0.623113j -0.025175-0.113647j -0.193162-0.185094j -0.334198-0.414575j -0.105798-0.730952j 0.0385698-0.161043j -0.289387-0.387779j -0.0381008-0.295098j -0.194935+0.110832j 0.146036+0.261144j -0.297072-0.357771j -0.266427-0.609557j -0.523053-0.362145j -0.0953984-0.567796j -0.246652-0.0674545j 0.375477-0.00352335j 0.186425-0.0942555j -0.23532+0.111949j -0.166234+0.216048j 0.579738-0.337361j 0.0815557+0.0959944j -1.30612+0.919484j -0.115908-0.202211j -0.37923+0.132213j -0.765098-0.687176j -0.0140783+0.0899576j -0.188329+0.14013j 0.248004-0.715601j 0.0324204-0.199646j -0.358722+0.662504j -0.259687+0.276193j 0.39334+0.434862j 0.480684+0.344672j -0.344883-0.607054j -0.308359+0.0714794j 0.418716+1.46972j 1.30413-1.40674j -0.104276+0.315073j -0.282641-0.337647j -0.429803+0.893858j 0.0397346-0.455571j -0.321573+0.632265j 0.192608-0.0740517j 0.754918-0.0924099j -0.889782+0.300444j 0.27685-0.103368j 1.63167+1.53686j -0.423211-0.881016j 0.111765+0.179225j 0.0551127+0.774584j -0.0485278-1.02914j 0.982477-0.86755j 0.458934+0.321233j 0.458236+0.0348858j 0.371031-0.0917416j 0.265407+0.860892j 0.608383-0.189039j -0.112866+0.562601j 0.979861-0.490108j -1.14752-0.2747j -0.264196-1.02607j 0.718572-0.504529j 0.0955924-0.328949j 
0.881744-0.396556j 0.0936417+0.00698146j -0.00985782-0.184257j 0.346632-0.917322j -0.148151+1.65431j -0.0293113-0.0967116j 0.440055-0.0245534j -0.138759-0.00467959j 0.447773-0.244131j -0.113301+0.210287j 0.283183+1.05153j -0.625735-0.0054538j -0.0835757-0.582176j 0.779416+0.844053j -0.412793-0.195436j -1.11069+0.351922j -0.0614704-0.238912j 0.247623+0.290703j -0.232204+0.0484931j 0.0503359-0.302239j 0.0812002+0.173606j 0.225391+0.00816122j -0.378428-0.145221j 0.226497-0.262781j 0.307457-0.421216j -0.075414+0.0124538j 0.256188+0.606647j 0.00701727+0.378809j -0.0193452-0.160374j -0.517622-0.0292794j 0.650459+0.146145j -0.0173596+0.0621266j 0.07377-0.932037j -0.235594+0.070696j 0.187545-0.0629516j 0.163519-0.031545j 0.738879-0.0768453j -0.608895-0.0666638j -0.392087-0.0975976j 0.242733+0.41653j -0.0853228-0.198373j -0.0670061+0.203262j -0.21113+1.06002j -0.0116546-0.305645j -0.708887+0.350846j -0.340645+0.0281122j -0.300761-0.09293j -0.756764-0.0884334j 0.29009+0.577197j -0.0693835-0.320637j -0.100259-0.691915j 0.569609+0.111869j 0.522428-0.0325176j -0.361779+0.865701j 0.541718+0.424483j -0.118318+0.136046j -0.249327-0.265053j 0.209662-0.102946j -0.253605-0.28025j 0.197708-0.129808j -0.538118+0.418494j -0.0514689-0.222175j -0.185153-0.331707j -0.00452685-0.180173j 0.4004+0.429721j -0.207098-0.19984j -0.154327+0.309154j -0.33221-0.0736758j 0.0431989-0.267402j -0.124981+0.183406j -0.468819+0.204831j 0.297439+0.0953097j 0.348091-0.167798j -0.127848-0.380793j 0.0113736+0.0814481j -0.0932121+0.236707j -0.119384+0.112322j -0.395184+0.149098j -0.108373+0.133181j 0.294977+0.453767j -0.01497-0.145255j -0.0353131-0.311831j 0.103255+0.0598868j 0.282427-0.0434185j -0.32839-0.260322j 0.177815-0.0505722j -0.166191-0.597637j -0.115898-0.0389786j 0.243746-0.140364j -0.21372+0.101016j 0.0170924-0.109236j -0.0707826+0.276776j -0.16161+0.0693297j 0.220011+0.142988j -0.0546193+0.0872451j -0.399157-0.308394j -0.0911553+0.0678721j 0.188661-0.684156j 0.513431-0.0996404j -0.17182+0.244661j -0.0250282-0.198168j -0.0253984-0.0922837j 0.000342722-0.389107j -0.438972+0.0475094j -0.0330929+0.116701j -0.35247+0.660687j 0.173516-0.0758244j 0.416542+0.199314j -0.392292+0.145087j -0.184222+0.331569j 0.000986223-0.277838j 0.225032-0.0576589j 0.560999-0.0923396j -0.155453-0.493707j 0.409713+0.0919224j -0.395654+0.0248649j 0.701292+0.250738j 0.0566749-0.155626j -0.331877+0.681443j -0.170714-0.667423j 0.133796+0.327433j 0.0142979-0.528381j -0.387765-0.860332j 0.244799-0.0358456j -0.905155-0.469921j -0.0929449+0.527689j 1.65274-0.0652474j 0.668275-0.186593j -0.536768+1.87951j 1.0986+0.69686j 
0.187071-0.30656j -0.216306-0.237878j 0.076735-0.51492j -0.0385346-0.303832j 0.153012+0.0256185j -0.0912448+0.135948j -0.796238-0.727526j 0.520751+0.181136j 0.174675-0.140014j 0.00451789+0.190955j 0.182451-0.203461j 0.124944+0.193569j 0.256351+0.157973j 0.563849+0.316133j 0.294301-0.203826j -0.22135+0.194476j -1.17881+0.209536j 0.415214-1.12516j -1.0447+0.145715j 0.422682-0.946224j -0.077019+0.0643224j 0.0618414+0.192766j -0.154849+0.00572406j 0.0718516-0.138303j -0.104556+0.0258894j 0.038281+0.101723j 0.0692939-0.0283557j -0.177736-0.344649j 0.384781-0.191347j -0.0762777-0.131525j -0.358975+0.0791919j 0.138101+0.0348201j -0.0884618-0.0687639j -0.304959-0.340938j 0.216424-0.0117394j -0.0163759+0.347844j 0.443015-0.136486j 0.785448-0.132983j 0.167918+0.077011j 0.54526-0.544833j 0.0170371-0.154135j -0.786922+0.314879j 0.165108-1.10352j -0.039588-0.33668j 0.728766+1.00086j -0.141065-1.31645j 0.760856+0.00269255j 0.286343+0.229093j 0.74532-0.316018j 0.752279+0.13891j -0.336713-0.118684j -0.330375-0.149139j 0.224717-0.227226j 0.3473-0.469553j -0.238064-0.319798j -0.0361805+0.0503613j -0.0957386-0.0722508j 0.0572681-0.0488514j -0.0214703+0.151469j 0.0554887-0.0545291j 0.130287+0.217636j 0.322667+0.0317768j -0.0632144+0.0154895j -0.0251414-0.0667918j 0.158221-0.0949795j 0.0539818+0.066158j -0.137869-0.0590704j -0.168084+0.0584711j 0.169294-0.230233j -0.0361136-0.0154969j 0.436485-0.428653j 0.286945-0.331435j -0.00358247-0.181302j 0.335006-0.454646j 0.0760859+0.0307471j 0.0851684-0.256098j -0.109349+0.23242j -0.0966445+0.387175j -0.0240302-1.13824j 0.364888-0.306748j 0.385767+0.79071j 0.122741-0.431845j 0.128721+0.0694674j 0.0807151+0.272584j 0.855761+0.44636j -0.449416+0.595598j -0.496215-0.165407j -0.11382+0.334037j 0.160494-0.690521j -0.00437999-0.0126846j 0.739722+0.463473j -0.557665+0.0990149j -0.112132-0.076664j 0.139929-0.00875755j 0.202457+0.481458j -0.186573+0.0320288j 0.0199881+0.628086j -0.344332+1.65724j 0.12047-0.642929j 0.491727-0.0874419j 0.687719+0.736495j 0.190669-0.229734j -0.94234+0.744312j -0.110597-1.2293j 0.242081+0.148397j -0.189255-0.0315322j 0.236005+0.755964j -0.592351-0.421021j 0.95989+0.697625j 0.0604951+0.491688j -0.0452975+0.64432j 0.121423+0.531844j 0.0174854-0.327945j 1.19187+0.115118j -0.762312-0.38755j -0.105201-0.162934j 0.281401-0.318797j -0.157049-0.055789j -0.595892-0.462726j 0.604751-0.316773j 0.54456-0.501916j -0.100165-0.194114j 0.1732-0.0109687j -0.0271593-0.373028j 0.247738-0.656474j -0.132784+0.0181901j -0.184514+1.07491j 0.162631+0.142173j -1.07723-0.544159j -0.413328+0.614426j 
-0.234582+0.817952j 0.357726-0.0119647j -0.243228-0.193351j 0.00273051+0.616929j -0.411145+0.250169j -0.437682-0.319833j -0.63658+0.343562j 0.34797+0.142957j -0.363272+0.318834j -0.0822799-0.409708j 0.10898+0.39614j -0.204374-0.0239741j -0.92084-0.396551j -0.0133758+0.330852j -0.734205+0.542369j -0.377491-0.167832j -0.0222786+0.143463j -0.12278-0.0422549j -0.526191-0.0998713j 0.440343-0.454474j 0.452918+0.46509j 0.801196-0.222729j 0.21672+0.0677825j -0.155063+0.166749j -0.0714954-0.0137931j 0.0186993-0.175434j -0.191866-0.0696936j 0.993514+0.426111j -0.602725+0.924568j 0.273373-0.341249j 0.419845-0.41024j -0.358009-0.150567j -0.370022+0.213305j -0.738777+0.180861j -0.659963+0.168531j -0.398217-0.498973j 0.0214325-1.39921j 0.288408-0.368999j 0.119048-0.366943j -0.0536995-0.28295j -0.00755875+0.363907j -0.710075+0.328802j -0.38492-0.4448j -0.986564-0.377292j 0.338634+0.221312j -0.436474-1.12403j 0.0365502-0.14362j 0.633248-0.233094j 0.370103-0.100816j 0.808966-0.261407j -0.122253+0.896239j 0.547529-0.6406j -0.401218-0.34482j 1.01486+1.09562j 1.09235-0.531714j 0.124936-0.0935202j 0.12249+0.249482j -0.159765+0.0289526j 0.000435123-0.163872j -0.181145+0.0675345j -0.151686-0.242926j -0.0718846+0.190748j 0.0510303-0.00702846j 0.0215287+0.170961j -0.142578+0.245028j 0.117726+0.0624608j 0.192172-0.404598j 0.634868-0.247974j -0.170025+0.459518j 0.444501+0.36815j -0.27354+0.00492457j -0.659269+0.609215j 0.0150825+0.248548j -0.0607383+0.840999j 0.284472+0.0626557j -0.0616208+0.122398j 0.0435471-0.393434j 0.253118-0.118751j -0.512026+1.48931j 0.0513523+0.0377084j 0.431105-0.846098j 0.117245+0.628865j -0.393317+0.163691j -0.327531-0.180655j -0.183573-0.568891j 0.339348-1.2271j 0.0345038+0.302327j 0.126853-0.259705j -0.213555-0.819834j 0.209357+0.132363j -1.00267-1.33959j -0.312527+0.188833j 0.151238-0.0493081j -0.184587-0.134883j 0.154992+0.104068j 0.0995746-0.169745j -0.604786-1.10081j -0.369812-1.18386j -0.340223+0.21591j -0.0485057+0.428289j 0.0191642-0.485642j -0.466964+0.284711j -0.754988-0.328507j -0.0934728-0.161735j -0.552693+0.0544341j 0.104258+0.0142406j 0.101496+0.0351806j 0.605992-0.157037j -0.729625-0.203126j -0.0816071+0.208881j 0.127752+0.191001j -0.148678+0.64465j 0.916844+0.247712j 0.288723-0.221589j 0.517638-0.112487j 0.190016+0.291782j 0.318195+0.323177j -0.529708-0.0698018j 0.0315155-0.415235j 0.811307+0.00218348j 0.0782674+1.15291j -0.067752-0.184144j 0.740221-0.962156j 0.385179-0.2274j 0.410515+0.236157j -0.633617-0.860532j 0.217032+0.843907j -0.694416+0.299852j -0.263145-0.0383693j 0.162779-0.0631905j 
