1.06038-0.96667j -2.01689-1.59383j -1.34158+1.66902j -0.568951+2.28261j -0.260395-0.190926j -1.58324-1.35563j -2.09313+0.363698j 1.39748-0.325286j -1.13104+1.33071j 1.33392+2.07636j 1.07282-0.879889j 1.09779-0.431992j 1.13817+1.61518j 1.26826-1.2247j 0.548514-1.4171j 0.403746+0.443441j 1.3423+0.895725j -0.629592+0.178709j -1.46023+0.294501j -0.574431+0.470851j -0.45987+1.40614j -0.0647051-0.0720712j -1.1536-1.1073j -1.31161-0.243049j -0.403894+1.57713j 0.925816+0.108078j 1.37864-0.329973j -1.46781-1.23662j 1.10546+1.79879j -1.04558+2.62318j 1.38286-1.6301j 2.72855+0.607688j -0.410861+1.63457j 0.668271+0.49122j 2.19037-0.592036j -0.35328-1.20554j 1.63352+0.0317564j -0.193703-0.172875j 0.163191+2.7933j -0.647846+0.268635j 0.186872-0.0106678j -1.26649+0.764347j -1.33527-0.598744j 0.100723-0.995994j -1.74563-1.23496j -0.392008-1.49714j -0.685945-0.184954j -1.42103-0.0730392j 2.33213-1.35508j -0.055543+0.548585j -0.0130868-0.130063j -0.259644-0.00636955j 0.107523-0.964314j 1.55651-0.237764j 0.0955249+0.671733j -0.652555-2.50015j 0.889723-1.22592j 0.0979533-0.322181j -2.34151-1.38229j -0.376216-0.145461j 0.165781+0.4854j 1.18467+0.693293j 0.694073-0.0771585j -1.30975+1.77802j -1.4753-0.0414427j -0.465278+2.55849j 0.383164+1.39509j -2.67066-0.204687j 0.623979-0.63417j 1.16771+0.469248j -0.715686-1.59339j 0.11249-0.946759j 1.38169-0.321697j 0.240434+2.43148j -1.57182+0.931003j -1.0997-0.00533054j 1.24406+1.93824j -0.397388-1.04235j -0.927994+1.35957j -0.801746+1.51339j -0.288009+0.677997j 1.53389+0.134437j -1.17943-0.276439j -0.956022-0.676614j -0.466814+0.374378j -0.0128992-0.826508j -0.730597+1.05401j 0.663133-0.193717j 0.892058+0.408268j -0.933244+1.99171j 0.331783-0.28545j 0.12187+0.362467j -0.325291-0.929736j -0.159266+0.822949j 0.338977+0.491891j 1.79286-1.18195j 0.0756434-0.74776j -0.035968+0.225833j -0.398205+0.450359j 0.00912512-0.258449j -0.916447-0.34041j 1.08075+1.55767j 0.281817+0.749006j -0.332139-0.242958j 0.0410434-0.195913j -0.277878-0.0965156j -0.246479-0.173511j 0.312662+0.310748j 0.421081+0.590719j 1.61046-0.44057j 0.153676+0.0753338j 2.00934-0.86544j 0.607411-0.0313936j 0.11526-0.169j 0.449053-0.209417j 0.991117+0.140436j 0.50921+0.0900341j -1.98324-0.0110751j 0.305706-0.602j 0.0173654+0.140665j 0.0186955-0.397061j 0.47983-0.48545j 0.271216-0.133298j 0.160945+0.302262j -0.474906+0.746988j 0.696998-0.782596j 0.278586-1.68465j -0.127678+0.000466978j 0.0434892+0.100744j 0.0430182+0.68416j 0.0832736-0.239466j -0.0500045-0.12497j 0.229684+0.790773j -0.590243-0.450093j -2.04304-1.31834j -0.0274915-0.219116j -0.442773+0.594557j 1.165+0.760805j 1.25622+0.790584j -0.248036+0.0188112j 1.22123+0.587768j 0.614938-0.238874j -1.26906+0.58293j 0.371794-0.496108j -0.665994+0.265969j -0.836873+0.0794473j 0.920828-0.274468j -0.696792-1.80898j -0.380862-0.942711j -0.0632336+2.26974j 0.436904-0.0488051j -1.0638-1.49981j 0.589184-0.419612j 1.29212-0.33925j 1.22772-1.8264j -0.58907+0.18281j -1.19689-0.391417j 
-1.28646-0.615573j -0.715967+2.45328j 2.0238+0.630233j 2.31997-0.294071j -0.0792662+0.305984j -0.695248+1.93983j 1.0651+1.82552j -0.784944-1.18672j 1.61833+0.598189j 1.49479-1.94829j -1.18197-0.714126j 0.895771-0.990101j 2.01067+1.21149j 0.958325-1.98457j 0.195892-1.8512j 0.745438+0.433664j 1.96646+0.745344j -0.793334+0.439734j -1.76357+0.650337j -0.695042+0.694236j -0.397072+1.96631j -0.0287825-0.177081j -1.61761-1.36885j -1.79095-0.304615j -0.560465+2.06303j 1.13832+0.169124j 1.14693+1.35598j 1.07867+0.180203j -1.56731+2.66865j 0.653309-1.53223j 2.77436+1.28787j -1.52282-0.315391j -2.55469+0.057708j -0.505941+1.28165j -0.820423+0.24953j 0.130297-0.662293j -0.609733+2.95797j -0.113279-0.245426j -0.219662-1.07358j -1.18164-0.929244j 0.168348+0.189918j -1.14283-2.26386j 0.288753+0.0775343j 1.73865+0.748692j 0.23981+0.0497416j 3.02572-0.448065j 0.470133-0.315189j 0.192944+0.0861725j -0.303195+0.524949j -0.462351+0.786773j -0.0248816+0.0670794j 0.286469-0.243822j 0.177525+0.0394083j -0.963598+2.86636j -0.262439-0.0455114j 0.304959-0.400525j 1.32768+2.71302j 0.310293+0.468667j 0.0370188-0.646309j -0.123599-0.138895j -0.735618-0.461898j -2.3056+0.500295j 0.418026+0.0198032j -1.00889-0.0757606j 2.07589-1.74966j -0.947645+0.378788j -1.74712-1.94007j -0.544942-1.3182j -0.739466+1.03501j -0.517602+1.31742j 0.908903-1.07962j -0.20105-0.825966j -0.99446-1.07013j -2.26671+0.0359393j -1.95187+1.26143j 0.173413-0.858236j 0.502768-2.19783j -0.641295-0.632884j -0.627948-1.15036j -0.376231-1.0193j 1.40084+0.433252j 1.12134+0.530978j -2.08008-0.406346j -0.710849-0.190639j -1.68891-0.458263j -0.967332+0.648514j 0.332178-0.150734j 0.846619-0.63876j -0.661083+0.241964j 1.15-0.980068j 0.156651-0.714024j 0.0303665-0.36972j -0.000865769+0.541257j -0.0262961+0.91843j -0.350781+0.823667j -1.06007+0.662142j -0.254953-0.308486j 0.00944882-0.192719j 0.0728344-0.248914j -0.132627+0.440012j 0.469561+0.319205j 1.79251+2.63556j -0.00189633-0.453056j -1.0472-1.05562j -0.60659-0.406544j -0.328605-0.400293j -0.0957343-0.0897045j 0.232593+0.0931187j -0.0603747-0.492507j -0.826995+0.35816j 1.24034-0.151065j -0.824926+0.414945j 0.02685-0.142856j 0.469988+0.0606651j -0.150598+0.114921j -0.488925-0.376197j 0.969404-0.202378j 1.03357+0.758087j -0.00880545+0.230123j 0.0463917-0.142351j 0.109514+0.205133j -0.341567+0.0578113j 0.470051-0.404068j 0.280387-0.623852j -0.156541+0.0243783j -0.766531+0.312055j 0.327802-3.03126j 0.0170465-0.189328j 0.156424+0.749083j -0.0125922+0.196129j -0.0395322+0.506543j -0.0439143+0.0175067j 0.223971-0.600804j 0.416743+0.150235j 1.14988-0.62222j -0.309777-0.397194j 0.946002+1.02459j -0.232544-1.13989j -0.4671-1.1836j -0.0928905-0.197629j 0.419622+0.268739j -0.852776+0.0857845j -0.358547+1.07615j 1.38541-0.606202j 0.158415+0.169519j 0.385268-0.734233j 1.18796-1.46764j 1.05005+0.564381j -1.49059+1.63962j -0.524078+0.0542949j -0.328439-0.752163j -0.296761-0.245629j -2.08875-0.131746j 1.40222-0.326524j 0.848767+0.751383j -1.21634-1.3184j 0.3672-1.22896j 
-1.22695+1.287j 1.64542+1.32884j 0.653098+0.13907j -0.326769-1.53394j -0.686969-0.341819j -0.780846-0.171536j 0.869254-1.40421j 0.336602+0.403438j -0.857393+0.510043j -1.81728+1.01667j 1.03352+1.49943j -1.58296+1.16246j -1.68165-1.73645j -0.832864+0.144549j 0.388289+1.83565j 1.1417+0.0770582j 0.403169-0.0555398j -0.189423+0.687637j 1.09102-2.02333j -0.416802+0.460171j -0.225499+0.871135j -1.086-0.749948j 1.74597-0.93938j -0.885851-0.821999j -2.45571-0.512596j -0.229681+2.0438j -1.84749+0.0600137j 0.289498+0.807846j -0.499333-2.02816j 0.578302-0.458361j -0.851146-0.0915897j -0.0865285-0.407336j 0.346523-1.5485j 1.03915+0.283692j -0.462682+0.339798j -0.181717-0.362616j -0.153611-0.32706j -0.263081+0.325238j 0.115568+0.151935j -0.163245+0.883408j 0.106163-0.166081j 1.29665-1.26407j -0.233873+0.358367j 0.103185-0.0947197j 0.872588-0.367708j -0.0493475-0.0961648j -0.227733-0.34342j -0.0276442+0.106675j 0.121336-0.0990776j 0.362113+0.19165j -0.108375-0.182847j 1.37093+0.443589j -0.0814442-0.0394387j -0.892986+0.2682j -1.02822-0.434429j 0.688428-0.134307j 0.233501+0.242581j 0.20208-0.0512586j -0.171474-0.0858789j -0.227702+0.0198637j -0.344553+0.524457j -0.747718-0.648422j 0.49717-0.503303j -0.793323-0.82851j 0.50717-0.393681j -0.33126+0.523916j -0.107788-1.0495j -0.26028-1.39673j -0.508948+0.113949j -1.02881-0.422502j 1.73431-0.346208j 0.751376-0.925994j -2.91203+0.379333j -0.156585-1.32418j -1.25533-0.354675j 0.0336879+0.40794j -1.73564-3.06314j 0.22436+0.259781j 0.50167+0.268639j 0.417436-0.870048j 0.14343+0.892233j -0.239526+0.196393j -0.0711656-0.21493j -0.726262-0.244529j -0.31836+0.0337334j -1.43606+0.158507j 1.03736-0.434589j -0.304947-0.0611934j 0.536198-0.497656j -1.20584-2.59233j 0.593979-0.235113j 0.856189-0.290692j -0.7497-0.366258j -0.151137-0.353894j 0.203728-0.297439j -0.908811+0.419768j 0.16762-0.276091j -0.298387+0.158667j -0.197651+0.245551j -0.114593-0.397048j -0.626873+1.71496j 0.238173+0.130149j 0.224906+0.282498j 0.340968+0.272253j 0.162003-0.818833j 0.176451+0.34611j 0.338271+0.0931404j 0.689992-0.983578j 0.081943+0.407019j -0.0900654+3.06998j 0.117604+0.0256832j -0.0923164+0.711289j 0.380385+0.250539j -0.293773-0.226825j -0.364599-0.997495j 0.152409+0.0319239j 0.218693+0.310284j 1.09639-0.0525606j -1.09785-0.359865j 0.762671-0.0694999j -0.32701-0.230951j 0.387166-0.082946j 0.223648+0.119999j 0.832729+0.445964j 0.740378+0.630562j 0.596338-0.259169j -0.429096+0.672262j -0.235642+0.0926624j -0.52732+0.0877463j 1.17518-0.0731895j -1.2265+1.11529j -0.0868648+0.103034j -0.172389+0.523817j -0.539724-0.773447j 1.42075-2.22264j -0.34387+1.08499j -0.285321+0.235418j -0.924733-0.629871j -0.352783+0.514671j -0.393269+0.636562j 0.498486-0.361802j 0.655036-0.911235j 1.01163-0.409125j -0.95772-0.0884909j -0.673303+0.788454j 0.404777+0.221775j 0.275977+1.02266j 2.28315-0.695037j 0.560598+1.17271j -0.417521+0.886903j 0.862801+1.16007j 0.589107-0.177912j 0.524744+0.868049j -1.37972+1.1649j 2.9609-0.150971j -0.197065+1.62136j -1.4985-1.66387j 
1.92124+1.65632j 1.73393-2.42413j 0.203121-0.843196j -2.12148+0.619801j -0.477225+1.0143j -0.304497+1.17351j -2.0801-1.10242j 0.583898-0.553774j 0.781553+1.27584j 1.59597+2.55576j 2.10667-1.53403j -0.158005+0.362262j -0.388381-0.18134j -0.224811+0.0736893j 0.101355+0.229255j 0.241492-0.0205696j 0.0204644-0.0720645j -0.0839854+0.122739j 0.200825-0.170956j -0.0812655-0.00707689j -0.0252383+0.0578979j 0.0638543-0.115827j 0.140804-0.00267913j 0.0395887-0.0907785j -0.108257-0.167978j -0.0997137+0.0821847j 0.171364-0.143921j 0.0201276-2.7421j 0.35687-0.238291j -3.42379+0.356308j 0.174922-0.23723j -0.643416+1.5498j 0.638256+0.269904j -0.324063+0.423139j 2.18286+0.853325j -0.46622+1.5826j -0.081735+0.617453j -0.223456+0.133496j -0.461574-0.484576j -0.697063-0.188207j -0.328436-0.29681j 0.710857+1.14414j 1.39506+0.413572j -0.0124237-0.0509619j -1.47305-2.46164j 0.0786041+0.0234922j 0.394082-0.214878j 0.281023+0.448764j -0.257732+0.134388j 0.0680408+0.433862j -0.688767+0.321766j -0.864766+1.36248j -0.35465+0.653412j -0.0904706-1.20578j -1.46169+1.94352j -0.150417-1.23557j -0.279642+0.134632j -0.114042+0.456359j -0.29834+0.0447293j -0.290975+0.366826j -0.716039-0.924554j 1.54159-1.13395j -0.644279-0.83974j -1.46967+0.671064j 0.527363+0.869698j 0.193027+0.895085j 2.49351+0.00217882j -1.5921-0.288274j -0.288625-2.11935j -0.776689-1.3967j 0.44153-0.56681j 0.7642+0.450427j 0.159605+1.05318j 0.556493-1.12836j 0.693635-1.373j -0.161874+0.180431j -0.879606+0.628872j -0.17901+0.253763j 0.372337+0.275127j 0.325556-0.618536j -0.239705-0.133511j -0.676328-0.67581j 1.0393-0.589526j 0.278599-0.913891j 0.59945-0.540903j 0.30871+0.423676j 0.360901+0.0770197j -0.042761-0.452966j 0.18906-0.0139153j -0.736311+0.0880529j -0.43298+0.081958j 0.0042853-0.0460618j -0.21971+0.0645239j 0.769121-0.257527j 0.660012-0.29227j -0.167712+0.0938243j -0.344581+0.415462j -0.0602252+0.253115j 0.26321+0.336884j 0.627297-0.00373001j 0.100937+0.164376j -1.73042+0.535617j 0.533714-0.339468j -0.296828+0.139746j -0.168593+0.383919j -0.13848+0.417237j -0.0943781+0.263811j 0.121209-0.345351j 0.0790166-0.0178698j 0.204478+0.230573j -0.426852-0.905639j -0.0426399-0.218312j -0.127609-0.211921j -0.103331-0.259945j -0.024661-0.0774307j 0.0209294-0.120985j -0.00609133-0.87796j -0.318733-0.127001j -0.189359-0.0236376j 0.00266207-0.0383415j -0.0862375+0.0374753j -0.14777-0.0470778j -0.681921-0.582352j -0.606954-0.241639j 0.538838+0.442308j -0.215812-0.102075j 1.84253+0.35371j 0.271552+0.378237j 0.486414-0.183057j 0.300474+0.0485082j -0.553136+0.155877j 0.138927-0.0337975j 0.151373-0.203833j 0.0115216-0.212313j -0.102805-0.125409j -0.475799+0.225157j 0.995854+0.0676137j 0.111345+0.653997j 0.300637-0.119745j 0.490358+0.0547783j 0.590333-0.574144j 0.275305+0.279146j -0.33874-0.82204j 0.875186+0.714251j -0.329257+0.022776j 0.358313+1.0177j 0.756325-0.527287j 0.52966+0.267259j -0.362159-0.561518j 0.0564016+0.767273j -0.151775+0.308161j -0.545308-0.9313j 0.257959-0.985562j 1.04912+0.818773j 1.17661+0.0360346j 0.120872-1.34436j 0.527162-1.03765j 
-1.0782+1.38072j 1.72103+1.11916j 0.596279+0.14671j -0.496922-1.44863j -0.738697-0.294595j -0.878224-0.162248j 0.690403-1.50062j 0.414836+0.38061j -0.859641+0.628687j -1.73228+1.24592j 1.1744+1.42448j -1.16375-1.89777j 2.12027-1.75573j -0.0924529-0.998248j -2.11572+0.112547j -0.256773+1.37032j -0.00465753+0.423036j -0.824859-0.432901j 1.95972+1.84955j -0.386692-0.688208j -0.905255-0.53358j 1.33292-0.832455j 0.393774+2.22787j 1.27201-0.626482j 1.58581-2.49111j -2.11104-1.06841j 2.11954-0.760881j -0.411296-0.60153j 1.30801+2.28376j -0.20467+0.252519j 1.20221+0.0409209j -0.103255+0.254928j -0.14896+1.86343j -1.56096+0.0225123j 0.0412662-0.522449j 0.367686+0.195744j 0.146188+0.422091j 0.280347-0.572099j -0.0119442-0.395662j 0.105911-1.36632j -0.126934+0.385405j -1.52042+1.51276j 0.149053-0.508539j -0.182334+0.252133j -0.768997+0.767196j 0.139138+0.138277j 0.504592+0.507067j 0.124847-0.21409j -0.165685+0.171165j -0.658797-0.26469j 0.0378707+0.276373j -1.64829-0.834585j 0.21349-0.00559042j 1.05568-0.179977j 1.42419+0.537406j -0.712357+0.423531j -0.174709-0.0915073j -0.368991-0.0607773j 0.372362+0.111708j 0.367278-0.0397935j 0.642333-0.548626j 0.591055+1.0946j -0.788476+0.629376j 1.09896+1.01027j -0.589723+0.29852j 0.607108-0.728564j -0.22821+1.20046j 0.345041+1.86574j 0.792075+0.123283j -0.770981+1.94718j -1.51231-0.189415j -1.75241+1.42373j 0.0636534+1.23117j -2.47961-0.0542148j 1.84155+1.1784j 0.71303+0.216533j -0.919925+0.685563j -0.210942-0.202024j 0.729207-1.66687j -2.46938-0.615316j 0.6543-0.0891485j 0.583228-0.60699j 0.237709-0.105436j 0.0180723+1.32314j 0.956248+0.282262j 0.129636+0.792763j -0.187872+0.0728718j 0.230375-0.148459j -1.45573-1.52647j -0.604501+0.803733j -0.714604-0.355561j 0.055456-0.199979j -0.299456+0.108778j -0.308179+0.813587j -0.445672-0.517744j 1.70867+2.04564j -0.648636-0.0803652j 0.814663+0.867538j 1.0052+0.14166j -1.00535+0.235096j 0.61644-0.126536j 0.1731-0.510856j 0.927138-1.07621j 0.340341-0.65837j -0.207854-0.0746316j 0.228099-0.219684j -0.107422-0.13924j -0.123187-0.038813j 1.38263-0.505012j 0.901301-0.49534j 0.0945434+0.160017j 0.145189+0.0188442j 0.169544-1.01502j -0.124614+0.861667j -0.184387+0.0546395j 0.061671-0.750384j -0.109503-0.178382j -0.530801-2.96287j 0.0693489+0.535887j -0.688173-0.456681j -0.415484+0.310022j -0.470829-0.867026j 0.0737003+0.127596j 0.0875319-0.248468j 0.00163648-0.464627j -0.831012-1.55938j -0.00725002-0.229078j 0.137225-0.0905496j -0.173003+0.20046j -0.286024-0.368162j 0.615557+0.290289j 0.471829+0.577439j 1.12756-0.139013j -0.165678+0.199412j -0.702963+0.0400915j 0.537356-0.123331j -0.0897729-0.239934j -1.2705+2.50412j 1.52832+0.507996j 0.300141-0.272691j -0.410557+0.0727122j -0.387461-0.316075j -0.44214+0.559602j 0.202451+0.243148j 0.34226+0.379309j 0.209714-0.459755j -0.31659-0.310887j -0.238729-0.981322j 1.5624-2.4478j -0.0955456+0.595092j 0.521349-0.757105j 0.0887794+0.493599j 1.91511+0.405879j 1.97842-0.422876j -1.03585-0.997963j -0.534732-0.234839j -0.427942+0.567683j 
0.40253-1.16586j -0.472045-0.0715618j 0.0575658-1.67507j 1.14954+0.436602j 0.952173+0.183883j 1.05639+0.241187j 0.140343+0.765928j -0.553925-0.378651j -0.553357-0.780671j -0.86002-0.805676j -1.30461+1.15013j 0.74808-1.33847j 0.752844+0.266331j -0.1554+1.89203j -1.55355-1.07519j -1.84693-0.299163j -1.17375-0.334416j 0.0380909-0.291796j 0.133218+1.51911j 0.947309+0.1615j -0.893956-0.539866j 0.145214-0.177312j -0.0674414+1.12957j 0.299045-1.52435j -0.124727-1.9311j -2.34071-0.0415408j 1.10588-0.775913j -0.00851224+0.353746j 0.439393+0.517684j 0.190616-0.11991j -0.569442+1.44666j 0.0186873+0.740243j 0.795082+1.22549j -1.84207-0.91284j -0.960108-0.250722j 1.0288+0.0626033j -0.144847-0.418947j 0.409968-0.242885j -0.48138-0.215008j 0.434048-0.447113j -0.00122151+0.201063j -0.432+1.24755j -0.00488589-0.320973j -0.673083-0.287174j 0.40413+1.15871j 0.485993+0.463027j -0.0621783-0.00899868j 0.759169-0.133362j 0.380596+0.279795j -0.391246+0.107783j -0.365622+0.220247j -0.297849+0.129009j 0.0220486-0.31833j 0.603079-0.676226j 0.112509-0.414586j 0.141895+1.24489j -0.111802+0.731283j 0.158214+0.064162j -0.339092-0.897334j -0.158531+0.174691j -0.153766-0.164989j 0.525212-0.0175522j 0.442582-0.0764176j 0.619581-1.11518j 0.621763+0.217881j -1.24801+0.619399j 0.801041+0.212994j 1.01672-1.7659j 0.546215-0.59122j 1.59994-0.0038477j 1.27796+1.56621j -0.591837+1.00295j 1.14855-0.0801868j 0.232851-0.000794464j 0.481489-0.151933j 1.00995-0.601866j 0.435749+0.207535j 0.222213-1.70006j 0.156563-1.01474j 0.392582+0.874521j 1.6148-0.932594j 0.428149+0.768211j 0.553905-0.207464j 1.54154+0.433871j 0.913409-0.26549j 0.0209571+1.03017j -0.934063-0.453359j 0.732537+0.167366j -0.672187-0.0259801j 1.58839+1.22929j -0.266649-0.462745j -0.612451-0.314222j 0.471794+0.564608j -0.356471+0.669045j -0.284912+0.115653j 0.335995-0.315062j 0.0433987-0.143789j 0.151611-0.602944j 0.0575362-0.0458195j -0.648431+0.0875377j 0.80967-0.453857j -0.85264-0.600034j 0.111499-0.0482166j -0.67123-0.362883j -0.127732-0.320554j 0.243707-0.378922j 0.191018-0.292011j -0.815839-0.112824j 0.357383-0.111151j -0.866078-1.64447j 0.275109-0.189061j 0.324883+0.0526382j 0.170662-0.0875803j -0.0996733-0.0842173j -0.870076+0.170961j -0.484885-0.122216j 0.0677935+0.522226j -0.405288+0.22408j 0.46594-0.110435j -0.555986+0.421711j 0.0849399+0.06031j 0.113358+0.264586j 0.236029+0.312853j -0.164245-0.938935j 0.296983-0.337096j -0.046332-0.00919147j 0.319548+0.0258229j -0.144747-0.291707j 0.306337+0.21545j 0.132253-0.473903j 0.149377-1.69913j 0.000174407+0.201049j -0.464493-0.227177j -0.00359758+0.880649j 0.346198+0.32473j -0.717374-0.474187j -0.264909-0.0822139j 0.537312+0.0402994j -0.0907137-0.210689j -0.0652952+0.0718378j -0.229869-0.0128147j -0.232535+0.547489j -0.302595-0.0273052j 0.632901-0.654879j 0.767599-0.133697j -0.822436+0.915707j -0.263442+0.13412j 0.19812+1.07236j -0.868753+0.243479j -0.387732-0.313256j -0.75923+0.41054j -0.822813-0.703337j -0.341849-0.325817j -0.638057-0.600275j 0.995939+1.7463j -1.09964-0.593062j 1.80005-1.88551j 
-0.678249+0.955552j 0.944075+0.916555j 1.05022-0.686398j -0.357452+0.0820193j 0.769401+0.866888j 0.993049+1.18686j -0.894607-1.14629j -0.562723-0.184365j 1.70608-0.982639j -0.48932-0.0260391j 0.499267-0.303223j -1.32826+0.805319j -0.956801-1.6699j -1.17528+0.683969j 0.0493886+0.161415j -1.36536-0.561462j -0.417225-0.729532j 0.917941-1.5703j -0.954911-0.573096j 0.922967+0.0281863j 0.083983-1.53557j -0.659345+1.9306j 0.671937-1.23642j 2.04603+0.502802j -0.892013-0.585956j 0.460415+0.686366j -1.6362+0.067116j 0.523578-0.329239j -0.202115-2.01149j -0.749266-0.616831j -1.18165+0.1675j -0.569585+0.327062j 0.275142-0.528159j -0.8013-0.326895j 0.181729+0.343103j 0.143777+0.421794j 0.256162-0.514486j 0.370695-0.573479j -0.13368-0.728471j 0.646052-0.948556j 0.100462+0.560843j 0.0809824-0.430963j -0.045965-0.923826j -0.435849-0.301289j -0.206868-0.5275j 0.13219+0.379311j 0.320831+0.586769j 0.494259-0.127455j -0.206085+0.24986j -0.943686-0.604497j 0.502317+0.254709j 0.303118-0.954003j 1.29758-0.350635j -0.386087+0.171468j 0.248227+1.33616j 0.31298-0.254382j -0.783168+0.416181j -0.133942-0.185611j 0.642067-1.00371j 0.603824+0.243547j 0.837238+0.414598j -0.94363-0.360132j -1.6403+0.791022j -1.53184+0.790548j -0.0839696+0.644157j -1.12001-1.27736j 0.216838-0.518868j -0.531469-0.982717j -0.499926-0.0534096j -1.56027-0.99351j 0.843707-0.868412j 1.36356-0.554371j -0.821305-0.484362j 0.1578-1.50284j -1.16727-1.63261j 0.257359+0.385399j 0.329257-1.46885j 0.641325-0.209326j 0.423311-0.29328j 0.501936-0.201615j 0.918114+0.626146j -0.166218+0.479711j -0.115914-0.594023j 0.326279-0.610157j 0.752366-0.531413j -0.101658+0.84593j 0.161065-0.2512j -0.154678+1.10604j -0.0813147-0.224159j 0.601215+0.0273316j 0.276721+0.169918j -0.131865-0.10662j -0.912873+0.976775j -0.317948+0.872673j 0.115404+0.223575j -0.356981-0.0603279j -0.450402-0.0722245j -0.0470956+0.444008j -0.503437-0.355499j -0.531152-0.158614j 0.752032-0.437019j -0.493484+0.198132j -0.308999-0.443372j 0.415133-0.19213j 0.0591957-0.418525j -0.193295-0.351993j -0.297363-0.729687j -0.436544-0.987842j 0.32351+0.26248j 0.421502+0.182095j 0.836539-0.257448j -0.477663-0.29742j -0.13247-0.406778j 0.149406+0.152809j -0.216357+0.240032j 0.19098-0.0663273j 0.0183681+0.612495j 0.397877-0.148042j 1.11481+0.252032j -0.859869+0.0574599j 0.0728826+0.0794527j -0.275262-0.0637042j 0.605677-0.0619919j 0.5797-0.354533j 0.870717-0.777642j -0.381553-0.433697j -0.0212251-0.184032j -0.276749-0.246437j 0.292903+0.381676j -0.377401-0.20261j 0.290093+0.737676j 0.0334477+0.29046j 0.428452-0.0811459j -0.176199+0.694367j -0.046525-1.04396j 0.0108798-1.17176j -0.334897-0.160974j -0.9381-0.294345j 0.418726-0.494674j 0.292405+0.170765j -0.848962+0.133788j -0.789894-0.0160737j -0.285024+0.407303j 0.126888+0.529012j 1.11877+0.721171j -0.0624815-1.05508j 0.347182-0.424683j 0.969114-1.79444j -0.391328+0.742238j -0.00119046-1.13131j 0.0241342-0.999941j 1.90463+0.149713j -1.37839+0.371952j 0.926579-0.232699j 0.802585+0.560041j -0.901465-0.51891j -0.521389-0.830161j 
