0.463064+1.10455j 1.63718-0.61451j -0.356282-1.17981j -0.193261-1.50675j -2.3597+0.625316j 0.0310766-0.98006j 1.18793+2.02557j 1.32755-0.968175j -0.488292+1.09554j 0.139544-0.91062j 1.78022+0.520079j -1.72623+0.286592j 0.48259-1.06436j -0.118512-1.48323j 0.209048+1.0991j -1.01514-1.5294j 0.85545+0.748432j 1.0784-0.0139436j -1.25166+0.384613j -1.15521+2.03883j -0.115854-0.68368j -1.51952-0.632059j 0.840164-0.35589j -0.489425+0.729032j -0.670499-1.1102j -0.785409+0.456881j 1.2378+0.746005j 0.853218-0.351085j -0.421886-1.10768j -0.0927195+0.39331j 1.41755-0.62792j -0.166796-0.405476j 0.0624757-0.824673j 0.333355+1.40709j -0.177108+0.0809976j -0.136895+0.960376j 1.01713+0.187234j -0.629013-0.343261j 0.658391+1.30745j -0.449781-0.218143j -0.0699207-0.343449j -0.334753+0.171888j -1.28973+0.791233j -1.0571+0.00295871j 0.692515-0.501219j -0.214296+0.891264j 0.373937-0.504108j 0.534655-1.25823j 0.644263-0.971499j -0.297951-1.22641j -1.22826-0.87375j -0.206113-0.0685326j 2.15758-0.0775613j 0.474124-0.595661j -0.318662-1.47217j -0.159075-0.342017j 0.893793+0.015765j -0.409107+0.323739j -0.500768+0.0720671j -0.658622+0.0999915j 0.148724+1.2356j 0.104201+0.550323j -0.638232-0.390356j -0.861393+1.02034j 0.323422+1.11572j 0.0465172+0.35575j -0.626533-0.32002j 0.704069-0.055591j 0.146706-0.286855j -0.139995+0.313214j -0.935409+0.506533j 0.185877-0.0705498j 2.00301+1.0683j -1.03071+0.146819j 0.129223-0.169626j -0.22094+0.581426j 0.0623113+0.0452536j 0.305554-0.32086j 0.251823+0.435598j -0.537264+0.585958j 0.41584-1.00883j 0.130446-0.210677j 0.0651084+0.142588j -0.738893+1.29478j 0.0355048-0.101624j -0.470124-0.320249j -0.580255-0.424829j 0.0869613-0.0757817j -0.306554+0.0351754j 0.122242+2.07342j -0.377786-1.4516j -0.150444+0.109229j 0.0357752+0.52722j -0.35035+0.12499j 0.00397449-0.0927828j 0.47864+0.00123579j -0.451288-0.219775j 0.463882-0.324185j -1.32335-0.147709j -0.394123+0.307334j -0.364247-0.424953j 1.34212+0.79624j 0.553876+0.0845254j 0.0787542-0.0815601j 1.01351-0.116805j -0.222623+0.583462j -0.00930853-0.0101703j 0.728344-0.836745j 1.77762-1.45341j 0.66759+0.000321529j 0.435752-0.163218j -0.381088-0.651751j -0.165299-0.196716j -0.278699+0.14126j 0.38856-0.180056j 0.212388-2.28103j -0.530764+0.334521j 0.522959+0.413183j -0.198235+1.00644j 0.213521-0.549203j -0.567577-0.717992j 2.22768+0.608944j -0.0694358-0.51495j -2.76641+0.126268j 0.535478+0.329043j 0.16644-0.258165j -0.483902+0.474513j 0.627085+2.9889j -0.042301-0.280841j -1.5808+0.701661j 
2.05041-0.653871j -0.848635-3.01612j -2.16079+0.457279j -1.64089+0.195616j 0.626642+2.53037j -1.01622-0.0475659j 2.15385-1.21191j -1.01593-1.41671j 0.268124+0.176141j -0.905524-0.127364j 0.369879-0.286293j 0.169061+1.56297j -0.114678-0.411923j -0.134927-0.345908j 0.837754-0.0817536j -1.24024+0.795819j 0.58606-0.0452393j 0.102517-0.770827j -0.580338+0.235997j 1.35719+0.830205j -0.152081-0.564605j -0.430752+0.946423j 0.40672+0.202784j 0.248348+0.0525288j 0.0882859-0.841947j 1.36846+0.834452j 0.423651+0.252434j 0.695661-0.0467914j -0.109156+1.40612j -0.429804-0.298664j 0.928347-2.21526j 0.00282186+0.0563269j 0.398924+0.0721469j -0.198964+0.670523j 0.000968287-0.0990025j 1.7438+0.361524j 0.142009+0.689303j -0.641335-0.357229j 2.20832-0.770727j -0.487518-0.154215j -0.4726+0.0942775j -0.23319+0.0983353j -0.835375-0.317009j -0.177751+1.72152j 0.676783+0.142416j -0.735269+0.424048j -1.10725-0.448432j -0.81653-1.04053j -1.45024-0.937553j -1.57223-0.0448168j -0.129512-1.60837j -0.165185-0.169255j 0.0999784-2.3626j 1.24931-0.383129j -1.21546+0.291552j 0.119951-0.651616j -0.0561579+0.4706j -0.436121-0.0688014j -0.83496+0.140831j -0.069159+0.509047j -1.05281+0.0741245j 0.133869+0.577309j 0.291785-0.725034j 1.22795+0.104488j 0.828385+0.0833138j 0.427352+0.177906j -0.177441-0.750361j 0.234227+0.665876j 0.4425-0.0120641j -0.360282-0.895425j -0.76293-0.448005j 0.190425-0.123351j -0.495034-1.9947j -0.179918+0.782271j 0.309359+0.102252j -0.776869+0.17884j -0.126783-0.148204j -0.0834345-0.369984j -0.985017+0.139907j -0.349087+0.493863j 0.350814-0.725081j 0.104391-0.0247271j -0.0383523+0.243519j 1.33062-0.248365j -0.535517+0.367995j 0.116972-0.583711j 0.403935-1.03392j -0.0175671+0.217671j 0.243853-0.599726j 1.29993-1.35951j -0.936088-0.303176j 0.00325617-0.0724883j 0.297867-0.385836j -0.296441-0.873291j 0.0491972+0.241283j 0.103089-0.329018j -0.476736-0.206115j 0.481034+1.0499j -1.07625-0.0762126j -0.0344703+0.253303j 0.40263+0.480407j -0.350713-1.36383j 0.85659+0.0851315j 0.144939+0.108875j -0.667862-0.584216j -1.16602+0.162412j -0.0937603-0.0109596j -1.82828+0.346659j -0.510115-0.93606j -0.956001+0.263882j -0.144418-0.46922j 0.17348-0.133914j 0.967602-0.539286j -0.23503+0.622769j -0.58164+0.832238j -1.29767-0.308579j 0.486066-1.42337j 0.809047+0.857778j 0.673775+0.00293268j 0.246795+1.15835j -1.16684-0.875837j -0.659741-1.40326j 0.6814+0.426782j 0.296838+1.60998j -1.00355+0.209136j 1.43657-1.15262j -0.368947+0.06261j 1.04135-0.829421j 0.723965+1.03367j 0.628565+0.0128709j 
-0.723145-1.2542j -1.84356+0.989515j 0.613122+1.33598j 0.446717-0.284451j -0.589778-0.562246j 0.268599-0.198583j -0.321351+0.724681j 0.523567+0.207507j -0.805266+1.10025j 0.175486+1.52794j 2.3465+0.534868j 2.10092-0.772163j 0.0918683-1.5357j -0.743249-2.51289j -0.266828-1.01206j 1.52406+1.15813j 1.05879-0.0426201j -0.782249+0.103174j -2.01562+2.03337j 0.0983103-1.30681j -1.64428-1.03859j 0.603349-0.273204j 1.0446-0.290448j -0.0184596-0.15816j -0.993079-1.45944j -0.473267-0.694441j -0.179167+0.0468059j 0.992638-0.942731j 0.646963-0.888068j -0.604187+1.5665j -0.361366+0.343418j -0.174864-0.414413j 0.678243+0.0486375j 0.700067+0.921685j -0.132053+0.0815091j -0.912569-0.415198j 0.514711+0.00681071j -1.30776+0.230345j -1.37988+0.0903243j -0.773128+0.249206j 0.356092+0.064881j -0.473032+0.688749j -0.700293+0.357107j 0.290658-1.01367j 0.298028-0.353944j 0.113282+0.570684j 0.849721+1.23037j -0.170834-0.592592j 0.847227+1.00104j 0.906844+0.0364267j -1.0604-0.352444j -0.687325+0.561558j -0.196562+1.46865j 0.00705667-0.727749j 0.952029-0.236464j -0.313491-0.527237j 0.188491+0.472835j 1.00455-0.13297j -0.571502+0.584676j -1.29852-0.0829327j -0.695536+0.794014j 0.426741+0.365568j 0.970574+1.74316j 0.434969-1.18652j 0.285857+1.61166j 0.320393+0.00143707j -0.66584-0.9161j 0.587175-0.00107054j -1.478+0.933756j -0.175549-0.453444j -0.861559+0.290851j -0.397674+0.13114j -1.80914-0.160513j -1.11671+0.596981j -0.00757176+0.539414j 0.675431-1.70263j 0.279351+0.0465115j -0.0337774-0.252926j 0.271942+0.664409j -0.798974+0.712886j 0.437798-1.19088j 0.166409-0.0256784j -1.06881-1.04172j 0.219171-0.911168j -0.805993-0.353661j 0.616714+0.542978j -1.17875-0.765015j -0.64483+0.018376j -0.45852-0.136178j -0.840863-1.39479j -0.0711381-0.590562j 0.120801-0.0206281j 0.146874-0.237062j 1.83087-0.655634j -1.03631+0.44335j 0.0683869-0.127724j -0.274635-0.274054j 1.03048-0.584658j -0.947545-0.0826284j 0.0156391+0.192078j -0.715449+1.37025j -1.07232-0.0678322j 0.0893806+0.940947j 0.083684-0.137703j -0.297092+0.572736j 0.405625+1.57916j 0.0540057-0.535769j -0.691104+1.18462j 0.531358+0.714539j -1.68471-0.766207j 0.478359+0.679651j -0.448468-0.496373j -0.85823-0.920866j -1.02331+0.147359j -1.49509+0.0335475j 0.0728626+0.331172j -0.770246-1.09555j 0.949566-1.08306j -0.0230715-0.463345j 1.00187-1.01628j -0.435509-1.72713j -1.07962+0.282946j 0.399178+1.61719j 0.915325-0.622615j 0.940908+0.655281j 1.16172-1.32576j 0.396011-0.1106j -1.31414-0.485189j 0.927174-0.00818766j -0.109756-0.98485j 
-0.00911474-2.12416j -3.07374-0.0626364j -0.174562+2.17484j -0.822611+0.698808j 1.24792+1.21159j -0.607282+0.305079j 0.823901-1.45389j -1.0796-0.423285j 0.845328+0.473029j -0.577195-0.119257j 0.544881-1.42652j 0.149268+1.21806j -0.858151-0.386325j -1.23771+0.0161074j 0.801449-0.0121289j -1.1951+0.600285j 0.623879-0.684887j 0.0745795-0.827344j 0.406697+1.06921j 1.3163+0.98575j -0.609489+0.205471j -0.538929+1.04158j -0.382534-0.758469j -0.802751+1.36539j -0.482771+0.883516j -0.96275-1.22555j 2.56097-0.188364j -0.328854+0.22785j 0.51225-2.04004j -0.0708132-1.00703j -1.65114-0.341818j 0.15753-0.311717j -1.6761-1.65901j 0.56619+1.12752j -0.283298+0.206411j -0.541607-0.947932j 1.92583-0.868105j 0.99628-0.464552j -0.84805-0.814863j 0.424557-0.435614j 0.0537397+0.242076j -0.0682152-0.772745j -0.532486+2.29427j 0.811355-0.582947j 0.153712-1.6131j 0.888804+1.33862j -0.792526+0.247763j 1.30456+0.833407j -0.179508+0.730759j 0.284937+0.607407j -2.71431+0.992224j -0.0777654-1.15511j -0.532228+0.493433j -1.06297-1.35872j 0.114386-0.0717459j 0.36698+0.374549j 0.544925+0.223645j -0.387173+0.644074j 0.446038-0.958832j 0.359524+0.48722j -0.247412+0.746398j -0.93883-0.182508j -1.10573-0.611424j 0.531796-0.508455j 0.866522-0.651718j -0.995843+0.298492j -0.601892+0.183249j 0.281257+0.498025j 0.300378-0.549714j -0.399499+0.854108j -0.636981-0.788564j 0.100112-0.226009j -0.9067-0.477471j 0.59767+0.611259j -0.292939-0.531488j -0.0861595+1.06758j -0.172951+0.0228326j 0.783124+0.605029j -0.549059+0.511071j 1.11186+0.721481j -0.0219464-0.578281j -0.10831-0.255183j 0.430596+0.258259j 0.317261-0.411747j 1.09587-0.127722j 0.155105-0.72111j 0.1464-0.795428j 0.211126+0.0170994j -0.104274-0.526307j -0.144478-0.775529j -0.888913+0.611053j -0.0841079-0.107776j -0.170371-0.152602j -0.842747+0.254045j 0.286389-0.188436j 0.0144376+1.3178j -0.32503+0.300675j 0.767004+0.531235j -0.337935+1.33849j -0.659849-0.769297j 0.407071-0.152988j -0.421276-0.265225j 0.35177-0.835919j 0.130991-0.145967j -0.490832-0.0870806j -0.962614+0.399784j -0.0265514+0.169592j 0.0317147+0.963398j -0.945888-0.471132j 0.146734+0.539511j -0.238107-0.269694j 1.37575-0.996101j -0.0890966-0.411416j 0.489975+0.316415j 0.478867+0.600787j -1.08941+0.490073j -0.81526-0.10142j 1.30225+0.768454j -0.0046353-0.612062j 0.34492+0.362673j -0.857615+1.09192j -0.51838-0.198649j 0.486495-0.1987j 0.562495+0.893106j -0.499226+0.68875j -0.783972-0.971077j 0.333804+0.0748281j 0.543832-0.505495j 0.357002-0.374421j 0.0931826+0.250153j 
0.903072-0.827849j -1.15922-1.32343j -0.97738+0.765138j 0.648478-0.356078j -0.805613-0.936648j 0.467512-0.229113j -0.661476+1.03728j 0.728534+0.397754j -0.797036-0.446167j -1.37899+1.40038j 0.0519039+1.49476j 2.6485+1.45811j 0.816852-0.266554j 1.34242-1.08355j 0.825063-1.39174j 0.0706363+2.80506j 0.19485+0.28854j -1.07141-0.785184j -1.89096-0.542034j 2.1348-1.36143j -0.0135569-1.42136j 1.1453+0.976821j -0.991565+0.206486j -0.0790116+0.279973j 0.917712+1.46621j 0.694038+0.688951j 0.574472+0.0544249j -0.870457+0.97416j -0.787178+0.920293j 0.639196-1.76959j 0.113677-0.755539j 0.250883+0.241853j -0.808289-0.22644j -0.789444-0.561954j -0.0197843+0.0846209j 0.955272+0.431919j -0.227145-0.308777j 1.37689-0.189815j 1.6342-0.408971j 0.842809-0.395345j -0.361602+0.163574j 0.317887-0.935283j 0.428281-0.125045j -0.24378+0.962442j -0.258208+0.0628521j 0.143611-0.300219j -1.30097-1.42555j 0.353733+0.606145j -1.0663-0.906597j -0.928471-0.0139806j 0.561838+0.350098j 0.770031-0.95971j 0.140459-1.65815j -0.0395817+0.425914j -1.07668+0.263989j -0.0345103+0.989728j 0.0147497-0.0505635j 1.28103+0.519142j 1.43834-0.503059j -1.23201+0.334513j 0.308576+0.227222j -0.642875-1.1582j -0.0662244+2.42546j -0.177859-0.0283091j 0.932102+1.32479j -1.23475-0.478957j -0.533954+0.0653231j -0.193167-0.322945j -1.88638+0.485467j -0.0411052+1.0834j 0.566563-0.418333j -0.411751+0.310543j 0.3599+0.135003j -0.978498+0.914961j -0.675633+0.0645166j 1.47918-1.39956j 0.26025-0.0213824j 0.338671+1.21634j 0.614121-0.0372605j 0.482786+1.32599j 0.245791-0.421134j 0.0475168-0.0100097j -0.567183-1.18252j -0.080639+0.231359j 0.761879-0.67343j 1.17953+1.15924j -0.711877+0.269963j -0.635924-0.233286j -0.106115+0.330704j -0.0303359+0.430438j -0.695195-0.286441j 0.331298-0.102613j 0.581651+0.218655j 2.08261+0.325485j -0.972293-0.0275905j -0.921454+1.33136j -0.131368+0.104041j 0.081486-0.675942j -0.281782+0.803793j -0.0219399-1.19699j -1.33341+1.18295j 0.265509+0.0761539j -0.417423+0.486698j -0.00582767-0.186774j 0.280387+0.067415j 0.981188+0.673552j 0.220615-0.322644j 0.263364-0.123202j 0.0707718-0.6309j -0.876878-1.73502j 0.493539+0.761966j 1.13076+0.0697139j -1.56138-0.069525j -0.588094-0.123764j -1.38407-1.09031j -0.394486-0.153719j -0.52328+0.568763j 0.235239-0.539726j 0.0763369-0.733313j -0.14519-1.80766j -0.0859818-0.563689j 0.674215-0.578292j -1.03777+1.69858j -0.128824+0.303865j 1.38401-0.348887j 0.211357+0.071564j 1.22314+0.378476j 0.685233+0.312974j -0.358166-0.526398j -0.143255+0.660077j 
-2.02366-0.539935j -0.821934+2.90075j 2.03899+0.696096j -0.603176+1.43982j 2.50098+0.667963j -0.567108+0.883193j -0.0182093-2.52685j -1.69024+0.21124j 0.638313+0.461463j 0.201214+0.453695j 0.64239-1.40092j 0.796195-0.387223j -0.940006-0.498443j -1.56066-0.201851j -0.0727728-0.459044j 0.539429+0.554073j 0.499494-0.853944j -0.434008-0.0563613j 0.371313+1.61445j 0.529238-0.476306j -1.08263+0.359156j 0.248138+0.350447j 0.627167+0.22238j 1.81903-0.231555j -0.317649-1.54201j 0.471248+0.79619j -1.18218-2.28448j 1.36356-1.01485j -0.862531+1.06497j -1.56295+1.69675j -0.394624-0.208871j -0.49783-0.140878j 0.0359123+2.13241j 1.59565-0.0412874j 0.292016+0.107732j 0.406738-0.14185j -1.0267-0.859093j -2.27791-0.21128j -0.0247711-0.615116j -1.49412+0.258997j 0.091543+0.0901918j -0.939666+1.11864j 1.29072-0.0133149j 0.194897+0.441893j -0.856151+0.173038j 0.594254-0.527372j 0.120731+1.58078j -1.37059-2.08637j -0.381046+0.44722j -0.387744+0.464299j 0.609809+0.913109j -1.52427+0.998739j -0.72814-0.913708j -0.183861+0.258966j -0.485218+0.730253j 0.551289+0.175892j 0.628193-0.24246j 0.650435+0.934499j -0.205844-1.21704j 0.574168+0.495345j 0.530496+0.90003j -0.876875+0.565833j -1.14327+1.07295j -0.19035+0.142925j 0.663943-1.1334j -0.864064+1.03902j -0.255128+0.674046j 0.576737-0.0333249j -0.575254-0.380253j 0.552657+1.10825j -1.18893+0.171375j -0.0671482-0.0248581j 0.445588+0.0979554j 0.601819+0.434528j -0.585828+0.014436j 0.939238+0.495428j -0.0906804+0.187482j 1.381+0.0795956j 0.18608+0.56898j 1.57238-0.286701j -0.561947-0.525021j -0.191101-0.0402908j 0.294163-0.305898j -0.0179988+0.304128j 0.530629-1.25002j -0.246419-0.510118j -0.935356-0.399078j 0.00703318-0.185761j -0.387078-0.0623948j 0.279552+0.478365j -0.598908+0.813811j -0.264841+0.0249686j 0.099381+0.0930405j -0.0494632+0.652843j -0.149269-0.278724j 1.28588+1.31778j -0.0713165+0.470262j 0.658781-0.483828j 0.828769+1.14336j -1.34855+0.0814629j -0.196159-0.125402j 0.310936+0.00176717j -0.341891-0.665049j -0.0845749-0.0752524j 0.0482057-0.120483j 0.146334+1.06155j 0.145163-0.0468988j 0.649155-0.313653j -0.948858-0.607062j 0.436917-0.0889915j -0.0258813-0.0516681j 0.0989414-2.19813j -0.610346+0.350219j 0.488858-0.0595826j 0.359845-0.324896j -0.721957+0.387202j -0.145696+1.03954j 1.51643-0.621771j -0.723947-0.0700399j -0.164583-0.432718j 0.129841+1.18653j 0.462624-0.525555j -0.110134-0.201368j 0.191502+0.91631j 0.546186+0.255831j -1.02763+0.286162j 0.453022-0.111932j 1.13958-0.179322j -0.4583-0.401222j 0.243948+0.818739j 
-0.411622+1.15165j 1.64533+0.60472j 0.489924-1.16038j 1.45241+0.680458j 0.724124-2.50144j 0.875148+0.559688j -2.54305+0.00126126j 0.193774+1.73002j 0.976312-1.24558j -0.223532+0.475554j -2.38244-1.17056j 1.10584-0.0131269j -0.861367+1.4888j -0.189367+2.40049j 0.0267756-0.840087j 0.46884+1.18532j -1.212-1.05582j -0.846563-0.124368j 2.21024-0.591512j 1.29693-1.41693j 0.44055+1.3005j 1.16267+0.830353j -0.883646-1.33502j 0.357093-0.0609502j -1.7941+1.9464j 0.389453+0.114233j 0.198639-0.812923j -1.63644-1.29063j -0.637518+0.10274j 1.69691+0.282422j -1.54308-0.742071j -0.378802+0.408875j -0.424115-0.673126j 1.47479-1.44972j 0.0204641+0.105713j 0.39262-0.29801j 0.140319-1.06962j 0.361429+1.90735j 0.41194-0.629676j 0.502794+1.24333j -0.135451+0.0867806j 1.01808+0.434791j 1.00725+1.26226j 0.345446+0.460055j -0.724648-0.680644j 1.18961+0.0759849j 0.420235-0.653102j -1.77919+0.99149j -0.403209-0.167181j -0.551853+0.516536j -0.908848+1.83153j 0.784449+0.755923j -0.556865-0.995256j -1.22445-0.494434j -0.702668+0.406996j -1.12593-0.636081j 0.318811-0.96079j 0.0725269-0.108272j -0.778131+2.03787j -0.0297094+0.16377j 1.3815+0.503521j 1.87448+0.389134j 0.143674+0.0212352j 0.258524+0.240796j 0.263327+0.0452176j 1.72283-0.333318j -0.665603+0.331275j 0.542396-1.12341j 0.0763941+0.0170798j -0.192086-0.520308j 0.263529+2.27867j -0.0168789-0.302884j 0.240819-0.398141j 0.024352+0.430999j 0.395681+0.00390171j 0.103409+0.195909j 0.111194-0.0410147j -1.28436-1.29749j 0.971823+0.321969j -0.51965+0.30638j -1.29592-0.571489j -0.0797795-0.108007j -0.0836574+0.128074j 0.364883+0.0704072j -0.933884+0.783204j -1.13961+0.444179j -1.20886+0.701627j 0.0408007+0.030854j -0.433982+0.474278j 0.418283-0.0713496j -0.685717+0.0399992j 0.0989934+0.247601j 0.114072+0.0257836j -0.369239+0.0685297j 0.0661952+0.267609j 0.0272517-2.13217j -0.293046+0.325608j 0.13643-1.19884j -0.567135+0.632101j 1.02207+1.31904j 0.0320207-0.104845j 0.154894-0.241325j 0.212679-0.410291j -0.0319201-0.152489j 0.0935608-0.158516j 1.18792+0.769716j -0.169453+0.0487352j -0.227866+0.178537j -0.289654-0.866926j 0.257059+0.188946j -0.191137-0.291081j -2.34208+1.07113j -0.250743-0.499723j 0.14563+0.300996j 0.465779+0.0757814j -0.917722-0.220229j -0.504636-0.00319142j -0.119688-1.57231j 0.934168+0.646532j 0.423895-0.521425j -0.945122+0.174445j 0.21297-0.445423j -0.0184392-0.802436j 0.109265+0.934555j 0.799132+0.0210702j -0.520409-0.850682j -0.303594+0.599181j 0.915417+0.0617653j 0.485299-0.341772j -0.128461+0.413357j 
-0.708849-1.17961j -0.0459774+0.192826j 1.18651-0.947793j 0.597171+1.84197j 1.17466-0.126762j -0.652868-0.919282j -0.543081+0.946479j 1.86861+1.1777j 0.375597-1.54285j 0.270847+1.26993j -1.35854-0.621989j 1.32339-0.494378j -0.694963-0.601938j 0.265453+0.408945j 0.968419+0.177777j 1.02799+0.106288j 0.672599+0.158394j 1.14189-0.916351j -0.557903-0.537561j -1.54012+0.084581j 0.836718-0.416489j 0.0314312-2.38536j -1.07198+0.650393j 0.487946-1.25794j 0.526847+1.02518j 0.445125-0.936137j -1.37874-0.782853j -0.496456-0.468659j 0.0746752-0.241435j -0.278232-0.520349j -1.44947+0.251459j -0.447654-0.283072j 0.738+0.891879j 0.0324871-0.487421j -0.615998+0.178895j 0.731098-0.164775j 1.09874-0.66531j 0.432834+0.0267196j -0.845943-0.439787j -0.116208-0.0468087j 0.513955-0.328916j -0.471464+0.196259j 0.00212248-0.827905j -0.272366+1.16123j 0.288576-0.218634j 0.222491+1.11369j 0.307287+0.770205j 0.896104+0.520498j 0.221865-0.220308j -1.08137-0.664129j 0.297003-1.2643j 0.181556-0.439526j 1.13808+1.32641j 1.18235+0.4819j 1.77404-1.41977j 0.337367+0.465014j -1.4293+0.107999j 0.646731-0.746587j 0.473321-0.063046j 0.804233-0.673835j -0.0999865-1.35687j 0.130533-0.253072j 0.839139+0.515013j 0.623469-1.24779j -0.83945-0.879583j -0.209077-0.16691j 0.618757+0.440089j -0.108863-0.582088j -0.23231-0.253129j 0.471252-0.466796j 0.458625-0.432043j -0.644139-0.501941j -1.38281-0.321236j 0.918973+0.475087j 0.262886+0.382181j 0.195726-0.491472j -0.413109-0.0527481j 0.0412288+0.394101j 0.545494+0.217333j -0.0671139-0.8508j -0.156013+0.632122j 0.669459+0.177364j -0.116339+0.0487727j 0.98608+0.056416j 0.155908-0.336987j -0.614839+0.45228j 0.728214-0.10841j -0.12679-0.0768284j -0.134061-0.0457869j -0.951544-0.705771j -0.561488+0.972948j -0.365167-0.0552729j -0.797384+0.0639073j 0.440192-0.379512j 0.0945857-0.0146345j -0.201618+0.264729j 0.00391477+0.564758j 0.116458-0.536503j 0.549162-0.922908j -0.257021+0.192659j -0.270592-0.054109j 0.238377-1.18086j 0.172545-0.623231j 0.0605438-0.483917j -0.240555-0.469529j -0.251207-0.182122j 0.192463+0.238317j 0.842564+1.56663j -0.0394561+0.538242j -0.315329-0.499464j 0.154449-0.74202j 0.221204-0.41668j -0.371239-0.281459j 0.558803+0.519428j -0.120661-0.120057j -0.325599-0.310298j 1.23975-0.229578j 1.06608+0.601549j 0.922803-0.222793j -0.465525+0.0509823j -0.193816-0.252666j -0.333288+1.5473j 0.0791692+0.304889j -1.14744+0.384311j -0.49509+0.00891094j 0.720013+0.317493j -0.524317-0.368506j -1.63991+2.18145j -0.059669+0.153308j -1.90394-1.41084j 
-2.2867+0.876783j 0.305839+0.0784611j -1.37744-2.39879j 2.28092-0.537568j -0.0275363-1.37107j -1.16918+0.676712j 1.12442+0.77115j 1.59727-2.15573j -0.693707-0.2366j 1.46156-0.366021j -0.526386+0.552912j -0.436438-1.42887j -0.322499+0.179299j 0.238632+0.0791493j 0.101781-1.04087j 0.124147-0.744054j 0.497536+0.0839561j -0.950352-1.02334j -0.458992-0.10739j 0.261989+1.33984j 0.555291-0.700309j -1.96555+0.16084j -0.363727-0.0859212j -0.60323-0.154108j -0.0159203+0.536628j -1.40457-0.683912j -0.696877+0.30957j -0.0292595-0.290885j 0.155241-0.692608j 0.167979+0.121121j -0.313341+1.54103j -0.316621-0.212455j 0.265425+0.349205j 0.253918+0.0609439j -0.0521761-0.042313j -0.10218-0.980501j 0.186445-0.251134j 0.447798-0.234554j -0.697546+0.897497j -0.232881-0.148864j -0.192253-0.63104j -0.480738+0.354738j 0.411226-0.146247j 1.13298+0.409295j 0.0438964-0.0738075j -0.132741+0.406393j 0.655095-0.266222j 0.938024-0.388144j -0.276797-0.165481j -0.473849+0.926207j 0.445637-0.346694j -0.0978998-0.500015j 1.05621-0.722933j 0.673046+0.848814j -0.958447-1.11919j -0.169036+0.849086j -0.11342-0.610541j -0.0352865+0.149996j 0.742697+0.0517562j -0.141069-0.515905j 0.762596-0.276375j 0.368584-0.210806j -0.459093+0.0429618j -2.49921-0.487093j -0.568999-0.108771j -0.462585-0.193462j 0.0489544-0.0792344j 0.427416-0.596101j 0.334713-0.0492777j 0.319023-0.0498207j 0.607598+0.334525j 0.214527-0.190178j -0.0518827+2.6894j 0.0931213-0.311727j 0.105991+0.261932j 0.536895+0.0282538j 0.190956-0.239962j 0.151686+0.434788j 0.316709+0.567224j -0.0436802-0.312834j -0.164151+0.0778579j 0.212249+0.209695j -0.208146+0.0182704j -0.278493-1.59956j -0.111391+0.0476902j -0.450109-0.262253j 0.364525+0.64862j 0.237378+0.00390302j -0.253402-0.068636j -1.02452+1.32167j -0.165742-0.316947j -0.186061+0.263237j 0.95126+1.39538j 0.412727+0.245938j 0.0516735+0.227209j -0.00130396+0.255948j -0.202463+0.210766j 0.562775-0.203711j 0.795403-0.690947j -0.0654879+0.223385j 0.422518-0.144309j -1.62518-0.0218527j 0.176593-0.294106j 0.418076-0.312602j -0.583381+0.351886j 0.079591-0.428461j -0.442923+0.295626j 1.08409-0.601507j 1.10736-1.52589j -0.616364-0.463679j -1.16604+0.739392j 0.0821223-0.466549j 0.119989-0.216521j 0.197098+0.954785j -0.225866+0.0819512j 0.750971+0.926436j 0.960435-0.574425j -0.133747-0.196669j -0.452477-1.04269j -0.105266+1.2892j -0.951575-0.969952j 1.74506-0.532831j -0.849505+0.573714j -0.188015+0.297881j -0.746538-0.584044j 2.02576+1.02838j -0.41379+0.281447j 1.92157+1.07765j -1.38558+1.89326j 0.225438+1.71297j 
