-0.337378-0.402139j -0.419949+0.709152j -0.760353-0.143325j 0.67341-0.0555945j 0.0276852-0.334768j 0.112274+0.74273j -0.0245984+0.0649456j -0.40059-0.15673j -0.496269-0.532382j 0.357522+0.0283875j -0.657522+0.435282j -0.0340847+0.0620023j -0.0321862+0.277255j 0.0124584-0.553293j 0.110896+0.752036j 0.692496+0.436081j 0.0674933+0.0254931j 0.215727+0.0203016j 0.619803-0.612207j 0.237377-0.830689j 1.0382+0.121296j 0.105196+0.579472j 0.0967984-1.2018j -1.4767+0.923392j -1.00154-0.550242j -0.780424+0.0596035j -1.64098-0.336931j -0.151125+0.711183j 0.0500428-0.107272j 0.27643+0.667155j 0.146577+0.133628j 0.0211977-0.0912129j -1.46851-1.48466j -0.536724-0.0422098j 0.287363-0.118914j 0.332704-0.426137j 0.175454-0.160577j -0.327509+0.358971j 0.0396671+0.296574j -0.135526-0.678478j -0.400067-2.08607j -0.208663+0.0451063j -0.206307-0.242248j -0.692444-0.426034j 0.388416-0.263571j 0.328743-0.204443j -0.671524+1.57387j 0.290026-1.30606j -0.273536-0.657278j -1.14196+0.706694j -1.92795+1.10126j 0.0406398+1.25709j 1.44862+1.21685j -1.13552-0.776073j -1.71853+0.489597j 1.01701-1.07399j 0.281916+1.11673j -0.439702+0.377506j -0.0295612-1.40564j 0.0561112+0.602116j -0.178688-0.152136j -1.08333-0.602126j 1.27768+0.750356j -0.341514+0.117865j -0.376567+0.14693j -1.33758+0.630025j 0.219779+0.19536j -0.021275+0.0420769j -0.310402+0.179231j -0.115097+0.117787j -0.157703+0.140467j 1.02839-0.658823j 0.0431346+0.015251j -0.0182173-0.328182j 0.0338378-1.15774j -0.16233+0.538567j 0.0313494+1.15897j -0.126557-0.0961599j -0.237623-0.606694j 0.0730344+0.702994j 1.15004+0.6318j -0.14071-0.24832j 0.0605617+0.170054j -0.544414-0.307028j 0.0442644+0.312106j 0.686956+0.362716j 0.422316+0.146816j 0.24841+0.0258108j -0.60216-0.161286j -0.313031-0.131089j 0.872224+0.397922j 0.5124-0.39813j -0.383489+0.30659j -1.01108+0.691712j 0.00756517+0.0151335j -0.299421+0.178558j -0.470437+0.324634j -0.0883004+0.321758j -0.160852+0.138909j -0.0255094-0.0402209j -0.0131193+0.532363j 0.78612-0.608329j -0.083432-0.708299j -0.165164+0.538315j 0.181884-0.278391j -0.44506-1.43693j -0.183527-0.756607j -0.184292-0.587175j 0.322951+0.411868j -0.0826068+0.0497736j -1.19167-0.218086j -0.723543-0.157992j 0.267369+0.0517403j -0.558417-0.133958j -0.123675-0.0659958j 0.784322+0.333266j -0.203865+0.0954515j 0.356554-0.351254j 0.605158-0.0252783j 0.846443-0.809301j 0.424327-0.977241j 0.579939-0.461103j 0.336263-0.519012j 0.687681+1.49952j 0.553024-0.581288j 0.55709+0.601928j -1.57925-0.192937j -0.873506-0.50158j 0.284039-1.96283j 0.665132-0.816178j -1.40824+0.0784147j 
0.516967-1.20197j -1.33726-0.275616j 0.500061-0.281772j 0.974188+0.468747j -0.272276+1.00878j -0.0279204-0.470952j 0.293142+0.0804253j 0.848222-0.057904j -0.951424-1.22006j -0.310817-0.268852j 0.663712-0.191025j 0.300529-0.23122j 0.0529586-0.511846j 0.369536-1.80825j 0.429692+0.0485994j -0.378636-0.568221j -0.0717782-0.294111j -1.11596-0.375752j 0.670042-1.172j -0.811682+0.0973762j 1.26837-1.17843j 1.25604+1.02329j 1.85651-0.322897j -0.878099-1.54851j 0.112214+0.606008j 1.36318-0.635799j -0.791185-0.96502j 0.884014-0.448305j -0.459945-0.535069j -0.532081-1.23144j -0.202542-0.635257j -0.409589+0.341873j -0.22321-1.07181j 0.906082+0.694699j -0.751763-0.0750726j -0.845828+0.630429j -0.369411+0.086722j 0.877763-0.233651j 0.137179-0.618249j -0.0864581+0.998153j 0.00108619-1.21892j 0.576376+0.529455j 0.0491017+0.431919j 0.674588+0.971204j -0.607601+0.326389j -0.883499+0.0708341j -0.522575+1.27876j -0.978506+0.178791j 0.481057+0.748214j -0.765051-1.2831j -0.316374+1.37856j -1.76035+1.06841j -0.682498+0.806738j -1.31145+0.581385j -1.69724-1.19524j -0.679834+0.333122j -0.450734-0.688124j -0.317474+0.743356j 0.813026-0.186621j 1.29832+0.212973j -0.800145-1.08709j -0.0879497-0.781467j -0.321833-0.3269j 0.451521-0.672865j 0.1877-0.361449j 0.524843-0.764612j 0.766689+0.107214j -0.0850994-0.0425285j 0.491247+0.989115j -0.389435+0.036456j -0.00114067-0.829354j 0.919653+0.122204j 0.154247+0.917907j 0.510974-0.223912j -0.236303-1.37896j 0.454343-0.318654j 0.124991-0.617216j 0.448043+0.0545317j 0.538248+0.354157j 0.0620126+0.566295j -0.900359+0.226827j -0.152465+0.228389j 0.17056-0.257831j 0.329985+0.124402j 0.254959-0.433082j 0.582977-0.292408j -0.494292-0.077623j -0.288007+0.335946j 0.626491-0.0333854j 0.524012+0.58143j 0.735681+1.10583j 0.710315-1.25339j -0.554539+0.568227j 0.116239+0.267493j -0.179132-0.231973j 0.519144-0.155461j -0.511384-0.312648j -0.240988-0.372125j 0.0643839+0.0292772j -0.336586+0.214799j -0.305867-0.470603j -0.646746-0.133146j 0.185736-0.556922j 0.339125+0.23903j -0.451513+0.506793j 0.19519+0.270685j 0.354331-1.09044j -0.151938+0.378485j -0.813164-0.792797j 0.295279+0.756753j -0.87441+0.725894j -0.296177-0.936435j -0.188627-0.104317j 0.0742682+0.353531j -0.500176+0.456862j -0.631146-0.0519256j -0.0890055+0.120227j 0.937067-0.0530908j -0.163587-0.659022j 0.222146-1.14424j 0.807182-0.00334555j -0.946651+0.9282j 0.100219+0.592708j 0.953058-0.314247j 0.397219+0.867798j 0.484189+0.0931572j -0.993433+1.19634j 0.629511-0.443604j -1.88214-0.613755j 0.215018+0.188442j 0.135051+0.988941j 
-0.499985+0.675351j 0.0418602-0.118023j 0.0582643-1.65962j -1.46801-0.612151j 1.49533-0.410091j -0.585238-0.152198j -0.061222-0.296175j -0.0332233-0.221619j 0.197389+1.113j -1.1698+0.238383j -0.51324+0.328245j 0.326291-0.544467j 0.173765+0.270083j -0.0155699-0.0622878j -0.278319-1.27118j 1.02864+0.130939j -0.208877-0.569183j -0.420416-0.313798j 0.120545+0.590511j -0.233273-1.16313j 1.10356+1.02024j -1.4206+1.13154j -0.509094+0.0535866j -0.314975-0.190651j 0.844475-1.58722j -1.08606-0.377674j 1.04867+0.37594j -0.574176-0.0495925j -0.0100952+0.324423j -0.18277+0.411097j -0.690662-0.186833j 0.330436+0.232126j 0.219505+0.475434j -0.759095-0.151304j -0.424353+0.39183j 0.217073-0.374536j -0.0715891+0.15791j 0.0495306-0.887357j -0.228171-0.423273j -0.561132-0.689942j -0.210075+0.0693084j -0.4646+0.0119689j 0.206176+0.461305j 0.613225-0.150133j 0.385086-0.981073j -0.42449-0.30742j -0.081398+0.279082j -0.0692882+0.0672327j -0.718542+0.452581j 0.704054+0.199516j -0.709217+0.821906j 0.738037+0.601051j -0.350418+0.0712501j -1.29153-0.870302j 0.121403-0.352789j 0.935111-1.01565j -2.48925+1.39014j -0.706121-0.66249j 0.124526+0.141343j -1.78394-2.05991j 0.768177+0.717055j -0.12093+0.741169j 0.176946+0.0542399j -0.875646-0.212847j -0.325594-0.0272813j -0.477366-0.43197j -0.19694+0.124932j -0.0953118-0.0493688j 0.480439-0.512233j 0.341071-0.149761j -0.219708+0.383818j 0.144626+0.178587j 0.952171+0.603838j -0.15609-0.493835j 0.694791+1.61554j -0.179376-0.0367636j -0.0145908+0.0833869j 0.78702-0.210618j 0.886785-0.417914j -0.0537395-0.0335886j 1.07696-0.772772j -0.227967-0.0535095j 0.283781-0.355149j -0.224502+0.0430912j 0.1847-0.0546789j 0.298023-0.427952j -0.306208+0.212877j -0.0903578+0.126614j 0.523689-1.15738j 0.000393409+0.164685j -0.00385952-0.39398j -0.214223+0.154394j -0.00393454-0.663679j -0.466044-1.66182j -0.0743008-0.322362j -0.416632-0.0182677j -0.534419-0.465537j 0.441782+0.170521j 0.131+0.285906j -0.0151942+0.772728j 1.11623+0.13151j 0.455078-0.113464j -1.02715+0.17419j 0.982626+0.437245j 0.296253+0.269955j -0.476452+0.364848j 0.145338+0.369318j -0.365989+0.123021j -0.54794+0.264379j -0.332217-0.370002j 0.0431177-0.752081j -0.155827-0.568275j -0.744469+0.38112j 0.895788-0.406802j -0.367353-0.97469j 0.576362+0.712579j 0.544282-0.0767579j -0.0194844-0.36377j 0.253264-0.716712j -0.143515+0.475649j -0.589826-0.46941j -0.724608-0.430312j -0.271077+1.11756j -0.134846+0.509543j -0.00536375-0.168617j 0.619405+0.541364j -0.342822-0.732774j 0.757282+0.669378j 0.138001-1.65638j -1.42743-0.0778314j -1.07596+1.66315j 
-0.192201-0.506531j -1.05518-0.110492j -0.129521-1.48183j -0.821762+0.059521j 0.602314-0.884344j -0.869002-0.3193j -0.593511+0.110755j -0.847742+0.37562j 0.27764+0.680197j -0.842102+0.814323j -0.249203+0.0333721j 0.10393+0.176486j 0.91915+0.920605j -0.621191+0.387868j -0.470717-0.667426j 1.20644-0.0959917j -0.247832-0.0980189j 0.659992+0.686363j -0.774268-0.012444j 0.0810001-1.87711j 1.23202-0.0788182j -0.189816+0.567898j 0.0567974-0.972212j -0.863087-0.506506j 1.54595-1.01314j -0.806437-0.571045j 0.65206+0.503395j -0.483272-0.839485j 0.539008+0.389967j 0.0976106+0.120767j -0.883384-0.498105j 0.228033-0.21821j 0.0440908+0.542895j -0.526956-0.927127j -0.645632-0.221391j -0.106886-0.78322j -0.0611833+0.137383j 0.217665-0.805002j 0.554088-0.494906j 0.0218621-1.1117j -0.277987+0.394081j -0.837156+0.287421j -0.267483+0.582327j 0.133407+0.0746606j 0.743549-0.766567j 0.122392-0.860309j 0.528263-0.500541j -0.137351-0.682136j -1.83165-0.690397j -0.909072+1.23195j -0.789107+0.595167j -0.812739+1.08035j 0.664149-0.496509j 0.485751-1.09448j -1.1767-1.10419j 0.518689+1.44157j -0.907008+0.997j 1.70555-0.146158j -0.740283+0.0338456j -0.845429+0.621031j -0.402274+0.662089j 0.439716-0.148042j -0.0976882+0.0672651j 0.726687-0.0687137j 0.0317051-0.384984j -0.920803-0.691274j -0.0355031-0.649191j -0.037657-0.207366j -0.730068-0.428688j -0.888522+0.208521j 0.0751421-0.218281j -1.13764-0.00347283j 1.06232+0.277564j -0.40684+1.0275j -0.232206+0.190007j 0.00206716-0.877051j 0.0772093+1.07199j -0.14044-0.0129429j 0.157335+0.252285j 0.140573-0.00347973j -0.138134-0.055408j 0.120239+0.605968j 0.35921-0.0716193j 0.167768-0.0632254j -0.702399-1.00207j 0.369234+0.724085j 0.289373+0.490428j -0.507529+0.338829j -0.671654-0.705546j 0.647148-0.101757j -0.685315-0.441187j 0.00385522+0.0654092j 1.09728-0.338251j 0.725021-0.108396j -0.804051-0.122339j -0.629494+0.815979j -0.698158+0.946306j 0.419076-0.319121j 0.296966+0.0589822j -0.0559079+0.0882126j 0.400326-0.603433j -0.0447741+0.10775j -0.0838211-0.247922j -0.242428+0.110638j -0.143022+0.124149j 0.0714631-1.01761j -0.119063+0.340362j 0.0972628+1.181j 0.202679+0.34149j -1.09276-0.21236j 1.42177+0.154502j -0.209514+0.104701j 0.128731+0.177771j -0.0150848+0.442369j -0.478383-0.334221j 0.886712-0.451962j -0.11296+0.0555016j 0.322749+0.302253j -0.589553-0.034601j -0.00490186+0.31667j -0.510321-0.511115j 0.257937+0.202791j -0.640705-0.916206j -0.609221+0.0512701j -1.50401-1.23727j -0.863226+0.184449j -1.44045+0.687272j -0.247005+1.8629j -0.0235396-0.82922j 0.470457+0.806098j -0.542394-0.868243j 
1.34733-0.30978j -0.403732-0.80926j -0.425765+0.469545j 0.0952557+1.0394j -0.371219-0.905129j 0.243886-0.179176j -0.514676-0.255999j -0.786266-0.507065j 0.38324-0.423617j 0.0295412+0.512508j 0.532788+0.078515j -0.904617+0.164121j -0.441625+0.751754j -0.664864-0.400314j -0.653605+0.512788j -0.123277-0.0493624j -0.432268+0.348466j -0.457219+1.50065j 0.267748-1.28885j 0.722742+0.556979j 0.73109-0.840493j 1.62652+0.613295j 0.91007+0.673698j -0.129411-0.671527j -0.991184-0.966956j -0.744403+0.935022j 0.849953-1.17612j 0.219977+0.303739j 0.514873+0.788756j 0.493225+0.766245j -0.547106+0.150346j 0.992148-0.326302j 0.573922-0.0521252j 0.148709+0.530213j 0.635715+0.384638j 0.209105-1.00773j -0.00252491+0.324429j -0.672497-0.898475j -0.366476+0.521782j -0.494281+0.251877j -0.436935+0.0542948j -0.963938+0.121325j 0.541783-0.00577568j 0.273276-0.978643j -0.166508-0.954138j -0.159472+0.465804j 0.918102+0.920447j 0.65983-0.223548j 0.0709828-0.525696j -0.61385-0.324608j -0.4952+1.65387j -1.38433-0.819366j -0.639345+0.940216j -1.81863+0.46085j -0.226502-0.96292j 1.89322-0.0862986j 0.65606-0.556534j -0.960879-1.69879j -0.0774692+0.492357j -0.427973+0.680684j 0.285599-0.159839j -0.56999-0.337906j 0.0405952+0.798069j 0.414936+0.956606j 0.287547+0.121055j 0.446012-0.608428j -0.335405+0.520593j 0.309648-0.0543698j -0.458118-0.935334j 0.450544+0.695813j 0.249945+0.481923j 0.17456+1.15505j -0.26702+0.806771j -1.18334-0.193716j -0.150652-0.270531j -0.830207+0.0710232j 0.767819-0.224035j -0.251434+0.23003j -0.273383-0.112513j 0.0515395+0.00476262j 0.245001-0.256762j 0.336925-0.0563156j -0.163103+0.36618j 0.0902313+0.268503j -0.350901+0.590002j -0.957779+0.776529j -0.470608+0.557301j -0.381081-0.499231j 0.56687-1.08237j -0.0449457-1.04163j -0.14131+1.00913j -0.333367+0.0300876j -0.0126961+0.0282533j 0.187887+0.424205j -0.0611645+0.611385j 0.587487+0.168448j 0.764609+0.279098j 0.807526+0.583068j -0.138633-0.352676j 0.190291+0.430034j 1.14643+0.172877j -0.360418+0.0986885j -0.618303-0.0191713j -0.0767254+0.120912j 0.44938-0.0454381j 1.13645-0.196025j 0.0667121-0.934406j 0.63684-0.0812677j 0.590511-0.15317j 0.295488+0.382196j 0.185551+0.452694j -0.112854+0.681354j -0.0251858+0.0618472j 0.806157-0.0759011j -0.0289964-1.27796j -0.196213-0.181331j 0.290447+0.121774j -0.288677-0.936499j -0.723592+0.341774j 0.137827-0.63618j -0.265237-1.27586j -0.299615+0.435262j 0.181821+0.26845j -0.352898-0.461256j 1.3758-0.765035j -0.296768-1.47608j -0.515825+0.878888j -1.44328-0.0312916j -1.41547-0.132664j 0.434465-1.18632j -0.658468+0.533895j 
-1.02256-0.906718j -0.862657+0.93141j -0.212338-0.611599j 0.204714-0.129348j -0.436887-0.113694j -0.747819+0.134177j -0.188502+0.698028j -0.259966+1.19097j -0.0297691+0.141639j 0.189376+0.511452j -0.286414-0.19725j 0.584291+0.498784j 1.45116+0.0484315j -0.153672+0.928774j 0.0763146+0.051103j 0.620469-0.455225j 0.202955+0.160794j 1.66773-0.225525j -1.27236+0.574144j -0.698323-1.65732j -0.165648-0.717451j -0.0642709-0.844793j 0.92194-1.5765j -1.47477-0.502791j 0.494017-0.109182j 0.0471354+0.0330647j -0.35106-0.460161j 0.128397-1.00506j 1.113+0.19942j 0.58363-0.0360113j -0.795242-0.250867j 0.348828-1.09612j 0.0791284-0.0491471j 0.530838-0.897432j 0.0789409-0.70535j -0.526081-1.12184j 0.12161+0.334699j -0.521976-0.567841j 0.868878+0.408286j 0.667996-0.303344j -0.410331+0.54657j -1.15836+0.693395j -0.119487-0.0453023j -0.383596-0.578062j 0.242217-0.69574j 0.732099-0.175364j 1.64488-0.346485j 0.69624-1.09652j -1.37021-1.76862j -1.43582-1.33004j -0.561736+0.637268j 0.74303+1.3743j -0.743184+1.24788j 0.571262+0.122731j -0.675609+0.763246j -0.00528862+1.19703j -0.0747673+0.472256j -0.637204-0.0952366j -0.158858-0.421713j 0.295331+0.0886636j -0.0494464-0.796195j 0.259226+0.812127j -1.0516+0.97148j -0.0461499-0.576546j 0.35745+0.0759228j -0.335456-0.0322694j -0.246768+1.02553j -0.352103-0.0645327j 0.520004+0.140111j -0.209733+1.20329j 1.47104+0.28859j 0.00641763-0.495357j 0.216222-0.296359j 0.169988+0.216442j 0.0229069+0.115765j 0.340779+0.0282819j -0.149058-0.0582626j 0.298632-0.493129j 0.0157718+0.537995j -1.3979+0.632595j 0.0492904+0.000835009j 0.758812-0.580385j -0.485832-0.422681j 0.260137+0.847822j -0.960953+0.606538j -0.037553+0.451812j -0.0596325-0.00331573j -0.0297874-0.0449428j 0.0257106-0.244921j 0.0011968+0.825156j -0.0511961-0.963456j -0.0122767-0.103617j -0.50349-0.719318j 0.454919+0.595487j -0.0168623+0.249234j 0.902809+0.458953j -0.0502834+0.0350729j 0.275398+0.150191j 0.1906+0.289652j -0.113394-0.0875435j 0.324039+0.00725951j 1.4803+0.446802j 0.367362+0.121234j 0.289875+0.0753793j -0.70575-0.135689j 0.447044+0.239724j -0.613053+1.31642j 0.0820144-0.329401j 0.167942+0.0445907j -0.505684+1.03996j -0.217886+0.297342j 0.414959+0.642307j -0.023479-0.182035j 0.0123264+0.0790806j 0.247761-0.542139j 0.145255-0.588246j 0.0513668+0.111973j -0.483013-0.280943j 0.597943-0.0265923j -0.000280751+0.564708j -1.0062+0.90551j 1.18712-1.72008j -0.305373+0.233771j 0.127121-0.63986j -0.995167-1.36346j 2.2027+0.0780481j -0.00295935+0.424093j -1.32072-0.524517j 0.035829-0.261929j -0.192468+0.00485899j 0.158407-0.175041j 
0.0190251-0.349098j 0.289464+0.397563j 0.00847905+1.04195j 0.579695+0.740848j -0.252938+0.229153j -0.873958-0.239759j -0.143781-0.234016j 0.0634783-0.683957j -0.0635213+0.888591j 1.34537+0.655006j 1.18534-0.827427j -0.805471+0.267246j -0.179578-0.420101j -0.817478-0.00859676j 0.160634+0.368783j -0.403848-0.289181j -0.592958+0.553938j 0.0608616-0.215038j -0.152396-0.229929j 0.525383-0.176872j -0.339399+0.961486j -1.03952-1.00294j -0.049273-0.118913j 0.384534+0.441512j -0.148714+1.09699j 0.179767-0.256821j -0.283722-0.753959j -0.998174-0.180714j 0.420753+0.43777j -0.283047+0.945809j 1.20355+1.08101j -0.207059-0.50361j 0.566947+0.316108j 1.30189-0.663388j 1.16358-0.173861j 0.172107+0.654802j 0.240686-0.0190659j -0.341004+0.485457j -0.0665408+0.290502j 0.715638+0.454698j -0.1492+0.41419j 0.0490581-0.0747028j 0.826776-0.983123j 0.029724+0.442882j 0.126165-0.110051j 0.64058+0.498461j -0.179606+0.0793891j -0.451131-0.0185085j -0.551053-0.350117j -0.111374-0.095382j -1.25613+0.01909j -0.346607-0.176198j 0.65818-1.02715j 0.481706-1.8492j -0.404843+0.0321181j -0.755998+0.414027j 0.960654-0.437592j 0.0762797+0.539761j 0.17467-0.13583j 0.125273+0.544125j 0.421584-0.0978793j -0.0172097-0.200999j 0.855494+0.782314j -0.270713-0.148858j -0.0732482-0.297263j -0.548298-1.54254j -0.395383+0.792513j 0.0824126-0.0631672j 0.752005-0.471941j -0.0274535-1.41041j -0.275155+0.526039j -0.617857+0.0101857j 0.2215-1.67768j -0.0387025+0.342869j -0.882743-0.452712j 0.702308+0.343401j -0.695223+0.674149j -0.595002-0.597453j -0.890375-0.595867j -0.212546+0.138811j -1.74178+0.842176j -0.0271312-0.0476963j -0.314473+0.0707627j 0.314304-0.292082j 0.0797151-0.0834461j -0.755498-0.0611263j 0.077793+0.249058j -0.0105178+0.111488j -0.258095+0.239696j 0.121221+0.13582j -0.305664+0.0732756j -0.484292-0.108654j 0.376385+0.360044j 0.518005+0.653974j 0.171245-0.294117j -0.105739+0.115837j -0.350076+0.112233j -0.12366-0.140095j 0.260638+0.187326j 1.30233-0.526846j -0.499763+0.107089j 0.120133-0.0823632j 0.876918-0.475513j 0.21346-0.477703j 0.422739-0.59007j 0.191526+0.124789j 0.137222-0.0469616j -0.152718+0.307439j -0.23857-0.261549j -0.0589427+0.069868j 0.489355+0.551386j 0.560881+0.621527j 0.365764+0.511724j -0.758375-0.750783j 0.62516+0.165956j -0.229655+0.25573j -0.549105-0.710697j 0.355876-0.380152j 0.0810839-0.0451923j 0.0705019-0.0702329j -0.392083+0.123452j -0.0106801-0.193648j -0.00875536-0.410485j -0.28011-0.369989j 0.348376+0.224901j 0.0543162+0.33864j 0.108462+0.062039j -0.216002+0.722993j 0.462598-0.483438j -0.0227016-1.25638j -2.12471-0.500068j 
0.266134-0.143543j 0.333862-0.463782j 0.440035+0.169396j 1.0847-0.444512j 0.70861-0.565626j 0.435696+0.865767j -0.484881-0.200584j -1.05154-0.413714j 0.828697-0.635239j -0.0367255-1.80786j -1.23342-1.08516j 0.726558+0.328846j -0.357841+0.850282j 0.488453+0.549834j 0.816585-0.68014j -0.182031+0.762776j 1.18101+0.0357685j -0.105309-0.644228j -0.930169-0.107468j -0.0559737-1.22364j 1.28546-0.176932j -0.368719+0.705022j 0.581248-0.207922j 0.519186+0.110038j 0.0638638+1.35097j -0.498264+0.187147j -0.833498-0.183261j 0.310044+0.234143j 0.429938+0.752334j 0.506528+0.773916j 0.837605-0.689013j -0.0818379+0.111732j 0.113729-0.247554j 0.456744-0.922824j 0.201551-0.134607j 0.381345-0.267264j -0.386931-0.334394j 0.490594-0.0739166j -0.297266-0.290753j 0.691491-0.507226j 0.0586206+0.12282j -0.440596+0.169593j -0.241442-0.139197j 0.769349+0.679657j 0.836125+0.101238j -0.118447-0.710557j -0.117695-0.332204j -0.957795+0.643313j -1.41812-0.14034j -0.795062-0.630793j -0.0620879+0.610046j -0.246731-0.0631831j 0.502235-0.48255j 0.404252-0.713108j 0.67764-0.0080158j -1.29619+0.302579j -0.0862641-0.230984j -0.416161+0.739623j -0.665462-0.0728585j -0.333857+0.0163959j -0.830353-0.89597j -0.744547+0.0874612j -0.599315+1.03162j -0.0661795+1.20873j 0.14532+0.751744j -0.48179+0.972311j -0.455049+0.265007j 0.0629668-0.0639326j -1.13708-0.21005j 0.241302-0.299557j 0.825301+0.31775j -0.460486-0.837151j -1.71231+1.12997j 0.0460415-0.335146j 0.164359+0.261498j 0.229897+0.858744j -1.11898-0.802884j 0.299265+0.682836j 0.118202+0.30703j -0.0928966-0.301299j 1.42893+0.585055j 0.146594-0.12851j -0.249674-0.0243433j -0.0994648-0.311237j 0.236679-0.0170629j 0.0949257+1.29962j -0.089874-0.81837j -0.268002-0.424278j 0.366524+0.00223837j -0.399406-0.0231217j -0.00274006-0.756368j -0.316536+0.181111j 0.0109888-0.0375034j 0.0707537-0.200619j 1.0081+0.633638j -0.0884252-0.44002j 0.110676+0.130205j -0.247822+0.252224j -1.09248-0.0831425j -0.693722-0.40445j 0.893036+0.0489661j -0.257707+0.280176j 0.0969495-0.565952j -0.241039+0.0909839j -0.424605+0.381015j 0.0547556-0.162598j -0.241201+0.358861j 0.667177-1.0938j 0.0994326+0.0709637j -0.0837256-0.643952j 0.805366+0.119164j -0.283752-0.64536j 0.139465-1.03077j 0.219455+0.335039j -0.255972-0.674866j -0.269804-0.204998j 0.078248+0.617576j 0.208667-0.281655j 0.471801-0.0759414j -0.176731+0.161558j 0.715389-0.592015j 0.0204097+0.102287j -0.988986+0.21598j -0.690375-0.565979j -0.582788+0.377554j 0.184296+0.485893j -1.04864+0.815452j 0.800639+1.50213j -0.789854-0.677617j -0.0333307+1.55387j -0.214736-0.146344j 
0.854242-0.5452j -0.223336+0.308343j -1.07368+1.04638j 0.176131+0.796343j -0.149857-0.700053j 0.415496-1.10231j -0.165919-0.484123j 0.276761-0.507394j -1.05547-0.320846j -0.540897+0.973118j 1.01409+0.681941j -0.243414-0.98994j 0.450942+0.240377j 0.170114-1.07757j 0.301236-0.229556j 0.0867769-0.148007j -0.195031-0.915102j 0.231366-0.807566j -0.650525-0.362372j 0.554941-0.329272j -0.976317-0.328491j 0.728051-2.16686j 0.678607-0.0149102j 0.107147+0.113354j -0.879868+0.52222j -0.420038+0.809951j -0.0130342-0.0869898j 1.24728-0.378068j -0.0884127+0.838548j 0.119037-0.133847j -0.802987-0.561298j 0.411712+0.261666j -0.401751-0.298204j -0.151623+0.574854j -0.490326+0.886634j -0.230624-0.880252j -0.550144-0.323411j 0.278842-0.55601j -0.405945-0.501602j -0.0099673-0.278829j 0.0753605-0.273093j -0.48155+0.282003j -0.333237+1.22917j 0.516309+0.0906579j 0.769278+0.249747j -0.862981-0.685524j -0.136994-0.498014j -0.607695+0.504981j -0.941859-0.0330176j -0.764473-0.434484j 0.747307+0.0782552j -0.366268-0.611685j 0.0319892-0.158503j 1.16244+0.496578j -0.521006+0.0935911j -0.48811+0.379321j 1.68405+0.0841317j -0.50768+0.205713j -1.11997-0.256146j -0.60205+0.602209j -0.0408211-1.00502j -0.379526+0.757002j 0.240254-0.686417j -0.0475711+0.534226j 0.257348-0.0215281j 1.00398-1.23665j 0.788755+0.243261j 0.0233181+0.0394926j 1.14829-0.505607j -0.798036+0.959545j -0.233622+0.29357j 0.040489+0.302508j 0.755934-0.0894772j -0.499585-0.260379j -0.52091-1.11108j -0.448309-0.50832j 1.25771+0.4161j 0.160938-0.56602j 0.283868-1.01241j 0.271546+0.754309j -0.833571-0.747315j 0.141194+0.547849j -0.19667-0.581651j 0.30614+0.196102j -0.397753+0.058832j -0.175601+0.186484j -0.618672-0.55564j -0.526544-0.198044j 0.267769-0.308512j 0.534783-0.0765991j -0.0139102+0.548692j -0.198713-0.658117j -0.0249826+0.0806278j -0.0972235+0.282482j -1.14028-0.577298j 0.419563+0.209443j 0.268583+0.165066j -0.0094894+0.150029j 1.01808+0.0885755j -0.261499+0.471632j 0.892845-0.359029j 0.207583-0.295643j 0.618675-0.36516j -0.138881+0.782022j 0.275177-0.0588459j -0.192052-0.0715975j 0.137198-0.656419j -0.669441+0.519005j -0.0891946+0.543981j 0.0547229+0.617859j 0.25236-0.06392j 0.495931+0.663283j -0.591406+0.40612j 0.354928+0.670161j -0.185325-0.344393j -0.261142+0.262556j 0.229106+0.149921j 0.449847+0.0316793j -0.0481183+0.170098j 0.138824-0.200638j 0.398772-0.312169j 0.564197-0.390362j -0.853806+0.411553j -0.773499-0.67472j 0.21478+0.420817j -0.742765+0.612453j 0.965873+0.151234j -0.0479258+1.46092j 0.386055+1.82356j -0.410488-0.796971j -0.276011-0.782622j 
