0.0820687-0.295531j 0.170874+1.11098j -1.24742-2.23975j 0.250693-0.245971j 0.244459+0.468499j 0.652742+0.635078j -1.85459-0.32069j -3.30615+0.793065j 0.291817+0.0487879j -0.111569+0.151214j -0.0523488+0.305517j -0.0939638-0.118466j -0.338017-0.288003j 0.764642+0.100957j -0.220924+0.015318j -0.0451869+0.397626j -1.27359+0.0793988j 0.408124-1.07826j 1.48971-0.657654j 0.126596+1.63137j 1.9955-1.491j -1.12627-2.82542j -0.0516728-0.215294j 0.256329+0.0228689j 0.158232-0.0186583j -0.0573111+0.11445j -0.0884953+0.149183j 0.112131+0.200027j -0.0965116+0.103181j -0.0490073-0.424924j 0.159683+0.214012j -0.268211-0.0668947j 0.0305497-0.133648j -0.941424-0.0448314j -0.0943019+0.177149j 0.017885-0.0144786j 0.36269-0.752499j -0.425914+0.146518j 0.0707357-0.410626j 0.743009-0.230095j 0.0408164-0.0202537j 1.0257-0.170358j 0.0229536+0.557235j -0.337377-0.324445j 0.245314+0.911524j 0.233575+1.48111j -0.607816+0.254238j 0.750327-0.505029j 0.695389-0.230689j -1.0886+0.0867301j 0.827708+1.45869j 1.5984-1.50605j -0.938627+0.564287j 2.28359+2.17877j 1.62295-1.835j -0.0988824-0.0554837j 0.080767-0.209958j 0.161723+0.0694677j 0.0141563-0.0579928j 0.17849+0.06196j -0.0696134-0.0411299j -0.0929082-0.0380687j 0.00236655-0.0196482j 0.0754925-0.128083j -0.0421858+0.0989377j 0.204792+0.180377j -0.03624-0.16568j -0.0758483+0.0297916j 0.000423437+0.0998899j 0.0087064+0.123107j 0.31335-0.523738j -0.187604+0.154573j 0.00461705+0.114768j -0.0367842+0.0608215j 0.146385+0.120056j -0.177715-0.0929124j -0.0288058-0.184025j 0.170507-0.390793j -0.320335-0.0102956j -0.123753+0.167599j 0.680227+0.260357j 0.199157+0.243331j -0.12596+0.0857332j 0.0494149-0.0235814j -0.22791-0.392074j 0.562093-0.251654j 0.63502+0.228466j -0.025584-0.0435098j 0.446933-0.434542j 0.113637-0.150008j 0.2214-0.816178j 0.556397+0.00617995j 0.139038-0.117846j -0.0740488+0.148769j 0.0725317+0.136627j -0.470019+0.281006j -0.116664-0.676875j 0.473651-0.899303j 0.0429028+0.813288j 1.02471-0.181793j 0.264942-0.0887535j -0.248139-0.143782j -0.420625-0.736594j 0.0160817+0.715775j -0.307358-0.00990469j 0.51405+0.556059j -0.0715078-0.316534j 0.253158+0.607349j -1.01952-0.644148j 0.174478+0.108948j -0.294388+0.1761j -0.701644+0.908754j -0.616604-1.21633j -0.723844-0.206985j -0.0308243-0.803696j -0.720047+0.53843j -0.0561102-0.117222j 0.186784-1.36437j -1.33038+1.15742j 1.07135+0.260776j 1.44333-0.305771j -0.257029-0.22108j -0.328372+1.01408j 0.551785-0.507754j -1.8453-1.70014j 1.99161+0.828087j 0.663138+1.80301j 0.645042-1.75782j -2.2889+2.09028j 1.74933+1.36194j 
0.74554-0.178177j -0.456887+0.632758j -2.15418+0.865102j 0.435882-0.112983j -0.471735+1.34549j -0.26898-0.0138878j -0.639434-0.778997j 0.388641+2.98824j 0.245967+0.0965299j -0.104387+0.0407998j -0.388676+0.744099j -0.307098-0.344774j 0.0526181-0.631032j 0.522534+1.21902j -0.409622-0.237262j -1.26686+0.128178j -0.0314358-0.209719j 0.192606+0.390258j 0.638296+0.295794j -0.757063+0.529082j -1.11033-2.01785j -2.67128+0.690179j -0.0750107-0.164629j 0.143143-0.0179412j 0.53523-0.100357j -0.031057-0.109067j -0.119161+0.566983j -0.0820263+0.728909j -0.326735-0.0665242j 0.155951-0.689437j 0.567307+0.545172j 0.113306-0.140725j 0.73198-0.356616j -0.592394-0.731095j 0.0459202-0.32116j 0.0324989-0.236956j 0.946575+0.213753j -0.406507-0.713916j 0.217976-0.529386j 0.110439+0.418419j -0.116803-0.21871j -0.29333+0.293035j -0.888307+0.48568j -0.00905925-0.542413j -0.608412+0.0543894j -0.612858-0.410941j -0.531845-0.44943j 0.253207-0.209179j 0.281404+0.540137j 0.239283-0.581871j -0.246239+0.974596j -1.29875-1.71342j -0.966174-0.415258j 2.46456-2.03463j -1.5564-1.83834j -0.102169-0.00107814j -0.0403952-0.169111j 0.12512-0.0234393j 0.223864-0.111271j 0.120857-0.00692925j -0.403297-0.0295686j -0.348631+0.288863j 0.107825-0.358253j 0.0383907-0.081306j -0.165863+0.468851j 0.508331+0.261595j -0.114623+0.594163j 0.0202385+1.45851j -0.323957-0.260856j -0.185361-0.158536j 0.23276-1.73286j -0.258521-1.00747j 0.256856+0.0501711j -0.49072-0.416991j -0.565915+0.345285j -0.325407-0.565484j 0.0223755+0.295488j -0.180639-0.23771j -0.65521-1.5386j -0.904165+0.134693j 0.757829+1.27375j 0.229161-0.335173j -0.00708976-0.620872j -0.00812664-0.109016j 0.690407+0.0444595j 0.248629+1.86512j 0.504179-0.256985j 0.145262+0.35157j 0.76057+0.883701j -0.0139227-0.647249j 0.481572+0.418418j -0.253865+0.156459j -0.0733768-0.178528j -0.08406+0.344905j -0.0994594-0.124361j 0.14928-0.752032j 0.556463+0.546224j 1.13894+1.47595j 0.35205+0.242974j -0.374627+0.400326j 0.488394+0.56462j -0.224296+0.0962879j 0.335949+0.469923j -0.401913-0.700778j -0.352338-0.0725131j -1.03088-0.269269j 0.165709+0.435344j -0.400376+0.112634j 0.0647893+0.338234j -0.538953+0.0688221j -0.0747729+0.191004j -0.946615-0.459214j 0.396508+0.784917j 0.326713+0.208359j 0.457667+0.562401j -0.54892-0.176206j -0.236922+0.876975j -0.750062-1.71393j 0.875936+1.28766j -1.14721+0.0880227j -0.677313+0.608767j 0.711802-0.401633j 0.116495+0.439302j 2.04334-0.396395j -1.79366+1.62486j 1.79341-0.865452j 1.00311-1.78385j -0.731644-2.35561j 2.69099+1.91497j 1.51996-1.76524j 
0.902659-0.375921j -0.855038+2.03372j 1.03789+0.578185j 0.508295+0.177072j 0.20475+1.79544j -0.121674-0.100468j -2.25354-2.13514j 1.21416-0.973793j 0.109305+0.132917j -0.077319-0.0773304j -0.416372+0.68264j -0.158345-0.514399j -0.560973-0.382645j 1.12348+1.2496j -0.302339+0.308846j -1.21136+0.512337j -0.337025-0.0971684j 0.200789+0.0769726j 2.29613+0.312558j -1.0823+2.40293j -0.882902+1.02203j 0.968441+1.27195j -0.019313-0.0320306j -0.0363908+0.0297478j 0.592551-0.230319j -0.130777-0.234033j 0.197012+0.621758j -0.0139995+0.393802j -0.199735-0.0777317j 0.380539-0.21262j 0.563201+0.173543j -0.0580546+0.100426j -0.0198428+0.0783466j -0.818679-0.40966j 0.0927087-0.0507817j 0.211156-0.305843j 0.442659-0.884238j -0.976085-0.539061j 0.384709-0.307219j 0.604968+0.299742j -0.0730203-0.121086j -0.15357-0.0158485j -0.945554+1.30173j -0.318227-0.327932j -0.677303+0.976817j -0.140517+0.101965j -1.29568-0.358312j 0.843173-0.504313j 0.920673+0.606737j 0.034531-0.381173j 0.474781+2.33425j -0.639354+1.50252j -1.79317+0.517693j -2.15596-0.959062j -0.651061+1.59478j -0.0157093+0.0345645j -0.11058-0.013153j 0.0266241-0.043277j 0.0603724-0.654063j 0.0122129-0.0387979j -0.818429-0.306455j -0.563303-0.897428j -0.0237929-0.358029j 0.0298383-0.00822536j 0.145286+0.514602j 0.252928+0.0888045j 0.0721797+0.370797j -0.258033-1.41758j -0.268897+0.509049j -0.392333-0.304905j 0.118475+0.907604j 0.282079+1.53113j 0.470516+0.233044j -0.553864+0.730642j -0.164453-0.61233j -0.293316+0.801376j 0.0373173-0.487627j 0.264735+0.117733j 0.0777435+1.66649j -0.289412+0.394456j 0.357029-1.20613j -0.217445+0.32992j 0.348278+0.188221j 0.0818127-0.495307j -0.469466-0.83332j 0.38182-1.92661j -0.107656+0.250962j 0.00339693-0.470862j 0.0765272-1.02417j -0.153623+0.154316j 0.629071-2.31933j 0.0947156-0.306653j -0.142156+0.106405j -0.0752169-0.0408336j 0.0160725+0.576268j -0.886134-0.873708j 0.528468-1.54659j -0.0190235-2.3824j -0.595249+0.62077j -0.313957-0.21134j -0.302893-0.458391j -0.265565-0.692864j 0.228837-2.12654j 0.184372+0.975667j -0.152829-0.634385j -1.14315+1.99304j -0.245877-0.622274j 0.0793823+0.7384j -0.307301-1.8305j -0.490656+0.667845j 0.106199-0.884351j -1.25945-0.325269j -0.394704-0.371907j -0.415405-0.921637j 0.349476+0.102948j -0.763622-1.556j 1.66044+0.744072j 0.770758-0.843341j 0.282959-1.5476j -0.0188467+1.84847j -0.277662+1.2893j 0.547936-1.0513j 0.0295076+0.817879j 0.228343+1.20831j 1.34451-0.161417j 0.402016+0.0623745j -2.79507+0.47858j -0.14213+0.32625j -1.0296-2.70769j -1.67517+0.757843j 
-0.0461043+0.402391j -1.95803-0.913944j 0.428066-0.320553j -1.15892+0.0925309j -0.317329+0.502367j 0.366352-0.3936j 2.04628-1.64841j -0.293728-0.309576j -0.812951-0.28431j 0.270121-0.427985j 1.00065-0.148845j 0.0594404+0.874769j -0.53068-0.548749j 0.143316+0.466417j -0.741465+0.315127j -0.550519+0.0616244j 0.235025+0.768599j -0.854431-0.0465701j -0.70168+1.61013j -1.41246-1.30556j 0.194761+0.193819j 0.293206-0.124423j 0.100035+0.502031j -0.574187-0.0662145j -0.814946-0.0419058j 0.155208-0.0323337j 0.120252-0.947386j 0.646177+0.535574j -0.808431+0.386167j -0.755484+0.0637106j 0.144457-0.471359j -0.166337+0.0359057j -0.618866-0.865902j -0.0912283+0.344971j -0.0346549-0.210399j -0.428006-0.324424j 0.225905-0.649354j -0.317482-0.46382j -0.694905+0.17569j -0.406611-0.127258j -0.191263+0.0400341j -0.411161-0.82936j -0.324506+0.583846j -0.936219-0.106851j 0.246262-0.560651j 1.49535-0.863436j -0.160112-1.05238j -0.98255+1.19383j 0.0319067+0.107411j 0.348655+1.40757j -2.30845-1.10548j 0.464758+0.447518j 0.741636-1.56962j -0.62227+0.697026j 0.522584+0.522748j 0.2461+0.0831759j -0.0815679+0.533278j -0.41239-0.135932j -0.0806602+0.829284j -0.438733-0.0931227j 1.08595+0.492752j 0.442186+1.50881j -0.186008+0.450105j -0.173867+0.311985j -0.116203-0.64528j -0.285915-0.41567j 0.576912-0.0786154j 1.0535+2.35986j -0.119032-0.469523j 0.326874+1.14923j -0.987003-1.50363j -0.840745-2.41995j -0.665535-0.369076j 0.152897-0.434254j 0.257179+0.808182j 0.157207-0.507953j 0.15004+0.817318j -0.436169-0.181161j -1.73262-1.80072j 0.637018-0.051553j 0.498886+1.33252j -0.151492-0.501859j -0.345653-0.60034j -0.30457+0.405077j -0.280898+0.290005j 0.953243+2.73042j 0.188676-0.583075j 0.303442+0.728331j 0.429978+1.05468j 0.0519453+0.177116j -1.01002+1.84784j -0.311914-0.455452j 0.112121+0.0204531j 0.118495+0.12184j 0.00232346-0.740945j 0.0435621-0.710967j -0.0965908+1.70967j 1.26789+0.810898j 0.786339-0.571776j -0.53198-0.696472j 0.594225-0.23059j -0.396249+1.22273j -0.0818737+2.08354j 0.371431-1.11247j -0.593173+0.88819j -0.838777-0.554678j -0.176751+0.871904j 1.43888-0.988715j -1.33312+2.18259j -0.802507+0.598658j 0.524087+0.494475j 0.82932-2.45566j -1.00798+0.440654j -0.270523+1.82016j -0.568012+0.48358j -0.578869+2.08729j 0.296611+2.15179j 2.49461+1.47223j -0.386589+1.97113j -1.47474-0.0517443j -1.10509-2.69568j 0.728196-0.769668j -1.56486+0.88763j -1.14666+0.77556j -0.750134-1.52411j 0.568685+2.66818j 0.287633-0.872634j 2.38547-0.578171j -0.571199+0.320018j 0.158529+0.916576j 
-0.0107306-0.836595j -0.346668-0.737732j 0.142418+0.277155j -0.501873-0.56556j 0.190244-0.454094j -3.63433-0.727475j 0.225513+0.530701j 0.00215283+0.0760879j -0.288373-0.463629j 0.307016+0.00569824j 0.698484-0.17689j -0.351087+0.613617j 2.1948+0.573518j 0.655743-0.542136j 0.942081-1.43725j -0.325674+0.864522j 2.71864-0.201979j -0.49699+2.79861j 0.0360022-0.34978j 0.350512-0.0185417j 0.375048-0.218808j -0.165495-0.515419j -0.0805945+0.296083j -0.261996-0.205485j -0.603567-0.248969j -0.0169945+0.128163j 0.726258-0.504569j -0.357375-0.721967j 0.104901-0.31232j -0.754676+0.014735j -0.201678-0.442557j 1.59536-0.0962299j 0.913643-0.407554j 0.904936+0.928998j -0.0998013-1.69881j -0.106401+0.307469j -0.205974+1.45653j -0.751475+0.150051j -0.3693+0.014185j -0.272686-0.660978j -1.19126+0.0669164j -1.67589+0.472413j 0.204779+1.30186j 1.1731+0.0842507j 0.889271+0.159559j -0.888239-2.15821j -0.922333+0.381809j -0.316588-0.457608j 0.229641-0.633589j 1.78525-0.854204j 0.863398+0.476944j 0.0690658-0.462712j -0.179336+0.361841j 0.735149+0.0728148j 0.0840059-0.606165j 0.0879571+0.105869j -0.227002+0.176279j -0.113563-0.136507j -0.377252-0.158696j -0.135249-0.199996j 0.151228-0.0225947j 0.0349153-0.930021j -0.219403+0.324409j -0.175494+0.0200111j 0.227255-0.469568j 0.0260455-0.251901j 0.604773-0.388831j -0.699601-3.02746j 0.198425+0.750272j -0.260286-0.104981j -0.0474404+1.90321j 1.23833+1.28879j 0.0141629-0.111813j 0.727109+0.927564j -1.31666-0.851667j 0.716809+1.17008j 0.20391-0.308402j -0.662575-0.485067j 0.750752+2.61959j 0.23386+0.311576j -0.37078-2.23986j -0.993644+0.218806j 0.287931-0.916529j -0.0535854+0.061281j 0.372531-0.0470877j -0.961095-1.74693j 0.454887-1.45473j 0.306328-0.55074j -0.726227-1.56026j -0.190226+0.281249j -0.267395-2.12525j -0.12991-0.872355j -0.412665+0.691284j 0.206532+0.389007j 0.588259+0.579657j -0.889208+0.540648j 1.36954-2.19546j -0.761817-0.957596j 1.49704+0.566951j -1.02932-0.321614j -0.0362401-0.152266j 0.464542-0.501644j 0.0716202-1.61378j 1.03608+0.719885j 0.0612518-1.25577j 0.791245+2.38776j -0.422176-0.50699j -0.900607+2.366j 0.977892-1.40768j 0.851528+0.332979j -0.258799-0.979967j 0.256156+0.353483j -0.139015+0.691897j 0.243989-0.455306j -0.155433+0.356915j -1.01772-1.30016j 1.20909-1.96723j 0.217442-0.673761j 0.341498-1.3645j 0.941851-0.573489j -0.997713+0.942611j -1.05741-0.564599j 0.973646-0.894174j -0.231892+1.59225j 0.345271+0.257146j -0.667946-0.803662j 0.416456+0.955581j -0.42961+1.08591j -0.639726+0.339673j 0.00421047+0.185032j 
0.220118-0.14805j -1.73191-0.122744j -0.461664+0.228787j 0.485136-0.315331j -1.49022+0.79666j -1.17088+3.13489j -0.583092+0.770436j 0.189176+0.594385j 0.452541-0.0231758j -0.000418216+0.211595j -0.793641+0.536379j -0.0980506-0.484839j 0.925198-1.68224j 0.678406-0.413501j -1.01311-1.34012j 0.138233+0.541067j -0.703905+0.0377751j 0.462293-0.667425j -0.144296-0.410306j 0.507015+0.0147813j -0.316993+0.256536j 0.171969+0.491838j -0.192826-0.2422j 0.312628-0.0978619j 0.53995-0.202404j 0.00591165-0.0358045j -0.0937721+0.651254j -0.853403+0.598547j 0.24261-1.08159j -0.387124-0.134618j 0.142843+1.15851j 0.0375434-1.03945j 0.260737-0.187705j -0.50179+0.0549373j -0.487144-0.306685j 0.707489+0.406904j -0.376818+0.541963j -0.0458963-0.859793j -0.229899-0.285646j -0.307479-1.5804j -0.166331+0.348321j 0.430663+0.510146j -0.954827-0.275525j -0.433677+0.394924j 2.76617-0.888211j -0.181514-0.0144136j -0.129842-1.45182j -0.0335042+0.367457j -0.196338-1.88408j -0.576462+0.616678j -0.97528-0.300485j 0.283224+0.00948603j -0.0112899-0.39924j -0.0375416+0.455956j 0.399769+0.0858815j -0.186887+0.0625565j -0.0487101-0.289227j 0.203499-0.0752826j 0.298875+0.650568j 0.222013-0.0190295j 0.0648222+1.15778j 0.523649+2.36986j -0.106603-0.595613j -0.0172111-0.177732j 0.0652539+0.316209j 0.141339-0.472895j -0.241848+1.52641j 0.419073+5.71853j -0.187483-1.71243j 0.165707-0.243832j -1.15601-4.50937j -0.493969-5.80826j 0.0584109-0.997438j -0.255667-3.01667j 0.663087+1.67198j -0.7018-2.17332j 0.0428089+2.3611j 0.430934-0.358652j -0.872671-7.156j 0.364548-1.25717j 1.61042+3.37088j -0.0742517-2.22491j -0.367466-0.441298j 0.371113+0.697549j 0.315885+1.93615j 0.869238+6.86258j 0.713686+1.18779j 0.325644+1.95509j -1.11222+2.33852j -0.166017-1.1507j -0.336151+6.08297j 0.15958-1.33837j -0.102548-0.156619j -0.215185-0.37632j 0.781169-1.79607j 0.244405-0.338288j -0.608968+5.07106j 1.31531+5.15052j -0.448722-0.626544j 0.240941+2.00878j 1.27823+0.0336642j -0.156084+1.39366j -0.739354+7.24066j 2.67197-2.13484j -0.573652+1.94642j -0.295682-2.33305j -1.11316+2.27905j 0.491743-3.95251j -0.769164+4.77717j 0.298098+0.867598j 1.15188+1.89419j -1.27644-1.15833j 1.30433+1.49489j 0.981478+7.03716j 0.713614-1.61531j -0.625751+3.68248j -0.759283+2.05674j 0.436751+1.03811j 1.69042+1.33351j 0.370019+1.00349j 1.03301-1.99029j 0.787917-0.761416j -0.523816+1.52688j 1.10056-3.27671j 0.159094-0.0516452j 0.594979+0.395936j -1.08431-0.915427j 0.130411-1.72299j 1.14626-1.27201j -0.266817-0.518606j 
1.97083+0.00593514j 0.478453+0.00395874j 0.739583-0.342661j 1.90107-1.00935j -1.90089+2.27948j 0.212986-0.416133j 0.589705+0.788132j -0.0111273-1.0712j 0.978758+0.017331j -0.208939+0.317521j -1.5477+2.01665j -1.08362-1.31917j 0.62569-0.818624j -0.319817+2.0734j -0.382764-0.777529j -2.03269-0.962781j 0.155335-0.118857j -0.141308+0.57826j -0.681684-0.707047j 1.04322-0.58171j 0.378715+1.15952j 1.3974-0.0695876j -0.364383-0.538708j 0.634151-0.256582j 0.887174-0.233251j -0.0948054+0.055549j 0.00389548+1.06515j -1.03018+0.815584j -0.375847-0.968598j 0.626464-0.844922j 0.677283+1.27978j -0.0640456+0.0405328j 1.66435+0.138804j -0.399302-0.738547j 0.454678+0.0234741j 0.784367-0.415002j 0.764008+1.0571j -0.486012-0.921583j 0.484419-0.819645j -0.287396+0.631332j 0.172301-0.451644j -0.382903-0.125533j -1.53466+0.983425j 0.749888-0.529093j -1.14277-0.298646j -0.0994931-0.308013j -0.155287-0.363402j -1.2025-1.13636j -0.257206+1.11818j 0.288201-0.338575j 0.640697-1.5201j 1.30542+0.817758j 1.36022+0.374182j -1.2154+1.94401j 1.38394+0.970469j -0.263849+0.0612221j -0.212762-0.571863j 0.431853-0.0936308j -0.137705-0.632415j 0.442857-0.156382j -0.929668+0.149024j -0.223092-0.765825j -0.185-0.492308j 0.01326-0.352977j 0.343641+0.607078j -0.133544-0.000936181j -0.283768+0.220138j -1.07327-0.7577j 0.113639-0.280775j -0.636272+0.234495j 0.662867+0.339921j 0.662752+0.599374j 0.417963-0.116206j -0.235435-0.309854j -0.420425-0.392994j 0.00792836+0.273284j -0.140221-0.206924j 0.497352-0.968192j -0.120623+0.0882987j -0.543816+0.147821j -0.631423-0.0205415j -0.0911238+0.135266j 0.356345-0.0398666j 0.447059-0.35656j 0.437269-0.266877j -0.526304-0.646556j 1.53559+0.516189j -0.0560729-0.288788j 0.125556+0.499676j 0.206081+0.161717j 0.46846-1.24222j -0.490146-0.189702j -0.210838+0.138954j -0.708218+0.203978j -0.140853+0.147245j 0.0772335-0.759368j 0.108225-0.821334j -0.0312855+0.111949j -0.294463+1.89893j -0.523903-0.309992j -0.32823+0.460066j -0.229677-0.409234j 0.524002-1.06797j 0.0926106-0.491285j -0.282161-0.454556j -1.08082+0.490846j -0.0755302+0.0921098j -1.13377+0.707921j -0.43859-1.20295j -0.549323-0.0834048j -0.00445763-0.612748j 0.643651+0.0485441j 0.300996+0.465992j 0.578288-0.903647j -0.203854+0.617188j -0.678483-1.57178j 0.469346+0.477097j 0.190536-0.05677j -0.719332-0.473233j 0.0535764-1.15263j -0.405732+0.360488j 0.673527-0.510217j 0.404823-1.34997j -0.0596555+0.868879j -0.145876-0.579298j -0.939426+0.293024j 1.4779+0.630402j 0.7156+0.812596j -0.914148+1.34407j 0.632902+0.71582j 
0.49044-0.493543j -0.202462-1.00047j 0.120412-0.723475j 0.301615-0.798425j -0.108356+0.156103j -0.521035+0.228441j -0.597457-1.25573j 0.936002+0.541844j 0.441992-0.2463j -0.00637458+0.367132j 0.343714+0.254656j -0.183052+0.282293j 0.316731+0.134977j 0.701196+1.20689j 0.384761-0.339437j -0.819812+0.321601j -1.94348-0.871805j 1.5161-1.41085j -1.80274-0.211646j 0.746952-1.56857j -0.264586-0.0538037j -0.108761+0.42146j -0.33282-0.0738149j 0.22071-0.301886j -0.0157023-0.281746j 0.15155+0.166569j -0.0210314+0.150079j 0.0766227+0.110451j 0.650491-0.324436j -0.094367-0.777455j -0.57889+0.443878j 0.177087-0.25113j 0.333111-0.384358j -0.468318-1.43858j 0.345534-0.214007j -0.333506+0.73423j 0.783194+1.01317j 1.20351+0.198346j 0.122488+0.104877j 1.36832+0.254796j 0.0548973-0.451136j -0.89311+0.0415665j 0.721419-1.9063j -0.0561951-0.167291j 0.122509+1.43638j 0.46646-1.87025j 1.37415+0.260908j 0.21186+0.50369j 1.35873-0.320802j 0.442013+0.801139j -0.34846-0.891098j -0.496759-0.180021j 0.444985+0.0647302j 0.243608-0.783914j -0.478891-0.218468j -0.123252+0.110849j -0.126331-0.147706j 0.0716994-0.150255j 0.180954+1.05994j 0.101704-0.100644j 0.475388+1.6149j 1.30361+3.58487j -0.136798-0.395232j -0.0982644-0.128786j 0.253637+0.10287j -0.00327473-0.301006j -0.151592+1.09665j 1.52883+6.6697j 0.104804-2.06786j 0.365358+0.053788j -0.524224-5.19574j -0.642605-6.27428j -0.120289-1.21149j 0.622393-3.13705j 0.639983+2.31125j -0.272044-2.92229j -0.241976+2.66696j -0.373384+0.500962j -0.858208-8.95649j 0.524484-0.600185j 0.950335+6.6204j 0.766504-2.93097j -0.534362-0.651447j -0.00697821+1.37313j 1.05856+3.86541j 0.510074+8.22406j -0.307209+0.24769j -0.16188+2.39734j 2.19806+3.41222j 0.0871421-1.14753j 0.636255+8.62671j -0.266057+0.0486462j -0.216268-0.537984j 0.224895-0.0711647j -0.468206-1.11955j -0.28013-0.400194j -0.495468+6.9049j 0.315034+7.76856j 0.345841-2.16697j 0.752353+1.08356j 1.35762+2.67547j 0.447293+1.80758j -1.55543+6.53302j 0.482684-3.36701j 0.104267+2.62286j -0.639508-2.41614j -0.12165+3.00013j -0.203286-5.23654j 0.486103+7.11569j -0.558352+1.59825j -0.348148+2.54385j 0.206273-0.42856j 0.504834+1.32571j 0.81464+5.59882j -0.244701-1.09138j -0.818904+3.913j -0.0422648+1.19218j -0.411395+2.79685j -0.657425+2.46241j 0.415043+0.395919j 1.17946-4.03301j 0.33398-1.19623j -0.268592+1.07437j 0.156539-4.33439j 0.249658-1.27605j -0.336454+0.679363j 0.0695365+0.626673j 0.490803-0.96189j -0.405696-0.784661j -0.174554+0.234133j 
-0.86486+1.66301j 0.65187+0.447523j -0.00900646-0.543808j -0.503456+1.83207j -0.569394-0.576608j -0.463018-1.09421j -1.95876+0.0639222j 0.655576-0.443498j -0.961281+0.561035j -0.0220749-0.876788j -0.38288-0.231517j 0.248466-0.172052j -0.704376-0.654868j -0.478624+0.10082j -0.897875+0.457164j -0.0814704-0.666986j 0.0487837+0.604123j -0.675084-0.135487j -0.202732-0.562511j 0.838132+0.0615676j 0.754475+1.3368j 1.81027-0.397848j 0.552492+0.198482j -0.395888+0.526063j -0.363115+0.112695j -0.224888-0.234869j 0.1083-0.680161j 0.473585+0.766576j -1.66349+0.687228j 1.0525+0.334102j 0.697642-0.771346j -0.356364-0.113553j -0.969107+0.422927j -0.827405-0.0376051j -1.02725+0.155912j 0.0594041-1.34273j 0.931911-2.80983j 0.947799+0.114925j 0.864387-0.403839j 0.259288-0.653536j -0.107861+0.748362j -1.53736-0.539653j -0.151056-0.841403j -1.0607-1.53197j 0.148934+1.12807j 0.154287-1.51276j 0.307556-0.084034j 1.37007-0.330946j 0.466155+0.391368j 1.77965-0.61006j -0.0230362+1.73651j 0.900245-0.294248j -0.593539-0.401083j 0.5696+1.50397j 1.26305-0.305974j 0.277911-0.153423j 0.204058+0.443398j -0.245573+0.180204j -0.3175-1.10784j -0.311203+0.194822j -0.483878-1.46386j -1.46472-3.16869j -0.0245713+0.387879j 0.136545+0.32441j -0.221078+0.00583046j 0.0526962+0.575226j 0.778994-1.75121j -1.46446-6.33965j -0.0533323+2.26602j -0.666981+0.942629j 1.65832+4.61517j 0.0356158+5.98739j -0.00844536+1.04559j -0.545172+3.65067j -0.688885-1.71741j 0.659194+2.65749j 0.339914-3.05457j 0.770614+0.451516j -0.315797+8.54109j -0.0673144+0.797495j -0.0747076-5.50168j -0.753674+3.73258j -0.0422934+0.2705j -0.235212-1.50631j 0.00238809-3.18973j -0.184807-9.00415j -0.924349+0.211373j 0.0991505-2.21629j -0.645307-4.84568j 0.248281+1.60669j -0.257829-10.6506j -0.647134-0.744257j 0.554255+0.438555j -0.245732-0.451121j 0.36873+2.066j 0.429112+0.289829j 0.408134-8.37573j -1.5958-7.33393j -1.17778+1.23481j -0.718182-0.254083j -0.65094-1.47203j -1.35947-1.8898j -1.0087-7.69787j 0.675619+2.13537j -0.870536-2.91526j 0.856409+2.22791j -0.37519-2.09479j 0.357653+4.56833j -0.155176-7.25706j 0.094452-0.746022j -0.488812-1.14666j -0.718785+1.30534j 0.533203-0.702913j 0.45172-4.78364j 0.301679+0.574475j 0.569389-4.02432j 0.176554-1.28656j 0.0950649-2.88159j 0.271916-3.82921j 1.0041-0.230886j -0.955102+4.97671j -0.377864+1.01668j 1.32119-1.8575j 0.183403+4.17326j 0.917476+0.807487j -0.73266-1.27908j -0.528675+1.21583j -0.59106+1.91222j -1.03858-0.121894j -0.247648+0.507099j 
