-0.793587+0.722813j 1.50125+1.00231j -0.64294+0.857964j -0.194993+1.76321j 0.666719+0.602873j 1.70436-0.567821j 0.578302+1.02302j 1.22399-0.357452j 1.17227+1.72266j 1.12951-1.08478j 0.671521-1.75655j 0.189759+0.0691004j 1.16515+0.823681j 1.84422-0.39858j -0.694159+0.278968j 0.625455-1.00649j -1.49241-1.48498j -0.693284+1.12935j -1.15508-0.399835j -0.564726-0.61246j 0.0528965-1.84479j -0.442305+1.2098j 1.41341-0.394385j -1.51631+0.474302j 0.0977152-0.725754j -0.0110372-0.398843j 1.15838-0.48237j 0.0937444+0.286144j 0.65067+0.930522j 0.309853+1.14493j -0.462771-0.254539j 1.14876+0.155788j -0.544544-0.0520335j 0.198486-0.234236j 1.37309+0.589912j -0.477774+0.747674j -0.621706+0.0296694j -0.936669+0.883702j -0.00840017-0.0317884j -0.552816-0.737083j 0.0129013-0.0942702j -0.763536-1.73372j -0.491604+0.00807358j 1.19022+0.68869j -0.187984+0.535005j 1.02399-1.88115j -0.0823479+0.016402j -1.33068-0.275324j 0.250139+0.863271j 0.253748+0.408638j -1.09536+0.67852j -1.28065-0.632705j -0.724856+0.504284j -0.494979-1.49536j 0.579109-2.04057j 0.353737+0.683547j 0.813772+0.217205j 0.318535-0.181161j -0.438817-0.394506j 2.02978-0.0506662j 0.690961-0.126397j -0.0246678-0.0892206j -0.207057+0.667374j 1.8112-0.974686j 0.244458-0.14558j -0.770485+0.222979j 0.0412288+0.411763j 0.148807-0.484934j 0.371535+0.506835j -0.112607-0.223584j -0.232472-0.0874142j 0.155584-0.130018j -0.456052-2.00883j -0.0805875+0.525284j -0.00420603+0.10369j 0.570928-0.255065j 0.0203974-0.280514j -1.4417-0.786387j -0.165166-0.369847j 1.47249+0.665676j 0.104651-0.025287j -0.471307-0.502439j 0.0773338-0.214539j 0.701608+0.236353j 0.116937+0.647615j -0.262272-0.0576793j -0.223524-0.0667531j 1.81592-0.989196j 0.544726+0.27891j 0.216371+0.0631368j 0.237953-0.123079j -0.556646-0.0513955j -0.42347+0.916436j 0.186927-0.0254956j 0.634997+1.75574j 0.120741+0.049105j 0.0889154-1.31995j -0.322868+0.285015j -0.513887+0.671032j -0.0146496-0.0180507j -0.0542653-0.567962j 0.186514+0.867359j 1.6956+1.1755j -0.117428-0.460493j -1.08182-0.5403j -0.861499+1.4525j 0.705458-0.674932j 1.02567+0.183439j 0.979138-2.30681j 0.407735+0.365803j -0.36561+0.64991j 2.44165+0.401415j 0.433853-0.252734j 0.201625+1.32053j 
1.3198+0.938394j 0.983463-2.5312j 1.45744+0.658972j 2.64332-0.280701j 0.659865-1.15866j -1.36513-2.30805j 1.31038-1.16462j 0.108299-0.801572j 1.31138-0.182812j -0.241808-0.941286j -0.741955-0.87045j 0.114685-0.0482144j 0.793341-0.306075j 0.347202-1.05271j -0.0823759+0.401582j -0.273207-0.646546j -1.14272+0.266508j 0.337233+0.65587j -0.0764043-0.27028j 0.13399+1.77757j 0.509817-0.511783j 2.73286-1.03994j 0.686658+0.522411j 0.477786+1.34709j 1.46138+1.46022j 0.00109587-0.409758j -1.97065-1.1905j 0.341691-0.255723j -0.501782+1.08562j 1.35608-1.39788j -0.556023+0.0838745j 0.222818+1.39449j -0.123175+0.351334j 0.507367+0.815332j -0.166263-2.11948j -1.30798-0.238994j 0.368719+0.828218j 1.43707+0.774559j -0.111496+0.0353241j 1.2866-1.55588j -0.16436-0.201233j -1.36074+1.08813j 0.221611-1.66741j 0.393702-1.32967j -2.4697-0.181665j -1.55222-0.350533j -0.311061-1.61285j 0.0204785+0.68132j -0.29388+0.226642j 0.744435+0.29264j -0.43859-0.536228j -0.279263+1.01242j -0.380726+1.20519j -0.0236991-0.45684j -1.75114+0.102805j 1.10292+0.187214j -0.200742+0.618535j 0.265536+0.262024j -1.01009-0.0956099j -0.0188989-1.16283j -0.124723-0.56688j 0.0603525+0.313028j -0.639311-0.549678j -0.693995-1.08695j -0.0919693-0.199985j 0.0680926+0.843801j 0.211303+0.0169602j 0.514039-0.71277j -0.734299-0.138984j -0.0425762+0.0918824j 0.377934-0.166405j -0.0440085-0.663127j -1.11798+0.12236j 0.242263+0.857704j 0.0497715+0.0838891j -0.426063+0.836448j -0.308247-0.368979j -0.505278+0.714323j -0.00233106+0.435839j 0.390776-0.916572j -0.0123588-0.0614863j -1.12026-0.212124j -0.137404+0.113394j 0.234246-0.194664j -0.437957-0.869614j -0.469262+0.137157j -0.106263+0.122798j -0.378231-0.993849j -0.800527-0.212478j -0.370003-0.0570057j 0.735161-0.49672j -0.642697+0.764451j 0.315139+0.341002j -0.334071+0.104519j 0.864904-0.212551j -0.0252971-0.104713j -0.570425-0.16351j -0.0732666+1.45985j 0.494845-0.214166j -0.04239+0.172168j 0.104434+1.19127j 0.467285-0.194471j 0.82679-0.457816j -1.011-0.266859j -0.605208+0.440824j 1.54513+0.155551j 0.987149-0.632104j -0.305059-0.196608j -0.826391-1.01335j -0.324292-1.18351j 0.389626+0.742415j 0.691594-0.821832j -0.454004+0.194077j 0.314367+0.119513j 
0.397235-0.986466j -1.76325-0.226178j 0.184536-1.0247j -0.598186-1.64381j -0.836845-0.234939j -1.26859+1.24187j -0.959769-0.663329j -1.11978-0.757625j 0.649609-2.17817j -1.73575-0.264444j -2.00121+0.561915j -0.0574282-0.25806j 0.0257399-1.64012j -1.52573-1.44198j 0.672801+0.504936j -1.37713+0.0269688j -0.5266+2.26926j 1.44372-0.00502178j -1.05392+1.16579j -0.12882-0.299056j -2.36166-1.06187j -0.274278+0.0740109j 0.421501-2.24866j 0.192666+1.22241j -0.397464-1.63066j -0.634685-0.105808j 0.107032-0.132562j 0.14427+0.0231429j 2.06491-0.139472j 0.293234+0.040097j -0.371014+0.563827j 1.45525-1.53823j -0.246127+0.536772j 0.190063-0.822808j 0.376581-0.370838j 0.647702+1.68872j -0.0140617+0.245941j 0.31242+0.604118j 0.0662789+0.0671659j -2.14345-0.167717j -0.128125+0.0688472j -1.24953+0.0487344j -1.21737+0.77336j 0.71713-0.540114j 0.930213+1.78962j -0.859894-1.28968j -0.77824+0.668965j -0.74135+0.846423j 0.159894+1.05676j 1.00645-0.498391j -1.75357+0.430004j 0.447097-0.511823j 1.00263+1.42086j -0.260798-1.46945j 0.93059+0.757952j 0.844195-0.968037j 1.2063+1.0272j 0.663212-0.270242j -0.556004+1.21377j 0.147219+0.30892j -0.121244+0.0172782j 0.420977-0.0698927j -1.44871+1.05969j 0.415013+0.397314j -0.102346-0.0353771j 0.657879+0.136052j 0.0642364-0.0245103j -0.470309-1.19753j -0.482353+1.58891j 0.106591-0.141327j -0.261915-0.782058j -0.823629-0.0782267j -0.0208886-0.284241j 0.989283-0.00440588j 0.0741591+0.0405663j 1.53424+0.998581j -0.471363+0.0858061j -0.157643-0.324012j 0.551997-0.0849571j 0.0738224+0.345457j -0.0505577-0.0177048j -0.813013+0.893203j 0.442481+0.0874052j 0.325923-0.0844865j -1.66258+0.917736j -0.13566+0.54408j -0.00398937+0.0612085j 0.362252-0.0762567j -0.379422+1.53274j -0.0938415+0.637158j -0.397901-0.949813j 0.372545+0.784745j -0.127999+0.279564j 0.20843+0.449236j -0.00878847+0.531033j -0.0198803+0.0759098j -0.0415718-0.363961j 1.63124+0.705646j -1.00285-0.51014j 0.300715+0.0424949j 1.89433-0.188125j -0.235305+0.20447j 0.653283+0.275448j -0.421655+0.782872j -0.298401+0.215596j -0.494116-1.07479j 0.17116-1.99932j 0.570972+1.04341j -0.0736964-0.798034j -1.50645+0.665301j 0.444623+0.249132j 1.03419-0.167254j 0.471324+0.477497j 0.12416+0.71827j 
-0.964757+0.949963j 0.854467+0.822233j -0.309281-0.830595j 0.346676+0.478988j -1.05244-0.345132j -0.700096-0.89591j 1.16439-0.988503j 1.65814-0.575884j 0.774452+1.57272j 0.425375+0.885928j -0.059416-1.15359j -0.815264-0.358136j -1.49925+0.0129358j 0.403233-1.20801j 0.457688-0.158368j -0.346508+1.362j -0.762668+1.56696j 1.90393+0.732118j -1.59294-0.505522j -0.680459-0.119159j 0.314926-1.66362j 0.144143+0.78134j 0.290448+0.791306j -0.430981+0.33474j 0.300623-1.07929j 0.868802+0.516466j 0.0611945-0.782154j -0.694024-0.205511j -0.815421+0.0408313j -0.622322-0.014457j 0.566053-0.540919j 1.06872-0.571888j 0.135358-0.615992j -0.217037+0.0140087j 0.680939-1.03562j 0.0528967-0.839926j 0.209723-0.452393j -0.32606-0.971619j -0.312482-0.464591j -0.625461+0.0260265j 0.916749+0.587702j -0.943887+0.567609j 0.58314+0.200728j -1.10329+0.179239j 0.647689+0.46058j -1.77875+0.20914j -0.430908+0.333658j 0.4055+1.96986j 0.563655+1.31464j 1.02478+0.625409j -1.1549+0.518642j -1.20894-1.06506j -0.639041+1.19829j 0.543407-1.08572j 0.703953-1.38169j -0.0179462+0.719783j 0.724553+0.0925273j 0.0172099+0.58712j -0.823707+0.612691j 0.143307+0.708216j 0.263846+0.726947j -0.387992-0.388211j -0.342588-0.283816j 1.0926-1.07909j 0.208193-0.0525675j -0.159233+0.135992j -0.799944-1.06743j 0.828553-0.0628693j 0.496628+0.363237j 0.339973+0.0346985j 0.0619157+0.0610902j -0.0413087-0.524064j 1.02691+0.0672502j 1.0812-0.134006j 0.180551-0.205207j -0.0521698+0.217119j 0.216019-0.118656j -0.225801-0.611298j 0.183351+0.227523j 2.03676-1.11406j 0.153857-0.161701j -0.143857-0.34612j -0.117904-0.591935j -0.536124+0.332848j 0.0814337+0.29753j -0.243457-0.24143j 0.212576-0.472071j 0.0824018+0.998219j -0.313053-0.215642j -0.132664-0.187525j -0.209881-0.706755j 0.135747-0.0966137j -0.477935-0.32595j -0.385461-0.0606095j 2.19758+0.923206j 0.174862+0.249978j 0.177928+1.15979j -0.135773+0.0419786j -0.329493+0.291361j -0.409204-0.399118j -0.293418+0.0918875j -0.242545-0.0784766j -0.598401+0.315725j -0.432929+0.198299j 1.40277-0.811335j 0.813441+1.20542j -0.773328-1.02774j 0.259009-0.515827j -0.481208+0.86136j 0.194346-0.106008j 0.715334+0.358721j -0.634727-2.46524j -0.652787-0.453914j 1.984-1.07264j 
1.65616+1.59017j 1.30926-1.46222j -1.43571+0.500204j 0.753635-0.66373j -0.594542+1.82457j -1.53456+1.30033j -1.77217-1.95924j -0.452709-1.30672j 1.23861-0.557219j 0.779175-0.331422j -0.841362+0.0362385j -0.317943+0.615623j 0.0297233+1.21214j -0.880677-0.212372j -0.106472-0.308902j 1.07298+0.22305j 1.22577+0.47197j 0.482428-1.47939j -0.350502+0.372639j -0.777177+1.55173j -0.286847-0.490619j 1.79931+0.512238j 0.231258+0.0852315j -0.828713+0.290786j -0.497958-0.0262965j 0.22761+0.0615279j -1.12398-0.803832j -0.720992+0.75797j -0.035708-0.0841178j -0.124718+0.986831j 0.339493-0.459324j 0.455517+0.0535793j -0.421955-0.309365j -0.402126-0.152336j -0.743267-1.40692j 0.22158-0.228415j -0.332512-0.470404j -0.943508-0.0933204j 0.332304-0.501353j -0.254556-0.57928j 0.893449-0.379446j -0.041622+1.17248j 0.14762+0.373352j -0.244868+0.673445j 0.0356115+0.940919j -0.587884+1.16153j -1.2395+0.201324j 1.1342+0.402718j -0.439288+0.790647j 0.155027+0.24848j -0.797846-0.163267j 0.094442+2.26974j -0.672482+0.225664j -0.527059+0.0837167j -2.34459+0.423835j -0.262613+0.175309j 0.385415+0.428464j -0.263933+0.381598j -0.843826-0.284455j 1.02868-0.987468j -0.0251955+0.32249j 0.149587-0.600695j -0.0374343-0.373467j -1.51038-0.270915j 0.136741+0.20541j 0.17109-0.396629j -0.155187+1.3107j 0.335649+0.545501j -0.043232+0.506191j -0.431764-0.249496j -0.0100813+0.134882j 0.68969-0.136751j -0.402184-1.10993j 1.56586+0.750177j 0.147404+0.0674987j -0.149939+0.0194742j 0.356716+0.142019j -0.336876+0.453901j -0.208369+0.0770246j -1.8761-0.595802j 0.248394-0.221362j 0.80558-0.516157j 0.681194+0.084992j 0.497117+0.247605j -0.0802274+0.0573805j -0.0778188-0.786627j -0.413171+0.0912458j 0.58579-0.729658j -0.0068037-0.269701j 0.0922959-0.264915j -0.466859-2.24497j 0.580197-0.528694j 0.0459613+0.45254j 0.279208-0.292516j -0.550897-1.42777j 0.0643545+0.19077j 0.494771-0.747698j -0.526451-0.377671j -0.460528-0.532104j -0.00243229+0.356988j -0.579436-0.420256j -1.56583-0.240107j 0.760826-0.00855081j -0.481733+1.8568j -0.496109-0.278776j -0.673169-0.706799j -0.662423+0.414953j -0.675626+0.904951j -0.0546352+0.601011j -1.33808+0.873454j 0.7793-1.91246j -1.14568+0.248959j 1.86968+1.0056j -0.419358+0.251177j 
-0.306652+0.940931j 0.783351+0.232764j -0.46386-0.502705j 0.395397+0.125192j -0.848375+0.108887j -0.836337-0.327344j 0.4013-1.08147j -0.330017+0.315242j -0.359711-0.22853j -0.170569-0.173679j 0.205204+0.258696j 0.266766-0.0803298j 0.419662-0.181088j 0.0707991+0.412117j -0.155842+0.170194j -0.0745351-0.467435j -0.0187703-0.585737j -0.646297+0.0816037j 1.30715+0.414568j -1.58799+1.41227j 0.0785198+1.31895j 1.49456+1.3365j -0.263132-0.617612j -0.845847-1.16723j -0.908896+0.791656j -1.05621-0.297801j -0.871374-0.954881j -0.921918+0.714121j 1.12635-0.192044j -0.757356+1.36938j 0.137632+0.608458j -0.900143+1.43681j -0.589732-0.196016j -0.023873-0.769392j -0.696055-1.40587j 0.496435+1.22509j -0.343173-0.674246j -1.0712-0.15489j 1.36917+0.543113j 1.06619-1.07004j 0.747124-0.564167j 0.214924+1.10443j -1.36048+0.282534j -0.0815179+0.871277j -2.08694+0.944003j 0.197324+1.42436j -1.46383-1.85033j 1.17512-0.793938j 0.183639-1.29162j 0.892993+0.0881977j 1.26845-0.300206j -0.774053-0.648506j 0.356684+0.782717j -0.192066+0.213647j 0.573996-0.967349j 0.68074+0.324989j -0.847603+0.0982713j -0.252023-0.915146j 0.451231+0.570875j -0.384061+0.586649j 0.772932-0.27594j -0.28223+0.398054j 0.372751+0.358719j 0.42005-0.650414j 0.161649-0.450486j -0.410244+0.750384j -0.572196-0.486446j -0.559742+0.0277187j -0.984276-0.151036j 0.229905+0.0226928j -0.211891+0.183915j -0.525264-0.0737566j 0.382366+0.0889766j -0.785341-0.905723j -0.154153+0.24262j 0.0376741-0.563287j -0.129058-0.235901j -0.117892-0.110281j -0.308507-0.530171j 0.773615-0.714136j -0.173423-0.123724j -0.600383+0.283247j 0.364791+0.918326j -0.309298-0.0638948j -0.253583-0.0730967j -0.0762095+0.397366j 0.138721-0.161262j 0.326726+0.499837j 0.423284+0.0733792j 0.314773+0.169458j 0.0172528+1.10633j -0.414368+0.174424j -0.270289-0.0235049j 0.532978-0.185459j 0.978589-0.254373j 0.209012-0.168501j 0.262735+0.408838j 0.621795+0.356771j 0.0919674-0.294199j -0.0715901-0.153633j 0.548305-0.319555j 0.59958+0.219583j -0.241943+0.442761j -0.0675772-0.916445j 0.076473-0.572498j 0.811302-0.551331j -0.397995-0.63464j 0.165167+0.167652j 0.263528-0.118715j -0.385487-0.504746j -0.260773+1.17526j -0.394261-0.133775j -1.65243+0.156005j -0.301408-1.14394j 
1.63451-1.40468j -1.2268-1.32624j 0.32665+1.42874j -0.567363-0.732057j 1.69999+0.713153j 1.14529+1.52714j -1.97522+1.54829j -0.748811-1.26999j 1.21134-0.961924j 0.616874-0.509119j -1.02974+0.193381j -0.227289+0.818666j 0.14053+1.1967j -1.01658-0.313213j -0.0812015-0.465736j 1.09252+0.230189j 1.277+0.576271j 0.470009-1.55376j -0.71286+0.292736j 1.34562+0.130408j -0.518777-0.802144j 0.0462598-1.54104j 0.535123+0.286407j 0.434617+1.0426j 0.248628-0.170679j 0.727467-0.12198j -0.474167+0.833335j 0.580296+0.362355j -0.588124+0.369672j 0.821425-0.185779j -0.281449-0.64286j 0.452494-0.881722j -0.129482+0.209028j -0.166341+0.555603j -0.846718+0.579058j -0.495413-0.681599j -0.275651+0.339929j -0.1183+0.597796j -0.735573-0.486301j -0.705531+0.396906j -0.227396-0.611998j 0.749178+0.0018635j 0.693017-0.229133j 0.394223+0.309869j 1.21318-0.167234j 0.66505+0.484739j 0.268443+1.36835j 0.472496-0.511727j -0.182442-0.569072j 2.3075-0.446079j 0.422172-0.812136j 0.763288+0.233658j 1.02448+2.2761j 0.127188+0.757426j -0.199571+0.384233j 1.19895+0.4733j -0.171959+1.09484j -1.11763-0.339362j 0.139609+1.67565j -0.259088-0.311894j 1.17652-0.47305j -0.885333+0.146094j 0.50619-0.145743j -0.388901+0.274638j 0.111181-0.713215j -0.29649+1.22433j -0.0132639+0.338563j 0.622056+0.461382j -0.923876+1.60076j 0.0525207+0.175112j 0.050617+0.605843j -0.800026-0.360695j -0.296546-0.281635j -0.0377074-1.93645j 0.42971-0.00928476j -0.761267-0.774663j 0.00681445-0.431339j 0.0896329+0.0445668j -0.848215+0.332253j -0.292244-0.401656j -0.267467-0.215906j -1.04978-0.252811j 2.16673-0.513078j 0.0166437+0.145907j -0.527856+0.661586j -0.641218+0.390376j -0.202692-0.0342053j 0.163621-0.0431546j 0.101272-0.625585j 0.248926-0.497272j -1.40122+1.13432j -0.507256-0.278141j -0.0785182+0.104322j -0.262509-1.76611j 0.220479-0.715185j 0.168796-0.363104j 0.250124-0.0736078j 0.801452+0.527653j -1.76436+0.104712j -0.282469+5.15538e-06j -0.638862-0.352277j 0.540913+1.1294j -0.103064+0.0642153j 0.777089-0.155822j -0.311108-0.617317j -0.324898-0.544807j -1.43954-0.0278249j 1.85342+0.723593j 0.643912+0.27852j -0.157262+2.07198j -0.644182+0.99029j -0.957956+0.470908j -0.761226-0.0626533j -0.509844-1.1328j 
0.908119+0.998731j 0.811778-0.790884j -0.881304+0.255021j 0.451753-0.342714j -0.369916+1.07451j -0.873781+0.731482j -1.00564-1.15039j 1.68354-0.897491j 1.15562+1.53235j 0.598689+0.87866j -0.277854-1.29031j -1.03617-0.236599j -1.65656+0.210751j 0.321345-1.37192j 0.600355-0.216391j -0.241894+1.56464j -0.65526+1.80026j 2.15403+0.554466j -0.451469-2.02748j -0.108238-0.181976j 2.07516-0.792487j -0.0272579+0.319321j -0.69829+0.926893j -0.928581+0.031613j 1.36929-0.0453363j 0.00193928+1.47562j 0.421689-0.439793j -0.178036-0.590772j -0.524964-1.03833j 0.0561658-0.294361j 1.16043+0.175713j 1.50918+1.02424j 0.647265-0.0221615j -0.409613-0.267453j 0.920994+0.0587737j 1.17228-0.560744j 0.381232+0.0962903j 0.607889-0.619822j 0.705488-0.978547j -0.474693-1.04982j -0.195444+0.947738j -0.775459-0.44598j 0.179736+1.08235j -0.471498-0.848134j -0.0094163+1.45162j -0.751343-1.38832j -1.28747+0.0378318j -1.57021+1.02566j -1.7662-0.684399j 0.0919108+0.990979j 0.62955-1.92563j 0.336863+0.0362509j -0.898474-0.09582j 0.339944+1.10158j 0.11286-0.139725j -0.197301-0.0271695j -1.02107+1.25589j -1.30973-0.894107j -0.374416-0.695496j 0.0245461+0.0209039j -0.308837-0.124913j 0.462941-0.239826j 0.978177-0.116226j 0.154367+0.403905j 0.0606997-0.0442705j -0.268582+0.524253j 0.395581-0.0627237j -0.507676+1.35552j -1.69526+0.78925j -0.122101+0.0923725j -0.313358+0.362091j 0.232214+0.278441j -0.0230381+0.326185j -0.3753+1.02827j 0.279676+0.467544j -0.337338-0.931757j -0.0700085+0.253969j 0.316759+0.0888919j -0.878259-0.0757132j 0.297916+0.702223j 0.142651+0.256705j 0.242355+0.131144j 1.78263+1.02786j -0.145871-0.216745j -0.661658+0.0819442j 0.424535-0.167241j 0.109909+0.0538373j -0.361922-0.148709j 0.735337-0.493748j 0.682726-0.196813j 1.13195-0.0170739j 0.223732+0.263123j 0.227757-0.143243j 0.861468-1.12048j -0.607627+0.630889j -0.219617-0.141089j -0.482918-0.117171j 0.432886-0.028769j -0.688889-1.12388j 0.145755-0.203081j -0.0257581-1.09634j 0.344816-0.467872j 0.0114171-0.180753j -0.733951-0.571225j 0.0842636+0.895566j -0.960492-0.694253j 0.0883037-0.896645j 0.454079+0.882319j -0.680057-0.520962j -1.29491+0.462009j 0.082923+1.12597j 1.42425-0.234691j -0.236109+0.739086j -0.100647+1.08111j 
-0.410748+0.910981j -0.124933-0.0126252j -0.080142-1.38285j 0.947708+0.0599616j -0.355159+0.304275j 0.127157+0.23547j -1.21013-0.69007j 1.00873-0.898553j 0.0298109+0.160342j -0.450969+2.0487j -1.19034-0.698358j -0.629385-0.333915j -0.718193-0.250354j -0.0105462-0.661739j 0.439069+0.600478j 1.16531-0.307948j 0.662238-0.513274j -0.0304847-2.07114j -1.3131+0.106586j -0.523864+0.433183j 0.0569781-0.287544j 0.171464+0.0217961j -1.19837+1.39034j 0.514636-0.0825227j -0.0961299-1.78456j 0.618709+1.02126j -0.889122-0.757591j -0.860079-0.324576j -0.426968-0.541371j -0.757511-0.163631j 0.263281+0.190047j 0.448142-0.538864j 0.245947+0.447708j -0.318141-0.6185j 0.0680919-0.796127j -0.400752-0.176703j 1.02013+0.382126j -0.581188+0.0595591j 0.156845+0.169052j -0.418885+0.0575173j -0.510601-0.0029763j -0.231286+0.539054j -0.00729793-0.840819j 1.18138+0.983471j -0.0381468-0.516122j 1.122+0.541894j 0.552627+0.482533j 1.86365-1.39151j 0.847976+0.899574j 1.11675+0.137569j -0.206203+0.131305j -0.818518-0.106574j -0.01099+0.314701j 0.868461+0.166242j -0.437469-0.311651j -1.46386+0.874971j 0.480957-0.362832j -0.659685+0.82033j -0.229247+1.40806j -1.09982+0.55078j 0.0715536+1.27001j -0.361125-0.974415j 0.0333231-0.432411j -0.368086-1.23313j 0.186822+0.28546j -0.0754128-0.00650603j -0.839693-1.09284j 0.467864+0.64982j 0.388813+0.233104j 0.237652+0.208538j -0.244714+0.384261j -0.00995987+0.216469j 0.74287+0.570266j 0.976797-0.49742j 0.0670738+0.315396j -0.189848+0.190418j 0.573862+0.887446j 0.0267264+0.384431j 0.206081-0.0269739j 0.64772-1.02658j 0.572375+0.351904j -0.155656-0.346446j -0.0659567-0.0286317j -1.11871-0.609525j 0.20873+0.207496j 0.0316883+0.077854j 0.792466+0.0917063j 0.439056+0.279991j -0.242868+0.0528946j 0.0249676+0.183564j -0.301938-0.142939j 0.805772-0.344325j 0.132951+0.116737j 0.053336+0.193031j 0.541229-0.512318j -0.33199+0.109358j -0.638596+1.23339j 0.158034+0.260986j 0.160415+0.422761j 0.367191-0.592694j 0.324428+0.368269j 0.260843+0.0220039j 0.710114+0.496817j 0.458202+0.309503j -0.287795+0.203909j 1.05356-0.347998j -0.174763+0.482113j 0.0397206-0.170573j 0.76792-1.33531j 0.427884+0.0203794j -0.306511-0.580321j -0.729379+1.69848j 0.22714+0.257422j -2.00521-1.25245j 
0.560968-0.551348j -0.225369-0.52431j 0.439413-1.01913j -0.423992+0.54116j -1.18826-1.45181j -0.12833+0.607672j 0.209988+0.395962j -1.15317+0.273736j -0.0898462-1.19997j -0.592231+0.470418j 0.140848-0.59772j -1.31022-0.542238j -1.06725-0.477232j 1.47476+0.840305j 0.681983+0.314147j -1.17463+1.97715j 0.957289-0.535671j -0.624062+0.276311j 1.18706+0.618049j 0.670645-0.0237593j -0.701505+1.29505j -0.0546949-0.84291j -0.627739-0.317285j 0.704599+0.184602j 0.306158-0.183816j 0.943823+0.526614j -0.0936442-0.150992j -0.840004-0.0503785j 0.201272-0.0753984j 0.298213-0.707824j 0.74593-0.748563j 0.654629+0.349928j 0.0749839-1.13828j -0.273222-0.870609j 0.722494-0.163403j 0.0667469-0.810017j 0.572285+0.213381j -0.383495-0.82094j 0.639535-0.69208j 0.596523-0.671146j -0.0103835+1.7283j -0.0753909-1.28489j 0.834678+0.707264j -2.13048+0.287489j -0.271515-0.455446j 1.20292+0.497942j 0.0713099-0.370096j -0.639009-0.591956j -0.168286-1.32112j -0.925231-0.791106j 1.24172-0.126157j 0.618162+0.324174j 1.09284-1.12481j -0.239638+0.947532j -0.533694+0.652003j -0.633519-0.754288j -0.219499-0.297299j -0.120052+0.247279j 0.339165+0.20036j -1.01566-0.684106j -0.0373207+0.237914j -0.955818-0.256595j 0.240614+0.124042j -0.0156403-0.200419j 0.0488122-0.334771j 1.0654-0.336551j -0.446763-0.499072j -0.0778365+0.157084j -0.04675-0.084688j -0.0708662-0.0916361j -0.331393+0.344188j 0.460869-1.07782j -0.559147+0.676737j 0.258056-0.446979j 0.352197-0.227787j 0.0851806+0.0199457j 0.172919+0.628987j -0.0821632-1.08657j -0.0519251+0.459185j 0.343568-0.549291j 0.121354-0.461528j 0.0721851+0.19411j 0.252758-0.116148j -0.493044-0.836147j -0.00852572-0.0409591j -0.946213-0.453599j -0.0774077-0.231403j -0.600203-0.0312673j -0.282307-0.278791j 0.0313811-0.138094j 0.266778-0.661381j 0.312872-0.287652j -1.5093+0.361877j 0.0172154-0.530703j 0.417877+0.989248j -0.142484+0.186573j -0.411178+0.700445j -0.405796+0.383414j -0.21118-0.416264j 0.257975-0.492059j -0.693521-0.055208j -0.439402-0.476172j -0.202643+1.03166j -0.837045-0.319972j 2.09941+0.123987j -1.03766+1.01605j 1.34788-0.269774j -0.342802+0.373484j 0.909889+1.86812j -0.237657-0.67566j 0.0166625+0.570525j -0.0216348+1.01646j -0.441524+0.679053j -0.501257+0.582981j 
