0.00484853-0.147372j -0.149558-0.00516815j 0.0179822+0.156254j 0.171843-0.0236591j 0.0559999+0.0287053j 0.00662456+0.0360168j -0.000557764-0.00562657j -0.0192085+0.0559892j -0.0238151+0.0320532j -0.00421775+0.0236597j -0.035115-0.0242601j 0.0122248+0.00994082j 0.00567576-0.00107936j -0.00312788+0.00130781j 0.0219056+0.0242503j -0.000644844+0.00348837j -0.00612697-0.0250395j -0.00114667-0.0268715j -0.00218263+0.00494034j 0.0437151-0.0184757j 0.0203976-0.0151652j -0.0664094+0.0109394j 0.0426451+0.0725023j 0.0458945-0.0506708j -0.0670489+0.0181702j -0.000826759+0.0942599j -0.140267-0.0711872j -0.162574+0.103925j -0.0569387+0.116658j 0.047547-0.154852j 0.0669431+0.122067j 0.0539174-0.112273j 0.047759+0.156392j 0.121859+0.0271795j -0.0553526-0.132923j -0.0579359-0.0817852j -0.0468565+0.041707j -0.0931355+0.106623j 0.144509+0.103137j 0.0523245-0.0590627j 0.042702+0.00840925j 0.0209492-0.0705401j 0.0310535+0.033879j 0.134467+0.119808j 0.0885096+0.0512425j 0.117895+0.00823674j -0.159592-0.0462671j -0.0381535-0.150835j -0.122604+0.0419156j -0.257007+0.0910724j 0.00766799+0.0643759j -0.141775+0.0955102j 0.0239038+0.126283j -0.0670826+0.0536116j 0.0195008-0.286513j -0.170146-0.110764j -0.157638+0.0346319j 0.0828723+0.0392799j -0.0832655+0.0299881j -0.0497684-0.0398451j 0.114598-0.0862215j -0.0528945+0.096214j 0.0117718-0.122863j -0.0120497-0.00276655j -0.0543787-0.122558j 0.0678064+0.00353761j 0.0122042-0.050625j 0.0319302+0.0115303j 0.011529-0.0355364j 0.0239387+0.0204075j -0.0728399-0.0580432j 0.0348301+0.0595125j -0.0262927+0.0502073j -0.0303845+0.0240344j -0.0520221-0.0190726j -0.0497366-0.0107311j -0.0146739+0.0369213j 0.022333+0.0222481j 0.0548738+0.00446969j -0.028425-0.000620244j -0.0364073-0.00135673j -0.0400605-0.0301834j 0.0318953+0.0151047j 0.00554878-0.00418029j 0.0292862-0.0263939j 0.0170387+0.0212405j 0.0192344-0.0297647j 0.0109557+0.00543086j 0.00543566+0.0140067j -0.0118717+0.00392904j -0.0220417-0.00669726j 0.0279286+0.0111505j 0.0227344-0.00296846j 0.0345452-0.00328179j 0.0231682-0.0189103j 0.0149994-0.0202893j 0.0165162+0.0023163j -0.00904064+0.0169818j 0.005925-0.0174182j 0.0235816-0.0226989j -0.00931574-0.0380041j 0.00116358+0.01602j 0.0030593+0.0128178j 0.0201021+0.000753262j 0.0474373-0.0181158j 0.00612141-0.0268646j -0.0322679+0.00851088j 0.000689064+0.0291064j -0.00519506-0.0156868j 0.0102054+0.00350598j -0.0159154+0.00461658j -0.00425974+0.0102432j -0.00691708+0.00836816j 0.0016007-0.00415615j 0.00551057-0.00122734j -0.000946999-0.00118017j 0.0146372-0.00295977j -0.00182164-0.00412271j 0.0149496-0.0145322j 0.00142244+0.0409933j -0.0428261-0.023008j 0.00922762-0.00733941j 0.00588155-0.029388j 0.0337646-0.0009006j 0.0207133+0.00180563j -0.012463+0.0287812j -0.0164274+0.00779448j -0.0315432+0.0061609j 0.0147588-0.0370752j 0.0273002+0.0321803j 0.0296927+0.0166151j 0.0145309-0.0328944j 0.0517471-0.0246604j 0.0213175+0.0466703j 0.0601122-0.0236283j 0.0233362+0.0596552j 
0.0533223-0.235703j -0.237824-0.0545305j -0.0206655-0.0493127j -0.0738664+0.0197055j 0.0115534-0.0626988j 0.0526741+0.023853j -0.00789848+0.0593698j 0.00361981-0.0359299j -0.0641134+0.033929j 0.0654181+0.0326144j -0.0184369-0.0293403j 0.00703385+0.0477267j 0.0402509-0.0346158j -0.00439387-0.0544819j -0.0199619-0.0229661j -0.0127615-0.0103291j 0.0397244-0.012754j 0.0329154+0.0216575j -0.00634+0.000754503j -0.0183763+0.0444371j 0.0228879+0.00510398j -0.00296559-0.0283193j -0.0253073-0.0193995j -0.0164912+0.0163669j 0.0222745-0.0198241j -0.0135071-0.0515339j 0.0681114+0.0214744j -0.00674459-0.0221588j 0.0771532+0.040801j -0.0576803+0.128128j 0.0208097-0.0202706j 0.0704379+0.0263219j 0.0161879-0.0104746j -0.0274418-0.051337j 0.0699038+0.0169774j 0.0566084+0.0152006j 0.000171337+0.0446301j 0.0527937+0.0140089j 0.00232934-0.0697001j -0.0312264-0.00568311j -0.0800343+0.0932872j 0.0980538+0.0754851j 0.00350047-0.0067345j -0.000560166+0.0283152j -0.0110548+0.0554743j -0.0356935+0.022915j 0.0310498+0.0225235j -0.0466633+0.00963016j 0.0236585-0.00128238j -0.0120157+0.00121309j 0.0176524-0.0655263j 0.0822727+0.00961799j -0.0159007-0.087296j -0.0202549-0.0146438j 0.0488009-0.00860085j -0.0130073+0.0360596j 0.042622-0.0669352j -0.0395362-0.118365j 0.05376+0.0561261j -0.0180152+0.0107969j -0.0859085-0.0926831j 0.0843709-0.000850113j 0.0591193-0.0074223j -0.0668911-0.0104789j -0.123808-0.069129j -0.0247715+0.0542957j -0.0348441-0.0306889j -0.0205423+0.0206695j -0.0883407+0.0468167j 0.045561+0.0599438j 0.056866-0.044031j 0.0719032-0.0373811j -0.0548694-0.0301087j 0.0313288-0.0537215j -0.0294855+0.00360136j -0.00308165-0.0309204j -0.00966452-0.0494343j 0.0758589-0.0239594j 0.0461226-0.0183449j -0.0490517-0.0127109j -0.0403341-0.0315508j -0.0608228+0.0328425j 0.103538-0.0557755j -0.0598864+0.00641099j 0.0747072-0.0377978j -0.000581539-0.020581j 0.046439+0.00947015j 0.0141511-0.023618j -0.0220713-0.00730243j 0.0203543-0.0246735j 0.0154182-0.0285884j -0.0314951+0.0400788j -0.0417807+0.0296112j 0.00400439+0.0312871j 0.0392646+0.0698149j 0.00747283-0.0175866j -0.0525583-6.32841e-05j -0.0249971-0.0321824j 0.0179019+0.0439301j -0.00648882+0.0154334j -0.00139392+0.0677948j -0.00848145-0.028026j -0.0165678-0.0269303j 0.0183996-0.026054j 0.0564734-0.0693741j 0.0277746-0.0320572j -0.0256541+0.0259685j -0.0255557+0.0676485j 0.0339536-0.0151093j 0.0126218+0.0344733j -0.0893874+0.0958566j 0.0254817+0.060881j -0.0514929+0.00515783j 0.025908-0.00856438j 0.0199983+0.133602j -0.0501593+0.0635158j -0.0592949+0.00267372j 0.0471564-0.0238021j 0.0159826-0.0305389j -0.025371-0.065444j -0.0197894-0.0328684j -0.0569846-0.0781361j 0.0697261-0.089091j 0.0141505-0.0751384j 0.0354302-0.00817471j 0.0488749+0.0422346j 0.162598+0.116515j 0.0222524-0.112578j 0.0597117-0.0628794j 0.092522-0.0412242j -0.0372986+0.0946448j 0.0882349+0.0417876j -0.000732361-0.0508763j 0.0376318+0.0170031j 0.303318+0.0305403j -0.0308472+0.302073j 
0.0742364+0.108533j 0.108993-0.0738511j 0.0125323-0.00130707j 0.0051843-0.0165377j -0.00205567-0.027212j -0.00412076-0.0659396j 0.0860226-0.0282128j 0.0282374+0.0469322j 0.039853+0.0529629j 0.0291585-0.0410855j -0.0338903-0.0142797j 0.0244139+0.00796811j 0.0104514-0.0280671j -0.0252975+0.00861185j 0.0184937-0.0066231j -0.0122221+0.00568124j -0.00615508-0.0389046j 0.0260768-0.000971563j 0.00314092+0.0107997j 0.0318905-0.00402113j 0.0153602-0.0021746j -0.0106393-0.0134661j -0.0194804+0.0265121j 0.0164938+0.00216929j 0.0196053+0.0465589j 0.0377796-0.0109408j -0.0300444+0.00722414j 0.0068899+0.0271507j -0.00292806-0.00743828j 0.00246191-0.0233546j -0.014457-0.000260698j -0.00602083-0.00269801j 0.0014365+0.0124908j 0.00498211-0.0122417j 0.00865586+0.00828015j -0.00542452-0.00130025j 0.00243628-0.00495748j 0.0452799-0.00761776j -0.0373949-0.0200896j -0.0108863+0.0653144j 0.0244+0.230759j 0.237635-0.0238379j 0.0449333+0.0202009j 0.00715751+0.0451296j -0.0422932+0.0234369j -0.00611841-0.019885j -0.0454714+0.00786373j -0.0280896-0.055805j -0.0203825+0.020687j -0.0325339-0.00968254j 0.0683085+0.0329624j -0.0286529+0.100942j 0.0868947+0.0229622j 0.0183475-0.010677j -0.0513689+0.0457203j 0.0204347+0.057388j 0.0585674+0.0209812j -0.0514508-0.0477611j 0.0264329-0.106392j -0.0795907-0.107242j 0.0542657-0.00824177j -0.00285697-0.00169j -0.0627058-0.0473863j -0.0544053-0.105214j 0.00743948+0.0395694j 0.163832+0.0433539j 0.0219909+0.00679127j -0.103587+0.100548j 0.0247452+0.0572864j 0.0794197+0.095424j 0.0637009+0.0795325j 0.134222-0.0682757j -0.145547+0.0339095j -0.024848+0.0447419j 0.000100065+0.0673562j -0.0194187-0.072762j -0.0104603-0.0255781j -0.134136+0.021087j -0.0541928-0.0148299j 0.0706529-0.0531493j -0.0255474+0.0449345j 0.0744872-0.00159317j 0.109118-0.0965514j -0.0559825-0.0294893j 0.0153393-0.0803846j 0.0287674-0.0396129j 0.0405283-0.0697727j -0.000953277-0.0410387j -0.0181115+0.0524169j 0.0352206+0.0481736j 0.0688545+0.0512462j -0.0315741+0.0202503j -0.000209033+0.00391885j -0.0232424+0.0438911j -0.010501+0.0903768j -0.059584+0.0627272j -0.0159334-0.0158976j 0.010523-0.0105491j 0.025742+0.0472861j 0.0625653-0.166383j -0.0274941+0.0467974j -0.0607694+0.0266454j -0.0424858-0.0389403j 0.0127955+0.0442615j -0.0515222+0.0341558j -0.0201717-0.088515j 0.0748453+0.0828281j 0.0738666+0.06258j 0.0453796-0.0192521j -0.0158871+0.0193649j -0.00469828+0.024671j 0.0503108+0.00708497j 0.0194167-0.144374j 0.0363497+0.00697021j 0.0200403-0.0226164j 0.0172114-0.029322j -0.144495-0.0420853j -0.0158569-0.1315j 0.0671516+0.0162191j 0.0719151+0.0297886j -0.011934-0.0181949j -0.0542792+0.00561689j -0.0252623+0.0750502j 0.048411+0.0109576j 0.046726+0.01571j -0.0442848+0.0518058j -0.0535698-0.0268638j -0.00488071+0.0253866j -0.0136624-0.00194684j 0.0152784+0.00403205j 0.0938575+0.291994j 0.291452-0.0939915j -0.0142485+0.0327529j -0.0278351-0.0191266j -0.0866998+0.074898j -0.0746826-0.0860882j 
0.0336592+0.0243417j 0.0253218-0.0343945j 0.022897-0.0105581j -0.00744611-0.0248384j 0.00183463+0.010156j -0.00181005-0.000220373j -0.00706263+0.00362656j -0.00111848+0.00245287j 0.00210296-0.010981j -0.00733347+0.00448763j 0.013455+0.00314742j -0.00913072-0.00453301j 0.00275536+0.0100441j 0.00615337+0.00526536j 0.00588032+0.000296661j 0.00302752-0.000808245j -0.0024638+0.00874263j -0.00762616+0.00765714j 0.00171943+0.000970982j -0.0043761-0.00378417j -0.00825415-0.000811286j 0.00936706+0.00813831j 0.00389814-0.0105743j -0.00892929-0.00351698j 0.00239659+0.0234387j 0.0309705+0.00358399j -0.0199633+0.00205941j 0.00778563+0.00337241j -0.0170652-0.0218361j 0.0192801-0.0249354j -0.0145614-0.00366127j -0.0153099-0.0108979j -0.000899947+0.00552363j 0.00144863+0.000649669j -0.00705771-0.00420619j -0.0134374+0.00449242j 0.0023443-0.00417857j -0.00116632-0.00109765j 0.00381937+0.00909048j -0.00443509-0.00517154j -0.00799668-0.0091721j -0.0149309+0.0116162j -0.00178059-0.000187694j -0.000747934-0.00770506j -0.00300713-0.00338929j -0.00747873-0.00607881j 0.000499173+0.00478864j -0.00141795-0.00270543j 0.0031868+0.00679408j 0.00295292+0.00315283j 0.0116163+0.000163057j -0.00457154+0.0145407j 0.0402755+0.0309117j 0.0290273-0.0271117j 0.00357444+0.0246639j 0.00938148-0.022011j -0.0207468+0.0107712j 0.0182492+0.052811j -0.022751-0.0112589j 0.0199138-0.0204835j 0.0429648+0.0281058j -0.0115649-0.0005037j -0.0269993+0.0370255j 0.0145303-0.0115659j 0.0610388+0.0169618j 0.0102913-0.0130961j 0.0194154+0.00955605j 0.00273114-0.0114909j 0.0169025-0.0226627j -0.0129383-0.0197093j -0.0203572+0.0425194j -0.0268304-0.00631035j -0.000432054-0.00454269j -0.0200474+0.0181448j 0.00421893-0.00221976j 0.00334869-0.000625836j -0.00616118+0.0292756j -0.0239519+0.0285882j -0.0195176+0.00095673j 0.0113129-0.00276092j 0.0256367+0.0122442j 0.0283691-0.0120141j -0.0282602+0.0168444j 0.0135441+0.0119878j -0.00553564+0.0114319j -0.0147436-8.65998e-05j -0.00798796-0.00155795j -0.000700671-0.00710322j -0.011997+0.0092163j -0.00439291+0.0153915j 0.0115731+0.0261031j -0.00383065-0.0113623j 0.0116935-0.00914967j -0.00914388-0.0110805j -0.0240049-0.0237315j 0.0120462-0.000802516j 0.0167569+0.0168826j 0.0111094+0.0255861j -0.0172185-0.0320793j -0.0022668-0.016743j 0.0129233-0.0251858j 0.00810318+0.0227197j 0.00688582+0.00876476j -0.0110864+0.0263688j -0.0172669+0.0308341j -0.00720949-0.00521152j 0.0388646+0.00603667j -0.00188291+0.00291866j -0.0227205-0.00190958j -0.0200563-0.00747554j 0.0288508-0.0300418j -0.00151231-0.0125592j 0.0201225+0.000508486j -0.0171888+0.00118424j -0.0271973-0.0398376j 0.0444987-0.00891585j -0.0153231-0.00623829j -0.0156868+0.00476804j -0.00523565+0.0258809j 0.00697496+0.0189026j 0.00211349-0.0187741j 0.00470291+0.0248406j -0.0439114+0.0452872j 0.00898229+0.00739453j -0.00248583-0.0168139j 0.0062047-0.00830682j -0.0247367-0.037318j -0.00156788-0.00159578j -0.00704489+0.0215484j -0.0208472-0.0206029j 0.0115467+0.00628668j 0.00847131-0.00870667j -0.0625936+0.0181239j -0.012085-0.0607355j 0.00250203-0.0558539j 0.0573716+0.00322839j 
0.0093418-0.0340733j -0.0326904-0.00910151j 0.0131341-0.00685197j -0.0117434-0.0122162j 0.0042168-0.00831141j 0.00112961-0.0221062j 0.0204438+0.00392104j 0.00259382+0.00621562j 0.00143877+0.0043173j 0.00482255+0.00720709j 0.00388534+0.00191041j -0.000461159+0.00225391j 0.00841432-0.00360814j -0.00937226+0.00185832j 0.00250136+0.00108256j -0.00495905-0.000794869j 0.00401498-0.00768701j -0.000714068+0.00151578j 0.000522569+0.00383762j -0.00728713+0.00353433j 0.00555955-0.00305385j -0.00253901-0.00383292j 0.00532814-0.00461777j 0.000405335-0.00840675j 0.00664151+0.0138806j 0.0153399-0.00245209j 0.0114033+0.0138731j 0.0116762-0.0092325j -0.00723299+0.00669473j -0.0153726-0.00532244j -0.016402+0.0119938j -0.0056983+0.0137067j 0.00889827+0.00455641j -0.00114942-0.00702506j -0.00389207-0.000485677j -0.00466488+0.0166728j -0.013695-0.00753142j 0.00286194-0.0231813j 0.0176949+0.0182356j 0.00591201+0.00106906j 0.0275368-0.00187543j -0.00126341-0.0145299j 0.00868364-0.00924729j -0.000666972-0.0118674j -0.0057994+0.000517221j -0.00920362-0.00717739j -0.00741914+0.0188276j 0.0117863+0.00118324j -0.000762529+0.0123566j -0.00363335-0.00357935j 0.00629551-0.00430684j 0.00450082-0.00508873j -0.0217549+0.0188726j 0.0204828+0.0197222j 0.00745649+0.00653589j 0.016685-0.0146981j -0.00456105-0.0229123j -0.0299764+0.0209331j -0.0282539-0.0363169j -0.0153031-0.000216394j 0.0143035+4.34174e-05j -0.00271998+0.0135891j -0.0294075+0.0053571j -0.0104602-0.0278916j 0.00817155+0.0141775j 0.0109222-0.00407093j 0.00793104+0.00806027j -0.00975371+0.0218667j 0.00681782+0.00677818j 0.00477871-0.00208082j 0.0112901+0.0135848j 0.0288696-0.0164503j -0.0141278+0.00511428j -0.00953489+0.00771132j 0.00104954-0.00472585j -0.00930259-0.028286j 0.00544163-0.0139741j -0.0199328+0.0014075j 0.00926222-0.00454446j 0.0163025-0.00334927j 0.00763076+0.0038819j 0.00898494+0.00828916j 0.00366417-0.0192119j -0.00739893-0.0145121j 0.0104174-0.00223765j 0.00429233-0.0146689j 0.00397899-0.0198771j 0.00229961-0.0045305j 0.0032154-0.00603184j 0.0101132+0.0172473j 0.0248922+0.0187757j -0.00116473+0.00309769j 0.0156942-0.00231098j -0.00724472-0.00675899j 0.00463149+0.0167511j 0.00854418+0.005529j 0.00278721-0.0105895j 0.00804421-0.000350137j 0.0194239+0.000964197j 0.0207082-0.0197089j 0.00136477+0.00418853j -0.0277756+0.00232602j -0.0014533-0.00259479j 0.00935581-0.00436449j -0.0133622-0.00830438j 0.00791079-0.00877914j 0.0170743+0.0164364j 0.00281551+0.00279665j -0.00133593-0.0119147j -0.012204+0.00131099j 0.00195224-0.00424416j 0.00570188+0.00865148j 0.0190094-0.0157118j 0.0131279-0.0118138j -0.00800965+0.00918975j 0.00342999-0.00859097j -0.00691101-0.00678501j 0.00879229+0.00102869j -0.0033344+0.00280685j -0.00201661+0.0210621j 0.00873108-0.0144935j -0.00333423-0.0193881j 0.00134886+0.0106679j -0.00304519+0.0146023j 0.0385953+0.0164962j -0.013387+0.028973j 0.00919327+0.005174j 0.0218581-0.0280944j 0.0241771+0.0116383j 0.00819885+0.00922191j -0.0257913+0.000306051j -0.000866126+0.0258372j -0.0123269-0.015784j 0.01452-0.0104373j -0.0306785-0.0228811j 0.023116-0.0296656j 
-0.00976228-0.0014423j -0.00188879+0.00991265j -0.00693761+0.0106187j 0.00892109+0.00815779j -0.00514293-0.0145452j 0.0127119+0.010172j -0.00689327+0.00165715j -0.00317852-0.00538679j 0.00356275+0.0113248j 0.00733632-0.00249955j -0.0135461+0.00285625j 0.00780712+0.00177599j 0.00521539-0.00868111j 0.00728278-0.00366843j -0.00316497+0.0023835j -0.00357472+0.00502886j -0.0075749+0.00485402j 0.00602007+0.00118768j 0.00361176-0.0044627j 0.00098036+0.00462767j 0.00532555-0.0148529j -0.0196948-0.0118529j -0.010639+0.0107136j 0.00262918+0.00330535j -0.0338026+0.00149499j -0.00409274+0.0354459j -0.00454122+0.00104702j 0.0259324-0.00655267j -0.0151455-0.0286304j 0.00923303-0.0148866j -0.00593138-0.00565894j -0.00939659+0.00722647j 0.00469936-0.00724629j 0.00523357-0.00211477j 0.00200789+0.00600179j -0.00194728+0.00124114j 0.00830697-0.0074842j 0.00300238-0.00591161j -0.0182188-0.00623313j 0.00161736+0.00736422j 0.00811716+0.0246306j 0.0237464-0.0118554j 0.000267374+0.00242266j -0.000466648-0.0100028j -0.00197268-0.00572743j -0.00188477-0.000267946j 0.00868447-0.0092032j 0.00239032+0.0049698j 0.00448926-0.00541473j 0.00751195+0.00277551j -0.00948708-0.00998767j 0.00263215-0.0113977j -0.0211497+0.00893312j 0.0155234+0.0195318j -0.0145248+0.0221109j 0.0220777-0.00919376j -0.00948076+0.00613772j 0.0151162+0.0364168j -0.0249775+0.0104477j 0.0188791+0.00457958j 0.0136519+0.0027198j 0.00883232+0.0269478j -0.00218485+0.0179728j -0.0108889-0.0201181j -0.00405172+0.000741136j -0.0175789+0.00347392j 0.0166263-0.00668331j 0.00818539-0.0277454j -0.00920826-0.00849133j -0.0325377-0.0094415j 0.0101298-0.0165508j 0.0281985+0.00978103j 0.00966889+0.00681691j 0.00138806-0.00828748j -0.0024547-0.00533472j -0.0151698-0.00677257j 0.0130265-0.00650755j 0.00489093-0.00482246j 0.0106114-0.00783998j -0.0125209+0.00127177j 0.0141826+0.00365986j 0.00798871+0.00569943j 0.00554461-0.00131049j 0.0258755-0.0038549j 0.00202502-0.00792757j 0.00583679-0.015299j -0.0126005-0.00278857j 0.00430919-0.00355861j -0.00340492-0.00834944j -0.00554439-0.00211746j 0.00148125-0.00924074j 0.00863573+0.00149472j -0.000157308+0.0163696j 0.011144-0.00560915j -0.00828899+0.00969787j 0.0255205-0.0240896j 0.00898729-0.0193155j -0.00818135-0.00291829j 0.00235697+0.00599645j 0.00774538-0.00714486j -0.00144245-0.00291166j 0.00303805-0.0145402j -0.000326821-0.00723356j -0.00650192-0.00439767j 0.00121022-0.00770404j 0.000250646+0.0173397j 0.00563097-0.000889793j -0.00116284-0.00163307j -0.00619032+0.0115595j -0.0043509+0.0124512j 0.00618904-0.00671665j 0.0120299+0.031817j 0.0139413+0.0090264j 0.0154356-0.00421017j 0.00326832+0.00984155j -0.00749206-0.011276j -0.00159568-0.002074j 0.0316122-0.00128016j 0.00402243+0.0182417j 0.00279849+0.01234j 0.000938796-0.00245502j -0.0101717-0.0159161j 0.0133396+0.0178074j 0.000721581+0.00192783j 0.023751-0.0228985j 0.0206916+0.0226156j -0.0117818+0.0263305j 0.0329992-0.0257471j 0.0378374+0.0229087j 0.011674+0.0173699j 0.0266771-0.0103776j -0.012428-0.0268375j -0.000509138-0.045948j 0.0420535-0.00296463j -0.0281252-0.00938499j 0.00879552-0.0279754j 
0.0184342+0.0171457j 0.0179136-0.0191977j -0.0136244-0.0240836j -0.0242225+0.0151517j 0.0160236+0.00202094j -0.00803684+0.0111211j -0.00767302-0.00404512j -0.0226926+0.00735238j 0.0104301+0.0102268j 0.00137601+0.0100591j -0.00945737+0.010009j 0.00777649-0.00796606j 0.000654178-0.00586507j 0.000740006-0.00942044j -0.000150111+0.0208773j -0.000591789+0.00858298j 0.00893915+0.00736857j -0.0056499-0.00857723j -0.00527756-0.00453745j -0.00798484+0.0138425j -0.000141695-0.0020796j -0.0205199-0.021001j -0.0149283+0.0101863j 0.00695165-0.00196639j 0.0206488-0.0160552j -0.0163762-0.0222553j -0.00199042-0.0117978j -0.00765166+0.0264981j 0.0286482-0.00448336j 0.0111651+0.0168803j -0.00999335+0.00315868j -0.00817461-0.00154813j 0.0117512+0.00462356j 0.00712237+0.00716247j 0.00605593+0.0108328j -0.00493386+0.000395437j 0.00535971-0.00223997j -0.0171276-0.00686805j -0.00100327+0.0114935j 0.0165169-0.0161805j 0.0144293-0.0072502j -0.00878127-0.0188718j -0.00611818-0.00225018j 0.00207496-0.010641j -0.000365901+0.00346561j 0.00843016+0.00434276j -0.00603588-0.0114802j -0.00476409-0.000743057j -0.00641396-0.00127242j 0.00291348+0.0219047j -0.0141948+0.0036295j 0.00486726+0.00659541j 0.0294946+0.0102318j 0.0167287-0.0246718j 0.00782554-0.00329565j -0.0223129+0.00905002j 0.0122449+0.0011366j 0.00530464-0.0267243j 0.00203185+0.0228877j -0.00184945+0.0195769j -0.0319506-0.0088128j 0.000808665-0.0213646j 0.00422017-0.0131358j 0.00263085+0.0129335j -0.00179596-0.000427929j 0.0153505+0.0143768j -0.000496349-0.00719712j -0.00670286-0.00360586j -0.00635434-0.00512244j -0.00347853+0.00556672j -0.0192235+0.00518948j -0.00288168-0.00996145j -0.0110113+0.000154799j -0.00023045+0.0144268j 0.00772168+0.00990607j 0.0197741+0.00627155j -0.0176919-0.00854466j 0.00214243-0.000203042j 0.00151274-0.00170857j 0.0014379-0.0124415j -0.0155945-0.00621274j 0.00559172-0.0145401j -0.0013008-0.00198514j -0.0017448-0.0108996j -0.00726706+0.00275233j -0.00789524+0.005654j 0.000558811-0.00398466j 0.000148316-0.00642193j 0.00210452+0.00171098j 0.00628484+0.00330698j -0.0130168+0.0105424j -0.000701696+0.000531446j -0.0166267+0.00414621j -0.0120977+0.00616693j 0.012998+0.00158584j -0.0230669+0.00900224j -0.0132877+0.00236878j -0.00526386+0.00495133j 3.83972e-05-0.00304168j -0.00902067-0.000805502j -0.00514995-0.00832792j 0.00467449-0.0045025j -0.00629-0.00682075j 0.00940105+0.00268812j -0.00677276+0.0120777j 0.00925988-0.00110845j -0.00555837+0.00921433j 0.00538691+0.00819329j 0.00851679-0.00530363j 0.0117033-0.0041772j -0.0123987+0.00801584j 0.00147132-0.0217582j -0.00190144-0.00239041j -0.00291996+0.0146148j 0.00120183-0.00860881j -0.0020071+0.0135777j -0.0106258-0.0195327j 0.00631266-0.0254608j 0.00906235+0.00275838j 0.00560879-0.00759847j -9.31959e-05+0.00446122j -0.0089435-0.000725566j -0.0226929-0.0147234j 0.014124+0.000210256j -0.00960062-0.0137353j 0.00652409-0.00923275j -0.0141006-0.0308071j -0.0297604+0.0394507j -0.0401612-0.0125309j -0.0175239-0.0044064j -0.0182257-0.0143758j -0.0123311+0.0170166j 0.0266185+0.0380077j -0.0339483+0.0261268j 0.0168212+0.0101856j -0.00977915+0.0164784j 
-0.00629862-0.0162814j -0.0161697+0.00682068j 0.00788897-0.0310038j -0.031706-0.0101245j -0.00422329-0.00218583j -0.0171759+0.0283648j -0.030041-0.016087j -0.00148712-0.0182891j -0.00909641-0.0015148j 0.00791361+0.0105081j -0.00343285-0.00803967j 0.00171264+0.00585393j 0.00759436-0.00630261j 0.0291042+0.00225635j -0.00313796-0.00523365j 7.18427e-05+0.0077276j -0.0115899+0.0218684j 0.00846199+0.00900755j 0.00857898-0.0110114j 0.00210944+0.00583668j -0.0155434-0.0181356j -0.00696359+0.0032034j -0.016517-0.000909617j -0.00995331+0.0210804j -0.017637+0.0158266j 0.0163158+0.015209j -0.0032477+0.0160009j 0.00036009-0.00524936j -0.0114379+0.0190709j -0.0178187-0.00935743j -0.000250648+0.00953435j 0.00122227+0.0030401j -0.00144453+0.00317885j -0.00455258-0.00583466j -0.00380534-0.00851437j -0.00216152+0.00750176j -0.0123711-0.0028405j 0.00426528-0.00197513j 0.0175292+0.014043j -0.00353269-0.00275441j 0.00952984-0.0199246j -0.0218762-0.000383479j 0.0054454-0.00424945j -0.00222456+0.00276715j 0.00123062+0.00107811j -0.00462875-0.00403886j -0.0124214+0.0143576j 0.00527172+0.000852223j -0.00203998+0.00967641j -0.00336714-0.0101662j 0.00927272+0.00489869j 0.000428566-0.000253536j -0.00205769-0.00657078j -0.0112104-0.0028617j 0.0141211-0.0114752j -0.00288563-0.00327334j 0.000716072-0.0109154j -0.0194066-0.0115395j 0.0111306-0.0240496j -0.0138275-0.0120188j 0.00527381+0.00398612j -0.00773611-0.00924254j -0.00739064-0.00545189j 0.00424264+0.00141152j 0.00810727+0.00307883j 0.0109556-0.00733638j -0.0101288+0.00867353j -0.00925575+0.0265121j 0.00813891+0.0100046j 0.0228217+0.00551834j 0.00101465+0.0158291j -0.0105255-0.0104391j -0.00602428-0.00389382j -0.00393497+0.00296573j 0.000662377-0.00292229j 0.00331961-0.00790789j -0.00209425+0.00389111j -0.00780538+0.00239406j -0.00447722+0.00474851j 0.0129473+0.00500442j -0.00134835-0.000189494j -0.00743455+0.00108344j -0.0057694-0.0031039j -0.0205246-0.0023827j 0.00442994+0.00873016j -0.00203614+0.00587584j 0.0101085-0.000676622j -0.00286264+0.0040944j 0.00463139+0.00317627j 0.00422071+0.00774909j 0.0103785+0.0111124j -0.00607976-0.00123661j 0.0140594-0.0116635j -0.00664267-0.00274606j 0.00292569-0.00242301j -0.00869797+0.0148842j -0.000870535+0.00982688j 0.0108657+0.00227382j 0.00574986-0.00329178j 0.00348354+0.00366381j 0.0030469+0.00470456j -0.0158934+0.0110643j 0.00163117+0.00762585j 0.00617785-0.00041481j -0.0014408-0.00201482j 0.0026042-0.0136083j 0.00353612+0.00167874j -0.00092141-0.0026588j 0.00104863-0.0111671j -0.00428013-0.00903121j 0.000804284-0.000546322j -0.00839401-0.014432j -0.00101481-0.00737149j -0.00583878-0.00640432j -0.00812298-0.000725897j 0.00832697+0.00193653j 0.00566246+0.00812018j -0.0236685+0.0113294j -0.00724036-0.0139336j -0.00668462+0.00034862j 0.00280258-0.00495772j 0.0110142+0.00722622j -0.00170838-0.00398419j -0.00728034+0.0040335j -0.00329679+0.0267987j -0.0213679-0.00536497j 0.0169579-0.00717417j -0.00591698-0.00505445j -0.00441539-0.00612435j -0.0033308-0.00882768j -0.0270229+0.00337698j 0.00410498+0.0277352j -0.0144759+0.01377j -0.0125239-0.0114287j 0.00859805-0.00662989j 0.00676925+0.00887316j 
