0.00991791+0.142366j 0.0559299-0.176107j -0.0893313+0.101305j 0.0687505+0.0745784j -0.0286667+0.0206812j 0.0280628-0.0160577j 0.00932155+0.032368j -0.0109047+0.0478867j 0.0553557-0.0205573j 0.0269505+0.00111851j -0.000697769+0.0500542j 0.0212732-0.00583463j 0.00963125-0.0642382j -0.0188371+0.010218j 0.0233697+0.00704084j 0.00773845+0.0745383j -0.0562711+0.0543227j 0.0340656-0.0282616j 0.0191178-0.015936j -0.0104147-0.00198248j 0.0116405+0.0133869j 0.0122185-0.00321844j -0.00958953+0.00907256j 0.00657435-0.00280168j 0.000646625-0.00361444j 0.00280302+0.00468466j -0.0021184+0.0019621j 0.00249756+0.00395951j 0.000225248+0.000325323j 0.000806345-0.00241287j 0.00285991-0.00200072j -0.00208055-0.00126995j 0.00415306+0.00261131j -0.00289688-0.00410152j 0.00165631+0.00561214j -0.00437276-4.33348e-05j 0.000308997+0.00138121j -0.0149065-0.00180497j -0.0086791+0.00376909j 0.00308199-0.00817551j -0.0018065+0.000806169j -0.00259236+0.00138577j -0.0268453+0.015264j -0.017473-0.00507537j -0.00811826+0.0068487j 0.0241575-0.00282563j 0.00910422-0.00175088j 0.0224362-0.00638803j 0.0118671-0.00748941j 0.0016649+0.000530046j -0.0108011+0.00765563j -0.0015162+0.000576317j 0.000615406-0.0043734j 0.0152834+0.00565666j -0.00354756+0.00436956j 0.00284749-0.00624795j -0.00230575-0.00156224j 0.00680754-0.00126179j -0.00194738-0.00136953j 0.00521259-0.001863j 0.00519809-0.00113864j 0.00368931+0.00223546j 0.00186307-0.00393121j 0.00125093+0.00122171j -0.00819181+0.00609161j 0.00148447-0.0021913j 0.000812827-0.00180464j 0.00279491+0.00349903j -0.00100665-0.00104895j -0.00515521+0.0034648j 0.00385528-0.00109179j -0.00362843-0.00288033j 0.00520589-0.000990245j -0.0018954+0.00247075j -0.000470308+0.00800269j 0.000952966-0.00410878j 0.00144921-0.0032551j -0.00465299+0.00102495j 0.00297389-0.000519342j 0.00238236+0.00360798j 0.000632623-0.00375385j -0.00214708+0.00466534j -0.00411289-4.10048e-05j -0.00140484+0.00472797j 0.00113635+0.00388301j 0.00632857-0.00441495j 0.0119794+0.00224744j -0.00283038-0.000285954j 0.00480927-0.00287871j 0.00064708+0.00162803j 4.4632e-05-0.000222106j -0.000601632-0.000301622j 0.000999816+0.00122982j 0.00413588-0.00227282j 0.00297428+0.00144689j -0.0105677+0.00463408j -0.0120612+0.00632649j -0.000496047+0.00150227j 0.00170794+0.0034341j -0.00608091+0.00190655j -0.0137043-0.0132226j -0.00668094+0.00621457j 0.000578642+0.000941886j -0.00629005+0.00191705j 0.00538811-0.00196631j 0.00501267-0.00419331j 0.00589727-0.00730508j 0.00377266-0.00387664j -0.00187672-0.00170609j -0.00107162-0.00045629j -0.00907097+0.00509904j 0.000817648+0.00383386j -0.00150289+0.000446309j -0.00663016+0.00944636j 0.000684933+5.71671e-05j 0.00433073-0.000640993j 0.000518695+0.000639115j -0.00138708-0.00260137j 0.00618918-0.00403008j -0.00329727-0.000434385j 0.00118087-0.00289757j 0.00143741-0.00175962j -0.00545691+0.00117521j -0.00583525-0.00237118j 0.00406774-0.00209744j 0.000825743-5.62754e-05j -0.000616124-0.00145844j 0.00295055-0.000249482j -0.00190517+0.000254669j 0.000211931-0.00132358j -0.0021492+0.00200524j -0.00019995+0.00343016j 0.000374511-0.000900197j 0.000904952+0.00186218j -0.00137816+0.00294598j -0.000532574+0.00130733j 0.00541764-0.000182843j -0.00133826+0.00191639j 0.000225381-0.0014624j -0.000423572+0.000394285j -0.000980235+0.00206261j -0.000589334+0.000350648j -0.0012862+0.000839946j 0.00226066-0.000429592j 0.00442766+0.000775635j 0.00388548-0.00390084j -0.000959782+0.00415901j 0.000280505+0.000852986j 0.00251774-0.0014527j -0.000624772+0.00142368j -0.00204107+0.00236367j 0.000459586-0.00232296j -0.000198058+0.00130281j -0.00130039-0.00356047j 0.00273527-0.000370148j -0.00122412-0.000355708j 0.000642555-0.000940307j 0.000120451+0.00169911j -0.00393423+0.000865344j -0.000998779-0.001775j -0.000339702+0.0033516j 0.000948416-0.00375022j 0.00314405+0.00458014j 0.00112398+0.000886571j 0.00369944-0.0042716j -0.000201982-4.39079e-05j 0.000721914+0.00184874j 0.00256282-0.00061322j 0.00308575+0.00144137j 0.00123614+0.00226368j -0.00305487+0.00443572j 0.000387526+0.00250065j -0.00194302+0.00379276j 0.000429962-0.00307025j -0.00181432-0.00134892j -0.000949659-0.000968877j -0.000681947+0.00236137j 0.00130964+0.000861073j 0.000285336-0.000258506j 0.0035396+0.0018518j -0.00424845-0.00282405j 0.00596622-0.00565803j -0.00421774-0.0026446j 0.000319565+0.00620761j -0.00353646+0.000902067j -0.00480057-0.00443612j -0.0066326+0.0030361j -0.00674054-0.00176064j -0.00741037-0.000979561j -0.000189777-0.00184748j 0.00670281-0.00528822j 0.00183775+0.00163297j -0.00284492-0.00414467j 0.000142758+0.0053367j 0.00440965+0.000407104j 0.000211586-0.00502151j 5.23853e-05+0.00783245j -0.00263393+0.00130833j 0.00636708-0.00206205j 0.00575962-0.00380419j -0.000821931-0.00242192j 0.0116683-0.0100169j -0.00252157+0.0113904j 0.00649224+0.00460037j 0.00567092+0.00771056j 0.00251775-0.00394036j 0.00501736-0.00173322j 0.00707738-0.00925531j 0.00310256-0.00852695j 0.0272615-0.0136795j 
-0.154275+0.0105563j 0.182971+0.0606115j -0.101127-0.092989j -0.0711411+0.0698615j -0.0148355-0.0341552j 0.0155594+0.0344434j -0.0345889+0.00603369j -0.0428421-0.00677434j 0.0101055+0.0617336j 0.00378683+0.0316386j -0.042723-0.005884j 0.0172678+0.0185528j 0.0634934+0.0144834j -0.0214659-0.00605044j -0.00474573+0.0393482j -0.0709061+0.00705048j -0.0534314-0.057553j 0.0293051+0.0391998j 0.0194338+0.016805j 0.00900881-0.0109494j -0.0122061+0.0168099j -0.000485811+0.00175527j 0.00298484-0.00667244j -0.000684276+0.00766992j 0.00197339+0.00166947j -0.00526684+0.000778723j -0.00289011+1.78491e-05j 0.00631892-0.00444856j 0.00226014-6.98485e-05j -0.0060111+0.0065432j -0.00150081+0.00568195j 0.000689476-0.00334685j 0.00229908+0.00799789j -0.00615562+0.00817611j 0.0051141+0.0003246j -0.0013753-0.0045519j -0.0070094-0.000272725j -0.00329306+0.00234142j -0.0141093-0.0119924j -0.00198853-0.00496381j -0.00380206+0.00173606j -0.00274024-0.00298979j -0.0106912-0.0239884j -0.000741721-0.0216326j -0.00862524-0.00953209j 0.00349054+0.0236211j 0.00894245+0.0102808j 0.00618696+0.0179647j 0.0116603+0.00697514j -0.00204586+0.00224279j -0.007313-0.00992882j -0.00156947-0.000182543j 0.0046654+0.00234049j -0.00216382+0.00959318j -0.00250081-0.00137471j -0.00154538+0.00618004j 0.00327619+0.00556753j -0.00288841+0.00374569j -0.00269065+0.00411599j 0.00450715+0.00308482j -0.00200351-0.000512209j -0.000142945-0.00504632j 0.00110857+0.00732261j -0.00501728-0.00512728j -0.00112135-0.00481821j -0.000642021+0.00290157j -0.00200245-0.00551915j 0.00703492+0.0032356j -0.000652804-0.00327238j 0.00132903-0.000908974j -0.000833609-0.00332732j -0.00278684+0.00219414j 0.00404798-0.00144123j 0.00796185+0.000212161j 0.00161366-0.00609664j -0.00577402-0.00310381j 0.00177465-0.000859875j -0.0011743+0.00120525j 0.000654633-0.00626581j 0.00317544-0.00222557j -0.0038323-0.00297956j 0.00120302+0.00312639j -0.00263008+0.00251281j 0.00417357-0.00570338j 0.00573963+0.00431768j 0.00637437+0.000349278j 0.00465231-0.00225236j 0.00589757+0.00142949j -0.00213593-0.00323785j -0.00219223-0.000788036j -0.00115025-0.00121803j -0.00176008-8.45073e-05j 0.000395096-0.000394317j 0.00249896+0.00205473j 0.00258138+0.00605326j -0.00381462-0.00918814j -0.00902354-0.0103357j 0.00105245-0.000599403j 0.00110888+0.00042906j -0.00196812-0.00709218j 0.0109884-0.0104112j -0.00737655-0.00558146j -0.000761701+0.00270409j 0.00211836-0.00130647j 0.00274972+0.00537222j 0.00366892-0.000303679j 0.00609164+0.00787786j 0.000443336+0.00366479j 0.00281933-0.000170119j 0.00146868-0.000287578j -0.00481689-0.00904798j 0.000194732-0.00367957j -0.00123109-0.00253855j -0.00999797-0.0106929j 0.000694017-0.000513644j 0.00270242+0.00264961j -0.00129625-0.00108774j 0.00208574+0.000519772j -0.00407324+0.00355482j -0.0036765+0.000539825j 0.00865357-0.00034155j -0.000728011+0.00298965j 0.00047808+8.71695e-05j 0.00316792-0.0074279j 0.00061968+0.00313273j -0.000814777+0.0012789j -0.000112684-0.000896389j 0.00172179+0.000301133j 0.00145554+0.000225395j -0.00274175+0.000244866j 0.000366044-0.000321986j -0.00708842+0.00335913j -0.000207415-0.000673676j 0.000665884+0.00203504j -0.00290782+0.00283262j -0.000282311-0.00217719j 0.00190484-0.000962896j 0.00315737+0.00265189j 0.000884086+0.001472j -0.000953613-0.00063498j -0.000914044+0.00104672j 0.00133167-8.75065e-05j 0.0011191+0.00144549j -0.00176707-0.00155554j -0.00134291+0.00249148j 0.0018456+0.000580025j -0.00520636-0.00406557j -0.00154877-0.00163663j -0.00349952+0.00154327j 0.00102001-0.00071963j 0.00368697-0.00146163j 0.00503831+0.00352554j 0.000180434-0.000869166j -0.000929006-0.00258558j 0.000396809-0.00182139j 0.000229904+0.00103936j 0.000512449+0.000982455j 0.00159692-0.00138098j -1.11805e-05-6.54524e-05j -0.000931205-0.000600756j 0.00152288+0.00136638j -0.00397337-0.00425476j 0.00388459+0.00107989j 0.00129928+0.00127213j 0.00472101-0.0020576j -0.000426533+0.00141748j 0.000361957-0.00345373j -0.000679473-0.00139414j 0.000158364-0.00525624j 0.0018992-0.00280438j 0.00234458+0.000245401j 0.00287962-0.000697764j 0.00311553+0.0017568j -0.00466931+0.000326539j -0.000699264+0.00433472j 0.00250302+0.000995556j 0.00190262-0.00296344j 0.00124825-0.000144937j -0.000273673-0.00115814j 0.00202878-0.00151212j -0.00258591+0.00109678j -0.00253383-0.00180431j -0.00630742+0.00320164j 0.00587517-0.00117512j 0.001351+0.00336404j -0.000173504+0.00673648j 0.00366528+0.00638471j -0.00142247+0.00590785j -0.00045061+0.00861854j -0.00416995-2.0485e-05j -0.00621726-0.00537526j 0.00183011-0.00135282j 0.000202704+0.00673083j 0.00532522+0.00261596j 0.000354163-0.00364509j 0.000178044+0.00377569j 0.00529971+0.000845699j -0.00407657+0.00126537j 0.00793414+0.000486285j 2.99924e-05-0.00846836j -0.00455815+0.00100289j 0.00105936+3.38651e-05j 0.00601751-0.00398787j -0.000176555-0.00806326j -0.00644602-0.00221079j 0.00514853+0.00840703j 0.00972423-0.00807069j 0.00445703+0.00454154j 0.0176795-0.00111347j 0.0113602+0.0150285j 
0.162717+0.30704j 0.0227186+0.000837423j 0.035452-0.0349928j 0.00159209-0.0141546j -0.0231674-0.0469123j 0.0557511-0.0172827j -0.0102751-0.0111886j 0.0144243-0.00555515j -0.0150206+0.00826131j 0.000261827-0.0114379j -0.0246973-0.0191725j -0.00621293-0.0202896j 0.0161233-0.00789196j 0.0116415+0.0414549j 0.0417597-0.00286072j 0.0151969-0.00913987j 0.0227329-0.0143117j -0.00581141+0.00527836j -0.00599608-0.00480808j 0.00323947+0.00230669j 0.000800238-0.00330874j -0.00329213-0.000998576j 0.00123205+0.00314249j 0.000444094+0.00108627j -0.00121911+0.000524268j 0.000955225-0.00118795j 0.00137065-0.00168619j 0.00277933-0.00458588j 0.00467422+0.000940476j -0.00221841-0.00220414j 0.00241083+0.00197084j -0.00101149+0.00139667j 0.00447304+0.00201158j -0.00565913+0.00323233j 0.000407328+0.00243961j 0.000619543+0.00284206j -0.00174163-0.00256962j -0.00422046+0.00784976j -0.00190726-0.0024463j -0.00628464-0.00323431j 0.00113532-0.000951504j 0.000538335-0.00127766j 0.00792726+0.000525492j 0.00309471+0.00552574j 0.000954443-4.58946e-05j -0.000821713-0.00674458j -0.00345881-0.00705379j -0.00637043-0.000659444j -0.00460372-0.00571631j 0.000417734+0.000432141j 0.00462643+0.000193484j -0.00158995+0.00117728j -0.00181919-0.00286125j -0.00549566-0.000580712j -0.00195194-0.0100185j -0.000638458-0.00357143j -2.55253e-06-0.00215945j -0.00219948+0.00151497j 0.0061539-0.00100265j -0.00217009+0.0020241j 0.00357115+0.000877597j -0.00298166+0.00584749j -0.00169237-0.00746592j 8.74573e-06+0.00104138j 0.000667838+0.000534607j 0.00382872-0.00325419j 0.0122209-0.00649075j 0.00206168+0.00974663j -0.00154931+0.00289226j -0.00382825-0.00322719j -0.00267245+0.000410279j 0.000217965+0.00443484j 0.0130239-0.00425202j 0.0028621+0.00500304j 0.00350689-0.000456526j 0.008122-0.00203774j -0.00070559+0.00134377j -0.00149803+0.00185331j 0.00311288+0.00658234j 0.00719341+0.00177604j -0.000293932+0.00573368j 0.00433377+0.00462171j 0.00258671-0.00113289j 0.0045534+0.0084878j -0.00205529-0.00160069j -0.00247094+0.00391666j 0.000109498-0.00118779j 0.00381383+0.00137063j -0.00351729-0.00276821j 0.000115431+0.000141407j -0.000468018+0.000360722j -0.000610513+0.000127694j -0.00279279-0.000618265j -0.00262211-0.000604395j -0.00096813-0.00185813j 0.00211467-3.40382e-05j 0.00149632+0.00143918j -0.000799651+0.000649206j -0.000586655+0.000680886j 0.00211448+0.00121853j -0.00257871+0.00480101j 0.00231748-0.000393864j -0.0011007-0.00015704j -0.00240521-0.00159009j -0.00365952-0.00100571j -0.00108063+0.00430802j -0.00492757-0.00193084j -0.00141279-0.000482429j -0.000708887-0.00345492j 2.78851e-05-0.000208888j 0.00573045+0.00265024j 0.000892189+0.0024667j -0.000769583+0.00207129j 0.00542706+0.00127813j 0.000550537+0.0020124j -0.00360565-0.00245408j 0.00116925+0.000757588j -0.00184775+0.00359116j -0.000965352+0.00495806j -0.00113329+0.000531741j 0.00716847+0.00387355j 9.38352e-05+0.00319474j 0.000925366-0.000459666j 0.0113673-0.00114809j -0.00252666+0.00234553j -0.000736431+0.00138604j 0.000810206+0.000278768j 0.00428698+0.000255133j 0.00569328+0.000467295j -0.000558226-0.00608362j 0.00149849+0.00185829j -0.00147458-0.000696297j -0.00203289+0.000359577j 0.000471077-0.00237974j -0.00331135+0.000721335j -0.000246483-0.00182874j 0.0036887+0.00385435j 0.000790869-0.000291818j 0.00564726-0.00148468j -0.00250656+0.00108693j -0.000387321-0.00206808j 0.000890495+0.000496365j 0.000783993+0.000118932j 0.000957282+0.0044799j 0.00800135+0.0121185j 0.0108728+0.00593671j -0.0038861-0.000200066j -0.00214635-5.37366e-06j 0.00184113-0.00224288j -0.000469288-1.44183e-05j 0.00165787-0.0017351j -0.000613265-0.00193891j 0.00457958-0.00148123j 0.00403457+0.00271691j 0.000920926+0.00240848j 0.000476242-0.00180049j -0.000387008+0.00157394j 0.00296824-0.00288181j 0.000827096-0.0015719j -0.00357301-0.0053902j 0.00480197+0.00774151j -0.00225601-0.0109662j -0.000598456+0.00458976j 0.000996421-0.0013815j 0.00105989-0.00177757j -0.00130407-0.00153716j 0.000921972-0.00375247j 0.000663764+0.000960313j 0.00501656-0.0011011j 0.00145243+0.00188486j -0.0042733-0.00375045j -0.00263099-0.000464336j -0.000887551-0.00148017j -0.000245662-0.00388368j -0.00135298-0.00251487j -0.00238538+0.00381952j 0.00689515+0.00452148j 0.00288426+0.00369474j -0.00324142-0.00248387j -0.00127678+0.00260009j -0.00528532-0.00520794j 0.00238697-0.00260798j -1.38138e-05+0.0012165j 0.00167924-0.000383222j -0.00303353-0.0098061j 0.000795912+0.0023942j -0.00142833-0.00261987j -0.00178115-0.00324654j 0.00543886-0.00340471j 0.00289931+0.000491527j 0.00187175+0.000859296j 0.0013798-0.00238369j 0.00273517+0.000128562j -0.00561994-0.00470594j 0.00183207-0.0102099j 0.00290774+0.00352516j 0.00386266+0.00161533j 0.00111298+0.00148577j -0.00607755-0.00233127j 0.000612624+0.00518005j -0.0086373-0.00198256j -0.0045554+0.00268847j 0.00349338+0.0013913j -0.00019418+0.0031352j -0.00557175-0.00519708j -0.00120761-0.00351498j -0.00237223-0.00292869j -0.00353418-0.00677376j -0.00268158+0.00602263j -0.00779368-0.00145637j 
-0.431221+0.25934j -0.0437828+0.0229847j 0.023858+0.0284796j 0.0262279-0.00419082j 0.0235379-0.00288006j 0.0251952+0.0319997j 0.00481866-0.00382059j 0.0144054+0.00299384j 0.00356884-0.00444459j 0.013112-0.00684877j -0.00908007-0.00368954j -0.015574-0.0199536j 0.00115033-0.0187241j 0.00654694-0.0155813j -0.000598498-0.00210122j 0.0228084+0.00348371j 0.0118361+0.0171347j -0.00271776-0.00612374j 0.00116156-0.005241j -0.000565865+0.0023649j 0.00747384+0.000284635j -0.00274582-0.00455455j 0.000170016-0.00304066j 0.000283776-0.000536029j -0.00116081-0.000670934j 0.00311462+0.00253454j 0.0016312-7.16508e-05j -0.0024918-0.000518629j -0.0077815-0.000505594j 0.00521605+0.00506337j 0.00238841-0.00151856j -0.000518172+0.00267181j 0.00109526-0.00910458j 9.705e-05+0.001874j -0.00348648-0.00766178j 0.00130179+0.00266079j -8.12523e-05-0.00089433j 0.00397649-0.0034171j -0.000378178+0.00170554j 0.00112778+0.00250189j 0.000671152+0.000476101j 2.20481e-06+7.49108e-05j 7.69451e-05+0.00799249j -0.00283943+0.00701524j 0.000513083+0.00310831j 0.00225442-0.00961115j -0.00157665+0.000825223j -0.00360006-0.00445729j 0.00362351+0.000175686j 0.00237032+0.000367152j 0.000492984-0.000160054j -0.00183005+0.00197463j -0.00364029-0.00245411j 0.00617955+0.000196409j -0.0040204-0.00380145j -0.00403821-0.0038875j 9.21885e-05+0.00586211j 0.00453771-0.0029679j 0.00203458-0.00114762j 5.40231e-05-0.000985239j 0.0052059-0.00206906j 0.00373863-0.00536656j -0.00545547-0.00376287j 0.000544925+0.00168629j 0.00538326+0.00133736j -0.00280646-0.00146415j -0.000459985-0.00430778j 0.0133931+0.0114173j -0.000489033+0.00173898j 0.00117638+0.0018587j -0.00249072+7.71827e-05j 0.000818822-0.000598539j -0.000615413-0.0123314j 0.00732293+0.000189105j 0.000164324-0.001215j -0.00104539-0.00772383j -0.000809419+0.00319447j -0.00440152+0.00295081j 0.00701604-0.00236603j 0.0067117-0.00289675j -0.000158466+0.0024618j 0.00474445-0.00322227j 0.00289039-0.00141073j 0.00554097-0.00432211j 0.00284148-8.24859e-06j -0.00235557-0.000685435j -0.00267545-0.00146529j -0.000965726+0.000247865j -0.0010264+0.00170501j 0.000445986+0.000608387j -0.00020686-3.82951e-05j 0.000125811+0.000635488j -0.0017115+0.00127199j -0.00277804-0.000309355j 0.000507344+0.000126873j -0.00293376+0.0025167j -0.000433581+0.00397797j -0.000746508+0.00116346j 0.000946004+0.000530269j 0.00160057+0.00276764j -0.00820234+0.00472048j 0.0013179+0.00309876j -0.00509685-0.00234852j -0.000593663+0.000365425j -0.00278914+0.00158617j 0.00128302+0.00235748j 0.000453023+0.00114904j -0.00295347+0.00167367j -0.00335713-0.00354279j -0.000293678+0.00115141j 0.00406791+0.00146626j -0.00211446-0.00209991j -0.000378946+0.00180725j 0.000313046+0.00133335j 0.00284689+0.00191299j -0.00519997-0.00153328j 0.00146753-0.00150276j -0.000327149+0.00199652j -0.00431573-0.00131135j -0.00254733+0.00234626j 0.0030033-0.00247667j 0.00263289+0.000139968j -0.00306406-0.00462482j 7.25972e-05-0.00301656j 0.000767954-0.00148136j -0.00394689-0.00254664j -8.39026e-05+0.000201025j 0.00235859+0.0024493j 0.0011905+7.28495e-05j -0.00182695-0.00261258j -0.00106032-0.000708364j 0.00236251+0.00256786j 0.00139721+0.00126827j -0.000737557-0.00218004j -0.00411545-0.00771151j -0.000960234+0.000590553j 0.00266824+0.00359797j 0.005138+0.000409301j -0.000480078+0.00167415j 0.000856866+1.55742e-05j 0.000215134+0.00291237j 0.000823554-0.000402665j 0.00125435+0.000373542j -0.003727-0.00820751j -0.00747213-0.0106895j -0.0095543-0.0200227j 0.00189791-0.00259316j -0.000544413-0.00184525j -0.000991754-0.000689903j -0.000803647+0.000485526j -0.00276996-0.000264905j -0.00497755+0.00327158j 0.00379625+0.00374791j 0.00224979+0.00121362j 0.00248021+0.00386906j -0.00076771-0.00163562j -0.000798747-0.00213395j -0.00129585-0.00195409j 0.00162718+0.00296712j 0.000474124+0.00924127j -0.00101233-0.0123359j -0.00403546-0.00123906j -0.000749273-0.00490475j -0.000460323-0.00157396j -0.00137634+0.00876828j -0.000189011+0.00269788j -0.00237969-0.00160075j -0.000414338-0.00165417j -0.00115348-0.000730098j -0.000298363-0.00441214j 0.00059601+0.00706667j 0.000621876-0.00120696j 0.000948817+0.00218473j -0.00034199-0.00112532j 0.000854426+0.00604346j 0.00308025-0.000289611j 0.00171555-0.00517529j -0.00171356-0.00448854j -0.000309148+0.00375818j 0.000246712-0.0021205j -0.00177308+0.00381269j -0.00402484-0.00155119j 0.000878603-0.000272225j 0.00270289+0.00419579j -0.00463924-0.00218899j 0.00190358-0.00346677j 0.000646103+0.000202358j -0.00400617-0.00408451j -0.00316077-0.00206554j -0.00581141-0.00466955j 0.00104799+0.00232575j 0.000483988-0.00355531j -0.00511584-0.00621527j -0.00324346-0.000925018j -0.00475214-0.000729402j 0.000323703-0.0064625j -0.000627991-0.00134439j -0.00139155+0.000943393j -0.00421615+5.74314e-05j -0.00184321+0.0025451j -0.00899891+0.00401721j 0.000602674+0.00107611j -0.00053666+0.000661811j -0.00189237+0.0028339j 0.00295254+0.0046636j -0.00232185-0.00255576j -0.00632561-0.00293786j -0.000931813-0.00351007j -0.00568435-0.00181886j -0.00407137-0.0057404j 
0.0279338+0.109739j -0.0202895-0.0301088j 0.0175612-0.0125161j -0.0221492+0.0112438j 0.00888522+0.0492597j -0.0143318+0.0223496j -0.00368467-0.0032771j 0.0194924-0.0160641j -0.0132053-0.00141146j -0.0099287-0.00732143j -0.0133714+0.0150242j -0.0280551+0.0147875j -0.00311229+0.00944863j -0.0148623-0.020684j 0.0168344+0.0156352j 0.00747066-0.0176477j 0.0151353-0.00226919j -0.012962+0.00105394j -0.0056706+3.93317e-05j 0.00704548-0.00764363j -0.0023768-0.00530544j -0.0060751+0.00337459j 0.00233939+0.00121714j -0.00355686-0.00321299j 0.000317662+0.00253849j -0.00658358-0.00473291j 0.00135546+0.00682498j 0.00462345+0.007914j -0.00432311+0.0179539j -0.00545505-0.00599919j -0.00505739+0.0025125j -0.00924563+0.00259576j -0.0137122+0.0140255j 0.00420263+0.0035291j -0.00845443+0.00602309j 0.00022104+0.00379664j -0.00613769-0.00144721j -0.00403473+0.0127648j -0.00859339+0.00156723j -0.0082223-0.0022012j 0.000379268-0.00194579j -0.000349789-0.000176351j 0.00370063+0.000363589j 0.0012515+0.00489817j 0.00304674+0.000168625j -0.00235914-0.000397112j -0.00334477-0.00308981j -0.00878309-0.00493596j -0.00380472-0.000262926j -0.00117709-0.0013527j 0.00230723+0.00187895j 0.000707898-0.00237105j -5.19528e-05+0.0030617j -0.00533544-0.00237354j -0.00360563-0.0032258j 0.00190581-0.00014639j 0.0024517-3.05997e-05j -0.00704151+0.00416039j 0.0035306+0.00270907j -0.000972504-0.000846466j -0.00110096-0.00281368j -0.00248244-0.00398694j -0.00203547+0.0023853j -0.00522164+0.00167842j -0.0045006-0.00476516j 0.000550715+0.0046204j 0.0148626-0.00922876j 0.00787216+0.0120843j -0.00243018+0.0022791j -0.00610747-0.00375481j -0.00156608+0.00169593j 0.00257928-0.000332472j 0.0118719-0.00478205j 0.00445472-0.0046492j 0.00619097+0.000111827j 0.00752347+0.00474843j -0.005946-0.00165124j -3.46691e-05+0.0116032j 0.00330795-0.00798709j 0.00611362-0.00159891j -0.000478144+0.00663555j -7.08773e-05-0.00157186j 0.00584495-0.00614575j 0.0149422+0.00233241j -0.00160084-0.0102743j -0.00886538+0.00770178j -0.00941582-0.00244914j 0.0114757+0.00315306j -0.00250866-0.00741471j 0.00138174-0.00362006j -0.00106105-0.00260916j 2.46881e-05-0.00136677j 0.000273027+0.00189972j -0.001199+0.000894279j -0.005053-0.00171346j 0.00309552-0.00225751j 0.00254485-0.000810763j -0.000338415-0.000236098j -0.00026638+6.77406e-05j 0.00222226-0.000978252j -0.0007645-0.00511895j 0.00127731+0.000134067j -0.000405516-0.00109159j -0.000282951+0.000925979j 0.00148243-0.00310286j 0.00132624-0.00209352j 0.00148587-0.00188963j 0.0019994-0.00380916j -0.00108383+0.00284978j -0.000251862+0.000849821j 0.000470295+0.00281773j -0.0037085+0.00233095j -0.00103573-0.00108159j -0.00336431+0.00202389j -0.000670098+0.000921472j -0.00246953+0.00118333j -0.0022741+0.000792189j -1.46008e-05-0.000550014j 0.00295547-0.00853532j -0.00264845-0.00306116j -0.0058756-0.00297225j 0.000175553-2.26158e-05j -0.00274298+0.00106826j -0.00445565+0.00362079j 0.000278046+0.00191216j 0.00126904+8.54597e-05j 0.0015404-0.00436693j 0.000138959-0.00164728j -0.00333898+0.000258821j 0.000927484+0.00454334j -6.04617e-05-0.00454909j 0.000588599+0.00399013j 0.00135028+2.0604e-05j -2.88007e-05+0.00520364j -0.000610149+0.00261392j 0.000384494+0.000501309j -0.00217415-0.00361227j -0.00180446+0.00540868j -0.000119067-0.00132492j 0.00206672+0.000294202j 0.000117355-0.000735389j -0.00144364+0.00353265j 0.0012782+0.000972828j 0.00376689-0.00327812j 0.00261708+9.74566e-05j -0.0017344-0.00128849j 0.00109569+0.00320193j -0.00176745+3.38634e-05j 0.00236562+0.00102212j 0.00231074+0.00231986j 0.000164902+0.00305515j 0.000914697-0.00601383j -0.00217366+0.00146021j -0.00134761-0.0053703j -0.00026757-0.00368977j 0.000232774-0.00239933j 0.0016076-0.000921918j -0.00101946+0.00559941j 0.000320823+0.000768745j 0.000361354-0.00192439j -0.000358203-0.00176493j 0.00544474+0.0021177j 0.000522755-0.00199607j 0.000363147+0.00474252j -0.0056893-0.000470624j 0.00208509-0.00300717j 0.00240172+0.00574284j 0.00157778-0.000978714j -0.000500427-0.000633824j -0.000927841-0.00134082j 0.000924793-0.00025939j 0.00165801+0.00214534j -0.00624162+0.000853542j -0.000895568+0.00431877j -0.00272599-0.000282469j 0.00195795-0.000133854j -0.0017435+0.000523952j 0.00100134+0.00189242j 0.00179267-0.00225263j 0.000526565-0.00239161j 0.00618549-0.00170902j -0.00257313+5.10627e-05j -0.000134361-0.000615039j -0.00473452+0.00390005j -0.00291619+0.00669209j -0.000488792-0.00107808j 0.000453851+0.00160002j 0.00265891-0.00144968j 0.000650694+0.000211781j 0.00345555-0.00501118j -0.000936632-0.00107238j 0.00134301+0.00584514j 0.000118536-0.00436121j 0.00371134-0.00020043j 0.00338318+0.00681984j 0.00671931+0.000174345j 0.000667973-0.00180322j 0.00387656-0.00313783j 0.000717272-0.000614596j 0.00351596-0.0074964j 0.00249011-0.00170588j -0.00101178+0.00121757j -0.0040779+0.00211233j 0.00373455-0.00624505j 0.00188624-0.000980866j 0.00143959-0.00197195j 0.001749-0.000841339j -0.00460979+0.00504408j 0.00185106-0.00185643j -0.00345077-0.00212542j 
