-0.00755368-0.00859059j 0.010134+0.00626705j 0.005895+0.0111655j 0.00848678+0.00483685j 0.00157093+0.00190152j 0.00247336+0.00935794j -0.00140117+0.00506937j -0.00210148-0.00940909j -0.00139572-0.00266318j 0.00224895+0.000643318j 0.00511169-0.00306659j 0.00419728+0.0144551j -0.00843112-0.013423j -0.00738963-0.0161615j 0.00397102+0.00358677j -0.00728129-0.00230997j 0.00419951-0.00254153j 0.00393459+0.00400485j -0.00181923-0.00713838j 0.00290661-0.00303404j -0.00357771+0.0039889j 0.00817933+0.00357808j 9.37366e-05-0.00516572j -0.00401893+0.00133001j 0.00395738-0.00872148j 0.000540475+0.00690155j 0.00239059-0.00461732j -4.15135e-05+0.0127991j 0.0047521+0.00503924j 0.000630984-0.00207752j -0.000606041+0.00883039j -0.00103545-0.000771856j -0.000721181-0.00193467j -0.0030089-0.00681831j 0.00137695+0.0045942j -0.00426509+0.00702585j 0.00708627+0.008208j 0.000861186+0.0078099j 0.00253974+0.00400097j 0.00920597-0.00804551j 0.0113545-0.00639406j -0.000350593+0.0128348j 0.0114755-0.00666113j -0.00909618-0.00481544j 0.00750281-0.0165048j -0.0131546-0.00235339j 0.0021309+0.00545454j -0.000983396-0.00618554j -0.0126073+0.00883253j 0.00344367+0.0100001j 0.000763849-0.00451441j -0.000126645-0.000617858j -0.000831391-0.00154699j 0.00711419-0.00471904j -0.00834735+0.00765074j -0.00458479-0.000628141j 0.00203663+0.000748922j -0.00727606+0.00710919j 0.0039883-0.00334639j 0.0020108+0.000940581j -0.00575812+0.00126911j 0.0031694-0.00319266j -0.000472215-0.000712859j -0.0119712+0.00931585j 0.00324328-0.000824336j -0.00593973+0.0039739j -0.00292162+0.00225406j -0.00876996+0.00273543j -0.000592853-0.00278763j -0.00177591+0.00128296j 0.00853601-0.000976864j -0.00136591+0.00379131j 0.00460638+0.00138751j -0.00741338-0.00126595j -0.000396917+9.86265e-05j -0.0103502-0.000266175j -0.00315128+0.000256813j 0.00645545-0.00526794j -0.00596692-0.00785351j -0.000196541+0.00232053j -0.000944148-0.00419261j 0.00627971-0.00255101j 0.00989595+0.00621731j 0.00538113-0.0032791j 0.00604628+0.00579829j -0.0107674-0.00148449j 0.00190384-0.00496295j 0.00338977-0.000468985j 0.000928328+0.00353428j 0.00237838-0.000634073j 0.00226717+0.0027254j -0.00925076-0.00356685j 0.00289173+0.000377543j 0.00637406-0.00222235j 0.00193884-0.000648715j 0.00369826+0.00175331j -0.0266542-0.00323631j -0.00765892+0.0131306j 
0.00416388+0.0012716j 0.00901897+0.00617455j -0.00261845-0.00306754j -0.00250273-0.0105321j -3.50981e-05+0.00294401j 0.00971487+0.0113666j 0.00251356+0.00675664j -0.00308272+0.00698115j 0.00236284+0.00796794j 0.00207091+0.00573919j 0.00335661+0.00485306j 0.000916597+0.00399739j 0.000568931+0.0139999j -0.00365231-0.00192777j 0.00411186+0.0102453j -0.00129503-0.00178486j -0.00588399-0.0095959j 0.000598221+0.00754647j -0.00388525-0.00355148j -0.000264735+0.0037545j 0.00188015-0.00222208j -0.000355323-0.0051844j 0.0030691+0.0126807j 0.00189811+0.00341023j 0.0100405-0.00517865j 0.00255222+0.0167355j 0.00164421+0.00674621j -0.00472282+0.000304487j -0.00440179-0.0105711j 0.00278866-0.000145874j 0.000606745-0.0114612j -0.00356647-0.00385042j 0.00184072-0.00593225j 0.00540953-0.00269027j 0.00178966-0.0110805j -0.00527004-0.00251146j -0.00443844+0.011277j -0.00257952-0.00100317j -0.00861253+0.00828226j 0.00439744+0.00419235j -0.00869799+0.00902558j -0.0032405-0.00471551j -0.00682485+0.00706926j 0.000864229+0.00590603j -0.0140628-0.00110634j -0.00617106+0.0158783j 0.00950184-0.00275967j 0.000873079-0.00596041j -0.00546888+0.0107734j 0.00867677-0.000398268j 0.000309405-0.0034234j -0.00198977-0.00152979j 0.00131313+0.00100311j -0.00619001+0.000660524j -0.00292304-1.62271e-05j -0.00236875+0.00430411j 0.00945463-0.00555705j -0.00134636+0.000629247j -0.011758+0.0057391j 0.00244231-0.0012593j -0.00496536-0.000349584j 0.00381966-0.00172242j 0.00540183+0.00161115j 0.00183096+0.00399041j 0.00328702-0.0040785j 0.00722726+0.000833508j -0.00550206+0.000570599j 0.00867586-0.00373215j -0.0117331+0.00339724j 0.00910191-0.00215054j 0.0141654-0.00305775j 0.00545332-0.0006162j -0.0100573-0.000438214j 0.00148118-0.00305325j -0.000380305+0.0012784j 0.00176931+0.000176826j -0.0131265-0.00434781j -0.00600222+0.00368003j -0.000762323-0.00177468j -0.0141859-0.000109175j -0.00414657-0.00834703j -0.00520517-0.0010035j 0.00122827+0.000241457j 0.00292358+0.00505989j -0.00359887+0.0015286j -0.00407825-0.0016689j 0.00267335+0.000362358j -0.00795286-0.00348668j -0.0114415+0.000600607j 0.000840696+0.00403672j -0.00482293-0.00539961j -0.00374983-0.0017639j -0.00324721+0.000366889j 0.00368944+0.000250567j -0.0093566+0.00213882j -0.0151086-0.00339587j -0.00814742+0.00861993j 0.0148995+0.00248908j 
-0.00323229+0.000822982j -0.00538212-0.00355384j 0.00276363+0.00476613j -0.00391707+0.00133076j -0.00360862-0.00792869j -0.00392969-0.00531488j -0.0015247-0.000357888j 0.00554252+0.0044115j 0.00424993+0.0103503j -0.00424814-0.00954949j 0.00283784+0.0100578j 0.000306567+0.00620956j -0.00071671+0.00026851j -9.67499e-05-0.00773942j -0.00318071-0.0053054j 0.00111095+0.00654551j -0.000744846-0.00378722j 0.00233541+0.00743649j 0.0033274+0.0163962j -0.000800828-0.0218527j 0.00195913-0.0014384j -0.00125794-0.0130854j 0.00343244+0.00328317j 0.000493875+0.000158667j -0.00460965+0.00812166j 0.000936855+0.0196152j 0.00350652+0.00457262j 0.00172839-0.00305192j 0.00251216+0.010335j 0.00213801-0.00283467j -0.000715187-0.00657622j 0.004615-0.0129366j -0.00672073+0.0075178j 0.000517085-0.0050453j -0.00444036+0.00642218j -0.000726513+0.0108619j -0.000466336+0.0121336j 0.00571278-0.00737782j -0.00035764+0.00184778j 0.00552533-0.00944798j -0.00400083-0.00218688j 0.00567122-0.011171j -0.00789974-0.000696162j -0.000479919+0.00798912j 0.0038792+7.20778e-05j 0.000671784-0.00531758j -0.00619432+0.00569388j 0.00487991-0.000673672j 0.00160598-0.00505947j 0.00159999-0.00284289j -0.000415081-0.00178346j -0.00949372+0.00710146j 0.00956079-0.00448925j 0.00313602+0.00268021j -0.00989095+0.00296305j -0.00588284-0.00174251j 0.00114472+0.00240755j 0.00401301+4.78304e-06j 0.00519152-0.000107579j 0.00798161-0.00324133j -0.00160191+0.000198371j -0.0110767+0.00461353j -0.00823103-0.00113323j 0.00155594-0.00023901j 0.021229-0.00227785j 0.00184509-0.00323426j 0.00432644-0.000556952j 0.0013624-0.000499554j -0.0118219+0.000624827j 0.00737131-0.00161765j 0.00532331+0.000578339j -0.00948846+0.000973479j 0.0154306+0.00263376j 0.00084071+0.000135776j -0.00250548+0.000256954j -0.0062801-0.000442724j 0.00283071+0.00220412j -0.00581833-0.0033781j -0.00290869-0.00037263j -0.0170734-0.00118803j 9.96183e-05+0.00326481j 0.00952385+0.00312253j -0.00202996-0.00103504j 0.0013454-0.00175313j -0.00273234-0.00432369j -0.00900928-0.00371721j -0.00465448-0.00159604j -0.00714833-0.00214789j 0.000739052+0.00200473j 0.00323291+0.00160065j -0.0103995-0.00204207j 0.00676633+0.00123765j 0.000792628+0.00115985j 0.0056926+0.000850566j -0.00487606-0.0027243j 0.00951211+1.67368e-05j 0.00518633-0.00181455j -0.00405665-0.000944824j 
0.00188576-0.00022403j 0.00227357+0.0017993j -0.0018788-0.00187237j -5.10536e-05-0.00276153j -0.0013209-0.000981915j -0.00230698-0.00737116j -0.00216953-0.00329739j 0.00161649+0.00747915j -0.00182287-0.00539249j 0.00815312+0.0206093j 0.00467705+0.0122622j 0.00510678+0.0128973j -0.00314122-0.013787j -0.000112736+0.00168358j -0.00171662-0.00144808j 0.00138128+0.00156681j 3.35622e-05-0.00454654j -0.000574575-0.00560922j -0.000535592+0.00692603j -0.000488538+0.00789989j -0.00232105+0.00210732j -0.00247473-0.0119076j 0.000936561-0.0032312j 0.000941418+0.0144027j 0.000898112+0.0117326j -0.00215062-0.00741296j -0.00318265+0.00609374j 0.00062471+0.00718933j 0.000167062-0.00741702j 0.00169592-0.00234436j -0.000616644-0.00410529j -1.56265e-05+0.0149968j 0.0051998-0.00550707j 0.00541538-0.0200118j -0.00467742+0.00431716j -0.00321594+0.0123607j 0.00548168-0.0033606j 0.00829892-0.0178973j -0.00531947-0.00893254j -0.00419263+0.00347124j -0.00252781+0.00342593j -0.0017487-0.000224851j 0.00254987-9.69767e-05j 0.000268122-0.00330442j -0.00100627-0.00223588j -0.00475063+0.00338345j -0.00186314+0.00201473j 0.000343185+0.00325043j 0.010196+0.000831033j 0.00855839-0.00632071j 0.00216442-0.00259634j 0.0113382-0.00814046j -0.00323584-0.00318343j -0.00365086+0.00300091j -0.0211451+0.00671632j 0.00360281-0.000979837j -0.00792686+0.00162789j -0.000970805-0.00122855j -0.00169599+0.00180673j -0.00642345+0.00128789j -0.000711335-0.000301363j -0.000267372-0.00111652j -0.000344439+0.000236838j 0.0041063-0.000235884j -0.000235679-0.00224858j -0.00628104+0.000159157j -0.00575965-0.00204404j 0.0182124-0.00151929j 0.0111075-0.00205172j 0.00587173-0.000307002j -0.00437857+0.00105005j -0.00649-0.00138155j 0.00778668-0.000641609j -0.00456169+0.00257936j -0.00596499+0.00089048j 0.012021+0.0033613j -0.000512702-0.000416468j -0.00254859+0.00100318j 0.00443852-6.56442e-05j -0.000204303-0.000773698j -0.0015738-0.00108937j -0.00398692+0.0012821j -0.00735423-0.00222772j 0.000786997+0.000380089j 0.0152422+0.00405538j -0.0167879-0.00442421j 0.00847319+0.000844935j 0.00379192+0.00346066j 0.00704939+0.00231862j -0.00488219-0.00128576j -0.00336949-0.00234696j 0.0103401+0.00175409j 0.000788858-0.00241276j -0.00684147-0.00175327j -0.000566544+0.000379353j -0.00311822-0.000258273j -0.00226788+0.000867123j 0.002151+0.000429542j 
-0.00388806-0.000801131j -0.00119446-0.00203706j 0.00320868+0.00712409j -0.00581898-0.00174011j 0.000240471-0.00117972j 0.000154802+0.00321651j 0.00177231+0.00755321j 0.0094886+0.0147265j -0.000469791+0.00297207j -0.00339693-0.00246667j -0.00203027-0.00744709j -0.00246148-0.0077104j -0.00232765-0.0143155j 0.00373871+0.012859j 0.00216503+0.00983042j 0.000809714+0.00408368j 0.00146824-0.000398837j -0.00119999+0.0079576j 0.000203825-0.00369538j 0.00168873+0.00549111j 0.00328289-0.0221803j 0.00102965-0.00763128j 0.00240088-0.0138776j -0.00373846-0.00348437j 0.0021582+0.00641526j 0.00071144-0.000841138j -0.00260152+0.0097629j 0.00110151+0.010111j 0.00298431-0.0133644j 0.00469286+0.00785729j -0.00267294+0.0122202j 0.00249568-0.00867627j 0.000813565-0.0176939j -0.00607774+0.00866711j 0.00119539-0.00367586j -0.00488187+0.00945637j 0.00114426-0.00150259j 0.00020611+0.00411722j 0.00374537-0.00129575j 0.000939884-0.00834376j -0.00195535-0.000970073j 0.0047963-0.00779851j -0.00689803+0.00474551j 0.00352864+0.0048813j 0.00778654-0.0021649j -0.000281106-0.00601506j 0.0024257+0.00411662j 0.00413395-0.00928218j -0.00678376+0.00311845j 0.00870101-0.00562352j -0.00812239+0.00324836j -0.00676203+0.00111738j -0.00952645+0.00273411j 0.000217169-0.00113865j 0.00143655-0.000579334j 0.00773612-0.00536637j -0.00526858+0.00033918j 0.000869715-0.00214908j -0.00613073+0.000258171j -0.0141553+0.00175723j -0.0165275+0.00216116j 0.00115142+0.000897874j -0.00773648-0.0015579j -0.00260411+0.000412528j -0.00211322+0.000467756j -0.000998136-0.000517888j 0.00608251+0.00215377j -0.00113545-0.0008661j 0.00850743+0.00225551j 0.0104122+0.00201006j 0.0122423+0.00209932j 0.0150679+0.00188366j 0.00487713+0.00271012j -0.00321011-0.00100415j 0.0095451+0.00220086j 0.0126855+0.00188001j 0.00487864-3.05652e-05j 0.000176687-0.00182169j 0.00611418+0.00182601j 0.00136645+0.00265491j -0.00692078-0.00148628j 0.00337983+0.0019616j 0.00718555+0.00191907j -0.00983279+0.000352555j 0.00840589-0.00112646j 0.00359208-0.00151549j -0.00142356-0.0026329j 0.00818254-0.000208657j -0.0111621-0.0031849j 0.00169639-0.000432517j -0.00912626-1.68038e-05j -0.00285936+0.000149256j 0.0058408+0.00220848j 0.00460272-0.000262125j -0.00577537-0.00166329j 0.00620266-0.000230401j 0.000930071-0.000843297j -0.0030937+0.000502796j 
-0.0062592-0.00123255j -0.0151706+0.00825183j -0.00928179+0.0066767j 0.012832-0.00127437j 0.00599665-0.00398241j -0.00150577-0.00024734j -0.00993857-0.00704448j 0.00732584-0.00262497j -4.43959e-05+0.00190064j 0.00200398-0.000252478j 0.00553464+0.000792245j -0.00214294-0.00710413j -0.000267207+0.00749476j 0.00131131+0.00740346j 0.00312394-0.00209748j -0.00621732+0.0105975j 0.000942542-0.0043218j 0.0048003-0.0109906j -0.00218576+0.00424163j 0.00229987+0.00818212j -0.00302463+0.00871515j 0.00190076-0.00304329j 8.67112e-05+0.00860257j 0.00331051+0.00663232j -0.00616792-0.00468417j 0.00365029-0.000914099j -0.0045066+0.0123166j 0.00407985-0.0080041j -0.00112766-0.00125409j -0.00371064+0.0027295j -3.2021e-05-0.00113216j 0.00116798+8.76896e-05j 0.00377789-0.00922669j -0.0027273-0.00251603j -0.00594793-0.00551679j 0.00596483-0.00735213j 0.00165099+0.00348792j 0.000385689+0.00355315j 0.00853433+0.00425072j 0.0063213+0.00383601j -0.00373123+0.00586326j -0.000201006-0.00450345j 0.00664374+0.0155722j 0.0133728-0.0119092j 0.0162789+0.00297117j -0.00493511-0.0246659j -0.00397809+0.00609204j 0.00909851-0.000535427j -0.00992202-0.00845027j 0.00171121+0.00744414j 0.005008-0.00159506j -0.00220983+0.00279043j 0.00398024+0.000256507j 0.00271695-0.000184843j 0.00605274-0.0010896j -0.00436445-0.00362683j -0.000295855+0.0034589j 0.00358943-0.000697344j -0.00466317+0.00139568j 0.00195558+0.000878691j 0.00137289-0.00322692j 0.00154038+0.000828254j -0.000768792+0.000208736j 0.00388368+0.00117507j 0.00175902+0.000184725j 0.00159038+0.00107519j 0.00288774+0.000607313j 0.00658544-0.00273582j 0.00153489-0.00126596j -0.00394032+0.00493838j -0.00354628-0.00122532j -0.00287464+0.00125504j -0.0033777-0.000973606j 0.00778914+0.000497465j 0.00231779+0.00224375j 0.00240663-0.00185855j 0.00380869+0.00743434j -0.005684-0.00360545j 0.00401819-0.00151396j -0.00248184+0.00302999j -0.00311413+0.00146903j -0.00304593-0.0026204j -0.00397173+0.000725669j -0.000616589-0.00683911j -0.000657962+0.00276272j 0.00312051-0.000215367j -0.000251468+0.00058053j 0.00568141+0.00102135j -0.0127509+0.00331071j 0.00896252+0.0076395j -0.00129189+0.00395744j -0.00274013-0.00413033j -0.00898716+0.0061471j -0.00440034-0.00446285j -0.0075-0.0130904j 0.00860326-0.00242176j -0.0163493-0.0103254j -0.00179345+0.0269878j 
-0.013961+0.0110023j 0.00147489+0.0041199j 0.00841194+0.00300501j 0.00155959-0.00386224j -0.0101015+0.00295564j 0.00529142-0.0030303j -0.00451194+0.00571664j -0.00651424+0.00431239j 0.00435053+0.00383668j -0.00204701-0.00980676j 0.00397995-0.0048511j 0.0001068+0.00529534j -0.00427685+0.00257404j -2.4405e-06+0.00726842j -0.00284975-0.0075025j -0.00214661+0.00437472j -0.00370577+0.00240276j 0.00453856-0.0105355j -0.00254084+0.00679031j 0.0100898-0.00360497j 0.00519252+0.000403272j 0.00150076+0.00144588j 0.00382851-0.00603901j 0.00250641-0.00366776j 0.0036013+0.0122401j -0.00357431-0.0114286j 0.0012917-0.00470035j -0.00481473-0.0139302j -0.00315798+0.0108434j 0.0020348-0.00311361j -0.00887802+0.0065998j 0.00265026-0.0046212j 0.00230939-0.00019613j -0.00220732+0.00184601j 0.000597646+0.00249834j -0.00367724+0.00208378j -0.00775871+0.00192644j 0.00703648+0.00323855j 0.00265453-0.012915j -0.00574937+0.00580886j -0.00259029-0.00101487j -0.000192184-0.0100797j 0.00283839-0.0128038j -0.00698978-0.00515118j -0.00331869-0.0232473j -0.0204713-0.00209469j 0.00227026+0.00653685j -0.0078594-0.00576619j -0.00203101+0.00622549j 0.00799441+0.00317345j -0.0019854+0.00132184j 0.00284716+0.00182072j -0.00435172+0.000402998j -0.00185012-0.00276109j 0.00849748-0.00035796j 0.000845645+0.00200802j -0.0031039+0.000694797j 0.00214745-0.00251784j 0.00416293+0.000453438j -0.00115788-0.000723586j -0.00148726+0.00239144j -0.00251323+0.00272874j -0.00104965-0.00414908j -0.00112837+0.00162607j 0.0052035-0.00311687j -0.00229006+0.00184661j 0.00205802-0.000442133j 3.05564e-05-0.000126148j -0.00210879-0.00056901j -0.00307093-0.000799969j -0.00747735+0.00061198j 0.00401263-0.000551262j 0.00743732+0.00180301j -0.00198066-0.00122898j 0.00171567-0.00257421j 0.00111792+0.000433663j 0.0018355-0.000468364j -0.00063534+0.0017635j -0.00224478-0.00400064j 0.00306285+0.00230421j 0.00330598-0.0086588j 0.00456487+0.00297466j -0.0034977+0.00188226j 0.00292522+0.00489121j -0.0057841+0.00345608j 0.00234558-0.00177287j -0.00763563-0.00130884j -0.00219935+0.00248926j -0.00735959-0.00300622j -0.0131075+0.00473378j -0.00401104+0.00234811j 0.000919909+0.00115037j 0.00780935+0.00517754j 0.00974364-0.0106223j -0.00373982+0.00809875j -0.0048869-0.00662149j -0.00136681+0.027072j 0.0228805+0.0122504j 
-0.00678426+0.00382308j 0.00359611+0.00121237j -0.007752+0.0042846j -0.00342608+0.00418893j 0.00347576+0.00323896j 0.0118872-0.00537433j -0.00130769+0.00188617j 0.00718389+0.00178279j -0.00854769+0.000745186j 0.00149231-0.00188519j 0.0044526-0.00495749j 0.0047411-0.00220062j 0.010165-0.00259248j -0.0100107+0.00456678j 0.00680058-0.00570335j 0.00615102-0.000676308j 0.00417705-0.00346545j -0.0101946+0.00540198j -0.00548411+0.00341282j -0.012785-0.00456199j -0.00481449+0.000453135j -0.00382334-0.00666366j -0.0140797+0.00208977j -0.0151585-0.00111906j 0.00188177+0.00536736j -0.00656965+0.0020351j 0.00738898-0.0051897j 0.000945836+0.000846406j -0.00398795-0.00107586j -0.0144229+0.0038235j 0.0162029+0.00124066j 0.0198475-0.000997735j 0.0157973+0.00213758j 0.00182516+0.00320122j 0.00873802+0.00906725j -0.00643956-0.00024583j 0.00128293+0.00105285j -0.00388983-0.00588275j 0.00420107+0.00151041j -0.00713287-0.0112953j 0.0143244+0.0207277j -0.0163386-0.000208373j 0.00664958+0.00913969j 0.0101001+0.00403053j -0.00317956-0.00246877j -0.00124923-0.000383215j -0.00267557-0.000858179j -0.00628858+0.00183362j -4.11462e-05+0.00406776j 0.00389574+0.00203408j 0.00431596-0.000831121j -0.00235287-0.000692185j -0.00135521+0.00301261j -0.000898705-0.000938551j 0.00218488+0.000656082j -0.00115267-0.00147302j -0.00114068+0.00133454j -0.000159968+0.00162026j 0.00105-0.0001938j 0.000477563-0.000761592j -0.00268403+0.000754478j 0.00122255+0.000432267j -0.00351209+0.0003232j -0.000487864+0.00249902j -0.00039964+0.000384278j -0.00107254+0.00150734j 0.000400531+0.000597666j -0.000289669-0.000360958j 0.0017119-0.000502182j 0.00265099+0.000464267j 0.000352566-0.00141097j -0.00177742+0.000280385j -0.00172779+0.000369038j 0.00140451-0.000759514j -0.00220324+0.0011755j 0.00166142-0.00049081j 0.00230842-0.00178494j 0.00106541+0.00241001j -0.00225608+0.000324895j -0.00208802-0.00344576j 0.000631037+0.00147072j -0.000385123+0.00139782j -0.00087536+0.000283645j -0.00287444+0.00174891j -0.00403276-0.00298393j -0.00257801-0.00198j 0.00111675+0.000802682j -0.00110654+0.00106035j 0.000898346+6.00975e-05j -0.00293699+0.000319889j 0.00236238+0.00469906j 0.000834408+0.00469669j 0.000391567-0.00030531j -0.000294427+0.00354402j 0.00863037+0.000657616j 0.00428946+0.0108424j -4.64151e-05+0.00334639j 0.00255813+0.00306828j 
0.00154563+0.00025131j 0.00035761-0.000985677j -0.00626784+0.00123885j 1.47682e-05+0.0016709j 0.00373288+0.00092211j 0.0139392-0.004106j -0.014285+0.00675107j 0.00146946-0.00204221j 0.00505857-0.00325713j 0.000841598-0.0012682j -0.00871711+0.00414569j -0.0128888+0.00240954j -0.00906235-0.00372473j -0.00644909+0.000795648j -0.00806651-0.000251113j 0.0103758+0.00162694j -0.0190039+0.00415342j 0.00631875+0.000590292j 0.00222642+0.00242632j -0.00961933+0.00368943j 0.000155172-0.00156774j 0.0229583-0.00427555j -0.019054-0.00285623j 0.00968627+0.00566834j 0.00201247+0.00168826j 0.0120205-0.00227183j -0.00497509+0.0032247j 0.00559375-0.00378932j 0.018559+0.00174704j 0.00491944+0.00238728j -0.00826709+0.00178945j -0.00531231-0.000576575j -0.0199695-0.00383683j 0.00135414-0.000408742j -0.00239637+0.00263837j 0.00368261+0.00403775j -0.0146554-0.00772652j -0.0210439-0.00845786j 0.00514681+0.00894266j 0.0128212+0.00859124j 0.00951721+0.00280953j 0.000788819+0.00473519j -0.00128592-0.000231233j -0.00118566+0.00288484j -0.000886533+0.000152817j 0.00112102-0.00152675j -0.00340379-0.00121092j -0.00250137+0.00327066j -0.00145764+0.00213487j -0.000103925+0.00103134j 0.00281105+2.97991e-05j -6.05766e-05-0.000504567j 0.00195663-7.74393e-05j -0.000555822+0.000525691j 0.000858081-0.00107066j -0.00114782-0.000319937j -0.000181703-0.000400716j -0.000494626+1.22497e-05j 6.96175e-06-3.22572e-05j -0.000726879+0.000189595j -0.00173914+0.000214275j -0.001647+0.000423797j 0.000727271+0.00166139j -0.000225169-0.000738401j -0.00172255+0.000441314j 0.000431716+0.000429317j -0.000902703-0.000936858j 0.000923232-4.16047e-06j 0.000484375+8.33002e-05j -0.000389764-0.00107001j 0.000512475-0.00122668j 0.000391732+0.000153081j 0.000574799-0.000624813j 4.89317e-05-0.000670974j -0.000169045+1.92336e-05j 0.00113298+0.000487269j 0.000618646-0.000502932j -0.00050994+0.00026498j -0.00011258-0.00107933j 0.00170479+0.00106784j -8.86183e-05+0.000664743j 0.00063955+0.000779269j -0.00118321+0.000157328j -0.00101535-0.000915411j -6.50198e-05-6.88354e-05j 9.92435e-06+5.59832e-05j 0.00128022+0.00173227j -0.00159984-0.00113639j 0.00238803-0.000197768j 0.00153515+0.0011101j 0.00089485-0.00135041j 0.00150114+0.0031255j 0.00416083+0.00380346j 0.00145922+0.000489584j 0.00105331-0.00114638j 0.00140129+0.00227629j 0.00165412+0.000360129j 0.000530728-0.00174302j 
-0.0015212+0.002894j 0.0048611-0.000473077j -0.00651906+0.00214331j -0.00299946+0.0013453j 0.00417396-0.00136553j -0.001122-0.00145633j 0.00283615+0.000798597j -0.00698852+0.00483904j -0.0182677+0.00738926j 0.00773883-0.0010225j -0.00753425-6.48009e-05j -0.000188838-0.00446614j 0.00770998-0.00156107j 0.00819529-0.000782076j 0.000779698-0.00090178j 0.00344068-0.00179081j 0.00596222-4.07902e-05j 0.0109964+0.0031025j 0.0265133-0.00303915j -0.0015801-0.00175931j -0.0183655-0.00014644j 0.015313-0.00230723j -0.00459631-0.00399403j 0.0255529-7.53168e-06j 0.00432732-0.000875694j 0.0075742+0.00290896j -0.0119331+0.00301278j 0.0132307+0.000702967j 0.014229-9.67569e-05j 0.00119851+0.00192606j -0.00014517-0.00165521j -0.0218674-0.00842853j 0.00544957+0.00305734j -0.0159268-5.22735e-05j -0.0159607-0.00249394j 0.00392097-0.0041967j -0.00894515-0.00179864j 0.0155903+0.00355172j -0.00885215-0.00985251j 0.000838137+0.00175494j 0.00928337+0.00584774j -0.000895676+0.00565466j 0.00846659+0.00195134j -0.00201675-0.0010145j -0.00165883-0.00126461j -0.00222381+0.000559544j -0.00282389+0.000767421j -0.00125227+0.00118925j 0.00234747+0.00161326j 0.00203025-0.000188379j 0.00270314-0.00175917j -0.00315342-0.000251716j -0.00078229+0.00264453j -0.00234348+0.000762562j 6.75732e-05+0.000436833j 0.000437567+0.00101184j 0.00146701-0.00086765j 0.000732311+6.08895e-05j 0.000619251+0.000446336j -0.00254482-0.00105589j 0.000509898+0.000862206j 0.000132008-0.000307643j 0.000459029-0.000100076j -0.00189268-0.000250601j 0.000144956-0.000344436j 0.000133354+0.000492916j -0.00091594-0.000334953j 0.000997268+0.000447241j 0.000298997-0.00032814j -0.000550472-0.00127643j 0.000418816-2.41666e-05j 0.00153748+7.41996e-05j -0.00169561-0.000982393j -0.00129186-0.000438625j 0.000494093-0.00161364j 0.00106138+0.000410858j 0.000815752-0.000417714j -0.000778787+0.00119626j 2.39114e-05-0.000233227j 0.00132406-0.000747655j -0.000394677+0.000191856j -0.00089067-0.000230096j -0.000377376+0.00150469j 0.000743541+0.000496914j -0.000824264-0.000177091j -0.000996013-0.000769827j -0.00241036-0.00174379j -0.00184265+0.000695696j 5.90411e-05-0.000540898j -4.12805e-05+0.00145185j -0.00175455-0.00264499j 0.00084236-0.000184215j -0.000454454-0.00041241j 0.00360009+0.00169394j 0.000699768-0.000719651j 0.0013118+0.00271907j 0.000205166+0.00449039j 0.00369431+0.000146035j 
