0.00255669-0.120316j 0.0334779-0.0149036j -0.0493899+0.0532531j -0.0525337+0.0055173j 0.0203367+0.0175772j -0.045471+0.0458277j 0.0305152-0.0165763j 0.0457984+0.0354269j 0.0355367+0.0108644j 0.051554-0.0187431j -0.0156707+0.00717017j 0.00743764+0.0103407j -0.0335048-0.0221863j 0.020728+0.00536214j -0.0336187-0.0158194j -0.027499+0.00830946j 0.0051821-0.0452948j 0.0223839-0.044148j 0.0146343+0.0260946j 0.00383573-0.0404401j 0.00392793+0.0176822j -0.0413194-0.0158644j 0.0244274+0.017043j 0.00437746-0.0155952j 0.0135925+0.012371j 0.00648412-0.00359335j -0.00792592+0.0062069j 0.0165325-0.00354582j 0.0173507+0.022575j -0.00593525+0.00420147j 7.41274e-05+0.0178562j -2.8538e-05-0.00212261j 0.0528853-0.0266884j -0.00471099+0.00634289j -0.00744748+0.00139829j 0.0112406+0.00878318j 0.00819962-0.00565848j 0.00235106-0.0167437j 0.00987107-0.00202852j 0.00211432+0.00977281j -0.00793315+0.0182037j -0.015416+0.0176663j -0.000213684+0.000112463j -0.00643364+0.00981303j -0.00637253+0.0072644j 0.00227413-0.00995366j -0.0211452-0.0221639j 0.000944127-0.0107378j -0.00969919-0.00573056j 0.000598628-0.00419392j -0.00726832+0.0300613j -0.0132122-0.0127427j -0.0175992-0.0198577j 0.0257457+0.00531033j 0.0187183-0.00248814j 0.00308299-0.0201336j -0.0172224+0.0037389j 0.014104-0.00813398j -0.0126553+0.0137838j 0.004226-0.00027243j 0.00733163+0.0196859j 0.00741663-0.00472826j 0.00146389-0.00378694j -0.0009158+0.00392187j 0.00239508+0.00821898j 0.0136605-0.0119674j -0.0165282+0.0156639j 0.0114937-0.0106023j -0.0170499+0.00271215j 0.00192635-0.00445622j 0.00140441-0.00221727j -0.00191241-0.013719j 0.0116165+0.00908363j 0.0168555+0.00493269j 0.000405269-0.0108864j 0.00888676-0.0115761j 0.00702548-0.00168183j -0.0180204+0.0073838j -0.00600495+0.0120222j 0.00151656-0.0108808j -0.0136768+0.013024j 0.0112998+0.00288406j -0.0131924+0.00351505j -0.012367-0.00029626j 0.0117015+0.0119714j 0.00487666+0.000528319j -0.00749506+0.0080428j -0.0115235+0.00368669j -0.00565518+0.00379205j -0.0130656+0.0322106j -0.00482467+0.00567652j 0.0117286-0.0135839j -0.000481492-0.00600154j 0.00298514-0.00376059j 0.0106766+0.0172581j 0.0142637+0.00889751j 0.0135293-0.00388662j 0.0175203+0.000643135j 0.00490605-0.00443862j 0.00827618+0.0184356j -0.0161397+0.00387808j 0.000494952+0.0013794j -0.011142+0.0173776j 0.00622917-0.00664504j 0.00819547-0.00193736j -0.00634771+0.00368302j 0.00044889-0.0220201j 0.00915739-0.0153574j -0.00997247+0.0066225j 0.0188875-0.000829174j -0.0118158-0.00550133j -0.0108868-0.00394709j 0.00126687+0.00438667j 0.0124673-0.022989j -0.0091516-0.00554067j -0.00535895+0.000357242j 0.00462216-0.0114719j 0.0192764-0.000693801j -0.0213233+0.00881674j 0.00588008-0.0155375j 0.00242003+0.00696645j -0.0240882-0.0259455j 0.022178+0.00583568j 0.00104371+0.0225308j -0.0153883+0.000661709j -0.0172682+0.00860045j 0.00696137+0.0176607j -0.00367809+0.0113362j 0.000919949+0.00830432j -0.0294049-0.00943892j -0.001257+0.0104259j -0.00958306+0.0139841j -0.00785764-0.0149722j -0.0225372-0.0129856j 0.0282564-0.00426071j 0.00322707-0.00955753j -0.00355092-0.0086505j -0.0046082+0.00517148j -0.0288567-0.00881981j -0.0122426-0.00733327j -0.0181584+0.00105932j -0.0399396-0.0113024j 0.0234704+0.0240558j -0.0245079-0.0107034j -0.0381447-0.000213355j 0.0260783-0.00146918j 0.00517936-0.002603j 0.00361207-0.0104556j 0.0188658+0.0107273j -0.0201515+0.00904909j 0.0104231-0.0131019j 0.0272054+0.0249997j -0.0115318-0.0178985j 0.0112484+0.0185785j -0.00360235-0.00250745j 0.00184579-0.0238806j -0.0288822+0.0221679j -0.00115355-0.0105259j 0.0333805+0.0331802j 0.0624965+0.0557365j 0.0380427-0.0857539j 0.0179491+0.00610988j 0.0302764+0.0492132j 0.0217426-0.0343494j -0.0729743-0.0542908j 0.0286416+0.0181039j -0.00439315+0.0203521j -0.063057+0.0224228j -0.0178574+0.0301043j 0.0228881+0.0301672j -0.0291575+0.00389891j 0.113594-0.0703968j 0.0591608+0.0663742j -0.00686058+0.0190098j -0.00816224-0.0110584j 0.000292559-0.004883j -0.0119041+0.00908784j 0.00854705-0.0187529j 0.0179394-0.0305291j -0.096259-0.0669424j 0.0952369+0.0373584j 0.0473666+0.0844221j 0.0274332+0.0316622j 0.0424459+0.00577038j -0.0396917-0.0273171j 0.0269174-0.0212402j -0.0916648-0.134056j 0.179825-0.2803j -0.207508+0.0690944j 
-0.0185047+0.0230214j 0.000411779-0.122287j 0.0640535-0.0511917j -0.0123813+0.0422351j -0.00545965+0.0182959j -0.0555856+0.00368859j -0.0303264-0.0117077j -0.00391219+0.0190455j -0.00952329+0.0478008j 0.0100679+0.00200758j 0.0137707-0.0332243j -0.0401707-0.0198634j 0.00397161-0.00528214j 0.0293602+0.0136242j -0.00866477+0.00124329j -0.00829575-0.00772773j 0.0473463+0.0153504j 0.0148619+0.0240129j -0.006415+0.02493j 0.0150075+0.0172733j 0.0107728-0.00385301j 0.0143622-0.0212628j 0.0154765+0.0385177j 0.0216881-0.0121529j -0.0257297-0.00141696j 0.0122858+0.00292499j -0.0083022-0.0133795j 0.00394519+0.0205596j 0.00502305+0.0155353j -0.0257633+0.00069125j -0.00193699-0.00669531j 0.0014489+0.00759501j 0.0261574+0.0364538j -0.0208388-0.00373455j -0.00722888+0.0312865j -0.0251506+0.0094869j 0.0102656-0.031362j 0.0114342-0.0142158j 0.00435548+0.00535444j -0.0193935+0.0100521j -0.0146182-0.00535762j -0.0079892-0.0343278j 0.00373361-0.00526357j -0.0157483+0.0237041j 0.000822414+0.00715763j -0.0062792+0.0183868j 0.0114284-0.00363891j 0.010184-0.0190017j -0.00129392-0.00643904j -0.00273061-0.00194069j -0.0108428+0.0149819j 0.0160975-0.00580958j 0.0180135+0.000712759j -0.00930853+0.0230093j -0.000315464+0.0127575j 0.0135128-0.0123972j -0.00627591-0.00275815j 0.00600426+0.00227761j -0.0165752-0.00230342j -0.00541549+0.000805383j -0.0206161+0.012267j 0.00726388-0.00113179j 0.000656666+0.0146652j -0.0127827+0.00153274j 0.00378499-0.0080342j -0.00931924+0.00374883j 0.00337902-0.0170187j 0.00645664+0.00261333j 0.00528764-0.0109718j -0.000264362+0.00174331j -0.000408329+0.0103443j -0.00401492-0.00817932j -0.0248405-0.00432059j -0.000388227+0.00076999j 0.0063816+0.00256573j 0.0119321+0.0142651j -0.010806+0.0023334j -0.00680907-0.0195678j -0.00772537+0.00650006j 0.00203595-0.00507264j -0.0094798-0.0102795j -0.0018561+0.0191047j 0.00219814-0.0116983j -0.00316226-0.0202269j -0.00198716+0.00697783j 0.00711158-0.00262814j -0.00121657-0.00329941j 0.0043686+0.0169744j -0.00289091-0.0125979j -0.0247615+0.00707554j 0.00296439+0.010446j 0.00184935-0.001526j 0.018246-0.0109503j -0.00520823-0.0125515j -0.0125336+0.000101561j -0.00931527-0.00145154j -0.010325+0.0133817j 0.00175786+0.0101474j -0.00933688+0.00901184j -0.0126874+0.00454558j 0.00375717-0.000390624j -0.0206934+0.00044246j -0.014073-0.00280431j 0.022623-0.00523638j 0.00432645+5.12534e-05j 0.00803311-0.00383839j 0.0104991+0.00478626j 0.00981836+0.0144085j -0.00295908-0.00232368j -0.0050232+0.0163211j -0.00521324-0.00446926j 0.0100748-0.0102184j 0.00492277-0.00468643j 0.0247867+0.022463j -0.00775356-0.00387979j 0.00431419+0.0166424j 0.00882397-0.00664202j 0.0013571+0.00122923j -0.0108096-0.0227024j 0.013668+0.000124653j -0.00894488-0.0030398j 0.00512476-0.0425709j 0.0133523+0.0119521j -0.012941-0.00668926j 0.0137575+0.00689387j -0.0224077-0.0346171j -0.0010981+0.0239215j -0.0114292+0.00896933j -0.0156964-0.00106881j 0.0262763-0.0198403j 0.0144286+0.000400684j -0.0115807-0.0226748j -0.0131947-0.00630037j 0.00682407-0.0217414j -0.0126523+0.0288458j 0.027388+0.00562275j 0.0473634-0.00533373j 0.00959211+0.00124213j 0.0122964-0.0282661j 0.00692067-0.0168507j 0.00918308-0.0308459j -0.00421169-0.0237806j 0.0133869+0.0223988j -0.00361668-0.0108937j -0.000555601-0.0262868j 0.0151331+0.0330349j -0.00990879-0.00914831j 0.0081842+0.0229511j 0.0315835+0.0419094j -0.0245055+0.00137606j 0.0130543+0.00730138j -0.0338649+0.00467916j 0.0383938+0.0119472j -0.0355545-0.00318462j -0.0265406-0.0206094j 0.00941205+0.00242159j -0.00285176+0.00206073j -0.00799884+0.00922164j -0.0393624+0.0244865j -0.0501795+0.039863j 0.0829785+0.0559653j 0.00197044+0.0331111j -0.0521804+0.0324379j 0.0475422+0.0263587j 0.0590562-0.0855418j -0.0393252+0.0459349j 0.0297129-0.0465202j 0.0020509-0.0304752j -0.0374073-0.0276161j 0.00957578+0.0134933j -0.0596701-0.0443514j 0.0680815+0.0680408j -0.0575414+0.0162225j -0.0548562-0.0251356j 0.00799023-0.0110132j -0.0186817-0.0168886j -0.0188133-0.04663j 0.0178322+0.0232631j -0.0313699+0.0599104j 0.0462381-0.0818477j 0.00448782+0.0499965j -0.0684925+0.10612j -0.0132509-0.0147403j 0.0448145+0.0972549j 0.00705987+0.0142058j 0.0341371+0.0908531j 0.0209345+0.0171166j -0.233895+0.0666998j -0.187197+0.301215j 
-0.0357778-0.0806524j -0.0108234-0.0527218j -0.00992413+0.00316055j -0.000986731+0.0574994j 0.057368-0.0406601j -0.0324802+0.00546101j -0.0111832+0.0141573j 0.0403112-0.0188277j 0.047014+0.00794253j -0.0223552-0.0172379j 0.00328277-0.0226653j -0.00464574+0.0199862j 0.0129922-0.0572264j 0.00845466+0.00121819j 0.0316795-0.00831681j 0.0078039-0.033612j 0.00147889-0.0167141j 0.0506114-0.0207346j -0.0135616+0.00306783j 0.0340846+0.00328519j 0.00893102+0.0087401j 0.0180896+0.00665877j 0.00190963+0.0200891j -0.00384267-0.0665495j -0.00635571+0.00856936j -0.00308031+0.00082184j -0.00891142-0.0054585j 0.0269763+0.00746701j 0.00127964+0.000216644j -0.0127322+0.00895107j 0.0064089+0.0242808j -0.00882519+0.00739344j 0.0156965+0.00495387j 0.003019-0.00509918j 0.0458183+0.00889951j -0.0132624+0.0391293j -0.0203623-0.0328136j 0.00716562-0.0164724j 0.00774991+0.0137495j -0.00177854+0.0122356j 0.0026042-0.00406229j -0.0246783-0.00225597j -0.00479704+0.00888884j -0.0089888+0.00884292j -0.0170571-0.0147809j 0.0048602+0.00879701j 0.0124165+0.00384297j -0.00247947+0.0195254j 0.00887569+0.00780221j 0.00923614+0.0104678j 0.0153376+0.0079319j 0.0245537-0.00258917j 0.0146298+0.0170131j -0.003464+0.0203409j -0.00327439+0.00332937j -0.00832854-0.00556858j 0.00375005-0.0167408j -0.0041553+0.0136082j -0.00273312-0.0130711j -0.0129608+0.00897124j -0.01049-0.00397576j 0.00164646-0.0126029j -0.0208425+0.003463j -0.0199274+0.0157352j 0.000586695-0.0115149j -0.00553473+0.00867408j 0.00898011-0.000208994j 0.0110378-0.00439418j 0.00297469-0.014588j -0.00557813+0.0070034j 0.00317537-0.0184147j -0.00978629+0.0145551j -0.00295921+0.0276434j -0.0075849+0.00913195j -0.00654103-0.000358729j 0.000934413-0.0212059j -0.00340138-0.0049451j 0.00180734-0.0114501j -0.0140288+0.00753451j 0.00575182+0.0125071j -0.0175711-0.0139485j 0.00755946+0.0189496j 0.000368781+0.0303343j -0.00117584-0.0112834j 0.026051-0.0013942j 0.0088111-0.000174134j 0.0125013+0.00876337j -0.00340233-0.0126055j -0.00140916+0.0112735j 0.00964481+0.00391191j 0.0015135+0.00139628j -0.0105327+0.00384198j 0.0141756-0.0190412j -0.0165069+0.0147176j -0.0212007+0.0158205j -0.025416+0.0149671j -0.0104423+0.00582074j 0.00226079+0.00785204j 0.015593-0.0143923j 0.0205901+0.00995537j 0.00913066+0.00594126j -0.000744839+0.0194005j -0.00526274-0.00590524j 0.0316834-0.0262551j 0.00667111-0.0272437j -0.00923139-0.0140907j -0.0133768-3.70542e-05j 0.00827979-0.00504935j -0.00392822-0.0216798j -0.00254956+0.0126453j -0.00963643+0.0185542j 0.00217222-0.0108325j -0.011365-0.0223334j 0.0117592-0.0131828j 0.0464376+0.00552134j 0.0103167+0.00447923j 0.0435971-0.00876631j 0.0105535-0.00398221j -0.0212453+0.00347765j 0.0377966+0.00681251j -0.0485125-0.0107637j 0.0380488+0.0199304j 0.0121407+0.00552358j -0.000435977-0.0220701j -0.00699724-0.0169346j -0.00791329+0.00846157j 0.00331788-0.0138631j -0.0127172+0.0198121j -0.0121109+0.00245965j -0.0136931+0.014103j 0.0131007-0.0125888j -0.0112324+0.00537185j 0.0101226-0.00248341j -0.00817013+0.007794j 0.0437868+0.0400113j -0.0123878-0.0278297j 0.00614087-0.00921389j 0.0185893+0.0218263j 0.0472713+0.0625958j 0.00204965+0.00644824j -0.0089323-0.0018379j 0.022031+0.0211865j 0.0113355+0.0204324j 0.00697829+0.0281599j -0.0162039-0.00616481j -0.00746667-0.0130564j 0.0527623-0.00349613j -0.0224959+0.019107j 0.00274475+0.00751034j -0.0221222-0.000441237j -0.0206102-0.00594226j -0.0169815+0.0207117j 0.00143719-0.0349545j -0.00467662+0.0565816j -0.0206863+0.00777288j 0.0202367-0.0283382j -0.0503281+0.0317188j -0.00651957+0.00954958j -0.0347472-0.0171086j -0.0419748+0.048019j 0.0373516-0.0501159j 0.0227484+0.0065435j -0.00427794+0.00889785j -0.00659974-0.0319084j -0.0486774+0.0188188j 0.0196993+0.0116444j -0.0468416-0.0212939j -0.0326495+0.00294158j 0.0129932-0.0134216j 0.0685509+0.0765332j 0.0381299+0.000415355j -0.00342122-0.0245324j -0.0822763-0.0999675j 0.00521432+0.0147056j -0.00692531-0.00838459j 0.0326056+0.0320491j -0.0376091+0.0155693j 0.0349916+0.0108032j 0.0476084-0.0669618j 0.0299672+0.0759607j -0.00137478-0.0546552j -0.0557607-0.0524935j -0.0788278-0.123049j 0.0944859-0.070675j 0.0685147+0.0244039j -0.103271+0.141756j -0.0143802+0.0492649j 0.100946-0.161218j -0.0967024+0.00702841j 
-0.00507742+0.0342104j -0.0355898-0.089304j 0.0137719-0.0570506j 0.016987-0.0611058j -0.0289764-0.0117632j -0.0379301+0.0432578j 0.012653-0.0103446j -0.0274747+0.0475446j 0.0232105-0.0138883j 0.013166+0.0458232j -0.046091-0.0240915j -0.0258467-0.0341501j 0.0229462+0.030128j 0.000123929-0.0103626j 0.0110799-0.00840192j 0.013049+0.0238187j 0.0422021+0.0113874j 0.00399964+0.0645603j -0.0109523+0.000774626j 0.0160491+0.0603205j -0.0185287-0.0222542j -0.0106129-0.00646651j 0.0035618+0.0110767j 0.0144809+0.00828308j 0.00420198+0.00693435j -8.26717e-05+0.00015367j -0.00104945-0.00450725j -0.011499+0.0204685j -0.0272261+0.00936663j 0.00826049-0.00486035j -0.0183603+0.0110798j -0.0151687+0.00101666j -0.00633295+0.0330013j -0.0372791+0.00912705j -0.00148981+0.0153825j -0.0179822-0.00748791j 0.00996758-0.00556803j 0.0327071+0.0179622j 0.00804587-0.00468964j -0.00713969+0.00478986j -0.0174306+0.0199916j 0.0206208-0.00480601j 0.0190074+0.0132041j -0.00207013+0.0151035j 0.00777644+0.0095489j -0.018164-0.00314678j 0.000653725-0.00239119j 0.00467579-0.0222184j -0.0263326+0.0114019j -0.00415204+0.00723006j -0.00467763-0.00540688j -0.00423393-0.00122352j -0.0143799-0.0209079j -0.00462333-0.00523846j -0.0105159+0.0119784j -0.0191688-0.00193067j -0.00316212+0.0186196j -0.00817833+0.0182278j -0.00880366-0.00110329j 0.0030071-0.00860008j 0.000285369-0.00736027j 0.00598027+0.0139001j -0.00779899+0.00196576j 0.00529313-0.032174j 0.024306-0.00232378j -0.00762145+0.00309829j 0.00410536-0.0236526j -0.0299032+0.0151182j 0.0116102-0.0208378j 0.00618298-0.0209046j -0.00293816+0.00485494j -0.0340613+0.00126973j -0.00425673+0.00217897j -0.00123889-0.0132228j -0.00290324+0.0194214j 0.0111592+0.0077849j 0.0137299+0.00614957j 0.0142823+0.00506254j 0.00341904-0.0130536j 0.00908904+0.00779661j 0.00272193-0.0052842j -0.0283572-0.00774784j -0.01351-0.0321165j -0.00942639-0.0170472j -0.00641345+0.0297221j 0.00694251+0.00703448j -0.0070826-0.00544607j 0.00837815-0.0231396j -0.00875559-0.0137461j -0.0356616+0.0168235j 0.0218157+0.0120747j 0.00710978-0.00336966j 0.0113441+0.0016842j 0.00531473+0.0120487j 0.0222854-0.0148985j 0.00601599-0.0232224j 0.0120905+0.000816987j 0.0105203-0.0188276j 0.0238307+0.000488736j -0.00715459-0.000720452j -0.00970296+0.00137908j -0.00294406+0.000708312j 0.0304145-0.000927729j -0.0110459+0.00373069j 0.0166545+0.00402701j 0.00444841+0.0139572j -0.00396566-0.00065315j 0.00769863+0.0120661j -0.000322033+0.0177825j -0.013559-0.00592953j 0.00739007-0.00190745j 0.0145284+0.00282034j -0.000401512-0.0142204j 0.0194766+0.0226691j 0.00333669+0.0353574j 0.0243034+0.0115067j 0.00781905+0.034698j -0.0140619-0.0236559j -0.0145879-0.00920455j -0.00233083+0.0190496j -0.00635915-0.0418326j -0.020764+0.00194946j -0.00115586-0.0339409j 0.00146242-0.0137428j 0.0260983+0.00174605j 0.00614073-0.0140788j 0.00446436+0.00107937j -0.00749035+0.0142981j 0.0113684-0.0232002j 0.0048753+0.0149607j -0.00724378-0.00112646j 0.00799893-0.0292906j 0.0205857+0.0131941j 0.00986595-0.00316123j -0.0211781+0.0681136j 0.0568632-0.013068j -0.000921425+0.0148906j 0.0193084+0.0185427j -0.0266566+0.0351133j 0.0195407-0.00622232j 0.023225-0.0234952j -0.0302775+0.029219j -0.0112699-0.00692391j -0.0239222+0.0026263j 0.0173657-0.0363837j -0.00303561+0.00972534j 0.017619+0.049978j -0.0162582+0.00805134j -0.0305111+0.00397123j 0.0447472-0.00255205j -0.020669-0.0387526j -0.01632-0.0460938j 0.031926+0.00295842j -0.0852445-0.00253658j 0.0143148-0.013596j 0.0313056+0.0516389j -0.0246073-0.0379343j -0.0559331-0.00435753j 0.0209571-0.0185495j -0.0530538-0.0445293j 0.00298041-0.00874488j -0.00615493-0.0146522j -0.00247537-0.00496753j 0.00746172-0.0145187j -0.0503024-0.025193j 0.00159509-0.00552438j -0.0224125+0.0100181j -0.00560714-0.0129635j -0.0135866-0.012282j -0.0408824+0.0389183j -0.0360729-0.0402975j -0.0443683+0.0284397j 0.0987028-0.0877457j -0.0074447-0.00376552j -0.000910505-0.0151619j -0.0224961+0.0256274j 0.032819+0.0213574j 0.00548778-0.034562j 0.0307158+0.0266613j -0.0799709-0.00805567j 0.0579755-0.0729875j 0.00920829-0.0490793j 0.060205+0.0168935j -0.0635973-0.04413j 0.184051-0.212284j 0.143149-0.0102731j -0.137328+0.17213j -0.0176674-0.0124365j -0.0482275+0.072215j 
0.00281833+0.0204873j -0.0346096-0.0530473j 0.023271+0.0258602j -0.0117119+0.0663998j 0.0147366+0.0420153j -0.0195796-0.0144256j 0.0481541-0.0162856j -0.0235624-0.0196424j -0.0740539+0.0129313j -0.0252253+0.0495843j 0.0172552+0.00711997j -0.0409804+0.0489915j -0.0109373-0.0494368j 0.0113215+0.0115515j 0.029132+0.0219929j 0.0401027+0.0149988j 0.00791889+0.016825j 0.0172931+0.0284393j 0.0200096+0.0126082j -0.00725359+0.00532676j 0.00119689+0.00725492j 0.0259787+0.00716903j -0.0298884+0.00258443j -0.0359326+0.021703j 0.00798428-0.00327745j -0.00976663-0.0337345j 0.00188936+0.00518001j 0.0438534+0.0146851j -0.0130519-0.00184748j -0.0023455-0.00133429j 0.046074-0.0111084j -0.00382174+0.0223431j -0.00767752-0.00530244j 0.0257234-0.0270707j -0.0146+0.0199368j -0.0160359+0.0108432j 0.000185743+0.00820733j -0.00382982+0.005779j -0.00891145+0.0028061j -0.0249769+0.00322791j -0.0133735-0.0279034j -0.0138282-0.00192589j 0.00611083-0.0213822j -0.000295286-0.000199982j -0.01204+0.0379593j 0.0471854-0.00487874j 0.0348156-0.00465442j 0.00640972-0.00916915j 0.028924-0.0365581j -0.0312197-0.0378633j -0.0140349+0.018093j 0.00508765-0.00200657j 0.00235523+0.00924487j -0.0220196+0.00852263j 0.00186239-0.00542029j 0.0203731+0.0174894j 0.028692+0.00461375j 0.0190395-0.00483032j 0.00995278-0.0188594j 0.0264761-0.000818302j -0.0106639-0.0313274j -0.00165335+0.00868544j 0.00694407-0.0277692j -0.00702443+0.0133492j -0.0162723-0.0212691j 0.0212905+0.00494386j 0.000568044+0.0271219j -0.00492771-0.0387009j -0.0182926-0.00211063j 0.000518713-0.00242937j -0.000996224-0.00490033j 0.0267518-0.0169552j 0.00479448-0.000977947j -0.00214422-0.0158021j -0.0106047-0.00865973j -0.00752322-0.004098j 0.0202187+0.0100233j -0.00433156+0.00254179j 0.0181049+0.0153756j 0.0209297-0.00127577j -0.0142957+0.00296995j 0.0278485-0.0214917j -0.00692098+0.013286j 0.0160616+0.00517262j -0.0190322+0.014215j 0.0242581+0.000716753j 0.0264902+0.0046943j -0.00990818-0.00384669j 0.0125544-0.0101421j 0.027668-0.00606984j -0.00684318+0.0232552j -0.000577035-0.00578526j -0.00475604-0.013047j -0.00749414-0.0132918j -0.00145925+0.00791304j 0.00181486+0.0320448j -0.0147709-0.00189485j -0.00286447+0.0060555j -0.0100769+0.0144603j 0.00999491-0.000221446j 0.00999028-0.00532377j 0.013751+0.0246833j -0.0134557+0.00152139j 0.0148228-0.00812208j 0.00899166+0.0260137j 0.0157173-0.0444949j 0.0124411-0.0348506j -0.00646967-0.0231244j 0.00554943-0.00365851j 0.0116527-0.0133356j -0.0100348-0.0091833j 0.0239612-0.00347582j 0.0230071-0.0343638j -0.0177755-0.0141206j 0.0450282+0.00386711j 0.014135+0.00690313j -0.0224068+0.00545118j -0.00415418+0.0255583j 0.0089867+0.00818698j 0.0095673-0.0121522j 0.00234946-0.00514282j 0.0628296+0.00507055j 0.00517997+0.0206793j -0.00279071+0.014703j -0.0203826+0.00170702j -0.0120497-0.0292211j 0.00823156+0.0189205j 0.0230088+0.0302906j -0.00998589-0.00548936j 0.0273256+0.0246231j 1.31468e-06-0.0125137j 0.0281161-0.00168456j -0.00742502-0.00968701j -0.00642905-0.00155334j -0.0187243+3.01092e-05j -0.0325025-0.0320465j -0.0432428-0.038195j -0.000756787-0.0254065j -0.000880926-0.00912934j 0.00127554+0.0114101j 0.00373407+0.00050652j -0.0162593-0.00313686j 0.0150898+0.00525192j -0.0303784-0.00689797j 0.0270306+0.0118593j 0.00044192-0.00496822j -0.0172564-0.00724297j -0.0420041+0.0143472j -0.0019722+0.0174949j -0.0463345-0.00807153j 0.0180102+0.0287448j -0.0270183-0.000586954j 0.00418644+0.00827612j -0.00338354-0.00606006j -0.0404858-0.00467388j 0.0103962-0.0175111j -0.021913-0.0210204j 0.0571559-0.0307826j -0.0433002-0.0147279j 0.0791233+0.0087672j 0.00554405-0.0537072j 0.0137761-0.00797252j 0.023048-0.0026264j 0.00820743-0.0252942j 0.0153505-0.0236955j -0.00447602-0.0269144j -0.0787302-0.0891151j -0.0173-0.0397136j -0.0262232+0.0420029j 0.00636872+0.0421345j 0.0121875+0.0300768j 0.0175617-0.0841518j 0.111588+0.0685089j 0.0327683-0.00460148j 0.0259054+0.020866j 0.0238224-0.0375511j 0.0150265-0.0299086j 0.00939508-0.0388009j 0.0625691-0.0196109j 0.0841502+0.0340416j 0.0256355-0.0196362j -0.00525205+0.0730938j 0.0768936+0.0198055j -0.0553255+0.0658146j -0.131167+0.133242j -0.0125017-0.100796j 0.0463282-0.0086018j -0.00802922-0.0918773j -0.125683+0.107172j 
