-0.062472-0.038293j -0.0279302+0.0880925j -0.0197082-0.0805331j 0.0168933-0.00147736j 0.0497796+0.0252634j 0.012531-0.0131476j 0.0357302-0.0354502j -0.00305173-0.0240738j -0.0281495+0.0214507j -0.0108576+0.00780118j -0.0234536-0.021409j 0.00490112+0.0120394j -0.000545605-0.0195881j 0.0317407-0.0356563j -0.0510198-0.0207864j -0.00241333-0.0213631j 0.0122281-0.00901615j 0.0405337+0.00375441j -0.00167981-0.00171251j 0.017709-0.00471039j -0.000670903+0.00773739j 0.0272349+0.00513284j 0.017182-0.0220125j -0.0174039-0.0155969j -0.00167309+0.01002j 0.00134399-0.00132575j 0.000621637+0.0159634j -0.0110745+0.0125245j -0.0206858-0.00544153j 0.039162+0.00601897j 0.00554891-0.0246829j -0.0411278+0.00341295j 0.0244797+0.0172353j 0.00489321+0.0170074j 0.00718337+0.0105095j -0.00861194-0.0279694j -0.0155378+0.0110304j 0.0199334+0.0221083j -0.0442744-0.0214541j 0.0265839+0.00410061j -0.013318+0.00489528j 0.0171234+0.00646334j 0.0103973-0.00864074j 0.00860372+0.028958j 0.0277863-0.0280741j -0.00921312-0.00275492j -0.00423675-0.0219007j -0.00558598+0.0022512j 0.0143155-0.035407j -0.00598264+0.0221865j 0.000195308+0.0108281j -0.0273067-0.0208999j 0.0124495-0.00479473j 0.0220407+0.00134486j 0.0113143+0.0144119j 0.00806216+0.000295447j 0.00889479+0.0125256j 0.0188902+0.0155937j -0.0240393+0.000142104j -0.0121737+0.00719263j 0.00800954+0.0030591j -0.0139466+0.00759807j -0.0152633-0.00815868j -0.025434-0.000119128j 0.0228665+0.014623j -0.0194831-0.00409363j 0.0107498+0.00212709j -0.0109555-0.0144665j -0.011761-0.0216035j -0.00424879+0.00320629j 0.00554258-0.00602343j 0.0106391-0.00031846j 0.0211853-0.0185695j -0.00179596+0.00346178j -0.00926904-0.00753381j 0.00626847-0.00342834j 0.0122048-0.0079735j -0.00230545-0.00465121j -0.0108506-0.012926j 0.0045597-0.00375363j -0.0214811-0.00909339j -0.0142154+0.0269516j -0.0243089-0.0192445j -0.00686402-0.00207401j -0.034182+0.000335998j 0.0102824-0.0153782j -0.0280383+0.00729858j 0.0288216-0.0180065j 0.0228062-0.000558705j 0.00794362+0.0239619j -0.00955527-0.00476696j 0.00161086+0.00746869j -0.0178078-0.0128715j 0.000890661+0.00733095j -0.0111444+0.00622969j -0.0168618+0.00318341j -0.0162277-0.0046643j 0.0187382-0.0157492j 0.000789134-0.0132828j -0.00502579-0.010865j 0.00396425-0.00510129j -0.00637566+0.0160978j -0.00684861+0.0169816j 0.00541073-0.00791658j -0.0213652-0.0124172j 0.0134746-0.0218357j 0.012525-0.000837992j 0.0125732+0.00472016j 0.0311653-0.0111701j -0.0191925+0.0104337j 0.00139419+0.00658252j 0.00798081-0.0186671j -0.00829231-0.005712j 0.00524197-0.00499078j -0.000778348+0.0147692j 0.00880878-0.00364199j -0.0090004-0.0143865j 0.0141254-0.0074554j 0.00669231-0.00820051j -0.00679493+0.0098798j 0.0202773-0.00332991j -0.0132591-0.00532814j 0.00577603-0.00682038j -0.00720576-0.00398059j -0.00570422-0.00987108j 0.011991+0.0274111j 0.0199787-0.00245485j -0.0007814+0.0132577j -0.00222776+0.00276475j 0.00194114-0.00338269j 0.0273576-0.000338728j -0.0235761-0.0161428j 0.0154834-0.0229976j 0.00977726-0.00679782j 0.00502623+0.00466327j -0.0256487+0.00560488j -0.00117578+0.00894493j 0.00591991+0.0074873j 0.0164854+0.00928573j 0.0159671-0.00215428j 0.00383165+0.0111162j -0.00176419-0.00893784j -0.00318462+0.00332272j 0.0164923+0.00786137j 0.00837458+0.0174373j -0.0117947-0.00188532j -0.00119138+0.00783212j -0.0018284-0.00578124j 0.000320844-0.00695814j -0.0228795-0.0201958j -0.0109313+0.0174628j -0.0189806-0.00468783j 0.000827368-0.00955082j -0.00809637-0.0176316j -0.0152383+0.000936908j -0.0163567+0.00977767j -0.0166783-0.0064913j 0.0102288+0.000803005j -0.00763868-0.00224778j -0.0230633-0.0110789j -0.00784596+0.00953895j -0.00936903-0.0201294j 0.012305+0.0231249j 0.0275348-0.00760098j 0.0259873-0.0365093j -0.00256014-0.0288126j 0.00915159+0.00742229j -0.0157462+0.0169316j -0.0222973+0.0325267j 0.0145684+0.00857816j 0.00337664-0.00674602j -0.000419825-0.0108484j 0.0371087+0.00640995j 0.00681268+0.0404938j 0.000360783+0.0186225j 0.0152648-0.0226697j -0.0149415+0.0129111j -0.0262108-0.00199455j -0.0380888+0.0107709j 0.0386021+0.0152171j 0.0548539-0.00016505j -0.0270966+0.0541392j 0.0253329+0.0159234j -0.0488112-0.039441j 0.0172074-0.0956089j 0.0413973+0.060756j -0.113468-0.00279962j -0.0798512+0.0279755j 0.00501625+0.0250733j -0.00130665-0.0573414j -0.0287231+0.0166056j 0.0228329-0.00644034j 0.0718179+0.00401803j 0.0115917-0.000285511j -0.00225592-0.0195441j 0.0246034-0.00544824j -0.00160735-0.0262658j 0.0165111+0.0279511j 0.014768-0.0419126j 0.0232405-0.0325828j -0.0341019+0.0162464j -0.0236396-0.00413001j 0.00936291+0.0605188j -0.0370633-0.0236588j -0.0288176-0.00406814j -0.022548-0.074422j 0.0661615+0.00918837j -0.0523568-0.00190576j -0.158902+0.292565j -0.207058+0.0225606j 
-0.0469596+0.0608529j 0.053253+0.0552416j -0.027202-0.000884693j -0.0148896+0.00222325j 0.00680402-0.0541709j -0.0207155+0.00367499j -0.00770275-0.00716829j -0.0144712+0.0143281j -0.0221913-0.00821197j 0.00213238-0.0177895j 0.0248187+0.0256733j -0.0214747+0.0303113j -0.0199985-0.00223797j -0.00382959+0.00184533j 0.0239867-0.0198087j -0.00806058-0.00790913j 0.00502687-0.0127578j -0.00705206-0.0314282j -0.0130617-0.0537706j 0.0346757+0.0122681j -0.0207199-0.015698j 0.030924+0.00597589j -0.000270281+0.0355014j 0.00396967+0.0175267j 0.0202256+0.0289651j 0.00832591-0.00486785j 0.00917824-0.00653063j 0.0283243+0.0130476j -0.00870279-0.0161903j 0.00429501+0.0218561j 0.00922705+0.00690944j 0.0014455-0.0098831j 0.00483626+0.0110053j -0.00644199+0.0407034j 0.0246684+0.0168209j -0.00624252+0.0262858j -0.00775732-0.0232233j -0.0249863+0.0128436j -0.0119003-0.0198489j 0.0293858+0.00382852j 0.0220925-0.0151668j -0.0110346+0.00690225j -0.0175214-0.00953334j -0.000528032-0.00622988j 0.0218071+0.0301766j -0.00402982+0.0133035j 0.0213236+0.00123528j -0.0228244-0.00503871j -0.00152063+0.0247127j -0.0277602-0.0133524j -0.0213793-0.0241365j -0.0229172-0.0210885j -0.0111749+0.0277787j -0.0208852+0.0174315j 0.0155283+0.0051291j -0.0217515+0.0176225j 0.0107776-0.00736955j 0.00683706+0.0271558j -0.014474-0.014022j -0.0115742+0.0126543j -0.00842152-0.0304539j -0.00377736+0.0168246j -0.0197312+0.0371971j -0.0101691+0.0101112j -0.00791765+0.00582492j -0.00823596+0.00501319j -0.0025718-0.0073336j 0.00294468+0.00902077j -0.0103112-0.010534j 0.0132041-0.00526199j 0.0103534-0.00287861j -0.0154009-0.00171748j 0.0334168+0.00785637j -0.011984-0.00467266j -0.00751842+0.000295132j 0.00840405-0.00881765j 0.00485893-0.00613949j 0.006119-0.00157033j 0.00104664+0.00142322j -0.0277933-0.00542426j -0.00716469-0.00962926j -0.0297472+0.00245537j 0.0025122-0.00781889j 0.00770974-0.0184107j -0.00616204-0.0044249j 0.0138398-0.00464344j 0.0162573-0.0186177j -0.0082966-0.00761845j 0.00734363+0.000558349j -0.00370926-0.0161433j 0.00853406+0.00781093j 0.0100394+0.0113478j 0.0126247-0.00544114j -0.0150123+0.0125756j -0.0105453+0.00152528j 0.00245588-0.0174185j 0.0318269+0.015837j 0.0061627+0.00959576j 0.014137+0.0176526j 0.00943577-0.0133813j 0.0097519+0.0195347j -0.0281012-0.0214958j -0.0170696-0.00283863j -0.0020236-0.00924969j 0.00493169-0.0199878j -0.000437365+0.00156406j 0.00152516-0.0088669j -0.00712683-0.00827543j 0.00694726+0.0175337j -0.0105266+0.00859027j -0.0104159-0.0124062j -0.00344976+0.0116572j -0.00892343+0.00879586j -0.00476301+0.00632498j 0.0117202-0.0084089j 0.00865258+0.0151014j 0.00373218-0.00233564j -0.00547339-0.00732425j -0.00714659-0.00109103j 0.043413+0.0113918j 0.0101356-0.00369406j 0.00522621-0.00269157j -0.000475938-0.0242819j -0.0198669-0.0230381j 0.0190745+0.0167475j -0.00684809-0.000495976j 0.00128806+0.0199385j -0.00228915-0.00521489j 0.00374997+0.000702066j 0.000877207-0.0228854j 0.00652931+0.00123175j 0.00576371-0.00365568j -0.0062395-0.00674924j 0.00715901+0.0194728j 0.00143246+0.0132771j -0.00551962-0.0231412j -0.000624472-0.00938901j 0.00369089+0.0303776j 0.0120477-0.00311698j 0.0023467-0.00564403j -0.0106582+0.0152938j 0.0168765-0.00595284j -0.0135533+0.00977596j 0.00751456-0.0204331j 0.0136971-0.0119107j 0.0107245-0.0111161j 0.0283859-0.000565433j 0.00111699+0.0196786j 0.0169967-0.0130461j -0.00676986-0.0298923j 0.010483+0.0300221j -0.0155726-0.0117277j 0.00631048+0.000836446j -0.0173471-0.00416656j -0.00370671-0.00306128j 0.0130505-0.0259604j -0.0107323-0.0212046j 0.0131691+0.0100706j -0.00430846+0.00379886j -0.00870569+0.00443616j 0.00765191-0.000685088j 0.0168919-0.00402925j 0.00237832-0.00390254j -0.0194692-0.00309111j -0.0203289-0.00193723j -0.0067742-0.0231271j -0.0101784+0.00338188j -0.0200719-0.000553184j -0.0220835-0.00896135j -0.00110898+0.000689032j 0.0101726+0.00208218j -0.0118471-0.0102884j 0.00249391+0.0314443j -0.0128757+0.0103807j -0.0179632+0.0108251j 0.0240415-0.0177804j -0.0242671+0.00541592j 0.0149275+0.00391042j -0.0183689-0.057547j -0.024329+0.0491637j -0.00167379+0.0713104j -0.00303036-0.0358894j -0.0171009+0.0581788j 0.0144879-0.0301001j 0.0705803+0.00988423j -0.0741436+0.100273j 0.0129812-0.0632449j 0.0129839-0.105391j -0.0221912+0.0438484j 0.0403872-0.0120137j -0.02724-0.00143419j -0.0211901-0.0051276j -0.0301377+0.0246412j 0.0507776-0.011226j 0.0285195+0.0176502j 0.032932+0.0092668j 0.0184274-0.00765332j -0.0279665+0.0143288j 0.0353218+0.0256895j -0.0173291+0.0339498j -0.00682474+0.0114246j -0.00224053-0.0653785j -0.0412064+0.0447654j 0.0154322-0.0149592j 0.0761574+0.0249799j -0.0200348+0.0807814j 0.0374407+0.0516871j 0.00099674+0.0713849j 0.189429+0.0299702j -0.113408+0.292146j 
0.0134267+0.0890903j 0.0547933+2.97124e-05j 0.00892954+0.0105879j -0.00872737-0.00362304j 0.00818982-0.0335028j -0.00966216+0.0092313j 0.0390194+0.0379731j -0.00329007+0.0174001j -0.0345302+0.0150679j 0.0218808-0.0199396j -0.0132819+0.0218577j -0.024432+0.0278975j 0.0282122+0.011965j 0.0159128+0.025522j 0.0173636+0.0438567j 0.0227534-0.0219105j 0.00676208+0.00988212j -0.0326182+0.00830065j -0.0017726-0.0318599j 0.00260857+0.0310421j 0.00361129-0.0149071j 0.0302075+0.0289899j -0.0275345+0.0108177j 0.0238786-0.0260506j -0.0312573-0.00355528j 0.0478088+0.0242369j -0.0245817+0.00167139j 0.0158205+0.00210132j 0.016285+0.0165211j -0.0209353+0.024109j -0.000127578+0.0051158j 0.0201205-0.0186327j -0.0357571+0.048796j 0.0335261+0.0148681j 0.0200977+0.0462155j 0.00524651-0.0104704j 0.00487474-0.00244086j 0.011427+0.00461701j 0.0192013+0.0262191j 0.016404+0.0285772j -0.00610114-0.00738221j -0.0065427+0.00134015j -0.0222298+0.0198249j -0.0038301-0.000869101j 0.00233791+0.00602464j 0.00879643-0.0257791j -0.00617237+0.0201454j 0.0157777-0.022847j -0.00399374+0.041298j -0.0101279-0.016338j 0.0209737+0.00586938j 0.0179679-0.0230497j -0.00389919-0.00821917j -0.0372279+0.0353396j 0.0144762+0.00108242j -0.0104345+0.0207595j -0.0223128+0.02694j -0.00306404-0.00094138j -0.00141289+0.0368101j 0.0398266-0.00987863j 0.00952238-0.00358291j -0.00255821-0.0101155j 0.019391+0.00520168j 0.019412+0.0165999j 0.0175512+0.0097448j -0.0202371-0.0161367j 0.0110321-0.00695556j -0.0016328-0.00307676j 0.0115095-0.0330887j 0.0044948+0.0234439j 0.011901-0.00608733j -0.0196221-0.0159676j 0.000631339+0.0145786j -0.0337778-0.00251867j 0.00668927+0.0118646j -0.019932-0.00238775j -0.00933862-0.0134962j -0.000994636+0.0114116j 0.0113214+0.0245709j -0.0203857+0.0134769j 0.0111041+0.000647043j -0.0328636+0.00670966j 0.00633806+0.0361162j 0.012019+0.0286403j -0.0388607+0.016686j 0.0136294-0.0146051j -0.022955-0.00246603j 0.0261971-0.0218831j 0.0388177+0.00115224j 0.00288707-0.0242764j -0.0114127-0.00790762j 0.00181248-0.00328187j 0.00157051+0.0179546j 0.00575299-0.0129978j -0.00387251-0.00380701j 0.0132538-0.0101163j -0.0205852-0.00998576j -0.00132073+0.000965632j -0.0066208+0.0112891j 0.00593568-0.00225348j 0.0241171-0.0272318j 0.00172172-0.00625303j 0.0221022+0.00969944j 0.0205239+0.0140197j -0.0261159-0.0204818j 0.0141792-0.0102822j -0.0329914-0.0123215j 0.014953-0.0051053j 0.0071114+0.0133796j 0.0110541-0.00535093j -0.00965609+0.0150251j -0.0148352-0.0429946j 0.0135936-0.0192954j -0.00620902+0.0263269j 0.00150223+0.00307957j -0.0329035-0.0166118j 0.0343467-0.0177791j 0.036738+0.00663755j 0.0038327+0.010127j -0.00361572-0.0152541j 0.0105108+0.0120641j 0.0161644-0.0133565j 0.0080423-0.00827261j -0.00883205+0.00147303j 0.0315108+0.00593066j 0.0212135+0.0157232j -0.0358265-0.0099015j 0.00950783-0.0132055j 0.0174363+0.0132881j -0.0034346-0.00603927j -0.0138591+0.013859j 0.0202986-0.0162028j -0.0295202+0.0165145j 0.00727212+0.0130851j -0.0119787+0.001191j 0.00599715-0.0160265j -0.012873-0.0251961j -0.00899323+0.0307339j 0.0494223-0.00409004j -0.0049421-0.0152726j -0.00251335+0.0224228j 0.0108798-0.00625685j -0.0174498+0.00614441j -0.02435-0.000373436j -0.0106559-0.0126862j 0.000216705-0.0200595j -0.0315106-0.0219416j 0.018303-0.0134258j -0.0205704-0.0394146j -0.0232945-0.00532258j 0.0629003-0.021586j -0.00527096+0.00724641j 0.013379+0.000305314j 0.0097464+0.0216461j -0.002738-0.00844789j 0.0163478-0.0533591j 0.0089104+0.000983962j -0.0123161+0.0393983j -0.0012701+0.00488998j 0.00394625-0.0190924j 0.0241476-0.00288985j 0.00433263+0.00778385j -0.0389546+0.024036j 0.0273737-0.0310692j 0.0205401-0.0386975j -0.0100073-0.00904032j -0.00697126+0.00405873j 0.0118043-0.0163986j -0.00349665-0.0105115j 0.0201516+0.0268499j 0.0208574-0.0157901j -0.0186942+0.00192476j 0.0320038+0.0668579j -0.0376522+0.0129378j -0.0319248+0.0160782j 0.0821422-0.0284321j -0.0272975-0.00558367j -0.00972879-0.0153219j 0.0346037-0.00896855j -0.037748-0.0122419j 0.0418461+0.0128164j -0.0211064-0.00466715j -0.00227606-0.0558868j -0.037232-0.0164118j 0.0600161+0.0482782j -0.0623682-0.0613629j 0.0398108-0.032718j 0.0169227-0.003064j -0.0194159-0.00677804j -0.0277601+0.0484472j -0.00845912-0.0501064j -0.0101001+0.0376682j -0.00334576-0.00701603j 0.0101817-0.0224677j -0.0255635+0.0188104j 0.0249013+0.000801884j -0.00928217-0.0382419j 0.0219286+0.0571788j -0.0315601-0.0291311j -0.0174263+0.0165762j 0.0213754+0.00563945j 0.0592792-0.0285237j 0.0112395-0.0697937j 0.0260571-0.0483868j -0.071731-0.0757497j 0.112013-0.111873j 0.114735-0.121823j 0.0792934+0.081333j 0.113267-0.0627723j -0.0375475+0.150106j 
0.0708808+0.00150405j -0.0335415-0.0688496j 0.0281489+0.0255602j 0.0425927-0.0131156j 0.013603+0.00995967j 0.0496534-0.00928823j 0.000796133+0.0448718j -0.00512979-0.0168123j 0.047635+0.0427982j 0.11335-0.0222972j -0.0606151+0.00175385j -0.0664076-0.0430151j 0.107263+0.0434799j -0.0267238+0.0842498j 0.0539981+0.0699733j 0.00108317-0.01949j -0.0120704-0.0233148j -0.085421+0.0214039j 0.00704113+0.062345j -0.103299+6.81361e-05j 0.0354242+0.0056939j -0.0212989-0.023088j -0.0353759-0.0187779j -0.0221021+0.00595096j 0.00759566-0.0283555j -6.7611e-05+0.013578j -0.065532-0.0287909j -0.0069624-0.0126651j 0.00422202+0.0382762j -0.0666076-0.0311815j 0.0187104+0.0124306j 0.0363369+0.0238541j -0.0224002-0.0235256j 0.0155911-0.0274935j 0.0112534+0.00592679j -0.019435+0.0103596j 0.021884+0.0189026j 0.00303313-0.0371053j 0.0276416+0.00206474j -0.0253513+0.0215681j -0.00838418-0.0418621j -0.00672185-0.0273619j -0.00355779+0.0135541j 0.00041604-0.00267803j -0.0425788-0.0122804j -0.00408771-0.0128029j -0.0108708+0.0265331j -0.00395596+0.000849977j -0.0344216+0.0192519j -0.0292784-0.000911643j 0.00469839+0.00757129j 0.00995283+0.00712815j -0.00727157-0.00205999j -0.0394729+0.0148568j -0.00389303-0.0214413j -0.0177833+0.0122582j -0.0313006-0.0155792j 0.0167451-0.0133932j 0.0303293+0.0189735j -0.00389083+0.0182583j 5.85357e-06+0.0151206j -0.00130729+0.000705364j 0.0204138+0.00279469j 0.00425833-0.0148204j -0.000859899-0.00358295j -0.00663625-0.00406371j -0.0306575+0.0142125j 0.00275909-0.00162769j -0.0100582-0.00523502j 0.0258026-0.0110885j -0.0149086-0.00679468j -0.00893854-0.0130336j -0.00797744-0.012491j 0.0197006+0.0204735j -0.00975846+0.00367412j 0.00205902+0.00998035j 0.0043789+0.00557214j -0.00789386+0.0143376j 0.0163314-0.0274129j -0.00262503+0.0114829j 0.00121616-0.0134594j 0.0135602-0.00255428j -0.0110653-0.0109773j 0.0101668-0.00582165j -0.00773388-0.00256987j 0.00325728-0.0060082j 0.0270377-0.00277974j 0.00704401+0.00117711j -0.00625052-0.013337j 0.0287699-0.00390157j -0.0179734-0.0231365j -0.00315823-0.0267084j -0.0101399-0.0167687j -0.00150191+0.0150549j -0.00418716+0.00974109j -0.0321093+0.010308j -0.00891192-0.0112255j -0.0123593+0.00812919j 0.0252295-0.0150388j -0.0059089-0.0201361j -0.00105686-0.0225481j -0.0101104-0.00526089j -0.00584786+0.00894624j -0.00428438-0.0205767j 0.00466257-0.0210983j 0.00624647+0.00483352j -0.00942555-0.0113506j 0.0311057-0.0116994j -0.00673337-0.0179041j 0.0197554-0.00641757j -0.0149724-0.0107608j 0.0140396+0.0138594j 0.00191179+0.0144188j 0.0176416+0.0125964j -0.0105829-0.00064636j 0.00188467+0.000686015j 0.00646247+0.013428j -0.00558114+0.0257439j -0.0182864+0.0276222j 0.00848581-0.0230258j -0.0154383+0.00253556j 0.000164903-0.0199583j -0.0213224+0.00566249j -0.0095924-0.00185147j -0.0113307+0.00761998j -0.00569212-0.0180499j -0.00570869+0.0186496j -0.0190406-0.0118518j -0.0256909-0.0114879j -0.00434311+0.00428654j 0.00692626-0.00542739j 0.0171366-0.00388832j 0.0137446+0.00184521j -0.00189227+0.00923969j 0.00810613+0.013752j 0.011436-0.0138374j 0.0112516-0.0167001j 0.0124526+0.0127488j 0.010844+0.00124247j 0.00731291+0.00195963j -0.00805859-0.0140255j -0.00343437+0.0105882j -0.00123648+0.000232806j -0.000609277+0.0190097j -0.0155301+0.00970239j 0.0213825+0.00341455j 0.0221709+0.00172927j -0.0211884+0.00587579j 0.00362633+0.00545498j 0.00367976+7.27671e-05j -0.0162349+0.0349071j 3.47378e-05+0.0144441j 0.00376565-0.00216364j -0.00586191+0.0119778j 0.011325+0.0194492j 0.0468235-0.00184234j -0.0211943+0.00931133j -0.0141285+0.0104183j -0.0195086-0.0138016j -0.0491205-0.0329854j -0.00190908-0.00684593j 0.00327738+0.0263966j 0.0176763+0.0308104j 0.0177916+0.00269483j 0.0232013+0.0416879j 0.0087304+0.0225474j 0.00860967-0.0292165j -0.0100748+0.00417582j 0.0115332-0.013311j -0.0356696+0.0117877j 0.0368288+0.00534591j -0.0451467-0.00962482j -0.0514024-0.00584382j 0.0504524-0.0334741j -0.053027-0.0354411j 0.0550382+0.0668412j -0.0101969+0.0114591j 0.0378667-0.00870679j 0.0288466-0.00290783j -0.0297984-0.0266112j -0.0522198+0.0280063j -0.020404-0.0268344j -0.038531+0.0162064j 0.0322198-0.046318j -0.0377741+0.0139847j -0.0086278-0.020125j 0.00156589+0.0854459j 0.0698467+0.0408155j 0.0287159-0.0229605j -0.0115456+0.00700528j 0.0156338+0.0491061j 0.020076-0.029821j -0.025736+0.01003j 0.0290478-0.0302253j -0.00424446-0.00248971j 0.00690856-0.00320052j -0.0216472+0.00905454j -0.0799586+0.0329477j 0.0262763+0.0244609j -0.0613815+0.0134325j 0.0172196-0.0374132j -0.00841915+0.0560237j 0.0179109+0.0846953j -0.0525+0.0259592j -0.0446972+0.0458774j 0.0389073-0.0523461j -0.0427332-0.0439616j 0.0604705-0.0291173j 0.0739733-0.147415j 0.10984-0.0427922j 
-0.0383103-0.00526756j 0.0342061+0.0684583j 0.0389932-0.0625274j 0.0192682+0.0441004j -0.0159263+0.0357636j 0.0157705+0.0493452j 0.018417+0.0358159j -0.0106637+0.00678928j -0.0682602+0.0122804j 0.0677497+0.00348293j -0.0361359-0.00460362j -0.0454613+0.0361599j 0.0939588-0.00504144j 0.0137559+0.0948544j -0.00358038+0.00167208j -0.0172369-0.0347674j -0.0217107-0.0236447j -0.0568533+0.000865885j -0.0172976-0.0531815j 0.02489-0.0181496j -0.0134259-0.00160851j -0.00869146-0.00333489j -0.0176943-0.0226455j 0.00719547-0.011902j -0.0168591-0.00518299j 0.046773+0.0201245j -0.0791026-0.0132312j 0.0118462-0.01587j -0.0237948+0.0163815j -0.044396-0.0140331j 0.0540408-0.0389857j 0.0336669+0.0090015j 0.00388497+0.0311358j 0.0289463+0.0469715j 0.0417326+0.029821j -0.0461696+0.00465355j 0.00686369+0.0308724j -0.0179997+0.00572469j 0.0186163+0.00186257j 0.044356-0.00310847j 0.0207419-0.0166476j -0.0201548-0.0124984j -0.00973508-0.0347731j -0.00238291-0.00427883j 0.00925957+0.021337j -0.0058517-0.0298071j 0.002126+0.0395279j -0.0228525+0.0163968j 0.0222776+0.0134707j -0.027943-0.0395933j -0.00528043+0.0206382j 0.00751891+0.0189249j 0.0191132-0.0187361j -0.0144054+0.00679534j -0.0293881+0.0198817j -0.012046+0.00488863j 0.0138754-0.0184009j 0.0216771-0.00366435j 0.00782558-0.0116977j -0.00785092-0.0118887j -0.00395922+0.0217121j 0.0163782+0.0250127j 0.0010903+0.0243288j 0.00760358+0.00359101j 0.00104914-0.0298652j 0.00695168-0.0277968j -0.027085+0.0316399j 0.0151581-0.00321052j -0.0263777-0.0217603j 0.0100088-0.045267j 0.00319293-0.0349081j -0.0283293-0.0188557j 0.0273019-0.0172237j -0.027503-0.013519j 0.00542781-0.000963301j -0.00671762+0.00747909j -0.000815572+0.0216917j 0.00166221+0.00704648j 9.75881e-05+0.0205197j -0.00417984+0.0314057j 0.00557266-0.0103709j -0.00358758+0.0384353j -0.00748401+0.0156159j 0.0123443-0.0184092j -0.00556619-0.00102993j 0.0108171+0.00664371j -0.00133069+0.0253345j -0.0126511-0.0138328j 0.00850113+0.00904003j 0.0115303-0.00422733j 0.00647475-0.00370126j -0.0224208-0.0445478j 0.000133694-0.0125789j -0.00903212-0.00615063j 0.0275946+0.047228j -0.00338344-0.0331651j 0.018219+0.00707607j 0.00178929+0.0124811j -0.00691156-0.00974743j 0.021483-0.0134176j 0.00744634-0.0233473j -0.00281292-0.0180176j 0.00834088+0.00596155j -0.010169-0.00278353j 0.00384786-0.00439138j -0.0144003-0.0133854j -0.00455627+0.0270868j -0.0367449-0.0292997j 0.00156779+0.0238056j 0.0085998-0.010269j 0.0234085+0.013769j -0.0160505+0.0136738j -0.0161026-0.0403482j -0.000966328+0.0177557j -0.00192569-0.00422827j 0.000865154-0.0176006j -0.0207519-0.0538407j 0.00285907-0.00629189j 1.51115e-05-0.0215164j 0.0141541-0.0168474j 0.0289281+0.0080057j -0.01204-0.0079365j -0.0333945-0.0146573j -0.0262622+0.0206898j 0.0278252-0.00331323j -0.000502849-0.023056j 0.0107498+0.0121496j 0.0221301-0.0359463j -0.00976881-0.00775546j 0.0112317+0.0150593j 0.0126766-0.00599677j -0.00258407-9.07485e-05j 0.00303632+0.000378546j 0.0132475-0.0084064j 0.0262527+0.00671939j -0.0400124+0.0213108j -0.0115191+0.0144186j 0.0299108+0.0091422j -0.016113-0.0177446j -0.0156663+0.00109741j -0.00473012+0.0223254j 0.00349546-0.0124117j -0.00754565-0.00204022j -0.0270346-0.0148072j -0.0111306-0.0251156j -0.00631239+0.0117659j 0.0231428+0.00251297j -0.0156881+0.00196644j 0.00432723-0.0170375j 0.0117975+0.0112144j -0.00310569+0.00937572j -0.00524122+0.0158045j -0.0192239+0.000412903j 0.00524602+0.00982639j 0.0137671+0.0204818j -0.0240949+0.0168635j -0.0169449+0.000784563j 0.0169373-0.0349507j 0.0135703+0.00531322j 0.00765582-0.0279233j 0.0047732-0.00939263j -0.0147999-0.00114457j -0.0202129+0.027457j -0.046742-0.0160674j -0.0622772-0.0064883j -0.0558085+0.00312394j -0.000828144-0.0344575j -0.00753109+0.0181391j -0.0109202+0.0145744j -0.0189369+0.00174436j -0.0331242-0.015108j 0.00828989+0.0443801j 0.029202-0.00330145j -0.0143662+0.0100986j -0.0210542+0.0287565j 0.00163648-0.0235182j -0.0231979+0.0114019j 0.00351286+0.00739079j -0.0194771-0.0365753j -0.00975836+0.0363674j -0.0535432-0.0466149j 0.0818274-0.0346899j -0.0462345-0.0368229j 0.0322621+0.0411314j -0.0646483+0.0702358j -0.00642019-0.0242957j 0.0491674+0.0527797j 0.0684639+0.0315826j -0.0120498+0.0349985j -0.0493746-0.0165324j -0.0367114+0.0225746j 0.0512533+0.0239721j -0.0381687+0.0331582j -0.0264665+0.0432573j 0.0176989-0.0270192j -0.0260406-0.0171039j -0.0482474+0.0303965j 0.0075065+0.00184857j -0.050405+0.0138666j 0.00125871-0.00977761j 0.0126354+0.0606892j -0.0324741+0.0331429j -0.0430917+0.00952473j -0.00306275-0.0672161j 0.0343028-0.213581j 0.128476+0.0592075j 0.143947+0.0159707j -0.14078+0.193132j -0.0452527-0.0344838j 0.0884647-0.112068j 
