0.0111791+0.129408j 0.0459712-0.0665773j 0.0288308-0.0281792j -0.0769851+0.00414513j 0.011113-0.00951453j -0.0521547+0.0748788j 0.00315017-0.0202587j 0.00693225+0.0103719j -0.0114288+0.0385422j 0.0324613-0.0225837j -0.0107698-0.0106997j -0.00894665+0.00395605j -0.0206548-0.00819086j -0.0646827-0.0635135j -0.0464541-0.0222063j 0.0313938-0.0291977j -0.00700716+0.0044654j -0.0258732+0.00902077j -0.0226474+0.0555181j -0.0204804+0.066894j -0.0270482+0.0162149j 0.0333756-0.0253947j 0.0188343-0.0345933j 0.00986821-0.00728258j 0.0359386-0.0207534j 0.0414815-0.00471363j 0.0200431+0.0313723j 0.0315768-0.0116894j -0.0885016-0.0230849j -0.0125375-0.00297423j -0.038695-0.0258213j -0.0270254-0.0102897j 0.0307003-0.0020512j 0.0287926+0.0288751j -0.00160997+0.00388036j 0.0152591-0.00396455j -0.00345574-0.0699689j 0.00100987+0.0154547j -0.011953+0.00356496j -0.00332767-0.00189854j 0.00689325-0.030561j 0.0104586+0.00368355j -0.0016559+0.0284496j 0.0293302-0.0119999j -0.0314265-0.0135117j -0.027846+0.066058j -0.0106969-0.0113667j -0.00103928-0.00393988j 0.0324925-0.00149132j -0.0607474+0.054916j -0.00910756-0.0110824j 0.0249422-0.000557466j 0.0347732-0.0117294j -0.0254642-0.00260198j -0.0186468+0.0305575j -0.00290815-0.000435498j -0.0136564-0.000845213j -0.0313431+0.00975564j 0.0206141-0.00067358j 0.00695395+0.0182192j -0.0201583+0.00585894j -0.00849614+0.00532437j 0.0113351-0.00504335j -0.00196701+0.0129228j 0.00686486-0.0130722j 0.00553357+0.00704819j 0.0105548+0.00360304j -0.0115981-0.00921559j 0.0019803+0.0147153j -0.0167831+0.010853j -0.00235414+0.0022449j -0.0180357+0.00528295j -0.000628779+0.00405338j -0.00173778+0.035821j 0.0204663+0.00639678j 0.0121422-0.0131736j -0.000534627-0.0241877j 0.0178506+0.0160753j -0.0150885-0.0408755j 0.00385813-0.0218238j -0.055827-0.0138832j 0.0627094+0.0254032j -0.0316797-0.011723j 0.0379739-0.0146194j 0.0371957+0.0373405j -0.00625476-0.0456499j 0.00140952+0.027626j -0.0343987-0.001642j -0.0281559-0.0234437j 0.00368347-0.00138759j 0.0865078+0.0570612j 0.0181461+0.0387333j 0.0444764-0.0801695j 0.0105142-0.0649183j -0.0507473+0.00249314j -0.0136525-0.0294j -0.0910616-0.0308481j 0.0918559-0.0391164j -0.0503247+0.0387409j -0.107917-0.0374596j -0.0270518+0.00428975j 0.062431+0.0655346j 0.0252526+0.0345309j -0.00109429+0.0127921j 0.0736475+0.0675246j 0.0436762+0.0149143j -0.0769711-0.0983937j -0.0354969+0.00202553j 0.0401718+0.02028j -0.0104366+0.0142652j 0.0388323-0.0134953j 0.0637951+0.135404j 0.239158-0.293966j 0.187633-0.00162925j 
-0.0221069+0.0801151j 0.0158848+0.121013j 0.0899067-0.0736522j 0.000291813-0.0236584j 0.024341+0.0262853j 0.0316161+0.0105592j -0.019601+0.0322133j -0.00475848+0.000234512j 0.0077839+0.0208716j 0.0159255+0.0024165j 0.00140358-0.00780501j -0.000786904+0.0214784j 0.00374564+0.0220967j -0.0515698+0.0394075j 0.0209255+0.031858j 0.00215025+0.011776j 0.0252499+0.0211147j 0.015474+0.0587107j -0.0233295+0.0734558j 0.0715267+0.00107165j -0.00343595+0.00872693j -0.0311137-0.0101254j -0.00670758-0.001433j -0.00037452+0.0166158j -0.00824463+0.0150198j 0.000339832-0.0185099j 0.0578962-0.0040291j -0.00319544-0.00901845j 0.0218684+0.0444745j 0.000453113+0.0361492j -0.0304832-0.00365529j 0.00489751+0.0282133j -0.0104856-0.0633129j 0.0135581-0.000241589j -0.00204496-0.00585927j -0.000306394-0.0370244j -0.0321907+0.0412816j 0.0108162+0.00429113j 0.000168068+0.00779686j -0.0103724-0.0259846j -0.00151019-0.0171361j 0.0144824-0.0510165j 0.00792027+0.018204j -0.0173945-0.0136126j -0.0283512+0.0524013j 0.0588374-0.0129057j -0.0177902+0.00670779j -0.00499255+0.0106746j 0.0345279-0.0287728j 0.0202549+0.0326715j -0.0331057+0.00403592j 0.0073954+0.026388j 0.0313134-0.0131594j -0.00155216+0.0129044j 0.0131211+0.0149527j -0.00887852+0.00488511j -0.0132498-0.00360931j 0.00615224+0.0138101j -0.0427841+0.0127028j 0.0159257+0.013877j 0.00360621+0.00469429j -0.00698691+0.00850629j -0.0309155+0.00770523j -0.0181778-0.00419204j -0.0131189+0.0167709j 0.0318003-0.0065149j 0.0353582-0.0313911j -0.0134096+0.00279718j 0.000104295-0.00655326j 0.00588508+0.0322829j 0.0222231+0.0390775j -0.0264744+0.0132415j -0.0069553+0.00364107j -0.00573401-0.0269462j 0.0239087-0.0208639j 0.0374185+0.0529592j -0.0155904+0.0141808j 0.0362936+0.0195316j -0.0509786-0.0216394j -0.0139713-0.014102j -0.0362779+0.0240893j -0.0175589-0.0352836j 0.0358364+0.0286045j -0.0323533-0.0358068j -0.0133287-0.000989244j -0.0272877+0.014886j 0.0334684-0.0131998j 0.0113045+0.0252026j -0.0664953+0.00469513j -0.0115661+0.00283189j 0.0354423-0.042594j 0.0124784-0.0275791j -0.0972211-0.0702743j -0.0330759-0.0210121j 0.057786+0.0648789j -0.0391451+0.0453454j -0.0960166+0.114894j -0.0460647-0.0544255j 0.059212+0.0419041j -0.0184287+0.0501308j 0.0592183+0.0478774j 0.00235337-0.024431j -0.00231755+0.0228124j 0.0218439+0.0240146j 0.0528152-0.0828868j 0.0316314-0.0792485j -0.0456293+0.0914371j 0.0190621-0.0465208j -0.0071006-0.0538603j 0.0166958+0.0517712j -0.0271622-0.114166j 0.0154798+0.00904761j 0.213231-0.00623293j -0.246487+0.323271j 
0.0412994+0.0282671j -0.0309609-0.127046j -0.0270419+0.0335788j -0.0356049+0.140917j -0.142046-0.0482801j 0.0257296-0.108186j 0.0956449-0.031112j -0.0267261-0.0353002j -0.0934996+0.0583103j -0.00257593-0.13174j -0.119326-0.072539j -0.068428+0.0392354j 0.0311196+0.0349958j -0.00176758-0.0627857j -0.0267758-0.0584677j -0.026434+0.0210784j 0.0476004+0.0211777j -0.129908-0.0759309j -0.0548566-0.048467j -0.0929589+0.0586593j 0.0218023-0.0509474j 0.00889474-0.0429966j -0.00411714-0.0363647j -0.017781+0.0481137j 0.0335733-0.0389761j -0.0347543+0.0328641j 0.0124156-0.0385623j -0.0184956+0.0143792j 0.001169+0.0111157j 0.0637715-0.0150509j 0.0341769+0.00981321j -0.00343745+0.0160613j 0.00452669+0.0144723j 0.0178506-0.00913648j 0.00455168-0.0167078j 0.00244846+0.0136801j 0.0369194-0.0239946j 0.00055856-0.0296463j 0.013756-0.0418525j -0.00731708-0.00348793j 0.0245866+0.011706j 0.0245769-0.0277504j -0.00897968-0.038429j 0.0308256+0.0220051j -0.0305773-0.0488365j -0.0021752+0.0357926j -0.0330944-0.0016323j 0.00385306-0.0100454j 0.00887519-0.0369618j -0.0202583+0.00136681j -0.0104715-0.0258878j 0.028294-0.014141j -0.00997668+0.0313799j -0.026721+0.013125j -0.0167679+0.0451065j 0.0120423-0.0247422j 0.0107883+0.00302243j 0.0152506+0.00409192j -0.0180527-0.0401674j -0.00511318+0.0368438j 0.0332475-0.0201072j 0.0304566-0.00172419j -0.0134962+0.0301267j 0.0144815+0.0467669j 0.00874899+0.00239975j -0.0131339+0.000517133j -0.0701166-0.0304668j -0.0120569-0.0331866j 0.0265485+0.0208523j 0.017267-0.000768477j -0.00125673+0.0294874j 0.0129749-0.00596696j 0.0206593-0.00221721j -0.00404204-0.028687j 0.00844928-0.0251188j 0.0314457+6.168e-05j 0.0130435-0.0217242j 0.057996+0.0337177j -0.0264861-0.00807303j -0.0320112-0.0169267j -0.0074647+0.0207775j 0.00741303-0.0360759j -0.0243467-0.016739j 0.00604707+0.00623708j 0.0472674-0.0286677j -0.0301786-0.0731806j -0.00915425+0.0269859j 0.0512954+0.0299277j -0.00560543-0.000836719j -0.00628851-0.0218428j -0.0263399+0.00998448j -0.096382+0.04109j 0.102596-0.0263757j -0.0116208-0.0249703j -0.0130471+0.00557777j -0.01311-0.00753946j -0.05078+0.00872733j 0.0403754+0.0355796j 0.0379621+0.0945074j 0.0230038+0.0501127j 0.0219595-0.00127977j -0.0225395-0.036754j -0.00921079+0.0106503j -0.0427661-0.00319973j -0.0168915-0.095593j 0.0571318-0.0328577j 0.054702+0.0899936j -0.0381558+0.0737357j 0.0372351-0.0983649j -0.100721+0.0154214j -0.0799964+0.0808013j 0.0105602-0.0574748j 0.0791942-0.152353j 0.0964943-0.0332135j 
0.023979-0.0539137j -0.0444975-0.047531j 0.0307276+0.0622173j 0.143884+0.0149421j -0.0902239+0.238396j -0.143956-0.0881669j -0.137197+0.0064738j 0.213934-0.082038j -0.0702375-0.272779j -0.168215-0.0207752j 0.000179657+0.269811j 0.181491+0.0967785j 0.150042-0.138748j 0.0865924+0.0168938j -0.030781+0.0276031j -0.0253995+0.0379144j 0.0101617-0.0356749j 0.0728097-0.0262689j -0.0401797-0.0364502j 0.0292039-0.0603627j 0.0700947-0.00460081j -0.0186121+0.0899041j 0.00308726+0.0733032j 0.0532666+0.0114601j -0.049994-0.0290705j 0.00159936+0.0136054j -0.0223277+0.0221224j -0.0198498+0.0144874j -0.0358102+0.0188317j -0.0243342-0.00871797j -0.0131607+0.0247257j 0.0184753-0.00467814j -0.0109396-0.00922874j -0.0583635-0.0115746j 0.0522494+0.0342862j 0.00856124-0.00206269j -0.0370111+0.00496787j -0.00648527+0.0185851j 0.0346898-0.0473577j 0.0179512-0.0108341j -0.0451238-0.017467j -0.0122877+0.0295696j 0.0237624-0.00195015j 0.0221618-0.0229398j 0.0242779-0.00120585j 0.0227967-0.021863j 0.0150626-0.00826658j -0.03919+0.0367239j 0.00470456-0.0117754j -0.0152361+0.0154576j -0.0213328-0.0116266j 0.0216242-0.0242747j -0.00330946+0.00993272j 0.00133955+0.0137195j 0.0199193-0.00879228j -0.000820224-0.033107j 0.0426961+0.00240889j -0.00761612+0.0358808j -0.010653-0.0104498j 0.00191843-0.000667143j -0.00384826+0.0132281j 0.0168219-0.00918484j -0.0199219+0.0252084j 0.0614594-0.0173721j -0.00376827-0.0215182j -0.0221404+0.0221009j 0.0388477+0.011074j -0.0258166-0.00206369j 0.0278077-0.00778899j 0.0342834-0.0298434j -0.0187458+0.00597391j -0.0198347-0.032422j -0.0189838-0.00711641j 0.0213805-0.0200035j -0.0271174+0.000929674j -0.040634-0.0188489j -0.0153822+0.00581066j -0.0337134+0.00509096j -0.00443748+0.0101715j -0.0360427-0.00691013j -0.0558215-0.0432524j -0.0142406-0.0339768j 0.0267111+0.0368076j -0.0147451+0.0449787j 0.00201634+0.00900513j 0.0567464-0.0287679j -0.0152474+0.0190071j -0.0369747+0.0289497j -0.00529717-0.0399152j 0.00122926-0.0207478j -0.02344-0.0117636j -0.0264309-0.0263157j -0.000970006+0.0286671j -0.0276077-0.0232852j -0.0619152-0.0506027j -0.0269742-0.0255981j -0.0222098+0.0166689j -0.029809+0.0180374j 0.0119956-0.01492j -0.00440589+0.0280282j -0.0312475+0.0182886j 0.00202632-0.0279475j 0.0312715-0.0245209j 0.0118537+0.0335441j 0.0256856+0.0283751j 0.043756-0.0487492j -0.0309312+0.0708178j -0.0248777+0.00518072j -0.127672+0.0392301j -0.0916808+0.154529j 0.0785658-0.00656472j 0.0782589-0.0813738j 0.0208649-0.0233245j 0.00335817-0.00906454j 
-0.0102052-0.0298785j 0.0181791+0.0278402j -0.00116098+0.0317906j 0.0489426+0.0540789j -0.0468551+0.0671019j -0.0656034-0.142032j 0.121632-0.189327j -0.29996+0.0377549j 0.075083+0.334889j -0.113177-0.0913236j -0.246863+0.00475159j -0.0223089+0.169268j 0.0794711+0.0521015j -0.137111-0.0123514j -0.0900379+0.0333548j -0.0215719+0.0123287j 0.0551287-0.062381j 0.0939765-0.0444724j 0.0630181-0.0657369j -0.108094-0.0391864j 0.00825421+0.0573893j -0.00988121+0.0347415j 0.0162373+0.0210543j -0.0187772-0.0400994j -0.0145769-0.0488933j -0.00300328-0.0536355j 0.00578471-0.059147j 0.00528415+0.0109957j -0.0542809+0.0117674j -0.00588833-0.0382391j 0.0224546+0.0072387j -0.0017298-0.0192798j 0.00906843-0.0324654j 0.0509619-0.0277388j -0.0191367+0.00573757j 0.00955613+0.00186957j 0.00900308-0.00215434j 0.00883467+0.0242401j 0.0433155+0.012088j -0.00384835-0.0372933j -0.0356725-0.0183118j 0.0213948+0.0150982j 0.0420404+0.00574777j 0.020286-0.00625252j -0.00546306-0.0197476j -0.0273971-0.0211843j -0.0202481-0.0239177j -0.0121416+0.0152773j -0.0313803-0.0279044j 0.0322066-0.00185486j 0.0417738+0.003756j -0.000100993-0.0105187j -0.0264205+0.0108633j -0.00539048+0.00534205j 0.0200515-0.0334911j 0.0282932-0.00164812j -0.00556807+0.000594408j 0.00581178-0.00631697j 0.0227724-0.00735305j 0.00352752-0.0641984j 0.00870145+0.0139996j 0.0131899-0.014058j 0.0178106-0.00232356j 0.00931722+0.000882605j -0.0184194+0.00522924j 0.013412+0.0299882j 0.0135141+0.0225282j 0.0192991-0.0318635j -0.0269878+0.0072979j -0.0271819+0.0234489j -0.0163827-0.0230551j 0.0335335+0.0191781j -0.0218472+0.0227787j 0.0404832+0.00608268j -0.0166072+0.00982084j 0.0246642+0.00603751j -0.0166992+0.0283994j 0.00595529-0.00671261j -0.00127746+0.0194661j -0.00646336+0.0112111j -0.000558263+0.017166j 0.0279345+0.00906943j -0.000915178-0.00637753j -0.0107574+0.0105396j 0.00997398-0.0093221j 0.00338522+0.00143435j -0.0309572-0.0216143j -0.020387+0.00364874j 0.000657654+0.0241348j -0.0399136-0.0214366j 0.0134849+0.00543517j 0.0314565-0.00752696j -0.00351078+0.028635j -0.00506423+0.0394416j 0.0104615-0.00313768j 0.0321756+0.0188279j 0.0495211+0.00755331j -0.0197216-0.0538657j -0.0782787-0.0197493j -0.00983545-0.0465671j -0.0251562-0.00590681j 0.0176946+0.00832104j 0.018495-0.00233384j -0.0216481+0.0373626j -0.00891047+0.00519636j -0.0179527+0.0222639j -0.0241043+0.00321059j -0.000869276-0.0317404j 0.0130462-0.0478912j -0.0313178+0.0408567j -0.0144825+0.00857445j 0.0331804+0.0113721j -0.0652356+0.0879766j -0.0356545-0.0124303j 
-0.0132576-0.00290557j -0.0259166-0.0186142j -0.00546417-0.0248621j 0.00162515-0.114041j 0.156091+0.0392871j -0.134259+0.129229j -0.0311149-0.153493j -0.336787+0.193804j 0.247796+0.367971j -0.0483295+0.20298j 0.0339138+0.0814951j 0.102993-0.120077j -0.174611-0.0530282j -0.136977+0.103565j 0.0907295+0.0800547j -0.0376545+0.0102134j -0.0775441+0.01754j -0.0381039-0.0313851j -0.0352074-0.00652362j -0.0479777+0.000478977j -0.0201448-0.021697j -0.0235039+0.00827672j 0.0117021-0.0271488j 0.0240026+0.023769j 0.000751732+0.00757534j -0.00517884+0.0558283j -0.0248401+0.0387941j 0.001323+0.0205926j 0.0412288+0.00456615j -0.00270775+0.00796496j 0.0526037-0.0289103j -0.0507914-0.00234066j 0.0152788+0.034885j -0.0568942-0.00157815j -0.00893837+0.0246792j 0.0327475+0.0144253j 0.0142064+0.00857809j 0.0136898+0.0447455j -0.0234946+0.018349j 0.0198964+0.00173536j -0.0281327+0.00640881j -0.0122111+0.00479944j -0.0331133-0.00359874j -0.00110189-0.0179892j -0.0178094-0.0167257j 0.00543151-0.00696888j -0.0124591-0.0235916j -0.015357+0.0064607j 0.0229596-0.00186936j -0.0129935-0.0121636j -0.020665+0.00666351j 0.010782+0.00378522j 0.00410351-0.00300217j -0.000892416+0.00995075j -0.0185916+0.0104653j -0.0158687-0.0200155j 0.0115262-0.00681284j 0.00388013+0.0115486j -0.0141273-0.00459614j -0.0172904+0.037436j 0.0192068-0.00673724j 0.00473622-0.0179475j 0.00344661+0.0136532j -0.000897996-0.00958853j 0.00851232+0.0087029j 0.0109192-0.0323789j -0.0173063-0.000881896j -0.0255183+0.00160792j -0.0153003+0.00387099j 0.0143853+0.00190491j -0.0014937+0.00463866j -0.00221826+0.000140063j 0.000649125-0.00551369j -0.0124295-0.013635j -0.00128675-0.00814141j -0.00453236+0.01789j 0.00237231-0.0429005j 0.0228686+0.00293294j -0.0069467-0.016551j -0.00155137+0.028759j -0.0047118-0.0170464j -0.0154869-0.00642922j 0.00872193+0.00688142j 0.000851123+0.00525271j 0.0104709+0.0268168j 0.00204593-0.0245205j -0.00883496+0.00287438j -0.0118834+0.00549327j 0.0056429+0.015886j -0.00200052+0.000309254j -0.0142476+0.00221076j -0.020429-0.00639466j 0.0221832-0.0176228j -0.00803452-0.0332065j -0.0164697+0.01586j -0.0236234-0.0128374j -0.0386293-0.00768965j 0.0184105+0.00339452j 0.0374459+0.0260555j 0.0208061+0.0106459j 0.00252004+0.000100318j -0.00902544-0.000904801j -0.0193512-0.0107008j -0.0127394-0.0227152j -0.00757735-0.0305289j 0.0339777-0.0449323j 0.0518519+0.0140091j -0.00423625+0.0334392j -0.00857492+0.0162012j -0.00823197+0.00220683j 0.00276922-0.000786694j -0.0172968-0.0257517j 0.0472922-0.0709948j 0.0441456-0.000881164j 
0.0338823+0.0877931j 0.0215167+0.0140069j 0.0447839-0.0322637j 0.0379126+0.0774773j -0.0905981+0.0651329j -0.0657205-0.0665901j -0.0870202-0.00332467j 0.141049-0.039606j -0.0613086-0.115926j -0.146995-0.0240287j 0.00377583+0.184408j 0.201238+0.0831214j 0.116073-0.215926j 0.00827323-0.00179143j -0.0438947+0.059362j 0.0371468+0.00980998j -0.0372272-0.0386536j -0.0652059+0.059319j 0.000504248+0.159746j 0.0690787+0.101785j 0.032643+0.00654003j 0.0241228-0.155647j 0.114207-0.0837937j 0.0141037+0.073794j 0.0446878+0.00596807j 0.0045023-0.00351028j 0.0532687+0.0271885j -0.00704337-0.0124336j 0.0259738-0.0223574j 0.0518608+0.0114002j -0.0176675-0.0426153j -0.0266301+0.0169043j 0.0407596-0.0154033j -0.0168637-0.0187007j -0.0071307-0.0549747j -0.0375472+0.0314824j -0.023154-0.0380992j -0.0344924-0.0272357j 0.0171858-0.0441055j -0.0315619-0.00154783j -0.0106463-0.00582902j 0.0121198-0.0445191j -0.0375913+0.0198797j -0.00871995-0.0355015j -0.0101047-0.0180365j 0.0125047+0.0467087j -0.0486585+0.0161714j 0.0198082-0.0115475j -0.0106192-0.00889536j -0.0242798+0.0103768j 0.0155406+0.0249043j -0.00161459+0.00856269j -0.00709048-0.0230653j -0.00531025-0.00511585j -0.0323672+0.0158632j -0.00271915-0.0234264j -0.0269725-0.0139133j -0.0156908-0.0307726j 0.00275857+0.0213591j 0.00870957+0.000991529j -0.000296594-0.00589014j 0.0040329-0.00315582j -0.025663+0.00186776j -0.0162202+0.0224113j 0.0212942-0.013002j 0.026459-0.0142656j -0.00311243-0.00887032j 0.001123-0.0228186j 0.00198473-0.00205319j -0.00158001+0.00997433j 0.0154683+0.0519924j 0.00695884+0.0179572j 0.00648614-0.0178797j -0.0491509+0.0203447j 0.0278041+0.000811241j 0.0109061+0.00766363j -0.0258764-0.0183126j 0.0563429-0.01938j 0.021594-0.01019j 0.00780216+0.00269267j 0.0185262+0.0255682j 0.0296506+0.0359251j -0.0582327+0.00760084j 0.0111202-0.0394188j -0.016039-0.0259963j -0.0713385+0.00980424j 0.0383661-0.00682756j 0.0464843-0.00642573j 0.0171975+0.0459195j -0.00395658+0.0190744j -0.0118798+0.0425285j 0.000675694+0.0625817j 0.0237861-0.0549045j -0.00473127+0.0399547j 0.0505959+0.0605334j 0.0211956-0.0198095j 0.0103139-0.0154627j 0.0310273-0.0150931j 0.0152871-0.0036381j 0.0457573+0.000743444j 0.0225048+0.00317925j -0.0635651+0.0696185j -0.00795621+0.00645547j 0.0085979-0.00470226j -0.0642027+0.00804265j -0.0548244+0.0229678j 0.0332705-0.0728743j 0.0582167+0.0171662j 0.148315-0.0772844j 0.0425695-0.148006j -0.119404+0.0579578j -0.0799093+0.117242j 0.0246542-0.0197218j -0.0263459+0.0570423j 
0.000960668+0.010433j -0.0179172+0.00666979j 0.00222384-0.0440011j 0.0010509-0.00921022j -0.0550827-0.0493811j 0.0294354-0.0484896j 0.08327-0.0515063j -0.0529612-0.0728022j -0.0437035+0.123753j -0.057767-0.0611618j -0.122603-0.0263901j -0.0228978+0.156245j 0.106513+0.00802955j -0.0730198+0.0345606j 0.0517652+0.0252489j -0.0891281-0.0441884j -0.0866499+0.0348614j -0.0388012+0.0576706j -0.119885+0.0780997j 0.162104+0.0599584j -0.0673507-0.0463079j 0.0163435-0.0653796j -0.0595733+0.132921j 0.0187832+0.124843j 0.0403828+0.0946378j 0.0206554+0.0699621j -0.0568676+0.0974334j 0.00935403-0.00352412j 0.151591-0.00398124j 0.00530976+0.0266364j -0.0134589-0.0101144j -0.0138773-0.0442822j -0.0225635-0.0200339j 0.0152503-0.00780506j -0.0129473+0.0173155j -0.0778531+0.0232234j 0.0121714+0.0121128j -0.0346704-0.0171463j -0.0239731+0.0409981j -0.0183427+0.0209779j 0.0344525+0.00835648j -0.0231557-0.0317981j -0.0123523-0.0167977j -0.0506995-0.0355915j -0.00565421+0.0490929j 0.0608537-0.0118447j 0.00517784+0.0193027j -0.0123926-0.00325856j 0.0435195+0.0424791j -0.0345066+0.00165048j -0.0707829-0.0100204j -0.0165738+0.0264656j 0.0780891-0.0297388j 0.0164742+0.00426222j -0.000201303+0.0344891j -0.0114185-0.00781948j -0.00334708-0.00308554j 0.00656329+0.00794448j -0.0350678+0.0498367j 0.00494428+0.064045j -0.0167354+0.0146377j -0.00181811+0.00371846j -0.00877618+0.0233435j -0.030817+0.00549259j -0.00545879+0.00705594j -0.00864212-0.0283034j -0.0216767+0.0375771j -0.00811299+0.0449767j -0.0209951-0.0439427j 0.0244946-0.0266925j 0.000877286+0.0179498j -0.0400827-0.0498989j -0.00240354-0.0107634j 0.00153463-0.0225306j 0.0544934-0.0133105j -0.0160406-0.0177378j 0.00389451-0.0241292j -0.026257-0.0323653j 0.0259586-0.0375942j 0.0267003-0.00617878j 0.0255953-0.0165581j -0.0271161+0.00317208j 0.0499696+0.0188443j -0.0447935-0.0307932j -0.0628671+0.0584335j 0.00795557+0.0208292j 0.0108372-0.0271952j 0.0197416-0.0313925j -0.00452413-0.0402559j 0.0237026+0.0166678j 0.0331615+0.00519383j 0.0173059-0.0574394j -0.0751133-0.0666128j -0.00393677-0.0601434j 0.0296302-0.0296225j -0.016552-0.0319748j -0.0696414-0.0251934j 0.0198306+0.0463659j 0.122481-0.0165914j -0.0426401+0.0154544j 0.057979-0.0473585j 0.00491732-0.0206113j -0.0056308-0.0336731j 0.0152135+0.0155201j 0.021648+0.0603586j 0.0325697-0.00538766j -0.0487921-0.0526066j -0.003667-0.0297262j -0.0673725+0.165994j 0.172446-0.0868455j 0.0861489-0.100784j -0.048701+0.00736263j 0.0627552-0.0443613j -0.00589309+0.0386739j 
-0.0283687-0.0754995j -0.0288353-0.0300533j -0.0136172-0.00553217j 0.0241821+0.0248749j -0.00356698+0.00651111j -0.0865959+0.0310618j -0.0147834-0.00223746j 0.0370839+0.0207764j 0.0181581-0.0790208j -0.0437653+0.0297279j 0.05321+0.0806372j 0.0988112-0.0131612j 0.0237707-0.106611j 0.124653+0.00500329j -0.00419211-0.0539393j 0.0303052+0.0542294j 0.0760448+0.015864j -0.0644004-0.0457059j 0.0739472-0.0726537j -0.144095+0.0421107j 0.0259957-0.0476412j 0.00224555-0.0447583j -0.00317521-0.0847245j -0.000797191+0.0206329j -0.00402575-0.0657393j -0.0637017-0.0395937j 0.0328453-0.105116j 0.0266922-0.0761762j -0.0264082+0.0185319j 0.0269942-0.0972371j -0.0770167+0.00083891j 0.00814504-0.0152834j -0.0301355-0.00597885j 0.0462325+0.00748983j -0.0336471-0.0202503j 0.00140488+0.0299984j 0.00746339+0.00239115j -0.000859875-0.0514193j -0.00870445+0.0627172j -0.0285137+0.0828233j 0.0369458+0.00873725j -0.00347406-0.00834674j 0.00593009+0.0393788j 0.0214321+0.0255948j -0.0399677-0.011082j -0.0248009+0.0160673j -0.00600476+0.0149396j 0.0579168-0.0140836j -0.0237894+0.036489j 0.0123884+0.00821553j -0.00562203-0.0532714j -0.036229+0.0376372j 0.0101881-0.00799013j 0.0136186-0.00568096j -0.0347216+0.0601772j 0.00201173+0.0106122j -0.0302892-0.00350441j 0.00322178+0.0133246j 0.00874111-0.0343055j -0.0188578+0.011956j 0.00273355+0.0646277j 0.00753471+0.0153904j 0.0582875-0.00198756j -0.0588678+0.0374558j -0.00370229-0.0128864j -0.0111303-0.0195757j -0.0853086-0.0548385j -0.0140709+0.0447883j 0.00750477+0.0254561j 0.0371441+0.00460831j 0.00650898-0.0112618j 0.0811986+0.0369059j -0.0187063+0.0446113j -0.0128274-0.00298784j -0.000282255+0.0361737j 0.0016429-0.0320429j -0.0185991+0.0269373j 0.000368824+0.0257656j 0.0160753+0.0187677j -0.0220027+0.0105718j 0.0921494+0.0402883j -0.0151957+0.0113932j 0.00310537-0.00658013j -0.0513729-0.0458056j 0.0352587-0.0110087j 0.00920641+0.0121999j -0.0133805-0.00761857j 0.0186153+0.0104355j -0.0174553+0.0120793j -0.00598805-0.00986144j 0.0760227-0.00494841j 0.0366022-0.0279218j 0.002035-0.0452003j 0.0839923+0.0255087j 0.0639943+0.0144527j 0.0421601-0.0251016j -0.0304128-0.0217443j 0.0133023-0.0280388j -0.021673+0.14522j -0.125328-0.104844j 0.0169773-0.0250787j 0.0483795+0.000695202j 0.050415-0.063157j 0.0149779-0.00765351j -0.0129081-0.0273757j 0.0842397+0.019133j -0.0322294-0.0371986j -0.0656884-0.0425739j 0.0175502+0.0224162j 0.154537-0.105113j 0.00113461-0.0782982j -0.000798049-0.0238091j -0.0269777-0.033675j 0.0850724-0.0985825j 
