-0.445923-0.127494j -0.239536+0.0795698j -0.00657135-0.0862942j 0.0646984-0.0816387j -0.041247+0.0837429j 0.0383913-0.0145926j -0.0284543-0.0104114j 0.0375569-0.088092j 0.0303884+0.00957389j -0.0128946-0.0187462j 0.00171587+0.00802898j 0.0263584-0.0234656j -0.0219563+0.0100098j 0.00993582+0.00328792j 0.00360199+0.0352683j -0.0285303+0.0463595j -0.0147572-0.0120961j 0.00471346-0.00607903j 0.0158845+0.00766911j -0.000755957-0.00347231j 0.0190507-0.0209121j -0.00936296+0.00111769j 0.0369254-0.0205012j 0.0176995+0.0109183j -0.0216419-0.0223646j -0.0474463+0.0186278j -0.0126362+0.0178965j -0.00510697-0.00748568j 0.0258758-0.00792323j -0.0216626+0.00321117j -0.0135356+0.0183384j 0.0108039-0.0246599j -0.00159464+0.0139807j 0.0078527-0.00836577j -0.0347548+0.0322255j 0.0174597+0.0187249j 0.00206336+0.00487649j 0.0192426-0.0288536j -0.00915063+0.0272609j 0.00961362+0.0220773j -0.0144129-0.000691556j -0.0248619+0.00957994j -0.0168558+0.0206782j 0.010436-0.017044j 0.0130696+0.0115055j -0.0115908+0.003411j -0.00384432+0.00975992j 0.000535719-0.00611155j -0.0157283-0.00708126j 0.0148183+0.0142188j -0.00578239-0.00812199j -0.0229799-0.0043755j 0.000418781-0.00834255j 0.00697033+0.000761891j 0.00808728-0.00312623j 0.00133025-0.00699609j 0.000757823+0.00633799j 0.00875399-0.00569228j 0.00436396-0.0106449j -0.00583747-0.00458617j -0.000608507-0.000238868j 0.00443161+0.00748941j 0.0106791+0.00485743j -0.0120975+0.00875671j 0.000872202-0.0110091j -0.00119277+0.00557605j -0.00465036+0.00581528j -0.0122212+0.0123938j -0.0226299+0.00583659j 0.000961187-0.00869037j 0.0283065+0.00108641j 0.0126291-0.00558878j 0.0340945-0.00712704j -0.0127019-0.00054209j 0.0140162-0.00330173j 0.00315172-0.00877872j 0.0204131-0.0198558j 0.00288723+0.0147668j 0.0161839-0.000109266j 0.0176305-0.00965808j 0.0390563-0.031257j -0.0137075+0.00593118j 0.00909896+0.00015251j 0.0147517-0.00715591j 0.0418574-0.0282927j -0.0222877+0.0274307j -0.0047657-0.0326288j -0.0499629+0.0324395j 0.00997092-0.0412953j -0.0392906+0.0430421j -0.0444908+0.0134302j 0.0236857-0.0164613j 0.00208204+0.00175016j 0.00123564-0.00694371j 0.00625211-0.0103048j -0.00359071+0.0111672j 0.0202554-0.0278276j 0.00157608+0.0205653j 0.0321884-0.0452287j 0.00840936-0.0229102j -0.0134374-0.000595726j -0.00238419-0.0039481j -0.0143211+0.00911921j 0.010702-0.00586342j -0.0205894+0.00265718j -0.00781464-0.00410496j -0.00963114-0.0216147j 0.019472-0.0168832j -0.0133287+0.00505671j 0.00969134-0.0154463j 0.0173873-0.006582j 0.0136501-0.011185j 0.0130728-0.00243353j -0.0182468+0.00844013j 0.013731-0.00340922j -0.0225633+0.00623781j 0.00977857+0.000785499j 0.0103739+0.00133456j 0.000139332+0.00692794j 0.0126113-0.0096628j 0.00705662+0.00127826j 0.0117286-0.00910081j 0.00239814-0.00248315j -0.00513183+0.00691855j -0.00111743+0.00242558j 0.00145268+0.00498192j -0.00466968+0.000246961j -0.00424523-0.00198544j -0.00419199+0.00516554j 0.00217956+0.00667676j -0.00349265-0.00105246j 0.014845-0.0115715j -0.0088627+0.000170581j -0.00887411-0.00208879j 0.00190293+0.00680547j 0.00158418-0.000232076j 0.000352744-0.000330565j 0.00931032-0.00372116j -0.00289693-0.000332216j 0.0091386-0.00181997j -0.00133016+0.00740197j 0.000809196+0.00321937j 0.00631035-0.00126113j 0.00257237-0.00272249j -0.00294534+0.000476554j -0.00647116-0.000773986j -0.00265337+0.010223j 0.00477781+0.0016939j -0.00409749+0.0051815j 0.00514741-0.00594105j -0.00524956-0.00880691j 0.00147451+0.00139962j 0.00933718-0.00333655j -0.0075435+0.0028888j 0.0150626-0.00129711j 0.00562531+0.0051825j 0.00778982-0.00229058j 0.00350924-0.000217467j -0.0010907+0.00655073j 0.00634176-0.00873389j -0.00760256-0.00150372j 0.00843895+0.00552146j 0.00570252-0.00341135j 0.00275654-0.00229546j 0.00168244+0.0025672j -0.00604857-0.00412037j -0.00308011-0.00169158j -0.000337438-0.00728461j 0.00665454-0.00632049j 0.0109475-0.00612676j -0.0135942+0.00923439j 0.00476275-0.0118256j 0.00894769-0.00866215j 0.0160245-0.00369735j 0.0111813-0.0111039j 0.00640345+0.00435915j 0.0111121+0.00625141j -0.00572757-0.00286051j -0.00116903+0.00267719j -0.00890838-0.00195934j -0.00680798-0.0006241j -0.0249235+0.00814655j 0.00962582-0.0175108j 0.0109637-0.00285852j -0.000485687-0.0106602j -0.00198976+0.00806948j 0.0195825-0.00483644j -0.0104083+0.00881474j 0.0236811-0.0169912j 0.0110301-0.00810956j -0.00896124+0.0449888j 0.0408048-0.0316994j 0.000500443-0.0308411j -0.0406221+0.0164555j -0.0442588+0.0787308j 0.0706817-0.0346561j 
-0.11149+0.267453j 0.261778+0.183078j -0.0535176+0.0388734j -0.0201943-0.102164j 0.0711681+0.00837396j 0.0234781-0.0274829j -0.00369791-0.0160344j -0.0282303-0.0110466j 0.033554+0.0171021j -0.00322035+0.00296473j 0.0282059-0.0158962j -0.0329845+0.0248244j 0.000692124+0.0368248j 0.0538723-0.0065256j 0.00413997-0.0221503j 0.0136592+0.0255467j -0.0166462+0.027411j 0.0189771-9.82978e-06j 0.0216816-0.021476j 0.00343693-0.026358j -0.0193023+0.0192838j -0.00567711+0.000414021j -0.0198886-0.00821009j 0.021837-0.000584357j -0.00898498+0.0179427j -0.0115536+0.0381673j -0.00954303-0.00311417j -0.00342034+0.029584j 0.015752-0.00897381j -0.000607491+0.0242697j 0.00388268+0.000158958j -0.0216136+0.00839502j -0.00763358+0.0177902j -0.00791114-0.00696816j 0.00436564+0.0196863j 0.0275367-0.0236067j 0.00537925-0.0107229j -0.00672846-0.00731583j 0.0114831+0.00303087j 0.013826-0.0190069j -0.00646702+0.0110101j -0.00597155+0.028776j -0.00516367-0.00463049j -0.00434464-0.014054j 0.0142849-0.00557996j 0.00101394+0.00453587j 0.00368535+0.00325306j -0.00377814-0.00236862j -0.0130405+0.0173927j -0.00127351-0.00115677j -0.0138004+0.0121917j 0.0113654+0.00364336j 0.0198817-0.0194754j -0.00589577-0.00116975j -0.00698369+0.00350324j -0.0120976+0.00944658j 0.014513-0.00616251j -0.00424698-0.00920196j -0.0167676+0.00459952j 0.00160168+0.00325045j 0.0156643+0.0159474j -0.000275-0.00645681j 0.00788784-0.0121078j 0.00320454+0.00649759j -0.002464-0.00204237j 0.0166051+0.0109325j -0.00219181+0.0102973j -3.92333e-05-0.00545978j -0.013922+0.0219992j -0.0112193-0.00163946j 0.00774025+0.00885827j 0.000665503-0.00798324j 0.00790901-0.0103375j -0.00315568+0.00422191j -0.0118924+0.00360599j -0.00498881+0.00689617j 0.0168063-0.00967849j 0.00864433-0.0099022j -0.00853733+0.00107278j 0.0217912-0.0158849j -0.0129713+0.00407352j 0.0155016-0.0113101j 0.00207401-0.00319807j 0.00224246-0.00484507j 0.0067239-0.00686619j 0.0015224-0.00927695j -0.0480271+0.0397798j -0.0353091+0.0422465j -0.0270092+0.0178913j 0.0267277+0.0148137j -0.00655756+0.0156487j -0.00105629-0.012246j 0.00702093-0.0145291j 0.00162577+0.000390275j -0.00087699+0.000573189j 0.00877506-0.0239758j -0.0112875-0.00201472j 0.00221693-0.00670201j -0.0126203-0.0222419j -0.00888277+0.00895053j -0.012327+0.0255601j -0.00902367+0.00742747j -8.45362e-05+0.00387304j -0.00251387-0.00104288j -0.0141477+0.0241675j -0.0111858+0.00774888j -0.0237771+0.0166441j 0.0100062-0.0101045j -0.00491887+0.00605234j -0.00416356-0.00814446j 0.00424018-0.000508137j -0.00281712-0.00569906j -0.0044768-0.00598022j 0.0108172-0.000384448j -0.00169012+0.00140239j 0.000867953-0.000898548j 0.010082-0.0102081j -0.00580146-0.00593551j 0.00772301-0.00898073j -0.0108743+0.00087848j 0.00297226-0.00960937j -0.000655123+0.0013314j -0.00642629+0.00466402j -0.00836858+0.00174101j -0.00602767+0.00990117j 0.00357326+0.00695879j 0.000894908-0.000567302j 0.00532623+0.00513572j 0.000972685-0.00370403j 0.00186393-0.00482561j -0.00499238+0.0115143j 0.00507297-0.00259322j 0.00540869+0.00876403j -0.000827579+0.0105131j 0.0151335-0.00403596j -0.00237146-0.0029283j 0.00899236-0.000502445j -0.00121236-0.00508312j -0.00724265+0.00135967j 0.00133818-0.00269427j 0.000964306+0.00281395j -0.00155969+0.0030552j -0.00393775+0.00786359j 0.00229377+0.00460322j -0.00491504+0.0132866j -0.0022-0.00218452j -5.48212e-05-0.00485691j -0.00475554-0.00699947j 0.00170045+0.00606205j -0.00117135-0.00156183j -0.00957836+0.00671658j 0.0031437-0.00384371j -0.00104954+0.00151524j -0.000327799+0.0029388j 0.00542176-0.0117325j -0.00786304-0.000286853j -0.0128022-0.000550616j -0.00388095+0.00687404j -0.00135082+0.000830736j -0.0056771-0.00206801j -0.00644193+0.00715014j 0.00815672-0.0081035j -9.0124e-06-0.00157044j -0.00365967+0.0037175j -0.00587171-0.00242648j -0.0059766-0.00653545j 0.00492145+0.00609625j 0.00515369-0.00711412j 0.00989521-0.00670822j -0.00358926+0.000296141j 0.0104109-0.00314478j 0.00496152-0.00624554j 0.00280551-0.00353649j -0.00399776-0.0138532j 0.0017854+0.000266942j -0.0115393+0.00122686j 0.00343155-0.000637462j -0.00170783-0.00210591j 0.00261502-0.00283225j -8.59978e-05-0.0052627j 0.00458935+0.0051784j -0.00366832+0.00726503j 0.00517033-0.00955319j -0.00979923+0.00647255j 0.00594018-0.00392811j -0.000538975-0.00259973j 0.00903726+0.00805177j -0.0180485+0.0120236j -9.07887e-05-0.0044117j -0.013341+0.013504j 0.033026-0.0222507j 0.00707159-0.0324193j -0.0221022+0.0151212j -0.0108349+0.0350629j 0.0520788-0.0211371j 0.0323476-0.0596849j 
0.104838+0.26541j 0.214295-0.284909j -0.00913935-0.0606885j 0.0512506-0.0068006j -0.0114238+0.0383836j -0.0174628+0.0198711j -0.00155377+0.0119209j 0.0103385+0.00668184j -0.0512941-0.0158715j -0.00913043-0.0194843j -0.00220824-0.00801279j -0.0111228+0.0174316j -0.0114196-0.00388112j 0.0205682+0.0496078j -0.019575-0.0270613j -0.00585354-0.0122171j -0.00185352-0.00438987j -0.0126091-0.00993275j -0.00120675+0.00672051j -0.0004521+0.0106812j 0.0122394+0.000910975j 0.00300183+0.00811941j 0.0161128+0.0180036j -0.0170087+0.002999j -0.00679429-0.0217606j 0.0218911-0.00934662j -9.75933e-05+0.00475599j -0.017438+0.0129188j 0.00518373-0.0245836j 0.0108825-0.0158998j -0.0292717+0.0297287j -0.00255276-0.000872859j 0.0312146-0.00492003j -0.00770456+0.0133013j 0.0146047-0.0139153j -0.00169356+0.000619362j 0.00058392+0.0022418j -0.000708608+0.00314439j -0.00259642+0.00293186j -0.00286213+0.00450483j 0.00115446-0.0057016j 0.00398197-0.00679087j -0.000107317+0.00446484j 0.00164421+0.00470894j -0.00906642+0.00189868j -0.000890364+0.00294159j -0.00162644-0.000419976j 0.00208507+0.00356304j 0.00699557-0.00482919j -0.0046113+0.00130426j 0.00320992-0.0087543j -0.00234377-0.00373271j -0.00178905-0.00134482j 0.000836368-0.00462943j 0.00107886-0.00220599j 0.0159549-0.00222725j 0.0031081+0.0162885j -0.000479753+0.00247237j 0.001604+0.00678548j -0.00513944-0.000577395j 0.00361093+0.00349757j 0.00837901+0.0131724j 0.00606796+0.00515617j -0.00603858-0.00302125j 0.0226034-0.0110656j -0.00958123+0.0038359j 0.00598314+0.011385j 0.0113129+0.0041374j -0.0154876-0.0123856j 0.0011601-0.00239065j -0.0037587-0.00206707j -0.00426988+0.005935j 0.0110429+0.0101321j 0.010231-0.0185215j -0.00247398+0.00558895j 0.0016903-0.00808201j -0.0164654+0.000661283j 0.00994976+0.014098j -0.0030278+0.00129765j 0.00391601+0.00539641j 0.00445017+0.00447484j -0.0138308+0.00349258j 0.000388425-0.0072682j 0.00322589+0.00459962j -0.00286464+0.00820194j -0.00212114-0.00431753j 0.0157921-0.00249731j 0.0153347-0.00905552j 0.00786174-0.000211577j -0.00435763-0.00325421j 0.00297904-0.00404166j -7.41214e-05+0.00301023j -0.00181305+0.00344707j -0.00345932+0.000565947j -0.000905038-0.000711694j 0.000151679+0.00705784j 0.00155715+0.000845618j 0.00503009+0.00151169j 0.00457667+0.00426907j -0.000769238-0.00276597j 0.0012288-0.00544925j 0.00259748-0.00114917j -0.00123864-0.00368164j 0.000127434+0.00224501j 0.00171415-0.0034308j 0.00346838-0.00186058j 0.00746863-0.00366877j -0.00129454+0.00041918j 0.00313753-0.00134951j 0.00182134+0.00440366j -0.00393642-0.000494825j -0.000890871+0.000924879j -6.61123e-05+0.00172879j -0.0040707-0.00129185j -0.00175245+8.64809e-05j 0.00050563+0.0039184j -0.00605814-0.0026271j -0.00274358+0.00144249j -0.00448495+0.00292225j 0.00842534-0.00118512j -0.00607639+0.0104451j -0.00216362-0.000382925j 0.000151694-0.000418519j 8.37741e-05-0.0053868j 0.00273864+0.0039135j 0.00227983+0.000876409j -0.00208273+0.00500782j 0.00291387-0.00630493j -0.00303335-0.0128737j 0.00357672-0.0089955j 0.00525566-0.00265895j -0.0013711-0.00224992j 0.00859729+0.00231026j 0.00978341+0.000702694j 0.00699919-0.000471727j -0.000298839-0.00463851j 0.00757251-0.00597893j 0.000598023+0.00603807j 0.00412993+0.0105964j 0.00400919-0.0025073j 0.00613519-0.00413232j 0.00260514-0.00055443j -0.000948673+0.00155774j -0.00316787+0.00647545j 0.00746454+0.00268339j -0.00410066-6.24377e-06j -0.00645219-0.00610038j -0.00577061+0.00553078j 0.00694911-0.00270359j 0.00203893-0.00689433j 0.00266556+0.00717969j 0.0026231+0.00876613j -0.00303704-0.00501516j -0.00840475+0.00442494j -0.00134533+0.000617654j -0.000147477+0.00234664j -0.00802531+0.00698817j -0.00158894+0.00561103j 0.0037128+0.00866577j -0.00250503+0.00718598j 0.0046767+0.00629182j -0.00305383-0.000903466j -0.00181672-0.00448066j 0.0025982-0.00828421j 8.69404e-05+0.000285334j 0.00357585+0.0014791j 0.000675003+0.00567848j 0.00229017+0.000486307j -0.0021821-0.0011418j 0.00402611+0.00159633j -0.00377959+0.0033886j -0.00482936-0.00152917j 0.000319184+0.00532697j -0.0100106+0.00997703j -0.00240488+0.000139841j 0.00352381+0.00283356j -0.00288011+0.000800849j -0.000138829-0.00201388j -0.00471066-0.000662605j 0.00454459+0.00159584j 0.00302956-0.00052672j 0.00138332-0.0058988j -0.00334284+0.0023546j -0.00164974-0.00129698j 8.06502e-05+0.000741855j -0.0031264-0.000190292j -0.00477631-0.00496124j 0.00472835-0.000849757j 0.00060505+0.0013773j 0.0013187-0.00377625j -0.00767052+0.00237646j -0.00279935+0.00865679j 0.00706527-0.00377386j 0.00304832-0.00855829j -0.0108682+0.00290309j -0.00950508+0.0167823j 
-0.479571+0.20741j -0.203777-0.751823j 0.084277-0.0121352j -0.0650439-0.107765j -0.0564715+0.00956875j -0.00901341+0.00933701j 0.0167731+0.017263j -0.00686349+0.0116916j 0.00308867+0.00141093j -0.00170218+0.0201345j 0.00257802-0.012922j -0.0112735+0.00552759j -0.00855758-0.000125419j 0.00591795-0.00374423j -0.00920379+0.00288479j 0.000254015-0.000713979j -0.00378582+0.00219133j 0.0104673-0.0066428j 0.00866234+0.000733721j -0.0131866-0.00324799j -0.0032793+0.0105052j -0.00370903+0.00145363j -0.0125831+0.000196946j 0.0126862+0.00470976j 0.00588276-0.000331568j -0.00504721+0.00386654j 0.000362231-0.0058314j 0.0094019+0.0132856j -0.00296163+0.00543241j 0.00886694+0.0110356j 0.0140681-0.00583792j -0.003416+0.00410835j -0.011315-0.00537043j 0.00869172-0.0043043j -0.0124069-0.00505699j -0.00225291-0.00170802j 0.000621998+0.000242848j -0.000513346-0.00246645j -4.10735e-05-0.000731068j 0.0029365-0.00479573j 0.00154286+0.00244445j -0.00484454+0.00443135j 0.00330537-0.00538963j 0.00112718+0.00411959j 0.00998611-0.00403463j 0.000538005-0.00312481j -0.00155054-0.00411584j 0.00191962-0.000763655j -0.00836286+0.00359639j 0.00340351+0.00356598j -0.000146939-0.00416666j -0.00630562-0.00230813j 0.0033854-0.0079522j 0.00453104-0.0108418j 0.00291128-0.000235019j -0.00810785+0.00654449j 0.010396-0.0146912j -0.000407841+0.00987195j -0.00458851+0.0117668j -0.0188285+0.0132003j -0.00490779-0.00825694j 0.015539-0.0101493j 0.00920185+0.00448446j 0.00607314-0.0183735j 0.00279814+0.0205068j -0.00518089-0.0105127j -0.00673905-0.00206202j -0.0015125+0.00957626j -0.0113769-0.00615747j -0.0238502+0.0188677j -0.00268476+0.00423207j 0.00141085-0.00719843j 0.0121576+0.00209072j -0.00885404+0.01119j -0.0100603-0.018195j -0.00606961+0.012193j 0.0024396-0.00804197j 0.0137149+0.00208519j -0.00571793+0.00223051j 0.00498776-0.000741863j -0.000693495-0.00627102j 0.00714544-0.00994114j 0.00155747+0.00914217j -0.00254926-0.00136359j 0.00131636-0.000848876j -0.00744217-0.00576373j -0.00919729+0.000203128j -0.00720686+0.00246522j -0.00268661+0.000724796j -0.00108562-0.000562875j -0.00194118-0.000181811j 0.000856037-0.000242775j 0.00185866-0.00227542j 0.00193115-0.00161307j 0.00187575+0.000540575j -0.000472525-0.0031119j -0.000220004-0.00115854j -0.000425743-0.000887988j -0.000867911-0.00260733j -0.00189526+0.0015293j -0.00077964+0.00191176j -0.00359259+0.00175386j 0.00105352-0.00106217j 0.00173946-7.16157e-05j -0.00484281+0.00129067j -0.00133243-0.00175684j -0.00164189+0.00635967j -0.0019796+0.00297886j -0.00585904-0.00297009j 0.000767029-0.00306579j 0.0021848+0.00211235j -0.00406663+0.00389682j 0.00531842-0.00492403j -0.00302644-0.00388393j 0.00847377+0.00463198j 0.00455889+0.0102316j -0.00316678-0.0112075j 0.00124244-0.00623794j 0.00306108-0.0106775j -0.00209614+0.000157661j 0.00331138+0.00845587j -0.00536024-0.000681487j -0.0044351-0.0003571j 0.000153614-0.00548624j -0.00587674+0.00391841j -0.0051368-0.00493913j -0.00275822-0.00574532j -0.00285184+0.00161594j 0.00482154-0.0141561j 0.00373568+0.00238224j -0.0107782-0.00339591j 0.00408765+0.00708181j -0.00954463+0.00620634j -0.0102287-0.00188309j 0.00497003-0.000822786j 0.000756845+0.00303491j -0.00546818-0.0158632j 0.00820094+0.014915j 0.000103817+0.0064652j 0.00374075-0.0103645j 0.00194963+6.28361e-05j -0.00252679-0.00331975j -0.00430851+0.001525j -0.00400874-0.00447694j -0.0091502-0.00557j 0.00254027+0.00276136j 0.00600186-0.00413048j 0.00269045+0.0133337j 0.00159541-0.0127963j 0.00548267-0.00285327j -0.0077201+0.00919403j -0.00141629-0.00619258j -0.000886993-3.50715e-05j -0.00264887-7.98259e-05j 0.0116833+0.00908028j 0.00624738-0.0023612j -0.000701603+0.00141299j -0.00367487+0.000156629j -0.00384235-0.00143308j 0.00387791+0.0120891j -0.00697784+0.0121465j 0.00343734+0.00147997j -8.46227e-05-0.00982361j 0.00203377+0.00619394j 0.00256593+0.000829851j -0.00234633+0.00503537j -0.00429088+0.010869j 0.00224831-0.00777506j 0.00558419+0.000716465j 0.000688764-0.00315504j -0.00464826+0.00247235j 0.0065408+0.00163132j -0.00394497+0.00339086j 0.00411772+0.00339672j 0.00320323+0.00193374j -5.30494e-06+0.000807055j -0.000483346-0.00082323j -0.00383147-0.0039825j 0.00443899+0.00659841j -0.0027644-0.000981585j -0.00177793+0.00401338j 0.00178209-0.000833655j 0.00376425+0.00266044j -0.00138346+0.00256392j -0.00234758+0.000223876j 0.00427131-0.00194811j 0.000489765+0.000496691j -0.00452295+0.00331127j 0.00193653+0.00135019j 0.00078555+0.00132001j 0.00428878-0.00427759j 0.00573955-0.00331442j -0.006951+0.00133253j -0.00192544+0.00224146j 0.00620606-0.00207091j 0.00734278-0.00752256j 
0.384825-0.320042j -0.231797-0.143506j -0.0678497+0.0283704j 0.00358949-0.0230815j 0.040276-0.00183117j 0.00550976+0.00993206j -0.00607003+0.00658774j -0.00741216-0.0078486j -0.0522231+0.0218313j -0.0492843+0.0337114j -0.0155087+0.0223103j 0.0150177-0.0336468j -0.00319517-0.0102106j -0.00344447-0.0207261j -0.00967476+0.00876674j -0.00592753-0.00341836j -0.00489372-0.00153842j -0.00394294-0.0017456j 0.0123901+0.00877346j -0.00855049+0.000180809j 0.00910186+0.0124934j 0.00484902+0.00317121j 0.00709434+0.0125278j 0.027539+0.0291161j -0.0110426-0.0262039j -0.00716508+0.000786196j -0.0100613+0.000542824j 0.0283163+0.0226545j 0.00257717+0.00122144j -0.00396257-0.0146948j -0.000403095+0.0221649j 0.00888355+0.009178j -0.00977881+0.00292053j -0.00799068+0.00740874j -0.00673162-0.00499905j -0.000946032+0.000341749j -0.000767072+0.000776815j 0.000283739+0.00238584j -0.000621662+0.00610244j -0.00500976+0.00369842j -0.00208639-0.0075701j 0.00143452-0.00303483j -0.00493755+0.00687034j 0.00216923-0.0124952j -0.0110751+0.00204167j -0.005339+0.00750048j 0.00196494+0.00511493j 0.00284285+0.001596j 0.00471329+0.00116915j -0.0103377+0.000520759j 0.00333592-0.00869074j 0.00361897+0.0016403j 0.00396554-0.0123803j 0.00663237+0.00193567j 0.00294787+0.00302576j 0.00993002+0.00407075j 0.00164959-0.000116318j 0.0072631-0.00320773j -0.0149488-0.0148532j -0.0123198+0.000620808j -0.00111337+0.0146196j -0.0076538-0.00279787j -0.00560277-0.00275572j 0.015822+0.00605513j 0.00745055+0.00462041j -0.00646079+0.0162312j -0.0156029+0.017748j -0.00601678+0.00467677j 0.004108-0.000125248j -0.0133007-0.0222599j 0.000448318-0.00750095j 0.000383422-0.00115597j 0.00159345-0.000838522j 0.00570952+0.00998403j -0.00622467+0.0139392j 0.000770253-0.00204103j 0.00347914-0.000540731j 0.00101322-0.000201663j 0.00605604-0.00225874j -0.00548529+0.0111677j 0.00178692+0.000484386j -0.00954151+0.00824237j 0.00464948-0.00178218j 0.00168921+0.00144441j 0.00259421+0.000325615j -0.00549023+0.00106867j 0.00857194-0.00920257j 0.00616403-0.0123676j 0.00400107-0.000630869j -0.00525954-0.00136467j -0.00214933-0.00129794j 0.00161234+0.000167491j 1.51619e-05+0.000986132j -0.00256413+5.30403e-05j -0.000807487-0.00203926j -0.00155679+0.00305448j -0.000354124-0.00154141j 0.00614598+0.00188572j -0.000307287+0.00133908j 0.0017393-0.00337398j -0.000907139-0.00294613j 0.00203969-0.00302524j -0.0044484-0.00272991j -0.00158742+0.00576063j -0.00398776-0.00326165j -0.00061123+0.00152262j 0.00316575-0.0066196j 0.00893118-0.00513209j 0.00712198-0.00243707j -0.000860253-0.00146125j -0.00315063+0.00118019j 0.00602032-0.00313985j -0.00794442+0.00517072j -0.00507568-0.00738799j 1.75603e-06+0.00507764j 0.00162085-3.79852e-06j -0.00473308-0.00389441j 0.00247962-0.00247448j -0.0127311+0.00113857j 0.0026089+0.00628729j 0.00219252-0.00470063j 0.00193398-0.0073027j 0.00425377-0.00655129j 0.0035985-0.00107394j 0.00188979-0.00498129j -0.00417256-0.00161403j -0.00821856-0.00559121j 0.00332927-0.00191611j -0.00472416+0.0031621j 0.00849499+0.00901821j 0.00698654-0.00570597j 0.0073238+0.00153979j -0.000562217+0.000187643j -0.00130011-0.00220483j -0.00930493+0.0142035j 0.00733748-4.76313e-06j -0.0112981+0.00753161j 0.00126752+0.0119778j -0.00450705+0.00526432j -0.0111963+0.0059587j -0.00210176+0.0117473j -0.0012+0.00192675j -0.000740167-0.00372865j -0.00655263-0.00842986j -0.000412048-0.00150675j -0.000201828-0.00151601j 0.000111056-0.00412839j 0.00453761+0.00209731j -0.00903556+0.000579209j -0.0018658+0.00463091j 0.00388692-0.00324694j -0.0139553+0.0012734j 0.00690072-0.00339812j -0.00124805-0.00837777j -0.00672843+0.0136723j -0.0071493+0.00602785j 0.00346891-0.00638087j -0.000518485-0.00353339j -0.00521445+0.00352929j -0.00211169+0.00483416j 0.0090266-0.000555293j -0.0010108+0.00350185j 0.000259543-0.0040998j 0.00913957+0.0025736j -0.00438584+0.00333132j 0.0065221-0.000251873j -0.00155604+0.00276291j -0.00777463+0.00162412j -0.00377004+0.00279215j -0.00265132+0.00394372j 0.000802683-0.0015548j -0.00331961-0.000430266j 0.00217104+0.00154901j -0.00784516+0.000834574j -0.00324161-0.000693394j 0.00192448+0.00410934j -0.000564103+0.0001835j -0.000469279-0.00424102j 0.000509237-0.00400511j 0.00422946+0.000855334j 0.00365854-0.00271364j -0.00103361-0.00297752j -0.00232226+0.00168011j 0.000269868-0.00297399j 0.0010884-0.00166625j -0.00336448+0.00240566j -0.0017573-0.00634649j 0.00187186-0.003145j 0.0019049+3.68816e-05j -7.89169e-06-0.00029362j -0.00491639+0.00750332j 0.000890908+0.00460436j 0.00450611-0.00838845j -0.00214939-0.00222217j -0.00816198+0.00948501j 0.00018878+0.00818537j 
