-0.0342762-0j -0.0424146-0j -0.0247419-0j -0.00428183-0j -0.00499547-0j -0.00305909-0j -0.00437104-0j -0.00180296-0j -0.00270637-0j -0.000390631-0j -0.00305717-0j -0.000441264-0j -0.00249617-0j -0.000360291-0j -0.00252203-0j -0.00218415-0j -0.000364024-0j -0.000315254-0j -0.00180183-0j -0.000260072-0j -0.000575693-0j -8.30941e-05-0j -0.00201594-0j -0.000356371-0j -2.96976e-05-0j -0.00223124-0j -0.000394431-0j -0.00176395-0j -3.28692e-05-0j -0.00117597-0j -0.00178223-0j -0.000311825-0j -0.000207883-0j -0.00205794-0j -2.59854e-05-0j -0.000315056-0j -0.000727591-0j -1.73236e-05-0j -0.00120046-0j -2.62547e-05-0j -0.000363796-0j -0.00127329-0j -0.000128621-0j -3.03163e-05-0j -0.000212214-0j -0.00074275-0j -1.07184e-05-0j -0.000225087-0j -1.76845e-05-0j -0.000193765-0j -0.000131301-0j -1.87573e-05-0j -1.09417e-05-0j -3.4253e-05-0j -2.85442e-06-0j -0.00161533-0j -0.000269222-0j -0.000164864-0j -3.36528e-05-0j -0.00176284-0j -1.98301e-06-0j -0.000293807-0j -0.00136549-0j -0.000179919-0j -0.00137964-0j -3.67258e-05-0j -0.00124652-0j -2.16409e-06-0j -0.000227582-0j -0.00154249-0j -0.000139365-0j -0.00022994-0j -0.000207753-0j -0.00102832-0j -0.000899783-0j -0.000140809-0j -2.84477e-05-0j -0.000127222-0j -0.000890554-0j -2.87425e-05-0j -1.6763e-06-0j -2.59691e-05-0j -0.000257081-0j -0.00127249-0j -1.69367e-06-0j -0.000171387-0j -0.000157429-0j -0.000636243-0j -1.53024e-06-0j -0.000149964-0j -0.000524873-0j -0.000104953-0j -0.000148426-0j -9.18337e-05-0j -3.21351e-05-0j -0.000642836-0j -9.08918e-05-0j -0.000212081-0j -2.14234e-05-0j -1.89358e-06-0j -1.87455e-05-0j -0.000290464-0j -0.00010604-0j -1.85532e-05-0j -0.000129872-0j -8.74789e-05-0j -1.26239e-06-0j -1.10459e-06-0j -6.40413e-05-0j -6.49362e-05-0j -0.000107139-0j -2.65101e-05-0j -5.35697e-05-0j -1.09326e-06-0j -1.32551e-05-0j -6.56092e-05-0j -1.56212e-06-0j -4.84107e-05-0j -1.09349e-05-0j -2.96454e-05-0j -1.33924e-05-0j -7.81062e-07-0j -1.06736e-05-0j -6.44343e-07-0j -6.05134e-06-0j -6.53619e-06-0j -7.89156e-07-0j -3.56578e-07-0j -1.33419e-06-0j -7.86182e-08-0j 
0.00541954-0j 0.00670634-0j 0.00391203-0j -0.0318402-0j -0.0371469-0j -0.0227478-0j -0.0325036-0j -0.013407-0j 0.000427914-0j -0.00587132-0j 0.000483381-0j -0.00663236-0j 0.000394679-0j -0.0054153-0j 0.000398769-0j 0.000345344-0j -0.00547142-0j -0.00473839-0j 0.000284894-0j -0.00390897-0j 9.10251e-05-0j -0.00124893-0j 0.000318748-0j -0.00265002-0j -0.000671896-0j 0.00035279-0j -0.00293304-0j 0.000278905-0j -0.000743653-0j 0.000185936-0j 0.000281795-0j -0.00231877-0j -0.00154585-0j 0.000325389-0j -0.000587909-0j -0.0023428-0j 0.000115042-0j -0.00039194-0j 0.00018981-0j -0.000594002-0j -0.00270523-0j 0.000201324-0j -0.000956443-0j -0.000685894-0j -0.00157805-0j 0.000117439-0j -0.0002425-0j -0.00167378-0j -0.000400105-0j 3.06369e-05-0j -0.000976369-0j -0.000424375-0j -0.000247552-0j -0.00025471-0j -6.45801e-05-0j 0.000255407-0j -0.00200197-0j 2.60673e-05-0j -0.000505813-0j 0.000278729-0j -5.99242e-05-0j -0.00218478-0j 0.000215903-0j 2.84477e-05-0j 0.00021814-0j -0.000552002-0j 0.000197092-0j -6.53963e-05-0j -0.00169233-0j 0.000243888-0j 2.20355e-05-0j -0.00170986-0j -0.00154487-0j 0.000162592-0j 0.000142268-0j 2.22639e-05-0j -0.000427579-0j 2.01156e-05-0j 0.000140809-0j -0.00043201-0j -5.06557e-05-0j -0.000390325-0j -0.00191168-0j 0.000201198-0j -5.11807e-05-0j -0.00127446-0j 2.48917e-05-0j 0.000100599-0j -4.62422e-05-0j -0.00111515-0j 8.29898e-05-0j 1.65945e-05-0j -0.00110371-0j 1.45202e-05-0j -0.000483002-0j 0.000101641-0j 1.43713e-05-0j -0.00157706-0j -0.000322001-0j -5.72218e-05-0j -0.000281751-0j 4.59264e-05-0j -0.00078853-0j -0.000278861-0j 2.05346e-05-0j -0.000650504-0j -3.81478e-05-0j -3.33794e-05-0j 1.01258e-05-0j 1.02673e-05-0j -0.000796701-0j -0.000398456-0j 8.47011e-06-0j -3.3037e-05-0j -0.000199228-0j 1.03737e-05-0j -4.72055e-05-0j -0.000359988-0j -0.000164355-0j 4.68735e-06-0j -0.000201293-0j -2.36028e-05-0j -7.93699e-05-0j -1.94713e-05-0j -9.09538e-05-0j 1.03346e-06-0j -2.38474e-05-0j -1.07754e-05-0j -2.00534e-05-0j -2.37575e-06-0j 
0.00428452-0j 0.00530183-0j 0.00309273-0j 0.000535229-0j 0.000624434-0j 0.000382386-0j 0.00054638-0j 0.00022537-0j -0.032179-0j 4.88288e-05-0j -0.03635-0j 5.5158e-05-0j -0.0296797-0j 4.50363e-05-0j -0.0299872-0j -0.0259697-0j 4.5503e-05-0j 3.94068e-05-0j -0.0214239-0j 3.25089e-05-0j -0.00684504-0j 1.03868e-05-0j 0.000251993-0j -0.00423729-0j 3.7122e-06-0j 0.000278905-0j -0.00468982-0j 0.000220494-0j 4.10865e-06-0j 0.000146996-0j 0.000222778-0j -0.00370763-0j -0.00247175-0j 0.000257242-0j 3.24818e-06-0j -0.00374605-0j 9.09489e-05-0j 2.16545e-06-0j 0.000150058-0j 3.28184e-06-0j -0.00432556-0j 0.000159161-0j -0.00152932-0j 3.78954e-06-0j -0.00252325-0j 9.28437e-05-0j 1.3398e-06-0j -0.00267631-0j 2.21056e-06-0j 2.42206e-05-0j -0.00156118-0j 2.34466e-06-0j 1.36772e-06-0j -0.000407272-0j 3.56803e-07-0j -0.0386636-0j 3.36528e-05-0j -0.00394111-0j -0.000400134-0j -0.0421943-0j 2.47876e-07-0j 3.67258e-05-0j -0.0326835-0j -0.004301-0j -0.0330222-0j -0.000436673-0j -0.0298359-0j 2.70511e-07-0j 2.84477e-05-0j -0.03692-0j -0.00333154-0j 2.87425e-05-0j 2.59691e-05-0j -0.0246133-0j -0.0215367-0j -0.00336606-0j -0.000338246-0j -0.00304127-0j -0.0213158-0j -0.000341751-0j 2.09537e-07-0j -0.000308775-0j 3.21351e-05-0j -0.0304574-0j 2.11709e-07-0j 2.14234e-05-0j -0.00376337-0j -0.0152287-0j 1.9128e-07-0j 1.87455e-05-0j -0.0125631-0j -0.00250892-0j 1.85532e-05-0j -0.0021953-0j -0.000382089-0j -0.0153865-0j -0.00217278-0j 2.65101e-05-0j -0.000254726-0j 2.36697e-07-0j -0.000222885-0j -0.00695238-0j 1.32551e-05-0j -0.000220599-0j -0.00310462-0j 1.09349e-05-0j 1.57798e-07-0j 1.38073e-07-0j -0.00153285-0j -0.00155231-0j 1.33924e-05-0j -0.000315208-0j -0.00128059-0j 1.36657e-07-0j -0.000157604-0j -0.0015684-0j 1.95265e-07-0j 6.05134e-06-0j -0.000130016-0j -0.000708678-0j -0.000159237-0j 9.76327e-08-0j 1.33419e-06-0j 8.05429e-08-0j -7.19509e-05-0j -0.000156249-0j 9.86445e-08-0j 4.45723e-08-0j -1.58637e-05-0j 9.82727e-09-0j 
0.00285635-0j 0.00353455-0j 0.00206182-0j 0.000356819-0j 0.000416289-0j 0.000254924-0j 0.000364253-0j 0.000150247-0j 0.000225531-0j 3.25525e-05-0j 0.000254764-0j 3.6772e-05-0j 0.000208014-0j 3.00242e-05-0j 0.00021017-0j 0.000182012-0j 3.03354e-05-0j 2.62712e-05-0j 0.000150152-0j 2.16726e-05-0j 4.79744e-05-0j 6.92451e-06-0j -0.0483059-0j 2.96976e-05-0j 2.4748e-06-0j -0.0534648-0j 3.28692e-05-0j -0.0422676-0j 2.7391e-06-0j -0.0281784-0j -0.0427057-0j 2.59854e-05-0j 1.73236e-05-0j -0.0493122-0j 2.16545e-06-0j 2.62547e-05-0j -0.0174345-0j 1.44363e-06-0j -0.0287655-0j 2.18789e-06-0j 3.03163e-05-0j -0.0305104-0j 1.07184e-05-0j 2.52636e-06-0j 1.76845e-05-0j -0.0177977-0j 8.93203e-07-0j 1.87573e-05-0j 1.47371e-06-0j -0.00464298-0j 1.09417e-05-0j 1.56311e-06-0j 9.11811e-07-0j 2.85442e-06-0j 2.37868e-07-0j 0.000134611-0j -0.00645109-0j 1.37387e-05-0j 2.8044e-06-0j 0.000146903-0j 1.65251e-07-0j -0.00704018-0j 0.000113791-0j 1.49933e-05-0j 0.00011497-0j 3.06049e-06-0j 0.000103876-0j 1.80341e-07-0j -0.0054533-0j 0.00012854-0j 1.16137e-05-0j -0.00550981-0j -0.00497816-0j 8.56936e-05-0j 7.49819e-05-0j 1.17341e-05-0j 2.37064e-06-0j 1.06018e-05-0j 7.42128e-05-0j 2.39521e-06-0j 1.39691e-07-0j 2.16409e-06-0j -0.00616016-0j 0.00010604-0j 1.41139e-07-0j -0.00410677-0j 1.31191e-05-0j 5.30202e-05-0j 1.2752e-07-0j -0.00359343-0j 4.37394e-05-0j 8.74607e-06-0j -0.00355657-0j 7.65281e-06-0j 2.67793e-06-0j 5.35697e-05-0j 7.57432e-06-0j -0.00508187-0j 1.78528e-06-0j 1.57798e-07-0j 1.56212e-06-0j 2.42053e-05-0j -0.00254094-0j 1.5461e-06-0j 1.08227e-05-0j -0.00209616-0j 1.05199e-07-0j 9.2049e-08-0j 5.33678e-06-0j 5.41135e-06-0j -0.00256727-0j 2.20918e-06-0j 4.46414e-06-0j 9.11049e-08-0j 1.10459e-06-0j 5.46743e-06-0j 1.30177e-07-0j -0.00116001-0j 9.11239e-07-0j 2.47045e-06-0j 1.11603e-06-0j 6.50885e-08-0j -0.000255759-0j 5.36952e-08-0j 5.04278e-07-0j 5.44683e-07-0j 6.5763e-08-0j 2.97149e-08-0j 1.11183e-07-0j 6.55151e-09-0j 
-0.000618418-0j -0.000765253-0j -0.000446398-0j 0.00734376-0j 0.00856772-0j 0.00524664-0j 0.00749676-0j 0.00309225-0j -4.88288e-05-0j -0.0311703-0j -5.5158e-05-0j -0.0352106-0j -4.50363e-05-0j -0.0287493-0j -4.5503e-05-0j -3.94068e-05-0j -0.0290472-0j -0.0251556-0j -3.25089e-05-0j -0.0207523-0j -1.03868e-05-0j -0.00663047-0j -3.6372e-05-0j 0.000611211-0j -0.00726248-0j -4.02564e-05-0j 0.000676487-0j -3.18255e-05-0j -0.00803809-0j -2.1217e-05-0j -3.21553e-05-0j 0.00053481-0j 0.00035654-0j -3.71297e-05-0j -0.00635467-0j 0.000540352-0j -1.31273e-05-0j -0.00423645-0j -2.1659e-05-0j -0.00642052-0j 0.000623945-0j -2.29729e-05-0j 0.000220598-0j -0.00741378-0j 0.000363968-0j -1.34008e-05-0j -0.00262117-0j 0.000386046-0j -0.0043247-0j -3.49594e-06-0j 0.000225194-0j -0.00458704-0j -0.00267577-0j 5.87473e-05-0j -0.000698042-0j 0.00558062-0j 0.000461742-0j -2.97451e-06-0j -0.00268531-0j 0.00609022-0j -0.000976718-0j 0.000503907-0j 0.00471746-0j -3.24614e-06-0j 0.00476635-0j -0.00293053-0j 0.00430643-0j -0.00106591-0j 0.000390325-0j 0.00532894-0j -2.51445e-06-0j 0.00039437-0j 0.000356316-0j 0.00355263-0j 0.00310855-0j -2.5405e-06-0j -0.00226998-0j -2.29536e-06-0j 0.00307667-0j -0.0022935-0j -0.000825649-0j -0.0020722-0j 0.000440919-0j 0.00439615-0j -0.000834205-0j 0.000293946-0j -2.84037e-06-0j 0.00219808-0j -0.000753711-0j 0.000257203-0j 0.00181332-0j -1.89358e-06-0j 0.000254565-0j -1.65688e-06-0j -0.00256421-0j 0.00222085-0j -1.63989e-06-0j 0.000363739-0j -0.00170948-0j -0.00093267-0j -0.00149579-0j 0.00100349-0j 0.00018187-0j -0.00148045-0j -2.34318e-06-0j 0.000150035-0j -0.00062178-0j -0.000544057-0j 0.000221249-0j -1.17159e-06-0j 0.000183754-0j -0.00211537-0j -9.66514e-07-0j -0.000538477-0j -0.00105768-0j -1.18373e-06-0j -0.000769413-0j 8.30291e-05-0j -0.000872545-0j -5.34868e-07-0j -0.00106864-0j -0.000384707-0j 1.83062e-05-0j -0.000317367-0j -0.000482865-0j -1.17927e-07-0j -0.000388693-0j -0.00017563-0j -0.000106462-0j -3.87229e-05-0j 
-0.000714087-0j -0.000883638-0j -0.000515456-0j 0.00419532-0j 0.00489454-0j 0.00299728-0j 0.00428272-0j 0.00176653-0j 0.00536316-0j 0.000773614-0j 0.00605833-0j 0.00087389-0j 0.00494661-0j 0.000713528-0j 0.00499787-0j 0.00432828-0j 0.000720923-0j 0.000624337-0j 0.00357065-0j 0.000515052-0j 0.00114084-0j 0.000164562-0j 0.00601723-0j -0.0332134-0j 8.85301e-05-0j 0.00665986-0j -0.0367605-0j 0.00526508-0j 9.79849e-05-0j 0.00351005-0j 0.00531964-0j -0.0290617-0j -0.0193745-0j 0.00614259-0j 7.74639e-05-0j -0.0293629-0j 0.00217173-0j 5.16426e-05-0j 0.00358318-0j 7.82666e-05-0j -0.0339053-0j 0.00380054-0j -0.0119873-0j 9.03745e-05-0j -0.0197781-0j 0.00221698-0j 3.19522e-05-0j -0.0209779-0j 5.27185e-05-0j 0.000578354-0j -0.0122371-0j 5.59164e-05-0j 3.26179e-05-0j -0.00319234-0j 8.50918e-06-0j -3.36528e-05-0j -0.0377926-0j 0.000656852-0j -0.00633949-0j -3.67258e-05-0j 7.89571e-06-0j -0.0412437-0j -2.84477e-05-0j 0.000716833-0j -2.87425e-05-0j -0.00691839-0j -2.59691e-05-0j 8.61672e-06-0j -0.0319472-0j -3.21351e-05-0j 0.000555257-0j -0.0322783-0j -0.0291637-0j -2.14234e-05-0j -1.87455e-05-0j 0.000561011-0j -0.00535896-0j 0.000506878-0j -1.85532e-05-0j -0.00541449-0j 6.67448e-06-0j -0.00489204-0j -0.0360882-0j -2.65101e-05-0j 6.74365e-06-0j -0.0240588-0j 0.000627229-0j -1.32551e-05-0j 6.09294e-06-0j -0.0210515-0j -1.09349e-05-0j 0.000418153-0j -0.0208355-0j 0.000365884-0j -0.00605359-0j -1.33924e-05-0j 0.000362131-0j -0.0297713-0j -0.00403573-0j 7.53963e-06-0j -0.00353126-0j -6.05134e-06-0j -0.0148856-0j -0.00349504-0j 0.000517437-0j -0.01228-0j 5.02642e-06-0j 4.39812e-06-0j -1.33419e-06-0j 0.000258719-0j -0.0150399-0j -0.00499396-0j 0.000213432-0j 4.35301e-06-0j -0.00249698-0j 0.0002614-0j 6.21988e-06-0j -0.00679574-0j -0.0020599-0j 0.000118113-0j -0.00252285-0j 3.10994e-06-0j -0.00149832-0j 2.56557e-06-0j -0.00113995-0j 2.60415e-05-0j 3.14217e-06-0j 1.41978e-06-0j -0.000251335-0j 3.13032e-07-0j 
-0.000252468-0j -0.000312413-0j -0.000182241-0j -3.15387e-05-0j -3.67951e-05-0j -2.25323e-05-0j -3.21957e-05-0j -1.32801e-05-0j 0.00572836-0j -2.87727e-06-0j 0.00647087-0j -3.25022e-06-0j 0.00528344-0j -2.65379e-06-0j 0.00533819-0j 0.00462301-0j -2.68129e-06-0j -2.32207e-06-0j 0.00381379-0j -1.91561e-06-0j 0.00121852-0j -6.12046e-07-0j -1.48488e-05-0j 0.000754303-0j -2.18744e-07-0j -1.64346e-05-0j 0.000834861-0j -1.29927e-05-0j -2.42105e-07-0j -8.6618e-06-0j -1.31273e-05-0j 0.000660015-0j 0.00044001-0j -1.51582e-05-0j -1.91401e-07-0j 0.000666855-0j -5.35922e-06-0j -1.276e-07-0j -8.84226e-06-0j -1.93384e-07-0j 0.000770018-0j -9.37863e-06-0j 0.000272242-0j -2.23301e-07-0j 0.000449177-0j -5.47087e-06-0j -7.89487e-08-0j 0.000476424-0j -1.30259e-07-0j -1.42721e-06-0j 0.000277914-0j -1.3816e-07-0j -8.05935e-08-0j 7.25008e-05-0j -2.10248e-08-0j -1.18981e-05-0j -1.98301e-06-0j -0.066618-0j 7.12302e-05-0j -1.29845e-05-0j -1.46062e-08-0j -2.16409e-06-0j -1.00578e-05-0j -0.0727013-0j -1.0162e-05-0j 7.77347e-05-0j -9.18146e-06-0j -1.594e-08-0j -1.6763e-06-0j -1.13615e-05-0j -0.0563142-0j -1.69367e-06-0j -1.53024e-06-0j -7.57432e-06-0j -6.62753e-06-0j -0.0568978-0j 6.0213e-05-0j -0.0514076-0j -6.55955e-06-0j 6.0837e-05-0j -1.23471e-08-0j 5.49667e-05-0j -1.89358e-06-0j -9.37274e-06-0j -1.2475e-08-0j -1.26239e-06-0j -0.0636137-0j -4.68637e-06-0j -1.12713e-08-0j -1.10459e-06-0j -3.86606e-06-0j -0.0424091-0j -1.09326e-06-0j -0.037108-0j 6.80179e-05-0j -4.73493e-06-0j -0.0367274-0j -1.56212e-06-0j 4.53452e-05-0j -1.39475e-08-0j 3.96771e-05-0j -2.13947e-06-0j -7.81062e-07-0j 3.92701e-05-0j -0.0524786-0j -6.44343e-07-0j -9.29835e-09-0j -8.13606e-09-0j -4.71709e-07-0j -0.0262393-0j -7.89156e-07-0j 5.61119e-05-0j -0.0216463-0j -8.05261e-09-0j 2.80559e-05-0j -0.0265112-0j -1.15061e-08-0j -3.56578e-07-0j 2.3145e-05-0j -0.011979-0j 2.83467e-05-0j -5.75306e-09-0j -7.86182e-08-0j -4.74603e-09-0j 1.28084e-05-0j -0.00264113-0j -5.81268e-09-0j -2.62645e-09-0j 2.82399e-06-0j -5.79077e-10-0j 
5.95073e-05-0j 7.36365e-05-0j 4.29546e-05-0j -0.0010637-0j -0.00124098-0j -0.000759942-0j -0.00108586-0j -0.000447893-0j 4.69856e-06-0j 0.00919216-0j 5.30758e-06-0j 0.0103837-0j 4.33362e-06-0j 0.00847822-0j 4.37853e-06-0j 3.79192e-06-0j 0.00856608-0j 0.00741844-0j 3.12817e-06-0j 0.0061199-0j 9.99467e-07-0j 0.00195534-0j -0.000501436-0j -8.85301e-05-0j -0.0321575-0j -0.000554988-0j -9.79849e-05-0j -0.000438757-0j -0.0355918-0j -0.000292504-0j -0.000443303-0j -7.74639e-05-0j -5.16426e-05-0j -0.000511883-0j -0.0281378-0j -7.82666e-05-0j -0.000180978-0j -0.0187586-0j -0.000298598-0j -0.0284294-0j -9.03745e-05-0j -0.000316711-0j -3.19522e-05-0j -0.0328275-0j -5.27185e-05-0j -0.000184748-0j -0.0116063-0j -5.59164e-05-0j -0.0191494-0j -4.81961e-05-0j -3.26179e-05-0j -0.020311-0j -0.0118481-0j -8.50918e-06-0j -0.00309086-0j 2.8044e-06-0j 0.00958208-0j 2.86223e-07-0j 0.000791904-0j 3.06049e-06-0j -0.00887101-0j 0.0104571-0j 2.37064e-06-0j 3.1236e-07-0j 2.39521e-06-0j 0.000864218-0j 2.16409e-06-0j -0.00968109-0j 0.00810002-0j 2.67793e-06-0j 2.41953e-07-0j 0.00818396-0j 0.00739427-0j 1.78528e-06-0j 1.56212e-06-0j 2.4446e-07-0j 0.00066942-0j 2.20872e-07-0j 1.5461e-06-0j 0.000676357-0j -0.00749894-0j 0.000611094-0j 0.00914994-0j 2.20918e-06-0j -0.00757665-0j 0.00609996-0j 2.73315e-07-0j 1.10459e-06-0j -0.00684556-0j 0.00533747-0j 9.11239e-07-0j 1.8221e-07-0j 0.00528272-0j 1.59434e-07-0j 0.00075619-0j 1.11603e-06-0j 1.57798e-07-0j 0.00754832-0j 0.000504127-0j -0.00847095-0j 0.000441111-0j 5.04278e-07-0j 0.00377416-0j 0.000436587-0j 2.25473e-07-0j 0.00311352-0j -0.0056473-0j -0.00494139-0j 1.11183e-07-0j 1.12737e-07-0j 0.00381327-0j 0.000623825-0j 9.30029e-08-0j -0.0048907-0j 0.000311913-0j 1.13905e-07-0j -0.00698818-0j 0.00172302-0j 0.000257315-0j 5.14677e-08-0j 0.000315145-0j -0.00349409-0j 0.00037989-0j -0.00288248-0j 0.000142398-0j 1.13476e-08-0j -0.0035303-0j -0.00159516-0j 3.13957e-05-0j -0.000351699-0j 
6.3117e-05-0j 7.81033e-05-0j 4.55603e-05-0j -0.000749519-0j -0.000874439-0j -0.000535483-0j -0.000765134-0j -0.000315602-0j -0.000953065-0j 0.0031813-0j -0.0010766-0j 0.00359366-0j -0.000879042-0j 0.00293421-0j -0.000888151-0j -0.000769161-0j 0.00296462-0j 0.00256744-0j -0.000634526-0j 0.00211803-0j -0.000202734-0j 0.00067672-0j 3.7122e-06-0j 0.0119299-0j 0.000741224-0j 4.10865e-06-0j 0.013204-0j 3.24818e-06-0j 0.000820384-0j 2.16545e-06-0j 3.28184e-06-0j 0.0104387-0j 0.00695913-0j 3.78954e-06-0j 0.000648571-0j 0.0105469-0j 1.3398e-06-0j 0.00043238-0j 2.21056e-06-0j 0.000655292-0j 0.0121785-0j 2.34466e-06-0j 0.00430574-0j 0.000756666-0j 0.00710411-0j 1.36772e-06-0j 0.000267522-0j 0.00753504-0j 0.000441388-0j 3.56803e-07-0j 0.00439544-0j 0.000468163-0j 0.000273095-0j 0.00114666-0j 7.12436e-05-0j 2.97451e-06-0j -4.71264e-05-0j 0.00549334-0j -0.0524133-0j 3.24614e-06-0j 9.96858e-05-0j -5.14298e-05-0j 2.51445e-06-0j 0.00599497-0j 2.5405e-06-0j -0.0571995-0j 2.29536e-06-0j 0.000108789-0j -3.98373e-05-0j 2.84037e-06-0j 0.00464369-0j -4.02502e-05-0j -3.63664e-05-0j 1.89358e-06-0j 1.65688e-06-0j 0.00469181-0j -0.0443066-0j 0.00423909-0j 1.63989e-06-0j -0.0447657-0j 8.42675e-05-0j -0.0404462-0j -4.50011e-05-0j 2.34318e-06-0j 8.51407e-05-0j -3.00007e-05-0j 0.0052456-0j 1.17159e-06-0j 7.69253e-05-0j -2.62506e-05-0j 9.66514e-07-0j 0.00349707-0j -2.59814e-05-0j 0.00305993-0j -0.0500496-0j 1.18373e-06-0j 0.00302855-0j -3.7124e-05-0j -0.0333664-0j 9.51902e-05-0j -0.0291956-0j 5.34868e-07-0j -1.8562e-05-0j -0.0288961-0j 0.0043274-0j -1.53129e-05-0j 6.34601e-05-0j 5.55276e-05-0j 1.17927e-07-0j 0.0021637-0j -1.87544e-05-0j -0.0412888-0j 0.00178496-0j 5.49581e-05-0j -0.0206444-0j 0.00218612-0j 7.85279e-05-0j -8.47412e-06-0j -0.0170308-0j 0.000987795-0j -0.0208583-0j 3.9264e-05-0j -1.86837e-06-0j 3.23911e-05-0j -0.0094248-0j 0.000217788-0j 3.96709e-05-0j 1.79252e-05-0j -0.00207797-0j 3.95213e-06-0j 
-5.25975e-06-0j -6.50861e-06-0j -3.79669e-06-0j 0.000125577-0j 0.000146506-0j 8.97165e-05-0j 0.000128193-0j 5.2877e-05-0j 3.95034e-05-0j -0.00163642-0j 4.46238e-05-0j -0.00184853-0j 3.64352e-05-0j -0.00150932-0j 3.68128e-05-0j 3.18808e-05-0j -0.00152496-0j -0.00132065-0j 2.63003e-05-0j -0.00108948-0j 8.40308e-06-0j -0.000348095-0j -3.0935e-07-0j -0.000994164-0j 0.0117426-0j -3.42388e-07-0j -0.00110034-0j -2.70681e-07-0j 0.0129967-0j -1.80454e-07-0j -2.73486e-07-0j -0.000869894-0j -0.000579929-0j -3.15795e-07-0j 0.0102748-0j -0.000878908-0j -1.1165e-07-0j 0.00684986-0j -1.84214e-07-0j 0.0103813-0j -0.00101488-0j -1.95388e-07-0j -0.000358813-0j 0.0119873-0j -0.000592011-0j -1.13976e-07-0j 0.00423814-0j -0.000627922-0j 0.00699257-0j -2.97335e-08-0j -0.000366288-0j 0.00741674-0j 0.00432643-0j -9.55552e-05-0j 0.00112866-0j -2.47876e-07-0j 7.89571e-06-0j 4.83817e-06-0j 0.0134098-0j -2.70511e-07-0j -0.0356791-0j 8.61672e-06-0j -2.09537e-07-0j 5.27997e-06-0j -2.11709e-07-0j 0.0146344-0j -1.9128e-07-0j -0.0389372-0j 6.67448e-06-0j -2.36697e-07-0j 4.08985e-06-0j 6.74365e-06-0j 6.09294e-06-0j -1.57798e-07-0j -1.38073e-07-0j 4.13223e-06-0j 0.0113357-0j 3.73351e-06-0j -1.36657e-07-0j 0.0114532-0j -0.0301606-0j 0.0103481-0j 7.53963e-06-0j -1.95265e-07-0j -0.0304732-0j 5.02642e-06-0j 4.61998e-06-0j -9.76327e-08-0j -0.0275328-0j 4.39812e-06-0j -8.05429e-08-0j 3.07999e-06-0j 4.35301e-06-0j 2.69499e-06-0j 0.0128051-0j -9.86445e-08-0j 2.66735e-06-0j 6.21988e-06-0j 0.00853672-0j -0.03407-0j 0.00746963-0j -4.45723e-08-0j 3.10994e-06-0j 0.00739302-0j 3.81129e-06-0j 2.56557e-06-0j -0.0227134-0j -0.0198742-0j -9.82727e-09-0j 1.90564e-06-0j 3.14217e-06-0j 0.0105637-0j 1.57208e-06-0j -0.0196704-0j 0.00528183-0j 1.92539e-06-0j -0.0281064-0j 1.41978e-06-0j 0.00435729-0j 8.69984e-07-0j 0.00533656-0j -0.0140532-0j 3.13032e-07-0j -0.0115933-0j 0.00241132-0j 1.91814e-07-0j -0.0141988-0j -0.00641571-0j 0.000531645-0j -0.00141453-0j 
