-0.00892571-0.010484j -0.00344336+0.00715253j 0.00177354-0.000137454j -0.00234327-0.00493804j -0.00417535+0.00246924j 0.0061483+0.0089822j 0.00324189-0.00601387j 0.000189072-0.00161828j -0.00456541+0.00529852j 0.00585944-0.000947571j -0.00315007+0.0103136j -0.00369019-0.00662577j -0.00315276+0.00466453j -0.00235429+0.00239664j -0.000138793+0.000370579j 7.71901e-05+0.00736517j 0.00212969-0.00219157j 0.00237143+0.00744176j 0.00058128+0.00266523j -0.000476601-0.0046212j -8.45669e-05-0.00111489j -0.0012293-0.00026128j 0.00132648+0.00322037j 1.04936e-05-0.01654j 2.99751e-05+0.00224867j -0.00175288+0.000431524j -0.00139772+0.00600473j 0.00176469+0.000361742j 0.00774025-0.000165392j -0.00339655+0.00569799j -0.00176121+0.00339037j -0.00441013+0.000875368j -0.00042892-0.0074942j 0.000662283+0.00177374j -0.00392038+0.00295111j -0.00249053+0.00119357j -0.00138303+0.000307697j 0.00630552+0.00582952j 0.00966541-0.000259615j 0.0100981+0.00224108j -0.00275111-3.88297e-05j -0.00339608-0.00117271j -0.00333925+0.00291787j 0.0035752-0.000783221j 0.00171426+0.00588546j -0.008353-0.00419183j 0.00903606-0.00149315j 0.00746591-0.000392733j -0.00153862-0.00180642j 0.00719678-0.000105668j -0.000832506-0.00577685j -0.0100861+0.00245008j 0.00438254-0.00137262j 0.00562634-0.000849827j -0.00564511-0.0019325j -0.00406534-0.00179817j 0.0074267+0.000876672j -0.000645703+0.00010435j -0.00512345+0.00313766j -0.00514672+0.00186375j -0.00308904-0.00128941j 0.0127239+0.000811144j 0.00298616-0.00560481j -0.00571079-0.00177455j 6.1868e-05-0.000340097j 0.000645791+0.000934269j -0.0179092+0.00111023j 0.00936495+0.00396354j 0.00257914+0.00124466j -0.0026504+0.00612473j -0.000327735+0.00505873j 0.00997287+0.00288044j -0.0035772-0.01338j 0.0124251-0.0123581j 0.000925923+0.00287893j 0.0261069-0.0026199j 0.00115567+0.0087038j -0.0122901-0.00183523j 0.0129299-0.00027627j -0.00958593+0.00862778j 0.00786539+0.0023277j 0.00969833-0.00175431j 0.000497198+0.00291195j -0.000590705-0.00494477j -0.0107821-0.00744841j 0.0167814+0.00314207j 0.0042406-0.0126622j 0.00499425-0.000443338j -0.0064732+0.00948166j -0.0054103+0.00197675j -0.00164696-0.00269593j 0.00132192+0.00287555j 0.00375916+0.00299917j -0.00612856-0.00203163j 0.000953063+0.00290058j 0.00592158+0.003296j -0.00489973+0.00447284j 0.000805174+0.00531209j -0.00738046+0.00174775j -0.00224492+0.000370266j 0.00338138-0.00629194j -0.00333326+0.0057461j -0.00283396-0.000813255j 0.00160662+0.001845j -0.000347894-0.0174786j -0.00188201-0.00275892j -5.30353e-05+0.000990394j 0.00548895+0.00416146j -0.000762761-0.0150253j -0.0110679+0.00173125j 0.00567149+0.0079219j -0.0077922-0.00337257j -0.00819903-0.00725589j 0.0156663-0.00047804j -0.000529552+0.00044556j 0.00431139-0.0051155j 0.00899682+0.00712272j 0.00379592-0.0040975j -0.00453536-0.0068988j -0.000500757-0.00752951j 0.000460337+0.00398017j -0.000115509+0.00129771j -0.0023185+0.00232923j -0.00107471+0.00509598j -0.000371284-0.00544804j 0.00116259+0.000488066j 0.000784671+0.00581179j -0.00329423-0.00400247j 0.00190878+0.00124042j 0.00121454+0.00710113j 0.00515062+6.00157e-05j 0.000205981+0.00359624j 0.000374723+0.000345906j -0.000591438+0.000896687j 0.00433993-0.0016514j -0.00335207-0.00415597j -0.00408546-2.96901e-05j -0.00615685-0.0107632j -9.0164e-06+0.00409025j 0.0054751-0.00275466j -0.00255385-0.00179384j -0.00631828-0.0131315j -0.0293735+0.0238882j 0.0478367-0.0186503j 0.0448391+0.0496246j 0.00209632+0.0011083j 0.00458085+0.00355639j -0.0138788+0.00487867j 0.00553591-0.00672238j 0.00110361-0.00190644j 0.0118661-0.00267992j -0.00295762-0.0275675j 0.0470756-0.02742j 0.00257612+0.0086667j -0.00678829+0.0147465j -0.0731481+0.0385761j -0.0484459-0.0775337j 
0.00478946-0.00775641j -0.00943649-0.00871675j 0.00349427-0.00390729j 0.00301596+0.00620738j 0.00130999-0.00459658j 0.00588525-0.0133084j 0.00060302-0.00864951j -0.00209878-0.00126066j 0.000833627+0.0119989j 0.00290647-0.00812584j 0.00388723+0.00477477j -0.00142211-0.00265517j 0.000227202+0.00648244j 0.00333795+0.00508608j 0.00271032+0.00578317j 0.000592896-0.00399852j -0.00277117-0.00558107j 0.00303747+0.000952944j 0.0027572+0.0034439j -0.00305169-0.00274456j 0.000862639+0.00313459j -0.000375357-0.000805492j 0.000598137+0.00247893j -0.00528709+0.00524965j 0.000760699-0.000358079j 0.00119959-0.00438403j 0.00381316-0.00370991j -0.000201977+0.00283905j 0.00223712-0.0018686j 0.0111296-0.0010723j -0.00081862-0.000501305j 0.00249838+0.00277594j 0.00184773-0.00286026j -0.0011314+8.75018e-05j -0.00105788+0.00317452j 0.00412136+0.00165092j -0.00254569+0.000744847j 0.00759444-0.00331343j 0.00599008-0.00588635j -0.00171195-0.00632379j -0.00553517+9.38802e-05j -0.00190148+0.00252334j 0.00399767+0.00197153j -0.000603067-0.000439094j 0.0122342-0.00604489j -0.00948818+0.00224875j 0.000636721-0.00559183j 0.00182227-0.00406318j 0.00124299+0.00437658j -0.000702491-0.00288198j -0.0056-0.00318314j -0.00309149+0.00261423j 0.00495383+0.000518472j 0.00358367-0.00317735j 0.00440933-0.000290953j 0.00266401+0.001052j -0.00105564-0.0028313j -0.00126254-0.00136641j -6.35175e-05+0.00177999j -0.00530255-0.00143851j -0.00384385-0.000155435j 0.00338896-0.00130908j -0.0100464-0.00122782j 0.000806119+0.00082008j 0.00171955+0.00222535j 0.00684259-0.000520907j 0.00200122+0.00656268j 0.00399638+0.00296441j -0.00125464+0.00122578j 0.00335066+0.00232473j 0.00477558+0.0112278j 0.00026716-0.00372902j -0.00894757+0.00659586j -0.0113811-0.011726j 0.0133922-0.00389187j -0.00405035-0.00882057j 0.0228345-0.00711589j -0.0139372+0.0101149j 0.00542848-0.00338983j 0.0144501+0.00513958j 0.00137827-0.00540111j -0.000261559-0.00396412j -0.00314521-0.00190308j -0.00331101-0.00219539j 0.000662113+0.00402779j 0.00216279-0.00590283j -0.00504601-0.000886935j -0.00201439-0.0025258j 0.0142675+0.00353948j 0.00769727+0.00271999j 0.00186561+0.000318428j -0.00122024-0.000306778j 0.000716607+0.00262914j 0.000357302+0.00396804j 0.00198374-0.000127272j -0.00345275-0.003808j 0.0144881+0.000882243j -0.00246249+0.000186504j -0.000705645+0.00222583j -0.00596419-0.0010129j -0.0141083+0.00123242j 0.0133176+0.00048418j 0.00272747+0.00223094j -0.000414428-0.00307253j -0.0111614+0.00326972j -0.00280389+0.00212331j 0.000723084-0.00428873j 0.00345439-0.00191318j 0.00269097+0.000258248j 0.00591408+0.013996j 0.0118933-0.00672587j -0.00767409+0.00410589j -0.0175723-0.00482163j -0.00596977-0.00196952j -0.00306277-0.00214941j 0.00534596-0.0102296j -0.00275142-0.0127916j -0.00311525-0.00592606j -0.0014086+0.00280739j -0.00114871-0.00218957j 0.00131958-0.00507841j 0.00529197+0.00514155j 0.000604007-0.00341496j 0.000266796+0.00162106j -0.00342709-0.000255648j 0.000244817+0.00122276j 0.00259491-0.0011105j 0.000722849-0.00412695j 0.0015315-0.00187184j 0.00348034-0.00359362j 0.000488098-0.00783823j -0.000894915-0.00898455j -0.00221529-0.00432692j 0.00314566-0.00160437j 0.0031962+0.00415061j -0.0010181+0.000861777j 0.00347093+0.0163852j -0.00599317-0.000750196j 0.00332058-0.000393201j -0.00430574+0.000761633j 0.00350258+0.00182904j -0.0223678+0.00691027j 0.0342245+0.0273995j -0.0329928-0.0417455j 0.0505223-0.0277095j -0.00700937-0.0151326j 0.00668315-0.00286825j -0.0161152+0.0137993j 0.00345292+0.00526925j -0.0165526-0.00262446j -0.00206475-0.00321312j -0.0479436+0.0239243j -0.00982404-0.0265132j 0.0167371-0.0220822j -0.00655442+0.0159404j -0.0489456-0.0788853j 0.0765658-0.0377564j 
0.00641603-0.0080689j -0.0101826-0.00867908j -0.0197805-0.0132866j 0.00813438+0.0124792j -0.000842+0.00679362j 0.00106369-0.00637698j 0.00285957+0.00344147j 0.00115937+0.00947816j 0.00411553-0.0165142j -0.00207033-0.0077104j 0.00022374-0.0112316j 0.00506617-0.00760668j 0.00528683+0.0047485j -0.00431637+0.0195168j -0.00143379-0.00403854j -0.0029685+0.00864197j -0.00383162-0.00127037j 0.000411508+0.00184092j 0.00324157+0.0049053j -0.00339799-0.00289022j 0.0028414-0.0011146j 0.000522053-0.00406299j 0.000538216-0.000147543j 0.00539151-0.00133506j 0.00180552+0.00557778j 0.000110839+0.00162121j 0.00251064+0.0108729j -0.00178991-0.00908818j 0.00223311-0.0045908j 9.54927e-05-0.00932192j 0.0130161-0.000878166j 0.0103952+0.00169768j 0.00148786+0.00397011j 0.00058678-0.0117911j 0.00475698-0.0124055j 0.0135656+0.00470942j -0.00340927-0.00521769j 0.0142284-0.0180183j -0.00447879-0.00281637j -0.0151568+0.00101206j 0.00138943+0.00800493j -0.00585863+0.0131478j 0.0110434+0.000285714j -0.00796453-0.0025651j 0.015435-0.00974694j 0.00480412+0.00216198j -0.0140592+0.00235061j -0.00197701-0.00256534j 0.00940557-0.00136434j 0.00984912+0.000119953j -0.000836252-0.00310721j -0.00779384+0.00836053j 0.0140842-0.00820785j -0.0138057-0.00391645j 0.00237853-0.0102112j 0.0010365-0.00501596j -0.0106773+0.00317515j -0.0270206-0.00150213j 0.00555096+0.00491719j 0.00424874+0.00373049j 0.00042123+0.0037694j 0.00782627-0.00445861j -0.000778815-0.00300767j 0.00701377+0.000356438j -0.00263152+0.00621538j 0.00617254-0.00876701j 0.00427385+0.010631j -0.00873826-0.00160106j -0.00895075+0.00364047j 0.00161907+0.00454613j 0.00370244+0.00375572j 0.0194012+0.00531732j -0.0122592+0.0102064j -0.00510779+0.00142012j 0.00234499-0.0185241j 0.00532191-0.00208398j 0.00294816-0.016114j -0.00772547-0.0085399j 0.000603697+0.00131049j 0.0122209+0.00332878j 0.0111608+0.00116894j -0.00676035+0.0029825j 0.00139966-0.00175379j -0.00133849-0.00209052j 0.00240967+0.00375673j 0.0177869+0.00426308j -0.00813403+0.00250306j -0.00336194-0.00123138j 0.000174118-0.00256017j -0.00223141+0.00239614j 0.00512945+0.0120881j 0.00674698+0.00937137j -0.00156047+0.0086861j 0.00564744-0.00780784j -0.00466288-0.00231941j -0.00338234+0.0196064j -0.00579585+0.0113643j 0.0101749+0.00560153j 0.00496776-0.00159959j -0.0012318+0.0038429j -0.00619448+0.000682553j 0.00101867-0.00857027j 0.00753784+0.00262834j -0.0095707-0.00303256j -0.00547422+0.0138373j 0.00238232-0.000411946j 0.0022782-0.0049283j 0.0011078-0.00307398j 0.00043709-0.00141406j 0.017513+0.00122794j -0.0206502-0.00843596j 0.014992+0.0100416j -0.00971443+0.000869257j 0.00755633-0.000561304j 0.00496086-0.00699685j -0.0169838-0.00145203j -0.0192799+0.0113247j 0.0162709+0.00451952j -0.0206484+0.00890312j 0.00641366-0.00987304j -0.0111827-0.0108779j 0.0109551+0.000872732j -0.00149092+0.00821826j 0.00595244+0.000508742j 0.00502839+0.000422114j -0.00241786+0.00342954j -0.00482761-0.000212593j 0.0142219+0.00653717j -0.00533721-0.0119195j 0.00412867+0.000480816j -1.12619e-05-0.00512824j -0.00239272-0.00740908j -0.0125048-0.0062402j 0.00506269+0.00224883j -0.0397175-0.0207727j 0.0123672+0.00669364j -0.00332701+3.12861e-05j -0.00739363-0.00834548j 0.00343416+0.00156978j 0.00399959-0.016902j -0.0193902+0.0258863j -0.0175375+0.0315676j 0.00793736-0.00235653j 0.00483481-0.00545121j 0.0120459+0.0227339j 0.00736507+0.00285315j 0.00211099-0.00298867j 0.0076654-0.00879824j -0.00358338+0.00536251j 0.00985638-0.0039977j 0.00640983+0.0189913j 0.0559425-0.0343282j 0.0104391-0.00985775j 0.0406547-0.0387275j -0.0605588-0.0509477j 0.0118823+0.0225232j -0.00361279-0.0295592j 
-0.00776217-0.00382378j -0.00383586+0.00541842j 0.00894329-0.00698271j -0.00746791+0.00851611j 0.011107+0.00348541j -0.00337281+0.00400871j 0.00118124-0.00116286j -0.00348353-0.00538662j 0.00155773+0.0131421j 0.00138287+0.00530993j 0.00643439+0.00508967j 0.00172598+0.0133622j 0.00147206-0.0017811j -0.00845188-0.00164256j 0.00793527+0.0103022j -0.00295019+0.00446769j 0.00488268-0.00743167j -0.00225646-0.0136841j -9.88521e-05+0.00434546j 0.00106306+0.000267137j -0.000513817+0.0066692j 0.000507576+0.00229277j -2.76906e-05+0.000889832j 0.00318601+0.0026549j -0.000303501+0.000169962j 0.00186598-0.000402658j -0.00195008+0.00440606j 0.00155477+0.00658681j 0.00154645-0.00840964j 0.00227059-0.00490991j -0.0072618+0.000455111j -0.00798676+0.00138415j -0.000440063+0.00201718j -0.00255036+0.00847941j -0.00536038+0.00081981j -0.00164494+0.00673336j -0.00674104-0.00226888j 0.0154256+0.00336955j 0.00312254-0.00235129j 0.00533125-0.025481j -0.011394+0.00225917j 0.00609719-0.00143327j -0.00558015+0.00397614j -0.0024201-0.00701274j 0.00772659+0.000150088j -0.00114652-0.00320462j 0.00172408-0.00916667j 0.00867245-0.00486246j -0.00333772+0.00401323j -0.00277344-0.00590347j 0.00419153-0.000284261j 0.000916575-0.00308075j 0.00436675+0.00237356j -0.00307113-0.00341078j 0.00208284+0.00224961j 0.000973608+0.00148178j -0.00857159-0.00345745j -0.00306812+0.00169898j -0.0126846+0.0129064j 0.00103962+0.00274101j -0.00169757+0.00335568j -0.0100753-0.0030115j -0.00237804+0.0002896j -0.0111386+0.00355377j -0.00333487-0.00469132j 0.0184712+0.00554913j -0.0216375+0.00968086j -0.00324066-0.0120226j 0.000945787-0.00304491j -0.0166629-7.33778e-06j 0.00428955+0.00943962j -0.01383+0.0128635j -0.00255182-0.00714202j -0.000247551+0.00405641j 0.00546473+0.00250794j -0.0119498-0.00867058j 0.0177481+0.000397603j -0.00609229-0.00178129j 0.0074692-0.00554499j -0.00478085+0.00261185j 0.00303439-0.000786667j 0.0166049-0.0056171j -0.0106078-0.00208172j -0.0152151-0.00393515j -0.000836957+0.000514201j -0.0129401-0.000624754j -0.0063538-0.00216287j 0.000892032+0.00227792j 0.0101647+0.00454997j -0.00231383-0.000424031j -0.00953076+0.0083829j -0.00555254-0.000753102j 0.010893+0.000492018j 0.000927401+0.00208434j -0.00673593-0.00228618j -0.00781327-0.00315369j 0.00313515+0.000725462j 0.00989425-0.00611376j 0.00834121-0.000836175j -0.0143993-0.00137152j 0.00300869-0.0064737j 0.00236887+0.00449438j 0.00104848+0.00599905j 0.000210425+0.000644916j -0.00906662-0.00860392j -0.0101196-3.42835e-05j 0.00412463+0.00669475j 0.00893627-0.00210231j -0.0107396+0.00282842j 0.00728584+0.0140843j 0.00362185-0.0394206j -0.0170362+0.0162368j -0.00846292-0.00810468j -0.0144368+0.000604323j -0.000963638+0.0173062j 0.00542237-0.00731572j 0.000114343-0.0114614j 0.00838652+0.00414267j -0.0512467-0.00374994j 0.0185208-0.000959404j 0.0179297+0.00114728j -0.000529673-0.000966641j 0.0141588-0.0046133j -0.0235699-0.00410441j 0.00634078+0.0146545j 0.000545809-0.00578752j -0.000425309-0.00411608j 0.0155452-0.00180211j 0.0103228+0.00411161j -0.00100956-0.00693642j 0.0214265-0.007198j 0.00966228-0.00399798j -0.000324749-0.0154925j 0.00699294+0.00179896j 0.035633-0.0206656j -0.00315806+0.00516341j 0.000262679+0.0178712j -0.00286194+0.00168283j -0.0101564-0.00746714j 0.0108265+0.0110021j -0.00343969-0.023967j -0.0326154+0.0145679j 0.00504158+0.00193514j 0.0161754+0.00581405j -0.01268+0.0152184j 0.011804-0.00744884j -0.000376148+0.00143933j 0.0208819+0.00994106j -0.00295981-0.00512061j 0.0340778+0.0266911j -0.00656321-0.0280736j 0.0135411-0.0292463j -0.0236768+0.0554205j -0.0648139-0.0402265j -0.0489182+0.0246934j -0.00288631+0.0329873j 0.0159978+0.023452j 
-0.00341039-0.00192013j -0.000279449+0.000589297j -0.0518535+0.0038519j 0.022442+0.0214781j -0.00502071+0.0300455j 0.00359369-0.00937045j 0.00604873+0.0108734j 0.00362544+0.0121877j 0.00153666-0.0298227j 0.00147819-0.00423872j -0.00897047-0.00863575j 0.00634345-0.021046j -0.00395137+0.0353768j -0.0139944-0.00601902j -0.00775131-0.00423379j 0.00467758-0.00277091j 0.00197203+0.00339854j 0.00317956+0.000978209j 0.00495412+0.000134874j -0.00473563-0.00195384j 0.000923876-0.000461832j 0.00225444-0.00252736j -0.00218871+0.00223269j 0.000739913+0.00478236j -0.000428122+0.000770896j -0.00483149-0.00433332j 0.00878709-0.00748674j -0.00420528-0.0153401j 0.0047813-0.00173972j 0.00386326-0.0111676j 0.0227752+0.00373436j 0.0171928+0.0138477j 0.00338612-0.0065509j 0.0135599-0.0392329j -0.00572687-0.0213692j 0.0154327+0.000649837j -0.00372685-0.00946278j -0.000318498-0.00844938j -0.00488668-0.00463469j -0.00450987+0.00574707j -0.0143479+0.00335403j -0.00332475-0.00336721j 0.0157124+0.0208389j -0.000324133+0.00448787j 7.32752e-05-0.00157355j 0.0278717-0.0166815j 0.00975868+0.000524142j -0.0194389+0.0136313j -0.00336916-0.00592616j 0.0322258+0.00984268j -0.00197123+0.00374016j 0.00769815+0.004133j 0.00594777-0.00144344j 0.00758558-0.0039113j 0.0254413-0.00535496j 0.000331621-0.00140327j -0.0048687-0.0031042j -0.0474798-0.00643348j 0.00971997+0.00334825j 0.00764836+0.000575395j 0.0060918+0.000616539j 0.0161963+0.00140581j 0.0084051-0.00645944j 0.0158123+0.00313724j 0.0109888+0.00282622j -0.00238201-0.00466966j -0.00396665+0.00324618j -0.0021359+0.000787547j -0.00873399+0.0068002j -0.0010766-0.00135358j -0.00982631+0.000112468j 0.00859916-0.00513664j 0.00503242-0.00647698j 0.00397347+0.00156632j -0.00278735-0.00094636j -0.0202597-0.0091806j -0.010645+0.00611303j 0.00252837-0.00616863j -0.00630666-0.000686522j -0.0110432+0.0140351j -0.000864934-0.00913298j -0.011902+0.00281755j -0.00451193-0.00694518j -0.00528969+0.0116169j 0.00686513+0.0148259j 0.004595-0.000103898j 0.00298971+0.0167522j -0.0065798-0.00142408j -0.0190798-0.00686656j 0.000546014+0.00218901j 0.00555783-0.00134612j -0.00265714+0.0146781j -0.000880077+0.019862j 0.00554891+0.00525918j -0.00229212-0.000670011j -0.00080907+0.0331059j -0.0196488+0.0328802j 0.00248592+0.0306443j 0.0160051+0.012904j 0.0125564+0.00863353j -0.00188834+0.0153724j -0.000905534+0.0049497j -0.0116664+0.00860769j -0.00306308+0.00932396j -0.0143223+0.00939535j 0.00293705-0.012009j -0.00402379-0.00634223j -0.0060882-0.000410331j -0.000963878+0.00568358j 0.000144879-0.00620599j 0.0149094+0.00891272j -0.0128366-0.00249498j -0.014908-0.00573755j 0.0242122-0.00119114j 0.0031165-0.010444j 0.0113667+0.0018498j -0.00344054-0.00507103j 0.011892+0.00866328j 0.0154517+0.0060963j 0.000710113-0.00423002j 0.00616575-0.00265802j -0.00796755-0.00426478j -0.00574638+0.00769575j -0.00201118-0.00461832j 0.000450315-0.00237793j -0.00127563-0.00187152j -0.00338751-0.00623379j -0.00191808+0.0124724j 0.00608479+0.00450696j -0.0012726-0.00694898j 0.0131733+0.0232611j -0.00115771+0.00281804j 0.0146029-0.0152695j -0.00403917+0.0140353j 0.00888784+0.0124235j -0.00327049-0.00329836j -0.0096399+0.000528258j 0.0124322-0.0078098j -0.0207334+0.0255005j -0.0024764+0.0124757j 0.00367994-0.011848j -0.000807513-0.000617916j -0.0143423+0.00484565j 0.00662202+1.79609e-05j -0.000694498-0.00614332j 0.0011669+0.013088j -0.00027478-0.00466653j 0.0170408+0.0210093j 0.00386939-0.0188716j -0.00241118+0.00872751j 0.0141809+0.0182255j -0.0336941+0.0113241j -0.0184107+0.0163608j -0.0279966+0.0144739j 0.0304147+0.0329313j -0.0238951-0.00391915j 0.00144852+0.0223898j 
-0.00022619+0.00678814j -5.94091e-05-0.00713266j 0.0230571-0.00949612j -0.00615448-0.0188684j 0.00400235-0.00225525j -0.00654138-0.00942566j 0.0064322-0.000316378j -0.00827371-0.00659742j 0.00195133+0.0156147j 0.00931314+0.00246516j -0.00581497-0.00828832j -0.0109112-0.0146444j -0.00184838-0.0237225j 0.0018029-0.00830548j 0.00212849-0.00188547j -0.00167828-0.00425876j -0.00180044-0.00349736j -0.00410258-0.00778785j -0.00482675-0.00362682j 0.00427889+0.00357174j -0.000276949+0.00223497j 0.000983933+0.00118876j -0.0014995-0.0051981j 0.00747003-0.0151396j -0.00117951-0.0111355j 0.000390816+0.00565302j -0.000931496-0.00866269j -0.00155766-0.02358j 0.001829+0.0109504j 0.00398827-0.00723199j -0.0189077-0.00586664j -0.00855205-0.00263901j 0.00874754+0.0150175j -0.00781944+0.0163709j 0.00554013+0.00741289j 0.00444421+0.011884j -0.00176078+0.00165125j -0.00781004+0.0185842j -0.00661336+0.00116898j -0.0182467-0.0105919j 0.00743539-0.00462415j 0.00474991+0.00297181j 0.00559866-0.00913897j -0.0108149-0.00972648j -0.0127245+0.00305152j -0.0107968+0.00743118j -0.00088104+0.000553622j 0.0203459+0.00958825j -0.0048721+0.00352851j 0.000295866-0.00541487j 0.00376777+0.00229997j 0.00739259+0.00845139j -0.0112217+0.000935366j -0.00498324-0.00430529j -0.00868173-0.00177045j 0.000394117+0.000127691j 0.00124011-0.00328658j 0.0186085-0.00165212j -0.00844304-0.012637j -0.00650765+0.0027798j 0.0057755-0.00204434j -0.0236881-0.00258952j -0.0294157-0.00587556j -0.0253206+0.0105453j -0.00564728-0.00435922j -0.0085332+0.0100476j 0.0102779+0.00403608j -0.0209759+0.000151211j -0.0113457+0.000292712j 0.00379504-0.00291534j -0.00860969-0.00547304j 0.0104769-0.00950667j 0.016169+0.0127921j 0.0128186-0.00585257j 0.000452289-0.00704878j -0.036234-0.00445741j -0.0211938+0.0149129j -0.00864393+0.00469674j -0.0211238-0.00529649j -0.0123372+0.0064536j 0.00749879+0.00468865j 0.00133366-0.00535246j 0.00914245+0.00443216j 0.0096012-0.00176476j -0.0166671-0.00455334j 0.0090811+0.00242616j 0.00779175-0.00756094j -0.00879507+0.0160901j -0.00571576+0.00390426j 0.00603223-0.00676801j 0.0121134-0.0107586j 0.00258104-0.0049093j 0.00359401-0.00876935j 0.00946454+0.00515661j -0.00681167-0.0164699j -0.000416681-0.00870171j -0.0156516-0.0132544j 0.00907298-0.0260148j 0.0138823-0.00739154j -0.00608698-0.0179063j 0.0160044+0.010823j -0.0117643+0.00480967j 0.00760828+0.0292904j -0.0170402+0.026237j -0.00591905+0.00523385j -0.00654708+0.0150441j 0.00498495-0.0138444j 0.0139299-0.00709668j -0.00113806+0.0184488j 0.0017758+0.00633289j 0.00159257+0.0014382j -0.0329289-0.00543533j -0.0312807+0.00325409j 0.0128368+0.00611504j 0.00747504+0.00321887j 0.00796573+0.0200873j -0.00839879+0.0135323j -0.00215582-0.000329507j 0.0206878+0.00188491j -0.00232202-0.0159098j 0.00732582+0.0084461j -0.00747111-0.00259632j -0.00733627+0.00581538j -0.0133146-0.00252861j 0.00894089-0.013357j -0.00543486+0.00290235j -0.00603171-0.00747964j 0.0035863+0.02589j 0.0118964+0.00128725j -0.000938045+0.000934131j 0.011105+0.00478982j 0.00257024-0.000177564j -0.00193031+0.00304649j 0.00173855+0.000850164j -0.0117128-0.00611911j -0.00430702-0.0102923j -0.0223861+0.0268728j 0.000829617-0.024593j -0.0291148+0.0237549j -0.00787658+0.00911211j -0.00584469-0.0221581j -0.0018121+0.00333747j -0.0216352+0.00446658j -0.000973356+0.0131468j 0.0243821-0.00264542j -0.0181586-0.0020489j -0.000873713-0.0069103j 0.0283532+0.0525255j 0.0181934-0.0137974j 0.00933509-0.0175683j 0.0169252+0.0353206j -0.0100437-0.0113421j -0.0083829+0.000973886j 0.00374779+0.0106558j 0.00380099-0.00145176j -0.0307817+0.00403399j 0.0080935+0.00538485j 
