0.114357+0.0966981j -0.152984+0.16311j 0.21232+0.0298821j 0.224517+0.182887j -0.372644+0.00474206j -0.150981-0.231918j 0.00452654-0.162438j -0.145103-0.135556j 0.0224772-0.0163441j 0.178994+0.113761j 0.0419494+0.0399836j -0.0999518-0.0375335j -0.116799-0.0734179j -0.291042-0.0327571j 0.0282639+0.0322682j -0.0425057+0.0194442j -0.00959697-0.00251238j -0.0519375+0.0167679j 0.00753539+0.0131457j -0.00928813+0.0164656j 0.0247823+0.0196396j -0.00468919+0.0147259j 0.00216099-0.0112448j 0.0201658-0.0109244j 0.0134663-0.00501537j 0.00669076-0.0243665j -0.0119185+0.0106846j -0.0034038-0.0272247j 0.0140697+0.0104957j -0.00881433-0.00744114j -0.0158727+0.0203005j -0.0237966-0.00229612j -0.00490886+0.00195934j 0.0102656+0.0117478j -0.00667492+0.00979836j -0.00808678+0.00517061j -0.015944-0.00274733j 0.00150067+0.00802145j 0.0107206-0.00265483j 0.0118827+0.00683057j 0.00355319+0.00900259j 0.00552207-0.00629617j 0.0176969+0.00302273j -0.0277034+0.00297679j -0.00679096-0.00531712j 0.0023248+0.00247274j -0.00758526+0.00945093j 0.00110406+0.00102423j 0.016388+0.027788j -0.00160963-0.0171084j 0.000643104-0.0018385j 0.00924715+0.00634959j -0.00137652+0.000876089j 0.0153409-0.00181071j 0.028958+0.031434j 0.0118475-0.00970933j 0.00614669-0.00222355j -0.00534285+0.00245522j -0.0103249-0.00243814j -0.0110664+0.0122405j 0.00711056+0.000968225j -0.0332056-0.000569444j 0.0116906+0.0149232j -0.00413726-0.0126396j -0.0216579-0.0101958j -0.00469104+0.00135339j 0.0103953+0.00206573j 0.00768322+0.0105201j -0.00632407-0.0018927j 0.00157339-0.00410801j -0.00774551+0.00273296j -0.00287414-0.00580521j 0.00449721+0.0204066j -0.00577937+0.00911156j 0.0021571-0.00477707j 0.00123801-0.0128066j 0.0139935-0.000846447j -0.00408041+0.00323316j 0.00642321+0.00742967j 0.00688393+0.00187556j 0.00813565+0.00387397j 0.00463268-0.0148455j 0.00342018-0.00404191j -0.0164127-0.00849342j 0.00162831-0.00289572j -0.00383525+0.0022288j -0.00280366+0.00878941j 0.0029927-0.00340052j 0.00738181+0.00355908j -0.0247083-0.00414686j -0.00419642+0.00931676j 0.00123017+0.00185999j 0.0190921+0.00499417j 0.00392715-0.0034444j 0.00855097+0.0115799j 0.00123567+0.0109816j 0.00171395-0.00188632j 0.000859612-0.00318991j -0.0250829+0.00633183j -0.0152091+0.0145691j 0.00222417-0.000595712j -0.0134769+0.014338j 0.00533564+0.00241031j -0.0095201+0.00359786j 0.0218838+0.00277047j 0.0013554-0.000319802j -0.00403605-0.0095974j 0.0185133+0.0217934j 0.0258996+0.0124494j -0.0030818+0.00532452j 0.0115891-0.00233941j 0.00235685+0.00256214j -0.00252673+0.000294365j -0.0113876-0.00433164j 
0.171426-0.135028j 0.0200659+0.208683j 0.220097-0.242713j -0.272527+0.151255j 0.204139-0.160824j -0.297507-0.133952j -0.143158-0.19652j -0.0914072+0.135401j 0.0386964-0.109496j -0.0645615+0.0499439j 0.0127733+0.0229415j 0.0913643-0.0775177j 0.092405-0.100721j 0.214596-0.083372j -0.0280183+0.0567398j 0.01567-0.00700641j -0.0129631+0.0222271j 0.0468258-0.000335065j 0.0210456-0.0185043j 0.0079254+0.0201026j -0.0181244+0.0177568j -0.00174066-0.00758368j -0.0164618+0.0194126j -0.00629453+0.0224832j -0.010956+0.00877378j 0.00387958+0.00279395j 0.0104335-0.00196427j 0.00658235+0.0158702j 0.00662209-0.0159126j 0.0040237+0.00354089j -0.0160236-0.00806201j 0.00505025+0.00272803j -0.0104011+0.007506j 0.00389367-0.00218367j 0.0100269+0.00384714j -0.000746416-0.0200352j -0.000117181-0.0108909j 0.00401974+0.0087745j 0.00231798-0.00845076j -0.00831633-0.00465469j 0.00654884+0.000266822j -0.00410818-0.0124116j -0.00103919-0.00852532j 0.0246146-0.00667393j -0.00748973+0.00351356j 0.00162086-0.000990285j 0.0134685-0.00122052j 0.00521127-0.0066766j 0.0106026-0.00306439j -0.0171064-0.00286134j -0.000156158-0.00921191j 0.0204561-0.0164976j -0.00813632+0.0233265j 0.00883316-0.0114755j -0.00164181+0.00151686j 0.000257881+0.00599024j -0.011272-0.00128696j -0.000153209-0.00449591j 0.00480275-0.010456j 0.00522886-0.00244408j -0.00269996+0.00163609j 0.00611551+0.0022488j 0.00974335+0.00418928j -0.0107574-0.00771077j 0.00701838+0.0133834j -0.00192678-0.000197522j -0.00875562+0.000899925j -0.00773345-0.00320162j -0.00360592-0.0051321j -0.0155565-0.00965625j 0.00119374-0.00608289j -0.00489582+0.00242914j 0.0154592+0.0085045j -5.43827e-05-0.00934325j 0.0135835-0.0135475j 0.0147264-0.00756827j 0.00744531+0.00713884j -0.00138987-0.00423313j -0.0069083+0.00497535j 0.00226924+0.00794812j -0.0140427+0.0115863j 0.0103944-0.0164108j 0.00367713-0.00480675j -0.0111202-0.01166j -0.000433999+0.00418251j -0.00593001+0.00606696j 0.00315415+0.0116362j -0.000905242-0.00220945j -0.00215098+0.000501157j -0.0122851-0.00538188j 0.0197929-0.00474245j -0.00397972-0.00735514j -0.000302225+0.00139063j -0.00350149+0.00417168j 0.00398678+0.00267719j -0.0112564-0.0105139j 0.00334875+0.00577324j -0.00426016+0.00597534j 0.0194873+0.00981251j 0.00524055-0.00771794j 0.000629823+0.000427794j -0.000676623+0.00108332j -0.000287751-0.00791619j 0.00536312+0.00790314j -0.0109101-0.00980246j 0.000609813+0.00171377j 0.0021635+0.00443756j -0.0129299-0.00225504j -0.00912288+0.000799255j -0.00402968-0.0042279j -0.00618732+0.00372706j -0.00270404-0.00036203j 0.00319791+0.000578302j 0.00677326-0.00184227j 
0.199452-0.0512694j 0.0414664+0.0789406j -0.113302-0.0528976j -0.102871-0.141241j 0.0109708-0.039545j 0.0101518+0.134794j -0.0133706-0.0117255j 0.0496042-0.164331j -0.10903+0.112947j -0.0493173-0.0467191j 0.0122713+0.0804649j 0.225938+0.0599841j -0.0802964-0.115502j -0.0979334-0.000382884j -0.127487+0.0472622j -0.1394+0.00475614j -0.0815411-0.0482643j 0.0711161+0.0942319j -0.0973204-0.0124181j -0.037834-0.0164354j -0.324958-0.0399832j -0.0494946+0.0670577j 0.0237036-0.0414525j -0.0191206-0.0920711j 0.111361-0.00123071j 0.0258982-0.0244312j 0.0132363+0.0638172j 0.0705951-0.0394363j -0.0245776+0.0107777j 0.0292108+0.0123893j -0.0840885+0.0878973j -0.081743-0.0327838j -0.0414226+0.0184194j 0.0545467+0.0136722j -0.0438098+0.031373j -0.0991532+0.0491723j -0.0991783+0.028339j -0.0106982+0.0269432j 0.0184452+0.0267904j 0.0193547+0.00766543j 0.0419092+0.011364j -0.00726211-0.00394003j -0.0100437-0.00747246j -0.0307011+0.0187855j -0.0222315+0.0122144j -0.0298362+0.0134674j -0.00534428+4.26608e-05j 0.043183-0.0320214j -0.00164696-0.0086068j 0.00410371-0.0216428j -0.00432382+0.033664j 0.0107892-0.0237797j -0.00638656-0.0089946j 0.00524984-0.0403624j 0.00791977+0.031284j 0.0176758-0.00150776j 0.0274781+0.0175634j -0.051479+0.00646j 0.0110546-0.000291322j -0.0116385+0.038051j 4.18746e-07+0.0367669j -0.0372556+0.0222187j 0.000574566+0.0256317j -0.0124562+0.00733158j 0.00236176-0.0206443j -0.0213009+0.0199562j 0.0460136+0.031385j -0.00648361+0.000751868j -0.020345-0.00298792j -0.00184085-0.00261046j 0.0169268+0.00919292j -0.00431586-0.0208365j 0.00122426-0.00695796j -0.00941859+0.0136467j -0.0185074+0.0103436j 0.0187796-0.00729271j 0.00879794-0.00101551j -0.0437209+0.0163291j -0.00121419-0.0136346j -0.000345423-0.00353613j -0.0101873+0.00584641j 0.004414-0.0156374j 0.00410007+0.0197241j 0.0082576+4.43758e-05j 0.00685636-0.00632172j -0.00189863+0.00857128j 0.00667468+0.00246206j -0.00130013-0.0281868j 0.00386034+0.0192226j -0.0185727-0.0108059j -0.0304821-0.00288753j 0.00272276+0.00658789j 0.0716017+0.00550475j 0.00716011-0.0171771j 0.0316105+0.025097j 0.00544805-0.00347814j 0.0282648-0.0115909j 0.00916373-0.0032009j -0.00602937+0.00537859j -0.00255614+0.00248052j -0.00363498-0.000494322j 0.00302322-0.00487288j -0.00228359+0.00500446j -0.0104232+0.0138821j 0.00160457+0.00331573j 0.0199412-0.000223988j 0.0211128-0.000777259j 0.0306486+0.00940987j 0.0587892+0.00489682j -0.0249761+0.0202203j 0.00368909-0.00394039j 0.00919378+0.0157064j 0.0111563-0.00920868j -0.042921-0.00672607j 
-0.0605703+0.043477j -0.0549804+0.0631036j 0.043691-0.00935807j -0.0508911-0.0896222j -0.0222045+0.0602148j -0.0417651+0.0958687j 0.0327101+0.0739033j 0.0518739-0.158552j -0.0607665+0.0362543j 0.116864-0.140043j -0.292086-0.0869791j -0.000199843-0.0115883j -0.12602+0.0742928j 0.063583+0.0277968j -0.12114-0.0984502j 0.214272+0.413579j 0.0526889-0.0418515j -0.0461574-0.0746247j -0.00859829+0.0330543j 0.0209226+0.0285787j -0.106931+0.0787175j 0.113461+0.0300106j -0.0496866-0.00681863j -0.10487-0.0198501j -0.0116793-0.076997j -0.0642353-0.00653678j 0.086536-0.0282709j -0.106742-0.0287852j 0.00546076-0.0111411j 0.014225-0.0144171j 0.182088+0.039136j 0.0124448-0.00495783j 0.0643846+0.0235175j -0.0269898+0.0337877j -0.026994-0.0142838j 0.0149436+0.0248335j -0.064097+0.0828397j -0.00439443+0.019566j -0.0116322+0.0259394j 0.00681429-0.000435289j -0.00906329+0.0234566j -0.0182466+0.0254613j -0.000536644+0.0218923j -0.0100354+0.0182846j -0.00159548+0.0122416j -0.0186554+0.0364219j -0.0013125-0.0140192j 0.0289328-0.0151622j 0.0136153-0.00583034j -0.00725325+0.0260585j 0.0179441-0.0325702j -0.0226832+0.0407237j -0.0218917+0.018548j -0.0134986+0.0257411j 0.0269609-0.0365998j -0.0109582-0.0263163j 0.0455707+0.0343473j 0.0240732+0.0180965j -0.00996026+0.0559578j 0.0556398+0.0178544j -0.0177262-0.0324304j -0.0314205-0.0123411j -0.0309968-0.0128814j 0.023895+0.00398132j -0.0323844-0.0368547j 0.00444032+0.0119081j 0.00258314-0.00646773j -0.00160058+0.00466871j 0.021885+0.0211859j -0.00989848-3.09188e-05j -0.00350182+0.0253814j 0.0103183-0.00701023j 0.000495754+0.00131953j 0.0207716-0.00434757j 0.0146052+0.0193753j -0.0109151-0.0191574j -0.003071-0.00170805j 0.0170758-0.00172302j -0.0155381-0.000246208j -0.0103039-0.00389967j 0.00486048-0.00378019j -0.00233894-0.00275225j -0.0115729+0.00917415j -0.00798084-0.000963473j -0.00924101-0.0338277j 0.0341468+0.00679292j -0.0121974+0.00317806j -0.00597859-0.0072105j -0.00976723-0.0133986j -0.0234059+0.00821257j -0.0525671-0.0022899j 0.0164407+0.0446993j -0.0286016-0.00553067j -0.00577191-0.022956j -0.0170631-0.0286086j 0.0108891-0.0107541j 0.0051722-0.0158651j 0.0162394-0.00938918j -0.0166386+0.00545808j 0.000185692-5.89074e-05j 0.00999089+0.000745195j 0.00132252-0.00125314j -0.000480379+0.00506476j -0.0163711+0.000969774j -0.0303144+0.00438907j 0.00524095+0.00343781j 0.000824433-0.015597j 0.016116-0.00672012j 0.00430748-0.020019j 0.032847+0.0152072j -0.00403396-0.00554302j 0.0214115-0.0127985j -0.0179244-0.0276167j -0.0227802+0.0176648j 
-0.0115301-0.138076j 0.0734936+0.145958j -0.0544888-0.0228353j 0.070125+0.0979378j 0.0337336-0.107157j 0.162043+0.0680913j 0.102608-0.0919684j -0.158846-0.40119j -0.0599863-0.103802j 0.0261702+0.102206j -0.0931642-0.0451397j 0.0168885+0.0152466j 0.18046-0.233121j -0.0528948-0.110719j -0.102151-0.0447879j 0.193504+0.0303615j -0.0348035-0.0116241j -0.0734351+0.0485006j 0.0387421-0.00843343j 0.0257708-0.00361889j 0.0636546-0.05515j 0.0858073+0.0745959j -0.0400753-0.0403686j -0.0622313-0.0668939j 0.000216299+0.0439224j -0.0401564-0.0519727j 0.0404619+0.0438894j -0.073249-0.0217295j 0.00603006+0.0109119j 0.00174929+0.0148362j 0.100585+0.081203j 0.0142245+0.00411898j 0.0267889+0.01606j -0.000389472+0.0105841j -0.000867758-0.012544j 0.0178103-0.0300653j 0.00793813-0.0582899j 0.0127876-0.00698278j -0.014184-0.00517392j -0.006324+0.0141007j -0.0196445+0.00582478j -0.0495868-0.032023j 0.02495+0.0183934j 0.00672004-0.0144764j 0.00212919-0.0114457j -0.00768363-0.00361957j -0.0351574+0.0146316j -0.00394495+0.0075621j -0.00401344-0.00454996j -0.007403+0.0175214j 0.00952285-0.00855468j 0.00521746+0.019396j -0.00613935-0.000387369j -0.00379916-0.0086377j -0.0217742+0.0208383j -0.0204006-0.0186536j 0.0267568+0.00606495j 0.0172917-0.000248932j 0.00711108+0.0134909j 0.0312253+0.0184645j -0.0140947+0.0182987j -0.0184128-0.00323867j -0.0389288-0.00616871j 0.0185722-0.00615437j -0.0116217-0.0361256j 0.00938374-0.00951825j -0.00167519+0.0220494j 0.0198148-0.000183737j 0.0195752-0.00778902j -0.00224982-0.00830484j 0.0203575+0.00231895j 0.0127187+0.0105595j 0.00116375+0.000582004j 0.00550721-0.000580981j 0.00246639-0.00678574j -0.0035421-0.00376896j 0.00579435+0.000390172j 0.00892815+0.00620121j -0.002522-0.00316066j -0.00318226-0.00626849j 0.000511146+0.00581352j 0.0124707+0.00562121j -0.000319344+0.00875051j 0.00685341-0.00271553j -0.00718815-0.00893376j -0.00456347+0.000928377j -0.000682522-0.00498348j 0.00811211-0.00381494j 0.0136422+0.00744013j 0.0207638+0.0026816j 0.0133177-0.0112866j 0.00306787+0.0125415j -0.00556443+0.0127161j 0.00135971+0.00263142j -0.0161403+0.00825434j -0.00934382+0.0105686j -0.00175928-0.00185474j -0.000573546+0.00258591j 0.00203927-0.00295042j -0.00418162+0.00380802j 0.0159005+0.00464925j -3.10452e-05+0.000767181j -0.000581225-0.00101519j -0.0032402-0.0037431j -0.00531368-0.0121223j 0.0139388+0.00799154j -0.0030943+0.0100677j -0.0224901+0.00518702j -0.00727239+0.0169211j 0.0123968+0.0133248j -0.00220354-0.00798258j 0.00950755-0.000477804j 0.00124952+0.0250817j 0.00767294-0.0158068j 
0.0358669-0.23266j -0.0792916+0.141081j 0.0866972+0.0161024j 0.04727+0.121489j 0.0551587+0.0687717j -0.0201826+0.0221746j -0.0162638-0.108319j -0.0305107-0.28936j -0.0782296-0.0316837j -0.139021-0.0369595j 0.0404667+0.000627024j -0.0464798-0.0420498j -0.0905517+0.280386j -0.0534971-0.142392j -0.10276+0.0390471j 0.00859582+0.095613j -0.0498784+0.0571128j -0.0354813-0.00392413j -0.0556757+0.0185747j 0.000713142+0.0193975j -0.0565196+0.0929419j -0.149535+0.00522021j 0.0896712-0.00810173j 0.188684+0.0201384j 0.106563-0.000470368j 0.0948851-0.0192626j -0.140267-0.0400673j 0.164301+0.037663j 0.0133743+0.0166188j 0.0283468+0.00233095j -0.205041-0.0284779j -0.107369+0.0078458j -0.081131-0.0116969j 0.0773516-0.00689469j 0.0178297+0.00520334j -0.0329704+0.00466291j 0.0296632+0.0381111j 0.0214373+0.0130831j -0.0128133-0.0067863j -0.001104-0.0010422j 0.0158561+0.0107546j 0.0116792+0.0154037j -0.00518535+0.00712439j -0.00802928+0.0171771j -0.0115947+0.0107377j -0.000131213+0.0316954j 0.00524332-0.00826596j 0.0276382+0.00936152j 0.00359078-0.00253149j 0.0119691+0.00592029j 0.0106359-0.0145164j -0.0321614+0.0172519j -0.0092926+0.00600004j -0.00419813+0.00458258j 0.00346259-0.0157241j 0.00597213-0.00779682j -0.013766-0.0198462j -0.0177085-0.00922564j 0.00538666+0.00528481j 0.000360109-0.0210026j 0.0111196-0.0175105j -0.00298169-0.00117826j 0.0025206+0.0159302j 0.0100171-0.0229714j -0.0116003+0.0211814j -0.00639603+0.000354309j -0.0139402-0.00966327j 0.0126585+0.0187454j -0.00822881-0.00411858j 0.00984668-0.00558664j 0.00317121-0.0162593j 0.00211352-0.0105627j 0.00391403-8.59441e-05j -0.00371912+0.0030186j 0.00191457+0.00135448j -0.00385396-0.00624846j -0.00383964+0.0030127j -0.0160877-0.0128152j 0.0131597+0.00829891j 0.00176794+0.0061804j -0.00303915-0.00521374j 0.0184101+0.0023978j -0.00664036+0.0065027j -0.00406231+0.00149103j 0.0142288+0.00942531j -0.0284797-0.00890495j 0.0133928+0.000414356j -0.00600521+0.00461233j -0.00950768+0.00932867j 0.0074481-0.00431604j 0.00932971+4.69475e-05j 0.0144566+0.00218697j 0.00358698-0.00457368j -0.0108968-0.000418624j 0.00943118+0.00275226j -0.00422201-0.00151022j 0.0107543+0.00514901j 0.0058097-0.00940943j 0.000940877+0.00297201j -0.0044384-0.00367914j -0.0284492+0.000668904j 0.003578-0.000396133j 0.00989568-0.00093679j 0.00167713-0.00368568j 0.013137+0.00131167j -0.00263243-0.00302044j 0.00733455+0.0020946j -0.00171224-0.0103655j 0.00870981+0.00133702j -0.00602483-0.00299874j 0.0060337+0.00351531j -0.00816235+0.00907932j 0.00720728+0.0121336j -0.000264609+0.00381141j 
-0.0856352+0.122973j -0.011513+0.0137209j -0.100793+0.0972171j 0.0633029+0.275931j -0.0178182+0.238109j 0.288955+0.181331j 0.147037+0.314464j 0.0416785-0.0970764j -0.0197392-0.00400174j -0.0561355+0.0337618j 0.0740818+0.0625276j -0.0111693-0.00496899j 0.0248196+0.0427331j -0.0412177+0.0794657j 0.0234123-0.0205178j -0.119073-0.17709j -0.00723523+0.00429814j 0.00707373-0.00211575j -0.0150999+0.0160724j -0.0105176+0.00870578j 0.0223371+0.0153497j -0.0346951-0.00789453j 0.01592+0.00822765j 0.0299154+0.0195236j -0.00350865+0.00569852j -0.00507573+0.00823797j -0.0140641-0.0060556j 0.0142801+0.0304513j 0.0108441-0.00371881j 0.000304229-0.0176905j -0.0438491+0.00771335j 0.00976313+0.00588583j -0.0180268+0.0132878j 0.00428141+0.00175229j 0.00773621-0.011365j -0.0064621-0.00847717j 0.0166171-0.00213208j -0.00227798-0.00403138j 0.00945723-0.00587906j -0.00818406+0.00518927j -0.00895205-0.016729j 0.00732896+0.0134915j 0.00551407+0.0102079j -0.00100814-0.0240294j 0.0110017-0.0175108j 0.00849655-0.00147301j 0.00592858-0.010577j 0.00651028-0.0127468j -0.0108029+0.00812586j 0.00579936+0.00154925j 0.000634793+0.0170611j 0.0115646-0.0106733j -0.0255857+0.00159987j 0.00702845-0.000980395j 0.000559022+0.00122381j -0.0100143-0.0131576j -0.0179577-0.0133589j -0.00482462+0.0158036j 0.00291767-0.00939689j -0.0111959-0.002789j 0.00685399+0.0218109j 0.0102799-0.000801043j -0.0031336-9.01597e-05j 0.00418073-0.00231252j 0.00174231+0.00660315j 0.00162882-0.00176951j -0.0055831-0.00668881j -0.0146273+0.000431171j -0.00454848-0.000341185j -0.0112238-0.000315813j -0.0139297-0.0105034j -0.00515997-0.00212972j -0.00462624+0.00114075j -0.00379154+0.00493722j -0.00801851-0.0118385j 0.00432849-0.00932211j -0.00850409+0.00697516j 0.00132177+0.00185241j 0.0016089+0.00892298j -0.0071031-0.0120025j 0.00450926+0.00355586j 0.00660104+0.00718839j 0.00825748-0.00130418j 0.00145388+0.00586229j -0.00184029+0.00959506j 0.0013525-0.00435667j 0.00486258-0.00777963j 0.000777972+0.00792628j 0.000697782+0.00315614j -0.00330557+0.00417442j -0.00334345-0.000409027j -0.002587-0.00508865j 0.00412358-0.00569538j -0.000704104-0.000228829j 0.00395222-0.00192219j 0.00157271-0.00690489j -0.00213695+0.00273278j -0.00149202-0.00472952j -0.00542476-0.00606079j -0.0277355+0.00823423j -0.00121785-0.0004348j 0.0154954+0.00591058j 0.00959992+0.00480121j 0.00704974-0.000134609j -0.0179661-0.00054077j 0.00310286-0.000899286j 0.000189776-0.00081708j 0.00168426-0.00263501j -0.00171678-0.0031948j -0.00621199-0.00688443j -0.00145571-0.0305303j -0.00365358+0.00216949j -0.000384749-0.0112366j 0.00198475+0.00267611j 
0.118495-0.0820574j -0.106632+0.198007j 0.178643+0.0414335j -0.093319+0.303718j -0.127679+0.40028j -0.0434878+0.0482074j 0.00250528+0.100998j -0.0608482-0.153233j 0.163674-0.10031j 0.030505+0.0255258j 0.0560454-0.0504976j -0.0227576+0.0129j -0.140638-0.135137j 0.0341039+0.0431152j 0.0567431-0.0261297j -0.000317033-0.0399829j 0.00307929+0.0333858j 0.0408985+0.00546946j 0.0458194-0.015602j -0.00700837+0.00408166j 0.0347396-0.0643913j 0.0755851-0.0448409j -0.0396543-0.00715803j -0.0433822-0.00470989j -0.0499256+0.0354508j -0.0190642+0.0371843j 0.00612924-0.00527922j -0.0511663+0.0699807j 0.00350518-0.0114163j -0.00686476+0.0151295j 0.0851423-0.0454881j 0.026957-0.0250117j 0.0109806-0.00627685j -0.0248977+0.0018771j -0.00678879+0.00307185j 0.031959-0.0111852j -0.000532335-0.0187576j 0.00330437-0.00487376j 0.00932749+0.00855304j -0.000898441-0.006733j 0.0110104+0.00439611j 0.0133377-0.0147026j 0.00138803-0.0260777j 0.00854742+0.00270837j -0.00631513-0.00136899j 0.0197347-0.00659967j 0.00246648+0.00399451j 0.000535635+0.00400661j -0.0189444+0.00524315j 0.0014476-0.00996563j 0.0150776+0.011717j 0.0147116-0.0047678j -0.00892964-0.0137226j 0.0056561-0.00748469j -0.0217617+0.00563134j 4.01851e-05+0.00708924j -0.0082714+0.0126907j 0.00380424-0.0277801j 0.000746306-0.00738632j -0.0212002+0.00253754j 0.00438422-0.0059673j 0.00293168+0.00837669j 0.0073764+0.00234867j 0.0010341+0.0075255j 0.0062003-0.0151655j -8.05826e-05-0.00648304j 0.00594324+0.0046866j 0.000251661-0.00902161j -0.00285503-0.00348928j 0.00154887-0.00569807j 0.00139643+0.00916864j -0.00829329+0.0070722j 0.00380975+0.00859455j 0.00135747-0.0117297j -8.30072e-05-0.00202637j 0.00342369-0.0113943j -0.00606115+0.00153887j 0.00755703-0.00414235j -0.00145484-0.00936164j -0.00776131+0.00783183j 0.00766129-0.00122115j 0.0103242+0.00863776j 0.00886058+0.000140706j -0.00465617+0.0184317j -0.00439396-0.00772182j 0.00978712-4.05915e-05j -0.000428291-0.00407064j 0.0049765+7.65899e-05j 0.00851278-0.00672039j 0.0074234-0.00263715j -0.00305277+0.000777195j 0.000649446-0.00266292j -0.00265031+0.00431681j 0.00544864+0.00407047j -0.00448297+0.00118641j 0.00271098-0.00385531j -0.00324833-0.000169353j 0.0105431-0.00106515j 0.0196831-0.00332333j -0.00872279+0.00878988j 0.0129949-0.00406819j 0.0144813+0.00873257j 0.0137135+0.00904312j -0.00599298-0.00187607j 0.00500397-0.00305039j -0.00496559+0.0022672j -0.00224707+0.00355962j -0.00103077+0.00108805j -0.00308831+0.00259812j 0.000956225+0.000447073j -0.00174755+0.0240304j 0.000613323-0.00516056j -0.00121614-0.000267205j 0.00273387-0.00458114j 
0.00420888-0.0255163j 0.106324-0.0149901j -0.0835399-0.0137736j 0.153381+0.221915j 0.144232-0.145583j 0.088528-0.0990927j 0.130095-0.00469624j 0.0818816+0.155306j 0.058502+0.0806269j 0.0522131+0.00798086j -0.0702742-0.0517061j -0.0115235-0.0485377j -0.313305-0.0838724j 0.0923465-0.193885j 0.0138651+0.0464251j 0.00923523+0.193421j 0.0185703-0.0159607j 0.0474993-0.0003741j -0.00125607-0.0192976j -0.0200593+0.00890759j -0.0860267-0.0348729j 0.0589585-0.07955j -0.0289503+0.0280052j -0.0689074+0.0188456j -0.0246642-0.014682j -0.0221807+0.0159568j 0.0188966-0.0323703j -0.0512357+0.0256693j -0.0231259-0.0335308j -0.00761328-0.0097409j 0.0718206-0.0520285j 0.0232794-0.0209222j 0.012108-0.00126419j -0.0202685+0.0430295j -0.0366773+0.00832788j -0.00305577+0.0460027j -0.0554334+0.00372848j -0.0155861+0.0254267j 0.00263421+0.0312849j 0.0059063+0.0134029j 0.0221589+0.0133518j 0.021467-0.00553229j -0.0177204-0.0256305j -0.0168521-0.0156083j -0.00774706+0.000978508j -0.00440244+0.0427972j 0.0141032+0.00221801j 0.0183198+0.000798582j 0.00296097+0.0118056j 0.0092099-0.00959868j -0.00797842-0.00105826j -0.00285929-0.00359621j -0.00436133-0.00543565j -0.00938298+0.0151336j -0.00394813+0.00327401j 0.0040369-0.0177091j 0.003785+0.035212j -0.00723938+0.00614094j 0.00172408+0.00347045j -0.0212231-0.0129524j 0.00410541-0.0131606j 0.0134529-0.00638915j -0.00593156+0.0120454j -0.0046855-0.000237308j 0.0148017-0.000158786j -0.00436158+0.0136317j 0.0214106+0.0155199j 0.0281072+0.00118469j -0.000625205+0.00142647j -0.00565303-0.00872809j 0.0235453+0.00997986j 0.000139084-0.00637515j -0.00720056-0.00343425j 0.0132099-0.0107135j -0.00114254+0.00369029j -0.015603-0.0186418j 0.00728398-0.0022361j -0.00503683-0.0125647j 0.00227993+0.00163318j 0.00143182-0.0102323j 0.00143616+0.00796102j 0.0138647+0.00784201j -8.74698e-05+0.00900116j 0.00564269-0.00404258j -0.00192076-0.0215566j 0.00782564+0.00938243j -0.00496041-0.00560945j 0.00788561-0.00115178j 0.000261615+0.00358332j 0.00685639+0.00105378j 0.00343366-0.012936j -0.00414672+0.0042774j -0.0030192+0.00610535j 0.00708049+0.00581285j -0.000581634-0.002772j -0.00740085+0.0100165j 0.00137055-0.00326654j 3.17178e-05-0.00183608j -0.00686391+0.00141423j 0.00533116-0.000996101j 0.00793325-0.00471741j -0.00370615-0.00356163j -0.002588+0.00305408j -0.00834554-0.000382449j -0.0110012-0.0126044j 0.00217712+0.00631669j 0.0100661+0.00477865j -0.00842094+0.000680062j -0.00498524-0.000541196j 0.00407698+0.0162496j -0.00106427-0.012407j 0.00379111+0.000888255j 0.00159068+0.0256271j -0.00523042-0.00458316j 
