-0.0556257+0.902576j 0.804454-0.0209258j -0.927757-2.32846j -1.30095-0.336826j 0.781743-1.08039j -0.486736+1.56407j -0.873345-1.24194j 1.10387+0.510078j -1.06617+0.777605j 0.0243396+1.37544j -2.00179-0.486161j 0.314771+0.1495j -0.0592171-0.302213j -1.27103+2.13125j 0.313947-0.205046j 0.145173+0.0893593j -1.86604-1.73474j 0.381242+0.774269j 0.108589-0.364648j -1.24313+0.298695j -1.33894+0.845011j -0.525357-0.0311112j 0.0636463+1.95645j -1.33595-0.252505j 0.921563+0.061145j -0.425902+1.7664j 0.0548023+0.20195j 1.0685+0.517048j 0.592326+0.457731j 1.72086+1.19915j 1.03764+0.365806j 1.17131-0.43582j -0.279598+0.709019j -2.01019+2.45003j -0.499516+0.708058j 0.884039-0.889224j 0.246456-0.534844j 0.828922+1.47885j -0.823476-1.41485j 0.547959+0.0612732j 0.635389+0.418546j -2.35705-1.87119j 0.676769+0.0113707j -0.0482889-0.575643j 0.919063-1.03597j -0.34572+0.161895j -0.224112+0.801361j -1.19481+0.341909j 0.750986-0.542901j 1.15079-1.22358j -0.107569-0.397684j 0.796597+0.489242j -0.737889-0.258857j -0.380453-1.9433j 0.0537789-0.308528j -0.630468-0.653238j -0.319744+0.382105j 1.98842-0.839299j -0.557723-1.23766j 0.646614-0.155868j -0.64052-1.23611j -0.229878+0.124238j -1.24177+0.511949j -1.12169+0.275203j -0.9433+1.13988j -1.13029-0.166345j -0.264918-0.672184j 0.113688-1.40172j 0.337511-0.0865285j -0.544839-0.15517j -0.693129-2.57805j 0.0270011-1.12884j 1.02965+1.05909j 0.633112-0.521873j 0.410273-0.138952j -2.06683-0.114894j 1.15531-0.295064j 1.72197+0.291663j 0.0377895+0.431773j -0.731575+0.079902j -1.19928+0.309544j -0.376091+0.180494j -2.06208+1.8368j -0.580636-0.905152j -0.899813+0.32301j -0.70065+0.623913j -0.845536-0.494357j 0.247156-0.982322j -0.0617773+1.6567j -0.750223-1.95776j -0.734568-0.563605j -0.410267+0.345215j -0.293811-0.733887j -0.0479386-0.302112j -0.603278-0.448822j -1.08919-0.665795j 0.182611-0.816996j -2.03006-1.59318j 0.085145+0.986238j -0.591238+0.380853j -0.35123+0.581925j 0.356934-0.023757j -0.938672-0.227365j 0.979422-0.428418j 1.23772-1.33651j -0.313403+1.31484j -0.337106+0.1714j -0.39213+0.348346j -1.20012+0.246892j -0.668112+0.937418j 0.964735-1.01953j 0.304054+0.82901j 0.146744-0.548464j -0.0966982+0.517053j 0.836867-0.408934j -0.3609-0.241775j 1.00826+0.826306j 0.222046-0.724694j -1.35935+0.22874j -0.469005-0.143405j 0.379607-0.37789j 0.489103+1.94156j 0.890585+0.46814j 0.12591+0.356917j -0.513316-0.831695j 0.563539+0.403397j -0.0795093-0.928288j -0.79146-0.440069j -0.132786+0.369407j -1.75095+0.476551j 0.794763-0.509617j -1.37611+1.08294j 0.97635+0.198963j -0.692116-1.45276j 0.456107+1.48365j -1.23218+0.438773j 
0.0520323-1.02221j 0.703223-2.47959j -0.856515+0.0318393j -1.37887+0.0722975j 0.629105-0.646148j 0.797935-1.83137j 1.17888+1.27922j 0.99146+0.500439j -0.920724+0.738719j -0.823443+1.24701j -0.919236-1.70658j -1.16962-0.0898424j -1.85111-0.212643j 0.54453-0.350034j -1.26988+0.923674j 0.329156+0.688189j -0.311193+2.73701j -0.0829394-0.339406j 1.16845-0.0843971j -0.74528-0.579754j 1.63455+0.605661j 0.303733-0.778098j -0.950964+1.14381j -0.65429-0.801835j 1.05008+1.08379j -2.1639+1.42759j 0.795118-0.269665j 0.570378+1.4963j -0.797654+0.398687j -0.322086-0.792164j 0.614589+2.04097j 0.410714-0.692064j -0.244703-0.634759j 0.822816-0.918407j 1.66847+0.711417j -0.701427-0.326525j 1.73368-0.062993j 1.34749+0.461324j 0.1164+0.483829j -0.603109-0.450616j -1.14237+1.84364j -0.256769+2.11987j 0.283781-0.135894j -0.31587+0.764416j 0.0432635-1.22633j 0.87517+0.780105j 0.806411-0.873444j -0.431516-0.644649j -2.77394-0.473487j -0.408224-0.17185j 0.15977+0.488682j 0.749592-0.0867719j 0.82004+0.88044j 0.846111-0.619141j -0.44032+1.79408j 0.133784-0.674234j 0.518655-0.394221j 1.18566+0.691889j 0.406806-0.734862j 0.914122+0.623041j 0.630411-1.94327j 0.827024-0.610198j -1.82281-0.653001j -0.0326383-0.278317j -2.25335-0.380583j 0.431075+1.24596j 0.540532-1.40171j 0.200988+0.411545j -0.446941-0.751699j 0.96778-0.793774j -0.723921-0.121963j -0.0305385+0.506633j 0.0186828+1.86263j -0.868183+1.56187j -1.80595+0.444281j 0.226216+0.257785j 0.0976962+0.656921j -0.240241-0.623264j 0.323977-1.30674j -0.547692+0.0509063j 0.73224+0.513821j 0.513831-1.16745j -0.0331993+0.387875j -0.714851-0.499957j 0.847149+0.735884j -1.06301-0.108031j 1.51486+0.790634j -0.69995-0.810154j -0.471797-0.8264j -0.274902+0.593426j 1.37072+0.456225j 0.935972-0.369701j -1.18542-0.841014j 0.617019+0.0382701j 0.384598+0.459475j 0.103696+0.483522j 0.938043-1.71849j -1.45732+1.31103j -0.360467-0.745034j 0.728278-0.448504j 0.579753-0.827247j 0.683442-0.197852j 0.569959-0.726066j -0.773598-0.655085j -0.356704-0.0864708j 0.0930407-0.986966j 0.341189+1.49737j -0.333021+1.6445j -0.201313-0.616949j 0.895821-0.198729j -0.460343-0.664875j -0.190117-0.769798j -1.12302-1.3522j 2.22083+0.464524j 0.540882+0.45502j 0.493774-0.267443j 0.135167-0.366065j -0.382638+0.372874j 1.36751-0.0597981j -1.64706-0.164471j 1.82995-0.47933j -0.32758+0.141929j -0.0137304-0.976873j 0.268711-0.972414j -0.0396036+1.90267j -0.503403+1.0561j 0.168352-1.56022j 0.234177-0.516391j 0.494935+0.799115j -0.32773-0.60951j -1.33992+0.0714356j -1.14254-0.451034j 0.579637+0.373224j 0.359749-0.209075j -0.433976+0.934002j -0.592948-0.225772j 
-1.41412-1.48855j -1.4127-0.0501313j 1.3751+0.370923j 0.642623+0.425903j -0.355525+0.737906j 0.022688+0.0701708j -0.00736866+0.19313j -2.54177+0.45699j -1.46062-1.95925j 0.541521-0.552906j 0.484103+0.230169j 0.874603-0.650306j 0.0476485+0.0727263j 0.986605-0.59411j -0.608235-0.698658j 2.2049+1.45355j 0.312015+0.470218j -0.326812-1.11134j -0.0488108-1.29755j 1.64192-0.0550218j 0.844748-0.75733j -2.07304+0.818545j -0.384837-1.02495j 1.16895-1.52688j -0.318719-0.600564j 0.487951-0.162184j 0.664858+0.984863j -0.401847+0.299425j -0.165753-0.182684j 0.557318-0.942606j -0.757221+0.199467j 0.473473-2.25344j -0.0496732+0.397619j 1.00459+0.125458j -0.396523-1.6433j -0.888317+0.480689j 0.366147+0.72624j 1.10388+0.590482j 0.396901+0.0830373j -0.177342-0.904717j 0.901843-0.567754j 1.44396+0.471684j -0.539714-0.00604851j 0.355892+1.12196j -1.11023-0.505176j 0.00534184+0.599263j 0.683627-0.239314j 1.03077-0.661754j 1.32347-0.136517j -0.971283+1.15471j -0.0408134-0.422213j 0.778167-0.782497j 0.972799+0.00518225j 0.493783+0.757978j -0.317487-1.80599j 0.079859+0.555378j -0.0225584-1.56651j 0.180904+0.574377j 1.20331-0.561689j -0.51134-0.117422j -0.20694+0.616594j 0.958417+0.29102j -0.215979-0.0355174j 0.56894+0.948668j 0.430366-0.475415j -0.196388+1.30438j 0.524802-0.361044j -0.620174-0.551862j -0.917653-0.769674j -0.582113+0.343467j -1.45933+0.634013j 1.30309+0.0952789j -0.8655+0.00786999j -0.436615+0.363021j -0.557381-0.0309292j -0.79425+0.569508j 0.649469-0.156153j -0.105895+0.160407j 0.396439+1.84362j 0.438378+0.56371j 0.175977-1.40543j -0.207196-0.910607j 0.61237+0.315368j -0.222287-0.149766j 1.46914-0.812437j 0.131673-0.835287j 1.17053-0.0751621j 0.681918-0.0191641j -0.509556-0.227934j -0.44695+0.2232j -1.92857+0.838055j 0.0553942-0.670562j 0.26744+0.125337j -0.223546-0.0745168j 0.711477+0.00939563j 0.573126+0.0195736j -0.0925084-0.469307j 1.61381+1.08179j -0.57974+0.657859j -0.940511-0.140715j -0.0609762-1.1149j -0.381287-0.302396j 0.57391-0.272716j 0.187281-0.605448j -0.582313+0.0820034j 1.05435+0.321981j -0.401044+0.686386j -0.521524-0.00495525j 1.08282-1.00827j 0.023617-0.527865j -0.796056+1.13881j -0.517934+0.145017j -0.108644+0.268207j -0.932712-0.811375j 1.05-0.124963j -0.88521+1.0497j 0.0212062-0.170913j -0.154597+0.383462j 1.06636+1.02385j -0.309994+0.0522596j 0.846517+0.914479j -0.753611-0.784936j -0.0805478+0.0812639j -0.0697008+1.6286j 0.311258+0.439502j -0.637119-0.534102j -0.602419+1.55466j -0.690164+0.356801j -0.896055+0.710921j -0.0393144-1.13054j 0.862848+0.820989j 0.863768+0.155268j -0.673948+0.17095j 1.28563-0.536433j -0.216158+0.637159j -1.16524-0.901187j 
0.0448111+0.215056j -0.0147528+1.99297j -0.057655+2.05171j 0.00573509-0.081604j -0.26038-0.0381502j 0.928709+1.25609j -0.791313+1.55482j 0.173777-0.205838j 0.266515+0.140666j 0.85284+0.792553j -0.321406+1.38951j 1.20831-1.24022j 0.656455+0.503285j 1.71039-1.25647j 0.0645727+0.218557j -0.397311-2.6404j 0.688823-0.204418j -0.665558-1.92043j -1.169+1.17163j 1.06479-0.0429979j -1.04225-1.02839j 2.3115+1.0339j 0.0287623-0.519446j 0.14386-0.958374j 1.60211-0.848424j 0.893074+0.893279j 0.847641+0.836838j -0.550235-1.13469j -0.167181-0.267668j 0.766554-0.9197j -0.268091-1.09208j -1.69669+0.526684j -0.527744+0.973668j 0.255008+0.0757498j 0.37183+0.0695735j -1.44597+0.719244j -1.17631+0.120116j -0.374687-1.11382j 0.154326-0.0159564j -0.396746+1.51729j -0.110117-0.140834j -0.00565969+0.191296j 0.569422+0.355583j 0.478038+1.18295j 0.132267+1.47003j -0.0638217-0.111083j -1.25611-0.0824401j 1.41648+0.35424j 0.063043+0.0847237j -0.146204+0.0537129j -0.134399+0.372441j -1.7364-0.0223487j -1.06323-0.274933j -0.283367+1.12244j -0.0973819-0.296805j -0.582723+0.380122j -0.182912+1.5799j -0.116645+0.735724j 1.30937-0.241762j 0.430251-1.39039j -1.48585-0.555633j 0.492725-0.0841773j 0.138521-0.443917j -0.506392+0.648581j 0.502959+0.431825j -0.143189+1.06111j 0.474049+1.27961j 0.326302+0.184059j -1.51994-0.029006j -0.619988+0.226816j -0.420775-0.564047j -1.38817+0.494463j -0.191553-1.53926j -0.249981+0.0643289j 0.167591+1.43047j 0.410741+0.439511j 0.644516+0.131985j -0.021795+1.02067j 0.122267-0.735152j 1.40056-1.11495j -0.117499+1.08106j 0.187557-0.0906026j 0.410406+0.21942j 0.819706+0.496499j -0.162504-0.546412j 1.53417-0.339014j 0.528316-0.175649j 0.120764+1.0131j -0.312324+0.899911j 0.238515+0.818097j 1.17038+0.591789j 0.200941+0.283179j 0.902144+1.12838j -0.177131+1.00867j 0.243022-0.73266j -0.260465-0.403418j -0.132032+1.0723j 0.738404+0.138627j 0.124398+0.171631j 0.526168+0.616477j -0.061029-0.654764j -0.329065-0.570085j -1.1499+1.31603j -0.114747+0.372353j -0.139881+0.639235j -0.408498-0.827259j 0.67183-0.39084j 0.0406052-0.385767j 1.23011+0.55757j -1.08219-0.215951j -0.130806+0.767032j 0.486965+0.240296j 0.170315-0.250893j -0.371489+0.933771j -0.784649-0.934168j -1.09684-0.203225j -0.88252-0.239662j 0.391328+0.188905j -0.329281-1.35827j -0.0127987+0.312781j -0.64988+1.03826j 0.393041-0.935054j 0.307801+0.71136j 1.44521+0.49816j -0.118359+0.190892j 0.749527-0.741993j 0.672206-0.047403j 1.05165-1.05485j -0.453296-0.393225j 0.604274-0.153638j -0.26514-1.48246j 0.132883-0.0998372j -0.615535+0.0334237j -0.29667-0.00842858j -1.55161+0.307125j -0.542293-1.36424j 
-1.84899+0.938699j -1.5801-0.0824041j 1.36764-0.0125414j -1.01488+2.18991j -2.75097-0.0143006j -0.710144+0.0585817j 0.0873209-0.170335j -0.434229-0.879937j 0.358905-0.886878j 1.59319+0.735832j 1.24063+1.0892j -1.90064+0.454739j 0.868643-0.499307j -0.583447-0.883497j 2.25998+0.390728j -0.106368-0.663697j -0.271913-0.398197j -1.40854+2.21959j -0.0483357-0.165036j -0.0868992+1.07319j -0.734875+0.676713j 0.793874+0.0816203j 0.475283-0.110982j 0.77666+0.186641j 1.27425-0.0158941j -0.232415+0.329911j -1.0104-1.87483j -0.257287-0.918801j 0.0869365-1.10054j -0.710296-0.673185j 0.678291-0.991716j 0.602818-0.0608178j 1.05096-0.696072j 0.903545-0.144842j -1.32713-1.48292j 0.418114-0.450756j -1.60691-0.616245j 0.210051+0.782832j 0.329117-0.585839j 0.14809+1.02767j 0.0886944-0.409971j 1.77712-0.59572j -0.00930519-0.609768j 0.122314-0.870172j 0.47606-0.824159j 0.348715+0.557843j -0.851763-0.0298631j -0.296684+0.915265j 0.542718-0.532629j 0.465633+1.82547j 0.0368899+0.429734j 1.3708+0.710688j -0.701656+0.0549283j -0.866743-0.287739j -0.661867-0.688785j -0.282343-0.235976j 0.208184+1.07526j -0.30277+0.0535346j 0.0516382+0.59628j 1.33423-0.452645j -0.310365-1.47888j -0.0168659-0.46352j 0.50842-0.248544j 0.894933-1.30884j -0.2086+0.390231j 0.688448-0.248471j -0.325027+1.31659j -1.53627-0.892819j 0.625589+0.159713j 0.63946+0.644618j 0.724697+0.511215j 0.245677+1.66054j 0.870957-1.36773j 0.613538+0.36185j 0.987717-0.931089j -0.653293+0.919402j -0.321201-0.793518j 0.540556-0.767424j 0.017107+1.15109j -0.232667+0.458257j 1.31842-0.0814125j 0.486273+0.347835j -0.829596-0.3165j 1.17753+0.702589j 0.136587-1.15391j 1.05432+1.02008j -0.334593-0.919203j 0.710183-0.818119j 0.647361-0.0283691j -0.479088+0.410034j -0.925788-0.364814j 0.306169+0.532315j 0.524127-0.528049j 0.832186-0.376212j 0.106117-1.01631j 0.527247+0.0380043j -0.989346+0.202099j 0.764936-1.1733j -0.915566-0.954114j -0.371478-0.488106j -1.00673+0.348412j -0.212833+0.075844j 1.57066+0.0704712j 0.0433137+0.0592029j -1.05786-0.12586j 0.47681+0.256669j 0.799485-0.181265j -0.725259+0.157561j -0.486913+0.62445j -0.974909-0.164323j 0.711298+0.373184j 0.0149307-0.146317j -0.0411672+0.23237j -0.760593-0.949171j -0.233339+2.08685j -0.296147+0.341307j 0.0820209-0.453195j 0.453033+0.391023j -0.303241+0.0294327j -0.410689+0.126125j 1.14567+0.534649j 1.09022+0.536473j 0.620259+0.391522j -1.24379+0.432517j -0.548766-0.703094j 0.303715-0.101092j 0.6239-0.0764484j 0.86149-0.113655j -0.794915+1.31978j 0.13409+0.381164j 0.250765-1.1133j 0.169425+0.0101059j 0.180288+0.126685j -0.591225+0.343962j -0.555824-0.249628j 0.459107-0.218115j 
2.17385-0.75341j 0.330592-1.08652j 0.583879+1.15319j -0.0155384-0.0261159j -0.594349-0.708721j 0.00361538-0.393455j 1.14276-0.86154j 0.995676-0.107846j 2.26725-0.886353j -0.291476+0.186051j 0.318601+0.436351j -0.743953+0.10388j -0.126412+0.599174j -0.303406+0.278906j 0.796323+0.0797625j -0.731112-0.931692j -0.165585-0.207104j 0.454603+0.985743j 0.755398-0.135599j -0.399445+1.68258j -0.605593+0.398355j 0.760909-1.11889j -0.801087-1.10969j 2.72106-0.184624j 0.0554782+0.349708j 0.062091-0.200255j -0.138817-0.749991j 0.059616-0.544013j -0.409989+0.336339j -0.365284+0.461685j 0.0407232-0.115847j -0.616387+0.162582j 0.34341-0.923983j -0.265604+0.322884j -0.0773724+0.966528j 0.138513-0.365792j -0.558721-0.196784j -0.0599403-0.305988j -0.593148+0.328732j 1.73132-1.31402j 0.0380235+0.0289554j -0.384257-0.0644216j 0.68151+0.38817j -0.674464-0.677922j 0.109216+0.403742j 0.476139-0.742478j 0.169572-0.502302j -1.04894+1.27387j -0.661021+0.133654j 0.10844-0.73146j 2.05687-0.383717j -0.645083+0.313147j 1.73511+0.317617j -0.431746+0.705586j 0.402464+0.947783j 1.05195-1.04115j -0.142314-2.06247j -1.47144-0.113148j 1.08794+2.24948j 0.253436+0.114436j 0.0783958-0.0502581j -0.606001-0.278349j 0.457217+0.167984j -0.290477-0.673927j -0.274971+0.0185937j -0.0920046-0.329274j -0.19886+0.503936j -0.237888+0.0191685j -0.461259+0.581246j 0.762125+0.389018j 0.129759-0.17281j -0.328135-0.627215j -0.0345293-0.2125j 0.276311-0.417026j 0.155085+0.266522j 0.178637+0.0271867j -0.417832+0.0738279j 0.0676372-0.983132j 0.870063-0.380636j -1.24037-1.71183j -0.548946+0.653379j 0.254846+0.221356j -0.774024-0.0400824j -0.723137+0.267259j 1.05737-0.0707094j 0.581581+0.303145j -0.27875+0.52858j -0.587088+0.14723j 0.532721+0.194959j 0.165804+0.489752j 0.535041+0.159103j -0.40025-0.828797j -0.0795285-0.563311j 0.0381925+0.269409j -1.37087-0.448396j 0.175099-0.20626j -0.411957-0.185452j -0.449497+0.261532j 0.999312-0.809796j -0.405564+0.717309j 0.831282+0.582782j -1.01765-1.13794j -0.14968+0.378035j -0.500261+0.129451j 0.123932+0.322211j -1.37681-0.442426j -1.27465-0.0103849j -0.867447+0.784434j -0.344705+1.05904j 0.517528+0.329091j -0.0604063-0.951978j 0.159305+0.435152j -0.640198+0.0667243j 0.0796115-1.04843j -1.21417-0.598949j 0.067731-0.46177j -0.479838-0.137027j 1.73957+0.0911241j -0.481484-0.637968j 0.332468-0.217805j 0.294926+0.167668j 0.743548-0.545504j 0.159259-1.37313j -0.54264-1.55833j 0.793062-1.40445j 0.439647+0.211621j 0.136479-0.358767j 0.436187+0.742348j 0.669565+0.488521j 1.0722+0.00766567j -0.212513+0.669288j 0.581783-0.84303j 0.416245-0.585059j 2.32172+1.32477j 0.658851-0.748977j 1.26585-1.30793j 
-1.19354-0.923263j -1.35689-0.705437j 1.6091-0.247798j 0.692306+0.842689j 0.0644703+0.0967211j -1.44791+0.373903j -0.182846-0.634388j -2.0434+0.352394j 0.977076-0.35368j 0.240411-0.621197j -0.154361+0.416193j 0.856239+0.0844688j -0.193086+0.348806j -0.408552+0.726804j 0.233247-0.833134j 0.739292+0.523322j -0.500214-0.00482795j 0.405256-0.00196216j 1.15679-0.057122j 0.642708-1.91709j 0.240146+0.216261j -0.135663+0.576523j -2.05804-2.34601j -0.155294+0.693378j -0.369861-0.162835j 0.467505-0.265472j -0.00140214+0.57242j 0.5142-0.0150793j -0.397235-0.0888755j 0.879557-0.277596j -0.506305-0.108415j 0.0865816+0.0300666j 0.862335-0.13263j 0.288424+0.584026j 0.295447-0.377512j -0.0187966-0.394899j 0.166535+0.328396j -0.395121+0.393995j -0.59128-0.0701522j -2.19692+0.119533j 0.797456-0.139323j 0.218832+0.457927j 0.0217455+0.885671j -0.0751687+0.172869j 0.255021+0.438071j 0.833154+0.0153994j -0.842889-2.25081j 1.27655-0.46282j -0.154957+0.586264j -0.293789+0.132678j 1.82542+2.07147j 0.103907-0.0597585j 1.57055-0.3851j 0.387585+0.879733j -0.115386-0.632531j 1.86256+1.37361j -0.485213+0.867739j -1.4067+0.971136j 0.0628668-0.572679j -0.285491-0.0576031j 0.00776203+0.311673j 0.339074+0.302507j 0.266447+0.372277j -0.00264786+0.465381j 0.385258-0.355555j -0.252308+0.505576j -0.455334-0.345821j 0.121558+0.465011j 0.568717+0.0122471j 0.414016+0.790799j -0.653228-0.429449j -0.17877+0.453787j -0.0738815-0.233846j -0.465454+0.232876j -0.277483+0.000740488j 0.244727-0.431894j -0.575567-0.791207j 0.781074-0.446142j -0.800792-0.725082j -0.267681+1.9392j 0.120021+0.100106j 0.388686+0.0180787j 0.0349427+0.0443552j 1.70284+0.827713j 0.146592+0.00324844j -0.173843-0.127218j 0.125409+0.405051j -0.180738-0.932243j 0.399014+0.398565j 0.118368+0.186188j -0.447853-0.481978j 0.81843-1.1324j -1.26956-0.630299j -0.643444+0.0868069j 0.704071+1.27966j 0.986331-0.194517j -0.919082+0.879052j 0.19808+0.0693694j 0.0280987-0.150619j -0.634425+0.0326609j 0.0306152-0.2863j 0.383011-1.24027j 0.14506+0.144747j -0.858542-1.44943j 0.175324+0.74097j -0.366597-0.200239j -0.521664-1.64419j 0.48428+0.196938j 0.718023-0.451466j 0.821408-0.404251j -0.361623+0.136044j -0.896237+1.14201j -0.862257-1.40465j -0.348517-0.692591j -0.308537+0.22599j 0.320057+0.11695j 0.0181367+0.228941j -0.0342832+1.2781j -0.452281+0.127093j 1.87721+0.106094j 0.151943-0.101517j -0.374791-0.890801j -0.202791+0.810019j -0.52545+0.571706j 0.761055+0.245241j -2.0752-0.471436j -0.897291-0.293232j 1.3707+0.654377j 0.226937-0.530428j 0.3034+0.131156j -0.146607+0.935714j 0.398803-1.79016j -0.691498+0.723664j -0.153723-0.149769j -0.839389-1.16722j -0.285852+0.0674622j 
0.985335+0.963378j -0.62571+0.196775j -0.852183-0.579991j 0.0548841-0.24185j 0.659428+0.909509j 0.235471-0.284957j -1.59666-2.30279j 0.999757+0.197954j 2.66343+0.507468j 0.180109-0.47351j -0.381852-0.926191j -1.08315+0.0907619j 0.406096+0.810879j -1.08755+0.779838j -0.572976-0.3537j -0.0719404+0.192297j -0.703022+0.747342j 1.13013+0.894896j -0.310197-0.0630927j -0.796989-0.398628j 0.404172+1.32787j -0.452809+0.589825j 1.2032+0.65698j -0.627106+1.27397j -0.828881-0.326026j -0.00705609+0.238178j 0.496399-0.366852j 0.96955+0.92828j -0.0104966+0.684169j -0.457516+0.657086j 0.228158+0.261543j -0.358742-1.00532j 0.827911-0.565378j -0.0508237+0.111353j 0.139299+0.516623j 0.666927-0.164002j 0.526493-0.747996j -0.528895-0.214733j -0.534328+0.764583j -0.758283-0.562768j 0.336304-0.631706j -0.161554+0.033744j -0.255828+1.33436j -0.489168-1.01722j -0.524624+0.708126j -0.513107-0.55482j -0.230876+0.602598j -0.692315+0.0818911j 0.0327648+0.262875j -0.30613-0.2849j -1.38192-1.66948j -1.448-0.309934j -0.555325-1.21343j 0.0816202-0.284273j 0.0919953-0.317926j 0.100504-0.234188j -1.39517+0.822342j -0.409227-0.354657j -0.265507+0.457371j -0.479536+0.652262j 0.0180112+0.112155j 0.0982815-0.777217j -0.872541+0.785344j -0.0260596+0.00764244j -0.0334894-0.259429j 0.00795089-0.336153j -0.720737-0.730408j -1.29577+0.104702j 0.023425+1.06391j -0.0814968+1.09917j 0.0785712-0.119368j 1.0072-0.568423j 0.573016+0.238274j 0.70397+0.00274508j -0.0162535+0.0212417j 0.107532+0.0778823j -0.598191-0.162847j 0.219954+0.091943j -0.668133-1.32032j -1.18636+0.495596j -0.369233+0.748625j -0.743285-0.615117j -0.877447-0.268318j 1.13738-0.452902j 0.118361-0.217811j -0.681814+1.01004j -0.502981+0.135503j 0.140836-0.258728j 0.360542-0.475226j 0.129656+0.726792j -0.644951-0.206319j 0.559553-0.602833j -0.228428+0.228379j 0.533272-0.119267j 0.518826+0.908466j 0.401252-0.874939j 0.0855274-0.0832663j -0.29025-0.0877344j 0.382136+0.110528j 1.85239+1.30291j 0.313824+1.02587j -1.40927+1.90938j 0.390895-0.428572j 0.0347941+0.054675j 0.0842156+0.677944j -0.33793+1.64517j 0.459487-0.0801999j 1.48013+0.775335j -0.957285+0.558986j 0.00989909-0.58441j 0.101438-0.599208j 1.16757-0.536852j 0.24774+1.18857j 0.32086+0.139646j 0.25389+0.37111j 0.947725+0.283121j -1.09148-0.0409242j -0.928893-1.24916j -0.424687+1.27526j -0.260547+0.0815905j -1.13943-0.768578j -0.144371+0.116927j -0.947856+1.03079j -1.05613-0.510367j -1.45294-0.770929j -0.878546+0.781803j -0.258227-0.0634412j -0.881306+0.198906j 0.929225-2.24129j 0.482618+0.777371j 1.60624-0.26334j 0.418023-0.0254419j -0.662731+0.153451j -0.833914-0.389415j -0.577448-1.3309j 0.712616-0.757808j 
0.718298-1.0494j -0.296445+0.5542j -0.85017+0.257358j -0.186078-1.15968j -0.037748-0.67796j 0.688864+2.36002j -0.228347-0.0847438j -2.59335-1.59553j 0.476591+0.132113j 0.18506+1.2115j -0.959434+0.0129889j 0.560525-1.17463j -0.653609+0.379926j 0.675083+0.954727j 0.227776-0.798867j 0.000744244+0.0494044j -0.924537+1.55372j -0.580324-0.262469j -0.460502+0.0878217j 0.318668+1.15506j 0.606158-0.0702016j -0.0789586-0.0399787j 1.16553-0.235609j 0.369676-0.182849j 0.700097-0.210254j -0.00730825+1.27289j -0.15312-0.3554j 0.077975+0.799321j -0.0925684-0.72704j 0.954147-0.137469j 0.260756-0.449346j -0.32885+1.42177j 1.38905+0.416933j 0.719553+0.138239j -0.401823-0.619602j 0.0997989-0.419613j -0.5324+0.328653j -1.5111+0.278765j -0.814658+0.276011j 1.05888+0.786672j 0.543547-0.489821j 0.210221+0.315021j -1.1743+0.289799j -0.162829+0.298484j 0.423933+0.699242j 0.70807-0.626395j -0.929862+0.939305j 0.329298+0.133976j -0.11406-0.0241729j -0.167541+0.267103j 0.989424-2.03255j 0.819533+0.831598j -0.555142-0.622594j -0.314961+0.682414j -0.358553+0.69716j 0.650544+0.607695j 0.666101-0.0668471j -0.507475-0.245868j 0.0487246+0.169838j 0.507572-0.398564j -0.623214-0.338528j -0.799412+0.360071j -1.08164+0.45095j 0.290673-0.0598967j 0.69446+0.917738j -0.171091-0.088617j 0.799517-0.84548j 1.15586+0.772654j 1.05657-0.350737j -0.60857+0.964004j 0.263017-0.129549j -0.875333-0.345815j 0.552133-0.168016j -0.212325-0.339202j -0.82455+0.328815j 0.354775-0.855321j -0.496152-0.881772j -0.110099+0.555799j -0.318369+2.23802j 1.39321+0.646248j -0.528309+0.979809j -0.223487-0.598266j -0.276647-0.539605j -0.104736-0.131613j 1.23689+0.926586j 0.468172-0.157665j -0.155444+0.449681j -0.0810726-0.332049j -0.353871+0.00942664j 0.424358-0.683327j -1.66445+0.25078j 0.151772-0.149989j 0.241558+1.28894j 0.495519+0.813214j 0.181425-1.0671j 1.70316+0.0518453j 0.347039-0.17524j -0.279146+0.375217j 0.113923-0.525719j -0.482853+1.21507j 0.351832-0.302331j -1.51241-0.395448j -0.107576-0.369413j -0.0311147-0.666365j 0.301355+0.31996j 0.922974-0.463146j -0.299984+0.346094j -0.347016-0.864111j 0.723584-0.0638292j -1.08521-0.418807j -0.692056+0.055772j 2.25803+1.00042j -1.52179+2.2401j -0.101055+0.827424j -0.25144+0.531738j 0.0409853-0.391836j 0.644643+0.506382j 0.872353-0.729034j 0.363489+0.282342j 0.325139+0.0586153j -1.17898+0.0965934j 0.0225612-0.7473j -0.353348-0.0680661j -0.0240846+0.449087j 0.181251+0.623381j 0.338444+0.652458j 1.255+1.57928j -0.94119-1.11961j -0.893789+0.553372j -0.0255769+0.574635j -0.40148-0.120537j -0.256713-0.544673j -1.48699+0.852941j 0.117842+0.695162j -0.0311568-0.378204j -0.186495+0.327762j 
