-0.0884187-0.0268536j -0.075686+0.0345558j 0.266844+0.000531335j 0.16517+0.00371721j 0.0619537-0.00258881j 0.0084563-0.00280236j -0.0225052-0.000392676j -0.0965959+0.00184765j -0.120347-0.00653659j 0.218398+0.00555637j -0.19291+0.00722768j -0.07351+0.00490268j 0.0453667-0.00530469j -0.0885202+0.019213j -0.381192+0.367852j 0.389209+0.36277j -0.0784623+0.0291494j -0.092695-0.0407088j 0.0267336+0.0334384j 0.0213725-0.0352784j -0.00669496-0.0394376j 0.0349995-0.0514196j -0.00216135-0.055123j -0.000232394+0.0130281j 0.00823318+0.00139726j 0.00208521-0.00293316j -0.00357595+0.0291191j -0.01847-0.00491517j 0.000872625-0.00217596j 0.0114264+0.0249352j -0.00936127+0.0300427j 0.0229866+0.0493735j -0.0371807+0.0104365j 0.0229766+0.0100026j -0.0487411+0.0596264j -0.0120152+0.0558273j -0.0516306-0.0837103j 0.0323952-0.0075764j -0.0175047-0.0281684j 0.0233786+0.00267339j 0.0671284+0.00740719j -0.0334848+0.00319525j -0.00490249-0.00355464j 0.0312972-0.00599215j 0.023134-0.00824769j -0.00201663-0.012006j 0.0350771+0.00290081j 0.0116038-0.00971714j -0.0247476-0.00252795j 0.0313552-0.00407189j 0.0320938-0.00124578j -0.0221135-0.00136332j 0.00296994-0.000601171j 0.0128687-0.00585177j 0.000395145+0.00228071j -0.0565263+7.06871e-06j 0.0155132-0.00352656j -0.00678901+0.00756903j 0.0326599-0.00820603j 0.017966+0.00290711j -0.00518649-0.00119243j -0.0178902+0.00547207j -0.00217632-0.00193483j 0.000821086+0.000331113j -0.0661967-0.0158363j 0.0877826-0.024042j -0.022788-0.0152302j 0.0431644-0.00626361j 0.00276234+0.0192123j -0.00282839+0.00536482j 0.00424791-0.00309853j -0.00943937-0.00470884j -0.000410761+0.00787221j -0.0177489-0.00498601j 0.00117575+0.0037666j -0.000298219+0.00715548j -0.0134404+0.00534236j -0.0194234+0.000515855j 0.0149127-0.000429343j 0.00684581+0.00357221j -0.010718+0.00277306j 0.00477098+0.00842656j 0.0152559+0.00607678j -0.0151512-0.0039887j 0.00852442+0.0136729j 0.0188313+0.00645985j -0.0151744+0.015723j 0.0185746+0.0299196j -0.00455429+0.0112413j -0.00112448-0.00618574j -0.00695429+0.00308042j -0.01263+0.016465j -0.0180685+0.0152927j 0.00606614+0.00341029j 0.0087767+0.0186811j -0.0211875+0.00314331j -0.00145137-0.000938915j -0.00224192-0.00186146j -0.00725753+0.00516305j -4.75945e-05+0.0105704j -0.00557357+0.0119806j -0.0137797+0.0168924j 0.0216085-0.0211613j 0.0120533+0.00567074j 0.00698634-0.0117909j -0.0100882+0.0180644j -6.27649e-06+0.00338736j 0.0263439+0.0224232j 0.0140483+0.00776665j -0.0274939+0.035443j 0.0364175+0.00278863j -0.0220311-0.00360563j -0.0228291+0.0267956j 0.011851+0.0165386j 0.0116829-0.00227604j -0.00386957-0.0074994j 0.00631319+0.0142975j 0.0133775-0.00796787j -0.000101444-0.00701062j 0.010142+0.0091711j -0.0134334+0.0016446j -0.00613683+0.022481j -0.00281969-0.00194698j -0.00218241-0.00995988j 0.00243831-0.00574398j 0.00284093+0.00298856j 0.0108927+0.00574542j 0.00199608+0.00651717j -0.0108858+0.00745412j -0.0149934+0.0148483j -0.00792786+0.00498698j 0.00282735+0.00108426j -0.00531828+0.0021639j -0.00119508-0.000458549j -0.000228557+0.000432701j 0.00440953+0.0109584j -0.0116366+0.0103374j -0.00564261+0.0132433j -0.0183991-0.00115426j -0.00279086-0.0325158j 0.00479763-0.00536081j 0.00537107+0.00377487j 0.00559121-0.0240793j 0.00807686+0.000270551j 0.00194266-0.0156743j 0.00356065+0.0131323j 0.00756324+0.0145113j -0.0283559+0.0318621j -0.0192151-0.0169421j 0.0281773+0.0343559j -0.00416482-0.016014j -0.0226938-0.00174166j -0.00078875-0.0139968j -0.00874484+0.00882285j -0.000360095+0.0279997j -0.00905755+0.00810491j 0.0034459-0.0280858j -0.00166826-0.00510076j -0.000445126+0.00966155j 0.0261243-0.0010098j -0.012218+0.0168918j 0.00109528+0.00189773j -0.00389017-0.0111141j -0.00721842-0.00886858j -0.00280142-0.00402737j -0.00241446-0.0021766j -0.00343963-0.00702788j 0.010715+0.00635647j -0.0016615-0.00329403j 0.000303309+0.00308848j -0.00120466-0.0146761j -0.00363815-0.00634425j -0.00228727+0.00705766j -0.0125824+0.0201596j -0.000731734-0.000391595j -0.00983852-0.0130035j 0.00509691-0.0321429j -0.0124918-0.00567816j -0.0047357-0.00477985j -0.0070144+0.0277747j 0.0084483-0.0156865j 0.0117813-0.000992839j -0.00117427-0.00225211j -0.000815599-0.0017929j -0.000490556-0.0013748j -0.00175596+0.00744922j 3.96284e-05-0.0135098j 0.011324-0.0321589j -0.0014515+0.00966055j 
0.0265057-0.00287195j 0.139595+0.0368834j -0.0454113+0.00807739j -0.255356+0.0031628j -0.0910322+0.00808488j -0.157166+0.00224942j 0.0240367+0.00128552j 0.00702017+0.00188789j 0.105953+0.00619661j -0.426958-0.00262507j -0.637848+0.000896869j 0.269431-0.0291919j -0.125539-0.0188305j -0.0230091+0.170452j -0.0541254+0.0340389j 0.0630321+0.0761782j 0.00234933+0.0482837j 0.0292354+0.0220963j 0.0336854+0.0389938j 0.0184169+0.0525061j 0.0459446-0.00501272j 0.0305599+0.00518155j -0.0358308+0.0340256j -0.0352632+0.00149649j -0.00316714+0.0276287j 0.00238856+0.032494j 0.015432+0.0328144j 0.00215185-0.0156857j -0.00360315-0.0142239j -0.00405352-0.00336331j -7.13517e-05-0.0128178j -0.010176-0.0217173j 0.0169829+0.0474339j 0.0116711+0.0892105j 0.0342021-0.0851071j 0.016947+0.110334j 0.00358756+0.0714992j 0.0522279+0.00915123j -0.0349838+0.0163651j -0.0338117-0.000959764j 0.00465395-0.00355681j 0.0203434-0.00643363j 0.0155549-0.00836049j 0.0142735+0.000875629j -0.0200748+0.00544099j 0.0173819+0.00856254j -0.021257-0.00154789j 0.0210338-0.00104792j 0.000905605-0.0026046j 0.0172563-0.0027822j -0.00160821+0.00457351j 0.0141142-0.00911672j -0.0013439+0.00694267j -0.0297923-0.00238357j 0.0136892-0.00014854j -0.0119212+0.0106834j 0.0259445-0.0160842j 0.0231645-0.000775413j 0.0108156-0.00413546j 0.00404727-0.00506642j 0.0154881+0.00223051j 0.0351023-0.00309057j 0.00388707-0.015218j -0.022037-0.00412261j -0.0178482+0.0115278j -0.0180172-0.0210548j -0.0364592+0.0121004j 0.0129538+0.00422238j 0.0246992+0.0164747j 0.0152071+0.0137857j -0.0123559-0.000940553j 0.003507-0.00360427j 0.0084303+0.0081921j 0.00311509+0.00876991j -0.0197204-0.00961715j -0.00089126-0.00898457j 0.000648623+0.00154278j -0.00806432+0.00466333j 0.0118406+0.00785808j 0.00321486-0.0120471j 0.00363931-0.0245622j -0.00932999+0.015387j 0.0120892-0.00501655j -0.0015903-0.0061756j 0.00833822-0.00968309j 0.006581+0.00480145j 0.0139802+0.0024365j -0.0119544+0.00495574j -0.0163757-0.0105555j 0.0033504-0.000280358j -0.00757767+0.0204697j 0.000933509-0.00168062j -6.55567e-05+0.0131096j 0.00649263+0.00220851j -0.00224558-0.0120595j 0.0132984+0.020706j -0.0234456-0.00333001j -0.00564317+0.025719j 0.0252649+0.0071809j 0.00354726-0.034864j -0.00254216-0.0266553j 8.15186e-06+0.00391796j -0.0159193+0.0136617j -0.00104864-0.012259j 0.00572674-0.0028131j 0.00852525-0.01179j -0.0234203+0.0141147j 0.0298664-0.0100158j -0.0185671+0.0190939j 0.0202775-0.000138632j -0.0191916-0.0219055j 0.0190725+0.0104709j 0.0181159+0.00883829j 0.0198314-0.0388967j -0.0114159+0.00483529j 0.000857549+0.0126701j -0.000151071+0.0015435j -0.000504537-0.000202844j 0.00474535+0.0012704j 0.00313882-0.00611409j 0.00587345-0.00584839j 0.0033685+0.00912945j -0.00350558-3.73516e-05j 0.00960194+0.0169738j 0.00402628+0.00610132j 0.00587119-0.00730691j 0.000680852-0.000340067j 0.00992345-0.00105959j -0.00852439-0.000938314j 0.00371026-0.000451894j 0.0015106-0.0122167j -0.00217165-0.00627916j 0.00587288-0.00421195j 0.00180011+0.0023388j -0.00754104+0.00135775j 0.000952192+0.00442238j 0.0021564-0.00744277j -0.00348699+0.00258981j -0.00426521-0.00860344j -0.0101758-0.00349152j 0.011341-0.00781127j 0.00563027-0.00116156j -0.00856027+0.00882163j -0.0044963-0.0125099j -0.00636138-0.0154365j 0.00397828-0.00308318j -0.00340967+0.014641j -0.0111012+0.0228597j 0.000462293-0.00351239j -0.00170769-0.0346901j 0.00182678+0.00459608j -0.00935094+0.00905493j 0.0273355-0.0455916j 0.00880451-0.011855j 0.00243527-0.00100429j 0.0220957-0.00335118j -0.0135229+0.0208012j 0.00695227-0.00412771j 0.00225507-0.00446673j -0.00486784-0.0028288j 0.00461366+0.00054327j -0.000426429+0.000348932j -0.00169348-0.00737932j 0.00314889-0.00678231j -0.000361137+0.00107089j -0.00339751-0.000199865j 0.00079569-0.00125001j 0.0063604-0.00548068j -0.000931867+0.000673232j -0.000578057+0.00281095j -0.00287357-0.000768555j -0.0039918-0.00151014j 0.0010722-0.00033733j 0.000796616+0.00251567j -0.00961552+0.00387579j 0.0214943+0.0118697j -0.0132266-0.00318848j 0.00360269+0.0213834j 0.00834618-0.00798852j 0.00813922-0.00466217j -0.0137641+0.0098744j 0.00403121-0.0305216j -0.000545306-0.0137026j 0.000481489-0.00111254j 0.000481559-0.00234397j 0.000918201+0.00607193j -0.00212533+0.0056504j -0.00721978+0.00700287j 0.00564398-0.0180402j 
-0.00728588-0.0140651j 0.0270637+0.017254j 0.0221899+0.0020764j -0.133233+0.000557377j 0.000105327+0.00153453j -0.216461+0.00126953j -0.0199681+0.00334879j 0.308126-0.00519179j -0.0540723-0.0014255j -0.496323-0.00389054j 0.615213+0.00153307j 0.135175-0.00907677j -0.0596139-0.00959801j -0.0356585+0.0779549j -0.211586+0.101129j 0.209375+0.119194j -0.0932577+0.0260777j -0.0120097+0.00393922j 0.0154447+0.0145029j 0.00871097+0.0155705j -0.00522216-0.00377106j 0.0367882+0.000991365j -0.0303716+0.00834786j -0.00344185-0.0123052j 0.00239275+0.00187465j -0.0323084-0.00186089j -0.0118294-0.0127775j -0.00103415+0.00363376j -0.00288658-0.000481932j 0.00912366-0.00604052j -0.0182264-0.00160946j 0.00744635-0.0109632j 0.0173951+0.0028575j -0.00925263+0.0136557j -0.025113-0.00432103j 0.00945651+0.0137671j -0.0126477-0.00642521j 0.036169+0.00403301j -0.0225405+0.00118692j -0.0158562+0.00178669j 0.0110895+0.00297769j 0.0113917-0.00543677j 0.00915597-0.0050575j 0.00887377+0.00512514j -0.00230487+0.00263939j 0.0211656+0.0040122j 0.0166241-0.000935341j 0.0198737+0.00152369j -0.0149277+0.0160385j -0.0129101+0.014887j -0.00830848-0.00728222j -0.0157758-0.00669696j -0.0258529+0.00412171j 0.0101264-0.00263524j -0.0117351+0.00176175j -0.0120697+0.00621369j 0.00753906+0.0107036j 0.00955548-0.022873j 0.0125373-0.0022323j -0.00431783-0.0179186j -0.0273465-0.00951067j -0.0232481+0.00532612j 0.0173551+0.00789418j -0.00178587+0.00224024j -0.0204523-0.00361138j 0.00847569-0.00228985j 0.000196264+0.0117071j 0.0256686-0.00163154j 0.0183306+0.00256835j 0.00738978+0.0116977j 0.00277616+0.00314618j -0.00393138-0.00513682j 0.00300576+0.00997252j -0.00300463-0.00526726j -0.00485738-0.00827039j 0.00114952-0.00625949j -0.000507047+0.0061963j -0.00771307-0.006401j 0.00767829+0.00385832j -0.00768509-0.00570673j 0.00580896+0.000769483j -0.0137984+0.00158452j -0.00515892-0.0069825j -0.000707503+0.012134j 0.00859848+0.00498045j 0.00207524+0.00164703j 0.002951-0.00260738j 0.00203434+0.00620312j 0.00350404-0.0107106j 0.0106245+0.0295936j -0.0109754-0.00301539j -0.0100854-0.00298581j 0.00925606-0.00130524j 0.00047373-0.030709j 0.00717348-0.00795699j -0.00388199-0.0087916j 0.00237475-0.0128381j 0.0124021-0.000511591j 0.0231851-0.010565j -0.0102216+0.0138197j 0.00481445+0.00346917j -0.0104714+0.00107921j 0.00871289+0.00130743j 0.00687345+0.00516102j -0.0110841-0.00179838j -0.00747536-0.000258252j 0.00121828-0.0112593j 0.0153373-0.0189716j -0.0018794-0.0198902j -0.00374404-0.0153697j -0.000537938+0.00551635j 0.00104817-0.00530925j 0.00332045-0.00773762j -0.0029674-0.00199224j -0.00214731+0.00457162j -0.000630509-0.00201528j -0.00212734+0.0128639j 0.00184374+0.00237663j -0.000420412+0.00197794j 0.00087476+0.00224858j 0.00220238-0.00430822j 0.00198154+0.0102565j 0.00442496-0.00522543j 0.00510403+0.00390746j -0.000226823+0.00160265j 0.000440284-0.00758375j 0.00537762-0.0064995j 0.00318429-0.000409681j -0.00809566+0.00195632j -0.00107242+0.00643305j -0.00593317-0.00800896j -0.00386426-0.00260773j 0.00189135+0.00395217j 0.00394715-0.00530846j -0.00839179-0.00723613j 0.00574197+0.00731601j -0.000435476-0.00569985j 0.00356846+0.00234109j -0.0105773+0.00864673j -0.00138869-0.0157118j 0.0038754-0.00383529j 0.00323819-0.0103131j 0.00014983-0.000693145j 0.00835242+0.0284504j 0.0167583+0.00193307j -0.00258404-5.99097e-05j -0.00855358+0.0152509j 0.01072-0.00434053j -0.000833842-0.00901093j 0.00825277-0.00516518j 0.00409159+0.00145508j -0.00371149+0.00109436j 0.0011994-0.00444813j -0.000384082-0.000234999j 0.00609484+0.00347668j -0.00262779-0.00324558j -0.00549333-0.000468259j 0.00108459-0.00119138j 0.000938978+0.000142606j 0.000983546+0.000385371j -0.000164698-0.00207888j 7.80025e-06+0.00135278j -0.000950185-0.00211196j 6.89948e-05-0.00185233j -0.00102505+0.00130178j -4.40963e-05+0.000460442j -0.000670794-0.000654715j 0.00131686+0.00115188j 0.000123032+0.000420059j 0.000446077-0.000500086j -0.00104058-0.00298308j -0.000199876-0.00141302j -0.000178405+0.00113218j 0.000391208+0.00289007j -0.000621396+0.000935823j 0.00120066+0.00012964j -0.00170672-0.00587886j 0.00111746+0.00142373j -9.94756e-05-0.00337758j 0.000744567+0.00230967j -0.000776452+0.000440407j 9.14445e-05-0.00433584j -0.000655165-0.00201166j -0.000142911-0.000332101j -2.48435e-05-0.00044068j 0.000148347+0.000822431j -0.000291248-0.000663182j -0.000533771-0.00197874j -0.000140252-0.00143294j 
-0.0736827+0.00912892j 0.0536773-0.0307299j 0.121569-0.00469678j 0.195005+0.00270666j -0.043831-0.00263715j 0.419908+0.000338165j -0.0798149+0.0020164j 0.366124-0.00312482j -0.478848-0.00193855j -0.372108+0.00235487j -0.213301+0.00209924j -0.181412+0.024844j 0.160999+0.0253292j -0.0121826-0.202319j 0.0288477-0.0227516j -0.0198594-0.0807434j 0.0320154-0.0459315j 0.0253984-0.0272853j -0.000916333-0.0195384j 0.014688-0.0524442j -0.0563255-0.0100796j 0.0836574+0.00788712j -0.0249469+0.00180543j -0.00238032-0.0316526j 0.00887954-0.0364206j 0.0457699+0.0178649j 0.0402206+0.0469706j 0.0039604+0.0558013j -0.006004-0.0180964j -0.00415186-0.052796j 0.0137739+0.0169343j -0.00294241+0.0644955j -0.00530708+0.0441334j -0.00589223+0.0104363j 0.0525661-0.0221297j -0.0177807+0.01203j 0.0223855-0.00326141j -0.0444474-0.00379252j 0.0461485-0.0103902j 0.00914211-0.000156114j -0.01096+0.0096464j 0.000832691-0.00417589j -0.03228-0.00336147j -0.00670269-0.00933606j 0.0237475-0.00594031j -0.0186358+0.00537945j -0.000323453+0.00642614j -0.00462489-0.0183453j 0.00674827-0.00935761j -0.0218887+0.00622246j -0.000315875+0.00282735j -0.0241474-0.0109332j -0.00180531-0.00146491j 0.0195698+0.000416716j -0.00310539+0.00357197j 0.0103202-0.0025955j -0.0150105-0.0141826j -0.0126385+0.00226176j -0.00689457-0.00388905j -0.00340521-0.00105984j -0.0222603+0.00663205j -0.0190357-0.00151219j -0.00340332-0.0141353j 0.0117648-0.00505715j -0.000645871+0.012316j -0.0114525-0.0188207j 0.00638496-0.00414381j -0.0188231+0.0124493j 0.0044309+0.011056j -0.0101441+0.012123j -0.00253166+0.0126362j -0.0070592-0.00563776j 0.0042348+0.00272307j 0.0118763+0.00338117j 0.000652768+0.00201931j 0.00552742-0.00439548j 0.00593098-0.000235246j -0.00690068-0.000168429j -0.00797933-0.00282603j -0.00951081+0.00356357j 0.00734155+0.00853375j -0.0176552-0.0164643j 0.00331507-0.00773628j -0.00999089+0.0122361j 0.00171683+0.00323097j -0.00361373-0.0170744j -0.000411794-0.00515287j 0.00476942-0.005258j -0.00524137+0.00321811j 0.0121205+0.00391683j 0.00398891-0.00717738j -0.0126996+0.00537451j 0.00267148-0.0137698j 0.0158703-0.0153813j -0.0109479-0.00403485j -0.000631472-0.00157914j -0.00357615-0.00974913j -0.00731542-0.0117998j -0.0057487-0.023385j -0.00238026+0.0194548j -0.0139558+0.00580668j 0.00889754-0.0146739j -0.00658173+0.0139131j -0.00184293+0.00979984j -0.00994897-0.0188206j 0.00287545+0.00991178j -0.000600843-0.0273957j -0.00136827-0.00472785j 0.00456885-0.00356517j 0.00343642+0.00721578j -0.00361561+0.00795017j 0.00261922-0.00655402j -0.00942484+0.00479694j 0.0111782-0.0101113j 0.000597047-0.00421304j -0.0025771+0.00441263j -0.00645327+0.000305966j -0.00110826+0.00387013j 0.000991518-0.000177642j -0.000891613-0.0049896j -0.00160453+0.00348712j 0.00203704-0.00526364j 0.00360755-0.000546191j -0.00110289-0.0113354j 0.00348738+0.000172398j -0.0017208+0.00821337j -0.00485306+0.00269314j 0.00604001+0.00202278j 0.00165564-0.000475277j 0.00177907-0.0125104j 0.00126616+0.00410119j 0.00635899-0.000191559j -0.00627258+0.00959532j 0.000925858-0.00314802j -0.00640438-0.00368889j 0.0145373+0.0228405j 0.00147147-0.0114385j 0.000132646-0.00807738j 0.00710792+0.0074995j 0.00517428-0.003907j -0.0199707+0.0190138j -7.50015e-05+0.0100326j -0.00874362+0.0181183j -0.0150844+0.0067839j 0.00641265-0.0082337j 0.00347482-0.00293386j 0.00859913-0.0144378j 0.00958112-0.016949j 0.00107214+0.0151864j -0.00186063+0.00393903j 0.00478963-0.00259258j -0.00300767+0.00148446j 0.00487045-0.00104814j -0.00062445-0.00336478j 0.000306601-0.00734632j -0.000239685+0.00608612j -5.5843e-05+0.00148246j 0.00108795+0.00137964j -0.000243188-0.000143631j 0.00482364-0.00106083j -0.00435443+0.00328445j 0.000924144+0.00390618j -0.00364809-0.00160398j -0.000959609-0.00175459j 0.00144988-0.00185268j 0.00334739-0.000984819j 0.00115238-0.00430171j -0.00747783+0.00304222j -0.0026599-0.00112057j -0.00146499+0.00106321j 0.00229359+0.00212366j 0.00250741+1.93524e-06j -0.000399366+0.00077787j 0.00382538-0.0025389j -0.00340601-0.00149559j -0.0042837+0.00210922j 0.000487826+0.00548633j 0.00255495-0.00091608j -0.00403581+0.00641356j -0.00124431+0.00141667j 0.00063769-0.00155797j 0.000857456+0.00178874j -0.00125369-0.000820894j -0.000303093+0.000694117j -0.000450807+0.000989371j -0.000421378-0.00310142j -0.000738842-0.000423828j 0.00122856-0.00249821j 0.000734676-7.98515e-05j 
0.00684397-0.0280139j 0.0913171+0.0165462j -0.154787-0.000768696j -0.167404+0.000222983j -0.355397+0.00342408j 0.721146+0.000843454j 0.0373634+0.00112283j 0.032277+0.00212601j 0.257815+0.00230022j 0.106987-0.00120865j 0.126302+0.000112333j 0.171143-0.017563j -0.109085-0.016917j 0.0133786+0.134013j -0.0360287+0.106501j 0.0482836+0.143617j -0.0573986+0.0406277j -0.0124583+0.0156337j -0.016666+0.0144268j 0.00152371+0.0328728j -0.0469353-0.0048977j 0.100499+0.010979j -0.0586643+0.0293349j -0.035477-0.0541663j -0.0119173-0.0112399j -0.0348179-0.00944551j 0.00217113-0.0342089j -0.0174873+0.0573236j -0.0057486+0.00207679j 0.0371165-0.0177488j -0.0369437+0.0116349j 0.0176756-0.0284594j -0.0115825+0.0208838j 0.00365666+0.00968814j -0.0488528-0.0215797j -0.0045039-0.0263735j -0.0114979+0.00842104j 0.0486209+0.0101252j -0.0257179+0.0025869j -0.0220274-0.00400061j 0.0183907-0.00390017j -0.010065-0.0143163j 0.0287553-0.0127511j -0.0198366+0.0231659j 0.0291355-0.0057636j -0.0434159+0.0104165j -0.0362606+0.00867927j -0.00116335-0.000384467j -0.00250279-0.00786452j -0.0155476+0.00203936j -0.0154065+0.0107116j -0.00827444+0.0182961j -0.0178835+0.00472977j 0.0126541-0.00070055j -0.00304003-0.00181041j 0.00488741+0.0126201j -0.0022314-0.00275318j -0.00959286-0.0119553j 0.0138781-0.00420941j 0.00176739+0.0149782j -0.00245472-0.00281956j -0.011106-0.0111628j 0.0111729+0.00933994j 0.00633011+0.00571711j -0.0153721-0.00313461j 0.0201129-0.00189841j 0.00938471+0.00487982j 0.0138174-0.00458067j 0.00650014+0.00864079j 0.0151531+0.0112781j -0.00362222+0.00488164j -0.0094003+0.00310131j 0.00125845-0.00586464j 0.00192036+0.0215125j -0.00366331+0.0187339j 2.79147e-05-0.0198011j -0.00316932-0.0255259j -0.0112875-0.0120337j 0.0074878+0.000636956j 0.0164871-0.013457j -0.00463933+0.00755917j -0.0218694-0.0261186j -0.000491894+0.00810852j -0.00733219-0.000825048j 0.00641022-0.0040768j 0.0257277-0.0260374j -0.00357323-0.0135447j -0.00340286+0.00949928j -0.00945491-0.00435297j -0.00499017-0.0138957j 0.00491649+0.00565681j 0.00811499+0.0123221j 0.00383487-0.00341458j -0.00917929+0.00600839j -0.0156743-0.00781783j 0.00102665+0.00278196j 0.00513002+0.00444569j -0.00253225-0.0282955j 0.00818592-0.00460072j -0.00645824+0.0129049j -0.00430255+0.0185343j -0.00127498-0.00895678j -0.000973167+0.00306932j 0.00640329+0.0110754j -0.000390456-0.00190586j -0.0032196+0.00149249j -0.00132232+0.00291636j 0.00476619+0.00487951j -0.00855967+0.0044044j -0.0101948+0.00572917j -0.00358201+0.0049851j 0.00462995-0.00376335j 0.000255731-0.00173385j -0.0008654-0.00486038j -0.00339059+0.0020019j -0.00181205-0.000201163j 0.00305353+0.00322991j 0.00422256+0.00466536j -0.0015936+0.00559725j -0.000187103+0.000187594j 0.00216099-0.00299625j 0.00406719+0.0115728j -0.0106076-0.00557863j -0.00126707+0.00486007j 0.0103472+0.00915208j 0.00883205-0.00124987j 0.0120313-0.00089461j 0.00576516-0.00284091j -0.0151401+0.000201636j -0.0120336-0.00813343j 0.0119665+0.00745446j -0.000732939+0.00560513j 0.00339997-0.00233151j -0.00340667+0.0112177j -0.0012346+0.000267011j -0.000585038-0.0108649j 0.00455237-0.0138053j 0.0049526+0.00475656j 0.00298484-0.0169736j -0.00345436-0.0151039j -0.00445547+0.015835j -0.00334893+0.00963211j -0.0037045+0.00662966j 0.00904534+0.00540907j 0.000701618+0.00191357j 0.00384782-0.00815048j -0.0137613+0.0146105j -0.000775791-0.00106726j -0.0103508+0.00531607j 0.000873073+1.82844e-05j -0.000219251+0.00635338j -0.00173264+0.00120373j 0.00191851-0.00045421j -0.00506292+0.000107847j -0.00289868+0.00880653j -0.00255488-0.00622275j -0.00272004-0.00288693j 0.00197964-0.00141542j 0.000227233-0.00127603j -0.00188509+0.000640079j -0.0014412-0.00584527j -0.000288084+0.00534849j -0.000759766+0.00141282j 0.00298685-0.00312343j -0.00135132-0.00307689j 0.00208725-0.000906654j -0.00127412-0.00101009j -0.00389051+0.00356778j 0.00218317-0.000842286j -2.5947e-05-0.0033972j 0.00141696-0.00286469j 0.00240495+0.000817007j 0.000235589+0.000864976j 0.00405647-0.00199158j -0.000820668+0.00123293j -0.000221029+0.000428973j 0.000697519-0.00936296j 0.00546254+0.000415082j -0.00149621-0.0011758j 0.000568061+7.82201e-05j -0.00152451+0.00238227j -0.00267214-0.00165179j -0.000452676-0.000520469j -0.000510618+0.000110266j -0.00099269+0.000209176j -0.00096993+0.000850268j 1.83452e-05+0.000868303j -0.00180533+0.00165654j -0.000254267-0.0016103j 
