0.0775303+0.0116724j 0.0292171-0.211523j 0.0495905-0.11787j 0.000876428-0.0395597j -0.0558536+0.0937018j -0.0925849-0.0275506j 0.027021-0.0417772j 0.00955642+0.056512j 0.266629+0.0645612j 0.0127535+0.0919431j 0.0867832+0.0329895j -0.0590796+0.0465098j 0.148865-0.0960512j -0.1516-0.0313484j 0.168081+0.33495j -0.0885757+0.115849j 0.126333+0.164451j -0.00695551-0.00141676j 0.0575905-0.018728j -0.0955078+0.031106j -0.0700222+0.00409931j 0.00641994+0.0849941j 0.0448069-0.0561002j 0.108285+0.0130543j 0.0705193-0.0492394j -0.079815+0.096208j -0.0975661+0.00714926j 0.0998637+0.0872147j 0.179992-0.00601214j -0.0285896+0.0879487j -0.177863-0.0353604j -0.071311-0.106215j 0.0517411-0.038086j -0.149249-0.0461983j 0.0278813+0.0154842j 0.0325926+0.00191415j -0.0199387-0.01722j -0.0241509+0.0350773j -0.0140628+0.0176473j -0.0107645-0.0137484j -0.00394533+0.0013707j 0.00406741+0.0390098j -0.0141949+0.0147288j 0.0160876+0.0133474j 0.00521527+0.00952892j 0.00424272+0.0372426j -0.00790664+0.0322389j -0.0018337+0.0229799j 0.0158915+0.000201122j -0.00129276+0.0326069j 0.00426088-0.013959j 0.0231216-0.00482559j -0.0213942+0.00808038j -0.00861895-0.0295205j -0.0331896-0.0256946j 0.0304119-0.0601704j 0.0288049+0.0273885j 0.0152808-0.0325357j 0.00758355+0.0229715j -0.0305715-0.0359768j 0.0224664+0.00955823j 0.0119269+0.0186976j 0.0227963+0.00286865j 0.0102629+0.0115836j 0.0045777+0.0139319j -0.00612043-0.0139959j -0.0123453+0.00390061j 0.0148903+0.00155079j -0.00794045-0.0146742j -0.0211686+0.0192248j 0.00931961-0.00766715j 0.0202011-0.0117891j -0.0058393-0.00213787j -0.0193466-0.00170052j -0.00518759-0.0324988j -0.0110885+0.0135012j -0.0104944+0.000828084j 0.0250118-0.000199633j 0.0268307-0.00671361j 0.0291166+0.00890002j -0.0305446+0.00207851j 0.0172702+0.0133374j -0.0259297+0.0194881j 0.00791348+0.00566099j -0.0151823-0.0195963j 0.0146299-4.14237e-05j 0.00446644-0.00503483j 0.0144903-0.0328824j 0.000841373-0.0042472j 0.000583323-0.0210409j -0.0248437+0.0183825j -0.00360169-0.00412525j -0.000617101-0.00926001j 0.00804865+0.0133971j -0.0104349-0.0274411j 0.0235316+0.0064709j -0.00875277-0.033227j 0.0269262-0.000213441j -0.0205587+0.00858705j -0.0114402-0.00330668j -0.0272162-0.0241922j -0.000199997-0.0254676j -0.0289253-0.0310072j 0.00352365+0.00964564j 0.0145662-0.0045298j 0.0033201+0.0117236j 0.016543+0.00229863j -0.00303279-0.00225815j 0.000966448+0.000773762j -0.00103031-0.00461188j -0.000616192-0.00682604j -0.00417843-0.00462159j 0.00271824+0.00145217j 0.00759996-0.000551986j -0.00160313+0.0168737j 0.00690532-0.000572926j 0.0165277+0.00164349j -0.000447545-0.0050351j 0.00196501-0.000393912j 0.00770404-0.00904405j 0.0255339+0.00584068j -0.000683287-0.0121486j -0.00979116-0.0181362j -0.00787485+0.00686852j 0.0100199-0.00224997j 0.00991905+8.162e-05j -0.00188704+0.00382242j 0.0153124+0.00897389j 0.00711493+0.00724784j 0.000910613+0.0140051j -0.00843085+0.00532504j 0.0213832-0.0175001j 0.00384255-0.00386201j -0.00200818-0.00063685j 0.0408958+0.00953214j 0.00986835+0.0171878j 0.00580421+0.0129925j -0.0162861-0.025508j 0.00249985+0.000939366j 0.00813752+0.00705555j 0.00680684-0.000783587j -0.00885744+0.00266767j -0.0193192+0.00588949j -0.0025512+0.00070489j 0.00419079+0.0111272j -0.000358988+0.00953462j -0.0110297+0.00092348j 0.00237332+0.0102744j -0.0137729+0.00109001j 0.00506797+0.000825863j -0.0261628+0.00166344j 0.000837887+0.0101989j 0.0273164+0.00765423j -0.0232652-0.0107318j -0.00367612-0.00467371j 0.0122325+0.0185901j -0.0314729-0.00966487j 
-0.225083+0.00337045j 0.0274855+0.0914176j -0.0238006+0.0813524j 0.0472426-0.000513585j 0.196764+0.0321071j -0.0790446-0.0485447j 0.119991+0.107401j -0.0490824-0.0640088j 0.0826581+0.14134j 0.145874+0.00487716j 0.0618693-0.0653084j 0.0735811+0.160094j 0.0109253-0.0178673j 0.269489+0.102393j 0.0798075+0.160977j -0.0594456-0.0854219j 0.0593749-0.085022j -0.131812+0.0145663j -0.125769-0.072575j 0.0230866+0.00974822j 0.0144579-0.00986777j 0.0352014-0.0344166j 0.109342-0.0254641j 0.0454157-0.100068j -0.062215-0.0373751j 0.301721+0.0182324j -0.0568731+0.117429j -0.0148404+0.0170878j 0.20411-0.00344778j -0.016261+0.000529998j -0.144697+0.000388023j 0.00633567-0.0475934j -0.0623914+0.0229557j -0.0383687+0.019846j -0.0240681+0.0209704j -0.0114521+0.00240916j -0.0720245-0.0180042j -0.0232032+0.00198618j -0.00852687-0.00644149j 0.0186794+0.0155137j 0.0216379-0.00429467j 0.00892647-0.01327j 0.0222086-0.00835412j -0.0025576+0.00122017j 0.00747384-0.0205855j 0.00220745-0.00114943j 0.0027262-0.0168011j 0.00706949-0.00464815j -0.00102732-0.0033815j 0.0143477+0.0116981j -0.0324286+0.00749557j 0.00739932+0.00852039j -0.00283919-0.00640937j 0.00144044+0.00866441j -0.0363982+0.0146868j -0.0245364-0.00829987j -0.0169417-0.000111151j 0.0305905-0.00846577j -0.0022044+0.0063401j 0.00415186-0.0008821j 0.00371328+0.0273393j 0.0154708+0.0244763j -0.000594324+0.00844197j -0.00928777-0.0260254j 0.00788561+0.012796j -0.00971873-0.00576066j 0.0018447-0.00521925j -0.00930108-0.0170224j 0.00349925+0.00706529j -0.00797125-0.0068655j -0.0115118+0.00927963j -0.0107446-0.000406618j 0.0178991+0.0105927j -0.00876807-1.11285e-05j -0.0039659-0.0100787j 0.0027521+0.00823634j -0.00957135+0.00616896j -0.00174468-0.0131425j 0.00952848+0.00287878j 0.00613787-0.00402567j -0.00205378-0.00824243j 0.00208254-0.00556123j -0.031675-0.00225551j 0.00201438-0.000165855j -0.0152833-0.0172977j -0.00886712+0.00968025j -0.0113529-0.0123236j -0.0180568-0.0162806j 0.00677062-0.00355078j -0.0120767-0.014913j 0.0195934+0.020138j -0.00887737+0.0047206j 0.00209159-0.00298023j 0.00994065+0.00213366j -0.00175335+0.00820248j -0.0459726+0.00550696j -0.0237624-0.00487139j 0.0249776+0.0186502j -0.0135419-0.00518162j 0.0164382+0.00826194j -0.00288997-0.00602732j 0.00945608-0.00342099j 0.0126713+0.00549371j 0.0028025-0.00571001j -0.0192023-0.00283126j 0.0068195+0.00589101j 0.00888687-0.00740569j 0.00516291-0.00483708j 0.00421832+0.0109504j 0.0058105-0.0064521j -0.0111993+0.00743206j -0.00724658-0.00811942j -0.0071379+0.0127468j -0.0154386+0.0026835j 0.00319249-0.00268333j 0.00677044+0.00577108j 0.0177865-0.00285696j -0.0126168-0.00745232j -0.00546595-0.00287395j 0.00156763-0.000642649j 0.00251361-0.0141444j -0.0131299+0.0108327j -0.0211799-0.00792721j -0.0103074+0.000539965j -0.00283781+0.00379235j -0.00496246+0.0118872j 0.000488995-0.00582476j -0.00115943-0.00199705j -0.00195332-0.00140185j 0.00891277-0.00955167j -0.00326617+0.00829098j 0.00441149+0.00504054j -0.0148272-0.0104941j -0.0238871-0.0135001j 0.00799883+0.0128837j -0.00857543+0.0112226j 0.0285379+0.0076496j 0.0160603-0.00247757j -0.00420979-0.0130952j 0.0153264+0.0103395j 0.00639497+0.0101666j -0.0134416-0.00381177j 0.00632034-0.0179411j 0.00228784+0.00370248j 0.00204147+0.000626559j 0.000570387-0.00199625j 0.0181036-0.0101113j -0.00231069+0.00743059j 0.00533612-0.000726239j 0.0362+0.0141333j -0.0165197-0.00574173j -0.00188517-0.00858032j -0.0239753-0.0210761j 0.0228503+0.0077727j -0.00509182+0.00311223j 0.0295734+0.004393j 0.00812442+0.00749086j 
0.0505338-0.162353j -0.118246-0.57944j 0.0286162+0.0724693j 0.0992376+0.0613324j -0.0164411-0.0436392j 0.0989674+0.128985j 0.124133-0.0629573j -0.027951-0.170823j 0.120957+0.0598226j -0.0307786+0.0532975j -0.0665801+0.085736j 0.258687+0.130192j 0.0684697+0.0357057j 0.0014964+0.078604j 0.169378+0.0413065j -0.0606588-0.111875j -0.13275-0.0263635j 0.0582988+0.0201405j 0.0312092+0.038117j 0.0574067+0.00284923j 0.0144898+0.0374081j -0.00484444+0.00118771j -0.0410352+0.0281334j 0.0332411+0.111338j -0.0651693-0.0636451j -0.0350692+0.0661726j -0.0258421-0.0754396j 0.00826013-0.0250886j -0.122675-0.00114678j -0.0346307-0.091746j 0.070612-0.0217008j 0.0259749+0.0456963j 0.00162648+0.001672j 0.0647317-0.00406107j 0.00508682+0.00615309j 0.0135147-0.00605346j 0.0249085+0.0100157j 0.0248052-0.0103972j 0.00663782-0.00116986j -0.0013377-0.0150014j 0.00423757+0.00119681j -0.0040426-0.0199658j -0.0157729-0.00110704j 0.0160489+0.00714355j 0.0157857-0.0142554j -0.0066251-0.011388j -0.00563821+0.00446956j 0.00370187-0.00628613j -0.0190537+0.00389701j 0.00182488-0.00989624j 0.0108242+0.00256587j -0.0326298-0.022381j -0.0205134+0.000330658j -0.0133442+0.0136238j 0.00895963-0.0243815j -0.003286+0.00467584j -0.0136292-0.0244005j -0.00814699+0.0172406j 0.00252927+0.00159704j 0.0077888+0.00939001j 0.0130526+0.0074831j -0.000401587-0.00640519j -0.00192644-0.000532863j -0.00704915+0.00685247j -0.00159344-0.0066521j -0.000937773-0.00141937j 0.00386753-0.00252628j -0.0129949+0.00022725j 0.00169383+0.00135296j -0.00658798+0.000403806j 0.00117694+0.00204307j 0.00742379+0.0178901j -0.00976759+0.00270983j 0.00904867+0.00642473j -0.00873556+0.0107439j -0.0140856-0.00414654j 0.00227007+0.0043555j -0.00745121+0.004775j -0.00724853+0.00568764j 0.00985559+0.00840384j 0.00770143-0.00279967j 0.00370545-0.0141106j 0.0121011+0.00360471j 0.000160078+0.00376266j 0.0114804-0.00199423j 0.00497432+0.0207909j -0.00298123+0.00273004j -0.00743968-0.00652493j -0.00259967+0.00458814j -0.00393813+0.0145623j 0.00286664-0.00579135j -0.00944818+0.00387021j -0.0130732-0.00470565j -0.00613377+4.60516e-05j 0.00405035-0.00114898j 0.0025266+0.00411285j 0.00797079+0.0117218j -0.000126021-0.00447j 0.00043511-0.000154783j -0.00169802-0.00194434j 0.00600292+0.000609711j -0.00390857+0.0066454j 0.00446901+0.00159414j 0.00290304+0.00154689j 0.00029446+0.00123998j -0.00117285-0.00177778j -0.00857091+0.00181706j -0.00519161+0.00580439j -0.005791+0.00298571j 0.0021819+0.0036332j 0.00176722-0.000497641j -0.0101252+0.000129909j -0.00250476+0.0127979j 0.00313984-0.00134907j 0.00971684+0.0043424j -0.00807472+0.0065712j 4.7055e-05+0.0101985j -0.00166149-0.00802785j -0.0033396-0.00573048j 0.00161987-0.000373051j -0.0103001+0.00196652j 0.00809506+0.00119479j -0.00738721+0.0019432j -0.00276817-0.00327974j -0.00621794-0.00129307j 0.0194373-0.00125517j 0.00330808+0.00208256j -0.00342591-0.00175997j -0.00110774+0.00223653j 0.000934831+0.000706494j 0.00427146-0.00101647j -0.0020853+0.00306066j -0.00292976-0.00407047j 0.00303235-0.00176206j -0.000605291+0.000914735j 0.00403127-0.00119264j -0.00558797-0.000863294j -0.000957996+0.004409j -0.000650261+0.000767521j -0.00440047-5.52217e-05j -0.000837406-0.00194316j -0.00727197+0.0107509j -0.00296353-0.00518116j 0.00941266-0.00118174j -0.0017746-0.0082877j 0.000179933+0.00305664j -0.00252145+0.00972518j -0.000490846+0.00737852j 0.00312001-0.000572292j 0.000510667-0.0016771j 0.00468619-0.00164281j 0.00048529+6.31584e-05j 0.000999923+0.00317662j 0.0011781+0.00103595j 0.00284816+0.00121551j -0.0061022-0.00242937j 0.00361128+0.000174189j 
-0.0576601-0.0607663j 0.145877+0.0583788j 0.0592047-0.034931j -0.0415364-0.0412114j -0.0400733+0.0283586j 0.0170746+0.0232285j 0.0808169-0.0740789j 0.0259437-0.191682j 0.0298507+0.0634807j 0.0814421+0.0660167j 0.272348-0.260395j -0.00449812+0.13097j 0.057892-0.218859j -0.145493+0.119738j 0.0414896+0.120782j -0.0372723-0.0156511j -0.0745971+0.0246753j 0.0523516-0.0544915j 0.047868-0.0496218j 0.00543975+0.0246806j 0.0154135+0.0301955j -0.0462556-0.0231598j -0.0868754+0.0354783j -0.0950213-0.0931729j 0.0863396+0.0174452j -0.250202+0.0295882j 0.0523345+0.0776813j -0.0324241-0.0800398j -0.162543-0.0164404j 0.0409587-0.0336807j 0.129078+0.0379388j 0.0029063+0.0441709j 0.0397525-0.0329819j 0.0617451+0.0208079j 0.00858861-0.00594624j 0.0106732-0.0137682j 0.0399818-0.0195105j 0.0013169-0.0138958j 0.0133123+0.000474202j 0.002557-0.0163868j -0.016783-0.00640005j -0.00392693+0.0282286j -0.00682663+0.0059083j 0.00360326-0.00713543j -0.00995835-0.00519519j 0.00160022-0.000983473j -0.00573663-0.00945093j 0.00199855+0.00529701j 0.032849+0.000268107j 0.00824674+0.0216576j 0.0208648+0.0157298j -0.0197273+0.00191807j 0.00428246+0.00750232j 0.00846337+0.0057272j 0.0136254+0.0152767j 0.00240668-0.00158048j 0.00319605-0.00539965j -0.0184023+0.000839325j 0.00380409-0.00826298j 0.0010516+0.00647588j 0.00664867-0.0191216j -0.00666674-0.00115915j -0.0118258-0.0157293j 0.00143305-0.00412396j -0.0107987+0.00146449j 0.00552319-0.00981035j 0.00376455+0.000563881j 0.0101226-0.0022377j 0.00486521+0.00563543j 0.00618101+0.000428598j 0.0049026+0.00132434j -0.00747437-0.00369874j -0.00443+0.00175311j -0.0049049+0.00233244j 0.0086377+0.0148228j -4.40513e-05+0.00715111j 0.0191656+0.00601059j -0.0113526-0.0169038j 0.00588525+0.00801753j 0.023188+0.00947357j 0.0125899-0.00507205j 0.0129775-0.00791132j -0.00209782+0.0119015j 0.0097509-0.0044835j 0.00494482-0.00747547j -0.00488732+0.000651255j -0.00570045+0.0056415j 0.0081155-0.000978343j 0.000141263+0.0195467j 0.00546049+0.0165459j 0.0143887+0.00113786j 0.00249652-0.00291176j -0.00940508-0.00478158j -0.0170732+0.00659527j 0.00985501+0.00831786j 0.00614695-0.00323133j 0.00464115+0.00354397j -0.00330168+0.0027865j -0.00172223-0.00133667j -0.0071558-0.00075245j 0.00794815-0.00350195j -0.00170977+0.00576093j 0.00106279+0.00453621j -0.00797857+0.00470365j 0.00861923-0.00168206j -0.00259212+0.00420994j -0.00251127+0.00382032j -0.000777145-0.00552309j -0.00716431-0.00766582j -0.00660753+0.000114333j 0.00509377-0.00318802j -0.00309959-0.00713776j 0.00015148+0.00205921j -0.00912334+0.0135546j -0.0101863+0.00370514j -0.00523445-0.00265708j -0.0176957+0.000717157j -0.000664052-0.0105534j 2.84827e-05-0.00428873j -0.00598029+0.008566j -0.00502433+0.005714j 0.0236157+0.000168332j -0.0071217+0.00213884j 0.0134092-0.00140849j 0.00866165+0.000188896j -0.0176841+0.00967104j -0.00555175-0.00551739j -0.00203649-0.00383458j -0.00329502-0.00805608j 0.00377686+0.00211837j -0.000884138-0.00228768j -0.00564244+0.00183537j -0.0103444+0.00132939j -0.00874096-0.00039907j 0.00766708-0.0100399j 0.00495418-0.0040345j -0.00539002+0.000624885j -0.00293186+0.00498673j 0.0105305-0.00531538j -0.0018451-0.0010227j -0.00259134-0.00161375j 0.0184852-0.00426817j -0.00247994+0.000794759j -0.00476803+0.00876286j 0.00154505-0.00370661j -0.00233243+0.00278122j 0.00212235-0.0136899j 0.00720222+0.0101815j -0.00179238-0.00546745j -0.015779-0.00387939j 0.0132616-0.00115898j -0.00132408-0.00397844j 0.00984949-0.0114643j -0.00436861+0.00422294j 0.000886536+0.00241671j -0.0104484-0.00134863j -0.00257101+0.00660195j 
0.0902057+0.0740688j 0.00684863+0.167244j -0.0775187-0.0460527j 0.00759354-0.0328237j 0.153683+0.0228438j 0.0694836+0.182354j 0.0872374-0.0951319j 0.0292726-0.0766939j 0.0191158+0.0897471j 0.029028+0.134612j 0.254409+0.277833j 0.00352933+0.0558788j 0.120535-0.0539535j 0.0546764+0.0576668j 0.0248328+0.1025j -0.0824152-0.0662742j -0.0435015+0.0560689j 0.00267914+0.0137535j 0.0545832+0.0848182j 0.13427+0.00101177j 0.026185-0.0126949j 0.0887327-0.0153697j -0.0663735+0.0268361j 0.264099+0.0154531j -0.212565+0.0328751j 0.120286-0.0801484j -0.2082-0.0247955j -0.000133262-0.00360752j -0.0859564-0.0354268j -0.0687702-0.0709507j 0.00611059+0.00461967j 0.0156811+0.0426246j 0.00919072-0.0117915j 0.0541579-0.0301107j -0.0109136-0.00919129j 0.0156858-0.0112406j 0.0274332+0.0217274j 0.0250856-0.00377669j -0.000467448+0.00645148j 0.0136845+0.00150501j 0.0206325+0.00913007j -0.00365935+0.00825266j 0.00661739-0.00346272j 1.2128e-05+0.00554283j 0.00583073+0.016325j 0.0146942-0.000404011j 0.00730187-0.013096j -0.0051375+0.00389134j -0.0114938+0.0118046j -0.002916-0.00557617j -0.00785141+0.00563219j -0.00356059+0.00576719j 0.0118724-0.0054401j 0.00816181+0.0226691j 0.0125812+0.000998386j -0.00373928+0.00240507j -0.017589-0.00439051j -0.0108983+0.0277474j -0.00703913+0.00068794j 0.0131019-0.00203766j -0.0127309+0.00460392j -0.012628+0.0126678j 0.00489954+0.0072501j 0.0027256+0.00527134j -0.00275636-0.00243096j -0.0147381+9.20337e-05j 0.0155494-0.00358521j -0.00391326-0.00312846j 0.00260457+0.00544473j -0.000918063-0.0123438j -0.00282547+0.00567911j -0.00200606+0.0243057j -0.00108993+0.00328591j 0.00272251+0.00764355j 0.00207554+0.0106854j -0.00321901-0.000588481j -0.000218968-0.00759593j -0.00543664-0.00855918j -0.0242114+0.0142595j 0.0211784+0.00650351j -0.00252466-0.00999984j -0.00190953-0.0154523j 0.0197972+0.014826j 0.0026412+0.0184137j 0.00276588-0.0132642j -0.0038021-0.0062696j -0.00120062+0.0107039j 0.000528027-0.000124405j -0.000149945-0.00500233j 0.00408038-0.00465945j -0.00252657-0.00158909j 0.00272791-0.00557467j 0.00627306-0.0093269j -0.0161239-0.00692843j 0.00277773-0.00878584j 0.00344172+0.00786456j 0.00737825+0.0123947j 0.00539258-0.00134045j -0.00833888-0.00582954j -0.00122906-0.00184788j 0.00829605+0.00271286j 0.00148744+0.00795398j 0.00971528+0.00179208j 0.0143445+0.00598358j -0.00957262+0.00324698j -0.00439839-0.00173458j -0.00832174-0.00138389j 0.000278949-0.0134584j 0.00244597-0.0150964j 0.0206884-0.0060585j 0.00376711-0.00294967j -0.00346566+0.00129358j 0.0192627+0.00278495j -0.00652962+0.00262724j 0.0207904+0.00073874j 0.019379+7.24673e-06j 0.0101594-0.00516542j 0.00899713+0.000661124j 0.00218246+0.00210112j 0.00324009+0.0060883j -0.012969-0.00275943j 0.00316228+0.0122441j -0.0117993-0.0176614j -0.00562213-0.00417091j -0.00338512+0.00150434j -0.0126415-0.0033527j -0.00348139-0.00182988j -0.0023151+1.39267e-05j 0.000508359-0.0117141j 0.00750739+0.00490829j 0.000839596+0.000932629j 0.000516794+0.0058609j 0.00879317-8.56753e-05j 0.00761033+0.00115086j -0.000770835+0.00120232j -0.000908221-0.0028007j -0.00798905-0.00181444j 0.00508593+0.00377155j -0.000451378-0.000921659j -0.00709622+0.000617489j -0.00353893-0.000989532j -0.0212746+0.00128077j 0.000784703+0.0118842j -0.00422753-0.0040424j -0.000144227-0.00423099j -0.00110038+0.00113453j -0.0138664+0.000832139j -0.0102779+0.000269031j 0.00448403+0.00129618j 0.0149108+0.00562513j 0.00112734-0.0032121j -0.000982717+0.00205437j 0.00190526+0.00751453j 0.0047789+0.00263473j 0.00596659+0.00202362j -0.00296708+0.001789j 0.00233125-0.00165667j 
0.160585-0.539139j -0.0577995-0.251416j -0.0457549+0.222245j -0.0330918-0.0512552j -0.0408065+0.0110812j 0.0249306+0.0246044j -0.215729+0.101178j 0.0246868-0.0144854j -0.155609+0.0203523j 0.0740232-0.0317076j 0.186295+0.100416j -0.0415826-0.0474187j -0.133338+0.130205j -0.00820321+0.0317937j -0.110673-0.0381107j 0.0762531-0.0283076j 0.0980453-0.020089j 0.00749945+0.0867578j -0.0150074+0.0239992j -0.050921-0.0530502j -0.0163013-0.00901076j 0.0174137-0.0339828j 0.0333449-0.0697157j -0.0368099-0.0885912j 0.0436204+0.0912556j 0.0505521-0.106522j 0.0455456+0.0550065j 0.00667637+0.0375733j 0.0768127-0.0396995j 0.00489222+0.0286919j -0.0380398-0.00498504j 0.0130539-0.0201038j -0.0349892+0.027563j -0.0706297+0.00218756j 0.00373401+0.00770623j -0.0111634+0.00710908j -0.0117384+0.020148j -0.0045508+0.0050509j -0.00608941-0.00875395j -0.015192+0.0337982j -0.00527626+0.00622919j 0.00576138-0.0147488j -0.000716295-0.00937518j 0.0150069-0.00278661j -0.0189925+0.018754j -0.00537715-0.0174546j 0.00868476-0.00468623j -0.00105515+0.00183536j -0.0183829+0.00931567j 0.0195734-0.00305219j 0.0143299+0.0142966j 0.0238648+0.00634337j -0.00625153+0.00416024j -0.00735103+0.00901716j -0.00708982+0.0106947j -0.00080674+0.0164242j -0.00609212+0.0131107j 0.00530155-0.0140809j -0.00251469+0.0106144j 0.00227377+0.00806341j -0.00643001+0.00969302j -0.00465135-0.0161194j 0.00143083+0.0106526j -0.00215223+0.00215107j 0.00333006-0.002275j -0.0104246+0.00706041j -0.00354613+0.00135996j -0.00538245+0.00344529j -0.00225294-0.00281038j -0.00486745-0.0137316j -0.00110304-0.000299337j -0.00138803-0.00826166j 0.000570499+0.00146246j 0.0029777-0.0141528j -0.00199977-0.00120844j 0.00503796+0.0184952j -0.00808051+0.0164243j 0.00339282-0.0114016j -0.00785282+0.00216635j -0.00842284-0.0045916j -0.00673541-0.00468206j 0.000857259+0.000571435j -0.00371089-0.000100823j -0.00257209-0.00729576j -0.00471172-0.00115226j 0.0165029+0.00247715j -0.00548651-0.00462148j -0.00886384-0.00510875j 0.00731933-0.00345769j 0.00410629-0.0111907j -0.00429275+0.00152644j -0.0071728-8.36195e-05j -0.000413686+6.43425e-05j 0.0143773-0.000733043j -0.00421311-0.00204535j -0.00722769-0.00145513j -0.00300946-0.00108811j 0.00208011-0.00162707j 0.00264879+0.00222717j 0.00261884+0.00239597j -0.0116273+0.00172411j -0.0016248-0.00300508j -0.00294263-0.00214724j 0.00576388+0.00180336j -0.00333842-0.00139009j -0.000194723-0.000889106j -0.00090394-0.00206951j -0.00645842-0.00474108j -0.00349507-0.00189775j -0.00106012-0.00310243j -0.00242706+0.00179043j -0.00290867+0.00529278j 0.0157873+0.00296699j -0.000587958+0.007497j -0.00591507+0.000225487j -0.00715336-0.00224111j 0.00407617-0.000467302j -0.000793176-0.00320714j -0.00227628-0.00346626j -0.00210875-0.010015j 0.00477466+0.00212309j 0.00440561+0.00245196j -0.0145912-0.00449105j -0.00268151+0.0075976j 0.00463404+0.00650901j -0.00951189-0.00514096j 0.00199418-0.000410604j 0.000627953+0.00121176j -0.00549904-0.0112821j 0.000534065+0.000146904j -0.00173497-0.00248155j -0.000224476-0.00140816j 0.00457063+0.00458044j 0.00254687+0.00311642j -0.00629213+0.00242215j -0.00336591+0.00129448j 0.00269667-0.00194398j 0.000667969-0.00221683j -0.0037997-0.00343685j 0.00113639-0.000831976j 0.000268094+0.000287596j 0.00298869-0.0076744j 0.00164671+0.00923302j -0.0105378-0.000591872j -0.00105221+0.00416455j 0.00151167-0.00134933j -0.0017705-0.00531104j -0.00115095-0.00939731j 0.000357944+0.00121635j 0.00180762+0.0051245j -0.0041563+0.000547625j 0.00163161+0.000319484j -0.00475543+0.00172119j 0.000610542-0.00194245j -0.00116827-1.8032e-05j 0.00497149+0.00031309j 0.00106724-0.00228254j 
