0.0260202-0.0877941j -0.263199+0.0787478j -0.0687851-0.222741j -0.160289-0.190921j -0.260668+0.00789255j -0.37187-0.208261j 0.713671-0.783494j -0.13565+0.0168702j -0.354919-0.15828j 0.0954929+0.458416j 0.159481+0.324949j -0.105507+0.0367648j -0.385413+0.17313j -0.0567403-0.130816j -0.00879856-0.0840314j -0.118306-0.194466j -1.1395+1.37418j 1.07006-0.0550676j 0.0215366+0.146048j 0.088257+0.0667714j -0.0173347+0.437697j -0.23474-0.166318j -0.361712+0.427796j 0.0359461-0.510894j -0.171244+0.0857597j 0.221124+0.123451j 0.150912+0.240796j -0.131241+0.0806864j -0.552575-0.0289812j -0.234997+0.289114j 0.209835-0.317221j -0.119284+0.0733232j -0.140423-0.277186j 0.0986868+0.104847j 0.0147335+0.101646j -0.187536+0.0815056j -0.260137-0.00721038j -0.043604+0.229607j -0.0481253+0.211744j -0.759607-0.601018j -0.227017-0.158398j -1.16769+0.377232j -0.811897+0.684036j -0.103263-1.34203j 1.09861+0.155249j -1.11801+1.06704j -1.44247-0.529732j -1.31194+1.64154j 0.147895-0.0275063j 0.0406428-0.132255j 0.335344+0.080655j 0.0466744+0.0676525j 0.249661-0.355242j 0.2071+0.424623j 0.0765427+0.10704j -0.487051+0.0766316j -0.35915-0.187977j -0.216268+0.240409j 0.412657-0.273939j -0.178345+0.354988j 0.130979+0.271242j -0.210219-0.0332018j 0.237693-0.477553j 0.0399095+0.322447j 0.055259+0.11327j -0.229606-0.411229j -0.17875+0.046447j 0.616717+0.46634j -0.155944-0.228885j 0.0507503-0.00728761j 0.25675-0.00163747j 0.406036-0.208328j 0.66716-0.299514j -0.249089-0.0942459j -0.0448232-0.0961314j -0.425445+0.406094j 0.113737-0.395923j 0.0368769-0.412744j 0.16932-0.114246j -0.158305+0.0593696j -0.182739-0.161014j -0.374271-0.845345j -0.209696-0.301282j 0.34562+0.221119j -0.710405+0.303985j -0.313539+0.161571j -0.278364+0.0451529j 0.671147-0.0478812j -0.0252984+0.471174j 0.0492855+0.519277j -0.384862-0.440312j -0.294236+1.23491j -0.0349623+0.363352j 0.870598-0.15031j 0.396681-0.113724j -0.49535-0.305781j -0.571296-0.565384j 0.919832-0.101421j 0.552521+0.910043j 0.267926-0.358141j -0.514315-0.996386j 0.641258-1.12762j 0.234762-0.385883j 1.4335+0.362637j 1.10411+0.656874j 0.0269416-0.828871j -1.14679+0.118926j -0.414143+1.52767j -1.09623+0.659256j -1.48251-0.592305j 1.90567+0.431754j 1.01072-2.08317j -0.430491-0.128464j 0.973093+0.997675j 
-0.0258444+0.237023j 0.228484-0.0548286j -0.382679+0.0963595j -0.359624+0.171848j -0.111462+0.44175j 0.241411+0.146856j 0.711955-0.459152j 0.32657-0.290662j 0.504657-0.0552611j 0.245236+0.00346431j 0.171364+0.246593j -0.0722776+0.310356j -0.0455725+0.902713j 0.480861+1.29918j -0.58496-0.315939j -0.27456+0.0444707j 0.0923216+0.714936j -1.1843+1.33226j -0.456025-0.240395j -0.311904+0.126446j -0.514646-0.526216j 0.429018-0.173445j 0.0335533-0.224643j 0.301087-0.0441691j -0.145373+0.0541108j 0.311723-0.22309j -0.108431+0.284176j -0.0376893+0.293949j -0.386326+0.179423j -0.266083+0.260572j -0.319372-0.620367j -0.858395+0.948952j -0.451617-0.158414j -0.121483+0.351234j 0.191217+1.11616j -0.182484-0.632591j -0.369277-0.0231505j -0.648885-0.0924444j 0.720162+0.312062j -0.265212-0.488225j -0.61942+0.491065j -0.510655-0.0417593j 0.935399+0.550333j -1.0754+0.467488j -0.510853-0.299182j 0.615867-0.160083j 0.497042-0.396351j -0.587856-0.881799j -0.17673+0.380773j 0.284308+0.356318j -0.514458+0.460442j -0.299056+0.0122617j 0.284469+0.81839j -0.519349-0.0714991j -0.346139-0.0430725j 0.21185-0.398158j 0.343794-0.43348j 0.0339434+0.053282j 0.228369+0.491746j -0.222324-0.284866j 0.150988+0.034205j -0.280684+0.0470586j 0.0430228+0.0054814j -0.30553+0.0444085j -0.0931734+0.0224949j 0.233035-0.491083j -0.0784404+0.200974j 0.183486-0.147202j -0.287925-0.833878j 0.0620375+0.103119j 0.391081+0.381109j -0.155897-0.4653j 0.251789-0.0832961j -1.42254-0.0884074j -0.636034+0.0450165j -0.401254+0.0298033j 0.474575-0.271095j -0.130807-0.108338j -0.375173-0.479806j -0.379139+0.897096j -0.191777+0.762228j -0.0491437-0.9055j 0.119977-0.101213j 0.22238+0.285063j -0.712914+0.342982j 0.653318-0.158649j 0.336248+0.295901j 0.827423+0.117658j -0.888917-0.458006j 0.650475-0.0779129j 0.300363-0.612824j 0.190641+1.02398j -0.0837328-0.239465j -0.207259-0.829036j 0.267033+0.343992j -0.615224+1.35797j -0.467774-0.130972j -1.08856+0.718083j 0.670717+0.190162j -0.80431-0.856398j -0.460227-0.371347j -1.00557+0.45125j 0.379183+0.737996j 0.407199-1.5984j 0.50417-0.843814j -1.28905-0.10629j 0.299735+0.561999j -0.60833-0.35994j 0.363344+0.993961j 0.0550352-0.308375j -0.687411-0.0457155j 0.0235038+0.521124j -0.814005+0.428289j -0.0949022+0.647374j 
-0.174491-0.160714j -0.0516943-0.208977j 0.212474+0.0846313j 0.021823-0.41235j 1.04993+0.428808j -0.577392+0.138534j -0.37152+0.56024j 0.0320319+0.465768j 0.259366-0.031884j -0.810818+0.0450319j -0.467748+0.398996j -0.110255+0.149202j 0.952908+0.623948j -0.286055+0.73811j -0.325722+0.577354j -0.498136-0.552323j 0.217914+0.198305j 0.411787-0.513261j 0.581946-0.32776j -0.0430166-0.426729j -0.02087-0.33366j 0.305947+0.137941j -0.667198-0.591217j 0.726879+0.0739497j -0.083778-0.281849j -0.0668862+0.544487j -0.360105+0.281567j -0.446733-0.106184j 0.139941+0.527073j 0.0361665+0.0743778j -1.18264-0.55027j -0.401364+0.362517j -0.643734+0.544971j -0.482089+0.16092j -0.038604+0.50857j -0.144883+0.780569j 0.0556644-0.0324671j 0.468831+0.670877j 0.271875+0.0605538j -0.403623+1.22781j -0.276276+0.178342j 0.883135+0.784865j -0.592657-1.71804j 1.68122+0.315999j 0.95195+0.151444j -0.612146+0.843121j -0.236214-0.320197j -0.349187+0.268359j -0.341699-0.475316j -0.638968+0.113265j -0.305649-0.262215j 0.151561-0.38641j -0.399122+0.245792j -0.493081+0.220339j 0.0918433-0.415923j -0.150826-0.714249j 0.175897-0.319392j -0.836111-0.351999j 0.12261+0.368597j -0.341649-0.293536j -0.65468+0.73576j 0.299556-0.736799j -0.176597-0.319387j -0.205061+0.00900663j -0.0747812+0.0598851j 0.497197-0.0806408j -0.541375-0.482776j 0.778951-0.273833j -0.265974-0.240984j 0.11396+0.151697j 0.285558+0.553173j -0.0724267-1.32707j -0.112062-0.369944j -0.578857-0.275026j -0.410549+0.416201j 0.688992-0.20501j 0.654655-0.525967j -0.788835-0.052283j 0.106022-0.504752j -0.523213+0.357392j 0.360471+0.507637j 0.008792+1.06847j -0.835069+0.0685679j 0.423953+0.32135j 0.230166+0.370605j 0.768612+0.666449j 0.293313-0.0507973j -0.455568-0.370237j -0.829383+0.93595j -0.532849-0.93766j -0.384792+1.27486j 0.463909+0.317413j 0.499316-0.141671j -0.257048+0.448456j -0.993057-0.658301j 1.91452+0.108569j -0.498684+0.372674j 0.335906+1.17896j -0.406092+1.39499j -0.515629+1.41894j -0.194156+0.452682j 0.753115+0.307765j 1.03496+0.012963j 1.31729+0.941993j -0.38494-0.230815j 0.811548-0.524162j -0.749313+0.677921j 0.800147+0.743775j 0.285494-0.512564j -0.448562-0.01384j 0.899715-1.13392j -0.256863-0.689017j -1.01109-0.433533j -0.110193+0.719898j 
6.7412e-05-0.16207j -0.034665-0.571063j 0.0161776+0.141481j 0.174943-0.319604j -0.471375-0.291147j 0.263143+0.519896j -0.321245-0.0995444j -0.0942718+0.40543j 0.172019-0.266852j -0.461858-0.316507j -1.1634+0.115931j 0.107716+0.470701j -0.378934-0.457134j 1.64183+0.506371j -0.448825+0.392525j -0.158117+1.15473j 0.730033+1.58647j 0.0287741+0.142436j 0.594087-0.203775j 0.0399394-0.368116j 0.124933-0.00896752j 0.0679731+0.113638j -0.111563-0.381996j 0.490914+0.671024j -0.373476-0.705897j -0.234159-0.423015j -0.783179-0.0307953j 0.326904+0.0323579j 0.606964-0.51432j -0.232337-0.364913j -0.404288+0.874229j 0.544105-0.0173268j 0.437739+0.526052j -0.0022147+0.546041j 0.0777076-0.261751j -0.954607-1.34072j -0.000639385-0.158791j -1.30274+0.221785j 0.733593-0.133814j -0.416048+0.265623j -0.233137+0.814817j -0.281148+0.431874j -0.501585+1.14391j -0.947956-1.04434j 0.290944+0.524377j -0.954065+0.232892j 0.153488-0.238617j -0.27678-0.30099j -0.24675-0.516869j -0.632544-0.0126566j -0.0358121-0.552548j 0.20662-0.314921j -0.543497-0.159759j 0.0694083-0.127683j 0.117453-0.209721j -0.072576+0.0355719j 0.812354-0.0660949j 0.166272-0.0100152j -0.255016+1.06353j 0.00299178-0.245732j 0.258532+0.128744j 0.169748+0.479391j 0.044192+0.518448j -0.627166-0.394001j -0.713786+0.134128j -0.0757035+0.125206j 0.147636+0.179392j -0.818982-0.205586j 0.302037-0.422468j 0.0166275+0.338563j 0.385553-0.147748j -0.331063+1.02466j -0.332339+0.557098j -0.416381-0.597414j -0.199264+0.969845j 0.250646-0.227661j -0.0623563-0.421189j 0.54025+0.287735j -0.360516+1.18219j -0.272645+0.048005j 1.6189+0.592755j 0.223902+0.312025j 0.0769794-0.942308j 0.396056-0.110964j -0.73852+0.529986j -0.985889-0.86667j 0.637645-0.936583j -0.173665+0.019846j -0.00820685-0.460362j 0.671973-0.278231j -1.50569-0.966931j -0.00846419+1.40682j -0.515209+0.273748j 0.751674+0.0995456j 1.10779-0.817305j 0.243016+0.79442j -0.913084-0.369131j -0.176809-0.186458j -0.234129-0.557963j -0.472767-0.130223j 0.60019-0.610689j 0.371431-0.781419j 0.0160054+0.519984j -0.76928-0.0194796j 0.569658+0.727965j -0.242271+0.0683879j -0.0648016-0.768487j 0.0412889-0.247844j -0.940666+0.195956j 0.286171-0.177618j 0.349471-0.412886j 0.0754606-0.152565j -0.407117-0.760228j -0.536049+0.258606j 
-0.0342106+0.0216063j -0.217137-0.168431j 0.416403+0.163128j -0.194813+0.501913j 0.0260625+0.377656j -0.662399+0.189876j 0.072639+0.338642j 0.108507+0.0166126j -0.191558-0.330473j -0.119792-0.164923j 0.103838-0.501689j 0.402411-0.036997j 0.359005-0.00272256j -0.883518+0.111148j -2.05281-2.02339j -1.093+0.456797j -0.507628+0.0518562j -0.0990994-0.213428j -0.0390954-0.204576j -0.148591+0.0297781j -0.246246+0.342005j -0.144199-0.227683j -0.105913+0.140616j -0.492096+0.17957j 0.441146-0.431311j -0.0332818-0.375319j -0.0176979-0.557821j 0.265242+0.186477j 0.805433+0.0172593j 0.215847-0.534634j 0.254299+0.315795j -1.00571-0.163297j 0.0508332-1.07148j 0.845243+1.93141j -0.399786+0.617607j 0.150447+0.413046j -1.92483-0.48935j 0.458055+0.162869j -0.495732-1.42752j -0.265894+0.452209j 1.59241+0.0152241j 0.251029+0.362204j -0.929685+0.0371052j 0.110629-0.895982j -0.158564-0.183611j 0.210039-0.240166j -0.0144775+0.0775511j 0.184247+0.00108086j -0.193685+0.0571225j -0.0362225+0.196373j 0.2992+0.146908j -0.132762-0.0739376j 0.339344-0.198575j 0.231353+0.252239j -0.0530529+0.155968j -0.375793+0.141893j 0.384968+0.620779j -0.0198367+0.253681j -0.968858+0.191434j 0.0957203+0.152507j 0.368101+0.0796178j -0.114369-0.17391j -0.0619317+0.650547j 0.0740855-0.583094j -0.0510737+0.00094627j 0.285205+0.269053j -0.0193253+0.33348j -1.06179-0.132197j -0.0432416-0.819939j 0.0533149-0.0736075j 0.781819-0.456052j 0.43176+0.80376j -0.204265+0.690158j -1.00519+0.118412j 0.433298-1.13078j 0.131518+0.429759j 0.0781919-1.25237j 0.680375-0.0926101j 0.195041-0.615924j 0.0806708+0.640099j -1.43607-1.34964j -0.731224+0.130349j 0.326031-0.842156j 0.661786+0.665054j 0.535861-0.177436j 0.690712+0.40839j -0.999791+0.631406j -0.16834-0.376337j -0.347873+0.61384j 1.12572-1.0343j -0.881744-0.107463j -0.702933-0.731804j 0.390903-0.554333j 0.102783-0.0775409j -0.100698-0.692446j 1.4387+2.24677j 0.457401-0.581687j 0.403011-0.15157j -0.0157026-0.339767j -1.56611+0.76734j 0.439539-0.129977j -0.214079-0.278752j 0.00030793-0.297063j -0.359466-0.0160649j 0.205847-0.11901j 0.0223945+0.023459j 0.113867-0.396352j 0.0344197-0.525786j -0.386976-0.100321j 0.193158-0.0101282j -0.467569+0.144842j 0.04496+0.230389j 0.20558+0.233073j 0.111262-0.155842j 
-0.131187-0.101174j -0.33267-0.103658j -0.519646+0.652503j 0.709641-0.203181j -0.555848-0.727669j 0.501309+0.0455065j -0.651324+0.158187j 0.486847+0.135788j -0.274738-0.932946j 0.994341-0.677792j -0.403546+0.456449j 0.389727-0.0504268j 0.465737-0.0479119j -0.0363449+0.683801j -0.0522148+0.409244j -1.09052-0.702543j 0.320003-0.74795j 0.642519-0.539154j -0.316475-0.722513j -0.570857+0.0830894j -0.822216+0.701906j -0.182375-0.717192j 0.454897+0.339623j -0.330098-0.163992j -0.418443+0.323917j -0.187812-0.923923j 0.124813+0.19234j 0.715496+0.131154j 0.661632+0.248678j 0.661917-0.541507j 0.537729-0.734497j -0.733977-0.0956459j -0.55974-0.00048179j 0.0079803-2.25317j -0.520973+0.299939j -0.961657-0.108589j 1.3825+1.07626j -0.590805+0.787582j -0.361558+0.688706j -0.251506+0.490096j -0.534828-0.714707j 0.382468+0.335457j -0.537905-0.0862491j 0.359055-0.551436j 0.0228152-0.595231j 0.673686+0.238471j -0.475546+0.185195j 0.177946+0.777058j -0.658206+0.289609j -0.0136059+0.766254j 0.356963+0.679384j -0.49477-0.26809j 0.969451-0.0704447j 0.323911+0.152766j -0.330531+0.605185j -0.130099+0.418291j -0.387803+0.268381j 0.232368+0.202758j -0.0081546-0.478932j 0.143127+0.312799j 0.784034-0.567269j 0.291466-0.0217358j 0.354755+0.323231j 0.212672+0.0494584j 0.20484+0.97437j 0.7-0.317267j 0.288955+0.27971j -0.30762-0.658827j 0.521439-0.354827j 0.537571+0.0220998j -0.867169+0.210682j -0.554394-0.31176j -0.452069+0.120594j -0.635766-1.03457j -0.223406-0.000580335j 0.278898+1.25954j 0.0349124+1.32854j 0.0220968+0.129769j -0.877509+0.235481j -0.847727+0.219172j -0.123052+0.517141j -1.69515+0.181809j -1.04506-0.484992j -0.468633-0.228658j 0.223476+0.0666308j -0.370673-1.05439j 0.190997+0.280904j 0.0101738-1.13012j -0.306654-0.188839j 0.316209+0.0520696j -1.06831+1.09772j -0.267058-0.0084778j -0.984833+0.153907j -0.188985+0.44193j -0.367415-0.945182j -0.175848+0.645735j -0.123648-0.382664j -0.284434+0.0162525j -0.665297-0.0776307j -0.28565-0.210118j 0.469271+0.064366j 0.546764+0.608464j -0.0767384+0.476023j -0.110334+0.626061j -0.590412+0.398571j 0.179646+0.060493j -0.50126+0.033489j -0.183862-0.583308j -0.0265424+0.121937j -0.0627028+0.0258535j -0.896386-0.0346438j -0.110735+0.171803j -0.0710837+1.07821j 0.78893+0.0765905j 
0.362131+0.13799j -0.155195-0.512366j 0.205514-0.162236j -0.248405+0.0126391j -0.370385+0.313002j -0.23718+0.638243j 0.122662-0.288152j 0.14339-0.171528j 0.25125-1.33482j -0.409891-0.791888j 1.57959-0.432653j -1.21401+0.291595j -0.134498-0.625624j -1.03102+0.228266j 0.724543-0.997307j -0.519779+0.343677j -0.0300118+0.470694j 0.209072+0.450762j -0.0959368-0.268364j -0.242444+0.0499807j -0.537739+0.384322j 0.026561-0.294725j 0.216042-1.65234j 0.669287+0.295998j 0.752071+0.328895j 0.57334-0.50117j -0.0616258+0.0237647j 0.0687522+0.414443j -1.19063-0.388303j -0.274891+0.527611j 0.665082-0.67126j -0.067633-0.22698j -0.355264-0.169026j 0.19036-1.31045j -0.0961319-0.138828j 0.620131+0.444519j 0.757601+0.691345j 0.738442-0.2688j 0.229862-0.356213j -0.783416+0.730358j 0.215012+0.421626j 0.260603+1.10508j -0.28352-0.15664j 0.0658031-0.331713j -0.105388-0.0317069j 0.0130427-0.124918j -0.142847-0.380468j -0.585247+0.0719902j -0.590426-0.0565515j -0.261125+0.546476j -0.266844+0.184643j -0.221-0.266052j 0.161933+0.300032j -0.66785+0.102517j -0.0308172+0.0502677j 0.294218-0.822534j -0.271121-0.884031j 0.591414-0.376358j 1.09048+0.115654j -0.204298-0.185617j -1.36823-0.840386j -1.42668+0.40228j -0.634321-0.0316383j -0.259781+0.656104j 0.857204-2.39643j -0.272661+0.291336j 0.250411+0.0937082j -0.0397219+0.428151j 0.853891+0.98218j -1.30921-0.839285j 0.334581+0.311953j 0.498183+0.760383j -0.029585+0.239294j 2.06279-0.546892j 0.00342221-0.440699j 0.292893-0.270965j 0.312531-0.448125j 0.694091-0.0623046j -0.570002+0.0184059j 0.0147558-1.34542j -0.603203+0.142763j 0.162004+0.558648j -0.192913+0.576088j 0.412698+0.158924j -0.649973+0.048473j -0.185418-1.03487j -0.0410123+0.453979j -0.20089+0.0513612j 0.343008+0.309507j 0.19546+0.518534j 0.535472-0.188892j 0.0162072+1.01104j -0.674637+0.116121j 0.141286-0.174851j 0.451549+0.392931j -0.713781-0.109925j -0.677555-0.0270389j 1.12119-0.345199j -0.023918+0.340785j 0.262375-0.447412j -0.148321+0.0829448j -0.0655196-0.546334j 0.150735-0.901073j 0.604446+0.842282j 0.293352+0.0935298j 0.677719-0.100972j -0.465259+0.246071j -0.125401-0.143692j -0.0314941-0.0738913j 0.0801649-0.408943j -0.267529+0.0341674j 0.40923+0.178329j -0.49502+0.0455176j -0.0983706+0.562843j 
-0.328108-0.0143984j -0.42364-0.0376824j -0.237137+0.451049j 0.306494+0.815152j -0.414946-0.475913j -0.173114-0.0546611j -0.0475995+0.294006j 0.00589032-0.0791448j -0.614635+0.578651j -0.355357-0.44725j -0.680873-0.388457j -1.91901+2.07328j -0.0645486-0.286961j 0.981075+0.857994j -0.541005+0.166279j -0.152467-0.374466j -0.0658675+0.262831j -0.257755-0.293436j -0.187108+0.362465j 0.25134+0.179132j 0.952349-0.00388967j -0.259409+0.503215j -0.280976-0.386874j 0.561135-0.129498j -0.0222031+0.128171j 1.78229-0.470587j 0.126156+0.141984j -0.356015+1.20894j 1.32805+0.297417j 1.16845-0.873006j 1.73144-0.461006j 0.189844+0.720042j -0.341842-1.71407j 0.965596-0.573865j 0.528538-0.0628557j 0.104219+0.250258j -0.644127+0.572832j 0.163639-0.0709136j -0.113346+0.0360619j 0.72284+0.354395j 0.0808487-0.0927757j 0.744407-0.617571j 0.0168091-0.175087j 0.273976+0.214048j -0.00169274+0.331051j -0.359944-0.143427j 0.161274+0.218903j 0.375079-0.135442j 0.45429+0.163833j 0.356522-0.350428j 0.0485142-0.577899j 0.0981739+0.324488j -0.609233-0.34921j 0.0382086+0.166105j 0.446027-0.381006j -0.157955-0.429273j -0.0719417+0.0154259j -0.109847+0.382902j -0.0613945-0.260979j -0.0856645+0.00834015j -0.4843+0.0630423j -1.51863-0.520788j -0.42221+0.387606j 0.253529+0.0825257j 0.739444-1.3479j 1.51118+0.117156j -0.384673+0.427688j 0.369259-0.147555j -0.322622-0.367294j -0.857641-0.555196j -0.694434-0.280392j 0.671586-1.69291j -0.096768+0.0129483j -0.454286-0.158158j 1.18393+1.00819j -0.404017-0.133543j -1.12724+0.897645j -0.738372-0.679522j -0.457702-0.295967j -0.149119+0.208489j 1.63158-1.28457j 0.355207-0.125207j -0.620352-0.148135j -0.261088-0.731397j -0.360926-0.534281j 0.325711-0.8165j -0.743244-1.15302j -0.0115157+0.0398151j 0.0890818+0.302238j 0.219214-0.0971739j 0.272866+0.483317j -0.670931+0.650863j -0.808012-0.444754j -0.0703582-0.253636j -0.362816+0.337965j 0.260043+0.228403j -0.161478-0.456419j 0.114659-0.220185j 0.313903+0.330335j -0.213588+0.198703j -0.197906+0.106326j -0.399818-0.0826623j -0.0897928-0.0793971j 0.661407-0.32033j 0.0123901-0.425858j 0.00843157-0.50586j 0.314003+0.291325j 0.149085+0.263228j 0.0730952-0.178525j -0.106986+0.178475j 0.421402+0.158956j -0.0690585-0.228383j 0.408414-0.236852j -0.0576005-0.370296j 
0.0120125+0.649873j -0.650696-0.133526j -1.15019+0.502437j 0.193361-0.389693j -0.219458-0.0424492j 0.057892+0.014815j 0.344816-0.244386j 0.221229-0.169147j -0.298546-0.18038j -0.139207+0.473135j -0.31505-1.12727j -1.16327-0.461619j -1.13093+0.757196j -0.422557-0.360377j -0.259014+0.315212j -0.587274+0.0360091j 0.177517-0.145331j -0.0155136+0.570056j 0.545178-0.272984j -0.130919-0.37234j -0.6734-0.589572j 0.537513-0.393786j -1.41803+1.02165j -0.867603+0.0215597j 0.605753-1.84878j 0.439854-0.0823339j -0.517331-0.99526j 0.120126+0.0854075j -0.0982239-0.810847j -0.539802-0.411581j 0.653036+0.0308091j 0.570658+0.879508j 0.547822-0.278448j -1.12848-0.0655089j 0.937031-0.158236j 0.169743-0.308804j 0.427492-0.955076j -0.220206-0.373992j -0.618587+0.55525j -0.239946-0.170006j -0.236011-0.797308j -0.314173+0.21426j -0.543984+0.181248j 0.12401-0.745385j 0.175935-0.208006j 0.223896+0.291866j 0.0192144-0.34706j -0.490597-0.141051j -0.409593-0.623453j -0.776072+0.0812943j -0.346177+0.865186j 0.135059-0.482944j 0.720829+0.913239j 0.591524+0.321721j -0.933954+0.151647j -1.05851+0.828337j 0.478375+0.835957j -0.821639-0.213927j -1.36875+0.642543j 0.611449+0.682864j -1.06925-0.219821j -0.524201-1.38017j 1.17175-0.287109j 0.0032173-1.05497j 2.03578-0.458908j 0.352886-1.5041j -0.253062-0.698983j -0.476938+1.05952j -0.782304+0.513003j -0.00576358-1.4212j -0.221002-0.641038j -0.675533-0.185291j 1.08618+0.545767j 0.483491+1.5321j 0.00613974+0.144696j 0.252987-0.156323j -1.10187+0.345151j -0.0939851+0.0987588j -0.228345+0.542665j 1.12157-0.0844848j 0.0294861+0.391752j 0.206773+0.481051j 0.592068+0.512651j -0.441878-0.824598j 0.777564-0.259401j -0.526413-0.342028j 0.469861+0.0404878j -0.65206+0.114772j 0.238474+0.0437829j -0.0199994-0.127043j 0.838682-0.366533j 0.165126-1.2412j -0.122545+0.285578j -0.730559+0.308609j -0.016413+0.54567j 0.249965+0.24789j 0.732201+0.33925j 0.094392-0.292964j -0.115984-0.283504j -0.145798+0.0682399j 0.515682+0.418069j -0.0193145+0.929701j -0.305609-0.416824j -0.188826+0.127022j -0.802414+0.130482j 0.0199429-0.206194j -0.329788-0.361243j 0.0595373-0.537341j -0.381492-0.0415588j 0.223883-0.127098j -0.346485-0.36999j 0.0134484+0.23596j -0.531285-0.0123818j -0.158068+0.431305j 
-0.856368-0.489925j 0.451105-0.143909j 0.2425+0.706059j 0.350135+0.104738j 0.337743+0.0976161j 0.394637+0.21339j -0.00154437+0.419074j 1.3538+1.43607j 0.243799-0.67981j 0.131436-0.395381j 0.594334-1.645j -0.522835-0.0807496j 0.504624+0.796213j -0.0635329-0.392963j -0.180879-0.34427j 0.239947+0.108112j 0.749445-0.0875645j -0.511254-0.243537j 0.441339-1.04013j -0.370958-0.614587j 0.285729+0.0968316j -0.0518622+0.200767j 1.46488-0.130363j -0.144672+0.455549j -0.478897+0.764033j -1.15276-0.597379j 0.200399+0.523703j 0.626087-0.701798j -1.14114+0.905625j 0.307526+1.02025j 0.477368-0.2815j 0.294037+1.23629j 0.288515-0.517806j -0.316338-0.00339443j 1.20167+0.250837j -0.452076-0.0515429j 0.112084-0.415622j -0.28538+0.245455j -0.126062-0.438644j -0.285475-0.108762j 0.479829+0.0859321j -0.243966+0.278022j 0.0672783+0.137865j -0.25362-0.0190955j 0.524532-0.0779397j -0.143799+0.746772j 0.312892+0.144278j 0.351148-0.377411j -0.132393-0.63626j -0.675365-0.069575j -0.443099-0.36783j 0.256845-0.535298j -0.683262+0.236991j -0.146242-1.04184j 0.106536+0.013469j 1.51213+0.152964j -1.46626+0.576192j 0.337779+1.1682j 0.041201-2.0768j 0.217042-0.504987j 0.798156+0.335862j -1.41756+0.893809j -0.139717-0.258526j 1.14257+0.191716j -0.762352-1.03427j -1.00768-0.74969j -0.0920852+0.92191j 0.026697+0.00685702j 0.614041-0.152898j -0.798927+0.164669j 0.330001-0.490424j -0.357148+0.934296j 0.408968-0.326293j -0.348763-0.512822j -0.395543+0.270293j -0.780563+0.0458259j -0.446125-0.12292j 0.734173+0.00298573j -0.135223+0.0699451j -0.401448+0.373438j 0.202933+0.726606j -0.0475743-1.2774j 0.100435+0.536561j -0.118822-0.19705j 0.207709-0.334546j -0.207014-0.523742j 0.471271-0.00219004j 0.910175+0.245549j -0.209272+0.0600871j 0.104012+0.0588416j 1.22489+0.0450334j 0.0253634-0.433077j -0.392539+0.101745j 0.00157909-0.277274j -0.288314+0.858047j -0.196106+0.266758j 0.357274+0.235841j 0.0629035+0.598445j -0.242334+0.0204784j -0.105195-0.228348j 0.119201-0.133181j -0.26724+0.0732124j 0.486993+0.0424311j -0.318012+0.31135j 0.119307-0.0654546j -0.21854-0.0707611j -0.380552-0.479573j 0.173083-0.275908j -0.458735+0.334946j 0.216778+0.34349j 0.141073-0.534715j -0.650835-0.097194j -0.0148472-0.436393j -0.25364-0.300308j 
