0.266393-0.00337198j -0.57906+0.284261j 0.291047+0.577712j -0.040608+0.00500736j -0.01069+0.00862172j 0.142268-0.0128267j -0.00410217+0.00177597j 0.081669+0.0122509j 0.089372-0.0147001j -0.0301784+0.0106538j 0.0483733+0.0010568j 0.000591107+0.00062803j -0.0168747-0.0482075j -0.00181838+0.0176565j 0.0258338-0.0321373j -0.0104152+9.99831e-05j -0.0142508-0.00861237j -0.0272952-0.0048384j 0.000158246+0.00123299j 0.0016129+0.0178454j -0.00874929-0.0144202j -0.036468+0.0070997j 0.00890753+0.01607j -0.0065296+0.0167686j -0.00207632-0.000598527j 0.00461902-0.0117485j -0.00413797+0.00376347j -0.00393122+0.0001598j -0.00571356-0.0131006j -0.0115748-0.0131505j -0.00645923-0.00441642j -0.00963375-0.0170952j -0.0106343+0.0105743j 0.0183044-0.00210651j 0.006716-0.0164333j 0.00500555+0.0148293j -0.00284019-0.00397048j 0.0171878-0.0168672j -0.0108884+0.00704569j 0.0016962+0.00347053j -0.00946576+0.000357238j -0.00178634+0.00254187j 0.00894366-0.00484953j 0.0147198-0.00312806j 0.00408222-0.00351561j 0.00410113-0.00426098j -0.00103519+0.00110273j -0.00144349-0.00228891j 0.000210402+0.00279393j -0.00255734-0.00157873j -0.00174604+0.000807327j 0.00360287-0.00223324j -0.0054787-0.00239544j 0.00285794+0.0024395j 0.00124408+0.00285132j -0.00543717+0.0062921j -0.00331383+0.00228542j 0.0106221-0.00269937j 0.00144917-0.0054344j 0.00945424-0.0010128j -0.00473682+0.00369165j -0.00460957+0.000340241j 0.00593579-9.08204e-05j 0.000893829-0.00484595j 0.0042835-0.00402807j 0.003078-0.00577918j -0.00605236-0.00538661j -0.0112715+0.00300802j -0.00348777+0.00122159j 0.00588001-0.00680815j -0.00640184+0.00368102j -0.0049317+0.00368198j 0.00171619-0.00328645j 0.00190237-0.00197508j -0.00163013+0.00814043j -0.00412385-0.00398088j -0.00303409+0.00110636j 0.000118939-0.0124023j -0.00146134-0.00329195j 0.00469453-0.0124012j 0.0105663-0.0087191j 0.00336563+0.00665633j 0.00215939+0.00077912j 0.00287846+0.00808901j 0.00403906-0.0102191j -0.00584681+0.000623033j -0.0105591-0.00508895j 0.00657775+0.00379928j -0.00175201+0.00234123j -0.0080587+0.00346241j 0.00352461+0.00181068j 0.00784354-0.00127847j -0.00220628+0.00113788j -0.00576089-0.00576581j -0.00293937+0.00454007j 0.00633548+0.0110968j 0.00470035+0.00241799j 0.0013106-0.000340931j 0.0101348-0.00841453j -0.012505-0.00300985j -0.0023329+0.00879078j 0.00541415+0.00570713j -0.000355261+0.00503692j 0.00917802+0.00118004j -0.00937455-0.000777677j -0.00368822-0.00559914j 0.00290463-0.00146604j 4.34839e-06+0.00664394j -0.000125481+0.00764585j -0.00677912+0.00893926j -0.0046957-0.00379173j 0.00238414-0.0103209j -0.00312888+0.00556221j -0.00486977-0.0011089j -0.0136057+0.00601743j 0.0147876-0.0128747j 0.0108887-0.00820194j 0.000313425-0.00163393j 0.00325561+0.00170449j 0.00274639+0.00139786j -0.00278079-0.00187098j 0.00161687+0.000155423j -0.00405879-0.00324849j 0.000918256+0.00128059j 0.00368238+0.00244294j 0.00131949-0.00388986j -2.94415e-05-0.00313266j -0.00380035-0.00682649j 0.00388783+0.00568925j 0.00187579-0.00427655j -0.000848716+0.00435464j -0.00152836+0.0107306j 0.00185699+0.00603972j 0.00756482-0.00521367j 0.000305972+0.0014402j 0.000675197+0.00479693j 
-0.940944-0.000778964j -0.257233+0.0357894j 0.119171+0.070967j 0.016985-0.00845881j 0.0574192+0.00333623j 0.0430863+0.00663951j -0.00856435-0.0169551j 0.0210357-0.0242663j 0.0176856-0.000640471j -0.00728991-0.0511564j 0.0193101-0.0135251j -0.000406062+0.000489387j -0.00619817-0.0124832j -0.0238696+0.0254284j -0.014001+0.00831449j -0.00871887-0.00725263j 0.0235528+0.0191523j -0.0106052-0.00741104j 0.00367527+0.00200381j -0.000209317+0.00219286j 0.00638547-0.00727918j 0.000163167+0.00266489j 0.00313505+0.00438686j -0.00920842+0.00585017j -0.00718164+0.00162668j -0.00513746-0.00909573j -0.00179179-0.0113463j -0.0203774-0.016137j -0.00947464+0.0191409j -0.00601626+0.00128503j 0.0114484-0.0177255j -0.00288773-0.00386641j -0.000985249+0.00285116j 0.00120457+0.0052147j -0.00463679-0.00408598j 0.00261461+0.00587766j 0.00103468-0.00170354j -0.000613074-0.00196376j -0.00129085+0.00105871j 0.00979929-0.00521234j 0.0070747-0.00882255j -0.00413874-0.00669607j -0.0139714+0.000688001j -0.0112516-0.00128124j -0.00731867+0.00162714j -0.00540941+0.00887174j 0.0180892-0.00606536j 0.0148498+0.00776749j -0.00228566-0.00424862j 0.000675353-0.0104913j 0.00226793-0.00852041j 0.00605516+0.0160668j -0.00224326+0.0107134j -0.00174079-0.0171732j -0.000397899+0.00293418j 0.00499116-0.0125344j 0.00739143-0.0013694j -0.016131+0.00379042j 0.00727176+0.00899116j 0.0119955-0.00608j 0.00272511-0.00501223j -0.0107475-0.0004565j 0.0069367+0.00118941j -0.0103914+0.00517016j -0.000641244+0.0118452j 0.000557893+0.00676723j -0.00365536-0.00675804j -0.0014628-0.00290825j -0.00128138-0.000652197j 0.00126262+0.00315845j -0.00160369+0.00242268j -0.00519553-0.00112028j 0.00184182-0.000690387j 0.00285836+0.000747083j -0.00196697+0.00304105j -0.000541723-0.000921681j -0.00688943+0.000497957j -0.00185488+0.000783481j -0.000560942+7.81019e-07j -0.00276323-0.00726696j -0.00335561+0.000481845j -0.00351217+1.68592e-05j -0.0039747-0.00203694j -0.00720623-0.00376539j 0.00604269-0.00228379j -0.00243858-0.00172898j -0.0018389-0.0073299j 0.00353626+0.00553332j 0.00422153+0.00481912j 0.00561123+0.00409988j 0.00331938+0.00416074j 0.00755696+0.0106603j 0.000936795-0.00145814j -0.0094812+0.01204j -0.000618958+0.00178378j -0.00133807+0.00437017j -0.0037343+0.00665461j -0.00171496+0.00185712j 0.00241133-0.00552968j -0.00590706+0.000344346j 0.00622311-0.00517873j 0.00303751-0.00107526j 0.00639948-0.00318897j -0.00156266+0.00115252j -0.00339422+0.00493947j 0.00600903-0.00874345j -0.00610832+0.00434173j -0.00124391-0.00120294j 0.00531349+0.000128258j 0.00350151+0.00157316j -0.00222383+0.000491139j -0.00115498+0.00208653j 0.00453662-0.0040503j -0.0014727-0.00130756j -0.000535679-0.000796544j -0.00159744-0.00159559j 0.00113085-0.000162556j -0.00106014+0.00152281j 0.000575723+6.58089e-05j -0.000483546-0.0013293j 0.000744591+0.00412443j 5.34647e-05+0.000674419j -0.000526354+0.00110736j -0.000467899+0.00214563j 0.00105897+0.00179247j -0.000488979-0.00140309j -2.31056e-05+0.00360882j -0.000779762-0.00269342j 0.000894907+0.00077311j -8.58335e-05-0.000226422j 0.000429457+0.00023801j 0.00134285+0.000120904j 0.000828147+0.000686893j 0.000574922-0.000382361j 3.01952e-05+0.00021056j 0.000417776+0.000616223j 
-0.021832+0.0132817j 0.106582+0.00284706j -0.0215058-0.0613795j -0.079521-0.282088j 0.11411+0.226559j -0.270781+0.0112844j 0.102946-0.0330226j -0.054204+0.0551944j 0.21888-0.0913852j -0.157056+0.0540454j -0.0473688-0.00090964j -0.0594714-0.0397038j 0.0111237-0.226624j -0.0354064-0.091267j 0.0860186+0.216758j -0.0519575-0.0177977j -0.0217162+0.0915299j -0.0917792+0.236101j -0.161016-0.0309154j 0.0477975+0.104355j -0.0648886-0.00701559j 0.027219-0.0317629j -0.0128598+0.0113169j 0.0185227+0.0346823j -0.03599-0.0542191j -0.0303118-0.0172196j 0.00954979+0.0120682j 0.00551493-0.0184219j 0.00242126-0.0166757j 0.0157311-0.000334132j -0.00256073-0.00842697j -0.0174368-0.0280238j -0.0128511-0.0525547j -0.0166449-0.0289468j 0.0246438-0.0254718j 0.0293132+0.018489j -0.0225148-0.0011939j 0.0106776-0.0230867j -0.033741-0.025018j -0.00177389+0.00430733j -0.00696546-0.00463174j -0.00568249-0.00710187j 0.00254863-0.0061134j -0.0122166-0.00468753j -0.00590931-0.00222892j -0.000382678-0.00508774j -0.00200327-0.000270376j -0.00524944-0.00224582j -0.00359683-0.00363208j -0.000664227-0.00481967j 0.00851124-0.01032j 0.00195462-0.00163383j 0.0113229+0.00717479j 0.000625807-0.00327007j 0.00814103+0.0217501j 0.0091634+0.0162956j -0.0107231+0.00866277j 0.00241692-0.0212289j 0.0141369+0.00466481j -0.0103905-0.0279416j -0.00319557+0.0107296j 0.00135412+0.0111972j 0.003814-0.0056632j -0.0029701-0.00220887j 0.000276024-0.0173166j 0.0153138-0.0032049j -0.00550416-0.0048804j -0.0293117-0.0074971j -0.0113644-0.000124032j -0.00909738-0.0163635j -0.0201476+0.010226j 0.00384246-0.00718414j -0.00331582-0.000223978j 0.0131824-0.00845099j -0.00512996+0.00803784j -0.00913482-0.00466529j 0.00638651-0.00674583j -0.0127329-0.0170899j 0.00144421-0.0236846j 0.00730857-0.00431393j 0.00438882+0.013064j 0.00600784+0.000457511j 0.0108778-0.0115933j -0.00621021+0.00403856j -0.00231821-0.00705514j 0.00422073+0.00356824j 0.0150712-0.00447976j 0.00200776-0.00612346j 0.0229951-0.0174497j -0.0138475-0.00650812j 0.0147465+0.00297206j 0.0005798+0.0209993j -0.0086086+0.00230834j -0.00101956-0.00129958j -0.0169928+0.00945656j -0.00159227-0.00606261j 0.0150123-0.0161955j -0.00830109-0.00183393j -0.00885328+0.00713175j -0.000290766-0.00113228j -0.000974434+0.00218163j 0.00184039+0.0030785j 0.00102155-0.0136898j -0.00592893+0.00966936j -0.0106352+8.36804e-05j -0.00472211-0.00164143j -0.00355666-0.0106052j 3.70408e-05+0.0132536j 0.00671125+0.00421664j -0.0213439-0.0097802j 0.00589398-0.00880439j -0.000712984+0.00472209j -0.0172321-0.0189446j -0.000618073-0.000910207j -0.0021305+0.0156893j 0.0151279-0.0446081j 0.0173407-0.0417412j 0.0133324-0.0134181j 0.00959069+0.00747434j 0.00284935+0.0176545j 0.00106823-0.00995949j -0.00435487-0.00703966j 0.00410959+0.0127666j -0.00681375+0.00856869j -0.000963109+0.0230547j -0.00705272-0.0163031j -0.0150681-0.00921113j -0.0136899-0.00762179j 0.00358814+0.0117908j 0.00331645-0.022801j 0.00589745+0.00474919j 0.0020676+0.0370665j 0.0182386-0.00948952j 0.024013-0.0218231j -0.00361568+0.00431808j 0.00975196+0.0199209j 
-0.000106569+0.0556723j -0.0395799-0.0576536j -0.0622969+0.0262266j 0.330585+0.126577j -0.139393+0.311484j 0.042877-0.101494j -0.144976+0.186117j -0.161154-0.068274j 0.0516538+0.157068j -0.244208-0.0673708j -0.0195871+0.0721799j -0.11103+0.0221727j -0.058005+0.00355755j 0.00905986-0.00641502j 0.0298271+0.0360929j 0.0127458+0.0575332j 0.00855637+0.00887996j 0.0131002-0.0344971j 0.000597452-0.0122197j -0.0391587-0.0195778j 0.0176767+0.0125349j 0.0171944+0.043029j -0.0201129-0.0202016j 0.00501676-0.0226092j 0.0239435+0.0738766j -0.00681445+0.0227258j 0.00958941+0.000883634j -0.00135514-0.0161208j -0.00298424-0.00352704j 0.0246762-0.0809233j 0.00598567-0.0212904j -0.0277956+0.0281473j -0.0283309+0.0216274j 0.0179816-0.0240743j -0.0342162+0.0395159j -0.00183889+0.00598707j -0.00480524-0.020728j 0.0131742+0.0287131j 0.00746324+0.0122181j -0.0173419-0.014279j 0.0146355-0.0310703j 0.0144578-0.00653699j 0.0138067-0.0149783j -0.006097-0.0101838j -0.00535528-0.00214752j 0.0143619-0.00650006j 0.00858927+3.66063e-05j 0.00361085-0.0136616j -0.0228748-0.00152587j 0.00741544+0.000420659j 0.00122541-0.00496415j 0.000534664+0.00935391j 0.00301197-0.0081333j 0.00241248-0.0027704j 0.0172458-0.00322429j 0.00253664-0.00237139j -0.0117517+0.0044638j -0.0109398+0.00020643j -0.00360739+0.00832004j -0.0115428-0.00898738j -0.0186178-0.0145343j 0.00688428-9.68441e-05j 0.0118457+0.00470026j 0.00135257-0.0121897j -0.00458302+0.00600652j -0.00256918-0.0143319j 0.0183912+0.000337497j -0.00776463-0.000107685j 0.00107787+0.00482809j 0.000684969-0.0121751j 0.00407122-0.000894676j 0.0096505+0.0161592j 0.00821702+0.000259764j -0.00288456-0.0167439j 0.00527776-0.00165826j 0.00362101-0.0134496j 0.00669373-0.00766251j -0.00107719-0.0103591j 0.0129892-0.00570565j 0.0116823+0.0102716j 0.00501945+0.0285832j 0.00330514-0.00173007j -0.00193972-0.00529598j -0.0038872-0.0177512j -0.00327801-0.0104009j 0.00426417-0.00298718j -1.07939e-06-0.0129404j -0.00182935+0.00238168j 0.00480244+0.0149045j -0.00101018+0.000524196j -0.00192823+0.00676431j -0.00172233-0.000782823j 0.00331663-0.00150731j 0.00375113-0.000650749j 0.00800986-0.0125187j 0.00144673+0.00135106j -0.00399602-0.0148917j 0.000515586-0.00867843j 0.00149842+0.00481425j -0.0062265+0.0103004j -0.00904399+0.0225432j 0.00537866+0.00251299j -0.00332078-0.0170104j 0.00321637+0.0214238j 0.00272401+0.00250336j -0.00537046-0.000725767j 0.00355813+0.00539865j -0.00709122-0.00251367j -0.0048245+0.000933968j 0.0091942+0.0104652j 0.00927504-0.0169513j 0.0022867+0.027216j 0.00143906-0.0301649j -0.00441523+0.00463387j -0.0110363+0.0212115j 0.0116416-0.00898174j -0.017184+0.0155849j 0.0110048-0.0120662j -0.00859311+0.0110273j -0.00866556+0.00661082j -0.00833285+0.0075638j -0.00736286+0.00291475j 0.0110801+0.00150412j -0.00294253-0.00382344j 0.00945533-0.00181461j 0.00512012-0.00311058j -0.000106881+0.00887877j 0.0115129-0.00982672j 0.0199342+0.0012866j 0.00208673+0.0113785j -0.00323383-0.000601887j 0.0174964-0.00883519j 0.01052-0.0197133j 0.000552317-0.00344887j 0.00153115+0.00666513j 0.00600925-0.00993424j 
0.015993-0.0180172j 0.0104047-0.0536698j -0.0390037-0.0659031j 0.0703555-0.313336j -0.206407-0.0230768j -0.0315012-0.0468442j 0.291921-0.00908187j -0.0808205-0.102583j 0.0796299+0.106442j 0.0477871-0.113924j 0.211563-0.0247594j -0.0286387+0.155719j 0.0877385+0.20362j 0.0492711+0.114175j -0.1102-0.259876j 0.00695558-0.00263242j 0.0254566-0.114182j 0.127444-0.271486j -0.0442355+0.00983783j 0.0241541-0.0528299j -0.079057-0.0256985j 0.0192352+0.00076269j -0.0257684-0.00595383j -0.0236289-0.00572477j 0.00491802-0.0028769j -0.046262-0.00251736j 0.0565864-0.0127252j -0.00537353+0.0198271j 0.00468302+0.00612493j 0.0190823-0.0451877j 0.0112889-0.0165088j -0.00489807+0.0444294j -0.0365828+0.0180724j 0.0143914-0.00591175j -0.0197639+0.0361107j -0.0172018+0.00539269j -0.00937416+0.01186j 0.00657393+0.0458573j -0.0136695-0.051148j 0.0131033+0.0174859j 0.0181966-0.0014861j -0.0124107+0.00173128j 0.00450703-0.00744023j 0.0113251-0.00653172j 0.00586468+0.00428792j -0.0204255+0.00208631j -0.0119481-0.00173458j 0.017013-0.00264975j 0.00410509+0.0127564j 0.00833914-0.00515747j -0.00613388-0.000269497j -0.00860077-0.00989436j 0.00688447+0.0033492j -0.000825927-0.00336407j 0.00281461+0.00352516j -0.00112849+0.00919128j 0.00991071+0.00524369j -0.00669175-0.000603451j -0.00869133-0.00310255j -0.00472925-0.0183523j -0.00314242+0.0293653j -0.00265986+0.00494981j 0.00384887-0.0104643j 0.010211+0.00885424j -0.00709498+0.0113227j 0.0115442+0.00496696j 0.00405888-0.00410365j -0.00740103-0.0122294j -0.00884202+0.0112548j -0.00218727+0.0139004j 0.00228985-0.00614918j 0.00243866-0.00738952j 0.00773979+0.00352155j -0.0187047+0.00214843j -0.0229349+0.0139397j -0.00830825+0.00669472j 0.00911211+0.00340639j -0.000300718+0.00932851j -0.00180248+0.00811584j -0.0148019+0.00307455j -0.00320853-0.0116591j 0.00383899+0.0206672j 0.00040122+0.0028914j -0.00176349-0.00844577j 0.00643034+0.018471j 0.00265612-0.00105861j -0.0129317+0.00625772j 0.000136203-0.00136618j -0.013888+0.0146516j 0.00770659-0.0129409j -0.0146025+0.000852527j 0.000146686-0.00782801j 0.0102764-4.52473e-05j 0.00100296+0.00166716j 0.019316+0.00039576j -0.00160468-0.00644794j -0.00274749+0.00983734j 0.00400623+0.003894j 0.00920148-0.00866442j -0.000295624+0.0064586j -0.010632-0.0106833j 0.0168124-0.0116477j -0.00252682+0.0218281j 0.00294492-0.00368504j -0.00224622-0.0079019j 0.00764533+0.0011511j -0.00954807-0.000371726j -0.00252846+0.00328208j -0.00995754-0.0197184j 0.00561274-0.00233967j -0.00887546+0.00781283j 0.00226649-0.0278463j 0.00524186-0.0148843j 0.00209163-0.0120451j 0.0132594-0.0203687j -0.000272975+0.0131533j -0.00562745+0.00377629j 0.00468712+0.00679223j 0.00117744+0.00340149j -0.0101097-0.0253377j -0.00939744+0.00623108j 0.00570794-0.00512528j 0.00407434-0.0207639j 0.00626676+0.00255567j 0.000578257-0.0194145j -0.00508109+0.00544039j -0.00293216+0.00391945j -0.0129702+0.00218725j 0.00603185+0.00572016j -0.000455905+0.00259842j -0.00310245+0.00367454j -0.00427826-0.00265207j 0.0182729+0.00326409j 0.0152354+0.00259775j -0.000653405+0.00473845j 0.00693409+0.00234919j 
-0.0573776+0.00375257j -0.0132885-0.00432159j 0.0109701-0.0250767j 0.13735-0.0295329j 0.452564+0.0475058j 0.117344-0.028291j 0.0870134+0.0748232j -0.123407+0.144058j -0.0216286-0.00815916j -0.0189867+0.345121j 0.1111+0.0733449j 0.0130067+0.0845562j -0.00276752+0.176397j 0.0309513+0.0321031j -0.0487328-0.122534j 0.000775998-0.0197831j 0.0184971-0.0613702j 0.0635597-0.130601j 0.0139093+0.0168313j 0.0131764-0.0318686j -0.0275364-0.0083212j -0.00473282-0.00621688j -0.00413675+0.0140278j -0.0135614-0.00590959j 0.00162235-0.0191858j -0.0142308-0.00281346j 0.0212418-0.00357164j -0.000675608+0.00219472j 0.00732226+0.00559629j -0.00615822+0.0050152j 0.00125235+0.0058776j 0.00500578+0.0158102j -0.00780733+0.0130208j 0.00693467+0.00571038j -0.00148267+0.00712807j -0.014956-0.00514582j 0.000823696+0.0115427j 0.00276111+0.017004j -0.0031067-0.0221362j -0.022204+0.00705009j -0.0207442+0.00820704j -0.00348565+0.00554945j -0.0135966+0.00208994j -0.0128532-0.00654949j -0.0112692-0.00477786j 0.0092302+0.0181783j 0.0245904+0.00787741j -0.0444978-0.00367733j -0.0153464-0.0175239j -0.0195412+0.0160546j 0.0207128+0.00428727j 0.0133265+0.0140213j 0.00410837+0.00256915j -0.0031765-0.00186321j -0.0175785+0.0226514j 0.0141065+0.000405832j -0.0242859-0.0228669j 0.0201355-0.0202925j 0.043989-0.00556689j 0.000883627-0.00669894j 0.0186943-0.0172983j 0.00340707+0.00861034j 0.00754354+0.000445227j -0.0152755-0.0119391j 0.00180788-0.0107628j -0.016195-0.00631657j 0.0114573+0.00308007j -0.00115129-0.00263165j -0.000456798+0.00308736j 0.00252761-0.00571587j 0.00740533-0.00486494j 0.00176692+0.00198852j -0.000766065+0.00776127j -0.0174283-0.00169496j -0.012048+0.00453621j 0.00119776+0.000405359j 0.01142+0.00281697j 0.00433239+0.0189786j -0.00512895-0.0138293j 0.0017142+0.00500361j 0.000225798+0.000740769j 0.00668287+0.0137801j -0.0080362+0.00202798j -0.0027358-0.00630977j -0.000859769-0.00469393j 0.00342078-0.00938144j -0.0113386-0.00140702j -0.00412996+0.00656535j -0.0143311-0.00673558j 0.01309+0.0106809j -0.00630499+0.0111718j 0.00807406+0.00103672j 0.00621161+0.00248417j -0.00436658+0.0044712j 0.0187031-0.0136199j -0.00123142+4.50711e-06j -0.000101259+0.000715734j 0.0107828-0.00171728j 0.00711782-0.0112989j 0.000724511+4.36777e-05j 0.00561811-0.00151415j 0.0112321-0.00163032j -0.00231443+0.00516779j 0.000642033+0.00887911j 0.00688176-0.00835684j -0.00214874+0.00444336j 0.00305842-0.0176346j 0.00463667-0.00777045j -0.0140597+0.0065276j 0.00489527+0.00246056j -0.00376768+0.00995415j -0.00267264-0.00233502j -0.00759217+0.00155644j 0.00141653-0.00125076j 0.0038822-0.00141549j 0.00106324+0.00204551j 0.00345403+0.00116826j -2.4662e-05-0.00157043j 0.000184278-0.000778216j -0.0105156-0.0116968j 0.0128757-0.00143102j -0.00122305+0.000969206j -0.0178589-0.00943082j -0.00470433+0.000939082j 0.0145291-0.011791j 0.00261712+0.00283999j -0.0117057+0.00177542j 0.00755026+4.92122e-05j -0.0102186+0.00252747j 0.00243815+0.000128118j 0.00167527-1.31368e-05j 0.0013283-0.00467563j 0.00479516+0.00303484j 0.00217654+0.00208417j 0.000338418-0.000378424j 0.000660135-0.000117933j 
-0.0152449-0.0352953j -0.0256895-0.0391403j -0.0674547+0.0526743j 0.34243-0.111817j 0.037864-0.260553j -0.0867111-0.16284j 0.0938684+0.190234j 0.219969+0.0449011j 0.0043967+0.110921j 0.19909+0.0282935j -0.0465657+0.0922469j -0.0484324-0.046614j 0.0719679-0.157059j -0.055963-0.082006j 0.0775644+0.190612j -0.00441875+0.0730627j -0.0189798+0.106524j -0.112968+0.227597j -0.0218055-0.0247318j -0.0251539+0.048361j 0.0323768+0.00899976j 0.0113513+0.038489j -0.0172173-0.0235608j 0.0268835-0.0231179j 0.0175539+0.0636827j 0.00549493+0.0181536j -0.0118222+0.00246197j 0.00225346-0.0223071j 0.00167695-0.0125566j 0.0202864-0.0618434j 0.000491231-0.0179916j -0.0322219+0.00546803j -0.00816881+0.00751316j 0.00751382-0.0276964j -0.0125183+0.0158651j 0.0113072+0.0048418j -0.0107413-0.0212284j 0.0139001-0.00517528j -0.00145574+0.025705j -0.00828501+0.0211714j -0.0123773+0.012394j -0.0250927+0.0102535j -0.00388402+0.0124025j 0.00841165-0.0166604j -0.00240077+0.00130762j -0.0157784+0.00588604j 0.0137608-0.0148611j -0.00998807+0.0122239j 0.0035603+0.00205571j -0.0209173-0.00208646j 0.0065086-0.00662393j -0.00751081+0.0014859j 0.0036501-0.00200011j -0.00132163+0.00535315j -0.0240763+0.0110611j 0.00509662-0.0053039j 0.00108764-0.0112176j 0.015113-0.00322314j 0.0123814-0.0111846j -0.00309969+0.0110958j 0.0237231-0.00243309j 0.00168985-0.00341106j 0.00894002+0.00224165j 0.00463201+0.00228525j 0.00607954-0.00632099j 0.0124284+0.00643966j -0.00292258-0.0147242j -0.0111453+0.00832164j -0.00600842+0.0112408j 0.00393291+0.0119774j -0.0031494-0.00646167j -0.00140002-0.0267745j 0.00801144+0.00965155j 0.010721-0.00306442j 0.000977211-0.0109989j -0.00602506-0.00230563j -0.000873886+0.0192229j 0.000571485-0.00937662j -0.00366562+0.00951204j 0.00288704-0.00644493j -0.00255799-0.0169152j -0.0120101-0.0201443j 0.00901524+0.00812421j -0.00619212+0.00243095j -0.000944971-0.00133417j -0.0024807+0.00333433j 0.0131944-0.000842729j 0.000797832-0.00974306j 0.00440913-0.00965769j -0.00761369+0.0027867j 0.00858151-0.0125135j -0.000896969+0.00376338j -0.0102475+0.00591681j -0.00753783+0.00358614j -0.0210121-0.0112093j -0.00238928+0.00580037j 0.0106447-0.00174648j -0.0108419+0.00536239j -0.00300615-0.00536947j 0.00304055-0.0084146j 0.0025248-0.00957974j -0.00769635-0.0113076j -0.00593151+0.0150295j -0.00255372-0.019329j -0.00402978-0.00664325j -0.0079566-0.00771642j 0.00996083-0.0155896j -0.00258201+0.0110863j 0.0127522-0.00138515j -0.00137641-0.0113885j 0.0168397-0.0218712j 0.00304657-0.00723974j -0.00293899+0.00414653j -0.000981919-0.00244301j -0.00432878+0.00271362j 0.0119695-0.0120814j -0.00668459+0.00322981j -0.00615613+0.00417628j -0.00112269+0.00774005j -0.010655+0.0267548j -0.000272084+0.00309047j 0.00664153-0.00460223j 0.00215431+0.0138086j 0.0036831-0.00781958j 0.0122789+0.0187383j 0.0012821-0.00581949j -0.0175477-0.00499825j -0.00894111-0.00144056j 0.00966536+0.00192788j -0.00764067+0.00595276j -0.0116499+0.0060397j -0.0136044+0.0128841j -0.00560036-0.00494386j 0.00292504-0.00460843j -0.000701316+0.00540083j 0.000282019-0.00164623j 
