-0.422719-5.27356e-16j -0.0500107+0.232679j 0.235322-0.184332j 0.194701-2.11137j 1.77283+0.176375j -0.533491-0.379947j 0.336122+0.474418j -0.302255-0.307842j -1.01478+1.442j -0.558518-2.05431j -2.4291+0.574107j 1.66869-2.63644j -0.0268854+0.683815j 0.434464+0.326373j -0.323367+0.664291j -0.429506-0.469821j 0.688396-0.236994j 0.115697+0.814265j 0.966294+0.182437j 0.284406+0.21417j 0.586243-0.483934j -0.262961+0.119216j -1.31899+1.20353j -0.266942-1.75954j 1.20988-0.312483j -1.28237-1.1333j 0.0198503+0.733143j 1.45385-0.558404j 1.49722-0.57133j -0.382031+1.40928j -2.8684+0.737958j 0.20969-3.25961j 0.569891-1.73174j 2.18256+1.15522j 0.50784-0.225395j -0.069442+0.629254j -0.624983-0.103298j -0.276918-0.514818j -0.486286+0.538428j -0.341739-0.703952j 0.305881-0.600354j -1.11762-0.0939147j 0.079002-0.442127j -0.329723+0.673297j 0.546272+0.262446j -0.0429923+0.686796j 0.880777+0.8615j 0.0850908+0.981345j 1.348-0.211135j -1.213+0.457413j 0.744699-0.298456j -0.913847-0.62801j 0.301584-0.110366j -0.637754+1.49173j -0.0860958-0.748746j -0.483671+0.791671j -0.627045-1.24606j 1.33028-1.04067j -1.99018-1.32312j 0.397052+0.182685j 0.722643-1.28571j 0.748397-0.656445j 0.485385+0.618485j -0.90723-0.969612j -1.07283+1.14026j 0.96177-0.172141j 1.84131+1.43074j 0.246223-0.430363j -1.57197+0.728896j -0.517063-0.242077j -1.3424+2.76799j -0.458723-0.99905j -1.82482+0.284526j 1.9901+0.845752j 0.870426+2.57612j 0.246646-1.38957j 2.20176-0.544514j -2.25587+0.0283091j 0.0601417+1.8609j -0.0580588+0.253563j 0.533466+0.20901j 0.254469-0.417276j -0.479752+0.164825j -0.223912+0.425703j -0.35803-0.806107j -0.545461+0.216998j -0.337423-0.311621j 0.659475+0.529545j -0.773546+0.38674j -0.575008+0.970681j -0.107243+0.566053j -0.194523+0.617372j -0.594791-0.295823j 0.136235+0.68957j -0.467854-0.0952072j 0.30065-0.0315961j -0.603954-0.679977j -1.17571-0.422528j 0.916036+0.385655j -0.111439+0.150269j -0.233827+0.0886031j 0.309392-0.0757229j -0.060773-0.214542j 0.0378911-0.196779j 1.41244-1.51438j 0.728306-0.0673131j 0.00319597-0.208759j 0.37816-1.13103j -0.0563207-0.176874j 0.595618+1.26415j 0.105771+0.37952j -0.232161-1.04329j -0.00310465-0.108627j 0.465548+0.202494j 0.501651-0.167009j -0.0429889+0.343969j -0.512773-1.65253j -1.72194-1.05087j -0.306028-0.347117j -0.460607-0.124682j 0.306166-0.21763j 2.12542-0.797154j -0.744026-0.256377j 0.230987-0.565265j 0.427769+1.10494j 0.345035-0.0902081j -0.218008+0.0132324j 0.497343-1.16611j -0.399651-0.946637j -0.453443+0.423319j -1.30532+0.788278j -0.832817+1.25862j -0.0452374-0.113359j -0.219157-0.852083j 0.40002+1.23712j -1.00585-1.19754j -0.995859+1.17574j 0.0157787+0.431992j 0.371553+0.039838j -0.172716-0.321149j 1.73547+0.218988j -0.856502+0.799352j -0.887292-0.691664j -0.401966+0.310019j 0.428996-0.338426j -0.802941-1.06628j -1.22292+0.619586j -0.5518+0.0782463j 0.051958-0.421304j 0.655097+0.0938661j -1.16227-0.438454j 0.265391-0.290521j 0.948418+1.36212j 0.320671-0.872554j -0.470874-0.260173j 0.0131413+0.684074j 0.778227+0.153705j -0.573621-0.338576j -0.993654-1.52689j 0.731152+0.714736j 0.460391-0.542976j 1.15591-0.723238j -0.27154+1.2951j 1.07244-0.249297j 0.352882+0.270991j -0.11948+0.241241j -0.373959+0.901472j 1.3507-1.32239j -0.57494+0.951681j -1.82917+1.18064j -0.14291+0.449583j -0.0611313+0.206508j -0.314461-1.24757j -1.40632-1.09739j -0.772028+0.206995j 1.00283-0.122629j 1.10547+1.72009j 0.381167-1.17907j -0.402744-1.0932j 0.359267+0.398302j 1.15678+2.1766j -0.332878+0.366702j -3.06296+1.02194j 0.375324+0.201922j 1.96938+0.1071j -0.687561+0.29096j 0.39804+2.77546j -0.180109+0.931552j 1.46491-0.0728257j 
-0.0500107-0.232679j 2.13761+1.19349e-15j 0.52412+0.71426j -0.317662+0.12594j -0.0795621+2.03243j 0.508128-0.914666j 1.37003+1.65521j 0.66295-1.70744j 0.248631-1.34425j -0.969477-0.530326j 1.61607-0.409205j 1.83128+0.264924j -1.4627-0.145191j -0.628456+1.20618j -0.842756+0.906551j -0.221289-1.12445j 1.73542+0.321869j -0.934977+1.28774j 0.293818+0.644188j 0.735691-0.0797369j 0.34324+0.03656j 0.0925782+0.725955j -0.0586218-1.02916j 0.891853+0.0181537j -1.61634-2.489j -1.81397+1.13924j 2.73514-0.390575j -0.867884+0.767789j -0.517199-2.2084j -0.413882-0.0559615j 1.12344+0.00617467j -0.210919+1.32782j 1.3609-0.644098j 0.429173+1.85306j 0.320469+1.25614j -1.57032-0.27264j -0.561984-0.600174j 1.02613-1.05902j -0.765894-0.0404747j 0.627764-1.06146j 0.813175-0.0190647j -1.07386-1.681j 0.485264-0.865532j -0.0428611+0.58042j 1.04832+0.745207j -1.64661+1.01324j 0.0401544+0.399833j -1.09283+0.495017j 0.905267+1.92893j -0.330195-0.462906j 0.523408-0.0496322j -1.1419+0.984317j -0.4553-0.516634j 1.27402+0.471661j -0.486616+0.351198j 0.859529+1.21588j 1.42326+0.551599j -0.340211-2.38176j -1.06721+1.69489j -0.319407-0.108948j -2.11827+0.547258j 0.376414+0.957817j 1.96335-0.386067j 0.457643+2.03074j 0.80389+0.596814j 0.401886-1.40741j -0.617548+0.493546j 0.113961+1.21762j 2.68178-0.526909j -1.301-0.308279j 0.457564-0.295989j 0.435398+2.0896j 0.286407+0.0350491j -0.202023-0.759338j -0.300254-0.562465j 1.11346-0.96534j -0.696213+0.302582j -1.3176-1.73595j -1.37082+1.06551j -0.673369-0.263153j -0.740958+1.29031j 0.959004+0.804431j -0.407691-0.485304j -0.931229-0.709695j 0.797035-0.954951j -0.592874-0.607978j 0.79856-0.749847j -0.281294+0.91067j -0.777917-0.684522j -1.84779-0.0895447j -0.162097+0.766255j 0.419069-0.212058j 0.123432-1.19804j -0.680751+0.58425j -0.937154+0.707841j 0.160914+0.442849j -0.278736-1.20725j -0.534561-1.73379j -0.668333-0.462963j 0.165097+0.39269j -0.0394765-0.29202j 0.0261758+0.109786j -1.45636+0.146834j -0.498565-0.577094j 1.76982-0.429196j 0.254202-0.491415j -0.96035+0.987496j 0.86771+0.191933j 0.00250882+0.110827j 0.458377+0.168613j -0.031624+0.851082j 0.403387-0.411156j 0.0840272+0.104515j -0.40702-1.17364j -1.35652-0.45583j 0.505497-0.366799j -1.40226-0.814947j -0.804699-1.62721j 0.198789-0.532771j 0.729716+0.258914j 0.442632-0.417474j 0.0781814-1.137j -0.187635+0.0953525j -1.03946+0.813801j -0.143779+0.328643j 0.205115+0.832848j 0.29904-0.236708j -0.906168+0.0255094j -0.290973+2.06579j 0.913678+0.726248j -0.382919+1.42931j -0.921966+0.556393j 0.38817+0.645669j -1.22387-0.369937j 0.703653-0.138607j -1.01553+0.580783j 0.592291-1.17844j 0.748577-0.467669j -0.0190075-0.396895j 0.969173+0.207108j -0.549471-0.79049j -0.542449-0.730651j -0.837706+0.148488j -0.303472+1.52925j -2.10625+0.696692j -0.678356+0.182213j -0.0239226+0.385362j 0.252318+0.889029j 0.0901164-0.659943j -0.575329-0.779785j 1.16995+1.53649j 0.0347278+0.934914j -0.695454-0.447105j -0.387868+0.392439j 0.455705-0.867145j -1.34574-0.0238489j -1.74743-0.750244j 0.964426+0.486247j -1.21289-0.48874j 0.630187-0.648473j -0.40754+0.624506j -0.0497184-0.722422j 0.975364-1.13058j -0.33761-0.74433j -1.5639+0.588958j 0.126553-1.59549j 0.806655-1.10297j -0.750859+0.461135j -0.825383+0.400964j 0.845202+0.385218j 1.26801+0.221857j 0.282568+0.457585j -0.980903+0.133367j 0.660385+1.46694j 0.175311+0.208858j 0.723665+1.64957j -0.769385-0.448638j 0.685189-1.16177j -0.874236+0.616602j -1.25602+0.857409j 0.130267-0.942182j -0.447491+1.02267j 0.667974-0.499409j 0.948879+0.806874j 1.30545+1.36538j 0.16348+0.587932j -1.05521+0.500278j -1.4166+1.0886j 0.810424+1.06205j 
0.235322+0.184332j 0.52412-0.71426j -3.10822-5.63438e-15j 0.445039-0.938466j 0.0298986+0.288601j -0.706879+0.205623j 0.675154-1.06099j 3.21644+0.578795j -1.68177-0.324645j -2.85974+0.893969j 0.0618356-1.59263j -0.445716+0.192797j 0.579785+0.907837j 0.913242-0.186365j 0.673956-0.396755j 0.137086+0.676103j 0.715421+0.745121j -0.466228+0.20887j -0.416848+1.90896j -3.1967-0.472102j 1.4993+1.23409j 1.27754-2.08042j 1.33412+0.805431j -1.09207+1.22636j -1.59775-0.0171191j -1.93372-1.61633j 0.602072-1.65512j 0.183299-0.311395j 2.08834-1.19824j 0.533789+0.759094j 0.0274167-0.925231j 1.14125+0.233287j -0.532644+0.0539679j -0.0323582-0.704873j 0.723781-0.638547j 0.400229+1.09124j 0.498859+0.0998206j -0.902302+0.0978078j 0.0240513-0.455134j -0.197927-0.0234776j 0.140624-0.200884j 0.258143+0.866156j 1.20971+0.0940606j -0.907409-2.58452j -0.957004+1.66808j 2.49938+0.0893359j -2.5909+0.519052j -0.763859-0.340954j 0.698598+0.332277j 1.55788+1.03506j 1.14603+1.26338j -0.217946+1.00984j -0.38734+2.00777j -0.157804+1.34191j -1.43767+2.05755j 1.62336-0.046934j -0.240349+0.387537j -0.337903-0.396456j -1.81481-0.309973j -1.39727-1.02817j -0.800854-1.33878j 1.16077+1.77858j 0.422102-0.599142j 0.226531-0.772602j -0.270369+1.51502j 1.17507-2.03515j -1.83374+0.846115j -0.659585+0.126843j -1.51345-0.415661j -1.79505-1.58185j 0.683026-0.97038j 0.291868-1.05579j -0.0400077-0.445014j -0.454687-0.647922j -0.821266+0.135799j -0.512663+0.0780823j 0.211101+0.677831j 0.107122+0.730819j 0.549386-0.14695j 0.0373749+0.510839j 1.11871+0.168909j 0.307392-0.857558j 0.269446-0.13336j -0.209046+0.816111j 0.304134+0.524725j 0.308249-0.0492763j -0.6801-0.327214j -0.250926-0.340101j 0.302716-0.342592j 1.19995-0.390843j -0.79455-0.06685j -1.04539-1.00705j 0.110819+0.842685j -0.0869709-0.369676j -0.350548-1.86862j -0.450607-0.149919j -1.15148+0.135734j 0.443487+0.639646j -1.27134+2.02573j -1.14769+0.359044j -0.135887+0.0576292j -1.2383+0.420855j 1.68505+1.41771j 1.85153-1.30984j -0.373425-0.889548j 0.343277-0.400283j 2.04641+0.477253j 0.77168+0.972321j 0.417927-0.348239j 0.012597+0.473411j 0.649644+0.402377j 1.39635+1.39607j 0.984383-1.16921j -0.0170955-0.604384j -0.13593-0.494769j 0.668753+1.6747j -0.609712+0.580574j -0.93795+0.718185j 0.855853-0.246555j 0.495277-1.32802j -0.768073+0.0561282j 0.697147-0.0108878j -0.0302044+0.127768j -1.34223-0.984088j -0.900526+1.53522j -0.80633+1.8122j -0.496753-0.766533j -0.764495-0.0591195j -0.570416+0.211804j -0.250786+0.331338j 1.18952-0.071083j 0.826837+0.374781j -0.4501-0.146968j -0.481491+0.266495j 0.0612413+1.29713j -0.322262-0.0129233j 0.774958-0.757779j 0.775104-0.542697j 1.09651+0.0984386j 0.957001+0.349358j 1.01505-1.15316j -1.41434-1.18335j -0.07598+0.656445j -0.882915-1.32543j 0.0036273-0.0358028j -0.405668-1.37172j -0.938403+0.230958j -0.224133+0.453609j 0.879901+0.230184j -0.937868-0.153326j 1.09195+1.13494j 0.243282-1.17205j -0.576763-0.64928j -0.794598-0.754257j -0.0986317-0.233583j 0.442797+1.09178j -0.440968-0.939376j -0.0950629+1.06261j 1.46417-1.69158j -0.288991-0.566192j -0.0960553+0.592718j 2.03313-0.501121j 0.565476-0.98185j 1.54026-0.917389j 0.654541+0.73092j -0.343036+0.236703j 1.29835-0.231268j 0.686961+1.44715j 0.957409-0.35856j 0.78908-0.18898j 1.21865+0.964186j -0.189537-0.693207j -0.900958-1.51818j 0.927417-0.952786j -0.796091-1.66955j 0.024152-1.02068j 0.913881-0.871865j 0.638847-0.796158j 0.966909-0.0508033j 0.458346+0.300004j -1.0033+0.00564363j 0.175361-0.0388704j 0.00809901-0.254045j -0.0184658-0.434229j -0.0807815-0.502647j 0.0445042-0.564368j 0.161144-0.0645072j 0.753682-0.0992595j -0.107433-0.457897j 
0.194701+2.11137j -0.317662-0.12594j 0.445039+0.938466j 2.08103-2.19269e-15j -0.221043-0.596625j -1.85203+1.19353j 1.30887+0.25346j -1.82169-0.0888799j -0.200226-1.67045j 1.50815+0.882144j 0.715412-1.49068j -1.11522-0.666289j 1.04409+1.8565j 1.71358-0.0823497j 0.321051+0.995433j -0.778006-0.216953j -0.261227-1.06437j 0.178977+0.0405571j -2.96863+1.52125j 1.97382+2.27172j 0.502966+2.56675j -2.34533+1.04295j 0.191221-0.554956j 0.215429+0.371124j 0.111753-0.801093j 0.207272-0.28367j 0.521716+0.393708j -1.61378-0.298088j 0.298807+0.305476j 0.754975-1.47572j -0.315254-0.88083j 1.16471-0.0823111j -0.858183-0.624875j 0.952684-0.962887j 1.67258-1.01305j 0.365868+2.35206j -0.101132+0.487506j -1.6577-0.44052j -0.30602+0.186917j -1.24329-0.198944j 0.14906-0.4227j -0.541717+0.741746j 1.09904+1.93547j -0.77568+1.73819j -2.51242+1.0253j -2.18595-1.05889j 0.103963+0.424031j 1.11017+0.860989j -1.08584-0.279647j 0.387155-2.06694j 0.0754356+1.71844j -1.7998+0.844625j 0.84994-1.0948j 0.515677-0.298511j 2.46936+0.0723652j 1.05564+2.50419j 0.293007+0.900175j 0.443182-0.126536j 0.612271+0.539936j -0.24892+1.75612j 0.404845-1.26022j -1.15758+0.335706j 1.51096-0.0220813j -0.133936-0.182748j 0.349776-0.579539j 0.0116747+0.575457j -1.07938-0.861407j -1.5454+0.100304j 0.0669356+0.208991j 0.577112-0.226074j 0.201407-1.71496j -0.442316+0.11183j -0.533835-0.414406j -1.26774+0.0872141j -0.560219+0.937539j -0.670093-0.51078j 0.840634+0.661066j -0.807582+1.13822j 0.891988+0.638405j -0.201501+1.09198j 2.20771+0.861768j 0.985589-1.69584j -0.012296-0.0148342j -0.755071+1.58471j -0.0121452+0.107544j 0.131277+0.134677j -1.28094-0.933113j 1.03709-0.191103j -0.11449+0.0488176j 0.756181+1.4725j -0.432036-0.362397j 0.137241+1.05297j -0.900238+0.573031j -0.144954+0.403377j 0.613817-1.38322j 0.97349-1.03398j 1.13511-0.304809j -0.583767+0.412844j 1.92639-0.47024j -0.704678-0.28103j -0.891179-0.511609j 1.12423+0.828135j -0.63471-1.44699j 1.69658+0.316299j 0.601135+1.35145j 0.114295-1.2342j -0.294818-0.928689j -0.669931-1.42244j -0.516012+0.439948j -0.855706-0.587847j -0.453249-0.124871j 0.800479-1.31761j -1.16351+1.10411j -0.573987-0.557041j 0.254051-0.916432j 0.173287+1.35605j -1.4032-0.134634j 1.64866-0.933374j -0.393189-0.495754j -0.928313+0.373099j 0.35329+0.65729j -0.526453+1.08303j -0.263795+0.998474j -0.780623+0.957971j -0.413701+0.2609j 1.29719+0.638676j 0.626844+0.424797j 0.643869+1.09968j -2.08831-0.00769149j 1.14666+0.05236j -0.636204+1.73616j -0.718328-1.05797j -0.464925+0.704968j 1.35216-0.130347j -0.0443665-0.052781j 0.239378+0.338313j 0.873385+0.900226j 0.335318+0.0829753j -0.0420569-0.811814j 0.727675-0.34113j -1.43643+0.246529j -0.695507-1.13105j -0.642438+0.603271j 0.819967+1.63949j -0.621415-2.41906j 0.909807+0.175954j -0.366648-0.503174j -0.12111-0.0726483j -0.306308-0.365307j 0.0416297+0.378814j -0.627564+0.560301j -0.419209-0.535336j 0.651626-1.43781j -0.0410227+0.943133j 2.37824-0.462747j -0.352445+0.50721j -0.185445-0.349638j 0.327518+0.36184j -0.429682+0.77231j -0.898149+0.0722785j -0.0440414-0.0586026j 0.11581+0.786666j 0.361949+0.182878j 0.166458+0.392867j 0.243363-0.835049j -0.381119-0.797347j 0.928376-0.363372j -1.44449-0.315041j 1.15763-0.534928j -0.479826-1.0119j 0.213184+0.202909j 0.239794-0.74341j 0.145173+0.569458j -0.0791315+0.754409j 0.00595182-1.33891j -1.11043-0.793962j -0.425975+0.417998j -0.502887-0.782393j 0.8114-0.569833j 0.12055-0.736853j -1.35894+0.274609j 0.540514+0.292694j -0.685758-0.822884j 0.326883-0.711495j 0.904689-0.778077j -0.109221-0.532253j 0.190162+0.82533j 0.980343+0.470483j 0.436399-0.587546j 
1.77283-0.176375j -0.0795621-2.03243j 0.0298986-0.288601j -0.221043+0.596625j -0.701348+8.88178e-16j 2.51988+2.34802j 2.27112-0.358362j -0.449228-2.14709j -0.683576-0.503911j -0.654321-0.957446j -0.0161243+1.07198j -0.503515+0.631686j 1.01212-2.75716j -0.98345-0.916748j 2.6323+3.35092j -2.59772+0.979574j 1.23856-0.179913j -0.510651+0.565965j -0.689203-0.436513j -1.26076+0.981567j -0.720378+0.692772j -0.371585-1.28887j -0.973428-1.48409j 1.78698-0.502572j -0.224216-0.0185629j 0.200352-0.660808j 0.276296-0.0845884j 0.662948+0.898943j 0.328828+0.385744j -1.08717+0.418385j 0.0339612+0.868176j -1.05309-0.294214j -0.343779+0.428717j -0.452422-0.528972j -2.17948-0.885703j 1.78361-1.84436j -1.51444+2.51897j -0.273645+0.561775j 2.03293+3.01136j -0.060497-2.73408j 0.152566+0.736057j -3.60366-0.372161j 0.851708+0.735718j -0.630668-0.0590618j -1.2033+1.07807j -0.50986+0.558512j -0.288955-0.606542j -0.981402+1.69355j 0.110408+0.410166j 1.75014-0.244215j 0.374506+0.987628j 0.0825158-0.879597j -0.60064-0.0153302j -0.261234-0.668969j -0.173926+2.19447j -1.33411-0.329704j 0.402744+1.28278j -0.0963194-0.336443j 0.877063-0.129884j -1.59254-0.421015j -1.35598+1.354j -0.502985+0.568001j -0.0286789+0.82156j 0.187453-0.350923j 0.148925-0.515282j 0.653292+0.653573j -0.306531+0.0294381j 1.20858+1.33016j -0.257657-0.174307j 0.660735-0.506136j -1.02182+0.960379j 0.313573-0.145505j -0.0853455+0.605008j 0.669965+0.873628j 1.09924-0.0290387j -0.22046+0.20203j 0.0484928-0.873251j 0.46391+0.403344j 0.322754-0.384187j 1.05164-0.475626j -0.750778-2.50569j -2.30882+0.183239j -0.477907+1.07872j 1.8936-0.302197j -2.38841-0.457418j -0.436107+1.81412j -0.188272+1.84431j 0.954632+0.777878j -0.425456+2.53472j -0.852107+2.07015j -0.580381+0.765089j -1.01732-0.417593j -1.00064-0.838171j 1.52304+0.727282j -0.616659-0.882926j 2.17583-0.0956716j 1.14997-0.619603j -1.53589-1.01789j -0.875807+1.6778j -1.00076+0.20518j -0.245362-1.12363j -0.720422-0.983517j -0.291606-0.952365j 1.05849+0.246385j 1.48152+1.80988j -0.380627-0.768301j 0.799468+1.48166j 1.62402-0.561652j -0.116316-0.205931j -0.220222-0.0171842j -1.12705+0.382807j -0.0297628+0.824514j -0.983122-0.208683j -0.0756721-1.04601j 0.642486-0.478509j 0.122977+0.632773j -0.983587+0.703307j 1.91358-1.97843j 0.427142-0.0388657j 0.53751-0.927613j -0.980195-0.665625j -0.266194-0.0374235j -0.650734+0.225216j -0.997556+0.161765j 0.573243-0.846666j -1.13328+0.605542j 0.183073+0.486511j -0.825043+0.433534j -0.51242-0.597705j -0.00608353+0.504048j 1.22665+0.790474j -0.943946-1.13053j 0.016192-0.22431j -0.807582+1.15099j -0.537498+0.702806j -0.599769+0.742812j -0.288635-1.08767j 0.21213+0.231993j 0.211835+0.617992j 0.448349+0.758894j -0.726346-1.53866j 1.07011+0.400627j -0.581572+1.01442j -0.235059-0.0645395j 0.480229-0.258136j 0.451404-0.265692j 0.750662+0.414521j -0.184225+0.0784751j 0.39124-0.0701975j -1.76413-0.881091j 0.205385-0.095966j 0.449016-0.077213j -1.21769+0.574038j -0.911534+0.14243j 0.266157+0.96923j 0.653868-0.970142j 0.0839577-0.118194j 1.02261-0.60062j -0.40684+0.0861051j 0.416567+0.772198j -0.624535+1.21872j 0.00745471+0.551092j -0.173026-0.0477955j -0.0164097+0.608075j 0.0337663+0.446402j 0.864497+0.164489j -0.626897-1.2543j 0.418578+0.649072j -0.486085-0.185553j -0.885456+0.528434j -0.456616-0.425511j -0.319166+0.114961j 1.13773-0.0431449j 0.704245-0.162286j -0.234046+0.601823j 0.0598194+0.304628j 0.236486+0.770664j -0.497739+0.657281j -0.48355-0.241102j -0.0302159+0.0510999j 0.677705+0.712414j 0.245633-0.342629j -0.504089+0.600176j -0.322124-0.0511221j -0.342598-0.523141j -0.129136+0.363283j 0.539762-0.090296j 0.0816352-0.300967j -0.199964-0.180253j 
-0.533491+0.379947j 0.508128+0.914666j -0.706879-0.205623j -1.85203-1.19353j 2.51988-2.34802j -0.499641+1.66533e-15j 0.429093+0.601454j 0.372424-0.189283j 0.350943+0.552109j -0.707339-0.316505j -1.83252+2.27339j -0.951266-1.46976j -0.0604854+0.210453j 0.403265-0.156225j -0.338239+0.315027j -0.67588-0.0917737j 0.488434+0.0757325j 0.154364+0.481233j 0.0706601+0.0920858j -0.0354386+0.203327j -0.043637-0.141077j -0.212728+0.0110779j -0.532513+0.259022j -0.403862-0.0163338j 0.840191+0.954029j -0.445305-1.03324j 0.945849+1.3505j 1.7987-0.366591j 0.0144883-0.840464j 1.55987+0.58765j -1.12508+1.23672j -1.0008+0.490837j -1.21708-2.57667j -0.274907-1.19716j 0.0987899+0.236522j 0.217107+0.220733j -0.0540408-0.470082j -0.485022-0.035369j -0.0383413+0.473433j 0.386587-0.569677j -0.367806-0.207296j -0.625222+0.200468j 0.141615+0.182947j -0.394206+0.104194j 0.0851617+0.100945j -0.208167+0.376239j -0.138431+0.414548j 0.452669+0.530113j -0.00232553+0.144419j -0.664016-0.0417437j 0.168069-0.130917j 0.602748-0.633924j 0.181864-0.234654j -1.17737+0.77109j 0.0637547-0.0760855j -0.0148924+0.871585j -0.614687-1.3584j -0.103299+0.952974j -0.17131-0.287949j 0.161691-0.340955j -0.0599087-0.134538j 1.4396+0.308358j 0.73736+1.05734j -0.936147+0.537087j 0.314938+0.937764j 0.95249-0.415929j 0.719748-0.0103102j -1.41127-0.210623j -0.356841+0.131678j -0.301269+1.2642j -0.315998+0.721149j 0.0682284+0.587619j -1.58471+2.83202j -0.401399-0.392917j 0.547955+1.05225j -1.40992-1.99824j -2.87818-0.0962142j -1.24588+0.435605j 1.08644-1.76354j -0.360975+0.0508669j 0.0113639+0.114216j -0.251023-0.23391j -0.586519-0.269571j 0.051761+0.186344j 0.242424-0.176j 0.326246+0.343616j -0.419758+0.184018j 0.281073+0.895143j -0.0337071+0.355844j -0.311427+0.0298254j -0.400006-0.122302j -0.436129+0.341686j -0.0213619+0.574103j 0.682788+0.14273j 0.193126+0.0301608j 0.322339-0.172576j 0.0400336-0.966924j -0.323732+0.32677j 0.0841472+0.297023j 0.215+0.191746j 0.0559698-0.0486734j 0.341184-0.281192j -0.070052-0.0298545j -0.156891-0.168964j 0.697994+0.090316j 0.0339759+0.483653j 0.168406+0.208048j -0.585062-0.713879j -0.02271+0.0379359j -0.357521+0.912007j -0.0523342-0.689106j 0.260923-0.184121j 0.0914207+0.181123j 0.312203+0.155465j 1.02576+0.732072j 0.091552-0.1183j 0.347085+0.0241371j -0.568083+0.390655j 0.2296-0.169311j -0.343871+0.127526j 0.193293-0.270512j 0.580452+0.393709j 0.223486+0.117269j 0.430368-0.394877j -1.0472+1.39478j 0.0357551-0.484525j 0.0836113+0.240659j -0.0792858+0.47552j 0.689113-0.437045j 0.508834+1.20039j -0.138438-0.148774j 0.548867+1.05426j 0.508137+0.402004j -0.507454-0.364678j 0.764498+0.0169315j 0.280401+0.0321336j 0.466802-0.365767j -1.30122+0.0585405j 0.0853175-0.0322593j -0.543561+0.123717j 0.370044-0.0590582j -0.236739-0.916198j -0.845741-0.131359j -0.929382+0.0518507j -0.33673-0.690594j -0.389296-0.00874419j -0.0117563-0.206796j -0.454389+1.20624j 0.534173+0.678469j 0.118769-0.321475j -0.256746-0.720274j -0.953607-0.527972j 0.378842-0.390481j -0.549823-0.989314j 0.592418+0.498548j 1.07536+0.442774j 0.175759+0.466432j -0.249994+0.120078j -0.794726+0.598259j 2.4617-0.371586j -0.477017-0.607985j -0.138103-0.361163j 0.204238+0.544403j 0.407166-0.129128j 0.292308-0.361259j -0.545749+0.251659j -0.00609047-1.15494j 1.04536-1.25464j 0.752461+0.178431j -1.41667+2.10554j 0.240838-0.388386j 1.19773-0.157246j 0.0942643-1.02781j -0.515231+0.694496j -0.564617+1.03087j 0.133565+0.122082j 0.797589+0.616702j -1.1853-1.6416j -0.926765+0.127353j -0.86319-0.411765j -0.3519+0.742462j 0.975582+2.05573j 1.32063-0.208891j 0.800049-0.653252j 1.86248-1.25445j 1.11639+0.521332j 0.705196-2.70899j 0.451376+1.56236j -2.11886-0.531834j 
