-0.0073657-0j 0.143586-0j -0.00122762-0j 0.0145779-0j -9.04225e-06-0j -0.00665635-0j 0.0833199-0j -0.00107416-0j 0.0209396-0j -0.000126591-0j 0.00122742-0j -5.89723e-07-0j 
0.00106315-0j 0.000108507-0j -0.0168332-0j 0.0978316-0j 0.0355845-0j 0.000960761-0j 0.000126591-0j -0.014729-0j -0.00150327-0j 0.080707-0j 0.0252447-0j 0.00388152-0j 
0.00607639-0j 0.000620169-0j -0.144821-0j 0.000126591-0j 7.45947e-06-0j 0.000112065-0j -0.00211153-0j 1.80845e-05-0j 1.84574e-06-0j -0.000304773-0j 2.17523e-07-0j 9.9285e-09-0j 
-0.00107416-0j 0.0209396-0j 0.00841428-0j -0.201965-0j 0.000251864-0j -1.98106e-05-0j 0.000247976-0j 0.000150255-0j -0.00292905-0j 3.57922e-05-0j -0.000522383-0j 4.19476e-07-0j 
8.95137e-05-0j 9.13595e-06-0j -0.00213341-0j 0.0252447-0j -0.282615-0j 1.65088e-06-0j 2.17523e-07-0j -3.80966e-05-0j -3.88822e-06-0j 0.000425017-0j -0.00199478-0j -0.000950402-0j 
0.718079-0j -0.00038371-0j -0.000626596-0j -7.83245e-05-0j -4.61531e-06-0j 0.00325884-0j 0.00042939-0j -0.100446-0j 5.36737e-05-0j 6.19771e-05-0j 6.32551e-06-0j 2.88719e-07-0j 
0.00038371-0j 0.706839-0j 6.39516e-05-0j -0.00152685-0j 4.71048e-07-0j -0.000332604-0j 0.00837046-0j -5.36737e-05-0j -0.0988733-0j -6.32551e-06-0j 0.000123309-0j -2.94672e-08-0j 
0.000626596-0j 6.39516e-05-0j 0.701892-0j -0.00124014-0j -0.000146921-0j -0.00054314-0j 0.0102338-0j 0.00411949-0j 0.000420444-0j -0.140326-0j 0.000150758-0j 1.15006e-05-0j 
-7.83245e-05-0j 0.00152685-0j 0.00124014-0j 0.684711-0j -0.00262159-0j 6.78925e-05-0j -0.000849834-0j -0.00104083-0j 0.0202898-0j 0.00570318-0j -0.169473-0j 0.000274289-0j 
4.61531e-06-0j 4.71048e-07-0j -0.000146921-0j 0.00262159-0j 0.662621-0j -4.0006e-06-0j -5.27126e-07-0j 0.000123309-0j 1.25851e-05-0j -0.00207443-0j 0.0199711-0j -0.216469-0j 
-0.710713-0j 0.000379774-0j 0.000620169-0j 7.75211e-05-0j 4.56797e-06-0j 0.00336267-0j 0.00044307-0j -0.103646-0j 5.53838e-05-0j 6.39516e-05-0j 6.52704e-06-0j 2.97917e-07-0j 
-0.000379774-0j -0.699589-0j -6.32957e-05-0j 0.00151119-0j -4.66217e-07-0j -0.000343201-0j 0.00863714-0j -5.53838e-05-0j -0.102023-0j -6.52704e-06-0j 0.000127237-0j -3.0406e-08-0j 
-0.000620169-0j -6.32957e-05-0j -0.694692-0j 0.00122742-0j 0.000145414-0j -0.000560444-0j 0.0105598-0j 0.00425074-0j 0.000433839-0j -0.144797-0j 0.000155561-0j 1.1867e-05-0j 
7.75211e-05-0j -0.00151119-0j -0.00122742-0j -0.677688-0j 0.0025947-0j 7.00555e-05-0j -0.000876909-0j -0.00107399-0j 0.0209362-0j 0.00588488-0j -0.174872-0j 0.000283028-0j 
-4.56797e-06-0j -4.66217e-07-0j 0.000145414-0j -0.0025947-0j -0.655824-0j -4.12806e-06-0j -5.4392e-07-0j 0.000127237-0j 1.29861e-05-0j -0.00214052-0j 0.0206074-0j -0.223366-0j 
