-0.0212162+6.93889e-18j -0.0471171+0.160003j -0.00261529+0.37908j -0.0062928+0.387096j 0.0345668+0.293661j 0.012342+0.0804564j 0.023521+0.0575719j 0.0338662-0.0757153j -0.0133985+0.0047494j 0.00327915+0.00635193j -0.00339639+0.00238632j 0.0101261+0.0144226j -0.00680983+0.000554614j -0.0105715-0.0112204j -0.0136734+0.00801787j -0.00990434+0.0154051j -0.0103638-0.0139638j 0.0145387-0.00698322j 0.00536014-0.0145378j -0.0144847+0.0394537j -0.00511265-0.00848283j 0.00625604+0.00396876j 0.00246413+0.0108906j 0.0104037-0.00137193j -0.00224596-0.00881775j -0.00714337+0.00225306j -0.0004878-0.0105324j -0.00240344-0.00615288j -0.00782405-0.00153364j -0.00133931+0.000450579j -0.00841067-0.00544983j -0.0154694-0.00263332j 0.00062886-0.00228654j -0.00326385+0.00236244j 0.000869022+0.00361732j 0.000478357-0.00510056j 0.00121738+0.00299632j -0.00227833+0.00258411j -0.0031994-0.0026239j -0.00356758+0.00252191j 0.00059841-0.00662041j 0.00226421-0.00731052j -0.0054215-0.00298799j -0.00885959+0.00581612j -0.0106032+0.00785597j 0.00785428-0.0121103j 0.00280379-0.0113428j 0.00898551+0.0138163j 0.00979423-0.00246838j -0.00378722-0.00162827j 0.0034367-0.0178652j -0.0028682-0.029262j 0.000150943-0.0209705j -0.00300511+0.00136799j 0.000600876-0.016126j 0.0180604-0.00157861j -0.00470075-0.00696931j -0.00125473+0.00299803j -0.0152597+0.00945894j 0.00661209-0.0047441j -0.00419154+0.000921891j 0.00164879-0.00879693j -0.00598434+0.00813942j 0.00172349+0.00606125j -0.00184355+0.00690345j 0.00086958-0.000263662j -0.00314943-0.00257941j 0.0014166+0.00524551j -0.00137353+0.00107655j 0.00282375+0.00349183j 0.00275349-0.000144263j 0.00303474+0.000757327j 0.000629599-0.0104521j 0.00181389-0.000451205j 0.000899708+0.00095434j 0.004816+0.00454405j 0.00410239-0.000141855j 0.00357833-0.00111381j -0.000311607-0.00402462j 0.000376833+0.0041077j -0.0131402+0.00670955j -0.0106467+0.0010864j -0.0021446+8.72806e-06j 0.0149211+0.000297568j 0.018762+0.00293135j 0.014696-0.0078414j -0.00157672+0.00989722j 0.00493537-0.00132151j 0.00434434+0.00332504j 0.0019131-0.00141771j 0.00933537-0.00428239j 0.0116315+0.00222158j 0.00310791+3.31161e-05j -0.00814907+0.00177584j -0.00674782+0.00650838j -0.0033204+0.0124042j 0.00456033-0.00312695j -0.00310708+0.00493653j -0.0041384+0.00695439j 0.00186779-0.0030609j -0.000362674+0.00395058j 0.00105023+0.000723205j 3.64931e-05+0.00191521j 0.000846475-0.002405j -0.00218373-0.00403032j 7.69909e-05-0.000143059j 0.000843651-0.0128616j 0.00599844-0.000526775j -0.0194313+0.00481756j 0.000820468-0.0025006j 0.00601181-0.0143286j -0.0082405-0.00273947j 0.00579698-0.0115222j 0.0178576-0.00418418j 0.00580911+0.00358158j -0.0204459+0.00221814j 0.00305701+0.00317484j 0.00853373+0.00182537j -0.00304374+0.00138043j -0.017866-0.00359995j 0.0196476+8.18179e-05j -0.00374589+0.00789279j -0.00597894-0.00275433j 0.00264114+3.47406e-05j -0.00435282+0.00208078j 0.00258742-0.0050124j -0.00313869-0.000938957j -0.000118094+0.000113226j -0.00103726-0.00197238j 0.000813444+0.00333172j 
-0.0471171-0.160003j 0.149282-3.46945e-16j -0.0869808+0.0951704j 0.0428973+0.0680073j -0.149512-0.212158j -0.163834+0.315936j -0.000965303-0.335708j -0.162921+0.314622j 0.0446069+0.024295j 0.0188166+0.0295646j -0.0182169+0.0158029j 5.8091e-05+0.0221318j 0.0151294-0.0204933j 0.00110701+0.00667669j -0.00948006-0.101903j -0.0209078+0.0264921j 0.0138847+0.0312623j 0.00707881-0.0319784j -0.0503173+0.0440392j -0.00815429-0.0180556j -0.00284886+0.0271432j -0.0091296+0.0360859j 0.0470739-0.0556016j -0.0195756-0.0204347j 0.00426446+0.0313419j -0.000386957-0.0652173j -0.00120149-0.0107056j 0.000122693+0.00408945j 0.0242664-0.0185344j -0.00967481-0.0181266j -0.00455196+0.0277084j 0.00136069+0.0446141j -0.00831382+0.00843072j 0.0252859-0.0179289j -0.00202694-0.0319395j 0.0085121+0.000246757j 0.0162725-0.00366096j -0.0112775-0.00244323j -0.00687242+0.00548094j 0.00560851-0.0148908j -0.00426014+0.0123997j -0.00313349+0.0161569j -0.0195406-0.00540837j 0.00473457-0.00780989j 0.00792238-0.00955741j 0.0131159-0.00780719j 0.00336125+0.00755509j -0.00152472-0.00523597j -0.00092882-0.00889967j -0.000154991-0.0055509j -0.003914+0.0248012j -0.00128592-0.00979337j 0.00151916-0.00566033j -0.000314671+0.0120779j 0.00858843+0.00396983j 0.00122398-0.00956297j 0.00690837+0.00178307j -0.00350699+0.00431997j 0.0151153-0.0222628j -0.00252308+0.0172025j 0.00774497-0.0195986j 0.00488623+0.00478733j -0.00353876-0.000823779j 0.0057395-0.0225339j -0.00579708-0.00627372j 0.00697519-0.00286045j -0.00162421+0.00861818j -0.00241047-0.0185185j 0.00531441+0.00661529j 0.00809662-0.00105193j -0.0146863-0.00127105j 0.00807565+0.00514511j -0.00397552+0.00759205j -0.000549983-0.00024615j 0.00998264+0.011188j 0.00145266+0.000461892j 0.00978521+0.0197807j -0.000743695-0.00169567j -0.00289368+0.000664483j -0.00275668+0.00413451j -0.000153315-0.00211041j 0.00755974-0.00695574j -0.00166643-0.00452562j 0.0070055+0.00863396j 0.00680277-0.012584j 0.00270653+0.00187369j -0.00290261-0.00632036j -0.00557162-0.00317912j -0.000236689-0.000383106j 0.000842552-0.00864327j 0.0045485+0.000980555j -3.51985e-05+0.00585804j -0.0059554+0.00312229j 0.017315+0.0040164j 0.00634419+0.00102274j -0.00162277-0.00614624j -0.00930009-0.00313146j 0.0120869-0.00665438j 0.00577342-0.00252378j -0.00841862+0.0195699j 0.0229148-0.0159361j 0.00145131+0.0145824j 0.015916-0.00474496j -0.00139027+0.00848889j 0.00452516+0.0173675j -0.0084691-0.0154316j 0.00400854+0.00223129j 0.00294804-0.00256004j -0.00165218+0.000429621j 0.00794564+0.000479996j -0.000687563+0.00122671j -0.00164237+0.00329274j -0.000225828+0.000524438j 0.00130636+0.00207032j -0.000121485-0.00092766j -0.00060163-0.00535118j -0.00177116+0.00633868j -7.44039e-05-0.00155063j 0.0023665-0.00327141j 0.00791293-0.00464275j 0.00215172-0.00960498j -0.00798914-0.0109084j 0.00775511+0.0104187j -0.000223044-0.00433512j 0.00668395-0.013819j 0.005639+0.00663966j 0.00869028+0.00796893j 0.00857419-0.00250735j 0.000342757+0.00625784j 0.00295992-0.0134773j 
-0.00261529-0.37908j -0.0869808-0.0951704j -0.540867+5.42535e-16j 0.0302369+0.00288077j -0.264023+0.031491j 0.106402-0.00274193j -0.131809-0.13406j 0.0496722-0.0836803j -0.02013-0.00636802j 0.0758958+0.0248563j 0.016274+0.00097197j 0.0218649-0.0254097j -0.0210804-0.022028j -0.003856+0.00479104j -0.0127876-0.000805314j -0.00538691+0.00213084j 0.0037539+0.00576413j -0.00545593-0.00108523j 0.0412727-0.0349519j 0.0214641-0.00934695j -0.00739592-0.0106678j -0.0217571-0.0196291j -0.0442951+0.0150591j -0.0193548-0.0270639j 0.00895379-0.00146276j -0.00640829+0.00667984j -0.0126843+0.0102219j 0.0057532-0.0117351j 0.00333471-0.0250583j 0.00334011+0.0380076j -0.00965126-0.0038903j 0.00910745+0.0296239j 0.0163233-0.0228524j 0.000706207+0.0205206j -0.00169682+0.0124287j 0.0222355-0.000786398j -0.0109034+0.000111967j -0.0099049-0.000649596j -0.0130815-0.00127158j -0.00675468+0.0151388j 0.00188975-0.00557214j 0.021625+0.00411228j -0.000476987+0.0148824j -0.00379865-0.00861992j -0.00777014-0.00225457j -0.00329397+0.00439225j 0.00714293+0.0037088j -0.00344405-0.00862655j 0.000814601-0.000494858j -0.0071388+0.00533095j 0.00592192+0.0120209j 0.00676389+0.00389588j 0.00232421+0.00198158j 0.00968569+0.0085539j 0.00153936-0.0119204j -0.000314781+0.00646098j -0.00690336+0.00331j 0.00652078+0.000536333j -0.00751613+0.00254071j 0.00152273+0.0026281j -0.00982412-0.00346878j -0.00341748-0.00361931j 0.00748105-0.00770147j 0.00252832-0.00164841j -0.0126223-0.0111536j 0.00525658-0.00399815j 0.00488953+0.00333435j -0.0019137-0.00536641j -0.00343229+0.000265307j 0.00108003+0.000110356j 0.00665544-0.00815801j 0.00480673+0.00315567j -0.0119962+0.00514667j 0.00506646-0.000734281j -0.000848539-0.000178495j 0.00649468-0.00818317j -0.00295261+0.00341422j 0.00093988-0.00827787j -0.00369448-0.00764711j -0.00754356-0.00705805j -0.00523405-0.00430677j -0.00130225-0.0105272j 0.00793103+0.00582735j 0.00408854+0.00126713j 0.00342756+0.00585406j -0.011189+0.00182526j -0.00620315+0.00096109j -0.0144373+0.00444603j 0.00190198+0.00368313j -0.00172181+0.000129489j 0.0282997+0.0104266j 0.00266986-0.00991972j 0.00906449-0.00624784j 0.00543141-0.0053831j 0.00681861+0.00483763j -0.00109583-0.00139867j 0.0124518-0.0080927j -0.0258904-0.00308145j 0.0145129+0.00254832j -0.00834902+0.00738472j 0.000227254+0.000702155j -0.00102495-0.00761561j -0.0139621+0.000710766j 0.00247295-0.00106709j 0.0064752+0.00124148j -0.00649189+0.000509273j 0.0188431-0.00356896j -0.00542534-0.00238531j 0.00493024+0.00486508j 0.00844845+0.00155873j 0.0224391-0.00296629j 0.00453332+0.0050673j 0.00142443+0.00246236j -0.00318585+0.000249935j -0.00151785-0.00172318j -0.00360625+0.0002676j -0.000882457-0.00635854j -0.00657544-0.00887796j 0.00358246+0.00018715j 0.00270174+0.000148755j -0.00256756-0.00497614j -0.0108301-0.0017508j 0.0106261+4.37024e-05j 0.00227123-0.0047884j -0.00475896-0.00337152j 0.0127575+0.00173348j 0.00519908+0.0134463j -0.0101245-0.0156302j 0.00543109+0.0170273j -0.0125952-0.0179529j 
-0.0062928-0.387096j 0.0428973-0.0680073j 0.0302369-0.00288077j 0.752068-5.52017e-14j 0.0558535+0.0436409j 0.063733-0.0125309j -0.0347126+0.00164343j -0.0070753-0.0123583j -0.0115026-0.0070403j 0.00694888+0.0124344j 0.00640603-0.00175318j -0.0121292+0.00707818j -0.0222335-0.0185665j 0.0321226-0.00539432j 0.00387259-0.0160751j -0.0191333-0.0210143j 0.0287194-0.027208j 0.0110278+0.0141028j 0.0201895-0.0067969j 0.00189488-0.0236104j 0.00179746-0.00581307j -0.012172+0.00144724j -0.0124891+0.00932601j -0.00723203-0.00930792j 0.000738009-0.00364646j 2.81627e-05+0.00762484j -0.00695153-0.00433603j 0.0073431+0.0200682j -0.000384968-0.00852793j 0.0041362+0.00324269j -0.0152868+0.0224138j 0.00285198-0.0122261j 0.000305641-0.00457288j 0.000392525+0.00519604j -0.000316844+0.00394463j 0.00435391+0.000163727j -0.000128242+0.00297276j -0.00551498-0.00774368j -0.00746126+0.00481155j 0.00167219+0.00745279j -0.00222427+0.00603638j 0.00773262-0.00504417j 0.00120862+0.00490701j -0.00334277-0.00151852j -0.000755078-0.000761941j 0.00361598-0.000195462j 0.00167568-0.00392639j -0.0253201+0.0071508j 0.00220714+0.000680212j 0.00982516+0.000957027j -0.000818892+0.00177082j 0.00697127+0.000542156j -0.0430259+0.000522746j -0.00304135-0.00144644j 0.0179665+0.0102454j 0.000471576+0.00471782j 0.00734054-0.000915511j -0.000431096+0.00261633j 0.00391995-0.0025843j -0.00788779-0.00155486j 0.00326727-0.0023068j 0.000555935-0.00504027j 0.00508227-0.000869227j 0.00106581+0.00158217j 0.00105369-0.00235259j 0.00115305-0.00126225j -0.00193022+0.000557992j -8.28907e-05-4.47508e-05j -0.00331299+0.000230244j 0.00539888-0.00309911j 0.00395085-0.003704j 0.00165387+0.000636736j -0.00238964+0.0013669j 0.0106285-0.00147083j 0.000737688+0.0018304j 0.00839768+0.00314104j -0.00189715-0.00236148j -0.00656714+0.0066071j 0.00336351+0.0198778j 0.00299156-0.00494987j 0.000667548+0.0115926j -0.000616952-0.00462175j -0.000589464-0.0129292j -0.000124938-0.00447845j 0.00248088+0.00166143j -0.00477895-0.000165688j 0.00575943-0.0120147j -0.000106679-0.0197533j -0.000961746+0.00864404j -0.000869258+0.00274883j 0.00308696-0.0142482j -0.00377246+0.0079577j -0.000928782-0.00267008j -0.00182752-0.0020597j 0.0135797-0.00538069j 0.0120818-0.00454953j 0.00110183+0.00159625j 0.00124526-0.00229007j 0.0102553-0.00328048j -0.0045411-0.000278019j -0.00425809+0.0030731j -0.00155214-0.000118426j -0.00239146+0.000387648j 0.0002229-0.000343915j -0.00197979+0.00113617j -0.000222882+0.000342495j -0.000117434-0.00251391j -0.00208371+0.00211357j 0.00229008-0.0051864j 0.00250521-0.00261804j -0.00164529-0.00138349j -0.00564695+0.00233005j -0.0123096+0.0020337j -0.0111597+0.00716618j 0.00478577+0.00360256j -0.00995026-0.0104032j 0.00472346+0.00290062j -0.000785688-0.00300335j 0.000813566-0.00589313j -0.000540241-0.00240436j 0.000850037+0.00413221j -0.00226721-0.00348741j 0.00141928-0.0011372j -0.000290646-0.00237054j -0.000129441+0.00097944j 0.000954999+0.000862289j 0.00016995+0.00183346j -0.00145252-0.00113374j 0.000253107+0.00191066j -0.00120389-0.0016249j 
0.0345668-0.293661j -0.149512+0.212158j -0.264023-0.031491j 0.0558535-0.0436409j -0.0173677+2.91434e-16j -0.160869-0.159143j 0.200728+0.364963j 0.0252569-0.0523721j 0.0265874+0.0472155j -0.0370441-0.0756321j 0.00107876+0.016239j 0.0374902+0.0111792j 0.00511207+0.0237151j 0.0113772+0.0165626j 0.00828663+0.0264096j -0.0184702-0.0373182j 0.0131985-0.0435482j 0.00619891-0.00236131j -0.0302698+0.0294598j 0.0115474+0.00888743j 0.0119503+0.00393956j 0.0239897+0.00298581j 0.0212745+0.0139278j 0.0448519+0.00598684j -0.00482643-0.0106897j 0.000300581+0.0435941j 0.00746989+0.0379288j 0.0122338-0.000592719j -0.00772382+0.0427008j 0.0118977-0.034246j -0.00663712+0.00455672j 0.0108357+0.0159265j -0.0149414+0.0110914j -0.0128169-0.00343279j -0.00362522-0.000574054j -0.0142093+0.00173813j -0.00887856-0.0036755j 0.00294091+0.00164011j -0.010369-0.00916585j 0.00450112+0.00539107j -0.00961738-0.00764176j -0.0020876-0.011319j 0.00361553-0.00419998j -0.0120206+0.00556505j -0.0056743+0.0153525j 0.00495609-0.0043278j 0.00246517-0.00840176j -0.00737882+0.00067183j 0.0101242+0.00806206j 0.011525-0.00109703j -0.000768501-0.0157777j -0.00435007+0.0103338j 0.00573384+0.00156431j -0.00237083-0.00961839j 0.00556092+0.00162936j -0.00224619-0.00118371j 0.0133693-0.00105405j 0.000892109+0.00115219j -0.00481665+0.00488923j 0.000543823-0.00230979j -0.004833+0.0131024j -0.00336579+0.0144839j 0.00810596-0.00365808j 0.00529714-0.00904551j -0.000790562+0.0125327j -0.00863505+0.0102474j -0.00123898-0.00753832j 0.00552049+0.0161603j 0.00558513-0.000161194j -0.00346736-0.00325054j 0.0189272+0.00388597j -0.0120695+0.00737919j -0.0127482-0.0124306j 0.00445162-0.00298009j 0.0126436-0.0119231j 0.0053153-0.00696532j 0.00979592-0.0147817j -0.00532272-0.00191929j 0.000639039+0.00247912j -0.000896786-0.00744267j -0.00114714-0.00898115j -0.0058974+0.00583413j 0.0183599-0.00458576j -0.00153719-0.00531025j 0.00855679-0.000382369j -0.018043+0.00124127j -0.00711787-0.000796845j -0.00600124+0.00621447j -0.000393857-0.00222602j 0.00150123-0.0106797j 0.00357942-0.00455087j 0.000723251+0.00515143j -0.00347555+0.00950997j -0.00099307-3.19669e-05j 0.00373287+0.00353334j 0.00778837-0.000666512j -0.0139989+0.00355687j -0.006772+0.00905379j 0.0082785-0.00496596j 0.0072153-0.00240619j -0.000484771+0.00209259j 0.000888898-0.00284375j -0.00114332+0.00393495j 0.000694621-0.00525961j -0.00743889-0.00487189j 0.00334044+0.00349403j 0.00356436-0.00811266j -0.0017673+0.00247462j 0.00150958+0.00203493j 0.00134372-0.00227323j 0.00569474-0.00349982j -0.00480957-0.00183776j 0.000359415-0.000123609j -0.00449261-0.00396453j 0.000143833-0.00115127j -0.0028904-0.001212j -0.00289254-0.00184175j 0.00130765-0.00269762j -0.00374996-0.00329225j 0.00375351+0.00426264j 0.00677426+0.00604533j -0.00508379+0.00228434j -0.00416928-0.00495226j -0.00213389-0.00244608j 0.00553077+0.00808764j -0.00347712-0.00678809j -0.000662879+0.00875466j -0.00131383-0.00508331j 0.00096037+0.00922739j 0.00242158-0.0021512j 
0.012342-0.0804564j -0.163834-0.315936j 0.106402+0.00274193j 0.063733+0.0125309j -0.160869+0.159143j -0.522972+8.7777e-16j 0.117542+0.0262792j -0.161409+0.100924j 0.0142477-0.0637961j -0.14529-0.00790121j 7.92809e-05+0.00991824j 0.0283821+0.0094657j 0.00108738+0.00517776j 0.00825665+0.00298788j 0.0569363+0.0262955j -0.00623931-0.0080746j -0.0118411-0.0359599j 0.0368555+0.0169971j -0.0665033+0.000154343j 0.0134196+0.0232195j 0.00698796+0.0251201j 0.0209186+0.024559j 0.0931735-0.0487393j 0.00351616+0.00304907j -0.0296925-0.0105547j 0.014806+0.00206879j 0.0112921-0.0127117j 0.0123938-0.00605768j -0.00251073-0.0154319j -0.00848279+0.00188114j -0.00240491-0.00620459j -0.00399061-0.00318227j -0.0105124+0.015248j -0.0147058-0.0237345j -0.0162635-0.0109548j -0.0351162-0.0228173j 0.0304781-0.0076657j -0.00484939+0.0119757j 0.00887204-0.00195783j -0.0202958-0.0311298j -0.0086617-0.000694248j -0.0284211-0.0146926j -0.00447501+0.0226273j 0.000165501-0.00379014j -0.000635835-0.00695608j 0.00376575-0.00823164j -0.011246+0.0176642j 0.00151039-0.000238211j 0.0063565+0.0126782j 0.0106842+0.00301332j -0.0152454-0.0114195j -0.00604167-0.0108218j 0.00226966+0.000901934j -0.00121545-0.0132018j -0.0018781-0.001099j 0.0118958-0.00612445j 0.000479569-0.0107254j -0.0161911-0.00170473j 0.0251033-0.00533713j -0.0237682+0.00230998j 0.0213691+0.0254554j -0.00592686+0.000945666j -0.0176956+0.0183756j -0.021252+0.0149754j 0.0324792+0.0178626j 0.00181899-0.00912267j -0.0303722+0.000897128j -0.00108503+0.0189697j -0.000768688+0.00648811j 0.00710399-0.00472507j 0.00711179+0.017019j 0.018137-0.0121972j -0.010297+0.00193513j 0.00397074+0.000594474j -0.00500158+0.00691376j 0.00283321+0.0013099j -0.00953016+0.000226445j -0.000232854-0.00229838j 0.0052744+0.000733498j -0.00748273+0.00423028j -0.00767243+0.00149744j 0.0109067-0.00229952j -0.00801411+0.00154902j -0.00516315-0.00271613j 0.00535715-0.000755055j 0.00138448+0.00703727j -0.00417286+0.00147397j 0.0112915+0.0131453j -0.00387426-0.00301836j -0.00180485-0.00127528j -0.0232964-0.00916422j 0.00019015+0.00772772j 0.00390707-0.00813859j -0.0113252+0.0154833j -0.00148786+0.00471946j 0.00385239+0.000499828j -0.00322042+0.0220886j 0.00342781+0.00260044j -0.00583261+0.00694417j -0.0141261-0.0265596j 0.0141246+0.00898196j 0.00778982+0.0152235j 0.0137257-0.00526214j -0.00860172+0.00295393j -0.0112681-0.00462051j -0.0228818+0.0057062j -0.00396037+0.00110854j 0.006718-0.000786424j -0.000430628+0.000530064j 0.00518573-0.00475088j -0.0107927+0.00528616j -0.00194719+0.00503858j 0.00191701-0.00286341j 0.00036561+8.50369e-05j -0.00270505-0.00527478j -0.000795067+0.00106352j 0.00605441+0.0114671j 0.00772466+0.00111058j -0.00348736+0.0018202j 0.0102619+0.00762182j 0.0179563+0.0065109j -0.00619044+0.00595703j -0.0154065+0.00136011j -0.0364583+0.00173721j -0.000596852+0.00805128j -0.0389085-0.0214277j -0.00613597-0.00188312j 0.0173691+0.0055356j -0.0121906-0.000829702j 0.0255912+0.0141011j 
0.023521-0.0575719j -0.000965303+0.335708j -0.131809+0.13406j -0.0347126-0.00164343j 0.200728-0.364963j 0.117542-0.0262792j -0.257174-1.47174e-14j -0.452571+0.114233j -0.0162464+0.0513142j 0.0209562-0.0515223j 0.0298345+0.00704072j 0.0131163+0.00769141j -0.0436176+0.0274151j -0.00384066+0.0080474j -0.00981908-0.0247267j 0.0453408-0.00435405j 0.0251431-0.00864539j 0.0222359-0.0182196j -0.0568703+0.0675996j -0.0113241-0.00481115j 0.0423185+0.00939027j -0.0110726+0.00980587j -0.0388516+0.0244882j -0.0149526-0.0209377j 0.00474669-0.00192884j -0.029474+0.00777596j 0.00710775+0.0121042j 5.01831e-05+0.00144558j -0.00192796-0.00157421j 0.0204432+0.015522j -0.00452072-0.00399473j -0.00191445-0.00967927j -0.0142024+0.0342986j -0.000805922-0.00961861j -0.00616752-0.0300421j 0.0201316+0.00807052j -0.0135698+0.00728513j -0.00144673-0.0208178j -0.00603568+0.00720004j 0.0187822+0.00763648j -0.00808766+0.0120544j 0.00782248-0.00823985j -0.00550395-0.00359832j -0.00607041-0.0111543j -3.78422e-06+0.017671j -0.00408054+0.00943804j -0.0095964+0.00461756j 0.0108658-0.00277012j 0.0169449-0.00641704j 0.012585+0.00230659j -0.0333728+0.0191131j 0.0106816+0.0115203j -0.00081018-0.00254713j 0.0160765+0.00183588j -0.00293595-0.00447736j 0.0014008-0.0017724j 0.0127113-0.0162839j 0.00295936+0.0199287j 0.00669325-0.00212861j -0.00215898+0.00965273j -0.0109146-0.00939769j 0.0124006-0.0103073j -0.0186486+0.00241885j 0.00536975-0.0124791j -0.0195114+0.00647726j -0.00117738+0.0040491j 0.00754807+0.00468363j -0.00473281-0.0090254j 0.00676316+0.000956459j -0.00114969-0.000958939j 0.00491507+0.00122243j 0.00300526+0.0111237j 0.00207138+0.0082416j -0.0016883-0.00254771j 0.00479888+0.0102406j -0.00229524-0.00337321j 0.00534177-0.000643026j -0.00374469+0.00504925j -0.00225334+0.00953716j -0.00162669+0.0106878j -0.00391912-0.00105305j 0.00270966-0.017455j -0.00228258+0.0106503j 0.000731228-0.00655113j -0.00301955-0.0105413j -0.00588248-0.00192431j 0.00248784+0.00102449j -0.000613105+0.00191014j 0.000267646-0.00151674j -0.00823146-0.00677805j 0.00463845+0.0044444j 0.0035947+0.00913953j 0.00581625-0.0032828j -0.00376973-0.0108707j 0.0029742+0.00219211j -0.00495759-0.00701007j 0.000304897+0.00964911j 0.00974615-0.0118252j -0.00133846+0.00311431j 0.000340187+0.0246314j 0.000979006-0.00784643j -0.0164172+0.0197338j -0.0049428+0.00157622j 0.000516249+0.00407242j -0.00199691+0.0156935j 0.00759526-0.00419884j 0.00229366+0.000231074j -0.00231777+0.00445371j -0.000436681+0.00246362j -0.0026475+0.00205131j 0.00555137-0.00163629j 0.00240483-0.00283823j -0.00253424+0.00213035j 0.00225405-0.00245713j 0.000252488+0.00179499j 0.00288696-0.00367469j -0.00233619-0.00046943j -0.00123494-0.00142755j 0.00194694-0.00299793j 0.000954725-0.00325146j -0.00443922-0.00240451j 0.00510146-0.00955103j 0.00424881+0.00569598j 0.0131098-0.000146145j -0.00112906+0.00026426j 0.00838575+0.0091218j 0.00114051+0.00553628j -0.00804903+0.00625651j 0.00478337+0.00149755j -0.0086309-0.00379353j 
0.0338662+0.0757153j -0.162921-0.314622j 0.0496722+0.0836803j -0.0070753+0.0123583j 0.0252569+0.0523721j -0.161409-0.100924j -0.452571-0.114233j -0.375333-2.88658e-15j -0.0788603-0.0836953j -0.0465641+0.00941142j 0.0709944-0.0010752j 0.0121534-0.0189364j -0.0440128-0.0146796j -0.0335623-0.00773813j 0.044295+0.0391543j 0.00623885+0.00802458j 0.010662-0.0186817j 0.0211246+0.0148845j -0.0359273-0.0119283j -0.00661153+0.00862864j 0.0302402-0.00930064j 0.0238765-0.00993458j -0.016934+0.0111167j 0.0087791-0.0158296j -0.000747405-0.0111163j -0.0261721+0.016045j 0.0272639-0.0144754j 0.0147011+0.00257086j -0.0138626+0.00812399j 0.0318482-0.014108j -0.000363502-0.00466297j -0.0049125-0.00364074j 0.014317+0.00292007j -0.00976394-0.0116493j 0.00391562-0.00717327j 0.00783657-0.00266494j -0.00812956-0.00135567j 0.00887523+0.0127577j 0.00242543-0.00973092j -0.0130855-0.00554885j 0.01649-0.00217327j -0.00430962-0.00403438j 0.00677128+0.00267384j -0.00268657+0.00208455j -0.00367433+0.0114538j 0.00347397-0.00504794j 0.00155399+0.00201331j -0.00142067+0.00733836j -0.0122464+0.000926246j -0.000485434+0.00877598j 0.0307985+0.0211953j -0.0259686-0.00805028j 0.00205987-4.99805e-05j 0.00139567-0.0127466j 0.00947429+0.00050346j -0.00769537+0.00267529j 0.00270945+0.0122392j -0.00842044+0.0062312j -0.00188424-0.00683295j 0.00125811+0.00614842j -0.00117397+0.00156791j 0.00490112-7.80001e-06j -0.00327463+0.00939425j -0.00674021+0.00144887j -0.00631255+0.0102041j 0.00630273-0.00330542j -0.00559006-0.00410423j 0.0028103-0.000773311j 0.00538918-0.00471565j 0.00508749+0.00549197j 0.00335322-0.00715978j 0.0094639+0.00155063j -0.00465934-0.00650037j -0.00121537-0.00176058j 0.00027218-0.00726461j 0.000365013+0.00408814j 0.0106195+0.000435821j -0.000242752+0.00256288j 0.00477294-0.00234734j -0.00195518-0.00489423j -0.0157267-0.00544837j 0.00643876+0.0120394j -0.0105254-0.0069652j 0.00551339+0.00714688j -0.0118281+0.00533866j -0.00752047-0.000424048j -0.00525642-0.00332584j -0.00208402-0.00348307j 0.000187149-0.00318984j -0.00235842+0.00563302j 0.000991632-0.00772366j 0.00545229-0.0068379j 0.00105935+0.00970782j -0.00505623+0.0132403j 0.00050482-0.00102053j -0.00148336+0.00710969j 0.00247498-0.00825771j 0.0104503+0.00469972j -0.00167797-0.00301125j 0.00850831-0.00841879j -0.00170364+0.00223975j 0.00143867-0.0104817j 0.00125421+0.00295858j -0.000966972-0.00189205j -0.00244078-0.00962496j 0.00112421+0.00215073j -0.000935156-5.79891e-05j -9.92328e-05-0.000854543j 0.00126111-0.001439j -0.00129876-0.00170439j 0.00106945+0.000606819j 0.000677357+0.00014707j 0.00260446-0.00140416j 0.000509366-0.000799722j -0.00157652+0.000995785j -0.000789478+2.99643e-05j -0.00248638+0.00147796j -0.00227423+0.000908925j -0.00167915-0.00183441j -0.00141019+0.00154847j -0.000761793+0.000602645j 0.000281981+0.00353578j -0.00149788-0.00433542j 0.000847297-0.000694508j 0.00100324+0.0021799j 0.00183956-0.00420373j -0.000657847-0.00203835j -0.00110373-0.00188802j 0.000460803-0.00072824j -0.000461661+0.00214516j 
