0.0548751+1.7486e-15j 0.16755+0.109067j 0.00556695+0.223806j 0.0926028+0.198889j 0.04375-0.023701j 0.215103-0.0785864j -0.0711664-0.0979781j -0.00361722+0.0300244j -0.141565-0.0848029j 0.72717-0.763748j 0.589845+0.0572139j -0.0230609-0.089122j -0.0105728-0.327099j 0.213841-0.390964j 0.0962252-0.318037j 0.208084+0.0160796j 0.404835-0.0842545j 0.0665122-0.182309j 0.0545462-0.151387j -0.143299-0.124102j 0.158183-0.180643j -0.0331076-0.22431j 1.02224+0.07871j 0.291815-1.22458j 1.19225-0.462041j 1.50257-1.10435j 0.1117-0.0611757j -0.0366928+0.0988716j 0.295964-0.128476j 0.00372621+0.222192j -0.484526-0.0698018j 0.183423-0.24114j -0.360836+0.122645j -0.210022-0.306425j 0.085795-0.226542j 0.337959+0.170073j 0.300654+0.396832j -0.073016+0.0513699j -0.40283+0.0442466j -0.278596+0.296126j -0.00867407+0.058922j -0.30226-0.099536j -0.0592734-0.242484j -0.0487834-0.298518j -0.195302+0.109473j 0.22936+0.333969j -0.0525434-0.024878j -0.265447-0.121753j 0.340459+0.0258063j 0.156218-0.276955j 0.089315-0.0198773j -0.0595294+0.0950294j -0.144197-0.153956j 0.0518011-0.805531j -0.0224892-0.0694526j 0.653163+0.530435j -0.722491-0.0767239j -0.389968-0.0145152j 0.593153-0.671435j 0.313175-0.392605j 0.226165-0.762963j 0.907497+0.393716j -0.752687-0.765351j 1.242-0.462788j 0.900305-0.440458j -0.322588+1.28003j 1.85343+0.483162j -1.36569+1.89966j 0.722772-0.401966j 0.174201+0.427442j 0.626155+1.17504j 0.104411+0.0433596j -0.0591749+0.0498626j 0.157347+0.0140032j 0.0115243-0.162528j -0.118736+0.193558j -0.103717-0.0339057j 0.111616+0.22599j 0.275824+0.063683j 0.0548074+0.180222j 0.136094+0.0484628j -0.154212+0.271375j -0.158695+0.096496j -0.149711+0.166849j 0.510703-0.0539129j -0.0937908+0.0845147j -0.101004-0.311268j -0.0717384+0.640011j 0.0837534+0.379716j -0.109722+0.18495j 0.0865145-0.0115133j 0.139544+0.0456848j 0.433937+0.216701j 0.154059-0.0415705j 0.484793+0.157735j 0.0535881+0.288115j 0.0351596+0.142747j 0.685955-0.176071j 0.167943-0.017255j 0.444254-0.383712j -0.200945+0.22602j 0.389847+0.309022j -0.000784016+0.328758j 0.272198-1.0051j -0.0716979+0.155956j -0.0228627-0.468229j 0.057091+0.0813412j -0.161621-0.374728j 0.313133+0.528712j 0.57901-0.0130781j 0.124858+0.183435j 0.438068+0.544998j 0.180941-0.185676j 0.459297+0.124075j 0.286798+0.131089j 0.393313-0.663231j 0.946896-0.0100201j 0.190275+0.555274j -0.325585+0.105992j -0.196787-0.0781894j 0.109181-0.312644j -0.190341+0.295309j -0.318503+0.766024j 0.862581+0.336223j -0.299664-1.07573j 0.756068+0.368422j -0.753227+0.254507j 0.583171+0.430115j -0.202111+0.241761j 0.429171+0.649759j 0.913408-0.240041j 0.417431-0.466828j -0.638731-0.705989j -0.494613+0.0104262j -0.0692382-0.381338j 0.549211-0.0709489j 1.00219-1.02276j -0.444895+0.942187j 0.432954+0.408115j 0.292561+0.832005j -1.05206-0.301405j -0.551189+1.542j -0.165975-0.21077j -1.39325-0.995949j -0.82169+0.319598j -0.70643-1.21912j 0.583129+0.140513j 0.729106-0.694265j 1.33803+0.490593j -0.921748+1.07695j -0.653556+0.0831776j 1.00273-1.12907j -0.972752+0.224692j 1.24978-0.00648594j -0.993019-1.93342j -0.236349+0.0374963j -0.969497+0.522624j 
0.16755-0.109067j 0.281039+2.88658e-15j -0.140189+0.0042659j -0.102617-0.136192j -0.0718604+0.179539j -0.0899719+0.478026j -0.189307-0.742909j -0.31175-0.293866j 0.201345-0.0595556j 0.0833854+0.399741j 0.703613-0.77799j -0.325933-0.160634j -0.423829-0.368222j -0.0649394-0.130041j -0.234183+0.0571371j -0.243654+0.216191j -0.343236+0.279175j 0.431368+0.343047j -0.458303+1.04364j 0.287454+0.263513j -0.432707-0.425564j 0.767395-0.260106j -0.388668-0.209515j 1.10635+0.0927541j 0.600111+0.00087058j -0.245013-0.796139j 0.0526774-0.454108j 0.201578+0.238852j 0.236039-0.64188j 0.338832+0.236426j -0.349533+0.322255j -0.102664-0.231423j 0.000232845+0.359443j 0.180796+0.0973278j -0.238819-0.0282271j -0.127249-0.0612615j 0.093822-0.254012j -0.0267468-0.170868j 0.211987+0.202561j -0.136923-0.517776j -0.115824-0.0975848j 0.890294+0.141275j 0.358188+0.139321j -0.454828+0.16592j 0.568243-0.544122j 0.104899-0.686125j 0.153254-0.500541j 0.059864+0.250462j -0.550555-0.41564j 0.433674+0.038153j 0.218163+0.323535j -0.129013+0.11018j 0.249713-0.360664j -0.169535+0.98589j 0.0504402-0.169619j -0.601524-0.643596j -0.79288+0.494017j 0.369372-0.648346j 0.0338936-0.81008j 0.465449+0.82644j 1.03383+0.047271j -0.444299+1.16179j 0.791351-1.07704j 0.956479+1.14006j -0.545875-0.171899j 0.155033-0.677159j 0.619333+0.309199j -0.634593+0.643742j -0.383718+0.0328323j 0.00542276-0.134682j 0.256314-0.568421j 0.0084997+0.0408123j -0.035788-0.0384635j 0.278888+0.0622642j 0.226374-0.257132j 0.0624838+0.408797j -0.0276345-0.194282j 0.523896+0.122572j 0.158984+0.0555933j 0.379405+0.239782j 0.12357-0.31983j -0.213248+0.0241528j -0.437823+0.0956257j 0.260545+0.193048j 0.12573-0.587789j 0.362294-0.00901679j -0.183141-0.173325j 0.828681-0.0167452j -0.327883+0.125208j 0.0954353+0.31027j 0.196532-0.209345j 0.0274971-0.208049j 0.108067-0.472062j 0.246629+0.750865j 0.0513615+0.113199j 0.454269-0.486108j -0.145967-0.161483j -0.718254-0.253766j 0.613818-0.0854324j -0.165564+0.020206j -0.439769-0.00944916j -0.337845-0.827089j 0.454695-0.932431j -0.757225+0.469852j -0.0369829+0.390058j 0.169979-0.329507j -0.121637+0.565555j 0.0058988+0.115379j -0.414359-0.476069j -0.583739-0.270629j 0.659644+0.6953j 0.150543-0.630402j 0.41127+0.301731j 0.304741+0.287373j 0.304459+0.288218j -0.336347+0.00163843j -1.03647+0.390311j -0.719986-0.838903j -0.409751+0.122666j 0.587889+0.0237555j 0.475337+0.077848j 0.298493-0.129318j -0.583663+0.463056j -0.0973139+0.197187j 0.22272+0.66986j 0.461944+0.485582j 1.71499-0.794039j -0.767896+0.997666j 0.201589-1.11513j 0.235435+0.0704052j -0.305723+0.112463j 0.631562+0.22047j 0.746483+0.119435j -0.341812-0.294971j 0.048829+1.62416j -0.243739-0.0237822j 0.965687+0.340082j -0.752737+0.731012j -0.581651-0.420095j -0.465718+0.900059j 0.450185-1.03738j -0.292248-0.230825j -0.55266-0.855656j -0.437-1.05683j -0.619302-0.940533j -0.392167-0.277934j -1.12497+0.644218j 1.47156-0.713113j 0.344407+0.660921j -0.307726-0.402154j 0.69925+0.60931j 0.656818+0.626914j 0.174313-0.0952189j 0.776999-0.252539j 0.320257-0.321273j 0.0290381+1.02132j 0.607957-0.0619047j 
0.00556695-0.223806j -0.140189-0.0042659j -0.419159-4.30489e-14j -0.286195+0.183809j 0.027999-0.0991669j -0.553331-0.365482j -0.212179+0.436117j 0.178848-0.246608j -0.189365-0.290176j -0.128891-0.155095j 0.28827-0.295524j -0.418204+0.256579j 0.0434453+0.282283j 0.59161+0.417362j 0.449792+0.0868029j 0.155406+0.356939j -0.155887-0.469637j -1.08754+0.019906j 0.259811-0.336319j 0.056909+0.010823j -0.0292935-0.76061j -0.266668+0.0181107j -0.355031-1.2291j 1.31544+1.08604j 0.894418-0.659006j 0.461814-0.16604j -0.535962-0.370056j 0.353421-0.213921j -0.288315-0.0518801j 0.0452-0.274112j 0.138285-0.554053j 0.269131+0.22173j -0.0825665-0.329433j 0.598067-0.631052j 0.218253+0.121945j 0.258019+0.401435j 0.0636135-0.510699j -0.227051+0.126828j 0.155594+0.0680422j 0.105514+0.975556j 0.0927825+0.328196j -0.466315+0.171101j -0.780321-0.401452j 0.604355+0.162128j -0.238823+0.328975j 0.243025-0.91484j 0.0138858+0.799628j 0.267141-0.180339j -0.261074-0.429524j -0.680084-0.562924j -0.390577-0.0616334j -0.537199+0.881413j -0.625662+0.317414j -0.624904+0.0969122j -0.483344-1.00669j 0.275711-0.497448j -0.145149-1.23777j 1.2299+0.424147j 1.15072+0.530146j -1.03107+0.952558j 0.757202+0.362387j 0.514205+0.838388j 0.808689-0.44161j 1.31775-0.117521j -0.48412-0.657108j 0.920234-0.396884j 0.750273-0.432766j 0.332075+1.14323j 0.417249+0.151254j -0.302716+0.435514j -0.130383+0.526508j 0.14547+0.366668j -0.280925-0.0386459j 0.327014-0.254437j -0.100073-0.458152j -0.234103-0.143946j -0.288443-0.0395765j -0.263437+0.0876505j 0.211167+0.642535j -0.447399-0.581224j -0.274598+0.245278j -0.882221+0.0551259j 0.312563-0.0121308j -0.820438+0.353711j -0.378297+0.186933j -0.0277617-0.503252j 0.106668-0.399758j -0.310297+0.0605478j 0.796113+0.711495j -0.155682-0.602947j -0.516712+0.391916j 0.0570558-0.0450132j -0.029977+0.0324181j 1.19017-0.879343j 0.431818-0.0712058j -0.436212+0.318725j -0.403103+0.0305702j -0.181191-0.533518j -0.598676-0.460141j 0.376876+0.264105j 0.366697+0.830439j 0.515103+0.742844j 0.0687529+0.604482j -0.817729+0.671603j 0.101722-0.459459j -0.708011+0.406874j -0.325095-0.203249j 0.330176-0.250268j 0.790498+0.430493j 0.435743-0.309842j -0.586702-0.538344j -0.431519-0.437382j 0.217478+0.376833j -0.0832738-1.31774j -0.113115-0.0662925j 0.204697+0.288511j 0.81799-1.0712j -0.420018-0.376474j 0.211001-0.0654123j 0.461468+0.859686j -0.360111+0.613152j -0.784999+0.398369j 0.325073+0.339734j -0.9707-0.133436j 0.103707-0.733762j -0.509354+0.319988j 0.314257-0.257986j -1.11536+0.224519j 0.823411+1.08935j 0.44604+0.273765j 0.352717+0.992396j 0.0489519-0.397665j -0.454742+0.465535j 0.0541475-0.530554j 0.0208158+0.243442j 0.851933-0.043103j -0.0500946+0.935758j -0.315532+0.218495j 0.206877-0.616178j 0.583719+0.284863j 0.582606+0.476942j 0.03338+0.543051j -0.229554-0.59821j 0.289435+0.0191833j 0.164904+0.370118j -1.24149+0.251652j -0.294605-0.870775j 0.211235-0.373681j 0.233684-0.0640385j 1.13305-0.399637j -0.281688-0.0166987j 0.124655+0.22374j -0.314101+0.483534j -0.363437-1.00042j -0.528106-0.395799j 0.628891-0.815796j -0.805768-0.391494j 
0.0926028-0.198889j -0.102617+0.136192j -0.286195-0.183809j -0.642139+9.65894e-15j -0.0700401-0.237555j 0.222253+0.255725j 0.882279+0.294811j 0.392442-0.203687j -0.150646+0.660163j -0.380852-0.922126j -0.000162454+0.111736j -0.410841+0.170325j -0.107286+0.033979j 0.111291+0.341982j 0.678764+0.646882j -0.181003-0.252257j -0.314222+0.59308j -0.0434965+0.804515j -0.50522+0.129565j 0.0911264-0.309012j 1.30173+0.677603j -0.527927+0.545189j 0.293293-0.334708j -0.365858-1.3498j 0.830709+0.139424j 0.17993+0.351584j -0.435649-0.443056j 0.35958-0.0868404j -0.207024-0.373159j 0.204249-0.151436j 0.157934+0.0197774j -0.0437819+0.0888784j 0.441133-0.782866j 0.0351735+0.174714j 0.311324+0.517629j -0.178024-0.148694j -0.443643-0.0105812j 0.688188+0.0736445j 0.186191-0.180711j 0.420089-0.479888j 0.286718-0.500029j -0.159719-0.712945j 0.115556+0.497149j 0.321581-0.223552j -0.398485-0.122933j 0.160812+0.0325146j 0.636832+0.685254j 0.153273-0.0412437j -0.434767-0.260157j 0.663795+1.21623j -0.895064+0.160428j -0.935763-0.478097j 1.0247-0.0633061j -0.257355-1.3191j 0.87653-0.398728j 1.25951+0.507963j 0.0601292+0.609613j -0.301373+0.901603j -0.24369-0.0812262j -0.648649-0.794068j 0.629034-0.524686j -0.626127-0.043858j -0.304788-0.72501j -0.257643+0.721294j 0.16609+0.352306j -0.785666+0.0799616j 0.368792-0.200564j 0.0358935+0.588843j 0.205688+0.421214j -0.367128+0.242869j -0.578559+0.0545633j 0.086053+0.282032j -0.199492-0.0440576j 0.413397-0.223891j 0.00865907-0.466984j 0.467915+0.310869j -0.150837-0.140815j 0.528656-0.376741j -0.187945-0.505636j -0.0509709-0.352152j 0.0259858-0.290696j 0.454391+0.15467j 0.333674-0.288727j 0.201557-0.452665j -0.559231-0.0864714j -0.309803-0.0883291j 0.43921+0.611492j 0.325745-0.450093j -0.115565-0.294017j 0.043552-0.244341j -0.600671+0.500631j -0.145596+0.0195369j -0.126357-0.357789j -0.606574+0.0671131j -0.297979+0.134921j -0.971301+0.383601j -0.51487-0.680909j 0.302319+0.469141j -0.037029+1.07949j -0.165657-0.0807856j 0.22598-0.284353j -0.294935+1.74186j -0.119068-0.303576j 0.688614+0.119719j -0.0850163-0.690138j 0.676995+0.0393541j -0.689976-0.630753j -0.257441+0.322488j 0.571371+0.0686856j 0.687799+0.679084j 0.234683+0.341565j -0.652854+0.205161j -0.770864+0.739362j 0.527626+1.03592j -0.649833+0.151097j 0.0238941-0.328375j 0.334596-0.94441j 0.211314-0.647226j -0.0266909-0.390576j 0.398057-0.0479682j 0.600223-0.927696j 0.64881+0.339603j -1.73377-0.546623j -0.175027-0.150356j -0.406204-0.336161j -0.0277049-0.0523149j 1.28965+0.925839j 0.879155+0.509123j 0.660653-1.46906j -0.474513+0.521889j -0.215003-0.0385795j 0.289449-0.105531j -0.0306813-0.0704726j -0.690485+0.78749j -0.64693+0.748988j -0.930874-0.0253266j 0.344577+0.288402j -0.302041-0.503197j -0.611571-0.0746917j 0.0557662+0.379171j -0.00141503+0.0381011j -0.417111+0.476877j 0.83688+0.198357j 0.367038-0.264012j 0.128266-0.0232163j -0.0841457-0.253852j -0.211668+0.932815j -0.0430375+0.808949j 0.3857-0.034799j -0.911575-0.121602j 0.210296+0.397961j -0.0168806-0.493406j -0.130166-0.435586j -0.0022663-0.169311j 0.164103-0.146946j 0.637497-0.040867j -0.0888947-0.594337j 
0.04375+0.023701j -0.0718604-0.179539j 0.027999+0.0991669j -0.0700401+0.237555j 0.230049-3.45279e-14j 0.223703+0.0257113j 0.691348+0.145436j -1.07188-1.16434j 0.634292-0.285521j -0.347686-0.000677232j 0.0605899+0.144164j -0.0666031-0.146341j -0.145062+0.269309j -0.00925834+0.132911j 0.370376-0.465289j 0.228456+0.321497j 0.557257-0.245278j -0.333133-0.0873638j -0.797616+0.169668j 1.3825+1.58647j 0.277484+0.273417j -1.24535-0.875901j 0.10593+0.476181j -0.613323+0.701435j 0.303077-0.0890871j 0.172813+0.0584552j 0.150204-0.138496j 0.109657+0.104705j -0.349624+0.0181578j 0.0773226-0.174123j 0.225523-0.0889398j -0.0219611+0.149412j -0.826642-0.149543j 0.18125-0.00303015j 0.323305-0.410214j 0.109034+0.366473j 0.694064+0.201731j -0.186395-0.00310717j -0.314579+0.246705j -0.289496+0.542846j -0.0322243+0.165311j 0.837644+0.638709j -0.456252-0.284309j -0.0523215+1.16252j 0.622593-0.45425j -0.498297+0.250829j 0.697654+1.00022j 0.818383+0.985828j -0.232603+0.346829j 0.523314+0.678708j -1.28792-0.0402395j 0.725853+0.890004j 0.806966-0.128956j 0.0578226-0.657409j -0.928653+0.394734j 0.62714+0.311328j 0.452635+0.212686j -0.45122-1.87836j -0.40136+0.249679j 1.93957+0.420656j -0.210451-0.151139j 0.219694-0.0342907j 0.0771305-0.18789j 0.0578219-0.225082j 0.102853-0.298611j 0.437478+0.328992j 0.209068-0.0310385j -0.038234+0.357105j 0.0533527+0.0515378j -0.15119-0.15818j -0.0682211+0.167209j -0.21679+0.0275638j 0.0423767-0.144152j -0.00600505-0.23213j -0.208197-0.158743j 0.119622-0.620247j -0.170246+0.0362268j -0.551298-0.418352j -0.450876+0.349347j 0.0187243+0.217329j -0.411749-0.0136318j -0.222356-0.763504j -0.080027-0.303532j -0.244869+0.311603j 0.707056-0.385295j 0.452064-0.020255j 0.215777-0.238521j 0.258803+0.969891j 0.629594+0.632643j -0.211475+0.157036j -0.0629921+0.134758j 0.138501-0.0134203j 0.647766-0.075196j 0.874332-0.421157j 0.233423-0.381281j 0.113183-0.346641j -0.345674+0.35319j -0.0364037+0.240141j -0.612413+0.108046j -0.752622+0.631829j 0.283889+0.566655j -0.710158-0.339589j 0.799213-0.335535j 0.792102+0.178323j -0.340942-1.22299j -0.342457+0.772947j -0.521964-1.34146j 0.421495+0.94057j 0.0940646-0.379656j -0.556854+0.463575j -0.394704+1.46021j -0.328872+0.525214j -0.1979-0.214097j 0.94915-0.729738j -1.36624-0.255735j -0.092939-0.11438j -0.144818-0.191762j 0.0734001+0.411203j -0.919711-0.523025j 0.072908-0.01279j 0.420572-0.903066j -0.264016+0.16953j 0.783304+0.726867j 0.159149-0.256827j -0.409729-0.0607173j 0.0842924-0.105061j -0.242284+0.136702j 0.82392+1.17857j -0.321939+0.406769j 0.426762-0.396899j -0.0613761-0.300139j -0.22883+1.27619j 0.00584221+0.671237j -0.87023+0.261992j 0.238271-0.293176j 0.0792408+0.08876j -0.158878-0.426814j 0.119881-0.200235j 0.163151+0.294183j -1.77022-0.563279j 0.971584+0.587498j 0.779305-0.0998798j -0.221663+0.466212j 0.322576-0.0623572j 0.848119-1.57848j -0.00340297+0.335422j 0.517555-0.651155j -0.174513-0.164366j -0.0730607-0.0371585j 0.519088+0.213077j -0.063439-0.19188j -0.0462954+0.0537681j -0.0970404+0.199154j -0.0160597-0.386731j -0.200359-0.0722576j 0.289568-0.139549j -0.123414-0.188928j 
0.215103+0.0785864j -0.0899719-0.478026j -0.553331+0.365482j 0.222253-0.255725j 0.223703-0.0257113j 0.266064+3.51871e-14j 0.0373252-0.404311j -0.0425908+0.176624j 0.614169+0.419133j 0.228203-0.464995j -0.457718+0.299828j -0.319165-0.506001j -0.610561+0.627968j 0.401747+0.219773j -0.0687229+0.1457j 0.49272+0.681454j 0.590291+0.16027j -0.247519+1.07899j -0.612897-0.0099243j -0.625761-1.69606j -0.985534+0.233397j 0.153719+0.870642j 0.130343+0.595517j -0.535471+0.343029j 0.525568+0.471805j -0.0515118+0.753022j 0.491319-0.598957j 0.388744+0.453789j -0.764201-0.318973j 0.423702-0.379083j 0.205833-0.311191j 0.203212+0.166232j 0.0376189-0.498185j 0.441738-0.384529j 0.219262+0.172544j 0.171118+0.558211j 0.632677-0.0493848j -0.305285+0.602911j -0.0911052+0.275043j -0.686497-0.538894j 0.370659+0.228095j 0.0994123+0.71235j 0.429971-0.235484j 0.758943-1.18331j 0.656566+0.279773j -1.42189-0.486665j 0.354579+0.24626j -0.393129-0.968835j -0.836276+0.948521j 0.0760345-0.413126j -0.0416462+0.210372j 1.07627-0.679062j -0.480584-0.554248j 0.206567-0.149702j -0.00376021+1.19589j -0.0620832+0.133567j -0.453842+0.0186114j 0.335859-0.470749j 0.137653-0.621524j 0.139162+0.572541j -0.438874-0.456611j 0.128608-0.365746j -0.71599+0.236559j -0.436774-0.286895j -0.0947554-0.284015j 0.442298+0.099973j 0.503135+0.175511j -0.435004+0.604434j -0.125715+0.487883j -0.564693-0.666115j -0.58001-0.129724j -0.704254+0.0952033j 0.133485-0.460125j 0.413707-0.297899j -0.0891194-0.576703j 0.0868144-0.450734j -0.41114-0.0987751j -0.377899-0.314019j -0.511745+0.151769j -0.474055-0.58289j -0.31537-0.0248105j -0.33726-0.618882j 1.29559-0.0831791j -0.119695+0.181568j -0.164988+0.0610299j 0.781825-0.783063j -0.195021+0.849179j -0.0788757+0.753686j -0.0661072+0.490305j 0.0503559-0.538147j -0.886451+0.180019j -0.378073-0.577733j 0.527744+0.091538j 0.473468+0.261509j 0.309458+1.01829j 0.270068+0.163374j -0.783366-0.760195j -0.142762+0.474266j -0.230431+0.40173j 0.704734+0.430842j -0.515482+0.195048j 0.137604-0.447543j 0.013978-0.00452104j 0.775857+0.50437j 0.285352-0.371418j 0.988085+1.13617j -0.0450388+1.07365j 0.264795-0.74873j 0.172759-0.304465j -0.587784-0.0103035j 0.1989-0.133802j -0.163663+0.377125j 1.10018-0.378172j -2.23399+0.111491j 0.0252923+0.321646j -0.420688-0.417262j -0.34801-0.48922j 0.111+0.0758186j 0.199931+0.421574j -0.13067-0.866139j -0.597583+0.944961j 0.496349+0.698745j 0.348728-0.355397j 0.272237-0.415961j -0.738241+0.513634j 0.354125+0.579545j 0.0353813+0.0759528j 0.292109-1.04704j 0.777928-0.243468j 0.242133-0.303673j -0.248387-0.829433j -0.690505+0.247351j -0.205659+0.0815334j 0.619638+0.24049j -0.59383+0.25314j 0.28166-0.772908j 0.816603-0.320753j 0.103297-0.504462j 0.516496+0.0495575j -0.335435-1.18289j -0.0177822-0.379094j 0.643469+0.670329j 0.145815-0.0115933j 0.662001+0.183719j 0.576781-0.242028j 0.860519+0.334638j 0.38368-1.00572j -0.243506+0.588555j 0.0181055+0.20033j 0.556309+0.142712j -0.271077-0.611456j 0.160457-0.105172j 0.043393-0.169041j -0.0315362-0.458906j 0.0462828+0.0149864j 0.837701+0.139923j 0.21249-0.725852j 
-0.0711664+0.0979781j -0.189307+0.742909j -0.212179-0.436117j 0.882279-0.294811j 0.691348-0.145436j 0.0373252+0.404311j -0.533401+1.50435e-14j -0.494621+0.575042j -0.296527+0.172532j 0.0539413-0.274611j 0.0768897+0.289008j 0.108811+0.161712j 0.426781-0.38297j 0.0896415+1.28342j -0.201655+0.00526692j 0.469322-0.437626j 0.98545+0.00987869j 0.379895-0.594854j 0.00124138+0.1611j 0.288251+1.08791j -0.760733-0.199689j 0.0358636+0.371429j 0.202448-1.18401j 0.242706-0.144052j -0.0364896+0.0947497j 0.559141+0.121083j -0.517309+0.180034j -0.0685798-0.359336j 0.0119545+0.2172j -0.242734-0.0362291j 0.505758-0.769296j 0.145668+0.456397j -0.934159-0.401228j -0.353939+0.799591j 0.394681-0.455601j -0.432224-0.0529147j 0.652254+0.105844j -1.57746+1.14961j 0.135593+0.311864j -0.650616-1.15401j 0.311077+1.14639j 1.52353-0.307047j 0.840838-0.0630338j 0.0490579-0.0813654j 0.443336-1.09806j -0.145234-0.36364j -0.696221-0.156326j -0.358471-0.229311j -0.0526716-0.343649j -0.304831+0.743703j 0.559152-0.610725j 0.23284+0.409067j 0.539805+0.635261j 0.28131-0.74318j -0.374677+0.225864j 0.779446+0.51618j -0.676694+0.20067j -0.534439-0.0993953j 0.250912-0.784484j 0.444569-0.445629j -0.189268-0.0784157j 0.287459+0.825707j -0.284278-0.0582425j 1.12766+0.0658125j -0.12153-0.11904j 0.0867977-0.0226643j -0.205075+0.0741402j -0.00552494-0.308033j 0.384459+0.119482j 0.108237+0.585825j -0.332831+0.391272j 0.458066+0.0232514j -0.112267+0.21446j -0.180395-0.284779j -0.262949+0.0158732j 0.260966-0.544693j 0.0687033-0.00320801j -0.536368-0.583035j -0.519438+0.633019j -0.294451+0.797511j -0.616499-0.253468j -0.491548-1.22956j -0.108258-0.1249j 0.980226+0.723879j 0.837631+0.62729j 1.39226-0.389655j -0.882046+0.56285j -0.442209+0.31062j -0.0672336+0.160926j -0.7358+0.410187j 0.0786767-0.576098j -0.112408-0.799161j 0.156478+0.371389j -0.312248+0.670322j 0.724502-0.0633629j -0.722468-0.794517j 0.637695+0.430184j -0.233481-0.309134j 0.527309+1.42221j 0.328706-0.230168j -0.419954-0.111464j -1.43706+0.633592j -0.673262+0.48419j -0.747446+0.24559j -1.07555+0.975228j 1.02647-0.38174j -0.427279+0.477163j -0.304684-0.382823j 0.359382-0.204763j 0.207969+0.926737j -0.350368-0.488316j -0.10795-0.891518j 0.0810246-0.00157595j -0.383743+0.650056j 0.660011+0.895829j -0.0490255+0.146366j -0.223792-0.67107j 0.880688+0.0383355j 0.486136-0.256668j 0.478573-0.398919j 0.657802+0.276452j -0.208249-0.13628j -0.392158-0.302132j -0.178963-0.247482j -0.132879+0.317614j -0.079179+0.318089j -0.23492+1.34876j -0.446751+0.933747j -0.31443-0.331404j -0.381319+0.0296092j -0.267697-0.250108j -0.0126304+0.101819j 0.797384+0.208209j -0.690509-0.448186j -0.937834-0.214627j -0.397974+0.210811j 0.204513+0.188284j -0.0302064+0.398843j 0.124461+0.399395j -0.11737-0.170883j 0.724417-0.825732j 0.0466925-0.589511j -0.367256-0.418038j -0.656191-0.0955453j -0.0685726-0.572128j 0.500503+0.451685j 0.424466-0.12478j 0.369223-0.256345j -0.311735-0.114658j 0.16995+0.482382j 0.42312-0.114657j -0.104502+0.462959j -0.285826-0.0716932j 0.151649+0.0946828j 0.329915-0.250508j 0.0627732-0.166713j -0.271271-0.184099j 
