0.264706-6.41154e-15j -0.01445+0.0185781j -0.0382218-0.0160432j -0.216916-0.268028j -0.0532964+0.0184038j -0.0198907+0.00448106j -0.0794394-0.25289j -0.0071745-0.10322j 0.273589+0.105097j 0.0975614-0.175831j 0.0311305-0.205439j -0.120409-0.0290675j -0.0965349-0.0259033j 0.0569507+0.0815784j -0.0158369+0.02751j -0.0118505-0.0181348j -0.0238247-0.0454022j -0.00212291-0.0364196j 0.0288807-0.0172756j -0.0492709-0.0204257j -0.0257694+0.0214878j 0.00749915-0.0796876j -0.0552425-0.0154427j -0.0138379+0.0399768j 0.0691498+0.00934156j -0.0091052-0.0617058j 0.0551283+0.0214236j 0.0415357-0.0145269j 0.0247582+0.00645418j 0.0423111+0.0416355j 0.00969634-0.0158007j -0.0408222+0.0132227j -0.0183719-0.00144462j 0.0145219-0.00165308j -0.0148706+0.00561146j -0.0132297-0.0200254j -0.00954768-0.00938622j -0.0151714-0.0266551j -0.00288726-0.0341103j 0.00349176-0.00216183j 0.0113383+0.0196324j 7.60423e-05-0.0416401j -0.0070807-0.000255899j 0.00444433-0.024201j -0.016953-0.000298275j 0.00203939+0.00398189j -0.00873969+0.0187486j 0.00834522-0.0118477j 8.08862e-05+0.00271782j 0.0300034-0.00985843j -0.00533297-0.0211324j 0.0252824-0.00454804j 0.0114151-0.0194533j 0.00251311-0.00852605j 0.0107592+0.00250481j -0.00314293+0.00976905j 0.0172566+0.013976j -0.00535199+0.00704785j -0.00466167+0.00990184j -0.020705-0.008001j 0.0231024+0.00660136j 0.0132256-0.0181728j 0.00716086+0.00218093j 0.00138485-0.0697192j 0.0313063-0.00637848j -0.00352736-0.0312322j -0.01374-0.0323051j -0.0187184-0.00346584j -0.0228057-0.0311585j 0.0193339+0.00740834j 0.0266083+0.00446742j 0.00809521-0.00369955j 0.00244283+0.00031539j -0.0220975-0.00150366j -0.0146061-0.0173026j -0.0047567-0.00662093j -0.00412312-0.0170245j -0.0187469-0.000394422j 5.02662e-05-0.0169568j 0.00393239-0.000826388j 0.00170823+0.0159603j -0.00407206+0.0211423j 0.00289687+0.0011499j 0.0183242+0.045737j -0.0142459-0.011354j -0.0135416-0.0136308j -0.00598461-0.00984228j 0.00710271-0.00143661j 0.0156626+0.00617086j -0.0063587+0.00984808j -0.00361417+0.00310552j -0.0026462+0.0139108j -0.0158046-0.00995229j -0.00223864-0.00283472j -0.00575434-0.00948921j -0.00909061-0.0105202j 0.00824442+0.014578j 0.00635381-0.00359232j -0.00243085-0.00215042j -0.00545373-0.00476153j 6.72735e-06+0.0159015j 0.00462642+0.0162432j -0.00852546+0.0167991j -0.0119566-0.00641963j -0.00105117+0.00258492j -0.00694494-9.01023e-05j -0.0102338+0.0143643j -0.00776889+0.0148689j -0.00308222+0.00270445j 0.00492913+0.00498921j 0.014035+0.00132049j 0.0026367-0.0136422j -0.00492497-0.0123391j -0.0053591-0.0175379j -0.0118428-0.0114887j 0.00818253+0.00238703j 0.00528125+0.0148886j -0.00751683+0.000970996j 0.00537492+0.00232644j -0.00142929+0.00715863j -0.00417461+0.0173628j 0.00408264+0.0177072j -0.00244323+0.00170346j 0.0147815-0.0110687j -0.00070742+0.00383908j 0.00820607-0.00835292j 0.000661965-0.00425214j -0.00180314-0.00596854j 0.00751426-0.00364017j -0.00753058+0.00515205j 0.00361623-0.017779j -0.012254+0.00150125j 0.000776258+0.00724584j 0.0129042-0.010227j -0.0219801+0.0100988j 0.00691168-0.0209414j 0.00204692-0.0120995j -0.0105385+0.0197416j -0.0300902-0.00457106j 0.00891279-0.0286324j -0.0195376-0.00323138j 0.00366963-0.011622j -0.00579303-0.0275127j 0.0159238-0.0343436j 3.69782e-05+0.00335912j -0.0195303-0.0137474j -0.00699234-0.0374228j -0.0325113-0.0189994j -0.0438306+0.0185609j -0.0856605-0.0561988j -0.0157965+0.0492521j -0.00765494-0.0470626j -0.0199567+0.003987j -0.0309666+0.0376977j 0.00202652+0.00932524j 0.007681+0.00745134j -0.0682173-0.0426042j 
-0.01445-0.0185781j -0.277537+2.1122e-14j -0.191443-0.126691j -0.0704969-0.0352619j -0.00404805-0.0124515j 0.0294624-0.0742187j -0.255653+0.2457j -0.0956947-0.0673143j -0.0281335-0.235155j 0.127741+0.167265j 0.00755149-0.251596j 0.080759+0.0110964j -0.14449-0.0208916j 0.0124935-0.0210741j -0.0194104-0.0759345j 0.00275663+0.00573444j 0.0102068+0.0248927j 0.0264932-0.0331877j 0.0229918-0.0358473j -0.00707785+0.0514485j 0.031364+0.00587372j -0.0688786-0.0282828j -0.0307115+0.104109j 0.0765792+0.00683703j 0.0160047+0.0309088j 0.0183329+0.0146848j -0.0291608+0.00832421j 0.0450742+0.0162907j 0.0354029+0.0321673j -0.0194368-0.0114272j 0.0482487-0.00863424j 0.0106713-0.00814167j 0.00110963-0.0390122j 0.00689499+0.00611378j 0.0328313+0.0268479j -0.00797936-0.00845755j -0.0195049-0.00425151j -0.00207359+0.0324084j -0.00329019-0.00438009j -0.000659121+0.0119998j -0.00285879+0.000825348j -0.0288906+0.0030199j -0.0263608+0.00334863j -0.00916498-0.00339747j -0.00667229+0.0141447j -0.00495888+0.014719j 0.00253095-0.000590938j -0.0103333-0.00112162j -0.000854727+0.00918575j -0.00958569-0.0213864j -0.0252197+0.0157657j -0.00596415+0.0105695j -0.0189134+0.00881207j -0.0278723-0.0192892j 0.00671017-0.0347667j -0.00865089+0.00826182j 0.0267068+0.000608867j 0.0211149+0.00937564j -0.00444206+0.000493141j 0.00650162+0.0230445j -0.00642162-0.0258679j 0.00202097+0.00129923j 0.00118557-0.0103248j -0.0415729-0.0142301j 0.0102456-0.0435855j -0.0298811+0.0245834j 0.0125805-0.0072594j -0.0329291-0.025622j 0.0193859+0.00753721j 0.0127243+0.0350942j -0.00191148+0.00325005j 0.02348+0.00709848j 0.0213953-0.00102117j 0.00318182+0.00264676j -0.00505818-0.00503748j 0.0111886+0.0329973j 0.010211+0.0188608j -0.00250279-0.00593317j -0.0201624+0.0026146j 0.0119207+0.000826975j 0.00293396+0.00995394j -0.0026002-0.00354952j -0.00103985-2.55248e-05j 0.010055+0.0021233j -0.00941289-0.00890204j -0.0155616+0.00693819j 0.0114904+0.00360493j 0.00991976+0.022434j 0.000395703-0.01651j -0.00525653+0.00258613j 0.0142218-0.000477285j -0.00438541-0.0017009j -0.0145042+0.0265011j 0.00527667+0.0115399j 0.00868892+0.0038177j 9.41771e-05+0.00454813j 0.00588865+0.00579638j -0.00190123-0.020602j 5.93939e-05+0.00863762j 0.00064936+0.00742679j -0.0106037-0.0267408j -5.60823e-06-0.00222439j 0.00580094-0.00178682j -0.00883327-0.00662918j 0.00258555-0.0147019j -0.00502294+0.0196814j 0.0134935+0.0124705j 0.0131895+0.00658356j 0.00935707-0.00186128j -0.00826493+0.00560478j -0.00761965+0.00115923j -0.00309224+0.00547633j 0.0031722-0.00367754j -0.0112724+0.000742582j -0.0122008+0.0132863j -0.00262959-0.000626778j 0.00791178+0.013106j -0.00136324+0.0112678j 0.00464316-0.0295272j 0.00749844+0.000445231j 0.0126941+0.0124441j 0.0161898-0.00328419j -0.00746598-6.48046e-05j 3.66733e-05-0.0124206j -0.00421561+0.0091865j -0.00248206+0.0022232j 0.00252892+0.00964783j -0.00198339+0.00838661j 0.00409517-0.00085186j -0.0015401+0.00110821j 0.000448724-0.000808727j -0.0121585+0.00472987j -0.00374957-0.0020818j 0.000101962-0.016719j 0.00480103-0.000668413j -0.00595757+0.011906j 0.0183568-0.00549508j -0.0179472-0.0167817j 0.00481582-0.00537732j 0.00155427-0.0148737j -0.004352+0.0202485j -0.0242404-0.0178884j -0.0402207+0.00572533j -0.0239176-0.00832526j 0.0161486-0.015669j -0.0144835+0.020561j -0.0328984+0.0238818j -0.046055+0.0368046j 0.0610155+0.0654583j -0.031256+0.0236896j 0.00859275+0.0306836j -0.0186583+0.010379j 0.00374688+0.0370731j -0.0039054-0.0142268j -0.0352737+0.0353053j 0.0728585+0.0341375j 0.00831712+0.00172142j 
-0.0382218+0.0160432j -0.191443+0.126691j -0.14031-5.82867e-16j -0.112442-0.013184j -0.0233193+0.0255751j 0.0292453+0.102188j -0.259863-0.0821313j -0.0168328-0.107094j -0.189553+0.374643j -0.162611-0.00236137j -0.38934+0.423693j 0.0247037-0.0222179j -0.11155+0.0491436j 0.0455097-0.00323963j 0.0056939+0.0200987j -0.00633009+0.0114777j -0.0263071+0.0217911j -0.0261339+0.0170872j -0.00357274+0.0286817j -0.00085089-0.0284216j 0.00383835+0.0611763j -0.0117275+0.00822405j -0.00349829-0.0454841j 0.0711847-0.0339084j -0.0178519+0.0483193j 0.0416176-0.0143438j 0.00543146-0.000896355j 0.0124374-0.00522048j 0.0107616-0.000152372j 0.00489767+0.00429585j 0.0248125-0.01823j 0.00765987-0.00533958j 0.00315342+0.00259556j -0.00523865-0.00261208j 0.017852+0.00731633j -0.0128717+0.0028538j -0.00721361-0.00181838j -0.0178404-0.00143318j -0.0130121-0.000701956j -0.000419473+0.00721158j -0.00511365+0.00182605j -0.020079-0.0262218j -0.0100189-0.000869759j 0.00161394+0.00134744j 0.0070424-0.0118919j 0.00410425-0.0245826j -0.0157726-0.00409156j 0.00259796+0.00389757j -0.00630697+0.00968348j -0.0169958+0.0117327j 0.0117154-0.00587937j 0.000752395-0.00679427j 0.0153455+0.00601621j -0.00635694+0.017243j 0.00318013+0.00216455j 0.0182277-0.00693739j -0.0134656+0.0102352j 0.00358025+0.00691871j 0.0195368-0.0273224j -0.00645663+0.00104214j 0.000642718-0.0311129j -0.00262273+0.00645411j -0.00100463+0.00634081j -0.00591683-0.00183615j 0.00282878+0.0111725j -0.0125105+0.00690525j 0.0105896+0.0267349j 0.0175298-0.00180382j -0.000775636+0.00435734j 0.00947106-0.00621087j 0.00378604-0.00188744j 0.00633426-0.0041431j 0.00881343-0.00787839j -0.00596165-0.00265528j -0.00533813-4.76506e-05j 0.00106228+0.00338437j 0.000406525-0.00388709j -0.00542639+0.00540785j -0.0127956+0.00943047j 0.00409247-0.00169652j 0.00429951+0.00740657j 0.00499934+0.00289181j -0.00216372+0.00183477j 0.0165519+0.00543958j -0.00954885-0.00104799j -0.00726286-0.00436898j 0.00629108+0.00493661j 0.00470442-0.00556274j 0.0015068+0.00353257j -0.00605833+0.00167832j 0.00762017-0.00258761j -0.00156766-0.00412448j -0.00651423-0.0106175j -0.000314589-0.0053894j 0.00851476-0.00172504j -0.00148269-0.00574969j 0.0141108-0.00765969j -0.00340744-0.00281742j 0.00560137+0.00139633j -0.0029927+0.000929108j -0.00611138-0.00523134j -0.00185791+0.00908418j 0.00374744-0.0119706j -0.014277-0.00441436j -0.00291164+0.00512469j 0.00981887-0.00651455j 0.00181208+0.00417655j -0.00167506+0.00886504j 0.00714539+0.000519571j 0.00805307-0.0021656j 0.0106428+0.00366628j -0.000598909+0.00766256j 0.00125762-0.00262735j -0.00389773+0.00668744j 0.00407443-0.00190691j -0.0059133-0.0147057j 0.00503987+0.00120007j 0.00144017-0.00467413j -0.00383608+0.0027439j 0.00908572-0.00918387j 0.00751305+0.00329662j -0.00224279-0.0013494j 0.00273349+0.0153239j -0.0127796+0.00980443j 0.00892984-0.00162596j -0.00792186-0.0141086j 0.00506789-0.00668166j 0.013489+0.00220058j 0.00464401-0.000905638j 0.0102894+0.0156762j -0.00417053-0.00894504j 0.0037991-0.00814678j 0.000117893+0.00569189j -0.0047837-0.0149059j 0.0163543+0.002721j 0.0100197-0.0206472j 0.00678671+0.00231589j 0.00281696-0.0193189j 0.0206672-0.00399402j -0.011193+0.00320649j -0.0068747-0.0156396j -0.0239222+0.00242588j -0.0174174-0.0202015j -0.0133365+0.00799267j 0.00624034-0.00591906j -0.000514856-0.0101165j -0.00283505-0.00462199j -0.0154206-0.00136454j 0.0070666+0.00263292j -0.0228068-0.0121357j 0.0079064+0.0110511j -0.0115646-0.00487694j 0.00370565-0.0202726j -0.00933709+0.0129131j -0.00512116-0.00109586j 0.0216809-0.0106571j -0.00791763-0.00756071j 
-0.216916+0.268028j -0.0704969+0.0352619j -0.112442+0.013184j -0.340427+2.11289e-15j 0.0784791-0.196183j 0.0329032+0.0345132j -0.0218082+0.0243428j -0.27349-0.0350171j 0.0964815+0.199581j 0.352211-0.200252j 0.239093-0.147281j 0.106222-0.152284j -0.0770829+0.0305954j 0.0375725-0.0132368j 0.0355174+0.0220291j 0.0235349+0.00291794j -0.0201204-0.0109933j 0.0106815-0.0143984j -0.00838435+0.0294725j -0.0346708+0.0012218j 0.063296-0.00512491j -0.00965356+0.0127j 0.0288909-0.0320092j -0.0198454+0.0130619j 0.00027266-0.00591487j -0.0186508+0.00205546j -0.0017958-0.00595249j 0.00888207-0.0132093j 0.00600569+0.000859495j -0.00459438+6.06828e-06j 0.00669974-0.00707724j 0.0280499-0.0358231j 0.0051154-0.00433384j -0.0130105+0.0121266j 0.0196028-0.000839097j -0.0136479+0.00564448j 0.00728511+0.00296196j -0.0125086-0.0055358j -0.0242559-0.00315725j 0.0203923-0.00208769j -0.0197433+0.0208179j -0.0165783-0.00711952j -0.0117103-0.00601332j 0.000159107+0.00621625j -0.000457467-0.00655585j -0.00408536-0.00212399j -0.0124381+0.0031269j -0.00624685-0.0192925j 0.0015913-0.0160098j 0.00191219+0.0046463j 0.00966073+0.00957482j -0.00597827+0.00280413j -0.00552038-0.0173177j -0.0177771+0.0264349j -0.00404903+0.0104732j -0.031977-0.0253459j 0.00487848+0.0197102j -0.0202226+0.0105106j -0.0306354+0.0141871j 0.00452619-0.00214508j -0.0195438+0.00901225j -0.00373648+0.00147215j 0.00606001+0.00106226j -0.0158755-0.000752907j -0.00588307+0.00863621j -0.00980776-0.0104058j -0.0138507-0.00342182j -0.00203986+0.0163085j 0.00684774-0.00645748j 0.00196497-0.0027791j -0.00160612+0.00231553j 0.00367168-0.00527956j 0.0160801+0.000838455j 0.0100014-0.0137805j -0.00164497+0.00199065j 0.00283713+0.00260295j 0.00220048-0.00840562j -0.000110245-0.0135627j -0.0129922+0.0201939j 0.00453488+0.00578981j 0.0072388+0.000521719j 0.00654967-0.00473901j -0.00161117+0.00441844j 0.00773704+0.00243427j -0.00542207+0.00627544j -0.00235448-0.00461437j 0.010662-0.00330987j -0.00251372-0.00677392j 0.00380579-7.62933e-05j -0.00543915-0.00482487j 0.00668636-0.00702115j -0.00232177-0.00622381j -0.00764527-0.00284887j 0.00390451+0.00028045j 0.0161928-0.00327527j 0.00436006-0.00338918j 0.00800599-0.0102783j -0.00596904+0.00456546j -0.00654199+0.00893416j -9.54605e-05-0.00579748j -0.000754826+0.000608717j -0.00189293+0.00450385j 0.00565721+0.00255551j 0.00246368+0.000270867j 0.000222633-0.00492726j 0.00130131+0.00747495j -0.00384686-0.00781577j 0.00393973+0.00667639j 0.0147441-0.00437072j -0.00817151+0.00467672j -0.000364117+0.0032237j -0.000390509-0.00593045j -0.00595333+0.0106333j 0.000950526-0.00372914j 0.00061716+0.004044j -0.0141607+0.00764292j -0.0029038+0.00319775j 0.00167424-0.00469366j -0.0104273+0.0040601j -0.0234188-0.0184159j -0.00565074+0.00709513j 0.00880856+0.00267214j 0.00762936-0.00829519j 0.0046919-0.00719154j -0.000151707-0.0116997j 0.0105432+0.000518968j 0.00221922+0.00381025j -0.00179647+0.00672249j 0.00750733+0.0212349j -0.0190887+0.00279238j 0.00833775-0.0116955j 0.0138653+0.015529j -0.000800387-0.00152664j -0.0125185-0.0057125j -0.000452073+0.0153672j 0.0116709-0.00545587j 0.00461617-0.0107471j -0.00229213-0.00136383j 0.00856748+0.00260272j 0.00250865-0.00693719j 0.00887754+0.00219524j -0.00971777+0.00108321j -0.0105847-0.00614646j -0.00560137+0.0106189j -0.00461232+0.010417j 0.00413885-0.00429187j 0.000301193+0.00856108j -0.0141706+0.0133901j 0.0178499+0.00865243j -0.00333457-0.00561646j 0.00309568+0.0024943j -0.00672375-0.00969356j 0.010378-0.0133625j 0.00213269-0.014105j -0.0173789+0.00692238j 0.0200515-0.00216582j 0.00861431-0.0179617j 
-0.0532964-0.0184038j -0.00404805+0.0124515j -0.0233193-0.0255751j 0.0784791+0.196183j 0.175787+1.1588e-14j -0.0880204-0.192326j -0.127566+0.11883j 0.130218-0.135966j -0.0936163-0.250994j 0.102849+0.201461j 0.124012-0.181104j 0.0598786+0.0192257j -0.00669103-0.0116689j -0.00678138-0.00663377j -0.0239709-0.0395744j 0.00573377-0.0129038j -0.00610214-0.0223762j -0.0183356+0.0118519j -0.00821146-0.0570276j -0.0101644+0.0570666j 0.0170904-0.00803511j 0.0554212+0.0102674j -0.000617557-0.0175568j 0.00209128+0.00835188j -0.0130004+0.0186722j 0.0231712+0.0128597j -0.00156576-0.00207903j 0.00798539+0.0043515j 0.00272016+0.00766673j -0.00903212-0.00349518j 0.00983683-0.00080488j 0.0121305-0.00479641j -0.00117215-0.0113265j 0.00033039-0.000788174j 0.00781847+0.00663066j 0.00422294+0.00305191j -0.010299-0.00358511j 0.00515165+0.00805037j -0.000767377+0.00405312j 0.00151162-0.00334348j -0.00130815-0.0114422j 0.00922794+0.0198102j -0.00179917+0.00400775j -0.00423232-0.0152904j 2.54819e-05-0.000354832j 0.00995751+0.0135018j 0.0156994-0.00016243j 0.000358714-0.0130071j -0.01982+0.0110803j 0.0057258-0.0154908j -0.0148084+0.0212897j 0.0115526-0.00773177j -0.00918245+0.00680292j 0.0333292+0.009775j -0.00150422-0.00884845j -0.0218487-0.0260193j -0.00427433-0.00894173j 0.00586187+0.00180006j 0.00634671-0.00327116j -0.0046722+0.0116164j 0.000928005+0.00386924j -0.00351947+0.00999184j 0.00347577+0.00553939j 0.00197738+0.00619861j 0.00320472-0.00784486j -0.00430998+0.00231382j 0.000936961-0.00346366j -0.0107353-0.00254436j 0.0067413+0.00163456j 0.00164965+0.0104373j -0.000678358+0.00129435j 0.00409109+0.00180199j 0.00062299+0.000113926j 0.000162049+0.00388577j -0.00146327-0.000563072j 0.00174036+0.00551333j 0.00344513+0.00722794j 0.0082627-0.00135419j -0.00349522-0.000124873j 0.000155591+0.00323071j -0.00256825+0.00147306j 0.000465721-0.000856598j 0.000546953+0.00212579j -0.00617553-0.002323j 0.00207989-0.00324907j -0.00011995-2.27725e-05j 0.00570282-0.00242144j 0.00631455+0.0108151j -0.00703202-0.00850399j -0.00160638+0.00392398j 0.00696162+0.00241994j -0.00711658+0.00555742j 0.00216846+0.0065885j -5.35127e-05+0.00756048j 0.00511979+0.00239675j 0.00444982+0.000398434j 0.00197082-0.000537159j -0.00442683-0.0019295j 0.00184156-0.00461126j 0.0127389+0.00793282j -0.00436579-0.00720097j -0.0101564+0.00328713j -0.00238666+0.00575351j -0.00200678+0.00191609j -0.0119326-0.0177464j -0.00227961+0.0132637j 0.00879656+0.0193448j 0.00403604-0.00684694j 0.00299328-0.011497j 0.0129221+0.000827688j -0.00478923-0.0181407j -0.00537625-0.0104868j -0.0147777+0.00592373j 0.00448143+0.00558454j 0.00344859+0.00278084j -0.00166532-0.00826703j -0.00446918+0.000994783j -0.00751007+0.00293598j 0.00388963-0.00885229j 0.0121201-0.0100739j -0.00432676+0.0205649j 0.00260929+0.0066011j 0.0162844+0.0143362j 0.00303129-0.00333629j 0.0141111+0.0113303j -0.00661608+0.00310917j -0.0147349+0.0035955j 0.000529747-0.00434995j -0.0182749+0.0113541j -0.00352109+0.0070214j -0.00133093+0.00972502j -0.00359246+0.00518218j -0.00193104-0.0166359j 0.000987967-0.00471138j 0.008495+0.00356931j -0.00331284-0.00362273j 0.012447+0.000611169j 0.0026442-0.000655132j -0.00740189+0.000847008j -0.00303192-0.00889017j -0.00538393+0.00408607j -0.00927321-0.00336457j -0.00733002+0.00118235j 0.000809184-0.00217521j -0.000820981+0.00244492j 0.000272346+0.010925j -0.0135443-0.00289135j -0.00612729+0.00636525j 0.00172451+0.013298j -0.00870264+0.00330543j -0.00186859+0.0039586j 0.00763853+0.00376706j 0.00179554+0.0173641j 0.00627458-0.00122149j -0.00256268+0.00704626j 0.00425134+0.0141027j 0.0107203+0.00645875j 
-0.0198907-0.00448106j 0.0294624+0.0742187j 0.0292453-0.102188j 0.0329032-0.0345132j -0.0880204+0.192326j 0.1807+2.18575e-14j 0.316095+0.0818515j 0.0801335+0.310385j -0.00383513-0.138798j 0.00963736+0.0445185j 0.139854-0.0328949j 0.0296516+0.0084317j 0.0149973+0.0341014j -0.0117341+0.0033914j -0.00530152-0.00415414j -0.0245333+0.0100676j 0.0218344+0.00930939j -0.0152166-0.00854341j -0.0471998-0.0363741j -0.0393377+0.0487289j 0.0156055+0.049081j 0.0295509+0.00582098j -0.00491506-0.00795805j -0.0022516+0.00518656j -0.0108768+0.00324978j 0.00254624+0.0111216j 0.000212554-0.00733903j 0.00505736-0.00402782j 0.0010244+0.00422284j -0.00735477-0.00238764j 0.000383608-0.00589524j 0.0102925-0.00428581j 0.000790556-0.00617469j 0.000242043-0.0070845j 0.00330942+0.00254411j 0.00514224-0.0044807j 0.00231761+0.000474085j 0.00544736+0.00336005j 0.004555-0.00431376j -0.00148208+0.00400943j 0.00807975-0.0101867j -0.00502967+0.00584737j 0.000752425-0.00128223j 0.00645441+0.00307339j -0.00441492+0.00706915j 0.00813665-0.00988744j 0.0109725+0.00394474j -0.00812271+0.00374624j 0.0223453-0.018563j -0.0128051-0.00709883j 0.00862985-0.00514911j -0.0198512+0.00323763j 0.0042763-0.00903423j -0.0236142-0.0269279j 0.00444282+0.0078109j -0.00087943+0.0206436j 0.00615052+0.0055351j 0.000248528+0.00258528j -0.00644302+0.0093404j -0.00424755-0.000213272j 0.000299208-0.00357924j -0.000515906-0.00230402j -0.00099264-0.00126808j -0.00177875+0.00173304j -0.00289013-0.00349005j -0.00383962+0.000925797j 0.00336335+0.00160975j -0.00175963-0.00229644j 0.0040586+0.00297246j -0.000520386+0.00283708j -0.00115356-0.000524078j 0.00197176+0.000112044j 0.00228195-0.00581314j -0.00329962+0.00215719j -0.000211122-0.000101453j 0.0013468+0.00499564j 0.00123712+0.00432287j 0.00512825+0.00201824j 0.00179259+0.00406599j -0.00139927+0.00400909j -0.000212005+0.00363686j -0.000847746+0.00147351j 0.00091269+0.00318568j -0.00379766-0.00151372j 0.00322954-0.00313977j 0.00204534+0.00336361j 0.00591809+0.00333286j -0.00203019+0.00723616j -0.00482449-0.00187187j -0.00472133+0.00432619j 0.00261107+0.00282087j -0.00524084+0.00126124j 0.00583517+0.00393025j -0.00388556+0.000589874j 0.00129906+0.00706811j -0.00146014-0.00176193j 0.000823499+0.00113728j -0.00609901-0.00621697j 0.010753+0.00207036j 0.00166178+0.00698946j -0.00550477+0.00388382j -0.0101685-0.0108888j -0.000652825+0.00127153j 0.00539866-0.0145038j -0.00387743+0.0104228j -0.00640435+0.00197453j 0.0101313+0.00793727j 0.0197394-0.00333445j 0.00466343+0.00310235j -0.0176283+0.0186656j 0.00799641-0.00822122j -0.0118792+0.0147119j -0.00407819-0.00114384j 0.0133895-0.0122993j 0.00450661-0.00185682j -0.00272338+0.00481608j 0.0288514+0.00392571j 0.00142344-0.016151j 0.00022558+0.00729373j -0.0131674-0.0200805j -0.0011071+0.000113054j 0.00582823+0.0162566j -0.000870145+0.00164587j -0.00817579+0.0233183j 0.00140338+0.0111438j -0.000725471+0.0019113j -0.00213639-0.0167835j 0.00220861-0.00832936j -0.00432316-0.00533281j -0.000600425-0.0198775j 0.00275292-0.00209574j 0.0112979-0.00164467j -0.000533162-0.00650869j -0.00151334-0.00510321j 0.00600043+0.0127161j 0.000524855-0.00196433j 0.00216224+0.00885371j 0.00319946+0.000919363j 0.00285593-0.00172704j 0.000835033-0.00797536j 0.00209103+0.00134509j -0.00878977-0.00581917j -0.00312808+0.00212472j 0.000896922+0.000412903j -0.00186264+0.00061193j -0.00159249+0.00382169j -0.00512025-0.00304027j 0.0025334+0.00808778j 0.00583091+0.00490005j -0.00494909+0.00453488j -0.00141132+0.00532406j 0.00374903+0.00528363j -0.00340707+0.00529049j 0.000540089+0.00506083j 0.00186423+0.0075935j -0.000145826+0.00142232j 0.00344279+0.00760046j 
