-0.0685229+0.0429905j 0.0483631+0.0629292j 0.0540487-0.0603652j 0.043696+0.0557235j -0.0306055-0.00607823j 0.0302509-0.00793573j -0.0198458-0.0198444j 0.0286423+0.0127975j 0.00687901+0.0136144j -0.00945462+0.0577534j 0.0208588-0.00196754j 0.00242338+0.00994109j -0.00261731+0.000828659j 0.000288155-0.00542477j -0.003766-0.00295037j 0.00231893+0.00303784j 0.00292623-0.00229975j 0.00838108+0.00117769j 0.0122438+0.00569951j -0.00514956+0.00897602j -0.0429461+0.00070499j 0.00258238-0.0490735j -0.0290763+0.00621434j -0.00572674+0.00428027j 0.0260367-0.00457201j 0.00925052-0.0068746j 0.00218908+0.00675646j -0.0174144+0.00589625j -0.0137937-0.00483712j -0.0114681+0.0142475j 0.000701353+0.00729386j -0.0187488+0.0246797j 0.00273884-0.0450269j 0.00334579-0.00259932j 0.018714+0.00569899j -0.0058741+0.00303498j 0.00731567-0.00659624j -0.00544803-0.00948176j -0.0083783-0.00811532j -0.00918278+0.00642802j -0.000413116+0.00415534j -0.0390988+0.00198804j -0.00478558-0.00349832j -0.0136571+0.0102504j -0.03508-0.00846626j -0.0346062-0.0125978j 0.0130103-0.014897j -0.0124302-0.0022911j 0.00246569+0.00619451j -0.0148615-0.000562887j 0.0187225-0.0136869j -0.00246866-0.0219745j 0.0228802-0.00331085j 0.00437254+0.00552763j 0.0113467-0.00803151j 0.00136077+0.0230336j -0.00587611+0.000639079j -0.00464084+0.00561708j -0.017117+0.0140534j 0.0150169+0.0178889j -0.00337866+0.015575j -0.000662626-0.00461581j -0.00133358-0.0228513j 0.0163915+0.0249539j 0.00743798-0.0254663j -0.00122605+0.00954346j 0.00229844-0.00778445j 0.00769396+0.00428517j -0.00115184-0.0134897j 0.00732997-0.00910815j -0.0159911+0.0304397j -0.0041413-0.00220872j -0.023305+0.0297036j 0.0114734-0.00886788j 0.0067764-0.00334673j 0.00869713+0.00210846j 0.0091375+0.0180479j 0.0266185-0.0184001j -0.000351396-0.00651432j -0.000195068+0.0263974j -0.0155305-0.0133059j -0.011+0.0216357j 0.000636314+0.0456662j -0.0265843-0.004075j -0.0107616-0.0156542j -4.00821e-05-0.00634481j 0.00393437+0.00473366j -0.0322641+0.0195551j 0.0174771-0.00445913j -0.00354724+0.00849938j -0.0121811-0.0160512j 0.00144259-0.00197495j -0.00899587+0.0102021j 0.0126975-0.00963253j -0.0175883+0.00103054j -0.0033752+0.0052487j -0.0112786-0.0108899j -0.0283046+0.00221707j -0.00511741+0.000556084j 0.0124526-0.014926j -0.00233671-0.0196882j -0.00972676+0.00275487j -0.0240156-0.0174127j -0.0116235-0.00380378j -0.00479261-0.00869982j -0.0229171-0.019912j -0.00740018-0.00362471j 0.00163039+0.00786101j -0.00257352-0.0104167j -0.00705306-0.0108208j -0.0104373-0.0320614j -0.00884738-0.00594886j 0.00696434-0.00213131j 0.00228594+0.00425166j 0.00210299-0.00253027j 0.00307624+0.000882173j 0.00440517-0.000424427j -0.00641375+0.00382537j 0.0110309+0.0320714j -0.00179255-0.00726215j 0.0169893+0.00273908j 0.0083078-0.0043853j -0.0147545-0.014468j 0.0129798+0.0126357j 0.00606944+0.00412309j 0.00339903+0.000673173j 0.0307972+0.0181562j 0.000741514-0.015222j -0.023195+0.00780288j -0.00532721-0.024521j 0.0186674+0.000878343j 0.0127946-0.0230794j 0.0013922+0.00734021j -0.0194583-0.020807j -0.000464433-0.0122152j 0.00198868-0.0136082j 0.0183848+0.00288127j 0.0399261-0.00666326j -0.025992-0.0200617j -0.00826469-0.0173586j 0.0083038-0.00945526j 0.0144299+0.0142739j -0.0265473-0.0264935j 0.00568973+0.00868343j 0.00164794-0.00519119j -0.0140398-0.00799915j 0.0123893-0.0204371j -0.0290649-0.0510281j -0.0073487-0.0120155j -0.0155418+0.000342685j 0.0607516-0.0428823j 0.0262564-0.0144086j -0.00549544-0.000257293j -0.050493+0.072313j -0.0791116-0.0410911j -0.0587028+0.0571688j -0.0608659-0.0642617j 
-0.0374359-0.021307j -0.0289181+0.0327389j 0.0101273-0.0232941j 0.0229069+0.0218098j 0.0100217-0.00639618j 0.0162001+0.0159117j 0.0395752+0.0235095j 0.00632025-0.0212416j 0.00313157-0.0429364j 0.0207747-0.00271663j 0.00713851+0.0120259j 0.000580486-0.00592707j 0.00473323-0.014491j -0.000285117-0.0176295j -0.0191808-8.84475e-05j -0.00213732-0.0152395j 0.00823034-0.000326j 0.00781758-0.00169293j -0.0108421+0.00946701j 0.00187661-0.00798779j 0.0108577+0.0204655j -0.0258035+0.00647595j 0.00816155+0.00218786j 0.00703808+0.00536992j -0.00574787-0.0201903j 0.00101553+0.00552618j 0.0179964+0.00585627j -0.00769762+0.0113695j 0.0190661-0.00552375j 0.0110372+0.00902637j 0.00497319+0.00697854j 0.00608927+0.0159723j -0.00121039-0.0100805j 0.0262726+0.014773j -0.000607277-0.00150128j -0.0138752+0.000112424j -0.000507008+0.0191213j 0.00421033+0.00244823j -0.0125819-0.00610799j -0.00752382+0.0065285j 0.000164755+0.012519j -0.00522808-7.90437e-05j -0.00194514-0.0253056j 0.00139536+0.00263273j 0.00330886+0.0157944j -0.0187054-0.00147032j -0.0107306-0.000704194j -0.00498221-0.00515155j -0.00686482-0.00120334j -0.00076476-0.0127582j -0.0182257-0.0092846j -0.00296767+0.000313384j -0.0176656-0.00812398j 0.00640318-0.0113259j -0.0102712+0.00498025j -0.00291397+0.00779219j -0.00304099-0.00142879j 0.0183198-0.00602418j -0.00903249+0.00630461j 0.0104848+0.0215567j -0.00253755+0.0178412j 0.00693722+0.000436023j -0.00293728-0.00411716j -0.0224819+0.000323616j -0.0134819-0.00991232j 0.000100825+0.000135953j 0.0116856-0.000764961j -0.00840585+0.00904847j 0.00964846-0.0106473j -0.00126505+0.00764646j -0.0201248-0.00136319j -0.0311601+0.000475402j -0.00802452+0.00366198j 0.00388271-0.00337804j -0.00754333+0.00980099j 0.016058-0.0012433j -0.0126009+0.0205312j -0.00919956-0.006167j 0.0390753-0.00220128j 0.0140352+0.014502j -0.0139567-0.0191653j -0.0200801-0.0226974j 0.0105841-0.0189642j 0.0109148-0.0194887j -0.0065331-0.00411555j -0.00220265-0.00726939j 0.0140986+0.000426582j 0.00642029-0.00508769j -0.00672378+0.0235571j -0.00552024-0.00185913j -0.00537518-0.00134252j -7.12977e-05-0.0248198j -0.01737+0.00249j -0.0208351+0.0198392j 0.00545028+0.00077653j 0.00961579+0.0123347j -0.0251274+0.012113j -0.0139677-0.00965616j 0.00983944-0.0123033j 0.0102522+0.0038516j -0.0137625+0.00634878j -0.00128378+0.00661236j -0.0153432+7.41001e-05j -0.0114376+0.00180624j -0.0101216+0.0120318j -0.0062403-0.0120754j 0.0040752-0.00946925j 0.0151677+0.00362396j 0.00533545-0.00533637j 0.00374295+0.000656345j -0.0025378+0.00169422j -0.00380689+0.0110582j -0.00654514+1.02922e-05j 0.00866457+0.00217982j -0.00834445-0.0124482j 0.000695855+0.00563503j -0.00172916+0.00358702j 0.00622577-0.0135413j -0.00392427-0.00989041j -0.00934877+0.00291336j 0.00835951+0.0164841j 0.0204502+0.0134909j -0.00406169+0.000757943j 0.0197197-0.0318369j 0.00341335-0.000248301j 0.00176265+0.00243084j -0.00179704-0.00288594j -0.00289787+0.00777126j 0.0148209+0.000669816j -0.000460116+0.0205064j 0.00549035-0.00994583j 0.00630418+0.0163177j 0.012779+0.00971087j -0.0253517+0.0100218j 0.0255665-0.00710578j -0.00770322+0.00030626j -0.0401838-0.000270766j -0.0169157-0.00161286j -0.022202+0.0274185j 0.00478638-0.0107272j -0.00856195+0.00506897j -0.010582+0.0256003j 0.00891635+0.0332412j 0.00786693-0.0216215j -0.00373342+0.00381383j -0.0247473+0.00339894j -0.0144873-0.0153995j -0.0346212+0.0460303j -0.0293761-0.0428036j 0.045212-0.0133571j 0.00138496-0.0727654j 0.00504444+0.00263367j -0.00497291+0.0116717j 0.0247071-0.0147009j 0.0302028+0.0241213j -0.0376446-0.0418127j 0.0343852-0.0322855j 
-0.050668+0.0379924j 0.0455202+0.0416114j 0.0353388+0.00385105j 0.0061222+0.00877988j 0.0422771+0.0293481j -0.0267704+0.0372052j -0.0452173-0.0214789j 0.00169931+0.0224618j 0.00857187+0.0419989j -0.01063+0.0314909j -0.00763577-0.0051949j 0.00134396-0.0146628j 0.0108267-0.00172157j 0.0135061+0.0121267j 0.00204202-0.0036439j 0.00891709+0.000659128j 0.000655422-0.00110711j 0.00172037-0.00705608j 0.0189973-0.0125883j -0.00165315+0.024891j -0.00526244+0.0284027j -0.0385549+0.00893299j -0.0210531-0.0016595j 0.0011273+0.0233516j 0.00386351+0.00297986j 0.00809549-0.0166924j -0.0302545-0.00755031j 0.00364522-0.00828826j -0.0327921-0.0354948j -0.0155824+0.00369919j -0.0126173+0.021604j -0.0116635+0.0259707j 0.0103593-0.0256796j 0.00569444-0.00553791j 0.0008682-0.0369214j -0.00209194-0.00552522j 0.0274591-0.0113241j 0.0120964-0.00945717j 0.0214752-0.0385028j -0.0264124+0.0146946j -0.00990951-0.0032955j -0.0301919-0.0150814j -0.00338066+0.0035578j -0.0219449+0.0115013j -0.00839931+0.0264266j -0.0322878-0.0201471j 0.0251045-0.00304526j -0.0221369-0.00923546j -6.68984e-05+0.00719685j 0.00214092-0.000143338j 0.0192953+0.00615139j 0.00656563-0.0117375j -0.0161314+0.0116485j 0.00140838+0.00819516j -0.00321114-0.0180777j 0.00715255+0.0140948j -0.0199665-0.00241722j 0.0180847+0.00585279j 0.000773824+0.00141909j 0.0250206+0.0209715j 0.00177751+0.00793947j -0.00239065-0.00100129j -0.00105121-0.00259152j 0.0107184+0.00329044j 0.0111838+0.00342311j 0.0178305-0.00531387j -0.00996763+0.00296661j 0.00755897+0.0135081j 0.0160347-0.0283347j -0.00279428+0.00855122j 0.00391078+0.0010913j -0.0290353-0.0111909j 0.000511276+0.0234615j 0.00331414-0.0046546j -0.0268485+0.000123692j -0.00887179-0.0233175j 0.0033173+0.0499035j 0.01075-0.00615051j 0.0031581-0.0220066j 0.00689192+0.016474j -0.00802839+0.00649862j 0.0173657+0.00433799j -0.0106158+0.00603046j -0.0364319+0.034424j -0.0130896-0.00205464j 0.00196066-0.00342946j 0.00327901+0.00449583j -0.0427349+0.00338891j -0.00929844-0.0016166j 0.0119349-0.00108444j -0.00768418-0.00174647j 0.0247198-0.0273671j 0.00443777-0.0322223j -0.0110722-0.00899839j 0.000817105-0.00853947j 0.00892976-0.0258921j 0.00660641-0.00702807j -0.000217403+0.00192463j 0.00512486-0.00725863j 0.0184243-0.00800073j 0.0116725-0.00308966j -0.00257778-0.001589j 0.0161079+0.00182115j -0.00926467-0.0024856j 0.00706024-0.000572245j 0.00372478-0.00734639j 0.0206441-0.00798194j 0.00422946-0.00855945j -0.0128187-0.0112868j 0.00530532-0.018303j 0.0324483+0.00716788j 0.00818636+0.00661951j 0.00748528-0.00575154j 0.0120958+0.010463j -0.00191342+0.0022393j 0.00572733+0.000560255j 0.00938813-0.00125093j -0.00563036+0.0122647j -0.0140106+0.012447j -0.0133645-0.0332116j 0.00277061+0.00339689j 0.0229946+0.0176426j -0.0016778-0.0394263j 0.0251385+0.00456437j -0.00639127-0.0132414j -0.00593222-0.00171671j 0.0193305+0.0054855j 0.00470501-0.0220701j 0.0010461+0.0138863j 0.00489294-0.00866083j -0.0159989+0.0171781j 0.0224228-0.0113131j 0.00892209+0.00897631j -0.0238302-0.0233452j -0.0316084+0.00221304j -0.0179656-0.0112582j 0.0218503-0.0144514j 0.0222292-0.0311558j 0.007227-0.0147627j -0.0140666+0.0178283j 0.0290428+0.0105193j 0.0212647-0.0100595j -0.0500685-0.0409751j 0.00951169-0.00676899j 0.00237631-0.00506213j -0.0124066-0.0204044j 0.00313508-0.0591796j -0.0440706+0.00106191j 0.00678959-0.0250731j 0.0370923+0.0145877j -0.0155594-0.00491122j 0.0558327+0.00149834j 0.0061448+0.05298j -0.0142066-0.0127232j 0.0508786-0.0343538j -0.00727733+0.0475515j -0.0482159-0.0152533j 
-0.0622374-0.00145428j 0.000626113+0.0649007j -0.0727215-0.023654j 0.0379867-0.103347j 0.102585+0.0160835j 0.00376864+0.0632811j -0.0834343-0.0143246j 0.0389807+0.127142j 0.0501045+0.155806j -0.191507+0.076356j -0.0506332+0.139205j -0.101999+0.17554j -0.0881031-0.0536544j 0.0585064-0.0742816j -0.0228205-0.0100966j -0.155505-0.0781649j 0.141728+0.0425603j 0.202558+0.0506966j 0.126428+0.13023j -0.0788938+0.139113j -0.0233775+0.232216j -0.162185+0.050565j -0.0187924-0.0185076j 0.0789684-0.0379645j 0.0120425+0.0238023j 0.0660965-0.00409818j -0.0515186-0.0480513j 0.00897605+0.00581045j -0.0705298-0.0815923j -0.0392851+0.00368675j 0.00635251+0.0401828j -0.0325182+0.0240719j 0.0115725-0.0379434j 0.0121624-0.00481843j -0.00997704-0.05179j 0.0179342-0.0281137j 0.0572817-0.0133582j 0.034449-0.0292603j 0.0314702-0.0583317j 0.0132845+0.0562786j -0.0204798+0.0579696j -0.0816876-0.0239015j 0.0182056+0.0235988j -0.0641974-0.000289199j 0.0386034+0.0234021j -0.0510327-0.0233181j 0.00462195+0.0428856j 0.00295351+0.0455922j 0.000350434+0.0200227j 0.000720803-0.0210932j 0.0291394-0.031895j 0.00998079-0.0286304j 0.00340321+0.0347229j 0.0199734+0.0228037j 0.00902051+0.00756065j 0.00973404+0.0395021j 0.0129418+0.000152315j 0.0169548-0.0183115j 0.00209038-0.000814873j 0.022152-0.00572353j 0.00528925+0.0190592j 0.0200991+0.000871566j -0.00928546-0.00475303j 0.0261155+0.0236852j 0.0162199-0.0239265j 0.0152252-0.0176011j 0.0144167-0.0355732j -0.000357769-0.00498303j -0.00200103-0.00215116j -0.00822713-0.00921389j 0.00928156+0.025805j 0.0138362-0.0234463j -0.0423029+0.0214807j 0.0358713+0.0236298j 0.0203968-0.0209237j 0.0226848-0.00659266j 0.0188267+0.0249052j 0.0408597+0.0243247j -0.00980613+0.0281206j 0.0144921+0.0107367j -0.000239652-0.0268842j -0.0163413+0.0401644j 0.00370701+0.0550772j -0.0234812+0.0138392j 0.0161806-0.00134136j 0.0203352+0.00394136j 0.00998565-0.0359214j -0.026492-0.00488529j 0.0236368-0.0135641j -0.0244395+0.0218033j -0.00243263-0.0108524j -0.0133038+0.0447458j 0.00971472+0.0127168j -0.00526522-0.018223j -0.0171651+0.00136109j -0.0257344-0.0292343j -0.0012907-0.0174691j -0.0105545-0.00511875j 0.00404502-0.00431697j -0.0149682+0.017658j -0.0080387+0.00625557j 0.00913162+0.0125826j -0.00414179-0.00163301j -0.0175739-0.00104617j -0.00316876+0.002024j -0.00412331+0.00144239j 0.0146999-0.0345116j -0.0176849-0.0152839j -0.0173276+0.00457765j -0.00430633-0.015011j -0.0130207-0.0107002j -0.0230179-0.0127753j 0.0298033+0.00713589j -0.010302+0.00434868j 0.0177864+0.0100452j -0.027456-0.0104252j 0.001007-0.00770028j -0.00388726-0.000942684j 0.0066815+0.0064427j -0.0114393+0.00147848j -0.00896606+0.0222694j -0.00389369+0.00172936j -0.0294208-0.0101058j 0.0233898+0.0048187j -0.0170487-0.00663477j -0.0212029+0.0122224j 0.0236219+0.00659307j -0.0273995+0.017532j -0.0283429-0.0115051j -0.0117028-0.0151372j 0.0130736+0.0229251j 0.0173762-0.0170561j -0.00545324+0.00998306j -0.0295257-0.00130054j 0.0173828-0.0191309j -0.0168759-0.0364616j 0.0179311-0.00103758j 0.00822653-0.0145621j -0.0104847-0.0121481j 0.00416612-0.0138072j 0.0118844-0.0179382j -0.0156304-0.0182452j 0.00936249-0.00374526j 0.0108505+0.0214535j 0.00721626+0.0146683j 0.040734-0.0480315j 0.0231131+0.0249506j -0.015872-0.00687477j 0.00647426-0.045414j 0.00851867+0.00680834j 0.0328584-0.0439114j -0.0574309-0.0561207j 0.0646488-0.0495251j -0.0018613-0.0369055j 0.00997286+0.0297078j -0.0303255+0.0378738j -0.0380117-0.0191816j 
0.0322911+0.0388062j 0.0445093-0.0266226j -0.0102688+0.0250247j -0.0277764-0.0167064j -0.00796024-0.0127622j 0.00331137-0.00696251j -0.00391971-0.0487313j -0.0110483+0.0106684j -0.0267198+0.0301287j -0.0340354-0.0197171j 0.00846661-0.00145667j -0.0168534+0.0198236j -0.0146888+0.0122291j -0.00591664+0.0106717j 0.0135631+0.0115017j -0.00688094+0.0141394j -0.00491586-0.00398959j 0.000330909-0.00354819j 0.0132432+0.00529672j -0.0103317+0.00140948j -0.0160202-0.0276352j 0.0517519-0.0180428j -0.012836-0.0232459j 0.00401216-0.0169072j -0.0180364+0.0212015j -0.00176922-0.00965555j -0.00961331-0.0146656j 0.00637274-0.00265387j -0.0199997+0.00467788j -0.0071272-0.00279554j -0.00272042-0.0129566j 0.00494833-0.022093j -0.0110935+0.0006621j -0.0068124-0.0217006j 0.000418894+0.0170482j -0.00155779+0.0100048j 0.000285844-0.0130545j 0.0134417+0.00829616j 0.00536525+0.0125786j 0.00889951+0.0170362j -0.0124309-0.00228966j -0.00568787-0.00150715j -0.00677732+0.0267126j -0.00486151-0.012572j -0.00875132-0.013816j 0.0178239-0.00213951j -0.00984003+0.0106599j 0.00439257-0.00163494j 0.0137092+0.0201828j -0.0140938+0.0264993j 0.00958486+0.0120179j -0.00788428+0.0117623j 0.0100544+0.0277007j -0.00370024+0.00920247j 0.0175301+0.0118263j 0.00987441-0.00732201j 0.00165439-0.000384295j -0.0276613+0.0194231j 0.0190416-0.00868675j -0.00168438-0.0258183j 0.000186322-0.0208003j -0.0241607-0.0132951j -0.00115999+0.00151982j 0.014296+0.00283027j -3.17883e-05+0.0228942j 0.00966998-0.000637731j 0.000857543-0.00853229j 0.0194348-0.00631643j -0.0161921+0.0162498j 0.0200081-0.00900426j 0.0377921+0.00104153j 0.000582188+0.00938126j 0.00702851-0.0103798j -0.0137982-0.0274114j 0.0190415-0.00636491j -0.0205368-0.0128728j 0.0149579-0.0118972j 0.00578621-0.0146319j -0.0363525-0.0164533j 0.00926941-0.0250528j 0.00529824+0.0285975j 0.01494+0.0449554j -0.00289653+0.029701j -0.0455381+0.00845485j 0.00599991+0.0249058j 0.0027501+0.0127803j -0.0109889+0.00195658j 0.0116501-0.0143343j 0.0244896-0.0137696j 0.00364471-0.0054349j 0.00719951+0.00363972j 0.00177322+0.0236467j 0.0159664+0.000810993j 0.0269262+0.0120072j 0.00672693-0.0051961j -0.0127294-0.0210134j 0.0204342+0.00528007j 0.00877346+0.0137962j -0.0197611+0.00205495j 0.005659-0.00336227j 0.00427727+0.00759578j 0.0109011-0.00287966j 0.00299434+0.0133304j 0.000518622+0.0109794j -0.00889034-0.0105074j 0.0130492+0.00983689j -0.0121968+0.00361438j 0.00426715-0.0148007j 0.00608005+0.00594534j -0.0135203-0.00950092j 0.00699665+1.9688e-05j 0.00394389+0.00781874j -0.00109653-0.0126103j -0.0103785+2.16828e-05j -0.00775012+0.0130417j 0.00237871+0.00489128j 0.00141538+0.000500719j -0.0167068-0.00406619j -0.00503076+0.00287139j -0.00446924+0.00508034j -0.00312053-0.0217937j -0.0157182-0.0213236j 0.0114716+0.0045465j -0.0121171+0.00234301j -0.0158393-0.0148463j -0.00653916-0.00200763j 0.00700191+0.0175029j -0.00534694-0.00557851j -0.0175013+0.0130088j 0.00429002-0.0260273j -0.00113364+0.00652192j -0.0110969-0.0185363j 0.00909457-0.0323731j 0.0544994+0.0122634j -0.0101111-0.0133941j -0.00769307+0.016452j 0.0259859+0.00482662j 0.0403158+0.0110286j 0.0312291-0.0290682j 0.0128297+0.0152691j -0.00858279+0.0103792j 0.0142542-0.00266501j -0.0181806-0.0201089j -0.0222129+0.0176046j 0.00577252+0.0235366j 0.0240769-0.0216418j 0.00855674+0.00158552j 0.0142157-0.0215022j 0.0111303+0.0627869j -0.0242539+0.00235184j -0.0280815+0.00976118j 0.00360523-0.0166324j 0.01428-0.0146053j -0.0460017+0.00834794j -0.00232008-0.0273917j 0.03849+0.0385079j -0.0299342+0.0256644j 
-0.0198506+0.00702053j 0.00901401+0.0206865j 0.00671595+0.0040808j -0.0268749+0.0415968j -0.0444159-0.0672983j 0.0704644-0.0302602j 0.0723154-0.00503718j -0.103711-0.0967246j -0.0311064-0.114464j 0.176409-0.0571687j 0.096416-0.236074j 0.113366-0.171593j 0.0870143+0.0354238j -0.0419453+0.0758952j 0.0473354+0.00810519j 0.20243+0.0925723j -0.171333-0.0526099j -0.245157-0.0323453j -0.10935-0.227737j 0.0827803-0.135514j -0.0294643-0.225869j 0.109234-0.147122j -0.0837331-0.0523123j -0.14219+0.00205406j -0.0351817+0.0560122j -0.0759769-0.0146234j -0.0239307+0.0442175j -0.0246076+0.0183176j 0.0113369+0.01342j -0.0584855+0.0530451j -0.000852257+0.0238578j -0.047278+0.0285369j 0.0033159-0.0580129j 0.0652815+0.0466561j 0.0293355+0.0372907j -0.0400125+0.00886298j 0.0341764-0.0693402j -0.0952227-0.0247652j -0.0316269-0.0100204j 0.0205235-0.0727641j -0.00725999-0.00766334j -0.00284606+0.0208644j -0.0147879-0.0395288j -0.00197683+0.0107919j -0.0167645+0.054752j -0.0393958-0.0299257j 0.0142313-0.00321392j -0.037611+0.012735j 0.0308331+0.0179514j -0.0300467-0.00686534j 0.0114299-0.017937j -0.00117467-0.0153809j -0.00408569-0.0372289j -0.0200346+0.00394968j 0.0172513+0.0132114j 0.00151459+0.0327518j 0.000505313-0.00875651j 0.00236317+0.00977068j -0.00587683+0.0173106j 0.0120566+0.00594172j -0.0219483+0.0103786j -0.00565041-0.0143076j -0.0168236-0.0332692j 0.019596+0.0118182j 0.0250576-0.0139143j 0.0235095-0.00781438j 0.00550767-0.00182038j -0.000470124+0.00532069j 0.000627955-0.0304553j -0.0256087-0.00497953j -0.021758+0.0153922j -0.0138205+0.016264j -0.0232122+0.0236716j -0.000442412-0.0382709j 0.0032713+0.00743558j 0.0183112-0.0151928j 0.0106066+0.013j 0.012564+0.00918484j -0.00188695+0.0179624j 0.0194319-0.00380937j 0.00581351+0.00116751j -0.0124437+0.013847j -0.000160748+0.0242236j -0.0235348+0.00140957j 0.0111325-0.00473621j 0.0221562+0.012255j -0.0192495+0.0180132j -0.0065907-0.0293029j 0.0153908-0.00372019j -0.0219835+0.0113709j 0.00340442-0.0211822j -0.0063044+0.0142453j -0.011519+0.0210263j 0.00153485-0.0262137j -0.0331963-0.0098668j -0.00410571-0.0288387j 0.0134454-0.0385327j -0.0269259+0.00250929j -0.012607-0.0135706j 0.0144626-0.0153815j 0.0166401+0.00906945j -0.0112984+0.0114497j -0.00247074-0.00907641j -0.0185019+0.00595488j 0.000803121+0.0124189j -0.0194799+0.0016676j -0.00622838-0.0259223j -0.0170501-0.0143193j -0.00744868-0.000283543j -0.0142267-0.00410189j -0.0014635-0.00484084j -0.0151848-0.0119405j 0.00594111+0.0125747j -0.0160571+0.00500129j 0.0271998-0.0187168j -0.00328655-0.0156466j 0.00752676-0.012925j 0.0170661+0.00439794j 0.0182847+0.0214715j -0.0135404-0.00981975j -0.000198843+0.010152j -0.00754993-0.000841528j -0.0158-0.00476109j 0.0210472+0.00571894j -0.0107599+0.00138444j -0.0210141+0.00849565j 0.0162979+0.0123202j -0.00118963-0.0056845j -0.028432-0.00929406j 0.00498864-0.0150728j 0.0167425+0.0157575j -0.00310366-0.0198493j -0.00552413+0.0103435j -0.024861-0.00461586j -0.00309802-0.0121278j -0.0199726-0.00677116j -0.000538498+0.00685753j 0.022869-0.0195394j -0.0381858-0.0115277j 0.00222225-0.0161864j 0.023996-0.00361318j -0.0120792-0.0259252j -0.0103164-0.0141479j 0.016444-0.0175112j -0.0349569+0.0132058j 0.0248891-0.0570197j 0.0181032+0.0415199j 0.0212444-0.00596998j 0.00081256-0.0201722j -0.000689065-0.0101096j 0.0083633-0.0359515j -0.0238125-0.0373292j 0.0338423-0.0188564j 0.00920118+0.0017772j -0.0121743+0.0326368j -0.0295907+0.0183263j -0.0177964-0.0203647j 
