0.223993-0.67738j -0.67497-0.225869j -0.0287185+0.111547j -0.106161-0.045539j 0.0336338-0.0721269j 0.01584-0.00467738j 0.01138+0.00580828j -0.0161889-0.00154692j -0.00231275+0.046888j -0.0569681+0.004637j -0.00765271-0.0234067j 0.0146769+0.0520347j 0.00431757+0.0151633j -0.0348648+0.0251305j 0.0255587+0.00331311j 0.00287128-0.00203011j 0.00155647-0.000540007j 0.003849+0.00751519j 0.00466028+0.0025473j -0.00920659-0.0133097j 0.00765616-0.00330603j 0.00286418+0.000914451j 0.0222125-0.00222106j -0.00425948+0.035892j -0.0329474-0.00380689j 0.0191291+0.00231363j -0.00740452-0.0100415j 0.00370538+0.0214584j 0.00336258+0.0313386j -0.00401485+0.0163647j 0.00549736-0.0233142j -0.00224809+0.00457063j 0.0340371-0.00190129j 0.0167669-0.00744688j 0.0101628+0.00879642j 0.00103392+0.00599151j 0.00115847+0.000878206j 0.00141177+0.00064977j 0.00299114+0.000501479j -7.00178e-05+0.000101833j -0.00235416-0.00244029j 0.00139689-0.00434458j 0.00222045+0.00629971j 0.00571119-0.00610905j 0.00700345+0.0114052j 0.000212281+0.00897844j -8.38244e-06-0.00189463j 0.000591725+0.00291511j -0.00520347-0.00979292j -0.00161178+0.00831214j -0.0108742+0.000554954j 0.000277059-0.00591768j -0.00451927-0.00787005j -0.00370761+0.00210462j 0.00449629+0.0033416j 0.0249664-0.0172366j 0.00356237+0.00818448j 0.0243677+0.0245357j -0.00355875+0.000579327j -0.00089353-0.000279836j -0.0013214+0.00326975j -0.00436171+0.000927817j 0.00153434-0.0012331j 0.000754108-0.00174275j -0.000897375+0.00863775j -0.00235047-0.000147166j -0.00417547+0.00445716j -0.000120523+0.00629658j 5.49349e-05+0.013154j 0.00363183-0.00788411j -0.00837472+0.0238151j 0.00102478-0.000678316j -0.00613391+0.00814939j -0.00949615+0.0123672j 0.0163464+0.000360452j -0.00484269+0.00368703j -0.0170959-0.00533j 0.00099139+0.00211797j 0.00204134+0.0104916j -0.00497574-0.00550148j -0.00363249+0.001014j 0.0101923-0.0047673j -0.00785648-0.000329471j -0.00464987+0.00196509j -0.0068868-0.00126539j 0.00919991+0.00903204j -0.00830068+0.00127029j -0.00398998+0.00353853j -0.00441594-0.00689531j -0.00532608-0.00128894j 0.00103724-5.61457e-07j -0.000566599+0.000185518j 0.000676503-0.000163219j 0.000625941+0.00142695j 0.0023689+0.00168344j -0.0018601+0.00035582j -0.00113748+0.000331401j 0.00266154+0.00289806j -0.00110687-0.00143263j -0.0022901+0.00138036j -0.00203508-0.00246972j -0.00387296-0.00294662j -0.0026994-0.00339473j -0.00122494+0.000885304j -0.000417214-0.00721504j 0.000499063-2.21317e-05j 0.00279684-0.00213603j 0.00198058-0.00488472j -0.00855938-0.00635868j -0.00120917+0.0116318j 0.00383873-0.000872j 0.00211264-0.00200694j 0.00224013+0.0113438j -0.000981+0.00137534j 0.00113564-0.00165508j 0.00858641-0.00117546j 0.0048728-0.00384975j -0.0024524-0.00603015j -0.00451169+0.00370511j -0.00178628-0.000276727j -0.000664157-0.00146746j 0.00587079+0.000950547j -0.00374977-0.00444731j -0.000441092-0.00372667j 0.00391637-0.00600359j 0.00167355-0.00744532j -0.0202385+0.0087709j 0.00543172-0.0026882j 0.00411725+0.00905646j -0.00313866-0.0085722j 0.00514923-0.0038322j 0.0131382+0.0125284j 0.00581991+0.0133847j -0.00249258+0.00161525j 0.0036235+0.0130314j 0.000467663-0.000846182j -0.00372148-0.00672621j -0.00195677+0.000216416j -0.00500107-0.00378646j -0.000789568-0.00124952j -0.00134926-0.00247954j -0.000421407-0.00169794j -0.000879288-0.00543356j 0.00121057-0.00181283j -0.00102304+0.00125219j -0.000648289+3.40695e-05j 0.00618697-0.00305953j -0.00141422+0.00158996j -0.00394772+0.00385173j 0.00068767-0.00134445j -0.000160352-0.000682295j 0.0112144-0.0129183j -0.0141134+0.0165798j -0.00368074+0.00203841j -0.00277974-0.00206035j 0.00757135+0.00497088j 0.0143809+0.00357747j -0.00553208-0.0033906j 0.00409039+0.0124102j -0.00848403+0.00219096j 0.00387906+0.0014088j -0.00363775+0.00159201j -0.0013881+0.00289911j 0.000582472+0.000326543j 0.00111914-0.00230534j -0.00226601-0.00338456j -0.00708375-0.00202192j 0.00793819-0.000279454j -0.0026943-0.0029722j -0.00266514+0.00326078j 0.00475919+0.00124042j 0.00485148-0.00787872j 1.99018e-05+0.00199351j -0.00148344+0.00418534j -0.00240908-0.00630935j -3.12657e-05+0.00067367j -0.00565911-0.00267589j -0.00919281+0.000276715j -0.00619507-0.00873058j -6.59425e-05-0.000534011j -0.00127436-0.00206943j 0.000429875-0.00139228j 0.0034279+0.00159319j -0.00513892-0.00455495j 0.000104701+0.000158146j 0.0030635-0.00107216j 5.31969e-05-0.00227742j -0.00644041-0.00377739j -0.00138733-0.00304826j 0.00443259+0.00409849j 0.00445552+0.0041554j 0.00274641+0.00316945j -0.00363874-0.00421544j 0.00389181+0.00228548j 0.00581674+0.00537789j 0.00197466+0.00457105j 
0.0329263+0.112321j -0.103657+0.0285214j 0.00611514+0.562823j 0.0351181+0.0699535j -0.00623571+0.662368j 0.0281289-0.408249j 0.0611686+0.153078j -0.0393316+0.0720294j -0.0131529+0.00484222j 0.0130573-0.043355j -0.0149128-0.0397049j 0.0315494-0.0418797j 0.00813008+0.038437j -0.0602638-0.00850822j -0.0949497-0.0122444j -0.0755927+0.00879682j 0.0100359-0.0252215j 0.0252334-0.0131294j -0.0175703-0.0480071j -0.00247005+0.0687329j -0.0131328-0.00309152j 0.0278303-0.00115856j 0.00485948-0.0104445j -0.00378545-0.00383261j -0.0141439-0.0101987j 0.00442282-0.00244798j 0.0182085-0.0444422j -0.00568575+0.004855j -0.00529354-0.00956274j 0.0029769-0.00286846j -0.00887798-0.00380486j 0.0367935-0.00827735j 0.0116212+0.0118071j -0.014754-0.0115603j -0.0242884-0.00122787j -0.0208739-0.023019j 0.000602276-0.00963298j -0.0037886-0.00435695j -0.0205591-0.0211016j -0.0225731-0.0111705j 0.00467994+0.0132235j -0.0161182+0.0102999j 0.00235225-0.0224537j -0.00877983-0.0247818j 0.00711734-0.0258794j 0.00726052-0.0128883j -0.0163732-0.00151556j 0.00318534+0.013713j 0.00806453-0.00485612j -0.00613034-0.0254041j -0.00177152-0.00966042j -0.00347849+0.0193929j 0.00607203+0.00297251j -0.00638699+0.00201595j -0.00503564-0.00788257j 0.0119445+0.00371136j 0.0182271+0.00611151j 0.00249442-0.0037914j 0.00310121+0.00580821j 0.00783624-0.00133057j -0.00867513+0.0254844j 0.0103013-0.0084607j -0.00847261-0.0101002j -0.00863454-0.00127306j -0.00761774+0.014216j -0.00554694-0.0128942j -0.0030561-0.00460143j -0.00318679-0.0113163j 0.000132502+0.00483183j -0.0102089-0.0058042j -0.00363544+0.00156928j -0.00827267+0.00198638j -0.00165343+0.00628061j 0.00916847-0.000865136j 0.0115486+0.00204515j 0.00137926-0.0156108j -0.00725451-0.00507707j 0.0114524-0.00343376j -0.00885521-0.00460268j -0.000225241-0.0173742j 0.0100381-0.000612033j -0.017561+0.00601955j 0.00609862+0.00765843j -0.0140798-0.00910009j 0.00458822+0.00392718j -0.00538437+0.000969609j 0.00978262+0.00651003j -0.0067277+0.00661967j 0.0235791+0.0125909j 0.00499099-0.0065531j 0.0001667+0.00996645j 0.00289894-0.00584499j -0.000167357-0.00335418j 0.00394308-0.00185686j -0.00171284-0.0103463j 0.0111275-0.00097036j -0.00196177-0.00735098j -0.000298732-0.00648429j 0.00869361-0.00209534j 0.0148904+0.013153j 0.00710844+0.00763195j 0.00411271+0.0117895j 0.00917375+0.00986185j -0.000989255-0.0094437j 0.000434547+0.00685806j 0.00163724+0.00222808j 0.00899459+0.0111182j 0.0013838-0.0120387j -0.010518+0.0157421j 0.007465+0.006993j -0.00427078-0.00494079j -0.00494266-0.00670745j -0.00489438-0.0308585j 0.00434785+0.00634519j 0.00238817-0.00707749j -0.00759462+0.0182254j 0.0007679+0.00926747j -0.00543841-0.000249407j -0.00700095-0.00145348j 0.0120377-0.00967848j -0.0030574-4.62143e-05j -0.00475524+0.000907937j 0.00652273-0.00548176j -0.00193665-0.000129241j -0.000612051+0.000756343j 0.000117346+0.0105658j -0.00499716+0.00263021j 0.0079002-0.0112165j 0.00213134+0.00205149j -0.0122029+0.00595769j -0.00030929+0.00593948j 0.0117679+0.0136881j -0.00258197+0.0035402j -0.00294315-0.00103225j -0.00285966-0.0100714j 0.00558945-0.00634645j 0.00605373+0.00469349j -0.00132194+0.00312115j -0.000489517+0.0116912j -0.00743413-0.000720035j 0.00477028+0.00132945j 0.0038381-0.00252985j -0.00100318-0.00276812j -0.00257809+0.00710352j 0.00446524+0.0114699j 0.0040331+0.00829788j 0.00288051+0.00779359j 0.0039439+0.00323147j 0.00771119+0.00401993j 0.00476305+0.010249j 0.00427498+0.00728594j 0.00398386-0.00329499j 0.0031723+0.00403566j 0.00269557+0.000891287j -0.0214065+0.00591049j -0.00134979+0.00456317j 0.00132288+0.00143202j -0.00471713-0.00961177j 0.00303442+0.00102771j 0.00714377-0.00544766j -0.00676098+0.0086133j 0.00354305-0.0114932j -0.00514659-0.0144937j 0.00228585+0.00423166j 0.000276863-0.00275964j 0.00649476+0.00788403j 0.0133707+0.0082108j -0.00659326-0.00988355j -0.00901399-0.0032606j -0.00324682-0.000401165j -0.00126415-0.00214522j -0.00625058+0.0151886j 0.000642088-0.0100752j -0.00346289+0.00977554j 0.0171743-0.00228999j -0.0108709-0.0185523j 0.00662938-0.00556839j -0.00353287-0.00351414j 0.00139369+0.00732295j -0.00732485+0.00363631j -0.00403574+0.0033393j -0.00456702+0.0119456j -0.00759964-0.00235929j 0.00637404+0.0049164j -0.00546533-0.00493891j -0.00173997+0.00274678j -0.00516066+0.0156991j 0.0053398+0.00392658j 0.0231974+0.00262197j -0.0141342-0.0102053j -0.0100494-0.00711985j -0.00211613-0.0214754j 0.0121597+0.0151593j -0.0277874-0.00358128j -0.0490171-0.0336862j -0.00616292-0.0371395j 
0.00615438+0.01582j -0.00856186+0.0103154j -0.0433241-0.0860956j -0.125663+0.0452447j 0.0331865+0.127829j -0.102584-0.252599j -0.166733+0.105651j 0.104861+0.0938162j 0.037703+0.10842j -0.00492654-0.0657406j 0.0164398+0.252436j -0.0950459+0.194933j 0.0319886-0.173288j 0.116503-0.0909836j 0.231187-0.184511j 0.129429+0.0508378j -0.00730537-0.3357j -0.0172543-0.136924j 0.00443534-0.0779807j -0.0543826-0.107119j -0.0296464+0.021372j -0.0566913+0.00611532j 0.0160094+0.00640885j 0.00164825+0.00336544j -0.0170365-0.0225598j -0.0587584-0.0424512j 0.0268426-0.0151552j 0.00857475-0.00491793j 0.0373919-0.00275499j 0.0719579+0.0190536j 0.0846948-0.0192064j -0.0773628-0.0028919j 0.0215189+0.0145272j -0.0354989+0.0217997j -0.01823-0.0501656j 0.102589+0.061232j -0.0443364+0.0335672j -0.043319-0.00183933j -0.0107176+0.0226329j 0.0162058+0.0638318j -0.014016-0.0181095j 0.0301329-0.0268914j 0.010927+0.0266551j -0.0262154+0.0277608j 0.0304235-0.0244235j -0.00200019+0.0225755j 0.007865+0.0153812j 0.00997041-0.0126573j 0.0138316+0.0243128j 0.0281759-0.0173894j -0.0138772+0.0358256j -0.0315722-0.0421836j -0.0100038-0.0443402j -0.00718185+0.00743472j 0.00628404+0.0130262j 0.0030885-0.00611552j 0.00101018+0.00103263j -0.019303+0.0170445j -0.0229107-0.000202993j -0.00572602-0.00648278j 0.000871522+0.0173922j -0.0217774+0.00153073j 0.0193842+0.00620444j 0.00927238-0.0213529j -0.0069647-0.00807316j 0.0182929+0.00433014j -0.000942806-0.00955932j 0.0171022-0.0132868j -0.0107595+0.00376831j 0.0102967+0.00424667j 0.00490038+0.00641135j -0.0211851-0.00446804j 0.0123699-0.00548582j 0.0061224-0.0117055j 0.0229647+0.00150571j 0.0167401+0.0142287j 0.0153807-0.000903865j -0.0395705+0.0128308j 0.0334904+0.0288688j 0.0230046+0.0354123j -0.0451022-0.0121724j -0.00324566-0.00446674j 0.00346478+0.00684525j -0.00433175+0.00226083j 0.00209998+0.023407j -0.0014107-0.00288013j -0.0471191-0.0380594j 0.0109126-0.0164614j -0.0350817-0.0134066j 0.0215745+0.00790458j -0.0162545-0.0613544j -0.00885155+0.0127456j -0.0181302+0.00916532j -0.0152619-0.0166549j -0.0215751-0.00350888j -0.0206102+0.013353j -0.00149473+0.0165162j 0.0130246-0.00609709j -0.0282052+0.000390907j -0.00341858-0.00649948j -0.0169788-0.032255j 0.000710025-0.00922734j -0.00934583-0.00217898j -0.00310256+0.0126021j -0.00394425-0.00322705j -0.00987038-0.00137573j -0.0248564-0.0259114j 0.00686817+0.0165822j -0.0132771-0.00270179j -0.0139925+0.00983797j -0.0107329+0.0151425j -0.0125998+0.0146124j 0.00127485+0.0218474j 0.0271718-0.0145778j 0.00709041+0.0186546j 0.0080351-0.0105071j -0.00449103+0.0197608j 0.00593507+0.0144605j 0.00948182+0.00439303j -0.0231479+0.0246894j 0.0136965+0.0116766j -0.00460883+0.0152081j -0.00947696+0.0158066j -0.00420587-0.0102063j 0.00276875+0.00456395j 0.00786694-0.0256992j 0.00100417+0.009911j 0.0156387+0.00665516j -0.00875994-0.0134488j 0.0190266+0.00384665j -0.00274808-0.0155026j 0.00343797+0.0111147j -0.0108782-0.0207484j 0.00324843+0.00235738j 0.00568264+0.0119705j 0.00350268+0.0123951j 0.00554762+0.00534795j 0.00522716-0.00542285j -0.00877124-0.00416306j -0.00396721+0.0271378j 0.00631299-0.0144391j -0.0189332-0.00392823j 0.00178977-0.0173828j 0.00415856+0.00201777j 0.00257197-0.0272742j -0.0178668-0.0267343j 0.0115014-0.011002j 0.0174793-0.000522634j 0.00720576-0.0124044j 0.00365568-0.0136023j 0.0032956+0.0036257j -0.00627425+0.00847396j -0.00990894+0.00774883j -0.00674266+0.0250834j 0.0141846+0.00424623j 0.00667189-0.0169185j 0.00507984+0.0071931j -0.00861321-0.0103961j -0.00658919+0.013357j 0.00840541+0.000726927j 0.000949292-0.0320013j 0.00374199+0.0144471j 0.00981234+0.0286346j -0.0081284+0.00169024j -0.00276062+0.00103216j -0.0344996-0.0360035j -0.0186795-0.0396791j 0.0280147+0.010512j 0.0187625+0.0257363j 0.0327245-0.0103882j -0.034071+0.002085j -0.00118351-0.0284859j -0.00627372+0.0494514j 0.011877-0.0316694j 0.00537213+0.026695j 0.0222557+0.0307916j -0.00597132+0.0257703j -0.00105231+0.0206649j -0.000799572-0.0569747j 0.0377375-0.0171241j -0.00155768-0.00633254j 0.017224-0.0271553j 0.0288339+0.00555297j 0.0171114-0.0114312j 0.0024617+0.00673849j 0.0118365-0.0166166j 0.0204087-0.0495858j 0.0235137-0.00802454j -0.0475127+0.0123423j -0.00349864+0.0130757j -0.00570942+0.0127915j -0.0302038+0.0453847j -0.0161102+0.00893201j 0.0871441-0.02093j 0.198117+0.114533j 0.0133086+0.140301j 
0.0498831-0.00662429j 0.0105172+0.0418587j 0.101052-0.0109739j -0.0305804-0.111922j -0.0500547+0.0287399j 0.059544-0.0507332j -0.0484399-0.14702j -0.0509432-0.126147j 0.0483551+0.297622j 0.2704-0.0989825j 0.378895-0.00959458j 0.280864-0.165021j -0.187142-0.363798j -0.201913+0.165095j 0.157193+0.0416849j -0.00127269+0.261371j 0.0437752+0.00436388j 0.0718689+0.115061j 0.0428743-0.0551607j 0.0365523-0.0266711j 0.0109587+0.0211855j 0.124648+0.0207426j -0.0424697-0.0482108j -0.0472797-0.00414879j 0.0146636+0.00973476j 0.0281963+0.0427991j -0.0230839-0.0409438j 0.00233975-0.0154364j -0.0265548-0.0315771j 0.0152056-0.0185462j 0.00567267-0.0339747j -0.0449698+0.0209791j -0.00318243-0.0251822j -0.0524113+0.0406889j 0.0712645+0.0234517j -0.0214153+0.0152316j -0.0325683+0.0205394j 0.0198063+0.0129731j -0.00736298+0.00485181j -0.0326994+0.00770606j -0.00852919-0.0231924j 0.00792754+0.0412044j -0.00142227-0.0264846j -0.0231448-0.043791j -0.00990447+0.0161644j 0.00829188-0.00344805j -0.0018062+0.0473487j -0.0332142-0.00486981j -0.00141373+0.000964146j -0.0302942+0.030716j -0.00440454-0.0262595j -0.0146076+0.00416467j 0.025051-0.00133036j -0.0275845-0.00520851j 0.025286+0.0346863j 0.0118471-0.00469394j -0.00229309+0.0182848j -0.0106118-0.0105791j 0.0101323-0.0181857j -0.00406923+0.00194286j 0.012845-0.016299j -0.0223033+0.0120385j 0.000741772-0.0211087j -0.00100065-0.000512888j 0.0198421+0.0158987j 0.0128094+0.00153729j -0.012414-0.00749237j -0.00778393-0.0177629j 0.00431034-0.000708801j 0.0119282+0.0101018j 0.00325662+0.00242026j -0.0214957-0.00901656j -0.00982507-0.0184362j -0.0140958-0.00254354j -0.00586791-0.0382615j 0.0351517-0.00478193j 0.0053751-0.0205566j 0.0247452+0.0184997j -0.00701179-0.0128722j 0.000438409+0.000212352j -0.0194654+0.00928027j -0.00558228+0.0145979j -0.0123162-0.00651009j -0.0219851-0.0165564j -0.00495354+0.0124773j -0.0025049+0.0107047j -0.00374887-0.00492869j 0.0520247+0.0128365j 0.00432704-0.0148193j 0.0234826+0.0238499j 0.00881612+0.00470945j -0.00919329-0.0153936j 0.0102828-0.00317057j 0.00692184+0.00684248j 0.00403225+0.00380223j -0.0250943-0.010262j -0.013137-0.00690507j -0.0159047-0.00837489j -0.0162067-0.0223213j 0.012963-0.0125307j -0.00579838-0.00769173j 0.0095042-0.00746034j 0.0100081-0.0218307j 0.00580633-0.00134481j 0.0124646-0.0027425j 0.00315127-0.0217632j 0.0143344-0.0189449j -0.00864312+0.00375265j 0.0109274+0.0142529j -0.00709103-0.0108079j -0.0110617-0.00568674j -0.0284496-0.00483937j -0.00682152-0.00610474j -0.00396911+0.0168672j 0.00341109-0.00223194j -0.0123233-0.00430866j 0.0152454+0.00662102j -0.00985602-0.00607845j -0.00523256-0.00663867j 0.00392243-0.0183188j -0.00469115-0.00816091j -0.000309237-0.00686362j -0.00805048-0.00729946j 0.00250943-0.00920457j 0.0114497-0.0219994j -0.00773102-0.00285357j -0.0253235-0.00565804j -0.00754452+0.00237038j 0.00954568-0.00592946j 0.00390159-0.00770769j -0.0110391-0.0124859j -0.0145533-0.00689857j 0.00518571-0.0107961j 0.0065357+0.00812959j 0.00365555+0.0139087j 0.00114385+0.000956135j 0.00292228-0.00163059j -0.00224053-0.0141553j 0.002736+0.0027373j 0.00736278-0.00801127j 6.35047e-06+0.00944711j -0.00507704+0.0029466j -0.00655892-0.015052j 0.00115426-0.000156843j -0.00357251+0.0134906j -0.0123064-0.000837471j 0.000615734+0.000476275j 0.0149893+0.008786j 0.00211005-0.0103026j 0.000623636-1.98353e-05j -0.00283057-0.00651871j 0.00734709+0.0158133j -0.000596506-0.00112506j 0.010748+0.00702683j -0.00681912-0.00270733j 0.00354496-0.00898838j -0.00561504-0.00822784j 0.00921433+0.00588628j 0.00608201-0.00455698j -0.00644648-0.0258046j -0.016934+0.00910961j -0.00941771+0.00854692j 0.0236354+0.00313999j -0.00340465+0.000820951j -0.0163203-0.00249077j -0.00569155+0.024346j -0.0230193+0.00474582j 0.00659736-0.00568918j -0.00238373-0.0146479j 0.00429941-0.00292671j 0.0194943+0.0247219j -0.00725997-0.0148579j 0.0149375+0.032838j -0.019178+0.00130608j 0.021864-0.020224j -0.00389927-0.00458664j 0.0140545-0.00612599j 0.0150678-0.0173748j -0.0147095+0.014623j 0.000596863-0.0239763j 0.00773591+0.0160987j -2.74789e-05-0.00126739j 0.0054564-0.0270086j 0.00560137-0.0102772j -0.00293988+0.00788267j -0.0355196-0.0205619j 0.00734045+0.00498163j 0.0073838-0.0122738j -0.0110411-0.0042456j -0.0123538+0.00494007j -0.0158269+0.0357586j -0.0239574-0.0116074j 0.0621212+0.00974395j 0.0262939+0.0308397j -0.00401703+0.0713254j -0.107727-0.0677389j 
-0.0314776-0.0243167j 0.0149268-0.0369519j 0.0372657-0.0630177j -0.0547296-0.0456417j -0.027207+0.0109864j -0.00956014-0.049163j -0.0409304+0.00719376j -0.0280175+0.318286j -0.255586-0.143761j -0.0486204+0.156421j 0.0893769+0.135882j 0.345313+0.0939362j -0.523762+0.244067j 0.189419-0.0946825j -0.0452859+0.372927j 0.00948968+0.0880607j 0.024334-0.109142j 0.0404151-0.145643j 0.0772764+0.0606234j 0.0319251+0.0196173j -0.0204262-0.0513322j 0.0750643+0.0244282j -0.000840302-0.00127818j 0.00513781-0.00923953j 0.0620842+0.013108j 0.0713837+0.0171982j -0.00675943+0.00590582j 0.00701762+0.013294j 0.0432378-0.00132924j -0.0250054-0.0430813j 0.0561715-0.040773j -0.0101471+0.0399177j 0.00512912+0.00470723j -0.0343885+0.00275627j -0.0082934-0.0253621j -0.0444003-0.00270471j -0.0371027+0.0142756j 0.00412672+0.0137792j -0.0244112+0.0245793j 0.00543376+0.0149253j 0.00322023-0.00881807j 0.0107998+0.00262547j -0.0052141+0.000404963j -0.0123944+0.0216822j 0.0317434+0.013467j -0.0144976-0.011514j 0.00178068-0.0212987j -0.00574405+0.0234308j 0.00435344+0.0111496j -0.0264418-0.0122202j 0.0264825-0.0116446j -0.00567503-0.00514049j -0.0092047+0.0264969j -0.00336954-0.0183841j -0.0374959-0.036946j -0.00386472-0.00949953j 0.0236382+0.000565974j 1.379e-05-0.0058052j -0.0292769+0.0234306j -0.0175494-0.0146758j -0.0199504+0.00206313j -0.0087206-0.0188284j -0.0179081+0.000467505j -0.0101326+0.0168169j -0.00959409+0.00535067j -0.00212935+0.0107608j 0.0189119+0.0235507j 0.0127227+0.00771725j -0.000809352+0.0255021j 0.0028999+0.0160352j 0.0073388-0.00525257j -0.00299788-0.0177202j 0.000388616+0.00658096j -0.011492+0.0112165j -0.00758571+0.00585309j -0.000569203+0.000549693j -0.0161758-0.0100816j -0.00513762+0.0122835j 0.0041817+0.00410158j 0.00957795-0.00796941j -0.0173759+0.0117607j 0.0136056-0.00393326j 0.00245197-0.0208556j 0.0250216+0.0121934j -0.005539-0.0128441j -0.0124914-0.0299563j -0.0121512-0.0131312j 7.62344e-05-0.00298378j 0.0162555+0.0142793j 0.00962679+0.00176442j 0.00345288+0.00156346j -0.00811754-0.00848147j -0.0030178-0.00346491j -0.015205-0.014391j -0.00206623+0.00470783j -0.00886105+0.00547419j -0.00869754-0.00233506j 0.00263341-0.00142418j 0.00888086+0.0097908j -0.00859786-0.00941523j 0.000386234-0.0135392j 0.00196306+0.00942338j 0.00689862-0.0165503j -0.00378248+0.00851849j -0.00138605+0.00346404j -0.00054278+0.0112601j 0.0112439+0.00759484j -0.00400581-0.00306146j -0.00119231-0.0128733j 0.000643854-0.00890758j -0.0205329+0.00600032j -0.0181787-0.0133911j 0.00499446-0.00463384j -0.00592478-0.00107177j 0.00128871+0.0102638j -0.0108982+0.00239193j 0.0121744+0.00291842j -0.00116401-0.00248549j 0.00765793+0.00721345j -0.0164349-0.00128558j 0.0115924+0.0113225j -0.011857-0.0058282j 0.015978-0.013874j -0.000460763+0.01425j 0.00181195+0.0156259j -0.00162775+0.00544181j 0.00246938+0.00255733j -0.00377562-0.00532536j -0.00392094-0.00515679j -0.00750555+0.0050335j -0.00211218-0.015436j 0.0198787+0.00490949j -0.0102046+0.00682077j 0.0107951+0.00403383j 0.000249112-0.00345448j 0.00542037+0.00691846j -0.0052904+0.0107673j 0.00186976+0.00142668j -0.00421263+0.00531576j -0.00675475+0.00191012j -0.0010974+0.00525553j 0.00817294+0.013499j 0.00593213-0.000625877j -0.00136089+0.0056209j -0.00982018+0.00490561j 0.00126932-0.0114518j -0.010816-0.011303j 0.00582715+0.00187126j -0.00401004+9.41399e-05j 3.86594e-05-0.00236759j 0.00372482-0.0114672j 0.00370986-0.0157025j -0.00171834+0.0019381j -0.00249641+0.00194655j 0.00376419-0.00326366j 0.00717471+0.0036302j -0.00462937+0.00869142j 0.00339083-0.0116899j 0.0074968-0.00305018j -0.00256567-0.000249771j -0.00136671-0.00853063j 0.00248402+0.00300388j 0.00540155+0.00840736j 0.005268+0.000583633j 0.00951239-0.008745j 0.00270629+0.00348049j -0.00260555-0.00491379j -0.00225991+0.0149824j 0.00857167-0.00100514j 0.00445433-0.00959054j 0.000639764-0.00652117j 0.00902226-0.00157962j 0.00595023-0.00881205j -0.00671128-0.0062822j -0.00525242-0.00342987j 0.0193223+0.00539517j -0.0107613-0.00805719j 0.00741377+6.3034e-05j 0.00854642+0.0164932j -0.00178469+0.000904498j -0.00262939+0.0154571j -0.00594315-0.00830948j 0.00435599+0.00188107j -0.00310536-0.00476835j -0.01462+0.000421637j 0.0174692+0.013544j 0.00155624-0.00185999j 0.021479+0.00781564j 0.00908105+0.00816843j 0.00446691-0.0024131j -0.00489156-0.0151551j -0.00722729-0.00726008j -0.0137783-0.0056579j 0.000495339-0.0102273j 0.0131575+0.016178j -0.0163462-0.000166517j 
