-0.0491334-0.00262417j -0.0139655-0.0139534j 0.00529993+0.0144768j -0.00312796+0.00420593j 0.00955964+0.00251323j -0.000402055-0.000941271j -0.010503-0.0033472j 0.000943218-0.0034849j 0.00780066+0.000196415j -0.0230069+0.0109458j -0.00801663-0.0239772j -0.0367694+0.00194005j 0.00558351-0.0248994j 0.0119195-0.00811438j -0.0350793-0.00500838j -0.0108366+0.00174815j -0.00047962+0.000126672j -0.0233715-0.00344015j 0.00280442+0.00096432j -0.0106726-0.00194434j 0.0146109-0.000213152j -0.0162667+0.0017597j -0.0176952-0.00133598j 0.0158263-0.000166869j -0.0101024+0.00370807j -0.00522165-0.00224954j -0.01284-0.000808803j 0.00956847+0.00285709j 0.0376664-0.00342668j 0.010335-0.00675367j 0.00320836+0.0315672j -0.0140436-0.0252596j -0.0247026-0.0120519j -0.037446-0.0110336j -0.0334869-0.00340716j -0.0269213-0.0247913j 0.0123042-0.0256193j 0.011725-0.00198427j -0.0168575-0.0294097j -0.00427849-0.00790138j -0.00713124-0.0285115j 0.0194663-3.42475e-05j 0.0219664+0.0175972j -0.0375051-0.0168166j 0.0217772-0.00124343j 0.00963193-0.00147154j -0.0150418-0.00817363j -0.0215203-0.0165042j -0.0179953+0.0176315j 0.0112427+0.0082896j 0.00193252+0.0198943j 0.00951005+0.0121409j 0.00868427-0.0203859j -0.00826562-0.00881368j 0.0218058-0.000455192j 0.0280152+0.034666j 0.00539342+0.0051687j -0.00759374-0.00436218j -0.0328733+0.00994534j -0.0209019+0.0258554j -0.00924564-0.011689j 0.0377272+0.041729j 0.00441448+0.0312412j -0.0222152+0.00748405j 0.0161852-0.0278781j -0.0506896+0.00802397j -0.04265+0.0365709j -0.0289002-0.11629j -0.00871267+0.00225737j 0.0331393+0.108226j -0.0486089-0.0150014j 0.0762292-0.0651627j 0.0206756+0.044899j -0.0292106-0.0752366j 0.0642179-0.0291569j 0.0300584-0.0159244j -0.0553315+0.02062j 0.0422316+0.0387238j 0.00903026+0.0147622j -0.0120672+0.0458559j 0.0141661+0.0212344j -0.0491535-0.00597473j -0.0273923-0.00737671j 0.0195243-0.0392445j 0.036913+0.00675766j -0.0132946-0.0029605j 0.00889732+0.0306425j -0.0298556+0.00546369j -6.63762e-05+0.00577038j -0.00864896+0.0259691j -0.0103265-0.00369108j 0.00466364+0.0133308j 0.010851-0.0134257j 0.0364347-0.010778j -0.0144339+0.0213399j 0.0134004+0.00442924j -0.012712+0.0145366j -0.00777275+0.00571894j 0.000644883+0.00379915j -0.0132097+0.0204601j -0.00544281-0.0100037j -0.00843191+0.0108386j 0.017896-0.0111518j 0.0141171+0.0158759j -0.0326141+0.00981072j -0.00559627-0.00338511j -0.00107432+0.00735265j -0.0130039+0.00211147j -0.0218937+0.003882j 0.0241635-0.0036904j 0.00518504-0.00476953j -0.0190672+0.00828252j -0.0062463+0.00228338j 0.00860669-4.09416e-05j -0.00246359-0.00651803j 0.00520544-0.00158788j -0.0115727+0.0100048j -0.00290137-0.00666919j -0.010329+0.000845255j 0.0204116-0.000677658j 0.00614434-0.0101754j 0.0153311+0.00226626j 0.0116237-0.00948629j 0.00219252-0.000165752j -0.015412+0.00397939j 0.0188191-0.0141347j -0.0174763+0.00616464j -0.012207+0.00747704j -0.00826205+0.0138835j -0.00401359+0.0010043j -0.00544779-0.00418285j -0.0108896-0.000290045j -0.00972231+0.00326437j -0.00792589-0.0033472j -0.00535859+0.00578233j 0.0234281-0.0140952j 0.00973938-0.00432196j -0.0271289+0.0200078j 0.0314243-0.00819743j -0.00102369-0.00602987j 0.0239933-0.00309729j 0.025373-0.00349719j -0.0350725+0.0160228j 0.00646882+0.0115643j -0.00692288+0.00406397j -0.0148785+0.00730793j -0.0443644+0.00842859j 0.225887-0.0360088j -0.1205+0.0118177j 0.0906224+0.0087661j -0.0665338-0.00315889j -0.0118952-0.0147909j -0.0746225-0.0204843j 0.0161093+0.00426707j 0.0655427-0.0848397j 0.178538+0.0264015j 0.0744833-0.00564371j 0.0277591+0.0385585j 0.0378003-0.0824377j 0.520662+0.0242425j 
-0.0138136-0.0130707j 0.0503795+0.000204093j -0.0041284-0.000788293j -0.0120303-0.00814067j -0.00585705-0.00351651j -0.00812464-0.0020602j -0.0148946+0.000520158j -0.00898526-0.00209212j 0.00405194-0.000279861j 0.0103836+0.00347269j -0.0322509+0.0114522j 0.00238877+0.0327032j -0.0225537-0.00720433j -0.0431769-0.0032844j -0.0256234+0.00168178j 0.0187139+0.000818702j -0.00264463+0.000990212j -0.0163999+0.00161402j 0.00859555-0.000823292j -0.0124463+0.00198284j -0.002024-0.00206074j 0.00344177+0.00244065j -0.00949358+0.00238041j 0.000846667-0.00234897j 0.0161656-0.00171235j 0.0105692-0.00207797j 0.0121276+0.00469186j 0.0106448+0.000985564j -0.00736976-0.000246225j 0.0496871+0.0118393j 0.00537385-0.0253309j 0.0010853-0.0339801j 0.00805315-0.00557567j 0.0264514+0.00826256j -0.0335138-0.033429j -0.0287399+0.0112019j 0.0153797-0.0253732j 0.0208188+0.0153832j 0.00319749+0.000532587j -0.00799058-0.00496658j 0.0176209-0.00585179j -0.00800641+0.0246872j 0.0186264+0.00831503j 0.00816421+0.00055325j -0.0152566-0.0263864j 0.016978-0.00477865j -0.00262296+0.00391443j 0.00914696-0.00923737j -0.00342188-0.00437798j 0.00314598-0.0184961j -0.0117112-0.00110903j 0.00455204-0.00764662j 0.00268781-0.00307859j -0.0108009-0.0205908j -0.000681345-0.00612231j -0.0200019-0.00711691j -0.0241446-0.0100691j -0.0110312+0.0167728j 0.00557055+0.0127544j -0.00988418-0.00478578j -0.0137017-0.0097391j -0.0125545+0.00865864j -0.0163108-0.0547871j 0.0181221+0.0190743j 0.0433112+0.0208611j 0.0524297+0.0316856j 0.00100366-0.0971449j 0.0306488-0.0439255j -0.0721771-0.109578j 0.0342086-0.00550335j -0.0779263+0.0800501j -0.0466806-0.0223553j 0.00450152-0.0811552j 0.0293555-0.0548779j 0.051+0.0365983j -0.0472137-0.00260527j -0.0325212-0.0464578j -0.0636828+0.0260565j 0.00789055+0.0255888j -0.0160453-0.0195325j -0.0172886+0.0407092j 0.0221987-0.0235183j -0.0129685+0.0156454j 0.0663363-0.000966191j 0.0187048+0.0248373j 0.0162996-0.0206884j -0.0254067+0.0184785j -0.00543946-0.0103277j -0.0234016-0.00659708j -0.0118227+0.006154j 0.027828-0.0150066j 0.00350965-0.0119655j 0.0221312-0.00536603j 0.00841495+0.0217843j -0.0211116-0.00152517j -0.00695849+0.0043002j -0.0180593-0.0113755j -0.00707562-0.000141076j -0.0180747+0.000213657j -0.0195645+0.0083538j 0.0084083+0.0065822j 0.00922118-0.00950538j 0.00257736+0.00403603j -0.0157797+0.00200052j -0.00506501-0.00606719j -0.000501381-0.0010279j -0.00486814+0.00749534j -0.00348378+0.00164886j 0.00779532-0.0069593j -0.00853812+0.0143069j -0.00407188-0.0016996j -0.000485169-0.00241814j 0.00266784+0.0104011j -0.0156903+0.00450102j -0.00374811+0.00621154j 0.00969077+0.00489895j -0.0160971-0.000254379j 0.00910975-0.00385676j 0.00951891-0.01197j -0.00019653+0.0054065j 0.00731273-0.00287307j -0.0196007+0.0132867j -0.00676281+0.00299209j 0.00874961+0.00103853j 0.00652631-0.000199495j 0.00690515+0.00884874j 0.00980089-0.0148688j -0.0173506+0.00829233j -0.00715492-0.00217646j -0.0026976+0.00639433j 0.00923937-0.00262348j 0.0139132-0.01324j -0.00449319-0.00713047j 0.00343766-0.000662767j -0.012042-0.000430926j -0.0164628+0.00809132j -0.00589493+0.00372347j -0.0147932+0.0126585j 0.00137815-2.17463e-05j -0.0473492+0.0251803j -0.00451698+0.0047414j -0.034378+0.00319095j -0.0186673-0.00749302j -0.0238685+0.00981239j -0.00818009-0.00262256j -0.0174741+0.00181591j -0.159028+0.0354978j -0.122972+0.0139907j -0.151434+0.0204751j 0.086224+0.00254077j 0.11967+0.018373j -0.0364241-0.00650424j -0.02069+0.00789626j 0.0250895+0.0197071j 0.180688+0.0229578j -0.0750517+0.0812334j 0.0435582+0.0443015j -0.0546026+0.00474463j -0.51999-0.0233003j 0.0365598-0.0826383j 
-0.00268918+0.00775914j -0.0716874-0.00811711j 0.0221695-0.00900519j 0.0290532-0.0196737j 0.0141786+0.00820396j 0.0107673+0.000687567j 0.014712-0.00458807j 0.0152143-0.0167015j -0.0068238+0.0158202j -0.00463312-0.0321285j 0.00750364+0.0101605j -0.0323782+0.0168638j 0.0103274-0.03351j 0.0415266+0.00831811j 0.0576169+0.0183367j -0.0249546+0.00506434j -0.0334668-0.00770868j 0.0739285+0.015101j 0.00377703+0.00559723j 0.0207981+0.000900097j 0.0101568-0.000761594j -0.0256032-0.000264143j 0.0536539+0.00684288j -0.0460049-0.00483951j 0.0513371+0.0167334j 0.0255779+0.0165142j 0.00806056+0.0156558j 0.0215167+0.000241008j -0.00135001+0.00280515j 0.00761718-0.0108881j -0.0116832+0.0611978j 0.00190642+0.0338529j 0.0549544+0.00381441j -0.0330286-0.017814j 0.0406832+0.0328765j 0.0537136+0.00113168j -0.010086+0.0361063j 0.025464+0.0150072j 0.0542042+0.0455561j 0.058994+0.0134726j 0.0331271+0.0224819j -0.0294696-0.0642055j 0.048385+0.00589171j 0.0552305+0.00609284j -0.0510473-0.000245908j -0.0552727-0.017386j 0.0350269-0.021452j 0.0553863+0.00617866j 0.0260196-0.0199304j -0.0244915+0.00318176j 0.0185205-0.0586836j -0.0830662-0.0602444j 0.0205317+0.0425272j -0.0137344+0.0629973j -0.0487609+0.0780739j 0.0471102+0.0222992j 0.0500268+0.0632779j 0.00241843-0.0465737j -0.00714565+0.0133224j -0.0591516-0.06408j 0.0683776+0.055733j -0.0779703-0.224767j -0.126705+0.0634237j 0.0625898-0.118378j -0.141655+0.104457j 0.0633252-0.0106302j 0.00309125-0.152189j -0.0674465-0.23639j -0.131589-0.045213j -0.0461596+0.108079j -0.25267+0.0441685j 0.0938681-0.0627425j 0.0301776+0.0815239j -0.0846501-0.0246246j 0.0129052-0.0902347j 0.0496302-0.0200726j 0.0221462+0.0447781j 0.0377898-0.00985401j -0.0824404-0.0320787j 0.00942366+0.00801121j -0.00471754-0.0447407j -0.0733701-0.00324219j 0.0230794+0.0132998j -0.0353629+0.0397959j -0.0074039-0.0173895j -0.0293723+0.0537892j -0.0359981-0.0127319j 0.0147782-0.0256061j 0.0412598+0.0222362j 0.0197857+0.0047221j 0.0282519+0.00590914j -0.000504642-0.0241275j -0.0687208+0.0424054j 0.0250246+0.0232423j 0.0428406-0.0184618j -0.00171877+0.0299033j -0.0250252-0.00592346j 0.000905245-0.00677231j -0.00034814+0.0126453j 0.0312122-0.0141535j 0.0102418-0.0072736j 0.00785845-0.00690907j -0.0195261+0.0182726j -0.0381907-0.0132089j 0.0300632-0.0305961j 0.0250237-0.00404417j -0.0118758+0.000611547j 0.0171073+0.00528073j 0.00909438-0.016761j -0.0157523+0.00737564j -0.00139543+0.00979475j 0.0621716-0.0443132j 0.0336204-0.0326495j 0.00758055-0.00318419j 0.0132083-0.0134889j 0.00750588-0.0115129j -0.00794351+0.0279417j 0.00178215-0.00617921j -0.0133059-0.00298091j -0.018587+0.0106773j -0.0289579+0.0250862j 0.00528089+0.00118715j 0.0194752+0.00667971j -0.00989871-0.00432023j 0.000710935-0.00164254j -0.00619853+0.00924516j 0.0157559-0.0103671j 0.0410687-0.0137951j 0.0296187-0.00445434j 0.0315641-0.0191835j -0.0413299+0.0187049j -0.0571414-0.0121352j -0.00173741+0.00779901j 0.0807075-0.032556j 0.0182725+0.0057288j -0.0171576+0.0158314j -0.0665075-0.00503131j 0.096353-0.0273681j -0.10701+0.0148702j 0.0614983+0.00197519j -0.1354+0.0160855j -0.047758+0.011116j 0.0281549+0.00286721j 0.0379203+0.0011714j -0.0194562+9.76615e-05j 0.0567881+0.041491j -0.0676429+0.0231919j 0.0256899-0.00808246j -0.103183-0.0420252j -0.0251828-0.0314631j -0.102036+0.00925566j -0.00121124-0.00390665j -0.0121799+0.0479725j -0.0103972-0.0362563j -0.0557453+0.0277561j 0.104486+0.0113873j -0.0217032-0.0372056j -0.422796-0.0254436j -0.00904881+0.00720884j 0.00744614-0.00404289j 
-0.0733362-0.0144231j -0.0172468-0.00775325j 0.0160568-0.00622215j -0.00820376-0.0104352j 0.0111871+0.00116444j -0.00428632-0.00613173j -0.0196088-0.00723807j -0.00195024+0.00437379j 0.0146353-0.00440669j -0.0356393+0.00628004j -0.0027816-0.0158884j -0.0177608+0.0416088j -0.0266012+0.0353883j 0.0575582+0.00525743j 0.0302753+0.00542394j 0.00570965-0.000199777j -0.0409095+0.00173644j 0.00945687-0.00297534j 0.0371584+0.000651428j -0.0252923-0.00299251j 0.0220787+0.000390081j -0.025414+0.00646037j 0.00269663-0.00354857j 0.00993288+0.0051746j 0.0109512+0.00323237j -0.0596758-0.00807705j -0.00576025-0.0139777j -0.0393676-0.0315946j -0.00931429-0.0137436j -0.0224101-0.00932415j -0.00700306+0.0546601j 0.025597-0.054148j 0.0835945+0.0269561j -0.0118631-0.0173568j 0.00151091+0.0187084j 0.0167426-0.0235923j -0.0141509+0.026167j -0.016098+0.029832j 0.0263084+0.0488038j 0.00853022-0.016582j 0.0435992-0.00511845j 0.00900238-0.022497j 0.0820713+0.0396943j -0.00605454-0.0116051j -0.0219767+0.0131287j -0.0117946-0.00931494j -0.0121987-0.0152157j 0.0209519-0.061423j 0.00183503+0.000393966j 0.0243257+0.00196781j 0.0321536-0.0215241j -0.00499375-0.0323617j 0.0262603-0.00768126j -0.024515+0.0251467j -0.0222672+0.0542785j 0.0704002+0.0683297j 0.0273561+0.0581328j -0.0229452-0.0287918j -0.0550712+0.111822j -0.072887+0.000655898j 0.0153967-0.0886367j 0.0545359+0.0878196j 0.0907125+0.22731j 0.0756007-0.0127761j 0.0614669-0.139451j -0.0898904+0.117452j -0.0802774-0.214631j 0.0241868+0.213215j 0.0878294-0.216185j -0.158984-0.0460478j -0.0764286+0.0572257j -0.368713+0.0191922j -0.0108184-0.039643j -0.00592249-0.131048j 0.105293-0.021598j -0.0170844+0.000366511j -0.0303597+0.0118069j -0.0146619+0.0138966j -0.101252-0.0534646j -0.00766735+0.0162487j 0.0740189-0.027495j 0.00167534-0.0255185j -0.000562542+0.0158858j -0.00556695+0.0466008j 0.048885-0.0112084j -0.0297342-0.00454999j -0.0200212+0.0180255j 0.025387-0.0130835j 0.0120497+0.0119664j -0.0103291+0.00600394j 0.0377829+0.00523438j 0.0299087-0.0113801j -0.0511676+0.0158567j 0.0358216+0.0223225j 0.0110238+0.0024786j 0.00026885+0.0323591j -0.0405298+0.0040457j -0.0190821+0.0165722j 0.0103584+0.00631568j 0.00215875+0.016618j 0.00535155-0.00882988j 0.0222368+0.00140882j -0.0258407+0.0169739j -0.0132729+0.00508161j 0.0245722-0.0106715j 0.0189297+0.00844356j -0.00568923+0.00286842j -0.0262966+0.00383607j 0.00128849-0.00227718j 0.0151128-0.01086j 0.0162211-0.0127153j 0.0234515+0.00375276j 0.0162629-0.00284148j -0.000709757+0.00413671j 0.000275211+0.00086637j 0.00280871+0.0112747j -0.0265533-0.00818538j -0.00115589-0.0010226j -0.0223819+0.00764685j -0.00234709-0.00800285j -0.0115417+0.00498042j 0.00883474-0.0124642j 0.0324916-0.0300984j -0.0277775+0.0181587j -0.0117841-0.00570386j 0.0309692-0.0151265j -0.0326715+0.0323566j -0.00136965-0.0245012j -0.0055252+0.00216164j 0.0189069-0.00719678j 0.00208325-0.00874605j 0.00103175+0.00432131j -0.0119944+0.00648633j 0.000262186-0.00867866j -0.0417031-0.00935493j 0.0340527-0.0127238j 0.0283597-0.0277925j -0.0255196+0.0227936j 0.0547784-0.0124679j 0.128503-0.0318447j -0.0056563+0.00204252j 0.164196+0.0325084j 0.038986-0.0148029j 0.0324-0.0139497j -0.0810393-0.0179867j 0.0464468-0.0228974j -0.0330115-0.00280957j -0.0900364-0.012072j 0.020851+0.00147138j 0.108699-0.0220658j -8.21271e-05-0.0360289j -0.00712299+0.00604436j -0.0654655-0.00449688j 0.010312-0.0153483j 0.121194+0.00486179j 0.0814577-0.0234458j -0.359333-0.0154629j 0.0216218+0.0275909j -0.00807795+0.00345614j -0.00730683+0.012033j 
0.0180637+0.0143352j -0.0216884-0.00815212j 0.000198273+0.0107908j 0.00180642+0.0133691j 0.00691856-0.00108273j 0.00732857+0.00425155j 0.0118071+0.00237938j -0.00837715+0.00168471j -0.000154606+0.00871297j 0.00172302-0.0101632j 0.0161613-0.0395302j -0.00116638-0.0339278j -0.0159192+0.00172719j -0.0373099-0.00184294j -0.0567243-0.00901822j -0.0589184-0.00397576j 0.055628+0.00212644j -0.0257226-0.000798504j -0.0443018-0.00108229j 0.0423547+0.00330205j -0.018341-0.00519362j 0.0450798+0.00216192j -0.0774927-0.00777764j 0.0114278-0.00036975j -0.0190867-0.00780137j 0.0143695-0.00574571j 0.0290071+0.0156312j -0.0158671-0.0241313j 0.0134042+0.0164348j 0.0259822-0.00330569j -0.00361781+0.0118908j -0.017395+0.0254778j -0.0827084-0.042162j -0.0119586-6.66851e-05j 0.0171441-0.00987632j 0.00225332+0.000347951j 0.0106958-0.0363909j -0.0342863-0.0496036j -0.0150642-0.0594389j -0.0206361+0.0234567j -0.0477925+0.0116472j 0.0155772-0.011682j -0.129768-0.0304118j -0.0102499+0.0202531j 0.0768351+0.0512749j -0.0113875+0.0283357j 0.026966+0.0298265j -0.0083885+0.123516j -0.0298493+0.0299013j -0.0302312+0.0571196j -0.0282685+0.0278347j -0.0289948+0.0304393j -0.00121525+0.0168263j -0.0134909-0.020498j -0.0218459-0.0241204j -0.0805808-0.106881j -0.0645652-0.140927j 0.0182136-0.0303522j 0.0425234-0.325244j 0.139668+0.13583j -0.0843858+0.15181j 0.047309+0.0976724j 0.00234308+0.211971j -0.304504+0.0405745j 0.0543112-0.120928j -0.0942107+0.0739062j 0.00591799-0.182206j -0.0371822-0.17195j -0.154377-0.150326j -0.163313+0.0982256j -0.291692+0.0449145j -0.149067-0.0285124j 0.102022+0.0331401j -0.0434095-0.0314097j 0.115368-0.0279171j 0.0144822-0.00408064j -0.027832-0.0131492j 0.0379754+0.0466015j 0.129616+0.0729443j -0.00499516+0.0211709j -0.0674468+0.0575328j -0.0767965+0.011945j -0.0745035-0.00623603j 0.0447289-0.0739379j -0.0117497+0.00264757j 0.0186844+0.00910029j 0.0334641-0.01034j -0.021673+0.00610248j -0.0119265-0.00496037j 0.00102922+0.00778705j -0.0466077+0.0131641j 0.000706267+0.009122j 0.0230175-0.0174334j 0.00582352-0.0133751j -0.0286105+0.00237908j -0.0125602-0.0239604j 0.0325981-0.00911351j -0.0109828-0.0117989j -0.000604591-0.0153719j -0.0233691-0.0156519j -0.0088178+0.00605672j 0.00166066-0.00866411j 0.038032-0.0201201j 0.040328-0.0382958j -0.0320425-0.0055045j -0.0154677-0.000306781j 0.0542839+0.000632833j -0.000862627+0.0139425j 0.00361164-0.00951638j -0.00162381+0.00938534j 0.0143652+0.00043036j -0.0156789+0.0209468j 0.0286927+0.0181503j 0.000321001+0.0078872j -0.0158581+0.00732866j 0.0118314+0.00125032j 0.00375038+0.000828923j -0.011465+0.00897035j -0.0141011-0.0091394j -0.0607036+0.00574528j 0.0371543-0.0190458j -0.0359853+0.00934511j -0.0190807+0.0127733j 0.0296152-0.00437513j 0.013032-0.0171046j -0.041818+0.00911907j 0.0399023+0.00912754j -0.0160498+0.00638252j 0.0130732-0.00688408j 0.00834392+0.00952115j 0.00135162-0.0253743j -0.0515343-0.000560693j 0.033346-0.0125764j -0.11637+0.0283972j 0.0496008-0.0207052j 0.0398036-0.00437159j 0.046206-0.0055619j 0.0126371-0.00269943j 0.0267559-0.0106908j 0.00351079+0.0124176j -0.0169066-0.0129802j 0.0120024-0.00869068j -0.00189377+0.00231506j -0.0266451-0.0325316j 0.0298517+0.0201545j -0.00373939+0.00212593j -0.0544512-0.00280802j 0.024662-0.00997626j 0.0201081+0.0290354j 0.0241829+0.0333391j -0.0357081+0.00769812j -0.0103102+0.0189802j 0.101409-0.0112589j 0.196122+0.02624j -0.0468127+0.00414163j -0.0235251-0.011828j -0.000878456+0.0155691j 0.00907191-0.00482456j 0.00505491+0.00886788j -0.00352878-0.00282879j 
-0.00623651-0.000117128j 0.0181497-0.00317284j -0.0100616-0.000214319j -0.0101403-0.0177765j -0.00694051+0.014573j -0.00681118+0.0181312j -0.0088454+0.0177372j 0.00433711-0.0506638j -0.0027874+0.0279105j -0.0102641+0.00117048j 0.0108259+0.00435528j 0.00998252-0.00688538j -0.0132791-0.0507786j -0.0371233-0.00700779j -0.0339325+0.00274866j -0.018472+0.00866877j -0.00246221-0.0079282j -0.00823416-0.00118279j -0.0149624+0.00371354j -0.0119059-0.00692249j -0.0208437+0.000634093j -0.0356959-0.014904j -0.00450731+0.00316684j -0.0897325-0.0101999j -0.025436-0.00520132j 0.0224389-0.00660354j -0.0179939-0.0112788j -0.0955694-0.00674595j 0.0139499+0.00501871j 0.0341673+0.0226286j 0.0159601-0.00920408j -0.00709704-0.0204124j -0.0224976-0.0286164j -0.043479+0.00465937j 0.0186878-0.02243j 0.00251429-0.00117229j 0.0208802-0.0428643j 0.0375796-0.00114685j -0.00727129-0.0391141j 0.0122511-0.00177634j 0.00529812-0.019311j -0.0220737-0.0397127j -0.00406182+0.0089748j 0.00249797-0.0167593j 0.000546317-0.030168j 0.015916+0.00732095j 0.0037005-0.0102076j 0.00618361+0.00801806j -0.0042049+0.0275716j -0.0149139+0.00331862j 0.000408738+0.0172515j 0.00582451+0.0473758j -0.0311448-0.0647341j -0.0417933-0.0846508j 0.0486661+0.04084j 0.0670599+0.223787j -0.0636864-0.0411747j -0.14254-0.0126845j -0.108315-0.0658835j -0.0200921+0.256579j -0.0487055+0.230673j -0.107545-0.260549j -0.212866-0.0762313j -0.195431+0.0165578j -0.303436+0.183999j 0.221403+0.0355002j 0.0866132-0.117702j 0.0364044+0.211423j 0.0278952-0.093827j -0.0362276-0.137089j 0.139784+0.0165957j -0.25135+0.0635606j -0.0278525-0.0664007j 0.0240806+0.0206894j -0.0168392+0.0535344j -0.132418+0.0161731j 0.00719945-0.0455607j -0.0545476-0.000125123j 0.0178965+0.0364796j -0.0144961-0.029414j -0.081426+0.0220546j -0.00209731-0.0164715j 0.0213947+0.0151957j 0.0487773+0.00394905j 0.0241492+0.000823866j 0.0391523+0.0332693j -0.00582313-0.00586409j -0.0054041-0.0125767j 0.00864818-0.00350345j -0.0124035+0.00409638j 0.0266106-0.0103896j -0.0260122-0.00389624j 0.00539198+0.00448523j -0.00901148+0.00919047j 0.0100999-0.0155844j -0.0166958-0.0129297j -0.0578715-0.00252538j -0.0225649-0.0139402j 0.0150124-0.00759341j 0.00403456-0.000998662j 0.0142301-0.00456273j -0.00248054-0.021133j -0.0222481+0.00825135j -0.0277076+0.00560569j -0.00348184+0.0141387j -0.0120159-0.00362268j 0.00301532-0.00651274j 0.0327665-0.0110216j 0.00982161+0.00720203j -0.0394651-0.0115628j 0.0033335-0.00781592j -0.00378251+0.0227848j 0.0224781-0.0113293j -0.0189107+0.0220092j 0.00561922-0.0336744j -0.00412572-0.00906652j 0.00796334+0.0134914j -0.000422138+0.00212458j 0.0521869-0.00184879j 0.0065497-0.00684206j 0.0434947-0.0160332j 0.0173024+0.00116602j 0.0178688+0.0186675j -0.000643859+0.00120023j -0.0166427-0.0157572j -0.00278604+0.0123398j -0.093713+0.0201447j -0.0162976+9.50058e-05j 0.00927857+0.0146572j -0.0248715-0.00803553j -0.0576957+0.0285361j -0.0659369+0.00584435j 0.012402+0.000854966j -0.0304205+0.0181637j -0.0476712-0.0351912j -0.00461027-0.00565958j 0.0414253+0.0283148j 0.0723271-0.0278986j -0.00959485+0.00168969j -0.0382901+0.0115195j -0.0393921-0.00215636j -0.0335209+0.0329218j 0.0381534+0.0189139j -0.0132939-0.00474381j -0.017326+0.0259443j -0.0273341-0.0286919j 0.00390897-0.000364047j -0.0278201+0.0230664j -0.0457846+8.25829e-05j -0.0498444-0.0216168j 0.0176831+0.0263364j 0.180146+0.0221466j -0.0352819-0.000614303j 0.0268082-0.00612992j 0.00406511-0.0157205j 0.0479278+0.00715409j 0.0227523-0.0160574j 0.024215-0.0112365j 0.00239824-0.00153283j 0.011183+0.00764966j 
