0.11541+0.0588902j 0.0511633-0.1096j -0.0194559+0.0038021j -0.00924325+0.0267019j -0.0056629+0.0147877j 0.0382987-0.0302268j 0.0210579+0.0236206j -0.00840569-0.0140125j -0.011824-0.0218454j 0.0135678-0.00670122j -0.0125222-0.0194653j 0.045042+0.0427081j 0.00611741-0.0326537j -0.053194-0.0795816j 0.0160743+0.000833661j -0.0288593-0.0251444j 0.0929719-0.0304039j 0.00398003+0.00692119j 0.0215506+0.00546802j 0.0255949-0.00451134j 0.026123-0.00933438j -0.0171414-0.00380177j -0.0215829+0.015953j -0.0302968-0.0723992j -0.0129475+0.0381816j -0.0519892+0.05763j 0.0185279-0.0167991j -0.0107803-0.00848111j -0.0538904-0.0360964j -0.0658751+0.0265827j 0.0130545+0.0413685j -0.039187+0.0385409j 0.0358575-0.0064185j 0.0219277+0.0251165j 0.0119385+0.00295416j -0.0209209-0.0308781j 0.0237516-0.0102118j 0.0201527+0.00981775j 0.0515254+0.0385575j 0.0190835-0.0279109j 0.0378204-0.0151471j -0.0258314-0.0397366j 0.00115835-0.00332794j -0.00557528+0.00666709j -0.00765703-0.0212452j 0.0407995-0.00557308j 0.0214698+0.0269524j 0.0249078-0.0384761j -0.00905712-0.0115705j 0.0307315+0.0275013j -0.0172102-0.0113369j 0.0131187-0.0106712j 0.0490584-0.000275354j 0.0201074-0.0231488j 0.0304014+0.0301654j 0.023622+0.00451489j -0.063489-0.00879532j 0.0545352-0.0405142j -0.0138281+0.0933249j -0.0363661+0.0608442j 0.00127621+0.0212542j -0.00159662+0.00789919j -0.00943368-0.0341272j 9.35944e-05+0.00220694j 0.0235896-0.0134783j -0.0085182+0.0359216j 0.00520219+0.0125083j -0.0020889+0.00675794j 0.0142472+0.0754124j 0.0206549-0.0311707j -0.00989959-0.0446248j 0.018016-0.00228408j 0.0181816-0.0180009j 0.00760597-0.0371167j 0.00495595+0.0106411j 0.0233041-0.0346471j 0.00879964-0.0508849j -0.0267698+0.0259246j -0.0442276+0.0163358j 0.03531+0.027737j 0.00905254-0.0529138j -0.00134598-0.00266943j -0.033879-0.0113029j 0.0295207-0.0522649j -0.0368402+0.0190513j 0.00132114+0.00652478j 0.0277538-0.00646091j 0.021118-0.0100995j 0.0402735+0.0321139j -0.0198694-0.0182122j 0.0157103-0.0151655j 0.0292067-0.00523189j 0.0342542-0.0236706j -0.0572932+0.010224j 0.0289742+0.00729289j -0.0206758+0.0191589j 0.0108708-0.0127304j -0.0188109+0.013467j 0.0939616-0.0157607j -0.0761446-0.0084449j 0.0588221+0.025056j 0.0140601+0.0307244j 0.0282153-0.0247301j 0.0314078+0.00668239j 0.0210929-0.0101342j 0.0542418+0.0514557j -0.0312499+0.0127627j -0.027065-0.0183623j 0.0103147+0.000142506j 0.0154798+0.0248777j 0.007225-0.0207997j -0.00704686-0.0495526j -0.046014+0.00720663j 0.0182538-0.0367003j 0.0366414+0.0181373j -0.0224547-0.0213445j 0.00107028-0.0288362j -0.0425082-0.0362182j -0.000449377-0.00953087j 0.00776076+0.0048622j 0.0426646+0.0079599j -0.0593034+0.0035539j -0.00256187+0.0193074j -0.00945838-0.0238862j -0.00623299-0.0139409j -0.00639036-0.00959021j -0.00370312+0.00195286j 0.00256137-0.00861796j 0.000949239+0.00888315j -0.0242699-0.011758j 0.00258979+0.0428819j 0.0536631+0.0100217j -0.0223877+0.0393768j -0.0322153+0.0149722j 0.00816547+0.0229175j -0.0053148-0.000400379j 0.0570521+0.00152135j -0.0279263+0.00203704j -0.0373293-0.0135039j 0.018652-0.0123564j -0.00621746-0.0272994j -0.0413422+0.00289209j -0.0206999-0.0463148j 0.0340485+0.0274189j 0.0445169-0.065788j -0.0193249+0.0156891j -0.0119835+0.0128819j 0.0433943-0.052995j 0.00617571-0.00210948j -0.101268-0.00609636j -0.00528379+0.05931j -0.0601118-0.0903158j -0.07508+0.05351j -0.0390161-0.0341293j -0.0143977-0.00656621j 0.111263+0.0919318j -0.101628+0.110514j 
-0.00300339-0.152576j -0.164453-0.00996312j 0.00743285+0.00288448j -0.0113973-0.00262301j -0.00368913-0.0105692j 0.03567+0.0437273j -0.0363726+0.0232791j 0.00295749-0.00494418j 0.00848266-0.0126607j 0.0122626-0.00188663j 0.00567856-0.0123764j -0.0481687+0.0380359j 0.0148871+0.0179921j 0.0218788-0.0660935j 0.0336389+0.0385185j 0.0406408-0.0377004j 0.0685934+0.0564602j -0.0153455+0.0271333j 0.0108824+0.00121345j 0.0326917+0.00148824j 0.0296749+0.0127468j -0.00601963+0.0019382j -0.0208065+0.0149384j 0.015096-0.0476376j -0.0425707+0.00680533j -0.0662145+0.0371754j 0.0729761+0.00384114j -0.00248747-0.00181344j -0.0484823-0.0535675j -0.0354965-0.00285961j -0.0777774-0.0131507j -0.0110903+0.0551064j 0.0117458+0.0150489j 0.0182625+0.00826961j 0.0438596+0.0418549j 0.0110513-0.0105474j -0.0173374+0.009149j 0.0408906+0.0363548j 0.0098648+0.00824904j 0.0408962+0.00578348j -0.0179596-0.0326684j 0.012387+0.0232503j -0.0161911-0.0339509j 0.0312967+0.0330843j 0.0432988-0.0471932j -0.00392535+0.0575225j 0.00191114-0.0294964j -0.0391334-0.00519191j -0.031355-0.0081707j -0.0260737+0.0340306j -0.00800364-0.0272407j 0.0421477+0.02089j 0.0589266+0.0139599j -0.011076-0.0162288j -0.0172075-0.0256565j 0.0122165-0.0472271j 0.000213727-0.0495106j 0.0144884-0.124071j -0.0268349-0.0226646j -0.0631891-0.0264557j -0.0044659+0.00395655j 0.00387839+0.0178661j 0.0394341-0.0227885j -0.0205904+0.0320556j 0.0412802+0.0164244j -0.0113892-0.00367843j 0.0154527-0.0184307j -0.0338141+0.00304533j 0.0483588-0.0276618j -0.0507321+0.0279644j -0.0369417+0.0561465j 0.00563391+0.0210506j -0.0222733-0.0283825j 0.00210921+0.072859j 0.0573717+0.00199516j -0.0494803+0.0211412j 0.0235453-0.000144204j 0.0576543-0.0428706j 0.0527743-0.0549167j -0.0723981+0.0280134j 0.0151015+0.00909818j 0.00990494-0.00888171j -0.0354046-0.0741899j 0.0137341+0.0118593j -0.0498537+0.0701047j -0.0363817+0.00142252j 0.026804-0.00226383j 0.0243557-0.0247404j -0.035096+0.0475316j 0.002384-0.0429162j 0.0233035-0.0289278j 0.0286201+0.0116615j -0.0179091+0.0502071j -0.00203128+0.00677908j 0.0191814-0.0204412j -0.00883032+0.00328363j -0.000406231-0.0375846j 0.0034039+0.0201465j 0.107055-0.0260645j -0.0945005-0.0179671j 0.0284031-0.00340779j -0.017229-0.0117991j 0.0295648-0.0105004j 0.0237451-0.00274573j 0.0106186-0.0123636j 0.00742256+0.0055009j 0.00247527+0.00775753j 0.142445+0.042561j 0.025005-0.0515191j 0.0491562+0.0139869j -0.00463356-0.0133128j 0.00774786-0.0790142j -0.0467027-0.0424783j 0.0308991-0.0274133j 0.00217892+0.0283555j -0.0289141+0.00232012j 0.0145255+0.00676011j -0.0472112-0.0653268j -0.0289004-0.0308706j -0.0110245-0.00643689j -0.0107742+0.0291095j 0.0201357-0.0338489j -0.0352931+7.50536e-05j -0.0114421+0.00152089j -0.0176223-0.0130943j -0.00132362-0.0188253j -0.0146879+0.00838704j 0.00645175-0.0197973j -0.00334465-0.00645591j -0.0207126-0.0047077j -0.00842177+0.0430099j 0.0033648+0.0428944j 0.0434023+0.0232039j 0.019737+0.0144244j 0.0532332+0.00992826j 0.0148269-0.0227742j 0.0150199+0.000515613j 0.0455522+0.0383294j 0.0476032+0.0144658j -0.0164416+0.0300159j -0.0153568-0.0162219j -0.00943038-0.00243615j -0.0383094-0.0305985j 0.00171082+0.0804202j 0.068277-0.0265495j 0.0468027-0.0132077j -0.0104998+0.00943612j 0.037826+0.0221127j 0.0304348-0.0205988j -0.0477909+0.0492818j -0.071767-0.0149429j -0.0567369-0.121164j -0.110051+0.0666532j -0.0264448-0.053162j 0.0502703-0.017298j 0.0136121-0.111717j 0.113552+0.00703467j 
0.0168937-0.00280163j -0.00219996-0.0184286j 0.0376893-0.0420406j 0.0238552+0.0293005j -0.0277476-0.0592223j 0.0642138-0.00439415j -0.0236575+0.0397172j 0.0131481-0.00488752j -0.0414353-0.0313741j 0.0020754-0.00799596j -0.00899441+0.00388376j 0.00570809-0.000108551j 0.00171082+0.000231697j 0.00882577-0.0379533j -0.0206137+0.0260662j 0.00630852-0.0216462j 0.0579412+0.0303409j 0.0190747-0.0111219j 0.0357301+0.025807j 0.013511-0.0224126j -0.00280849+0.0164831j -0.00170745-0.0214147j -0.0413065+0.02348j 0.00185721-0.0580776j -0.0173888+0.0298231j -0.0684189+0.0544664j 0.0705896+0.00944084j -0.0144692+0.00415776j -0.0278581-0.0870912j -0.130175+0.0370912j 0.0810631-0.0470488j 0.174717-0.0765976j -0.0470339-0.0425738j 0.137009+0.0187567j -0.0188838-0.0565538j -0.0208938+0.088493j -0.0302951-0.00382953j -0.235497-0.169434j 0.0184165+0.00631459j 0.0411451+0.182022j -0.136585-0.013516j -0.122365+0.0164717j -0.0397887+0.0950077j -0.0352056+0.040893j -0.049491-0.0626333j -0.00641678-0.0827301j -0.105586-0.00383437j 0.0330031+0.0499546j -0.0671869+0.0270411j -0.00820508-0.0590398j -0.0523029+0.137999j -0.153081-0.160474j 0.0125025+0.17135j -0.0467895-0.0579832j -0.00237503-0.0328503j -0.016031-0.0230418j -0.00261815-0.128059j 0.00832178-0.128004j 0.0149558+0.214027j 0.0543631+0.0025452j 0.00215965+0.0337356j 0.00665667+0.00194637j -0.0157247+0.109933j 0.0760333-0.0709548j -0.00528498+0.0234731j -0.15872+0.143045j 0.14013-0.253665j -0.0298157-0.0321674j -0.0881336-0.0290237j -0.00713882+0.0322529j -0.124117+0.000191507j -0.00516846+0.0520047j 0.0299225-0.0585699j 0.113422-0.0716012j -0.122249+0.0624891j -0.0486729-0.0415105j 0.0891671-0.0395931j 0.0763542-0.0713094j 0.000931721-0.019079j 0.0483774+0.0438189j -0.0359917-0.0104162j -0.0516314+0.0227157j -0.025205+0.0295325j -0.0294602+0.0289508j 0.0273597-0.0376289j 0.0561604-0.0258581j -0.0318094-0.0148792j -0.0078528+0.000975126j -0.0186282-0.0619371j -0.0928918+0.0616602j 0.0374694+0.00344426j -0.137381+0.0854044j 0.038309-0.00752477j 0.0222807-0.013932j -0.0247036-0.00568195j -0.0623708+0.0132309j 0.00749626-0.00321396j -0.072621-0.0207128j 0.121493+0.0428618j -0.116891-0.0724365j 0.0270778+0.0143411j 0.0189208+0.014433j -0.167691-0.13556j -0.0866976-0.0700785j 0.039739+0.022438j -0.0670513-0.0348433j -0.0125891-0.0187992j -0.0436547+0.000701971j 0.0115377+0.0280699j -0.00875644+0.0021309j 0.0111104-0.000698145j -0.00441989-0.0168507j 0.018443+0.0429774j 0.0171811+0.0554564j -0.00626248-0.03242j 0.0130383-0.00383975j -0.000458927+0.00610889j 0.0385192+0.0692008j 0.0486791+0.00775778j 0.0120953+0.0141529j -0.00321293-0.013215j -0.00297595+0.0164777j 0.0219271+0.00306703j -0.00470028+0.0139589j -0.00702753+0.013784j 0.00861559+0.0115414j 0.00306423-3.4415e-05j -0.00791425-0.000361978j -0.00377638-0.0108535j 0.000503015+0.0108447j -0.015911+0.00130968j -0.00454483-0.0101494j -0.00724281+0.00264136j -0.00258779-0.0020433j 0.00455403-0.0346004j 0.00290477-0.00619598j 0.000618131-0.010319j -0.00673608-0.00962062j 0.00887756+0.011524j 0.012573+0.00624894j -0.0171011+0.000729561j 0.00636797-0.0526805j 0.00908209-0.00543056j -0.0179061-0.0063879j -0.00911022-0.00572445j -0.00444949-0.01549j 0.000838031-0.00191501j 0.00931743-0.00315683j 0.00410661-0.000613333j -0.00433301+0.000391526j -0.0138994-0.0142079j -0.00211958-0.0131743j -0.0134764+0.00709042j 0.0172831-0.00830827j 0.00104378+0.0153313j -0.00279069+0.0035376j -0.00331031-0.00160928j 
-0.0406007-0.0719461j -0.0722911+0.0369741j -0.000738223-0.0482565j 0.000399508-0.10622j -0.10721+0.0145705j -0.0303141+0.0115777j -0.01893+0.0185099j 0.0315933+0.00988506j 0.0214286-0.0159379j -0.0486237-0.0063994j 0.0119271+0.0150466j -0.070165-0.00876034j -0.0711509+0.0551582j 0.0511259+0.0329987j 0.07322+0.0396674j -0.011276-0.0417036j -0.0147948-0.00517962j -0.0056967-0.0492259j -0.0323063+0.00190221j -0.00497048+0.00272033j -0.0091675+0.00257336j 0.0225536+0.00841398j 0.0136757+0.00456641j 0.0390251+0.0593424j -0.0217983-0.0209209j -0.0207525-0.00664514j 0.0619966+0.020279j 0.0326525-0.028914j -0.00482123-0.0344906j 0.0685516-0.0567481j -0.077133-0.0938477j 0.0946275+0.0561872j 0.0253587+0.0649745j 0.00189258-0.0221831j 0.0593068+0.0946776j -0.00713852+0.0566118j -0.023367-0.0103801j 0.0430131-0.0264905j -0.104698-0.118829j 0.0686765+0.0696167j -0.117135+0.0419723j -0.00662722+0.0965813j -0.0375148-0.00600869j 0.0574665-0.0311983j 0.0940347-0.104793j -0.091463+0.125761j -0.0431673-0.11432j -0.0927949+0.0965674j 0.0403695-0.0113792j -0.0831677-0.00206792j -0.0476573-0.0154824j -0.0340447+0.0156146j -0.0222037+0.0286151j -0.0317126+0.0338772j -0.0601445-0.0640493j -0.0274551-0.0613071j 0.125304-0.0372899j -0.109649-0.0731011j -0.0230734-0.140968j -0.0890616-0.119785j -0.0189273-0.00290206j 0.0131201+0.0657492j 0.0445146-0.00618709j 0.0284712+0.0326717j 0.00424132+0.0418721j -0.00422824-0.0474215j 0.00554668-0.0889413j -0.0844779-0.0323049j 0.0186464-0.154805j -0.140036+0.123408j -0.05488+0.177139j -0.104405+0.0517822j -0.0760845+0.024522j -0.061668+0.121965j 0.0137255+0.0261157j -0.0936851+0.0566728j 0.010688+0.103362j 0.121682-0.0475065j 0.0692659-0.111851j -0.150746+0.0361139j 0.0819697+0.0220138j 0.0125939+0.0140085j -0.0350187-0.0176341j -0.0958934-0.0094791j 0.0445874-0.00531428j -0.045817-0.0130729j -0.0609121+0.000357671j -0.0276381-0.00244592j -0.0909413+0.00725848j 0.00208568+0.0100809j -0.000830178-0.00665979j 0.0163771-0.00592069j -0.061984+0.0585808j 0.0606211-0.0193249j -0.0402673-0.0382335j -0.0295838+0.00500266j 0.0202053-0.0149954j 0.00378981-0.000702577j -0.0487719-0.0167231j 0.0193947-0.0120313j -0.078705-0.0448043j -0.11338-0.0614221j -0.0446973-0.0001992j -0.0586751-0.0259149j -0.00976333+0.00901148j -0.0333004-0.110079j 0.0399445+0.00523827j 0.189433+0.120842j 0.0100271-0.0623787j 0.0193338-0.045601j -0.0123433+0.0125971j 0.00447493+0.00813295j 0.0261761-0.0174773j -0.00644491+0.00788142j -0.0135809+0.0508752j -0.0145067+0.032857j -0.0217673+0.0524827j 0.00686403-0.0121722j -0.00383137+0.0122653j -0.026772-0.0822288j -0.024889-0.0248773j 0.0233887+0.0249914j -0.02293-0.0728321j 0.0145647-0.00197001j 0.0117834-0.0139246j 0.00551241-0.00102875j 0.0041485+0.000221025j 0.00972814+0.0322248j 0.00791942+0.0309412j 0.00737477-0.0249128j 0.0164486+0.0167059j 0.00540723-0.014647j -0.00440115+0.00803036j -0.0110017+0.00298858j -0.0423889+0.00714808j -0.00614072-0.00446621j -0.0124024+0.0109273j -0.0287583-0.00782309j -0.0243382-0.0280563j -0.0209856-0.0267899j 0.0102487+0.0118779j -0.0270684-0.000215221j 0.00599452+0.0482809j -0.0126202-0.016755j -0.0419347+0.0103053j -0.0274548+0.0580175j 0.00517281-0.00331234j -0.054392+0.00553389j -0.0134645+0.0128079j 0.0119121-0.00686168j -0.00125509+0.0765745j 0.0124961+0.0709838j 0.0853024-0.00666757j -0.0396511-0.0406879j 0.0325429-0.0470261j 0.0101246+0.012845j -0.014267+0.003763j 
0.0829278-0.039926j -0.0558234-0.0861915j -0.0137857-0.000753973j -0.0197671+0.000396255j -0.0228057+0.0104116j 0.0462958+0.0176312j -0.0135752+0.0352186j 0.00128936-0.0147357j 0.00773769-0.0246717j 0.00921184-0.00530353j -0.00381667-0.0213058j -0.0172897+0.053728j 0.0075583+0.00284483j -0.00947793-0.0914336j 0.0433601+0.0259071j 0.0140256-0.0446114j 0.100876+0.0237421j -0.00343935+0.0257735j 0.0143024+0.0036354j 0.0309495-0.000235373j 0.0375089+0.00141048j -0.0144281-0.000383042j -0.0247318+0.0181794j 0.000795126-0.0688701j -0.0414225+0.026352j -0.081744+0.0526563j 0.0659651-0.00304062j -0.00660121-0.0115663j -0.055548-0.0614863j -0.0492501-0.00324586j -0.0554246+0.00617071j -0.0372116+0.0605696j 0.0346875+0.0174229j 0.0190732+0.0172876j 0.0413475+0.0406214j 0.00425283-0.0256267j 0.000943906-0.00953962j 0.0409065+0.041267j 0.0203707+0.0201459j 0.0390939-0.0146684j 0.0227546-0.0279428j -0.00459223+0.000416102j -0.000805198-0.0386606j 0.0117104+0.026136j 0.0276098-0.0378044j 0.00559855+0.0387227j 0.024134-0.00854605j -0.0147032-0.02866j -0.0187056-0.0254516j 0.00798882+0.0460374j -0.0136574-0.0255409j 0.0346947+0.0364005j 0.0658663+0.00131771j 0.00368989-0.0141774j -0.00194797+0.00734355j 0.0226903-0.0289988j -0.0200125-0.0299661j 0.0463043-0.111582j -0.0231002+0.0292011j -0.0720047+0.013597j -0.00127248+0.0104932j -0.00326829+0.0114359j 0.0145699-0.0319597j -0.0226773+0.032501j 0.041072-0.00235466j 0.0020596+0.00484071j 0.00638534+0.00196442j -0.0252732+0.0129367j 0.0473794+0.00725594j -0.0181286-0.0006518j -0.0163638+0.0298628j 0.0191921+0.0261434j -0.0235179-0.00243882j -0.0264428+0.0228797j 0.0296958+0.00770473j -0.0107818-0.0158526j 0.0243432-0.0027323j 0.0308544-0.00637635j 0.0167035-0.0155204j -0.0501129+0.0371416j 0.0195733-0.0300446j -0.000879737-0.00522748j -0.0497729-0.0605841j 0.0162931-0.018042j -0.0710698+0.0566698j -0.00674911-0.00499151j 0.00435246-0.0076828j 0.0199903-0.0199401j -0.00279812+0.0609198j -0.0143558-0.0407426j 0.0283441-0.0119773j 0.0578872-0.00418335j 0.0115611+0.0284013j -0.0423966+0.00675849j 0.0406928-0.00848714j -0.0183079+0.0287852j -0.0117665-0.0191546j -0.00876937+0.0175521j 0.134099-0.022834j -0.114017-0.0194014j 0.0488033+0.00815619j 0.0023055+0.0081135j 0.0487374-0.0132875j 0.0464211+0.0128713j 0.0237755-0.00339544j 0.0517745+0.0388885j -0.0151661+0.0248609j 0.109983+0.0194907j 0.0195157-0.0205122j 0.04288+0.00277095j -0.00937787-0.042899j -0.00417926-0.0952386j -0.0706259-0.0187286j 0.0234493-0.0438095j 0.0324675+0.0286233j -0.0268471-0.00925052j -0.00504905-0.00870248j -0.0608081-0.0646752j -0.0030084-0.0324605j -0.00672061-0.00305989j 0.034235+0.0140198j -0.0243228-0.0228477j -0.0198509+0.0107996j -0.0337326-0.0173043j -0.0109383-0.0131261j -0.013792-0.0101868j -0.00689325+0.000319274j -0.00340077-0.00816329j 0.0146853+0.0077263j -0.0210295-0.0131718j 0.015684+0.0680226j 0.0301749+0.0370198j 0.00231233+0.0466228j -0.0114746+0.00367682j 0.0500471+0.00827301j 0.0111842-0.00501926j 0.0376971+0.00193382j 0.0109946+0.0231905j -0.00433061-0.00322099j -0.000445883-0.00691753j -0.00777453-0.0140704j -0.0318124-0.000179143j -0.0551916-0.0386245j 0.0530858+0.0477031j 0.054551-0.0965109j 0.0195943+0.0145655j -0.014299+0.0108306j 0.0503963-0.0369089j 0.0135286-0.0068093j -0.0959482+0.0259087j -0.0164584+0.0362176j -0.0738759-0.101164j -0.0928111+0.0678769j -0.0174384-0.0368758j 0.00832616-0.00687679j 0.0529213-0.0474406j 0.0374995+0.0436885j 
0.013126-0.0246096j -0.0282415-0.0144003j 0.00716617+0.00335083j -0.00927957+0.0105882j 0.014504-0.0199762j 0.0348941+0.0611583j -0.0540654+0.0147033j 0.0109342-0.029511j 0.0148703+0.0129027j 0.0168347-0.0014018j 0.0012631-0.0260223j -0.0161001+0.00542811j 0.00771177+0.00667654j 0.0287815-0.0161326j -0.000196656-0.00589293j 0.017775-0.00716303j 0.00126879+0.0214083j -0.00104677-0.000691476j 0.0179195-0.00312492j -0.0226645+0.0153883j 0.00685265+0.00796221j -0.0235212-0.0157957j -0.000544262+0.00491233j -0.0010766+0.00298258j -0.000467813+0.00598093j -0.0141073-0.000795033j -0.0059188+0.00602107j -0.000306698-0.000955821j -0.021124-0.00557449j -0.0209999+0.0255793j -0.00309193+0.00128732j -0.00255425-0.000415354j -0.00545023+0.000245925j 0.00661991+0.00501023j -0.00524246-0.00884916j 0.0032455-0.00374259j -0.00464718-0.000733043j -0.000534186+0.00406325j 0.021535+0.0155432j -0.0020594+0.0032652j -0.00897781-0.00827329j -0.000335505-0.00267482j -0.00159257+0.00147511j 0.00400995+0.0128535j -0.00971893-0.00434484j 0.0160454-0.00877081j -0.0086511-0.00299212j -0.00610206-0.0041139j -0.0187513-0.00319071j -0.00740212+0.00808284j -0.013929-0.00432421j -0.00228082-0.0145431j 0.0158784+0.00282436j -0.00893259-0.0113679j 0.00783245-0.00738863j 0.00827637-0.00105934j -0.00934786+0.000299025j 0.0153375-0.00735088j -0.0104956+0.00659197j 0.0266661+0.0057312j 0.00524652-0.00320748j 0.00343744-0.0145558j -0.00746188-0.00394393j 0.00615352-0.0265506j -0.0135293-0.00311355j 0.00703964+0.0208985j 0.00628446+0.0332901j -0.0128222-0.0302985j -0.0396058-0.0418473j 0.0356117-0.0210371j 0.0627927+0.103286j -0.00656928-0.0174362j -0.198043+0.161328j -0.133691-0.152098j -0.131159-0.0259466j 0.0338158-0.0634525j 0.074197+0.0683029j -0.0204693-0.0696636j 0.0314119+0.0064954j 0.00191059-0.0435549j -0.0156845-0.0110071j -0.025362-0.00562191j 0.0189297-0.0119199j 0.00655292+0.0187971j -0.0831555-0.0177844j 0.0160631+0.00608899j -0.166924-0.0808068j -0.0793124-0.00710632j 0.0470026+0.0469466j -0.0188444-0.0356682j -0.0990493+0.0922029j 0.00383139-0.0263454j -0.00233384+0.00766641j -0.00551038+0.00954172j 0.0253067+0.0174463j -0.0455845+0.138277j -0.0633199+0.138258j -0.0448692+0.0512767j -0.0256092+0.00566416j 0.0147416-0.022996j 0.0508397-0.01877j -0.00543962-0.016414j -0.0191777-0.0283002j 0.0539323+0.0260471j 0.0244909+0.0272468j 0.0243995-0.00787133j 0.00159616+0.0555082j 0.0116034-0.00662645j -0.0286859+0.0243553j 0.0226032-0.136078j -0.080714-0.0832707j 0.007125+0.0278703j -0.00959801+0.0384693j 0.0333899-0.00299146j 0.00110307+0.0116281j 0.0229829+0.0137091j -0.0152428+0.0044326j -0.0158536-0.0695428j 0.0543836-0.0743551j -0.0197018+0.0112813j 0.0770917-0.0830641j 0.0437592-0.058992j -0.00908476-0.00378513j -0.0485417-0.0729317j 0.0572151+0.0588648j -0.150987+0.0678053j 0.0591369-0.0727581j -0.0781359+0.0242002j 0.103624-0.0136j 0.181567-0.00193863j 0.174725+0.0274096j -0.142241-0.0424572j -0.149155-0.00482494j -0.0743245-0.107511j 0.011897-0.0155136j 0.0468417+0.151198j -0.103409+0.0228782j 0.0155688+0.0728381j -0.0173525+0.0330303j -0.036868-0.020466j 0.108269+0.086229j -0.00737598+0.0572688j -0.159837+0.0623233j 0.22336-0.000790964j 0.0249396-0.253029j 0.0512941-0.00275491j -0.0328159-0.073509j -0.0146161+0.0310879j 0.00365821+0.0251919j -0.0329412-0.0774416j 0.0190389-0.0868074j 0.145059+0.0292989j 0.0279372-0.102304j 0.0617119+0.00117118j 0.00315127+0.0181952j -0.0286816-0.00857496j 0.01031-0.0279188j 
