0.0020463-0.00724111j -0.0177373-0.0375194j -0.0136844-0.0372481j -0.033318-0.0194711j -0.0348741-0.04798j -0.0501169-0.0144317j 0.0463248-0.0467342j 0.0136399-0.0233203j 0.0213741-0.0287874j -0.0177723-0.0137478j -0.0107215+0.0326824j 0.0234887+0.0206898j 0.00617533+0.0310263j -0.0283196+0.0233621j -0.0086092-0.0341358j -0.0197036-0.022457j 0.0307019+0.0395993j -0.0143915+0.0189828j 0.0164342-0.0186487j 0.00886842-0.0306157j -0.0250973-0.0166621j 0.0108025+0.0146391j -0.0204382-0.0198009j 0.0122452-0.0308447j -0.0430489+0.00226275j -0.0131849-0.00380792j -0.0471481+0.00562247j 0.05857-0.0139797j -0.0086802+0.0234421j 0.0136117+0.0246292j 0.00798935-0.0159365j 0.00822539-0.024886j 0.0301707-0.0165542j -0.0110048-0.0210521j 0.00889991+0.00743272j -0.0104982+0.0133349j 0.00670891-0.00205086j -0.0436256-0.00614098j -0.00179333-0.0095905j -0.00347166+0.0304541j 0.00679921+0.0011749j -0.00340292-0.0161659j -0.0115906-0.000855585j 0.0239387+0.00455336j 0.014617+0.00671276j 0.0140706-0.0102288j 0.018631+0.00180927j 0.0058287+0.00304143j -0.0232869-0.0160174j 0.0100324+0.00168764j 0.00591051+0.000143237j 0.0112284-0.0240834j -0.0176292+0.0119451j -0.0157974+0.00360889j -0.00379741+0.00781346j -0.0264449+0.00148581j -0.0127466+0.00230891j -0.00201593+0.00963329j 0.000664256+0.00801569j 0.00323679-0.00498306j -0.00571877-0.00161641j 0.0226728+0.0121205j 0.00191629+0.000385117j -0.00336389-0.00695663j -0.00917394-0.00260407j -0.0114289-0.0128806j -0.00856875-0.00466195j -0.0121634+0.00887639j -0.00432594+0.0102173j -0.00126211-0.00698612j 0.00123198-0.00309881j -0.00878764-0.0161374j 0.00837039-0.00498095j 0.00476278+0.0144022j -0.00936297+0.00824599j 0.00756396-0.00414315j -0.00860341+0.0080858j 0.0158277+0.00198814j -0.00486839+0.00456575j 0.00302068+0.000118933j 0.0023354+0.00405241j 0.00474343-0.00127745j 0.000132716+0.000173359j 0.00697973+0.00896972j -0.00950912-0.00172772j 0.00251022+0.00342684j 0.0106609-0.00186445j 0.00757195+0.00737264j 1.07917e-05+0.0104982j -0.00690234+0.00675148j 0.012631+0.0116595j -0.00231181-0.00209327j 0.00385146+0.0215894j -0.00286818+1.99398e-05j -0.000492066-0.0212323j 0.0039823-0.00227265j -0.00229182+0.00455964j 0.00360446-0.00445402j -0.0140932-0.00617612j 0.0013298+0.00604733j 0.00765475+0.00798975j -0.0108866+0.0213239j -0.000687183+0.00450494j -0.00250137-0.0194614j 0.0285035-0.0080891j 0.00321632+0.015239j -0.0141943-0.00910297j -0.00911055+0.0261256j 0.00131031+0.00782127j 0.00199293-0.00704141j -0.0017853-0.00316787j -0.00554331-0.00416751j -0.018922+0.00171208j -0.00122719+0.0083212j -0.00637337-0.0140191j -0.00546433+0.0083576j -0.000577205-0.00414676j -0.0139837-0.00840279j 0.000781634+0.00149187j 0.0110295+0.0142035j 0.00766915-0.000947886j 0.00125171-0.0113211j -0.0117795+0.0178739j -0.00993596+0.0301029j 0.0039883-0.0209422j 0.00271081-0.00706492j -0.0061633+0.0120033j 0.0117767+0.0130877j 0.00867958-0.00511918j -0.00858588-0.00973254j 0.0140334-0.024975j -0.0137288-0.0133477j 0.00285115-0.0169669j 0.00855748-0.00436679j -0.00952762-0.00741273j 0.00709309+0.0234755j 0.00208954+0.00371615j -0.00543622-0.0123359j -0.0102898+0.0140753j -0.0176756-0.00795498j -0.00755833-0.0330905j 0.0140888-0.0011048j -0.0113539-0.0261096j 0.0126663+0.00327186j -0.00790238-0.0209889j 0.0118964+0.031047j -0.00265088-0.0333237j -0.0145627-0.00135595j -0.049457+0.00403168j 0.0156934-0.0339665j -0.0115706+0.0189131j 0.00311317-0.00395456j 0.0158368-0.0384026j 0.0095264+0.00257016j -0.0152229+0.00208752j 0.00617558-0.0299758j -0.0275947-0.0275742j 0.0166039+0.00582106j -0.0158257+0.0424887j -0.0474919+0.034515j -0.00792218+0.0176166j -0.0083013-0.0129907j -0.013711+0.0488796j -0.00933741+0.0322022j -0.0420761-0.0196215j 0.0114864+0.00218647j 0.0327091+0.00642072j 0.0338094+0.00765678j -0.0415957-0.00896009j 0.0125976-0.071133j -0.000129204+0.0241762j 0.0520629+0.0138585j 0.00123123-0.0155557j -0.0204675-0.0248502j 0.0110457-0.00507704j -0.0367646+0.0210625j 0.0171778-0.0198197j 0.00641372-0.0200153j 0.0494454+0.0408443j -0.0357701-0.00885215j -0.00701299-0.00766332j 0.0110847+0.0394548j -0.0260346-0.00928576j -0.00638441+0.0413716j -0.0356839-0.0232575j 0.022115-0.00506336j 0.0087281-0.101971j 0.016954+0.0975004j 0.0334247-0.0520962j -0.0927097-0.0461782j 0.0954087+0.102396j 0.0871469-0.138645j 0.13102-0.0671608j -0.0180188-0.199795j 0.129416-0.000334271j 0.0238014+0.180192j 
0.0274028+0.0359985j 0.00563182+0.00469748j 0.0228075+0.0179522j 0.00561058-0.0169023j 0.0459907-0.0046164j -0.0213115-0.0439139j 0.00166694+0.0256603j 0.0247537+0.0283378j 0.0112614+0.0451392j 0.0278313-0.0653383j -0.0217151+0.0173351j 0.013705+0.0060417j -0.02408-0.0111097j -0.00647173-0.00309263j 0.00809114+0.0127487j -0.0194261-0.00263289j -0.0379881-0.0129899j 0.0124474+0.0120177j 0.00147476+0.0181178j 0.0328945-0.000139617j 0.00729398-0.0135126j -0.0207024+0.00721517j 0.00131832-0.00414633j 0.00394942-0.00384702j 0.0207953-0.000888496j 0.00440616-0.0185199j -0.0153606+0.0492362j -0.016892-0.00273207j 0.0434479+0.00768973j -0.0174674+0.00929195j 0.0107619-0.00440376j -0.0160921+0.0344761j -0.0174197+0.00514152j -0.0268827+0.00781414j -0.00422022+0.00867774j -0.00680016+0.0131512j 0.0155529+0.0117112j -0.0173263-0.00458773j -0.00390784-0.00226823j 0.00514281+0.00916341j 0.0029804-0.0163562j -0.0104761+0.0204977j -0.00549874+0.00531052j 0.012194-0.0166887j 0.0143628-0.00976901j 0.0149678+0.0224014j 0.0122604-0.0210389j 0.0186353-0.00658199j -0.0121795-0.00752055j -0.00526057-0.00784821j 0.00162926+0.0227164j 0.00233536+0.00416807j -0.0186513+0.00913466j -0.00819859-0.00399229j -0.00413373+0.0128876j -0.0280057-0.00216445j 0.00190814+0.00807641j -0.00626449-0.013182j 0.00868478-0.00196652j -0.00742353+0.00516763j 0.0067962+0.00323149j -0.00604349+0.00044691j 0.00112673-0.0170431j -0.00998416-0.00959738j 0.00444601+0.0073344j -0.00881908+0.0259519j -0.00858138+0.0047212j 0.00662535-0.00238133j 0.0239993+0.00294588j -0.00407234-0.0102586j 0.00223087-0.00804906j -0.0171976+0.00324594j 0.00886853-0.00732142j 0.0104106+0.00334803j -0.00553146-0.00418059j -0.018846+0.00168004j -0.00845625+0.00721883j -0.0170566+0.00336431j 0.0125016+0.00466309j 0.0179643-0.0136339j 0.00577935-0.00592167j -0.011432+0.0184487j 0.0176177-0.0108359j 0.00411067-0.003113j -0.0103187+0.0125076j -0.0100405+0.00475355j 0.00258998-0.0154747j 0.00199853+0.0032258j 0.00261952+0.00909526j 0.00376983+0.00657011j 0.00421741-0.00253404j -0.00638287+0.0116564j 0.00464117-0.0118961j -0.00124997+0.00949983j -0.0221834+0.00567121j 0.00299489-0.0014049j 0.0136564-0.00693121j -0.00242515+0.00370796j -0.00376647+0.014607j 0.00177041-0.00918828j 0.012242-0.0067751j 0.0166887-0.00147682j -0.00128477+0.00441976j -0.0146669-0.00507466j -0.0106566-0.00602871j 0.0214983-0.00680998j -0.00765757+0.00886852j 0.0198531-0.00588922j -0.00866614-0.000912951j -0.00861116+0.0154478j -0.0098047-0.00875039j 0.00687046-0.000207762j -0.00414808+0.00569505j -0.00248388+0.00589142j -0.00432734-0.00413915j -0.00103568+0.00542366j 0.0222945+0.0170174j -0.0128829+0.0045366j -0.0192732-0.00171977j 0.00315421-0.0159055j 0.00820131-0.00153678j 0.00243774-0.00592951j 0.00379091+0.0073407j -0.0130943+0.0126642j -0.0160318+0.0130429j 0.00982293-0.00290778j 0.0213594-0.00867846j 0.0158012+0.000948906j -0.00854689+0.00133265j -0.0073705-0.00505291j -0.00634576-0.0221251j -0.00681079+0.0209431j -0.00436929+0.00960325j -0.000764223-0.00441979j -0.00329229+0.0199j 0.0286141+0.00907716j -0.00900306-0.013389j -0.00784291+0.00157017j 0.0110377-0.00475482j -0.00351882+0.0306092j -0.0354781+0.00344334j 0.00568641-0.0180991j -0.018995-0.00406875j 0.0160632-0.017618j -0.0348235+0.00979515j 0.0263302+0.00635598j -0.00709215+0.00218786j -0.011442+0.0292434j 0.0213881+0.0680716j -0.0376916-0.0160832j -0.0123347-0.00856603j -0.0138444-0.00799863j -0.0107431-0.0338926j 0.00845384-0.00147749j -0.0235936+0.0301829j -0.0356753+0.0061576j -0.021424+0.0323221j 0.00772219+0.00321702j 0.0291016-0.0389618j -0.0121343+0.0460386j -0.0117356+0.0357788j -0.0139808+0.0166885j 0.0745044-0.0224036j 0.0076799-0.0104402j -0.00809857+0.0348855j 0.0389593+0.0167772j -0.00795018-0.0192619j 0.00724384-0.0431339j -0.0180889+0.00514491j -0.0946507-0.0530824j 0.00487398-0.00728663j -0.0144813-0.0216827j -0.000500705+0.0184127j -0.00971467-0.0151165j -0.018242+0.00957425j 0.00657721+0.0133336j -0.0307824-0.00809209j 0.0102611+0.0219344j 0.00531688-0.0249341j -0.0190022+0.0476565j -0.0366673-0.0565385j 0.00616717-0.0633432j -0.0184627-0.0357598j 0.00251986+0.0843672j -0.0349062-0.055184j 0.0150986+0.0481101j -0.0223074-0.0328358j 0.00743195-0.0137049j 0.0543634+0.0171777j 0.0571038-0.00715893j -0.0876355+0.161413j 0.0616854+0.158856j 0.0529077+0.143434j 0.104464-0.0855742j 0.0174648+0.128479j -0.151614-0.00851287j 
0.0225176-0.000759506j -0.0230924-0.012129j 0.00711085-0.0216189j -0.00909096-0.0420122j 0.00959485-0.0505024j -0.0453885+0.0082552j 0.028097+0.00550347j -0.00981908+0.00715272j 0.0193334-0.0105963j 0.0275603-0.0204083j -0.00743268+0.00100762j 0.00242255-0.0150344j 0.0146455+0.00385776j 0.00489635+0.0065191j 0.0312817-0.00778747j 0.0160977+0.0127994j -0.0100521-0.0238967j -0.0100977+0.00875921j -0.0116319+0.00962627j 0.00339561-0.0222978j -0.0187777+0.0344029j -0.0110042+0.0149688j 0.00943244-0.0148415j -0.0172942-0.00165214j 0.0372207+0.0162447j 0.0143796+0.0196612j -0.0215228+0.0195895j 0.00691909-0.016717j -0.0086984-0.0133319j 0.00279888+0.00334538j 0.0125447+0.0131843j -0.0206671+0.00709469j -0.0108146-0.00938001j -0.00293234-0.0057725j -0.0182257+0.0147087j 0.00384904+0.00956689j -0.0222003-0.0100391j 0.00359335-0.0130577j -0.00416011+0.0161975j 0.00352871+0.0407369j 0.00123652-0.00610229j 0.00573325+0.0134703j -0.025371+0.0166379j 0.0175286+0.0033649j -0.0118978-0.00558307j -0.0029539-0.00609245j -0.00527367+0.00657926j -0.0231238+0.0130369j 0.0202818-0.0216646j 0.000747233-0.0127124j 0.0030121-0.00472788j -0.0252665+0.0253001j 0.0227013+0.024574j 0.0260541+0.0157993j 0.0238214+0.00260922j 0.00928675-0.0281444j -0.00865977-0.00784424j 0.0203233-0.00277727j -0.0204869+0.00370575j -0.0150428+0.0140277j -0.00222227+0.0107525j -0.00207763+0.00825895j -0.00508594-0.000309212j 0.00747908-0.00182516j -0.0015649+0.0133335j -0.00772879+0.00734491j -0.0201621+0.0133951j -0.00536635-0.00761527j 0.0203057+0.000241639j 0.0261679+0.0181109j -0.00479441+0.00976644j -0.00441623-0.0105624j 0.00485371-0.00532437j 0.00439188-0.00847412j 0.0116756-0.00607183j 0.00423986-0.00843668j 0.00603621+0.01606j -0.00245594-0.0237069j -0.00697392-0.00457683j -0.00348408+0.00908201j -0.006719+0.00713602j 0.0107439-0.0145756j -0.021575-0.000400921j -0.00569798+0.00323814j 0.016781+0.00214237j 0.0241829-0.00137607j -0.0177099+0.00204063j 0.010711+0.0004102j 0.0247839+0.0355155j 0.0140776-0.0162628j 0.0112306+0.00342188j -0.0068518+0.00604441j 0.0174809-0.000833349j -0.000325375+0.0066362j -0.010322-0.00649196j -0.0125034-0.0127375j 0.00106755-0.00482645j 0.00470543-0.00489491j -0.00765336+0.0232721j -0.00790802-0.00331919j -0.00181479+0.00202565j 0.0089106+0.0068482j 0.00102332-0.00463401j -0.0215642-0.00911677j -0.00785825+0.00652333j -0.0086159-0.00660632j -0.00101863+0.00333868j 0.0265905+0.00606753j 0.013593+0.000285546j -0.00641516-0.0166625j 0.000938053-0.00540078j -0.00313186-0.00830401j 0.00928586-0.00862867j -0.00210942-0.0158325j -0.00859552+0.00273861j -0.00631055-0.00649839j -0.0134845+0.0079558j 0.000852413+0.0048083j -0.0221581-0.0249379j -0.000805051-0.0109825j -0.0203267-0.0172735j -0.0135041+0.0201318j 0.00186785+0.00556928j 0.0346063-0.0366046j -0.0186634-0.0029805j -0.00143483+0.00342213j -0.0101097+0.00221126j 0.000491969-0.000893765j 0.0207433-0.0255278j -0.00117752-0.00359663j -0.00554293-0.0246883j -0.015406+0.0202852j 0.00661279+0.0172528j 0.000666187+0.00783123j 0.0186412+0.00757815j 0.00672948-0.00796314j 0.0143445-0.0210062j -0.00353863+0.048293j 0.0247928-0.0198911j -0.0122396+0.00800777j -0.0121637-0.0018104j -0.0122344+0.0192912j -0.0239714-0.0132702j 0.0200014+0.00258028j -0.0107099-0.00103229j -0.00618446+0.00794212j 0.0110112-0.00419889j -0.0403793+0.0248309j -0.0419907+0.000425754j 0.0229529-0.0192669j -0.0295543+0.0012564j -0.0242198+0.00624336j 0.0402381-0.00411382j 8.56099e-05-0.0208779j -0.003908-0.00576823j -0.00515425+0.0050556j -0.028345-0.0367926j -0.033963-0.0212076j 0.0178318+0.0318417j 0.0132334+0.020645j 0.00862509-0.0197692j 0.0419127-0.0363957j 0.0405883-0.000821807j 0.0186352+0.0017544j -0.0271663-0.0215406j -0.0322423+0.0115029j 0.0120427+0.0346953j 0.0221513+0.0138905j -0.00525884-0.0194503j 0.0297624+0.0273913j -0.0109447-0.0164672j 0.031498+0.0429103j -0.0117735+0.0379561j 0.0253833-0.0307921j 0.00600576+0.0636705j 0.0480852+0.0127674j 0.0501191+0.0599238j 0.0392918+0.0327508j -0.0384556-0.00123971j 0.00969952-0.0518708j 0.0231352+0.0150775j 0.024358+0.0421606j 0.0401115+0.0612938j -0.00794445-0.11873j 0.0170156+0.0500935j -0.0164434+0.0205314j -0.154479+0.0514849j -0.0100422+0.00275548j -0.0891876+0.0299471j 0.00887076-0.244768j 0.0225388+0.0479291j 0.119821-0.0297435j -0.0316725-0.0152882j 0.0173708+0.111854j 0.021138+0.0464158j -0.0592758-0.0169009j 
-0.0185225-0.0223482j -0.024425-0.00369868j -0.0152835-0.0384564j -0.00782554-0.00185698j -0.0252499+0.0150047j -0.00880939+0.0601721j 0.0161284-0.0351673j -0.0313457-0.00621105j 0.00184615-0.00698478j -0.0128637+0.0124436j 0.0219057-0.000497477j -0.0314402-0.00744153j -0.000539271-0.00797209j 0.00788002+0.0282579j 0.0228432+0.0238513j 0.0167055+0.0104557j -0.00240086+0.0186077j -0.0135797-0.0162696j 0.0301644+0.000687255j 0.00974358-0.034716j -0.00792592+0.0016783j -0.0196422-0.0128283j 0.00451292-0.00969294j 0.00285207+0.0189875j -0.00597564-4.92647e-05j -0.0103661+0.0114932j -0.0081758-0.0158049j 0.00115263+0.0145428j -0.0365948+0.00391883j 0.00941806-0.0251935j -0.0272211-0.00432885j -0.00202435+0.0134525j 0.00441831-0.0141861j 0.0279748-0.0350741j -0.0109567+0.00731955j 0.0164957+0.00292631j -0.0223156-0.0176987j -0.0143705+0.016703j 0.00303955+0.0149976j -0.0261055+0.0148713j -0.00617183-0.0103606j -0.00762369-0.00620013j -0.0197379-0.00345273j 0.00955756+0.0183274j -0.00780721+0.00888869j -0.00259577+0.0116087j -0.00982101+0.0191651j -0.0254572-0.0211876j -0.00385805+0.0170578j -0.0169349-0.00418474j -0.0105555-0.00322405j -0.0141113-0.00738307j -0.0127826+0.0012541j 0.00881893+0.0266135j -0.00913054-0.00491461j 0.0149747-0.013494j 0.0119302+0.00856972j -0.0191174-0.012797j -0.00481624+0.000921359j -0.00527798-0.0108892j 0.00449941+0.00455621j -0.0109042-0.00587711j 0.0231482+0.00340008j 0.0107016+0.0248071j 0.000578482-0.0031603j -0.0161022-0.0153725j -0.0076121-0.00840077j -0.00722066-0.0028967j -0.0104173-0.0154101j 0.00828318+0.0181404j -0.00830737+0.00299363j -0.000954612-0.00367277j -0.000335028-0.00171994j 0.00395989+0.00114031j 0.00225287-0.0127034j -0.0161357+0.00148766j -0.0205771-0.00065358j 0.0127749-0.0290118j 0.00219636-0.00223484j -0.00273206+0.00896133j -0.00372391+0.000568145j 0.00683097-0.00993759j 0.0140268-0.0121373j -0.000522697-0.0108117j -0.00200662-0.00289463j -0.0143845-0.00236688j 0.00246749+0.00260475j -0.00901+0.00678409j -0.0194217+0.016346j 0.00493025-0.00291112j -0.0169911+0.00454146j -0.00351387-0.000635859j -0.000420715+0.0171127j 0.00602042-0.00121122j 0.0059706-0.0194604j 0.0183782-0.0026933j 0.0048555+0.00804736j 0.0059519-0.00808518j -0.0182984-0.00266588j 0.00391555-0.000631361j -0.00644961+0.0162221j 0.00234231+0.0184229j 0.00747557+0.019357j 0.00659032+0.00237943j -0.00527745+0.0178576j -0.00583165-0.0054787j -0.000336905-0.00631043j -0.017582+0.0301117j 0.000547277+0.00420573j 0.0022742+0.000253903j 0.00318766+0.00851412j -0.00228081+0.0103102j -0.00392756+0.00124337j -0.00214132-0.0113044j 0.012328-0.0135571j -0.00716206-0.00205766j -0.00864568+0.0149886j -0.00930168+0.000345791j 0.0269039-0.0157032j 0.000641721+0.0309798j 0.00336105+0.00249167j -0.00598148+0.00491593j -0.0136237-0.0142593j 0.00345211+0.0380512j 0.00703801-0.00983811j -0.00610394-0.0131434j 0.0142958-0.00450458j 0.00929803+0.00708775j -0.00371739+0.0241381j 0.0246686-0.000648391j 0.0218837-0.00902531j -0.0184272+0.0101548j -0.0111419+0.00916926j -0.00596391+0.0262093j 0.0117551+0.0091816j 0.0331674+0.00129919j 0.024012+0.0217967j -0.0276533+0.00999608j 0.0291865-0.0188644j -0.00553614+0.00711042j 0.0110673-0.0311682j -0.01596+0.0139646j 0.0262485-0.0093652j 0.0108302+0.0150611j -0.0241486+0.0321579j 0.0122081-0.00279511j -0.0198886+0.0234497j -0.00366372-0.0129734j -0.0214465-0.0132429j 0.0435204+0.0102764j -0.0362421-0.0345881j 0.0107355-0.00732001j -0.000278918+0.0176882j 0.0176765+0.00925546j 0.0164257+0.0123845j -0.0110764-0.0054166j -0.00739647-0.00111743j 0.0140092-0.022686j -0.0250165+0.00467785j -0.0112924+0.0178417j -0.0342392-0.00186666j -0.0123994-0.00825605j 0.0180963-0.0208936j 0.0200614+0.0398311j -0.00188746-0.00747162j 0.0230999-0.0270545j -0.0605751-0.0243605j -0.0152789-0.0185487j -0.0293697-0.0480949j 0.00841306+0.0423631j 0.00736586-0.00170104j 0.005201+0.0458414j -0.0139907-0.0618702j 0.0400703+0.0608695j -0.0159211-0.0227709j 0.00389861+0.01914j -0.0268158+0.00962531j -0.0545013-0.017871j -0.00667567-0.041305j 0.0800337+0.037123j -0.00308747-0.00900503j 0.029795-0.0255429j 0.0990452+0.0193807j -0.119853+0.0980703j -0.00751+0.0199532j -0.0115004-0.0622796j -0.00330901+0.230121j 0.0172932-0.0436759j 0.063209-0.0460566j -0.0386226+0.0166061j 0.0750333+0.0652085j 0.0149227-0.0124654j 0.00981243+0.0241823j -0.00279157-0.00650114j 0.0296728+0.0283842j 0.00670581+0.0355607j 
0.0151691+0.0154868j 0.0169587+0.00728483j 0.036874+0.0440893j 0.0106746+0.00854737j 0.0222198-0.00229742j 0.00516509+0.00400382j -0.029304+0.00140078j -0.0296567+0.000599555j -0.0191108+0.0474266j -0.0246153-0.0675769j 0.0255858+0.0112157j -0.00842074-0.0399524j -0.0395494+0.0162998j 0.00670664+0.0322729j 0.0147046+0.0453861j 0.0557975+0.0242297j -0.0405205-0.0256179j 0.0457253-0.0409157j 0.0316757-0.0246466j -0.00024166+0.00402224j -0.0101551-0.00962546j 0.00200844-0.00829116j -0.0263635+0.0062597j 0.00490731-0.00207577j 0.0505615+0.0197639j 0.000386756+0.00755146j -0.00339227+0.0168088j -0.00320299+0.00393374j -0.0205343-0.0272491j 0.026278-0.0131361j -0.0227155+0.00419131j 0.0132353+0.00120143j -0.0138368+0.0122527j -0.012057-0.00404911j 0.00652417-0.0189002j 0.018529-0.000148263j -1.99573e-05+0.0165826j -0.0264259+0.0103814j -0.0110863+0.0388252j -0.0294092+0.0240056j -0.0194666+0.000591163j 0.0370309+0.0106322j -0.0109234+0.00519458j 0.017222-0.00941846j -0.00949993+0.00244247j 0.0215504+0.00057774j 0.00749855-0.0133672j -0.0220784-0.00198827j 0.0109873-0.00204109j -0.000339785-0.010996j 0.00297135-0.0295755j 0.00959515+0.0139627j -0.0012724+0.0164633j -0.0084844+0.00262386j -0.00205303-0.0109268j -0.0231533+0.00071825j -0.0151032-0.00827873j -0.0170905-0.0126725j -0.0222747-0.0293065j -0.00539033+0.00548129j 0.00180833-0.00217486j -0.0167597+0.0176464j -0.00379411-0.0110649j -0.00414754+0.0214724j -0.00734295-0.0144254j -0.00780434+0.0132042j -0.00401905+0.0114255j -0.00391169+0.021377j 0.014262-0.0105434j -0.00811193+0.00019052j 0.00392939+0.0138282j -0.0054188+0.015333j 0.0160653+0.00911415j -0.0148892-0.00167182j -0.00194788-0.0154659j -0.00259338+0.0173274j -0.00710117+0.0187438j -0.00601653-0.00335868j -0.00228129-0.0183775j 0.00664558-0.00270072j 0.00877786+0.0114998j -0.00323781-0.0162046j 0.00167734-0.00879399j -0.0131295-0.00303227j -0.0122388+0.00459999j 0.0118211-0.0066848j 0.00599917-0.00235482j -0.00484018-0.00168861j 0.00435281+0.00060524j 0.00223984-0.01373j -0.00702474-0.0120157j 0.00187872+0.0230751j -0.0128337-0.0110909j 0.00441278+0.00695097j -0.00222256+0.000187875j -0.00591834-0.00697953j 0.00231005-0.00390165j 0.00548247-0.0176152j 0.0103532-0.00907594j -0.0126309-0.00200731j 0.00906857+0.0019032j -0.00257523-0.000756464j -0.0104168+0.0109876j 0.0154485+0.0227918j -0.00780879+0.0166651j -0.00268539-0.00767543j 0.00732139+0.00101223j 0.00695226+0.0149384j 0.0017172+0.000531035j 0.00121799+0.00165314j 0.0165652+0.0176362j -0.0170912-0.0117385j -0.000126194+6.63943e-05j -0.0104872-0.00319241j -0.00500769-0.0109371j -0.00832529-0.000124675j 0.00183827+0.000773516j -0.00211481+0.0199383j -0.0115816-0.0175047j 0.0118389-0.0125547j 0.0050926+0.000221022j 0.018004+0.00874115j -0.0136654-0.00391831j -0.0164224+0.0275248j 0.00146572+0.00732064j 0.000273246-0.0220043j 0.00758373+0.00108957j -0.017084-0.0253709j 0.00156712+0.013399j -0.00861597-0.0012487j 0.000310377+0.0161369j -0.00568373-0.00408028j 0.0150167-0.0170448j 0.0278233+0.0285191j -0.00556339+0.0157229j -0.00278297+0.0204549j -0.0064801+0.0207329j 0.00158984+0.011572j -0.00932906-0.002867j -0.0207117+0.0235536j -0.010813-0.0220712j 0.0133761+0.0219008j 0.0100579-0.0260473j 0.0074304+0.0110772j 0.0168879-0.0339658j 0.0275817+0.0241512j -0.0100385-0.0161255j -0.0285851+0.0420182j -0.0560575+0.02655j 0.0119964-0.0210526j -0.00566306+0.0123863j 0.0160722-0.0266506j 0.0240345-0.0151393j 0.00421586-0.0169717j -0.037169-0.0148859j -0.0112506+0.0110985j -0.051836-0.010539j 0.0194211-0.0373554j -0.0151235+0.0306062j -0.0571302+0.0111054j -0.018963+0.0108771j -0.015777-0.0142361j 0.0250915+0.00298266j -0.0344471+0.00586844j -0.00785257+0.00202246j -0.029447-0.0266049j -0.0338368-0.0645346j 0.0190939-0.0153513j 0.0384982+0.068081j 0.0287941-0.0252473j -0.0265994-0.0119198j 0.0346655+0.0232673j 0.0268626+0.0531491j 0.00814252+0.00357273j -0.0147739+0.0447973j -0.0482018+0.000609941j -0.0238679+0.018273j -0.0257885-0.0332365j 0.0619645+0.0264374j -0.00259664+0.0259931j 0.0850379+0.0665438j 0.0464797-0.155273j -0.0243139+0.0804786j -0.0729034+0.0356464j -0.0199892+0.130237j 0.0432842+0.0280256j -0.00300246-0.066422j -0.0625239-0.0607866j 0.0833168-0.0817787j 0.0975265-0.0081084j 0.00578146+0.0591271j 0.0588971+0.0723873j 0.00820679-0.10469j -0.133221-0.0458973j -0.0225429-0.0231208j 0.0371307-0.00612659j 
