-0.0473095-0.0370219j -0.0326415+0.0129551j 0.0609016-0.0645764j -0.0125587+0.00829869j -0.0104319+0.017965j -0.0136626-0.00539428j 0.0576388+0.00381542j 0.0429591+0.0201302j -0.0956673+0.028488j 0.00723455+0.0207761j 0.000967379+0.00950056j 0.0359818-0.00783965j -0.00233766+0.0127561j -0.0227338+0.00317062j -0.00357239-0.0238607j 0.0507516+0.0423606j 0.0071762-0.0192433j 0.0171262-0.00378644j 0.0344211+0.0192668j 0.0574081-0.00930995j 0.0418312+0.0210753j 0.0156918-0.00692786j 0.0160199-0.00785625j -0.0218015-0.0310835j -0.0132028-0.00582377j -0.00621469-0.0232754j -0.0348547+0.000833897j -0.00634929+0.0045264j -0.00981412-0.0213393j 0.000702545-0.0119946j 0.0218284+1.07878e-05j -0.00894042+0.0367022j -0.0164262-0.00200601j 0.0321372+0.000895707j -0.0315294+0.00691059j 0.027349+0.0173649j 0.0218638+0.0091006j 0.0181868-0.018713j 0.0192919-0.00133068j 0.030883+0.0202737j -0.00935939-0.0276874j -0.0136364+0.0379477j -0.00227588-0.0224079j 0.0180455+0.0217316j -0.0154238-0.00482874j -0.024831+0.00611627j -0.00771154-0.00425405j 0.026194+0.0179592j 0.00792167+0.00916943j 0.00839854+0.0141788j -0.0120075+0.00947355j 0.0354079-0.016133j 0.0193959+0.0119678j 0.00686215-0.010495j -0.0143567-0.00723699j -0.0243996-0.0051129j -2.10454e-05-0.00494545j 0.00629896+0.00901216j -0.00743944-0.0168449j -0.0294341+0.00935795j -0.0376944-0.00983932j 0.00313315-0.0083171j 0.00960093+0.00829363j -0.0218073-0.0161874j 0.0157393+0.000749004j 0.00131631-0.0037049j -0.00908032+0.0140197j -0.0010104+0.0020894j 0.0182251-0.000366674j 0.00864696-0.000549613j -0.0162248-0.00215508j -0.0258962-0.00101226j -0.00644787+0.0050622j -0.00965205-0.000271687j 0.00839229-0.00604658j -0.0217483+0.00343918j -0.00510033-0.006485j -0.0016926-0.00998948j 0.00868268+0.00760997j -0.00551207+0.00535105j -0.00487677-0.00189775j 0.00464399-0.00448807j -0.00131104+0.00992129j -0.0102978+0.00836558j 0.00896679-0.00384569j 0.00609542+0.00437786j -0.0185664-0.0095697j 0.0019923-0.000832538j -0.0107393+0.00141726j -0.00736046-0.00531126j 0.00948055+0.00143796j -0.0409111-0.00676701j -0.00875687-0.0192683j 0.00982098-0.0140433j -0.00251572+0.00835547j -0.0156756-0.00322713j 0.0018787+0.00194361j -0.016654+0.0256189j 0.00807383+0.0229909j -0.0281916-0.0173953j 0.0187296-0.00119299j -0.0035989-0.000634408j 0.0194045+0.00733207j -0.0141544+0.0178997j -0.0236859+0.00469997j -0.0169949+0.0197909j 0.00867654-0.0141231j 0.00101534+0.0250471j 0.00724888-0.00125186j 0.0177562+0.0257068j 0.0286411-0.00359609j -0.0495585+0.0132069j -0.0418418-0.00371468j 0.0479304-0.0124256j -0.0244172+0.0215148j -0.0336119-0.00502767j -0.00963769+0.021095j 0.0316518-0.00826256j -0.00560288-0.0129448j -0.00411915-0.00308452j 0.0353482+0.0545704j -0.00531336+0.0248352j -0.0101282+0.0303724j -0.0199505+0.017871j -0.00971154+0.010861j -0.0881365+0.00865637j -0.000764682+0.0160724j 0.00706106-0.00621281j 0.0249758+0.0135458j -0.0814279+0.06116j 0.0127401+0.0339984j 0.0267224+0.0451215j -0.0372285+0.0122147j -0.00294249-0.0785723j 0.0125186+0.00946263j -0.0111957+0.0194428j 0.00744802-0.0382803j 0.0221117+0.0183918j 0.0339316+0.0490212j 0.040795+0.0349057j 0.0569794+0.0458302j 0.00771395+0.00879488j -0.00699212+0.0243388j 0.0104072+0.0122152j 0.00853606-0.0270198j 0.0192126+0.0107921j 0.01837+0.022752j -0.0301564-0.0310956j 0.0542199+0.0601138j 0.0244027+0.0401689j -0.000171571+0.148637j -0.0589273+0.00902063j -0.00812281-0.0203154j 0.191571+0.0934606j 0.0053346-0.185245j 0.206365+0.0918927j -0.0677201-0.14491j 
-0.0366704+0.00615173j 0.0551446+0.0333248j 0.00708067-0.0120109j 0.0708275-0.0507534j 0.0165166+0.00511554j -0.0382035+0.0276539j -0.000830163+0.0219418j -0.0580571+0.00509372j -0.0722601+0.011792j 0.0151556+0.0179299j 0.0570765-0.0101893j -0.0327591+0.00280036j 0.00431385-0.00377718j 0.0147328+0.0145501j 0.0145674+0.015431j 0.0134592-0.00216711j 0.049241+0.00356187j 0.0151235+0.0177172j 0.00123429-0.0112234j -0.0284669-0.000584529j 0.00147657-0.0257731j 0.030108+0.00678773j 0.00152945-0.045697j -0.00455169+0.00748892j 0.0279148-0.00966514j -0.0168016+0.0129492j 0.0273377+0.008431j 0.00278792+0.0353329j -0.0156824-0.0247098j 0.0119066-0.0172775j 0.00500869-0.022235j 0.0278242-0.000144643j 0.014993-0.00311632j -0.0119067-0.0169854j -0.00993389+0.0364269j 0.0150195-0.0346261j 0.0133965-0.0202105j -0.0326478+0.00656559j 0.00472355-0.0149765j 0.0288232-0.0121224j -0.0108695+0.026227j 0.0405494+0.00223674j -0.02503+0.00820556j 0.0145481+0.010496j 0.00152606+0.0156725j -0.000597538-0.00159187j -0.000210702+0.00537733j 0.0103511-0.0195554j 0.0216444-0.0034739j 0.0134777-0.00135014j 0.0119993+0.0180423j -0.0243419-0.0222858j 0.0150252+0.0037328j -0.00551186-0.0105879j -0.0237144-0.000490457j -0.00619707+0.0170021j -0.0119398+0.00386339j 0.0145095-0.00404159j -0.0100967+0.00734316j 0.0115002+0.0276896j -0.00632032+0.0236748j -0.0154367+0.00394852j 0.0042474-0.00941839j -0.0219261+0.00903083j 0.00816066-0.0143528j 0.010487+0.0165152j 0.012269+0.00411094j -0.0136682+0.00487428j -0.0163927-0.0109023j -0.0105434-0.0124945j 0.00531971+0.015881j 0.00655371+0.0202607j 0.0121163+0.0114543j 0.00560983+0.0133063j -0.007329-0.00419521j 0.00988211+0.0177783j 0.00178434+0.00250193j -0.0140979+0.00385693j 0.00138115-0.00544864j 0.0173454-0.000854406j -0.00520961+0.00255644j 0.0111184+0.00314006j -0.000344219+0.00248225j 0.01413+0.00844389j -0.00651263-0.00538154j 0.0202974+0.00592753j -0.00777094+0.0102545j -0.0166943-0.0031753j 0.0112741+0.0104571j -0.00444971+0.0130986j 0.0132932-0.00869539j 0.00620098+0.0244026j -0.00409627+0.0101235j 0.00122063-0.00222431j 0.019664-0.00516588j 0.00646759+0.0196871j -0.00720884-0.00312361j 0.0557998+0.0135969j 0.0089823-0.00628933j -0.0112761+0.0224592j -0.0161351-0.0237309j 0.0114117-0.0004195j -0.00410412-0.0202499j 0.00423642+0.0177749j 0.00330378+0.0140506j 0.0447352+0.0374003j -0.0218882-0.0197944j 0.0111304+0.00151591j -0.00591951+0.00270348j 0.0248398-0.0142201j -0.0159342-0.0314385j 0.019396+0.047305j -0.00911172+0.0348352j 0.00316018-0.00377428j 0.0364341+0.0510522j 0.0184066+0.033074j 0.00783709+0.00341364j 0.000356172-0.0184787j -0.0125562+0.01602j -0.00122078-0.00995755j 0.0478675-0.025962j 0.0342338+0.0277154j 0.0307663+0.0199009j 0.0370882+0.0477503j -0.0158503-0.00970663j -0.00572095+0.0659631j 0.00269503+0.00928793j 0.0142803-0.0146571j 0.00185397-0.0184787j 0.0640365+0.0392971j 0.0145495-0.0432736j 0.0391516-0.0294748j -0.0332734+0.0183133j -0.104043-0.000364369j -0.0111706+0.0145719j 0.0423682-0.000865167j -0.106039-0.0294258j -0.0348147-0.0163593j 0.0104483+0.0214312j 0.0230451-0.0385746j 0.0152043-0.0400447j 0.0131597-0.000153269j 0.0119271-0.0251998j -0.000642793-0.0204209j -0.0027631-0.00332112j -0.0536388+0.024224j 0.0324241+0.0339738j -0.021803+0.000943585j 0.0521679+0.0754744j 0.0375738-0.0186918j -0.092189-0.0420341j -0.0186617-0.102004j 0.00238861-0.0353044j -0.0193787+0.187526j 0.175721+0.0838533j 0.0638968+0.143109j 0.203893+0.10101j 
-0.0242498-0.0060683j -0.0641875-0.00537412j 0.0036378-0.0423721j -0.0169116+0.0311993j -0.00907071+0.00145731j 0.00880726+0.0123406j 0.0333213-0.058365j 0.00545615-0.0312148j 0.0155703-0.0289241j 0.016622-0.00948359j 0.0351298+0.00780698j -0.00260255+0.00159165j -0.00615035+0.011065j -0.00677099-0.0175341j -0.0128962+0.00637984j -0.0111472-0.00216613j -0.0503302+0.0106144j 0.00934704+0.000327903j 0.0338177+0.0100656j -0.0265639+0.000508586j 0.0193142+0.0339009j -0.00620422+0.0388516j 0.00761931-0.0172659j -0.0044441-0.0163128j 0.000703699+0.0381624j -0.0113549-0.00521307j -0.0232882+0.0370348j -0.0343279-0.0208196j 0.0265395+0.0162423j -0.0109214-0.0143439j 0.0103442+0.0231648j 0.0221801-0.00855366j 0.00262993+0.019044j 0.00652396+0.00251139j 0.00899872-0.0334392j -0.0071795+0.0101396j -0.00939019+0.0257433j 0.00797901-0.0183027j 0.0130369-0.00801271j -0.0079119+0.0032134j 0.0197276+0.0171441j -0.0201178+0.0150451j 0.0377504+0.0163822j 0.0316851-0.00203892j 0.0249459-0.00426131j -0.0212659-0.0175266j -0.0150859+0.0130575j 0.0292223+0.0050309j 0.0151083+0.0237655j -0.00047842+0.00748946j -0.00540633-0.0015492j 0.03883+0.00574648j -0.00811677+0.000585876j 0.0176149+0.0220567j -0.00120816-0.036528j 0.011737-0.00636727j -0.00520701-0.0129496j 0.0206157+0.0290596j -0.00176163-0.012277j -0.0261746+0.00221852j 0.000129684+0.0122865j -0.00856718-0.00552013j 0.0137621-0.0166723j 0.00393728-0.00571968j 0.00108277+0.0237671j -0.00525159+0.00640457j 0.000471863+0.0105383j 0.0195382-0.0235865j 0.00161651-0.0151584j 0.00632878+0.0118435j -0.00231694+0.0192088j 0.00212807+0.00852554j -0.0185036-0.0174513j 0.00668937+0.00460482j 0.00205367+0.00957712j -0.0146415+0.00863276j 0.000304289-0.00536969j 0.0150947-0.00541891j -0.00230094-0.0108167j -0.0126232+0.0227693j 0.00311135+0.018056j -0.00515678+0.00482148j 0.00249612+0.0117271j 0.00343495+0.0193009j 0.00783035-0.0163667j -0.00384609+0.00748191j 0.00917954-0.00992816j 0.00855656-0.0262398j 0.00198695+0.00369089j -0.0111286-0.0192506j -0.00332048+0.00354549j -0.00863872+0.00416044j -0.0175986+0.0101276j 0.0323846-0.0010927j -0.025028-0.0083609j 0.0105173+0.0135946j -0.013554-0.00241286j -0.0146832+0.00818607j 0.00504781+0.0159016j 0.00333931-0.0201523j -0.0372847-0.00562054j -0.0123149-0.0163709j -0.00934785-0.00501845j -0.000353676-0.0185346j 4.81488e-05+0.042487j -0.0383666+0.00805712j 0.00763009-0.0164239j -0.0316963-0.0064921j 0.00414167+0.024205j 0.00056448+0.00321084j 0.00372546-0.0184995j 0.0377887+0.0121673j 0.0581621-0.0225684j 0.0213672+0.00551721j -0.0253241+0.0200624j -0.0430073+0.0246914j 0.0172643-0.035272j -0.00419923-0.0339701j -0.0221509+0.0157281j -0.0230901+0.0102886j -0.032281+0.0163877j 0.0161357+0.0214482j -0.0353691+0.0115767j 0.0182674+0.0371022j -0.0249106-0.0113801j 0.0321836+0.0395472j -0.000635914-0.0125287j -0.000773608+0.0312005j 0.022507+0.0403612j -0.012273+0.0153072j 0.0267803+0.0018303j 0.0150798-0.0233929j -0.0362402-0.000818591j -0.0344598-0.0297292j -0.0183418-0.0136153j 0.0542244+0.0288914j 0.0184404-0.0134817j -0.0209001-0.00531315j -0.052304+0.00359808j -0.0325331-0.105608j 0.0511744+0.0406897j -0.0342732-0.0245611j 0.0226808-0.0318949j 0.0485635+0.00776982j 0.000856445+0.00554709j 0.0404379+0.0103395j 0.0230776+0.027704j 0.111149+0.0359235j -0.153951-0.0215358j 0.0441101-0.17891j -0.0163957+0.0407168j -0.0436005+0.0623325j -0.102411-0.0853761j 0.0182612+0.0020689j 0.017356-0.0311545j 0.0499107+0.0573458j -0.0292723-0.0105419j 
0.0431021+0.00165559j -0.017587-0.00443553j -0.0151801+0.0137676j -0.01843+0.034575j 0.0303537+0.026184j -0.014391-0.0293715j -0.0154119+0.0109653j 0.0296235-0.0197053j 0.0303544-0.0172327j -0.0605664+0.0275816j -0.000924989-0.00386413j 0.00632038-0.0294392j -0.0148789-0.00681706j 0.0287273+0.00315928j 0.00813695-0.00827718j -0.0210236+0.00953263j 0.0102999-0.00457164j -0.0723917+0.00197458j -0.031038+0.00357024j 0.0197149+0.00930601j 0.0410692+0.00467535j -0.0219287+0.0084344j -0.011106+0.0182258j 0.0369247-0.00180191j -0.000482635-0.0192962j -0.0039676+0.0167458j -0.0315859-0.0261803j 0.0230532-0.0346535j -0.00285784+0.011038j 0.0079715+0.04235j 0.02344+0.0123554j -0.0294855-0.00838916j -0.0205768+0.0197759j -0.0245231-0.0013678j 0.00875079-0.00905894j 0.0177+0.0111597j 0.0037671+0.00515645j -0.0100804+0.00136115j -0.0218971+0.0414532j -0.0138408+0.0310603j -0.0138289+0.0034087j 0.0166057-0.033087j 0.0209082+0.00609921j -0.0145371-0.00444911j 0.00519805+0.021816j -0.00868854-0.0127331j -0.0368032-0.0192656j -0.0113048+0.0219392j 0.00493939-0.00222272j -0.0213864+0.0202463j 0.00611253+0.00194199j -0.000394033+0.0208121j -0.0016844-0.0052466j -0.00995337+0.0230688j 0.00264975+0.012635j 0.0244381-0.00197409j 0.00621662-0.0200162j -0.0209389+0.0100038j 0.0183882+0.00241048j -0.0134496-0.0181848j -0.00891832+0.0119768j -0.00629794-0.00165084j -0.0251605+0.000443239j -0.00330545-0.000587492j -0.00749091+0.00327202j 0.00304795+0.00112185j -0.00485736+0.0110822j -0.0172243+0.00816046j 0.0103813+0.00802482j -0.0164583-0.0114218j -0.0189815-0.0163029j 0.00323927+0.0094071j 0.0237596+0.000902162j -0.0156214-0.00685673j -0.0103583-0.00169374j 0.0102691-0.0118335j 0.0103828+0.0131101j -0.000433739-0.000966972j 0.00937057-0.00541879j -0.00958959-0.00229697j -0.0207987-0.0118144j 0.019212+0.00172435j -0.0220815-0.000643796j 0.0040023+0.00100401j 0.0200853+0.0131397j 0.00491867+0.00479056j 0.00172117+0.003783j 0.0193331-0.00517414j -0.0130381-0.00118161j 0.0430211+0.00203236j -0.0074723+0.0040222j -0.0153759-0.000173544j -0.00887704-0.024506j -0.00992248+0.0252588j 0.0385232-0.0165133j 0.00179479+0.00594626j 0.0135535-0.0034083j -0.00275721-0.0202433j -0.0226512+0.00876862j 0.0266527+0.0135226j 0.0136695-0.0411306j 0.0378089+0.00973022j -0.00492023-0.0255231j 0.0261092-0.0195559j -0.00906355-0.0277353j 0.0253472-0.0293994j 0.0226514+0.0165902j 0.0124584-0.0520134j 0.00084894+0.00536116j -0.000805543-0.010239j -0.0217173+0.00123851j -0.0140469-0.00371027j 0.0372346+0.0461948j 0.0095147+0.0201648j 0.00474904-0.0342618j -0.0173232-0.000544916j 0.00275642-0.00940474j 0.0409372-0.0215443j 0.00209682-0.0125683j 0.0246286+0.00814507j 0.0259114-0.0206798j -0.0118118-0.0170326j -0.0242985+0.00781402j -0.0189276-0.0286773j 0.0166968-0.0128529j 0.0103023+0.0496908j 0.0389341+0.0122433j -0.0185028-0.0288769j -0.0540078+0.0231858j 0.0555114-0.00578858j -0.0448444-0.0181286j 0.0117503-0.0110521j -0.0207773-0.0461405j -0.00266154+0.00648646j 0.0429244+0.0144709j 0.041713+0.0345501j -0.034636-0.0258389j 0.0484546+0.0119719j 0.0252214+0.0517777j 0.00771507-0.0131614j 0.0287286-0.0242535j 0.0343798-0.0723985j -0.0104303-0.00864848j 0.0266271-0.0583062j 0.0162439+0.0373775j -0.0400362-0.0606283j 0.0882812-0.00587368j -0.0295328-0.172983j -0.0729251+0.0234361j -0.146219-0.0713086j 0.0084939+0.00209264j 0.156588+0.112161j -0.0266271+0.0718542j 0.0381889+0.0210199j 0.0340167+0.0559179j -0.0103267+0.00652154j -0.0029293-0.027804j 
0.0197812-0.00266073j -0.0233189+0.000510523j -0.0444561-0.00615117j -0.000420447-0.00341651j -0.0390506-0.0148538j -0.00448898-0.0239902j 0.0114696-0.0559517j -0.058919+0.0068306j 0.0263454-0.0447717j 0.00853676+0.0129454j -0.021465+0.0381565j -0.0265386+0.0082954j 0.00642879+0.00943671j -0.00421332+0.0157166j -0.0249493-0.023612j -0.00943494+0.00573342j -0.0211601+0.0114527j 0.00630601+0.0285932j -0.0412376+0.0123867j 0.029893-0.0102165j -0.055189-0.000122538j 0.0278771+0.00931916j -0.000466779-0.0200803j 0.011893+0.0159952j 0.00243488+0.0167934j 0.0247742+0.00822465j 0.007091-0.0326492j 0.0293484+0.00837862j -0.00634066-0.00756177j -0.0151796-0.000265779j -0.0109423-0.00651132j -0.0225249-0.0155712j -0.0246933+0.0108768j 0.00922376+0.0119185j 0.019619-0.021842j 0.00445187+0.0245364j -0.0213833-0.00848399j 0.0186218+0.00351752j -0.050909+0.00411328j 0.0141779-0.020813j 0.0218428-0.00519552j -0.0103519-0.00810735j 0.00781807-0.0100942j 0.0166299-0.00759421j 0.00063056+0.00767757j -0.022766-0.0333117j -0.0237044-0.00220193j -0.0323282-0.00924272j -0.00453904+0.00414368j 0.0306294-0.0182673j -0.00523302-0.00208817j -0.000699797+0.0150308j -0.0420835+0.0065758j 0.00928454-0.0104318j 0.0123265-0.0175623j -0.00182529-0.00883868j 0.0029841+0.00218184j -0.0113801-0.0132443j 0.000848853-0.0152445j 0.0114197+0.00337847j -0.0205136-0.0165202j 0.0196017-0.00698009j 0.0184225+0.00907955j 0.00544695+0.0059761j 0.0172035-0.00328862j -0.00861477-0.00256382j 0.010377+0.00867767j -0.00131426-0.00632694j -0.0204537+0.00140518j 0.0239047-0.00491996j 0.0185697-0.0130777j -0.00365135+0.0023932j 9.13965e-06-0.00174734j 0.0116207+0.00102843j 0.00778876+0.0120828j 0.00450278+0.0208101j -0.0203985-0.0178057j -0.0094509-0.00375097j -0.00695204-0.00463512j 0.0176143-0.0109062j -0.0022966-0.0175577j -0.0146027+0.010721j -0.0104669-0.0197133j -0.0193506-0.000776802j -0.0105606+0.0125377j -0.00521182+0.00604631j 0.0261232+0.00906432j 0.00723662+0.00292042j 0.0117279-0.0139266j 0.00115734+0.0109496j 0.0323849-0.00688186j 0.0101676+0.0156266j 0.0130581-0.00295473j -0.0477662-0.0253476j -0.00725589+0.0267667j 0.0133227-0.00245636j 0.0243708+0.011576j 0.0198179-0.00175644j 0.0202542-0.0140311j -0.00434802+0.0140142j 0.0102559+0.000824505j 0.00562943+0.0233689j 0.0295626-0.0288975j 0.00490323-0.0124808j -0.0074874+0.0255483j 0.0178368+0.000586294j -0.0229618-0.0173166j -0.0107927+0.026437j -0.0165577+0.0185288j -0.0242966+0.00875017j 0.031952+0.010902j -0.00895271-0.0146765j -0.0649085-0.00614119j 0.013641+0.00347256j 0.0103131+0.0541198j 0.0114856-0.00475211j 0.0347334+0.0367656j -0.0112675+0.0217927j 0.0231064+0.0284811j -0.00518478-0.0304677j 0.0480796+0.00539932j 0.0023463-0.0282471j -0.0392556-0.0350492j -0.00984443+0.0420477j -0.0349393+0.000945659j -0.0820024+0.0329475j -0.0574586+0.00560529j 0.0218267-0.012321j -0.0108176-0.0203076j -0.0230218+0.0222115j 0.0495037-0.0246339j 0.00948358-0.00373158j -0.0226787-0.00984949j -0.0691178-0.0443966j 0.018079+0.0653744j 0.0204432+0.0714425j 0.0285357+0.00893968j 0.00125561-0.0312514j -0.00534814+0.00940767j 0.047957+0.0896199j 0.0299179+0.00397019j -0.027396+0.0152358j -0.0237257+0.00935195j 0.00335809-0.0171273j 0.00361786-0.0203939j 0.0118993+0.0156235j -0.115518-0.1594j -0.0671058+0.0541687j -0.1108+0.0971883j -0.0144314-0.0669544j -0.0587688-0.00346734j -0.0511454-0.0534247j 0.134443+0.0469909j 0.0463867+0.000214088j 0.0153111-0.0615856j 0.0216614+0.00831681j -0.0298812-0.021594j 
0.0411187-0.00588056j 0.00614934-0.00943317j -0.00838898+0.0129377j 0.0220508+0.0461463j 0.0311657-0.000977094j 0.0326942-0.0157303j -0.0126174+0.0226305j 0.0159408+0.0114056j 0.012037-0.0123207j 0.0369914-0.0371492j 0.0117081-0.0145266j 0.0500649-0.0307161j -0.0321445+0.00937171j -0.007284+0.00911233j -0.0453896-0.00482705j 0.00822715+0.0372939j -0.0192899-0.00697784j 0.0311432+0.0174842j -0.00720373+0.0036664j 0.0066782-0.0233768j -0.00531165+0.00783444j 0.0169271-0.0128808j -0.02086+0.0392658j 0.0220057+0.0263017j -0.0165683-0.0199104j -6.55902e-05+0.00394044j 0.00539508-0.0291743j 0.0322586+0.00976901j 0.0190876+0.0145241j 0.0175931-0.000542975j -0.00159935+0.00537339j 0.0249846+0.00291696j -0.0162283+0.0271638j -0.00748331+0.0232357j 0.00817147-0.00792786j -0.0126033+0.0221316j -0.00210668-0.00829923j 0.0129194+0.0222564j -0.0116873-0.0140037j 0.00877983-0.0273262j 0.0228699+0.00277628j 0.00876519+0.00629246j 0.0019308-0.000792744j 0.0207901+0.0215669j 0.0138064-0.00240301j 0.0353294+0.00785732j 0.00874096+0.030329j -0.00584514+0.000290333j -0.0107477-0.00344966j 0.00277422+0.0302593j 0.0160701-0.00311437j 0.00282966+0.0211252j 0.00890672-0.00952937j -0.00554874+0.000450497j -0.00945716-0.00218846j 0.0136154-0.00434978j -0.00620754-0.00785355j -0.00578222+0.0111757j 0.0222593-0.01292j 0.028618+0.0173808j 0.0115556-0.00582238j -0.0059537+0.00681443j 0.00109379+0.0213405j 0.00978655+0.0198428j -0.0195542+0.00150931j 0.0161648-0.0177416j -0.00848471-0.00648701j 0.0459503+0.0225008j -0.000486167-0.010939j -0.0107086+0.0150572j 0.00298035+0.00753626j 0.0185016+0.0102204j 0.0215442-0.0104003j 0.0103533+0.0327124j -0.0226278+0.0039726j -0.0145527-0.00480795j 0.00198432-0.0171397j -0.00556786+0.00946002j 0.00907169-0.00493122j -0.00894998-0.00198873j -0.00600713-0.00560809j -0.0141643-0.0142771j 0.0274075+0.0122621j 0.000488722-0.00960348j -0.00192682-0.0301357j 0.00390616+0.00257493j -0.00803037+0.00906258j 0.0162266+0.00663749j 0.0224049+0.018982j -0.00525606-0.0153984j -0.00330208+0.00738589j -0.0185217+0.0098377j 0.00320879-0.0163447j 0.0190702+0.00375928j -0.0238763+0.00474074j 0.00908686+0.00426051j 0.00722018-0.0167849j -0.00927491+0.00615262j 0.0113104+0.0231942j -0.00285594+0.0050459j -0.00935187+0.0108399j -0.00679503-0.0219407j 0.020271+0.018409j 0.034244-0.00829498j -0.0423742-0.0143026j -0.00828435-0.0291041j 0.0205983-0.00156002j -0.0352886-0.031377j 0.0143976+0.0119905j -0.0186719-0.0183233j -0.0380748+0.00811153j 0.0109682+0.0203682j -0.0110552-0.0628791j -0.056126-0.00444826j -0.0274844-0.0112004j 0.0313263+0.00443459j -0.0150402+0.0485042j 0.00324493-0.0146596j -0.0353334+0.00901117j -0.0538994-0.0319869j -0.0370732+0.0575335j 0.0123966+0.00626848j 0.0221253-0.0428437j -0.0562996+0.00989953j -0.0328112-0.0736401j -0.0354062-0.0526469j -0.0162648-0.04203j -0.0530201+0.0219273j 0.0220181+0.0209509j -0.0649463+0.00194528j 0.0186325+0.0351282j 0.019444+0.0408152j -0.0393587-0.0111949j 0.0633213+0.037944j 0.0104921+0.0194503j 0.00424569+0.0247572j -0.00799337-0.0195204j 0.0135214-0.0102512j 0.00184919-0.0716119j -0.0337515-0.00910734j -0.0431454+0.000186991j -0.000411205+0.0510803j -0.0236972-0.0133604j -0.0053527+0.0183436j 0.00591774+0.0189351j 0.0236278-0.0890962j -0.0857139+0.103067j 0.100267+0.0309916j 0.0716618+0.113355j -0.160875+0.0321302j -0.0217909+0.0908906j -0.0836304+0.0220642j -0.0854673-0.054579j 0.0169444-0.0972304j -0.0444226+0.0104102j -0.0491494-0.0125721j -0.023418-0.0191448j 
