0.000312192+0.00708191j -0.00431413-0.00191383j -0.00186302+0.00187535j -0.00125602+0.00289106j -0.000234207+0.00204883j -0.00463655-0.00276842j -0.00450048+0.00227387j 0.00202468+0.000655707j -0.00258774-0.000746989j -0.00361873+0.000958939j -0.000414486+0.000969085j -0.000649898-0.000781927j 0.000179829+0.00129655j -0.00391831-0.00100641j -0.00328273+0.000208948j 0.00254037+0.00461025j -0.00119217-0.00152753j 0.00288595-0.00117245j -0.00131862+0.00162774j 0.000140093-0.00172808j -0.0020844-0.00354725j -0.000997786+0.000316284j -0.00220734-0.000407809j 0.00199315-0.000506963j -0.00131457-0.000734798j -0.00229099-0.00129242j 0.00112256-0.000564091j -0.00012466+0.00117079j -4.21304e-05-0.00374197j 0.000261678+0.000840474j 1.05725e-05+0.00154903j 0.000375966-0.00168394j 0.00138009-0.000513316j -0.000970259-0.00210003j -0.00134928-0.00063926j 0.000718656+0.00182627j 0.000748271-0.000464102j -0.00118184+0.000682153j -0.000588721+0.00385206j -0.00031753+0.00209454j 0.000299832+0.000995997j 0.00150582-0.000925874j -0.000983141+0.00170361j -0.00146009+0.000737324j -0.00320001-0.000830108j 0.000709609-0.000564388j 0.00086034+0.00141771j 0.000153115-0.000612092j -0.00190241+0.00220336j -0.00105114+0.00174132j -0.000632586-0.00360716j -0.00161056-0.00154018j -0.000705674+0.000243164j -0.00161338-0.000365822j -0.000259257-0.000550232j 0.00248445+0.00242636j -0.000740121-0.00114246j -0.000430214+0.000740063j 0.00047645-0.00218192j -0.000557866+0.0010669j 0.00155802+0.00188704j 0.000956523-0.00120315j -0.000485861+0.000878017j 0.00255861-0.000985314j -0.00102704-0.00151284j -0.00124408+0.000493492j -0.000174543-0.00206157j -0.000255869-0.000884658j 0.000424878+0.00027725j 0.000327447-0.00112408j -0.000975979+9.51513e-05j -0.000314559+0.000134311j 0.000655007+0.00148833j -0.00312918+0.000698362j -0.000309331-0.000179902j 0.00261448-0.00186767j 0.00180744-0.00167115j 0.00150583-0.000894997j -0.00281775+0.00216458j -0.000397366-2.45447e-05j -0.00348786+0.00328721j 0.00131748-0.00233804j 0.00235146-0.000932502j -0.000707963+0.00129613j 0.000885892-0.000296632j 0.000554606+0.000974639j -0.000205519+0.000873497j 0.000257172-0.00105019j -0.000715455-0.000397745j -0.00270259+0.000617303j -0.00181687+0.00249282j -0.00187485+0.000264276j 0.00140043-0.00139827j 0.000377547+0.000769618j -0.000998166+0.00203443j -0.000163722+0.000424144j 8.08323e-05-0.000195574j 0.00143726+0.000521931j -0.00215802+0.00149208j 0.00236256-0.00123472j 0.00115819-0.00127148j 0.000324294-0.0014025j -0.00320887+0.000547129j 0.000771931-0.000899469j -0.00204766+0.00144932j -0.000567125+0.00119824j 0.000571039-0.00044941j 0.0010365+3.83318e-05j 0.00237521-0.00150381j 0.000432107-0.000983856j -0.00206289-0.000409422j 0.000725765-0.00357895j 0.00190959-0.00100881j -0.00346464-0.00103811j 0.000599911-0.00138445j 2.25841e-05+0.00292713j -0.00436182+0.00185323j -0.000665356+0.00152603j -0.00174905+0.000906747j -0.000635806-0.00349939j -0.00256136+0.00103755j 0.00584356+0.00270363j 0.000270654+0.00248126j 0.00250467-0.00089847j 0.00164638-0.00163017j -0.000300054+0.000879725j 0.000327048-0.00067568j -0.00209194-0.00422488j -0.00221293+0.00194857j 0.00592557+0.00441031j -0.00167587-0.00083044j -0.00623868-0.00504869j 0.000807215-0.00369433j 0.00414554+0.000868701j -0.0181961-0.00327497j 0.001621-0.0205127j 
-0.00662042+0.000829186j 0.00194188-0.00531703j -0.000101582-0.00116709j -0.00314967-0.00101458j -0.00495342+0.0019834j 0.00317096-0.00290877j -0.00283079-0.00107204j -0.00129889-0.00137074j 0.00110422+0.00126172j -0.00142826-0.00269337j -0.00155277-0.00150836j -0.00139914-0.000835445j -0.00196862+0.00117129j 0.00286288+0.00012679j 0.000222743+8.06229e-05j -0.00269459-0.000311245j -0.000896565-0.0053808j 0.000838256+0.00192043j 0.000423762+0.00161711j -0.00326355-0.00148468j 0.00175795-0.00199564j -0.00189508-0.000913003j -0.000843492-7.03317e-05j -0.000522427+0.00152848j 0.0015939+0.00214735j 0.000733572+0.00109683j 0.00185995+0.000366651j 0.00191914+0.00195081j 0.000751659+0.00296912j -0.00236361-0.000169728j -0.000485317-0.0004711j 0.000808486+8.21795e-05j -0.00166361-0.000627583j 0.00170622-0.00214136j 0.000731813-0.00135929j -0.00109496-0.000675003j 0.000663648+0.00119706j -0.00156792-0.00206748j -0.000497319+0.000175045j 0.000609234+0.00165334j 0.000571265+0.000719215j -7.90421e-05-0.000204833j -0.000823336+0.00247423j 0.00212463-0.00116347j 0.000801713-0.000128488j 5.23712e-05+0.00123795j 0.00136562+4.73149e-05j 0.000445445-0.0014291j 0.00154921+0.00246786j 0.000795154-0.000157563j -0.00317892-0.00140172j -0.00419455-0.00119536j -0.000215989+0.000544921j 0.000931424+0.00266792j 0.00096022-0.000246298j 8.85944e-06+0.00136071j 0.00045767-0.00154613j -0.000456857+0.00108917j -0.00233795-0.000527268j 0.000371107-0.00067831j -0.00205407-0.0017842j -2.22575e-05-0.00208634j -4.71793e-05-0.000256345j -3.27338e-05-0.00288026j -0.000927012-0.000158386j 0.000217234+0.00177431j -0.00061771+0.00120547j -0.00117298+0.00467279j -0.000267807-0.00218895j -0.00194448+0.00103143j -0.000127647+0.00111377j -0.000414404-1.40838e-05j 0.000272926-0.000454856j 0.000282046+0.000781613j -0.00025448+0.000746751j -0.00139162+0.000811681j 0.000881935-0.000599078j -0.000941086+0.00132701j 0.000493854+0.00210561j -0.000388105+0.00182121j 0.00116825+0.000291122j -0.00107714-0.000936454j -0.0018937+0.00370358j -0.000313872+1.92349e-05j -0.000651391+0.00162035j -0.000269285-0.000165809j 0.000473321-0.00131541j -0.00287078+0.00066973j 0.00160615-0.0024732j 0.00136125+0.000521669j 0.00112124-0.00181344j 0.00173196-0.000411765j -0.000348962+0.00288465j -0.00153864+0.00201629j 0.00242831-0.00234622j 0.000345421+0.0007867j 4.12216e-05+0.00134364j 0.00391631+0.000813395j 0.00116829+0.000864056j -1.28155e-05+0.000758737j -0.00196903-0.00300142j -0.00154082+0.00174939j 0.000125717-0.00125011j -0.00221825-0.000936795j -0.00144996-0.00127677j -0.0013245+0.00282934j 0.00281807-0.00379483j -0.00141408+0.00226821j -0.000597199-0.00109858j 0.000165539+0.000381209j -0.00394765+0.000750071j -0.00506581+0.00216334j -0.00185528+0.000655581j -0.00119976-0.00260081j 0.000870136-0.00197857j -0.000816743-0.00147169j 0.00194091+9.74098e-05j -0.000389016+0.00152622j 0.0016171-0.00154362j 0.000697784-0.00270158j 0.0016182+0.00304218j 0.000728005-0.00280727j 0.00437509+0.00171771j -0.00393117-0.0017321j 0.000709331-0.00226568j -0.00253158-0.00233292j 0.00269048-0.000925003j -0.00279459+0.00141635j 0.00650826-0.00129939j 0.00151411-0.00126949j -0.00356317-0.00652108j -0.000646888+0.0014183j 0.00237371-0.00262783j 0.00129027-0.00207697j 0.00375594-0.0168526j 0.0201886+0.0001121j 
-0.00297137-0.00170923j 0.00283871-0.00134951j 0.00489333-0.00179115j -0.00154013+0.00233217j -0.00187234-0.000704555j 0.000999442-0.00170682j 0.00141352-0.000502374j -0.000408655+0.000543934j 0.00115197+0.00354028j -0.00102101+0.000432393j 0.00230665-0.000372626j 0.000704019-0.000633719j -0.00189565-0.000410324j -0.00214061-0.000548654j -0.00139098+0.00254126j 0.000843768-0.000811023j 0.00111781-0.00432664j -0.00328175-0.00106317j -0.000314592-0.00172653j 0.00168377-0.00122971j -0.000265452+0.00110924j 0.00204964-7.27944e-05j 0.000793564+0.000518276j 0.00096422+0.000824491j -0.00101526+0.0008282j 0.000837393+0.000536157j -0.000676421-0.000848627j -0.000400227-0.00106523j -0.00135676-0.00176852j 0.000721962-0.00149908j -9.70299e-05-0.00094514j 0.000189153-0.000347146j 0.000203002+0.000456674j 0.000298011-0.00108172j -0.000538716+0.000591669j -0.000352652+0.000549252j 0.000846803-0.00168355j 0.000170777+0.000621364j -0.00160285+5.82448e-05j 0.00068659+0.000287774j -0.00187501+0.00118354j -0.00274438+0.000324529j -0.000201504+0.000541079j -0.000775963-5.3771e-05j 0.00153916+0.000295396j 0.000593785-0.00085184j -0.00155653-0.00129941j 0.0010758+0.00061206j 0.00142819+0.000621266j -0.000814376-0.000213184j 0.0016204+0.00288995j 0.000414869+0.00320871j 0.00193528-0.000978949j 0.00256667+0.00217116j 0.0020831+0.000116335j -0.0030378-0.00178801j -0.0012565+0.00261798j 0.00040987+0.0017855j -0.00153326+0.00038726j 0.00030256+0.000842021j -0.00130745-0.000222066j -0.000859666-0.00312782j 0.001567-0.00220278j -0.00109873+0.000103194j -0.000182115+0.0025765j 0.000327024-0.00131699j 0.00101977+0.00152326j -0.000508317+0.000484711j -0.000768676-0.00199762j 0.000892526-0.00123661j 0.000942877-0.000128632j 0.000832517+0.00214204j -0.00183594-0.00116318j 0.000217053-6.55271e-05j -0.000336335-0.000549694j -0.00144953-0.000972313j -0.00216218+0.00247507j 0.000929525-0.00151555j 0.000617996+0.000112081j -0.000375685-0.00147613j 0.00114965+0.000292017j 0.0014104+0.00137244j 0.000104526-0.000290919j -0.000650713+8.84993e-05j -0.000427294+0.000509385j 0.00141212-0.00300058j -0.000613793-0.00121072j -0.000430616+0.00179951j -0.000625661+0.0011984j 0.000186986-0.00012914j -0.00132056+0.000594004j 0.00152806+0.000174287j 0.000671856+0.003181j 0.000157667+0.00032017j -0.00231638-0.00154929j 0.000231028+0.00071253j 0.0001151+0.00188916j -0.00326108+0.00255284j 0.00280843-0.000577395j 0.000228142+0.0013562j -0.00238-0.000145887j 0.00293439-0.00153784j 0.0020893-0.00130117j -0.00110786-0.000748972j 0.0010776+8.58451e-05j 0.00424193-0.00189148j -0.00157-0.000579898j 0.00113688-0.00223361j 0.0028736-0.00263192j -0.00219473+0.00121522j -0.000929959-0.00229553j 0.00106984+0.002227j 0.00153445+0.000627005j 0.00394866+0.000767876j -0.00337761-0.0011637j -0.0015003-0.00132218j 0.00118144+0.00165336j 0.00339723+0.000240043j -0.0010863-0.00155413j -0.00317217+0.00165514j -0.00381228-0.00349149j -0.00203456-0.00234907j 0.00535758-0.00215363j -1.63297e-05+9.9837e-05j -0.00194665+0.00291514j -0.00163033-0.000548912j -0.00139417-0.00528991j 0.00138888-0.00270208j 0.00265603-0.000317046j -0.000281792-0.000943975j -0.0053403-0.0017835j -0.00421138+0.00183735j 0.0106476-0.0123528j 0.0112697+0.0108305j 0.00491849+0.00041431j -0.00335255+0.00165123j 
-0.00126316+0.00363409j -0.00180975-0.00399201j -0.00177545-0.00459827j 0.00205253+0.00238907j -0.00303109+0.00209042j -0.00280108+0.000275227j -0.00256845-0.00283194j 0.00243856+0.000192974j -3.18132e-05-0.00117386j 0.000790098+0.00148838j -0.00189143-0.00232819j -0.00251216-0.000650972j -0.00101154+0.000992163j -0.000377572-0.00135865j -0.000574388-0.000649549j 0.00336264+0.0017846j -0.0040439-0.000696145j 0.000925462+0.00211688j -0.00208073+0.000423884j -0.00127726-0.0016957j 0.000526438+0.00108378j -0.00210442-0.000771769j -0.00278238-0.000354566j 0.00123036-0.00166369j 0.000632684+0.00142815j -0.00149702-0.00155179j 0.0028271-0.00237993j -0.000653519+9.39861e-05j -0.00306772+0.00201396j -0.00298466-0.00172217j -0.000760118+0.000662916j 0.00186945-0.000467733j 0.000145927-0.00040403j 0.000520446-0.0035428j -5.85376e-05+0.00134257j 0.00173449-0.00103373j 0.00100642+0.00101703j -0.00460209-0.00211886j 0.000653339+0.000857117j 0.00258805+0.00118466j -0.000935667+0.00145758j 0.000359131+0.000825934j -0.00200293+0.00197996j 0.00145378+0.00159679j 0.00145992+0.0014423j -0.000118273-0.00102384j 0.000474713-0.00124869j 0.00157074-0.000135542j -0.00316899+0.00214302j -0.00163166-0.00129424j -0.00032968+0.000276133j -0.000436115+0.00288687j 0.00229074+0.00120467j -0.00207056-0.000631271j 0.00232679+0.00246324j -0.000745242-0.00203986j -0.00106465-0.00196066j 0.00173365+0.000435845j 0.00105773+0.00091096j -0.00110511+0.000574396j -0.000271231-0.000529945j 0.00151756-0.000381804j -0.000693697+0.00116581j -0.00140929-0.00160296j -0.00327129+0.00125432j -0.00101755+0.00114817j -0.00174532+0.000205961j -0.00196681+0.00117154j 0.000915451-0.00226552j -0.000850606+8.5415e-05j -0.000851609-0.000362742j -0.000953079+0.000718305j 0.000678992-0.000410714j -0.00331922+0.00480889j -0.00118169-0.000234979j 0.000306487+0.00107125j 0.00147057-6.04618e-05j 0.000719918+0.000859363j -0.000747996+0.00240059j -0.00258322+0.00225898j -0.00169424+0.000453982j -0.00021237-0.00072145j -0.000296171+0.00394583j 0.00160342-0.000713741j 0.000637729+1.4962e-05j 0.00164573-0.00118374j -0.00113955+0.000203707j -0.00222864-0.000981715j 0.0014177+0.000485741j 0.000834352+0.00248367j -0.00141579-0.00032156j 0.000635731+0.00147435j 0.00039635-0.000601907j -0.000585171-0.000609894j 0.00049655-0.00132918j -0.000464531+0.000640232j 0.00170909+0.000713811j 0.000292989+0.000201015j -0.000319331+9.79892e-06j 0.00288911-0.00165247j -0.000241792-0.00310548j -1.97062e-05+0.00137833j -0.000254089+0.00222033j -0.00156343-0.00143939j -0.000688768-0.000454727j -0.00372222+0.000382192j 0.00188986-0.00178974j -0.000714787+0.00233175j -0.000175042-0.00314825j -0.00369267-0.000197936j 0.00117034+0.00117729j -0.00232841+5.45101e-05j -0.000221752-0.0010273j -0.00130862-0.00127019j -0.000649081-0.00307255j 0.000800107-0.00503914j -0.000746217+0.00161288j -0.00241443+0.00136068j 0.00310107+0.000868608j 0.000852565-0.0023433j 0.00578635+0.00226842j 2.81261e-05-0.00137172j 0.00300445+0.00264j -0.00236299-0.000552277j 0.00226498-0.00235087j -0.00115545-0.00188722j -0.000924477-0.00258502j -0.00331136-3.18697e-05j 0.000953551-0.00145276j 0.000616832+0.00488445j -0.00667846+0.00511763j 0.000294259+0.00339096j -0.0142452-0.00811308j 0.00661526-0.0128758j 0.00429224-0.00583846j 0.00356769+0.00618504j 
0.00218394+0.00245362j -0.000569759+0.00048253j 0.00342465-0.00448112j -0.00070543+0.00573069j -0.00380153-0.000350388j -0.00316098-0.003086j -0.00146676-0.00250567j -0.000472748+0.000640354j 2.1779e-05+0.00337551j -0.000823191+0.000156721j 0.00134389+0.00129319j 0.000582742-0.00162529j 0.00152724-0.00394195j 0.000161025-0.00364445j -0.000206662+0.00178813j 0.00176756+0.000315983j 8.4589e-05+0.00268523j -0.0023742+0.00138616j -0.00270605-0.00338105j 0.00158448-0.00219342j -0.000955505+0.00408574j -7.6179e-06+0.00199322j -0.00204576+0.000310759j -0.000332352-0.000320803j -0.00112759-0.00185446j -0.0024244-0.00136233j 0.00190825-0.00138146j -3.29559e-05-0.0023003j -0.0027023-0.000980055j 0.000501025-0.000163165j 0.000195019-0.000398586j -0.00174035+0.00247506j 0.00343937+0.00178463j 0.00121792+0.000674386j -0.00126292+0.00434335j 0.000446155+0.0019256j 0.00130045-0.000607358j -0.000203759-0.000197841j -0.000870367+0.000728402j 0.00144909-0.00316594j -0.00129879-0.0013026j -0.000598341+0.00255119j -0.0008515-0.00176659j -0.00167467-0.00218764j 0.00220673-0.00209537j -0.000571642-0.000829261j -0.00196803-0.000183729j -0.000370564-0.00239655j -0.000279266-0.000681518j -0.000535163-0.000979595j 0.00246185+0.0022865j 0.000739599+0.0033777j 0.0004091-0.00227319j -0.00207611-0.000639062j -0.00102045-0.000932517j -0.000662195-0.00137801j 0.000338715+0.00185033j 0.00140197+0.000360852j 0.000120441+0.00376369j 0.00109831-0.00320468j 0.000579828-0.000813092j 0.00206892+5.01014e-05j 0.0015162+0.000388455j -0.00253865+0.000129853j 0.000364267+0.00270229j -0.000670385-0.00204814j -0.000802974+0.00201475j -0.0022414+0.0020782j 0.00266272-0.00114562j 0.00025141+0.00239432j -0.000525328+0.00105538j -0.0012528+0.000200712j -0.0026824-0.000682355j 0.00163195+0.000908565j 0.00139951-0.000221096j -0.00107355+0.00165518j -0.000124111-0.000752327j -0.00211782-0.000906742j -0.00140359-0.0013425j -0.000480792+0.000521858j -0.00113791-0.00190442j 0.00193978+0.00023129j 0.00011954+0.000269188j 0.00103818-0.00237179j -0.00147598-0.000821759j -0.000974064+0.000833949j -0.00113472+0.000505433j -0.00138436+0.00272832j -0.00136037+0.00134998j 0.000625458-0.00110116j 5.69406e-05-0.00117431j 0.00108518+0.00200697j -0.00271468-0.000794765j -0.00246504-6.7149e-05j -0.00214479-0.00240766j -0.000681451+0.0027869j 0.000616016+0.00107861j -0.000824119-0.000739246j -0.000322426-0.00180092j 0.000481566-0.00077102j 0.00191029+0.00069788j 0.0032941+0.00334587j -0.00083496+0.00180214j -0.000619586-0.00184171j -0.000692571+0.00261744j -0.00049683-0.00317746j -0.000770487-0.00180554j 0.00106905-0.00237472j 0.00120199+0.00074551j 0.000860465-0.00138969j -0.000349114+0.00124731j 0.000887641+0.00377123j -0.00157803-0.00229075j 0.000896622-0.00226626j -0.000552829-0.000844644j -0.00120825+0.000428505j -0.000727051+0.00183976j 0.000433369-0.000979181j 0.00240895+0.00257395j 0.000291545+0.00030605j -0.00391099-0.00487145j -0.00441904-0.00253696j 0.000207931-0.00244244j 0.00234851-0.00287967j -0.0016913+0.00327896j -0.00755628+0.00246567j -0.00518661-0.000571917j 0.000591367-0.00702052j -0.00256284-0.0103962j 0.000356008+0.000350528j -0.0111961+0.00933007j -0.00691666-0.00850026j -0.00116282-0.00422176j -0.00749004+0.00632416j 0.0108094+0.00273522j -0.0040534+0.00761521j 
-0.0031254+0.00371897j -0.00152997-0.00166884j 0.00227974+0.000120551j -0.00330858-0.00108861j -0.00179424-0.00432529j 0.00197862-0.00203612j -0.000509993-0.00287706j 0.000237176-0.000938085j -0.00282993-0.00162007j 0.000769409-0.00136013j -0.00173072+0.000992139j 0.000886646+0.00129165j 0.00267934+0.00344134j -0.00140974+0.00134708j -0.00341538-0.000170405j 0.00055922-0.000121973j -0.00294652+9.42135e-05j -0.00164851-0.000323995j 0.00168459-0.00129914j -0.000597716+0.00178897j -0.0015307+1.37171e-05j -0.00218897-0.00106754j -0.00212676-0.00215148j 0.00067015-0.00199898j 0.00164977-0.00161815j -0.00295252-0.00336394j 0.00147818+0.00447944j 0.000748061+0.00115074j -0.00285319+0.000417363j -0.00265959+0.00122069j 0.0011332-0.00143562j -0.00308515-0.00102285j -0.00294316+0.00106105j -0.00480517+0.000610403j -0.00306986-0.000904045j -0.000585147+0.000539058j -0.000344824+2.32347e-06j -0.00035097-0.000592164j 0.00167413-0.000693182j 0.00412274-0.00108308j 0.00109353+0.00106424j 0.000848813+0.000767459j -0.000139035-0.000949154j -0.000410703+0.000577037j -0.0036017-0.0021036j 0.000579712+0.000418142j 0.00179902+0.00137257j -0.0014715+0.000316131j 0.00154804+0.0018697j 3.94472e-05-0.000827834j 0.000456104-0.00238899j -4.63342e-05-0.00363305j -0.000355925-0.00391751j 0.000648714+0.000686544j 6.32444e-05+0.000981572j 0.00195186+0.00271572j -0.00135131+8.27362e-05j 0.000641006-5.08989e-05j -0.000228513-0.00278241j -0.00138478-0.000104464j -3.9358e-05-0.00205867j -3.18711e-05-0.00309193j -0.000347449-0.00282631j -0.000551359+0.00290494j -0.00297571-0.000153512j -0.00153884+5.98703e-05j -0.000471205-0.000161569j 0.00354693-0.0021047j 5.49947e-05-0.00331918j 0.00371267+0.000442473j -0.000468919-0.000452672j -0.000602106+0.00202825j -0.000952697+0.00148265j -0.0012523-0.00283226j -0.000333939-0.00280639j 0.00148757+0.00112017j -0.00222221-0.000122339j -0.00143156+8.90113e-05j -0.000454982-0.00198522j 0.00064787+0.000345279j -0.00137053+0.000431511j 0.000294766+0.00176635j 0.00108425-0.00270616j 0.000324406-0.00151346j 0.000347837+0.00114514j 0.00173723-5.42412e-05j 0.000757637-6.93687e-05j -0.000189622-0.00137622j -7.58168e-05-0.00148652j -0.00031364-0.00119815j -0.00199462+0.000294412j -0.000554863-0.000981588j -0.00167576+0.000565944j 0.00180695+0.00354104j -0.00110527+0.00124629j 0.000226975+0.00153334j -0.00145154+0.000717575j -0.00198039+0.00327639j -0.00130414-0.00104974j -0.000672251+0.000559243j 0.000332958+0.000216528j -0.000202821+0.00217869j 0.000197744-0.00210801j 0.00321758-0.00084035j -0.00166835-0.000122865j -0.000907471+0.000383457j 0.00103896-0.00178382j -9.15848e-05-0.00170913j 0.000560449-0.00119406j -0.000281589-0.000734949j 0.00128508+0.00482995j 0.00122127-0.000603233j -0.00362332-0.000675055j 0.00123472-0.00162308j -0.000752311-0.000429549j 0.000919711-0.000109604j 0.000978874+0.00352149j -0.00191139-0.003009j -0.000371998+0.00125967j -0.000279575-0.00373427j -0.00473194+0.000596544j 0.00333223+0.00459973j 0.000812437-0.00169456j 0.00438567+0.00318499j 0.00219066-0.00174128j -0.000355296-0.00166857j -0.00636082-0.00119528j 0.00236464-0.00385567j 0.00254542-0.00475584j -0.000551554+0.0104156j -0.00773687-0.00393943j 0.0112901-0.00889286j 0.00156363-0.00172154j -0.00554917-0.00804206j 0.000561666+0.0113262j -0.00744379+0.000203816j 
0.00344317+0.00250138j -0.00209976+0.00368115j -0.00376848+0.00321511j -0.000409084-0.00116228j -0.0027038+0.00201075j -0.000723558+0.00102985j -0.00179061+0.00036592j 0.00192848+0.000813646j -0.00285766-0.000371867j -0.000528313-0.00228249j 0.00183428+0.00274638j 0.000859811+0.00185192j 0.00342195-0.00269608j -0.000301127-0.00133758j 0.00486358-0.00172373j -0.00408845-0.00126009j 0.000501545+0.00428931j 0.00106683+0.00153176j -0.000338437+0.000690932j -0.00115207+3.74798e-05j -0.00146045-0.00272269j -0.00170959+0.00260129j 0.000245825-0.00175849j -0.00187887+0.00103424j -0.00150712+0.000388042j -0.00193377-0.000320295j -0.00113413+0.000998777j -0.00232773-0.000931375j -0.000168822-9.12702e-05j 0.000839868+0.00388477j 0.000465468+0.00228969j -0.00213153-0.00130708j -0.00198405-0.00105653j 0.00095353+0.00104046j -0.000996176+0.000423255j 0.000547152-0.000515153j -0.00109122+0.000517609j 0.00115865-0.00167279j 0.000747838-0.000130257j -0.00108684-0.000360916j 0.00394606-0.00398234j 0.00127716+0.00149688j 0.00156394-0.00219645j -0.000219662-0.00030481j -0.00193389-0.00240349j -0.00128277+0.000593341j 0.00184236+0.0015132j -0.000136791-0.000263391j -0.00166063-0.00328856j 5.71584e-06-6.52492e-05j 0.000908926-0.000460356j 0.00113849-0.0012056j 0.000353976+1.52081e-05j -0.000419384-0.00232736j -0.00238231-0.00126053j 0.000552879+0.000170641j 0.00226363-0.00392511j -0.00126694-0.00115719j -0.00182963+2.19859e-05j 0.0025647-0.00201277j 0.00184321-0.000199235j 0.0020033+0.00298961j 0.000662436+0.00120942j 0.0026564-0.00137582j 0.00203527-0.00332328j -0.000487458-0.000145853j -0.000177996-0.00125169j -0.000218802+0.0035763j 0.0010591-0.000406283j -0.00259348+0.00165751j 0.000320659+0.00141292j 0.000773229-0.00304263j 0.00223188+0.00284482j 0.00159822-0.00140531j 0.000837766-0.000527967j -0.00275607+0.00238242j 0.00116625-0.00141451j -0.00203405+0.00141231j -0.00385094-0.000430097j 0.00226702+0.00132004j 0.00154958-0.00150954j -0.00176448-0.00334586j -0.000255318+0.000484174j 0.0016185-7.26305e-05j -0.000617036+0.000447119j -0.00225942+0.00120244j 0.000289994+0.00192383j -0.000873426+2.85274e-05j -0.000754793-0.00125027j -0.00219488-0.000520231j 0.00479362+0.00102448j -0.00123722-0.00154012j -0.000834004-0.00275016j -0.00113827-0.0025789j -0.000104621+3.1139e-05j -0.00039416-0.00127673j -7.67974e-05-0.00131206j 0.000217322-0.00342135j -0.000403307+0.00260932j -0.00091383-0.002333j -9.81057e-05+0.00126278j 0.000870457-0.00208802j 0.00236295+0.00212954j -4.11015e-05+0.00101103j 0.000446812+5.92919e-05j -0.00068586+0.000758315j 0.00311179+0.000504278j -0.000933321+0.00167529j 0.00127652+0.000933168j 0.00120516-0.00294474j -0.000657061-3.61725e-05j -0.00357669-0.00136134j -0.000196996-0.00205743j -0.00425385-0.000831883j 0.00268348+6.84295e-06j -0.000623423+0.000825368j -0.000581046+0.00190373j -0.00199192+0.000579988j -1.13076e-05+0.00293711j 0.00119929-0.000538195j -0.00135596-0.00274344j 0.00164073-0.00252324j -0.00121173-0.00667934j 0.000307219-0.00346398j 0.00142561-0.00791049j 0.00471111-0.000143884j 0.00602191+0.00200141j 0.00643377-0.002367j 0.000769885+0.0106859j 0.0142047-0.00300867j -0.0043631+0.00454649j 0.00120098-0.0100088j -0.00522783-0.00478058j -0.000898275-0.00179847j 0.00361848-0.00170403j 0.00425504+0.000349471j 
