0.034662-0.00958977j -0.0100519-0.0344878j -0.00648161+0.0040794j 0.00461224+0.00247173j 0.0122695+0.00135705j 0.000338235-0.0119247j -0.0051064+0.00527632j -0.0122734-0.00700835j -0.00646686+0.0101818j 0.00480113-0.0131579j -0.00115663+0.00720617j -0.00294878-0.00502879j 0.00279146-0.00720141j 0.00708074-0.00334511j 0.00605212+0.00920205j -0.00149071-0.000223272j 0.00607554-0.00348791j -0.00305179+0.00632288j -0.00513976+0.00502485j -0.00806456-0.00492159j 0.00690471-0.000233953j 0.00310465+0.00713909j -0.00541782+0.00348312j -0.000449271-0.0028486j 0.000726954+0.000538441j 0.00746445-0.000906158j 0.00677619+0.00309142j -0.00650979+0.000538577j -0.000326774-0.00494519j -0.00498972+5.34232e-05j -0.00597924-0.00210696j -0.000273637+0.0040341j -0.00210329+0.00370355j 0.00301019-0.00866016j -0.00170613-0.00188334j -0.00505967-0.00358533j 0.000486707+0.00132167j 0.000198694+0.000216178j -0.00220904-0.00184175j -0.00178915-0.000848852j -0.00161067-0.00147394j -0.00065115-0.000488992j -0.00837205-0.00200821j -0.00366835-0.00345965j 0.0019939+0.000808335j 0.0018904+0.00281795j -0.00357334+0.00477421j -0.000436085+0.00505248j 0.00590186+0.000326974j 0.0020961+0.00231934j -0.00228457-0.00150404j -0.00182378-0.00240136j -0.000871465-0.00221019j -0.00188743+0.000889854j -0.00527241-0.000271093j 0.00223468-1.51378e-05j 0.00635996+0.00537911j -0.00537709+0.000788444j 0.00268988+0.00258985j 0.000643101+0.00222858j -0.000120186+0.00757132j 0.00106033+0.00136824j 0.00506704-9.58235e-05j -0.00253049+0.00476213j 0.00130769-0.000952865j 0.0065568-0.000548965j 0.00180035-0.00215796j 0.00349676-0.00169412j -0.000772222+0.0074109j -0.00318282+0.00292709j 0.0025327-0.000460886j 0.00472896-0.00303636j 0.000721998-0.00468856j -0.00172335+0.0040893j -0.000211899-2.2181e-05j 0.00207071+0.00306894j 0.00364426+0.00689121j -0.00808465-0.00502489j -0.00542274+0.000550531j 0.00133665+0.00359267j -0.000770608-0.00183864j 0.00198813-0.00303004j 0.000900297-0.0109565j 0.0023364-0.00104136j 0.000841333+0.00139807j 0.00242375-0.00125578j 0.00238984-0.00147976j -0.00283187+0.00125802j -0.0103362+0.00155573j -1.69458e-05+0.00401727j 0.003204-0.00265527j -0.00170074+0.00832552j -0.00315177+0.0035409j -0.00126775+0.00128368j -0.00228641-0.00241286j 0.0062414+0.00139486j -0.000337178+0.00453302j 0.00572379-0.0038142j 0.00521885+0.00374259j 0.000217611-0.000979044j -0.00038126-0.00441765j -0.00187867+0.00436057j -0.0039331+0.00235759j -0.00242939+0.00129223j 0.00140829+0.00290963j 0.000610814-0.00133651j -0.00432808-0.00328675j 0.00813062+0.00242733j 0.00481972-0.00185527j -0.00653174+0.00150668j 0.0015555-0.0034914j -0.00436709-0.00203915j 0.00375204-0.00627012j -0.00301948+0.00123433j -0.00136352-0.00497019j -0.0101372+0.00410924j -0.000416487-0.0105907j -0.00208044+0.00025615j 0.00338713+0.00778546j 0.00892271+0.0083269j -0.0046088-0.00248512j -0.000337194-8.26528e-06j 0.0128385-0.00483137j -0.00201012-0.00296221j 0.000111245-0.0108638j 0.000346848+0.00637945j -0.00916745-0.0150425j -0.0192389+0.000936215j 0.00445092-0.0112974j -0.00445422+0.0137401j 0.0101646-0.00534167j 0.0106131+0.00577471j 0.000604538-0.00409162j -0.00444439-0.00400892j -0.0159517+0.0483195j -0.0480012-0.0159991j 
-0.0161194+0.00130007j 0.00144428+0.015923j 0.00446769+0.00309438j 0.00663878-0.00133795j 0.00225928+0.0101039j 0.00830239-0.00218624j -0.002564-0.00347283j 0.00768694-0.00227147j 0.000473035-0.00479972j 0.00147838+0.00470075j -0.00130522-0.00098512j 0.0035605+0.00274837j 0.00108003+0.00190412j -0.00184839-0.000276053j 0.00490613-0.00577998j 0.000629976-0.00153063j -0.00293716+0.00530341j 0.0011424-0.00103412j -0.00460913-0.00344959j 0.00250804+0.0046071j -0.00112482-0.00267395j -0.00208138+0.00655114j -0.00251516+0.0018277j -0.00384668-0.000454339j 0.00268454-0.00210807j 0.00066375+0.00230286j -0.000669258-0.00107508j -0.000549321+0.00231754j 0.0035733-0.000352435j 0.0016974+0.00143063j 0.00309296-0.00096051j 0.000482457+0.000568457j 0.000448948-0.00101512j 0.00887814+0.00325204j -0.000457261+0.00323912j 0.000443512+0.00405468j -0.00134025+0.00136499j -0.00249395+4.42663e-05j 0.00115107+0.000692825j 0.00226673-0.00178428j -0.00421532+0.000612351j 0.00152295+0.00363001j 0.00148937+0.0030801j 0.000938737+0.00346142j 0.000328932-0.00141579j -0.00401102-0.00015176j 0.000689275+0.001926j -0.00185035-0.000667349j -0.00151383+0.00198288j -0.000451203-0.00287038j -0.000217902+0.00107024j -0.00288246+1.89148e-05j -0.000707447+0.00120725j -0.00137931-0.0026593j -0.00170127-0.00145165j 0.00092524-0.000452264j -0.000814665+0.00151176j 0.00204779-0.000917094j 0.00215263-0.000268242j 0.000329394-0.000193383j -0.00110816+0.00177905j -0.000826996+0.00106557j -0.00066086-0.00227372j 0.00115214+0.00208128j 0.00199572+0.00299348j 0.00483267+0.000271415j -0.00065608+0.00382601j -0.000652978+0.0024821j 0.00325784+0.00301778j 0.00163312-0.00197288j 6.72351e-05-0.00441075j 0.000159557-0.00100174j -0.0013668-0.000878135j -0.00216951-0.00323143j -0.00270965-0.00103596j -0.00170567-0.00227493j 0.00042842-0.00355017j -0.000118822+0.00127749j 0.00458253-0.000886423j -0.00229085-0.000237214j 0.000725156+0.00232484j 0.000462704+0.00763468j -0.00308073+0.00156201j 0.00122947-0.000742661j -0.00218348+0.00175589j 0.00112796+0.00111865j -0.00158123+0.00119043j -0.00241286-0.00352988j 0.0101711-0.0048752j 0.00362399-0.000447529j -0.005989+0.00192041j 0.000101507-0.00173263j -5.00436e-05-0.000405918j 0.00229695+0.00240394j 0.00673154-0.00134019j -0.00625653-0.00122303j -0.000755472+0.00375136j 0.000451348+0.00083175j -0.00509498+0.000327979j 0.000155567-0.0022423j 0.00110284-0.00168597j -0.00158237+0.000968915j -0.00199873-0.00827227j -0.00253387+0.000509004j -0.00524326+0.000130816j -0.000472011-0.00249649j 0.00193403+0.00166005j -0.00214973+0.00365372j -0.00321978-0.0038055j 0.00112743-0.00197513j -0.00577606-0.00284307j 0.00123599-0.00469774j 1.93802e-05+0.00357216j -0.00200983+0.00511379j 0.00394982+0.00274657j 0.00421102-0.0039698j -0.00293017-0.00206596j 0.00919585-0.000904654j -0.000633391-0.00385607j -0.00306208-0.0041621j 0.000776883-0.00978964j 0.0082845-0.00684175j -0.00670065+0.000228641j 0.00345734+0.00565405j 0.00145688+0.00395363j -0.00169003-0.0031468j 0.00586933+0.00959449j 0.00998984-0.00436702j -0.00418449+0.0111492j -0.0133236-0.003329j 0.00915335+0.0057923j -0.000709965+0.0125054j -0.00382883-0.00944769j -0.00544431+0.00316412j 0.0111205+0.0105519j -0.011426+0.0125846j 
0.0220169-0.00568716j -0.00653475-0.0218015j -0.00514177+0.00646051j 0.00724866+0.00106307j 0.00628559+0.00270633j 0.00117697-0.00537038j -0.00320711+0.00619544j -0.0090111-0.010081j -0.00927847+0.00547314j 0.00839474-0.00807407j 0.000187604+0.00576547j -0.000174844-0.00637774j 0.00580107-0.00792636j 0.00365937-0.00316741j 0.0047136+0.00794638j -0.00197843-0.000755374j 0.00350132-0.000557525j -0.00247604+0.00417429j -0.00611821+0.00192119j -0.00553833-0.00246827j 0.002846+0.000460701j 0.00260275+0.00909509j -0.00498725+0.00390299j 0.000295825-0.00267451j 0.000563144-0.000427804j 0.00506943+0.000635386j 0.00261325+0.00351471j -0.00446947-0.000367837j 0.00053891-0.00431961j -0.00313677-1.32142e-05j -0.00529726-0.00362977j 0.00243343+2.94765e-05j -0.00233995+0.00275676j 0.00546285-0.0065321j -0.000389667-0.00228775j -0.00506754-0.00038197j -0.000242792+0.00124625j -0.00124995-0.000352455j -0.00457986-0.00297063j -0.000804189+0.000476247j -0.00186734-0.00110175j -0.00106644-0.00237717j -0.00442796-0.0026714j -0.00253335-0.00345995j 0.00335575+0.0027659j 0.00319371+0.00276869j 0.000864012+0.0050822j -0.0022999+0.0060311j 0.00467335+0.00124281j 0.00153554+0.00527983j -0.00125609-0.00180723j 0.000557209+0.00018322j 0.0011294-0.000534256j 0.00131677-0.000294257j -0.00133992-0.000391338j 0.0035599-0.000162515j 0.00283619+0.00188851j -0.0069895-0.000464218j 0.00307674+0.000483643j -0.000994018+0.000411338j -0.00167806+0.00326857j 0.000830419+0.00117244j 0.00362955+0.00133652j -0.00283769+0.00439476j 0.00102676+0.00188576j 0.00760272+8.44779e-05j -0.000245346-0.00440515j 0.00263223+0.00259402j -0.000837675+0.0047616j -0.00346929+0.0019886j 0.00373988+7.40577e-05j 0.00281934-0.00343005j 0.000222798-0.00443931j 0.000100528+0.00164905j 0.00151822+0.0001686j 0.0025543+0.00192679j 0.00135961+0.00548962j -0.00619701-0.00763345j -0.00557929-4.77197e-05j 0.00105998+0.00244768j 0.000410646+0.000188601j 0.00226903-0.00325886j 0.00078081-0.00512305j 0.00413643-0.00176132j -0.000804195+0.00138257j 0.000459576-0.0005535j 0.00278819-0.000195592j -0.000142449+0.000735287j -0.00639949+0.00372393j 0.00260823+0.00446406j 0.0023328-0.00496215j -0.00189655+0.00601433j -0.00143884-0.00243422j -0.000688997-0.00193874j -0.000861995+0.000242406j 0.00480842-0.00119233j -0.000448483+0.00436363j 0.0042896-0.00649282j 0.00577629+0.00245572j -1.00271e-05-0.0016333j -0.00273102-0.00117818j -0.0013396+0.00242854j -0.00421736+0.00427083j -0.000926136-0.000732911j 0.00152415-0.000972542j 0.000514804-0.00190189j -0.00324553-0.00111653j 0.00373893+0.00118829j 0.00515415-0.00332564j -0.00976665+0.0039468j -0.00169922-0.00155648j -0.00229281-0.00386804j 0.00119695-0.00494978j 0.000632831-0.000471048j 0.000427013+0.000279471j -0.00885904+0.000531038j -0.000317194-0.00751789j 0.00105126-0.00210828j 0.00605361+0.00404938j 0.00811629+0.00655717j -0.00317229-0.00222206j -0.00763017-0.00167475j 0.00682075-0.00341661j -0.00500103-0.00395327j 0.00139242-0.00621383j 0.00314496+0.00646122j -0.0052761-0.0139345j -0.0115579-0.000574387j 0.0071533-0.00279753j -0.000984035+0.0105083j 0.00027605-0.00789562j 0.00932453-0.00464264j 0.00731073+0.0142138j 0.0166047-0.012855j -0.00617624+0.0284149j -0.0263232-0.00759038j 
-0.0441112+0.00616212j 0.00602758+0.0454328j 0.0164122-0.00243529j -0.00521423-0.0112305j -0.00901631-0.00806468j -0.00268728+0.012076j 0.0125601-0.0109265j 0.0144945+0.0140754j 0.0107332-0.00811785j -0.0148873+0.0157784j -1.97756e-05-0.00432956j 0.00295873+0.0119674j -0.00290183+0.00430613j -0.0110869+0.00230232j -0.0141606-0.00748434j -0.00215598+0.00156705j -0.00699976+0.00588563j 0.00712825-0.00529803j 0.00859653-0.00260428j 0.00820978+0.00469041j -0.000630594+0.000594074j -0.00853959-0.0171492j 0.00894706-0.00807312j 0.000133362+0.0032278j -0.000330267+0.00121154j -0.00251068+0.00340817j -0.00763982-0.00562883j 0.00669675-0.00183877j 0.00266622+0.00889509j 0.00990453-0.00184617j 0.0117412+0.00302101j -0.00499968+0.00419612j 0.00392999-0.000887814j -0.00944096+0.012147j -0.00558827+0.00369463j 0.00611813-0.00349972j -0.00602976-0.000707824j 0.00522075+0.0024887j 0.00862772+0.00547452j -0.00337865+0.00306963j 0.00322657-0.000357447j 0.000171228+0.0026384j 0.0035725+0.00469053j 0.00292089-0.00128358j -0.00229432-0.000856413j -0.00632735-0.00437536j -0.00108339-0.0070789j 0.00156401-0.00669953j -0.00825329-0.00301543j -0.00634805-0.00333844j 0.00381967-0.000287846j -0.00228223-0.00201052j -0.00241633+0.00166181j -0.00357598+0.00574764j 0.00370058+0.00691743j -0.00565438+0.0013558j -0.0066276-0.00469899j 0.0148024+0.00239698j -0.00217677+0.00118807j 0.00494044-0.00142589j 0.00660281-0.0100531j -0.000206716-0.00128312j -0.00780117+0.000347878j 0.00539957-0.00807557j -0.00101291-0.00250604j -0.00672467-0.00519377j -0.000411777+0.00798611j -0.010939-0.00353764j 0.0008662-0.0118362j -0.000360291-0.00264519j -0.00730795+5.37427e-05j -0.00210129+0.00341429j -0.00206825+0.00796912j 0.00404244-0.00115989j -0.00538613+0.00223557j -0.00488975-0.00405104j -0.0055357-0.0124236j 0.00688781+0.0148814j 0.0051246+0.000167472j -0.000244019-0.0042528j 0.00234895+0.00478443j -0.010344+0.00971156j -0.00116527+0.0122491j -0.00104023+0.00764916j 0.00388097-0.0056411j -0.00638272-0.00375569j -0.00256835+0.00168127j -0.00391884-0.00155124j 0.0104018-0.00640273j -0.00790157-0.00548493j 0.0018412+0.00681307j 6.71665e-05-0.0080082j 0.00927919-0.00189341j 0.00319156-0.0015344j 0.00389908+0.00609426j -0.00633859+0.00336972j 0.000868159-0.0068722j -0.0012452+0.00443161j 0.00109714-0.00528164j 0.00102834+0.00181209j 0.00841204-0.000319325j 0.00051946-0.00746657j -0.00804475-0.00836428j 0.00656146+0.00233272j 0.00615597-0.000704156j -0.00854142+0.00467149j 0.0105069-0.00148151j -0.0128557-0.00284136j -0.00969226+0.00684038j 0.00103007-0.00702227j -0.00659109-0.0015503j 0.0090385+0.00707204j -0.00250094+0.00148659j 0.00558638+0.0104797j -0.00241801-0.00567827j 0.00991897-0.00671729j -0.00591345+0.0127157j 0.000576594+0.0116766j -0.00611393-0.00636995j -0.0147003-0.00863388j 0.00727529+0.00359697j 0.00773998-0.0153535j -0.00956+0.00554137j 0.000347418+0.00941138j 0.00119046+0.0153945j 0.00320081-0.0123154j 0.00857134+0.0128025j 0.0202306+0.00346035j -0.0110534+0.014636j 0.00461849-0.00983367j -0.0090059+0.000435175j -0.00620756-0.00584171j 0.0224695-0.00808543j -0.0174714-0.0267831j 0.00450123-0.049017j 0.0475872+0.00220152j 
0.0248026+0.00299183j 0.00333871-0.0250985j 0.00129098-0.00329154j -0.00570359-0.00644195j -0.00599432-0.0163973j -0.0184732+0.0103316j 0.0109859+0.0116753j -0.0100402+0.00165609j -0.00309497-0.000191201j 0.00285397-0.00236322j 0.00294476+0.00387719j -0.00118613-0.00629929j 0.00359317-0.00193767j 0.000288266+0.00291556j -0.0109201-0.000850139j -0.00250982+0.00330563j 0.0054045-0.00706833j -0.00335418-0.00326581j 0.00464465+0.00277587j -0.00382954-0.0080401j -0.00378868+0.00169089j 0.00428502-0.0134609j 0.00476019-0.0021856j 0.00306031+0.00240854j -0.00674022+0.00385725j -0.00882471-0.00443198j 0.00153279+0.000977425j 0.00253796-0.00312632j -0.00474722+0.00259975j -0.00343184-0.000352221j -0.00318089+0.00347437j 0.000813118-0.00360453j -0.000315892+0.0014858j -0.0122266-0.00237485j 0.00300598-0.00492907j 0.00154934+7.94044e-05j 0.00297765-0.00281825j 0.00131254-0.000600063j 0.000500553-0.00165357j -0.000641008+0.00151244j 0.00525272-0.00129172j 0.00264875-0.00709315j 0.000811963-0.00390104j -0.0022549-0.000528117j -0.0026997+0.00440868j 0.0028005-0.00163171j 0.00225278-0.00279525j 0.000926162-0.00133771j 0.00296969-0.0019191j -0.00331368+0.00300775j 0.000152832-9.12151e-05j 0.00430919+0.00133232j 0.00562905-0.00178804j 0.00947818+0.00291893j 0.0018564-0.00051319j 0.00077926+0.00139101j 0.000193111-0.00264443j -0.00488191-0.000888832j -0.00431349-0.000701646j -0.00237352-0.000475211j 0.000634759-0.00357795j 0.00147686-0.001508j -0.000784415+0.00246474j -0.000101378-0.00105811j -0.00408962-0.00110118j -0.00629686+0.0021366j -0.00254494-0.0059114j -0.000268188+0.00131532j -0.00320389-0.00243341j -0.0011847+0.000197936j 9.79679e-05+0.00942472j -0.00210485+0.00553811j 0.00102278+0.00473593j 0.0029842+0.00586387j 0.0065803+0.00333514j 0.000842375+0.00600496j -0.00170521+0.00772479j 0.00141295-0.00206972j -0.00427678+0.00484356j 0.000899534-0.00269848j -0.00316194+0.00195191j 0.000210037-0.0125402j 0.00282615+0.00271681j -0.000656252-0.00349434j 0.000362078-0.00237436j -0.005407-0.00407346j 0.00313953-0.00122768j 0.000552267+0.00369481j -0.00873981+0.00590293j -0.00620843+0.00137554j 0.00163898-0.000639712j 0.00135338-0.001698j -0.000944695+0.000255218j -0.000956184-0.00410605j -0.00483744-0.0011547j 0.00438518+0.000467529j 0.000650607-0.00662201j -0.0056456-0.000675958j 0.0016222-0.00045929j -0.000263309+2.4017e-05j -0.00879589+9.09092e-05j 0.00182329-0.00069817j 0.0131612+0.00380243j 0.00199521+0.00349281j 0.00184058-0.00180472j 0.00242183-0.00561324j -0.00272659+0.00306945j -0.00174548+0.00186887j -0.004338+0.000510203j 0.00384858+0.00516523j 0.0138007-0.00167594j 0.0027413+0.00446883j -0.00616318-0.00092519j -0.00372527-0.0090744j -0.00540297-0.0012695j 0.00279988+0.00942723j 0.00208871+0.00780173j -0.0142374+0.00225624j 0.0077169-0.000696192j 0.00272632+0.00298331j 0.00406982+0.0142298j -0.00375871+0.016132j 0.00242264-0.00130529j -0.000399219-0.00597259j 0.00572398-0.00113254j -0.00109972-0.00655631j -0.00180715-0.00689611j -0.00179043-0.00294721j 0.00908503-0.00536247j 0.0132099-0.00454594j -0.013082-0.0184157j 0.0145776-0.0124467j -0.00471218-0.000348931j 0.0056721+0.010616j -0.00735374+0.00250683j -0.00186279-0.00773855j 
0.0111852+0.00725381j 0.00807504-0.0112191j -0.00513429-0.00527499j -0.00337584+0.00821991j -0.0100135-0.014308j -0.0183895+0.00915519j 0.00350201+0.00939789j -0.00120823+0.0033853j 0.00372867+0.00303434j 0.00109034+0.0021807j 0.00282151+0.00238313j 0.00224752-0.00274278j -0.00126049-0.00182065j -0.000429253+0.00323926j 0.000706118-0.00693856j -0.0054189+0.00808473j 0.00422619-0.00504531j -0.00342727-0.00400369j 0.00793014+0.00547554j 0.000609485-0.00456568j 0.00115625-0.00228173j 0.00370091-0.00872976j 0.00912158-0.00340456j -0.00366355-0.00140858j -0.00420028+0.000238641j -0.004291-0.00926901j 0.011828+0.000345245j 0.00319617-0.00152613j -0.00163777+0.00215181j -0.00427226-0.000667717j -0.00331362+0.00468368j 0.00109754-0.00318519j -0.00164087-0.000678567j -0.0133825-0.00279589j 0.00528306-0.005378j -0.000682363+0.00383961j 0.0014811-0.0021331j 0.000909452-0.00241435j 0.00398258+0.000402768j -0.00566717-0.00448478j 0.00374661-0.00483882j 0.000862173-0.00756683j 0.000707766-0.00480167j -0.000820997-0.000375227j 0.00185485+0.0034902j -0.000201858+0.000739764j -0.00158462-0.000501144j 0.00616852-0.00192642j 0.00159687+0.000166746j -0.00266843-0.0026835j 0.00161017-0.000534189j 0.00426058+0.00233651j 0.00599437-0.00273889j 0.00576629+0.00110057j -0.00324875+0.0027348j -0.00386848-0.000224657j 0.000166812+0.00202813j -0.00304465+0.000556827j -0.00382624+0.00433253j -0.00128338-0.00143479j 0.00236278-0.00151145j -6.26323e-05+0.000427208j 0.00263815+0.00155083j 0.000990695-0.0020993j -0.00339277-0.000118506j -0.00449834-0.00460452j -0.00367756-0.000793161j 0.00413582-0.00139592j -0.00318025-0.000317206j -0.00315921-0.000751622j 0.00375037+0.00226134j 0.00969109-0.000263354j 0.00343106+0.00592423j 0.0028145+0.0113061j 0.0009831+0.00232382j 0.00320044+0.00533465j -0.00047559+0.00643065j 0.00508007-0.00698802j 0.000327173-0.000309279j -0.00218314+0.00298951j 0.00156937+0.00566462j 0.00189268-0.0117877j 0.00553877-0.00323641j -0.00156328+0.00160769j 5.15743e-05-0.00288748j -0.00020859+0.00315763j 0.00436176-0.00563847j -0.00234138+0.00908974j -0.00885523+0.0117611j -0.0115865-0.00147452j 0.00567152+0.00095307j 0.000481821-6.16932e-06j 0.000190136-0.00135022j -0.0018474-0.00348973j -0.00825551-0.000495321j 0.00199379+0.00524146j -0.00136459-0.00428222j -0.000717627+0.00452976j 0.0100688+0.00178754j -0.004695+0.00233705j -0.0120647+0.0018948j -0.00197401-0.00371276j 0.0128232+0.00472183j 0.00267569+0.00450767j -0.0026086+0.00126703j -0.00125903-0.0024465j 0.00679055-0.00165724j 0.00555073+0.00191191j 0.00294846+0.00388216j 0.00163002-0.00117627j 0.00793247+0.00300122j -0.0024725+0.00921365j 0.00473026+0.00151717j -0.00393696-0.0145572j 0.000660687-0.00158592j -0.00111991+0.0107306j 0.00466914+0.00814299j -0.0111686-0.000873611j 0.00230076+0.00562248j 0.000777009+0.00264938j -0.00760318+0.00639491j -0.00996552+0.0102666j 0.00754094+0.00113871j -0.000276446-0.00195253j -0.0138502+0.000778533j 0.00760257+0.0106485j 0.00150433+0.00214667j -0.0025845+0.002564j -0.00552853-0.0116108j 0.0210832-0.0113495j -0.0326991-0.0173719j 0.0104347-0.0312357j -0.00649884-0.00159602j -0.0106061+0.00786831j -0.011155-0.00692376j 0.00514811-0.0103954j 
-0.0142989+0.00192526j 0.000971071+0.0145797j 0.00897305+0.0056088j 0.00636701-0.0118932j -0.0102131-0.0112675j -0.0135369+0.0163837j 0.0125222+0.008338j 0.00294332-0.00180818j -0.00632816-0.00612855j 0.00176996+0.0110584j 0.0067092+0.00281791j 0.00746555-0.00231941j 0.00706713-0.00440302j -0.00895916+0.000534578j -0.0103449-0.00397979j -0.00634291+0.00207704j -0.00127091+0.00106374j 0.00397767-0.00646358j 0.00536427+0.000277423j 0.00200939-0.00112253j -0.00425937+0.00261464j -0.00237425-0.00837607j 0.00370771-0.00309307j 0.000797397-0.00327823j -0.00551723+0.00349918j -0.00382458-0.00139475j -0.00429032-0.00394776j 0.00428069-0.00015861j -0.0011001+0.00587087j 0.00206254-0.00107593j -0.00170422+0.00383761j 0.0046054-0.00546957j -0.00105116+0.00100547j -0.00688489+0.00478508j 0.000282362-0.00551714j -0.000809992+0.000632688j -0.00179056+0.0010993j 0.00498517+0.000295682j 0.00384459+0.00142181j -0.00226989+0.00190268j 0.00415662+0.000390534j 0.00152636-0.0063751j 0.00371428-0.0011247j -0.00130685-0.00208298j 0.00219411+0.0094389j 0.00253408-0.00168564j 0.00538077+0.00145824j -0.000101558+0.000770626j 0.000388202-0.00101088j -0.00699065+0.00217589j 0.000674838-0.00246148j 0.00305425-0.000422256j 0.00448859+0.00091971j 0.00972957+0.00387436j 0.00706718+0.00281419j -0.000619132-0.00021339j -0.00561482-0.00382371j 0.0017715-0.00209594j -0.00113356+0.00095544j 0.0023107-0.00426605j 0.0046534-0.0108355j 0.000251358-0.000989233j -0.000911239+0.00359939j 0.00336479-0.00440298j -0.00159058+0.000820406j 4.39541e-06-0.00441825j -0.00459158-0.00312762j -0.00712057+0.005434j -0.00564904-0.0100454j -0.00298936+0.00265468j -0.00234716-0.000499578j 0.00184392+0.00146976j -0.00177596+0.00735126j 0.00342728+0.00207057j 0.00255744+0.00738117j 0.000836914+0.000364242j -0.00571702-0.00103138j 0.00211485+0.00199707j -0.00233552+0.0055466j 0.000282067-0.00572652j 0.00289129+0.00939789j -0.00706969-0.00701825j -7.15347e-05+0.0127483j -0.00138034-0.00341158j 0.00464344-0.0030361j -0.0081621-0.000385856j 0.000659248+0.00412471j 2.76494e-05+0.00360971j 0.00468747+0.00390331j -0.00584192+0.00127742j -0.00479972+0.00256282j 0.000263493-0.00656495j 0.00146663-0.00898498j -0.000761422-0.011085j 0.000614455+0.00460301j -0.00365231+0.00185803j 0.00266626-0.00537965j -0.00680516-0.00108601j 0.00413282-1.42156e-05j -0.00272174-7.88205e-06j -0.00693336-0.00162974j 0.000669344-0.00541535j 0.00305152-0.00388145j 0.00645455-0.00121934j 0.00557019-0.00919912j -0.00426603-0.00177835j 0.000114605+0.00332039j -0.00641985+0.00118734j -0.00812602-0.000676529j 0.00033644+0.00715003j -0.000500049+0.000259868j 0.00786338+0.00194793j -0.00903957+0.002133j 0.00337701+0.000251102j 0.000664962-0.000835273j 0.00430303+0.00222688j -0.000773804+0.00384102j -0.00237696+0.00367714j 0.00869865-0.000670843j -0.00100374-0.00431358j 0.00621626+0.00512004j -0.00915383-0.00482333j -0.00116092+0.00135653j 0.00921231+0.00358143j 0.0050912+0.00650951j -0.000821068-0.00958219j 0.0119341-0.000647245j 0.0116248-0.00352777j -0.00674189+0.00953844j 0.0109977-0.0302949j -0.0240795-0.022145j 0.0174671-0.0122369j 0.0150604+0.010896j 0.0130547-0.00452294j -0.00462411-0.0169746j 0.0186909-0.00448093j 
