-0.00260201-0.00332051j 0.00564502-0.000670023j 0.00277781-0.00227008j -0.00378506-0.00070309j 0.00170901+0.00273965j 0.003808+0.00016781j -0.00245914+0.00436764j -0.00190625+0.00125283j 0.00130223-0.000267394j 0.00176177+0.000729295j -0.00173666+0.00432833j 0.000806135-0.000761167j 0.00250352+0.0009182j -0.00278696-0.0019955j -0.00143442-0.00283075j -0.00205171-0.00306508j -0.00345379+0.00416453j -0.000808657+0.00209606j 0.000508185+0.00101666j 0.00144668-0.00202091j -0.00013759-0.00507702j -0.00174699+0.00178486j -0.000265744-0.00124393j -0.000118277-0.00363295j -0.00529799+0.000374402j 0.000724046-0.000263988j -0.00345744-0.00010894j 0.00468622-0.00114778j 0.000168469-0.00586767j 0.00105792-9.73193e-05j 0.00357164+0.000754719j 0.000328631+5.43549e-06j 0.000522515-0.00192777j 0.00214592-0.00343475j -0.00211613+0.00181741j -0.0023759-0.00131616j -0.000815873-7.84936e-05j 0.000750747-0.000643445j 0.00237424+0.000282999j -0.000622388-0.000223433j 0.00164323+7.70674e-05j 0.00140557-0.00325791j 0.00239751-0.00288441j -0.00173302+0.001161j -0.000904762+0.00135976j 0.00038931+0.00085j 0.00262165+0.00136455j -0.00082969-0.000645398j 0.00110775-0.00250998j 1.78521e-06-6.59552e-05j -0.000280832-0.000861351j 0.00188962+0.000863448j 0.000709647-0.00233453j -0.000870255+0.00247876j -8.33872e-05-0.000846395j -0.000340143+0.000406026j -0.000543426+0.000834388j -0.00415073+0.000887232j -0.000847937-0.00259902j 6.5383e-05-0.000845253j 0.00138262+0.000978232j 0.00129961+0.000439814j 7.98359e-06-0.000219894j 0.00112396+0.000358511j -0.00411089-0.000806678j 0.000646626+0.00170932j -0.000725916+0.00274047j -0.000108264+0.000779773j -0.000800848-3.21309e-06j -0.00257897-0.000625175j -0.000627008+0.000597486j -0.000117183-0.000905308j -0.00142557-0.00191207j 0.000490489-0.00047877j 0.000322199+0.000969433j 0.00263057-0.000132967j -0.0013862-0.00177534j -0.00146396+0.00253266j -0.000969638-0.00310165j 0.000705672+0.000226796j 0.00228359+0.00038923j 0.00123415-0.0018193j -0.00263531-0.00136425j 0.0012071+7.1898e-06j -0.000857081+0.000181552j -0.00152862-0.0010547j -0.000266395+0.00141521j -0.00222738+0.00361315j 0.00223215-0.000150317j -0.00193516-0.000300485j -0.00231547+0.000865857j -0.00044715+0.000151105j 8.49484e-05+0.000789403j -0.00112132-0.00114926j 0.000566353+0.000262845j -3.7118e-05-0.00126523j 0.00191319-0.000489162j -0.000682384+0.000736143j 0.00125044-0.00161133j 0.00134223+0.000768226j -0.000973224+0.000358993j -0.00306849-0.00287333j 0.00352464-0.000352297j 0.00183446-0.000379333j 0.00238189-0.000134484j -0.000743778-0.000277454j -0.000240253-0.000848283j 0.000763822+0.000139157j -0.00105957-0.00263018j 0.00480357+0.000721369j -0.00232358+0.000146076j 0.000732984-0.00162912j -0.00244712-0.00318898j 0.00119626-0.0018996j -0.00255813-0.00322675j -0.00120881-0.0016517j 0.00246319+0.000332065j 0.00102522+0.00123468j 0.00133457+0.00139656j -0.000413058+0.000232595j -0.00154137-0.00179792j 0.00200611+0.000278036j -0.00330831-0.00234029j 0.00101969+0.00176127j 0.000741336-0.0011453j 0.00162963+0.00122562j 0.000441716+0.000674091j -0.000138163-0.0014877j 0.00488377+0.00145489j 0.00388242+0.00252634j 0.0014204-0.00126893j 0.00385444+0.00130025j -0.00168941+2.13395e-05j 0.000798406-0.000836036j -0.000732951+0.000419757j 0.00133753-0.000700853j 0.00218098-0.000255718j 0.00102943+0.00174659j -0.00164944-0.00531326j 0.00109395-0.00320721j 0.00155239+0.000527085j -0.000597358+0.00152485j 0.00271108-6.90478e-05j -0.000779046+0.00123683j 0.00265247-0.000926815j -0.000164833-0.00145954j -0.000726261-0.00254149j -0.000283149+7.86054e-05j -0.000159658+0.00393446j 0.000380907-0.000297432j 0.000563958-0.00153277j -0.00247668+0.00018385j -0.00324766-0.00641842j 0.0021175-0.00328058j 0.00110875+0.00229155j 0.000427809+0.00257316j -0.00138785-0.00105616j -0.00193807+0.00501742j 0.00228496-0.00126873j 0.000960466+0.000357113j 0.000373406-0.0072882j -0.00105868-0.00356727j 0.00275167-0.00200708j -0.000790971-0.00192561j -0.000320055+0.00113847j 0.000237837-0.00367877j 0.0027714+0.00318497j 0.00248129+0.000666117j -0.00229742+0.0029331j -0.00115581-0.00268197j -0.00128571-0.000951485j -0.00200473+0.00449247j 0.00169793+0.00544701j 0.00388931-0.0012045j -0.00385638-0.000563401j 1.25782e-05+0.00459955j 0.00587497-0.00500362j -0.000760773-0.000686051j -0.00133947+0.00611523j 0.00110444+0.00506975j 0.000185486-0.000437825j -0.003228+0.0021245j -0.00123409-0.00424493j 0.00313217-0.00197024j -0.00209249+0.00170844j 0.00357726-0.00220864j -0.00185099+0.00194907j -0.00571886+0.00219369j 0.000829236-0.00511511j 0.00605305+0.00107204j 0.0007219-0.0004502j -0.00278377+0.000935648j -0.00464213+0.000908341j -0.00040039+0.000902393j -0.00396141+0.0262297j -0.0276674-0.00287235j 
-0.00421894+0.00292501j -0.00120705-0.00559906j -0.00219217-0.00242513j 0.00120465+0.00260959j 0.00307163-0.00249712j -0.000574029-0.004189j 0.00418679+0.00426238j 0.000273785-0.0015223j 0.00141545-0.00131442j -0.000107704-0.00162271j 0.0024191-0.00118858j 1.53254e-05+0.00013047j -0.00180269-0.00184981j 0.000983776+0.00477067j -0.00242334+0.00151005j -0.0010311+0.00135213j 0.000775619+0.00357428j 0.00420614+0.00154856j 0.00261995+0.00101287j 0.00290081-0.00175774j -0.00043703+0.00375175j 0.00127793-0.00280284j 0.00237888+0.000280232j -0.00129774-0.00043766j 0.000379237+0.00162373j -0.00157064+0.000283558j -0.00183894-4.16239e-05j 0.00305927-0.00165618j -0.00154116-0.00142722j 0.00046009+0.000433165j 0.00136745+0.00107737j -0.00361456-0.00168626j 0.00240396-0.0014778j -0.00509089+0.00055269j -0.00154762+0.00243483j 0.000746743+0.00290511j 0.00427679-0.0029952j -0.00173644-0.000508678j 0.00119959+0.00168816j -0.000827752-0.00229986j 0.00237711-0.000829461j -0.000245203-0.00116668j -0.000107452-0.000580579j -0.000441708+0.00172025j 0.000228792+0.00200432j -0.000391767+0.000750481j -0.00182523-0.000613326j -0.00481197-0.00187823j 0.000477903+6.85384e-05j 0.00124857-0.00119848j 0.00014879-0.000297566j -0.00118654-0.000373626j -0.00218729+0.000385694j -0.00101179-0.00243855j -0.000564249-0.0014434j 0.00123815+0.000920012j 0.0036179+0.000483841j -6.20763e-05+0.000591335j -0.00190044-0.00118724j 0.00459375-0.000292621j -0.000728191-0.00080141j 0.000454527+0.00115203j 0.000261592-0.00367185j -0.00232476-0.000181924j 0.00142638-0.00467689j -0.000395518+0.00154284j -0.000707843+0.000330464j -0.00180736-0.000555253j 0.000246084-0.000235371j 0.00129078-0.00247782j 0.00256817-0.000906696j -0.0002259+0.00134285j 0.00389473-0.000941592j 0.00189313-0.00321605j 4.04514e-05+0.00407762j -0.0025879+0.00169931j 0.00173388+0.000427971j -0.00160553+0.000449172j 0.00101226+0.00161904j 0.000665258+0.000604671j 0.000808757+0.00174858j 0.0027463-0.00108753j 0.000264967-0.00116572j -0.000821923+0.000610702j -0.000544254+0.000408999j 0.00110148-0.000454945j -0.00202042+0.00170196j -0.00150541-0.000393973j 0.00101687-9.00518e-05j 0.00228136+0.000216766j -0.00319213-0.00190095j 0.00191618+3.07511e-05j 0.000633351+0.0015983j 0.000735877-0.0020641j -0.000541998-0.00116015j -0.00132496-0.000111344j -0.00270114+0.000409647j 0.000988993-4.15322e-05j 0.00152744+0.000183914j -0.00489962+0.000287063j -0.000695598+0.000607719j 0.00349335+0.00104826j -0.000441306+0.00140401j 0.00191842+0.00209474j 0.000561662+0.00148782j 0.00260175-1.16147e-05j -0.000703489-9.75699e-05j 0.00116282+0.00123231j 0.0018787-0.000526257j -0.000642151+0.00313173j 0.0026117-0.00118993j -0.00409221-0.00100458j -0.00228987-0.0016377j 0.00124611+0.000673368j -0.00150891+9.11059e-05j 0.000160424+0.00132765j -0.0010992-0.00138472j 0.00200287+0.00206874j -0.00294313-0.00149479j -0.00124329-0.00173895j 0.00152232+0.00114285j 0.00147492+0.00100537j 0.00147933-0.00184692j 3.80407e-05-0.00044355j 0.000440633-0.00245427j 0.000479468+0.00207826j -0.00039836-0.0017235j -0.000553279-0.00222225j 0.00170913+0.00431646j -0.00385727-0.00111226j 0.00216229+0.00162462j 0.000508089-6.19491e-05j -0.000793365+0.00164812j -1.8771e-05+0.000540581j 0.000480132+0.000889095j -0.00167721+0.0011282j -0.000759346+0.00200253j -0.000289896+5.78424e-05j -0.00107133-0.000282081j 0.000326039+0.00388009j -0.000897995+0.000779283j 0.000636035-0.00152482j -0.00161965+0.00280341j 0.000860043+0.000735641j 0.00170104+0.00205472j -0.00145104-0.00127808j 0.0004128+0.00261716j -0.000577705-0.00130849j -0.00230679-0.000576507j 0.00163827-0.00229711j -0.00163735-0.00482159j -0.00505557-0.00175466j 0.00239051-0.00179962j 0.00168878+0.00232647j 0.00114514-0.00193989j 0.000704489+0.00213222j -0.000366514-0.00105655j -0.00169344+0.00126071j -0.000786003-0.00044994j 0.00271806-0.000849491j -0.000565866+0.00364341j 0.00191951-0.0020593j -0.002037-0.00621917j -0.0012189-0.00229141j 0.00195168+0.000379911j -0.00266499+0.000727997j 0.0030018+0.0022182j 0.00125843+0.000630041j 0.000463594-0.000281506j -0.000223876-0.000936471j 0.00519349+0.000809495j 0.00168346-0.00762095j -0.00485568+0.0018928j 0.00253725-0.00151468j 0.00100333-0.00607197j -0.00109359+0.002924j 0.00094604+0.00326139j -0.00144705+0.000684199j 0.00425407+0.00277676j -0.00621235-0.00252611j -0.00392081+0.00294541j -0.000513928-0.0038242j 0.00277636-0.00299002j 0.00133677+0.00313799j 0.00320962+0.000747021j 0.0054814-0.00069091j -0.00130261-0.00356312j 0.00164522-0.00173567j 0.00435627+0.000271754j -0.00555128+0.00563462j 0.00214865+0.000418762j 0.0019541+0.000201065j 0.00207933-0.00191171j -0.00156578+0.00360026j 0.0270735+0.00468772j -0.00160367+0.0297381j 
-0.00296422+0.000194894j 0.00151269-0.00243486j 0.00181292-0.00388447j -0.00183421-0.00212372j 0.00152013-0.00139262j -0.00298457-0.00266452j 0.00215975+0.00392842j -0.00153822-0.00103877j 0.000778857+0.000854023j -0.00287536+0.000235349j 0.000564945+0.000433424j -0.000383301+0.000462479j -0.000476488+0.00176252j -0.000555967+0.00216855j -6.8703e-05+0.000800551j 0.00048794+0.00124371j -0.000832628+0.00378993j 0.000814995+0.000341574j 0.000592428+0.00115306j 0.00248465+0.000873129j -0.00156836+0.00382572j 0.000748733-0.00250266j 0.00185541+0.00119135j 0.000337835+0.00127553j 0.00151411-0.000287283j -0.000340361-0.000337604j -0.00323784-0.000290082j -0.000167343+0.00264822j 0.0029785-0.00052769j -0.00217531+0.00151253j 0.00214831-4.67978e-05j -0.00126622-0.000302576j 0.000903179-0.00328716j -0.00103906+0.000613972j 0.000121557-0.000861073j 0.000684362+0.000426612j 0.00194519+0.00223422j -0.00115262-0.000963401j -0.000557666+0.00281222j -0.00133315-0.000976163j 0.00274734-0.000410288j 0.00288164+0.000766345j -0.00163456-0.00169562j -0.000822418-0.00276972j 0.000922156+0.000109546j -0.000281182-0.000498693j -0.00169238+0.00144519j -0.00144085-0.000459301j -0.00298389+0.000683631j 0.0010874-0.00197933j -0.00118406+0.00209936j 0.00314078+4.24034e-05j 0.000150066-0.00290006j -0.00104413-0.00157393j -0.00224627-0.00081604j 0.000188541-0.000584152j 0.000817565+0.00174626j -0.000592813+0.000973378j 0.000721401-0.00121357j 0.00157719+0.002083j 0.00260815+0.000503872j -8.42589e-05-0.000726097j 0.000357188+0.00182702j -0.000612538+0.0013064j -0.00246056+0.00327104j -0.000620161+0.00499097j 0.001356+0.00037436j -0.00226162-0.0017812j -0.00150843+0.00223766j -0.000709595+0.00124286j -0.000307489+0.000856859j 0.00185006+0.000340962j -0.00115565+0.000477595j -0.000270112+8.6482e-05j 0.0027482-0.00248342j 0.00125092+0.000852655j -0.00155758+0.000715361j -0.000968182+0.00257407j -0.00010211-0.00208286j 6.8642e-05-0.00130546j 0.000875472+0.000496506j 0.00192011-0.00201457j -6.43606e-05-0.00134128j -2.07165e-05-0.000288932j 0.00033264+0.000455872j 0.00184403-9.37189e-06j -0.000945384+0.00388434j 0.000678193+0.000372019j 0.00575846+0.00068101j 0.00210453-0.000890788j -0.000888155+0.00120551j 6.56627e-05+0.00080685j -0.000616439+0.000462826j 0.000616477-0.000995191j -0.00255283-0.000381875j 0.00234345+0.000367456j 0.00180045+0.00104368j -0.00201555-0.00147399j 0.00100679-0.00116145j -0.000687647+0.000693838j -0.0003442-0.00230007j 0.000493699-0.00135691j 0.00161428+0.00112905j -0.00214054-0.000647554j -0.000377895+0.000525808j -0.000507981-0.0020515j 0.000784702+0.000141022j 0.00213626+0.000256104j 0.00138256-0.00388131j -0.00349185-0.000551857j 0.0020885-0.00130576j 0.000478363+0.000164672j -0.000450088-0.00129433j 0.00246025+0.000425185j -0.000796825+0.00141927j -0.00223903-0.00272258j 0.000261425-0.000196317j -0.000827806+0.000723498j 0.0025136+0.000388292j -0.00102784+0.000927423j 0.00234787+0.000789314j -0.000607225-0.000199796j -0.000784824-0.00145645j -0.000342399+0.000580564j -0.000192364-0.00175464j -0.00121778+0.000630307j 0.000677721-0.00233894j -0.00207507-0.00271278j 0.00193626-0.00110128j -0.000157913+0.00124106j -0.00253999+0.00113313j 0.000877823+9.00679e-05j 0.000863813+0.000172008j 0.00109687+0.00520323j -0.000983312-0.000350144j -0.00168134+0.00294669j 0.000207799+0.00133083j 0.000569665-0.00050938j 0.000190675+0.00105726j 0.000672535-0.00172829j 0.000626471+0.00123095j -1.52076e-05+0.000847807j -0.00061674+0.000766099j -0.000790582-0.000724497j 3.28878e-05-0.000740974j -0.0021713-0.000209965j 0.000469742+0.000699762j -0.000488371+0.00172177j 0.00252828+0.00505417j -0.00070776+0.00230984j -0.00213575+0.000418369j 0.00019844-0.00477395j -0.00250988-0.00211382j 0.00283349+0.000111358j 3.21833e-05+0.000817697j 0.00273064-0.00263485j -0.00191571-0.00172893j -0.00141047-9.01552e-05j 0.00594938-0.00182734j -0.00053346+0.00194144j 0.00191901-0.00128065j -0.00373397-0.00151809j 0.000375991-0.00431366j 0.000458126+0.00208235j 0.00254413-0.00124514j 0.00292001+0.00196306j 0.00210754+0.00283502j 0.000140954-0.00363603j 0.0016953+0.002684j -0.000481339-0.000729459j 0.000817079-0.00226557j 0.00179466+0.00289986j 0.00452451-0.000698145j 0.00634246-0.00254569j -0.00201725-0.00273648j 0.00149377+0.00128037j 0.0064829+0.00109842j -0.00319759+0.000608016j 0.00254843+0.00121862j -0.00227214+0.00309957j 0.004118+0.00217044j 0.000374182+0.0019705j 0.00239317-0.00783322j 0.000984631+0.0048416j 0.000574749+0.00292739j 0.00125949-0.0016286j -0.000244794+0.00506936j -0.00283678-0.000593724j 0.00390651-0.00364337j -0.00134411+0.000128568j 0.0119878-0.0112225j 0.00773219+0.012796j -0.0180802-0.0121678j -0.0117752+0.0140453j 6.63166e-05+0.00604901j -0.00399497-0.000710009j 
-0.00112467-0.00137188j 0.00238459+0.00125652j 0.00631365+0.00112614j 0.00222694-0.00363391j 0.00245927+0.000718354j 0.00188096-0.00393139j -0.000161657-0.000684978j 0.0010293+0.00215768j -0.00266617+0.000952395j -0.00398979-0.00357989j -0.00154787+0.00280283j 0.0010388-0.00151292j -0.00134593+0.00153687j 0.00274977-0.00208156j 0.00127608+0.00140913j -0.0039271+0.00256458j -0.00559647+0.00306331j -0.000384021-0.00190837j -0.00391407-0.000498535j -0.000773981+0.0016673j 0.00256273+0.00276084j 0.000864004-0.00026385j 0.00145076+0.00407773j 0.00118402+0.00171351j -0.00160812-0.000973831j -0.00216995-0.00223023j 0.000551815-0.00573488j -0.00174877+0.00324476j 0.00532622+0.00382691j -0.00303182-0.00164206j 0.00514952-0.00235587j -0.00243075+0.000452868j 0.00336328-0.000117573j 0.00254816-0.00352529j 0.000556896-0.00222263j 0.00249396-0.000475593j -0.00190541+0.00354619j -7.7867e-05+0.00101039j -0.000128248+0.00169782j -0.00115166+8.76787e-05j -0.002932-0.000732794j 0.000264364+0.00177729j -0.00106214-0.000748889j 0.000323124-0.00293754j -0.00102256-0.00025265j 0.00179876-0.00131016j -0.0018856-0.00132784j 0.00175627+0.0012812j -0.00164393+0.000194067j 0.000236152+0.00121907j -0.00305946+9.01632e-05j 0.000547324+0.00103047j 0.00178618-0.00271245j 0.000616341+0.00129239j 0.000690745+0.00136699j -0.00026409+0.000501639j -0.00215552-0.000565849j 0.00132477+0.0010143j -0.000187014+0.00163152j 0.000226598+0.00153082j 0.00124683+0.000220183j -0.00129992+0.00331646j -0.00155179+0.00389893j 0.00123912-0.000997731j 0.00134377+0.00247564j 0.00356384+0.00306387j -0.000803624+0.000900798j -0.000249596+0.00226754j 0.00202914+0.00152199j 0.00143313-0.00151246j -0.00261102-0.000194291j 0.00201587+0.00162871j -0.00173965-0.000907426j -0.0018888+0.00173172j -0.00187157-0.000871801j 0.00308916-0.0004742j -0.00262002+0.000362534j -0.000801728+0.00301264j -0.000157691-0.00166715j -0.00105864-0.00253085j -0.000435823-0.000355871j -0.000991965+7.92119e-05j -0.00171863-0.00158643j 0.0017752+0.00143495j 0.000510576-0.00167026j 0.00419823-0.00148881j 0.00438514+0.00117615j 0.00485381+0.00122742j 9.8858e-05-0.00297138j -0.00205435+0.000190503j 0.00204941+0.00276242j -0.000757049+0.000540196j 0.00142854-0.00245496j -0.00297685-0.000702183j -0.000320294+0.00123472j 0.000607241-0.00198047j 0.00413662+0.00114045j -0.00222321-0.000556938j -0.00288305-0.00261313j 0.00266853+1.14744e-05j -0.0012137-0.000795803j -0.000784189-0.00425525j 0.00153024+0.00143107j 0.0014034+0.000575949j -0.000381005+3.66288e-05j -0.00196975-0.00181891j 3.60579e-05-0.000103136j 0.00177786+5.2189e-05j -0.00222902-0.00122983j -0.00181459-0.000562694j -0.00112046+0.00182799j 0.000940284+0.00243618j 0.00368073-0.000879738j -0.00165635-0.00024522j 0.00131878-0.00144149j -0.00309912+0.000842135j -0.000395065-0.000723114j -0.00189448+0.000205495j 0.00255706+0.00218381j -0.00118932+0.00266732j -0.000738706-0.000339984j 0.000477314+0.000475012j 0.00294789+0.00153508j -0.00180824-2.98257e-05j -0.00144228-0.00114375j -0.00187556+0.000141027j 8.58003e-05-0.000283522j -0.000514868-0.00138503j -0.00322267-0.00584752j 0.000455474-0.00289492j -0.00171115+0.00101782j -0.00125154-0.00274385j 0.00287287-0.000796443j -0.000173167+0.00244673j -0.000868572-0.00319264j 0.000211058-0.00100387j 0.00280097+0.000325946j 0.00102209+0.00290607j 0.00503365-0.00200401j -0.0025098-0.00626034j 0.003687-8.15234e-05j -0.0025742+0.0005429j 2.82797e-05-0.000676341j -0.00151383-0.000759972j -0.00107598-0.00230497j -0.00166904+0.00151516j -0.000225837-0.00167851j -0.000621546+0.00679196j 0.00518018-4.3997e-05j -8.59609e-05-0.000239294j 0.00419293+0.00327918j 0.00130731-0.00442668j -0.00292393+0.00370224j 0.00102974+0.00147206j 0.000527305+0.000618014j 0.00157991-1.13937e-05j 0.00310798-0.00286107j -0.000585178-0.00400506j -0.00340619-0.00545373j -0.00070994-0.0014686j 0.00373016+0.000207161j -0.00329129+0.00472486j 0.00325743+0.00588361j 0.0015254+0.000196514j -0.000130127-0.00426864j -0.000187364-0.002303j 0.0043421-0.00154056j -0.000462284-0.00010758j 0.00688496-0.00391826j -0.00052482+0.000693164j -0.00170607-0.00101934j 0.000829453+0.00436252j 0.00493097-0.00609399j -0.00355169-0.00516111j 0.0003799+0.00442929j 0.00131403+0.00243586j -0.00232158-0.00193239j -0.00206629+0.00434912j 0.00158197-0.00726451j 0.000938318-0.00210952j 0.00749536-0.00548267j 0.00570969-0.00478958j -0.00101274+0.000633355j 0.00360781+0.000351202j 0.000794123-0.00456967j -0.00698435-0.00195627j 0.00599265+1.98166e-05j 0.00593035+0.0070521j 0.000377648-0.00489068j 0.00676605+0.00237994j 0.0113967+0.00589306j -0.00647283+0.00811316j 0.0125139-0.0222824j -0.0199781-0.0132342j -0.00251853-0.000836057j 0.00283037-0.00119852j 
0.0056806-0.00103572j -3.29871e-06+0.00557563j 0.00241765-0.00357403j -0.00425107-0.0050813j -0.0010294-0.00343187j -0.00662236+0.00180059j -0.00106063+0.00222379j 0.000183598-0.00171408j 0.00323933+0.00302273j -0.00211351-0.000680096j -0.00152456+0.000336561j -0.00104262+0.00156603j -0.000664315+0.00434547j -0.00504428-0.00108376j 0.000728282-0.00361506j 0.0019596+0.0022577j -0.00549231-0.0012564j -7.04054e-05+0.00313215j 0.00148592+0.000762337j 0.00159892-0.00185021j -0.00353926-0.00514898j 0.00259288+0.00597609j -0.00119495-0.00383063j 0.0024135+0.000150742j -0.00430414+0.00220364j -0.00397276+0.00345804j -0.00350221+0.00189968j 0.00263697+0.000733164j 0.00238887+0.000280495j -0.00341766+0.00331671j -0.000170817+0.00113218j 0.0020424+0.000954966j -0.00047822-0.000214232j 0.000583969-0.000560206j -0.00180881-0.00333793j -8.23506e-05+0.000374703j -0.000629618+0.00185654j -0.000312167-0.00260506j 0.000551253+0.00145908j 0.000506915+0.00118466j 0.000590506-0.000987498j -0.00115355+0.00238063j 0.001214-0.000383938j 0.00194552-0.000513606j 0.00151494-0.00138846j 0.000692617-0.00116924j -0.000656264-0.00383784j -0.000803373+0.000503897j -0.000215184+0.00114815j -0.00221754-0.00176338j -3.19436e-05+0.0015823j 0.00132734-6.02458e-06j -0.000786537-0.00158229j 0.00328029+8.1092e-05j -0.00174879-0.00189793j 0.00140971-0.000800317j -0.00182164+0.000246081j -0.0025836+0.00167274j 0.00312247-0.00152838j 0.000149051-0.00105637j 0.00409989+0.00210361j 0.000228123-0.00154143j -0.00261256+0.00146822j 0.000962885-0.00263424j -0.0033011+0.00433462j 0.00261198-0.000317511j 0.00137497-0.000758691j 0.00181023-0.00295136j 0.000515243-0.00122968j -0.00382645+0.00232001j -0.00116834+0.003056j -0.0018061-0.00316881j -0.00254557+0.00292167j -0.00262755+0.00162458j 0.00621278-0.0019369j -0.00225151-0.00239338j 0.000521393+0.000714354j 0.00315553-0.00148006j 0.00112424-0.00397299j -0.0011518+0.000622313j 0.00188569-0.00179287j -0.00120037+0.000915198j -0.00176244-0.00350887j -0.00100598+0.000499441j 0.00177489-0.00188521j -0.00499541+0.00173487j -0.00165634+0.00125026j -0.00615535+0.00207722j 0.00400061+0.00212682j 7.00789e-06-0.00100217j -0.00256862-0.000651961j -0.00225558+0.00181235j -0.00118227-0.000777056j 0.000812513-0.000839934j -0.00289321+0.00071839j 0.00141523-0.00230714j 0.00117108+0.000416753j 0.000241766-0.000816349j 0.00149055+0.00188433j 0.00165743+0.000559301j 0.00402142+0.00123322j 0.00216682+0.00485706j -0.00110691-0.00129678j 0.00134366+0.000268115j 0.00132204+0.000566891j -0.00102979-0.00229557j -0.00183052-0.00106339j -0.000266089+0.000472031j 0.000554664-0.00121953j 0.000883995+0.000732853j -0.00251083-0.000710155j 0.00164564-0.00213726j -0.00114857-0.00222924j 0.000642579-0.0010624j 0.001066-0.00440207j 0.00185697-0.000870421j -0.000316884+0.000773044j 0.00163317-2.17303e-05j -0.000855519-0.00102581j -0.000374952-0.00092109j -0.000842254+0.00245661j -0.000340842+0.00209842j -0.00149288+0.000427747j 0.000879809+0.0018399j -0.000398682-0.000401464j 0.00188728-0.00182849j -8.46802e-05+0.000997262j -0.0026883-0.00237072j 0.00239902+0.00186532j 0.000975387-0.00189651j -0.000507414-0.000439844j -0.0032524+0.00167526j 0.000746089+0.00244521j 0.00316929-0.00087617j -0.00279768+0.00354939j -0.000128916+0.00123081j 0.00183873+0.00138585j 0.00263592+0.000939292j -0.00098749-0.00148241j 0.00263371-0.0019458j 0.00076714-0.000637125j 8.28052e-05+0.00209216j 0.00267284-0.000617922j 0.00178365+0.000981791j -0.00217643-0.00315011j -0.00195346+0.000275556j 0.000924154-0.000320691j 0.000362273+0.00115276j 0.00328169+0.00242449j -0.00226043-0.00160376j -0.000183698-0.00400034j 0.00421132+0.00138744j 0.0016995-0.00370096j -0.000240627+0.00109676j 0.00330619-0.00141479j 0.000306595+0.000521635j -0.00255432-0.00041352j 0.00251902-0.000928088j 0.00410535-0.00203478j 0.0014373-0.00328967j 0.00532232-0.000623264j -0.00103116+0.00196682j -0.000174204-0.00341834j -9.37419e-05+0.0016548j -0.00107729+0.00199658j 0.00447899+0.0032062j -0.000806006-0.00165129j 0.00273186-0.00313034j 0.000381376+0.00469648j -0.00492078+0.00191343j -0.00340681-0.0030823j -0.00120697+0.00217529j 0.000220602-0.000353661j 0.00103367-0.00115378j -0.000524107+0.00195981j -0.00238967+0.00058323j -0.00142879-0.00133129j -0.00363953-0.000716528j 0.00129419-0.00114478j 0.000153029+0.00107241j 0.00626731+0.00631245j -0.00458325-6.42233e-05j 0.000581213+0.00594636j -0.000730879-0.00163974j -0.00188629-0.0045876j 0.00173974-0.000145965j -0.0116718-0.00245844j 0.00476606-0.00572589j -0.00511842+0.00698368j 0.00943084+0.00293533j -0.0135808-0.00762138j 0.00825321-0.0153131j 0.0035126-0.0104521j -0.0141973-0.00122704j 0.00565212+0.0127669j -0.00881178+0.00326219j 
