0.00636311-0.00119426j -0.00478513+0.0185695j -0.00633842-0.000480516j -0.00822881-0.0165302j -0.00397254-0.0143448j -0.00752261+0.00722929j -0.00239645-0.00588076j 
0.000835305+0.00789205j -0.0258963-0.00587173j 0.00563514-0.00661215j 0.0308261-0.0111209j 0.0210077-0.0065454j -0.00375277-0.0103424j 0.00737369-0.00224181j 
-0.00134452+0.000341678j -0.000692121-0.00698042j 0.000513705+0.00358042j 0.00419728+0.0113022j 0.0035509+0.00548074j 0.00188947+0.00184013j 0.000503783+0.001188j 
-0.00298999+0.00105863j -0.00308425-0.0204802j -0.00141423+0.0121297j 0.00984733+0.0364503j 0.0109308+0.0165039j 0.00299179+0.008551j 0.00130372+0.00249633j 
0.00147713-0.000865074j -0.0120985+0.00779528j 0.01109+0.00705931j 0.0284746-0.00426943j 0.00947854-0.0103749j 0.0123659+0.00435692j -0.00134614-0.000949642j 
0.00150235-0.00385704j 0.00409359+0.00358468j -0.00243845+0.0109181j -0.00352522+0.0138357j -0.00286739+0.00113219j 0.00380247+0.0134319j -0.00419875-0.000720307j 
-0.00554825-0.00643935j 0.0158103+0.00459721j 0.0189736+0.00377692j 0.0125481-0.00372384j -0.00912328-0.000502543j 0.0258111-0.0045194j -0.00506834+0.00700793j 
-0.0034627+0.001889j 0.00394636-0.00779652j 0.00252728-0.00754944j -0.00174094-0.00358233j -0.00106601+0.00528517j -0.000246768-0.0111952j 0.00267157+0.00295335j 
0.00650036-0.00596127j -0.00405335+0.019457j -0.00140754+0.0171611j 0.00510994+0.0056792j -0.00099635-0.0123504j 0.00638388+0.0236336j -0.00737107-0.00497121j 
0.00259062-0.00425797j 0.00102577+0.0117543j 0.0021901+0.0089419j 0.00351958+0.000842142j -0.00284469-0.00705131j 0.0072214+0.0112057j -0.0047684-0.00152979j 
-0.00911687-0.00639594j 0.0252186-0.00110929j 0.0208508-0.0023134j 0.00492795-0.0058939j -0.0147987+0.0054581j 0.0269798-0.0135168j -0.00414022+0.0104193j 
-0.00455903+0.00565362j -0.000192031-0.0161314j 0.000123024-0.0135418j -0.00207756-0.00399808j 0.00336826+0.00933854j -0.00692961-0.0182615j 0.00659307+0.00316605j 
