-0.0502725+0.0962468j 0.0925883+0.0510255j 0.2811-0.363012j 0.517717+0.462526j -0.372911+0.365794j 0.0797812-0.11011j 0.110006+0.106692j -0.0687434+0.0711205j -0.0285611+0.00821279j -0.0522986+0.0187357j -0.0457394+0.0146257j -0.020288-0.00333447j 0.0428712-0.000642845j 0.0186848+0.0263944j 0.0356852+0.0737141j 0.00255802+0.0122611j 0.00747918+0.0052377j 0.0117022+0.00813061j 0.0236989-0.0345641j 0.0348347+0.00437631j 0.0174367+0.047697j 0.0134575-0.0206286j -0.00516573-0.00385101j -0.0218159+0.0113258j -0.0123275+0.0113547j 0.0193673-0.00226019j 0.0245395+0.00635371j 0.0194687-0.00331824j -0.0279303+0.00285176j 0.0133866+0.00277296j -0.0167734+0.012031j 0.0131622+0.0124526j -0.00773107-0.0066043j 0.0155113+0.0361513j 0.00818473-0.0158789j -0.0125458+0.00958055j 0.00298103-0.000903247j -0.00222546+0.00137046j -0.00626185+0.00598645j 0.00715159+0.0191752j 0.00195834+0.00130784j 0.0132012-0.0025059j 0.00612437-0.00422253j 0.00586874+0.014122j -0.031001+0.00456321j -0.0146903-0.0145939j -0.00897832+0.016622j -0.00321735+0.0114696j -0.00783246-0.022324j 0.00718828-0.0053246j 0.00472456-0.0169364j 0.000782018-0.00241152j -0.00112136+0.00149722j 0.0063993-0.0169225j 0.00767108-0.0102323j 6.66298e-05-0.00728788j -0.0150961+0.00897281j -0.00840692-0.00105046j 0.000902126+7.83191e-05j -0.0047414+0.00255349j 0.0138629+0.000677296j -0.00160918-0.00195053j 0.0119938-0.00303835j -0.000779605+0.00302495j -0.000982715+0.00537048j -0.00338876+0.00513272j -0.00412961-0.000307312j 0.00116929+0.00585186j -0.0107811-0.00417151j -0.00543525-0.000381808j 0.00886608+0.00123364j -0.0113433-0.00422069j -0.0137491-0.0041963j -0.0144651-0.00154551j -0.00302766+0.0109853j 0.00322037+0.00237399j 0.00838523+0.00370882j 0.00623862-0.000348639j -0.0148977-0.00964262j 0.00830683+0.00331398j -0.00805296+0.0022601j -0.00726126-0.0195266j 0.00446074-0.025287j -0.0120739+0.00138035j 0.000170057-0.0059609j 0.00109102+0.0072866j -0.00307771+0.00320342j 0.0109782+0.00379263j 0.00906447-0.00889496j -0.00125515-0.00512746j -0.00427604-0.00119043j 0.000852373+3.29888e-05j -3.87308e-05-0.000595666j -0.00125721-0.00397228j 0.00104707+0.000652305j 0.00267286-0.00135543j 0.00197918-0.000130928j -0.000920351-0.00482486j 0.00887563-0.0014477j 0.000250257-0.0145743j 0.00451291+0.00663405j 0.00164629+0.00670659j 0.00620531-0.00587601j -0.00785955-0.00299156j 0.00870865-0.000800376j 0.00762908-0.000365083j 0.00036622+0.00250438j 0.00485998-0.00267233j -0.0107399-0.00367002j -0.00425706-0.00939218j -0.0119276+0.00171158j 0.00189676-0.0114487j -0.000179606+0.0159574j 0.0233513+0.00136089j 0.00317942+0.00360376j -0.000843234+0.0106462j 0.0062602+0.00784695j -0.00236157+0.0148458j 2.67581e-05-0.00834297j -0.000856873-0.000829641j 0.00382365-0.010457j 0.00273058-0.00232653j 0.00445877-0.00193856j 0.000366157+0.00254496j -0.00253271-0.000555392j 0.00106517-0.00082072j -0.000807095+0.0084418j -0.00536892+0.00670972j -0.000208356+0.00274425j -0.0123329+0.00719395j 0.010156-0.00463181j -0.00373311+0.00375889j -0.00332523-0.00202003j -0.00424064+0.00138354j 0.000663569-0.000865558j 0.00505075-0.00173197j -0.00451883+0.00269377j -0.00515732-0.000137428j -0.00156511+0.00211427j -0.0066789-0.00174262j -0.000227256+0.000815066j -0.00276539-0.000639j -0.0065353-0.00265495j -0.00195916-0.00484797j 0.00504937-0.000935773j 0.00165175-0.00165654j -0.00331547-0.000379089j 0.00579058+0.000763181j -0.00633026+0.00237776j -0.00768961-0.00419134j 0.0048582+0.000661019j -0.00400032-0.0027552j -0.00432054-0.00244603j -0.00156057+0.000918381j -0.000854206-0.00277848j -0.0146642-0.00198652j 0.00315156-0.000677165j 0.00711119+0.0040676j -0.00627105-0.00835231j -0.000660704-0.00549119j -0.00515327+0.000192697j -0.00203821-0.000195644j -0.00171273-0.00199261j 0.000657107+0.00436355j -0.000997417-0.000742221j 0.00370994+0.00236776j 0.0018685+0.00819429j -0.00420047-0.0120216j 0.00394899+0.00336442j -9.4482e-05+0.0121739j -0.00630467+0.0132141j -0.00981727-0.00381079j 0.0106421+0.00376552j 0.00282298-0.00240762j -0.00509874+0.0157785j 0.00946633+0.00656734j -0.00341739+0.00197067j 0.00601297-0.0067164j -0.00949566+0.00200705j -0.000119109+0.00213065j -0.00114409-0.000244966j -0.000848647+0.00655788j -0.00289259-0.00447865j -0.00542133+0.00335583j 0.00702127-5.70964e-05j -0.000132878-0.00397494j 0.00309364-0.00143791j -0.00193278+0.0080834j -0.00326451+6.99656e-05j 0.00358917+0.00299105j 0.00191509-0.000395814j 0.00631035-0.00235144j 0.000646124+0.00403664j -0.00215723-0.00389006j -0.00207626-0.00370305j -0.00371072-0.00512653j 
-0.0320381+0.00314503j -0.0035746-0.0307086j -0.00442973+0.153461j -0.00766795+0.01429j -0.0141674+0.125737j 0.0658283-0.340835j 0.317992-0.0133759j 0.192667-0.0944397j 0.190525-0.286716j -0.0777483-0.267678j 0.0264783-0.0299306j 0.0809064-0.282614j -0.0805676-0.0526954j -0.000785477-0.0134475j -0.484334-0.227921j 0.197677-0.119887j -0.0714681-0.235556j 0.0341278+0.0144369j 0.0314107-0.0317512j -0.000953142+0.0368814j 0.017254+0.0446469j -0.0283907+0.0334421j 0.00584597-0.00510273j -0.0256594+0.0123797j -0.00667493-0.0563847j 0.0489766-0.0177123j -0.0656216-0.0418954j 0.0214775+0.0161295j 0.00323493+0.0135602j 0.0283112-0.0327766j -0.0115732-0.0183061j -0.00721632-0.001344j -0.0331331-0.00701452j -0.0160252-0.00919622j 0.0116784-0.0214175j 0.0511368-0.0846726j -0.0294748-0.0250213j -0.0120364+0.00070028j 0.0233965+0.0126577j 0.0130027-0.0584221j 0.00891221+0.00176085j -0.0374056-0.00505955j 0.0107688+0.0113413j 0.00470726+0.0154264j -0.00553544+0.0141709j 0.000911642+0.00153225j 0.00705513-0.0161593j 0.00752939-0.00218383j 0.0304674-0.0139982j 0.00370071+0.0362595j -0.00767193-0.0100246j 0.00409157+0.00170312j -0.00117075-0.00239771j -0.00822814-0.0156581j 0.0139564+0.00455293j -0.00353615-0.00641118j 0.00678232-0.00154574j -0.0125028+0.00519293j 0.00614396-0.00512835j -0.00448963+0.00434523j 0.00596098+0.008424j -0.000149505+0.0190566j 0.00351648+0.0112349j 0.00375644-0.000337337j -0.00540205-0.0212323j 0.00999321-0.00694315j 0.0106996-0.009634j 0.000733888-0.00838938j -0.000709243+0.00247887j -0.0300388-0.0127075j -0.00480295-0.00312886j 0.0010959-0.0118846j 0.0184735+0.012119j -0.000135608+0.0110656j -0.00120429-0.00699612j -0.0103155-0.000984457j -0.000704386-0.0074178j 0.00843302+0.00720863j -0.0124785-0.00205475j 0.00517591+0.0074746j -0.00145654-0.0196206j -0.0117883+0.00744173j 0.00417058-0.00955641j -0.0212553+0.0178277j -0.00215395-0.00872687j -0.017591+0.0141088j 0.00984433-0.0122121j -0.014649+0.00479639j -0.00710558+0.0241249j 0.00809113-0.00352685j 0.021672-0.00242294j -0.00866861+0.00289518j 0.00104642-0.00171162j -0.00226324+0.0160382j -0.0110856-0.0127806j -0.00103634-0.01262j 0.00216646-0.000491617j -0.00341661+0.00906715j -0.00166963-0.0108897j -0.0236525+0.000823166j -0.000164273-0.0290975j -0.0139087+0.00443713j -0.0090157+0.0197343j 0.011967+0.0172582j -0.0108201-0.00628026j -0.00112014+0.00714701j 0.0045429-0.00933889j -0.00334329+0.00648786j -0.00329175+0.00584851j -0.0113282-0.00312837j 0.00593844+0.00315017j 0.00397966+0.00698639j -0.00384605+0.00298141j 9.80986e-05+0.00677619j -0.00482661-0.00874381j -0.00103521+0.00204224j 0.0071476+0.00708798j -0.00990077+0.0164099j 0.00853125-0.00219197j 0.00126454+0.00625504j 0.0079012+0.00617674j -0.00712687-0.0124791j -0.00521923+0.000775308j -0.0066057-0.00826056j -0.00350805-0.00121891j 0.00287604+0.00636842j 0.00785622+0.00733803j -0.00712384-0.000400231j -0.00715017+0.0057599j 0.00174522-0.00021619j 0.00181711+0.00056274j 0.000868326+0.000552934j -0.00562242+0.00699047j -3.11359e-05-0.00507681j 0.00099755+0.00698081j 0.0101694+0.0108284j -0.000330547-0.00369864j -0.0029898+0.00775868j -0.0022559+0.00804113j 0.00128604+0.00607309j -0.00024853+0.00142272j -0.0102646+0.000514492j 0.00386759-0.00101268j 9.04452e-05+0.0112534j -0.00198861+0.00570952j -0.0035075-0.00292826j 0.0104185-0.00732002j -0.00074322+0.0121328j -0.00224372+0.0102554j -0.000655233+0.00504374j -0.00045658-0.000167898j 0.00183803-0.00713979j -0.00410751-0.00159716j -0.00408775-0.00224503j 0.00435127+0.00115353j 0.0116285+0.00589487j -0.00893379+0.0026723j -0.00878056+0.00288817j 0.00406864+0.00444198j -0.000698469+0.00283665j -0.00793739-0.000132494j -0.000490367-0.00346243j 0.00425925+0.000246067j -0.00328599-0.00554489j -0.00744714-0.00228904j -0.00667271+0.00336106j 0.0012129-0.00463633j -0.00681449-0.00886438j -0.00386429-0.00268659j 0.0137699-0.000755117j -0.00588484-0.00375816j -0.00342281-0.00940619j 0.012924-0.000214764j 0.00756534+0.0027752j 0.00261778+0.00688539j 0.0138027-0.0152242j -0.00510137-0.00199872j 0.00265573-0.00299446j 0.00953038-0.00502223j 0.00564649-0.00185075j -0.00482193-0.00431023j 0.00233805-0.00113704j 0.00905643-0.00208856j 0.0108509-0.0158595j -0.0120823+0.00956804j -0.00192326+0.0111227j -0.00951105-0.000746601j -0.00800212-0.0081676j -0.00405595-0.0107354j -0.00180648-0.0176496j -0.00620467-0.0105369j -0.0174173+0.0176578j 0.0124175-0.00970387j 0.0129064+0.0155171j 0.0103548+0.00805766j 0.00789047+0.0245824j 
-0.0583436+0.0376765j -0.0296906-0.0566869j -0.000789717-0.0824513j 0.00888408+0.00249743j -0.0102029-0.0606969j -0.109265+0.201072j -0.149868-0.143323j -0.0650187+0.424129j 0.376607-0.171844j -0.213344-0.0294519j -0.0131784-0.27555j 0.0260599-0.292183j 0.00541466+0.0292285j 0.501278+0.188453j -0.0120957-0.0485679j -0.111494-0.0161359j -0.0148501+0.162946j -0.0151757+0.0825288j 0.072449-0.0254603j 0.0531861+0.0532175j -0.00046557-0.00486673j 0.0293102-0.0533147j -0.0151823-0.0156001j 0.0200366+0.0121565j 0.0373959+0.0118162j -0.0427793-0.00955478j -0.0176211+0.000749049j -0.0255163-0.00536605j -0.00149561+0.00532114j -0.00201578-0.0147275j -0.00409378-0.00193406j 0.0144989-0.026806j -0.0194406+0.00814987j 0.00963171-0.0304903j -0.0297912+0.0422463j -0.00552198+0.016067j 0.0106309+0.0125951j 0.010035+0.00379309j -0.0175714-0.0209452j -0.0180639+0.0293276j -0.00645596+0.0155162j 0.0107898+0.0110184j 0.0159241-0.0100818j 0.00239727+0.0277981j -0.00634349+0.0227772j -0.0142807-0.0144583j 0.0307693-0.0348499j 0.0317626-0.00365175j 0.0310675+0.0361352j 0.000615625+0.0149837j -0.00853563+0.00106288j -0.00359372-0.012718j -0.00334079+0.00482273j 0.0142341-0.011231j 0.00942377-0.0145952j -0.00886332-0.0216372j -0.00617922+0.0175891j -0.00562531-0.00050899j 0.0050951-0.0308224j -0.0276995-0.0174274j -0.00572158+0.00142835j -0.0323927-0.0148666j 0.00355486+0.00639988j 0.0060885-0.00893017j -0.0182389-0.00354628j 0.00564805-0.000914666j 0.0267603+0.00162231j 0.00784251+0.0047122j 0.00109659+0.000545925j -0.00117049+0.00525155j -0.0101539-0.0134672j 0.0185041-0.0340294j -0.00576717+0.00345559j 0.0113385+0.00816145j 0.00564014-0.0129502j 0.000339012-0.0122271j -0.023361+0.00142419j -0.00206787+0.0161874j -0.00530297+0.00265839j 0.00479199-0.00297894j 0.000606404-0.0225269j -0.00759283+0.00427608j 0.00063309-0.0124244j -0.0273531+0.0177892j -0.0245378-0.00709161j 0.00519475-0.0278989j -0.00395456+0.0048986j -0.0064784+0.00139671j -0.00474401-0.0049569j 0.000808301+0.000136327j -0.00588504+0.00112016j 0.00520751+0.000812026j 0.00117806+0.0019509j 0.000184708-0.0122407j 0.00817435+0.0128115j -0.000504123-0.000804858j 0.00197467+0.00754869j 3.43121e-05-0.020992j 0.00930509+0.00796897j 0.0115254-0.00430271j -0.0126394-0.000365806j -0.00222547+0.00246245j 0.00303027+0.00387972j -0.00451436-0.00718201j 0.00563808-0.0114812j -0.0087466-0.00316915j 0.00203896-0.00365716j 0.00276182-0.0079191j -0.00610698+0.0229895j -0.00775521+0.00326534j 0.0214198+0.00523906j -0.0108838+0.00014912j 0.00267854-0.00876613j -0.00109995+0.0015513j 0.00579602+0.00278943j -0.00112618-0.00918346j -0.00361843+0.0101349j 0.00214142-0.0115415j 0.00854216+0.00260613j 0.00192019+0.00852157j -0.00845432-0.00350768j 0.00453136+0.00123738j -0.00400572+0.00533377j -0.00333323+0.0049869j -0.00408674+0.00261744j 0.00746613+0.00099571j -0.00106393+0.00993234j -0.00331611+0.00612822j 0.0074914+0.0100413j -0.0109584-0.00207434j 0.00283982-0.0144608j 0.00424648+0.00595617j -0.00499565+0.00130019j -0.00837404+0.00545722j 0.00346344+0.00202908j 0.00157244+0.0162355j -0.00740942+0.00291978j -0.00272256-0.00339613j -0.0165655-0.0121151j 0.0103313-0.00446244j 0.00341764-0.00406869j -0.00378661-0.000823067j -0.00590792-0.00475822j -0.0051896-0.00730146j 0.000614115+0.00470303j -0.00572358-0.00207034j 0.0136645-0.00204702j 0.00157346-0.000294707j -0.00372055-0.00520811j -0.00102644+0.00304517j -0.00601135+0.0048353j -0.0021228-0.0148476j 0.0109772+0.00502376j -0.00213836+0.00773749j -0.00629547+0.000592601j -6.52684e-05+0.00367212j -0.000352629+0.00027602j -0.0135811+0.00558742j -0.00509186+0.0145466j -0.00167528+0.00551988j 0.0128239-0.00170759j -0.00679371+0.00423262j -0.00269442-0.0033935j -0.00189391+0.00421861j -0.0058452-0.00574683j 0.00265623+0.00593694j 0.00552884-0.00868898j 0.00543845-0.00388792j -0.0070541+0.0131942j -0.00928898+0.000198239j 0.00114366+0.000856067j -0.0095788-0.00229755j 0.000678875+0.00207484j -0.00343823+0.00594964j 0.00427349+0.00134412j 0.0119423-0.00457427j -0.0039628-0.00469749j -0.00773799-0.00372748j 0.00193637+0.0143831j 0.000615976+4.12303e-06j 0.00238905-0.00236281j 0.0121815-0.00644177j 0.000584667-0.00286418j -0.0066398-0.00157786j 0.000918013-0.00998901j 0.0100204-0.00389543j 0.00460283-0.00907402j 0.00645631+0.0074669j 0.00455781+0.000775632j 0.00770314+0.00338601j 0.00819277-0.000309862j 0.001972-0.0104183j 0.000963811+0.00805949j -0.00357614+0.00232269j -0.00132255+0.00270502j -0.00548007-0.0101663j 
0.00418422-0.00111061j 0.00259145+0.00547603j 0.0207161-0.0108011j -0.0126882-0.0183855j -0.0168282+0.00665894j -0.0204357-0.12322j -0.0482868-0.0130443j -0.0427991-0.00854338j -0.0337022-0.0465062j -0.00874861-0.0255604j 0.00998548-0.0750016j -0.053455+0.0377642j -0.0147573+0.0828436j 0.0165576-2.45101e-05j 0.105584-0.0476503j -0.0986279+0.154918j 0.0410334+0.0610188j -0.00140665+0.187063j 0.0190976+0.313278j -0.128284-0.239861j 0.0576806+0.186324j -0.0952385+0.0480008j 0.049639-0.0526311j -0.0282618-0.0297935j 0.122337+0.0183534j 0.170125-0.122385j -0.189508-0.0995815j -0.0354623-0.171374j -0.026705-0.0332769j 0.20307-0.0770471j 0.0727365+0.108372j -0.0999902-0.0948923j -0.131887+0.0493097j -0.00301172+0.118411j 0.0479919+0.0769288j -0.181423-0.403209j 0.114356-0.0464088j 0.0266943-0.19874j -0.0151359+0.0451895j -0.0224713-0.0947828j -0.0275538+0.210435j 0.0293517+0.0467897j 0.0627256-0.00204452j -0.00900947-0.0162857j 0.0377945+0.0239016j 0.00833216+0.030001j 0.0275675+0.0332707j -0.00523857-0.0617514j -0.0265489+0.0218156j 0.0322081+0.0193101j 0.0170334-0.00783595j 0.0120372+0.034322j 0.0389564+0.0267327j 0.0116139-0.0553511j -0.0121583-0.0213571j -0.0120458+0.0134949j 0.00383381+0.022793j 0.00262799-0.0143339j 0.00469541+0.0524264j -0.00658064+0.00659972j 0.0122759+0.0191004j 0.00480098-0.0183488j 0.00720069+0.0478109j -0.0113001-0.0146763j -0.00291372-0.00263624j -0.0143484-0.026659j -0.0104283+0.0151375j 0.00698886-0.0509566j -0.000102602-0.00866296j 0.00696167+0.000640775j 0.00947258+0.0076238j 0.00627397+0.0127472j -0.00104737+0.00892817j 0.00761274-0.0226722j 0.0120664+0.0115478j -0.0352211-0.00596858j -0.00408561-0.0234364j 0.0139854+0.015795j -0.0421257+0.0170696j -0.0597332-0.0210422j 0.00880884-0.0284354j -0.00108995+0.0216694j -0.0092595-0.0235999j -0.00300172-0.0095307j 0.0119997+0.0133475j -0.00382268+0.0196529j -0.00774923-0.00572054j 0.00817605-0.000954644j 0.0149021+0.00924043j 0.0173814-0.033335j 0.0927331-0.0525239j -0.0334657-0.0182855j -0.016008-0.0156106j -0.0155919+0.00939965j 0.00659415-0.0321001j 0.0251514-0.00375406j 0.0271798+0.0103936j 0.00052988+0.0152027j -2.32971e-05+0.0073508j 0.0104055-0.0182775j 0.00726918-0.0250317j -0.0108016+0.00437573j -0.00201892+0.0409057j 0.0157827+0.00384042j 0.00547948-0.02766j -0.0017122+0.0193044j 0.0142531-0.0296895j 0.00625782-0.0209942j 0.00586852-0.00222972j 0.0138896+0.0209519j 0.0118689+0.015644j -0.00197669+0.00732393j -0.00116128+0.0304362j -0.00696028+0.0121707j -0.00451672-0.0143838j -0.000384579+0.00463213j 0.0159589-0.0131798j 0.0107268-0.00495978j -0.00167666+0.0064064j 0.000669248+0.0213585j 9.65405e-05+0.0152575j -0.0167174-0.0253412j -0.00322594-0.0149941j -0.00465718-0.00541107j 0.00615757-0.00873742j 0.00256352+0.00312457j -0.0176558+0.00897127j 0.000615107+0.000174681j 0.00838571-0.0162606j 0.0186101-0.00188771j 0.0164505-0.00971983j 0.0153605-0.00765541j 0.0134484-0.00177636j 0.00127797-0.00459881j -0.0155788+0.0147657j 0.00131482+0.00543741j -0.00191533-0.0055665j -0.000874459+0.0163225j -0.00528163-0.000726013j -0.00759034+0.00025009j -0.0134284-0.00434879j 0.000785035-0.00371879j 0.00232716+0.0108019j 0.00618816-0.0110066j -0.000851715-0.0108611j -0.00675046-0.00816901j 0.00201673+0.00598029j 0.00281615-0.00621481j -0.00102854+0.00960385j -0.00895071+0.00395384j 0.00740807-0.0140167j 0.0141995-0.00374291j -0.00690499-0.00315973j 0.0106235+0.00743419j -0.000597739-0.0172808j 0.000217099-0.003237j -0.00392754+0.0277146j 0.00556284+0.00733384j 0.00431711-0.0110324j -0.00833969-0.00518218j -0.00321619-0.00230041j -0.0064541+0.00113987j 0.00211161+0.0160302j -0.0145561+0.00626056j -0.00354208-0.0111824j -0.00852062-0.0113215j -0.00580864+0.0115782j -0.00577963-0.00165158j 0.000829814+0.00235989j -0.0146081-0.0121231j -0.00305768-0.0166606j -0.00777299+0.00314003j 0.00553333-0.00884483j -0.000888929+0.0102268j 0.00271031-0.00038464j 0.00542213+0.00362359j 0.0217167+0.00398328j 0.000988917+0.00585045j 0.0117661+0.00793642j 0.0218976+0.0143563j -0.00154678+0.000822291j 0.0012964+0.00967011j -0.00908107-0.0329808j 0.00156193-0.0264194j -0.0322449+0.00185314j 0.00992488-0.00291113j -0.00503159-0.00599085j 0.00635769-0.0171451j -0.035061+0.00869049j -0.0148473-0.0485108j -0.00659028-0.0376089j -0.0273055+0.0460106j 0.049841-0.0180551j 0.0188399+0.0526441j 0.0387323+0.00613826j 0.0119278+0.0607985j 
-0.000229734+0.0237982j -0.0258664-0.001182j -0.0118208+0.0235555j 0.0127949+0.016782j 0.0190728-0.00691099j -0.0247892-0.0711562j -0.00379398+0.0586525j -0.0411275-0.0404127j 0.0140403+0.0149486j -0.0546786+0.000926096j 0.0475305-0.0556009j -0.0428286+0.0242j -0.0244533-0.0308378j 0.0531612-0.0317525j 0.00172628-0.0485534j -0.0515822+0.012766j -0.0298369+0.10964j 0.111777+0.232276j 0.128415-0.0111563j -0.0656557-0.143153j 0.0121314-0.16397j -0.217275+0.0380656j -0.0739113+0.182308j -0.154011+0.106949j 0.122113+0.040559j 0.137246+0.00513157j 0.0824056+0.208601j 0.1438+0.227893j 0.0989974+0.121062j -0.0550103+0.20764j 0.135323-0.0644359j 0.0145533-0.107326j 0.196137-0.315479j -0.0335009-0.0221156j -0.216504-0.378139j -0.0636402+0.017183j 0.0198793+0.0999908j 0.0655963-0.0604968j 0.0255941+0.163252j 0.0429821-0.0607988j 0.0297682+0.0657215j 0.00633361+0.0384278j 0.0565455+0.0395096j -0.000309378+0.0064177j -0.0270187-0.0247124j 0.0436788+0.00874567j 0.00801054+0.0398151j -0.0436202+0.00646996j 0.00738178-0.0215825j 0.0307375+0.0575448j -0.032573+0.0249822j 0.000388608+0.0024969j -0.0259921+0.0247185j -0.0184038+0.000680727j -0.00830928+0.0627096j -0.00758295-0.00900941j -0.0145684+0.00396656j -0.00218452-0.0122997j -0.00336005+0.0280133j 0.0143051+0.0211421j -0.0142873+0.00024381j 0.00220232+0.00600059j -0.00985331+0.014428j 0.0288109+0.00104071j -0.0106598-0.00719867j -0.0193648-0.023814j 0.021716-0.0402195j 0.00895823+0.0011799j 0.0190086+0.016468j 0.0019141+0.0185905j 0.0124901+0.00245636j -0.00170298+0.00734618j 0.003401-0.011685j -0.00104744+0.0292966j 0.016378+0.00324367j -0.0422963-0.0209593j -0.000693538-0.0212596j -0.0336302-0.00485326j 0.0087926+0.00902742j -0.000291067-0.0213682j 0.000612412+0.0110782j 0.0096859-0.0426576j 0.0185669+0.0250055j 0.0132319+0.0282773j -0.0266611-0.0344931j 0.0228211-0.00200286j -0.0526601+0.00165791j 0.00290881+0.00321475j 0.0234597-0.00685136j -0.0354377+0.0363844j 0.0230383-0.0286735j -0.000966206-0.00350797j -0.0100942-0.0217876j -0.00822588+0.00118848j -0.00458436-0.0270695j -0.000305587+0.0106577j 0.0238258-0.0212307j 0.00987315+0.0380434j -0.0131953-0.0166278j -0.0017022+0.00669925j -0.00452981+0.0106269j 0.0156898+0.00532118j 0.0149179+0.02439j 0.0056899-0.0255817j -0.0105721-0.00217092j -0.00120679+0.00208169j 0.02645+0.00415428j 0.0126934-0.000208218j -0.0125158+0.0100163j 0.000116435-0.0384892j 0.0138198-0.0121815j 0.0012255-0.0154772j 0.00240842-0.0235829j -0.00139968-0.0191146j -0.00631518+0.010855j -0.00589385-0.00770962j 0.000145297+0.00970564j 0.0113981+0.0153759j -0.00515314-0.0142106j 0.0217837+4.55716e-05j 0.0100575+0.022988j 0.0220123-0.0036865j -0.0118891+0.0264777j -0.00225703+0.000104772j -0.00597378-0.00459365j 0.000997962-0.00201732j 0.0125211+0.0101861j -0.00536056+0.0112693j -0.00436919+0.00592306j -0.00736088-0.012659j 0.00299923-0.00379603j -0.00512161-0.0129935j 0.00516875+0.00106235j 0.00429543-0.00917196j -0.00596768-0.00132091j 0.00865689+0.000782921j 0.00628988+0.0111234j -0.0146498-0.00866744j 0.00196862-0.00380579j 0.00544391+0.00352096j -0.0150801-0.00881957j -0.00440305-0.00434056j 0.00848801-0.0187763j -0.00484781-0.0128474j -0.0012977-0.010167j 0.0120763+0.00806812j 0.0100349+0.000186476j 0.00980787-0.00635518j -0.00860061+0.0158083j 0.0101445-0.0109266j -0.00745734-0.00222813j -0.0116498+0.0128795j -0.000978163+0.0026478j -0.00403707-0.0031375j 0.0136268+0.0167831j -0.00560027-0.00171535j 0.00618499-0.00205471j 0.00235297+0.0172112j -0.00255199+0.003281j 0.00485024-0.0209018j 0.00713605-0.00858659j 0.00607978-0.00320481j 0.00160597+0.00899527j 0.00965148-0.0080595j -0.00244664+0.00601081j -0.0127214-0.0161834j -0.0100182+0.00554038j 0.01571+0.0122952j 0.00820436-0.0127271j 0.0200468-0.00570844j -0.00309173-0.00249592j 0.0153572-0.00237016j -0.00123994-0.00622631j -0.0097859-0.00279887j -0.00468149+0.00446862j -0.0119093-0.00253787j 0.000370095-0.0106313j -0.00121288+0.00848917j -0.0111855+0.00321781j -0.0112502+0.0100957j -0.0213849+0.000205143j -0.0209769+0.0166976j -0.0102686+0.0246406j 0.00304481-0.0147684j 0.0117736+0.0190117j 0.0103202+0.00188484j -0.00738347+0.0344176j -0.0111062-0.00512794j -0.00573659+0.0141637j -0.0403241-0.00300135j -0.0234802+0.0193542j 0.00438562+0.0454523j -0.0152788-0.028099j 0.0139586-0.0118505j 0.00310237-0.0252499j 0.0284398+0.0186028j 
