-0.0715613-0.19295j -0.0497926-0.0958737j -0.0904877-0.11298j -0.0191229-0.0816766j 0.280938+0.0110631j 0.182643+0.186867j 0.0848259+0.162546j 0.0351469-0.12573j -0.113387-0.0459435j -0.0303054+0.0181738j 0.00750614-0.0715628j -0.00724963+0.0965035j 0.014155-0.0638281j -0.0350888-0.0431395j -0.0610414+0.0050081j -0.0329348-0.0333132j 0.0191329+0.0513277j 0.0331744+0.00617255j -0.039613-0.0347585j -0.000366301+0.025526j -0.0106526-0.03116j 0.036655-0.0163313j -0.00197035+0.0160789j 0.0305445-0.00703538j 0.025439+0.00721147j 0.0144007-0.00913792j -0.0126838+0.003274j -0.0209847+0.0128474j 0.0291567-0.0104473j 0.0307313-0.028442j 0.0139528+0.000383897j 0.0376709+0.036447j 0.0756213+0.0294033j 0.00839835+0.0284121j 0.0251106+0.0599194j 0.0125286-0.0136519j -0.00920995-0.0059735j -0.0168788-0.0509758j -0.0238836-0.0420881j 0.0411753+8.12391e-05j -0.00670271-0.00110399j 0.00941491-0.0156138j -0.049318-0.022487j -0.000481448-0.00226996j 0.00407888-0.00654649j -0.00946183-0.014874j -0.00694981-0.0130905j 0.0265809+0.0168711j 0.0185554-0.0217888j 0.0180178-0.0223303j 0.0021785-0.0351894j -0.00308918-0.00878417j 0.0201775+0.0031413j 0.00311423+0.000220886j 0.00193828+0.0196776j -0.0184702-0.0122328j -0.00227916-0.0304963j 0.0166038-0.00976115j -0.00887146+0.00898698j 0.0131521+0.000387866j -0.00938415-0.027157j 0.000911663+0.00585781j -0.00150388-0.0099766j 0.028894+0.0154187j -0.01037+0.0344306j -7.5005e-05+0.0132221j 0.0125702+0.011777j 0.018082+0.0460091j 0.0313835+0.0185057j -0.00614642-0.0139453j -0.0195192+0.0107658j -0.000671513-0.025426j 0.0450838+0.0423394j -0.0469836-0.00172345j -0.00474601-0.0686307j -0.00632295-0.0164595j -0.0121681+0.0145453j 0.0261796-8.23007e-05j -0.0839764-0.0267751j 0.00990533+0.0141917j -0.0209629-0.0453957j 0.00828658-0.00414985j 0.00563573+0.00757519j 0.0281153+0.0322122j -0.0135806-0.0131688j -0.00539079-0.00842376j -0.00510443+0.0141904j -0.0265203-0.0355343j 0.00387973-0.0233012j -0.00864724-0.0112928j -0.0144608-0.0248801j 0.0152966+0.0142147j 0.0190198-0.0166316j 0.00177884+0.00316803j -0.0113543-0.0136391j -0.0227648+0.0133773j 0.00586525-0.0274768j -0.0236969-0.0018192j 0.011579+0.0163227j -0.0165855-0.0163499j 0.00243072-0.0219369j -0.0174412+0.0229885j -0.00790552-0.0111482j 0.0101874+0.015204j 0.0129696-0.000306282j 0.0134568+0.0128288j 0.0104477+0.00740381j 0.00820424-0.00720745j -0.0210943-0.0147911j -0.00419851+0.0103966j -0.00633179+0.000313931j 0.00877575+0.020368j -0.00235721-0.00132058j -0.00107723-0.00278867j 0.0176512-0.0133052j 0.0240956-0.00685704j -0.00711586+0.00432667j 0.0034244+0.0182749j 0.00156693+0.00281648j 0.00690462-0.00657392j -0.00497158+0.0083578j -0.0097381+0.000735267j 0.0122996-0.0173871j 0.0182702+0.0178704j -0.000974498-0.00820768j -0.0110201+0.00567757j 0.00958877-0.0115791j 0.00679465+0.000630618j -0.00752067-0.00321585j 0.0125014-4.37243e-05j -0.0012858+0.00288302j 0.000491731+0.00301864j -0.00724481-0.00780514j 0.00203944-0.0072817j 0.0122674-0.000640508j 0.00294392-0.00454637j 0.00348426+0.00687474j 0.0081657-0.00460957j 0.00114696+0.0145503j -0.00726839+0.00908985j -0.00643461-0.0136168j -0.0171241-0.00511483j 0.00470527-0.00495672j -0.00621888-0.0092581j 0.00923373+0.000433476j 0.0131195+0.00396417j -0.00295421+0.00188039j -0.00244211-0.0114856j -0.0125058-0.0108949j 0.00517819-0.00531288j 0.0019858-6.78527e-06j -0.014649-0.0165315j -0.0132865-0.00110256j -0.00477789+0.00622482j -0.00100544+0.00861104j -0.0125272-0.0104149j 0.00716677+0.0129197j -0.0107126-0.00783625j 0.00290688-0.019759j 0.00760527-0.0100118j 0.00194543+0.00024019j -0.00394783+0.00780908j -0.00515982-0.0136877j -0.00319511-0.00686527j -0.00885245-0.00231616j -0.00456846-0.00960905j -0.0284409-0.00909443j -0.00941423-0.0146679j 0.00688079-0.000588104j 0.0056617-0.00562547j -0.00825149+0.00709545j -0.013011-0.00314411j 0.00415282+0.000122905j -0.0317776-0.00509764j 0.00683952+0.00044663j -0.011269-0.00154715j 0.0087306+0.0332326j 0.0187264+0.04161j 0.0177461-0.0228189j -0.00701288+0.0329801j 0.0274486-0.00579364j -0.0255452+0.0016921j -0.012151-0.0309857j -0.0854113-0.0369576j -0.0130365-0.0324397j 0.022319+0.0225027j -0.00774647+0.0478564j 0.0214567+0.0297535j -0.0536736+0.0429612j 
0.16771+0.0411447j -0.0751538-0.0935655j 0.0886064+0.167455j 0.0573336-0.0152734j 0.244943+0.301348j -0.159771-0.012677j -0.0153744+0.146932j 0.00386237-0.0101719j -0.0418434+0.0103838j -0.0061782-0.0677237j 0.0482128+0.0259457j -0.0483681-0.0119021j 0.161272+0.0951027j 0.00234476+0.0588731j -0.00263895+0.0186133j -0.0125225-0.0667175j 0.0249916+0.0281893j -0.0437291-0.0433789j 0.00709386-0.0219931j -0.00518485+0.00900926j -0.0249032+0.028793j 0.0158705+0.0571945j 0.0162266+0.0119791j 0.0511127+0.0427722j 0.0168617+0.0116746j 0.0103278+0.0253017j 0.017624+0.0017709j -0.0384212-0.0164249j 0.00609724-0.00351604j -0.0090597+0.0165602j -0.0190749-0.00365663j -0.0139762+0.0345062j -0.00971502+0.0359863j -0.0435794-0.00615727j -0.0322876-0.00415949j 0.0398371+0.0221322j -0.0253168-0.000210959j -0.00323933-0.0249713j 0.0197138+0.0435053j 0.0266002-0.00159078j -0.000864151+0.00754023j -0.0303727-0.0225j 0.0176677+0.0162603j -0.0107878+0.00475343j 0.0226631+0.0201639j 0.0103275+0.0116053j -0.00231301+0.00602954j 0.00997345+0.0286206j 0.0288948+0.0345022j 0.00527706+0.0122335j 0.00948444-0.0281643j 0.00705872+0.0247948j 0.0124261+0.0110917j 0.00675444-0.00903964j -0.0391197-0.00584824j 0.00129924+0.00949303j 0.00710747+0.00303781j 0.00252928+0.0192034j -0.0104361-0.0194512j -0.00477539+0.000973551j 0.0177362-0.00398255j -0.0157332+0.0173608j 0.011541-0.0106299j 4.03354e-05+0.0259402j -0.0122443-0.0235314j -0.0159741+0.00640674j -0.0374479+0.00437532j -0.0427176-0.00462729j -0.00352702+0.00446562j -0.0177457-0.0439085j -0.0114377-0.0501293j -0.0255147-0.0297674j 0.0222768+0.0153413j 0.0161862-0.0152312j 0.0445307+0.0559756j 0.0279494+0.0333171j 0.0283142+0.0396525j 0.0410094+0.0281669j -0.00958538-0.0469243j 0.0275833+0.036203j 0.0288509-0.0202671j -0.0108942-0.00690287j 0.0206239+0.0163804j 0.010188+0.0126306j 0.00488345-0.00576934j 0.0100698+0.01498j -0.0222262-0.0161252j 0.00584376-0.0187555j 0.0169204+0.0247459j 0.0150978+0.0112376j -0.0177229-0.00170467j 0.0107692+0.00931263j 0.00799638+0.0236723j -0.00649396+0.0148877j 0.00500657+0.03236j -0.00931366-0.012819j 0.00812695-0.0286341j 0.00382908+0.00641279j -0.0269009-0.00741307j -0.0149254-0.00924042j -0.000579831-0.00203951j -0.00629525+0.00805988j -0.00643372-0.0158011j -0.0091287-0.00386877j -0.0137597-0.00359416j 0.00738202-0.00684528j 0.0110582+0.0133044j -0.00798816-0.000652008j 0.000928668+0.00305267j -0.0168251-0.00811577j -0.0130499+0.00732286j -0.0103688+0.00217717j -0.00562678-0.0128521j 0.00282149+0.0112515j 0.0149127+0.00210968j 0.0159571+0.00195782j -0.0251119-0.00673352j 0.00227602+0.0107926j -0.00144369-0.00235397j -0.00225622-0.00772622j -0.0162727-0.0202754j -0.00474448-0.000426965j 0.00339858+0.000268438j -0.00958149+0.00555384j 0.00418398+0.00870064j 0.0109806-0.00360803j 0.00603788+0.0145218j -0.00675392-0.0047759j -0.011327-0.015602j -0.010428-0.00135433j 0.0190635+0.0108141j -0.00573882+0.000438705j -0.00316175+0.0176872j 0.00676902+0.00906569j -0.00707373+0.0187955j 3.78095e-05-0.00426888j -0.00195983+0.00783284j 0.000533821+0.0109801j 0.00679094+0.00613541j -0.00153643-0.00604606j 0.00748866+0.0073564j -0.00597931-0.00534932j 0.00165143-0.0187825j -0.000625652-0.00372895j -0.0145655-0.00135913j 0.00396473-0.00729233j -0.00218668+0.00577745j -0.0187025-0.00803835j -0.0107652-0.00586369j 0.0173183-0.00319429j -0.00361278-0.00196319j 0.00867142-0.0132777j -0.00200026-0.0131878j 0.00177586-0.00357932j -0.00875541+0.00282106j 0.000848797+0.00163823j -0.00418165-0.00125449j -0.00578812-0.0072454j 0.00993507+0.00430027j -0.000478372+0.0126297j 1.55326e-05-0.00640078j 0.00680984+0.0169997j -0.0051019-0.00267101j -0.00744743+0.0132199j -0.00459186-0.010717j -0.0039406+0.00700385j 0.0124326+0.00752512j 0.00597349+0.000840187j 0.00932279+0.00685329j -0.000963885+0.00824587j -0.012893-0.00521391j -0.0245021-0.0109226j -0.0119266-0.00880509j -0.0186552-0.024952j 0.00202328-0.0046536j -0.0154173-0.0166935j -0.0105095-0.0386259j 0.00292775+0.0231457j -0.0138743-0.00377108j -0.0332287+0.0107638j -0.000501915-0.00571264j 0.0154107-0.00106987j 0.0415798+0.0270188j -0.0271704-0.0456987j 0.0550234+0.0310594j 0.00171231+0.0260091j -0.0553583-0.0390846j 0.0368405-0.0188568j -0.000134636+0.0142728j 
0.0929256+0.00593208j -0.17833+0.0140171j 0.147892-0.154831j 0.00909163+0.0163495j 0.107603+0.149746j -0.278159+0.0575471j 0.0868504+0.0125254j -0.00299253-0.0149177j 0.0522174-0.0889497j -0.00291281-0.0406507j -0.013804-0.00663124j -0.00633614-0.0352232j -0.0572985-0.0726312j 0.0463473+0.061142j 0.0270614-0.00945801j 0.0292991-0.0108081j 0.0228244-0.00772806j -0.0346275-0.0023421j -0.00660009-0.00672092j -0.0101647-0.016091j 0.0133068-0.00309879j -0.00490555+0.0236896j -0.0345076+0.0101457j 0.0258812+0.0171645j 0.0320414-0.0101325j -0.0155064+0.0214975j -0.0215413+0.00806837j -0.00730216-0.0141835j -0.0660475+0.0226208j -0.0125574-0.0155261j -0.0163502-0.0241757j 0.0105539-0.0104298j 0.0126473-0.0305498j -0.0282038+0.00364293j 0.000296113-0.0139211j 0.00963225-0.0127636j -0.00254785-0.0064852j 0.00531968+0.00827411j 0.0152354+0.0228621j -0.00655142+0.00679281j 0.000687827+8.28979e-05j -0.0227124+0.00669508j 0.0178941-0.00354459j -0.0144074+0.0152061j 0.00704073+9.44474e-05j 0.00592783+0.00432793j -0.00362377-0.0062009j 0.00218673+0.0157877j -0.0057994+0.0127156j -0.0150664+0.00735014j 0.00889963+0.00334439j 0.0078064+0.0212001j 0.0144733+0.00530974j 0.0168966-0.00256364j -0.00988928-0.0162941j 0.0173071-0.00824658j 0.0174146-0.00398668j -0.00838154+0.00530579j 0.00148379+0.0141223j 0.0183983-0.00287487j -0.0218675-0.0105913j -0.0147912+0.0116761j 0.00507189+0.00502411j 0.00804927-0.00230454j -0.020539+0.00438229j 0.00790278+0.0202629j -0.000380416-0.0162638j -0.0142878-0.0227563j -0.0111315-0.000509633j -0.00987637-0.00450958j 0.00454968-0.00122985j 0.00937607+0.000591293j -0.00294995+0.00152517j 0.0238837-0.00383035j 0.000964968+0.0112312j 0.00890975+0.00576743j 0.0153628-0.000902476j -0.00248088+0.00432041j 0.0272358-0.00151615j 0.00226031+0.00320348j 0.00730455+0.0143777j -0.00121688+0.00289045j 0.00578384-0.00323269j -0.00749845-0.00560747j 0.0053025+0.00194649j 0.00558577+0.00342265j -0.00955255-0.00931254j 0.0089522+0.00488928j 0.00288372+0.00777356j 0.00821192+0.00659698j 0.00269737+0.00632929j 0.00686227-0.00478352j -0.00485298+0.0125662j 0.00137262+0.000397099j 0.00611931+0.00180524j 0.00596744-0.00730956j -0.00190228-0.000451005j 0.00528215+0.000247217j -0.0167789-0.00168129j 0.00435404+0.00582268j -0.00213238+0.00779963j 0.015867-0.0106643j 0.00523159+0.00297838j -0.00824885+0.00437248j -0.00517921+0.00634996j -0.00173613-0.000971514j -0.000426861-0.00243398j -0.00642468+0.00322875j 0.0100642+0.00126989j 0.00597342-0.00377311j -0.010515+0.00985333j -0.00866208-0.000924041j -0.00409203-0.00981629j -0.0158335+0.00253539j 0.00112189+0.0129672j 0.0047583+0.023449j -0.0034378+0.000462264j -0.00962189-0.000779191j 0.012582+0.00125703j -0.0071349+0.00528619j -0.00704004-0.0103009j 0.00396547+0.00143244j -0.0158199-0.00109605j -0.0205419+0.0147934j -0.00234567+0.00952958j 0.020703+0.0047062j 0.00144283-0.0115209j 0.00179189-0.00795644j 0.00163511+0.0155694j 0.00552404-0.00522774j -0.00380295+0.0108621j 0.00275849+6.29545e-05j 0.000913602+0.00023294j 0.0049034-0.0103274j 0.0235486+0.0100244j 0.000750557+0.0143287j 0.0038868-0.00245685j -0.00272928+0.00217184j -0.0071218-0.00587629j -0.00425864+0.000121407j 0.00609264-0.00343643j 0.00397032-0.00913842j 0.00530884-0.00913941j -0.00580655+0.00637346j 0.00357114+0.000220877j 0.00613908-0.00171801j -0.00961529+4.07382e-05j -0.00279267-0.0120091j 0.00291809-0.0102229j 0.00577439+0.000199377j 0.00685496+0.00465775j 0.0118841-0.00604143j -0.00402303-0.0136376j -0.00135994+0.00270209j -0.00857151+0.00226218j 0.00488172+0.00278085j -0.0108847-0.0122585j 0.00624711+0.00606592j -0.00446504+0.00696239j -0.00448863-0.00164588j -0.00347929-0.00301049j 0.00386851+0.00220774j -0.00431687-0.0011754j 0.00987224-0.00692559j 0.00658262-0.000746621j -0.000828054+0.00311554j 0.00244609-0.00173062j -0.00785844+0.0100289j -0.00576874-0.00110259j -0.00500818-0.00073244j -0.000857734+0.00299504j 0.00075537+0.00175736j -0.00908699-0.00193363j 0.00385914-0.0070651j -0.000984824+0.0021654j -0.00185672-0.00722537j -0.00293158-0.00895715j -0.00277813-0.00365693j -0.000291841+0.00844196j 0.0100476-0.00880497j -0.0174064+0.0103871j 0.0174106-0.0103811j 0.00964421+0.0101571j 0.0279953+0.00195394j 0.0145057+0.0120827j -0.00322157-0.00514216j -0.000923634-0.016401j -0.00564843-0.0142452j 0.0245496-0.0213577j 
0.0521642+0.070072j -0.0306841-0.00496302j 0.325237-0.397228j -0.0452977+0.0567973j -0.480755-0.12384j -0.286454-0.0700954j 0.0387652-0.130205j 0.0865571-0.0644833j -0.0100918-0.0177893j 0.0143592+0.0196464j 0.0221749-0.00850699j -0.0323137-0.00781721j 0.0107884+0.00631502j -0.0362372-0.00472183j -0.00505732+0.0257679j -0.00260305+0.000443303j 0.0082187+0.00748957j -0.0142757-0.0205582j 0.00680683+0.00331933j -0.00428313-0.00887974j 0.0287471+0.00938626j 0.010123+0.0138864j 0.0016204+0.0165751j -0.00308417-0.0254823j 0.0126754+0.0359909j -0.00656965+0.0305642j -0.00978175-0.0255304j 0.0384264-0.0100706j 0.00744162-0.01488j -0.0255806+0.0200115j 0.0101824+0.0132793j -0.015477+0.00149564j -0.0106519+0.0085951j 0.00232011+0.00585018j -0.0101465-0.00819005j -6.76642e-05+0.0157922j -0.000565842-0.00522095j 0.000177689+0.00814028j 0.00714449+0.0103422j -0.0113476-0.0103325j -0.010471-0.00193248j -0.0044378+0.00740269j 0.024598+0.00361932j -0.000753709+0.000927401j 0.00289205-0.010233j 0.00544781+0.00620204j 0.00512575-0.00294124j -0.0103759+0.0087445j 0.0026447+0.00470627j -0.0200265+0.00420186j 0.0292146-0.0125718j -0.00650514+0.0154763j 0.00125323-0.00780681j 0.0377252+0.00435342j 0.0165946+0.0090724j 0.00785171-0.0210329j 0.00180024+0.00397492j 0.00406547+0.00865298j -0.0176584+0.00191073j -0.000381428-0.0219549j 0.0143351-0.00472227j -0.0036217+0.00764328j 0.0205458-0.00692553j -0.00262953+0.0144757j 0.00388262+0.00648622j -0.00380164-0.00154862j -0.000249778-6.4196e-05j -0.00274882-0.0182517j -0.0129958+0.00238734j 0.00721952-0.000976269j -0.00203655+0.00685765j 0.00423576+0.0119193j -0.00955461-0.00261654j 0.00246292+0.00297508j 0.0145517-0.00197761j 0.00262676+0.000309658j -0.00280616-0.00361835j -0.0100521+0.00541368j 0.0158901-0.00589024j -0.00329957+0.000762513j 0.00213018+0.0072113j -0.00513441+0.000270815j -0.0040643-0.00216381j -0.00464866-0.000754817j 0.00262233-0.000626405j -0.00243924+0.00431608j -0.0020687-0.00389699j 0.0083466+0.00615483j 0.00258144+0.000452547j 0.00347352+0.0035209j 0.00261084-0.00101472j -0.0056155-0.00259068j -0.00157857-0.001525j -0.00475213-0.000894225j 0.00788607+0.00366153j 0.00207146-0.00303067j -0.00774936+0.00258617j 0.00640892+0.00378482j -0.00365106-0.00583036j 0.00678118+0.0062322j -0.00468351-0.00482207j 0.00264358-0.00238659j -0.00148713+0.00560248j -0.0109904+0.00513984j 0.00195626-0.000465101j -0.00609948-0.00908661j 0.00274148-0.0068558j 0.000879849-0.0107635j 0.0189174+0.00567615j 0.00631518-0.00689336j 0.00828665+0.00248333j -0.0112395-0.00404526j -0.0101604+0.0112763j -0.0167727+0.00581683j 0.00883074+0.00938696j -0.00576432+0.0138897j 0.00710703+0.0108681j -0.0107861+0.00482307j 0.00316111+0.00329075j 0.0132851+0.00379047j 0.000981586+0.0123652j 0.00231242+0.00503779j 0.00414499-0.00789j 0.000843761+0.00606045j -0.00497182-0.012861j 0.0161651+0.00503696j 0.00214126-0.00266782j 0.00335571-0.0116689j 0.0127279-0.000134548j 0.000540571+0.000181522j -0.0010296+0.00283716j 0.00287484-0.00330261j -0.00594222-0.00475053j -0.00648009+0.0048298j -0.0199363-0.0177011j -0.00629059-0.00231193j -0.00407306-0.00681576j -0.0133732-0.00750629j -0.00954982+0.00254882j -0.0042789-0.0191225j -0.00170182+0.00564127j -0.00680602-0.00246228j -0.00728334-0.00267572j 0.00230567-0.00898252j -0.00548374-0.00465483j 0.00336637-3.42489e-05j -0.00221782+0.00197612j -0.00301359+0.0150971j -0.00638468-0.0106182j 0.000975552+0.00499466j 0.00230101-0.00612558j 0.0124685+0.0133929j 0.00375912+0.00974206j -0.0079455-0.00445121j 0.00852367+0.00412299j 0.00810118+0.00967579j -0.00647106+0.00505342j 0.00408632+0.00252477j 0.00671744+0.00477681j -0.000604702+0.0141908j -0.0027239+0.00585336j -0.00321913+0.0059534j -0.000528583+0.00487975j 0.00447789-0.00291804j 0.0023007-0.000630741j -0.00110063+0.00460117j 0.00606809-0.00161001j -0.00430299-0.00417908j 0.00125315+0.00178039j -0.00250012+0.00213482j 0.00524495-0.00653268j 0.00589902-0.000842425j -0.00105996+0.00309099j 0.00695525-0.000465618j -0.00924444+0.000513278j -0.000950164+0.00572302j -0.00714965-0.00233972j -0.0111169-0.00350069j 0.00344816-0.00422015j -0.00626277-0.00576521j -0.00174602-0.000630812j 0.00686846+0.00266676j 0.0017966+0.00563521j 0.0183489+0.00028965j 0.00127492-0.00107173j 0.00357794-0.00691801j -0.00639767-0.00723542j -0.00235589-0.00400376j 0.00965038-0.00450163j 
-0.0667839-0.0272242j -0.0336184+0.122366j -0.00308035-0.469647j -0.0835469+0.0042906j -0.131477-0.275496j 0.0732174+0.157996j 0.169986-0.0679075j 0.000964232+0.00176339j -0.0442547-0.00887913j -0.0552068-0.060894j -0.0208443+0.00805494j 0.0428405+0.0245902j 0.0430698+0.0261342j 0.0800646+0.0526799j 0.00787155-0.0335768j 0.00011157-0.0234761j 0.013062-0.023046j 0.01313+0.0186247j 0.0235847-0.0536031j 0.00034323-0.0246888j -0.0256873-0.0267617j -0.0238505+0.00991929j 0.0239666-0.00242911j 0.0173063-0.00875387j -0.0250465+0.0264075j -0.0294704+0.0168107j -0.0200827-0.0217814j 0.00792793+0.00933995j -0.0186709+0.0326499j 0.00100308-0.0295115j 0.00703413-0.013241j 0.0134117+0.000821003j 0.00541599-0.00141772j -0.0140965-0.018979j -0.00434619-0.00669721j 0.0143638-0.0116414j -0.00926991+0.000276418j -0.00540679-0.0262153j 0.0114824+0.00618253j 0.0229337+0.00823865j 0.0155175-0.00818479j -0.0251437+0.016447j -0.0112598-0.00242934j -0.00503401-0.00868854j 0.00630081+0.00495472j 0.00232358+0.01499j 0.00599278+0.0180889j -0.00857557+0.0437356j -0.00421213-0.0172851j 0.0204602+0.016709j -0.00994279+0.00220119j -0.00765259-0.0285498j -0.0065723-0.00191699j -0.0268935-0.0225707j -0.00512255+0.00647064j -0.011483-0.025158j -0.0106248-0.0112798j -0.00257631+0.0143823j -0.00929373+0.00842257j -0.0155848-0.0156125j 0.0106293+0.00778248j -0.0143122+0.0178779j 0.0139761-0.00193878j -0.00731677+0.0137781j 0.00193559-0.0118641j 0.000920221-0.0150172j -0.00237817+0.0103486j -0.0206596-0.00148889j 0.00182759+0.0119162j 0.00659752-0.0136941j -0.00864141-0.014749j -0.0140724+0.00393426j 0.00233099+0.00755757j 0.00984948-0.0101167j 0.00195542+0.00427625j 0.00863001+0.00833497j 0.0186513-1.16095e-05j 0.00831756+0.00473916j 0.00863427-0.0191977j 0.0119523+0.00552258j 0.00875311+0.000199152j 0.0020395-0.00397249j 0.00891616+0.00555418j 0.0015715+0.00172124j 0.000498048-0.00268549j 0.0104593-0.00522747j -0.0132027-0.00117315j -0.010386-0.00596923j 0.00950029+0.00781035j 0.00350311-0.00266095j -0.00485976+0.00500921j 0.00789865+0.00284336j 0.00459732+0.0149693j 0.00815183+0.00158506j 0.00448569+0.00228857j -0.00689072-0.00539301j 0.015233+0.00279964j -0.00303656-0.00628095j -0.0115851-0.0026513j -0.00225635-0.00243235j 0.00350798-0.000127336j -0.00456486+0.00761501j 0.0016919-0.0049607j -8.27984e-06-0.00365327j -0.00406602+0.0137835j 0.00562959+0.0102274j -0.00573859+0.00651925j -0.0174518-0.00614892j 0.00878489+0.0048594j -0.0121483-0.00234997j 0.00200284-0.00759602j 0.00253779-0.0105032j -0.00110144+0.0135706j 0.0111194+0.0189657j 0.00185273+0.00680051j 0.00648676+0.00857887j -0.0131469+0.015069j 0.00762544+0.00650365j -0.00689179-0.00524949j 9.13489e-05-0.0125615j 0.00394223+0.00541033j 0.000738463+0.000304755j -0.0108879-0.0106424j 0.00612715-0.00670501j -0.0101539-0.00496269j 0.00808347-0.0103363j 0.00365602-0.0162486j -0.00120795-0.0111753j 0.0028552+0.0132988j -0.00270818-0.00332494j 0.00325529-0.0238346j 0.00265769+0.00940211j 0.00789741-0.00493106j -0.00180246+0.00645334j 0.0104922-0.00621744j -0.00946161+0.00321267j 0.0106371+0.00292265j -0.00699784+0.00518926j 0.00702685-0.00405717j -0.0177891-0.00508802j -0.00362176-0.00160331j -0.000552586-0.00549001j 0.00514431+0.00153769j -0.00185831+0.00569698j 0.0047717-0.0066712j 0.00700726+0.00486952j -0.00416673+0.00254365j 0.00601445-0.00745348j 0.00391436-0.0114378j -0.0103262+0.00430484j 0.00162357+0.00702046j 0.00729054-0.0023782j -0.0113901-0.00443916j -0.00614989-0.00238343j -0.00248074-0.00676147j 0.00945764-0.00182249j -0.00267544-0.00742415j 0.00619227+0.00281118j -0.00308972+0.00557812j 0.00360792+0.000693752j 0.00531237+0.00765143j 0.00136295+0.000517843j -0.00645831-0.00430217j 0.00501215-0.00267612j -0.00241999-0.0012659j -0.000755834+0.000665616j -0.00986847-0.00321538j -0.00841747+0.00698309j -0.00813682-0.00728894j -0.00604614-0.00209385j -0.0103958+0.00819599j -0.00257038+0.00365682j -0.00765928-0.00466707j -0.001085-0.00996038j 0.00399449+0.00181295j -0.00245913-0.00608229j 0.000131125-0.00694456j 0.00140049+0.00492628j -0.00378382+0.0061974j 0.00268035+0.00297751j -0.0144286+0.0138869j 0.00671882-0.0113983j 0.013876+0.0108124j -0.000357139-0.0127797j 0.0237513+0.0084166j -0.00074141+0.00210639j -0.0118786-0.0176934j 0.010749-0.0184935j 0.0114232-0.00828538j 
