-0.0324123-0.015321j -0.0142884-0.0106444j -0.0124436+0.0494888j -0.0203491+0.0477555j 0.0205282-0.0319014j 0.0165454+0.00947342j -0.0733548-0.00912799j -0.0513331-0.0296032j -0.0191388-0.0392877j 0.0574849+0.0150405j 0.0491443+0.00964296j -0.0108152+0.0717065j 0.0392822-0.0619566j 0.0323776+0.0977175j -0.101636+0.0511919j -0.0636273-0.00746089j -0.0157311-0.0540415j -0.0884291-0.022787j -0.00490933-0.0874041j 0.0723605-0.0780681j 0.0176155-0.213646j -0.0508557-0.0572291j 0.00678788+0.0333109j 0.0460775-0.0712333j 0.0381758+0.14506j 0.0933805+0.0701261j 0.248497-0.168755j -0.117797-0.072084j -0.211961+0.301483j 0.00520911-0.0332806j 0.282741+0.0906662j -0.309256+0.0462239j -0.125213-0.0683412j -0.0317043-0.18119j 0.239383+0.331147j 0.0777785-0.203582j 0.0780566-0.00672314j -0.0713319-0.0468735j 0.0729877+0.0157353j -0.0398811+0.111638j 0.0403993+0.00641127j -0.0240039+0.0813867j 0.0714637+0.00826918j -0.0920695-0.0154507j -0.0591947-0.0114432j -0.00133707+0.0277915j -0.0103692+0.0115558j 0.0108111-0.0450651j -0.0226329+0.0163782j -0.0408821-0.0142431j 0.0596689+0.0195291j -0.0480424-0.0401654j 0.0198368-0.0309118j -0.0229645-0.0325188j 1.41575e-05+0.0633572j -0.00436477-0.0205694j 0.0305739-0.00281694j -0.0340193-0.0179463j 0.0111306-0.0148944j 0.0341441+0.0390662j 0.0389648+0.0153241j -0.0426129-0.01909j 0.000389071+0.0268679j 0.0104259+0.0188664j 0.00014737-0.00210125j 0.0111946+0.0477377j 0.00125188-0.0110508j 0.00151087+0.019038j 0.00446705+0.0113183j -0.0202664+0.033763j -0.0263711-0.0239431j 0.000264141-0.00862798j -0.0237874-0.0522512j -0.00764869+0.00180412j 0.0114038+0.0168057j -0.00296397-0.0246626j -0.00496985+0.0367224j -0.00373652+0.0100555j -0.00748028-0.0167984j 0.000842982-0.0132307j 0.0020897+0.0343763j -0.0047897-0.00598982j 0.0142526+0.0180613j 0.0011567-0.0254627j 0.0289152-0.0899965j 0.0307517-0.0283319j -0.0323511+0.0246232j -0.0192656+0.0390686j 0.0498212-0.0518858j -0.0925543+0.0024939j 0.016472-0.0141119j -0.00816854+0.000533468j 0.00939553-0.00160015j -0.00777543+0.00151752j -0.0156271-0.00306755j -0.000889484-0.00966906j -0.00861125+0.0103178j -0.0195236+0.00494221j 0.00177383-0.00330913j 0.00290909+0.0174202j 0.00194167+0.00630284j -0.0142634+0.0152111j -0.0132348-0.0114687j -0.00659499-0.00756874j -0.00252837+0.0319381j -0.00317834+0.00485129j -0.0113185+0.0010146j -0.0379395+0.00972905j 0.00920654+0.0100666j -0.000748668+0.0122545j -0.0196203+0.00412452j -0.0197925-0.00518634j 0.00168163+0.00850946j -0.0170418+0.00221442j 0.014292+0.0169461j -0.0120132+0.0056856j 0.0150672-0.010205j -0.00846078+0.00495078j 0.0148936+0.0105165j -0.0127833-0.00423778j -0.0126768-0.0150207j 0.00771778-0.000240153j -0.017681-0.00488245j -0.00292311-0.0137089j 0.00526893+0.0152858j 0.00298258-0.00145398j -0.00114057+0.00857019j -0.00923285+0.00429104j 0.00360644-0.0118658j -0.00265484-0.0121583j -0.00888095-0.00391486j -0.00834926-0.00596319j -0.00682523-0.0128309j 0.020432+0.0176747j -0.0019883+0.0222116j 0.00335319+0.00627443j 0.00685641+0.0067616j -0.00809021-0.0100402j -0.00357769-0.0118822j 0.0030818-0.00223492j 0.00679292-0.0113128j 5.47226e-06+0.00120991j -0.00497706-0.00766873j -0.0020035-0.0186723j 0.000815914-0.0265122j -0.00237048+0.020073j -0.0156814-0.000455395j 0.00543632-0.00424823j 0.0109106+0.00151017j 0.00307121+0.00279831j 0.0106698-7.82461e-05j 0.00674498+0.0010888j -0.0215473-0.00770985j 0.00632655+0.00498357j 0.00139281-0.0231814j -0.00356773-0.0176494j -0.00235757+0.00895484j -0.00148958-0.00742705j -0.0176509+0.017805j -0.0063799-0.0178476j -0.00447593+0.00111872j 0.00653108-0.00276003j -0.00862293+0.00370443j 0.00502199-0.00420985j -0.00165744+0.00224839j 0.000488798+9.44222e-05j 0.0197865-0.01604j -0.000912436+0.0173316j 0.0146625-0.0150492j 0.010687-0.0112219j 0.0072642+0.00944173j -0.0183013+0.0224109j 0.0070789-0.0016155j 0.00393314-0.0102969j 0.00123388+0.00442237j 0.0162995+0.023423j -0.0243751+0.00914759j 0.00984388+0.0101935j 0.00405549+0.00102129j -0.0218733-0.00238875j 0.0134148+0.0121491j 0.0247264-0.0107464j 0.0131662-0.0211172j -0.0104766+0.0273638j 0.00544822+0.0327367j -0.00324278+0.0137404j 0.0108683+0.00688121j 0.0249439+0.0164599j -0.0246765-0.0209566j -0.0156186+0.00916948j -0.0165272+0.0200371j -0.0200197+0.0187307j -0.0230621-0.0255534j -0.0264066+0.0139851j -0.0498057-0.00558526j -0.0523034+0.00612405j 
0.0173071+0.00306345j 0.032079+0.0107173j -0.0208136+0.0303964j -0.010265-0.0152384j -0.00176894+0.0407388j -0.0901939+0.00195638j -0.0829101-0.0400434j -0.0142943-0.0723617j -0.038905-0.00732325j 0.0547517-0.0479834j 0.0335308-0.0157432j -0.0110413+0.0723698j 0.029235-0.0615272j -0.00447302-0.0508046j 0.0427834+0.00902953j -0.0336325-0.0713753j 0.0796862+0.00865889j -0.00930521-0.172783j -0.0700238-0.0552683j 0.171595-0.146192j 0.0868712-0.119255j -0.0296391-0.0820983j 0.0560831+0.0407561j 0.0201922-0.0303056j -0.00206527+0.0280983j 0.133279-0.0122667j 0.141299-0.026447j -0.0730515+0.088538j 0.0279455-0.0313165j -0.0359883+0.0728535j 0.116023-0.1553j 0.284883-0.197956j -0.2356+0.00229513j -0.209923-0.410106j -0.243144-0.264052j -0.240745+0.158298j 0.0985094+0.0756699j 0.0874367-0.043376j -0.000952106+0.137647j -0.133332+0.0763235j 0.0990705+0.0139724j -0.0555292-0.00949803j 0.0551212+0.060078j -0.0484808-0.0545122j 0.00252185-0.00535516j -0.00689606+0.0328238j -0.0252233-0.00291566j 0.00973768+0.0160595j -0.00354613-0.0192826j -0.0140374-0.00889913j -0.00430115-0.0217598j -0.0107061-0.0102368j -0.00530258-0.00853774j 0.0087635-0.010415j 0.0177736+0.0497405j -0.00559404-0.000791989j -0.0225843+0.0323672j 0.00826579-0.00314254j -0.00979372-0.0140357j 0.00481372+0.016817j -0.00638067-0.015354j 0.0190653+0.0337107j 0.00459671+0.0111685j -0.00409786-0.00963711j 0.020221+0.0190553j -0.00340386+0.0136978j 0.00804565-0.00717459j 0.0104073+0.0227503j 0.00425343+0.00330155j 0.0322227+0.0249342j 0.0389883+0.0267181j -0.00850398-0.0124463j 0.0348379+0.0410744j -0.00182934-0.00436073j 0.0316321+0.0310657j -0.0237375-0.00811582j 0.00654459-0.000416863j 0.00918667-0.0272217j -0.00326711+0.00976875j -0.0021139-0.0420529j 0.0132115-0.0313952j -0.00238829+0.0380283j -0.00588135+0.0540254j 0.0160411-0.042436j -0.0318087+0.00640889j 0.00379996-0.0235984j -0.0277691+0.0242932j 0.0636965-0.0481708j 0.062852-0.0294712j 0.00911235+2.86016e-05j 0.0357004+0.0038434j 0.00890849+0.000582664j 0.0217083-0.00326879j -0.0197261-0.00283458j 0.00988339-0.00878901j 0.0078699-0.00288031j 0.00712731-0.00176674j -0.00656641+0.00554015j -0.00429226+0.0308772j 0.00220514+0.00902634j -0.0226658+0.0042717j -0.0150155+0.0197666j -0.0160977-0.00833194j -0.00699431+0.00024594j -0.0148805-0.00159975j 0.000707752-0.00358853j -0.017189+0.000136414j -0.0175492+0.00134501j 0.0151848+0.0239572j 0.00547699+0.0095142j -0.0102006-0.0125019j -0.012736+0.012358j 0.00676046+0.021731j 0.00247017-0.00379414j -0.00450028+0.00453771j -0.00111414-0.00801769j -0.0211085+0.011381j 0.00924388+0.00100255j 0.00567128+0.00954668j 0.00640142+0.00226983j 0.00560032+0.00543973j 8.10988e-05+0.0156026j 0.00680904+0.00493954j -0.00410173+0.00563481j -0.00862274+0.0146513j -0.00342151+0.00693412j 0.00375312-0.00265092j 0.00459702+0.00775732j 0.00305983-0.00961388j -0.00444804-0.00127604j -0.0115261+0.00914234j 0.0109502+0.0146942j 0.0110964-0.00171888j -0.00809622-0.00352498j 0.0186853+0.00905631j 0.00272983+0.00505675j 0.0201633-0.0111298j -0.00783668-0.00202112j 0.00595898+0.00159813j -0.00560346+0.00340693j -0.00292853-0.00731835j -0.00159456+0.00197281j 0.00305239-0.000107945j 0.00400137-0.00144697j 0.00533835+0.00339243j 0.00728973+0.00177701j -0.00197256+0.00541966j 0.00988707+0.0269191j -0.00977689-0.00178462j 0.00157733-0.00697966j 0.0010871-0.0150924j 0.000219679+0.000659669j -0.00573837+0.00942167j 0.00374334-0.0122249j -0.00879887-0.00230589j 0.00376039+0.0170029j 0.0147506-0.00632431j -0.000689638+0.0224516j 0.00749449+0.0274671j -0.00781319+0.00127729j 0.0135774+0.0160011j 0.0149109-0.00655038j 0.0152162-0.00780836j -0.00432965+0.00757062j 0.00341574-0.00598761j 0.0121016+0.00397176j -0.010105-0.00513659j -0.0131593-0.00445865j 0.00245999+0.0063382j -0.00313641+0.00978211j -0.00481477+0.0183229j 0.0119117-0.0234268j 0.0166233+0.0158639j 0.0305083-0.0188259j -0.00627833-0.000726943j -0.0175287-0.00537734j 0.00283587+0.0216942j 0.021696+0.00760486j -0.00875864+0.0011878j -0.00071195-0.00582709j 0.00059412+0.00474248j -0.0103154+0.00403611j -0.0105494+0.0206258j -0.00953971-0.00950317j 0.0159157+0.013552j -0.0145093+0.0297619j 0.00139216+0.0211127j -0.0134445-0.0283916j -0.0288121+0.00085425j 0.0214164+0.0174114j -0.00887113+0.0253908j 0.0177612-0.00552693j -0.0230282+0.0137094j 0.01283+0.0275696j 0.0370379-0.00691486j -0.0617658-0.00251116j 
-0.0398648-0.0050884j 0.0301518+0.00587595j 0.026778+0.0154311j 0.0191385+0.0140045j -0.0115544+0.0577868j 0.123971+0.00410612j 0.0451518+0.0533753j 0.0175241+0.0926533j 0.0434258-0.0281174j -0.0417258+0.0549487j -0.000449439+0.037365j 0.0225015-0.0620131j -0.00162328+0.0193431j 0.00586538+0.00329928j 0.00418826-0.00015951j -0.0322386+0.0552742j -0.0672778-0.0528121j -0.00823421+0.17604j 0.109525-0.0546269j -0.136399+0.141199j -0.0439149+0.0800698j 0.00103769-0.00506538j -0.0606926-0.0207284j 0.0338789+0.0634305j -0.0573713-0.00966224j -0.0824128-0.0484818j -0.201603+0.0589486j 0.129908-0.180414j -0.132452+0.235933j -0.0278236-0.0636396j 0.472938+0.18627j 0.0259937-0.143218j -0.0231437+0.347304j 0.00377714-0.261263j -0.225172-0.124016j -0.160997+0.108653j -0.0115762-0.0922533j -0.137695-0.00414895j 0.0274434-0.144477j 0.0955367-0.0103303j -0.0968181+0.0227141j 0.0163216+0.0185386j -0.0838821-0.0627722j 0.0061439-0.00341886j 0.00451238-0.0156945j 0.000721111-0.0160966j -0.00120656+0.00495162j 0.0164922-0.0240759j 0.0154681+0.0135675j -0.0106356+0.00746586j -0.00335323+0.0381432j 0.00917066+0.00844573j 0.00831614+0.0284417j 0.00334931+0.00169959j -0.0318111-0.0631663j 0.0165283+0.0112579j 0.0391475-0.0229248j -0.0142615+0.00072169j 0.0111119+0.0160554j -0.00658856-0.0295526j 0.0153155+0.0223454j -0.0238439-0.0322843j -0.00123658-0.00407104j 0.00506472+0.00667936j -0.000614189-0.0377607j -0.00524814-0.0111862j 0.000969257+0.019989j -0.0112885-0.0112544j -0.00220542+0.00952384j 0.00747124+0.0190831j 0.00162748+0.00538976j -0.00195209-0.00399346j 0.00366282-0.0351215j -0.0142459-0.0132688j 0.0289538+0.022733j -0.00523375-0.0130329j 0.00777938+0.0122544j -0.00868296+0.0338398j -0.0199514+0.0404908j 0.0243027+0.0110704j -0.000144739-0.0269678j 0.0179099-0.0261216j -0.00720854+0.0026044j -0.00151956+0.0162872j 0.00719442+0.0255523j 0.0599873-0.0271742j 0.0584326-0.0184584j -0.00844058+0.0161984j -0.0254538+0.0282493j 0.0127546+0.00472525j -0.000488252+0.00655113j -0.0177899-0.00109874j -0.012153+0.00213254j 0.0182929+0.00387766j -0.0177073+0.00403392j 0.00345525-0.00252817j -0.0102462+0.0110604j 0.000577578-0.00903069j 0.0114298-0.0283668j -0.00292374+0.00982828j 0.0159586-0.00427232j 0.000336207-0.00677654j 0.0143526-0.00220677j 0.00565364-0.00420443j 0.00944953+0.0139536j 0.00292367+0.00243961j 0.00426265-0.00430332j -0.00704164-0.0145927j -0.00817373-0.00712675j -0.0122782-0.0143895j 0.00508509+0.00790448j 0.0105693-0.00455526j -0.00885215-0.0130977j -0.000765342-0.00507835j -0.00800851+0.00182134j -0.0148736+0.0124169j 0.00131985+0.00272058j 0.00231386-0.0101392j -0.00617782-0.0137826j -0.00585897-0.000588477j -0.010067-0.0145538j 0.0116703-0.00404777j 0.00557664-0.00760504j 0.00402718-0.00856045j 0.0111586-0.00418284j -0.00428979-0.0039767j -0.00748186+0.00321059j -0.00214376-0.00173764j 0.0143071+0.00557642j 0.0123924+0.0104877j -0.00451857-0.00208524j 0.00440334-0.00699192j -0.00521495+0.00366597j 0.000516567-0.00133954j -0.00147556+0.000535363j 0.00328678+0.00600125j 0.0242748+0.00623767j -0.00472681+0.0132239j 0.0265126-0.00637129j -0.00892768-0.00390714j -0.00411325+0.00967409j 0.00548335+0.00385005j -0.0107036-0.0132181j -0.00406395-0.00622686j 0.00534549+0.00504524j -0.000474952+0.00389322j -0.000535322+0.0133418j 0.00200161+0.042317j 0.00665369-0.011578j -0.00154044-0.000188035j -0.00775768-0.00637072j 0.00846039-0.0114511j -0.007504-0.0192757j -0.00859683-0.00583851j -0.00213235+0.00126723j -0.00561233+0.0225156j 0.00281683+0.0168487j 0.00417464-0.0012804j 0.00333834+0.00355779j -0.0137704+0.0123252j 0.00373807+0.0101687j 0.0258823+1.32547e-05j -0.0129911+0.000520749j 0.00745971+0.00917422j 0.00745201-0.00638094j 0.010932+0.00356434j -0.0161738-0.00059636j -0.00964005+0.00908919j -0.00983248+6.52663e-05j -0.00529234+0.0210934j -0.00726104-0.000512695j 0.00140237+0.0128487j 0.00496983-0.0107923j 0.0239175-0.0115087j -0.015041+0.0122525j 0.00600955+0.00468613j 0.0106989+0.0233291j 0.00650654+0.00390678j 0.0155734-0.00125929j -0.00768281-0.0117022j -0.0248297-0.00623602j -0.014664+0.00598189j 0.00355462+0.00431357j 0.00411464+0.00164168j -0.0138149+0.00786366j 0.0130852-0.00871353j -0.0124275-0.0311719j 0.00695912+0.0150932j 0.00838466-0.00479474j -0.00375455+0.000527841j -0.0107464-0.00787661j -0.01774+0.00625823j -0.00132418-0.0116288j 0.00671459-0.0123744j -0.0267974+0.00310943j 0.0254168+0.00315198j 
0.033424+0.00809939j 0.00148359-0.0104752j 0.0237859-0.035991j 0.00451018+0.0708753j -0.0117129-0.0745866j 0.0502841+0.0137824j 0.00694069+0.0105779j -0.0177369+0.0321783j 0.0121178-0.0227297j 0.0171514+0.037922j -0.0676122-0.0546943j -0.0552436+0.0246095j -0.0384044+0.0681453j -0.0143638-0.0236968j 0.0221678-0.0125486j -0.00817673+0.0313067j -0.0448939-0.0206911j -0.0504274+0.084989j 0.0182786+0.00607201j -0.0593106+0.0460478j -0.0973981-0.0558581j 0.112917+0.290576j -0.0465682-0.0096014j 0.00512112-0.0472634j 0.325277-0.0569507j -0.27194+0.365328j 0.1507-0.186078j -0.248008+0.00345413j -0.144284-0.0218299j -0.344506-0.331847j -0.0885109-0.0663581j 0.0685668-0.208j -0.00207702-0.161799j 0.00583649-0.0227143j -0.089891-0.0900592j -0.0780659+0.0528714j -0.012684-0.033473j -0.0666548+0.00243332j 0.0278494-0.0600578j 0.050943+0.00335048j -0.0270856-0.00819623j 0.0305182+0.0429807j 0.0178169-0.00579202j -0.00478582+0.047058j -0.0318736+0.0263353j -0.0137799-0.0670862j 0.0616726-0.011642j -0.0491853-0.00126579j -0.0100085+0.0106736j 0.063779-0.00557592j 0.0230926+0.0216839j 0.0314715+0.0129135j -0.00639314-0.0487505j -0.0154918+0.00163997j 0.0125978+0.0144654j -0.0198254-0.0137493j -0.031118-0.0122619j 0.0184372-0.0144367j 0.00780742+0.0224209j 0.0184477+0.00487033j 0.00608501-0.0245822j 0.0014064-0.00804363j -0.0141002-0.0449621j 0.00326393+0.00124596j 0.0288486+0.0406762j -0.0115873-0.0197114j 0.0032617+0.0277377j -0.00727088-0.0452525j 0.00931649-0.00577346j -0.00964569+0.0106633j 0.00412373-0.000507063j 0.00585475+0.0105555j 0.0101192-0.0262465j -0.00998396-0.0183268j 0.00113577+0.0208843j 0.00285221+0.00782598j 0.0089261-0.0263767j 0.0428144-0.0608079j 0.00636478-0.00407662j 0.015568+0.00557969j 0.0181702-0.0102764j 0.065281-0.00479666j -0.00877196+0.00636528j 0.00935415+0.00128818j 0.0200343+0.0148612j -0.0125289-0.000917618j 0.0119944-0.0146476j 0.0112147+0.00492443j -0.0110787+0.0129512j 0.00724702+0.00976595j 0.000429681+0.00241545j -0.00628008-0.000226719j -0.00566753+0.000831805j 0.00665372+0.001743j -0.0099295+0.00286786j -0.00393158-0.000887285j -0.0062734+0.00379188j -0.00651465-0.00174401j 0.000541337-0.0156443j -0.00231013+0.00154434j 0.0110853-0.00311193j 0.00565536+0.000788972j -0.0042834+0.00765673j -0.0122535+0.00608489j -0.00434701+0.00868415j 0.00799094+0.0191178j 0.0177792+0.00637882j 0.00371054+0.0172854j 0.00433409-0.00703022j -0.000762205+0.0074682j -0.00509858+0.00021328j -0.0104611-0.0345931j -0.00228261-0.00407947j -0.0166344+0.00232688j 0.032839-0.00690747j 0.0301242-0.0181163j 0.0291778-0.00827015j -0.0181615+0.0232254j 0.00170505+0.0167978j -0.00603561-0.0152694j 0.0345948+0.00618808j -0.0316813-0.0140584j -0.0105327-0.00934257j 0.0144631-0.00236903j -0.0113366-0.00306027j 0.0109627-0.0083062j 0.00398662+0.0112839j -0.0241148-0.0341135j -0.00471264+0.0131052j 0.0027022-0.0155217j 0.00186912-0.0208699j -0.0035206-0.0141722j -0.00432945-0.00466645j 0.0030025+0.0209597j -0.0183562-0.00334604j -0.00664543-0.00917419j -0.00699982-0.019172j -0.00542116-0.0384652j 0.00333572+0.00189928j 0.00512684+0.0060906j -0.00353151-0.00973751j -0.00844947+0.0110048j -0.00232427-0.00325811j -0.000756124+0.00323341j 0.00614701-0.0107729j -0.00205159+0.0110686j -0.0092092+0.00418518j 0.00325551-0.0105505j -0.00192127+0.00126746j -0.00344774+0.00639835j -0.00467881+0.021313j 0.0138912+0.00151857j -0.000862622-0.00745183j 0.0134485-0.0131229j -0.00477588+0.0146024j 0.00698185+0.00758899j -0.0134959-6.43165e-05j -0.00343223+0.00572934j 0.000834314-0.00706914j 0.0159162-0.0312868j 0.0143129-0.0217633j 0.00656487-0.00610461j 0.0132954+0.0126392j 0.0291171+0.00396566j -0.000570281+0.00419118j -0.00962481+0.00219284j 0.035496-0.0107659j -0.00794503-0.00652059j -0.00575951+0.00318835j 0.00731724-0.00142607j 0.0117628+0.0106411j -0.0095488+0.00176275j -0.0141944-0.00368875j -0.00181974+0.0190498j -0.00285467-0.00312082j 0.00752227+0.00779605j -0.00471154-0.00800797j -0.00349177-0.0114003j -0.00478468-0.00579969j 0.00898059+0.00278765j -0.0021871+0.00178104j 0.00207451-0.00333793j -0.00524617-0.00444306j -0.00650883+0.00226381j 0.0036205+0.00288879j 0.000118227-0.00585643j 0.00171321-0.00589896j 0.00589958+0.00348169j 0.0101159-0.00440549j -0.00654123-0.00248136j 0.00353722-0.00686376j -0.00466937+0.00481764j 0.000635483-0.00374579j -0.00268242-0.00719702j -0.0115758+0.00280669j 0.0103694+0.00296904j 
0.00172684-0.0018947j -0.054768+0.00662462j 0.0315008+0.0384123j 0.00556301-0.0572346j 0.00317142-0.0335941j 0.121759+0.0106866j 0.0111094+0.0590771j -0.0149519+0.0692919j 0.0226693-0.0413622j -0.0150324+0.0728496j 0.040838+0.0462677j 0.0160515-0.0148422j 0.0315478-0.0333052j -0.0173519-0.0195742j 0.0274962-0.0111769j -0.0475354+0.0338111j -0.0432101-0.0576113j 0.0167325+0.171144j 0.155462-0.106137j -0.149607+0.0965356j -0.0532309+0.0973298j -0.143208-0.234037j -0.00371078+0.00448944j -0.00219462-0.0126396j -0.275049+0.316936j 0.196286+0.0606493j 0.0105799-0.292576j -0.458052-0.11081j -0.0789979-0.2538j 0.0503963+0.183806j -0.12489-0.0770583j 0.117954-0.0432675j 0.0570054-0.129811j -0.00734669-0.00685867j -0.0239428-0.0593558j -0.0271766+0.0257495j 0.0286585-0.068331j -0.105323-0.0231364j 0.0280411-0.120367j 0.0642909+0.0170313j -0.104965+0.0251331j 0.00160103+0.00108707j -0.055872-0.0717357j -0.0113874-0.0240358j 0.00467068-0.0198817j 0.0155077+0.0201557j -0.0364274+0.0157546j 0.0424568-0.0663811j 0.00662426+0.04075j -0.0513939-0.0129246j 0.033108+0.0335791j -0.0575401-0.0274155j 0.00394578+0.0103741j -0.00630782+0.00657453j -0.0161335-0.0733973j -0.0167205+0.00929771j -0.030795-0.00113458j 0.0166833-0.00955834j 0.0169894+0.00821298j -0.00126065-0.000274321j 0.00628701+0.0260989j 0.00625139+0.0581261j -0.0157283+0.0198869j -0.0078607+0.0198932j 0.0165103+0.027279j -0.0102732+0.0262248j 0.0237753+0.0129492j -0.00666059-0.0031647j 0.00487941-0.00236696j 0.00856297+0.0120018j 0.0132653-0.00978114j 0.00423687+0.00264726j -0.00161401-0.00168775j 0.0498722-0.0170394j 0.0254899-0.00922889j 0.0232522-0.00634615j -0.0107387-0.000523134j 0.0324569-0.00902046j -0.0186232+0.0132612j 0.0168938-0.0172228j -0.00835782-0.00467394j 0.00399958-0.000357355j 0.00403983-0.00139939j -0.00272492+0.00770145j 0.00660257+0.0132105j 0.0193175-0.0151927j 0.0193841-0.0180806j -0.000369234+0.0152525j -0.0133357+0.0143591j 0.00498854+0.0052439j -0.00310339+0.00208429j -0.0141391-0.00199923j -0.00321235+0.00227844j 0.0154332+0.0023399j -0.0138767-0.00101809j 0.00858504-0.000430586j -0.00903886+0.0147471j 0.00335692-0.00886211j 0.0103235-0.0191249j -0.00469223+0.0127204j 0.0102398-0.00524928j -0.00149513-0.00302483j 0.0225616-0.00230389j 0.00948649-0.0074299j 0.0148288+0.0166699j -0.000107424-0.0110637j -0.0124545-0.0101626j -0.00907644-0.0174034j -0.0034905-0.00640877j 0.00208658-0.0166967j -0.00413611+0.0113405j -0.00879161+0.0101822j -0.000910603-0.0111836j 0.00271028+0.008719j -0.00154461+0.00679251j -0.0303682+0.0111147j -0.000506599-0.00626702j 0.00425422+0.0209013j 0.00353518+0.00585778j 0.0138953-0.00893565j -0.0127782+0.00914508j -0.00868094+0.0166979j -0.0186081-0.0184995j -0.0113738-0.0119772j -0.0345027+0.00594245j -0.000185061+0.0149573j 0.00217119-0.00570899j 0.0172798+0.0318487j -0.0196239-0.00635359j -0.0163038-0.005578j -0.00922399-0.0156952j 0.0102541-0.00935687j 0.000308991+0.00767902j -0.00431533+0.00188321j 0.00285302+0.0113895j -0.00779579-0.0214286j -0.00919955+0.000782823j -0.00737516+0.00521185j -0.00898445+0.00694173j 0.00635457+0.0235246j 0.011376-0.00872143j 0.00404573-0.00986785j -0.0055203+0.0135199j -0.00430473+0.0201117j 0.0101704+0.0131022j -0.00128523-0.00631974j -0.0176266-0.00931225j 0.00569875-0.0056542j -0.0114772+0.00486584j -0.012541+0.00058232j 0.0107203-0.0108263j -0.012971+0.0219316j 0.000476802+0.0085862j 0.00682261-0.00751308j 0.00859348-0.00578296j 0.00514917-0.0175817j -0.0116238-0.00109837j -0.000644142+0.0156473j 0.00742193+0.00951126j -0.000708534+0.00299131j -0.00903964+0.00733824j -0.0138056+0.00573634j 0.0117042-0.00254529j -0.00624263-0.00212982j -0.0230695+0.0100178j -0.0105382-0.0120383j -0.00451614-0.000816959j 0.0144669+0.00448001j 0.00681894+0.0177972j -0.00399587-0.00332113j -0.000490467-0.00932719j 0.00448047+0.0033163j 0.00709551-0.0109139j 0.0127026-0.00160179j -0.00940515+0.00890803j -0.00321325+0.00845453j 0.00262134+0.0102065j -0.000169697+0.00246917j 0.0110081+0.000742938j -0.00620127-0.00464374j -0.00969178-0.00113381j -0.00666864+0.00454467j 0.00154615+0.000618173j 0.00101397+0.00283466j -0.00791158+0.00751242j 0.00622861-0.00614983j -0.0085601-0.0142555j 0.00721051+0.00800548j 0.00182275-0.00352651j 0.00128902+0.00026928j -0.00855684-0.00229169j -0.0104667+0.00501414j -0.00125153-0.00958877j 0.00392343-0.00688831j -0.0208677+0.00153976j 0.0106883+0.00316809j 
