-0.0352637+0.0295719j -0.186511+0.00106319j -0.105474+0.0129013j 0.00822025+0.0101013j -0.261088-0.00102978j -0.132289-0.000784036j -0.112287-0.0258326j -0.0671689+0.011801j -0.12619-0.00910391j -0.0235951-0.00490996j 0.0145056+0.0291575j 0.00170131+0.01672j -0.00283614+0.0181466j 0.00411066-0.025877j -0.0438905-0.0314951j 0.0102646+0.00706623j -0.0047329-0.0427818j -0.06242+0.0464649j -0.0333123+0.0147612j -0.048579-0.0441307j 0.00656641-0.0168917j 0.0653587+0.00820288j 0.0144279+0.00222681j -0.0135571+0.00326519j -0.0178599-0.0134952j -0.00893637+0.00219928j 0.00936837-0.00111274j -0.0385005+0.00424106j -0.00732394+0.014916j 0.0119535-0.00101241j 0.0313702+0.0193907j 0.0136527+0.0113692j -0.0223002-0.0218166j -0.0113386+0.00664304j -0.0194998+0.0083966j 0.0163051-0.00374568j -0.00312277+0.001922j -0.00335012-0.00653645j 0.00285992-0.00148743j 0.00682199+0.0301982j 0.0202638-0.0251196j -0.0111811+0.0468037j 0.00435604-0.0216181j -0.026252-0.00259462j 0.0389864-0.031431j 0.00880031+0.0678489j 0.0174036+0.00582636j 0.0280234+0.00936574j 0.00189015-0.00524505j 0.00757364-0.0149989j 0.0139621+0.00976458j 0.00405584+0.0418227j -0.0205966-0.00512998j 0.0025225+0.0226937j 0.0399751+0.00759117j 0.0207171-0.00484548j -0.000274351-0.0425265j -0.0010415-0.000370094j -0.0237285-0.00964811j -0.0300761+0.0164795j -0.00737683-0.0051739j -0.0025488+0.0103116j -0.0143024+0.00351222j 0.0209597-0.0120026j 0.0310751+0.00727365j 0.00639334+0.0160264j 0.011356-0.00420293j -0.00244321+0.00566809j 0.00380064+0.0015876j -0.00175415-0.00249978j 0.000939222-0.000996352j 0.013943+0.00980682j -0.0159239-0.0251974j -0.0124976-0.0210253j -0.0126662+0.00452882j -0.0207253-0.011555j -0.00971227-0.000773204j 0.000451192+0.00255274j -0.0156252-0.014229j -0.00112476-0.00575644j -0.00448559+0.0222158j 0.00291862+0.00942513j -0.00670389+0.00610868j 0.00645837-0.00240694j 0.00222884+0.000292998j 0.000991275-0.0001127j -0.00286337+0.00839635j -0.00319447-0.00645274j 0.0074931+0.0104165j -0.00925953-0.00698822j 0.00359799-0.00764014j -0.00429789-0.00941738j 0.00590552-0.00471156j 0.0119542+0.00202016j 0.00512611-0.0123984j -0.0111979-0.00440395j 0.00545723+0.0145129j -0.0085469-0.0023869j 0.00462575+0.00936413j -0.00205239-0.000875997j -0.003705+0.00734894j 0.0117514-0.0296111j 0.0221177-0.0373667j 0.0124272+0.00167817j 0.0444645-0.0445328j 0.0217326+0.0122227j 0.00487271-0.056031j 0.0188597+0.000304316j 0.0697466+0.0775772j -0.134141+0.215607j 0.0688289+0.061576j -0.0269395+0.131678j -0.0726345+0.117849j -0.0420488+0.0738172j 
-0.207693+0.00987777j -0.0473373-0.0285469j -0.12025-0.00326719j -0.0337249-0.00227039j -0.0196526-0.0172734j 0.0680731-0.0277053j 0.25072-0.00198512j 0.0945094+0.0131694j -0.110814+0.00583661j -0.00524062+0.0108j -0.00226417+0.00966871j -0.0192282-0.0131762j -0.015865-0.0320489j 0.0247925+0.0492467j 0.0346851-0.000303157j -0.0299482+0.00531171j 0.0704884-0.0485803j -0.0392587-0.0620888j -0.040697-0.0427005j 0.0256802-0.0367413j 0.0357335+0.0035637j 0.00259261+0.000914572j 0.0605722+0.00273646j -0.000283076+0.00329774j -0.0195074-0.0143884j -0.0236877+0.00412801j 0.00237259+0.0100425j 0.00486769+0.00818836j -0.0108608-0.00207751j -0.00119099+0.00111518j 3.23279e-05-0.00618252j -0.0157678+0.00327969j 0.000126247-0.00246511j 0.0101888+0.0153391j 0.0118924+0.0102423j 0.00510951+0.00991353j 0.00405436+0.00128504j -0.00107423+0.00141001j -0.0239816-0.00832034j -0.00620199+0.030755j 0.00375049+0.0171254j -0.00982348-0.000376065j 0.0406187-0.012315j 0.0153963-0.0597343j 0.0069699+0.071497j -0.0305257+0.0242661j 0.0242991-0.0229653j -0.0342461-0.00178918j 0.00861179-0.0154162j -0.0052786+0.00463395j -0.00332439+0.0390719j -0.0256977+0.000538051j -0.0126003-0.0302797j -0.0419774+0.00319811j 0.00313664+0.0154738j 0.0265521+0.0129697j 0.0202857-0.0128663j -0.00584921-0.00398732j 0.0076359-0.0223502j -0.0149472-0.0207538j -0.0155057-0.00882869j -0.0230917-0.0154512j -0.00116923-0.0137881j 0.012583+0.0176914j -0.000987273+0.000719463j -0.00556518-0.00774858j 0.00854826+0.010846j 0.00714064-0.0210864j 0.0054572+0.00554544j -0.0152086+0.00650701j -9.10069e-05-0.00692205j -0.00359513+0.00897649j 0.00900596-0.00519318j 0.00553183+0.00195006j -0.00554922-0.00568447j 0.0231315+0.00856872j -0.00207391-0.0196454j 0.0193842+0.00216067j 0.00754049-0.00675822j 0.000801847-0.00598906j -0.0106604-0.00517496j -0.0186538+0.00456061j 0.00988701+0.00801967j 0.0112317+0.0158378j -0.00273601-0.000214964j -0.00984736-0.00020876j -0.00307408-0.00408217j 0.00786027+0.00359896j 0.00644327-0.00220052j -0.0140533+0.0052406j 0.0256499-0.00522029j -0.00393002-0.00858371j 0.00224568+0.00103086j -0.00753086+0.0292959j -0.00384575+0.0006805j 0.00563318-0.0118811j -0.00875439-0.0237446j 0.00239219+0.00955813j -0.00102592+0.0110378j 0.0147456-0.00550975j -0.0214649-0.0172742j 0.00486009-0.00929872j -0.0261473+0.00336708j 0.0308206-0.053488j 0.0334578+0.0193357j -0.0137403+0.00070752j -0.00117023-0.0452847j 0.00512415-0.017309j -0.108545+0.141809j -0.0609111-0.0952455j -0.0664385+0.192973j -0.0787674-0.034824j 0.0346052-0.0777844j -0.0531278+0.121887j 
-0.110914+0.00860377j -0.0235216-0.013604j -0.0399333-0.000792081j 0.0514745-0.00879513j 0.0827904-0.00172747j 0.012348-0.00140033j -0.126252-0.00646942j 0.0473534+0.00981073j -0.041137+0.00408657j -0.00298296+0.00843168j -0.0145604-0.0272724j -0.0134441+0.0176978j -0.0045501-0.0517235j -0.0132393+0.016168j -0.00413321-0.0178352j -0.00739227+0.068202j 0.0257029+0.0747087j -0.0186171+0.0538915j -0.0116049-0.0253282j -0.00431522-0.0106891j 0.00294781+0.00587287j 0.00441507-0.0105322j 0.0229837+0.00385528j 0.0117538-0.00703845j -0.00955495+0.00382814j -0.000138755+0.00196845j 0.0124293+0.00236295j -0.0161571-0.00365652j -0.00339679-0.000570728j 0.00527456+0.00891696j -0.0121735+0.0213622j -0.000268365+0.00899933j 0.0045621+0.0178723j 0.00651018+0.00641875j 0.026606+0.030908j -0.0160558+0.00532956j 0.0199463-0.0304324j 0.00335431-0.0366826j 0.032182+0.0155413j -0.00678882-0.00348087j -0.0150951+0.0336799j -0.0322283-0.00137893j -0.00146887+0.00274173j -0.0158363+0.0135469j -0.0128461+0.000761989j -0.00459722+0.0175806j -0.0162384+0.00445469j 0.0176518+0.00248843j 0.000953995-0.00551717j -0.0109888+0.00378625j 0.00243498+0.0171211j -0.00781883-0.0030739j 0.00429481-0.013156j -0.0184399-0.00467594j -0.00108447+0.00143164j 0.000765269-0.00200298j -0.00212012-0.00264841j -0.00429817-0.00215406j -0.00182694+0.00175575j -0.0131297+0.00797099j -0.00472353-0.00049234j 0.00160707+0.00125885j -0.00773439-0.0045832j 0.00161849+0.0128906j 0.0122337+0.00875217j -0.000623258+0.000304026j 0.00940402-0.0047281j 0.00566944-0.0013102j 0.00380667-0.00386195j 0.0178424+0.0110104j -0.00548214-0.0129198j 0.0100367-0.00155494j 0.00878285-0.0272253j -0.00746647-0.0036501j -0.00441473-5.93974e-06j 0.0303257+0.0187111j -0.0139207+0.00412938j 0.0139292-0.0307027j 0.0143352+0.0135532j -0.00616409-0.0162259j 0.0162313-0.0152614j 0.010718+0.0110039j 0.00113748-0.0320671j -0.00148082+0.0114154j 0.0289178-0.00751779j 0.0101139+0.00766387j 0.0132077-0.0141857j 0.00596547+0.0232175j -0.0282838+0.00450235j 0.0100197-0.00789189j 0.00220051+0.0200213j 0.0295874+0.00743874j -0.00428526+0.010789j -0.0123213-0.014145j -0.0199665+0.0125583j -0.0171237+0.00405692j 0.00511516+0.0126139j -0.00336111+0.014642j -0.00962653+0.00693537j 0.0198501-0.0065335j 0.0207323-0.0128296j 0.0128175+0.00308915j 0.000705713-0.00797418j 0.00848392-0.00399198j -0.00808793-0.00448445j 0.00415358-0.00397658j 0.00281291-0.00804795j 0.00925004-0.0316958j 0.00220353+0.0291154j -0.0190319+0.00275033j -0.0164941+0.0275517j -0.00886336-0.00377809j 0.00428217-0.00216761j -0.0109236+0.0205103j 
-0.0382834-0.000365413j 0.0288047-0.00777902j -0.00979289+0.00028524j -0.102262+0.00177018j 0.068418+0.00136077j -0.159408-0.00125377j -0.0183468-0.00241671j 0.0256358+0.00193642j -0.00502657+0.00522648j 0.0011032-0.00195968j 0.00828525-0.0106379j 0.0231558+0.0421853j -0.00545031-0.0772226j -0.0261113-0.014999j 0.0106971-0.0227836j -0.0056393-0.151671j 0.0179525-0.0465138j -0.00863771+0.0118169j -0.00717631-0.011367j -0.000780779+0.00170411j 0.00402967+0.00352862j 0.0013876-0.0044755j 0.00540974+0.00077333j 0.00856713-0.00199727j 0.0118057-0.0105935j -0.0251152+0.0149142j 0.0188311-0.00807305j 0.0180911-0.0127757j 0.0111854-0.00670051j -0.0198154-0.0284139j -0.00579071-0.00114459j 0.0198407-0.00771906j 0.00939818-0.0105894j -0.0141902-0.018485j 0.0133298+0.0253421j 0.0220008+0.0169279j 0.0229915-0.0424791j -0.00974844+0.0263264j -0.00389781+0.0318021j -0.0152573-0.0366345j -0.0090415-0.0121855j -0.0284659+0.0112302j -0.0460815+0.00502028j 0.0148151-0.00681107j 0.0131384+0.00472633j -0.00254742+0.010035j 0.00528134-0.000461513j 0.00409404+0.000184911j -0.00375105-0.00179795j -0.00229315+0.00353636j 0.00192631+0.00416756j -0.00351848-0.00481986j 0.00308068-0.00354517j -0.00512092-0.00168445j -0.00401943-0.000249136j 0.00194543-0.0013592j 0.00356632+0.00404145j 0.00378318+0.0059481j -0.0111037-0.0110888j 0.00622484+0.00632726j -0.000791215-0.00400929j -0.0103571-0.000752628j 0.0147693-0.0144769j 0.0173223-0.00163104j 0.000787738+0.00196017j -0.0117368-0.00366933j 0.00481532-0.00763387j 0.000565287+0.00153068j -0.0020539+0.0196207j 0.0122188-0.00184492j 0.00955416+0.00451536j 0.000872718-0.00356095j 0.00207446-0.00391178j -0.00693877-0.00349792j 0.00877929-0.00444226j 0.00377399+0.00357863j 0.00450735+0.0129461j 0.00712102+0.0059082j -0.00245875+0.00366961j 0.00590598+0.0220322j -0.00928656-0.0126772j -0.00104042+0.0176671j -0.00619759+0.00218681j -0.0065838+0.0131878j -0.0145047+0.0135956j 0.00796484+0.00764595j 0.00410212-0.0077227j -0.0152855-0.013443j -0.016362+0.0184033j 0.00185375-0.00422615j 0.0128731+7.2938e-05j 0.00485497+0.0178923j -0.0128351-0.00900174j -0.00686584+0.0072121j 0.0253039-0.00710035j -0.0170909+0.00906034j 0.00683725-0.00130134j -0.0175194+0.0088321j 0.0211713+0.00429422j -0.0107651+0.0214658j 0.00329136-0.0106395j -0.00996314-0.00840554j 0.00029595+0.00328281j 0.00150387-0.0129204j -0.00365205-0.00946178j 0.0116443+0.00529903j 0.000124958+0.00542131j -0.00261527-0.00289667j -0.0112244+0.0150613j -0.00697012-0.0100735j -0.00379569+0.0182095j -0.00632215-0.00140611j 0.0046835-0.00501232j -0.00265775+0.013185j 
-0.0760255-0.0053372j 0.127166-0.0213289j -0.0605162+0.0115891j -0.0253943-0.0224172j -0.0716708-0.00125657j -0.0148187+0.00415573j -0.0858505-0.0081062j 0.079779+0.000457992j 0.00994485+0.0155503j -0.0352755-0.0590364j -0.0264554-0.0162425j -0.00119567-0.0896423j 0.00565176+0.0422292j -0.0249844-0.00434911j 0.0265737-0.0311505j -0.00975844+0.0432243j 0.0208455+0.0248054j -0.0157846+0.0375896j -0.0212215-0.0395513j 0.00200048+0.0185209j 0.0246875-0.0319455j -0.0179486-0.0136437j 0.00897507-0.000803152j 0.0126629-0.00854815j 0.00637978+0.00347982j -0.0176809-0.0324849j -0.0179074+0.00282154j 0.00394849-0.00869128j 0.0264213+0.00412964j -0.0158285-0.00435738j -0.0196037-0.030022j 0.0431808+0.00240005j 0.00806752-0.0361105j 0.0141471-0.0421194j -0.0248931+0.0149685j 0.00344684-0.0145025j -0.00468379-0.00678334j 0.0122497-0.0159257j 0.0115297+0.0223218j -0.000999963-0.00180259j -0.0102968+0.0285949j -0.0169721-0.0110755j 0.00185455+0.00169458j -0.00759653-7.02523e-05j -0.0090485+0.00999695j -0.00533677+0.0209282j -0.000821973-0.00390187j 0.0133959-0.00206359j -0.0187803-6.6843e-05j -0.00344678+0.0142551j -0.00697732+0.00517312j -0.00346865-0.0185624j -0.00485622-0.0145908j -0.016061+0.00240862j -0.0112346-0.00510177j -0.00829886+0.000512152j 0.0144671-0.00368177j -0.0170265+0.0105837j -0.00435215+0.00208737j -0.00246246-0.0044749j -0.00500611+0.00046356j -0.00125736-0.0112714j -0.00214226+0.0191605j 0.00921514-0.00136868j -0.00419174+0.00680319j 0.00432444+0.0174847j -0.0266063+0.00625925j -0.0138042+0.000483787j -0.00850621+0.00362725j -0.0162074-0.0229882j 0.0233582+0.0287723j -0.00851768+0.00533978j -0.0141906+0.022106j 0.00631083-0.00714271j -0.0128039-0.00881445j -0.0129829-0.00406721j 0.00365577-5.12092e-05j -0.0113766+0.0229348j 0.00216127-0.0144434j 0.00311929-0.00925861j -0.02949+0.00321163j -0.0082117+0.0116626j 0.000915761+0.000799443j -0.0160002-0.00732164j -0.00356949-0.00218099j -0.00405806+0.00467332j 0.00212623+0.00579503j -0.00110969+0.00806843j -0.00792784+0.0109614j -0.011786+0.00889985j 0.0137497+0.0006325j 0.00123606+0.00980275j 0.00267305+0.0167971j 0.00541501+0.00285919j -0.00572768+0.0195536j -0.00377604+0.00126916j -0.00502711+0.00471702j 0.00176239+0.00399855j -0.00265755-0.00518875j 0.0142295+0.00238613j 0.0198148-0.00212674j 0.00914954-0.00575018j -0.00397827-0.00610224j 0.00318563-0.00882862j -0.0108847+0.007319j 0.00518654+0.000444044j -0.00793407-0.00625501j 0.0189852-0.0269493j -0.0148249+0.0351221j -0.011497-0.0300978j -0.0245194+0.0238869j -0.00736685-0.0228685j 0.0117739-0.021132j -0.00181019+0.0241459j 
0.0329141-0.00410661j -0.0552957+0.0191897j 0.0187944-0.00632166j -0.00152434+0.0177015j -0.00194237-0.0147513j 0.0099114+0.0141743j -0.0194679-0.0227395j -0.0810043-0.0168359j -0.00414354-0.0113638j 0.00558005+0.0166658j -0.0254362+0.0350353j 0.010063+0.0358478j 0.0124208+0.0408687j 0.00938436-0.0654589j 0.0449638-0.0267273j -0.0173026-0.00565596j 0.055224+0.0246438j -0.0519517+0.0404283j 0.0136929+0.0481346j 0.0718652-0.00848746j 0.0217951-0.016597j -0.0178371+0.021424j 0.0130683-0.0119542j -0.0284436+0.023029j -0.0152768+0.017708j 0.00481637+0.00520904j 0.0159641-0.028598j 0.000509359+0.032962j 0.0167935-0.0144053j -0.00767042+0.0161162j 0.0124797+0.0247888j -0.00644692-0.00726037j 0.00681748-0.022712j -0.00514608+0.00402398j -0.00209252-0.0113286j -0.0209638-0.00478489j -0.0113236+0.00763515j 0.0125344+0.00226169j -0.00696197+0.004951j -0.00996005-0.0301637j 0.0029523+0.0234598j -0.0019499-0.0144014j -0.0181895+0.0180166j 0.00442812-0.0177599j -0.00280495+0.041348j -0.019609+0.0467616j -0.00477072-0.0281602j 0.00966771+0.00131448j 0.0191702-0.00153735j 0.0177546-0.0173643j -0.0153315+3.27934e-05j -0.013677+0.00067302j -0.00902599+0.0101979j -0.000503912+0.00362194j 0.00326417+0.00956695j 0.0110329+0.0123653j 0.0126697+0.00312151j 0.000814543-0.00564818j 0.0177204-0.0104645j 0.00783478-0.0145339j -0.000778014-0.00131771j -0.00361771-0.000592324j -0.0122665-0.00402281j 0.0193949+0.00852401j 0.00176432-0.00369934j -0.00902197-0.004824j 0.0109117-0.000716712j -0.0111608-0.000592924j 0.00101259-0.00551414j 0.00263698-0.00102526j 0.0122836+0.00649987j -0.0253734-0.00376121j 0.0149705-0.00995939j 0.00220967-0.00658186j -0.00287415+0.00271305j 0.0125839-0.0107368j -0.00756606+0.00130393j -0.0177093-0.00777997j -0.000302087-0.00473761j 0.000591908+0.00433873j -0.00194792+0.023329j 0.00257983-0.00479855j 0.00401394-0.00840218j 0.00816305-0.0112478j -0.000641168+0.0119894j -0.0160173+0.000446972j 0.00920646+0.00499941j -0.00554872-0.0047034j 0.00319227+0.0017719j 0.00749913-0.00431096j -0.0103416+0.00501368j 0.00264958-0.00449674j 0.0102884-0.00858055j 0.00147742-0.00435814j 0.00274272-0.0024636j -0.00624534-0.00422523j -0.00604803+0.00580241j 0.0077268+0.0034755j 0.00965795-0.00601669j -0.000644481+0.0109783j -0.0164815+0.00511176j 0.00257393-0.00122155j -0.0239677-0.0265974j -0.00601005-0.0471887j -0.0190096+0.0229608j -0.00815794+0.00857528j -0.041681-0.00664671j 0.0108314+0.00285487j -0.0900768+0.0904159j -0.0212924-0.132963j -0.0300341+0.0710279j -0.0266684-0.0585026j 0.0306704-0.0707558j 0.0251865+0.0795492j 
-0.0644827+0.027887j -5.344e-05-0.00950749j -0.0450889+0.00831279j 0.0117937+0.00309762j -0.0438968+0.000836017j -0.00479929-0.00746188j -0.115557-0.00427286j 0.0312866+0.00941653j -0.0881276-0.0164829j -0.0618668-0.0125221j -0.0403687+0.00232882j 0.0213495+0.0111427j 0.0209927-0.010899j -0.019309+0.0119294j 0.020959+0.00483652j -0.0126312-0.00566728j 0.01291-0.0296111j 0.0446112+0.0136423j 0.074396-0.0205576j -0.0213559-0.0576826j -0.0355585-0.012648j -0.0618717+0.0289554j 0.00720341-0.00452264j -0.0194639+0.00932098j -0.013476-0.00170944j 0.00163092+0.00429224j -0.00465077-0.00352471j 0.00090454-0.0123974j 0.0168023-0.0251344j -0.00383143+0.0120422j 0.00705889+0.00938185j -0.00516388+0.00519423j -0.00245523+0.00544695j -0.000801037-0.0056943j 0.00377188-0.021713j 0.010266+0.0239065j 0.00105907+0.0111889j -0.0156886+0.00773454j 0.00936813+0.0219812j 0.00725782+0.0117072j -0.0171695+0.00761714j 0.00872545-0.0104827j 0.0149007+0.0023555j 0.0111885+0.00701852j -0.00121409+0.02453j 0.00434595-0.0341422j 0.0106992-0.0033054j 0.0117889+0.000843481j 0.00658081-0.0175882j -0.0299941+0.00954562j -0.0215196+0.0164233j 0.0135181-0.00152782j 0.00394179+0.0118014j -0.00627225-0.0123129j -0.0124717-0.00390607j 0.00657214+0.00248226j -0.000314125+0.000828645j 0.00430638+0.00739989j 0.0281152+0.0125251j 0.0105341-0.00247424j -0.00229578-0.0085609j 0.00687206-0.00574198j 0.000970812-0.00355447j 0.00265533+0.00988122j -0.000955511-0.00244942j 0.0122388+0.000662583j 0.00294466+0.00454054j 0.0121868-0.000746594j 0.00483758+0.00097625j -0.00535021-0.00198482j -0.0103524-0.00633175j 0.000176348-0.00238466j 0.00691828-0.00712654j 0.000276399-0.00139235j -0.00082716-0.00542954j -0.000142552+0.00241114j 0.00765897-0.00683562j 0.00499355-0.000271029j 0.00181073-0.00681977j 0.00995281-0.000878821j 0.0050084-0.0113468j -0.00190825+0.00637732j -0.0107464+0.00976118j -0.0132584-0.00414178j 0.00675668-0.00186543j -0.00315187+0.00282292j -0.00597154+0.00786107j -0.00808312-0.0118799j -0.0122977-0.000305332j 0.000190333-0.000979861j -0.003127+0.00477412j -0.00988833+0.00116386j 0.0133337+0.0171167j 0.000497813-0.0179946j 0.0197393-0.00239203j 0.000684204-0.0130446j -0.0112147-0.00924352j 0.012445-0.0033118j 0.00392716-0.00825037j 0.0189423+0.000818219j 0.0106982-0.000260703j 0.0114454+0.00698253j 0.0038533+0.0356566j -0.0395465-0.0171699j -0.00117712+0.0345115j -0.0240203-0.00590757j 0.000734419+0.0113045j -0.0142776+0.00237215j -0.000767365-0.103335j 0.0737924-0.0797576j -0.0341595-0.108807j 0.0194101-0.0610969j -0.0315633-0.0694243j 0.0333404-0.0667185j 
-0.255427-0.00921473j -0.0202886-0.00502674j -0.24229-0.0103108j -0.0755437-0.000987195j 0.184728-0.00709952j 0.374438-0.00284449j -0.532102+0.00826104j 0.109416+0.00509622j -0.0915542+0.00626278j 0.0105031+0.0145682j -0.0232547+0.0234356j -0.026083-0.00726096j 0.001763-0.0107926j -0.0238528+0.0100015j -0.0051001-0.00475276j -0.0113382-0.00779938j 0.044127+0.00704211j 0.112651+0.0142315j -0.0182538-0.00328571j 0.0436628+0.00561541j 0.0210464+0.00801709j 0.0191852-2.8961e-05j 0.0639611-0.000542568j 0.0246605-0.00142505j 0.0290342-0.0126116j -0.0370449+0.00866791j -0.0361664-0.000401665j -0.0100781+0.0371873j -0.031365+0.00819986j 0.0230273-0.00211918j 0.00933975-0.00191586j -0.0254552-0.0133507j 0.0123431-0.0253971j -0.00896231+0.0122046j -0.00876624+0.0263986j 0.0288334-0.00319072j -0.0104038-0.01172j -0.00972346-0.0112691j 0.0564632+0.0153457j -0.0266059+0.0207271j -0.0288366-0.0206138j 0.00588735+0.00185767j 0.0159848-0.056339j -0.0159073+0.0216023j -0.00645464+0.0266464j 0.0123747-0.0554814j 0.00661172+0.052754j 0.0144433-0.0370219j 0.0164098+0.0102334j 0.0113438-0.0177824j -0.00681373+0.00650784j -0.0262613-0.0149006j -0.00264537-0.0371785j -0.0425633+0.00228214j -0.00683789+0.0174512j 0.00347869+0.00539109j 0.0103405-0.00819723j -0.00670377-0.0053911j -0.00398803-0.0141556j -0.00082458+0.0114624j 0.000178138+0.00124466j -0.0123161-0.0209204j 0.0144847+0.00380443j -0.00301283-0.000797554j 0.000149791-0.0107512j 0.0159232-0.00801666j -0.00487866+0.00689565j 0.0314581-0.00513483j -0.00623152+0.0032509j -0.0125562-0.00300848j 0.00212897-0.00239106j 0.0243282+0.00592158j -0.0204356+0.00504607j 0.00724375+0.0138105j 0.0108926+0.00481379j -0.0114728+0.00181786j -0.00490405-0.0058612j -0.0179622+0.00706849j 0.0105675-0.00364041j -0.00491693-0.00509709j 0.0141642-0.00319534j 0.0251593-0.0164749j -0.00089587+0.0044999j -0.00904057+0.00175437j 0.000342936+0.00386324j -0.00602914+0.00108044j 0.0279418-0.0145332j 0.00409974+0.0199698j -0.00441028+0.0123818j 0.0180443+0.0108203j 0.0239077+0.00549911j 0.00127536+0.0126648j 0.0023048-0.0157591j -0.00344188-0.00762594j -0.0137548-0.0072986j 0.0183162-0.00309264j -0.00907541-0.0230812j -0.0358231+0.0202179j -0.0109352+0.0181313j 0.0224859-0.0252016j -0.000720345-0.0504494j 0.015553-0.0439011j -0.0150956+0.0213108j -0.00533483+0.0187742j 0.0137265+0.0197652j -0.00856485-0.0214592j 0.0654284-0.0444582j -0.0225921-0.0986437j 0.0641831-0.0523596j -0.0237169+0.00648991j -0.0676895+0.034764j 0.0101722+0.0032889j -0.00522348-0.0140643j -0.0240732-0.00751206j 
-0.299881-0.0126227j 0.248967-0.00434564j 0.492206-0.0115106j 0.522397-0.00262417j -0.361583-0.00529445j -0.180913-0.00255385j -0.16219-0.000286993j 0.100164+0.00111008j 0.0180763+0.00546576j 0.0154393+0.0130005j -0.0843808+0.00280182j -0.0165104-0.00979262j 0.0212991-0.0118484j -0.0560643+0.00317082j -0.00417776-0.00454156j -0.00271356+0.00343991j -0.0199981+0.00327671j -0.00664551+0.00551394j 0.00864119-0.00639333j 0.0306317+0.0043932j 0.00350591+0.00438128j 0.000423461+0.0101543j 0.0344342+0.000733134j 0.0680176+0.0142211j 0.0499754-0.000847544j -0.000210443+0.0180509j -0.0314789+0.0021176j -0.0358309+0.0399834j 0.0219638+0.0119545j -0.0179454+0.000718593j -0.00024398+0.0151578j -0.00963144-0.0211058j -0.0251536+0.000234029j 0.01366-0.0225199j -0.0422284-0.0216739j -0.013741-0.00565081j 0.027438-0.0389435j -0.036357+0.00605199j 0.0271393+0.0366514j 0.00735421+0.0396137j 0.00420777-0.0280499j -0.00684671-0.027097j 0.0142397+0.0163401j -0.00649473-0.00196097j -0.0155839-0.017132j 0.000225125-0.00487934j -0.00490694-0.0148737j 0.000907887-0.0104905j 0.0141982-0.00350679j -0.00318775-0.0209709j -0.0176599+0.0066921j -0.00969726-0.0292069j 0.0077623-0.00867688j -0.0181818-0.0152974j -0.0369754+0.00994889j -0.00249627-0.0155309j -0.00490638-0.00273909j -0.0116857-0.0105019j -0.0176321+0.000311962j -0.00548639+0.00839918j 0.0273668+0.0117985j -0.00787846-0.0122916j -0.0222102+0.00805417j 0.0116163+9.68819e-06j -0.00672857-0.0105645j 0.0303476-0.00174594j -0.00363672+0.00071056j 0.00550503+0.010947j -0.0122721-0.00480547j -0.0164078-0.00615418j -0.00259636+0.00420243j -0.00456782+0.00422759j 0.00260658-0.00542474j -0.0237756+0.00997142j 0.0127854+0.0114281j 0.000168363+0.00194532j -0.00169994+0.0017233j -0.0189956+0.00401457j -0.0334455+0.00145528j 0.00452225-0.00787571j 0.00443764+0.00105839j 0.0158303+0.000713908j 0.0142749+0.0113091j -0.00434398-0.00915708j 0.00298765+0.00791358j 0.01674+0.00499924j -0.0177631-0.0067208j 0.00652629+0.0105931j -0.0250995+0.00797166j -0.012788+0.0166863j -0.0089128+0.00206393j 0.00261875+0.0173552j -0.0113463+0.00898523j -0.00298002-0.00773184j 0.02152+0.00993297j 0.00374865-0.0206545j -0.00153804-0.00458076j 0.0165254+0.00399356j -0.010298-0.0115583j 0.00175221+0.00221437j 0.0418551-0.00546182j -0.00918325-0.0194906j -0.0117915-0.0156367j 0.000732487+0.0151775j 0.00972816+0.0182439j 0.0151142-0.00722814j 0.0118356+0.00688239j 0.0461606-0.0599298j -0.00150103+0.0182616j -0.0113833-0.0152033j -0.0312699+0.020104j 0.0213041-0.0295095j 0.0160537-0.0171001j 0.0129413+0.0143775j 
