0.104613+0.0788126j 0.0320624-0.0291247j 0.0131222+0.0581552j 0.0563689-0.120513j -0.0702531-0.0331867j -0.0389899-0.101275j 0.139383+0.053235j 0.159422+0.00338806j -0.0145222-0.00902385j 0.0198602-0.0289977j -0.0117393+0.176689j -0.0421795-0.0734323j 0.0914556-0.0782178j -0.0211391+0.0736555j 0.0437159+0.106275j 0.0677672+0.00269958j 0.0374276-0.0221621j 0.0190927-0.0944265j -0.0070407-0.023896j 0.0455238+0.00249j 0.00775263-0.0336873j -0.0102706-0.00364237j 0.0524196+0.0559565j 0.108246-0.0341921j 0.00961972+0.0476004j -0.0290397-0.00998001j 0.0624895+0.0869331j 0.0742419+0.110944j -0.0573749+0.0217028j 0.0356561+0.00908717j -0.0127995+0.073595j -0.0259973+0.0815037j -0.0709069-0.0404372j -0.0401071-0.0607089j 0.0248712+0.0168513j -0.00457333-0.00555201j 0.0264583+0.00237272j -0.0426284-0.0268449j 0.025648+0.0286902j -0.00977905-0.000813561j -0.0228897-0.0112532j -0.0382373-0.00847721j -0.030326-0.0544594j 0.0157496+0.0235944j 0.017163-0.02297j -0.0118277+0.002873j 0.0260883+0.0152542j 0.00100891+0.0202152j 0.0122564+0.0288076j -0.0153055+0.0210492j 0.0182417+0.0222354j 0.0248748+0.0261353j -0.00735705-0.0364029j -0.0120077-0.00201242j -0.0594201-0.0432706j -0.0533351+0.0146489j 0.00545339-0.019979j 0.00249115+0.0105368j 0.00709089-0.00140218j -0.0431983-0.0733359j -0.0298474-0.0751061j -0.0197804-0.00318116j -0.00189441+0.0619079j 0.0219671+0.078863j -0.0820467+0.0476232j -0.01129+0.0107839j -0.0395666+0.000220334j -0.0160935-0.00472238j 0.0130395+0.0688388j 0.0587592+0.00631812j -0.118708-0.0408678j 0.0263443+0.00826031j -0.0161637-0.0367147j -0.0746429-0.0695809j -0.0372704-0.0495683j 0.0551341+0.0418442j -0.00668965-0.0337495j -0.00187397+0.045195j -0.00458464+0.0643809j 0.0110408+0.017003j -0.0169484-0.0473695j -0.0500149-0.0293803j -0.0034698+0.0438198j 0.00383596+0.00417025j 0.00650969+0.0213799j 0.0346789-0.00867816j -0.0218794-0.00292076j -0.031552-0.0121399j -0.00319903-0.0381244j -0.0054959-0.0123559j 0.0280701+0.000628286j 0.0104313-0.0155591j -0.0315349+0.00451857j 0.0254621+0.0055248j -0.0143513-0.0070444j 0.00527076-0.0433463j 0.00209911-0.00211596j -0.0302491-0.0241448j -0.0330256+0.00451238j 0.00997443+0.00327795j 0.00729535+0.00356637j -0.00683967+0.00141575j 0.00941259-0.0255632j -0.0238157-0.00144867j -0.000849441+0.0323478j 0.00249988-0.0123372j 0.000619087-0.0039798j 0.00161017-0.018028j 0.0337104-0.0125744j -0.0246694-0.00151161j -0.0030379+0.000861175j -0.0345685+0.00466213j 0.00560759-0.0352652j -0.0119764+0.0181431j 0.0129194-0.00688359j 0.00528657-0.0204472j 0.0184769+0.00142296j -0.010202-0.0051887j 0.0187498-0.00336051j -0.00953416-0.0201232j -0.00200618-0.00618519j 0.0224962-0.0176314j 0.0133509+0.00371135j -0.0047434+0.0189316j -0.01672+0.0171922j 0.00658753-0.00167667j 0.0068572-0.0130685j -0.0115265-0.017255j 0.0127262-0.00104609j 0.00370479+0.00278482j 0.00640473+0.0171348j 0.00979892+0.0120984j 0.00667261-0.0106772j -0.007489-0.0155904j -0.0227668-0.0260664j -0.00319046-0.0259666j 0.00124173+0.00868301j 0.0260601-0.00159406j 0.0152693+0.00786681j 0.00314456+0.00485653j -0.0113759-0.0209594j -0.0223803-0.0209588j 0.0166791+0.00811073j 0.0208533+0.000488118j -0.0404666+0.00107133j -0.0258505-0.000791419j 0.0392021+0.0179616j 0.0392557+0.0434299j 0.0476676+0.0211506j -0.0188149-0.047259j -0.0384137+0.051031j 0.00602622-0.0167561j -0.0343028+0.0638464j 0.0385708+0.0357229j -0.0507197-0.0367063j 0.0802589+0.00932087j -0.119215-0.0727029j 0.0432544-0.074427j -0.0223214-0.023038j -0.0817648+0.0832306j 
0.0125946-0.0349082j -0.104999-0.104563j 0.00526232+0.110701j 0.0586849+0.0166395j 0.0198906+0.0886582j -0.0218934-0.0657099j -0.0199144-0.072122j -0.0396057-0.0892228j -0.0537255-0.0737359j -0.0353969-0.0729346j 0.0889613+0.0390629j -0.133263-0.117032j -0.184793-0.0840507j -0.0152313-0.0678966j -0.0194453+0.0511387j 0.033696+0.0761518j -0.0184991-0.0546735j -0.00985969+0.0367642j -0.0249489+0.00266676j -0.0325297-0.0801262j -0.0316248-0.0250232j -0.0138705-0.0289649j 0.0220789-0.00804406j -0.136212-0.102903j 0.0367524-0.0339036j -0.0351074+0.064267j 0.00107869-0.0350445j 0.126383-0.00808022j 0.0269275-0.015093j 0.0518548+0.0298729j -0.02809-0.052003j -0.010366+0.0766612j 0.0628062+0.0408178j 0.013199+0.0016753j 0.0183255+0.0264055j 0.00844529-0.0390238j 0.0107505-0.00103798j 0.00541606-0.0396268j -0.0174624-0.0406642j 0.000431694-0.0275821j 0.015328+0.0272346j 0.0010649-0.0113814j -0.0329198-0.0320577j 0.000585012-0.0306964j -0.0215651+0.00448293j -0.00161369-0.00223543j -0.0190541-0.0109123j 0.0183083+0.0260555j 0.00698627+0.00382177j -0.0171894+0.00220368j -0.0223625-0.00962536j 0.0031208-0.0164357j -0.0490957-0.0208093j -0.0157446-0.008834j -0.0188322+0.015781j 0.035894+0.064847j -0.0155409-0.0430322j 0.0241728+0.00962517j -0.0219887-0.0380721j -0.0450202+0.00456062j -0.0621385+0.00541908j -0.00175251+0.0452387j 0.0900784+0.0529799j 0.0592416+0.0301732j 0.0112083+0.0492768j 0.0512911-0.00721937j 0.00450106+0.0415887j 0.0103913-0.0357797j 0.110002+0.0863313j -0.028159-0.0343333j 0.0533819+0.137844j -0.0166808+0.00287405j -0.00741597+0.0351531j -0.0320684+0.0468593j -0.0563811-0.0127779j 0.0166861-0.0101345j -0.0663059-0.0665131j -0.031033-0.0394926j 0.0133282+0.0109216j 0.0227975+0.0400954j -0.0545343+0.00771318j 0.0414621+0.0342888j -0.0171749-0.0121757j -0.0201653-0.0531754j -0.0210553+0.0359899j 0.0171753-0.0415077j -0.0162423+0.0377634j 0.01906+0.00937959j 0.00151969+0.0116861j -0.0274664-0.0545874j -0.0101448-0.00750773j -0.0275222-0.0228369j 0.014152+0.00466546j -0.00167328-0.00936115j -0.00192525+0.0231981j -0.00401608-0.0176317j 0.00489755-0.00542327j 0.0195768+0.0315191j 0.0166306+0.01013j -0.000505823+0.0160588j 0.00439153+0.00682344j 0.00628572+0.0028042j 0.000142045-0.0202409j -0.00477652-0.0111322j 0.0395953+0.0149802j 0.0109817+0.0162915j -0.00105958-0.00160434j -0.0143356-0.0204367j -0.00582903-0.0160048j -0.00155855+0.00178699j 0.00102039-0.0044414j 0.0167202+0.0213309j -0.0226736+0.0102146j 0.00490182+0.00271853j -0.0118645-0.00785675j 0.00631449+0.0199719j -0.018397+0.00686651j -0.0162308+0.0126856j -0.0215751-0.0163523j 0.0121621-0.00838547j -0.00423627+0.00443274j -0.0108697-0.00333793j -0.000241641+0.0119567j 0.0296108+0.0153436j -0.0118373+0.00549606j -0.0108125-0.0217089j 0.00473921+0.00886165j 0.000383698+0.00566533j -0.00982347-0.00943189j 0.00425275+0.00858264j 0.0405457+0.00614729j -0.00216755-0.0194647j -0.0159849-0.0191877j -0.00254553+0.00229373j -0.0147191-0.000448667j -0.00140575+0.00401162j 0.00106342+0.00621662j 0.018949-0.00561312j -0.0156048-0.0286454j 0.0026058-0.0265599j 0.00201211-0.0139428j 0.0221923+0.0150562j 0.0296807+0.000722871j -0.0372086-0.0184731j 0.0242766-0.00148394j 0.0232877+0.0364925j 0.0201456+0.0175997j -0.0181265-0.0301818j 0.0186571-0.0477023j -0.0288062-0.0235048j 0.031123+0.0298314j -0.0415381+0.0517369j 0.0235355+0.0152344j 0.0877871+0.0183724j -0.0598481-0.00170135j -0.0402805-0.0419453j -0.00823493+0.0734355j -0.12292-0.0985029j 0.0693923-0.0741059j -0.0129586-0.00973084j 
0.0692973-0.0143461j -0.0101117+0.00469944j 0.107121+0.0244787j 0.000145967+0.230225j -0.1173-0.0406544j -0.111196+0.0312591j 0.133674-0.00431064j 0.127177-0.00202531j 0.0432076-0.0567666j 0.000861869+0.0149925j 0.0562885-0.0142496j -0.0116106-0.0674777j 0.105203-0.0443568j 0.0353711-0.0173154j 0.0458349+0.0616043j -0.0129742+0.106316j 0.0326967+0.035828j -0.0177795+0.0150884j -0.0412062-0.0461704j 0.00672323-0.0185175j -0.0156291-0.0400254j 0.0117552-0.00648215j -0.0045193+0.0287257j 0.0144418-0.0593005j -0.00968603-0.0209143j 0.00258028-0.0372202j -0.0336024-0.0853804j -0.0529659-0.048116j -0.00703213+0.025592j 0.0288889-0.00247137j 0.0367056-0.00528222j 0.0046811-0.028383j -0.0259622-0.0168799j -0.0105106+0.00319988j 0.0159844+0.0274621j 0.0148594+0.027179j -0.0147598+0.0252348j -0.00146551-0.00984541j 0.00817382-0.00366952j 0.0401709+0.00214253j -0.014637-0.00754987j -0.0180009+0.00883992j -0.0234658+0.00614541j 0.00755313+0.0134838j 0.000897675-0.00608025j -0.023173+0.000823684j 0.00480834-0.00783535j -0.0519414+0.00488389j 0.0103396+0.015527j 0.0203409-0.0164179j 0.0409385-0.00138208j -0.000881538+0.0124352j -0.0102002-0.00560652j -0.0158734+0.00617968j -0.0116802+0.00118692j 0.00398783-0.0279465j 0.00452826+0.00898175j -0.00645174-0.00760954j 0.0405662+0.00665701j -0.021468-0.0111606j 0.0225753-0.0189234j 0.013314-0.0179711j -0.0166538-0.00244839j 0.00578198+0.0213877j 0.0121213-0.0205755j -0.0283124-0.00726531j -0.0155436+0.00863996j -0.0216029-0.00560209j 0.0267682-0.0196105j 0.00125062+0.0152908j -0.0254317-0.00243238j 0.0198269-0.0161695j 0.000635814+0.0154374j 0.0191032-0.0118934j 0.02511+0.0141229j 0.00959006+0.00506529j -0.00187221+0.000261517j 0.0162833-0.00791134j -0.00781902+0.00794857j -0.00363199+0.00242487j 0.00724684-0.0167346j -0.0292652-0.00767452j 0.000522253-0.0115212j -0.00541522-0.00545809j 0.00911245-0.0163568j -0.00206404+0.0208733j 4.39535e-05-0.0134216j -0.00246548+0.00354743j -0.00293785-0.0039558j -0.00330735+0.00275446j 0.00025182+0.00855268j 0.0181128+0.00657281j -0.000248476-0.00667846j 0.00994429+0.00737886j -0.0077397-0.00518782j 0.00071245+0.00319792j -0.0162797+0.00927052j -0.0103731+0.000922215j 0.00159683-0.0178092j 0.000518321-0.0135833j 0.00540663-0.0171967j -0.00628714+0.00771101j 0.00975728-0.00312693j -0.002612-0.0111467j -0.00405884+0.00112378j 0.00536455+0.00372338j -0.00264348-0.00695556j -0.0158862+0.00177249j 0.00643248-0.00364058j 0.0105212-0.00095686j -0.0137389-0.00597963j 0.000321998+0.00310409j -0.00270828+0.00146445j 0.00470459+0.000750204j 0.0184109+0.0227098j -0.0152388+0.0150348j 0.0116695-0.0175293j -0.0106032+0.000687524j 0.00512674+0.00799204j -0.00468887-3.80159e-05j -0.0118801+0.00595186j -0.00673748-0.0152421j 0.011098+0.00769565j -0.0177046+0.00524481j -0.00833449-0.00940109j -0.0135803+0.0116822j 0.00963379+0.0164133j -0.0180714+0.00228291j -0.0109294-0.00124743j -0.00488964+0.0106102j -0.00318248-0.000315476j 0.00251996-0.00919525j 0.00151093+0.0112845j 0.00544912+0.00269891j 0.00544917+0.0184564j -0.0032978-0.00014372j 0.0109071-0.00576615j 0.0105227+0.0137455j 0.0150416-0.00258761j -0.00510848-0.00517965j -0.00809692+0.000859836j 0.00302248-0.0012816j -0.00977256+0.00466569j 0.0139727-0.0069081j 0.00497422+0.0138389j -0.00848959-0.0116535j 0.00849377+0.0123647j -0.00490864-0.0101504j 0.00690723-0.00254067j -0.00875347-0.00501312j 0.00187486-0.0168275j 0.0184645-0.0204309j 0.00378052-0.0169964j -0.0102512+0.0153959j 0.00768882-0.00188211j 0.0183373+0.010138j -0.00124448-0.00914721j 0.0261028+0.0230471j -0.0173555+0.0315606j 0.00872955-0.00144992j 
0.0586375+0.0116848j 0.0472223-0.00034123j 0.066092-0.0892832j -0.164927-0.0729633j -0.0227325-0.12392j 0.0588489-0.0821704j 0.0369671+0.274619j 0.0996536+0.301722j 0.234846-0.028166j 0.0469578-0.00403719j 0.176714+0.0109229j 0.0138518-0.207205j -0.194893-0.103477j 0.0563366-0.052959j -0.0328825+0.0257077j -0.0437485+0.0456957j 0.030989+0.0492352j 0.00885401+0.0419735j -0.0200786-0.0154958j -0.0210857+0.0309911j 0.0143583+0.0175588j 0.0550645+0.00721823j -0.0976187-0.0120005j -0.0318558+0.0566905j 0.052311+0.00287552j -0.00465464-0.0139818j 0.0596162+0.0323582j 0.0893691+0.0601777j 0.0116629-0.0227469j -0.00540026+0.0059288j 0.068349-0.0230787j -0.0120132-0.0356412j 0.0265482-0.0493051j 0.0124773-0.00865254j -0.021072+0.000214496j 0.016607+0.00243412j -0.0123527+0.0236498j -0.00157305-0.0370183j -0.0106614+0.0271996j 0.0150539+0.00190776j -0.0211316-0.0217522j 0.00429123-0.0287298j 0.00286762-0.0160823j -0.0194733+0.0274299j -0.0265719+0.0315907j 0.00774849-0.00788j 0.0218662+0.00858273j 0.0214494+0.00838867j -0.00363625+0.00645154j 0.0128872-0.00123777j 0.0390939+0.0415362j 0.0134635+0.00723949j 0.00213902+0.00591911j -0.0148013-0.0185782j -0.00779794-0.0322688j -0.000509431-0.0112631j 0.000279868+0.0188841j 0.0294225+0.0233288j -0.0384337+0.000568842j -0.00830355-0.0423208j 0.00122615+0.015869j 0.020203+0.0031072j -0.0230727-0.00269743j 0.0182542-0.0078644j 0.0775383-0.0226353j 0.0177835-0.00421737j 0.00226101-0.0115974j 0.0583004-0.0103953j -0.0143978+0.0125149j 0.0137748-0.0500229j 0.0168883+0.0304961j -0.0207633+0.0160822j -0.0170805+0.0145866j 0.016527-0.00771976j 0.0213114-0.0016864j 0.0194616+0.01603j 0.0301637+0.0164226j 0.0150006-0.0309831j 0.0111952-0.0131454j -0.000718666-0.0011857j 0.00622046+0.00969912j 0.00753596-0.00729655j -0.0044731-0.0237277j 0.00785506+0.00111018j 0.00104942+0.00647783j 0.00114425+0.0190429j -0.0048503-0.0139156j 0.0266059-0.00597605j 0.00113526+0.00517102j 0.0111635-0.00219021j -0.033433+0.0230604j 0.0142485+0.011194j 0.0167603-0.0224706j 0.0101468+0.012538j -0.00379486-0.0145318j -0.00614297+0.0199453j -0.0124197-0.00665029j 0.0176429-0.00277061j 0.022773-0.00650028j -0.00622152+0.000444642j 0.00026983-0.00433874j 0.000656711-0.00222567j -0.000695761+0.0106777j 0.0283529-0.0222319j 0.0235998-0.00611916j -0.011766+0.00508453j 0.00199452-0.0130652j -0.0188063-0.00972967j -0.0243249+0.0106163j 0.00600137-0.00250345j 0.0134217+0.00836088j 0.00617925+0.000603861j -0.000975189+0.0172847j 0.0117825-0.0164128j -0.00947667+0.0142406j -0.0188395-0.00232218j 0.00685606-0.00254621j -0.00524968-0.00731741j 0.000692769+0.017297j 0.00099621+0.00476728j -0.003079-0.01829j -0.0156169+0.00848653j 0.00327283+0.00888945j 0.00204157+0.0169149j 0.00623417-0.0212388j -0.0134343-0.00197686j -0.0175004+0.00168146j 0.0173877-0.00614305j 0.00763998-0.00499349j 0.00024276+9.66371e-06j 0.00994975+0.00621171j 0.0145919+0.00843663j 0.00174205-0.00320448j -0.00633643+0.0150039j 0.00132586-0.00633472j 0.00219275+0.00306896j -0.00498588-0.0021945j -0.0232502+0.00226649j 0.0100014+0.021383j 0.0119218-0.00491531j 0.0175985+0.0062785j 0.00195716+0.00583837j 0.00590417+0.00366591j 0.00285059+0.00777483j 0.00218595-0.0122699j 0.0166791-0.00710163j 0.0280414+0.0216039j 0.0119112+0.0247457j 0.0230893+0.00497922j -0.0176125-0.0181049j 0.0147838-0.00899951j -0.0168344+0.0179226j 0.0398846-0.037377j -0.0279446+0.0178468j 0.0129536-0.00641285j -0.0234856+0.0072529j 0.0177512-0.00284887j -0.0361231+0.013078j 0.0278538+0.017235j 0.0349999-0.0529467j 
0.0386293+0.00254539j -0.00189404+0.0445253j -0.105509+0.120169j 0.065114+0.407331j -0.0225539+0.0433755j -0.0795544+0.269246j -0.0657684-0.147087j -0.0470597-0.196509j 0.0784948-0.0839565j 0.0192012+0.058481j 0.0494047-0.19467j 0.0992603+0.267966j 0.246623+0.0184417j -0.0187359-0.0214304j 0.0151461+0.0324824j 0.00906895+0.0272063j 0.0191362-0.015499j -0.0366885+0.0127255j -0.0452551+0.0147271j -0.0260913+0.00830794j -0.0290989+0.00623177j 0.0208547-0.0258672j -0.00439799+0.0344453j 0.0187816+0.00573725j 0.0475451-0.00140166j -0.0247215-0.0277294j 0.0342339+0.0218283j 0.0345461+0.0195698j -0.00115091-0.00681168j 0.0201112-0.00979003j 0.012645-0.00289623j -0.00975242-0.0232586j -0.000435285-0.0212668j -0.0103042-0.00789545j -0.00486283+0.0319486j 0.00507948+0.0225824j 0.0305172+0.0349655j -0.00764906-0.0248562j 0.0024017-0.00749761j -0.0151612-0.0231038j -0.0160439+0.00618203j 0.0162867-0.0213502j -0.0229739+0.00800176j 0.00701004+0.0362876j 0.00190838-0.0157271j -0.014618+0.0032029j -0.000268869-0.0231529j 0.00952201-0.0131465j 0.0474943+0.0195302j 0.00963564-0.0307268j 0.0150103-0.00116571j 0.0173774+0.0229634j -0.0069932-0.0169756j 0.0173061-0.0163599j 0.016324+0.0250466j -0.0226078+0.0111647j 0.0026294-0.0125749j -0.0174766-0.00913705j -0.0106164+0.0140335j 0.0149083-0.0158123j 0.00179248-0.0136476j 0.00929647-0.00680237j -0.0135973+0.00665118j 0.00284778+0.0209871j 0.00182405-0.0155071j -0.0102174-0.00709681j -0.00263966-0.00665088j 0.00884335+0.0144185j -0.00761799+0.0102993j 0.0129897-0.019765j -0.0248345-0.00568833j 0.00894468-0.0118201j -0.00362913-0.0070222j -0.0256427-0.0167866j 0.00642296-0.0288984j 0.0208706+0.0122115j 0.00271872+0.00845581j 0.0053428-0.00229808j -0.00518483+0.00445235j -0.00188069+0.000680392j -0.00196489-0.0126678j -0.015132-0.00828834j 7.15511e-05+0.00201657j 0.0125739-0.0149527j 0.000705563-0.0216949j 0.00687269+0.0256256j 0.000792451-0.00233332j -0.00666491-0.0139047j 0.00763228-0.00291207j 0.0020968-0.00278297j -0.0148899+0.00349084j 0.00953136-0.00129158j -0.0040039+0.00391299j 0.00577937+0.0078157j -0.0116752-0.00708954j -0.0039675-0.000219665j 0.00101854-0.00142014j -0.00209063-0.0131091j -0.00504715-0.0189158j 0.00438999+0.00686206j 0.0134289-0.00626569j -0.0132914-0.0260164j -0.0109637+0.00155746j -0.000746802-0.0143088j -0.00788808-0.0106783j -0.00896707+0.00399345j 0.0112656+0.0139397j -0.00251122+0.0129592j 0.00941324-0.00455468j -0.00578591-0.00176757j 0.00379854+0.019045j -0.00771562+0.00845957j 0.000200412-0.0136088j 0.0026822+0.00987974j 0.00204517+0.00882098j -0.00768981-0.00046833j 0.00857154-0.0154188j -0.00243114+0.0245096j -0.0126072-0.0060259j -0.0115449-0.0104981j 0.00592677+0.00839711j 0.0117806-0.00887275j -0.00671657-0.0120242j -0.00461238-0.00794855j 0.00634429-0.0175651j -0.0017422+0.0132263j -0.00638285+0.00703091j 0.00576812-0.00370503j 0.0167565+0.00580891j 0.010616-0.0137981j 0.00212754-0.00255511j 0.0200722-0.00424142j -0.00526432-0.00461716j 0.00193851+0.00764107j -0.00163001-0.00733043j 0.00513804+0.00701873j -0.00215334+0.011249j 0.000256701+0.0067646j 0.0107763+0.00527035j 0.0143081+0.00243598j 0.000557101-0.000842193j 0.00137773+0.00445548j -0.00092486+0.00692049j 0.0132801+0.00154717j -0.0043866+0.0102942j 0.00572848-0.0133969j 0.00673205+0.00786477j 0.00819423-0.00827146j 0.0214549+0.0136248j -0.0116194-0.0128472j -0.00503-0.00423301j 8.23523e-05-0.0170474j 0.0127925-0.00919428j -0.0086868+0.0151892j 0.000987759-0.0146705j 0.0165399-0.00263456j -0.0273683-0.0241483j 0.00923691+0.00710632j -0.00544375+0.0214171j -0.00184485+0.0062501j 
-0.0463822+0.0234403j 0.0225418-0.0364398j 0.0220806+0.0385228j -0.230278+0.0964498j 0.285794+0.0744851j 0.157953-0.0806807j -0.013814+0.0754946j 0.0260329-0.0398256j 0.0928281-0.0116138j 0.0409494-0.0876649j -0.00201637-0.0998859j 0.207957+0.18374j 0.258463-0.00049801j 0.0934271-0.00966025j -0.0645916+0.0681212j -0.040271-0.0280656j -0.0296727-0.0219375j 0.0149915+0.0382672j 0.0688327-0.0359521j 0.000784276+0.00746577j 0.0285196-0.0256969j -0.00331185+0.000612329j -0.0419268-0.0489144j 0.00149617-0.0175911j -0.0340689-0.018392j -0.0265577+0.0194723j -0.0182895+0.0113138j -0.00900971+0.0105771j -0.00152412+0.0151955j -0.0247616-0.00293387j -0.0162702+0.0269577j -0.00189003+0.0444737j -0.00882619+0.0109259j 0.0104485-0.00234011j -0.00336144-0.0122559j 0.0046981-0.00936833j -0.0446639-0.0226466j 0.00149625+0.0111714j 0.0358438+0.0116733j 0.00830194-0.0182775j 0.0102075+0.00790753j -0.00844658-0.0200931j 0.0126401+0.0204225j -0.00491766+0.00688552j -0.00212739-0.00598346j -0.0101762-0.0103573j -0.0074756+0.0178533j -0.00774669-0.0206069j -0.00742656-0.0133371j 0.0120417+0.0298479j -0.0324814+0.00350231j -0.00362444+0.0100266j 0.0106954+0.0103006j -0.000305427-0.0145866j -0.00799158-0.00579297j 0.0170466-0.0014847j 0.0132315-0.00756794j -0.0185808-0.0017966j -0.025753+0.00579027j 0.00479189+0.0235211j -0.0151713+0.0100974j -0.0181871+0.0156418j -0.0137393-0.00017648j -0.0211251-0.0212746j -0.0257598+0.003522j 0.00195589+0.0152148j 0.000545368+0.00409591j -0.00421011+0.0023006j -0.0324913-0.0111503j 0.00507199+0.000771569j 0.00407562-0.0108859j -0.00729718+0.0263708j -0.00462527-0.0103994j 0.00997168-0.0103452j -0.0091132+0.00474282j -0.00677845-0.00473758j 0.013048+0.00358597j -0.003013+0.00587974j 0.0129858+0.000242359j -0.00744964-0.013019j 0.0125579+0.0167642j 0.0133688-0.010295j 0.00398124+0.0095718j -0.00219647+0.00924214j 0.0016028+0.0118825j -0.000448678-0.0202877j -0.00669322+0.00351094j 0.00601667+0.0136775j -0.0313695+0.00430906j 0.00745986+0.0142327j 0.0252471+0.0201064j 0.0158361-0.00589856j 0.0228671+0.0132716j 0.0126719+0.00304079j 0.00852842-0.00314793j 0.0127574+0.0079965j -0.0222738+0.00341621j -0.00483784+0.0102776j 0.00238486-0.0043316j 0.00146712-0.0033029j -0.000307921-0.00459662j -0.00285758+0.00249732j 0.00966324-0.00924945j 0.0106492-0.0108645j -0.00502703-0.00659057j -0.00390645+0.00342257j 0.00314974+0.00788449j 0.000150787-0.00434459j 0.00329215-0.0229121j 0.00228565+0.00608814j -0.00346751-0.00542355j -0.00375174+0.00874074j 0.00942845-0.00909686j 0.0112403-0.00753729j -0.00708378+0.00222377j -0.00417436+0.0049981j 0.000807999+0.00441371j -0.00118737+0.0171276j -0.00833011-0.00210546j -0.00887793-0.00504318j 0.0159508-0.00324588j 0.0096641+0.00761292j -0.0200808-0.00554255j -0.0107297+0.00162268j -0.00588019+0.0059956j 0.00104128+0.00677504j -0.0052312-0.00640559j 0.00331148+0.0075622j 0.00731943+0.00983933j 0.00260138+0.0011967j -0.00868255-0.0101494j -0.00837799-8.9174e-05j 0.0142371+0.00421603j -0.0176724-0.00455428j 0.0105766+0.00344929j -0.00640164+0.00443384j 0.000243619-0.00184467j -0.0187258-0.00347791j -0.00947522-0.00172037j 0.00423931+0.00429175j -0.00544515-0.00532039j -0.00800041-0.00680339j -0.00225676+0.00489667j -0.00653915-0.00357674j -0.00277626-0.0083976j -0.0122723+0.0119402j -0.0108456+0.00195075j 0.00722064+0.00224956j -0.00853514+0.00330911j 0.0275432+0.00916632j -0.0120045-0.00108699j -0.00577492+0.0124809j -0.0086423+0.0123331j -0.00476516-0.0188795j 0.0155147-0.00684839j -0.00847626-0.00697459j -0.00346672+0.00478572j 0.00963398-0.00313695j -0.00837319-0.0118271j -0.00210583+0.0049471j 
