-0.0236118-7.27398e-17j 0.0111449-4.05653e-18j 0.0226657+7.50062e-18j 0.0110111+2.18422e-18j 0.00744474-4.62607e-18j 0.0122379-2.78197e-18j -0.0213648-2.74828e-17j -0.00474043+3.66483e-18j -0.0174767+8.66163e-19j -0.00829307-2.59033e-18j 0.00689441+1.67556e-17j -0.0142366-1.30934e-17j 0.00394611+1.36304e-17j 0.00366194+1.42065e-17j -0.00713657+3.33292e-17j -0.0202123-5.75863e-17j -0.00244795+1.99674e-17j 0.00150999-3.86308e-17j 0.00586152+1.69713e-18j 0.00145483-2.24618e-16j 0.00271603-1.99265e-17j -0.00198368-4.13168e-17j 0.0146759-1.05832e-15j -0.0133751+2.12393e-16j -0.0129957-2.01042e-17j -0.013845+9.11891e-16j 0.00654767-2.97626e-17j -0.00317459+1.27511e-16j 0.00987969-5.84005e-20j 0.00410899+9.60595e-17j -0.00579406+8.10732e-17j -0.00332402-8.63096e-17j 0.00489659+7.98675e-17j -0.00577032-9.75264e-17j -0.00950245-3.13376e-17j -0.00510727-1.09847e-16j 0.000780114+1.10672e-15j -0.00675348-6.3213e-16j 0.00565296-6.31028e-16j -0.00567723+3.80128e-16j 0.00283783+9.01002e-17j 0.00370664-2.22336e-16j -0.00283545+3.49912e-16j 0.000126842-4.7618e-17j -0.0013925-3.10517e-17j -0.00353524-7.12953e-17j 0.00252273+1.44987e-17j 0.00938848+1.41123e-16j 0.00540909+2.67008e-16j 0.00608081+1.43935e-16j -0.00540846-8.20179e-16j -0.00364954+1.95949e-16j 0.0109075+4.20692e-16j 0.00267381+5.10695e-17j 0.00184174-8.29931e-17j 0.0022221+5.30766e-17j 0.00308509-6.17784e-17j -0.00183701+6.22054e-17j 0.00341665-2.00823e-17j 0.00678446+1.63258e-16j -0.000843654-8.40707e-16j 0.0102603+1.09929e-15j -0.00345133-3.31341e-16j 0.000762904-1.56339e-16j -0.0062128-4.19726e-17j 0.00813389-5.03057e-16j -0.0134978-1.83068e-15j -0.00718673-4.79279e-17j -0.00218159-3.50004e-16j -0.00132859-7.49069e-17j -0.00836988+5.47762e-16j -0.0081144-2.10514e-16j -0.0142952-1.5433e-16j 0.00888937+7.90683e-17j 0.000914611-1.10661e-16j 0.000257327-8.84526e-16j -0.00520339-2.43682e-16j -0.00432151-6.16353e-16j 0.000360897+1.63455e-16j -0.00791912-4.20105e-17j 0.000969701-1.62895e-16j -0.00585495+7.96835e-16j 0.00102456+2.02369e-16j 0.00262326+1.244e-16j 0.00819148-1.12713e-16j -0.00216772-1.50726e-16j 0.00239944+2.56382e-19j -0.00214588+2.01828e-17j 0.00646585-2.5599e-17j -0.00253696-9.23899e-18j -0.000587219+1.65178e-17j 0.00081107-1.14406e-16j -0.00452565-1.25677e-16j 0.00610008+1.98149e-16j 0.00735221+3.69778e-17j -0.00095527+3.20218e-16j -0.0103959+4.15152e-16j 0.0046428+6.05078e-17j -0.0157646-4.23733e-16j 0.00879008+7.56253e-18j 0.00283405+1.49456e-16j 0.00236839+5.54867e-17j -0.00745175+4.26059e-17j -0.00837084+5.42941e-17j 0.00586552+5.89386e-17j -0.0108806-3.06301e-17j 0.00148918+9.26674e-17j 0.0126995-8.59327e-16j 0.0156656+5.08685e-16j 0.0157314+6.70987e-16j 0.00767632+1.02091e-16j -0.000672564+1.0618e-16j -0.00706275-1.08023e-16j -0.00459695+2.07568e-16j -0.008234-3.69737e-17j 0.00756903+3.79092e-17j -0.00151169-2.35602e-17j -0.0079433-9.16348e-18j -0.0063721-8.79159e-17j -0.00143468+2.52845e-17j 0.00148902+2.76313e-17j -0.00839566-7.18031e-16j 0.0066464-1.60001e-16j 0.0022022-2.66028e-17j 0.00827168-1.4983e-17j 0.00570433+2.13819e-17j 0.0117261+1.42493e-17j 0.00170318+7.4998e-17j 0.0013211+1.78416e-18j 0.00537335-3.70682e-18j -0.00274967-2.03398e-17j 0.000191305-1.23975e-17j -0.000418228+4.11864e-17j 0.00510144-2.25996e-17j 0.0148686+9.80859e-17j -0.00818004+6.37932e-17j -0.00944795+1.33842e-16j 0.0138886-1.57203e-17j -0.0184968-4.56931e-17j -0.00641487+1.57415e-17j 0.0112432+4.39314e-16j 0.00193061-1.06962e-17j -0.00197489+6.8433e-18j -0.0103861+5.64438e-17j -0.0192652-2.08361e-17j -0.00251514-3.4664e-18j 0.000742336-9.19363e-18j 0.00346942-1.52927e-17j 0.000697085-4.58181e-19j 0.0102845+5.12843e-17j 0.0189602-2.62739e-17j 0.0206638-8.96532e-18j -0.000183215-1.69126e-18j -0.018993+1.00906e-17j -0.000512171-5.4247e-18j -0.0111189-1.47598e-18j 0.0201445-7.61402e-18j 0.020595+6.51357e-18j -0.0160429+5.91517e-18j -0.019635-5.74448e-17j 
-0.00337327-1.82684e-17j 0.00918642-3.08901e-18j 0.00476479+8.02164e-18j 0.0136586-6.66014e-18j 0.00569823+1.66071e-19j -0.0085406+1.14566e-17j -0.00374148-1.0815e-17j 0.00486635-4.86282e-18j -0.00889517-1.21845e-18j -0.0128471+3.17321e-18j 0.00457421-4.67663e-19j 0.00167801-1.06248e-17j 0.00515735-6.5599e-18j -0.00184502+1.86614e-17j 0.00658257-4.52941e-19j -0.00250417-3.16536e-17j 0.0028909-2.32305e-17j -0.00159956+2.23594e-17j -0.00955806-2.53776e-18j 0.00289985-3.06864e-16j -0.00399151+8.2671e-18j 0.000368189-1.58044e-17j 0.00521902-3.10007e-16j 0.00137864+3.67626e-17j -0.00708126-1.85865e-17j 0.00213846-1.26563e-16j 0.00089413-7.68093e-17j -0.00542463+1.01452e-16j 0.00349286-9.73239e-18j -0.00279012+7.72146e-18j 0.00257792-2.30835e-17j -0.00203388+1.35826e-17j -0.00217673+3.27391e-17j -0.00466039-6.11674e-17j 0.000289243-1.58011e-17j -0.00581499-1.25739e-17j -0.00677437-1.65061e-15j -0.00124257+7.69091e-16j 0.00323647-2.57859e-16j 8.05439e-05+1.48629e-16j -0.0012028+2.28102e-17j 0.00338444-6.2787e-17j 0.000147645+1.32129e-16j -0.00413601+3.31314e-16j 0.00139395-2.30025e-16j -0.00901591-5.29476e-17j -0.00220628-3.14307e-17j 0.00730081-1.64788e-17j 0.00136008+1.32165e-16j -0.00407042+8.27817e-17j -0.00286966-4.15234e-16j -0.00174881+1.59467e-16j -0.000343734+3.16873e-17j -0.0033092+1.53037e-17j 0.00697449-4.51321e-16j 0.00132792+5.93815e-17j 0.00657076+3.82904e-18j 0.00468332-1.15717e-16j 0.00262808-8.67185e-17j -0.0058242-5.2901e-17j -0.000816576+1.61116e-16j -0.00375897-3.37571e-16j 0.00158988+3.26551e-17j 0.000781087+5.1321e-17j -0.00232052-4.71499e-17j -0.00141663+5.69096e-17j -0.00269502-3.77127e-16j -4.97261e-05-4.4908e-19j -0.00425788-3.92839e-16j -0.00417214-6.76578e-18j -0.00834356+4.89754e-16j -0.00930643-2.26247e-17j -0.000900374-1.2772e-16j 0.000459972+9.55009e-17j -0.00846538-4.43316e-17j 0.00490691-1.26682e-14j 0.00656268+3.15591e-17j -0.00288765+1.95652e-16j -0.00738706-3.2831e-16j -0.0040959+1.2233e-16j 0.000557881-1.27623e-16j 0.00141398-2.58458e-16j 0.00299437-5.46353e-17j -0.00129031+7.47206e-17j -0.00332663+3.61767e-17j -0.00294263-2.6043e-16j -0.00594801-1.46805e-16j 0.00677782+2.33916e-17j 0.00603436+1.53822e-16j 0.00705161+2.44882e-16j -0.000489506-6.52568e-17j -0.00350243-3.84347e-17j -0.00135482-6.69599e-17j 0.00198767+1.38142e-17j -0.00616971-1.82586e-16j -0.00502938-2.15461e-17j -0.00288738+1.48007e-16j 0.000263084+1.72427e-17j -0.00272364-9.5081e-17j -0.00541389-3.25239e-17j -0.00193093+1.41379e-16j 0.00174426-2.78944e-17j -0.00424847-3.14578e-17j -0.000931046+2.01016e-16j -0.00495334+2.28642e-16j 0.00416643+2.68867e-17j -0.00220653+7.86329e-17j 0.00878398-6.31127e-16j 0.00386435+1.60444e-16j 0.00641577+1.80458e-16j -0.00823121+3.43197e-17j -0.00471879-5.70005e-17j 0.000114202-4.16048e-17j -0.000895116+2.65389e-20j -0.00121632-4.19035e-17j 0.00623473-1.03e-16j -0.0152845+7.0092e-17j 0.00057588-3.14685e-17j 0.0078015+4.12247e-17j 0.00163637+1.76396e-17j 0.00398185+2.04634e-17j 0.00367212+4.0387e-16j 0.000525722+9.85505e-17j 0.00199004+7.34776e-18j -0.000377669-1.79572e-17j -0.00372668+2.33062e-17j 0.00531363-5.3577e-18j -0.00766556-3.67898e-16j -0.00219785-2.62828e-17j -0.000543127+2.66627e-17j -0.00641126-2.98006e-17j 0.00304811+6.50178e-18j 0.000781931-1.41733e-17j -0.00427571+4.23655e-17j -0.00188737-8.43101e-18j 0.000464865+1.68588e-17j 0.00484412-7.72934e-17j 0.0126968-1.94167e-17j -0.00775866-2.05214e-17j -0.00687721-2.74537e-18j 0.00143457+7.25301e-17j -0.00839587+1.18891e-17j 0.00659458-4.75884e-18j 0.00246338-7.2976e-18j -0.00622659-1.62712e-17j -0.0128692+7.8673e-18j -0.006573+1.23521e-17j 0.00497169-1.53858e-18j 0.00607149-4.01302e-18j 0.0054864+3.32532e-17j -0.00515356+1.94884e-17j 0.00476722+2.53442e-18j -0.00769801+8.72278e-18j -0.0101935+4.17424e-18j 0.0121099-6.06731e-18j 0.000344252+1.89442e-18j -0.00259915+9.95154e-18j 0.0102325+4.83283e-18j -0.000399869-4.62064e-18j -0.0113342-3.52198e-17j 
0.00816867+3.08425e-17j 0.00161694+1.36375e-17j -0.00747701-5.87978e-18j 0.00463336+1.94166e-17j 0.00275154+1.52036e-17j -0.0111604-2.12184e-17j 0.00808856+1.67865e-17j 0.00449473+9.46559e-18j 0.00279318-7.58927e-18j -0.0075706-2.71154e-17j -0.000538356-1.47475e-18j 0.00659101+1.20077e-17j -0.00326868-9.89984e-18j -0.00484709-7.75374e-18j 0.0112107+2.029e-17j 0.00609298+3.43396e-18j 0.00254724-1.74411e-17j -0.00383638+6.44926e-17j -0.0104902-3.6107e-17j 0.00106174-6.78467e-17j -0.000769244+2.4675e-18j -0.00191315+6.66179e-18j -0.00289991+2.58497e-16j 0.00643076-4.89999e-17j 0.00136624-4.50157e-18j 0.00767682-4.8655e-16j -0.00177223-4.87715e-17j -0.00247869+7.24099e-18j -0.00219023-7.72323e-18j -0.00244168-2.53497e-17j 0.002185-2.17514e-17j 0.00177539+4.22541e-17j -0.00315943-5.23137e-19j -0.00330569-5.91454e-17j 0.00590967+2.95363e-17j -0.00430107+8.77469e-18j -0.00387356-1.12508e-15j 0.000462806+5.08511e-16j -0.00228784+1.73046e-16j 0.000702408-8.61125e-17j -0.00280436-3.70877e-17j 0.00170815+7.70361e-18j 0.000981096+2.22562e-17j -0.00235914+1.74099e-16j 0.000519729-9.2904e-17j -0.00375561-3.86497e-17j -0.00386154-1.29339e-17j 0.00288848-7.44437e-17j -0.0027201-1.00139e-16j -0.00554649+2.50739e-17j 0.00367587+6.67613e-16j -0.0010592-7.00933e-17j -0.00564-1.83782e-16j -0.00287084-6.56506e-17j 0.00035301-2.38228e-17j 0.00142191-1.7586e-17j 0.00131493+9.25164e-18j 0.000744627+1.39713e-17j -0.001394-2.81225e-17j -0.00843295-1.42903e-16j 0.000945411+5.05003e-16j -0.00582275-6.73292e-16j 0.00308678+2.71135e-16j 0.0013168+1.19447e-16j 0.00345517-1.06996e-17j -0.0040619+2.29135e-16j 0.0032173+4.16381e-16j 0.00346519+7.29394e-17j -0.000790922+7.83342e-17j -0.00570935-2.13548e-17j -0.000523576-7.63368e-18j -0.00398829+4.77415e-17j 0.00632111-2.36507e-17j -0.00131306+6.94651e-17j -0.00591631+2.06918e-17j 0.00357383-9.00139e-15j 0.0080674+3.09665e-16j 0.00178637+6.77366e-16j -0.00617508-2.68398e-16j 0.00020116+8.84017e-17j 0.00601737-3.70582e-16j 0.00215211-1.40228e-16j -0.00180259-1.98963e-16j -0.00359913-1.13698e-16j -0.00435538+5.24825e-17j 0.00104247+9.0781e-17j -0.000692194-1.25003e-17j 0.00378101+1.39058e-17j -0.000720526+6.46399e-17j 0.00371584+9.93393e-17j 9.20157e-05-2.42476e-17j -0.00207218+4.19288e-17j 0.00166328+2.73892e-17j -0.00171572-7.93495e-17j -0.0056282-1.09176e-16j -0.00184969-1.29491e-16j 0.00323543-1.09048e-16j -0.000746402-4.8051e-17j 0.00534689+1.19602e-16j -0.00551822-3.02881e-17j -0.00125033+1.49619e-17j -0.00026017-7.58735e-18j 0.00167355-4.79679e-17j 0.00193016+3.05914e-16j -0.00979765+2.88126e-16j 0.00754123+5.26458e-17j -0.00378953+3.12016e-18j -0.00228547+1.4087e-16j -0.00643849-1.24163e-16j -0.0017921-2.08112e-16j -0.0107434-1.81329e-17j 0.00298891-9.68538e-17j 0.00559048+5.38311e-17j -0.00355502+1.28422e-16j 0.00132797-2.91562e-17j -0.000386271-9.25205e-17j -0.0149252+1.40745e-17j -0.000573071-2.04796e-17j 0.00906928+9.59095e-17j 0.00122903-1.43391e-17j 0.000258849-1.00926e-17j 0.00259919+2.20591e-16j -0.00261142+6.89745e-17j -0.00234993+2.9524e-18j -0.00446829+1.24875e-18j -0.00277504-7.02194e-18j -0.00447083-2.15363e-17j -0.0097289-4.79627e-16j -0.00108721-4.67197e-17j -0.00371962+1.77001e-17j -0.0019948-1.97298e-17j -0.000166501+4.48128e-19j 0.00325357-1.58664e-17j -0.00462189+1.62527e-17j -0.00599381-3.69424e-17j 0.00337511-2.7643e-18j 0.0101635-1.11398e-16j -0.00102431-3.13526e-18j 0.000153426-2.47038e-17j -0.0059093-2.90836e-17j -0.00405132-1.53845e-16j -0.00548864-9.54372e-18j 0.00731549+1.68457e-17j 0.00709385-1.49543e-17j 0.00286357-9.66785e-18j -0.00829193-2.43809e-17j -0.00260435+1.19921e-17j -0.0040562+1.26514e-17j 0.0059885+1.63356e-17j -0.000556408+1.10052e-17j -0.0109299-3.13702e-18j -0.00704514-1.60375e-18j -0.0067252-1.4172e-17j 0.00192737-1.14396e-17j 0.0103278+3.26795e-17j 0.00344936+7.68943e-18j -0.0117361-1.46198e-17j -0.00226775+9.33546e-18j 0.00719954+7.4711e-18j 0.000333639-1.38099e-17j 
0.0276308+9.40352e-17j -0.020369-9.30538e-18j -0.0288341-1.91993e-17j -0.0254766-2.10078e-17j -0.012806-7.87875e-18j -0.00472081+1.18536e-17j 0.0271487+4.17516e-17j -0.00135469-8.66328e-18j 0.0275244+1.18926e-17j 0.0216657+2.65546e-17j -0.014462-2.74897e-17j 0.0141985+2.12826e-17j -0.0087537-1.15606e-17j -0.00231735-2.44321e-17j 0.000389904-5.51604e-17j 0.0234115+9.06478e-17j 0.000976852-1.1366e-17j -0.00144888+5.33513e-17j 0.000948556+2.16378e-17j -0.00442707+5.45827e-16j 0.00283194+1.6577e-17j 0.00175558+5.79126e-17j -0.0207637+1.39102e-15j 0.0103792-2.57085e-16j 0.0201812+4.72422e-17j 0.0110585-7.44354e-16j -0.00708363+7.39334e-17j 0.00518192-1.71076e-16j -0.0100324+1.24668e-17j -0.0024005-6.73651e-17j 0.00174378-3.47027e-17j 0.00928784+1.28281e-16j -0.00216678-1.77468e-16j 0.0134982+2.50143e-16j 0.00919281+4.95498e-17j 0.0124745+1.27936e-16j 0.00636509+8.10223e-16j 0.00661943-3.0374e-16j -0.010453+1.00382e-15j 0.00522516-5.57247e-16j -0.00358661-1.08758e-16j -0.00594274+1.83307e-16j 0.00201235-3.47791e-16j 0.00511891-2.93405e-16j 0.00196304+2.1194e-16j 0.0121434+1.48851e-16j -0.00191228+1.91654e-17j -0.0173038-1.47429e-16j -0.00629311-4.11035e-16j -0.000750722-2.16132e-16j 0.0104841+1.59769e-15j 0.00538316-4.24672e-16j -0.0144764-5.90448e-16j 0.00137282-9.96501e-17j -0.0118424+7.76102e-16j -0.00261181-1.48222e-16j -0.0076408+4.61088e-18j -0.00539125+1.27076e-16j -0.00718079+1.47584e-16j 6.63665e-05-7.25509e-17j 0.00286083+7.84733e-16j -0.00685781-7.73421e-16j 0.00617886+8.45886e-16j 2.16964e-05+1.08306e-16j 0.0127471+1.22109e-16j -0.00655525+4.84538e-16j 0.0151595+2.07133e-15j 0.00847072+7.83392e-17j 0.00235609+4.30936e-16j 0.00307023+1.8847e-16j 0.0185346-1.14769e-15j 0.0158115+2.50419e-16j 0.0154316+2.79706e-16j -0.0115149-1.33048e-16j 0.00727981+1.93652e-16j -0.0048123+1.27357e-14j -0.00173315+3.34611e-16j 0.00967306+6.89513e-16j 0.00357084+2.5775e-17j 0.010711-1.6557e-17j 0.000903432+1.42916e-16j 0.00772018-8.81299e-16j -0.00711501-3.40944e-16j -0.00229906-3.05519e-16j -0.000358822+4.85078e-17j 0.00278848+2.6328e-16j 0.00444416+1.2101e-16j -0.00607878-7.09588e-17j -0.0113708-1.49556e-16j -0.00448105-2.42617e-16j 0.000925356+3.94972e-17j 0.000658927+1.54414e-16j 0.00631917+1.08699e-16j -0.00472807-1.80791e-16j -0.00287565+1.48401e-16j 0.00741989-3.1248e-16j 0.0146035-6.17782e-16j -0.00328277-3.03947e-17j 0.0134902+3.7533e-16j -0.00722063-1.02736e-17j -0.00403004-1.85498e-16j -0.0020952-1.09428e-16j 0.00827794-4.76506e-17j 0.0104589-2.89373e-16j -0.0014199-3.0083e-16j 0.00422521-2.58428e-17j -0.00161074-1.61326e-16j -0.0219704+1.46512e-15j -0.0212338-7.13345e-16j -0.023413-9.11627e-16j 0.00159221-9.92421e-17j 0.00740112-3.25986e-17j 0.00930042+1.6127e-16j 0.00487721-1.64529e-16j 0.0115736+8.63349e-17j -0.00975251+2.41686e-17j 0.0170584+7.27743e-18j 0.0031191+5.48138e-17j 0.00191084+5.41605e-17j 0.000602963-7.00559e-17j -0.00900513-5.63524e-17j 0.00673623+4.96345e-16j -0.00831709+1.02842e-16j -0.00541438+2.11262e-17j -0.00872087+4.02535e-17j -0.00357808-2.60805e-17j -0.0163106-1.4056e-17j 0.00593132+3.01101e-16j -0.000870188+3.12812e-17j -0.00496372-1.32692e-17j 0.00730501+5.00606e-17j -0.00593863-7.64923e-18j -0.00119167-2.02886e-17j 0.000925508-8.14762e-18j -0.0135229-9.29346e-17j 0.00787118-8.45786e-17j 0.00531095-8.27985e-17j -0.0248422+1.84564e-17j 0.0263083+7.93056e-17j 0.0124196+2.62539e-18j -0.0123856-5.05307e-16j 0.00815867+1.18447e-17j -0.00517942-1.96148e-17j 0.00653678-5.47475e-17j 0.0259887+4.87916e-17j 0.0151214+2.27331e-17j 0.00550518+5.886e-18j -0.00745519+1.19243e-17j -0.00626041-1.25358e-17j -0.0184529-1.07587e-16j -0.0145673+2.13635e-17j -0.0264174+3.6714e-18j 0.00674812+1.14199e-17j 0.0308734+3.36918e-19j -0.0120411-1.59796e-17j 0.0106357-2.17877e-18j -0.0185429+9.70847e-18j -0.0319607-2.71695e-17j 0.0166543-4.92e-18j 0.0313581+1.13053e-16j 
0.0165897+5.02113e-17j -0.00340276+1.84151e-17j -0.0165393-2.44874e-18j -0.0017664+2.15334e-17j -7.62222e-05+1.64136e-17j -0.0143571-1.82463e-17j 0.0171565+2.24788e-17j 0.00401667+6.77792e-18j 0.0107713-1.46152e-17j -0.0025625-2.45653e-17j -0.0060393-1.10971e-17j 0.0120527+1.85082e-17j -0.00542795-4.80429e-18j -0.0062275-1.06648e-17j 0.0124189-6.74348e-19j 0.0132767+2.09628e-17j 0.00398856-2.57124e-17j -0.00550733+1.04181e-16j -0.0131301-3.64843e-17j 3.80438e-05+7.37375e-17j 0.00063216+5.40726e-18j -0.00146306+2.48329e-17j -0.00906934+6.68117e-16j 0.00890519-1.29053e-16j 0.00668848-1.26744e-18j 0.0110571-7.13684e-16j -0.00359208-5.21983e-17j -0.00348307-1.41929e-17j -0.00302494+8.6377e-18j -0.00407153-2.99629e-17j 0.00214272-1.95384e-17j 0.00662715+1.14034e-16j -0.00378802-8.67854e-17j 0.00169209+5.24991e-17j 0.00889753+4.29517e-17j -0.000600094+4.12058e-17j -0.00257847-9.36443e-16j 0.00146407+4.064e-16j -0.00605072+5.18491e-16j 0.00197994-2.54362e-16j -0.00520034-6.95825e-17j 0.00103204+4.02263e-18j 0.00123485+1.06222e-17j -0.000697215+1.13451e-16j 0.00232241-7.75267e-17j -0.0014058-4.56093e-18j -0.00572055-1.28585e-17j -0.00159173-1.24044e-16j -0.00429453-2.15243e-16j -0.00566245-2.47935e-17j 0.00795033+1.33839e-15j 0.000251849-2.25939e-16j -0.0123213-4.41053e-16j -0.00248403-1.19625e-16j -0.00426497+3.12996e-16j 0.00144632-7.48622e-17j 0.000793905-4.44415e-18j -0.00192403+9.22034e-17j -0.00394101+3.27527e-17j -0.00877874-1.59302e-16j 0.0024634+8.28822e-16j -0.00856227-9.67747e-16j 0.00760146+8.49333e-16j 0.00236544+1.65676e-16j 0.0095244+3.8697e-17j -0.00613906+4.0417e-16j 0.00694048+9.17117e-16j 0.00677528+1.1687e-16j -0.00277848-1.11446e-17j -0.00690742+8.22176e-17j 0.00515357-3.74697e-16j -0.00134885+1.11814e-16j 0.0111424+3.86632e-17j -0.00578763+6.47967e-17j -0.00496108+8.23209e-17j 0.00299879-7.35424e-15j 0.00835199+5.04392e-16j 0.00583664+1.08124e-15j -0.00805099-3.94169e-16j 0.00215594+1.25383e-16j 0.00816681-4.52224e-16j 0.00643558-6.04785e-16j -0.00550619-4.2099e-16j -0.00510904-2.65329e-16j -0.00237502+5.83198e-17j 0.000361431+6.07767e-17j 0.000703422-1.33487e-17j 0.00193864-1.03805e-17j -0.00293842+3.72873e-17j 0.00313722+6.03861e-17j 0.000234809-2.503e-17j -0.00340661+7.77323e-17j 0.00366352+4.90725e-18j -0.00109911-1.06407e-16j -0.00814451-9.55605e-17j 0.000600832-2.40244e-16j 0.00808697-3.14751e-16j -0.000773132-2.82581e-17j 0.00644954+1.29607e-16j -0.0104449-7.00806e-17j -0.0043578+2.75152e-17j 0.000432973-7.9951e-17j 0.00191451-1.01417e-16j 0.00558799+2.38465e-16j -0.0114792+2.26803e-16j 0.00802477+3.47725e-17j -0.00598634-3.6187e-17j -0.00832215+5.23521e-16j -0.0135745-3.37813e-16j -0.00872771-4.89194e-16j -0.0109329-3.17164e-17j 0.00613742-1.14263e-16j 0.00993244+1.06948e-16j -0.00284701+1.15511e-16j 0.00579218-5.4164e-18j -0.000446179-1.04163e-16j -0.0120065+3.24435e-17j -0.00217164-4.44257e-18j 0.0126235+1.38624e-16j 0.00204613-4.59399e-17j -0.0040175-2.76253e-17j 0.00601545+5.09779e-16j -0.00573561+1.32627e-16j -0.00463526+1.43686e-17j -0.00771523+1.64305e-17j -0.00510322-1.04243e-17j -0.00857545-1.71479e-17j -0.00925163-4.56252e-16j -0.00253913-4.49556e-17j -0.00547454+2.33052e-17j -0.00155826-2.23863e-17j -0.00321285-6.78073e-18j 0.00273932-2.13151e-17j -0.0039357+2.11342e-17j -0.0105847-6.89853e-17j 0.00591264-2.82717e-17j 0.0130486-1.5735e-16j -0.00625167+1.76862e-17j 0.00703809-1.22941e-17j -0.00378562-3.22578e-17j -0.00752557-2.91838e-16j -0.00314542-8.8858e-18j 0.00646645+9.68109e-18j 0.0087641-3.6024e-17j 0.0101973-3.265e-18j -0.00559985-2.33542e-17j -0.00182868+8.99273e-18j -0.00556306+2.70097e-17j 0.00533711+1.24752e-17j -0.00693431-2.26567e-17j -0.016496+7.31925e-18j -0.0151658+9.05315e-18j -0.00643639-1.30162e-17j 0.0110022-2.10109e-17j 0.00818036+3.061e-17j 0.00658387+5.49809e-18j -0.0184451-5.40326e-18j -0.0113485+1.21459e-17j 0.0124311+6.69016e-20j 0.00861755+5.72029e-18j 
