3.59143e-16-0.0379143j -3.45222e-16+0.00498264j -2.03062e-17+0.00740018j -9.85612e-18-0.0060148j -9.69261e-18+0.00236812j -8.16874e-17+0.0249195j 3.36939e-17+0.019312j 6.93552e-18-0.00167987j 2.26675e-17+0.0130843j -9.45065e-18-0.0117635j -1.55666e-17+0.00522751j 2.30836e-17-0.0023426j -1.91048e-17+0.00328451j 1.05029e-17-0.00469971j 6.99934e-17+0.00933989j -1.98046e-17-0.015869j -6.71433e-18-0.00362928j -6.53553e-16-0.00439704j 6.7056e-17-0.0031829j 5.65317e-16-0.0142285j -5.78791e-17-0.00756741j 1.46171e-17+0.0153276j -5.36512e-17-0.00177083j 1.611e-16-0.00507284j -2.08217e-17-0.000862388j 3.10438e-16-0.0210499j -1.84836e-16+0.00593617j -3.14513e-18+0.00335404j -1.50426e-16+0.00932611j 3.27221e-16-0.0220053j 1.92835e-16+0.00503913j -2.82309e-17+0.00323896j -1.92527e-16+0.00371632j 3.6301e-17-0.00220907j -1.07244e-16+0.00149402j 2.72139e-16-0.0111017j -8.11469e-16+0.0242475j 6.11349e-16-0.00348478j -1.03326e-16-0.000989983j -3.51758e-16-0.000620344j 8.77376e-17-0.00612973j -2.8104e-16+0.00834097j -2.33209e-17+0.00668755j 6.74309e-17-0.00129584j -4.20212e-16-0.0185268j 5.08426e-17-0.00277411j 1.44972e-15-0.00387689j -4.6823e-16+0.000791848j 1.28897e-16+0.00833288j -1.10414e-16+0.0107844j -4.14158e-17+0.00152021j 5.08233e-17+0.0134438j 8.0678e-17-0.00431923j -9.47584e-17-0.00488231j -1.55957e-17+0.00195421j -1.92288e-16+0.00600881j -1.25886e-17+0.00198747j -1.32486e-17-0.00294659j 4.63796e-17-0.000987264j 2.53388e-15+0.00733982j -1.31637e-16+0.00207635j -7.99659e-17+0.00667893j -8.95865e-17+0.00259129j -2.20457e-16+0.00457717j -3.64336e-16+0.00595827j -6.54808e-17-0.00156102j -5.6605e-17+0.0051347j -2.03441e-16+0.0146455j -3.71932e-16+0.00316597j 5.33677e-17+0.0207394j 2.66798e-16+0.0138691j -6.2718e-17+0.00580133j -6.37127e-16+0.0251066j 4.88571e-17+0.00116414j 7.47673e-17-0.00739001j 3.83138e-17+0.015966j 7.60266e-17-0.0134339j -2.98817e-16+0.00538949j 6.96721e-17-0.00440132j 1.83815e-16-0.0222044j -1.48982e-17+0.00797949j 2.49842e-17+0.00121285j 2.06358e-17+0.00630976j 2.68048e-17-0.0035586j 1.87768e-16-0.0103471j 1.23552e-17-0.0134284j 3.04439e-17+0.0018613j -2.73795e-17+0.00563804j -1.44392e-17+0.0149392j -1.29559e-17-0.0129171j -5.84292e-18+0.0163213j -4.2776e-18-0.0113117j -7.35082e-19+0.0228276j -2.0787e-17-0.00033994j 4.34828e-18-0.0112174j -2.09944e-17+0.00993339j 1.19624e-16-0.00354467j 6.56285e-17+0.0373886j 
-2.04735e-17+0.0123353j 4.14471e-17+0.00686465j -2.2127e-17-0.00644621j -5.46154e-18-0.0153583j -2.42483e-17+0.000368989j -1.85532e-17-0.00771636j 1.35053e-17+0.00361662j 3.32122e-18+0.0148545j 3.85759e-17+0.000301099j -2.25335e-18+0.0044742j -1.52867e-17-0.0012938j -1.38613e-17+0.00303715j 1.49922e-18+0.00108464j -1.701e-17+0.00243729j 3.75362e-17-0.000243171j -4.23219e-17+0.000922895j -3.80061e-17-0.00475483j 1.08718e-16+0.00155047j 1.64929e-17+0.00830438j -3.45804e-16+0.00869989j -8.25707e-18-0.0119057j -3.63239e-17-0.000547341j -1.17935e-17+0.0025731j 1.59559e-17+0.000677831j 6.6749e-17+0.00500574j -8.98017e-17+0.00852195j 5.08819e-17+0.000712362j 3.90971e-17-0.00340905j 2.53619e-16+0.00147791j -1.17788e-16+0.0130752j -7.98907e-17+0.00665872j 4.58731e-17-0.00752367j 1.07403e-16-0.00350237j 1.1161e-17-0.00303558j -1.10788e-16+0.00351938j 5.47244e-17-0.004389j -6.84749e-17+0.00235245j -4.64007e-17+0.00379112j -1.62401e-17+0.00140297j -1.68856e-16-0.0023095j 8.15936e-17-0.00800325j 1.00043e-16-0.00460644j -1.377e-16-0.00190812j -5.42563e-19-0.000941688j -2.52494e-17+0.000891819j 3.27391e-17-0.00688686j 2.11545e-15-0.00567424j -2.3831e-16-0.00958566j 3.11849e-16-0.00160472j 1.30522e-17+0.00363928j 2.72805e-16-0.00260923j 1.25394e-16-0.000733491j -5.00099e-19+0.00683265j -8.42531e-17-0.0120015j 4.62544e-17+0.000787376j 7.5631e-17-0.00113247j -1.71457e-16-0.00998779j -8.60027e-18+0.00667249j 2.74679e-17-0.00512809j 1.50519e-16+0.000286568j -3.74344e-16+0.00637592j -4.15654e-16+0.0111995j -2.32203e-17+0.000838274j -1.87238e-16+0.00449431j -3.33669e-16+0.0047606j -6.83311e-17+0.00315348j -1.78954e-17+0.00783669j -6.56864e-17-0.00328596j 1.2792e-16-0.00352612j 1.80842e-17-0.0123649j -1.15266e-16-0.00589266j -6.0049e-16+0.0131035j 3.64818e-16-0.013227j 1.5977e-17-0.00685522j 7.01808e-17-0.0131857j -3.67398e-17-0.00970908j -7.51237e-17+0.0047215j -5.82019e-16+0.00862771j -4.80916e-17-0.000447935j 4.78728e-17+0.00164701j 2.95435e-19-0.00366376j -5.45239e-17+0.0120313j 4.49377e-17-0.00193319j -1.20825e-17+0.00194329j -3.4593e-17+0.00185089j -3.55476e-17-0.00173381j -1.78856e-17-8.61957e-06j -2.86067e-18-0.0050391j -2.79655e-18-0.00299051j -4.88976e-17+0.00250523j -2.00372e-18+0.00986977j -4.48055e-18+0.0117357j -5.75888e-17-0.0116122j -2.34715e-17-0.0041929j 6.87197e-18-0.0137989j -1.83972e-17-0.00198921j -7.3989e-17-0.00718869j -8.40887e-17-0.0135831j 
-1.81503e-16+0.00809832j 1.27926e-16-0.00724109j 2.20814e-17-0.000852979j 1.04527e-17+0.0146237j 1.01077e-17-0.00397755j 6.51781e-17-0.00832473j -1.93257e-19-0.00979121j -1.52109e-17-0.0115819j -8.48116e-18-0.00187272j -7.27425e-18+0.00161823j 1.08455e-17-0.00363746j -6.84062e-18-0.000250781j 1.6252e-17-0.00162753j 8.52863e-19-0.00106367j -8.35224e-18+0.000359081j -2.29857e-18+0.00108549j 4.68715e-17+0.00623394j -3.02304e-16-0.0021255j -8.21472e-18-0.00268967j -1.44415e-16+0.00376859j 2.70825e-17+0.0106496j 2.70328e-17-0.0083061j 4.073e-17-0.00284978j -1.61551e-16+0.00554002j -5.3588e-17-0.00247634j -8.22938e-17+0.00239936j 3.41223e-17-0.00320393j 9.8282e-19+0.00304378j -4.23524e-17-0.00240092j -4.69231e-17+0.00227154j -2.65368e-17-0.0066848j -9.3965e-19+0.00476017j 9.66898e-17-0.00187958j -8.79861e-17+0.00280901j -7.503e-17+0.00448844j -2.09409e-16+0.00758524j 4.09691e-16-0.0150472j -2.66506e-16-0.00350964j 8.15027e-17-0.00254299j 2.56881e-16+8.60031e-05j -1.23363e-16+0.0113865j 2.04982e-16-0.00381869j 1.63883e-16-0.0014003j -1.06674e-16+0.00318667j 1.55948e-16+0.00532895j -7.1216e-17+0.00645788j -1.67423e-15+0.00456771j 4.16086e-16+0.00448552j -1.85044e-16-0.00376068j 3.4237e-17-0.0101113j -1.32463e-16+5.70656e-05j -6.19377e-17-0.00486736j -7.34336e-18-0.00633011j 5.84814e-17+0.00785104j -4.52244e-17+0.00203878j 1.10307e-16-0.0057646j 8.01073e-17+0.00255842j 2.33892e-17+0.000274827j 1.98275e-18+0.0050904j -7.58316e-16-0.00218223j 3.69492e-16-0.00895473j 3.77369e-16-0.0097144j 5.26628e-17-0.00310957j 1.35069e-16-0.00199248j 4.78275e-16-0.00948416j 8.04849e-17+0.00312446j 4.65593e-17-0.00483351j 1.73105e-16-0.00811495j 2.31682e-16-0.0017189j -1.18725e-17-0.0026461j -2.23307e-17+0.000216356j 5.40072e-16-0.0143253j 4.55154e-17-0.00120298j -2.45746e-17+0.00413557j -7.82478e-17+0.0111256j 4.02859e-17+0.00174j 1.77893e-18+0.000888128j 3.06259e-16-0.00464101j -2.21448e-17-0.000102042j -1.37564e-16+0.0149774j 1.46046e-17-7.29141e-06j 8.84284e-18-0.00863102j -7.01916e-18+0.00453524j -4.16625e-19-0.000739723j -5.39423e-17+0.00296297j -3.20201e-18+0.00288297j -3.45628e-17-0.00233267j 1.29148e-17+0.000408292j 2.17391e-17-0.00389432j 1.04437e-17-0.00169724j 1.5202e-17-0.0149044j -1.5108e-17-0.00565j 5.20816e-17-0.00416376j 1.69295e-17+0.000550445j -1.09242e-17+0.0155803j 2.12815e-17-0.00531662j 2.84844e-18+0.00727491j 6.91986e-17-0.00682093j 
3.69416e-16-0.0515365j -3.91801e-16-0.00176995j -4.85847e-18+0.0152864j -1.33302e-17+0.0085281j 3.42363e-18+0.00289864j -6.46731e-17+0.0345j 4.48324e-17+0.0162702j 2.41823e-18-0.016663j 2.28402e-17+0.0151941j -2.38864e-17-0.0200458j -3.02072e-18+0.0107424j 5.0335e-17-0.00713341j 3.17985e-18-0.00216636j 5.27141e-22-0.00649742j 5.80166e-17+0.00934839j -7.84712e-18-0.0161417j 4.43587e-18-0.00164582j -1.36747e-15-0.00931656j 1.17749e-16-0.0077408j 9.92619e-16-0.0251603j -7.69888e-17+0.00277965j 4.63941e-17+0.0152322j -4.29491e-17-0.00177327j 1.69859e-16-0.00510814j -7.30297e-17-0.00345879j 3.68066e-16-0.0311594j -2.15419e-16-0.00147855j -2.18137e-17+0.00726039j -3.78769e-16+0.00915823j 4.74119e-16-0.034991j 2.83053e-16-0.00217312j -1.15937e-16+0.00967994j -3.75773e-16+0.00975497j 3.31602e-17+0.00381796j 2.05431e-16-0.00817601j 2.16309e-16-0.00642047j -6.1953e-16+0.0216813j 6.2759e-16-0.00366273j -3.45278e-16-0.0051398j 1.18566e-17+0.0054123j 6.59989e-17-0.00354954j -4.22133e-16+0.0136136j 6.15736e-17+0.00785085j 1.09102e-16+0.000776296j -3.52918e-16-0.0168532j -7.52126e-18+0.00394497j -1.75899e-16+0.00039847j -3.50587e-16+0.00921259j -1.31354e-16+0.0113191j -1.65783e-16+0.0107342j -2.86657e-16+0.0041417j -3.60055e-17+0.0133274j 1.41843e-16-0.0129647j -3.91161e-17+0.00411463j -1.41648e-17-0.000222427j -3.31599e-16+0.00876905j 2.64782e-16+0.017261j 3.10262e-17-0.012045j 4.11722e-17+0.00621792j 2.78538e-15+0.00791296j 1.32512e-16-0.00260615j 2.89149e-16-0.00086965j -1.08357e-16-0.0029889j 3.01391e-17-0.00129632j -2.48617e-17+0.00162151j 6.80552e-17-0.00743757j 3.47999e-18-0.0051243j -1.22912e-16+0.0166211j -3.45701e-16+0.0032811j 5.7952e-17+0.0342559j 4.2471e-16+0.0215574j 5.9195e-16-0.00868036j -9.13939e-16+0.0350935j 2.52855e-17+0.00830765j -1.63256e-17+0.00557332j 8.1164e-17+0.0220824j 1.22394e-16-0.01713j 1.15094e-16-0.000328237j 9.4624e-17-0.00695965j 1.58173e-16-0.0221175j -9.30018e-18+0.0101734j 9.21061e-17-0.0120006j 2.53399e-20+0.00462445j 3.24231e-17-0.00540822j 2.63268e-16-0.0157064j 2.21802e-17-0.0143367j 7.53649e-17+0.00344067j -2.3976e-17+0.0127418j 2.76898e-18+0.0203401j -2.26189e-18-0.0172324j 1.1131e-17+0.00694386j -1.5169e-17-0.0231369j 5.76854e-17+0.0356039j -1.2406e-17+0.0043797j -1.31435e-17+0.00265149j -7.67374e-18+0.0132336j 1.934e-16+0.00340404j 1.72598e-16+0.052051j 
-2.76143e-16+0.0229913j 2.41488e-16-0.00773297j 1.79033e-17-0.0056069j 2.9487e-17+0.0146745j 1.14968e-19-0.00560344j 6.57112e-17-0.0191133j -2.62413e-17-0.0155473j -2.68946e-17-0.00860155j -3.8399e-18-0.00763353j -3.75886e-18+0.00921613j 1.57619e-17-0.00923548j -3.00827e-17+0.00254645j -1.41704e-17+0.00130584j 8.71408e-18+0.000165732j -1.4312e-17-0.00206577j -3.58674e-19+0.0051821j 5.8166e-17+0.00904159j 3.61188e-16+0.00216144j -6.10994e-17-0.00333532j -4.32762e-16+0.0117904j 6.31232e-17+0.0122101j 3.6845e-18-0.0127555j 6.28794e-17-0.00421982j -2.01676e-16+0.00694267j -3.10924e-17-0.00338467j -1.73395e-16+0.0116412j 5.3661e-17+0.000769846j 7.11561e-18+0.00117103j 4.99033e-17-0.0059482j -1.57534e-16+0.0112863j -1.06567e-16-0.00665258j 5.18555e-17+0.0034847j 2.47819e-16-0.00601903j -1.0618e-16+0.000441958j -2.25342e-16+0.0104322j -2.66596e-16+0.0099386j 5.15073e-16-0.0221719j -4.42271e-16-0.00503731j 3.02345e-16+0.000216386j 1.74089e-16-0.00342039j -1.84309e-16+0.0167634j 3.27635e-16-0.00797826j 1.95679e-16-0.00315495j -1.51722e-16+0.0026171j 2.51148e-16+0.00884053j -6.83677e-17+0.00636644j -2.17017e-15+0.00593157j 6.11166e-16+0.00347996j -2.02829e-16-0.00793134j 9.28834e-17-0.0160785j -9.81561e-17-0.000956792j -9.92621e-17-0.00835387j -1.04578e-16-0.00257738j 7.97047e-17+0.00964485j -5.37484e-17+0.00299063j 2.21074e-16-0.0094933j -4.22948e-17-0.00449952j 1.29216e-17+0.00464533j -1.36068e-17+0.00286617j -1.81787e-15-0.00506887j 4.22338e-16-0.0102144j 3.91463e-16-0.012912j 7.30434e-17+0.000201303j 1.12845e-16-0.00120276j 5.04809e-16-0.0111262j 5.80902e-17+0.00678764j 2.93253e-17-0.00280759j 1.82265e-16-0.0123975j 2.10214e-16-0.000581403j -6.24649e-17-0.0122812j -1.46688e-16-0.00641813j 3.89464e-16-0.0129177j 2.09069e-16-0.00838873j -1.83555e-17+0.00231832j -7.72787e-17+0.0112742j 1.07444e-17-0.00162773j -1.03894e-17+0.00482871j 4.59277e-16-0.00704515j -6.25897e-17+0.00357824j -1.39776e-16+0.0210871j 6.5507e-18-0.00175127j -2.41096e-17-0.0059453j 3.54237e-18+0.00576078j -8.00104e-18+0.000532485j -1.68298e-16+0.00945455j -2.51109e-17+0.00867388j -7.80214e-17-0.00435583j 2.20551e-17-0.00398913j 2.24793e-17-0.0110292j -3.6378e-18+0.00384535j -5.70579e-18-0.0187681j -1.57707e-17-0.000272894j 2.03202e-17-0.0143286j 1.70088e-17-0.000687675j 1.20889e-17+0.016727j 1.25965e-17-0.0100066j -3.93842e-17+0.00740841j 5.00762e-18-0.0215727j 
-1.69378e-16-0.00390481j 1.21308e-16-0.0175695j 2.10792e-17+0.011544j 1.27288e-17+0.0361283j 8.9692e-18+0.000731811j 3.95987e-17+0.0042181j -1.35831e-17-0.0209229j -1.82809e-17-0.0314555j 3.08449e-18-0.0137406j -1.73439e-18-0.00301456j 1.73125e-17+0.0013326j 3.42486e-17-0.00543605j 1.50054e-17-0.00490639j -1.00916e-17+0.000651743j -5.7022e-17-0.0103771j 9.96815e-18+0.00947174j 8.81811e-17+0.0150543j 6.76382e-16+0.00321906j -6.60269e-17-0.0130934j 6.1771e-16-0.0142244j 1.84028e-17+0.0287871j 4.2012e-17-0.00987653j 3.57997e-17-0.00601448j 2.38018e-17-0.00244875j -1.05915e-16-0.0124127j -8.35022e-17-0.00337046j 2.28462e-17-0.00759528j -4.8548e-17+0.0043679j -4.74945e-16-0.0111272j 1.78796e-16-0.0212632j 1.2723e-16-0.0202675j -9.40804e-17+0.0141668j -6.32018e-17+0.00284666j -1.34599e-16+0.0123196j 5.98861e-16-0.0138068j -1.67891e-16+0.00972814j 6.55445e-16-0.0193464j -3.51728e-16-0.0027307j 1.00257e-16+0.00166311j 5.04293e-16+0.00674636j -1.47929e-16+0.0167276j -2.67516e-16+0.00885648j 2.14674e-16-0.00212412j 2.90228e-17+0.00235929j 2.88656e-16+0.00966461j -1.77395e-16+0.0211401j -6.54164e-15+0.0171372j 1.04612e-15+0.0220818j -1.02196e-15-0.00752212j 5.37288e-17-0.0102199j -5.1152e-16+0.00415455j -3.04625e-16-0.00397964j -6.69399e-17-0.0126862j 2.10612e-16+0.0251161j 5.49648e-17-0.00751639j -2.048e-16+0.00123352j 3.83439e-16+0.0246296j 1.37787e-16-0.0159697j -1.08831e-16+0.0143628j -3.23671e-15-0.00923931j 7.48663e-16-0.0108174j 8.96138e-16-0.0281496j 7.94823e-17+0.0010074j 4.87802e-16-0.0108538j 6.93168e-16-0.00932646j 2.82854e-16-0.0113653j 1.36722e-16-0.0213906j 2.04169e-16-0.002111j -2.99525e-16+0.00886017j -1.10904e-16+0.0160009j 1.41036e-16+0.00425404j 1.21001e-15-0.0295541j -3.90332e-16+0.012539j -3.67435e-17+0.00918236j -2.55297e-16+0.0345027j 6.73519e-17+0.00917613j 9.42653e-17-0.00133135j 1.67545e-15-0.0240899j 1.87967e-17+0.00623774j -6.05758e-17+0.0029972j 9.30422e-18+0.00434085j 1.41421e-16-0.0274689j -8.36269e-18-0.00708593j -1.73708e-17-0.00196955j -1.05712e-16+0.00407086j -2.34711e-17+0.0147092j 2.71725e-17+0.000606563j 1.97424e-17+0.00828606j 4.17574e-17-0.00347078j 3.49486e-18+0.0069356j 1.99679e-17-0.0318269j -2.5005e-17-0.0163348j 7.96542e-17+0.0136294j 1.55979e-17+0.0113705j -2.0294e-17+0.0359j 1.07338e-17+0.000591442j 8.71642e-17+0.0169376j 1.40851e-16+0.00677293j 
-5.01792e-16+0.0328261j 2.9119e-16-0.000465067j 4.7077e-17-0.00631486j -2.4088e-17-0.00264558j -5.63181e-18+0.00163879j 1.85276e-16-0.0185193j 1.06879e-16-0.0147659j -3.51339e-17+0.00970963j 1.56219e-16-0.0191979j -1.13877e-16+0.0156826j 7.76963e-17-0.00658151j -5.88602e-17+0.00408238j -6.35163e-17+0.00334033j -3.70439e-17+0.00608784j 3.74062e-17-0.0134154j -1.32136e-16+0.0179283j -5.60205e-17+0.00348594j 2.02187e-15+0.0134235j -1.22653e-16-0.00118695j -4.761e-16+0.0105215j -2.18718e-17+0.00358487j 4.65217e-17-0.00784687j 2.04526e-17+0.000648252j 5.37296e-17-0.00328183j 9.83048e-17-0.00223627j -4.28806e-16+0.022023j 8.5851e-17+0.00498088j 3.33209e-17-0.00747866j 2.15931e-16-0.0119731j -4.18197e-16+0.0162135j -1.20702e-16-0.0011132j 9.06763e-17-0.00498149j 2.17567e-16-0.00463773j 3.9902e-17-0.00223508j 1.44253e-16-0.00261684j -1.27786e-16+0.00418571j 4.98309e-16-0.0117987j -4.00097e-16+0.00298432j 2.97359e-16+0.00889232j -7.3271e-17-0.00291745j -1.23254e-16+0.00333296j 3.75209e-17-0.00294837j -1.80168e-17-0.00524108j 5.78271e-17-0.00378658j 1.41794e-16+0.0126077j -6.16069e-18+0.000149676j -1.82088e-15+0.004564j 3.62957e-16+0.000270582j -1.44832e-16-0.0084025j 2.34033e-16-0.00611356j 5.73175e-17-0.000808623j -1.5041e-17-0.00838679j -2.97402e-16+0.0126703j 6.17912e-18+0.00530916j 9.17462e-17-0.00497954j 1.06735e-16-0.00101j -1.14911e-16-0.00683011j -2.20946e-17+0.00230983j -8.01223e-17-0.00492325j -3.15373e-15-0.0090021j -3.64956e-17+0.0046742j -2.24943e-18-0.0066478j 1.54883e-17+0.00824845j 1.54437e-16-0.0031871j -8.94542e-17+0.00315583j -1.63292e-17-0.00156783j 2.85416e-17-0.00128246j 5.78473e-17-0.00444008j -2.70917e-16+0.00577374j 3.35065e-17-0.0174843j -1.2436e-16-0.0173907j -4.56151e-16+0.00722978j 5.92607e-16-0.0191263j 8.84457e-18-0.00513361j -1.01609e-16+0.00239984j 1.49165e-17-0.0131074j -1.41481e-16+0.01223j 7.38742e-16-0.00997736j -1.41185e-16+0.0109283j -8.51398e-17+0.00321156j 3.94907e-17-0.00581662j -2.43427e-17+0.00497265j 6.20009e-17-0.0100811j -6.66869e-17+0.00438096j -3.72313e-16+0.0137054j -2.03571e-16+0.0187195j -9.29406e-18-0.000988183j 8.1755e-17-0.00772243j 1.44097e-16-0.0159284j -1.80047e-16+0.0212121j 9.26995e-17-0.00714103j -9.49403e-17+0.0164452j 9.99608e-17-0.0184043j -1.62152e-17+0.00178276j -4.68558e-17+0.000654381j 5.67971e-17-0.00574628j -1.34349e-16-0.00119379j 1.43265e-16-0.0329398j 
3.64427e-16-0.0327732j -3.91541e-16+0.0166584j 5.50583e-18+0.00763746j -4.25738e-17-0.0333757j 2.28333e-17+0.0114901j -3.58589e-17+0.0305206j 6.16886e-17+0.0271003j 2.9788e-17+0.0245089j -9.82729e-18+0.00918867j -9.3515e-18-0.0112245j -8.54573e-18+0.0154708j 3.21654e-17-0.00308755j 1.8761e-17-0.000330297j -1.42042e-17+0.00110055j -5.96242e-18+0.000318405j 7.49471e-18-0.00281826j -1.28877e-16-0.0193345j 9.6462e-17+0.000583221j 1.2863e-17+0.0046445j 5.78112e-16-0.0178317j -8.9225e-17-0.0239837j 2.9787e-17+0.0250469j -1.32731e-16+0.0103342j 3.7278e-16-0.014865j 7.90004e-17+0.0072564j 2.27355e-16-0.0149647j -3.98034e-17+0.00307123j -2.66453e-17-0.00614699j -1.35096e-17+0.00782615j 4.43394e-17-0.0125054j 1.17174e-16+0.0157855j -4.02488e-17-0.0102256j -4.65291e-16+0.0120101j 2.91053e-16-0.00503906j 4.11755e-16-0.0208863j 4.69535e-16-0.015948j -9.07203e-16+0.0423998j 7.85919e-16+0.0104777j -4.59244e-16+0.00224553j -4.20928e-16+0.00483873j 3.40593e-16-0.0322562j -5.71179e-16+0.0137089j -3.79131e-16+0.0054778j 3.12745e-16-0.00769625j -4.68655e-16-0.0131397j 2.07221e-16-0.0166303j 4.41533e-15-0.011952j -1.2595e-15-0.00847827j 5.0767e-16+0.0163063j -1.20234e-16+0.0294716j 2.1896e-16+0.00201541j 2.02246e-16+0.012492j 9.12019e-17+0.0130806j -1.00252e-16-0.0159157j 7.96807e-17-0.00652024j -3.41328e-16+0.0189066j -1.78614e-18+0.00330875j -1.05179e-16-0.00688539j -1.40084e-17-0.0107679j 3.04743e-15+0.00865116j -8.77879e-16+0.0225243j -8.86544e-16+0.024503j -9.81575e-17+0.00194463j -1.49142e-16+7.83259e-05j -1.02873e-15+0.0236342j -1.91411e-16-0.0124451j -9.4747e-17+0.0064868j -3.2687e-16+0.0253565j -4.48314e-16+0.00293818j 1.71628e-16+0.0165114j 1.98013e-16+0.00461082j -1.04869e-15+0.0312911j -1.36582e-16+0.00896965j 3.76746e-17-0.00506408j 1.82736e-16-0.0244578j 2.41193e-20-0.0019373j -3.63947e-17-0.00455142j -7.82301e-16+0.0111025j 1.22839e-16-0.00318317j 1.61487e-16-0.0410849j 1.2867e-17+0.000120272j 6.19611e-18+0.0163614j -2.39738e-17-0.0135846j -9.24223e-20+0.0011544j 2.39792e-16-0.0141729j 4.73335e-17-0.0103649j 1.50547e-16+0.0079583j -1.52025e-17+0.00396973j -1.84236e-17+0.0160165j 1.37994e-17+0.000602052j 2.25627e-17+0.0379122j 6.14928e-18+0.00827935j 2.72958e-17+0.020234j -8.87514e-18+0.00124253j -2.13433e-17-0.0362003j 1.647e-17+0.0175554j 2.86658e-17-0.0165645j 4.11518e-17+0.0296811j 
-5.92135e-16+0.0412252j 3.72363e-16-0.00175097j 8.3402e-17-0.0134804j -2.79023e-17-0.000145167j 4.50818e-17-0.00665321j 2.65545e-16-0.0312156j 7.81382e-17-0.014048j -1.72564e-17+0.00760416j 2.54254e-17-0.00497427j -7.73327e-17+0.013806j 7.02624e-17-0.00932807j -6.98078e-17+0.0048016j 1.19019e-17-0.000737453j -8.21652e-18+0.00168213j -8.27468e-18-0.00105469j -5.16489e-17+0.00956086j -2.77604e-17+0.000313457j -9.2553e-17-5.65449e-05j -3.86818e-17+0.00484308j -1.0641e-15+0.0237368j 1.87801e-17+0.00218968j 7.72897e-17-0.0140795j 6.6254e-17+0.00236979j -3.51355e-16+0.0110704j 2.56857e-17+0.00500132j -3.80698e-16+0.0211076j 1.60541e-16-0.00173685j 3.55646e-17-0.00245014j 3.90257e-16-0.00420222j -5.78908e-16+0.0331834j -2.4938e-16+0.00123389j 9.30839e-17-0.00558538j 2.82196e-16-0.00536682j 5.17149e-18-0.00403885j -3.89192e-16+0.0115218j -4.3144e-16+0.0134095j 8.10759e-16-0.0234509j -5.34982e-16-0.000303209j 1.2845e-16-0.00284962j 2.66783e-16-0.00374282j -2.0394e-16+0.00879612j 6.5432e-16-0.0158262j 1.24617e-16-0.0048638j -1.79723e-16+0.00231372j 2.48398e-16+0.0150734j 5.61667e-18-0.00436647j 8.05888e-16-0.00184344j 1.45483e-16-0.0080045j 3.64948e-16-0.00442074j 1.75742e-16-0.0145157j 1.48859e-16-0.0029405j 1.19819e-16-0.0143996j -9.56337e-17+0.00559553j -1.53308e-17+0.000709551j -9.88267e-17+0.00532013j 4.48525e-16-0.0112755j -1.02494e-16-0.013845j -1.02999e-16+0.0118563j 2.33693e-17-0.00350951j -7.66612e-16-0.00227869j 1.34266e-16-0.00540634j 3.27556e-17-0.000849433j 8.6477e-17-0.00583673j 1.12748e-16-0.000952312j 4.79255e-16-0.00976721j -7.38594e-17+0.0115442j 1.69098e-17+0.00272899j 2.94473e-16-0.0173118j 6.90075e-16-0.0086472j 1.21987e-16-0.0283415j -2.48115e-16-0.0142866j -4.09721e-17-0.00264228j 8.72098e-16-0.0276171j -5.21936e-17-0.000235408j -3.22749e-17-0.00173794j 3.45785e-17-0.0153546j -1.70459e-16+0.0125444j -2.76304e-16+0.00315769j -1.12709e-16+0.000495106j -4.01117e-16+0.0313672j 5.93291e-17-0.00921586j -9.14518e-17+0.00571981j -3.21239e-17+0.0046772j -2.64938e-17+0.0034431j -2.15084e-16+0.00931762j -6.69756e-17+0.00657403j -5.70347e-17-0.00459338j 6.57404e-17-0.00915148j 9.62973e-17-0.0144567j -3.23366e-17+0.0055025j 9.80484e-17-0.0104528j -4.6605e-17+0.0124139j 1.48511e-16-0.0304073j 3.69352e-17-0.0054171j -6.72196e-17+0.00504579j 1.04247e-16-0.0140083j -1.65469e-16+0.00101183j 1.435e-16-0.0410455j 
