-0.0307058+0.0182669j 0.0134263-0.0191126j -0.00908382-0.00332643j -0.0359798+0.0382118j -0.00572845-0.00358884j 0.00311266+0.018613j -0.0162361+0.0299509j -0.026571+0.00494121j -0.0114868+0.0216158j -0.00634125-1.50598e-05j -0.0244008+0.0185374j -0.000408996+0.0073417j -0.00189266+0.00620452j -0.0301013+0.0446988j 0.00805046-0.0258399j 0.0183056+0.00356672j -0.0127943+0.00906237j -0.0203333+0.0378218j -0.0015826+0.0317184j -0.0380915+0.0273682j 0.0169907-0.0439401j 0.0180812-0.0236139j 0.000938808+0.0136887j 0.0216974-0.0230438j -0.00628509-0.011585j -0.00834404+0.0117106j -0.0267535-0.00235878j -0.0226316+0.0266718j 0.0235874-0.0160052j -0.0222333+0.0319226j 0.00467304-0.0115087j -0.00518458+0.0138293j -0.000373888-0.0233778j 0.0158683-0.00880741j 0.00962615-0.0647915j -0.0113983+0.0189724j -0.0262306+0.0417183j 0.0204236+0.000364793j -0.00401812+0.00361345j 0.0293371-0.000528243j -0.0097834+0.0265047j -0.0144599-0.0318748j 0.0243935-0.0334803j 0.0411295+0.00985981j 0.0402974-0.00087338j 0.00981086+0.00940732j -0.011476+0.014317j -0.0141966+0.0561005j 0.0254137-0.0305266j -0.00513133+0.0458336j -0.0313114+0.103039j -0.0102506+0.0543316j 0.0453193-0.00585165j 0.0172476-0.0115809j 0.0392085-0.0466841j 0.00650658-0.0120695j -0.00715155-0.0577694j 0.0388495-0.0201541j 0.0132452-0.00369702j -0.0162951+0.0364933j 0.0111168-0.00628075j -0.00235486+0.0287449j 0.0114896+0.00490962j 0.0228432-0.0144083j 0.00565173-0.0131934j 0.00640888+0.0238289j 0.00673157-0.0204182j 0.0161475-0.0321811j -0.00490617+0.00642046j 0.010062-0.0317029j 0.00412218+0.0093798j -0.0188743+0.00825819j 0.00456313-0.0231596j -0.0075755+0.0116893j 0.00125164+0.00366851j 0.000563602-0.00873355j 0.0108586-0.0144056j 0.0226559-0.0143641j 0.0083783-0.00398531j 0.00982967-0.00487644j -0.00535933+0.0024307j 0.00399949-0.0159424j 0.014531-0.00978586j 0.0108153-0.0205071j -0.00131073-0.0158797j 0.0109255-0.00548273j -0.000142108-0.0114414j 0.00727987-0.000630796j -0.010079-0.00852153j -0.00897992+0.00412692j 0.00427347-0.0147716j -0.0145388+0.00387461j -0.00227697-0.00301347j -0.0112685+0.026651j 0.00743679-0.00942072j -0.00776362+0.00326501j 0.0170963-0.0384864j 0.018449-0.0243835j -0.00503032-0.00843031j -0.000127285+0.0153287j 0.00226434+0.0169291j 0.00479506-0.00722833j 0.00529742-0.0258107j 0.00808035-0.0160598j 0.00426227+0.00247449j 0.00171921-0.0090657j -0.0142969-0.00389123j -0.000858695-0.00297489j 0.00119472-0.0121219j 0.0026378-0.00162599j -0.0035771+0.0121454j -0.00399201+0.00517555j 0.0200547-0.0185863j -0.000155896+0.0108298j 0.016838-0.0200253j -0.00590049+0.02143j -0.00169261-0.00773605j -0.00136487-0.00111612j -0.00164592+0.000559445j -0.00850804+0.0188667j 0.013492-0.00811182j -0.0022622-0.000318287j 0.011492-0.0115769j -0.0167516+0.015227j 0.00567204-0.00984385j -0.002731-0.00920473j 0.000928529+0.0110892j 0.00650849-0.0181026j -0.000668294-0.00661266j -0.0102368+0.00641887j -0.00230879+0.00447559j -0.00740224+0.00664491j 0.00868073-0.0148552j -0.00414965+0.00596124j -0.00369145-0.00386398j -0.00601798-0.0103341j -0.00473219+0.0104307j 0.00567001-0.0139534j 0.00530194-0.00740228j -0.00413332+0.00114673j 0.00705752-0.0106685j -0.0105614+0.00271643j -0.00140795-0.00447262j 0.00674395-0.02298j 0.00360462-0.0115762j -0.00247229+0.00235836j -0.00213864+0.000902648j 0.0020727-0.000344031j -0.00613769+0.01682j -0.0104602+0.0126662j 0.000869114-0.00128252j 0.00462837-0.00441686j 0.0177196-0.0021399j -0.00418719+0.00695245j 0.004848+0.0103837j -4.69876e-05-0.0070012j 0.00707755-0.00642794j -0.0102136+0.01534j 0.0019294+0.00776328j -0.0153926+0.0163251j 0.0169895-0.0122236j 0.00205777+0.0132216j 0.00767372-0.0084127j 0.00993356+0.0105211j -0.00942655+0.00658137j 0.0015191+0.00930559j -0.00947987+0.0222887j -2.45243e-05+0.00206791j 0.00144996-0.0194508j 0.00773054+0.0144356j -0.00538104+0.00809471j -0.00994722+0.013833j 0.0115888-0.0244742j 0.0089524+0.00189155j 0.00562782-0.0127904j 0.0139517-0.00898747j 0.0109828-0.0268496j -0.01471-0.0019774j -0.0250353+0.0213087j 0.000931435-0.0163327j 0.00685765+0.0126694j -0.0141247+0.0103718j 0.0263265-0.029902j -0.00121093-0.00589453j -0.00129869+0.00713021j -0.0148723+0.0214202j 0.000730914+0.00203647j -0.0167322+0.0109612j -0.0105227+0.030257j -0.0141368+0.0146466j -0.00594859-0.0161558j 0.0032656-0.0150212j -0.0254932+0.0229009j -0.00834851+0.0104524j 0.00521043+0.015896j -0.0365734+0.0292977j 
-0.017442-0.0307949j 0.0203639+0.0132861j 0.00353654-0.010658j -0.0421799-0.0362842j 0.00178321-0.00614123j -0.0178146+0.00490903j -0.0296745-0.0153443j -0.00659458-0.0255504j -0.0205249-0.0131671j 0.00256039-0.0072257j -0.0197755-0.0252227j -0.00582329-0.00137752j -0.00417151-0.00295344j -0.043631-0.0276292j 0.0237551+0.0077572j -0.00341552+0.0150168j -0.00938283-0.0127215j -0.0385498-0.0198562j -0.0313964-0.00230329j -0.0285582-0.040426j 0.0470597+0.0200419j 0.0264029+0.0184612j -0.0155597+0.00398198j 0.0218152+0.0220837j 0.0112526-0.00584477j -0.0108238-0.0085273j 0.00328154-0.0274066j -0.0290659-0.0258072j 0.0141184+0.0247623j -0.0321589-0.0251552j 0.0150464+0.00657636j -0.0187407-0.00352248j 0.0245721-0.000760901j 0.0120644+0.017703j 0.0657632+0.00884744j -0.0197038-0.00917548j -0.044176-0.0255885j 0.00133774+0.0190768j -0.00446442-0.00527473j 0.000759266+0.0303397j -0.0255698-0.0116137j 0.032196-0.0148824j 0.0344116+0.0253163j -0.0110492+0.0403369j 0.00144588+0.0414361j -0.0103389+0.00995253j -0.0144001-0.0123139j -0.0572297-0.0119937j 0.0315757+0.025333j -0.0449497-0.0061913j -0.107419-0.0320616j -0.0551223-0.011695j 0.00764016+0.0460396j 0.0111088+0.0152237j 0.0481794+0.0408055j 0.010942+0.0065442j 0.0581084-0.0083963j 0.0191334+0.0382036j 0.00428179+0.0150842j -0.038216-0.0155326j 0.00699671+0.0108335j -0.0286015-0.00223988j -0.00515945+0.0126173j 0.0132577+0.0223367j 0.0126987+0.00600653j -0.0242352+0.00700296j 0.0206361+0.00790449j 0.0320336+0.0160466j -0.00722171-0.00444648j 0.0326034+0.00930911j -0.00900228+0.00455229j -0.00699965-0.0192458j 0.024411+0.00434363j -0.0108566-0.00724502j -0.00361212+0.000998134j 0.0098166+0.0020974j 0.0158261+0.0104632j 0.0150183+0.0248981j 0.00376166+0.00819405j 0.003582+0.00951614j -0.00295213-0.00541001j 0.0172057+0.00405032j 0.00834124+0.0160447j 0.0208676+0.00970765j 0.0169797-0.00145338j 0.00602718+0.0128024j 0.0124141+0.0010889j 0.000228612+0.00657503j 0.0105281-0.0114875j -0.0034779-0.00971393j 0.0135534+0.00463302j -0.00354034-0.0144688j 0.00334271-0.0022156j -0.0267528-0.0108206j 0.0101508+0.00824695j -0.0030434-0.00726725j 0.040062+0.0176449j 0.0239028+0.0185183j 0.00805727-0.00547543j -0.0150041+0.00171412j -0.0183444+0.00119519j 0.00764436+0.00436254j 0.0273531+0.00574321j 0.016379+0.00868525j -0.000967457+0.00432538j 0.00891605+0.0028108j 0.00295725-0.0147948j 0.00348454+0.000128843j 0.0123913+0.00129856j 0.00120447+0.00213753j -0.0118797-0.00442104j -0.00423289-0.00349165j 0.0191468+0.0197089j -0.00985472+0.000400485j 0.0210273+0.0169767j -0.0219535-0.00578725j 0.00767886-0.00204559j 0.000641641-0.00327988j -0.00227549-0.00116758j -0.0199917-0.00959219j 0.00909941+0.0138317j 0.0020088-0.00217154j 0.0125517+0.0104409j -0.0133216-0.0147259j 0.0130066+0.00509698j 0.0111924-0.000996069j -0.0102407+0.000729247j 0.0187864+0.00530675j 0.00836239+6.08713e-05j -0.00826276-0.00807511j -0.00470797-0.00251543j -0.00475806-0.00648363j 0.0151472+0.00712801j -0.00501743-0.00230879j 0.00528752-0.00551445j 0.0118024-0.00395173j -0.011754-0.00115273j 0.0153083+0.00615197j 0.00715383+0.00663108j 0.000209045-0.0037343j 0.00958583+0.00606304j -0.00365585-0.0103201j 0.00389137+0.00108512j 0.0254285+0.00647789j 0.0107008+0.00388223j -0.00169107-0.00351011j -0.00205132-0.000755481j -0.00136533+0.00273601j -0.0186061-0.00655076j -0.00955829-0.0109253j 8.67238e-05+0.00032161j 0.000945806+0.00410129j 0.00521209+0.0146317j -0.004324-0.00608197j -0.0116118+0.00442827j 0.00770755-0.000120955j 0.00617111+0.00808325j -0.0172393-0.013404j -0.0068539+0.00443664j -0.0154002-0.0181638j 0.0116851+0.0175671j -0.0148272-0.00131283j 0.00780364+0.0115379j -0.00360287+0.00806712j -0.00475374-0.0127601j -0.0133264-0.00420961j -0.0247302-0.0134316j -0.00222745+0.000795609j 0.0196908+0.000400735j -0.0145075+0.0080807j -0.00524805-0.00277684j -0.0130386-0.00815299j 0.0260695+0.0121836j -0.00069241+0.00870936j 0.010537+0.00369782j 0.0118815+0.0154384j 0.0276614+0.0164226j -0.00139543-0.0169563j -0.0187854-0.0213836j 0.00728305+0.00455577j -0.00963382+0.00576443j -0.00924267-0.0119827j 0.0280279+0.0221169j 0.00381725+0.00258264j -0.00712547-0.000784582j -0.0251541-0.015227j -0.00777704+0.00512408j -0.013014-0.0170121j -0.0248788-0.00998146j -0.0126671-0.0093575j 0.0204124-0.00707912j 0.0125641+0.00708632j -0.0280474-0.0319791j -0.0144467-0.00840661j -0.0125866+0.00707463j -0.0258143-0.0369015j 
0.00956291-0.000722332j 0.00289613+0.00292683j 0.0110034-0.00133771j 0.00726124-0.00255353j 0.00934099-0.00922076j -0.00240004-0.00470344j -0.000256852+0.000176112j 0.0151264-0.00941555j 0.00260699-0.0125834j 0.00868555-0.01184j 0.00148951+0.00163888j 0.00707004-0.000171943j 0.0113311-0.00436159j 0.0174831+0.00112957j -0.00329226+0.0078803j 0.000436193-0.0126512j 0.00325342+0.00453277j -0.0023213+0.00172539j -0.00264577+0.00139007j 0.0160093-0.0183012j -0.0104973+0.0124962j -0.00681812+0.0167535j -0.0157867+0.00226948j -0.0110555-0.0102612j 0.00173844+0.00691039j 0.0116763-0.00500395j 0.0170851-0.00312498j 0.019072-0.0262344j -0.00543746-0.0115106j 0.013599-0.00135674j -0.0109996+0.00712131j 0.00957686-0.0262613j 8.05698e-05-0.00174186j -0.00262635+0.0121868j 0.0052963-0.00492975j -0.00154726-0.00315039j 0.00465434-0.0119824j 1.09398e-06-0.0249471j -0.0157423+0.000288969j -0.0282498+0.0468129j -0.00023657+0.0077223j 0.0073666-0.0219388j -0.00438+0.0113784j -0.0139373-0.00150713j -0.0209477+0.0134518j -0.00165714-0.0273686j 0.00845903+0.004565j 0.00937913-0.0152038j -0.000937188+0.00827451j 0.011561+0.00275384j 0.0276266-0.00138321j 0.0157744-0.00468475j -0.0191086+0.00476968j -0.009672+0.00624329j -0.0261572+0.0179934j 0.00350291-0.00133217j -0.00661221+0.0182407j -0.0135077+0.000218455j -0.0164549+0.0118666j -0.00222839-0.00702011j -0.000619103-0.00292767j 0.00360683-0.00598856j -0.00450324-0.00669261j -0.00432804-0.00240243j -0.0017768-0.00406159j -0.000915418-0.00353893j 0.00157512+0.0024962j -0.00362079+0.00250128j 0.00432915+0.00202301j -0.0147803+0.00986149j -0.00316298-0.00183965j -0.00634758+0.00371132j 0.00161144+0.0118855j -0.00998844+0.0131216j 0.0022862-0.00790706j -0.00713972-0.00205933j 0.00265414+0.0110159j -0.0113924+0.00737167j 4.58312e-05-0.00517205j -0.00863127-0.00489598j -0.00039989-0.00690883j -0.0114553+0.00748408j -0.0142356-0.0115932j -0.000335114+3.02508e-06j 0.00542802+0.0034416j -0.0083993-0.00433737j 0.0106337-0.0023739j 0.00179028-0.00165486j 0.00167215-0.00782482j 0.00534999+0.00347925j -0.00412338-0.00866814j 0.00687393-0.00280309j -0.00140588-0.0014756j 0.00387454+0.00931886j -0.0024274+0.00283007j 0.00798791-0.00623079j -0.00345146-0.00788049j -0.0112773-0.000354917j 0.00270178-0.00146268j -0.00316372-0.00267942j -0.0045874+0.00293216j 0.00750702-0.000485118j -0.0067961-0.00370623j -0.00121933-0.00602109j -0.00510019+0.00901388j -0.00729283-0.00075685j 0.00515298+0.0006297j 0.0024507+0.000846687j 0.00124881-0.00414147j 0.000173823+0.00448354j -0.000792075+0.00139717j 0.0062746+0.00280845j -0.00397352-0.00478078j 0.0034674-0.00238262j -0.0049151-0.00350838j 0.00159362+0.000745538j 0.000999402-0.000512599j -0.00108942+0.00196626j -0.00216008+0.000433262j 0.00350243-0.0028999j 0.000229365-0.00200599j -0.00179146+0.00672233j 0.00542057-0.0045949j 0.000442015+0.00801331j 0.00433128+0.00265265j -0.00237002+0.00196959j -0.00176866+0.0068221j -0.00115366-0.00415541j 0.00310111+0.00129594j 0.00880508+0.000776107j -0.00335414+0.00762491j 0.00107638+0.00632978j -0.00388899-0.000879305j 0.002108+0.000354338j 0.00902203-0.000480503j -0.00332553+0.00273356j -0.00110954-0.00180045j -0.00233616-0.00182014j 0.0070579-0.00578586j 0.00416378+0.00325454j -0.00451041-0.000922243j 0.00580483-0.00479301j -0.00514696+0.000842025j -0.00749953+0.00757569j -0.00361202+0.00297213j 0.00704498+0.00258853j 0.00056749-0.0015924j -0.00250436-0.0118552j -0.00204019+0.00130338j 0.00375041+0.00756081j -0.00520003-0.00559693j 0.00411596-0.000755508j -0.00585609+0.0036623j 0.00272075-0.00472626j -0.000284889-0.00215357j -0.00627628-0.00563701j -0.00352328+0.011837j 0.00488414+0.00242055j -0.00163384+0.00771528j 0.00972776+0.00688396j -0.0118314+0.000654771j 0.00220743-0.0013218j -0.00283949+0.00538229j 0.0137041-0.00140976j 0.00770608+0.00222636j 0.00557682-0.0123101j 0.00843661+0.00607077j 0.00172781+0.00125206j -0.00307029+0.00387349j -0.00389085-0.00100956j -0.00139853-0.0078053j -0.00638204-0.00215966j -0.000828887-0.00216705j 0.000513591-0.00110267j -1.15257e-06-0.00767475j -0.00610055+0.00164875j -0.0147568-0.011252j 0.00959063-0.00749469j -0.00681356+0.00560444j 0.00493193-0.0158103j -0.00233335-0.00572643j 0.00795659-0.00283618j -0.0120426+0.00619238j 0.0119221-0.0145451j -0.00238361+0.00459355j -0.0057363-0.0129663j 0.00528-0.00277533j -0.000946691+0.00658529j -0.00528453+0.00434058j -0.00123426+0.00735945j 0.00175568+0.00553916j -0.0124143-0.00500104j 0.0291363+0.00488443j -0.00236878-0.0217276j -0.00187645+0.0063162j -0.0100537+0.00397217j 
0.00724614-0.00507091j -0.000645538-0.0101772j 0.00316894-0.0117204j 0.0103126-0.00582112j -0.00846403-0.0178597j -0.00689392+0.00202219j 0.00158446+0.00340933j -0.00705203-0.0220765j -0.00576474+0.00308312j -0.0157486-0.00873908j 0.00804703-0.00521784j -0.00308097-0.00525157j -0.00998623-0.0117681j 0.00408719-0.014582j 0.00574616+0.0037635j -0.0158847+0.00333452j 0.00449046-0.000138471j 0.0135141+0.00896284j 0.00252573+0.00596849j -0.0100425-0.0200549j 0.00589173+0.00711499j 0.00684775+0.00368951j 0.00900853+0.0165346j -0.0115323+0.0093979j 0.00357454-0.00385916j -0.00697083-0.00912639j 0.000194915-0.0202409j -0.023538-0.0234732j -0.0201127+0.00076964j 0.014994-0.0137079j 0.00689962+0.0146512j -0.0383299-0.010708j -0.00538276-0.00576564j 0.0122984+0.00207689j -0.0179707-0.00974512j 0.00142496-0.000902689j 0.00452069-0.00290441j -0.0431645+0.0106169j 0.00774799+0.0269332j 0.0746313+0.0350952j 0.0193966+0.00759385j -0.0342793-0.00769981j 0.00491391+0.000597352j -0.0140974+0.0192654j 0.0131702+0.0234304j -0.0429299+0.0106946j 0.0141317-0.0121088j -0.00376203-0.00545101j -0.00155083-0.00111855j 0.0156243-0.00635317j 0.0378393-0.02813j 0.00675559-0.0121493j -0.00116948+0.026121j 0.00661929+0.0101235j 0.00634167+0.0355994j -0.00297957-0.00409844j 0.0143432+0.00259536j -0.000826087+0.0173523j 0.0113591+0.0159097j 0.00275914+0.00786281j -0.0106306+0.000552543j -0.00210122+0.000567022j -0.00961214+0.00666893j -0.00709019+0.000833213j -0.0106538+0.00139701j 0.000770798+0.00611132j -0.000869344-0.00276251j -0.00980936+0.000505817j 0.00565985-0.00495921j 0.0051325+0.0169205j -0.00155298+0.0070792j 0.0112653+0.0049026j 0.00776721-0.00190812j 0.0213095+0.0129132j -0.00857443-0.00269968j -0.00271909+0.0049844j 0.00811418-0.00228558j 0.00482239+0.0142251j -0.00766081-0.00133732j -0.00557149+0.00924331j -0.00277797+0.000424359j 0.00657862+0.0147814j -0.0156519+0.0149544j -0.00313695+3.4868e-05j -0.00209384-0.00711341j -0.00913326+0.00830279j -0.0107285-0.0156227j -0.00607279-0.0038102j -0.0065853-0.000208793j 0.00536383-0.00327043j -0.0115055+0.00148186j 0.00013759-0.0075896j -0.000623493-0.000909621j 0.0138431-0.00308685j 0.000232862+0.0010087j -0.0084881-0.00660004j -0.0193764+0.00166497j -0.00457335+0.00986406j 4.73841e-05-0.00476398j -0.00340794+0.00697873j 0.00750457+0.00467276j -0.00417031-0.0108929j -0.0048332+0.00579875j -0.0137611+0.000373634j 0.00926265+0.00601733j 0.000685153+0.00683558j 0.00464824-0.00658042j 0.0017008-0.00308137j -0.00768145-0.00586794j 0.00301665+0.00179606j 0.00456103+0.00388193j 0.0022752-0.00736303j -0.00982824+0.00434122j -0.000204407-0.00170167j -0.00718916+0.00479521j 0.00272429+0.00104369j -0.00112401-0.000889339j 0.00244656-0.00151943j 0.00320992+0.00150878j 0.000528749+0.00200359j -0.00495159+0.00264692j 0.00808543+0.00105637j -0.00680659-0.00539983j 0.0113926+0.000790296j -0.00421337-0.000816899j -0.00224096+0.0017116j 0.00753178+0.00356121j -0.00701428-0.00375565j -0.00054366-0.00323917j 0.000145327-0.00972679j 0.00954019+0.00433554j 0.00572741-0.000598616j -0.00505469-0.00052607j -0.00123167-0.00368348j -0.000964228-0.011798j 0.00356537-1.40011e-05j -0.000413823-0.000142576j -0.00641172+0.00128441j -0.00517685-0.0130136j 0.00372523-0.00368609j -0.00457985+0.00526478j -0.00285701-0.00993708j -0.000889771+0.00179017j 0.00430166+0.00434004j 0.00089607-0.00204305j 0.00237203-0.00503967j -0.00170657-0.00545349j -0.0153457+0.00250273j 0.00848011+0.0040453j 0.00881386-0.00207902j -0.00718841+0.00177255j -0.00822917-0.0106491j -0.00176415+0.0107227j -0.00591838-0.000678414j -0.00288558+0.00335073j -0.0118769+0.000579676j 0.0108673+0.00203955j 0.0072086-0.00282201j 0.000348327+0.00345804j 0.0116712-0.00503858j -0.000783136+0.00793174j 0.00298329+0.00665056j -0.00192994+0.00420458j -0.0114128-0.0106463j 0.00741281-0.00413689j -0.00466746-0.00637969j 0.0198036+0.0109718j -0.00269797-0.0011989j 0.00128678+0.00702723j 0.000429135+0.00745559j -0.00899062+0.00046136j 0.00292034+0.00575835j -0.00601817+0.0105433j 0.00536784-0.00142973j -0.0148944+7.02325e-05j -0.000995887+0.00645562j -0.000939045+0.00382976j -0.00651608-0.00506623j 0.013464-0.00205888j -0.0047439-0.00274903j -0.00790293+0.0110051j -0.000502351-0.0113781j -0.0031962+0.0120547j -0.00962462-0.0214526j 0.0143844+0.00151816j 0.00349882+0.00375007j 0.00269664-0.00492293j 0.0127903-0.00223928j -0.00747458-0.0107344j 0.0202003-0.00275252j -0.00502191-0.0115497j -0.00527792+0.00808181j 0.0103547-0.0136879j -0.00741454-0.00373484j 0.0129631+0.0106725j 0.0140271+0.00266695j 
0.00146785-0.0236943j -0.0118324-0.00102984j -0.0103091-0.0104834j 0.00770632-0.0144572j -0.0154632-0.0152635j 0.0178353+0.0156753j 0.0104154-0.0111286j -0.0224491-0.024468j 0.0108858-0.00671251j -0.0196859-0.0178097j -0.011715-0.0249089j 0.00272882+0.0129188j -0.00789653+0.00417151j 0.017871+0.000806166j -0.010992+0.000918344j 0.018325+0.0237363j -1.72569e-05-0.0191579j 0.0271294-0.00940341j 0.0308113+0.0167099j -0.0290609-0.026897j -0.0280084+0.00153478j 0.00464618+0.0262506j 0.0182434+0.000331178j 0.0102674+0.0175773j -0.0160581+0.00210243j -0.00175949+0.000758624j -0.0518822-0.0354662j -0.0144847-0.00622256j 0.00121045+0.0289751j -0.00970835-0.0320774j 0.000547324+0.00657374j 0.0134282+0.0199126j -0.0261975-0.00812527j -0.0110523+0.00641125j -0.0410677+0.000352886j 0.0127387+0.00226064j 0.000152464-0.0399631j 0.0729817+0.0514992j -0.00322125-0.00723249j 0.0220363-0.0268672j 0.0256465-0.014089j -0.0390063-0.0197404j 0.00153599+0.0104552j 0.0821033+0.0644651j 0.0410029+0.0249682j 0.066883+0.043395j -0.0350843-0.013276j 0.0235468-0.0197412j 0.0139355+0.033504j 0.0378439-0.0119547j 0.0312288-0.0552417j 0.0160943+0.00179002j 0.0586543+0.0368694j 0.0129227+0.00275363j 0.0579944+0.025661j 0.00363068+0.00172422j -0.0359007-0.0133516j 0.0353507+0.0132944j 0.0344026+0.0259709j 0.0167259-0.0111677j -0.00187572+0.0325389j 0.0344439-0.00625639j 0.0290644+0.0107582j 0.00837023+0.012514j 0.011862+0.0112025j 0.0375825+0.0187705j -0.0200818-0.00558811j -0.00698139+0.0204324j -0.000235296-0.00423515j -0.00267292-0.00134866j 0.0135994+0.000496529j -0.017111-0.0248129j -0.00738087-0.00351895j 0.0100085-0.0133222j -0.0145+0.0036094j -0.0201052-0.00507599j 0.00813314+0.00640772j 0.0234939+0.0191595j 0.00428885+0.0130115j 0.00561609+0.00529585j -1.32971e-05+0.00459312j -0.0109987-0.00351009j 0.0139887+0.0122719j -0.00481423+0.0080312j -0.0105282+0.0096622j 0.00840464+0.00751288j -0.0188815+0.0101163j 0.00836183+0.00883532j -0.0275461-0.0131068j 0.00560924+0.00314036j -0.0143994-0.00573253j -0.00990067-0.0104343j -0.00800271-0.0066036j 0.0188779+0.00232459j -0.00366696+0.00323091j -0.0106157-0.0087613j -0.0242366+0.00799423j -0.0013962+0.00782816j -0.0106434-0.00197241j 0.00595556+0.00243456j 0.0140197+0.00601137j -0.0102937+0.00255354j -0.0145796-0.00788402j -0.00939157+0.00184302j 0.00680934-0.000125698j -0.00338315-0.000763387j -0.027225-0.0207913j -0.00350965+0.00126389j -0.0121215-0.00528424j 0.00697221+0.00549459j 0.0117111-0.00289111j -0.00125258+0.000383691j -0.00701128+0.00531852j 0.0155143-0.00113932j -0.00521233+0.00358668j 0.0184291+0.00375616j -0.0105567-0.00302532j -0.00147796-0.00267363j -0.00105528-0.00133759j 0.018096+0.00191584j 0.0135519+0.014861j -0.00927882-0.00600565j 0.00143358+0.00734357j -0.0114134-0.0144701j -0.00608736+0.000232623j -0.00660461-0.000319504j 0.0110149+0.00480994j -0.0155084-6.95045e-05j -0.00726575+0.000623849j -0.00248853+0.000656633j 0.00421997-0.00557882j -0.00173746-0.000256431j -0.00885992+0.00539159j 0.00612752+0.011813j -0.0159846-0.00908054j -0.0250117-0.0137545j 0.00189786-0.000472177j -0.00778306-0.00960763j -0.00584202+0.000795182j -0.00213147-0.00540849j -0.00455875+0.00462946j -0.00969375-0.0096857j -0.00637256-0.00104342j -0.00982284+0.00241937j -0.00783678-0.00138584j -0.000260355-0.0030651j -0.00550929+0.00238001j 0.00576547+0.00707347j 0.0117494+0.00630124j 0.00142605+0.00050033j -0.0175818-0.0120043j -0.000988966+0.00695121j 0.0140951+0.00362589j -0.00593259-0.0023435j 0.0226237+0.0171177j -0.00852689-0.0102493j 0.00674531+0.0104251j 0.00556546-0.00913781j 0.0153978+0.00786754j 0.00149097-0.00230584j 0.0091112+0.0212985j 0.0153813+0.00437206j -0.00427703+0.00674887j 0.00522895+0.015612j -0.00788555-0.00355549j 0.0104599+0.00016816j 0.0186267-0.00919086j 0.00126548-0.000264091j -0.0187242-0.00677958j 0.0150605+0.0098884j 0.00366879+0.00313364j -0.000785796-0.00476582j -0.0112449+0.00149278j 0.0137766+0.0127795j -0.00468293-0.000580432j 0.00725735+0.0132494j -0.0217752-0.00693251j -0.0194916-0.0178442j 0.00210007-0.0186504j -0.0155572-0.00711612j 0.0286196+0.0102409j -0.00399009-0.0110545j 0.00167839+0.0220115j -0.00335857+0.00987656j 0.0124323+0.00478673j 0.00264893-0.00995676j 0.00521196+0.00863215j 0.0013307-0.00866267j 0.0163488+0.0130185j 0.00254013+0.000837659j -0.031677-0.0238645j -0.00456528-0.0120383j 0.00341939-0.0191924j 0.00452647-0.00440207j 0.00876513+0.0123561j 0.0142451-0.0134792j 
