0.120718+0.0563506j -0.0278231+0.00345855j 0.0410599+0.0478449j 0.0524952-0.172778j 0.0566412-0.118164j -0.000731375-0.0181338j -0.0369019-0.066606j 0.0253377-0.0347501j -0.0165456+0.00313813j 0.0183131+0.0210389j -0.0267474-0.00921864j -0.00891045-0.0150405j -0.0109158-0.00293758j 0.00528597-0.00590514j -0.000988146+0.0065469j -0.00203664+0.0217152j 0.00681681+0.00537185j 0.0165138-0.00196729j 0.0272365-0.0200623j -0.00341393+0.00321539j -0.0117637-0.00250443j 0.000591751+0.00331546j -0.00714176+0.000989009j 0.00549052-0.00584625j -0.0161242-0.00512935j -0.0115868-0.0040521j 0.000137163-0.00447174j 0.0138293+0.0113455j 0.0113906-0.00289774j 0.00856341-0.00657806j 0.00168833+0.0179968j -0.0154084+0.00850468j 0.00576552+0.00234382j -0.00219703+0.00217557j -0.00348251-0.00189517j 0.00220579+0.000574284j 0.00424671-0.0117873j 0.0060292-0.00748071j -0.00153417+0.0041293j -0.00159757+0.00374497j 0.00627463+0.00350381j -0.00895161-0.000666476j 0.00421624-0.000378714j 0.00777569-0.00582593j -0.00595057+0.00281422j 0.00446578-0.00314686j 0.0102193+0.00939698j -0.00200944+0.0103695j -0.00176125-0.00338906j 0.00365334+0.00519257j 0.00232383-0.00771589j 0.00219358-0.00739309j 0.00642272+0.00387587j -0.00350575+0.00311755j -0.00107204+0.00495159j -0.00165315+0.00212542j 0.00165956-0.00244224j -0.00338599+0.00207622j -0.0012492+0.00577643j 0.00249965+0.000921135j 0.00318992+0.00444035j -0.00512866-0.00351958j 0.00137237-0.00453323j -0.00167148+0.000590466j 0.00226885+0.00876013j 0.000569313-0.00389448j 0.0026662-0.000647631j -0.00181384-0.00593847j -0.000914594+0.00362794j -0.00446465-0.00718567j 0.00264971+0.000857227j 0.00776622-0.000112198j 0.00378693+0.00278984j -0.00295295+0.00880906j 0.00623815+0.00606094j -0.00555602+0.00942458j -0.00104836-0.00276529j 0.000934077-0.0120697j 0.00515501-0.00564393j -0.00726144+0.00651086j -0.00285157-9.80002e-05j -0.0152477+0.00907404j 0.00863763-0.0103122j 0.0023406+0.00430706j 0.00803421-0.00821508j -0.0064952-0.00707343j -0.00260234+0.00293862j 0.000114543+0.00565913j -0.0027831-0.00575702j 0.002398-0.00158779j -0.00843049-0.00294811j -0.00287933-0.0046224j -0.00139713-0.00368814j -0.000241133-0.00518675j -0.00564975+0.00830541j -0.000464819-0.00348975j 0.00498045+0.00410959j 0.00221029-0.00210613j 0.0030562-0.00177867j -0.00890588-0.00284813j -0.00766447+0.00488331j 0.00301069+0.00628315j -0.00596292+0.0046135j 0.00020797+0.00231267j 0.00764972+0.00311893j 0.00216879+0.00166496j -0.00824593+0.000299735j 0.0137337+0.00308959j 0.00503505+0.011582j -0.00959331-0.00669421j -0.0026328-0.00295593j 0.0124725+0.00167223j 0.00100266-0.00673358j 0.000228747-0.00246603j -0.00676479+0.00500029j 0.00280236+0.00255009j -0.00384579-0.000817502j 0.00268145+0.00335078j -0.0155362-0.00493665j -0.00801123+0.00388836j 0.0106097+0.00201733j -0.00321525-0.0150266j 0.000292041+0.00591341j -0.00154518+0.00357449j 0.00084391-0.00330632j 0.00748849+0.00556934j 0.00174005+0.00269893j 0.00759249+0.00379193j -0.000563594+0.00401529j -0.00165839-0.00621854j 
-0.0153236-0.0500487j -0.0595716-0.0737917j 0.0755917+0.0481699j 0.0776305+0.0978143j 0.039393+0.0635962j -0.0500582+0.0250014j -0.0283802-0.00110176j 0.0208327-0.1056j 0.00768081+0.00692991j 0.00475585+0.0203298j 0.00498185-0.00388792j 0.00856283-0.00123619j -0.000141799+0.00615338j 0.000939736+0.024312j 0.0143465+0.00205351j 0.00100922-0.00112431j 0.011192-0.0180392j 0.00174297+0.0263801j 0.00569148-0.00361633j 0.00416692+0.0110609j -0.00871766-0.00551324j 0.00596307+0.0193814j 0.00143161+0.00728758j -0.0090151+0.00532934j -0.00463974+0.000960296j 0.0073293-0.0109699j 0.012521+0.00474096j -0.00335637-0.0167079j -0.00262519-0.0271077j -0.00792445-0.0239061j -0.0100188+0.00398197j -0.0085867-0.0133711j -0.00670748+0.000868817j -0.00381209+0.00333319j 0.00575411+0.000345064j -0.00565605-0.00251383j 0.00472887-0.00124583j 0.00664369-0.0081669j 0.00145873+0.000632846j -0.00969707-0.0081918j 0.00203929+0.0118158j -0.00838611+0.00702074j 0.0114278+0.00283786j 0.00808223+0.00420712j -0.00687238+0.00574404j -0.000280565+0.00270524j -0.00902138+0.0164595j 0.0081426-0.00418241j 0.00140807+0.0076699j -0.0116907+0.00968385j -0.000276014+0.00113272j 0.00409487+0.00232573j -0.00355139-0.00157135j 0.00276438-0.00597529j -0.000820122-0.00651585j -0.00691268-0.00249949j 0.00312213-0.00256287j -0.00477466-0.00578222j 0.0020678-0.00575381j -0.000541517-0.00652269j -0.000379935+0.000113859j -0.00480868+0.00644463j -0.00483042+0.0103017j -0.0042472-0.00285941j -0.000682707-0.00788042j -0.000793555+0.00428262j -0.00381528+0.00404498j 0.000457103-0.00532182j 0.00227353+0.00635884j 0.00319625+0.00457215j -0.00432365-0.0007074j -0.00737428-0.00212145j -0.000157407+0.00560769j -0.00307323+0.00472279j 4.85389e-05+0.00688461j 0.000116045-0.0045871j 0.00261953-0.00865226j 0.00340396+0.000867175j 0.000727619-0.000224992j -0.00277609+0.000970073j -0.000630724+0.00189289j -0.00560995-0.00633831j 0.00460597+0.00611933j -0.00679285+0.00627943j -1.08622e-05-0.00364605j 0.000132866-0.00452105j 0.00151909-0.00432635j -0.00133145+0.00246488j 0.0031975-0.00119798j 0.000484981+0.001047j 3.72951e-05-0.00268021j 0.00721218-0.00366792j 0.00596573-0.00265921j -0.00284884+0.00316184j 0.00244906-0.00068646j -0.00143886+0.00656412j 0.00586739+0.00132176j -0.000688488+0.000825646j 0.00375195-0.000839314j 0.00423903-0.00352169j 0.00951053-0.00431008j -0.0156776+0.00682218j 0.00631839+0.000259434j -0.0116815+0.00402704j -0.00167358-0.00524377j 0.00610587+0.00216867j -0.00411178+0.0017847j -0.00545666+0.0111844j -0.00965908-0.00682423j 0.00694472+0.00212247j -0.00246183+0.00430049j 0.00902421-0.00135183j 0.00910892+0.00300973j 0.000854849-0.00759188j -0.00088141-0.00166803j -0.00274252+0.0057624j -0.00298291-0.00748602j -0.00293747-0.00109077j -0.00473143-0.016422j -0.0122874-0.0107573j -0.0049114+0.00298351j 0.0148517+0.00451908j -0.00220854+0.000176617j 0.00458817+0.00623111j -0.00304562-0.00540807j -0.00232096+0.00167915j 0.0046584+0.00309411j -0.00114988+0.00851646j -0.000673975+0.0081731j 0.000969428+0.00297035j 
0.0209416-0.00523772j 0.0179102-0.0309576j -0.174289+0.0769047j -0.195448+0.0320333j -0.16467+0.0107268j 0.0413378+0.00202669j -0.000245039-0.00108699j -0.010376+0.00291807j 0.00242047+0.0187257j 0.0191353+0.0266064j -0.00665141+0.00150732j 0.010559-0.0115094j -0.00416404+0.00648181j -0.0173201+0.0028653j -0.00233218+0.00810742j 0.00415879+0.00460888j 0.00637324-0.00233997j -0.0104199+0.0189112j -0.0066042-0.0123833j -0.00890796+0.0103764j -0.0176325-0.00427699j -0.00475073+0.0164089j 0.00673258+0.00295823j -0.00701315-0.00210163j -0.0124199+0.00542819j -0.00209327-0.00229807j -0.000182443+0.00142215j 0.00841632+0.0155295j 0.00658192-0.0175806j 0.000762192-0.0162193j -0.00793894+0.0186741j -0.00684684-0.00363482j -0.00116481+0.00639807j -0.000640125-0.000179256j 0.00369058+0.0101154j -0.00376701+0.00283799j 0.00840382-0.000132829j 0.00135744+0.00474851j -0.00292951+0.0112865j -0.00157158-0.0131842j 0.00168544-0.00777407j 0.0204397-0.000793989j -0.010654-0.00101852j -0.020286+0.00107283j 0.000573273+0.0180762j 0.0146321+0.00620536j -0.00461874-0.00716961j 0.00072265+0.00430745j 0.00437116-0.00693118j -0.000932403+0.00168406j 0.00113091+0.00159726j 0.00544147-0.00261474j -0.000192133+0.00099328j -0.00289639-0.00511373j -0.00328743+0.00676419j -0.00109582+0.000824583j 0.000532875-0.00409398j 0.00100561+0.00370408j 0.00271522+0.000350603j 0.00161572-0.00027361j 0.00432084-6.41167e-05j -0.00602859-0.000554524j -0.0052298+0.0065294j -0.000856723-0.00398719j 0.00333052+0.00176971j -0.00249896+0.00251427j 0.00224354+0.00120919j -0.00170908-0.000795063j 0.00129988-0.00222051j -0.00346367-0.00615377j 0.00151398-0.0045611j 0.000541665+0.0186942j 0.00301095+0.00564116j 0.00749479-0.0027003j 0.00367177+0.00529388j 0.00323077-0.00351665j 0.003153-0.00418232j -0.00478888+0.00292933j -0.00246675-0.00179162j -0.00757758-0.00189202j -0.00325457-9.91717e-05j -0.0075542-0.000935004j 0.00263798+0.000904759j -0.00308077+0.00563486j 0.00185346-0.00783977j -0.00677421-0.00768713j 0.00200119-0.000427621j 0.000144536+0.00619619j 0.00298244-0.00380998j -0.00394607+0.00203049j 0.00150473-0.00550589j 0.00148759-0.00481336j 0.00408223-0.000540671j 0.00469855-0.00124197j -0.00477096-0.00110247j -0.000811795-0.00931212j -0.00625193+0.00440062j -0.00402046-0.000808901j -0.00249513+0.0057127j -0.00468562-0.00618074j -0.00378472+0.00425807j 0.00678636+0.00549291j -0.00809163-0.00696937j -0.00155433-0.00429003j -0.00904942+0.00295934j -0.00211903-0.0108428j 0.00535505+0.00161518j -0.0122446-0.00195386j 0.00367178+0.00226371j 0.00173356-0.000869434j 0.00548817+0.00472948j -0.0132591-0.00805103j 0.00576712+0.010174j 0.0032836+0.00621731j 0.00978828-0.00119309j 0.00284258+0.00532497j -0.00304098-0.00905083j 0.000108057+0.0067911j 0.00104396-0.0037311j -0.00227453-0.00204614j -0.00236025-0.000529246j 0.0151478-0.00124051j -0.00623083+0.00468464j 0.00225453-0.00258513j 0.00226926+0.000745912j -0.00151744+0.00655339j 0.00349801+0.0017206j -0.00110927+0.0089436j -0.00284724+0.0095874j 0.00588182+0.000383133j 
0.174015-0.0318717j 0.0487411+0.0355932j 0.0166349-0.0363507j -0.0505121-0.280824j -0.024431-0.00594948j -0.0188552+0.0854619j -0.00133761+0.0100216j -0.0401668+0.00456576j 0.0102146+0.00276288j -0.00250566+0.0107129j -0.0145054+0.00790007j 0.00728191+0.0185517j 0.00344158+0.0291305j 0.00426683-0.0104906j -0.00414361-0.0193761j 0.00106068+0.00169769j 0.0105785-0.0260731j 0.018496+0.000857875j -0.00558389+0.00876014j 0.00539958+0.00813118j 0.0054712+0.00116427j -0.00269195+0.0060644j 0.0134013+0.00722681j 0.010577+0.00581928j -0.00470199+0.00882758j -0.0158019-0.00535088j 0.00785443+0.00122852j 0.00536189-0.0037645j -0.0233266-0.0116732j -0.00533669-0.00758744j -0.0177564-0.0029817j 0.00469293-0.00859041j -0.0159968-0.000497288j -0.00199194+0.00305317j -0.00216879-0.00125696j 0.00974044-0.00667201j -0.00411805+0.00367225j -0.00476182+0.00635513j -0.00178805-0.0021779j 0.00230155-0.00190404j 0.00224182+0.00343392j 0.00546057-0.0125759j 0.00225988+0.0129941j -0.00167682-0.00993294j -0.00333301-0.00565022j -0.000362777-0.00311346j 0.00383929-0.00498142j -0.00618895+0.00209397j 0.00105276+0.00257808j -0.00784797-0.00404391j -0.00922521+0.0044043j -0.00397926+0.00541295j -0.00625416-0.0034099j 0.00693441-0.0045931j -0.00374368-0.00317046j -0.00191187+0.00209654j 0.00253674+0.0017585j 0.000190007+0.00188071j -0.00111018+0.00203351j -0.00195548+0.00114451j 0.00273826-0.000552722j -0.00322654-0.00612967j -0.00157404+0.00627707j -0.000417754-0.001045j 0.00133963+0.00391114j -0.00416675-0.00521509j -0.0004474-0.00927522j 0.00367532-0.00856488j -0.00323474-0.00403735j -0.00422447-0.0079097j -0.00545514+0.000214686j 0.00831258+0.00406977j -0.00313792-0.00568046j -0.00695824+0.0151304j -0.0045772+0.00861558j -0.00114692+0.00226706j 0.00160302-0.00577907j 0.00763086-0.000565035j -0.00245257-0.00441196j -0.0033115-0.0106611j 0.00146662-0.0019792j 0.00139667-0.00741056j 0.00125842+0.00482149j -0.00519347+0.000626664j -0.00160368+0.00533573j 0.00257239-0.000169358j -0.00707685+8.32935e-05j -9.22993e-05-0.00732458j 0.0021931+0.00624202j -0.000889778-0.00136604j 0.00522776+0.000418432j 0.00498306+0.0060119j 0.00224806+0.00825492j 0.011241+0.00437451j -0.0044204+0.00320584j 0.0063477-0.00771929j -0.00636621+0.0023886j -0.00168375-0.000358347j -0.00287444+0.00632714j 0.00503751+0.00406413j -0.0182356+0.00373799j -0.00110181-0.00419875j -0.00883397+0.00224079j 0.00116994-0.00228129j 0.00928799+0.00235986j 0.0059665-0.00563923j -0.0080378-0.000929538j 0.00613063+0.00947114j 0.00119851+0.000391189j -0.00219906+0.00896959j -0.00497719+6.48549e-05j 0.00781964+0.00559986j -0.00135433-0.00146091j -0.0008603-2.80986e-05j -0.00299287-0.00436j 0.00965712+0.010049j -0.00292154-0.00624807j -0.000351663-0.00101643j 0.00388639-0.00337341j 0.0019194-0.00511977j -0.00629949-0.00252175j 0.00181021+0.00745313j -0.00795957-0.00111648j -0.00466919-0.00071866j -0.00036963+0.00217727j -0.000346523-0.00122397j 0.0042692-0.00398291j -0.0129006+0.0011248j -0.00286435-0.0036081j 0.00063983+0.006422j 
-0.0883921+0.00712938j 0.0236758-0.0699324j 0.00677366+0.00108017j -0.0850316+0.00600397j 0.06312-0.176922j 0.0411143+0.0915537j -0.0496163+0.0621895j -0.0314534-0.121645j -0.00184219-0.0396145j 0.041639+0.0581483j 0.0120007+0.0241154j -0.00685367-0.0264662j 0.0325808-0.0117993j 0.0210898-0.00818476j 0.0150159-0.0290349j 0.022514-0.0294686j 0.0169834-0.0228693j -0.0210679-0.00137577j 0.0248428-0.0518385j -0.0179685+0.00795389j 0.0206481+0.0033836j 0.0322142+0.00579998j -0.00448396-0.00178007j -0.000769576+0.0154497j 0.0203127+0.0125956j 0.00470958-0.000526541j 0.00497316+0.0036165j -0.00584464-0.020269j -0.027807-0.0414088j -0.00714572-0.0206972j 0.0121358+0.016681j -0.00434253+0.007324j -0.00138036+0.00953392j 0.00379608-0.00237851j 0.00113308-0.00678371j 0.000630661-0.00557364j -0.00220746+0.00523944j -0.0104141-0.00213982j 0.00338996+0.0124744j -0.00360425-0.0021407j 0.00263776-0.0138456j 0.00869924-0.00187898j 0.0106665+0.0079518j -0.00708302-0.00107946j 0.0102838+0.00513875j 0.00433199-0.00829576j 0.0118819+0.00133642j -0.0012498-0.0113772j 0.00342548-0.00524426j -0.00505866-0.00715769j 0.00181578-0.0151241j -0.00410868+0.00698911j 0.000952806+0.00336874j -0.000313181+0.00112311j -0.00374576-0.00579037j -0.00434402+0.00097893j 0.00066972+0.0030001j 0.00326857-0.00666199j -0.00648841-0.0105324j -0.0010934+0.00309944j -0.00782728+9.13903e-05j 0.00856919-0.00720579j 0.00731504-0.00145006j -0.00305074+0.00658044j 0.00729593-0.00421372j 0.00259954+0.00356429j -0.00620911-0.0030849j 0.00827009+0.00871663j 0.000730625-0.00170829j 0.00677708-0.00153732j 0.00429393+0.00466457j -0.00957343+0.00532133j -0.00494635+0.00248981j -0.00228563-0.00965542j -0.002249-0.00199813j -0.00407142+0.00661007j -0.00189542-0.00502634j 0.0164951-0.00380721j 0.00255959+0.0010291j 0.00688008+0.0150248j 0.00285463-0.000274585j -0.00409949-0.0031038j 0.00962104+0.00454206j -0.00325201-0.00904466j 0.00404074+0.00143347j -0.00188508+0.00974533j -0.00164141+0.00201268j -0.000922104-0.00862944j -0.00545987-0.00586849j -0.00327217+0.00220958j 0.000885972-0.00653037j -0.00153392-0.00498578j 0.00415437-0.00767805j 0.00173501-0.0042547j 0.00387563-0.000854817j 0.00739004+0.00309157j -0.00247994-0.000877012j 0.00271134+0.00632117j -0.00417954-0.000600312j 0.00202115-0.00499695j -0.0011529+0.000309047j 0.000481049-0.00310801j 0.00513563-0.00537955j 0.00916308+0.000788314j 0.00136183+0.00213301j 0.00490907+0.0019545j -0.00500697+0.00263881j -0.0050333+0.00383295j 0.00565185-0.00720988j 0.00133969-0.00788555j 0.000470073-0.00418002j 0.00630132+0.00573045j 0.00327408+0.000681833j -0.0128111-0.00136543j 0.00777164+0.000236787j 0.00111882-0.00405469j -0.00117557+0.00873142j -0.00175549-0.00359557j -0.00221349+0.00309927j -0.00325362-0.00161485j -0.00254093+0.00303681j -0.00627705-0.00608719j 0.0029096+1.45911e-05j -0.00200244-0.00358433j -0.00443818-0.000980819j 0.00263182-0.00195338j 0.00459351+0.00338589j -0.00121558-0.00781325j 0.01261-0.00829198j -0.00460573-0.0121156j 
-0.0101293-0.266713j -0.094081+0.0115483j -0.220325-0.144528j 0.220791-0.0101301j -0.0664881+0.0901439j 0.0339414+0.0279794j 0.198082+0.142196j 0.178724-0.0603749j -0.0138111+0.0440309j -0.0140886+0.000239461j -0.00785896+0.00945071j 0.0160423-0.0121562j -0.00954182+0.0152818j -0.0149099+0.0179373j -0.0142757-0.0271914j -0.01181-0.034072j -0.0290837-0.0339336j -0.0356619-0.0206907j 0.0280704+0.0363436j -0.0183076-0.0177538j -0.0021612+0.0106753j -0.0174353+0.019182j 0.00107333+0.0228226j -0.0182251+0.00339021j -0.000870514+0.00205425j -0.00667709+0.000765111j -0.0127758+0.00513032j -0.0108403-0.00995779j 0.0169599-0.0497563j 0.00679106-0.052824j -0.0209737+0.0136066j 0.00605791-0.0087953j 0.000837405-0.0162519j 0.00285957+0.0127999j 0.00273172+0.00561576j -0.00242551+0.00247147j 0.0117459-0.00241551j -0.00449091-0.0117934j -0.0101991+0.00280625j 0.00852834-0.00498909j -0.0102939-0.00520947j 0.00668394+0.00297942j -0.00347826+0.00980415j -0.00316633-0.00696313j -0.0179894-0.00228748j 0.00739299+0.00050491j 0.000456254-0.00432654j -0.000812782-0.000131072j 0.00991617-0.00980828j 0.0110985-0.00862393j 0.00384358-0.000199032j -0.00739765-0.00775989j -0.00552882-0.00532035j 0.00321499+0.00142745j -0.00586915-0.0113623j 0.0116325+0.0030218j -0.00169708-0.00449827j 0.000736446+0.00094391j 0.00789246-0.0105453j -0.00552809-0.00370646j 0.00108231-0.00280495j -0.000612902+0.00334909j 0.00424869+0.00852994j -0.00581805+0.00152555j -0.00719108+0.00189975j -0.00209406+0.00285928j 0.00761305-0.00123548j 0.00623294+0.000942649j -0.00307768-0.00375831j -0.00643273+0.00214134j 0.00527978-0.00993958j -0.00358239+0.00370288j -0.00849381-0.00108319j -0.00271761+0.00740122j 0.00326644+0.00113969j 0.00512796-0.00701775j -0.00473897-0.0112033j 0.00280116+0.010143j 0.00302263-0.00682304j 0.00891343-0.00091737j 0.00117108+0.00379444j 0.0054294-0.00294313j 0.0105231+0.00825556j -0.00122831-0.00526197j -0.00740428-0.000487348j 0.00791621-0.00281987j 0.00227329+0.00350322j 0.00115776+0.000567533j 0.00352358-0.00106498j 0.00880204-0.00261486j 0.00586823+0.000825791j 0.00162203-0.00170284j 0.000134965+0.00224212j 0.00351731-0.00220249j -0.00103072+0.00656224j 0.00151894+0.00650178j -0.00456091-0.00640539j 0.0030069+0.00458351j 0.00290215-0.0014942j 0.00197724+0.00465054j -0.00339689+0.00629871j -0.00864872+0.00481335j -0.0093514-0.000275916j -0.00704231+0.0104228j -0.00930821+0.0128428j -0.00249735+0.0048916j 0.00305574+0.00296409j 0.0105028-0.0062901j -0.00912856+0.0033093j 0.00609564-0.000450085j 0.00602769-0.00921156j -0.00087155-0.00967657j -0.00159004-0.00485007j 0.0160164-0.00344673j -0.000792412+0.0213089j -0.0110298-0.00312219j -0.00176265-0.00360083j 0.000399271-0.00728342j 0.00740705+1.33151e-05j -0.000185034-0.00070472j -0.00878694-0.00637631j 0.0164278+0.00379867j -0.00105345-0.0124492j 0.00167042+0.00177997j 0.000501315-0.00549746j -0.00331022+0.00202264j -0.00781254+0.00963262j 0.00500402-0.0156947j 0.00576626+0.00819672j 0.0124696+0.00671971j 
0.0959348-0.0645694j -0.0630971-0.108776j -0.045565+0.173059j 0.280449+0.0769674j -0.019116+0.0997249j -0.0182646-0.0308485j 0.0388819+0.0629559j 0.0863936-0.0875438j -0.0217601+0.00751019j 0.00502106+0.0311238j -0.000184138-0.003817j -0.0153751+0.0139362j -0.00552603-0.00038966j -0.00734924+0.00763859j -0.00841961+0.0163494j 0.00581013-0.00541391j 0.00171824-0.0360181j -0.00183561+0.0253831j -0.0123486+0.00404724j -0.00371276-0.00213003j -0.0031611+0.00204005j -0.000227454+0.0043637j -0.00385935+0.00509009j -0.00786587+0.00420661j -0.00443524-0.00299718j -0.00674043+0.00121491j -0.0006864+0.00294879j -0.0131781-0.0245451j 0.000693207-0.0125353j -0.000557087-0.017433j -0.000736558+0.00214996j -0.00320172-0.0107682j -0.00272467-0.000472938j 0.0028879+0.00480775j 0.00089286+0.00235507j 0.00372571+0.0114171j -0.00454742-0.00823717j 0.00540864-0.000593772j -0.00165678+0.00567037j 0.0083587-0.00390629j 0.00895563+0.0037649j -0.0107502+0.00495129j 0.0134202+0.00204121j -0.00582093-0.0014582j -0.00416074+0.00713798j -0.00256-0.00138722j -0.0058503-0.00395718j 0.0153042-0.00057404j 0.00953334+0.0127061j 0.00117327+0.00964796j -0.00833475-0.00600298j -0.000909487+0.00366915j -0.00186233-0.00026873j -0.00337959-0.00201243j -0.00195191-0.00238581j 0.00625214+0.00134968j -0.00378117+0.000412392j -0.0010566+0.000666863j 0.000543979+0.000276326j -0.00557437-0.00305753j 0.00278953+0.00239893j 0.00313905-0.00121818j -0.00244642-0.000817879j 0.000838823+0.00328278j -0.00703536+0.00496499j 0.000783121-0.00191929j 0.00337533-0.000128086j 0.00316981-0.00412922j 0.0103643+4.66536e-05j 0.00570654-0.00573956j -0.00971395+0.00210842j -0.00220456-0.00605574j -0.0116983+0.00664627j 0.0240812+0.000382887j 0.00136096+0.00511475j 0.0226458-0.00115405j -0.00463798-0.00360104j -0.00473065-0.00610442j -0.0129907-0.00552563j 0.00433008-0.00239907j -0.0024191-0.000763901j 0.00362458-0.000807187j 0.00516068+0.00271867j 0.00233596+0.00158699j -0.012823-0.00157683j -0.00221261+0.00180024j 0.000845612+0.00295312j 0.00220209-0.0023899j 0.00141825-0.00275195j 0.000825809-0.00118939j 0.000910069-0.00259944j 0.00353575-0.00380835j 0.000418278-0.00343041j 0.00532936-0.00955422j -0.00245657-0.000798095j 0.00599441+0.00343571j 0.000255623-0.00590208j 0.00106846+0.00121296j -0.000336145-0.00364439j 0.00706019+0.00377491j -0.0137513+0.00258949j 0.00469835+0.00136515j 0.00227042+0.000632123j 0.0063743+0.00382517j -0.000248141-0.0123845j -0.00290394+0.00151889j 0.00352328+0.0075528j 0.00715186-0.0103148j -0.00514267-0.004152j 0.00367666+0.00523779j 0.00291935+0.000457929j -0.00756389-0.00590961j -0.00332948+0.000582544j -0.00995872-0.00545632j -0.00380232+0.00195489j 0.00799271-0.0075157j -0.00416967+0.00254559j 0.00183313-0.00386476j -0.00196002-0.00444518j 0.00675202-0.00283029j -0.000477945+0.00133761j -0.00488033+0.00237798j -0.00463545+0.00110355j -0.0062211-0.00779526j 0.00128878+0.00588047j -0.000230902+0.00434533j 0.000114236+0.00277044j -0.00574333+0.00322366j -0.00250665+0.000452913j 0.00303079-0.000958118j 
0.0231466+0.400166j 0.0776396-0.02846j -0.0493713+0.0104566j -0.0544689+0.0190081j -0.0277865+0.0866837j -0.0349337-0.0334409j 0.0964122+0.147666j 0.00428228+0.0376067j 0.0253618-0.0200157j -0.0267091+0.000294402j -0.00361623+0.00192412j -0.0217956-0.0129325j -0.0159393-0.0283251j -0.0135773+0.0375243j -0.0327389-0.00984679j -0.00444221-0.0124552j -0.0226852-0.0323624j 0.0147727-0.00355751j -0.00946951+0.0213857j -0.00555224+0.00281374j 0.00112758+0.0101975j -0.00292443-0.0047884j -0.0107451-0.0136515j -0.00379467+0.00231896j -0.00421506+0.00225123j -0.000100241-0.00602485j -0.0139301-0.0052505j 0.0187034+0.0262422j -0.01886+0.0168576j -0.00445394+0.0217755j -0.00719948+0.00616738j 0.0130334-0.00103261j -0.00234553-0.00489508j 4.32825e-05+0.000276708j 0.00362503+0.0105603j -0.00862839+0.00905553j 0.0109426+0.00258831j -0.00226673+0.00330221j 0.0112337-0.000123494j -0.00305846-0.00760108j -0.0157766-0.00219522j 0.0035361+0.0182846j 0.00766955-0.0118847j -0.00435606-0.00357808j -0.00345221+0.00206888j -0.00079425+0.00430156j 0.00336432-0.00246801j 0.00820768-0.00995183j 0.0148889+0.014073j 0.0063778+0.0176255j -0.00417178-0.00329124j -0.00118736+0.00110922j -0.00265197-0.00104165j 0.000373592+0.000140104j 0.00373202-0.00269373j -0.00183279+0.00314968j -0.00457913+0.00206373j 0.00557853-0.00313847j 0.0068593+0.000456524j 3.78142e-05-0.00403445j -0.000105497+0.00593089j -0.00128491+0.00157084j -0.00517678-0.00047594j -0.00182698+0.00296738j 0.00114865-0.00349428j -0.000748529+0.00323343j -0.00634376+0.00825105j -0.00458749+0.00191331j -0.00595693-0.00854656j -0.0085202+0.00298979j 0.0076949+0.00456379j -0.00734735+0.00913327j -0.00116759-0.00728243j 0.00127373+0.00246686j 0.00608132-0.00140775j 0.00181719-0.00383354j -0.00613521+0.00354406j -0.00326073+0.00296571j 0.00286014+0.0110551j -0.00385272-0.00709427j 0.00104891+0.00133993j 0.00323865-0.00304019j -0.00283394+0.004075j -0.000829253+0.0066889j -0.00694884+0.00232141j -0.00618152-0.000192263j -0.00291362-0.00701939j 0.0029313-0.000955219j 0.00237149+0.00423201j -0.00137528+0.000367358j 0.00198689+0.000142369j 0.00257184+0.000882577j 0.000331173+0.00050876j 0.00400638+0.00962223j 0.0050408+0.00650821j 0.000997681-0.00140114j -0.00580025-0.00166172j -0.00139626+0.00216516j -0.00429439+0.00206235j 0.00542946+0.00123276j -0.00127007+0.00231018j -6.62168e-05-0.00403635j 0.00577982-0.0093948j 0.00995434+0.000675117j -0.00573136+0.00138348j 0.00219847+0.000958165j -0.00352067-0.0078158j 0.0155902+0.00974245j 0.0135932+0.00163228j 0.00193351-0.00176503j 0.00111799+0.00490111j 0.0124491-0.00619051j -0.0141287-0.0103365j -0.00906059+0.00616403j 0.000950863+0.00424013j -0.001494-0.00181803j 0.00211638-0.0014862j -0.00254573-0.00175539j -0.00626416+0.00365228j 0.000335909+0.00436708j -0.00234528-0.00265485j -0.000491198+0.000143553j 0.00245565+0.00151616j 0.00020713+0.0042769j -7.77269e-05+0.00179422j 0.00134229-0.00438834j 0.0015704-0.00471557j 0.000141797+0.00510154j -0.000407284-0.0023626j 0.000292961+0.0035115j 
