0.0370819-0.0287904j 0.0134139-0.00130592j -0.0269111+0.0206613j -0.0244239+0.0267698j -0.00563332+0.0161059j -0.0181748+0.00443204j 0.00666538+0.00267838j 0.0180257-0.0144102j -0.0350096+0.0383527j 0.0277288-0.0279566j -0.0305674+0.0387084j 0.000114862+0.00734116j 0.00175152+0.00293932j 0.014192-0.0028579j 0.00806759-0.0213693j -0.0329036+0.0358557j -0.00523268+0.00425646j 0.0172484-0.0178111j -0.00343153+0.00886841j 0.00857353-0.0129404j -0.000940066-0.00718832j -0.0165642+0.0273248j 0.00657492-0.00285946j -0.0124698-0.0104432j 0.0093741-0.0071868j 0.00140728+0.00861454j 0.0507883-0.0685189j 0.0115984-0.0069362j -0.00222673+0.00362762j -0.00712985-0.0106959j -0.0189247+0.0242775j -0.0158166-0.00573324j -0.0308285+0.0368445j 0.0287217-0.0377078j -0.00364197-0.00625606j 0.00477055+0.0107419j 0.023674-0.0323186j 0.00881424-0.0101629j -0.00334646+0.00130076j -0.0236586+0.0228746j -0.0220641+0.03086j 0.0121067-0.0267692j 0.00327558+0.0168302j 0.0207599-0.0170428j 0.0643355-0.0416162j -0.0246465+0.0240709j 0.0133959-0.00191566j 0.00777706+0.00455105j -0.00404611+0.0112528j 0.0377342-0.0647544j -0.00266624-0.00141711j 0.00896836-0.0272227j 0.0274542-0.0498602j 0.0553229-0.0779306j 0.0185315-0.0165926j -0.000429014-0.0026283j 0.0068174-0.0171884j -0.0030889+0.0280367j -0.0165028+0.0311656j -0.0477156+0.0649448j 0.00366835-0.00680858j -0.0340507+0.047073j -0.0185776+0.0356235j 0.0100399-0.00968051j -0.00736223-0.0111716j -0.00779532+0.0309023j 0.0277581-0.0309836j -0.00617128+0.0353481j 0.00635607+0.00687676j -0.00551698+0.00693472j -0.00103369+0.00700424j -0.0114713+0.013302j -0.00384928+0.00500241j -0.0195768+0.0100019j -0.0306814+0.0336219j 0.00842592-0.00286259j -0.0119243-0.00106856j 0.0112211-0.01573j -0.015702+0.0178876j -0.0155959+0.0197245j -0.00139702+0.00606174j -0.00505637+0.0120107j -0.00656259+0.00127952j -0.0162171+0.00712842j 0.00610608-0.00127177j -0.0105996+0.0187813j -0.0142084+0.00134462j 0.0095897+0.00583752j -0.00032363-0.00226554j 0.000608102-0.00136264j 0.0166835-0.0159144j 0.0103729+0.00806224j -0.029191+0.0296995j -9.85584e-05+0.00588208j 0.00111423-0.00179565j -0.00763786+0.00910795j 0.0118702-0.0136443j -0.00338078+0.0104312j -0.0294267+0.0335917j -0.00896316+0.00411944j -0.0081723-0.000656452j -0.000765245-0.0120142j 0.0107553-0.0185257j 0.00294985-0.00106009j 0.0103592-0.00633902j 0.00424032-0.0122144j -0.021803+0.0170335j -0.00826963-0.00711299j 0.0199946-0.0164583j -0.0108183-0.0025625j 0.0047402-0.00317887j 0.000250493+0.000752473j 0.0118915-0.0171895j -0.00256763+0.00405197j 0.0111254-0.0123788j -0.000640966-0.00234359j -0.00408758-0.00522907j -0.000992468-0.00192447j -0.00752308+0.00573167j 0.00775111+0.00163245j -0.0104733+0.00265243j -0.00724758+0.00155334j -0.0110384+0.00672249j 0.00203904+0.00200941j 0.0146222-0.0113274j 0.0105011-0.0100728j -0.00220672+0.00145444j 0.00103274+0.00051903j -0.00113433-9.27918e-05j 0.000298954-0.00107497j 0.00438796-0.00477713j -0.00572813+0.0056272j 0.00162086+0.0004027j -0.00685097+0.00568968j 3.75416e-05+0.00313197j 0.0180358-0.0142603j -0.000815807+0.00121875j 0.00460917-0.00512898j 0.00402355-0.00588218j -0.0114065+0.0139358j -0.00200843-0.00655424j -0.000548765-0.00219505j 0.00506562+0.00236064j 0.00792719-0.00802974j -0.0148843+0.016244j -0.00337558+0.00210032j 0.00586735-0.00814451j 0.00901151-0.00928213j 0.000278386+0.0042324j -0.000485643-0.00714435j 0.00564229-0.0136721j 0.00367644+0.00329038j 0.000564176-0.00295148j 0.00752904+0.00027485j 0.000170326-0.00372014j 0.0180602-0.0134375j 0.00016753+0.000617123j -0.006702+0.0038313j -0.0161489+0.0146414j -0.00980406+0.0074268j -0.00263455-0.012902j 0.00370094-0.00446405j 0.00998766-0.0113625j -0.000844408-0.0172369j -0.00802714+0.00405087j -0.00248274+0.00119881j 0.00562992-0.00157047j 0.00314879+0.00201569j 0.0137259-0.00963938j 0.00428128-0.0119546j 0.00204544+0.00476007j 0.003075-0.00610763j 0.0104232-0.00744349j 0.0140675-0.0124354j 0.00800842-0.00594165j -0.0097471+0.0164038j 0.000719876-0.000734475j 0.00523161-0.0129879j 0.00390861+0.000501594j 0.00905997-0.0126208j 0.00227717+0.00266457j 0.00719572-0.00333972j 0.000484459+0.0034677j 0.0274783-0.0361403j 0.0113926-0.00791705j -0.0103168-0.00545302j 0.00313355-0.00593237j 0.00305291-0.000345504j 0.0121515-0.0112868j -0.00722197+0.00439707j 0.00334559-0.00637705j 0.0101822+0.00289374j 0.018008-0.0172677j -0.0225002+0.0253723j -0.00121665+0.00253718j 0.0181582-0.00350291j 0.00775617-0.00345204j 0.00272802+0.000383816j -0.0243546+0.0224039j -0.00304437-0.00202908j -0.0218061+0.026435j 0.0298939-0.0249134j 0.0109839-0.0157393j 0.00507922-8.39478e-05j 0.0155986+0.00026862j -0.0114623-0.00347984j -0.0234849+0.0214169j 0.0178376-0.014398j 0.0164788+0.00453382j 0.039662-0.025852j 
0.0291764+0.0361047j 0.0010162+0.0146206j -0.021763-0.0273021j -0.0286839-0.0247374j -0.0166418-0.0068009j -0.00566257-0.017662j -0.00125374+0.00781742j 0.0160022+0.0167323j -0.0399099-0.0350922j 0.029232+0.026618j -0.037141-0.0303565j -0.00594574+1.87133e-05j -0.0028294+0.000664836j 0.00382863+0.0124778j 0.0204757+0.00821222j -0.0373523-0.0326508j -0.00290695-0.00400191j 0.0172373+0.0142837j -0.01128-0.0034565j 0.0114409+0.00908438j 0.0103887-0.00279303j -0.0285705-0.0191593j 0.000853601+0.00622943j 0.0102299-0.0135195j 0.00711581+0.0106372j -0.00824243+0.000879123j 0.0680416+0.0517904j 0.00482676+0.0101338j -0.00455527-0.0011087j 0.0105633-0.0081768j -0.0254425-0.0187926j 0.00576426-0.0155932j -0.0387152-0.0306486j 0.0372993+0.0288342j 0.00490488-0.00433998j -0.0106966+0.00308188j 0.0333041+0.0246386j 0.00963783+0.00921326j -0.00258101-0.00199087j -0.0239236-0.0239668j -0.0322369-0.0223051j 0.028436+0.0118583j -0.0192925+0.00308417j 0.019183+0.0198751j 0.044523+0.0661767j -0.0239399-0.0244805j 0.00156602+0.0153256j -0.00412839+0.00451928j -0.0117909-0.00446271j 0.0655178+0.0367196j 0.00273985-0.00269214j 0.0270068+0.00896639j 0.0504053+0.0275478j 0.0801145+0.054886j 0.0162192+0.0206002j 0.0011414+0.00112313j 0.0168632+0.00766807j -0.0267946-0.00353157j -0.0320172-0.0172252j -0.065749-0.0471255j 0.00738524+0.00239334j -0.0473254-0.0337554j -0.0368417-0.0178737j 0.00783223+0.0100932j 0.0112743-0.00823407j -0.0317831-0.00732121j 0.0313742+0.028804j -0.0373814-0.00753541j -0.0071966+0.00499641j -0.00744856-0.0066995j -0.00632175+0.000718492j -0.0129554-0.0111022j -0.00419991-0.00280713j -0.0111077-0.0191043j -0.0333205-0.0306326j 0.00531553+0.00898816j 0.00213998-0.0110632j 0.0153332+0.00996574j -0.0180084-0.0150201j -0.0197972-0.0162665j -0.00547861-0.000572376j -0.0110944-0.00415617j -0.00123481-0.00655256j -0.00703421-0.0167525j -0.000358649+0.0068533j -0.0188825-0.0106019j -0.0021993-0.0135233j -0.00779229+0.00937825j 0.00333637+0.000239258j 0.00204014+0.000669834j 0.0168465+0.0176144j -0.00806104+0.00983899j -0.0303696-0.0286864j -0.00525952-0.00050832j 0.00320393+0.00330809j -0.0086886-0.0076858j 0.0148949+0.0112442j -0.0113824-0.00387712j -0.0327319-0.0294155j -0.00505509-0.00859895j 0.00217429-0.00870325j 0.0117789-0.00108069j 0.0186609+0.0109138j 0.00148484+0.00153181j 0.0068453+0.0104247j 0.0119305+0.0044999j -0.0178817-0.0224751j 0.00801335-0.00882052j 0.0161593+0.0199138j 0.00222964-0.00942729j 0.00404507+0.00400853j -0.00096196+0.000733199j 0.0175337+0.0131644j -0.00460569-0.00211246j 0.0120104+0.0114624j 0.00158649-0.000882778j 0.00669676-0.00362579j 0.000392942-0.000415543j -0.00520398-0.00597863j -0.00182457+0.0112295j -0.00157171-0.0102376j -0.00183565-0.0084129j -0.00720095-0.0106736j -0.00252149+0.00213546j 0.0110806+0.0154694j 0.010409+0.0115149j -0.00263922-0.000448215j -0.00114293+0.00241821j 0.00196008-8.85389e-05j -0.000807809-2.82333e-05j 0.00394723+0.00381519j -0.00584443-0.00559186j -0.00127881+0.000650576j -0.00666249-0.00539008j -0.00189505-0.000626455j 0.0136637+0.0177058j -0.00178016+0.00083582j 0.00572115+0.00506146j 0.00765018+0.00521261j -0.0125156-0.0106772j 0.00550855-0.00117045j 0.00172008-0.000577711j 0.000340288+0.00620198j 0.00910085+0.00789727j -0.0166428-0.0153172j -0.000657343-0.000819763j 0.00971685+0.00661923j 0.0101478+0.00924582j -0.00522604-0.000692227j 0.00861316+0.000392012j 0.0147234+0.00556021j -0.0062123+0.00308714j 0.00326067+0.000809317j -0.00266958+0.00684027j 0.00519655+0.000803821j 0.0138978+0.0151913j 0.00130523+0.000536196j -0.00434458-0.00675372j -0.0149628-0.0168848j -0.00336319-0.00675952j 0.0132264-0.00431642j 0.00244798+0.00516895j 0.00872224+0.0105737j 0.0134881+0.00233191j -0.00313087-0.00777485j 0.000115247-0.000727398j 0.00477464+0.00827112j -0.0057738+0.00277554j 0.00941072+0.0148987j 0.00724715+0.00556747j -0.00774751+0.00347548j 0.00427179+0.00196948j 0.00499745+0.0125992j 0.0137714+0.0176026j 0.0046277+0.00426761j -0.0171448-0.014117j 0.0046087-0.000785622j 0.0128811+0.00521117j -0.00192491+0.00486448j 0.0113137+0.0100987j -0.00317338+0.00218599j 0.00507262+0.0103953j -0.00402466+0.00102929j 0.0370441+0.0267012j 0.00750081+0.00949166j 0.00589956-0.0125392j 0.00647711+0.00603925j -0.000194119-0.00143709j 0.0105752+0.0154261j -0.00661108-0.0080875j 0.00184224+0.00499146j -9.37334e-05+0.00696073j 0.0158413+0.00896069j -0.017179-0.0229768j -0.00312484-0.00275441j 0.00509963+0.0137143j -0.00100868+0.00539952j -0.000684374+0.00548033j -0.0269878-0.0203889j 0.00147409-0.0032748j -0.0240039-0.0235349j 0.0268085+0.0292295j 0.009215+0.0105802j -0.00273847-0.00113699j -0.000804668+0.018854j -0.000396778-0.0100273j -0.0207837-0.0272764j 0.0168728+0.0189637j -0.00237933+0.0165252j 0.0228324+0.0385581j 
0.00921748-0.00983105j -0.0050262+0.0137221j 0.000241471+0.0142294j 0.00051294-0.00170544j -0.0108382-0.0123692j 0.0133351-0.0112653j -0.00748551-0.0216272j -0.012695-0.00365841j -0.0110791+0.000290638j 0.011226-0.0213462j 0.00805472+0.00535441j 0.00014461-0.00612985j 0.00342748-0.00331121j -0.0042874+0.00397082j -0.00855434+0.0224133j -0.00791174+0.0146647j -0.000637215+0.000570317j 0.00602538-0.0306862j -0.0146867-0.0253177j -0.000374514+0.0143993j 0.0420736+0.00731718j -0.0246377-0.0167355j -0.0136408+0.00938959j 0.017027+0.0038064j -0.00682784+0.0130644j 0.00766929+0.00831866j -0.0170764-0.0156049j 0.0221495-0.0383184j -0.00530716-0.00231969j 0.0127181+0.00158462j -0.00240177-0.00196314j 0.0131275-0.0014519j 0.00933563+0.0192911j -0.00443965+0.00896027j 0.00750601+0.00187741j -0.0090854-0.00394399j -0.00319178-0.0158454j 0.0108774+0.0177599j -0.00397761-0.00283245j -0.000895335-0.0312612j 0.0174229+0.0442143j -0.0107482+0.0306829j -0.0105577-0.0168833j -0.0133817+0.0320153j -0.0461114+0.0672205j -0.0178032+0.0348492j -0.061306-0.0252855j -0.00277005+0.00388823j 0.0268039+0.0517342j 0.0488083-0.0158061j 0.00212169+0.00228271j 0.0140768-0.0448728j 0.00827021-0.0465634j -0.01278+0.00123184j -0.01338+0.0234293j -0.001824+0.00205054j 0.00621668-0.0149086j -0.00533715-0.0307032j 0.0478325+0.0163384j 0.0231645+0.0330812j -0.00462451+0.00686466j 0.0128101+0.0238353j -0.000429447+0.00689246j -0.00595191+0.00854373j 0.0127241+0.00659113j -0.0189272+0.0133792j 0.00815505-0.0251914j -0.0138996-0.035069j -0.00845828-0.00681871j 0.0183356+0.0183494j -0.00370784-0.00235572j -0.00294342+0.0159643j -0.0115201+0.00779694j -0.0212917+0.00277399j 0.0158439+0.0240729j -0.00475673+0.00796231j 0.0104473-0.0044087j 0.0192957+0.00155175j -0.0192699-0.00209951j -0.00256628+0.0144751j -0.00297121-0.00665695j 0.000308548-0.0142389j 0.00515739+0.00964074j -0.0132235+0.00395659j -0.00787658+0.00420447j 0.00712259+0.00859932j 0.0123709-0.00519983j -0.0138506-0.00978078j -0.0269177+0.00379781j 0.000558615+0.00365318j -0.00034775+0.0031188j -0.00757631-0.00292654j -0.0100559+0.0193835j -0.00547115+0.00184746j -0.00372472+0.00318239j -0.0144526+0.0173511j 0.00524025-0.00494515j 0.00538527-0.013578j 0.000792413+0.0224293j 0.00100123-0.00674241j 0.00593406+0.000678656j 0.0020163+0.0144832j -0.0105957-0.00780727j 0.000696538-0.00143533j 0.00505587-0.00096059j 0.00303701+0.00700684j 0.00915453+0.00891708j 0.0117746+0.000151831j 0.00213473-0.0119776j 0.00349896-0.00317216j 0.00764412+0.00264445j -0.000347817-0.00612452j -0.00842178-0.01061j -0.0240439-0.00639744j -0.00390894-0.0109903j -6.77975e-05-0.00120551j 0.00273133+0.00218232j -0.00871059-0.0125192j -0.00167153-0.00395746j -0.00640879+0.00789729j 0.0140092+0.0121024j 0.0045042+0.00440585j 0.00996249+0.012109j -0.00145584-0.00351333j -0.0115466+0.00317292j -0.00341278-0.00170498j -0.00362014+1.77924e-05j -0.00606605-0.00286521j -0.000189298-0.00046978j -0.00219468-0.000467826j -0.0179117-0.0095613j 0.00104753+0.000795971j -0.00364014-0.00287199j -0.0139765-0.000746162j -6.58427e-05+0.00098092j -0.00217062-0.00444598j -0.000837319-0.000590319j 0.00324615+0.000167587j -0.00184239+0.0109212j -0.00967618+0.0117248j 0.00335528+0.00206566j -8.61969e-05-0.0134766j -0.00587054-0.000727271j -0.00571974-0.00728031j 0.0106484+0.0136781j -0.00296817+0.00103693j -0.0103841+0.00290646j 0.00393481-0.00238986j -0.00169704-0.00110386j 0.0020581+0.0117259j 0.00442215+0.0091318j -0.00430407-0.00300571j 0.0074258+0.00829582j -0.00688675-0.00558568j -0.000229449+0.00184249j -0.00793136-0.0288512j -0.00505004+0.00436328j 0.00565604+0.00809138j 0.0131625+0.0114056j 0.00768028-0.00472412j 0.00918496+0.00789112j -0.000700212-0.012568j 0.0165524-0.00310116j 0.00590943+0.0109439j -0.00340307-0.00303178j 0.00306067-0.00138419j -0.000223547+0.000442009j -0.00390261-0.00385626j -0.00637792-0.0076862j -0.00840024-0.0106337j -0.00871838-0.00136152j -0.00196862-0.00167058j -0.00936833-0.00658755j -0.00780013-0.00957971j 0.0041192-0.00253817j 0.00614534-7.35707e-05j -0.00350952+0.00769615j 0.00235793+0.00968185j -0.00730245-0.00251871j -0.00212668-0.00182719j -0.0054873-0.00466289j 0.00591672-0.0177672j -0.00203614-0.00571985j 0.00103427-0.0136594j 0.00590209+0.0035163j 0.0132711+0.00339836j -0.000198784-8.67739e-05j 0.0066285+0.00334538j -0.00904679-0.0242395j -0.00350878+0.00205418j -0.0221559-0.024129j -0.0083544+0.00594232j 0.0241516-0.0149728j -0.00257363+0.0195511j -0.00293788+0.00392759j -0.0116179+0.012034j -0.0092851-0.000280628j -0.000381726-0.00394506j 0.00624803-0.00991241j 0.00407826+0.00347261j -0.0201741+0.0114505j 0.00165303-0.0164199j 0.00338623-0.00400196j -0.00123047-0.0136952j -0.0133334+0.00146991j 0.0205862-0.0111618j 0.0205497+0.019903j 0.00402247+0.0126712j -0.0035829+0.0060466j 0.0141454-0.0153714j 
-0.0123782-0.0164242j 0.0147778+0.00545153j 0.0163539+0.00293388j 0.0031285+0.000484362j -0.0110052+0.00901722j -0.0152653-0.0144715j -0.0219554+0.0103155j -0.00303875+0.0166293j 0.00418659+0.0168937j -0.0306139-0.0112596j 0.00696878-0.00921358j -0.00916821+0.00313626j -0.00504983+0.00263847j 0.00528101+0.0104465j 0.0295755+0.000915532j 0.018323+0.00902821j 0.000857461+0.00202169j -0.0334739-0.00749289j -0.0268552+0.0216244j 0.0160699-0.00312362j 0.00162715-0.0466276j -0.0102628+0.0308381j 0.00938286+0.0176713j 0.0052259-0.0172385j 0.0133406+0.00259321j 0.0140429-0.00801722j -0.0224336+0.0150986j -0.0446663-0.0279257j -0.00250156+0.00287347j 0.00388149-0.0126055j -0.000882716+0.00674488j -0.00438287-0.0155317j 0.0209606-0.00828496j 0.0126813+0.00287665j 0.00923593-0.00825408j 0.000402974+0.00981107j -0.0267691-0.00262856j 0.0191758-0.0193576j -0.00365221-0.000871684j -0.032199+0.0050546j 0.056323-0.0191208j 0.0326499+0.00898045j -0.0170233+0.0117282j 0.0380252+0.0166798j 0.0786714+0.0535688j 0.0432765+0.026874j -0.0184781+0.0780345j 0.0039354+0.00632897j 0.0614206-0.0367461j -0.0357119-0.0671882j 0.0029842-0.00198265j -0.0599598-0.0227457j -0.0639477-0.0123991j -0.0011089+0.00413556j 0.0275453+0.0153276j 0.000717537+0.00187657j -0.0199812-0.00898464j -0.0366554+0.00617411j 0.0216056-0.0558431j 0.0407849-0.0228012j 0.00778579+0.00514062j 0.0330178-0.0133317j 0.0117046+0.000630273j 0.0099406+0.00514176j 0.0056751-0.0157628j 0.0207763+0.0308968j -0.0326527-0.0105162j -0.0358535+0.0186497j -0.00697388+0.0101598j 0.0214339-0.023921j -0.0054147+0.00306905j 0.0193109+0.000641984j 0.0090817+0.0134143j 0.00505283+0.0225416j 0.0289334-0.0165352j 0.00937881+0.00719209j -0.0042685-0.0125907j -0.00116372-0.0229323j 0.00109451+0.0237302j 0.019774+0.00421844j -0.00874459+0.00185038j -0.0142474+0.00106777j 0.0107529-0.00465715j 0.00582354+0.0137237j 0.00610041+0.00657296j 0.0109732-0.0083027j -0.00533323-0.0175478j -0.00714883+0.0122918j 0.00579567+0.0320866j 0.00305684-0.00162362j 0.00166846-0.000181861j -0.0021545+0.0103201j 0.0253144+0.0103985j 0.000124341+0.00568982j 0.00137602+0.00352964j 0.0202458+0.0176215j -0.00633308-0.0082442j -0.0136326-0.00330235j 0.0240913+0.00386384j -0.00763825-0.00234708j 1.14194e-05-0.00742121j 0.0156434-0.00126717j -0.0094821+0.0121998j -0.00239226-0.00148743j -0.000799972-0.00561794j 0.0119028-0.00651732j 0.0116719-0.00799046j -0.000629521-0.0102417j -0.0153914-0.00771265j -0.00224522-0.00768779j 0.00185541-0.00940017j -0.00457197-0.00132926j -0.0118845+0.00529766j -0.00245785+0.0260923j -0.0104598+0.00500271j 0.00243273-0.00123425j 0.00261685-0.0049589j -0.0127852+0.0111634j -0.00660555+0.00285485j 0.00746216+0.00422131j 0.0120326-0.0152823j 0.00527411-0.00595048j 0.0130423-0.0107507j -0.00352533-0.0015857j 0.000507122+0.00841045j -0.00384779+0.00257651j 6.7637e-06-0.00172326j -0.00293721+0.00578771j -0.000940261-0.00197181j 0.00122583-2.948e-05j -0.0101293+0.0159738j 0.00271042+0.00194691j 0.000179663+0.00215505j 5.64518e-05+0.0146005j 0.000573156+0.000564221j -0.00689093-0.00137467j -0.00111672-0.00165309j -0.00366771-0.0067837j 0.00895809-0.000619197j 0.0114369+0.0111427j 0.000701766-0.00595814j -0.0154127+0.00327271j -0.00167968+0.0064583j -0.00813548+0.00511013j 0.0136861-0.00973059j -0.00138994+0.00111116j 3.80631e-05+0.0102266j -0.00591631-0.00761509j 0.00311503+0.00139132j 0.0086626-0.00457353j 0.0127087-0.00588127j -0.000950904+0.00376051j 0.0073064-0.0110189j 0.000764282+0.00213942j 0.00257995-0.00169662j -0.0320398+0.00756424j 0.00312177+0.00602709j 0.00558848-0.00634206j 0.0181999-0.010718j -0.0102389-0.009657j 0.0149109-0.00986276j -0.0123352+0.0010159j -0.00203388-0.0228247j 0.0147974-0.0103952j 0.00229316+0.00655966j -0.00283396-0.00181469j -0.0027422+0.000239214j -0.000834273-0.000590032j -0.0077243+0.00560629j -0.00827979+0.00118704j -0.00189042+0.00620482j 0.00429789-0.00088209j -0.0056661+0.000394945j -0.0174729+0.00385616j 0.00325272-0.00233975j 0.00616003+0.000380978j 0.0024858+0.00237825j 0.0113976-0.00307263j 0.000579156+0.00432261j -0.00676805-0.00194016j -0.00182684+0.00943094j -0.0244749-0.0231289j 0.00131707+0.00762735j -0.0125056+0.000651419j 0.00326607+0.000117395j -0.00751792-0.00646522j 0.0100514-0.0093161j -0.00404253+0.00933529j -0.027395+0.0181698j -0.00572498+0.00246306j -0.00929548+0.0231611j 0.000317439+0.0101915j -0.0184829-0.0134081j 0.00803595+0.00479879j 0.00667977+0.00160416j 0.00726854+0.0168768j 0.00113006+0.015061j 0.00428124+0.00364622j 0.0099041-0.00882676j -0.00320471-0.00190185j 0.0146581+0.0255468j -0.0268727+0.00734518j 0.0140557+0.0125058j -0.018365+0.0177301j 0.00905189+0.0114159j -0.00907422-0.0106877j 0.0228429-0.00849444j -0.000281812+0.00078351j 0.0162397-0.00152731j -0.0237388-0.00982015j 
0.0117271-0.013648j -0.00309002+0.0043086j -0.00365652-0.00297777j 0.00207358+0.0138603j 0.0016872-0.00781226j 0.0115509-0.00493371j 0.00291536+0.0283965j -0.00683378+0.0101572j -0.00525305+0.0238826j 0.0229099-0.012733j 0.0104817-0.00257613j 0.000553769-0.00740174j -0.000630263-0.0025526j -0.0150974-0.00384209j -0.011496+0.018215j -0.00510876+0.00449781j 0.00100328+0.00601675j 0.0241409-0.00777264j 0.0168345+0.025383j -0.00362543+0.00702466j 0.00972888-0.0587602j 0.00290408+0.0447259j -0.0113252+0.0224323j 0.010043+0.00755534j -0.00931874+0.00587828j -0.0125078+0.00337632j -0.00587802+0.0108178j 0.0393261-0.0436454j 2.93098e-05-0.00157962j 0.00991218+0.0124604j 0.00374119+0.00370087j 0.00707957+0.00092664j -0.00018866-0.0157062j -0.0217611+0.00627875j 0.00554677+0.0103108j 0.00172353+0.00580929j 0.0191712-0.0322318j -0.00448835-0.0248585j -7.81666e-05-0.00349394j 0.0257818+0.00480459j -0.0345106+0.0127973j -0.0181356+0.011326j -0.00190409-0.0110156j -0.0228498+0.034617j -0.0633217+0.0348749j -0.02443+0.0494579j 0.0181351+0.108732j -0.00295129+0.000498824j -0.0360606-0.0270429j 0.0226881-0.0991524j 0.000835318+0.00130282j 0.0328941-0.0671093j 0.027986-0.0391517j -0.0293937-0.0220577j -0.0247356+0.0141869j -0.00159678+0.00134004j 0.00791414-0.00909789j 0.013855-0.0334435j -0.015595-0.040297j -0.0052469+0.00258406j -0.00953701+0.00533684j -0.018302-0.00186328j 0.0115414+0.0161846j -0.0176619+0.00353447j 0.00690345+0.00853544j -0.0137827+0.0525923j 0.0154321-0.00369481j 0.00221245-0.0257635j -0.00630334-0.00989364j -0.0106702-0.0245462j 0.00166579-0.00693335j -0.0084624+0.00724504j -0.0029115+0.0118096j 0.00221748+0.019163j -0.0142575-0.0133013j -0.00594919+0.00672386j 0.0116164+0.00690241j 0.00324816-0.0299254j 0.000945065+0.0251052j -0.0115743+0.00680165j 0.00803457-0.0100873j -7.49575e-05-0.000877491j -0.00527944-0.0125008j -0.00230306+0.00566544j -0.0050242+0.00129607j -0.00327563-0.000844852j 0.0136079+0.00186817j -0.000288004-0.0054485j -0.0175474+0.0245765j -0.000878853+0.00128636j -0.00834682-0.000577091j -0.0070635-0.00936353j -0.0110018+0.00934906j -0.00173581-0.000676928j -0.00239963-0.000222927j -0.0167221+0.0113213j 0.0043813-0.00974646j 0.00578584-0.00877907j -0.0149826+0.00605519j 0.0124707+0.0013928j 0.002161+0.00240643j -0.00836733+0.0167654j -0.0105814+0.00371375j 0.00262043-0.00763545j -0.00100825-0.00371381j 1.94103e-05+0.0107537j -0.00554698+0.000588718j 0.00565436+0.00520017j 0.0127436-0.00615291j 0.0086198+0.00463431j 0.00489512-0.0145953j 0.00370398-0.00191752j 0.0064004+0.0039861j -0.00366111+0.0238471j 0.00238414+0.00643704j -0.00729294+0.000541872j 0.00208612+0.00536102j 0.00715556+0.00982233j 0.00146129-0.00532494j -0.0038971-0.000268938j -0.00665477-0.00761621j -0.00505382-0.0149871j -0.00415969-0.0194236j 0.000984976+0.000141103j -0.00439022-0.00475616j -0.00343209-0.00182409j 0.00257174+0.00195377j 0.00205766+0.004808j 0.00128349-0.00223487j 0.00119709+0.000631973j 0.0022057+0.0168578j -0.00161877+0.00402229j 0.00361375+0.00151766j 7.98834e-05+0.0153619j 0.00366026-7.21939e-05j 0.0021011-0.00166416j -0.00224046-0.000486844j 0.00371918-0.00948378j -0.00177665+0.00364661j -0.00582056+0.00817432j -0.00143623-0.00247427j 0.00484635+0.00746027j -0.00484251-0.00685995j 0.00196062+0.00240957j -0.00121336-0.0118071j 0.00444942-0.00274236j -0.00630503+0.0112811j 0.00658726-0.0113947j 0.00210514+0.00406822j -0.00416342-0.0217406j -0.00403608+0.0122349j -0.00386792-0.00282376j -0.00296033-0.0181753j -0.000670869+0.0137402j -0.000205501+0.00172634j 0.0110768+0.00870184j -0.00330751+0.00108741j 0.00826371-0.0119471j -0.00258352-0.00679744j 0.00691162-0.00438984j 0.00314616+0.0135779j 0.00423288+0.00753084j 0.00303969-0.0182332j 0.000312719+0.0103699j -0.00137747+0.0112007j 0.00231624+0.000687037j -0.00106956+0.00558469j 0.000875706-0.00651838j -0.00392363+0.00719797j 0.00621322+0.00462359j -0.0039201-0.00426872j -0.000247668+0.000160288j 0.00977124+0.00765464j 0.00447926+0.00617605j 0.00134119+0.000203398j -0.00194006+0.00871481j 0.00123213-0.00267034j -0.00375142-0.0134829j -0.00201963-0.00100045j 0.00273665-0.00336834j -0.000347225-0.000595271j 0.0206402-0.0132565j 0.00296051-0.000664612j 0.00459017-0.00617457j -0.0119429+0.00159529j 0.00518144+0.00639424j -0.001338-0.0133988j -0.00205181+0.00261683j 0.0138404+0.0213313j 0.00676676-0.00213564j 0.00136391+0.0340344j -0.00580679+0.000928877j 0.0116577-0.0145689j -0.0150523-0.000121362j -0.00137447+0.00712997j -0.0162608-0.0029929j -0.0053934+0.00222874j 0.000586271-0.00152106j 0.00242482+0.0154261j 0.00616931+0.00274044j -0.0139737+0.0224382j 0.00306521+0.00508347j -0.0119918-0.00356209j -0.00376019+0.0213995j -0.0152759-0.00079746j 0.00218926-0.00467401j -0.00675245-0.0069837j 0.0031215-0.0196318j -0.00453748+0.00501853j 0.0154684-0.00644032j 
