-0.0342687-0.0201883j -0.00123992+0.00785385j -0.0276883-0.013755j 0.0434467+0.0190427j -0.000977117-0.0161406j 0.00458623-0.0110411j 0.0136949-0.00337574j 0.0364581+0.00838338j -0.0402044-0.0174228j 0.0131248+0.0146102j 0.0712651+0.02118j -0.00269458-0.00333402j 0.0145771+0.00710277j 0.0291506+0.0366728j 0.0239418-0.00831756j 0.0112698+0.00878375j 0.0314495+0.0170625j 0.00795087-0.025799j 0.00814852+0.0106272j -0.0605966-0.0142226j -0.0669516-0.0338612j 0.0532869+0.0160422j -0.0911907-0.00927833j 0.000585026-0.00990196j -0.0438204+0.000267612j 0.0242235+0.0162388j 0.0662926-0.0179968j 0.0544877+0.0134168j 0.0107485+0.0112729j -0.00995286-0.0182424j 0.0409105+0.039154j 0.0123136-0.0315241j 0.047209+0.0603503j -0.041546-0.00964089j 0.0238089-0.0124291j -0.127431-0.0344512j -0.0364416-0.00325013j -0.0719211+1.0728e-05j 0.0363568+0.00691653j -0.014094-0.000508041j -0.0559688-0.0188378j -0.000211918+0.000561398j 0.0253811+0.0125194j -0.0154476-0.00201965j 0.0234404+0.00309514j -0.0288548-0.00868878j -0.0158406-0.0125385j 0.00475232+0.000464341j 0.0227233+0.0221976j -0.0154955-0.00251599j -0.0116144-0.0056055j 0.00304278+0.00939975j -0.0125652-0.00670685j 0.0252502+0.0182836j 0.00368721-0.00784172j -0.0267136-0.0064889j 0.0090128+0.0100637j -0.00832475-0.0121378j -0.0122789+0.00166082j -0.0105616-0.00913847j -0.00885442-0.00638571j -0.0140712-0.00386389j -0.0193125-0.00699952j -0.00353744+0.000195913j -0.00466117+0.00204434j 0.01173+0.00758215j 0.00754132+0.00916821j 0.0155887+0.00541362j -0.00907839-0.000909465j 0.0178835+0.01954j -0.0210258-0.0139769j 0.016095+0.00714553j -0.00567768-0.0117923j 0.00892319+0.00384636j 0.0149877+0.00472528j 0.00240308+0.0097135j -0.0123311-0.00868029j 0.00317511-0.0104202j 0.00375485+0.00249742j 0.00409456+0.00245531j -0.00382575-0.000538496j 0.00489207+0.013862j -0.0104168-0.0121853j 0.0153319+0.00888521j -0.000245719-0.00417281j -0.00503101-0.000467823j 0.00459754-0.000460664j 0.00355518+0.00806408j -0.0103842-0.00753662j 0.0183738+0.00678117j -0.00942853-0.00780682j 0.0158596+0.00891346j -0.0023751-0.00262959j -0.000860602+0.00757313j -0.00390683+0.00282052j 0.0024936+0.00470794j -0.00332446-0.00258391j 0.01327-0.0022615j -0.00575304-0.00675968j 0.0119301+0.00104231j -0.00877435+0.00315891j 0.0226476+0.00653552j 0.00471517-0.00979526j 0.00217187+0.00782306j 0.0135753+0.0103077j 0.00277852+0.00266982j 0.000739935+0.00423897j -0.000872682-0.000533786j 0.00645227+0.00567659j 0.0254374+0.0145808j 0.00513067+0.00648348j 0.0168968+0.00648342j 0.0191132+0.0104824j 0.012761+0.00916321j -0.0220679-0.00708367j -0.00310242+0.00693515j 0.0142519+0.0102128j 0.0117519+0.001601j 0.0150021+0.000954307j 0.0171073+0.0114005j 0.0102119+0.003214j 0.00378605+0.0100373j 0.0271895-0.00130625j 0.0127309+0.00316399j 0.00633022+0.0042931j 0.0339818+0.0214097j -0.0120733-0.00355379j 0.0201822+0.0131926j -0.0177669-0.0143776j 0.00386174+0.0112453j 0.0127908-0.00352407j 0.0113866+0.000406929j -0.0341287-0.0214023j 0.0122204+0.0104274j -0.0162359-0.00289775j 0.0273413+0.0254773j 
0.019896-0.03484j -0.00740563-0.00163131j 0.014727-0.0288226j -0.0189373+0.0449152j 0.0159764-0.00116153j 0.0113183+0.00426991j 0.00527535+0.0127287j -0.00761271+0.0380755j 0.018588-0.0414204j -0.0140375+0.0135263j -0.0211366+0.0714919j 0.00213005-0.00312922j -0.00665849+0.0135614j -0.0366835+0.0320205j 0.0065996+0.0262913j -0.00767288+0.0122704j -0.0162501+0.0305791j 0.0263273+0.00823757j -0.0107714+0.00951777j 0.0147387-0.0642295j 0.0354025-0.0685721j -0.01395+0.0528976j 0.00939757-0.0934543j 0.0107878+0.00208921j 0.00167812-0.0446522j -0.0171944+0.0238602j 0.0194875+0.0670079j -0.0147105+0.0559345j -0.0114018+0.0107255j 0.0201821-0.00940048j -0.04026+0.0399337j 0.0318296+0.0124692j -0.0613992+0.0483827j 0.0094412-0.0408794j 0.0128604+0.0251552j 0.0361506-0.128496j 0.00416603-0.0358413j -0.000855582-0.0739715j -0.00598614+0.0358868j -7.43933e-05-0.0159032j 0.0195972-0.0548008j -0.00133712-0.00117818j -0.0114915+0.0252163j 0.00130049-0.0164762j -0.00376276+0.0222882j 0.00885194-0.0300273j 0.01118-0.0165656j 0.00106566+0.00564825j -0.0225723+0.0235373j 0.00152422-0.0159904j 0.00532129-0.0114808j -0.0102704+0.00327812j 0.00657381-0.0124116j -0.0187521+0.0249015j 0.00868402+0.00430497j 0.00613865-0.0277695j -0.00961314+0.00897148j 0.0121204-0.00864022j -0.00151217-0.0132593j 0.00933108-0.0112422j 0.0060626-0.0112536j 0.0035612-0.0123219j 0.00623664-0.0183595j -0.00230915-0.00460531j -0.0020208-0.00506389j -0.0086425+0.0111651j -0.0101648+0.00681639j -0.00494645+0.0160572j -0.000206967-0.00880504j -0.0201423+0.0176205j 0.0131274-0.0199478j -0.0085016+0.0166229j 0.0125648-0.00765393j -0.00394316+0.0104711j -0.00372561+0.0142877j -0.00901102+0.0011319j 0.00892432-0.0120004j 0.0110732+0.00394967j -0.00367632+0.00471032j -0.000860449+0.00434036j 0.00161859-0.00379639j -0.0118615+0.00674772j 0.0130653-0.0108244j -0.00856894+0.0138006j 0.00142949-0.00106746j 0.00147527-0.00623337j -0.0019045+0.00534799j -0.00826152+0.00182244j 0.00798203-0.00959071j -0.00782599+0.0195448j 0.00896203-0.0107639j -0.0096982+0.015407j 0.00258868-0.000966212j -0.00730035-0.000483687j -0.00230894-0.0050139j -0.00491331+0.00638938j 0.00175628-0.0045496j 0.00215102+0.013146j 0.0073846-0.00484319j 0.00145764+0.0096648j -0.00420113-0.00798505j -0.00669709+0.0224098j 0.00909101+0.00379482j -0.00861866+0.00191158j -0.0121724+0.0124102j -0.00109718+0.00447569j -0.00256435-0.0039334j -0.00309759-0.00246133j -0.00599589+0.00559432j -0.0149436+0.0220244j -0.00803535+0.00396213j -0.00491141+0.0165557j -0.0143066+0.0176006j -0.00973046+0.0139417j 0.00127259-0.0232493j -0.00174328-0.00291298j -0.00971597+0.0101772j -0.000655242+0.00585627j -0.002325+0.0156537j -0.00778154+0.0152909j -0.00248404+0.00926617j -0.0134677+0.00359224j 0.00142527+0.0246505j -0.00328776+0.0161271j -0.00588537+0.00555527j -0.0194988+0.0363171j 0.00514265-0.00899048j -0.0138224+0.0242352j 0.0119071-0.0112166j -0.00521721+0.0037256j 0.00485065+0.0142058j 0.00310665+0.0102504j 0.0223738-0.0336393j -0.0107832+0.0127688j 0.00181422-0.0170786j -0.0241429+0.0255348j 
0.0119195+0.00923396j -0.00606953+0.0128307j 0.0113877+0.00746133j -0.00951409-0.00245795j 0.013769-0.0184815j 0.00654469-0.0229518j 0.0103532-0.009201j -0.000283109-0.009163j 0.0104298+0.00475927j -0.0138887-0.0023469j -0.0130479-0.0118853j 0.00344422-0.00713092j -0.00467121+0.00649863j -0.0265947+0.0380292j -0.000532638-0.0394424j -0.0109454+0.0020976j -0.0139543+0.000683603j 0.0281951-0.0372698j 0.0246352+0.0192348j 0.0049595+0.0179991j 0.0262481-0.0350278j -0.0479544-0.0282459j -0.0267691+0.021186j -0.00165138-0.0173142j -0.0103089+0.0218397j 0.0127458+0.033943j -0.02608-0.0805807j -0.0616561+0.00879093j -0.0172388+0.0255633j 0.0117876-0.0345948j -0.0289782+0.039689j 0.0250584-0.0667274j -0.0439145+0.104564j 0.0263679-0.0239851j 0.00445903-0.0216891j 0.0410409-0.00881104j 0.026032+0.0109159j -0.00173108+0.02572j -0.00788712-0.00983757j 0.0036311-0.0095472j 0.017736+0.0185979j -0.0106216+0.00555902j -0.0127132+0.00100111j 0.00833161+0.0158636j -0.00419467-0.036042j 0.0136796+0.0102921j 0.00119663-0.0128696j -0.00137097-0.00200195j -0.0190705+0.0128142j 0.00378335+0.00434634j -0.00764166+0.00901018j -0.009156+0.0194977j 0.00572615-0.0011506j -0.0211574+0.0066277j 0.00478659-0.00653248j 0.00681113+0.0140961j -0.0172086-0.00413489j 0.00490165-0.0198284j -0.00236885+0.00996432j 0.00409657-0.00483847j 0.000258201+0.00123623j 0.00824333+0.00179314j 0.0150088-0.000654766j -0.00345557+0.00694844j -0.00402736+0.0115051j -0.00916197+0.0108818j -0.0154022+0.00912314j -0.00280779-0.010634j 0.00409888-0.00342618j -0.0200156+0.0170369j 0.012836-0.00410476j -0.00108716-0.00586887j 0.00793774-0.0113256j 0.00251425+0.00474134j -0.00432238-0.000764742j -0.0133681+0.01438j 0.00489529-0.00116798j 0.00612601-0.0241402j 0.00281838-0.000452199j -0.00305847+0.00301257j 0.000375677-0.00450532j -0.00775525+0.00175975j 0.00460265-0.00610075j -0.00918417-0.00315166j 0.00285877-0.00140473j -0.00656571-0.00170871j -0.00301728-8.90148e-05j 0.00238173+0.011876j 0.00659757-0.00335285j -0.002748-0.00237084j 0.00334996-0.0092869j -0.006593+0.00251822j 0.00485528-0.00741091j -0.00985568+0.0121728j -0.00210147-0.000764517j -0.00360515+0.00702541j 0.00653096+0.00526347j 0.00287786-0.00228695j 0.0153534-0.0114189j -0.0135439-0.0125748j -0.000624418+0.00853704j -0.00217075-0.00456943j 0.00240044-0.0124142j -0.00729623+0.0100264j -0.00936148-0.00270485j 0.00463336+0.0021053j -0.0170481+0.00697632j -0.00194373+0.00465001j -0.00898017+0.0126999j -0.0150855+0.0169939j -0.00516285+0.00589719j 0.0002399+0.00406078j -0.0196594+0.0050073j -0.00919672+0.00138235j 0.00325687+0.0175859j -0.00164624-0.006848j -0.0146473+0.00611216j 0.00268471-0.00491362j 0.00745509-0.0193763j -0.0196353-0.00635327j -0.00836088-0.00205275j -0.00954616+0.0143594j 0.00456435-0.0213627j 0.00293861+0.00661449j -0.00747391-0.00394881j -0.0039158+0.00277071j 0.00907169+0.014692j -0.00487392+0.0016057j 0.014348-0.00192988j -0.00703251-0.000609937j 0.0077246-0.0102352j 0.0170644-0.025287j 0.014706-0.0121743j 0.00722494-0.00241592j 0.000382488+0.00643157j -0.0145078-0.00679219j 
-0.0129066+0.0127201j -0.0120402-0.00644799j -0.00819838+0.011702j 0.00442596-0.0145483j 0.0158635+0.0111524j 0.0279383+0.00607438j 0.0164749+0.00848111j 0.00795337-0.00116462j -0.00189556+0.0125521j -4.36714e-05-0.0184142j 0.012172-0.0209783j 0.00916418+0.00363718j -0.010155-0.00278184j -0.0492082-0.030299j 0.0513614-0.00650837j -0.00425781-0.0127854j -0.00364118-0.0161936j 0.0442596+0.0303846j -0.0230544+0.0278539j -0.021077+0.00713344j 0.0389944+0.0319759j 0.0296621-0.0601533j -0.0242699-0.0211807j 0.0196115-0.00520547j -0.0309014-0.00124945j -0.0384057+0.0176009j 0.0990038-0.0360096j -0.00661655-0.0822022j -0.0298612-0.0174591j 0.0431988+0.0111933j -0.0471711-0.0311947j 0.079911+0.0238255j -0.124833-0.0503885j 0.0268021+0.0333118j 0.0287558-0.000341135j 0.00448121+0.0536138j -0.0135128+0.0291383j -0.031387+0.00627353j 0.0130706-0.0103148j 0.0079719+0.00475382j -0.0243449+0.0211324j -0.00233622-0.00986971j -0.00278554-0.012403j -0.0181994+0.0135403j 0.0434718-0.00889353j -0.0123731+0.0196416j 0.0158449-0.00328308j 0.000494795-0.00189506j -0.0173194-0.0228878j -0.00166285+0.00340305j -0.00859698-0.0080855j -0.0211223-0.00968169j 0.000774161+0.00708594j -0.00516472-0.0260541j 0.00587271+0.0045366j -0.0138596+0.0117646j 0.0051577-0.0184598j 0.0239039+0.00776427j -0.0137933+0.000933564j 0.00568826+0.00695442j 0.000156113+0.00158232j -0.00537918+0.00401357j -0.00143293+0.0156607j -0.00395911-0.00281365j -0.0146884-0.00480248j -0.0106842-0.01204j -0.00665539-0.0170515j 0.0137891-0.00313679j 0.00660357+1.17061e-05j -0.0186477-0.0195711j 0.00641263+0.0124087j 0.0124318-0.00645357j 0.016616+0.011662j -0.0070603+0.00076413j 0.00262894-0.00315063j -0.0119686-0.0128472j -0.00174259+0.00589043j 0.0232699+0.00574631j 0.00232028-0.000457147j -0.00427003-0.00382805j 0.00542687-0.000731184j -0.00488907-0.0123326j 0.00229124+0.00721662j 0.00294918-0.00828313j 0.00194385-0.00255979j -0.00295789-0.00343102j 0.000906773-0.00915798j -0.0114244+0.000521746j 0.00394372+0.00986433j 0.00574179-0.00614027j 0.00448993+0.00765768j -0.000203303-0.0067039j 0.00634517+0.00346468j -0.0141196-0.0108024j -0.0012997-0.00334977j -0.0102105-0.00994756j 0.00155686+0.00828839j 0.00556031+0.000504054j 0.0122912+0.0120545j 0.0135269-0.00850165j -0.00858539-0.00502517j 0.0116189-0.00373562j 0.0187082+0.0101442j -0.00916617-0.00765341j 0.00501911-0.0107181j -0.00454088-0.0013513j -0.00339228-0.00319308j -0.00811895+0.0081055j -0.0116583-0.0152673j -0.0194675-0.00910172j -0.000355815-0.00466647j -0.00993625+0.00149099j 0.00688652-0.0156729j -0.000943807-0.0157372j 0.00334548+0.0106387j -0.0115064-0.000222231j -0.014415-0.00190161j 0.0076522+0.010777j 0.02353-0.00526443j 0.00195606-0.0115677j 0.000324649-0.00915083j -0.0117903-0.0116727j 0.023647+0.00691277j 0.00406267-0.00335645j -0.000364149-0.00143361j -0.00917846-0.025062j -0.0187202+0.000965994j -0.00291749-0.0177083j 0.0256425+0.00387436j -0.00764586-0.0196461j 0.0147111+0.00650984j 0.0196728+0.00613026j 0.000910227+0.0252078j -0.00769086-0.00479106j -0.0160898+0.00511053j 0.00306823-0.0225307j 
-0.0120452-0.00630003j -0.0022428-0.00755652j -0.0084581-0.0008755j 0.0153741+0.0024184j 0.00249461+0.00923673j 0.00439633+0.0182164j 0.0152652+0.0159214j 0.0105845+0.00494479j -0.0135277+0.00131153j 0.0103887+8.78331e-05j 0.0306348+0.00108164j -0.00102322+0.0100505j -0.00317524-0.0106534j 0.00229408-0.0284124j 0.0147012+0.0330452j 0.006887+0.00342679j 0.00980366-0.00643841j 0.00467456+0.024411j -0.0163204-0.0293592j -0.0189523-0.0132222j -0.022683+0.0252816j 0.052926+0.0327795j -0.0208478+0.0122671j 0.0168143+0.0210294j -0.020143-0.0127392j -0.011542-0.039713j 0.0634401+0.0719661j 0.0581083+0.0120977j 0.00307915-0.00711345j 0.00648781+0.0325334j 0.0033202-0.0286487j 0.0193133+0.0495639j 0.00228788-0.0678942j -0.0281668+0.0064554j 0.0247711+0.0213155j -0.0568628+0.00394015j -0.0210638-0.0123065j -0.0392078-0.013225j 0.0192251+0.00884872j -0.0098751-0.00504752j -0.0254282-0.0136381j 0.00371644+0.0169841j 0.00794112-0.00059832j -0.0130013-0.00918444j 0.0105637+0.017222j -0.0166707-0.00473399j 0.0103965+0.0132209j 0.0022967-0.00354392j 0.00539821-0.0154163j -0.00418602+0.000469198j 0.00464376+0.00084079j 0.00105655-0.00916387j -0.00780727-0.00221648j 0.011884+0.000627747j 0.00674218-0.000768783j -0.0111845-0.0010289j -0.00104799+0.00789661j -0.0115589+0.0195256j -0.00829263-0.0124629j -0.00397895+0.00351281j 0.00612027+0.000775178j -0.00332123-0.00796751j -0.00488327-0.00907157j 0.00332917+0.00589035j -0.00343766-0.00702069j 0.000455475-0.00166008j 0.00568503+0.00372001j 0.00320502+0.0117293j -0.000393631+0.0037744j -0.00273724-0.00749961j -0.0010663+0.00374354j 0.00982597+0.0126962j -0.00121535+0.0182931j 0.00546492-0.00508045j 0.00970684+0.00633613j 0.00908782+0.00622765j -0.00292659+0.000104565j 0.002365+0.00120271j 0.00600628+0.00489495j 0.00313875-0.004329j 0.00664772+0.00502185j 0.0033396+0.00366144j -0.00180648-0.00426406j 0.00249839-0.00400215j 0.00417859+0.00110638j -0.00273387-0.00483324j 0.00546114-0.00292035j 0.00531875-0.00785018j -0.00751414+0.00569749j 0.0101448+0.00366042j -0.00454219-0.000844909j 0.00281006-0.00956092j -0.00257354+0.00503199j -0.00826916-0.00813518j 0.00474177-0.00229037j -0.00103459-0.00489985j 0.00275999+2.74195e-05j 0.0145561+0.00726888j 0.00669455+0.00710099j 0.00121335+0.0108322j -0.000234632-0.000414829j 0.00602025+0.00942506j -0.00469607+0.00733034j -0.00396442-0.00813299j 0.00315511+0.00157068j 0.0035032+1.88767e-05j -0.0153436+0.00908864j -6.35781e-05-0.00822309j 0.00816648+0.00506629j 0.00352481-0.00213578j 0.00646049+0.0105804j 0.00740912-0.0105626j 0.00526949+0.011546j -0.0019769-0.00897902j -0.0013011-0.00205676j -0.00182145-0.0073547j -0.000384907-0.00883952j 0.0072056+0.00655156j 0.0171556+0.00940433j -0.00485751+0.0108297j 0.00519632-0.000860148j 0.00211325+0.0031226j 0.00926856+0.0196116j 0.0112669+0.00671566j 0.00554239-0.00354859j 0.0262439-0.00405411j -0.00439379-0.000382883j 0.0097755-0.00517753j -0.00111186+0.0177177j 0.00295843-0.00514714j -0.000285692+0.00705855j 0.0142423+0.00758303j -0.0100382-0.0116097j 0.0149478-0.00361745j -0.00309863-0.00779726j 0.00883398+0.00345252j 
-0.00223655-0.00444739j 0.00367345-0.00775436j -0.0045561-0.00228978j 0.0118671-0.000239257j 0.00165915+0.0133608j -0.0025266+0.0176922j -0.000595886+0.0147325j 0.0173431+0.00403916j -0.0056925-0.00365455j -0.0120184-0.00318492j 0.0168592+0.00832976j 1.84391e-05+0.00339351j 0.00608579-0.00247894j -0.00670426-0.0436326j 0.00811961+0.0340933j -0.000715517-0.00551318j -0.000810609-0.00596244j 0.0265013+0.0415234j 0.0343684-0.0173393j -0.0202846-0.018345j -0.00254654+0.0230973j -0.0334931+0.0297753j -0.0709652-0.0201054j -0.00891202+0.0157634j -0.0213459-0.0201501j 0.0246474-0.0277651j 0.0198029+0.0796202j -0.0344279+0.0131285j -0.0150984-0.0233448j 0.00919754+0.0308841j -0.0210884-0.0414095j 0.0279315+0.061298j -0.0628648-0.0915637j 0.0213409+0.00853577j -0.0050633+0.0293081j -0.0334245-0.0110056j -0.00551048-0.00387614j -0.0278207-0.0350323j 0.00481515+0.00737121j 0.00963159-0.00152477j -0.00377463-0.0179293j -0.0137326-0.00317361j 0.0100386+0.00318661j 0.00160779-0.00693829j 0.00881444+0.0310326j -0.00516293-0.00395526j -0.020141+0.00989452j 0.00659172+0.0058349j -0.00289917-0.0127254j -0.000832579-0.00375823j -0.00482966-0.00542606j -0.00977402-0.00924621j 0.0144587-0.00234359j -0.0164332-0.00760865j -0.00167394+0.0153097j -0.00968685-0.00502201j -0.00430444-0.0100669j -0.00187065+0.018042j -0.0060752-0.0104441j 0.00631846+0.0019615j -0.00917199-0.000539243j -0.00129862-0.00663041j -0.00201524+0.000791666j -0.0124209-0.00198258j -0.0124955-0.0112458j -0.00502432-0.0111725j -0.00778099-0.00952456j -0.00306925+0.00673407j -0.000485153-0.00148821j -0.00184706-0.0218819j -0.00837684+0.00935784j -0.000853162+0.0116428j 0.00148459+0.00873951j 0.00403792+0.000266265j 0.00344556+0.00735745j -0.00722514-0.00893147j -0.0107321+0.00156757j 0.000390995+0.0202093j -0.00270543+0.00480082j 0.00441554+0.00225354j 0.00162915+0.0102807j -0.00552347-0.00729817j -0.00278945+0.0106075j 0.00784593-0.00205541j -0.00103947-0.00315933j -0.00910493-0.006619j -0.0078271-0.00059574j -0.00373713-0.00520227j -0.0018843+0.00373323j 0.00285032+0.00676331j -0.00375768+0.00564989j 0.00882483-0.00481474j 0.00213444+0.00572689j 0.000108018-0.0218488j 0.00105195-0.00619413j -0.00841866-0.00559408j 0.0083899-0.00448406j -0.00475111+0.0127038j 0.00631778+0.00550573j 0.00349546+0.0135203j -0.00454928-0.0100337j 0.0117139+0.00385755j 0.0074815+0.0171505j 0.00333481-0.00625519j -0.004367-0.0101131j 0.00363843-0.00172227j -0.0013512-0.00147662j 0.00580048-0.00209732j -0.00900883-0.0120286j 0.0019345-0.00376093j -0.00681059-0.000125904j 0.00556478+0.00199482j 0.000566966-0.0116824j 0.00142146-0.00636305j 0.000962282-0.0122266j -0.00407372-0.00464123j 0.0110357-0.0100346j 0.010851+0.00216152j -0.0017176+0.0100639j -0.00596143+0.00325333j -0.00666332+0.00657577j -0.013153-0.0123088j 0.00536001+0.0214161j 0.0092162+0.0105364j -0.00537917+0.00900549j -0.00834034+0.000544975j -0.0076221-0.00776889j 0.00705475-0.000922897j -0.00318084+0.0100379j -0.00259987-0.0161718j 0.0116444+0.0150863j 0.00476621+0.00450617j -6.94165e-05+0.0066992j 0.00159932-0.00527212j -0.000409571-0.0102775j -0.00159409-0.0109102j 
0.00343431+0.00605476j -0.00413768+0.00063997j 0.00495282+0.00538358j -0.00331458-0.0154765j 0.0167214-0.00505289j 0.0159801-0.0073145j 0.00811277-0.0162785j 0.00540655-0.0251805j 0.00324187+0.00811823j -0.00465995+0.0188304j -0.00347541-0.028348j 0.00313416-0.00579443j -0.00274449-0.00388646j -0.0455898+0.0246607j 0.0256571-0.0291793j -0.0024305+0.00191585j -0.0140103+0.00447122j 0.0413428-0.0490648j -0.0109112-0.0314597j -0.00980917+0.0351692j 0.0395479-0.00848428j 0.0140929+0.0188279j -0.00235549+0.0942514j 0.0127877-0.00530992j -0.0146772+0.0358928j -0.033199-0.00506541j 0.0648316-0.0742518j -0.00304668+0.0321473j -0.0224939+0.0188933j 0.0333164-0.0289729j -0.0463636+0.0451126j 0.0594147-0.0686314j -0.105746+0.117813j 0.0256602-0.0212221j 0.0151629-0.00654172j 0.00976624+0.051296j 0.00468876+0.0191446j -0.0166671+0.0479233j -0.000260463-0.0115457j 0.00666601-0.00424801j -0.00677986+0.012279j 0.00150229+0.00516852j -0.000549466-0.0102023j -0.000242048+0.000701055j 0.0339725-0.0141252j 0.00266002+0.00905912j 0.00376983+0.0168556j 0.00531438-0.00360267j -0.0149745+0.0134489j 0.000681712+0.000825697j -0.00783897+0.000191333j -0.00883748+0.0116239j 0.00291722-0.0149884j -0.0116523+0.0200366j 0.0101574+0.000356025j -0.000975168+0.00575249j -0.00994173+0.00669175j 0.0229472-0.00434886j -0.00771561+0.0148772j 0.00335072-0.0140769j -0.00179074+0.00830065j -0.00875303+0.00549344j -0.00424417+0.00593447j -0.00584866+0.00400016j -0.00900554+0.0242031j -0.00847928+0.00400213j -0.0103237+0.00778119j 0.00520554+0.0012781j 0.00128639-0.00259719j -0.0174+0.0105274j 0.00512743+0.00506575j 0.0082964-0.00764075j 0.0132412-0.0109706j 0.000518174-0.0112467j 0.00320413-0.00647206j -0.00944617+0.00926486j 0.00209897+0.0115515j 0.0151164-0.0036033j -0.000273806-0.00475552j -0.00130707+0.000120872j 0.00399277+0.00203416j -0.00229313+0.00716937j 0.00843026+0.000727091j 0.00253052-0.00182768j -0.000939989-0.00729349j -0.0126+0.0154153j 0.00277216+0.00728562j -0.00537347+0.0100408j 0.00401662-0.000869893j 0.00663263-0.0103996j 0.00347205+0.00065269j -0.00389883-0.00303719j 0.00655794-0.00246697j -0.0156831+0.010127j -0.00579041+0.00186482j -0.00859978+0.0096384j -0.00111404+0.00413437j 0.00557967-0.0078976j 0.00680337-0.00379276j 0.0153624-0.00137563j -0.0108687+0.000162236j 0.00700515-0.012233j 0.0118454-0.006453j -0.00539839-0.00244712j 0.0016297+0.0113819j 0.000938137-0.00796584j -0.00322612+0.0139744j -0.00912339+0.00662196j -0.019625+0.00791836j -0.0153632+0.00693717j -0.00418625+0.00356759j -0.00937365-0.000680116j 0.00377603-0.0068529j -0.00860156-0.00261651j -0.00107582+0.010076j -0.0130265+0.00868753j -0.0169366+0.00536833j 0.00826746-0.0104121j 0.0144797-0.00989686j 0.0026417+0.00938384j -0.00419703+0.00337115j -0.0229559+0.012461j 0.0177801-0.0310094j 0.00687686-0.00750329j 0.00281419+0.0133504j -0.0116155-0.00248801j -0.0124356-0.00266506j -0.00625011-0.0103847j 0.0145116+0.0023948j -0.0048636+0.0116266j 0.0136357-0.0127404j 0.0130603-0.0033511j 0.00644433+0.0119041j -0.00874668-0.00646234j -0.008911+0.00129486j -0.00506468+0.000888197j 
