0.039037-0.213948j 0.0232313-0.0746478j 0.187387+0.106234j -0.0129107-0.0312045j 0.0140044-0.00732131j 0.000692609+0.0116554j -0.0176807-0.0242141j 0.0103034-0.0308049j 0.0218517-0.0624756j 0.00879615-0.0131357j 0.000546378-0.0339968j 0.00988686-0.00306694j 0.0141956-0.00911101j -0.0203051-0.0032241j 0.0127194-0.00908528j 0.0170416+0.00633824j 0.00860103-0.0184072j -0.0240155+0.0145183j -0.000895235-0.0111941j 0.000143935+0.00569935j -0.00210204+0.00498184j -0.00907787+0.0210438j -0.00731893+0.0120046j -0.00259416-0.00293535j -0.0107631-0.0111471j 0.00906445-0.00474252j -0.00296025-0.00382296j 0.00159713-0.00610506j -0.00840977+0.00600452j -0.0124541-0.0102941j -7.65512e-05-0.0127156j -0.0155387-0.011247j 0.00179475+0.000410758j 0.00306169-0.00268803j 0.00826921-0.00837497j -0.00337692+0.00123792j -0.000407481-0.00440565j -0.00326473-0.00224563j -0.00546296-0.00233839j 3.5157e-05+0.016618j 0.000405895+0.00559889j 0.00359662+0.00286339j 0.0137025+0.00105969j 0.00768348-0.0027809j -0.00316726-0.00012997j -0.00391493+0.00683135j -0.00291241-0.0141496j -0.00821587-0.00283162j -0.00919454+0.0150068j -0.00219642+0.000965457j 0.00637839-0.00921242j 0.00687262+0.00522034j 0.00856122+0.00749413j 0.000784217+0.00537644j 0.0019756+0.00162134j 0.00668246+0.0112348j 0.00131684-0.00140813j -0.00145209+0.000317466j 0.000911263+0.00105133j 0.00149631-0.00151108j -0.00141165-0.00109007j 0.000474093+0.00119778j -0.00647119+0.00352074j 0.00317844-0.0038851j -0.00286348+0.00245466j 0.0009713+0.00218443j 0.00685933+0.00436774j -0.00665948+0.00125135j 0.00653118-0.00185475j -0.002871-0.0026371j 0.00326531+0.00255812j -0.000541639-0.00279553j 0.00402069-0.00120703j -0.00988156-0.00111026j -0.00754233+0.000520179j 0.00729554-0.00022177j 0.00480257+0.00211506j 0.00804221+0.000500705j -0.00575098+0.00128455j -0.00332161-0.00239118j -0.0062525+0.00234521j -0.00785144+0.00423552j 0.0054428+0.0010235j -0.000670754-0.000823006j 0.00377512-0.00125595j -0.000168932-0.00416967j -0.0105894+0.00407193j -0.00692301-0.000886895j -0.00602003-0.00301501j 0.0060255+0.00405913j -0.00341883-0.00203833j -0.00551909-0.00145445j -0.00758857-0.00122357j 0.00364034+0.00292941j 0.00457649-0.000753582j 0.0102131+0.00180084j 0.00169262-9.24319e-05j 0.000229323+0.00339972j 0.00119078+0.00340095j -0.00251517+0.00691374j -0.00911623+0.00159827j -0.00518262+0.00141331j -0.00505182+0.00333258j 0.000761976-0.00239403j 0.00597743+0.00117364j 0.00871557-0.00456556j -0.00242701+0.000546206j -0.00437824-0.00284609j 0.00464176+0.00699569j 0.00253271-0.0120706j 0.0047393-0.00301278j -0.0041101-0.00285893j 0.00977546+0.00852914j -0.000891564+0.00728622j 0.0118733-0.00109389j 0.00124037-0.00238866j -0.00464146-0.0122993j -0.000608252+0.00448297j -0.00086373+0.0105918j 0.00314537+0.00691514j 0.00394016-0.00685398j -0.00492824+0.00579937j -0.000332022+0.00401231j 0.00538561-0.00837064j 0.00835127-0.00141849j -3.67901e-05+0.00402125j -0.0014312+0.000616617j -0.00470471+0.00021247j 0.00690874-0.00622859j -0.00416688-0.00126079j 0.00415311-0.00076968j -0.00653832-0.00503989j 0.00524052-0.00190806j 0.000477518-0.0172081j 0.000642305-0.00439225j 0.000939305-0.00713188j 
-0.195466-0.331779j -0.0378206+0.128119j -0.0048559-0.113786j -0.0212157+0.0110541j 0.0222648-0.0311164j -0.0115477-0.0290973j -0.0202884-0.000678234j 0.0196969-0.000487968j 0.00961199+0.00559367j 0.000308222+0.0277703j -0.0249649+0.0413082j -0.00954238-0.0122641j 0.00966497-0.00738743j 0.0130915-0.0104666j -0.00310036-0.0165111j -0.0113334+0.0155998j 0.0102436+0.018528j 0.00119206+0.000408964j -0.00417697-0.00872563j 0.00516405-0.000117299j 0.00238906-0.00247531j 0.00120619+0.00649401j 0.00433751-0.000797367j -0.00330864-0.00909742j -0.00476095+0.00546254j -0.00464952+0.00488147j -0.0106848-0.00525148j -0.00307097+0.00312175j -0.00106037+0.0189781j 0.0163654-0.00455843j 0.022486-0.000663578j 0.000931794-0.00614191j -0.00857919+0.010117j 0.00621298-0.00393401j 0.00321891+0.00295456j 0.000994689+0.00654031j 0.00134804+0.00465338j 0.0045455+0.00713362j 0.000382201+0.0037057j -0.00320485+0.00718195j -0.00347438+0.00649576j 0.00168366+0.0132736j 0.00173518+0.000242229j 0.00615191-0.00521548j -0.00478651-0.00327423j -0.007661-0.0040109j -0.0101623-0.000963927j 0.0106766+0.000401145j -0.0031914-0.000433586j -0.00163552+0.00453968j 0.0113313+0.00443093j -0.0123585+0.00585313j 0.0154325+0.00634895j -0.0146518+0.00589204j 0.00797961+0.00537891j -0.0116804+0.00783436j 0.00928893+0.00404985j -0.0160353+0.000903664j -7.6702e-05-0.00250645j -0.00464326+0.000908006j -0.0025547-0.00288901j -0.000308052+0.00740456j -0.0014812+0.00101385j -0.00164797+0.00545357j -0.000494052+0.00161022j -0.00314139+0.00404313j 0.00432986+0.00312247j 0.00272401-0.00349564j 0.00105867+0.00611502j 0.00429686+0.00414977j -0.00136699-0.00732939j -0.000708873-0.00576584j 0.00855921-0.0014951j 0.00156914+0.00350026j 0.000744482+6.59001e-05j -2.7628e-05+0.00267177j -0.00147586-0.00742441j -0.00436245-0.0105969j -0.00536087+0.0012684j 0.000246486+0.00346072j -0.00337245+0.00237056j -0.00092957+0.00231234j 0.00724755+0.00161323j 0.00296455-0.00504531j -0.011273+0.0036772j 0.00488052-0.00240058j -0.000188364-0.00541441j 0.000460157-0.00138079j 0.00256269+0.000916726j -0.000238294+0.00233088j 0.00302009-0.00389515j -0.00102627-0.00495016j -0.00588243-0.00499203j 0.00222779+0.00677277j 0.00129161+0.00175211j -0.000790441+0.00968674j 0.00188269+0.00244485j -0.010462+0.00558649j 0.00209231+0.00178303j -0.000422328-0.000726847j 0.00986071+0.00238891j -0.00506327-0.00445789j 0.00154669+0.00448343j 0.00131671-0.00201609j -0.00883271-0.00247498j -0.00787356-0.00121461j -0.00111871-0.00335797j -0.00429206-0.00658782j 0.00293455+0.00852762j 0.00103302+0.00870885j 0.00473925-0.00216207j 0.00114171+0.00517472j -0.00628468+0.00128239j -0.000362873+0.00322093j -0.00429029-0.00141879j -0.00097283-0.00336612j 0.00882538-0.00589995j -0.00304815-0.00457432j -0.00293104+0.000594458j 0.0015522-0.00706911j 0.000200182+0.0118761j 0.000866421-0.0101622j 0.00186646-0.00216866j 0.00203978+0.0111511j -0.00304576+0.0140942j -0.00476568+0.00529632j -0.00217465+0.00319963j -0.00947231+0.00557564j 0.00665921+0.0176001j 0.00776657-0.000639782j -0.00318475-0.000201542j 0.00320515-0.0153876j 0.00171584+0.006303j 0.0091439-0.0121562j 0.00114188+0.00100292j 0.00653449-0.00907992j 
0.223514-0.25076j -0.0516269+0.0132301j -0.101978-0.0860099j -0.0173442+0.00519637j -0.0133164-0.0213725j -0.00630629-0.0140356j 0.00821479+0.0126543j -0.00726028+0.0250527j 0.00696314+0.0351529j 0.0293219-0.0251297j 0.0100383+0.0109599j -0.00391217-0.00377897j 0.0049856-0.00240627j 0.00290229-0.00828617j -0.0234772-0.00599337j 0.0014014+0.0228779j -0.0111093+0.01968j 0.00624715+0.00374891j 0.00627842+0.00289468j 0.00522492+0.00070637j 0.0149579+0.00506286j -0.00525395+0.00389904j -3.4773e-05-0.0025953j 0.00109344-0.00384067j 0.0153036+0.0133565j 0.000124404+0.00617455j 0.0275251+0.01033j 0.0264283-0.00140268j -0.00397538-0.00118453j -0.0179541+0.0149499j -0.0167076+0.000338174j 0.00363756+0.00980972j -0.00353898+0.00153966j -0.000877186+0.000228449j -0.00223884+0.00729928j -0.00564371+0.000147508j -0.00132663-0.000376446j -0.00631322+0.00180862j -0.00186628-0.00303755j -0.00461915+0.0095255j -0.00154322+0.00141892j -0.0101366-0.0010397j 0.00586872+0.00333676j 0.00601358-0.0043874j -0.00756664+0.0134109j -0.00226923+0.00204992j -0.00426596+0.000876396j -0.00297611+0.00041126j -0.00689836+0.00574801j -0.00744152+0.0065431j 0.00863218-0.00960612j -0.00600135+0.00309972j 0.00470951+0.00423962j -0.00624582-0.00153239j 0.00581481-0.00490218j -0.00407727-0.000525268j 0.0056006+0.00208254j -0.0049147+0.00415693j 0.00160762-0.00162479j -0.00233573+0.00677277j -0.000283837+0.00231964j -0.00142963-0.000389684j -0.000117346-0.000907524j -0.00329605+0.00151308j -0.000539927+0.000442583j -0.000843624+0.0036316j 0.00078308+0.00106709j 0.0021311-0.00087261j 0.00357902-0.0108587j 0.00139417-0.00622131j 0.0048795-0.00281159j 0.000789887-0.000456636j 0.00566124-0.00442398j -0.00187357+0.000682163j 0.000406529-7.36372e-05j -0.00126735-0.00095317j 0.00392996+0.00170248j -0.00286679+0.00797781j -0.00165909-0.00163253j -0.00361563-0.00150836j 0.00564138-0.00385996j 0.000852017+0.00100434j 0.00664015-0.00493686j 0.00170278+0.00238171j -0.00581433+0.00402653j 0.00617625-0.00090292j -0.00472521+0.0131784j -0.00339486+0.00493096j 0.00286917+0.00419932j -0.000988637-0.00292273j 0.00244046-0.00127273j -0.000388237-0.000749571j -0.00347113+0.000724781j 0.00265219-0.00249833j -0.00148358-0.00374558j 0.00191729-0.00326441j 0.00449025-0.000644721j -0.00130537+0.000668378j 0.00132949-0.00152227j -2.08391e-06-0.00362532j 0.00852054+0.00176085j -0.00613981-0.00081926j 0.00155841+8.71917e-05j 4.88352e-05-0.00252701j 0.013557-0.00656305j -0.00463428-0.0022784j 0.000807683-0.00178974j 0.00161324-0.00607045j 0.00222124+0.00695202j -0.0124891-0.0124115j 0.00214021+0.0119996j 0.00315744+0.00309269j -0.00667638+0.00131014j 0.00249223-0.000319687j -0.00151057-0.000923023j -0.00379129-0.00220949j -0.00613582-0.00270299j 0.0038135+0.00192737j -0.00764245-0.00195536j -0.004111-0.000902367j 0.0076425+0.00303243j -0.00424671-0.0039945j 0.000357038+0.00142169j 0.00976523+0.000754688j -0.00438511-0.000995979j -0.00169758+0.00110021j -0.000203023+0.00143987j 0.00848828+0.00771606j -0.00749162+0.0129264j -0.0134089-0.0119464j 0.00524437+0.00149255j -0.00295763-0.00369228j 0.00132823-0.000822783j -0.0102077-0.00718587j 0.000569202+0.000157369j -0.00153923-0.00323247j 
-0.0271769+0.177052j -0.0338456+0.157985j -0.122476-0.0276007j -0.00158776+0.0234815j 0.00230676+0.0146839j -0.00833244-0.0294519j 0.00979406+0.0227136j 0.00354998+0.0182138j 0.00182873+0.0271259j -0.020261+0.0172338j 0.00383613+0.0402411j -0.00997117+0.0086742j -0.0056133+0.0086912j 0.00895551-0.00674092j -0.0159951+0.00467322j 0.00316598+0.00796105j 0.013831-0.0305926j 0.00625545+0.00459808j 0.00680765+0.00237353j 0.00412639-0.00108231j 0.00955186-0.0016708j -0.000135192-0.00362166j 0.00230263+0.00194417j -0.0037165-0.00714067j -0.00132664+0.0114106j -0.00608631-0.0110676j 0.00161771-0.0176j 0.0124133+0.00251619j 0.00424656+0.00270135j -0.00209376-0.0186509j 0.00722208-0.0049j -0.00152802+0.00476933j -0.00554497+0.00940818j -0.000527667-0.00046746j -0.00664348+0.00596013j 0.00284975+0.00139007j 0.00340082+0.00166612j 0.00118773-0.00169522j -0.000523676-0.00321205j 0.00211856-0.000235845j 0.00112806+0.00129171j 0.00875926+0.00150266j -0.000278214+0.00871017j -0.00841107+0.00801783j -0.00323484-0.000551686j 0.00441824+0.00552027j 0.00593992+0.0126428j -0.00071734-0.00886258j 0.00143871-0.00101076j -0.000755335-0.0072797j -0.00503591-0.00659501j 0.00907504+0.00925353j -0.0077347-0.00504411j 0.0145795+0.00644453j -0.000921403+0.00221449j 0.00613999+0.00753057j -0.0112113-0.00559612j 0.0100043+0.00673331j -0.00278584-0.00412669j -0.0045496+0.0050684j 0.0024092+0.000143115j -0.00221249+0.00118868j 0.00160387-0.00147792j -0.00517595+0.00499736j 0.000577112-0.00202415j -0.00394083+0.00105173j -0.00115123+0.000285625j 0.00302668-0.00240061j -0.000830068+0.00145617j 0.000676036-0.00149098j 0.00416514+0.00272323j 0.00535967+6.67888e-05j 0.00965454+0.000945864j 0.000840552-0.00226103j 0.00151692-0.00214109j -0.0025994+0.00166283j 0.0126548+0.000735971j 0.00690326-0.000287746j -0.00610711-0.00199943j -0.00709282-0.00451183j -0.00423982+0.00312388j 0.00234888+0.00230589j 0.00926669-0.000828706j 0.00441225+0.000234854j -0.0111323-0.00216791j 0.0082383-0.00175624j -0.00080363+0.000419914j 0.000574019-0.00229271j 0.00263394-0.00173162j -0.00145203-5.69343e-05j 0.00225882+0.00552018j 0.000888556-0.000340959j -7.85417e-05-0.00668252j 0.00207437-8.32835e-05j -0.00236403-0.00104383j -0.00149908+0.000663502j 0.000777766+0.00208077j -0.000624823-0.00581877j -0.00133077-0.00139238j 0.00330872-0.00561572j 0.00792368+0.000919126j -0.00402758-0.00976413j 0.000307578-0.00223897j 0.0050069-0.004032j 0.00908346+0.00212688j -0.00396325-0.00183578j 0.000258584+0.0035748j 0.00511209-0.00445126j 0.00537678+0.00120668j 0.00664584-0.0127856j -0.00713028+0.0115946j -0.000607694+0.00668325j -0.00434463-0.000851368j 0.000606343+0.00693331j -0.00379242-0.00445065j 0.00106948-0.0035203j -0.00711926+0.00183408j 0.00297357-0.00343777j -0.00886337+0.000969704j -0.00350521+0.0027745j 0.00462404-0.00309068j -0.00163647+0.000629931j -0.000856811+0.00320548j 0.0100674-0.0112399j -0.000788678-0.00434525j -0.00195594-0.00088467j -0.000589739-0.000575949j -0.0130029-0.0125196j 0.0120753-0.0132042j -0.00784688+0.0144058j 0.000660579-0.00469851j -0.00101486+0.0012314j 0.00135246-0.000249734j 0.00294256-0.00646642j 0.00217155-0.00112449j 0.000826565-0.000243875j 
0.156259+0.268361j 0.024925-0.00469851j 0.0644316-0.0721554j -0.000531329-0.00176373j -0.0103753+0.013345j 0.00603972+0.0113129j -0.0120668-0.00131162j 0.0120657+0.011811j 0.0227219-0.00256921j -0.0440931-0.0320295j -0.0141267-0.0221602j -0.0041963-0.010142j -0.00178943-0.0101902j -0.00530448-0.00619375j -0.00370617-0.0258492j 0.0112748+0.0257113j -0.0118037-0.00477971j 0.000850006-0.00504229j 0.000922491+0.00792717j 0.000248434+0.000804284j 0.00180752+0.00286329j 0.0031268-0.00725297j 0.00241718-0.00359493j 0.00113621-0.003409j 0.0109627-0.00941443j -0.00577741-0.00431639j -0.0123983-0.0113774j -0.0233917+0.00401774j -0.0108638+0.0054678j 0.00951458-0.01294j -0.00917343+0.00685431j 0.00310435-0.00800703j 0.00225351+0.000509751j 0.000475857-8.93416e-05j 0.00269867-0.000865596j -0.00501077+0.0024853j -0.00412303-0.000112469j 0.00476949-0.00696889j 0.00529157-0.00498647j -0.00951182+0.00104112j -0.00549475-0.00146335j -0.00135329-0.0100228j -0.0158082+0.00217208j -0.00990326+0.0061274j -0.00412034+0.00449982j -0.00167422+0.00777111j -0.00590433+0.00320647j -0.00025056-0.002389j -0.00641454+0.00174679j 0.00270463-0.00219199j 0.00934608-0.00455949j -0.00629313-0.00352507j -0.0124338-0.00803631j -0.00168088-0.0072806j -0.0069629-0.00482762j -0.00308672-0.00413283j -0.00293649+0.00202561j 0.00458982-0.000937069j 0.00292121+0.000303431j -0.00145512+0.00055453j 0.000774216+0.000655178j -0.00278639-0.00229239j -0.00109803+3.76755e-05j -0.00293586-0.00220803j 0.000425552+0.00182209j -0.000186848+0.00085635j 0.00322911-0.000246428j 0.000337275-0.00179075j -0.00323853-0.00421144j -0.00450801-0.00157949j 0.00119046-0.000142074j -0.00105435-0.000351309j -0.00028631-0.00264989j -0.00283229+0.00166788j 0.00014543+0.0041697j 0.000684917+0.000976486j 0.00191387+0.00107091j 0.0116294+0.00942818j -0.00357189-0.00120705j 0.000744021+0.00151053j -0.00542373-0.00805245j -0.000347962+0.000869223j -0.00215003-0.00370168j 0.00240781+0.0026353j 0.00115729+0.00303856j 0.00466553+0.00464017j 0.00274612+0.0067859j -0.000215182+0.00322363j -0.00252273-0.000620102j 0.000135815-0.000894565j -0.000881738-0.00332612j -0.00142318+0.000388522j 0.000223975+0.00481322j 9.35049e-05+7.78879e-05j -0.000365326-0.00215074j -0.00272882-0.00641979j 0.00101253-0.00168347j -0.00086214-0.000300043j 7.97513e-05-0.00293108j -0.00415044+0.000538584j -0.00175183-0.000137473j 0.000512915-0.00320356j -0.00157244-0.00388932j -0.00204423+0.00253851j -0.00483965+0.00636877j 0.000282779+0.00193225j -0.00234655-0.00179548j -0.00233331+0.00102154j -0.00093264+0.00125843j -0.0134299+0.00365952j 0.0100915-0.00279299j 0.00248378-0.00197859j 0.000543044+0.0019069j -0.000541377+0.00267051j -0.000140904-0.000549338j -0.00252053-0.00417305j 0.00270831+0.00144456j 0.000539995-0.00259703j 0.00130323+0.00715748j 0.00175236+0.0021703j 0.000332695-0.00122146j -0.000621118-0.000555252j 0.000105616-0.00395071j -0.00213031+0.000969285j -0.0043623+0.00286226j -0.00155315-0.000252047j 5.40899e-05+0.000159242j 0.00973944-0.0138343j 0.00905275+0.0231065j -0.0111114+0.0100883j 0.00199541-0.00826086j -0.00135758-0.000128339j -0.000810415-0.000333444j -0.00614087+0.00353893j -0.00129871+0.000827885j -0.00129811+0.000337571j 
-0.20431+0.315453j -0.00993569-0.0886656j 0.0583619+0.0233505j 0.00517689-0.0107956j 0.0120307+0.016066j 0.00318699+0.0307252j 0.0121487-0.0236872j -0.0264299-0.00356041j -0.0183726-0.0168622j -0.001915+0.00454776j 0.0118175-0.0250536j 0.011469-0.0040458j 0.00416083-0.00129975j -0.00200919+0.0037479j 0.00910796+0.00707181j 0.000121999-0.00443798j 0.0239939+0.00572635j -0.000288729+0.00227206j -0.00762755+2.53359e-05j -0.00295693-0.0044962j -0.00364119+0.00786771j -0.000739406-0.00344809j -0.00750238-0.00706415j 0.00103975+0.00196899j -0.00399502+0.00337033j 0.0161023+0.00767868j 0.0234021+0.0237897j 0.0184615+0.00483159j 0.00481206-0.00130727j -0.0104157-0.00189398j -0.00349662-0.00927707j -0.00179609-0.000878208j 0.00101966-0.00519627j -0.00231714-0.00129656j 0.00125041-0.00527238j 0.0026551-0.00459162j -0.00182671-0.000841058j 0.014075-0.00844443j 0.00634568-0.0025972j -0.00446489-0.00259728j -0.00573418-0.00061364j 0.013467-0.0032998j -0.0235417+0.00437047j -0.0154872+0.00645595j -0.00286257-0.00793211j -0.0109294+0.00667427j -0.00582719+0.00417413j 0.00649006-0.00332837j -0.00375432-0.000174806j 0.0128493-0.00695898j 0.0128934-0.00109753j -0.00804711+0.00208085j -0.0056411-0.00777066j -0.000898602+0.00533948j -0.00605445+0.00395484j -0.00207752+0.000586187j -0.00164569-0.00105506j 0.000468905-0.000329552j 0.00351497-0.000300759j -0.00500372-0.00169834j -0.00374643-0.000355181j -0.00145259+0.000677292j 0.00552531-0.000215048j -0.00190335-0.00174778j 0.00255296+0.000108107j -0.00144942-0.000149478j 0.00142563-0.00224379j -0.00521711+0.00186283j -0.00131239+0.00765663j -0.00362597+0.00621906j -0.00447699-0.000591731j 1.20232e-05-0.00045806j -0.000797674+0.000936725j -0.00117671-4.61948e-05j 0.00286296+0.00104258j 0.000120336+0.000560581j 0.00488075-0.00830868j -0.000545678-0.00619221j 0.00101661+0.00311531j -0.00155463+0.00461854j 0.00512445+0.00473975j -0.00387166+0.00312152j 0.0026231+0.000629813j -0.000664975-0.000286339j 0.00391951+0.00111824j -0.000236335+0.000311496j 0.00368707-0.00613485j 0.00109755-0.00216632j -0.0010111-0.00265755j 0.00191136+0.0028519j -0.00195626-0.0026194j 0.000695757+0.000489206j 0.00322181+0.00112917j -0.000570579+0.00228466j 0.00165852+0.000494213j 0.00126299-0.00390015j -0.00160177+0.00228445j -0.00131068-0.00130626j -2.46145e-05-0.000633424j -0.00284852+0.00128545j 0.00158727+0.00403295j -0.00822839-0.00956206j -0.0050251-0.00235392j 0.00168542+0.00373082j 0.0109328+0.0152872j 0.00469815+0.000892615j -0.00152066+0.000347678j -0.0084437-0.00613076j 0.0137278+0.012058j -0.00232926-0.0157792j 0.00492762+0.00260972j -0.00249236+7.99691e-05j 0.00476051-0.00772124j -0.00357773-0.00275553j 0.00431484+0.00228583j 0.000549866-0.00238525j -0.00355168+0.00815211j 0.000769042-0.000645042j -0.00289367+0.00292108j 0.00407565-0.00118146j -0.00199789-0.00192441j -0.000587113+0.000894634j -0.00200205-0.00744755j -0.00507275+0.00208822j 0.00482865+0.00506306j 0.00158383-0.00144085j -0.00024823+0.000109096j -0.0111143+0.00635276j -0.00410382+0.0205745j 0.00701526+0.00516088j -0.000449422-0.00429619j 0.00128014+0.000408795j -0.000132363+0.000884431j 0.00615813+0.00772385j -0.000295211+0.00100888j 0.000327783+0.00212984j 
0.0951391+0.204807j 0.0636081+0.204948j 0.075682-0.139672j -0.0568134+0.0172808j 0.0147882+0.00164548j -0.0461706+0.0194654j -0.00202089-0.0149167j -0.00599752-0.01492j -0.0171885-0.0138843j -0.0105892-0.00712547j -0.0193389+0.0334112j 0.00869263-0.0263069j 0.0468421-0.0285432j 0.00346016-0.00687089j -0.00206708-0.00808087j 0.0115353-0.0105506j -0.0129582+0.0224146j -3.33678e-05-0.00276822j -0.0234566-0.0262272j 0.00416635+0.00150964j 0.00778616-0.00434678j 0.00197046+0.0113947j 0.00228871-0.00160285j -0.00921524-0.00639037j 0.00718023-0.00246005j -0.000184556+0.0125222j -0.000947324+0.00397763j 0.00854574-0.0141125j -0.00227868+0.0244609j -0.0132312+0.0204188j 0.00847477-0.0119147j -0.000630944-0.00720153j -0.00495718+0.011093j 0.0073769-0.00365275j 0.00722861+0.00411963j -0.0045024+0.00652489j -0.00279268+0.00148865j 0.00730537-0.00183224j -0.00639181+0.00608135j 0.00466074+0.00259788j -0.0103223+0.00552745j 0.00683617-0.00404633j -0.00041927-0.00630893j -9.20447e-05+0.000680889j 0.00291693-0.00447495j 0.0103359+0.00549732j -0.00441618-0.00465261j -0.00711655-0.00460036j -0.0016249-0.00302018j -0.00134401-0.00114252j -0.0109869+0.00329638j 0.00812169+0.00180065j -0.0120235-0.0101604j 0.00534187-0.00776767j -0.0011107-0.00052478j 0.00158346+0.0074091j -0.0120452+0.008167j 0.000608409+0.00406253j -0.00667587-0.00227153j -0.000657385-0.00398058j 0.002746-0.00696335j -0.00905521+0.00886853j -0.00743778+0.00116063j -0.00280073+0.00621608j -0.00257205+0.00215349j -0.00330877+0.0104578j 0.00284507+0.00621785j 0.00140054-0.00459437j -0.00301627+0.00532895j -0.00233429+0.00106024j -0.00250489-0.00512389j -0.0040053-0.0051699j 0.00035298-0.00308775j -0.00189734-0.0004565j 0.00927813-0.000203107j 0.00693301+0.00309079j 0.000611195+0.00467364j -0.00858706+0.00601066j -0.0068842-0.00644173j 0.0039489-0.00243628j -0.00451935-0.00741359j -0.00376034+0.00472885j -0.00826006+0.0025529j 0.00504128+0.000171492j 0.000962833+0.00560988j -0.00388887-0.00336723j 0.0047201+0.0018781j 0.000165834+0.000898425j 0.00289784-0.00606515j -0.00575323+0.00632633j 0.00126501-0.00565567j -0.002483-0.0100785j -0.00172817-0.00672131j 0.0015278+0.00701124j -0.000282007-0.000964336j -0.000683045+0.00607862j 0.000426185-0.0053452j -0.0113417+0.00156782j 0.00117932-0.00054552j -0.000610716+0.00226491j 0.00580767-0.00634289j -0.0045364-0.00183029j -0.00189824+0.00657232j 0.00143256-0.00247578j -0.00572476+0.000622638j -0.00270832-0.00599591j 0.000257732-0.00358088j 0.00202336+0.00247299j -0.00743737-0.00415883j 0.00514828-0.0019378j 0.00808763-0.004869j 0.00133318+0.0029313j -0.000910497-0.00734583j 0.00188556-0.00288885j 0.00245963+0.000351276j -0.000469102+0.00519158j 0.00551918+0.00759025j -0.00507446+0.00123911j -0.00316148+0.00246846j 0.000646656+0.00816503j 0.0060687-0.00359978j -0.00353504+0.00698832j 0.00443566+0.00455474j 0.0103935-0.00049818j -0.00383992+0.0132211j -0.00642422-0.00201019j -0.00488742+0.000208211j 0.00635894-0.00333298j -0.00615841-0.00685228j -0.00019777+0.00214214j 0.00382113+0.00739085j 0.000612445-0.0109979j 0.0039051+0.0095013j 0.00602042+0.00607034j -0.00176457+0.00734708j 0.00765392-0.00152615j 
