-0.0211651-0.0300404j -0.0395769+0.0105741j -0.00435598+0.00680628j -0.0187547-0.0158707j -0.0174779-0.0144436j -0.0276274+0.0220831j -0.023908-0.00293497j 0.0114696-0.00721116j 0.00301504+0.0054676j -0.0229196+0.00279076j -0.000969593-0.00571293j 0.0146393-0.019922j 0.0128385-0.0302207j 0.0276585-0.0233943j 0.00265833-0.0357952j -0.0079226-0.0160036j -0.013439+0.0157107j -0.0042008-0.000121916j 0.00497865+0.00267938j -0.0111261+0.0340523j 0.007034-0.026335j 0.0120147-0.0111868j -0.00232478-0.00162027j -0.0310861+0.00209725j -0.031543-0.00921907j 0.0110011+0.0227079j -0.0172086+0.0140577j -0.0199524-0.00466681j -0.0207748+0.000252607j -0.000155686-0.0174567j -0.0229921+0.00664235j 0.0021907-0.00374174j 0.00145873-0.00188034j 0.0244757-0.00576113j -0.0585781+0.0111705j -0.00714133+0.00621329j 0.0110022-0.00942437j -0.00629765+0.000571329j 0.00513977+0.00557073j 0.00177179-0.00505829j -0.0014476-0.0113274j 0.009199+0.00938038j -0.000970368-0.0061526j -0.00237421-0.0130055j -0.00830103+0.00864771j -0.000606051-0.00453879j -0.00565034-0.00746692j -0.000325855-0.000659975j 0.00730308+0.000260792j 0.00163868-0.00355392j -0.00130252+0.000385013j 0.00537554+0.00276508j 0.00258725-0.00135811j -0.0107773+0.00778643j -0.00377771+0.00796435j -0.000124895+0.00034798j -0.00281678+0.0038619j -0.00221531+0.000178169j 0.00125071+0.00205819j 0.00830461+0.0122599j 0.0123781+0.0119753j -0.00759061-0.00291711j 0.004145-0.00272042j 0.00326767+0.000179016j -0.0102768-0.00246238j 0.00711352+0.00286003j 0.0020462+0.0039472j -0.00175094+0.00378906j -0.00867904+0.00621806j 0.0014807+0.0058994j 0.00257473+0.0168233j 8.9137e-05+0.00398549j 0.0152718+0.00694311j -0.00114839+0.00097091j -0.011877-0.0161603j 0.0103137+0.0131074j 0.00699246+0.00740343j 0.00790127+0.0116231j -0.00135248+0.00447014j -0.0185185+0.0125157j -0.00277476-0.00533247j 0.00846652-0.00955737j -0.0129853+0.00293863j -0.00914181-0.000517475j 0.00339439-0.00145854j -0.00432215-0.00863279j -0.00384085+0.000890208j 0.00292182-0.00697971j 0.00153409+0.00322395j 0.000998023+0.00615288j 0.00157271+0.00331366j -0.00451071+0.0057582j 0.000542111-0.00162415j -0.00455071-0.00113633j -0.0039025+0.00273042j 0.00103089+0.000740013j -0.00544228-0.004863j 0.00646357-0.000143446j 0.00265547+0.00302596j -0.00697748-0.00302243j -0.000890851-0.00349093j 0.000777993-0.002115j -0.00753761-0.00203461j 0.00319934-0.0023934j 0.00284478+0.00241342j 0.00165535-0.000202347j 0.000567771+0.00595084j 0.0061852+0.00102145j 0.00162062-0.00971557j -0.0045329-0.00768466j -0.00168968+0.0131134j -0.0127929-0.00751941j 0.00472926-0.00204464j 0.010505+0.00269025j -0.002031-0.0107564j 0.00673608-0.00365691j 0.0103308+0.00215265j -0.0130907+0.00929517j -0.000461577-0.00126287j 0.0036744-0.00991068j 0.000932062-0.00156099j -0.00595012-0.00225061j -0.00729204-3.92029e-05j 0.00408931-0.00190082j -0.00344008-0.0022927j -0.00154269+0.00616968j -0.00138746-0.00137363j 0.0121882-0.00536567j -0.00862906+0.00409744j 0.00272606-0.000482j 0.000189378+0.00221815j -0.00582777+0.0047313j 0.00153423-0.00105414j 0.00710757-0.00271684j -0.00448243+0.0028252j -0.00617151+0.0033104j 0.00600498+0.00139653j 0.00459349-0.00596049j 0.00395976-0.00956306j -0.00661565+0.00389076j -0.00231039+0.0236858j 0.00300992-0.0103657j 0.0187567-0.00751403j -0.00605083-0.00025204j 0.0100609-0.00352j -0.00687003-0.00179923j 0.00193268+0.00782301j -0.00789931+0.0163097j 0.00860541-0.00168765j 0.00100621+0.000635877j -0.0263196+0.00838852j -2.70507e-05-0.00116731j 0.00392529+0.00776915j 0.00474094-0.0184631j 0.0142962-0.00552373j 0.028615+0.01071j 0.00683663-0.00632491j 
-0.027751+0.0178849j 0.0219984+0.0364743j 0.017201+0.0196191j -0.0224269+0.0241097j 0.0208499+0.0046054j 0.0315957-0.00969717j -0.018109+0.0278407j 0.00672613-0.0128469j -0.0186812+0.00365639j -0.0147824-0.010524j -0.00435469+0.00666116j -0.0163359+0.0151124j -0.0189105-0.0309126j -0.0501357-0.00617718j -0.00538402+0.012744j -0.0201783-0.00925845j 0.0061793-0.0341068j 0.0021488-0.0101917j 0.000463822-0.00750564j 0.0354382+0.00526662j -0.00931878-0.00726344j -0.0469891+0.002808j 0.0134307+0.0204629j -0.00792864+0.0212555j -0.0586685+0.0159062j 0.0302211-0.0303421j 0.0170307+0.00425941j 0.0125304+0.0236097j -0.00627454+0.00559848j 0.00562431-0.000852853j 0.00681179+0.0184426j 0.00175343-0.00922676j 0.00154584+0.00247358j -0.00884419-0.0130656j 0.0203259+0.0403762j -0.00486436+0.000797213j 0.00524182-0.0283588j 0.00371074-0.00962111j -0.000351631-0.0132454j 0.00815921+0.0349475j -0.00686096+0.00747893j 0.00289924-0.0166022j 0.0079183-0.00707641j -0.0139981+0.000727691j -0.0100611+0.000661468j -0.0033142-0.00596842j 0.000446809+0.00884726j 0.00798746-0.00294631j 0.00716539-0.0017901j -0.0090169-0.00877106j 0.00559939-0.00341958j -0.00460415-0.00539365j 0.00588699+0.00670342j -0.00413174+0.000103333j 0.0141867+0.000483931j 0.000851186+0.000995906j -3.58886e-06-0.00322318j -0.00381073-0.00255223j 0.00397003+0.00397076j 0.00643039-0.00911778j 0.0068894-0.00963219j -0.00817486+0.00513706j -0.00795338-0.00229596j -0.00149437-0.00103807j -0.00694244+0.00132197j 0.00458819+0.00113801j 0.0104426+0.00280541j -0.00116669+0.00412556j -0.00321148+0.00280872j 0.00896996-0.0110102j 0.00512875+0.00355647j 0.00326316-0.00601303j 0.00724672-0.00207044j -0.00366492+0.012429j 0.00131701-0.0017153j -0.0136858-0.017952j 0.0122925+0.0230077j 0.00270329+0.00700768j 0.000399853+0.00800068j 0.00759391-0.00767429j 0.00649666-0.00203188j 0.0150187-0.0062473j 0.00309729+0.00253955j -0.0140673-0.0122796j -0.000159027+0.00126759j -0.00209341-0.0066018j -0.00471686-0.00348297j -0.0078197-0.00375591j 0.00533817-0.00371479j -0.000852979-0.0019056j 0.0022606-0.00283674j -0.00622069+0.00019307j 0.00439037-0.000588322j -0.00421195+0.000469816j -0.00405414-0.000870448j -3.24774e-05+0.000713901j -0.00188235+0.00250618j 0.000361269+0.00420034j -0.00377508+0.00348072j 0.00175414-0.00126211j 0.00205917-0.00295378j 0.00160633+0.00091679j 0.00236012+0.00217173j -0.00306243+0.00330829j -0.00261158+0.00084643j 0.0018076+0.00189817j 0.00177514+2.61417e-05j -0.0111609+0.00158066j -0.00866759+0.00130259j -0.000958411+0.00410859j -0.00595767-0.00654985j -0.00206012-0.00926598j -0.00218672+0.00447752j 0.00242519-0.0011628j 0.0120445-0.0122754j -0.00596129+0.00542348j 0.00866213-0.0142201j 0.0011029-0.000862518j 0.00802255-0.00817397j 0.0088506+0.00520367j -0.0021396-0.00211857j -0.00941444+0.00255949j 0.000210957-0.0014759j -0.00416063+0.00997696j -0.00182715+0.00296683j -0.00347639-0.00224912j 0.00161996+0.000537338j -0.0106655+0.0175603j 0.00620535-0.00999541j 0.00144654+0.00136505j 0.00289094-0.00260544j -0.000500958-0.010314j 0.000352707+9.28119e-05j -0.00845724+0.0114599j 0.00243539-0.00136907j 0.00245291+0.00643092j 0.00210441+0.00200473j 0.00576213+0.0059514j 0.00034996-0.0017247j -0.00141859-0.00221945j -0.0150267-0.00679882j 0.000157523-0.00300152j 0.0101204+0.00170601j 0.0118498-0.0146733j -0.0138576+0.00360543j 0.00354053-0.000984781j -0.0135973+0.00626184j -0.0210785+0.0228285j -0.00629087+0.00196961j -0.00161419-0.000825357j 0.00417666-0.0242431j -0.00322586-0.000230288j 0.0235544-0.0105895j 0.0027307+0.0144213j -0.00424247-0.0130411j 0.0101519-0.00613577j -0.0271534-0.00368319j 
0.036058+0.0196593j -0.0519421+0.0463461j -0.0301523+0.0030672j -0.06428+0.00156109j 0.0818076-0.00623561j -0.0847579+0.0634746j -0.0195658+0.16697j -0.0060879+0.11543j -0.0520401+0.000966633j -0.0552515-0.12447j 0.110216+0.0232461j -0.00499631+0.037463j 0.0181454+0.0833016j -0.00704212+0.0558475j -0.0585603+0.0246499j -0.0343485+0.0735584j 0.0481606+0.0488532j -0.0661049-0.110962j 0.0703631-0.0398595j -0.0609506-0.0194437j -0.00177214+0.112661j -0.0241957-0.0307672j -0.00557907-0.0486301j -0.000663172-0.0167079j -0.0293271-0.0363732j 0.0510506+0.00502034j -0.00135086+0.00428636j -0.0222175+0.00349083j -0.00233604-0.00765821j 0.0119873+0.0168646j 0.0131432-0.0205449j 0.00526063+0.00591774j 0.00233838-0.00644008j -0.0224904+0.0175432j 0.0277407-0.0273118j 0.0236697-0.00341694j -0.00606372+0.0065226j -0.0193881-0.0107487j 0.00907857-0.0169791j -0.00784744-0.0136368j -0.00655693-0.000689622j 0.0234318+0.00893904j 0.00390473+0.000278458j -0.00774863+0.00384986j -0.0147051-0.00223274j -4.69108e-05+0.0132725j -0.00891329+0.00746427j 0.00605912+0.000262893j 0.00974284-0.00138517j 0.00637787-0.00459642j -0.00425909-0.00868418j -0.00144003+0.00838584j -0.0099513-0.00391425j -0.00165908-0.00465728j -0.00329425-0.00290694j 0.00443024-0.0142213j 0.00296916-0.00641234j -0.00124259-0.00958823j 0.00330847-0.0127998j 0.00681318+0.00156043j 0.00125995-0.00181791j 0.00727833-0.0108676j -0.00418897+0.0134208j 0.00652384+0.0122339j -0.0015505-0.01113j 0.000194149+0.000812807j -0.00495936+0.00847481j 0.00174355+0.00300256j -0.00288017-0.00490929j 0.0017821+5.48729e-05j 0.00446072-0.00262758j -0.00759292-0.00215366j 0.0025922+0.0121405j 0.00725141-0.00773244j -0.00947529-0.00626068j -0.0055066+0.0172843j 0.0150964+0.00111461j 0.0048235+0.00305296j 0.00356017-0.0024631j -0.000243135-0.00066992j 0.000956616+0.00230834j -0.00183632+0.00330968j -0.00600986-0.00801455j -0.0116115-0.00461258j 0.00371113+0.00529136j -0.00403481+0.000453202j -0.00322134+0.00163623j -0.00919705+0.00272938j 0.00469503+0.00111061j 0.00614779+0.00160667j -0.00432498+0.00150858j -0.0012492-0.00159397j 0.00969222-0.00324553j 0.00650556-0.00232082j -0.00296582+0.000773121j 0.00423455+0.00288664j 0.009689+0.00729601j 0.00440256+0.0107244j 0.00939907-0.00888923j 0.00872294+0.00382363j 0.00107444-0.00354111j -0.00709617-0.000667265j -0.00243876-0.0075656j 0.00357178+0.00373594j 0.000878362-0.00157133j 0.00566349+0.00217535j 0.00929203-0.00107183j 0.00354391+0.00214234j 0.000538491-0.00018235j -0.00238885-0.0111607j 0.00177936-0.00747237j -0.00419485+0.00942806j 0.00597389-0.0078116j 0.00509869-0.00528444j 0.000652324+0.000868325j -0.000421608+0.0118719j 0.00443836+0.00713517j -0.00308823-0.00399896j 0.00654976-0.00262461j -0.0140264+0.000864395j -0.00502284+0.00333288j -0.00501804+0.00160553j -0.00188391-0.00191434j -0.00428945-0.00335824j 0.00374313+0.00268349j -0.0004138-0.00824441j -0.00157336+0.0042766j -0.00145762+0.000514522j 0.00183397+0.000136856j -0.00308993+0.00174551j -0.00871086-0.00366333j 0.00714501+0.00451438j -0.00262773+0.000109961j -0.00543642-9.45838e-06j -0.00941133-0.0052789j -0.00719577-0.0014866j 0.00191076-0.00797104j 0.0114776-0.00309793j -0.000870137-0.00844516j -0.000536058+5.22438e-05j -0.0109401-0.0105774j 0.00396847+0.00165347j 0.00144676+0.00178308j 0.00458525+0.00648552j 0.00217726+0.00118859j -0.00176592-0.0045485j -0.00387818+0.00332641j -0.00957954+0.0023487j -0.00163502+0.00208421j -0.00326038-0.00958509j -0.00522091+0.00110948j -0.002738+0.000760558j 0.00853541-0.00468469j 0.000717406-0.00493924j 0.00590014+0.0083748j 0.0217356+0.0116908j -0.00688665+0.00678403j 
-0.0955682-0.0191317j -0.00378246-0.00242358j -0.0708942-0.0350976j 0.0549974-0.0868979j 0.00160526+0.0217556j -0.00683913+0.0299905j 0.00279433-0.0597723j 0.0387148+0.00328993j -0.00617088-0.0224972j 0.0432481+0.123525j -0.0858175+0.0144883j 0.0121564-0.0282802j -0.0069537+0.0198278j -0.0142952-0.0302823j -0.029481-0.0129217j 0.0182091-0.0231111j 0.0279153+0.0667441j -0.0159504+0.0222374j -0.0344962+0.0140956j 0.0191796+0.0170918j -0.0472841-0.0189377j 0.0319166-0.0694107j -0.0292907-0.0630197j -0.00621613+0.0126165j 0.0404954-0.0366688j 0.0483351+0.0729353j -0.011079+0.0395398j -0.0247824-0.00632688j 0.00944414-0.0159903j -0.0398696+0.0132989j 0.0165359-0.00925841j -0.00650995+0.00778289j 0.0133813-0.0088004j -0.020648-0.0129984j 0.0111125+0.0211726j -0.00238702+0.00936953j 0.00300015-0.00374028j 0.00581814-0.00561121j 0.0149083+0.005546j 0.000372722-0.00171362j -0.000545813-0.0177657j -0.00730252+0.0204246j 0.0133111+0.027587j -0.0143778-0.0166094j 0.0072543-0.00581823j 0.00296791-0.00308573j -0.00829472-0.0128163j 0.0102942+0.00794714j -0.0103933+0.00552371j 0.00199191-0.00243206j 0.00496338+0.00848726j -0.000802476+5.25724e-05j -0.00538528-0.000190732j 0.00165646+0.00562236j 0.000660164+0.0231301j -0.00305653+0.00210247j -0.00201842+0.000396105j 0.0111947-0.00183096j -0.0087517-0.001636j -0.0192171+0.00895354j -0.0238631+0.009103j 0.015167-0.0106512j -0.00698545-0.00839433j 0.00740061+0.00720805j 0.0171422-0.00215226j -0.00535472+0.00164599j -0.0154115+0.0169156j 0.00331516-0.00172908j 0.00272867-0.00296965j 0.00361308+0.0116795j -0.0161679+0.00517841j -0.0156741+0.0033516j -0.0251728+0.0100838j 0.0208565+0.0117555j 0.0143012-0.015166j -0.0427553-0.00938296j 0.0149534+0.0330489j -0.00678532+0.0136075j -0.00228152+0.0130714j 0.0114152+0.01666j -0.0046564+0.00626645j -0.0077821+0.00729858j 0.00900186-0.00355653j -0.010948-0.0247778j 0.00113206+0.00829475j -0.00171195-0.00662178j -0.00580643-0.00867936j -0.00850372-0.00877526j 0.00363953+0.00583777j 0.00213201+0.00395282j 0.00545555+0.000445121j -0.00370312-0.000542099j -0.00267379+0.000907517j 0.00165875-0.00436931j -0.00366702-0.00583481j -0.00720706+0.00110408j -0.00505097-0.0040225j -0.00969591-0.003507j 0.00370614-0.000991203j 0.00187818-0.00691956j 0.00364055+0.00128641j 0.00392732-0.00120355j 0.00834085-0.00194693j -0.00296406+0.00328682j -0.000137609-0.00492377j 0.00640143+0.00367595j 0.00197041+0.0119564j -0.0123754-0.00129608j 0.00182469-0.00524002j 0.0136907-0.00381827j 0.00775747+0.0136674j 0.00592118-0.00587814j 0.00795143-0.0100954j 0.00167494+0.00618243j 0.000560919-0.000358306j -0.00152366-0.00365002j -0.0126243+0.00546599j 0.00144955-0.00561319j 0.00542619+0.00696289j 0.00303866-0.0142838j -0.00143051-0.00278375j 0.00219111-0.00489213j 0.00298839-0.00240618j -0.00378731-0.00777852j 9.52332e-05-0.00582521j 0.00247186+0.00463324j 0.00226854-0.0018388j -0.00345966-0.0107069j 0.00146208+0.00165679j -0.00136974-0.00113733j 0.000516925+0.00413286j 0.000557832+0.00753535j 1.27875e-06+0.00130162j 0.00320791-0.00641459j -0.00127188+0.00475642j -8.41075e-05+0.00427805j 0.00439942+0.00163783j -0.00946995-0.00404452j 0.00657164+0.00407193j 0.00322519+0.000440763j 0.000474397+0.0113423j -0.00905465-0.00372847j -0.0027298-0.00688333j 0.00177289+0.00723949j -0.0151871-0.0112571j 0.00306988-0.0029035j -0.00789052-0.00499215j 0.00920105+0.000876454j -0.00398894+0.000768775j 0.00369951-9.65783e-06j 0.0183249+0.00434289j -0.000360121-0.00156028j 0.0134217+0.025587j 0.00691394-0.00594226j -0.0154207-0.00253985j -0.0117555+0.0245357j -0.0389091-0.0301694j 
0.000480833+0.0405613j -0.0626573-0.0527894j -0.0331719+0.0195426j -0.0385249-0.0200582j -0.0845963+0.022807j 0.0786033-0.0509267j -0.0192022-0.156225j -0.0194516-0.111837j 0.0423856+0.00883259j 0.0924557+0.0388857j -0.0406894+0.0769754j -0.0173283+0.0137571j -0.0184214+0.00822932j 0.0176488+0.0528883j -0.0454932+0.001255j -0.00180984-0.00831153j -0.0437455+0.0353706j 0.0750052+0.112653j -0.0842928-0.0313334j 0.0336147-0.0264616j 0.0497115-0.0793587j -0.000874112+0.000382551j -0.0937301-0.000691037j -0.0106951-0.020169j -0.104946-0.102627j 0.100816-0.0632633j 0.0122086-0.016586j -0.0399659+1.01472e-05j -0.013958-0.0195098j 0.0207846+0.0414842j 0.0188942-0.044785j 0.00637484+0.0107596j -0.00610151-0.0098395j -0.0429226+0.0320212j 0.070246-0.0615774j 0.0241465-0.00328235j -0.0418454+0.00909822j -0.00528741-0.00267984j 0.0140789+0.00587164j -0.0205226-0.0164993j -0.0171731+0.00679994j 0.0213261+0.0129794j 0.00197478+0.00357002j -0.0189573+0.00941148j -0.0081462-0.0147175j -0.00414003+0.0116517j -0.0183351-0.00605918j 0.00651345-0.00250913j 0.00459907+0.0128357j -0.00674601+0.0165528j 0.002638+0.0013763j 0.0029714+0.000111777j 0.00295361+0.0086494j -0.00171871-0.00868322j 0.00538208-0.0208441j -0.00492052+0.0106594j 0.0115966+0.00144317j 0.00885867-0.00573641j 0.00584505+0.00927438j -0.00186659+0.00761911j 0.00904314+0.00860546j -0.0105108-0.000263803j 0.000955915-0.00573248j 0.00856754+0.00282568j 0.00335527-0.00112019j -0.00555717+0.000507269j 0.0114904-0.00334304j 0.00101528-0.00716263j -0.0025892+0.00350104j 0.0107903-0.00348886j 0.00606143+0.00604192j -0.0108812+0.00765977j 0.0041092+0.0191176j -0.00109358-0.0137921j -0.013576-0.0137563j -0.00975748+0.0357511j 0.0390477-0.00542766j 0.0106529+0.00558502j 0.0109461+0.00192487j 0.0138035-0.0157317j -0.000201705-0.00214042j 0.00861053+0.00423881j -0.00335098-0.0187067j -0.0240999+0.00272616j 0.00302464+0.00371372j -0.0110539-0.00070159j -0.00507397+0.00323575j -0.00610015+0.00913422j 0.00472388+0.0023126j 0.00629309-0.00305447j 0.00875802-5.22877e-05j -0.00201715+0.00882722j -0.00132931-0.000481678j -0.00606761-0.00135211j -0.00230811-0.000787345j 0.00233396-2.16328e-05j -0.00510924-0.0107578j -0.00230096+0.0036749j -0.00875815-0.000448156j -0.00728442-0.00845213j -0.00855043+0.00323951j 0.0118269-0.0069428j 0.00731811-0.00455244j 0.00510076+0.00684529j -8.30643e-05-0.00596342j 0.00167603-0.00315213j 0.0103296+0.00470658j -0.000885217+0.00463996j -0.0168372+0.000244597j -0.00888082-0.0139597j 0.00869427-0.00107669j -0.00402617-0.00588104j -0.000808155+0.00338231j 0.00361705+0.0152736j 0.00197915+0.00167107j -0.00302438+0.00696148j 0.00954623+0.0181145j 0.00105501-0.0118151j 0.00506436+0.00201872j -0.00126629-0.00477888j -0.00859852+0.00584424j -0.00792993+0.000683186j -0.00251247-0.0031865j -0.00476993-0.0102497j -0.00892152-0.00203683j 0.00387403+0.00273767j 0.00191139-0.00408721j -0.0082193-0.00426946j 0.0039416-0.00164157j 0.00256047-0.00117501j 0.0067772-0.000825954j 0.0142046+0.00544173j -0.00507502-0.00133336j -0.00665468+0.00535882j -0.00118745+0.00431914j 0.00208624+0.00394119j 0.00460601-0.00155586j -0.00209021-0.00156313j 0.0026443-0.00280946j 0.000346318-0.00656163j 0.00547726-0.00801698j -0.000374514+0.0083016j 0.00511333+0.00390899j 0.00601439+0.00837921j -0.0101251+0.00349272j -2.34242e-05-0.00663049j -0.00690459-0.00473671j -0.0161434-0.0265582j -0.0050185+0.00510816j -0.001825+0.00366166j 4.15828e-05-0.00563688j -0.00556274-7.37636e-05j 0.0275288-0.00358051j -0.00405896-0.00802633j 0.00449836+0.0233323j 0.0389784+0.0294981j -0.0182152+0.021551j 
0.0989961-0.0259712j 0.000496364+0.0375j 0.102668-0.0107079j 0.0521851+0.0620326j -0.108611+0.018947j -0.0629449-0.0334929j 0.0947186+0.0516682j 0.0763225-0.041777j -0.033485+0.0513028j -0.05105+0.0883565j 0.000305879-0.1182j 0.0357079+0.0430679j 0.0820762+0.0656367j 0.0166331-0.0363848j 0.0304253+0.0674401j -0.0754293-0.0664817j 0.00500936-0.0157552j -0.0348808-0.0440385j -0.0220449+0.0557424j -0.061034-0.0782847j 0.0628946+0.00955688j 0.0120393-0.0368318j 0.10844-0.0266844j 0.0303178-0.0301539j -0.00110044+0.0407644j -0.0370486-0.068764j -0.0327888-0.011549j 0.0143561+0.0305046j -0.0308991-0.0108946j 0.0571783-0.00847109j -0.0192443+0.0061242j 0.00759269+0.00232909j 0.00276849-0.00840748j 0.0243188-0.00635568j -0.0315797+0.061126j -0.00616131-0.00266578j 0.0233242-0.0370159j 0.0102928-0.0028905j -0.0198114-0.00502778j -0.00050171+0.0142062j 0.0224194+0.00228476j -0.00855251-0.00666893j -0.00669349-0.00566986j 0.0116185+0.0083151j -0.0189097+0.000703159j 0.00689035-0.0037676j 0.00500485+0.00370435j -0.0166678-0.0151963j -0.00511302-0.003995j 0.0119331-0.0137303j -0.0114263+0.00384828j -0.00649048+0.00094249j -0.00263866+0.00535818j -0.0106398+0.0030546j -0.0293311+2.97543e-05j -0.00375195+0.00438629j -0.0098777-0.00219851j -0.00670965+0.00223935j 0.00462171+0.00766148j -0.0239714-0.000137155j -0.00845857+0.000757613j 0.0130219+0.00234757j 0.00734928+0.00950375j 0.0124182-0.00297899j -0.00608214+0.00932257j -0.0148095+0.00591527j -0.0115034+0.00149491j 0.0172203-0.00142325j 0.00822762-0.000857592j -0.0148057-0.0180901j -0.0198904-0.00658693j 0.0151541-0.0117488j -0.00101017-0.020155j -0.00974391-0.00476736j 0.00445699-0.00498351j 0.00242907+9.20551e-05j -0.0055221-0.00348255j -0.00606617+0.00751692j 0.00684922+0.0103346j -0.0124668-0.00129826j 5.86482e-05+0.00313252j 0.00198853+0.000329884j -0.00996644-0.00174258j 5.27411e-05-0.00152018j 0.00450772+0.00714267j 0.00183385+0.00243658j 0.00377451+0.0010794j 0.00280777-0.00318356j -0.000856705-0.00740952j -0.00156719+0.0012617j -0.00719977-0.00795032j 0.00479914+0.00371983j -0.000110663-0.00742419j 0.000205651-0.00241882j 0.00110575+0.00522682j 0.00266137-0.000376616j 0.00721774-0.00514927j -0.000630949+0.00350616j -0.00294029+0.000748194j -0.00254622+0.0013949j -0.00850634-0.000696847j -0.000864479-0.00331107j 0.00533446+9.7603e-05j -0.0035788+0.0037887j -0.00566569-0.0031089j -0.007201-0.00657044j 0.0015041-0.000924582j 0.0065651+0.00212341j -0.00129233+0.000516136j 0.0019902-0.00457245j -0.00391577-0.0138915j -0.0171839-0.0041162j 0.00595757+0.00478481j 0.00510807-0.00616357j 0.00339076-0.00688642j 0.0066053-0.0062172j -0.00262054-0.0138605j 0.00600362+0.00576057j -0.00805364-0.00664068j 0.00550079+0.00894859j 0.000449512-0.00703689j 0.00603953-0.000479129j -0.00253613+0.000597869j 0.00628397+0.00860935j -0.00070161+0.00201562j -0.00545392-0.00339735j -0.00140598-0.000587925j 0.0130579-0.00284459j -0.00841644+0.00274389j 0.00385787+0.0005484j -0.00270325+8.98511e-05j -0.00778735+0.007572j -0.00594227+0.00295218j 0.000547647-0.000944823j -0.0112374-0.00241069j 0.00416893+0.0125421j 0.00170893+0.00795276j 5.74301e-05+0.0102246j -0.00357009-0.00230745j -0.00466337+0.011015j 0.000876537+0.00473707j 0.00593681-0.0048988j 0.00237165+0.00331082j -0.00898545+0.0077537j 0.00346011-0.0095923j 0.00113504+0.00590088j -0.00114032+0.0119959j -0.00394466+0.020831j -0.000867392-0.00692006j -0.00702476-0.00444481j -0.0111607-0.000888488j -0.00225262-0.00348865j -0.018146-0.00188757j 0.00918163-0.000874415j 0.00375812-0.0120256j 0.00311016-0.00749356j 0.0189787+0.00317784j 
