0.0062893-0.00258732j -0.00303848-0.00724885j -0.00284603-0.00212169j -0.00231258+0.00221447j 0.00405114+0.00324407j 0.00359356-0.0055825j -0.00556468-0.000106942j -0.00422188-0.00101653j 0.00141057+0.0055544j 0.00290629-0.000114499j 0.00253613-0.00448196j -0.00102772-0.00389996j -0.00371358+0.00230501j -0.000316992-0.00160057j 0.00395635+0.00147945j -0.0046697+0.00255747j -0.00219097-0.000263659j -0.00201202-0.00393387j 0.0048394+0.00281192j 0.0100964+0.00144362j -0.00154919+0.00943931j -0.00234619+0.00110976j -0.00135328-0.00226403j 0.00157674+0.00363676j 0.00162598-0.00269857j 0.00198562-0.00208881j 0.00247759-0.00135603j -0.000831326-0.00160483j -0.000240975-0.00423801j -0.00511439+0.000632581j 0.00334395+0.00280968j -0.0021306-0.00285962j -0.00219386+0.00194795j 0.000178446-0.00363571j -0.000255081-0.00243523j 0.00100151+0.00112151j -0.000535497-0.000365207j -0.00177918+0.00512525j 0.00551076+0.00136042j 0.00288184+0.000780371j -0.00148329-0.00212247j 0.00174772-0.00176422j 0.00404834-0.000725981j -0.000686419-6.02359e-05j 0.00584386-0.0053559j -0.0037374+0.00516692j -0.00249475+0.000728515j 0.0032189+0.00527016j -0.0030728-0.00493276j -0.000556828+0.00693535j -0.00308629-0.000222969j 0.00275723+0.00464162j -0.00292327+0.00374123j -9.31615e-05+0.00385219j -0.00161345+0.00387699j 0.00240217-0.00252807j -0.0024882-0.000863997j 0.000622543+0.000251657j -0.00651107-0.00615638j -0.00322419+0.000300106j -0.000797064-0.00328565j -0.000973221-0.00379746j -0.00559478+0.00421571j 0.00569244-0.00441996j -0.00659399-0.0012088j 0.0025075-0.00236619j -0.00510935-0.00372393j 0.00214896+0.00013328j 0.00548237-0.000479775j 0.00213102-0.0021399j 0.00512316-0.00229883j -0.00127391-0.00614645j 0.00431942+0.00265671j -0.0025402+0.00396274j 0.000157377-0.000371482j 0.0041329-0.00446548j 0.00624989-0.00393057j -0.0048994-0.00463083j -0.000104086-0.00306001j -0.000334636+0.0024557j -0.00439366+0.00180145j -0.000127978+0.000496539j 0.000643037+0.00767214j -0.00257891+0.00318423j -0.00238631-0.000445288j -0.00139055-0.00299208j 0.00377126+0.000953232j -0.00252846-0.00314142j 0.00019319+0.00665146j -0.00456266+0.000810649j -0.000888037-0.00183137j -0.00371145+0.0024471j 0.00419836+0.00099919j -0.000159974+0.00287378j 0.000719863+0.00256353j -0.00232039-0.00488973j -0.00014855+9.36633e-05j 0.000646778-0.00444725j -0.000531361+0.00260503j -0.00196525+0.000742553j -0.00307085+0.00195408j 0.00214122-0.00295518j -0.000412469-0.000594971j 0.00449365+0.00245719j -0.00027775-0.00406376j 0.0034085+0.00373553j 0.00178765-0.00496157j -0.00213784-0.00180728j 0.00149228+0.00197734j 0.000819917+0.00564639j -0.00513108+0.00178131j -0.00299577+0.00143521j 0.00716118+0.00622757j 0.00981482-0.0139356j 0.00404857+0.002405j -0.00678637-0.0138337j 0.00843095+0.00364597j -0.00969349-0.00251794j -0.00863419+0.00565868j -0.00152693-0.0020424j 0.000319335+0.00633231j -0.000958085-0.0052911j -0.00652702+0.00821089j -0.00421842-0.00441712j 0.00368363-0.00144447j -0.00166575-0.00747187j 0.00105239-0.000821454j 0.00470362+0.00211553j -4.52082e-05+0.00514237j -0.00623552+0.00256003j -0.00686593+0.00677077j -0.00400576-0.00738942j -0.00787118-0.00411032j -0.00158961+0.00604991j -0.0197447+0.0216621j -0.0204737-0.0184308j 
0.00440829-0.0041429j -0.00405194-0.00366179j -0.00597428+0.00061723j -0.000612737+0.00650469j 0.000780921+0.00109039j 0.0021915-0.00363002j -0.00618682-0.00191383j -0.00118829-0.000337715j 0.00257243+0.00478361j -0.000216651+0.00112001j 0.000754274-0.0026797j 0.0010201-0.00044115j -0.00446338+0.00431119j -0.000187693+0.00070498j 0.00438917+0.00102536j 0.000137239+0.00570648j -0.0030337+0.000290582j -0.00310016-0.00341453j 0.00912855+0.00123944j 0.0090975+0.00149916j -0.0025783+0.00987022j -0.00280096+0.0020171j 0.000635352-0.00512019j 0.00130297+0.000903313j -0.00155743-0.00215657j 0.0021627-0.00147427j 0.00223905-0.00218244j -0.00078945-0.00161368j 0.00137775-0.00371747j -0.00572618+0.000772159j 0.00289162+0.000854297j -0.00130173-0.00410444j -0.0020242+0.000959992j -0.00377211-0.00511855j 0.001033-0.00450676j 0.000117223+0.00461818j -0.000293686+0.000510901j 0.000307688+0.00533405j 0.00590946+0.00225576j 0.00299699-0.00199006j -0.0023094-0.00345251j 0.0017469-0.00134038j 0.00333077-0.00272904j -0.000568656+0.00175557j 0.00772136-0.00619953j -0.00251573+0.00589583j -0.00389606+0.00273134j 0.00418163+0.0050914j -0.00116678-0.00415413j 0.000544651+0.00684117j -0.00494548-0.00088111j 0.00245516+0.004723j -0.00144364+0.00195082j 0.00229549+0.00158197j -0.00205951+0.00440796j 0.00400187-0.002692j -0.00255125-0.00136402j 0.00142894+0.000861341j -0.00657292-0.00541921j -0.0014383-0.0019726j -0.00294944-0.0031277j -0.000556042-0.00476555j -0.00373445+0.00699461j 0.0068722-0.00634571j -0.00534745-0.001171j 0.00407389-0.00505728j -0.00429953-0.00315465j 0.00302403+8.38573e-05j 0.0041242+0.000146202j 0.00221159+0.00187153j 0.00764985+5.76382e-05j -0.00227064-0.0056148j 0.0042698+0.000287665j -0.00241631+0.00306148j 0.000542219-0.000723666j 0.00359968-0.0058783j 0.00703796-0.00261589j -0.00723294-0.00439259j -0.001806-1.03365e-06j 0.00168172+0.00389382j -0.00669194+0.000102134j 0.000533438+0.000549711j 0.00138802+0.00705836j -0.0014292+0.000555224j -0.00429772-0.00124233j -0.00138865-0.00421242j 0.00288927+0.00202221j -0.00258422+0.000470656j -0.00173732+0.00975744j -0.00492335+0.00146007j -7.21177e-05-0.00466403j -0.000568828+0.00022969j 0.00381507-0.00115436j -0.00268403+0.000563973j 0.00347626+0.00164078j 3.52558e-05-0.00777189j -0.00149313-0.000580025j -0.00125253-0.00678909j -0.000941254+0.00277715j 0.000865781+0.00258964j -0.0054215+0.00195311j 0.000702611-0.00231413j -0.00188846+0.00636556j 0.00143129+0.00132296j -0.00152047-0.0072315j 0.00314884+0.00128053j 0.00219601-0.00758938j 0.000794965-0.00168709j 0.00100833+0.00547429j -0.00190002+0.00488482j -0.00616294+0.00013901j -0.00370932+0.00729549j 0.00425798+0.00242855j 0.0118591-0.0125711j 0.00265026+0.0034395j -0.0066818-0.00948716j 0.0126613+0.00217299j -0.00782087-0.00301218j -0.00891886+0.00471536j -0.00386906-0.00408672j 0.00229684-0.000356329j -0.00444542-0.00578697j -0.0048025+0.00302962j -0.000842703-0.00440966j 0.000964407+0.00133408j 0.0015603-0.00507421j -0.00299447-0.00395175j 0.00603715+0.00643728j -0.00577996+0.00831441j -0.0101688-0.00102468j -0.00803599+0.0100352j -0.00657199-0.00721957j -0.00728247+0.00419024j 0.00663572+0.00852666j -0.0190526+0.017555j -0.0174911-0.0203041j 
-0.00123636+0.00295672j 0.00418821+0.00306749j 0.00165939-0.00298518j -0.00521082-0.00318219j 0.00259073-0.00542084j -0.00163041-0.00166097j 0.00358649-0.00320537j 0.00601776+0.000351195j -0.00405604-0.00818276j -0.0010132-0.00592631j -0.00133239-0.00220511j -0.003964-0.0011791j -0.00220108-0.00476907j 7.37763e-05+0.00381328j -0.0034759-0.00240903j 0.00232052+0.00112067j 0.000399955+0.00268222j 0.00114036+0.00454019j -0.00611217-0.00359583j -0.00615348-0.00152854j 0.00281092-0.0059705j 0.00289847-0.000715644j 0.00321672+0.00685365j 0.00192678-0.00232416j -0.00256748-0.0031003j 0.00341289+0.000491116j 0.0021272-0.00235965j -0.00285607+0.00329334j -0.00140613+0.0040168j 0.00620303+0.000853788j -0.00251572-0.00242938j 0.00153197-0.00305886j 0.00326813-0.000658512j 0.00536635+0.000654399j 0.000741031+0.00380256j -0.000189971+0.00220184j -0.00100534+0.00116644j 0.000909112+1.28739e-05j -0.00572363-0.00743479j -0.0026616-8.76779e-05j -0.000615067+0.0033761j -0.00428587-0.000385832j -0.0026403-0.0011181j -0.00156244-0.00147255j -0.00234969-0.00160145j 0.00596285+0.00507833j 0.00137211+0.000996252j 0.000150711-0.00164262j 0.000708594+0.00434284j 0.0055194-0.0015599j -0.000279045+0.00213628j 0.00376104-0.00202067j 0.00445754+0.00352743j -9.33866e-05+0.00116856j 0.0052201-0.00733573j -0.00111226-0.00187961j 0.000802205+0.000442795j -0.00361429-0.003251j 0.00485117+0.00366668j 0.000571401-0.00012789j -0.00206514-0.00034631j 1.67385e-05+0.00322287j 0.00500794-0.00116667j -0.00430854+0.000499814j 0.00173859+0.000205008j 0.00172213+0.00241935j 0.000624307+0.005463j 0.000638969+0.00363035j -0.000707232+0.00343269j -0.00352324-0.00414275j -0.0017241-0.00435805j 0.000911019+0.00240652j -0.000712231+0.000824746j -0.00021482-0.00243311j 0.00328176-0.0032752j -0.00214301+0.00339362j -0.00699241-0.00449663j 0.00820024+0.000576578j -0.000938494+0.000751555j 0.00117756+0.00212576j 0.00334583+0.000333717j 0.00133159+0.00150681j 0.00252555-0.00073799j 0.00186738+0.00114116j -0.00100867-0.00245838j -0.000967866+0.00662188j 0.000524653-5.06589e-05j -0.00090078-0.00562145j 0.00430454+0.00207675j 0.00437306-0.00178501j 0.00150338-0.00754393j 0.00374677+0.00524489j 0.000253729-0.00798146j -0.00171131+0.00077165j 0.000694949+0.00653435j -0.000744643-9.47642e-05j 0.00112839+0.00136319j -0.00164421-0.00106068j 0.00385857-0.0019551j 0.000342385+0.00347212j 0.0064734+0.00325743j -0.00418343-0.002635j -0.00393805-0.00508778j -0.000962832-0.00131484j 0.00129592+0.00208174j -0.000824072+0.00155443j 0.00564523-0.00152045j -0.00194282-0.0012972j -0.00121095+0.00520167j 0.00174404-0.000876487j 0.00439729+0.00135058j -0.00195616+0.0009831j -0.00134989-0.00417711j -0.00764647+0.000420331j 0.00742738-0.00595094j 0.00293222-0.00330968j -0.000403441+0.00728296j 0.000998578+0.000858092j 0.00288923+0.00102141j -0.00104066+0.00170287j 0.00506789+0.00366923j 0.0039071+0.00857762j 0.0015289-0.00129539j -0.000771366+0.0058536j 0.00207382+0.000707197j -0.00117887-0.00196308j 0.0106775-0.00298198j -0.0056065+0.00141013j 0.00508229+0.000153759j -0.00102293-0.00121494j 0.0123515+0.00475828j -0.000610096+0.0179053j -0.00160887-0.022407j -0.0193771+0.00167291j 0.00398751-0.000484247j -0.00430068+0.000199028j 
0.00400921-0.000812324j -0.00172937-0.00339604j 0.00041494-0.00420027j -0.00457581-0.00284427j 0.00530485-0.00566642j -0.00333163-0.00289741j -0.00032192+0.000887719j -0.00173387-0.00200782j -0.00211152-0.00158721j 0.000699136-0.00471595j -0.000441216+0.000224978j -0.00120578+0.000889722j 0.00134953-0.00222437j -0.00241424+0.00177537j -0.000987012+0.000904777j -0.00123021-0.00161066j 0.00185269-0.00230818j 0.00125147-0.00114324j 0.00392747+0.0025655j 0.00055194-0.00098103j 0.00171974-0.000276693j -0.000314848+0.00250325j -0.00375796-0.000606316j 0.00262784+0.00312034j 0.00183939+0.00239532j 0.000557179+0.00502115j 0.00144227+0.00115507j -0.00444985-0.000464677j -0.00142358-0.000107046j 0.000619419+0.00496086j -0.00123036-0.0036814j 0.00186487-0.00509489j 0.00553639-0.00188844j 0.00692688+0.00378075j 0.00199183+0.00397481j -0.00197685-0.00115886j -0.00191357-0.00662973j -4.69073e-05-0.00178466j -0.000851781-0.00790812j 0.000203461+0.00141794j 0.00125863+0.00320311j -0.00255077-0.00135566j 0.000764711+1.35087e-05j -0.0010553-0.00765106j 0.0028728+0.00363682j -0.00166058+0.000603659j -0.00233264-0.00542529j -0.0023691+0.000663169j -0.00021446+0.000806462j 0.00143478+0.00229788j 0.00091249-0.000925384j 0.00301172+0.0039288j 0.00132899-0.00172318j -0.00537747-0.00348621j 0.00378083-0.00143549j 9.62383e-05+0.00461491j -0.00289353+0.00151213j -0.000788609-0.00239338j 0.00242048+0.003326j 0.000592565-0.00203667j 0.0062557+0.00149839j -0.00235019+0.00227948j 0.00257905-0.00309112j 0.00305537+0.00380974j 0.00427873-0.00296394j -0.00242426+0.00307953j -0.00277211+0.00117345j -0.000622868+0.000486796j -0.00807032-0.000856878j -0.00210473-0.00149029j 0.002813+0.00571416j 0.0035194+0.00298194j -0.00282798-0.000224614j -0.000167096-0.00528089j 0.0032215+0.00115442j 0.00198399+0.00364116j 0.00290089+0.00406713j 0.00788269+0.00471276j 0.00469417+0.00606343j -0.00453899-0.00339073j -0.000216507-0.00360021j -0.00272739-0.000875084j -0.00308938-0.00565952j -0.0003078-0.00118884j 0.0055874-0.000829898j 0.00100305+0.00542592j -0.00546557-0.000789076j 0.00629515-0.00057118j -0.00748405-0.00463702j 0.00729918-0.00418844j 0.00276404+0.00369892j 0.00554085-0.00432531j -0.000131761-0.00119864j 0.000187648+0.00121919j -0.00780262+0.00608248j 0.00977574+0.00278215j 0.00576615+0.0079796j 0.00392641+0.00362336j 0.00324435-0.00318654j -0.00156236-0.00540623j 0.00530511+0.000440218j 0.00437531+0.000425776j 0.00593848-0.00775431j -0.00467371-0.00474347j 0.00068983+0.00205332j 0.000985374-0.00362183j 0.00439828+0.00932172j -0.00434981-0.00900073j 0.000456368-0.00421054j -0.00155095-0.00265475j -0.00210806+0.00360318j -0.00081383-0.001798j -0.00487969-0.00302437j -0.00242109-0.00158026j 0.00338132+0.00319052j 0.0125829+0.00226653j -0.0054872-0.00457573j 0.0041165+0.00743164j 0.00553372+0.000851265j 0.00337623+0.00168639j -0.0068487+0.00472204j -0.00512665+0.00109143j -0.000367234-0.00613698j -0.00268549-0.0108523j -0.00794771+0.00551556j 0.0098202+0.00855217j 0.00878943+0.00980287j -0.000243271-0.00239552j 0.00190649+0.00439925j 0.00728826+0.0105854j -0.000859181-0.0169128j 0.00978654-0.0012953j 0.0191053-0.00653167j -0.00548696-0.0204665j 0.00153535+0.00381305j -0.00168218-0.00134676j 
0.00241851+0.00479649j 0.00195091-0.000663664j -0.000276008-0.00379966j -0.00410032-0.000378496j -0.00285049-0.00634858j -0.0043561+0.00130183j -0.00162144-0.00161524j -0.000383744-0.00504333j -0.00568766-0.00164466j -0.00512259-1.85847e-05j -0.00262996-0.00179693j -0.000130663+0.000207195j -0.00592555+0.000296721j 0.00357452+0.00149596j -0.00497383+9.619e-05j -0.00276079-0.0043875j 0.00239881+3.96102e-05j 0.00749669-0.000831777j -0.00441943+0.00168466j -0.00367347+0.00422735j -0.00137389-0.00913578j -0.000246011-0.00450272j 0.00458298+0.0046608j 0.000535002+0.00238123j 0.00222836-2.83948e-05j 0.0010452-0.0019287j -0.00159557-0.00579522j 0.00241283+0.00569997j 0.000882512+0.00411187j 0.00842948-0.00239134j -0.00466828+0.00169662j -0.00238785-0.00361642j 0.0039478-0.00422775j 0.00542366-0.00339265j 0.00194972+0.00142035j -0.000158711+0.000953649j 0.00097216+0.000206799j 0.00229935-0.00168109j -0.0085065-0.00268285j -0.0029029+0.00295396j 0.00466925+0.00131252j -0.00491197+0.00196096j 0.00076256-0.00069273j -0.00339109+0.000290351j -0.00230042-0.000401572j 0.00426935-0.000459858j 0.0029683-0.000276949j -0.00208503-0.00192209j 0.00266062+0.00112209j 0.00148953-0.0051228j 0.00690804+0.000704587j -0.0013989-0.00375437j 0.00313366+0.00115592j -0.000252746+0.00569976j -0.00275166-0.00892688j -0.00563505+0.00170693j 0.00173-0.000609925j -0.00574877+0.00301523j 0.00396079-0.00139587j -0.000102087+0.00225547j 0.000229778-0.00237211j 0.00489577+0.00363734j -0.00031019-0.00585436j -0.00423315+0.00132645j 0.000178152+0.000409846j 0.00294904+0.00153955j 0.00363944+0.00546614j 0.0053447+0.000256785j 0.00386683+0.000696817j -0.00586771-0.000101197j -0.00681488-0.00309463j 0.00296549-0.000177261j 0.00026462+0.000308406j -9.65428e-05-0.00175784j -0.00292566-0.00817296j 0.00191008+0.0041581j -0.0100751+0.00178245j 0.00382246-0.00407625j -0.000766849+0.00147018j -6.65896e-05-0.00247935j 0.00525209-0.000352985j -0.0037642-0.00148169j 0.000214612-0.00147804j 0.000758183+0.00110072j 0.000692616+0.000744815j 0.00234886+0.00774594j 0.000825697-0.00372765j -0.00519304-0.00462202j 0.00447542+0.000246954j 0.00062433-0.00583528j -0.00413051-0.00380742j 0.00324846+0.00151884j -0.00706856-0.0047429j -0.00202256+0.00310505j 0.00256975+0.00598335j -0.000293835-0.000181959j 0.00266393-0.00238944j -0.00167588+0.000315628j -0.000815542-0.00721403j 0.0002474+0.000917288j 0.00852708-0.00692326j -0.00365575+0.00142938j -0.00262249+0.00209598j -0.000218126+0.00218044j 0.00595171-0.00360763j 0.00209637+0.00289381j 0.00249564-0.00455881j -0.00727801-0.00264932j 0.00768164-0.00155327j -0.00164211+0.0038774j 0.00653885+0.00215302j 0.00570413-0.00299679j -0.00236741-0.00378724j 0.000609782+0.00191239j -0.00498111-0.00643698j 0.00223779+0.00108533j 0.00227256-0.00209026j -0.000475993+0.00825879j 0.000729317+0.00566036j 0.00149137+0.00587503j 0.00117889-0.00071295j 0.00522197+0.00224245j 0.00565939-0.00559202j 0.00147345-0.0106208j 0.00353662+0.00761487j 0.00317752-0.00354836j -0.00366363-0.00430811j -0.00349284+0.00589249j 0.00250536+0.0041586j -0.00427967+0.017009j 0.0106831-0.00642031j 0.0126642+0.00105901j -0.0147492-0.0117375j -0.0102296+0.00850352j 0.00466301+0.00332759j 0.000664718-0.00387353j 
0.00232249-0.00324696j -0.00206193-0.00407166j -0.000337616-0.00183363j -0.00274699+0.00114029j 0.00488746-0.00290179j -0.0018882-0.00349182j 0.000190963-0.000349142j -0.000323567-0.00124901j -0.00327215+0.00145174j 0.000545368-0.00363646j -0.000243714+0.00264645j 0.0007611+0.00434054j 0.00277419-0.00168672j -0.00210809+0.00194832j 0.000502367+0.0010443j 0.001707-0.000178399j 0.00368485-0.00106708j 0.000206553-0.00166611j 0.00304931+0.00376755j 0.00070002-0.00178194j 0.00107185+0.00472245j -0.00128878+0.00322041j -0.00434478-0.00273498j 0.00144184+0.00194886j 0.0003809+0.00335798j -0.00287938+0.00485466j 0.00355958+0.000637191j -0.00288929-0.000143956j 0.0012297-0.000399799j -0.00400252+0.00473639j 0.00244497-0.00523799j -0.0010206-0.00314903j 0.00321128+0.00126409j 0.00376763+0.0050255j 0.0035701+0.00416189j 0.00140121-4.217e-05j 0.000604617-0.00792265j -0.00182172-0.000460978j 0.00276451-0.00223075j 0.00199216+0.00435268j 0.000860222+0.00153999j 0.00125099-0.00102462j 0.00175373+0.00250459j -7.89149e-05-0.00906067j 0.00266143+0.00570495j -0.00244426-0.0013628j -0.00320302-0.00564305j -0.00121254-0.000216375j -0.000209408+0.00259017j 0.00223249+0.00350274j 0.00291933-0.0016922j 0.00381719+0.00517706j 0.0016053-0.000586968j -0.009234-0.00599324j 0.00241871+0.000925722j -0.0014528+0.00459437j -0.00299409+0.00164144j -0.000545619-0.00316496j -0.00144955+0.000547546j 0.00153655-0.000392148j 0.00898855+0.000343611j -0.00586069+0.00275287j 0.00226053-0.00288653j 0.00526992+0.00597099j 0.00302952-0.00247465j 0.000867539+0.00513575j 0.00038347+0.000482527j -0.000344795+0.000974128j -0.00600904-0.00210982j -0.0059176-0.00308649j 0.00195317+0.00625762j 0.00763706+0.00272932j -3.9018e-05+0.000542308j -0.000251428-0.00717642j 0.00627014+0.00384628j 0.00267097+0.00269475j 0.00126973+0.0036214j 0.00518017+0.00583056j 0.00143386+0.00535243j -0.00335998-0.00683095j 0.000461436-0.00105343j 0.00588758-0.00152628j -0.00488824-0.00451116j -0.00168317-0.00434165j 0.00645824+0.00407977j 0.000621622+0.00462797j -0.00449888-0.00390048j 0.00744064+0.00220394j -0.00597555-0.00686436j 0.00637779-0.00600655j 0.000352878+0.00794247j 0.00666406-0.00149889j -0.00507456+0.00100273j 0.00114979-0.00123616j -0.0104323+0.00476392j 0.00425587+0.00625481j 0.00614868+0.0118788j 0.0058808-0.00140104j -0.000301301-0.00417138j -0.00225992-0.00399998j 0.00820397+0.000256989j 0.0106921+0.00181326j 0.00233777-0.00565375j -0.00382227-0.00473343j -0.000545472+0.00498662j -0.001113-0.00630268j 0.00434136+0.00688545j 0.00117412-0.0050598j -0.000420154-0.000994583j 0.000349586-0.00722933j -0.00697283+0.00191886j -5.56993e-05-0.000478084j 0.00479642-0.00103767j -0.00908482+0.0040227j 0.00200906+0.000424841j -0.00225174+0.00255402j -0.00127205-0.00087991j -0.00297434+0.00324167j 0.00822328-0.00979107j 0.00367144-0.00300596j 0.0026188+0.0024584j 0.00275554-0.00443544j -0.00679744+0.00142198j 0.000442958+0.00318547j -0.0136644-0.00128043j 0.00498759+0.0137318j 0.0149029+0.00465737j 0.0012891-0.00570892j 0.00334757-0.00143524j 0.00478703-0.00511144j 0.00106025-0.0179457j 0.0119132+0.00937109j 0.0110359+0.00241871j 0.00120825-0.0117875j -0.0070246+0.00145291j -0.00393832-0.00190959j 
0.00486725-0.00222214j -0.00463981-0.00358996j -0.00102241-1.19632e-05j -0.000382579-0.00138375j -0.00115037+0.00204414j -0.00239015+0.00205769j -0.00083539+0.00609988j -0.00682354-0.00117363j -0.00634835+0.00251802j -0.00143069+0.00170668j 3.50486e-05+0.00392655j -0.00390529-0.000101874j 0.00296926+0.00407153j -0.00231667-0.00397312j -0.00599847+0.000283895j 0.00137396+0.00180915j 0.00535+8.89316e-05j -0.00598423-0.00354255j -0.0026186+0.00131368j 0.000938608+0.00112743j -0.00582395+0.00433528j -0.00256191+0.000252487j 0.000546623-0.00638495j -0.000661436+0.0052177j -0.000538198+0.00219034j -0.00303368-0.00266255j -0.00149507+0.00237053j 0.001703-0.00254129j 0.00143315-0.00881913j -0.00131206-0.00164607j 0.00134969-0.00371727j -0.0034685+0.00302071j -7.03031e-05+0.000703078j -0.000201294+0.00118638j 0.00198534-0.00451272j 0.00379569+0.00353242j 0.000140032-0.00319051j -0.00198407+0.000278972j -0.00549005+0.00604628j -0.000233289+0.00270102j 0.00416095+0.000180443j 0.000508993+0.00268804j -0.00308787+0.0031521j 0.00398341+0.00125056j -0.000823427+0.00385519j 0.00199448-0.00221284j -0.00161709-0.00421221j 0.000652799+1.8411e-05j -0.00320058+0.00523754j 0.000208255-0.00153387j 0.00124699-0.00235192j -0.000570338+0.00112005j 0.00276426-0.00182539j -1.49148e-05-0.00617754j -0.00661744+0.00344461j -0.00119195+0.00312015j -0.00377821-0.00186518j 0.00288949+0.00145871j -0.00281576-0.00379257j 0.0026194-0.00213111j -0.00258981-0.000291643j -0.00360829-0.00326462j -0.000788194+0.00648423j 0.000528035+0.00576763j 0.00508463-0.00240014j -0.00210492-0.00377112j 0.000565392-0.00549497j -0.000487981-0.0043943j -0.00271137+3.82807e-05j -0.0040038+0.00383218j -0.00210816+0.00210854j 0.004165+0.00145446j 0.0028364+0.00446577j 0.00258988-0.0027994j -0.00631687+0.000722568j -0.00288308-0.00610606j 0.00101499+0.00364997j 0.00095135-0.00379407j 0.00267266+0.00613616j -0.00315755-0.00443598j 0.00257257-0.00249304j 0.00491807+0.00318026j 0.00233603-0.000440207j 0.00311773-0.00530574j 0.00134451-0.00166894j 0.00507212-0.00219877j -0.00633329-0.00137725j 0.00173784+0.00175385j -0.00659708-0.000943795j 0.00286766-0.00243107j 0.000179547+0.0035111j 0.00398699-0.00453366j -0.0035826+0.00632197j 0.00136744+0.000998861j -0.00132131-0.000789891j 0.00485389-0.00529352j 0.0106701+0.00373657j -0.00214199-0.00565889j 0.000156984+0.00159373j 0.0014144-0.00114558j -0.00280874+0.00389145j 0.00164507-0.000677152j 0.000238565-0.00311978j -0.00159895-0.00116996j -0.000645526+0.00179608j -0.00247568+0.00573588j -0.0076521-0.00533818j -0.00058095+0.000522536j -0.0022287-0.000748202j 0.00349844+0.00221777j -0.00598534+0.000202408j 0.0044891+0.00593003j -0.00539257+0.00138845j -0.00302859+0.00426204j 0.000338209-0.000647827j -0.00251963+0.00757934j 0.00103934+0.00143103j -0.00439514-0.00463095j 0.000148213-0.00944841j 0.000464265-0.00202786j -0.0025214+0.00158495j 0.00473021-0.00444597j -0.00266634+0.00336128j 0.0111317+0.00812326j -0.000367897-0.00445926j -0.00282177-0.0110481j 0.00217995+0.00648779j 0.00342754-0.00108439j 0.00165247-0.000495303j 0.0117772-0.0182391j -0.00362399-0.0107021j 0.00525918+0.00119111j 0.00155439+0.000765883j -0.000463212-0.000597002j 0.00579612+0.0011377j -0.00553842-0.00570263j 
