-0.0161886-0.0388003j 0.00980029-0.0153806j 0.00370452-0.0106301j -0.0380178+0.0152585j 0.00190147+0.00310931j -0.0107603-0.0489551j 0.0116899+0.00107576j 0.0117585+0.0256951j -0.0136079+0.0248271j 0.021354-0.0397045j 0.00300673+0.00734828j -0.00404079-0.00209232j 0.0144435+0.0144572j -0.00178011-0.00943551j -0.0164058+0.0412694j -0.0063578-0.0146364j -0.000104+0.0224501j 0.0125019-0.0103657j -0.0101576+0.0225489j -0.00680979-0.0178346j 0.00103445-0.0116171j -0.00141422+0.00203845j 0.0151062-0.015424j 0.00907002+0.00690907j 0.00688014-0.00459216j 0.00272606+0.00921789j 0.00361864-0.0272203j -0.00300023+0.0199478j 0.00227203+0.00226497j 0.00361148-0.0292065j -0.00600668+0.0117223j 0.00900225-0.0069356j -0.0118743+0.00921047j -0.00624335+0.00548168j -0.0057564+0.018592j -0.013095+0.0126252j -0.0141193+0.0213277j 0.00814898+0.010995j -0.0293533+0.00230216j -0.00928896+0.00634346j 0.00969774-0.0272762j -0.00170742-0.00462492j -0.0137782+0.00556353j 0.00447365+0.00565344j -0.00863301+0.0152072j -0.020765+0.000137544j -0.00909268+0.00795164j -0.033997+0.030317j 0.0147583-0.0200299j -0.00491157-0.00501344j -0.00654774+0.0115482j 0.0296471-0.0390405j 0.00254448-0.00301943j -0.0135276-0.0160501j -0.00284973+0.00691763j -0.00341254+0.0176158j 0.00361794-0.00972245j 0.00218385-0.0272263j -0.0103353-0.013886j 0.00196828-0.017434j 0.0109291-0.00575396j 0.00542319+0.00836084j -0.0108898-0.0146942j -0.0126755+0.01958j -0.00474282+0.0147717j -0.011699+0.0130612j 0.00430793+0.000528708j -0.00123432-0.000345998j -0.00361101+0.000566885j -0.00546124+0.0130167j 0.000993647-0.00168753j -0.00426658+0.0106993j 0.00766377+0.0122622j 0.0112418+0.0214369j -0.00605036-0.0094403j 0.0257925+0.00963415j 0.00517819-0.00391151j -0.00595144-0.00937162j -0.00529341-0.00563814j 0.00339143-0.00683839j -0.0117178-0.0143173j -0.0129032+0.0128257j -0.0106085+0.00181036j 0.0231459+0.00984602j -0.0021592+0.00241997j 0.00426808-0.00667721j -0.0158194+0.0129249j 0.00581435+0.00593139j 0.00773625+0.0099264j 0.00370083-0.00680328j -0.0157407-0.00299038j -0.00643113+0.00259258j -0.00501134-0.000820927j -0.0138854-0.00156357j -0.0172188+0.0106976j 0.0104123-0.00470129j 0.00382621+0.0108986j 0.0116297+0.0101742j -0.0145623+0.00713956j -0.00965996-0.00950957j 0.0137667-0.00934617j -0.000249137+0.00423101j -0.0206215-0.0147374j 0.00989174-0.00173527j -0.00189213-0.0059399j 0.0336416+0.00190538j 0.0152382-0.00191158j -0.00589872+0.00166634j 0.012794+0.0136368j -0.0115365-0.0267088j -0.00606807+0.00874538j -0.0159285+0.0162722j -0.00534838-0.0307925j 0.0119997+0.00330587j 0.00981653-0.00260679j 0.00427395+0.00297594j -0.0116558-0.00169759j -0.00208389+0.00937145j 0.0177534-0.0132622j 0.00928958+0.00547164j 0.000812543+0.00467598j -0.0227978+0.00414468j 0.0176882+0.00450467j 0.00134612+0.0170531j 0.012266-0.0109915j -0.00578993-0.0181614j 0.018827+0.0101123j 0.010971-0.0183691j -0.0195209-0.000593853j -0.00152268+0.00345504j -0.0262794-0.000110065j 0.0247647-0.0415683j -0.0190058-0.0221135j 0.0299216-0.0280585j -0.0187914+0.0086033j 0.00840945+0.00531033j 0.000228504+0.0023049j 0.014736+0.0054336j 0.00620379-0.0124826j 0.0125573+0.0203933j 0.00425136+0.0026583j 0.00194039+0.0149745j -0.017794+0.010044j -0.00193485+0.0259673j 0.00925527+0.00223196j -0.0270036+0.0105807j 0.0315164-0.00745049j 0.0210167+0.012076j 0.00918824-0.033124j 0.00425027-0.0265678j -0.00136371-0.0211133j -0.0319144+0.0243618j -0.0111242+0.0771855j 0.00451892+0.0318676j 0.0139328-0.00807266j -0.0358155+0.012382j 0.00497278-0.0234158j -0.022603+0.00804184j -0.0213331-0.0207688j -0.0194696-0.0246708j -0.0372231-0.0150675j 0.0147743-0.00742763j -0.00593133+0.00855606j 0.0519668+0.00653478j 0.000837758+0.000686648j -0.0187823-0.0040795j 0.00991949-0.0419959j 0.0181607+0.0204971j 0.00986498-0.0431352j 0.0192134+0.00807522j -0.0452335-0.00739335j 0.0620952+0.0309783j -0.0323531-0.0475175j -0.0704402-0.00511867j -0.0745121+0.0253794j -0.0615449+0.0185431j 0.00532631-0.0251908j -0.0034485+0.0172072j -0.0459774+0.0196634j -0.0138842+0.0101829j -0.0292336-0.0104094j 0.00654291-0.0155831j 0.0595053-0.0517343j 0.021693-0.0826328j 0.0775453+0.0376705j 0.0208829+0.0261759j 0.00830408+0.06582j -0.0161149-0.0265483j 0.0179302+0.142286j 0.0385582+0.0482896j 0.0502219-0.13905j -0.0579495-0.0398208j 0.028616+0.28455j 0.0407969-0.121242j 0.035286-0.0856728j 0.0216241+0.347413j 
0.00967527-0.0163204j 0.0155081+0.0431303j -0.0304032-0.00182783j 0.00800303+0.0349928j 0.0141173-0.0361543j -0.0165241+0.0323912j 0.0192663-0.0424736j 0.00934366-0.00316904j 0.00464155-0.00890229j -0.0143092+0.0216342j -0.000713184-0.0203218j 0.00551641-0.00397148j 0.00805802-0.00604458j 0.00699144+0.0149966j 0.0237005-0.00378584j -0.0128584+0.0130041j 0.00574036-0.00383744j -0.0118094+0.0266272j 0.00808062-5.16946e-05j -0.0102373+0.00108659j 0.00533676-0.0336407j -0.0117808+0.0118697j 0.0083738+0.00258217j 0.00628688-0.0107537j 0.006428+0.00325779j 0.00519027+0.00367729j -0.00700665-0.0138669j 0.000158334+0.00516601j -0.00067026-0.00161752j -0.0172377-0.000592527j 9.93122e-05+0.00617201j -0.0101156-0.00135703j -0.00755-0.00113098j 0.00709595+0.0120577j 0.00364572+0.00811283j 0.00507635+0.00227702j 0.0133253-0.010416j -0.0114317-0.012468j 0.00249254-0.0134028j -0.00239311+0.000368927j -0.00994598-0.0048114j 0.00423628+0.0165411j 0.00691365+0.00390062j 0.0115231+0.00787937j 0.00776144+0.00157075j 0.0378108-0.00719267j 0.0167726+0.00640828j -0.0225848+0.0062437j 0.0011309-0.0118512j 0.0134584-0.0150871j -0.019268-0.00616434j 0.00754909-0.00875245j 0.00194168+0.0110604j 0.00329932-0.00539247j 0.014925-0.0103062j -0.0107802-0.00259495j -0.00797576-0.0107725j 0.0015653-0.0326856j 0.020549-0.0423205j 0.00908465+0.00148994j -0.00648408+0.005893j -0.00728157-0.00464605j 0.00414655-0.0155011j -0.00523953+0.000203993j 0.00028987-0.00205133j -0.0136214-0.0164735j -0.00111074-0.011391j -0.00824067-0.0186232j -0.00857923-0.00700365j -0.00250588+0.0158917j -0.00633514+0.00276921j 0.00250388+0.0135135j -0.0136641-0.00493784j -0.00317061+0.00369324j -0.00492941+0.00526261j 9.62484e-05+0.00725017j 0.003626+0.0112125j 0.0032168+0.00691509j 0.00722327+0.00461721j 0.0031576-0.010243j 0.0169053+0.00200876j 0.00684891+0.00701779j 0.005641+0.00203544j -0.00253838-0.0243062j 0.0124087+0.0108837j 0.00121841+0.00784077j 0.00208639+0.00121156j -0.00875539-0.00328721j 0.000771707+0.0125244j 0.0148363-0.00885471j 0.00462458+0.0106751j 0.00705751-0.00651586j -0.0101836-0.0105202j -0.00512095-0.023j -0.0123821+0.00359749j -0.0012216-0.0128429j -0.00629013+0.00577923j -0.000557508+0.00504414j 0.00930201+0.0140164j -0.00209851+0.0031263j 0.0116615+0.000541498j -0.00666882-0.0256906j 0.0067002+0.00234501j 0.00532407+0.00156043j 0.00322127+0.0194487j 0.00781174+0.0116776j 0.00454989+0.0119718j -0.000454394-0.0203359j -0.0116062+0.0158723j 0.0107392-0.00138464j 0.0111688-0.00576565j -0.0307124-0.00170741j 0.0250536-0.00907288j 0.0205793+0.00114383j 0.0198884-0.00978886j -0.0216295+0.0201377j -0.0100029+0.02208j 0.0229943+0.00252243j -1.97014e-05-0.00969043j -0.00243684+0.00527533j -0.00812488-0.00898848j 0.00308868-0.0280264j 0.0115864+0.0120878j -0.0106013+0.00565391j 0.00563822+0.00340354j 0.0229684+0.00137692j -0.0315301+0.0228267j 0.0171752+0.0289486j -0.00508519-0.0250962j -0.00659978+0.0104322j 0.00143805-0.0132994j 0.0466493-0.018157j 0.0343059-0.0469515j 0.00679622+0.0285938j -0.0132908-0.0351351j 0.00595982-0.00880043j -0.00899079-0.00859526j -0.00524413-0.0039792j 0.00882806+0.0186113j -0.0171016-0.00847648j -0.00600807-0.00878928j 0.00334404-0.00739388j -0.0212562-0.00448311j -0.0424305+0.00493865j 0.000285369-0.00106329j 0.00923586-0.036073j -0.0221696+0.0485901j -2.53178e-05+0.00462663j -0.0271536+0.0466527j 0.0137429+0.00378772j 0.0162784+0.0267349j 0.0155614-0.0358706j -0.00569887+0.0332936j -0.00977136-0.0193765j -0.00755523-0.0227725j -0.0262665+0.0063331j 0.0033468-0.00922484j 0.000643207-0.00166576j 0.0149417-0.000307531j 0.0205392-0.0169421j 0.0160005-0.0108434j -0.00240697+0.0159504j -0.00662836-0.00839718j -0.00666013+0.0428402j -0.0245248-0.00603898j -0.0119138-0.0457294j 0.0396676+0.0119399j 0.0146639+0.0303445j 0.0548965+0.0335397j 0.0160203+0.00729441j -0.0215332-0.0370906j -0.0536518+0.00767855j 0.0565261-0.00676227j 0.0218222-0.0221845j -0.107666-0.0143588j 0.0244485-0.0233345j 0.0585558-0.0195555j -0.0113581+0.0253456j 0.0213876-0.021589j -0.00826079-0.0208566j 0.0375086-0.0289807j 0.043707-0.0254395j 0.052388-0.0254736j 0.0211318+0.0422767j -0.0444044+0.118332j 0.0293366+0.022363j -0.0142471-0.00483432j 0.0635269+0.0964868j 0.0291786+0.0257343j 0.00179976-0.101935j -0.0477295-0.144753j -0.0196225+0.161945j 0.0658661-0.15378j -0.0314755-0.220192j -0.0209506-0.341832j 0.0352848-0.0663121j 
0.00802051-0.0500162j 0.0202692+0.0454423j -0.0307076-0.0177202j 0.000835458+0.0513012j 0.0470065-0.0357037j -0.023742+0.0337763j 0.0107199-0.0427632j -0.00306569-0.0114637j 0.0036171-0.00150097j -0.0214687+0.0328217j 0.0134044-0.0262803j 0.015064-0.0100385j 0.0291298-0.00913133j -0.0115346+0.0167032j 0.0112927-0.0241328j -0.00668388+0.00119401j -0.00546279-0.016865j -0.0141033+0.0458303j 0.00991218-0.0124477j -0.00434598+0.00900575j 0.0190346-0.0215922j -0.00733576+0.0249575j -0.017062+0.0200887j 0.000440822+0.0192687j -0.00231219+0.0228399j 0.00887162-0.0159286j -0.00321504+0.00785331j 0.0124169-0.032672j -0.00818946+0.0032436j -0.0113459+0.0142934j 0.00126916+0.00826948j -0.00913364+0.00978135j 0.0121737-0.0125269j -0.00338567-0.00226642j -0.00438488+0.00409661j 0.0205756-0.018507j 0.011387-0.00841371j -0.0182629-0.00233666j 0.0235999-0.0355074j 0.0114669-0.00860509j -0.0199359+0.00475205j 0.00601766-0.00217811j -0.00463544-0.00920499j 0.0238682+0.000699283j 0.0100333-0.0294349j 0.0400957-0.023417j -0.0190656+0.00102142j -0.0460356+0.00192881j 0.00416212+0.00667664j -0.0189078+0.0187554j -0.0258671+0.0151241j 0.0265871+0.0291636j -0.00773547+0.0344821j -0.013291-0.0249721j 0.0230822-0.0101948j 0.0136824-0.0114064j -0.0279509+0.0135902j -0.0176632-0.000587127j -0.00349214-0.0195039j -0.0162047+0.0150695j 0.0025745+0.0286168j -0.010731-0.0465866j -0.00571617-0.00363803j 0.00262702-0.0120857j 0.010561-0.0267228j 0.00340565+0.0120949j -0.00299168+0.01818j -0.00265055-0.00442801j -0.0003468+0.0100714j -0.0170533-0.0331945j -0.016256-0.0293776j -0.00181548-0.00599565j -0.00441317-0.00143121j 0.013758+0.00714875j -0.0210527+0.0123499j -0.0094717+0.00633723j -0.0215264-0.00765175j -0.00254599-0.00882704j -0.00291946-0.0120491j 0.00662668-0.0204444j 0.00369481+0.0249705j 0.0233626-0.0139958j -0.000330905+0.00881063j -0.0191039+0.0139858j 0.0151289+0.0262753j -0.0044687-0.0125621j 0.0548349+7.36325e-05j -0.0372478-0.00342906j 0.00926154+0.00840607j 0.00281724-0.00389313j 0.0242688-0.000775389j 0.00455549+0.0228299j -0.0161346-0.0285607j 0.0106956+0.00366349j -0.000962398-0.026425j -0.00847883-0.0113397j 0.0145938+0.0194635j 0.0080377+0.00162412j 0.00445808+0.00496131j 0.0308357+0.0161072j -0.0193943+0.0106231j -0.0184909+0.00645298j -0.0114392-0.00119742j 0.00895369+0.0140124j 0.0120333-0.00831735j -0.0198547+0.0086268j 0.0295127+0.00744134j 0.0011025-0.011831j -0.00622058-0.0242761j -0.0140796+0.0134667j 0.0281043-0.0293204j 0.0112267-0.0230745j -0.00962086-0.017164j 0.0287792+0.0164005j -0.00485843+0.0476268j -0.00603942+0.025119j 0.0289683+0.0220209j -0.0110997-0.0279315j 0.0118225+0.0132704j -0.0379542+0.012905j -0.00962345-2.16132e-05j 0.00115211-0.0178638j -0.00707425-0.0226499j -0.00579926+0.00515174j 0.0240379-0.023621j 0.0133519-0.0475208j -0.01373+0.00607084j 0.00952911-0.0222466j -0.0231118+0.00749448j 0.00497667+0.0106673j -0.0498606+0.0199232j 0.00103921-0.00193084j 0.0156103+0.0154391j 0.0269162+0.0157991j 0.00111571-0.016926j 0.00202708-0.00306074j -0.019481+0.0153767j 0.0150821-0.0415906j 0.0356681+0.0252915j -0.0419482-0.00424342j -0.024009-0.000463452j 0.00166706-0.0493257j 0.00179349-0.00814587j -0.0216192+0.00177751j -0.0211832-0.00894595j -0.0419408+0.0223517j 0.0076204-0.00529098j -0.00926996+0.00460612j -0.0296662-0.0740621j 0.0594008-0.00586058j -0.0371234-0.0317604j 0.00624616-0.00256743j -0.00116546+0.0617163j -0.0294705-0.00606832j -0.0531102-0.0219792j -0.0291075+0.0215176j 0.0299689+0.0207273j 0.0103758-0.0159758j 0.0471364-0.0409488j 0.00852689-0.0161659j 0.013719-0.0271237j -0.00795283+0.0236003j -0.0468045+0.023248j -0.0760066+0.0300027j 0.00431688-0.00271095j -0.0439562+0.035845j -0.00695434-0.0147834j 0.0439166+0.0123985j -0.0848462+0.0138336j 0.0557473-0.0295437j -0.0222669-0.0031502j 0.018131+0.042738j -0.00318351-0.0153686j -0.0251659-0.0420796j -0.0163068+0.0471692j -0.0471922-0.00120488j -0.0189218-0.0322623j -0.0875497-0.122646j -0.0358443-0.0211543j -0.00884179+0.0480239j -0.0702773+0.0849547j 0.00719471-0.0934152j 0.0317994+0.151782j 0.0274369-0.072695j -0.0369825-0.0870124j 0.0328597+0.0480673j -0.0600704-0.110944j 0.0749159-0.026171j 0.0101384+0.0685587j 0.0180917-0.225405j 0.00902742-0.133265j -0.036079+0.138365j 0.0493231+0.130133j 0.0121632+0.266445j -0.0324815-0.01202j -0.0142607-0.0544322j 
-0.0146507-0.0429253j 0.00321564-0.0349992j 0.0187663-0.0296534j -0.0428473+0.047398j 0.0369589+0.0113177j 0.0101964-0.00611661j -0.00284298-0.0201985j -0.00735749-0.0115832j -0.0256939+0.0138855j 0.0219727+0.0141598j 0.00550684+0.00404222j 0.00610388-0.00649529j 0.00731297+0.0268124j -0.0295357-0.0347358j -0.0260943-0.00113046j 0.00296265+0.0022815j 0.00620016-0.0183924j -0.0208375+0.0268241j -0.00360733-0.0214628j -0.010071-0.0117946j 0.0165347+0.00544344j -0.00199673+0.019458j -0.0132605+0.0141456j -0.0268649+0.0311836j -0.00605686+0.0118263j -0.00683604+0.00450896j 0.008738-0.00448451j 0.0140379-0.0055951j 0.00347624-0.0164793j 0.00447879-0.0327962j 0.00101379+0.0175975j 0.0059036-0.0199359j 0.0320651-0.020397j -0.0254581-0.0204057j -0.0139088+0.0208122j 0.000851659-0.00703254j -0.00969373+0.00621063j 0.00327303+0.0323793j -0.025622-0.0177063j 0.00467374-0.0137217j 0.0179758-0.0157421j -0.00627331-0.033187j -0.0296817-0.0112647j 0.00394854+0.0298855j 0.0104079-0.0331717j -0.0355887+0.0271392j -0.0399536+0.00551972j -0.00203673+0.0383051j 0.00814635-0.0163582j -0.0234926+0.000678627j 0.00383884+0.0380471j 0.00745342-0.0329281j -0.0242606+0.0360626j -0.0223271-0.00147414j 0.00102954+0.021482j 0.0464792+0.0129016j -0.0153632+0.00649641j -0.0227643+0.0359859j -0.0402949+0.0100327j -0.00069948-0.0181877j -0.0172334-0.0217463j -0.00044689-0.00437334j -0.0365647+0.00803135j -0.00220199+0.014396j -0.00346889+0.000327763j 0.0386267+0.0387331j 0.00671859+0.00286736j 0.0166471+0.0180031j 0.00344001+0.00558436j -0.0368958-0.0289761j -0.0173584-0.0226546j -0.0108245+0.0147976j 0.00512746+0.000632875j 0.0358398+0.0325831j -0.0247585-0.0140638j -0.00910633+0.0193608j -0.00273144-0.0123123j -0.0171511+0.00635687j -0.00265627-0.00540396j -0.0129878-0.0129032j 0.00125238-0.019187j 0.00586501-0.00328569j -0.00467884+0.00742154j 0.00856088+0.0233813j -0.0073781+0.00345511j -0.0221882-0.00531995j 0.00628459-0.0181634j -0.0181735+0.0167779j 0.0152903+0.0299163j -0.00662244-0.00578017j 0.00619714-0.00451877j -0.00777432+0.0161975j -0.00138466+0.00468296j 0.0330564+0.00797617j -0.0397289+0.00213398j 0.0200117+0.00131005j -0.0193266-0.0120957j -0.00632094-0.0119767j -0.0440642+0.0171753j 0.0185779-0.0193146j 0.0130627+0.00192192j 0.0412037+0.0321992j 0.00055795-0.0257633j 0.00416394+0.00932727j -0.0213571-0.0291575j -0.0136353+0.0318688j 0.023304-0.0071242j 0.00156528+0.00905224j 0.00560618+0.00443842j -0.0246126-0.00292999j -0.0410894-0.0033436j 0.00527774+0.0233572j -0.0258128-0.0281495j 0.0156192-0.0439836j 0.0123364-0.00637564j -0.00583124+0.00144741j 0.00669268-0.00591146j -0.0201067+0.0191659j -0.00429949-0.00334494j 0.0174073-0.0127857j 0.0147912+0.0155169j -0.0274536-0.0163984j -0.0313107-0.00150052j 0.0160591+0.0138796j 4.02341e-06-0.00953459j -0.0328443+0.0061622j 0.000927792-0.0132787j -0.0136789+0.0116964j -0.00895623-0.00809155j 0.0463034-0.00834502j -0.0136407+0.0436461j 0.00786084-0.0465776j 9.15646e-05-0.0127006j -0.00039073-0.0393269j -0.0097401+0.0183282j 0.0369292-0.0121371j 0.0151698+0.029778j 0.0332968-0.0148218j 0.0336101-0.0115027j 0.0173741-0.00768898j 0.00913628+0.010233j -0.0216446-0.000518638j 0.0140368-0.0127192j 0.0125338+0.031708j 0.0113134-0.00927858j -0.0377703+0.0229528j 0.040671-0.024749j -0.0120758+0.0248174j 0.007003+0.00189915j 0.034849-0.000451176j -0.0219043-0.042417j -0.00642155+0.0367405j 0.00190642-0.0626329j 0.00217069+0.0459489j -0.022482+0.0424886j -0.0662523-0.0397248j 0.0533553-0.0340088j -0.00301627-0.0181058j -0.0167439-0.0437534j -0.0691144-0.00758241j -0.0262466+0.0230401j 0.042485-0.0220903j 0.00880653+0.0369909j 0.0518086-0.00179954j 0.0349861-0.000490769j 0.0422065+0.039027j 0.0518295+0.00120479j -0.00351401-0.00151097j -0.0540302+0.0173711j -0.0531688-0.062983j 0.0532336+0.078212j 0.0318794-0.00818351j -0.00674866+0.0108806j 0.00767875+0.0638608j 0.00878805+0.0650152j -0.0296143+0.013279j -0.0534449+0.0194603j -0.0440264+0.0473313j -0.0291582-0.031829j -0.0429098-0.00912659j -0.0610944-0.14017j -0.0408999-0.0843701j -0.0522683+0.117556j -0.0274878+0.0275207j 0.154758-0.0500212j 0.014875+0.144797j 0.0102589-0.14934j -0.0472449+0.0846741j 0.0276163+0.08579j 0.0577488+0.212419j 0.120583-0.0999635j -0.01295+0.00434457j -0.058501-0.146493j 0.074072+0.0469664j -0.024326+0.00288982j 0.0379138+0.0275128j 
-0.0122525+0.00767967j 0.00823846-0.0200124j -0.00191234+0.0432977j -0.0340315-0.0145904j -0.0122285+0.0316684j -0.0309922-0.0182657j 0.0209656-0.00908362j 0.0250152-0.0247565j -0.0194909+0.0221296j 0.0274212-0.0247083j 0.00434218+0.00997403j 0.0121483+0.0367946j 0.0393393+0.0166802j 0.00149462+0.0288064j -0.00706655+0.0247962j 0.00551201-0.023193j -0.0120569-0.015026j 0.00849615-0.0103562j -0.0206523+0.0171229j -0.0151357+0.0357726j 0.00493482+0.00717463j 0.0103035-0.0100323j 0.0584603-0.0365768j 0.0408221-0.00256654j 0.0200694-0.00429365j 0.0160732+0.0149449j 0.00395232-0.0050137j -0.00750145+0.0114799j 0.000506451-0.0087932j -0.0162312+0.000729302j -0.00709552-0.0256313j 0.0111289+0.0172477j -0.0509559-0.00132805j -0.0147282-0.00935596j -0.00804358+0.0137019j -0.0186938+0.0145265j -0.01149-0.00401723j 0.0170802-0.029658j -0.0331231+0.0366434j -0.00266827+0.0210954j 0.0190899-0.0375891j -0.0210341-0.000653785j 0.00358074-0.0310074j -0.000789258+0.0207884j -0.01652+0.00828068j -5.99795e-05-0.0129717j -0.00650466+0.0202586j -0.0223377+0.0749647j 0.0146056-0.0202233j 0.0278239-0.0265262j 0.00476403+0.0324105j 0.0434618+0.00749062j 0.00597351+0.0186503j -0.00887852-0.0240476j 0.0136082+0.0276546j 0.00487008-0.0290199j -9.34503e-05-0.00671823j 0.00758667-0.0210732j -0.0226765-0.0568011j -0.0363207-0.0603078j 0.0449068-0.0157248j 0.0255+0.0345433j -0.0599456-0.0533392j -0.00606+0.0544081j 0.00394044+0.00523439j -0.0221568+0.00229086j -0.00884362-0.029325j -0.0417082-0.00411828j -0.0287088+0.0480768j 0.0462771+0.0172716j 0.00567894-0.0446045j 0.0013719+0.0271992j 0.0268687+0.0202344j 0.0166546+0.003695j -0.0172305-0.0195802j 0.0283122+0.0330391j -0.0074626+0.00734564j -0.00874074-0.00653167j -0.00396783+0.0190688j -0.00690142-0.012183j -0.0342358-0.00980097j -0.000839521+0.0129696j -0.0134564-0.0179574j 0.00303322+8.11722e-05j 0.00578637+0.00580766j -0.00838631+0.037857j 0.0301949-0.00811913j 0.000239726-0.0181339j 0.00839491+0.0380788j -0.00776675+0.00572433j 0.0143033-0.00745757j -0.000184989-0.0188533j -0.0223305-0.0173009j -0.0115477-0.0153831j 0.00980546-0.0351858j -0.00884693-0.000203134j 0.0278072+0.0133938j 0.0188028+0.0234472j -0.00356894+0.0104234j -0.0362805+0.0269252j 0.0156346+0.0259978j -0.0365868-0.0128j -0.0378601-0.0455278j 0.017631+0.041977j 0.0135671+0.0107077j 0.0319102+5.97858e-05j 0.00588383+0.0536239j 0.00287502-0.0255921j 0.00779248+0.00434487j -0.00469457+0.00229668j 0.0301596+0.00292939j -0.0280227-0.0623662j 0.0110729+0.00934135j 0.0326466+0.0225732j 0.00975701-0.0152623j 0.00236421+0.0063024j -0.0289636+0.0360588j 0.0127639+0.0124822j 0.0233678-0.0158338j 0.00997768+0.00262712j -0.0172718+0.00309395j 0.0133038+0.0159758j 0.0416149+0.0226732j -0.00176518-0.00509731j 0.0105642+0.0209463j -0.00498836-0.0182489j -0.00316418+0.018916j 0.0215613-0.0686054j -0.0276042-0.00254308j -0.0315951-0.0144586j -0.0254238-0.0285822j 0.049185+0.00952717j 0.00398924-0.0182385j 0.0198353-0.00134504j -0.0189572+0.0274223j -0.0173083+0.00895364j 0.017887-0.032064j 0.0184416-0.000591482j 0.00403102-0.0215333j 0.0193484-0.0287103j 0.0235224+0.00248494j 0.0138485+0.0176502j -0.0538374+0.0175193j -0.028818+0.0266517j 0.0254504-0.0172109j 0.0117425-0.000270235j -0.0180514+0.0176369j 0.0213548+0.000488547j -0.0461928+0.0281516j -0.0161764+0.00898674j 0.00737339-0.0421697j 0.00769946-0.00099599j 0.00265971+0.0235112j 0.00262815+0.044215j 0.0256033-0.0418128j -0.0405543+0.0433188j -0.00932812-0.0355138j -0.0324825+0.00872147j -0.0265098+0.0262647j 0.0289949-0.0294669j -0.0182145+0.00771458j -0.00568303-0.00640467j -0.0116609+0.00443653j 0.00319506+0.0442839j -0.00729501+0.026325j -0.0144393+0.00813832j -0.00362978-0.0114279j 0.0275048-0.079917j 0.0510612-0.0961191j 0.0359682-0.0129799j -0.0379863+0.0160712j 0.00340401+0.0715959j 0.0471418-0.0209271j 0.000865198-0.0632525j -0.0572681+0.0204537j 0.0109791-0.0102104j 0.0420207+0.00571355j 0.0190393+0.0474292j -0.00561516-0.0449167j -0.0487967-0.0584064j 0.00294855+0.111364j -0.0237804+0.107511j 0.217426+0.0236613j 0.0862383+0.0416173j 0.21284-0.0204509j 0.0185002+0.0219213j -2.56738e-05+0.0957288j 0.0559606+0.0915598j 0.0725907-0.00107793j 0.023712-0.067221j 0.0289896+0.150816j -0.156598+0.0730947j 0.092879-0.0589033j 0.0811462-0.000361005j 0.00606887-0.0359888j -0.0327778+0.0397612j 
