0.0225773+0.003787j 0.0127168+0.0026208j -0.000144703-0.000699631j -0.0157742+0.00378034j -0.00188224+0.00382499j 0.0021469+0.0119764j 0.0015271+0.00403084j 0.00322813-0.00647564j -0.00228747-0.0077987j -0.000389106+0.00380077j -0.00326376+0.0162055j -0.00897934+0.004962j 0.00107921-0.003782j -0.00739576-0.000211994j -0.0049478-0.000507819j 0.0137399+0.00315802j -0.0147388-0.00348552j 0.00318652+0.001221j -0.00577549-0.00279524j -0.00117134+0.00145052j 0.00165495+0.00301788j -0.000888365-0.00443588j 0.0049651+0.00280584j 0.000553341-0.0112906j -0.00390372-2.8511e-05j 0.00400114-0.00109969j -0.000581996-0.000572677j -0.000529753+0.00071736j 0.00582746+0.00520531j -0.00354669-0.0103993j 0.0063329+0.0063667j 0.00089078-0.00111345j 0.00582071-0.00267958j 0.00250061+0.00502148j 0.010582-0.0113542j -0.0107983+0.00853885j -0.00276342-0.00668588j 0.00295863+0.000657208j 0.00311397-0.00077389j -0.0026303-0.00611218j 0.0083475-0.0148727j -0.00254164-0.0124354j -0.00151868+0.00143973j -0.00635846-0.0169404j 0.00187999-0.00565347j -0.00318834+0.0135574j 0.0217138+0.00914369j -0.00302205+0.0186892j 0.00108077-0.00880678j -0.00198538+0.00897985j 0.0149439-0.0160607j -0.0095607+0.00752953j -0.0308586+0.00314345j 0.013758+0.00567919j -0.00359096-0.0102056j -0.00394882+0.0108671j -0.00552866+0.0112632j 0.0168772-0.0141347j -0.0270731-0.00287858j -0.0227948+0.00872065j -0.0027308+0.00432062j -0.00666724-0.00398425j -0.0046762-0.00481913j 0.00994577+0.00603158j -0.0165395-0.0222351j -0.0159647-0.0225292j -0.0129535+0.0313942j 0.0189782+0.0148826j -0.0067846-0.00146965j -0.000361969+0.0102056j -0.000847441-0.00114476j -0.00163584-0.00628845j 0.00466222-0.00413098j -0.00357742-0.00305343j -0.00670924+0.00304556j -0.00493373+0.000552466j -0.00430924-0.0021687j -0.00751027+0.00233389j 0.00146269-0.00876771j 0.00136044-0.0077841j -0.00316661-0.00160106j 0.00140648-0.00302179j 0.00216464-0.00370724j 0.00192491-0.00440704j -0.00458922-0.00264436j 0.00238561-0.00341391j 0.00392038-0.00638534j -0.0048907+0.00472335j -0.00951183+0.0028512j -0.0053397-0.00428874j -0.00242561+0.000750683j 0.00188054-0.00461444j -0.00125494+0.00164893j -0.00341533-0.00625098j -0.000918053+0.00201366j 0.0109637+0.00193677j 0.000736068+0.00277972j 0.00559387+0.00388263j 0.00902371-0.00319588j 0.00516196+0.00234328j 0.00573721+0.00855644j 0.000605387+0.0015245j 0.000902007+0.00182805j 0.000964957+0.00353526j -0.00182263-0.012153j 0.00516074-8.46566e-05j -0.00530331-0.00024483j -0.00212227-0.00298842j -0.00773941+0.000379601j -0.0111964+0.00503924j 0.00231256+0.0025399j -0.0109886-0.0103237j -0.00119073+0.0166398j 0.00255403+3.39691e-05j 0.00195834+0.00269916j -0.00687618-0.00809871j 0.0123249-0.00290345j -0.00331999+0.00260939j 0.00410707-0.00414966j -0.00255249-0.000428144j -0.00267355+0.00325408j 0.000370299+0.000855067j -0.000600537+0.000707433j -0.00214409+0.000502705j -0.000481701-0.00119266j 0.000401345-0.000397852j -0.00259808-0.00390991j -0.0052634+0.00078164j 0.00152605-0.000253781j 0.00223368-0.00347636j 0.0110514+0.0029739j 0.000661155+0.00383776j -0.00602841+0.00638937j -0.00482182-0.0102126j 0.00259242-0.000588505j -0.00469862+0.00296772j 
0.0184116-0.0181107j -0.0109659-0.00192331j 0.0142374+0.00490284j -0.0102583-0.00944585j 0.0195387+0.0239067j 0.00176884+0.00239476j 0.00186266+0.00475627j 0.000655791+0.00253299j -0.000260899+0.00133846j 0.00139222-0.00143987j 0.003004-0.0159907j 0.00018206+0.00163654j -0.00225535-0.000101516j -0.00593644+0.0024831j -0.0039665+0.00188881j -0.0107641+0.00167203j 0.00667412+0.0074218j -0.00175004-0.0015158j -0.00160243-0.00230563j -0.00169127+0.000792291j -0.00178777-0.00326396j -0.00225098-0.0048898j 0.00293599-0.00045973j 3.96419e-05+0.00354335j 0.000373884+0.0054323j -0.00297806-0.00524075j 0.00776748-0.00131067j -0.00275346+0.00103462j 0.000115056-0.0016833j 0.00107905+0.00434117j 0.000593602-0.00466509j -0.00258764-0.00408539j -0.00542003+0.00634148j -0.00506212-0.0133085j 0.00182824-0.00265357j 0.0132805-0.00706831j -0.00297905-0.00308412j 0.00319792-0.000107306j 0.00200685-0.00449338j 0.00122147-0.00289506j -0.000878082-0.00520422j 0.00247567+0.00858986j -0.00293877+0.00065599j -0.00469381+0.00630815j 0.00308616+0.00681845j -0.00334498-0.0015699j 0.0157194-0.00160405j 0.0117504-0.00320248j -0.0119491+0.00367285j 0.00468641-0.00476179j -0.0103535-0.00062627j -0.00749021+0.00893263j 0.0149472+0.00234675j 0.00224199+0.00475997j 0.00493692-0.0011046j 0.00622864-0.0119733j 0.00349915+0.0052083j -0.010315+0.000817364j 0.00934148-0.0006094j 0.005804+0.00169938j -0.000760091+0.019004j -0.0108184+0.0031638j 0.00236824+0.0108345j -0.0169919-0.0133927j 0.00904294+0.013763j 0.00567268+0.00836013j 0.0105275-0.0326943j -0.0308797-0.00745722j -0.000333153-0.00204417j -0.000114288-0.00150693j 0.000964556-0.00306107j -0.00287028+0.00156187j 0.00129246-0.00367932j 0.00280593-0.00481431j -0.00256915-6.75739e-05j 0.00554616-0.00102204j -0.000337799+0.000129268j 0.00149912+0.00506396j 0.000652958+0.00159026j -0.00342287+0.00352231j 0.000235992+0.00595033j -3.97107e-05+0.000188962j 0.00139245+0.00148063j -0.00228265-0.00123857j 0.00105302-0.000137041j 0.00168952-0.000996496j -0.00260698-0.000259639j 0.00575716-0.00368784j 0.00276868+6.6111e-05j 0.00108083-0.00063953j 0.00179508-1.06602e-05j -0.00238013-0.00078759j 0.00242137-0.00633842j -0.00807108+0.0288836j 0.00189475-0.00102293j -0.0247871-0.00611486j -0.0141765-0.00663794j -0.0104596-0.00503059j -0.00997142-0.00313076j -0.00902374-0.00698111j 0.018471-0.00327803j 0.00147778+0.000686537j 0.0164657+0.00323915j -0.00986137-0.0155361j -0.0159702+0.0257331j -0.00568191+0.0153044j 0.00518505-0.0182146j 0.012953-0.00422628j 0.0207504+0.0187825j 0.00837534-0.00473243j -0.0117242-0.00632278j 0.00337049-0.00912078j -0.0142161-0.0131507j -0.00216518+0.00450603j -0.00669626+0.00781339j 0.0111435-0.0171731j 0.0097701+0.00959588j -0.00155286+0.000590073j 0.00129931+0.00146074j 0.00076701+0.000181931j 0.000932935-0.00246911j -0.000206849+0.00188818j 0.00111696-0.00145808j -0.00184351-0.000259695j 0.00125938+0.00149937j 0.000161853-0.00139053j 0.001672+0.00180739j -0.000178274-0.00456794j -0.00225593+0.000522105j 0.00951132+0.00492091j -0.00560412+0.01307j -0.00013611-0.00221725j -0.00180628-0.00576091j 0.0117782-0.00216206j -0.00036322+0.0026695j -0.00182752-0.00654098j 
-0.00105685-0.0172409j 0.00599522-0.00226444j 0.0234668+0.00309441j 0.0159762-0.000525295j -0.00783145-0.0102537j 0.00106035+0.00232294j 0.000243355+0.00315549j 0.000627242+0.000529432j 0.0010585-0.000539615j -0.00036261+0.0011088j 0.00165149-0.0053602j -0.00369883+0.000523108j 0.00143282-0.00019994j -0.000166432-0.000127916j -0.00297707-0.00168836j -0.00309479-0.0008648j 0.00504133+0.000767066j -0.00226759+0.00044639j -0.000242161+0.000629867j 0.00368648+0.00368489j 0.00154492+0.00460367j -0.00628055+0.0062607j 0.00241909+0.00292881j 0.00648598+0.000629013j 0.00314762+0.00254647j -0.000854902-0.00969345j 0.00258373-0.00196394j -0.00176122+0.00663428j 0.00276911+0.0069408j -0.00623183-0.00058687j 0.00324899+0.00768175j -0.00704923+0.00442723j -0.00320177+0.00357433j -0.000420155-0.00954025j 0.00893685-0.00546769j 0.00185764+5.06038e-05j 0.00319498+0.00162906j -0.000565648+0.00215128j -0.000997913+0.000482014j -0.00816913-0.00259508j 0.00496566+0.00262896j -0.000485225-0.00239351j -0.00264279+0.00956325j 0.00218496+0.00700022j 0.000323426-0.00155926j -0.00166003-0.00499778j -0.0116081-0.00158853j -0.00615361+0.00206375j -0.00111599+0.00619947j 0.00241642-0.0112191j -0.00133343+0.0059432j -0.00846623-0.00729271j 0.00296579+0.0027365j 0.00993296+0.0015429j -0.00198986+0.011191j 0.00688047-0.00289176j 0.0058655-0.00700073j -0.0130167-0.00355292j 0.00941908-0.000746504j 0.0124673+0.00400411j 0.0011557+0.000255428j 0.00560642-0.0029775j 0.000391093-0.00654161j 0.00129788-0.0010602j 0.00326272-0.000980899j 0.000930483+0.00598689j 0.00210999-0.00167389j 0.00855482-0.00474035j 0.00231097-5.01962e-05j -0.000409617-0.00413591j -0.00173332+0.00413353j 0.000298813-0.000937127j -0.00225831+0.00257768j 0.00296775+0.00477579j 0.00339569-0.000948074j -0.00745643+0.00431326j 0.00604446+0.000182184j -0.00251289-0.00993918j -0.00369803-0.00642116j 0.000844421-0.00448092j 0.00507419-0.00792533j 0.0037711+0.000227302j 0.000607943-0.00342558j 0.0106672-0.000182704j -0.00413406+0.00147042j -0.00259156+0.00515696j -0.00177589+0.00112602j -0.00508443+0.000215475j -0.00535905-0.00150663j -0.00875833-0.00532483j -0.00220267-0.0013013j -0.000514111-0.0123085j 0.00385906-0.00264478j -0.00388312+0.0141102j 0.000562948-0.0010365j -0.0146103-0.00196053j -0.000679156+0.00208843j -0.00685932-0.00542113j -0.00196186+0.00242469j -0.00712923-0.00123839j 0.00680369+0.00294713j 0.00474723-0.00191788j 0.00743367+0.00118656j -0.00209441-0.00592187j -0.00733292+0.0112688j -0.00160667+0.00904606j 0.00420427-0.00937421j 0.0084319+0.00946787j 0.00289998+0.00505856j -0.00182681+0.00356951j -0.00142872-0.00102975j 0.0022827+0.000961937j -0.00416601-0.000417607j -0.00114824-0.00179316j 0.00091445+0.000231398j 0.00105345+0.00120538j -7.38634e-05+0.00198901j 0.000970928-0.00164919j 0.00269959+0.000582764j -0.000286345-0.000606246j -0.000659086+0.000109237j -0.000369362-0.00107696j -0.000386316+0.000259759j 0.000910926-0.00104408j -0.000202794-0.00025808j -0.000573706+0.000593715j -0.000488071+0.000234435j 0.000189737+0.00109828j 0.00111468-2.00623e-05j 0.00119302-0.00160522j -0.00357551-0.00281923j 0.000749346-0.000338837j 0.000273819+0.000344517j 0.00021672+0.00165202j -0.00025368-0.000433841j 0.001031+0.0011961j 
-0.0106893+0.0135637j 0.0320487+0.00644143j 0.0118935+0.00291846j 0.00684589-0.016869j 0.0191566+0.00933987j -0.000190456-0.00256749j 0.00319595-0.00411217j -0.00356932-0.00310944j -0.00178693-0.00201452j 0.00121823+0.00153399j -0.00103595+0.0133639j 0.000587601+0.00172586j -0.00114095-0.000253219j 0.00113788+0.0023202j 0.00316962+0.00318887j 0.00942237-0.000871382j -0.0101947-0.00079114j -0.00244894-0.000272875j -0.00206806-0.000121542j -0.00324499-0.00371193j 0.00398225-6.45824e-05j 4.46698e-05-0.00711598j 0.00968536+0.00653195j 0.00438911-0.010186j 0.00271109+0.00348962j -0.00284612-0.0159179j 0.00949762-0.00213385j -0.00236296+0.0066965j 0.00625038+0.00598014j 0.00415239-0.00326816j 0.007583+0.00260982j -0.00183886-0.00130349j -0.00725291+0.00687337j -0.00611442-0.0226363j 0.020256-0.00507366j 0.0113171-0.00844367j -0.00260033-0.00185009j -0.00561686-0.00538299j 0.00150004+0.00160141j 0.00696187+0.00263195j -0.00482609+0.00310532j -0.00238211-0.00845582j 0.00592353-0.0156706j -0.00314077-0.0130532j -0.0112322+0.00102683j 0.00917449+0.00970854j 0.00232478+0.00623944j -0.0107433+0.00706296j 0.0105226-0.00137462j 0.0118059+0.000795588j 0.0124781-0.0285743j -0.0129556-0.00826672j -0.0343557+0.00849839j -0.00514121-0.00629268j -0.0103701-0.0137722j -0.00383547+0.0120575j -0.0099707-0.00621469j -0.00265468-0.0105663j -0.00595246-0.00716911j -0.0119662+0.00811991j 0.00618787-0.00336713j -0.0185322-0.00510754j 0.00289303-0.0116233j 0.00716374+0.0223783j -0.0133221-0.0130692j -0.00835251-0.0150887j -0.0166574+0.0158219j 0.0145973+0.00883944j -0.00384679-0.000663108j 0.00147825+0.00622341j 0.00223324-0.00122521j -0.00346752+0.00333432j 0.0041787-0.000594406j -0.00531879-0.00190699j -0.00586414+0.00314314j 0.0136982-0.0063312j -0.0116382+0.00042613j 0.00608048+0.021389j 0.0013679+0.010497j 0.00145484+0.00637725j -0.0104203+0.016083j -0.00479434-0.000716213j 0.00616562+0.00882904j -0.0183426-0.00858296j 0.0109684-0.00447682j 0.0113829-0.0175607j -0.00140268+0.00154949j 0.0144471-0.00971558j 0.0145042+0.00229141j 0.0135431+0.00568392j 0.00955274+0.000300346j -0.00351277+0.0191193j -0.0113719-0.00308754j -0.000607998-0.00803505j -0.00484909-0.00144324j 0.00588463+0.000478889j -0.0109759-0.0194076j 0.01395+0.0115306j -0.00139689-0.00613459j -0.00172526-0.0035299j 0.00301119-0.00715092j -0.014695+0.00911579j -0.00607836-6.86563e-05j 0.00196379+0.00132584j 0.00408979-0.00356417j 0.00285073-0.00417496j 0.00119702-0.000735133j -0.00415458-0.00163996j -0.00178987-0.00482136j -0.00242107-0.00118278j -0.000689857-6.05726e-05j -0.00510717-3.06936e-05j 0.00106307+0.00295888j 0.00314926+0.00109355j 0.000571111-0.000733501j -0.00500191+0.000885525j -0.000596383-0.00232037j -0.000228203+0.000818214j -0.00507964+0.000287239j 0.00147207+0.000761523j 0.00163877-0.00157966j 0.00360298-0.00137708j 0.000791976-0.000980349j -0.00234864+0.00155433j 0.000816817+0.000952812j 0.000674201-0.000258575j 0.00124948+0.00204051j -0.000748009-0.00086147j -0.0026625+0.000263454j -0.000840926-0.00115217j 0.00288516+7.04434e-05j 0.000459598+0.000717143j -0.000296539+0.000992473j -0.00208178-0.000499774j -0.000648439+0.000723009j -0.000257322+0.000600036j 
0.000850893-0.0206331j 0.0100545-0.000373493j -0.0148627-0.000231261j 0.00923892-0.00670463j -0.00328492-0.0147724j -0.00151957+0.0212853j 0.00726511+0.0310738j 0.00156384+0.000979333j 0.00566391-0.00919791j -0.00201854-0.00200015j 0.000246356-0.0167368j -0.0231999+0.00346662j 0.00500629-0.00174196j -0.0230926+0.000178291j -0.0182526-0.00218121j -0.0164566+0.00258629j 0.0137779-0.000911266j -0.00152532+0.000363186j -0.00492238+0.00296678j -0.00535888+0.00251634j 0.00312383-0.00253045j -0.00242036-0.00827115j 0.00227662-0.000841182j -0.00801266-0.0105006j -0.0057424-0.000732327j 0.000361129+0.00134992j -0.00145321+0.000679403j 0.00219459-0.00295618j 0.00209122-0.00034499j -0.00164046-0.00619143j 0.00388783-0.00115849j 0.0053791-0.00322173j 0.00209078-0.0045795j 0.00386552+0.00561124j 4.08806e-05-0.00396992j -0.00531092+0.00589503j -0.00297898-0.00276437j 0.000336291+0.00506776j 0.00154301+0.00624931j -0.00725749-0.00283377j 0.00401382-0.00743129j -0.00662907-0.0138405j -0.00279841+0.00169515j -0.00225822-0.00663293j -0.00982048-0.00686637j -0.00123221+0.00631048j 0.00314502+0.000501835j -0.00553191+0.0119614j 0.0106146-0.00966615j -0.00234376+0.00594919j 0.0154381-0.0112758j 0.00139338-0.00126041j -0.0236842+0.00345232j 0.00319361-0.00916562j -0.00474616-0.00497646j -0.0136492+0.0121327j -0.000719659+0.000757951j 0.00724527-0.0086219j -0.0147573+0.00501575j -0.0114725+0.000967142j 0.00151224-0.00724926j 0.0017933-0.00850117j -0.000549431-0.0092125j 0.0164283+0.0185449j -0.0188065-0.0200064j -0.0145749-0.0111965j -0.0131412+0.038068j 0.0334212+0.00968054j -0.00370556-0.000190567j 0.000528281+0.00540905j -0.000150454+0.00378537j -0.00117771-2.57445e-05j 0.001136-0.000182564j -0.000593251+0.00218937j -0.000424468+0.00366408j -0.00146977+0.000346517j -0.00341575-0.000691423j 0.000711989+0.000707209j -0.000395464+0.00254861j -0.000680492-0.00351121j 0.000146116+0.00109324j -0.00199898-4.16298e-05j -0.0141628-0.0115624j 0.00950884+0.00341072j -0.00419591+0.0075492j -0.0168279+0.0221036j 0.00742299-0.00266292j -0.00408753+0.00364322j -0.00177904+0.000414246j 0.00315965-0.00350196j -0.0105592+0.00586081j -0.00151789-0.0031859j 0.0103176-0.000800962j -0.00525245+0.0228376j 0.00135538-0.00134708j -0.0223801-0.00465679j 0.00434849+0.0107254j -0.018935-0.0177725j 0.00018908+0.0136221j -0.010933-0.00158716j 0.0103325+0.00907696j 0.0176892-0.00903457j 0.0145922+0.00505728j -0.00167691-0.00732542j -0.0138098+0.0132954j 0.00330091+0.0175405j 0.00360211-0.0136504j 0.0100137+0.0135526j 0.00246415+0.00581435j -0.0119058+0.00612464j -0.00128547-0.000237707j -0.00340519-0.00377658j -0.00724652+0.0100981j 0.00197099-0.0028366j 0.00175658+0.00209297j -0.00460847-0.00283767j 0.00473801+0.000703905j -0.000763295+0.000170934j 0.00233912+0.00085211j -0.00018921-0.000255597j -0.000415811+0.000149079j -0.00185828-0.000373457j -0.00085686+0.000364663j 0.00249594-0.00116459j -0.0003231-0.000462363j -0.00323562+0.000655042j -0.00208034-0.000200337j -0.0023516+0.00106208j 0.00180893+0.000401918j 0.00459632-0.00303388j 0.000316944-0.00339687j 0.00228189+0.0023919j -0.00297159+0.0030831j -0.00115724-0.00161891j 0.000290644-0.000896458j -0.00105014+0.00288807j 
0.00286959-0.0180804j -0.0210759+0.000526765j 0.0026689+0.00071253j 0.00467527-0.0077781j 0.00199251-0.00987692j 0.00787738-0.00183383j 0.00112622-0.0221751j 0.00132112-0.0176123j -0.00441256+0.000905535j 0.00152279+0.00217471j -0.00355381+0.0398058j -0.00369782+0.000747144j -0.00186346-0.00341189j 0.00901995+0.00408936j 0.012258+0.00331668j 0.0334377+0.00151004j -0.0292304-0.00444584j 0.00397549-0.00100518j 0.00193768-0.00750059j -0.0157027-0.00196682j -0.00110537-0.0055457j 0.00337142-0.0143146j 0.00432078+0.00491718j -0.00192649-0.0102165j -0.00792544-0.000107047j 0.00440649+0.00356798j 0.00172738-0.00109368j -0.00207303-0.00309223j 0.00198198+0.00192133j 0.00406365-0.00923944j 0.00242697+0.00101226j 0.00668884-0.00515271j 0.00735355-0.00150215j 0.0045143+0.00581976j 0.00342918-0.00446222j -0.0120243+0.00615986j 0.00500235-0.0102719j 0.00255438+0.0193233j 0.00230093+0.00370696j -0.0233678-0.0230073j 0.0278823-0.0238665j 0.00246974-0.00341938j -0.0153232+0.0276139j -0.0135588+0.00977059j 0.00232325-0.00747065j -0.022689-0.00827024j 0.0238216+0.00322005j 0.00454632+0.00961072j -0.0101872-0.00165621j -0.0106912-0.00546644j 0.00883559+0.0146003j -0.00805796+0.0101514j 0.0090564-0.00186461j 0.0248398+0.00608174j 0.00555834+0.00617048j -0.0057354-0.00437j 0.0155833+0.0200002j 0.00126972-0.00623251j -0.00562917-0.00705796j 0.00256616+0.000982459j -0.00286987+0.0181096j 0.00401035-0.00461162j 0.000907268+0.00069995j 0.00535869-0.00837252j 0.00382424-0.0171152j -0.00195739-0.00337881j -0.000181302+0.00910556j 0.013898-0.00237352j -0.000896664-0.00568462j -0.005324-0.00343576j 0.000632701+0.00529466j -0.00357635+0.000163247j 0.00290801-0.00282246j 0.00720977-0.00105895j -0.000712399+0.00141698j -0.0167734+0.00557239j 0.0101974-0.00310471j -0.00588535-0.0106473j -0.00559351-0.020483j 0.000117754-0.00892906j 0.00484678-0.018411j 0.00564613-0.00207499j 0.0234186+0.00678137j -0.0015163-0.0117991j -0.00203246-0.0125216j 0.0229643-0.0306979j -0.0128517+0.0011303j -0.0041315-0.00479433j -0.0125542-0.00129364j -0.0254971-0.011195j 0.0111464-0.009703j 0.000684588-0.0142747j -0.0113627-0.00533254j -0.00499998+0.00240466j -0.00222293+0.0022938j 0.00586367+0.00517981j -0.0164239-0.0129491j 0.0176874+0.0208809j 0.00193916-0.0222145j -0.00190997+0.00168925j 0.0104244-0.00363449j -0.0193998+0.0123271j 0.00311252+0.00026626j -0.003898-0.00189917j 5.68814e-05-0.00141515j -0.00163083-0.00655307j -0.00181958-0.00475245j -0.00396337+0.000924437j -0.00331174+0.00280431j 0.00474244+0.00720295j -0.000500903+0.000631853j 0.00299077+0.00339094j -0.00109374+0.00143505j -0.000180668+0.00014624j -0.000665014+0.00267499j 0.00285546-0.00461018j 0.00542981+0.00232251j 0.000399264-0.00192741j 0.00473043-0.000297747j -0.000139408+0.000384078j 7.36809e-05-0.000770299j 0.00271918-0.00198566j 0.00168561-0.000390587j -0.00406106+0.000156262j 0.000658792-9.72931e-05j 0.00436315-0.00113402j 0.00236949+0.000148831j -0.000510257+0.000558143j -0.00136826+0.00115862j -0.00172761+0.00110374j 8.48662e-05-0.00135853j -0.0010804-0.000967426j 0.000398561-0.000331124j 0.00109103-0.000368182j -0.000180054-0.000257187j 0.000409259-0.000386043j 
-0.00291605-0.0165423j 0.0105424-0.00287701j -0.0236546+0.00554273j 0.0161045-0.0220509j 0.019632+0.00706664j -0.00142395-0.0128391j -0.00102442-0.0122009j -0.0046045+0.00475206j -0.00364681+0.00143975j 0.00109789+0.000265821j 0.00343915+0.00496684j 0.00772378+0.000632131j -0.00258686+0.000260937j 0.00912513-8.23565e-05j 0.0126227-0.000287016j 0.00259774-0.00434066j -0.00239899+0.00141975j -0.00247243-0.00215159j 0.00486247+0.000768947j -0.00861863-0.0073143j -0.00015575-0.00955455j 0.00595747-0.0108119j 0.00141861-0.00162568j -0.00431863-0.00419193j -0.002555+0.00121728j -0.00874874+0.00118938j 0.00727571+0.00190159j 0.00236848-0.0038073j -0.00166348-0.0119543j 0.0132991+0.0116351j -0.00398358-0.014386j 0.00991316-0.00576212j -0.00953191+0.00774562j -0.00256425-0.0102193j -0.00518919+0.0089194j 0.0154263-0.00970798j -0.00308412+0.00467496j -0.00563887-0.00832994j -0.000751421+0.002274j 0.0174518+0.0111397j -0.0168725+0.0156837j -0.00198709+0.00251642j 0.00869792-0.0269238j 0.00130601-0.0030841j -0.0174345+0.00581507j 0.0121883+0.000240694j -0.0094194-0.00193544j -0.00393192-0.013002j 0.0154241-0.00208361j 0.00666472+0.00427967j 0.0010421-0.0154302j 0.00858408-0.011505j -0.0119638+0.000703878j -0.0308991-0.0190501j 0.000230417-0.012832j -0.0132987+0.010197j -0.00908113-0.0080902j 0.000437055+0.00586969j 0.00924644+0.00288139j -0.00132105-0.00421345j 0.0095861-0.0135959j -0.00882059-0.00464701j 0.00267072-0.0014519j 0.00520543+0.0207099j -0.00532863+0.00177846j -0.00140208-0.000165519j -0.00776939+0.00800689j 0.00741689+0.00335495j 0.000929281+0.00150298j 0.0040713-0.000448957j -0.00656438-0.00200549j 0.000317083-0.00607431j -0.000856644+8.33377e-05j -0.00348651+0.00608781j -0.00288058+0.00133553j 0.000656532-0.00136784j -0.00266766+0.000187999j 0.00233051+0.00235183j -0.00492931-0.00451188j 0.00831682-0.00084912j -0.00202349+0.00811685j 0.00371366-0.000153416j 0.0184537+0.00752363j 0.00109496-0.0132696j 0.00538045-0.00477419j 0.014994-0.0207215j -0.00516323+0.00497625j 0.0100507-0.01536j 0.00654696-0.000953659j -0.00389426-0.00305328j 0.00976761-0.0051975j -0.00491013-0.00360687j -0.0100293-0.0118424j -0.00746879+0.0213682j -0.00568796-0.00451512j -0.0212616-0.0027832j -0.023017-0.0247807j 0.00737023+0.00900099j -0.0105252-0.00724762j -0.0169429-0.00701592j 0.0194347-0.00638296j -0.0146501+0.0132119j 0.008044+0.00100885j -0.00307874-0.00905399j -0.0076622+0.0190697j -0.00157073+0.0137733j 0.0114822-0.0163835j 0.0117538+0.00877956j 0.00753436+0.00463526j -0.00286042-0.00102104j -0.00453247-0.00414871j -0.00150168-0.0056123j -0.00634517-0.00249343j -0.000496292-0.000499163j 0.00102056+0.000279832j -0.00136567+0.000373568j -0.000476142+0.00118515j 0.000628733+0.000127591j -0.000914549+0.00121622j 0.00232291+0.00075213j 0.00193577-0.00352545j 0.00535967-0.00262999j 0.0017466-0.00172742j -0.00259855+0.000940744j 0.000712952+0.00101289j -0.000611698+7.34061e-05j 0.00131084+0.00288428j -0.000754123-0.00182637j -0.00213846+3.09822e-05j 0.00360113-0.000919126j -0.0032733-0.000751174j 0.00208325+0.000967448j -0.00107424+0.00105328j -0.000445687+0.000454817j -0.00167599+0.000298971j 0.000203586+0.00146692j 
