-0.361738-1.09478j -1.78338+0.938039j 0.740059+1.4951j 1.45589+1.15133j -0.215416+0.115655j -1.49207+0.668351j -0.425933+1.64265j 0.235123-1.1153j 0.5602+1.26726j 1.95442-0.282135j -0.2765-1.04948j 1.22293-1.32018j 2.61974+1.572j 1.17256-2.57931j 0.115596-2.41991j 0.932191+0.476398j 2.58102+0.766266j -0.951489+0.612181j -2.20776+1.07761j -0.785959+0.986262j -0.226886+2.53791j -0.0867749-0.193281j -2.30491-1.4592j -2.30931-0.0425378j -0.273137+2.70132j 1.47028-0.0422507j 1.87154+0.845147j -0.78311+0.258048j -0.64718+3.4519j 1.68911+1.24394j 3.00775+0.130467j 0.978228-1.76064j -2.36805+0.908149j -0.128959+1.35266j 0.489564-1.68173j -0.633071-1.51819j -0.197652+2.33983j -0.332783-0.363306j 1.78777+0.860621j -1.49195-0.852773j 0.302+0.120652j -1.24812-1.6151j -1.13574+0.503881j 1.33117+0.5104j -1.98596+0.17023j 2.52098-0.62573j -0.00616814+0.0369334j -0.969332+0.923741j 0.51248-1.99997j -0.532836+1.29923j -0.118085-0.00750614j 0.196657-0.0140418j -0.366213-0.759826j -0.924593+2.00397j 0.260501+0.387616j -1.66343-2.00322j 0.685038+2.17169j 0.1202+0.373614j -2.5882-0.376661j -0.504409-0.0594759j -0.292174-0.518683j -1.56243-0.351197j 1.02501-0.322036j -1.0702+1.90356j 1.94554-0.475293j 0.0294086+2.58426j -0.188214-2.04972j -2.51972-0.233361j -1.09191+0.0562077j -0.356065+1.36759j 0.0282515-1.97468j -2.0869-1.18126j 1.40759-0.913684j -2.44106+0.0763403j -1.09549+3.73597j 0.198958-1.22184j 2.10351+1.75938j -1.73043-0.464181j -0.603269-1.51182j -0.438555-1.66654j 0.0194878+0.946943j 2.31716-0.710341j -2.56148+0.383836j -0.870057+0.432749j -2.26426-0.0831229j 0.127395-0.880976j -0.263674+1.61173j 0.65806-0.844304j -1.24997+0.543512j -0.384716+2.58573j 0.0561477-0.333605j 0.374143+0.316425j -0.540119-1.00976j 0.346225+1.15072j -0.356098+1.18521j -1.73869+1.32035j -0.389931-0.207283j 0.0261019-0.328064j 0.000287147-0.391881j -0.255141+0.774666j -1.25991-0.334184j 2.15308+2.73766j -0.0669547-0.731712j -1.0935-1.28231j -0.12913-0.382467j -0.640288-0.56683j -0.29435+0.0595509j 0.511104+0.494111j -0.237328-0.763581j 1.98341-0.844652j 0.449548+0.313355j 2.38587-1.35314j 0.196801-0.252836j 0.784406-0.0124771j 0.6545-0.305171j -0.925613-0.433892j 1.33318+0.0132236j 1.79181+0.583515j 0.20041-0.782265j -0.0161391+0.428586j 0.209356-0.345282j -0.475305-0.0901826j 0.65978-0.352275j 0.194581+0.3398j -0.625915+1.02896j -1.03802+0.462481j 1.22389-3.24839j 0.0432518-0.136731j -0.14132+0.436223j -0.00174046+1.03738j 0.0563321-0.202537j -0.0191959+0.12226j 0.371-0.901146j -0.676297-0.351057j -2.71156-1.82641j 0.00387116-0.461802j -0.429292+1.24643j -0.607132-1.42791j -0.773092-1.4715j -0.423504-0.272928j 1.42171+0.762838j 0.853375-0.350961j -1.08+0.806413j 2.80043-0.255825j -0.26851+0.31108j -0.663869+0.140378j 1.76411-0.504744j -0.957136-1.61053j -1.31514+2.60194j -0.527303+1.5131j 0.888257+0.634501j -1.87027-2.58015j -1.37394-0.408271j 1.0186+0.964673j 2.15467-2.26045j -0.246305-0.413009j -1.22536-0.695461j 
1.19434-2.12973j -2.59334-1.16625j -0.800706-0.136576j 1.03332+1.85233j 1.10519+0.272919j 1.26973+0.0924495j -0.559512+2.21028j -0.707102-0.46195j 1.14073-1.06588j 2.05258-2.14163j -1.93989-1.68228j 2.10934+0.0994983j 0.208694+2.55091j 0.812684+0.507438j 0.983006-1.61918j -0.82957-0.8538j -0.316497-0.143857j 0.639465-0.31762j -2.13926+0.471371j 0.601908+0.0446787j 0.702072-0.412064j 0.060834+1.17079j -1.60291-0.666082j -0.0604672+0.968707j 0.960127+1.96548j 1.43791-0.952322j -0.493365+0.658135j -2.29616+0.286071j -1.26054-0.565522j 0.614381+3.01184j -0.573736+0.127192j 1.45712+0.334296j -0.109636-1.0619j 0.812028-0.091364j 0.647355-2.03227j 1.41106+0.265806j 0.465942-0.127994j 0.19141+0.433374j -0.314164+0.580273j 0.0646044+1.0768j -0.219755+0.263404j 1.29135-1.22407j 0.129874-1.20424j -0.0369051-0.0778719j -2.0321+1.53629j -0.0344515-0.0145613j -0.437952-0.515866j 0.322893-0.238238j 0.240063+0.281025j 0.622526-0.115529j 0.381783+0.471675j 1.9261+0.99011j 0.690027+0.25425j -1.41938+0.205351j 1.83035+0.811012j -0.902766+0.30417j 0.17371+0.226973j 0.586347+0.0436813j 0.132983+0.167569j 0.301475+0.0849811j -1.06108+0.994043j -1.48424-1.72372j -0.37955+0.79451j 0.758908+0.77968j 1.04994-0.74044j 0.422171-0.491824j -0.325558-2.85916j 0.338356+0.881968j -2.35257+0.680133j 0.558673-1.4803j -0.519922+0.747964j -0.897011-1.66114j 2.73767-0.314586j 2.35884-0.213824j -0.991731+1.09862j -0.76786-0.289858j 1.3215+2.79059j 0.106386-0.596167j -0.115884+1.54312j 2.09274-0.270463j 0.10377-0.46179j 0.351077+0.84596j 0.0101645+0.678994j 0.0837195-0.679339j -0.6096+0.362121j 0.832338-0.0959877j -1.35853-0.0762862j 0.146774+0.490098j 1.50682+1.04376j 0.584921+2.42855j 0.308247-0.293028j -1.07827+0.211049j 0.843697+0.455016j -0.167041-0.419618j 0.382531+0.564075j -1.88094-1.00749j 0.437621-0.247292j -0.813453-0.443122j -0.848804+0.208549j 0.73366-0.307867j 0.823416-1.18924j -0.13204+0.304511j -0.379404+1.19796j -0.308087+0.542836j -0.169004+0.598321j -0.060821-0.240584j -0.126436-0.258323j -0.949286+0.699153j -0.89131+0.785941j 0.639086-2.54707j -0.176173-0.0480814j 0.212257-0.516493j 0.0936078+0.809863j -0.106876-0.671246j 0.0581531+0.917961j 0.132113+0.541307j 0.0537176-0.126966j 1.09642+2.17522j 0.814451+0.350029j 0.0574596-0.106607j 0.640082-0.10471j 0.604586+0.621589j -0.14562-0.100803j -0.800511-0.60731j -0.274449-0.528057j 0.989782+1.11658j 0.818439-0.389505j 0.0967178+0.00219791j 0.586641-0.145909j -0.865702-0.168319j 1.1408-0.769617j -0.588339-0.367693j -0.730679+0.214221j 0.242564+0.648161j -1.54605+1.52171j 0.342478-0.724452j 0.514616-0.0602236j 0.603739-2.08552j -1.31101-0.138346j 0.335457-0.0863928j -0.539081-0.113821j -0.536523+0.962127j -1.10781-0.699116j 0.89348+0.159449j 0.569466-0.787744j -0.234105-0.00574206j 0.260679-1.03281j -1.89177+0.743191j -0.320122+1.86125j 0.539239-1.73055j -0.698275-0.450443j -1.00923-0.325108j -2.39235-0.423267j 0.150265+0.541609j -1.72311-0.378121j 1.20895-1.6941j 1.14626+1.40255j 
-0.726233+1.50675j 0.572163-0.147867j -1.1525+2.39466j -1.52577-1.10581j -1.32767-0.919288j -1.48378-1.08707j 0.0812059-0.801575j 0.679964+0.79914j 0.225207+1.4115j 1.18212+1.58644j 2.25482-1.29112j -0.693078+0.741718j -0.315321-0.0596054j 0.943339-1.51999j 0.796616+1.09195j 1.31596+0.987154j 0.78262+0.677425j -0.364665+0.270677j 0.317596-0.818948j -0.685176-0.462189j 0.370429+0.729982j 0.163189-0.063887j 0.102611-0.511915j -0.610196+0.791326j 0.0108556+1.42258j 1.51339+0.213607j -0.791247+0.845415j 1.69101+0.322793j -0.182617+0.245622j -0.328797-0.838672j 1.01227-1.47305j 2.30565-0.234498j -1.22816-0.850653j 1.88301+0.606519j -0.586267+2.70181j -0.913897-2.94812j 0.295262-0.679411j -0.340233-0.174105j -0.328407+1.43444j 0.0139173+0.283511j 0.518624-0.128933j -0.361245-1.18068j -1.03691+0.267339j 0.918558-0.125764j 2.06362-0.902925j -0.537731-0.186925j -0.0703565-0.690129j -0.751615-1.5505j -0.131746-1.09908j 0.0687513-0.0210886j 0.70714+0.360566j 0.265032-0.204931j -0.707372-0.0906617j 0.453961+0.927082j -0.204951-0.0072092j 1.89618-0.918486j -0.450665-0.597232j 0.103105+0.0949763j -1.1548+1.27878j 0.518008-0.163192j 0.225063-0.176371j 0.407659+0.881227j -0.124823-0.381316j -1.52295+0.257463j -0.513151+0.776278j 1.62219+1.21152j 0.689746+1.42478j -2.81656+0.601803j 1.29299-1.16346j -1.22675-0.908421j -0.282889-2.58622j 0.137917+0.577989j -1.02187+0.582787j -0.584939+0.201709j -0.218814-0.110687j -1.93408+0.290082j -0.62688+0.0408517j -0.869313-1.50125j -0.26678+1.19102j -1.16694-1.47994j -0.938635+1.05744j 1.93761-0.852106j 1.15708-0.615197j 0.195936-1.50334j 0.57282-0.0514034j -0.677583-0.408475j 0.00793501+1.51736j 0.54223+0.0493041j 0.564834-0.142503j -1.73378-1.17482j 0.300151-0.237492j 0.623042+0.345623j -0.414296-1.09927j -0.0243165+0.130323j 0.709687+0.887542j 0.142247+0.951851j 0.102669-0.583792j 0.662222+0.756403j -1.14397+0.521385j -0.0795105+0.427747j -1.01407+0.41968j -0.881046+0.121307j 0.968085-0.324168j -0.0746548+0.513292j 0.277825-0.662895j -0.0362156-0.640033j -0.0668578-0.108075j 0.570792+0.769984j -0.510553+0.626288j 0.28875+1.61799j -0.166349-0.564474j 0.227888-0.235138j -0.170539+0.204532j 0.0772663-0.669818j 0.699121+0.0382023j 0.0859106-0.837395j 0.578569+0.461169j -0.16387-0.823684j -0.623558-0.323647j 0.202137-0.529447j -0.446306-0.717913j -0.661171-0.11184j 0.429081+0.304174j -1.00825+0.241595j -0.162033+0.624179j 0.289345+0.0659191j 0.396605+0.133351j -0.641092-0.413956j 0.512363-0.544016j -0.0664473+0.385861j -0.882176+0.93003j -0.764053-0.110277j 0.999125-0.792773j 0.138512-0.538317j -0.138803-0.346136j 0.200447+0.793755j -0.106856+0.334578j 0.170636+0.650445j 0.528974-0.190607j -0.489171+0.374926j 0.217706-0.211283j 0.591037+0.493993j 0.329198+0.552146j 0.407767+0.699199j -0.27769-0.0923007j 1.19796+0.359495j 0.379818-0.499495j -0.121792-0.978253j -0.687074-0.998852j 1.02746+1.20774j -0.0511682-0.156662j -0.646184+0.208806j 0.842614-1.48708j 1.60484-0.421696j 0.37228-2.32386j -0.163491+0.0507766j -2.04947-0.175472j 
-0.594993-0.461674j -1.18654+0.0474284j -0.442199+2.51703j -0.657476-0.790328j -1.90901-0.169792j -2.28323-0.267043j 1.57605-0.380287j 0.852208+0.00733327j 0.029804+2.66038j 0.99085+0.124171j 0.86775-0.205762j -0.747317-1.60229j 1.09755-0.327735j 1.56255+0.20707j -1.29945+0.89813j -0.242612+1.05783j -0.360553+0.73071j 0.133403+0.494926j 1.48107+0.0979328j 0.366463-0.397866j -0.136706+0.989554j -0.794935-0.705214j 1.10477+0.859994j -1.64294-0.202801j -1.24413-0.713392j -1.10156+1.80235j 0.901457-2.21914j -1.63798+0.101872j 1.66498+0.0554798j 0.603004+1.90324j -0.597642+0.81244j 1.32706-0.841064j 1.56906+1.39651j -2.12062-1.18914j 0.415637-0.360232j -1.13181+0.233469j -0.542857-0.512898j 0.428767-0.225493j 0.46478+1.03688j 0.995895-0.748991j -0.494779-0.629271j -0.0543688+1.39611j 0.0873438+1.5219j -1.18843-0.776538j 0.593745+0.47013j 0.575329+0.434409j -0.93073+0.556483j -0.652357-0.0335648j -0.00515111-0.275637j -0.407309-0.121137j -1.0269-0.558224j 0.977825-0.291123j -1.22008+0.495695j 0.297395-1.49389j -0.507456-1.87862j -0.40156+0.543379j -0.441049+0.990956j 0.116744-0.655517j -0.165904+0.823482j -0.760206-0.100276j 0.545474+0.613239j 0.0798158-1.21871j 1.87305-1.02292j 1.41236-1.78781j 1.20474+0.764024j 0.727094+0.752084j 1.35017-1.90461j 1.82565-0.371304j -1.37788-0.604125j 2.50964+0.115131j 0.697927+2.19893j -1.10961-0.400301j 0.209563-0.750967j 1.37588+0.959709j -0.113364+0.680235j 0.463398+0.267732j 1.60982+0.583575j 1.28423-1.27974j 0.748921-0.121384j -0.237519+1.47614j -0.654137+1.72508j 0.493159+0.294817j 0.0141284+0.0446538j 0.679172+1.30006j 0.925201+1.46099j -1.12654-1.02578j 0.211298-0.275366j 0.826217+0.193553j -0.531142-0.717654j -0.850955+0.742842j -0.244351+0.240305j 0.390479-0.176109j -0.770501-1.15009j -1.3181+0.186844j 0.311815-0.106076j 0.464357-0.192904j 0.367004+0.207702j -0.203678+0.146655j 0.0284387+0.346278j -0.78869-0.341644j 0.061226+0.717759j -0.0443978-1.44968j 0.443496-0.270687j -0.292555-1.74505j 0.62423+0.221283j 0.407609+0.130123j 0.949577+0.158599j 0.957942-0.100156j 0.47274+0.947351j 0.201104+0.0331862j -0.027651-0.163583j 0.478708-0.404088j 0.399031-0.326605j 0.0631312+0.0792963j 0.0796218-0.547509j -0.103229-0.313517j 0.0830448+0.459667j 0.414637-0.298517j -0.564501+0.70148j -0.620531-0.518162j -0.782057+0.122317j -0.580507+0.0687454j -0.706463+0.260133j 0.923917-0.463875j -0.14541+1.44506j 0.129742-0.80923j -0.0328087+0.945488j 0.315158-0.135787j 0.441877+0.238455j 0.725369-0.0895218j -0.19764-0.557891j -0.380331+0.666452j 0.627442-0.5187j -0.415352-0.274168j 0.442024+0.222394j 0.395186+0.142453j 0.359264+0.36671j -0.859109-0.441654j 0.852619-0.365872j -0.325347+0.476967j 1.17492-0.889844j -0.364206-0.113761j 1.08826+0.276507j 0.0670723+1.22777j -0.241635+1.01082j -0.589852+0.982598j 0.665954-0.245206j -0.0759317+1.9157j -0.953391+0.213423j 1.05017+0.88776j -0.538783-0.232862j -1.06204-0.289546j 0.406479-1.11695j -0.20524+0.405786j -0.253921+0.798376j 1.23488-0.777704j 1.82488+0.174212j 
2.27099-0.728702j -0.991789-1.4691j 1.02929+0.553188j 0.146623+1.48181j -0.822436+0.169178j -1.01369+0.0556487j -0.00396958+1.70258j 0.859175-0.401968j -0.980711-0.176222j 1.36519-1.39304j -2.34281-1.17193j 0.960331+0.661455j -0.256561+1.55647j 1.17085-1.32574j 1.05674+0.570105j 2.05669+0.991102j 0.657872+0.925909j -1.05072+0.986315j 0.539528-0.235366j -1.25521-0.584686j 0.158778+1.26275j 0.856174-0.990675j -0.636866+0.105298j -1.54127+0.126656j 0.464069+1.82617j 1.20087-0.409653j 0.556706-0.234462j -1.41233-1.65285j -0.535809+1.04739j -1.51345+1.25475j 2.70663+0.785115j -0.427789+1.26481j 0.999208-0.907344j -0.215558+2.85397j 0.51779-0.800032j 0.610748-0.313445j -0.718761+1.12186j -0.594718+0.148486j -0.991853-0.268452j -1.12925+0.445287j 0.641565-0.370063j 1.53372+0.628639j -1.1378+0.365898j -0.00985429+1.52066j -0.74599+0.545227j 0.331029-1.15612j 0.11539-0.119326j 0.353055-0.696662j 0.885488-0.0129239j 0.975687+0.535602j 0.159701-0.701992j 0.0431392+1.02483j -0.83941-1.45983j -1.22155-0.553916j 1.28534-0.85711j -0.293759+0.238364j 1.67189-0.644069j 0.0559816-0.273336j -1.66947-0.278814j -0.0760475-0.241114j -0.73229+0.86171j -0.343573-0.941301j 1.52937+1.40571j 1.35384+0.672501j -0.917436-1.66519j -0.703397+2.45717j -1.05525-0.934181j -1.22241+0.0641303j -1.34695+1.07545j 0.763089+0.606656j 0.0208762-0.506772j 0.69828-0.337113j 2.02471+0.412918j -1.17932+0.898838j -1.35465-0.586682j 0.119772-2.05925j 0.370658+1.31525j -0.338743-1.66599j -1.19333-0.494103j 0.657988+0.235895j 1.31627-0.257265j 0.977521-0.0426207j 0.237876-1.06679j 1.36257-0.796367j -0.418118-0.903326j 0.0976218+0.69679j 0.00808261+0.414927j 1.05057+0.72123j -0.323309+0.44112j -0.0858037+1.21699j -0.644857-0.918608j -0.2098-0.346274j 0.370242-0.269561j 0.512339+0.335694j -0.110242+0.769788j 0.163301-0.428083j -0.433136+0.13962j -0.640316-0.827948j -1.03633+0.277504j -1.29641+0.444525j 0.0437165+0.149641j -0.807351+0.505928j 0.496832+0.279572j -0.019428+0.0642256j -0.401776-0.647412j -0.0699559-0.393238j 0.140798-0.282092j -0.0640823+0.411576j -0.13544-0.0615476j -0.392277-1.00904j 0.335227-1.5941j 0.659934+0.180745j 0.472736-0.451277j -0.511315-0.335758j -0.430117-0.307249j -0.25144+0.513934j 0.839337+1.36514j 0.0172706+0.894755j -0.219646-0.440816j 0.0886367+0.0588752j -0.115975-0.194128j 0.432009-0.3302j 0.7641-0.331694j -0.670206-0.302278j -0.1564+0.0255576j 0.672395-0.327688j -0.0357757-0.310319j -1.01703-0.499336j 1.1717-0.0962717j 0.621936+0.0147952j 0.291812-1.09818j -0.302636+0.440536j -0.460324+0.418334j -0.0777886+0.272564j -0.115931+0.428595j -0.753227-0.0487939j -0.483312+1.25634j 0.6144-1.57391j 0.131052+0.629051j -0.670541+1.13163j 0.0953362+0.223966j 0.158809+0.766223j -0.637806+1.04476j -0.469326-1.3992j -0.156923-0.480412j -1.13186+0.445707j 0.641765-0.0762738j -1.1907+0.74895j -0.571958+1.04673j -0.322036+0.454115j -0.757599-0.031556j -1.98815-0.871542j -1.58049+0.545699j -0.0504647-1.21607j 0.35184-0.558441j -1.43105-0.388095j 0.0641025-0.810557j 
-1.67209-1.44886j -1.42683+1.49326j 0.5521+0.784418j 0.338146-0.772698j -0.803158+0.979822j -1.07943+1.17359j 1.96479-1.143j -0.0208834-0.704735j 0.998979+2.24586j -0.666825-0.80338j 0.276854+1.49272j 1.81832-1.0264j 1.04573+1.89761j 1.01557+0.057925j -0.346281-0.67966j 0.824046+0.494798j -0.16108+0.429381j -1.39522+1.27106j 0.691935+1.18879j -0.640648-0.17791j -0.531522+1.19901j 1.44041-1.57101j -1.22858+1.32592j -1.36856-1.33315j 0.970913+0.365564j -0.728486-1.09041j 0.853421+2.41556j 1.28052+1.15483j -2.46768+1.1223j 1.56019-0.888697j -0.242101+1.73904j -0.237865-1.04683j -1.06225+0.338156j -0.170948+0.464122j -0.193134+0.0179197j 0.693867+0.38143j -0.992361-0.427349j -1.20824-0.00441073j 0.320701-0.148737j -2.05686-0.43949j 0.139164+0.400331j -1.38123+0.241512j 0.286074-0.449724j -0.539464+0.632606j 0.0903858-0.195492j 0.398576+0.0277518j 1.25774-0.887021j -0.250757+0.674462j -0.283984+0.57989j -0.444027+2.35062j 0.19219+0.524813j -2.4963-0.259441j 0.29482-0.148988j 0.911248+0.578205j 0.298233+0.417239j -0.327528-0.106705j 1.36935+1.38958j -0.417219+0.787487j -0.00639324-0.585686j 0.0754369-0.284485j -0.274916-2.98335j 0.76507+2.46718j -0.54559+0.594333j -0.0711699+1.36029j 2.21144-0.959166j -0.923955-0.172459j -0.993045+0.628323j -0.586516+0.309195j 1.25056-0.00906985j -1.95013+1.43306j -0.607461-0.728145j 0.298256-1.37861j -0.767142-1.88967j -1.26881-1.28565j -2.02067-0.156289j 0.843412+0.300257j 1.57091-1.12453j 0.784845-0.0338597j 0.193321-0.516281j 0.0456278-0.304429j -0.151588+0.973618j 0.407808+0.309049j -0.559085+0.106582j -0.69239-0.275338j -0.057032-0.924539j -0.00854449-0.116004j 0.685753-0.152886j 0.745391+1.51674j -0.12705-0.0716747j 0.4072-0.379314j 0.82492+0.19622j -0.477964+0.242406j -0.797729+0.154408j 0.535064+0.925614j 0.29116-0.0899133j -0.229189+0.124396j -0.420529+0.469204j 0.386553+0.661674j -1.04034+0.0255703j -0.668755+0.087838j 0.305481-0.118338j 0.193858+0.0967949j -1.12419+0.240828j 0.684323-1.20549j -0.0684166+0.0477514j -0.196348-0.113283j -0.319546-0.391914j 0.368706-0.534796j 0.639895-0.0130768j 0.217072+0.48871j 0.674041-1.06568j -0.397645-0.874108j -0.726151-0.134914j 0.577647-0.327258j 8.00713e-05+0.163535j 0.374086-0.238349j 0.51072+0.90525j 0.348443-0.764144j 0.583379+0.398347j -0.510107+0.524502j 0.0522103+0.491969j -0.432375+0.495217j 0.230996-0.697075j 1.31242-0.126207j -0.107044-0.173929j -0.649156-0.14387j -0.98347+0.20505j -0.408877-0.11663j 1.12583+0.536132j 0.103936+0.0970893j 0.169772+0.694533j 0.616397+0.206687j 0.339212-0.466499j 0.00341508+0.212547j -0.229342-0.761973j 0.0111469-1.06336j -0.135722+0.858566j -1.69895+0.740196j 0.17062-0.869027j -0.3075+0.269695j 0.391411+0.366632j -1.22595-0.231487j 1.80406+1.3421j -0.0957895+0.300602j 1.02861+0.593459j -0.942376-0.978925j 0.964961-0.451492j 0.00694517-0.970846j 0.149517+1.47972j -0.328839+0.370443j 0.196238-2.09808j 1.30801-0.171638j -0.510378+1.03581j 0.972973-0.321973j 0.264117+0.270698j -0.375669+0.483589j -0.594963+0.314499j 
-0.137992-0.704963j 0.453618+0.632396j 0.343102-1.80043j 0.543478+0.954174j 0.544629-0.0419571j -0.507925-1.10503j 0.264732-1.07089j 0.437053-0.671553j -2.13536-0.347083j -1.4263+0.955575j 0.95935+1.79062j -0.24758-0.783497j -0.267255-0.576132j -0.0529003+1.78983j -0.851907-1.03359j -0.624722+0.250221j 0.849519+0.972097j -0.918103+0.364218j 0.402948-0.817679j 0.356484+1.73117j -2.25124+0.648514j -0.818006-0.671929j 0.50823-0.123833j -1.06747-1.39008j -1.97132+0.525307j 0.136462+2.37328j 0.186903-0.709303j -0.356696-0.0200123j 0.0136978-0.536903j 0.279606-0.017635j -0.663443+1.44688j -1.00785-0.0238412j 0.469244+1.09717j -0.965696-0.272932j 0.388284-0.729747j -0.0562254+0.286413j 0.421583+1.01394j -0.15167+0.128756j -0.143762+0.420402j -0.827893+0.344996j 0.220732-0.0802533j 0.506643-0.302837j -0.335904-0.0725325j -0.472515-1.2748j 0.314659+0.132063j 1.63711+0.0438005j -0.656731-0.108637j -0.108059+1.20798j 0.634258+0.894389j -0.356801+0.482399j -0.416855-0.670804j 0.575003+0.420728j 0.408349-0.194025j -0.0310308-0.383803j -0.407106-0.536276j -0.442357+0.170059j 0.632717+0.761775j 0.485857+0.0341357j -0.0625665-0.694736j -0.599834-0.267385j -0.11502+0.241092j -0.193263-0.192231j 0.140513-0.298773j -0.0154191-0.0918637j 0.205037-0.768382j -0.406046+0.97743j -0.709599-0.588334j -0.893096-1.0208j -0.476808+0.566139j 0.447312-0.336671j 1.41362-0.594083j 0.219958+0.20781j -0.0255588-0.686832j -0.0940886-0.47781j -0.350179-0.162785j 1.04939-0.280361j -0.446275-1.15942j -0.261774-0.517996j -0.0500412-0.802403j -0.010466+0.416245j 1.10599-2.42067j -0.404232+0.870753j -0.0300659-0.0196316j 0.284999-0.124155j -0.0964141+0.251016j 1.01139+0.289923j -0.667758-0.480153j -0.0939727-0.101692j 0.277901+0.451643j 0.935401+0.655558j 0.149098+0.273939j -0.14059+0.304318j -0.228372-1.07386j -0.316335+0.136685j 0.504041-0.606186j -0.283076+0.401716j 0.259426+0.0381179j -0.398246-1.15592j -0.15106+0.224113j -0.284097-0.511249j -1.32421-0.21887j 0.175923-0.198062j -0.813356-0.126472j -0.0687626+0.397774j -0.00854633-1.00243j -0.268736+0.254068j 0.0534757-0.300002j -0.522546-2.16892j 0.0910421+0.195755j -1.4058+0.802344j -0.843647+0.0723934j 2.62267+0.858808j 0.144237+0.228139j -0.380922-0.0235786j -1.64537-1.00646j -0.448716+0.449483j -0.0970195+0.453108j 0.416361+0.0689929j 0.727413-1.39666j -0.561147+0.949865j 0.336064-0.950633j 0.689613+0.407732j 0.221685+0.137232j 0.25089+0.559646j 0.591395-0.0574381j -0.184249-0.0808955j -0.541389-0.0446406j -0.563223+0.101331j -0.420196-0.198719j 0.44776-0.0791066j -0.659695-1.64265j 0.0894536+0.0686237j -0.789514+0.549297j -1.54383+0.149822j 0.901566-1.16215j -1.31054+0.198094j -0.303249-0.757003j -0.216495-0.290886j -0.0832622+0.000218734j -0.253536+0.0276524j 0.175522+0.877464j 0.504281+0.464812j -0.128662-0.223515j -0.482844-0.574328j -0.389686+0.573697j -0.23537+0.820518j -0.231781+0.485071j 0.42421-0.449159j 0.728221+0.182982j -0.962195+0.951107j 0.392195+0.248998j -0.316358-0.297748j 0.900756+0.686559j -0.556912+1.8947j 2.05145-1.42718j 1.10645+1.78948j -2.29708-0.912007j 
