1.61504+0.292203j 0.505528-2.74414j 1.00042+0.706676j 2.62155+0.232791j -0.239712+1.59753j 1.19207+0.329693j 0.385224-2.09871j -1.37731-0.479087j -1.9501+0.309706j 0.512211-0.95436j -0.803711-1.74677j 0.960693-0.549766j -1.01372-0.317829j -0.644167-1.85407j 0.130795-1.35897j -2.78879+1.77138j -0.837148+0.110058j 1.66431+2.0533j 0.550233-1.06794j 0.118002+0.0351049j 2.5768+1.4381j -0.196732+0.323774j 0.362617+0.528502j 1.89731-1.65357j 1.05331-0.117021j -0.37054+0.206245j 0.0238775-2.79053j 0.326168+0.163545j 0.0911858+1.1554j -1.34967-1.41568j 0.954031+0.669026j 2.4332-1.37763j -0.148509+0.740787j 1.03777+1.15268j 0.018541+1.36821j 0.982135-0.396572j 2.17647-0.608741j 0.0985902-0.0258396j 1.27254+1.72695j 1.01957+1.63847j -0.131362-0.121594j -1.67027+1.93398j -1.29542-0.786594j 0.46206-0.0808044j -0.587412+1.73699j 0.140057-1.18571j 0.790029-0.65475j 1.03096+0.823978j 1.66584+0.751512j -0.352595-0.00541968j 1.50127+0.639992j -0.349482-1.46574j 0.0829139-0.294925j 0.711842+0.567564j 0.715882-0.376957j 2.01011-0.60148j -0.0347441-0.918333j 0.950797-0.300255j 0.678024-0.809272j 0.0935428+0.488563j -0.255972+1.63773j 0.0200822+0.284592j 0.0642851-1.34025j -0.89803+1.3438j -0.219333-0.701173j -0.344407-0.844488j -0.339941-1.1203j 1.11886+0.187879j -1.4697-0.961525j 0.443661-0.157507j -1.39311-0.0593184j 1.05935-0.648765j 1.70142-0.00366266j -0.326934+1.15576j -0.260331+1.65313j 0.318177+1.03194j 1.18283+0.613571j -0.845429-0.103603j -0.470167+0.758053j -0.83794-0.154784j 0.056717-0.345548j -1.118+0.253428j -0.318154-1.53186j -0.930357-0.354945j -0.785359+0.239294j 0.539709+2.13496j 0.605152+1.17612j -1.42451+0.704201j 0.310733-1.22579j 0.167126+1.12479j 0.835201-0.703455j -0.172455-0.40333j -2.0029+0.552676j 1.68061-1.37405j -1.01193-0.385783j -0.0755206-0.254447j 1.34502+0.990146j 0.943711+0.0461361j 0.289309-0.531481j -1.53602+1.21132j 0.188044+0.501537j -0.874516+0.584909j -0.423155-0.299595j -0.058093+0.147173j 0.744403-0.322918j 1.07684+0.152154j 0.38148+0.955605j -1.08493-0.996761j -0.35866-0.490528j 0.803686-0.401426j 0.769367+2.1987j -0.00992779-1.15257j 0.0561319+0.100466j -0.26114+0.435025j 0.692264-1.34915j 1.57779+0.866455j 0.190893-0.0393074j -0.126014+0.0683823j -1.4639-0.607502j -0.467222+0.0548873j -0.562867-0.657064j 0.186559+0.500772j 1.2018+0.543655j -0.436935+0.0212404j 0.241572+0.0201204j -0.279835+0.213029j -0.208421+0.182463j 0.979569-0.00660657j 0.316188+0.925948j 1.10819+1.12634j 0.14773-0.00277936j -1.15191+1.16307j 0.574368-0.405932j -1.14056+0.900962j 0.660173-0.301273j 1.48198-0.80114j 1.48276+0.00181811j -0.49604+0.113611j 0.203244-1.4793j -0.229131-1.1931j -0.142555+0.425376j -0.0752355+0.168304j 0.562335+0.854159j 0.584041+0.0508505j -0.412868+0.469308j -0.412211+0.248869j 0.353+0.283453j -0.115104-0.416112j 0.278938+1.89881j -0.401165+0.580827j 0.04354+0.358603j -0.330941+1.13861j -1.12769+0.0288762j -0.0439611+0.365148j -1.05065-1.10203j -0.949883+0.321026j -0.204075+0.133202j -1.16506-1.13529j -0.811302-0.146173j -0.499086-1.61886j 1.02755+0.0763949j -0.397403+0.365908j -0.248169-0.316982j 0.704107+0.578103j -0.411594+0.971084j -0.795784+0.939559j -1.21077-0.424807j 0.225514+0.503892j 0.725922-1.32224j 1.08964-0.914452j -0.854088-0.511026j -0.525211-0.749423j 0.863298-0.844544j 0.566046-0.905085j -0.539474+1.81005j 0.998117+0.147122j -0.878274+0.55769j 0.278104+1.34791j 1.71954-0.262945j 0.514283+0.0442456j 0.0299064+0.625455j 1.67297-0.193292j -1.89727-0.88628j -0.420345+0.798227j -0.0605391+0.274975j -0.745582-1.44069j -0.246037+1.46375j -0.896031+0.31741j 0.342316-0.209736j 
-0.299755-1.59752j -2.70825+0.484299j 0.307108-1.16227j -0.677906-2.49838j 1.55292-0.316109j 1.34175+0.000163418j -0.147691-2.37683j -1.70772-0.217672j -2.10781+0.726737j 0.484402-1.19934j -1.12365-1.89958j 1.05919-0.69728j 0.117705-1.92447j 1.04539+0.548116j 3.33471-0.486748j 0.580302-1.36118j -0.606949-2.9375j -0.648505+0.124307j 1.72579+2.49409j 0.594582-0.0983138j -0.964562+0.375798j -0.137186-0.098069j -2.63625+0.653917j 0.223918+0.62716j -1.52998+2.46092j 0.428792-1.16909j 0.99315+0.461335j 0.207533+1.91031j -0.349418-0.114232j 0.431342-0.503474j -2.79782-0.406285j 0.883105+0.934454j -0.0226099-1.48414j -0.453522+0.778736j -1.35065+0.15625j 0.370693-0.513788j 0.485896+2.25476j -0.453646-1.28231j 1.29543+0.0994215j -2.00644+0.345928j 2.01869-1.02594j 0.531297+1.05212j 1.07061-0.353783j -0.349658+1.23495j -0.0435052+1.43181j -0.399318+0.835081j 0.508603+1.80128j -0.21198-1.34023j 1.6406+0.63965j -1.29574-0.448466j -0.624013-0.889294j 0.521116+1.06403j -0.275647+0.0480607j -0.75934-0.473348j 0.543699-0.455396j 1.07611-0.559843j 0.139761+0.448039j -2.32302+0.597931j 0.614817-0.879015j 0.156703-0.445532j -0.198749+1.99135j -0.0951061+0.156956j -0.174898+0.934071j 1.14739-0.890724j 0.0242769+0.588108j 0.131779+0.95011j -0.213575+0.83956j -0.685069-0.105316j -1.7655-1.3429j 0.173954+0.0830079j -1.70077-0.116716j -0.79603+0.656769j -1.24375-0.954768j 0.0627171-0.700861j -0.326653+2.04341j 0.458435-0.724547j -1.01363+0.246992j -0.972982+0.0938638j -0.469781-0.493333j 0.0903359+0.0835446j -1.15159-0.87189j -0.434664-0.697705j -0.490294+0.882113j -0.0202167-0.905784j -0.772637+1.94538j -1.56085+1.48395j 0.324534-0.862679j 1.25834+0.444485j 1.34963+0.170438j 1.68001+0.251728j -0.753836+0.219786j -0.0150495+0.688973j -1.50819-1.61675j -1.70816-0.239934j -1.30607+0.0854458j -0.0281953-0.139146j -0.077885-1.68197j -0.186715+1.22352j 0.606664-0.0990356j -1.83545-0.352927j -0.51245+0.155044j 0.507191+0.595395j 0.593777-0.386073j -0.292701-1.14117j 0.221364-0.759637j -0.848247-0.999712j -0.201069-0.605648j -0.396757+1.19729j 0.266138-0.258242j -1.05851+0.218744j -1.28473+1.8217j -0.32747-0.377032j -0.174084-0.0323186j 0.352087+0.0748648j -1.57929+0.490658j -0.197782-1.5598j -0.351786+0.23193j -0.896804-0.479364j -0.424796-1.46836j 0.123861-0.0915265j -0.362197+0.17887j 0.168406+0.435311j 0.337365+1.75568j -0.254568-0.503607j -0.0965865-0.0838629j 1.00626-0.313765j 0.0065529+0.156392j 0.656164+0.662463j 0.195799-0.0605497j 0.291707-1.61323j 0.764124+0.33296j 1.33286+0.0761682j 0.624493+0.328637j -1.10995-0.516873j 0.206076+0.325551j 1.72112+0.321694j -1.24414-1.3363j 0.332296+0.269231j 0.419219+0.0931283j -0.919069+0.75076j -0.454323+0.220507j -0.0930659-0.102687j 0.34733-0.803017j -0.0111343+0.343237j -0.824429+1.11551j 0.587868-0.0586407j -0.572178+0.708914j -0.342704+0.301863j -1.35323+0.986083j -0.216338+0.887782j 0.325673-0.00856301j 1.32808-0.458035j -0.00471408-0.506904j 0.0374204-0.318079j 0.0403774+0.561884j 0.759986+0.82868j 0.207871+0.929963j 0.163687-2.3841j 0.357551-0.241297j -1.02913+0.977128j -0.280882-0.234677j 0.0971246-0.292352j -0.0521919-0.206338j 0.120983+0.926488j -0.614818-0.0416506j 1.13686-0.329581j -0.623897-0.164185j 1.80883+0.645987j 0.581945+0.368186j -0.599593-1.13927j 1.0306+0.552947j 1.13892+0.0753636j 1.76651-0.0957662j -0.801323+0.405456j -0.686054-0.286029j 0.668922-1.18232j -0.57609+0.215948j 0.567917-0.725666j 0.325748+0.722843j -1.02069-0.893828j -0.0772287+2.41843j -0.130734+0.346302j 0.576281-0.209245j -0.306562+0.647386j 1.79855-0.106041j -0.837577+0.346987j -0.379713-0.820999j 0.690546+1.00955j -0.622023+0.692261j 
-1.97133-0.109508j -0.126124+1.58203j 0.460985+0.33096j -0.334832+1.44008j -1.96095-0.372685j -2.24334-0.239067j -0.222044+2.31411j -0.45103+0.339749j 0.885929-1.22739j 0.709815-0.974254j 1.96967-0.930117j 1.03873+2.04361j 1.65489+0.802218j 0.166325+1.08998j -0.742106+1.78648j 0.979853-0.54667j -0.039704+0.462315j -0.0415417-0.121302j -1.06918+0.786292j 0.1897-0.593956j -1.02205+0.0897764j -0.246477+0.389726j -0.150274+0.611963j 0.104788-0.419122j -1.15558+0.022461j -0.0285483-0.390601j 1.10568+0.746361j 0.196983+0.343532j -0.098476+0.216487j -0.390111-0.442726j -1.02115-0.805863j 0.864845+1.24642j 0.456488-0.684243j -1.09476+1.12772j -0.333414-0.869987j 0.717534-0.230007j -1.01457+0.416884j -1.8499-1.71959j -0.327403-0.0153199j 0.145416-0.481609j 1.50732-2.06668j 0.8734-1.34466j 0.638502+0.445678j 0.138488-0.367009j 0.104283+0.408083j -0.0594411-0.187404j -0.158366+0.0625986j -0.359316-1.19616j 0.411007-0.194817j 0.148849+0.493971j -2.00196+0.950882j 0.142397+0.995626j -0.225967-1.39326j 0.0562757+0.0567908j -0.047229+0.114895j 0.104976-0.351427j -0.549721-0.646331j -0.21693-0.00457349j -0.1391+0.0661048j 0.791284-0.0784968j 0.370052-0.0480992j -0.150592-0.152772j 2.86579+0.612918j 0.188746-0.688521j -0.988068-0.177405j -0.0706258+0.101872j 0.420727+0.0101008j 0.849871-0.138221j 0.000540342+0.311205j 0.710425-1.43537j 0.20704-0.301131j 1.63974+1.8798j -0.959533+0.383413j -0.724281+1.13736j 0.212272-0.648236j -0.51693-0.361274j 0.413794+3.10648j 1.06527-0.199418j -2.32753+0.65639j 0.182703-0.368592j -0.7561-1.34325j 0.649649-0.218846j -0.0540511+0.631726j -0.171847+2.61713j -1.24835+1.24129j 0.146535-0.668469j -0.527578-0.963747j 0.484773+0.155652j -3.33902-0.0274305j 0.298864+0.719961j -0.514034+0.551555j -0.173205-0.303983j 0.418543+0.425204j -1.21011+0.981239j -0.955235+0.499295j -0.721411+0.261239j 0.0786854+0.0223564j 0.93871-1.13937j 0.147637+0.903984j 0.744587-0.0859045j 0.274663+0.0732467j -0.134558+0.659473j 0.602304+0.293954j 1.90346+1.16171j 0.210386+0.104713j -0.944348-0.0734318j -1.05871+0.975504j -0.409634+1.16285j -0.330355+0.275959j 0.00387585-0.0281246j 0.301972-0.170511j 0.476134-0.554718j 0.053933+0.375452j -0.0639654-0.557995j -0.696912-0.0461654j -1.64892-0.062902j 0.91486-0.0203673j 0.496811+0.708505j -0.312857+0.161652j -0.3077+0.81219j -0.0861086-0.0898319j -0.330159+0.092418j -0.812079-0.984566j -0.0665239+0.382493j 0.263777+0.909102j -0.778246-0.179178j 0.18403+0.208573j -0.0558316+0.287908j -0.411846-0.116376j -0.260555+0.226955j 1.26837+2.49861j 0.524065+0.421475j 0.246494-0.0803484j 0.152225+0.0462761j 0.306188+0.627184j -0.0980392-0.20864j 0.0110394+0.0599426j -0.17366-0.153788j 0.477187+0.382377j -0.00825973+0.866389j 0.430401+0.0156234j 0.694445+1.15203j -1.72202-1.02766j 0.15967+0.331021j -0.254189-0.494446j -0.736265+0.119979j 0.736369-1.22698j -0.719087+0.212547j -0.247228-0.611972j 0.413092-0.344989j -0.172372-0.294939j -0.0406951-0.802007j -0.0358485-0.537009j 0.497938-0.100846j 0.349269-0.323896j -1.06029+1.45602j -0.115145+0.267577j -0.00697243-0.141411j 0.881729+0.112992j 0.539676-0.0257193j -0.0645784-0.135175j -0.797653-0.103269j 0.583908-0.387653j 0.228012+0.689024j 0.270096-1.39543j -0.00686217-2.22042j -0.384805+0.18843j -0.746283+0.691675j -1.14731+0.15189j -0.151334+1.05268j 0.0795298+0.0750852j 0.938116-0.425553j 0.201849+0.342714j 0.527478-0.264234j 0.289857-1.09125j 0.553787+2.87909e-05j 0.819631+0.732731j -0.616933+0.641338j -1.0792+1.10587j -1.11324+0.97821j -1.9224+0.106711j -0.857103-1.03406j -0.0614238-1.1283j -0.597734-1.36912j -0.383421+0.759718j -0.524642+0.268217j -2.70685+0.00382064j 1.27692-0.389117j 0.483948+2.26496j 
-0.0430505+2.77469j 2.1611+0.0629196j 0.49524-0.702194j 2.09665+0.33019j -0.414938+2.80662j -0.315173+0.131389j 0.0476976+0.417922j -0.0311425+0.0426588j 0.200959-0.189514j 0.156398+0.00300676j 0.316505+0.0488953j 0.00305041+0.209907j -0.548592+0.632245j 1.19567-2.29368j -1.27676-0.324763j -2.58045-1.43199j -0.127618+0.151868j -0.959503-0.304806j -0.448651-1.15491j 0.569719+0.108491j 0.635238+1.601j 0.856771+0.269217j -0.82976-0.34051j -1.03143-0.154952j 0.529247-1.6367j 0.582005-0.0494506j 0.299838-1.38587j -0.879633+1.23261j 0.617172-0.0279441j -0.837011+0.543157j 1.7208-1.52674j 1.37025-1.05127j 1.67074+1.51436j 0.767739+0.893008j -0.104181-1.09614j -0.140239+1.02793j -1.14488+0.294238j -0.0743621+0.615398j -1.71724+0.199742j 0.145928-0.282143j -0.764732-0.22971j -0.180286-0.990669j 0.743334-0.00665458j 0.0711054-0.41876j -1.22494-0.840982j -0.44805+0.533168j 0.26758-0.657917j -0.0932271-0.0318361j -0.0147121-0.54145j 0.132085+0.171537j -0.0823486+0.639255j 0.509372+0.117514j -0.179937-0.123934j -0.0603134+0.0644823j -0.551738-0.680859j 0.37244+1.80379j 0.0843767+0.303422j -0.0817695-0.723873j -0.20087-0.453624j 0.0211328-0.104492j 0.621771+0.533656j -0.224159-0.153073j 0.532165-0.246223j -0.369801-0.134262j 0.0087307-0.0939685j 0.770129-0.202816j -1.06267+0.033852j 0.00152518+0.0768548j 0.614488-1.46589j 0.325864-0.207741j -1.02008+0.10216j 0.300923+0.409239j 0.555884+0.188817j -0.254053+0.258432j -1.78803+0.91212j -0.151905+0.766573j -0.318304+0.731055j -0.801824-1.26853j -0.845999-0.540852j 1.69676-0.587639j 1.07966+0.288577j -0.833805-0.856406j 1.01653+1.42817j -2.41243+0.591575j 0.148447-1.88384j -0.664501+1.3495j -0.298384+1.45775j 0.833643-0.0996266j -1.33447-2.60575j -0.789345-1.17963j 0.319179+0.722182j -0.857936+0.628811j -0.671543-0.455856j 1.52936+0.00691517j 0.810722-1.29584j 0.236915+0.61184j -0.378042-0.525949j 1.23736+0.294631j -1.18991-0.626186j -0.815211+0.740207j -0.933776-0.664347j 0.402871+0.936369j 0.15541+1.02324j -0.239154+1.95927j -0.120125+0.760921j -0.111293+1.26089j -1.72792-0.0886214j -0.336017-0.548218j 0.239541-0.334634j -0.340761-0.282238j -0.403455+0.182546j -0.524267+1.01294j -0.638864+0.449111j -0.318614-0.29648j 0.495376-0.312107j 1.13101+0.353298j -1.91368+0.730925j -0.438522+0.651353j -0.0226901-0.511309j 0.0526289-0.513214j -0.818014+0.642265j 0.543348-0.223821j 1.10337-0.814811j 0.171137-0.49727j 0.839563-0.664969j -0.813049-0.201158j 0.0250958-0.268817j -0.3745+0.0147117j -0.0494376-0.504165j -0.575205+1.26552j -1.26326+2.62485j -0.346794+0.0698508j 0.239456+0.604343j -0.111808-0.396261j -0.581674+0.0204305j -0.145609-0.330792j 0.294161-0.165269j -0.116388+0.32091j 0.137787+0.0172802j -0.28273-0.609716j 0.51717+1.11948j -1.34376-1.4554j 0.96835+0.40462j 0.69264-0.2507j 0.878255+0.483737j 0.247213+0.72175j 1.62144+0.578119j -0.468598-0.0742196j 0.489542-0.438111j 0.490973-0.0966721j -0.0680661+0.411252j -1.09182+0.358994j 0.167268+0.462348j -0.277351+0.0337298j 0.979941-0.426644j -2.52928+0.348769j -0.491479+0.145806j -0.109546+0.0445314j 0.79808+0.757041j -0.253987-0.664001j 0.0781068+0.0146618j 1.29169-0.140293j 0.477775-0.0937901j -0.16299+0.958028j 0.682956+1.74231j 0.300594+0.498505j 0.333533+0.000233224j -0.217534-0.539927j -1.12297-0.595281j 0.354168+0.319909j -1.13107-0.268313j -1.73515+0.210612j 0.251752-0.282512j 0.754272-0.152553j 0.340178-0.900241j 1.48593+0.975499j -0.915264+0.18848j -0.339863+0.571345j 0.385541-3.14622j -0.078527+0.0751623j -0.87096-0.744895j -0.64082-0.834213j -0.548726-0.882923j 2.08158-0.167889j 0.028968+1.52427j -1.09698-0.832615j -0.24423-0.91095j -0.83818+1.64857j -1.56858+0.0868759j 
-1.96027+0.0507364j -0.0131884+1.51129j 0.53625+0.305698j -0.151312+1.44241j -1.96519-0.194945j 0.688099-2.1822j -2.30266-0.727226j -0.246433-0.701866j 1.07928+1.16725j 0.885693+1.1598j 0.47011+2.37339j -2.37419+0.463771j -1.86619-0.611655j -0.243752-0.666866j 0.696245-2.1881j -0.205194+0.511112j -0.0641986-0.758368j 0.00386787-0.0464574j 1.29594-0.798277j -0.116106+0.829274j 0.693974-0.670462j 0.149329-0.58672j 0.0179096-0.71724j -0.180675+0.691709j 1.25569+0.358712j 0.0399226+0.472814j -1.3047-0.281802j -0.180602-0.67493j 0.044461-0.43346j 0.760646+0.59325j 0.771036+1.06878j -1.46037-1.11458j -0.758853+0.508208j 1.00257-1.45835j -1.60256+1.09149j -1.76865-0.0621816j 1.66512+2.12356j -0.779323+1.66715j -0.362333-1.53705j -1.32968-0.0242446j -1.32737-1.1067j 0.016749+0.0820134j 0.0874012-2.41963j -1.51157+0.0520511j 0.855028-0.785117j -0.6222-0.0984574j -0.145786+0.372788j -0.505076+0.190076j 0.576242-0.695783j 0.648487-1.29069j 0.578904+0.712458j 2.51381-1.70427j -0.651162+0.209545j 0.519989-0.272388j 0.259618-0.0369067j -0.139731-0.635031j -0.565874+0.893544j 0.553524-0.428252j 0.00238517+0.0152367j -0.144704-0.322624j 0.018546+0.100635j -0.77232-1.56067j -0.171063-1.27318j -2.47305+0.103075j 0.429925+0.324171j -0.578294-1.0208j -0.426473-0.846369j -0.596586-0.812869j -0.402586+0.165604j -0.674484-0.207772j 0.12385+0.388144j 0.474983-0.632099j 2.32193+2.21019j 0.621803+0.0786765j 0.738084+0.466827j -1.40113+2.06906j 1.0098-0.668339j -0.669762+0.610236j 0.379231+0.768781j -0.342558-2.17643j -0.490875-0.0688509j 0.625431+1.84583j 2.34427-0.447748j -0.357014+0.466812j -1.13938+0.965027j 2.12744-0.826082j -0.886145+0.103271j 0.556585-1.09501j -0.282497-0.556084j -0.480922+0.38415j 1.35969+0.608482j -0.0999359+1.41835j -0.0359888+0.98956j 0.291343+1.08616j -1.97392+0.209257j 0.613371-0.126182j -0.608189+0.294337j 0.0857167+0.280558j -0.244743+1.54877j 1.37539+0.503804j -0.186969+0.797498j 0.987423+0.822851j 0.424286+0.115722j -0.432258+0.341289j 0.781476+0.413779j 0.414612+1.2825j -0.45194-0.150312j 0.241804+0.123289j -0.474254-0.124697j -0.166616-0.101626j 0.342354+0.165906j 1.07659-0.279748j -0.234243+0.226239j -0.398673+0.482968j -1.31651-0.0884951j -0.210787+0.41654j 2.36823+1.80353j 0.147732-0.120701j -0.30841+0.0244971j 0.515298+0.492044j -0.40495+0.777296j -0.260221-0.372371j -0.677007-0.59766j -0.49966+0.276933j 1.04954-0.685062j -0.383493+0.0611182j 0.195974-0.0203938j -0.106251+0.272112j -0.392388+0.301476j -0.393422+0.66118j -0.415597+0.543262j 0.234472-0.244366j 0.253857-0.279776j 0.0981334+0.517451j 0.080836+0.639058j 0.278941+0.227098j 0.207645-0.427096j -0.249181+0.382884j 0.222613+0.154664j 0.113889+0.226733j 0.124947-0.706915j -0.495723+2.86914j -0.615903+0.766637j -0.652266-1.4263j -0.177403-0.496643j -0.0222355+0.945765j 0.568147-0.0289622j -0.31497+0.292245j 0.0429809-0.186361j 0.0168585-0.0775338j -0.170379-0.370804j -0.782934+0.060486j 0.0864328-0.393868j -0.0668987-0.209057j 0.250943+0.0177406j -0.484643+0.350959j -0.123657-0.0195002j 0.120764-0.0370586j 0.157035+0.15021j -0.323791-0.894405j -0.223412+0.000278985j -1.24089-0.935368j 0.380793+0.0530311j 0.178508-0.0262025j 1.43057-1.91415j -0.93568+0.34952j 0.569439+0.0597238j 0.0661367+0.0818287j -0.0906627-0.603334j 1.31879+1.29441j 0.118863-0.0326378j 0.12295+0.255537j 0.134402-0.174737j 0.378137-0.173004j 0.276181-0.257626j 0.685134+0.00692894j 1.64428-0.648203j -0.915256+0.592634j -1.90416+0.442551j 1.05251+0.0806248j -0.262805+0.184314j 0.707442-1.0019j -0.336528+0.721738j -0.801786-1.74782j -0.195342-0.0366944j -1.53625-0.746836j 0.090218+0.953595j -0.156735+0.947485j 0.0272528+0.0100686j 
1.31811-0.468203j -0.1144+0.282268j -1.66342+0.0909917j -1.02423-0.49326j 0.367138-1.75291j 1.76628-0.576073j -0.175563-0.209974j 2.19983-0.759102j 0.506034+1.30003j 0.469222+1.43849j 0.562245+1.13485j -2.06099+1.29046j -1.52507-0.00782485j -0.462588+0.281722j 0.122148-0.680566j 0.427944+0.0787676j 1.60211-0.258389j -0.96631+0.407726j 0.512437-1.20514j -0.263322+0.960538j -0.376217-0.924349j -0.366842-0.720991j 0.0369584-0.822284j 0.461916+0.834607j 0.506674-0.204522j -0.0778534+0.189292j -0.537628+0.759362j -0.593926+0.197229j 0.052048-0.481087j 0.177808-0.997046j 0.74495-0.497651j 0.0226282+1.32757j 0.283433+0.983563j -2.11686-0.393026j 0.906758+0.489286j -1.01057+0.215969j 0.162367-0.433124j 0.921197+1.10334j 0.0237889-0.129876j -0.877273-0.341161j 0.0712503+0.424484j -0.94936+0.668239j -0.798076+0.437571j -0.688063+0.60199j 0.0427116-1.33508j -0.648131-0.692542j 0.223108+0.690396j -1.14861-0.0531075j -0.197982+0.707953j -0.305278-0.527405j 1.10357-0.948692j -0.315358-0.396703j -0.486997+1.25479j 0.295159-0.017533j 0.0892736-0.149252j -0.812281+0.651263j -0.0911497+0.727042j -0.219775+0.344227j 0.0490691+0.426494j -0.173768-0.0735679j -0.164174+0.566537j 0.173353+0.127935j -1.31511-0.0295141j -0.08422+0.504979j -0.0416039+0.728457j 0.16058+0.200914j -0.160154+0.315419j -0.262373+0.865443j 0.424382-0.314846j 0.0752153+0.212713j -0.706443+0.134488j -1.12913-0.222148j 0.000194159-0.639258j -1.1097-0.132827j -0.805663+0.426857j 0.597368+0.00797922j -1.59741+0.0794184j -0.274146-0.403265j -0.24163-2.20211j -0.00250933+0.48516j 0.727073+0.864956j 0.213861-0.407357j -0.0758605-0.104487j 0.0460137-0.817734j 0.400686-0.577446j -0.449499-0.105242j 1.787-0.316192j 0.25095-0.11948j 0.689669-0.102045j 0.690789+0.433081j 0.300163-0.297119j 0.308944+0.807247j -0.201299+0.279627j -0.426833-1.0497j 1.0093-0.31739j -0.380252+0.349522j 0.357878-0.47223j -0.111847-0.441594j 0.796286-0.719009j -0.268898-0.511735j 0.361314-0.0324287j 0.243228+0.0340176j -0.409127-0.400712j -0.950216-0.245156j 0.432566-0.359318j 0.50115-0.0129818j 0.325742+0.4514j 1.84952-1.03823j 0.274536-0.0600763j 0.025897-0.359136j 0.22562+0.122551j -0.259171-0.222689j 0.185718-0.205011j -0.125503-0.255571j 0.149361-0.00175367j -0.151435-1.94154j -0.998394-0.742285j 0.0860337+0.171575j -0.136817+0.0556841j -0.993696-2.34471j 0.476882+0.143417j -0.393587+0.401217j -0.236123+0.342069j -0.0852847+0.211241j -0.0209964-0.205604j -0.18258-0.228333j -0.470265-0.385184j 0.141579+0.15144j 0.322862+0.113896j 0.35137-0.117947j -0.227244-0.867144j -0.352324-1.37758j 0.22096+0.0372656j -0.162828-0.12423j 0.314237-0.184115j -0.534867-0.159531j -0.239465+0.101644j 0.027999-0.0820679j -0.0248546+0.283837j -0.261482+0.63848j 0.460716-0.179439j -0.0624622-0.397904j 1.99113-1.16438j 0.047082+0.944591j 0.354938+0.0665646j 0.171974-0.372719j 0.418293+0.650041j 0.990591+0.93643j -0.474361+0.228925j -0.0933458+0.310125j -0.0887095+0.0120299j 0.347625+0.461918j 0.483729+0.115843j -1.19051-0.304089j 0.0424005+0.267212j 0.167541-0.636067j 0.15109-0.460607j -0.0755333+0.480033j 0.040381-0.22843j 0.222855+0.637374j 0.160035-0.131674j 0.213467-0.167908j 0.0700717-0.114747j -0.168569-0.200028j 0.0482852+0.66705j 1.54029-0.481929j 0.578767-0.784752j 0.929545-0.341265j 0.293615-0.0731678j -0.504346-0.211196j 0.698356-0.138126j -0.242793+0.846304j -0.124014+0.0218154j -0.0468824-0.172019j 0.689703+0.461458j -0.851605+0.513593j -0.667785+0.522902j 0.148859-0.576149j -0.407187-0.597227j -1.26313-0.154465j -0.0697282-0.512221j 1.29651-0.0494981j 0.0727292-0.767427j 0.641601+0.0228859j -0.988089-0.933965j 1.32469-1.20791j -1.94495-1.60691j 0.400681-1.04944j -0.920618+1.49836j 
