0.0359666-0.101445j 0.442568+0.0261954j -0.559884+0.636553j 0.0898862-0.0137515j 0.359819+0.0873901j 0.134693-0.419912j -0.164045+0.853391j 0.908294+0.960016j -0.0166414+0.0878976j -0.066054-0.0465167j 0.0785734+0.131953j -0.126903-0.105952j -0.265383+0.345209j 0.24485-0.326957j 0.0558839+0.345481j -0.00606914+0.312857j 0.300451+0.579465j -0.625971-0.0406532j -0.480313-0.572024j 0.9151-0.1449j -0.850753-0.18161j -0.840773+1.09945j 0.10601+0.0428713j -0.0744457+0.0720265j 0.0126501-0.00253252j -0.0113621-0.0811262j -0.0611501+0.0556862j 0.281273-0.0419433j -0.112911+0.313519j -0.117779-0.066336j 0.209975-0.117073j -0.0171073+0.290045j 0.0984896+0.102276j -0.103157+0.575104j 0.23002+0.0758388j -0.094354-0.199166j -0.739105-0.283474j -0.014453+0.253772j -0.172669-0.226593j -0.181005-0.294137j 0.0513858-0.109849j -0.355986-0.27156j 0.468535+0.155502j -0.387447+0.317093j 0.482303-0.157054j 0.598268-0.600112j 0.0223247+0.21953j -0.48002-0.0895895j 0.0380028-0.395651j 0.236324+0.648668j 0.448501-0.700337j -0.713432-0.104664j 0.454973+0.508844j 0.143759-1.30995j -1.15937-0.428584j 0.0734193-0.0514733j 0.0400643+0.156941j -0.0959226-0.0194199j 0.035813+0.02546j -0.101029+0.00829186j 0.0702161-0.0784664j -0.0738414+0.115029j 0.00400283+0.0478532j -0.00413153+0.0662489j -0.0422541-0.0344138j 0.109957-0.0218277j -0.0218987+0.0696072j 0.288017+0.146757j -0.12517+0.0940893j 0.162522+0.000441504j -0.331646-0.197775j -0.117569+0.235238j -0.017962+0.12016j -0.184311+0.237104j 0.0129747-0.161315j -0.116359+0.134034j -0.101861-0.066252j -0.176135-0.122787j -0.163995+0.516838j -0.0832163+0.049183j 0.299395-0.454927j 0.241061+0.0337656j 0.0620208-0.0134835j -0.0981041-0.187401j -0.235209+0.111515j -0.207825-0.519735j 0.19919-0.400355j -0.0247414+0.028522j -0.181615-0.270854j 0.076614-0.161682j -0.692816-0.416403j -0.134542-0.238177j 0.0215274-0.150125j 0.0662969+0.146089j 0.0441049-0.00536753j 0.0942657+0.139992j -0.470798+0.0521908j -0.755697-0.274212j 0.599592+0.206391j -0.386263-0.257314j -0.0753339-0.00708401j -0.265443+0.272479j -0.56435+0.250204j 0.376899-0.114899j -0.115219+0.283761j 0.275383-0.293552j -0.144985+0.11832j 0.16697-0.443129j -0.566592+0.97383j -0.0285829+0.0413491j 0.0541203+0.207988j 0.213144-0.043537j -0.409984+0.63871j 0.0135712+0.613942j -0.130395+0.15166j 0.496553+0.720444j 0.117485+0.071682j -0.326838+0.0693292j 0.964046+0.448522j -0.0325018-0.105959j -0.726214-0.544748j -0.279773-0.0227298j 0.559005+0.317587j -0.485871+0.0254967j -0.632936+1.25663j 0.442305-1.00757j 0.275774-0.689343j -1.01746-0.387369j 1.58858+0.912809j 0.921509-1.25967j 
0.100404-0.204046j -0.0906688+0.300027j 0.517629+0.384719j 0.182869-0.0826502j 0.284753+0.38554j -0.0211789+0.323557j -0.366867-0.421067j 0.597647-0.72053j 0.105144+0.157427j -0.14458-0.00395861j 0.101214+0.289479j -0.193468-0.0547165j -0.22347-0.160406j 0.405787+0.0624113j -0.187312+0.0773728j -0.0813792+0.359458j -0.410969-0.341314j 0.598044-0.148985j 0.562425+0.0916875j -0.46422+0.639435j -0.204426+0.45625j 0.541686+0.637505j 0.158041-0.0841046j 0.0200493+0.188941j 0.111185-0.136239j -0.14763-0.109482j 0.0282752+0.233135j 0.311005+0.0814299j -0.0488615+0.294262j -0.118464-0.0759317j 0.318375-0.124194j -0.109842-0.0823796j -0.0841104-0.330995j -0.329533+0.0728853j -0.218232+0.0274791j -0.0968558-0.0888269j 0.346769-0.393619j -0.195102+0.0723959j -0.154521-0.170657j 0.336951+0.082154j -0.0873214+0.0858518j 0.418614+0.145973j -0.0367193+0.204601j -0.143729-0.269878j -0.246374+0.487111j -0.282047+0.807871j -0.184013+0.152911j 0.282811-0.197153j 0.295998+0.191737j -0.590716-0.439295j 0.502821+0.738635j -0.466144+0.731796j -0.826118+0.321919j -1.25515-0.998186j -1.10978+0.784525j 0.0361474-0.119612j 0.166997+0.112077j -0.0741072+0.079163j 0.000146681-0.094133j -0.0737428+0.124597j -0.230487+0.0148081j -0.13066+0.273209j 0.0128623-0.172014j 0.0938188+0.0587793j -0.0453763+0.246858j 0.166008-0.167556j 0.22434+0.176029j 0.389744+0.218733j -0.155469+0.205231j -0.172028+0.0116654j -0.491328-0.19575j -0.217397+0.0416607j 0.158544+0.114446j -0.231506+0.308915j 0.0994841+0.370419j -0.307372+0.137995j 0.0077757-0.065062j -0.0650937+0.205476j -0.134222+0.212252j -0.0751874+0.50714j 0.378772-0.320688j 0.0145548-0.00881598j -0.354743+0.0589994j -0.10737-0.124653j -0.133291-0.401433j 0.483079-0.195222j -0.452681-0.183194j -0.0234674-0.15352j 0.249323-0.255155j -0.257181-0.156403j -0.176729-0.401626j 0.325582+0.171574j 0.00466497-0.000496073j 0.313895-0.0360005j -0.0013621+0.0721875j -0.201385-0.237523j -0.256981-0.495746j 0.402643-0.56655j 0.242131-0.447936j 0.336697+0.0866793j 0.117153-0.138142j -0.149354-0.0617208j -0.181515-0.436581j -0.290027+0.600095j -0.340507+0.0834529j -0.241701+0.263684j -0.0124746-0.323824j 0.574555+0.456154j -0.245594-0.263043j -0.308029+0.109357j -0.0807327-0.0169462j -0.16035+0.332635j 0.133744-0.603583j -0.722102-0.449918j 0.355097-0.249433j -0.415458-0.105904j -0.0617431+0.48474j -0.225184+0.627645j -0.790262-0.495106j 0.259764+0.817075j 0.933968+0.412486j 0.25528-0.0851151j -0.220972-0.0914353j 0.0328356-0.768224j 1.69799-0.634774j -0.832458+0.29524j -1.49529+0.825863j -0.310193+0.973241j -0.682685-2.99874j -2.34915-0.233393j 
-0.054713-0.491058j 0.614111+0.636184j 0.0203966-0.166109j 0.105756-0.482616j 0.778733+0.285195j 0.144407+0.515611j -0.79651+0.827717j 0.0020658-0.19408j 0.273326-0.20978j -0.0739267+0.212052j 0.460361+0.382041j -0.443028+0.0948946j -0.193257-0.316761j 0.349128-0.587839j -0.327312-0.0405967j 0.265615+0.641823j -0.173221-0.162621j 0.456741-0.0568874j -0.218342-0.638342j 0.875421+0.215631j 0.261093+0.381295j 0.695749-0.161085j -0.190892-0.093623j 0.224556-0.0810818j -0.145103-0.440151j -0.227723+0.132463j 0.528277+0.145729j 0.0743207+0.195214j -0.031303-0.102979j -0.15907+0.130377j 0.385294-0.231118j -0.166912-0.363703j -0.0622523-0.592549j -0.0103813+0.254482j -0.519784+0.00321727j 0.124993-0.092639j 0.341326-0.0522737j 0.0119302+0.368126j -0.270485-0.163008j -0.0980929+0.0569144j -0.128652+0.273799j 0.0304442+0.366541j 0.664528+0.136717j 0.00296247-0.209286j 0.0233822-0.105881j -0.641209-0.00545839j -0.236183+0.554828j -0.0691949-0.0543967j 0.0314024-0.167869j 0.116191-0.50655j 0.603874+0.127539j 0.512463-0.438905j -0.151471+0.378128j 0.664099+1.0761j 1.07597-0.209661j -0.0606311+0.0454867j -0.0690243-0.134198j 0.125305-0.0206243j -0.211452-0.0827518j 0.139992-0.0114839j -0.13035+0.536377j 0.00465544+0.0907962j -0.337638-0.198845j 0.0349798-0.128067j 0.381178+0.234759j -0.0810783-0.2664j 0.451171-0.0933531j -0.182902+0.127671j 0.142632+0.0828037j -0.43082+0.232753j -0.328151+0.125925j -0.271931-0.540678j 0.189055-0.3371j -0.0600062-0.0700056j -0.0175616+0.453065j 0.0142548+0.231716j 0.33947+0.0473505j -0.136217+0.109311j -0.365273-0.360625j -0.0347787+0.449276j -0.152719-0.339038j -0.587531+0.124578j -0.300569-0.0599576j 0.0916455-0.0325395j 0.345195+0.0127919j 0.369002-0.0859432j -0.181658-0.237862j 0.0376912-0.181129j 0.0486991+0.264979j -0.42284+0.0435014j 0.167979-0.302294j -0.481831+0.370338j -0.00584498+0.347337j 0.118382-0.0195561j -0.0881953-0.172612j -0.334684+0.424634j -0.0730936-0.532678j -0.0997206+0.191963j 0.306172-0.20832j 0.00649147+0.796551j -0.0844129+0.148753j -0.159052-0.160234j 0.142218-0.102276j -0.355446-0.743201j -0.216469+0.144735j 0.872307+0.616196j 0.342641+0.360525j -0.250759+0.0170317j 0.264886+0.236279j 0.586552+0.142786j -0.43863-0.21638j -0.411409+0.748285j 1.25422+0.321362j 0.979901-0.180305j 0.39468-0.170305j -0.414274+0.529529j 0.851795-1.13857j -0.933274-0.304682j 0.0217705-1.02994j 0.885627+0.0265524j 0.0531462+1.26839j -0.776907-0.767827j 0.876689-1.08235j 1.00727-0.521244j 0.755767+0.551381j -0.794241-1.42482j -0.0953117+0.936285j -1.17391+0.0900318j 0.00047845-0.399356j 0.0892621-0.229231j 
0.209539+0.254279j 0.467653+0.143125j -0.0881425-0.0585057j 0.326956+0.337261j 0.107248-0.384982j 0.0434032-1.57876j -0.520589+0.51452j 0.075552-0.160392j 0.0140747+0.359256j -0.206316-0.0988235j -0.0607469-0.205117j 0.00116662-0.131989j 0.179514+1.32874j -0.0889386+0.186485j 0.953249+0.526154j -0.270979-0.390204j 0.671702+0.906187j -1.43388+0.153508j 0.178433-0.0156835j 0.0339825+0.210788j 0.361689+0.395795j 0.777877-0.292438j 0.313842-0.129085j 0.000868454+0.35046j -0.026703+0.0444178j -0.18934-0.112549j -0.0690452+0.0362007j 0.218011-0.682354j 0.512769+0.474032j 0.201628-0.440178j -0.363393-0.291391j 0.434368+0.658325j 0.235542+0.727793j 0.0975063+0.0362652j 0.780848-0.120022j -0.53143+0.0819421j -0.950163+0.180628j -0.191518-0.571281j 0.159683+0.0808765j 0.021417-0.0881012j 0.133342-0.443659j -0.614073-0.275824j -0.999776+0.158052j -0.18637+0.633872j -0.0546583+0.0967498j 0.477934-0.99849j -0.271808-0.310675j 0.486977-0.870946j 0.118905+0.115732j 0.688153+0.448172j 0.767856+1.1118j 0.162382+0.00868251j -0.855297+0.261542j 0.120711+0.284376j 0.423705-0.0202428j 0.000940327-0.212573j 0.407914+0.0811245j -0.131271+0.249357j 0.012687-0.0905575j -0.0894406+0.280146j -0.212771-0.0582944j 0.190786+0.389944j 0.0772805-0.0894851j 0.197741+0.106679j -0.047028+0.153314j 0.205961+0.0263991j 0.228859-0.00865125j 0.731298-0.473117j 0.0586395+0.360719j 0.0527096+0.0424231j 0.0929055-0.116828j 0.353005+0.56555j 0.243436+0.147738j 0.422445+0.777876j -0.0248112-0.343812j 0.0855221+0.137006j -0.33784+0.0338781j 0.339818-0.140974j 0.0988512-0.00547178j 0.0211171-0.0707252j 0.017328+0.0922165j 0.481232-0.351571j 0.38776+0.0320095j -0.489834+0.159172j -0.319355+0.238625j -0.328007+0.0167483j 0.364291+0.619695j -0.00831996+0.184827j 0.0308897-0.0152182j 0.112639+0.0395821j -0.150426+0.0890439j -0.106657+0.390454j -0.207511-0.329782j -0.347612+0.00971111j 0.00522115+0.10705j -0.346853+0.0858297j 0.181328+0.470834j -0.32231-0.13242j -0.691737+0.592626j -0.192513-0.152134j -0.230502+0.0138296j -0.124369+0.245332j -0.0350653+0.114303j -0.615903-0.201838j 0.232967+0.0489734j -0.00814509+0.707088j 0.361698+0.0538988j -0.228859-0.714638j -0.314753+0.035191j 0.281745+0.494401j 0.0501408-0.280166j 0.442993-4.1745e-05j 0.0406886+0.144988j 0.078325-0.584751j -0.10932+0.369629j -0.332284+0.0621033j 1.23171-0.0790702j 0.0377269+0.306834j -0.552457+0.125348j 0.284457-0.541081j -0.20407-0.263516j 0.138069-0.731182j 0.229902-0.772866j -0.233883+0.0850088j -0.0108828-0.540994j -0.587586-0.134602j 0.910347+1.15933j -0.0854512+0.365339j -1.41391+0.364789j 0.103112+0.804712j 
-0.0479424-0.338457j -0.316805+0.331741j -0.138056+0.0546196j -0.372539+0.0207959j 1.05695+0.16111j -0.329024-0.199216j -0.308878-0.525887j 0.0891801-0.139366j -0.219857-0.0759346j 0.0309331-0.0328561j 0.694326-0.299138j 0.0266661+0.370088j -0.498874+0.359311j 0.764213-0.633521j 0.0400391+0.586744j 0.184951+1.11882j 0.213847-0.0622327j 0.0598781+0.308497j 0.27547+0.605368j -0.892629-0.109069j 0.586107-0.267875j 0.0461225-0.878163j -0.0131165+0.207533j -0.19369-0.124114j -0.191602+0.216899j 0.160594+0.00720046j -0.0814988-0.205946j 0.502362-0.373964j 0.156152+0.719275j -0.313964+0.157877j -0.119228-0.499741j 0.00375796-0.0383406j -0.441356-0.166088j -0.177807+0.457426j -0.291665-0.0488732j -0.435028+0.0374439j -0.364207-0.725874j -0.171361+0.521059j -0.265863-0.0314807j 0.113041-0.00866468j -0.126918+0.141246j -0.117605+0.323366j 0.939796+0.303607j -0.598246+0.202522j 0.0628128+0.22717j -0.445165-0.333302j -0.559414+0.228906j 0.294266+0.762626j 0.424971-0.197972j 0.336813-0.152512j -0.924971+1.21613j -0.971017-0.505547j -0.839363-1.04085j 1.33359-1.56032j -0.747746-1.40697j 0.0633889+0.0278825j -0.0921003+0.159586j -0.113671-0.113362j 0.149047+0.141269j -0.122753-0.119011j 0.291191-0.352008j 0.225056-0.0905158j 0.147612+0.322944j -0.126668+0.0712581j -0.157673-0.21894j 0.0677553+0.12668j -0.247056-0.4074j 0.130609-0.362602j 0.0763945+0.20582j 0.686634-0.176083j 0.0631782+0.0708109j -0.0498531+0.366861j -0.16037+0.177597j 0.401589+0.13727j 0.350554+0.357976j 0.0301409-0.31548j -0.116416-0.100944j -0.272586+0.0947764j 0.495262+0.723252j 0.217915-0.218932j 0.129732-0.0405988j 0.255404+0.0582319j -0.6922+0.402592j -0.151985+0.166532j -0.222318-0.0790314j 0.336752-0.485338j -0.242734-0.419558j 0.00482863-0.335072j 0.00112927-0.57337j 0.250262-0.149099j -0.49128+0.413283j 0.129419+0.603093j 0.0912936-0.00177822j 0.207043+0.174444j -0.0314791-0.0143434j -0.170858+0.108064j -0.753175-0.593641j -0.444882-0.632566j 0.457796-0.232733j -0.111477+0.327702j -0.081975-0.166391j 0.250071+0.253717j -0.490231-0.0318912j -0.847084+0.313901j -0.372203+0.508866j 0.566109+0.123302j 0.37935-0.252478j 0.480571-0.373512j -0.379558+0.795403j 0.276547+0.236477j -0.154923+0.04372j -0.945558+0.152681j 0.166151+0.198237j -0.490683-0.524621j 0.646934+0.230156j 0.295212+0.874412j 0.651826-0.372426j 0.190699-0.926453j -0.359216+0.250542j 0.199204+1.14813j -0.389414+0.878294j -0.512237-0.388742j 0.351445+0.55702j 0.943092+0.608511j -0.0958977-0.346569j 1.11304+0.238503j -1.01656+0.615237j 0.554496-0.89642j -0.496131-0.731305j -0.242065+0.184007j 
-0.59889+0.344903j -0.473066+0.164063j 0.0888007+0.273889j -0.457615+0.869287j -0.30431-0.745994j -0.434546+0.70344j 0.210637+0.33399j 0.430664+0.392898j -0.584304+0.555047j 0.0191974-0.441211j -0.339949-0.806665j 0.596606+0.156357j 0.212137-0.503833j -0.823084-0.704697j -0.388678-0.283958j 0.758764-0.245975j 1.00083-0.30775j -0.190592+0.907286j -0.0585086-0.402964j 0.445793+0.179446j -0.4231+0.487728j 0.339668+0.862431j 0.614369-0.00949414j -0.345643+0.506228j 0.0252165+0.65109j 0.0891729-0.214401j -0.622181-0.480179j -0.241087+0.0525915j -0.0872946+0.0565739j 0.249724+0.56667j -0.434607+0.100833j -0.180159-0.583541j -0.35418+0.037629j 0.839123-0.195334j -0.89784+0.120723j 0.107108+0.137772j 0.152946+0.385205j -0.140242+0.233318j -0.0305366+0.403144j -0.808093-0.0141344j -0.0144142+0.666909j -0.431802-0.249173j 0.376273+0.280419j 0.162738-0.127395j 0.256735-1.26194j 0.344556-0.76959j -0.407535+0.397638j -0.180845-0.285747j -0.72508-0.40205j 0.613196+0.370212j 0.824248-0.0235068j 0.561549-0.583749j -0.00388384+0.542452j 0.731852+1.15627j 0.966373-0.239914j 0.0953053-0.260357j 0.522085+0.301103j -0.327249+0.296749j 0.374503+0.0044901j -0.319933+0.324411j 0.0172145-0.798731j 0.0598613-0.0916381j 0.467144+0.197647j 0.112733+0.324111j -0.672893-0.0165105j -0.174724+0.00936374j -0.125335-0.52653j -0.221464+0.0754104j 0.238618+0.0361014j 0.00712029-0.0163326j 0.306987+0.317947j -0.709209-0.417494j -0.284916+0.276544j 0.20934-0.250245j 0.0785347+0.293687j 0.275485-0.212501j 0.41348-0.210172j -0.0511445+0.285778j 0.0948873-0.198145j -0.126643-0.197957j -0.623555+0.0210091j -0.390071+0.682149j -0.399601+0.0757359j 0.139131+0.183827j -0.237071+0.177304j 0.66581+0.0303607j -0.570977+0.0631776j 0.0702848-0.288253j -0.147372+0.865738j -0.0756007+0.18874j 0.251643+0.35857j -0.644262-0.134722j 0.316954+0.211343j 0.0750499-0.363612j -0.28282-0.607648j -0.0118125+0.785326j 0.0803508-0.563362j 0.0271217-0.948655j -0.181154-0.733619j -0.784024+0.238514j -0.709051-0.471295j 0.0449232-0.239119j 0.727809-0.355132j 0.358383-0.753464j -0.154321-0.0220007j 1.44987+0.387318j -0.0151188+0.36141j 1.21152-0.112316j -0.555943-0.0742946j 0.56802-0.195589j -0.302913-0.580409j -0.720993-0.742605j -0.215974+1.28644j 0.505858+0.596945j 0.102916+0.703315j -0.458879+1.51268j 0.485017-0.56089j 0.755931-0.241663j 0.381016-0.530197j -0.0605943+0.800233j -1.78161-0.0431725j -0.569225-0.548248j 0.757999+0.671577j -0.19771+1.19499j 0.538432+0.285587j 0.167038-0.294355j -1.23483+0.320151j -0.205595+0.253013j -0.053112-1.16733j -0.575947-0.0314214j 
0.111501-0.183484j -0.0165521+0.661866j -0.082747+0.348469j -0.0254882-0.361342j 0.284081+0.665256j 1.41878-0.0109669j 0.845545+0.599171j -0.102759-0.394043j 0.0483308-0.329786j 0.118025+0.0928049j 0.0343976+0.443761j -0.282559-0.245291j -0.378913-0.0584858j -0.538107-0.316267j -0.316255+0.239332j 0.324656-0.243924j 0.756068+0.361054j -0.850685+0.336528j 0.553544+0.296489j -0.613134+0.176757j 0.297362-0.663871j -0.571504-0.832995j -0.20726+0.123469j -0.0158195-0.25606j 0.198812-0.196931j 0.0506261-0.00314172j 0.192802+0.279273j -0.211904+0.321014j -0.247426-0.248654j 0.0281242+0.401j 0.44332+0.118055j 0.0371961+0.185207j 0.0993385-0.186629j 0.843134+0.316973j 0.327989-0.134323j 0.295402-0.289963j -0.453547+0.9157j -0.787186+0.157213j -0.37526+0.249404j -0.680441+0.410641j -0.0187724-0.0987842j 0.548795-0.331957j -0.134415+1.24059j 0.443593+0.556535j -0.525141-1.39524j 0.32849+0.878018j -0.992664+0.1523j -0.323931-0.680973j -0.980937-0.0411832j -0.466007+0.125859j 1.22017+0.364398j 0.573318+0.589017j -0.516563+0.800114j -1.12022+0.576036j 0.232607+0.754493j 0.0131123+0.14023j -0.276088-0.0183572j 0.0511712-0.184103j -0.0176224-0.117777j 0.0456249-0.210662j -0.19831+0.0337133j -0.297455-0.0599776j -0.00595392-0.0789131j -0.123941-0.0810011j 0.00602794+0.0275136j -0.316753-0.1344j 0.128839+0.596502j -0.233694+0.33547j -0.147199-0.185242j -0.375129-0.126288j -0.360693+0.685015j 0.304655-0.266069j 0.100817-0.0193681j -0.521265-0.129272j -0.257261-0.14928j 0.0289143+0.352363j 0.0859199+0.222267j -0.229581-0.155144j 0.549107-0.152095j -0.020956+0.181169j -0.818539-0.351097j -0.288182-0.257395j 0.234947-0.120457j 0.144495-0.290215j -0.800218+0.364994j -0.0748368+0.249241j 0.342923-0.342634j 0.0402296-0.0232265j -0.41962+1.03907j -0.232101-0.0326474j -0.149694+0.850642j -0.37199+0.537072j -0.15823+0.224001j -0.0402988+0.268719j -0.229238-0.605829j -0.175514-0.152546j 0.25323+0.489329j -0.221055-0.778384j 0.484207+0.43318j 0.387199-0.802235j -0.992485-0.669599j 0.187012+0.0242171j 1.11381+0.346266j -1.07321-0.774446j 0.0495673+0.0524783j -0.344952+0.225662j 0.631168+0.067555j 0.414114-0.238143j -0.773928+0.453952j 0.0813281-0.238257j 0.728391-0.85033j -0.18026-0.135159j -1.22557-0.905099j 0.700053-1.55235j -1.10808+0.490969j 0.0999196+0.198325j 0.628067+0.750672j -0.291436-0.526089j -0.322448-0.538304j -1.15248+0.0710431j 0.25252-1.26476j 0.396136-0.221726j -0.632407+1.41298j -0.305081-0.0763593j -0.244186+0.286407j 0.97923+0.265335j -0.910614-0.970715j -0.0954511-0.679042j 0.582427-0.414849j -0.237564-0.277445j 
-0.414241-0.358823j -0.0679324+0.406758j -0.0094483-0.303571j -0.421112-0.30637j -0.135356-0.516514j 0.828991-0.391164j -0.39146-0.581704j 1.05836+0.159827j -0.149383-0.522882j 0.463608+0.136625j -0.549445-0.150426j 0.193101-0.310474j 0.863692-0.0713853j -0.182979+0.0592028j 0.380176-0.788226j 0.272262-0.321275j -0.719187+0.13907j 0.0538983-0.868276j -0.362888+0.663018j -0.438461-0.628473j 0.238033+0.592624j 1.01953+0.254596j -0.150116+0.387239j -0.324706-0.368043j 0.42756+0.0672672j 0.359903-0.142531j -0.0611641+0.23546j -1.06832+0.25111j 0.152454-0.916749j -0.150641+0.350423j -0.00924861+0.82324j 0.461492-0.208382j -0.0120193-0.516343j -0.0348606-0.424122j 0.314369-0.729243j 0.597764+0.379646j 1.09461+0.389697j 0.236267+0.141557j 0.123631+0.186232j 0.2797-0.233769j -0.39022-0.346276j -0.271811-0.339255j 0.277139-0.338782j 0.607-0.633168j 0.189847+0.372573j 0.684879-0.338634j 0.0342637+0.130747j 0.350778+0.17387j 0.227978-0.00649413j 0.152119+0.505952j -0.226866+0.580892j -0.738606+0.585114j -0.356737-0.231469j -0.784194-1.32659j -1.06772+0.464371j 0.151921+0.184595j -0.448711+0.257996j -0.106181-0.332439j 0.23685-0.111168j -0.173104-0.353825j -0.157122-0.423615j -0.308903-0.397316j 0.332153-0.0407419j -0.287861+0.0519096j -0.404953-0.09825j -0.0474662-0.115135j -0.136509+0.680909j -0.794795+0.147078j -0.076478-0.389751j -0.492412-0.268318j -0.0129239-0.00581155j 0.924004-0.740761j 0.103849+0.0867513j -0.29432-0.703786j 0.103221+0.102918j -0.241133-0.0075198j 0.0166132+0.510748j -0.171568+0.767956j 0.102104-0.927928j 0.316658+0.051792j 0.432818+0.25092j -0.638894-0.840918j 0.236507+0.205751j 0.427011+0.000328529j 0.190325-0.0160371j 0.255033+0.20304j -1.02454-0.356161j -0.152543+0.159567j -0.0325535-0.865098j -0.396658+0.0383131j 1.37365-0.216241j -0.519515+0.919235j -0.396681+0.282319j 0.41147-0.14929j 0.183259+0.392236j 0.606253+0.126338j 0.274416+0.0486687j -0.0372762-0.459914j 0.272193-0.951625j -0.277091+0.220648j 0.193719-0.267027j 0.135272-0.963465j -0.645238-0.191356j -1.44718-0.780908j 0.263137-0.451799j 0.378106-0.73173j 0.842228+0.105532j 0.860024+0.076234j -0.139015+0.366182j 0.006975-0.326803j 0.163039+0.336766j 0.0432282-0.248531j 0.468118+0.516982j 0.729867-1.37164j 0.0860593+0.955769j 0.624049+0.747268j -0.539663-0.300006j -0.426523-0.318994j -0.0130048+0.0835674j -0.761036-0.582817j -1.25389+0.367818j -0.43024+0.329454j 0.366064-0.450784j 0.127969+0.531992j -0.413686+0.812794j -0.00952849-0.557953j 0.956654-0.436308j -0.392529-0.0409226j 0.746856+0.847211j 0.48766-0.712532j 
-0.365117+0.828647j 0.368498+0.283066j 0.584938+0.0282444j -0.0414549+0.871955j -0.0124685-0.472165j 0.732726-0.0498181j 0.00464999-0.584201j 0.479412-0.0165216j -0.285967+0.598524j -0.174858-0.367853j -0.0932408-0.59678j 0.450838+0.0518482j -0.461582+0.651983j 0.260865-0.0703753j 0.334117+0.645019j 0.134646+0.399479j -0.374831-0.506293j 0.805621-0.115442j -0.448439-0.612776j 0.783221-0.0574502j 0.486404-0.417402j -0.206763-0.780163j 0.48035-0.169627j -0.106574+0.523935j -0.0857514+0.352656j -0.102498-0.17908j -0.37013-0.261145j -0.0237792-0.584204j 0.304991+0.170257j -0.34977+0.305509j -0.371114-0.124667j 0.257512+0.188221j -0.575463+0.191218j -0.142026+0.592521j 0.241306-0.324337j -0.0793844+0.299325j -0.944613-0.814579j -0.0149729+0.730762j -0.194043+0.147409j 0.290057+0.245629j -0.330522-0.213823j 0.434718+0.739095j 1.2934+0.149673j -0.563286+0.689366j -0.321706+0.529129j -1.10862+0.610589j -0.225404+0.567259j -0.117448+0.744489j 0.442655-0.0537825j -0.35624-0.811031j -0.552018+0.020468j 0.166982+0.331467j 0.0263462-0.287947j -0.504627+0.150329j 0.109928+0.380265j -0.0652068-0.243846j 0.564854-0.022322j -0.129922+0.357726j 0.114336+0.101532j -0.090289+0.382608j 0.198981-0.285243j 0.166316-0.256933j 0.141249+0.169289j 0.199557+0.177138j -0.265041-0.217536j -0.272254-0.0618369j -0.0996151-0.0712595j -0.395678-0.414694j 0.0860939+0.00451856j 0.512752+0.0536614j -0.389881+0.496991j 0.382785-0.37122j -0.0918266+0.033163j 0.324793-0.262852j -0.395764-0.0591694j 0.342496+0.0764562j 0.116954+0.325743j -0.146791-0.367676j 0.384346+0.797144j 0.719235-0.077461j 0.188038-0.453831j -0.399399-0.291639j -0.0860997-0.840189j 0.126652+0.22423j -0.902136+0.0488304j 0.278391+0.680827j 0.479898-0.317709j 0.450557+0.288509j -0.521586-0.660724j 0.136424+0.0967335j -0.871264+0.281586j -0.279158+0.4438j -0.264033+0.247315j 0.0328716+0.208439j 0.517956-0.139799j 0.585383-1.0386j 0.989357-0.114153j 0.0750968-1.43224j 0.611652+0.471725j -0.292697-0.341228j -0.10066-1.08935j 0.0414624+0.348964j -0.23028+0.569837j -0.801783-0.1264j -0.494723-0.798649j -1.32043-0.679019j 0.310557-0.0772336j 0.958241-0.09441j -1.25952+0.751934j -0.763489-0.127868j 1.20014-0.0929027j 0.287646+0.0890282j -0.0166884+0.147546j -0.139343-0.82471j 0.0222187+0.506465j 0.878233-0.0903508j -0.222056+1.82917j -0.357855+0.500747j -0.367685-0.0759365j -0.109852-0.0136422j 0.0643573-0.0159304j 0.704418+0.347605j 0.288693-0.333546j -0.155686-0.340944j 0.426+0.00454477j -0.456706-0.250054j -0.0680852+0.141336j -0.143152+0.361791j 0.0251721-0.362795j -0.349159-0.0691576j 
