0.0178084+0.0127504j -0.00725314-0.00627j 0.00166515+0.00428652j -0.0152402+0.0018442j -0.00960197+0.0189199j -0.0361321+0.038913j 0.0281494+0.0295733j -0.0256861-0.0242846j 0.00462791+0.0114113j -0.0570712-0.0531916j -0.0716466+0.0340469j -0.0284135-0.0617469j 0.000402627-0.00877256j -0.00883414+0.014977j 0.00271576-0.0387941j 0.0209115+0.00473111j 0.0132075+0.00247861j 0.0134799-0.0160131j 0.0176581+0.000672922j 0.0279411-0.0393882j 0.0365155+0.0169917j 0.0147984+0.00537382j 0.0521722+0.0493972j 0.0020513+0.047266j 0.0181674+0.0024317j -0.0827747-0.159689j 0.193376+0.117247j 0.0316282+0.00550395j 0.0169346+0.00158937j -0.0442197-0.0346978j 0.0689373+0.0521118j 0.0434476+0.0687298j 0.00034789+0.000250328j -0.0962365-0.00759941j -0.055252+0.034103j -0.00121975-0.105197j 0.116207-0.132087j 0.155572-0.215534j -0.00275512-0.0148764j -0.0370318+0.133217j 0.0327716-0.0315433j 0.0139185+0.0404589j -0.0797719+0.176064j -0.0267609-0.0195313j 0.0866017-0.0621604j 0.0642095-0.0424533j 0.125721-0.0223943j 0.166753-0.154528j 0.00130313-0.00258779j 0.0745296-0.0495741j -0.0200099-0.00662886j 0.0534955+0.00338679j 0.098752+0.0134539j 0.0155321+0.027582j 0.129246-0.027842j 0.136203-0.0545186j -0.0182183+0.0257294j -0.0792388-0.0946046j -0.153443-0.220143j -0.171014-0.0918627j -0.114772-0.143345j 0.0232057+0.0401333j -0.0165756-0.0324987j 0.017551-0.0571085j 0.0319727+0.0156122j -0.00245381+0.0588724j 0.0113807-0.0441351j -0.0783093+0.0106323j 0.0165255-0.0307932j 0.0399677-0.0320792j -0.0101291-0.0139139j 0.00275681-0.0254566j 0.00651856+0.0491214j 0.0107218-0.0274771j 0.0111071-0.010538j 0.0042811-0.00264506j 0.0265776+0.0127913j 0.0116621-0.000736595j 0.0199934-0.0100825j 0.050399-0.00222164j -0.0167632+0.00967816j -0.0130706-0.0109126j -0.0103647-0.00377201j -0.00497688+0.000291501j -0.0115612+0.00407025j -0.0212026-0.0104402j -0.0235933-0.0095254j -0.00903188+0.0112732j 0.0180036+0.00342618j -0.0296019+0.00791998j -0.00515919-0.00421102j 0.0125795-0.00169045j -0.0246954+0.00902677j -0.0242984+0.00591233j 8.50227e-05-0.00986445j -0.017511+0.0176283j 0.0249654-0.0137149j -0.00163865+0.00982927j 0.00538238-0.0066097j -0.0171107+0.000262264j -0.00620147-0.00814929j -0.0444444+0.00749892j 0.0297633-0.000795756j 0.0655667-0.0157976j 0.0332723-0.00752215j 0.00212313-0.000127135j -0.00251823+0.00660863j -0.0118724-0.0169922j -0.0317447+0.0254691j -0.00441015-0.00485183j -0.00977404+0.0015649j -0.0250739-0.00608486j -0.00262222+0.0232633j -0.000955897-0.0088962j -0.0133612-0.0362519j -0.0127358+0.0122539j 0.0105121+0.0231618j -0.0274742-0.00318265j 0.0271552+0.00960337j -0.00629305+0.000334256j 0.0280314+0.0351272j 0.0344111-0.00731296j 0.00986234-0.0717241j 0.0201703+0.00267078j 0.00864438-0.0148026j 0.00347663-0.0115165j -0.0112513-0.0202377j 0.0218191+0.0655571j -0.00661403+5.43221e-05j 0.0617592-0.00524913j 0.00365757+0.000330813j 0.000139363-0.0111481j -0.000830265+0.0121226j -0.000219599-0.00825929j -0.0191928-0.00468163j 0.0090892-0.000945594j -0.000451151-0.00209514j -0.00478531-0.00928645j 0.00594339-0.00257037j -0.00227622-0.00690389j -0.00638445+0.000732327j 0.00920897-0.00250104j -0.00893714-0.00146933j -0.00132741-0.00282103j -0.0121443+0.0261714j 0.00170293+0.0130093j -0.0102938+0.00554682j 0.00732437+2.26037e-06j -0.0041282+0.005317j -0.000842003+0.00429761j 0.00634389-0.00582459j -0.0013666-0.00538064j 0.00316957-0.00044856j -0.0127877+0.0177372j 0.00455119-0.017761j -0.00231985+0.0114827j 0.00769415-0.00187623j 0.00523486-0.000973067j 0.00227056-0.00439159j 0.00613342+0.00818365j -0.0129287+0.00498271j -0.00468703+0.00353022j 0.00287176-0.00146513j -0.00203795-0.00131842j -0.012225+0.00609049j 0.0325576+0.0021351j -0.0248376+0.000692864j -0.0280713+0.012007j -0.0208467+0.0081583j 0.0027283-0.0124437j -0.0097546-0.00757572j -0.0204842-0.0141511j 0.00937053+0.0169554j 0.00927786-0.00549313j 0.000576641-0.0054168j 0.0193536+0.0192966j 0.00719703+0.0111511j -0.00293346+0.00279441j 0.00589176+0.00309366j -0.00580851+0.00668213j -0.0114774-0.00789712j -0.00348015-0.00520001j -0.0138324-0.00397653j 0.0120756+0.00969125j -0.0167675-0.0148145j 0.0178617-0.0317459j -0.00514295+0.013155j 0.00678945-0.00546519j -0.00606286-0.011539j 0.00851057+0.00458805j 0.00797396-0.00420357j 0.0184536-0.00398314j -0.00308404+0.00902737j 0.00341404-0.01829j -0.00848575-0.0183681j 0.0138682-0.00371497j 
0.0416462-0.0111375j -0.0205282-0.00222414j 0.0151975+0.00624583j 0.00866096+0.0432302j 0.00416555+0.0298283j 0.0287653-0.0285924j -0.0231216-0.0198238j 0.022969+0.0124304j -0.00459803-0.00308402j 0.0456244+0.0527797j 0.0706701-0.0210451j 0.0257526+0.0489538j -0.00320288+0.00370165j 0.00658055-0.0102195j -0.00225384+0.0332931j -0.0165501-0.00412365j -0.0130578-0.00118547j -0.00499954+0.0120055j -0.0129394+0.000823273j -0.0236744+0.0294823j -0.0260672-0.00197073j -0.0578565-0.0327343j -0.0171846-0.0503469j 0.0919711+0.0803567j 0.21938+0.190411j 0.0683159-0.103142j 0.0203739-0.0501024j -0.0396336+0.0460621j -0.0184313-0.0117949j -0.0175342-0.0473471j 0.0982938-0.0771496j 0.0863555-0.0357565j -0.061666+0.0924215j 0.0574017-0.0733996j 0.0823408-0.1944j -0.0714654+0.00436981j 0.0856732-0.111919j 0.0160939+0.0285212j 0.0308215+0.0301152j 0.0879455-0.17204j -0.0312697-0.0297606j 0.0643942+0.0628607j -0.150129+0.119838j -0.121913+0.13884j -0.112467+0.0882062j -0.0913571+0.0767306j -0.0470128+0.0850225j 0.0459265-0.101531j -0.00538657+0.0219654j 0.026556+0.00584724j 0.0194297+0.0360648j 0.0267195+0.0049556j -0.0099813+0.100288j -0.0851995-0.0370005j -0.172039-0.187377j 0.185264+0.0422269j -0.0988086-0.0587512j -0.183051-0.148933j 0.0304233+0.0324751j 0.0402242-0.027677j -0.00322052+0.00217192j 0.0378063-0.067991j 0.0446121+0.0564531j -0.0293172+0.000571078j 0.0263847+0.0046475j 0.00570778-0.0618113j -0.0228312-0.0639646j 0.0593108-0.0178606j -0.0414566+0.026375j 0.0458834-0.0481127j 0.00986329-0.00471099j 0.00558507+0.00324229j 0.0364872-0.00983327j 0.00319715+0.004435j -0.00267283-0.00321635j -0.010335-0.00054119j 0.0336486-0.0123805j 0.025151-0.0244607j -0.0460766-0.00379287j -0.00752382+0.0163354j 0.0398918-0.0216776j -0.0253629+0.0139489j -0.0196768+0.0237461j 0.050965-0.0142797j 0.020973-0.0133845j 0.0212948+0.003798j 0.0236298-0.00376698j 0.0341116-0.0109532j -0.011212+0.00546406j -0.0303264-0.00578866j 0.0189183+0.00673871j -0.0135075-0.00270505j 0.0108207-0.00150564j 0.0195358+0.00469127j -0.00675132+0.00455151j 0.0148616+0.000269922j 0.0206477+0.00393665j 0.0053187+0.0118599j 0.00797569+0.0121463j -0.0103686-0.00941455j 0.00400046+0.0164034j -0.0240681+0.00489285j -0.00886838+0.00493528j 0.0297642+0.0184214j 0.00785739+0.00371966j -0.0277965-0.0111779j -0.00894725-0.016058j 0.00468893-0.0185547j -0.0136251-0.00338724j 0.00329451+0.0393599j 2.63381e-05+0.027906j 0.000351833+0.0158952j 0.00690223-0.0131688j 0.00520104+0.0125304j -0.00707217-0.0104717j 0.0167547+0.0132818j 0.00762652-0.0208353j -0.0230838-0.0183086j -0.0146095-0.0166151j 0.0254516+0.0148407j -0.0146437+0.0233678j -0.00493147-0.0352237j 0.0261016+0.0239318j 0.0021717-0.0268774j -0.0325611-0.0239489j -0.0146207+0.0105576j -0.00677754+0.00908571j 0.0186103-0.0216246j -0.00706228-0.00668965j -0.0307675-0.00610862j -0.00677179+0.0219606j -0.0037761+0.00706037j -0.00105556+0.000183448j 0.000762595-0.00997811j 0.00217791+0.0180874j -0.022425-0.00414051j 0.0124545-0.0223244j -0.00787213+0.00874467j -0.00606023+0.00179654j -0.0104371+0.0199467j 0.00262793+0.01475j -0.00306543+0.00051729j 0.00425004-0.0026315j -0.00802544+0.0165078j 0.0160358-0.0170903j 0.03126-0.0150941j -0.00138587-0.00309272j -0.00165123-0.000253124j -0.00168392-0.0122865j -0.00553079-0.00305102j 0.00315016-0.00220488j 0.00841205-0.00717213j 0.00702466+0.00261007j -0.00128469-0.000333426j 0.00596276-0.00771584j 0.0102237-0.00734446j -0.0167286+0.00221898j 0.0113098+0.00682969j -0.00356463+0.00680611j -0.00227509+0.00578909j -0.0141923-0.00109606j -0.0163491-0.0032733j -0.00641411-0.00897447j -0.00770978-0.00248211j 0.0089317+0.0011558j -0.0246436-0.00979111j 0.00394182+0.00875634j -0.000851172-0.00594725j -0.0126049-0.0159871j 0.00870334-0.00543638j 0.0078518+0.00375715j 0.00865227-0.00501119j 0.000391673-0.00439142j -0.00410691+0.00219493j 0.00569624-0.00349414j -0.0022379+0.000810348j -0.0135094+0.00285878j 0.000485983-0.00749755j -0.000732687-0.00391719j 0.0163904+0.0083304j 0.011681+0.00983756j -0.00304328+0.00328738j 0.0010029+0.00411097j 0.00296675-0.0093248j -0.00182338+0.0130544j -0.00884172+0.00369569j 0.00296517-0.000557641j -0.00319297+0.00130547j -0.00266736+0.00910525j 0.000582735-0.00505475j -0.00314096+0.00130134j -0.00781377-0.00483738j 0.006365-0.00738442j -0.00768936-0.000678947j -0.0028531+0.0125617j -0.0089101-0.00504699j 
-0.000518075-0.00503078j -0.00141301-0.00249546j -0.0042455+0.00229745j -0.00755726-0.00321829j 0.00351593+0.00164721j 0.0137677+0.0140573j 0.00620424-0.00778124j -1.69802e-05+0.000505217j 0.00156861-7.70885e-05j -0.0283283-0.0086026j 0.0155273+0.0194187j 0.0151267+0.0175644j 0.012236-0.0102391j -0.00247996-0.0134926j 0.00513951+0.00701574j -0.000312937+5.65119e-05j -0.00240426+0.0029977j 0.00406165+0.00782069j 0.000492362+0.00200238j 0.00273864+0.00847908j -0.00301526+0.00311579j 0.0390019-0.0492232j 0.0233455+0.0144341j -0.0151618-0.00226208j 0.0229124+0.00038227j -0.00625338+0.00564457j -0.0126839-0.0298934j -0.00622126-0.0339928j 0.0170016-0.0179888j -0.00117469+0.00431317j 0.00526418-0.0079598j 0.00816613-0.00749617j -0.00702744-0.00129773j 0.0217195+0.0104049j 0.0172843+0.00229071j -0.0116413+0.007108j -0.0249087-0.0159341j -0.0181429+0.0309373j -0.0540029-0.0570644j -0.00996703+0.0225334j -0.00334875+0.00930959j -0.0118012+0.0412363j 0.028868+0.0486337j -0.0643466+0.0227588j -0.0425608+0.0169911j 0.0144029+0.0140128j 0.0498638+0.0221279j -0.0634477+0.0516605j 0.00349267+0.00619761j -0.00189135+0.0191119j 0.00346622-0.00206226j 0.00167377+0.00253812j -0.00237376+0.0120943j -0.0107502-0.0270317j -0.000218973-0.0200229j 0.0352909+0.0366304j -0.0100806+0.00977558j 0.00268229+0.0264301j 0.0426074+0.084726j 0.0501527-0.00123894j 0.0225679-0.0069327j -0.00417604-0.0445875j 0.0391475+0.0116996j 0.0540515+0.0501225j 0.00568133+0.0354757j -0.0839681-0.0130835j 0.065649+0.0707403j 0.0140266-0.0702092j 0.0376698-0.00462463j 0.013557+0.0239943j 0.0814839+0.0315707j 0.0634207+0.0375964j -0.0201208-0.035358j -0.0101504-0.00505404j 0.0338352+0.000441434j 0.0247263+0.0320888j 0.0474066+0.0963768j 0.0218887+0.0649784j -0.00249003-0.00389204j -0.0306668+0.0771668j 0.0337628-0.00236835j 0.041559-0.0375735j -0.00620386+0.00728235j -0.0032573-0.0703795j -0.00122359-0.009342j 0.0158591-0.00561567j 0.0164914-0.0175335j 0.00794336+0.00669783j -0.027346+0.0330776j 0.0439072-0.0182788j -0.0467878-0.0234173j -0.00862383-0.0112392j 0.0496247-0.0231434j 0.0319949-0.0157939j 0.0500069+0.00585966j 0.0325402+0.0308103j 0.0434194-0.0378678j 0.0175702+0.0174692j 0.0318362+0.000171395j 0.0101216-0.000562606j 0.0483104+0.0229892j -0.0054132+0.0213964j -0.0320096-0.00420151j -0.027321-0.0223366j 0.00502082-0.0226702j 0.0432014-0.0377418j 0.0480242-0.00353626j -0.0134557-0.0163893j 0.0496714+0.00356197j -0.047772+0.00638692j 0.105275+0.0145121j 0.0423045-0.0816718j -0.0681499+0.13848j -0.0251144+0.029623j 0.00119406-0.0884059j -0.0114552+0.050586j 0.0132985+0.0105482j 0.0426001+0.0502083j 0.0571132+0.00449243j 0.061004-0.0257574j 0.0432141+0.0749356j 0.0206951+0.0695979j 0.0181479-0.0488889j -0.00634904+0.0513584j -0.0198875-0.00816524j 0.00369223+0.0257068j 0.0224795-0.0138449j 0.0248512-0.0338398j 0.0229305+0.0506389j 0.0118699-0.0808058j 0.0313659-0.0126652j 0.00993899+0.0596424j 0.0121207-0.0816164j 0.0030264+0.0287829j 0.0128779-0.0159059j -0.00510072+0.0267721j -0.00025153-0.0548384j -0.0181888-0.033867j 0.00307785-0.0199594j 0.000951181-0.00653986j 0.00973391-0.026085j -0.009086+0.0643892j 0.000850093-0.00960509j -0.0159183+0.00087469j -0.0450529+0.133962j -0.0247676+0.0168656j 0.00955807+0.0226897j -0.0213082+0.0645315j -0.0204518+0.0770401j -0.0189751+0.0209105j 0.0124603+0.0200462j -0.00776806-0.0228141j 0.0237686+0.0293498j -0.0325342+0.0293798j 0.0241983-0.0360836j -0.0533373+0.0432597j 0.0160824-0.0102521j 0.007401+0.0072895j 0.0115535-0.0303923j 0.0151304+0.0375283j -0.0139185+0.00653019j -0.020971+0.0307852j 0.0157136-0.0331291j -0.0271545-0.00185799j -0.00652487+0.00467308j 0.164438-0.00217222j -0.0594422+0.0133372j -0.0838067-0.0110185j -0.045891+0.0191471j -0.000286245-0.030216j -0.102174-0.00505119j -0.069725-0.0526103j 0.0403972-0.0222825j 0.12852-0.0499026j -0.131762+0.0477237j 0.15826+0.010731j 0.0140394-0.00521523j -0.0664146+0.0402042j -0.0063291+0.0186689j -0.0468139-0.031497j -0.0632782-0.0842243j -0.0735536-0.0548268j -0.0401067+0.0177908j 0.0807533+0.00922249j -0.10154-0.00917244j -0.026156-0.207004j -0.0132336+0.0768388j 0.0297432-0.0592406j -0.049167-0.0352607j 0.0222074+0.00931527j 0.0238769-0.0515915j 0.100655-0.0447077j 0.00190488+0.0391912j -0.0345135-0.0960798j -0.0670131-0.084778j 0.0673096-0.0325736j 
0.00276118-0.00320336j -0.000402681-0.00209896j -0.00787811+0.00552573j -0.0109388-0.0101547j 0.0181878+0.0103669j -0.0238508-0.00990344j -0.00217707+0.0147832j 0.00927556+0.000557882j -0.0150304-0.00532871j 0.0128044-0.0416592j -0.0204276+0.00520907j -0.00934379+0.00859096j 0.0125995+0.00722871j 0.00465263+0.00127962j -0.00750445-0.00471858j 0.00546096-0.00308504j 0.00836365-0.00334961j -0.00462617+0.00761399j -0.00920764+0.0126516j -0.00569428+0.00737737j -0.0160373-0.0232695j 0.0326402+0.0328129j -0.0430203+0.00349417j -0.0221019+0.0163792j 0.00887505+0.0209085j -0.00519442-0.0098289j 0.0313084-0.000699905j -0.00616642-0.0167435j 0.00386081-0.0422591j 0.00386065-0.00329352j 0.00905429-0.00750318j 0.0157228+0.00649196j -0.00984562-0.00500109j -0.000698155+0.021983j 0.0217551-0.0122646j -0.00986163-0.00267354j -0.0144861-0.0118087j 0.015959-0.00257169j -0.00772952-0.030246j -0.0116226+0.0121861j 0.0809932+0.0574801j -0.0125002+0.0108187j 0.0176765-0.00662793j -0.030315-0.00421423j -0.0287955+0.00687072j -0.0144968+0.00218431j 0.00922797+0.00551252j 0.0269213-0.0221137j 0.0277301+0.0226121j -0.034368-0.036428j -0.00475001+0.0143558j -0.00231045+0.00858638j 0.0113906+0.0244861j 0.0115945-0.05124j -0.00301725-0.0708117j 0.00329041+0.0193886j 0.00585488-0.00504071j -0.0499375+0.069462j 0.0231442-0.0412032j 0.0359551-0.0297653j -0.0559755+0.00193965j 0.00382762-0.0707131j 0.0711249+0.0316578j -0.01731+0.0194792j 0.0182665-0.0399732j -0.0617683+0.0118073j 0.0400044-0.0194239j 0.0448707+0.0220991j 0.0526227-0.0215778j -0.0657651-0.0128984j -0.037095-0.0636265j -0.0257662-0.0781035j 0.0534352-0.119332j -0.0174843+0.0770579j 0.0131737+0.0334512j -0.0322975+0.00500847j -0.00246593+0.0243732j 0.0242861+0.0376175j 0.0244475+0.000236934j -0.0152254-0.0355449j 0.0489132+0.0646966j 0.061609+0.0220527j -0.0185643+0.0314525j 0.0404721-0.0075889j -0.0235013-0.0255864j -0.0326144-0.0196811j -0.0828967-0.0377265j 0.0591163+0.0163791j -1.78405e-06+0.00358159j -0.0189956-0.0219036j 0.00618809-0.0762582j -0.0187694-0.0173736j 0.00546796-0.00868738j 0.00972869+0.0094559j -0.0527563-0.0522682j -0.0146348-0.0123782j 0.00698176-0.0177662j -0.00940107+0.0260564j -0.0106624+0.0298961j -0.0139851+0.0233172j 0.0370051+0.0308892j -0.0132015+0.0398811j -0.0295749+0.0140171j 0.0217959+0.000408801j -0.0158987-0.042248j 0.0398366-0.00465312j 0.0423673-0.059365j -0.0061469+0.078903j 0.0779162+0.0445412j 0.0909641-0.00281569j 0.00438207+0.0236885j -0.0409635-0.067292j 0.0125542+0.00469534j 0.107556-0.0756934j -0.0761788+0.0567665j -0.050619-0.131212j -0.0238256-0.0196627j 0.01286-0.0614893j -0.0227053-0.00913786j -0.0523365-0.0776369j -0.0648744-0.0243623j 0.0155753+0.0312389j -0.0526936+0.0652626j 0.0688427+0.0446706j -0.00913037-0.00371957j 0.032516+0.0181373j 0.0368654-0.078117j -0.0349847+0.0499228j 0.0239933+0.0028177j -0.00151177-0.02524j -0.0299365+0.0620931j -0.00354572+0.0561989j 0.0290068-0.0580412j 0.0399835+0.000119902j 0.0420142-0.0113105j 0.00861806+0.0300701j 0.0249577-0.0172873j -0.03431+0.00628921j 0.00222069-0.018584j 0.000879753-0.00805873j 0.049581-0.0430099j -0.00923655-0.0230455j 0.0263454-0.0486824j -0.0184633+0.0165206j 0.0565561-0.0196592j -0.0778636+0.0216009j 0.0701565-0.00061777j -0.0182673-0.0168384j -0.0368823+0.00582201j -0.0303024-0.000348603j 0.0250929-0.018828j -0.00527515+0.00156831j -0.0252335-0.0078097j -0.00417153+0.000929691j -0.0169574-0.00578563j -0.00583561+0.00415529j 0.0381902-0.015834j 0.00386019-0.0041015j 0.0824617-0.0404736j 0.0833951-0.0696351j 0.0384503-0.0446193j 0.0776987-0.0597718j -0.0430415+0.159445j 0.0506929+0.0155829j -0.0253439-0.0958037j 0.0900596-0.0391053j 0.1546-0.0117421j 0.00632607+0.0419357j 0.0485264+0.00925j 0.00132736+0.00795597j -0.0406309-0.0163437j 0.0329881+0.0452824j 0.0262465-0.0309079j 0.0164834-0.00274933j 0.00559429+0.0933854j -0.0651115-0.0970324j -0.0928003-0.0911223j 0.112732+0.0281163j -0.0349027+0.0248226j -0.165223-0.0558502j -0.119303-0.0519901j 0.0152648-0.0486351j 0.0637591-0.0744193j -0.0373472+0.0864912j 0.0455233-0.111691j 0.042528+0.0698226j -0.0151902-0.0345924j 0.0256394-0.00310255j 0.0291047-0.0406459j -0.0462199+0.0352386j 0.0043236-0.0161867j 0.032382+0.0595897j -0.0276981+0.0409857j 0.0728844+0.0587576j 0.0495656-0.0630831j 0.0479733+0.0550844j 
0.00211176-0.00566177j -0.00640499-0.00617893j -0.0142389+0.0125047j 0.00186183+0.00282532j -0.00478934+0.0018245j 0.0210944+0.0212662j 0.0110387+0.00477627j -0.0235113+0.00384061j -0.00863922-0.012007j -0.0116149+0.0199005j -0.00956944+0.00928438j 0.00956009-0.0188621j -0.0119109+0.00902896j 0.00486382+0.00117128j -0.00826606-0.00511724j 0.00719511-0.0111946j 0.0168265-0.00276998j 0.00310205+0.0094199j -0.0145144+0.0179175j -0.0168561+0.0029311j -0.00560448-0.0132826j -0.0324681-0.057193j 0.0836523-0.00557969j -0.00281036-0.0325539j 0.025597+0.00300097j 0.0117046-0.0302539j -0.0102057-0.00496995j 0.00260408+0.0325451j -0.000477815+0.0545563j 0.00576212-0.0158642j -0.0234993-0.0016314j 0.00659461-0.0095233j 0.00132678-0.0108686j -0.00237457-0.0302764j -0.0269326+0.0210926j 0.0180864+0.0209977j 0.0256989+0.00260578j -0.0174198-0.011907j 0.0125838+0.020764j 0.00182033-0.00716298j -0.109333-0.0817999j 0.00197622-0.0175982j -0.0403723+0.000705611j 0.0213938+0.0178588j 0.0229256+0.000222483j -0.0238772-0.019014j 0.0227372+0.0278137j 0.00424989+0.0330543j 0.0211209+0.022989j -0.040857-0.040281j 0.0143917-0.0221717j -0.00108262-0.0164236j -0.0224436-0.0050179j -0.0202085+0.0808122j -0.0213596+0.0457505j 0.00789384-0.0443751j 0.0704719-0.105975j 0.0153378-0.0532373j -0.00105857+0.0136509j -0.0621088+0.0450597j 0.0385312-0.0100836j 0.00683685+0.0779515j -0.0149002+0.00984622j -0.0148139-0.0584115j -0.0566234-0.0252686j 0.0925913-0.098437j -0.019863+0.0406517j 0.0105894-0.0238507j -0.038765+0.0117877j 0.0218585+0.0742146j 0.0356109+0.0113394j -0.0327774+0.00324783j -0.0780204+0.0292031j -0.032258-0.0350643j -0.0388461-0.0140557j -0.016322-0.000403224j -0.00434068-0.0742334j -0.00435526-0.0269954j 0.0346945-0.00589661j 0.0419286-0.014952j 0.0572089+0.0706757j 0.0527911+0.0374728j -0.00721977-0.0307807j -0.054023-0.011367j -0.0502763-0.00953182j 0.04067+0.00724309j -0.0228343-0.014125j 0.0501231-0.0553776j 0.0308758-0.0259196j -0.0532304-0.0831099j 0.0488061-0.0867253j 0.0162725-0.0757373j -0.06693+0.00938362j -0.0134701-0.00140656j 0.0322872+0.0956289j -0.0645519+0.00511311j 0.0389465-0.0128468j -0.00527902-0.0906668j 0.0772028-0.00699772j 0.049149+0.0253701j -0.0610046-0.0439991j -0.0258895+0.0375382j 0.0336946-0.0473623j 0.0198493+0.0275906j -0.0661528-0.0572097j 0.00581574-0.017354j 0.0972915-0.0697008j -0.00220518+0.00875401j 0.112106+0.0554704j -0.0211405-0.0184014j -0.0312111+0.0262891j 0.00126654-0.100168j -0.0144822+0.0425856j -0.0242176-0.0552103j -0.0212724-0.0237427j 0.0214219+0.00229016j 0.0643892+0.0414876j 0.0508755-0.0545746j -0.00423381-0.110298j 0.0968908+0.0212565j 0.00574893+0.0503804j -0.100457-0.0260002j 0.0284082+0.0516067j 0.0571348-0.0620159j 0.00413886+0.0708981j -0.0052778+0.0351007j 0.0289263+0.0685864j -0.0344164+0.0114296j -0.0421386+0.0151549j -0.0425765+0.0101276j 0.00776265-0.0133247j 0.00806542-0.0373434j -0.0187165+0.0239756j -0.0603987+0.0404246j -0.0484545+0.0160395j -0.00466124-0.0306791j -0.0385289+0.0805634j 0.0242459+0.018174j -0.0190504+0.0564508j -0.00565917+0.0869659j -0.0186289+0.0375143j -0.0391974+0.0234979j 0.00823823+0.0203639j 0.00336769-0.0355425j -0.0420612+0.0781349j 0.0554768-0.0243662j -0.0353615-0.0133611j 0.00460671+0.0184678j 0.0446567-0.00636729j 0.00893877+0.00983919j -0.0220034+0.0353742j 0.0422952-0.0485383j -0.0317364+0.0676461j 0.0595211+0.00408528j 0.084214-0.0349j 0.00839093+0.00215547j -0.0571086-0.0285341j 0.0551614-0.0289675j 0.0895719-0.068089j 0.0720938-0.00196769j -0.0589914-0.069896j 0.0985316-0.0179015j -0.0756986+0.0765763j 0.0108287+0.00465317j -0.174262-0.0228784j -0.0192589+0.024025j 0.0284141-0.00873847j -0.027919+0.0438898j -0.0299436-0.00289245j -0.126215+0.00782678j -0.133013-0.130949j -0.0137376-0.031522j -0.000853607+0.0435418j -0.0608527-0.0879797j -0.0912304+0.058035j -0.0309413-0.0976259j -0.0184717+0.0693392j 0.0189248-0.0461714j -0.0220703-0.0849017j -0.0696367-0.0743238j -0.00657911+0.0571576j 0.0575461-0.0440527j 0.029621-0.0601209j 0.0098211+0.0294484j -0.00772045-0.0135749j 0.015062+0.0149391j -0.032696+0.0338037j -0.00523764+0.0204133j 0.038196+0.0322866j 0.0423293+0.00475498j 0.0024109-0.0169823j -0.00553956+0.0346291j 0.0404834+0.0504979j 0.00962515-0.022635j -0.0237876+0.0180366j -0.0100164-0.0200734j 
