0.0111952-0.010748j -0.0397927-0.00191662j -0.0392539-0.0995222j -0.00785849-0.0249548j -0.0270128+0.0398512j -0.177076+0.126337j 0.172182-0.0977654j 0.158153-0.147019j -0.0030268-0.337722j 0.294384+0.528138j -0.295961-0.51055j -0.0169478+0.0121248j 0.0812526+0.0308251j -0.0259625+0.0676992j 0.0531772-0.0673886j -0.0933862+0.053685j -0.250053+0.062424j -0.0229035+0.160495j -0.191453-0.123035j -0.0464102+0.150877j -0.115459-0.530176j -0.258221-0.101249j 0.248822+0.474637j 0.587245+0.0716035j -0.771419+0.442236j -0.841148+0.114603j -0.0348561-0.0217613j 0.0196821-0.0389092j 0.0206539+0.121525j -0.0640577-0.023987j 0.0167773-0.100304j 0.0131205+0.0209047j -0.148288-0.147487j 0.104504-0.0833432j 0.0933393-0.0486261j -0.0481277+0.0189214j -0.146773-0.0318236j 0.0305284-0.0834105j 0.0458644+0.00388736j 0.174895-0.239014j 0.00319293-0.0579459j -0.0956153+0.0652642j 0.0428378+0.158955j -0.04538+0.145902j 0.0253961+0.130843j 0.289594-0.34126j 0.0762603+0.122989j 0.0668411+0.102895j -0.027516-0.310936j -0.160364-0.219827j -0.102942+0.0458192j 0.366033+0.203309j -0.0898502+0.01371j 0.119044-0.177056j -0.353357+0.209263j 0.152603+0.256748j -0.49383-0.164562j -0.180128+0.0304326j 0.452533-0.287895j 0.0988664-0.199276j 0.277335-0.0791598j -0.460491-0.129006j 0.125188-0.418825j -0.436732+0.445763j -0.383314+0.311178j -0.184685-0.670658j -0.147306+0.493226j -0.598982-0.396052j -0.814219+0.0555709j 0.0267165-0.248294j 0.212614-1.17144j 0.104049+0.0558488j -0.0640227+0.0435921j -0.0175383-0.183537j -0.180476-0.0378281j -0.0222727-0.113402j -0.0607088+0.117207j -0.175911-0.00389259j -0.0275901+0.122056j -0.106052-0.133178j -0.0554947+0.108628j -0.0126697-0.0790515j 0.0892507-0.108705j -0.166546-0.134048j -0.119926+0.221195j -0.0592801+0.0112847j 0.0705456-0.00794577j -0.229424-0.0433798j -0.0794405-0.283979j -0.0298237-0.17403j 0.0335299+0.0647075j 0.0109805+0.0673898j -0.0962224+0.106358j -0.105456-0.0924214j -0.101904-0.0705217j 0.0681923-0.322306j -0.0805678+0.0272209j 0.0308696-0.0330875j -0.128875-0.0338881j 0.0453622-0.0111709j -0.00135129-0.112787j -0.418041-0.176762j -0.139921+0.048958j -0.164452-0.0625466j -0.0346274-0.0363305j 0.0678405+0.00201649j -0.11176-0.0153102j 0.0927831-0.0562851j 0.126226-0.00393642j -0.157271+0.224028j -0.246902+0.00235984j 0.0572762-0.252942j -0.0667356-0.0232878j -0.13825-0.0990305j -0.158052+0.0608811j 0.215695-0.141628j -0.0604193-0.141176j 0.184577-0.296175j 0.237614-0.111821j 0.142941-0.119451j -0.0762922-0.0896008j 0.136757+0.0764578j 0.305038-0.11644j -0.0806138+0.221343j -0.234329-0.132315j 0.274962+0.288111j 0.512706+0.460158j 0.186343-0.122945j 0.112718-0.0777836j 0.289436-0.253595j 0.217083-0.0502799j -0.0196875-0.0244417j 0.529444-0.00409766j -0.118484+0.243859j -0.730381+0.314565j 0.172767-0.247185j 0.52612-0.145783j -0.135455+0.210375j -0.574732+0.361888j 0.153656-0.182178j 0.46085-0.930757j 0.0354835+0.183345j -0.215615-0.0224017j -0.226746-0.854226j -0.048906-0.180528j 0.184139+0.703007j 0.0312251+0.852182j 0.259234-0.144747j 0.366797+0.0791487j -1.04188-0.544527j 0.242248+0.0232783j 0.344834-0.256067j 1.16178-0.555244j 0.136573-0.106665j 0.108221+0.925472j 0.293016+1.75817j 1.85844+0.0916622j 
-0.0400878+0.0179632j -0.107286-0.0681026j 0.0170429-0.250648j -0.0277332-0.217636j -0.041712+0.025786j -0.193941-0.137039j 0.43948-0.0733554j 0.194622+0.149479j 0.112876+0.117296j -0.213882-0.172737j -0.441019+0.113816j 0.0901852+0.000715762j 0.0201819+0.0603392j -0.243071+0.264332j -0.159701+0.141279j -0.240569-0.0792815j -0.459103-0.122405j -0.141298-0.0361096j -0.548483-0.0392348j -0.230622-0.0476336j 0.406997-0.329994j 0.378594+0.127496j -0.0291864+0.557492j -0.342587+0.212432j 0.503139-0.258993j -0.207342+0.75512j 0.0478998+0.100236j -0.0786269-0.0222648j 0.130892+0.0580774j -0.0174006+0.0401207j 0.213927+0.0337811j -0.100234+0.0905954j 0.022907+0.0141514j 0.0919935+0.256605j -0.0939585-0.0109549j -0.246685-0.180522j -0.103552-0.322855j 0.0726716-0.0760985j 0.277637+0.064301j 0.316046-0.187669j 0.00855787-0.0492632j -0.0467764+0.551787j -0.055721+0.186421j -0.147152+0.141981j 0.401282+0.275853j 0.529064-0.473616j -0.166564-0.0030722j -0.0628019+0.119794j -0.0734284-0.449456j 0.199858-0.319852j 0.0823979-0.0756158j -0.0814375-0.00530954j -0.0111759-0.259346j 0.342897-0.622134j 0.129829-0.015686j 0.280167+0.633618j 0.0954943-0.436504j 0.077656-0.119014j 0.320505+0.308764j 0.0471718+0.17746j -0.406723+0.292793j -0.211096-0.0172227j 0.139559+0.617019j -0.193459+0.260405j 0.0888499-0.22176j 0.231226+0.226159j 0.260862-0.515894j 0.590096+0.587531j -0.147123+0.973883j -0.228605-0.198364j -1.33398-0.577889j -0.00908216-0.201442j 0.138214+0.0686811j -0.296872+0.172374j 0.0952822+0.445017j -0.242794+0.0054763j 0.288518+0.120007j -0.178297+0.323719j -0.3931+0.453826j -0.366881-0.162483j 0.16815-0.0688826j 0.0951661-0.742622j 0.161521-0.812211j -0.186272-0.394796j -0.198874+0.380035j 0.0874535+0.029935j 0.271843+0.411098j -0.0821641-0.0815599j -0.212962-1.20477j -0.245619-0.22581j 0.153768-0.0396125j -0.0115312+0.182717j -0.151296+0.042481j -0.439908-0.699114j -0.402436-0.97201j -0.168059-0.460945j 0.212713+0.303176j 0.0285647-0.288528j -0.179855-0.660437j -0.246531-0.890246j 0.137795+0.0691033j -0.539836+0.134938j -0.0796103-0.319451j -0.600821-0.473386j 0.218152+0.56335j -0.278651-0.627892j 0.191856+0.461467j -0.157017-0.372917j 0.321622+0.396372j 0.00479096+0.155349j 0.360433+0.873955j 0.240231-0.159543j 0.320313+0.257256j 0.375661+0.481498j 0.120276+0.243364j 0.235242-0.142898j 0.252716+0.487566j -0.126409-0.17861j -0.091819-0.250766j -0.0933423-0.0562375j 0.0191213+0.0955555j -0.311981-0.0289142j -0.434281-0.418462j 0.169946+0.258169j -0.135855+0.157157j -0.317093-0.0390518j 0.424011-0.0996286j -0.0359571-0.209301j 0.00261662+0.151172j 0.202175-0.259373j 0.232237-0.25908j -0.228708+0.0187089j 0.008528-0.0418514j -0.120687+0.342389j -0.232327+0.414755j 0.278087-0.277081j -0.116063+0.0063579j -0.0491437-0.200892j 0.386889-0.237815j 0.0704081-0.278311j 0.317484-0.65828j -0.276637+0.29752j 0.261753-0.0147771j 0.126678-0.0094521j 0.319817-0.345036j 0.143089+0.401753j -0.343266-0.640504j -0.0384367+0.24399j -0.239481-0.142621j 0.338662-0.171469j -0.389548+0.75896j -0.410946+0.278518j -0.839005-0.453283j -0.463785-0.113294j 0.886773-0.413403j 1.09477-1.28296j -1.05577-1.67742j 
-0.0798261+0.0628299j -0.181577-0.0614012j 0.102648-0.132224j 0.000873855-0.278176j 0.00279502+0.0217643j 0.043862+0.0439641j 0.203394-0.186009j -0.0400076-0.0729904j -0.00588998-0.259049j -0.324127+0.56143j -0.0611739+0.165746j 0.131049-0.027143j 0.0244236+0.215634j -0.204268+0.353408j -0.172823+0.440121j 0.0130488-0.103179j -0.0386516-0.189386j -0.0451162-0.0911798j -0.441133+0.0368574j 0.210284-0.0539225j -0.0636704+0.0135831j -0.18186+0.108248j 0.274877+0.0998562j 0.572523-0.0503004j -0.471617-0.596826j 0.629469+0.129483j 0.150146+0.0511878j -0.0703039+0.035962j -0.0378162+0.0711848j 0.0254095-0.0719062j 0.44875-0.196579j -0.103627+0.260003j 0.426624-0.0202944j 0.0144833+0.680958j -0.202653+0.233266j -0.226845-0.317925j -0.12064-0.548594j -0.0112851+0.302247j 0.260615-0.0781648j -0.105907+0.77798j 0.0178187+0.216871j 0.496268+0.278226j -0.220411-0.362849j 0.0388757-0.389661j 0.396687-0.236242j 0.0569355+0.498965j 0.11318-0.217711j -0.0465408-0.20091j 0.210751+0.121635j 0.0244739+0.100653j -0.00817918+0.189201j 0.195121-0.533917j -0.0781709-0.0119259j -0.270519-0.00157299j 0.20855+0.48447j 0.211668-0.236991j -0.152942+0.0574177j -0.224633+0.056671j 0.136823-0.198226j 0.11983-0.30736j 0.163486-0.289633j 0.0231988-0.0251624j -0.156607-0.424913j 0.037693+0.00539292j -0.0851084+0.524481j -0.577859-0.349619j -0.47989-0.804223j 1.22806-0.139932j 0.415911-0.411888j 0.13386-0.174926j 0.495567+0.846765j -0.307868-0.142049j 0.174215-0.125359j -0.0959325+0.361765j 0.449571+0.318035j -0.00626778-0.465936j 0.304396-0.205197j 0.0106997-0.133257j -0.0577949-1.75647j -0.072618+0.401226j 0.0661513+0.310708j -0.00162661+0.78568j -0.0466578+1.36118j 0.0835974+2.19299j 0.0823221+0.0310119j 0.181475+0.675543j 0.0725978-1.0856j -0.0692262-0.154842j -0.0207955+3.64038j -0.143163-0.397959j -0.135434-0.07363j -0.0861809-0.528755j -0.074574-0.124453j 0.15601+3.10608j -0.0315996+3.69993j -0.0846774+0.516564j 0.0361809-1.80908j -0.113376+0.362475j 0.0670715+2.0992j -0.0214976+3.3656j 0.127273-1.3058j 0.132186+0.400629j -0.0138093+0.879675j -0.0975883+1.70316j 0.0753524-2.01874j -0.141728+2.96305j -0.0189777-2.1025j 0.0199617+1.73933j -0.0482825-1.60228j 0.000849116+0.141516j 0.496343-3.7964j 0.110523-1.69916j -0.244964-0.63452j 0.135018-2.3397j 0.118008-1.80073j 0.0827204-0.469452j 0.122463-3.41437j 0.263866+0.378253j -0.0942862+2.49345j 0.0479087+0.910033j -0.0190053-0.929667j 0.134141+0.822243j 0.0580319+4.14908j -0.190519-0.41049j 0.120965-2.59378j 0.258927+0.755647j -0.654209+1.13067j 0.0651817+1.44011j 0.30975+0.783462j 0.097247+3.39265j 0.0807567+1.20852j 0.249475-0.000321681j 0.204836+0.556142j -0.0994957-1.37674j -0.126683-1.87349j 0.0555783+1.95586j -0.359908+2.01576j -0.0552806-0.623666j -0.263164-0.236731j -0.0528696+0.162199j -0.0852616+2.81915j -0.0375147-2.31829j 0.921729+0.0371548j 0.290192+0.5941j 0.0147939+1.58164j 0.511803-1.73987j -0.429124+0.274559j -0.5114+1.54434j -0.59873-0.344701j -0.96442+1.11802j -0.493738-0.632489j -0.853019-0.718475j 0.641684-1.21308j -0.283263+1.85508j 0.70024+1.64122j -0.941653+0.264749j 1.052+0.849485j 
-0.072776+0.0765285j -0.246953-0.113932j 0.23383+0.00859735j 0.0939939-0.227478j 0.134796-0.116445j 0.422062-0.0797419j -0.141729+0.0397924j -0.189564-0.0137944j -0.00112337+0.492372j 0.131705+0.180335j 0.00339693-0.0695276j 0.127444-0.0126789j 0.170277+0.401272j -0.324717+0.0851937j -0.1301+0.285104j 0.378596-0.154985j 0.288777-0.29388j -0.131521-0.162115j -0.365668-0.127308j 0.30687-0.261469j 0.116142+0.486231j -0.141569-0.0708012j 0.109592-0.320698j -0.816317-0.00852061j -0.607574-0.189298j -0.391732+0.363717j 0.126576+0.0594482j -0.000279537-0.0278519j -0.29008+0.380261j -0.122654-0.235618j 0.419818+0.0959355j -0.0897107+0.183996j 0.400284-0.067997j -0.321302+0.0151398j -0.0717192+0.214912j 0.119615-0.238313j 0.0373798-0.214264j 0.0473849+0.139842j 0.105816+0.0710012j 0.082387+0.443006j 0.0830818+0.0465819j 0.39557+0.243001j -0.342108-0.114805j 0.0357888-0.177349j 0.222141-0.134551j 0.538379+0.380202j 0.182777-0.00204608j -0.0377916-0.081086j 0.400198-0.115097j 0.319726-0.16234j -0.114098+0.188154j 0.00980713-0.274531j -0.0194076-0.266173j 0.118558+0.0264242j 0.318985+0.18256j -0.140388+0.0743046j 0.30375+0.197791j -0.110973-0.0542232j -0.376815+0.198035j 0.0637356-0.0733462j 0.123699+0.219714j -0.155217+0.33617j 0.249856-0.0492776j 0.307953+0.330194j 0.487213-0.27842j 0.0920251+0.666205j -0.609701+0.6588j -0.51555-1.18977j 0.517204+0.480284j -0.437466-0.0164074j -0.98017+0.658686j -0.349755+0.065831j 0.0843717-0.202201j -0.271074+0.173966j 0.0564335+0.365279j -0.0891598-0.0791552j 0.18175+0.0768266j -0.280154+0.0440771j -0.268477+0.113926j -0.153715-0.107551j 0.089533+0.0203105j 0.479592-0.304331j 0.49945-0.473489j 0.256127-0.347232j -0.0881095+0.0711971j -0.0663801-0.130623j -0.186798+0.672889j 0.0650436+0.071227j 0.790513-1.00295j -0.0903789-0.0582875j 0.0121851+0.422457j -0.177163-0.0260898j 0.0689388-0.167889j 0.215381-1.31101j 0.273485-1.34049j 0.140734-0.366233j -0.15996+0.4331j 0.128685-0.425854j 0.36225-0.616943j 0.464153-0.813055j 0.381134+0.534975j -0.351272-0.298454j 0.0876363-0.3378j -0.438967-0.894386j -0.239878+0.630053j 0.166068-0.980322j -0.301538+0.667898j 0.171055-0.552922j -0.348984+0.533682j -0.0234894-0.042689j 0.00696821+0.870528j 0.477826+0.163093j -0.283949+0.268114j -0.0977856+0.323371j 0.0621065+0.630972j 0.112311+0.193033j -0.0605512+1.13152j 0.265612-0.0652083j 0.0591338-0.263303j 0.0552201-0.00165568j -0.157246-0.00487195j -0.0108608-0.0820318j 0.264098-1.30572j 0.111067+0.15516j 0.0923101+0.470875j -0.13091-0.319689j -0.0143623+0.274405j 0.277048-0.430839j 0.310876-0.142969j -0.0485258-0.733328j 0.0941017-0.224422j 0.0232992+0.430005j -0.0391049-0.543785j -0.0696964+0.287678j -0.303894+0.0756043j 0.0644746-0.592871j 0.00802293-0.155294j 0.299229+0.61606j -0.366962+0.041287j -0.565973-0.159257j -0.0789668-0.488409j -0.861114+0.392053j -0.74931+0.0376194j -0.824986+0.33501j 0.428958-0.641221j -0.53827-0.0295155j 0.0465961+0.978187j 0.396124-0.982487j 0.183441-0.234334j 0.298366+0.261646j 1.09333+0.884044j -0.500449+0.494416j -0.0593789+0.617872j 0.912931-0.934558j -0.612054-0.257971j 0.0777756+1.08576j 0.506529+0.524638j 
0.0581949+0.0101527j 0.113009+0.132308j 0.035999+0.152915j -0.309746+0.087728j 0.384164-0.07308j 0.299908-0.28617j 0.456194-0.215497j -0.0131727-0.20226j -0.426359+0.392829j -0.013921-0.0542903j -0.0552062-0.0830922j -0.024657-0.020946j -0.0243927-0.232442j 0.194885-0.269201j 0.322759-0.0915692j 0.394502-0.0894525j 0.125048+0.0533131j 0.0365116-0.574128j -0.0559329+0.705998j 0.181202+0.0846911j 0.333596+0.326433j -0.270958+0.568942j 0.369121+0.806156j -0.184895-0.472473j -0.0419832+0.0948466j -0.0234921+0.0418136j -0.0416458-0.00793717j -0.00994908+0.011399j 0.13649-0.125482j 0.0200328+0.120678j -0.364076+0.00252606j 0.0893252-0.189712j -0.299628-0.148435j -0.244216-0.205983j 0.219215-0.112319j 0.194105+0.140443j 0.00638578+0.338844j -0.180273+0.255458j -0.239574-0.107054j -0.091207+0.425716j 0.0791131+0.212022j 0.0578498-0.503713j -0.200958-0.162478j 0.151252+0.25946j -0.271901-0.277344j -0.0515029-0.0565568j -0.197203-0.26915j 0.205583-0.0783941j -0.210891-0.00339554j 0.46087+0.230599j 0.195533-5.05764e-05j -0.0520688-0.426516j 0.367539-0.339322j -0.474165-0.202811j 0.43408+0.115387j 0.367368-0.315698j 0.237736-0.293642j -0.0182217+0.154565j 0.218421+0.348131j -0.167061-0.151234j -0.000116324-0.360358j -0.665305-0.449719j -0.28976-0.148461j -0.877116+0.542348j 0.0532412+0.272274j -0.344861-0.159765j 0.365768+0.0585612j -0.304962+0.440974j -0.196206-0.401916j 0.246196+0.096917j 0.662776-0.0994229j 0.200124+0.0139844j -0.085449+0.101456j 0.168878-0.151146j -0.122511-0.25067j 0.131708+0.047247j -0.17512-0.0106014j 0.133091-0.139291j 0.240095-0.193151j 0.0794462+0.17429j -0.0596206+0.00230162j -0.0560344+0.331833j -0.0906389+0.246244j 0.0361849+0.327546j 0.32936-0.110312j -0.0228722+0.0511972j -0.179752-0.206843j -0.0243473+0.369394j 0.130482+0.576263j -0.0814004+0.126581j -0.0619265-0.271586j 0.0771935+0.0104066j 0.259024+0.156816j 0.21406-0.0397971j 0.10671+0.369311j -0.232178+0.199939j 0.297375-0.0451129j 0.168605+0.340295j -0.247871+0.104005j 0.193036+0.351236j 0.0604232+0.0446622j 0.187507+0.645743j -0.386709-0.0677236j 0.460356+0.031669j -0.0674385-0.0556282j -0.089356+0.400538j 0.0583815-0.213925j 0.159036-0.0253741j -0.237618-0.378343j 0.316647+0.298255j 0.587332-0.55599j -0.142911+0.123642j 0.0929152+0.243527j 0.0907655-0.192814j 0.0115373-0.143228j 0.0670919-0.0919697j -0.50181-0.041357j -0.168571-0.537675j -0.0223925+0.531758j -0.232839+0.202507j -0.356404-0.122883j -0.205155+0.0277579j -0.312224+0.450203j -0.196291+0.247448j 0.232364+0.0709634j 0.020628+0.0688081j 0.921001-0.193881j -0.119234-0.230006j -0.0513642+0.554043j -0.0320146+0.688166j -0.13942+0.40236j 0.174091-0.212139j -0.244795+0.15184j 0.211313+0.107667j -0.114732+0.5256j 0.39749+0.556388j -0.161575+0.198537j -0.0790249-0.280624j -0.481475-0.191294j 0.327392+0.239285j -0.0677197+0.529376j 0.0120801+0.15089j 0.543986+0.568669j 0.209104-0.661092j 0.0524182+0.710607j -0.432334-0.096058j -0.633059+0.519388j -0.347689+0.35376j 0.720056-0.155801j -1.2434-0.674273j -0.913828+0.390134j 0.244667-1.23398j 0.341181-0.786536j -0.555342+0.0681077j 0.108695+0.330442j 0.790918+0.0566554j 0.45582-0.616782j 
-0.00756317+0.0810484j -0.133023-0.0484448j 0.105741-0.0068707j -0.109786-0.191926j -0.0901202-0.0768544j -0.349319+0.0381199j 0.338519+0.37362j -0.169594-0.558758j 0.294296-0.247881j 0.196293-0.00232434j 0.171621+0.221682j 0.0746959-0.0697533j 0.221213+0.153783j -0.115328-0.0991214j 0.00498795+0.169659j 0.0531898+0.0360101j -0.246966+0.161678j 0.0637451+0.527455j -0.25428+0.0451921j 0.466892+0.620157j 0.01599-0.589437j -1.12179+0.183925j -0.0941222-0.0346083j -0.183301+0.262252j 0.675342-0.00252781j -0.0493124-0.838974j 0.0952444+0.0477943j -0.00831705-0.00124927j -0.064759+0.230461j -0.147624-0.0887745j -0.00131362+0.427511j -0.0318576-0.0249779j 0.149196-0.0263525j -0.273093-0.940648j 0.0576558+0.155036j 0.121374+0.215187j 0.0106578+0.586605j -0.0679369-0.522598j 0.0904591+0.113136j -0.160654-1.34365j -0.125973-0.356939j 0.24019+0.129456j 0.287537+0.519625j 0.24696+1.0602j 0.0962973-0.0768231j 0.00260082-0.874468j 0.414527+0.297793j 0.563507+0.468253j -0.166254-0.268842j -0.17565-0.636558j -0.226103+0.228521j 0.631095+0.559609j -0.154144-0.171344j -0.273924-0.242194j -0.406716+0.0419811j 0.205592-0.0724982j 0.223433-0.580084j -0.0248265-0.0958835j 0.218062+0.471082j -0.0307491+0.0114173j 0.447477-0.626813j 0.270569-0.26591j -0.618852-0.685334j 0.05771-0.493567j 0.45725-0.886962j 0.639766+1.04915j -0.336723-0.244103j 0.642626-0.332084j -0.127349+0.345347j -0.30961+0.0537227j -0.447516-0.527718j -0.13262+0.188334j -0.00675198-0.116856j -0.0134176+0.104393j -0.0240049+0.115321j -0.0281063+0.935373j 0.079055+0.163879j 0.0739565+0.385577j -0.149721+3.1214j -0.0178647-0.534293j 0.0367831-0.75419j 0.24944-1.89424j 0.0778772-2.88923j 0.219822-3.97168j -0.134469+0.044192j -0.174354-1.25969j -0.0410346+2.58253j 0.273975+0.0706127j 0.110974-6.98942j 0.0238923+0.727762j 0.292348+0.285749j -0.0801946+0.887245j -0.0545863+0.0557662j -0.117338-6.31623j -0.353959-7.2956j 0.0257362-1.00257j 0.128737+3.52334j -0.189583-0.958743j 0.101454-4.49544j 0.132751-6.11648j 0.146093+2.71919j -0.268927-0.62324j 0.0195314-2.32129j -0.410151-3.19987j -0.0727302+4.30814j -0.0785793-6.17062j 0.021238+4.43561j 0.234525-3.45117j -0.256428+3.10546j -0.0920613-0.364594j 0.39223+7.46992j 0.183752+2.98781j -0.144401+1.32968j -0.127935+4.17878j 0.349094+3.81132j 0.110841+1.27856j -0.00960566+7.21472j 0.297625-0.29014j -0.315616-4.22569j -0.281399-1.1081j -0.212633+1.71701j -0.072635-1.25356j -0.315839-8.73808j 0.188226+0.873018j 0.456192+5.29192j 0.0968546-1.85764j -0.145576-1.21416j -0.0736114-3.46199j 0.295006-1.11337j -0.782271-6.61009j -0.24861-2.36059j -0.094433-0.516501j -0.5329-0.911329j 0.578309+2.57724j -0.239108+2.76126j -0.0707704-4.96892j -0.0829081-5.20912j -0.00934566-0.497999j 0.381053+0.983406j 0.333909+0.312854j -0.648465-5.83275j 1.43029+4.47968j 0.810103+0.603173j 0.571085-1.01416j -0.551503-3.13095j 0.634822+4.18541j 1.09768-0.0108807j -0.578633-0.40176j -0.115914+0.235983j 0.266893-2.05647j 1.19881+0.980148j 0.305761+1.43582j 0.420917+1.46306j -0.404799-1.51095j -0.59648-0.230848j -0.194702+0.113093j -0.275941-0.00983452j 
-0.0684922+0.118704j -0.136884-0.038983j -0.16763-0.108396j -0.176009-0.316218j -0.0353446-0.0510804j 0.0973302-0.221253j 0.326582+0.356408j -0.0911216+0.686911j -0.0406389+0.325513j 0.114956+0.101667j -0.0341267+0.166532j 0.150861-0.0326155j 0.250802+0.29348j 0.0980046+0.076284j -0.0921699+0.286834j -0.0715714-0.115864j -0.0805204+0.113213j -0.18211-0.232068j -0.18714+0.382169j -0.50234-0.337719j 0.365339+0.0854156j 0.68704+0.419315j -0.793113+0.113465j -0.127131-0.138343j -0.375291+0.620343j 0.527467-0.702385j 0.142401+0.0432872j -0.0267697-0.0038329j -0.181816+0.362573j -0.143186-0.196337j 0.264357-0.234931j 0.0962681+0.186622j 0.518663-0.230713j 0.0737177+0.0878551j 0.00257014+0.373066j 0.0440995+0.043241j -0.028457+0.193594j 0.129989+0.0983746j -0.218758-0.0423339j 0.132507+0.34574j 0.0708014+0.0139404j 0.154664-0.317547j -0.141469-0.103152j -0.340232-0.11513j -0.0472726-0.200494j -0.0557967-0.057243j -0.421272-0.257732j -0.231507-0.0227289j -0.195676+0.0743237j 0.242209+0.0437275j 0.33594-0.219702j -0.694844+0.0553764j 0.0166087-0.110074j 0.203586-0.153259j 0.244344-0.551529j 0.0748545+0.269752j -0.350032-0.026936j 0.137669-0.158328j 0.278913-0.348649j 0.116686+0.265577j -0.439609-0.0857234j 0.684383-0.24031j -0.283347+0.426304j 0.0704738-0.86276j 0.301938+0.474953j -0.593778+0.0950421j -0.151212+0.317069j -0.315992-0.295455j -0.786188+0.0649113j -0.172851-0.538372j 0.388759-1.20749j -0.27046+0.141486j -0.00274985-0.18072j 0.0704476+0.0436173j 0.157641-0.00723311j 0.042106-0.12835j 0.0178126-0.0605214j -0.0166879-0.0984136j -0.0296884-0.668205j 0.27368+0.0203208j 0.0625869+0.150782j 0.28485+0.390955j 0.154841+0.651051j 0.190876+0.360052j -0.0377099-0.227229j -0.0536037+0.209942j -0.126229-0.178779j 0.0172464-0.0484608j 0.380051+1.31371j 0.183309-0.126803j -0.184505+0.0605373j -0.0563051-0.120545j 0.0764121-0.0584852j 0.533348+0.685959j 0.67591+1.02434j 0.486953+0.150325j -0.32426-0.227991j 0.159516+0.429268j 0.0692895+0.664767j 0.231591+0.836551j -0.0877762-0.00834264j 0.232759-0.48469j -0.145025+0.414152j 0.682207+0.324294j -0.210479-0.732586j 0.258902+0.780631j 0.027782-0.563683j 0.0485232+0.35816j 0.100989-0.674496j -0.251324+0.0884184j -0.468437-1.22106j -0.0499652-0.00761261j 0.32745-0.314332j 0.127113-0.465973j -0.108378-0.54247j -0.299022-0.42381j -0.393896-1.19544j 0.197451-0.13634j 0.266034+0.490995j 0.0550488+0.124966j 0.156561-0.194464j -0.229848+0.359881j 0.276517+1.76856j 0.252018-0.470753j -0.511217-0.390881j -0.0280795+0.431741j 0.262474+0.487135j 0.0593158+0.875149j 0.163881+0.56405j 0.673809+1.1494j -0.230467-0.101559j -0.20085+0.393213j 0.756531-0.0215559j -0.431182-0.430651j -0.313363-0.265909j 0.6303+0.708535j 0.28385+1.19623j 0.0501426-0.208597j 0.439753+0.286872j -0.556934-0.706563j 0.787791-0.0195229j -0.686633-1.25837j 0.188553+0.000319718j -0.271015+0.124761j 0.705005-0.0997973j 1.04349-0.403959j 0.135448-0.693473j -0.116917+0.630585j 0.274922-0.509869j 0.103656+0.793017j -0.649561-0.0324735j -0.613141-1.18163j -0.317751-0.128265j -0.0871202-0.0742549j -0.644126-0.080679j 0.430645-0.374719j -0.298657-0.306738j 
