-2.29522e-17+0.0186732j 1.6668e-16-0.187705j -1.89812e-17+0.110797j -5.10442e-17-0.0602836j -2.54792e-17-0.00959037j 1.31805e-17-0.00387328j 2.92711e-16-0.0515137j -7.7242e-17-0.0223727j 2.51336e-16-0.112152j 1.04258e-16-0.0289567j 2.87849e-16-0.0304248j -3.60632e-16+0.0177506j -1.29885e-15+0.0748742j 5.68585e-15-0.0506541j 1.56127e-16+0.022256j -8.80557e-17-0.0365385j -1.40031e-16+0.00867283j 3.9453e-16-0.105807j 6.01385e-16-0.0127267j -5.3195e-17-0.000282j -8.78799e-17+0.0513709j 2.78267e-16+0.0128775j -2.35296e-15+0.0491268j 1.99381e-16-0.0446816j -1.96096e-15-0.0150949j 1.30645e-17-0.0280335j -8.38176e-16-0.0108195j -1.21168e-16+0.0684j 6.02907e-16+0.0158523j 2.00217e-15-0.0492653j 3.57985e-16+0.0481722j -1.17818e-17-0.0120246j 1.26337e-15-0.0236992j -1.32829e-15-0.0118671j 2.93491e-16+0.0158852j -2.33322e-16+0.011181j -1.24612e-14+0.0416144j 4.87238e-16-0.007161j 7.42029e-17-0.0107787j -8.90135e-16+0.0162959j 5.28285e-18+0.0087164j -3.11071e-16+0.0115601j 1.39839e-15+0.0308686j -9.11764e-16+0.0257026j -1.01967e-15-0.00910148j -1.22186e-16-0.011547j -2.13259e-15-0.038266j -7.35214e-16+0.0248838j -4.52461e-16+0.0337817j -1.02914e-16+0.00627j -1.88032e-16+0.00920252j -3.1631e-16+0.00157523j 1.02387e-16-0.0128672j -4.42983e-17-0.000735206j -1.61383e-16-0.000213133j 2.89776e-16-0.0128995j 2.37418e-16+0.00308753j 4.50179e-16-0.00558438j -1.2423e-15+0.0325899j 6.98482e-16+0.000701234j 1.16712e-15-0.0270459j -7.15878e-17+0.0439398j -8.92211e-16-0.00519563j 6.12135e-16+0.00585424j 6.78043e-15+0.0234268j -9.12971e-16+0.00342159j -1.20662e-16-0.0106997j 5.28506e-17-0.00302913j 1.00981e-16+0.00100344j -3.68838e-16+0.00318298j 2.3833e-16-0.00613425j -3.07009e-16-0.0157264j 6.054e-16-0.0204604j 1.53537e-15-0.00587857j -3.77239e-16-0.0183131j -3.56796e-16-0.00587245j 7.13333e-17+0.0238988j -2.30024e-16-0.0138379j -5.48448e-16-0.0246402j 1.15087e-16+0.00678689j 1.90431e-15+0.0131046j 2.60539e-15+0.029275j -2.0589e-17+0.00510954j 1.2055e-15-0.0203641j 1.3978e-15-0.0138073j -3.75617e-16+0.00355852j -6.8466e-17-0.0113189j -4.61597e-17+0.00165671j 1.58862e-16+0.0112874j 3.07456e-16+0.0143527j 5.66135e-16+0.00234429j -5.28237e-16-0.0210939j -6.63718e-17+0.00992939j 2.11374e-16-0.00567372j 2.14712e-16-0.0011796j -4.87361e-17+0.0264684j -1.09247e-15+0.0274407j 1.079e-15-0.0273381j 2.0596e-16+0.0138814j -5.16581e-17-0.0263854j -2.26123e-16-0.044601j -2.53148e-16-0.00308138j -3.99667e-17+0.0166611j -3.05834e-15-0.0271163j -1.1674e-16-0.0196455j 6.95721e-16+0.0247957j 1.89467e-16-0.0175655j -1.17382e-16+0.00506794j 5.9491e-17-0.000304342j -2.40568e-15+0.0306371j -1.45965e-16+0.0128157j -2.98359e-16-0.0394579j 9.42368e-15-0.0289115j -5.8649e-17-0.00179288j 4.23433e-17+0.0241675j -7.84174e-17-0.00554776j -4.74525e-17-0.00566981j -9.79108e-17+0.0216746j 5.95243e-15-0.0155386j -1.28411e-16-0.0335926j 9.73436e-17-0.0448216j 2.42044e-16+0.015243j 4.76806e-17-0.0238637j 1.2924e-17-0.00341198j 7.36223e-16-0.0300178j 5.4778e-16-0.0303982j -2.61078e-16-0.0671586j -2.00704e-17+0.00983638j 3.43343e-17+0.0272382j 2.15083e-15+0.0242785j 3.81706e-17-0.0794399j -2.4976e-17-0.0260283j -1.26703e-17-0.00923127j -8.81183e-17+0.0983104j 3.90086e-18-0.0989142j -2.19668e-17+0.0683247j 
1.99269e-17-0.123663j -9.37571e-18-0.01606j -4.78786e-18-0.048366j 4.7463e-17-0.0213408j 5.97231e-17+0.0867649j 3.41625e-17-0.0432213j 1.04209e-16-0.0223043j -1.39666e-17-0.114811j 7.06897e-17-0.0536383j -1.56719e-16+0.00700921j 5.62605e-16-0.0942544j -8.49904e-16+0.0733176j -1.15315e-15-0.0488362j 6.28376e-15-0.0781352j -5.73763e-16-0.0478049j 1.38676e-16+0.0132203j 1.08033e-16-0.0117269j -2.95409e-16+0.0709092j -3.5178e-16+0.00699199j -6.29654e-17-0.0151806j -5.05286e-17+0.0380334j 2.50489e-16+0.0670465j 5.39758e-18+0.00150901j 1.26698e-16-0.018779j -6.56869e-15-0.045325j 2.5192e-18-0.00268824j 3.46648e-15+0.051164j -5.41479e-16+0.0502646j 1.21813e-16-0.0240868j -2.50223e-16+0.00310414j -7.16509e-17-0.0171875j 5.77203e-16+0.0502982j -1.03915e-16-0.00196413j 3.0236e-15+0.0261003j 3.47754e-16+0.00818162j -3.50117e-18-0.0201692j 1.09873e-14-0.0363304j -4.13194e-16+0.00760363j -4.68781e-17+0.00147417j -9.38918e-17+0.00591799j -5.49077e-17+0.0105633j -1.84973e-16+0.0407683j -3.37119e-16-0.00218007j -7.08899e-17-0.00237473j 3.60986e-15+0.0368173j 3.86804e-17+0.0130165j 5.08346e-16+0.00473718j -7.95593e-17+0.000535691j -1.30286e-16+0.0261785j -4.9699e-16+0.00360854j 3.07842e-16-0.00272595j -2.0455e-16-0.011762j -2.39453e-17-0.0153977j 1.23084e-16+0.0119233j 6.46319e-16-0.00310005j -1.02454e-16+0.0209162j 2.72492e-16-0.00745211j -1.39542e-17-0.014942j 5.93319e-16-0.0166934j -2.36149e-16-0.00623114j -2.05264e-16+0.0144074j -2.82505e-16-0.00804599j 1.12485e-15+0.0189558j -9.66724e-16-0.009327j 1.01223e-15+0.00520311j 8.85534e-17+0.01512j 2.19449e-17+0.0139653j -3.00658e-16+0.00260138j 1.8864e-16-0.00708794j -2.15508e-17-0.0134745j 2.54394e-17+0.0161966j -5.31863e-16-0.036404j 7.24279e-16-0.00604005j 1.81771e-15-0.0173917j -5.77658e-16-0.0181041j -1.13446e-16-0.00886685j -2.89854e-17+0.00734896j 3.72189e-17-0.00613059j 2.79616e-16+0.0160531j 1.80878e-16-0.00239992j -1.17308e-15-0.00360461j -1.89397e-15-0.0270224j 9.69988e-16-0.0348965j 1.58476e-16+0.0128653j -1.40837e-15+0.00538952j 1.68084e-17+0.00234479j 1.365e-16-0.0115712j 2.45758e-16+0.022017j -7.42417e-17-0.00281744j -1.37568e-17+0.00280561j -1.00196e-15-0.0139657j -3.68298e-17-0.00995698j 9.06188e-18-0.0233954j -3.82493e-16+0.031958j -7.02546e-18+0.00298225j 1.16034e-16-0.0145291j -3.49911e-16+0.000513366j 3.32119e-16-0.0121651j 1.97014e-16-0.0134365j 3.45489e-17+0.0102379j -2.99045e-17+0.00651747j -7.80122e-17-0.0112746j 8.80035e-17-0.00916836j 1.1917e-15+0.011047j -3.0125e-17-0.00141918j -1.59442e-16-0.00359522j 1.11253e-16+0.0002946j 2.14682e-17+0.0348391j 1.03134e-16+0.0380031j 3.29961e-15-0.0382108j 1.29505e-16-0.0700305j 2.17627e-16+0.0223942j -7.10818e-15+0.0210717j -9.18058e-18+0.00235657j 9.80826e-17-0.0223822j 3.30125e-17-0.0304364j -9.06585e-17+0.0166722j -7.63947e-19+0.0220438j 1.54268e-16-1.60223e-05j -5.50136e-17-0.0262588j 7.17926e-17+0.000247446j 2.5276e-16+0.0129998j 4.38e-17+0.00631139j 1.22624e-17+0.0664687j 8.12799e-16-0.028869j 1.69968e-16-0.0293545j 1.66999e-16+0.0119794j -6.82346e-17-0.101222j -3.19596e-17+0.0392979j 1.97022e-15+0.0218557j -8.96609e-18-0.0167451j -5.7116e-18-0.0257552j -1.71373e-17-0.0243993j 2.91796e-17-0.00331666j 4.19013e-17+0.0844226j 1.26526e-17+0.0490112j 
2.16517e-18+0.0182292j 1.31158e-17+0.00365026j 8.36288e-17+0.0709543j -1.45076e-16-0.137721j -1.60222e-16-0.0505024j -1.62021e-17+0.0287565j 2.15106e-16-0.0305164j -4.80166e-18-0.00704946j -2.0222e-16+0.113276j -2.08931e-16+0.0290032j 1.56105e-16-0.00860037j -2.67904e-16+0.0355505j 1.47792e-16-0.0362586j -5.06833e-16-0.000306125j -2.33974e-16-0.0170108j 8.77074e-17+0.0238194j 3.22983e-17+0.00788038j -7.53516e-17+0.0447744j -2.67583e-17-0.0228525j 6.19938e-18-0.0194741j 1.09912e-16-0.0553397j -1.85365e-16-0.0232556j -2.38925e-15+0.0499868j -1.86972e-16+0.0155352j 7.44864e-15+0.0523358j 5.12155e-17+0.00878271j -1.00985e-15-0.0172364j 3.68287e-16-0.0692891j -3.05665e-16+0.0122918j 1.10587e-15-0.0310482j -8.95995e-17+0.0349162j 2.58033e-16+0.0221359j 1.7004e-15-0.0416172j 1.98754e-15+0.0150478j 3.20087e-17-0.0109441j -1.04465e-16-0.0314492j -8.02602e-15+0.0265207j 7.38532e-17+0.00802672j 9.54748e-17+0.01641j -1.08131e-15+0.0264896j -7.79069e-17-0.032915j 1.10738e-16-0.0189679j 1.39628e-15-0.00815616j -7.81322e-16-0.0404005j 5.27782e-15+0.0481804j 3.17538e-16-0.00172631j 2.56619e-15+0.0395916j -3.03606e-17+0.00871846j 6.12863e-17+0.0277878j -4.13922e-16-0.0108568j 2.30717e-16-0.00428618j 3.04116e-16-0.00598791j -6.32317e-17-0.00441119j 5.34705e-16+0.0234535j -3.16073e-17-0.00837964j -2.56684e-16-0.0290683j -5.04483e-16-0.00294257j -1.10828e-16+0.0149068j -1.09238e-15+0.0271976j 3.30752e-16+0.0157667j -8.84026e-16+0.0326023j 3.9158e-16-0.00158018j 2.0729e-16+0.00816702j 5.22326e-16+0.0136015j 3.74756e-15+0.0135135j -2.82383e-16+0.0155342j 8.54509e-17+0.0303696j -6.15405e-16+0.00692856j 2.69341e-16+0.027662j -1.51217e-16-0.0205994j -1.69231e-16+0.00710137j -2.62294e-17-0.0019052j 9.00061e-16-0.00947619j 1.36014e-15-0.0143233j -4.4236e-16-0.0148737j -7.91731e-17-0.0115176j -4.24959e-18+0.0045336j 4.5512e-16+0.00132272j 4.23337e-16+0.0263788j 2.64503e-16-0.00152632j -1.86573e-15-0.00598915j -3.12277e-15-0.0398753j -6.28661e-16+9.67211e-05j -1.04202e-15+0.0262999j -6.63875e-16-0.00907789j 1.76433e-16-0.00291275j 1.63187e-17+0.0328021j 7.61192e-17+0.00523859j 6.72601e-17-0.0115072j 2.73434e-16-0.0174023j 2.94217e-15+0.034045j -7.14179e-16-0.0417756j -1.83023e-16-0.00342475j -1.08336e-16+0.019938j 2.27997e-16-0.0360967j 2.24488e-16+0.0165343j -1.40636e-15+0.0404594j 8.9809e-16-0.00629841j 1.12899e-16+0.00403357j -1.74993e-16-0.0118501j 5.51204e-17+0.0208165j -9.75818e-18+0.00685759j -5.7987e-17+0.00677031j -1.55073e-16+0.000566824j 1.18286e-16-0.0290265j 3.04774e-16+0.0109302j 1.83811e-16-0.00525967j -9.48098e-17+0.0167803j 2.32453e-16-0.000407149j 1.86969e-15-0.0240529j 2.34503e-17-0.0245159j -8.49291e-16-0.00719733j 1.79455e-14-0.0524973j -1.48462e-17+0.0341839j -5.32082e-17+0.0269574j 8.48328e-17-0.0199653j 2.10015e-17+0.0351766j 1.82227e-17-0.0675061j -6.67964e-15+0.0165981j -4.3125e-17-0.00532545j 8.02552e-17-0.0541744j -3.84481e-16-0.0349761j 2.22256e-18-0.000830603j -4.83895e-17-0.0290087j -1.2247e-15+0.0846598j -5.97567e-16-0.0222734j 1.70543e-17-0.0276034j 5.86167e-17+0.0650351j 1.34303e-17-0.0166066j 2.23569e-15+0.0245848j 3.78126e-17-0.0404109j 1.83013e-17+0.0717143j 2.24648e-17+0.0391385j 8.99812e-18-0.00877539j -3.49834e-17-0.0391548j 4.58977e-19-0.0551154j 
-1.70617e-17+0.0275523j 7.39411e-19-0.0674536j 2.52438e-17+0.0741251j -6.61055e-17+0.0131192j 3.60695e-17+0.00170834j -6.36277e-19-0.0343542j -6.40374e-16+0.0959476j 4.64189e-17-0.0431033j 1.28127e-16-0.0301608j 6.00283e-17-0.0357586j -2.9023e-16+0.00916765j 3.92589e-16-0.0509636j -4.12248e-16+0.0442791j 2.04031e-15-0.0165988j 1.28423e-16+0.0139548j -1.59185e-17-0.00561508j -1.88765e-16+0.0252498j 1.45574e-16-0.0359472j 3.72729e-16-0.0156547j -1.3789e-17+0.0279169j -3.16502e-17-0.0087925j -6.15824e-17-0.00196607j -3.39068e-15+0.0686671j -5.83922e-16+0.0306276j 6.97178e-15+0.0505544j 1.77768e-16+0.0143146j 1.88427e-15+0.0296996j -2.30422e-16+0.0360155j 6.26285e-16+0.0120386j 1.40633e-16-0.00947269j 2.77258e-17+0.0284873j 4.3967e-16+0.0191541j 9.57304e-16-0.0179676j -1.31201e-15-0.011039j -4.68936e-16-0.0296887j 3.11185e-16-0.0116904j 8.30823e-15-0.0272206j -1.42934e-15+0.0284565j -1.33133e-16-0.0365048j -8.01977e-16+0.0166042j -2.62091e-16+0.00275909j -4.05221e-16+0.0720055j 1.15159e-15+0.0253567j -6.90469e-16+0.0124941j -1.69534e-15-0.0174726j -4.62441e-16-0.0333512j -3.10564e-15-0.0493624j -5.28618e-17+0.00015813j -4.09591e-16-0.00230073j 6.63095e-16-0.0328079j -3.99535e-16-0.0187533j -9.49291e-16+0.0257131j 3.8776e-16-0.00598867j 4.25409e-17+0.00403296j -9.90773e-17-0.00488972j -3.1388e-17-0.011269j -3.96776e-16+0.000895913j 7.67772e-18+0.0187311j -3.91354e-16+0.0123006j 2.26189e-16+0.0220672j 7.91341e-16-0.0398156j -5.06049e-16-0.0184903j 5.89019e-16+0.0313519j -6.63346e-16+0.0108855j -1.52248e-14-0.0534141j 1.0874e-15-0.00662313j 3.69647e-17-0.0256093j 4.94771e-16+0.0216669j -4.99688e-16-0.0335553j 1.86372e-16+0.0176519j 4.70258e-17+0.00877032j -2.56971e-16-0.0139548j 1.20064e-16-0.022365j 1.35489e-15-0.00062346j -2.50516e-16-0.0160632j -6.12819e-17-0.00326872j 1.09241e-16+0.0152367j 2.04944e-16+0.00908008j 5.41205e-17+0.0096873j 5.39936e-16+0.0236565j 2.01073e-16+0.0133906j -6.1124e-16-0.0128678j 2.99554e-16+0.0137932j -9.60912e-16-0.0126007j -1.58962e-15+0.0401905j 1.8734e-16-0.010633j 2.3212e-16-0.0155156j 8.77938e-17+0.0134732j 1.38538e-16-0.0163759j -1.44858e-16-0.0253889j -2.9109e-16-0.00323614j 1.35106e-16-0.00808739j -1.25121e-16+0.0198045j -2.15527e-16+0.0129091j -1.0668e-16+0.00811369j -1.72823e-16+0.0274074j -5.68766e-17+0.00358938j 1.82339e-16-0.00754731j 3.03928e-17+0.0087327j -1.82864e-17-0.0160014j -3.3682e-17+0.00236026j 3.41563e-17+0.00699046j 5.48712e-17-0.00382192j -6.67451e-16-0.004807j 1.50277e-16-0.02015j 1.41933e-16+0.00521949j 6.94734e-17-0.00181752j 3.56272e-16-0.0205178j -4.73249e-17+0.0145741j -4.19422e-15+0.0520612j -2.86643e-16+0.0481193j -5.35037e-16-0.0327628j 1.34361e-14-0.0402563j -5.00997e-17-0.00739189j -6.97951e-19+0.0271637j -8.14122e-17+0.00359334j -4.60602e-17-0.0274417j -2.98157e-16-0.00296378j 1.75353e-14-0.0464331j -5.99869e-17+0.0116535j -1.97888e-16+0.0375651j 2.68237e-16+0.03178j -1.01859e-16+0.0239846j 1.59088e-16-0.0347581j 4.39331e-17-0.0163965j 1.69418e-16+0.0271503j -2.75722e-16-0.0164942j 1.7397e-17+0.0641009j -4.25436e-17-0.0235683j 2.96714e-15+0.0336925j -8.42599e-17+0.0522452j 5.45665e-18-0.00535722j -1.37317e-17-0.0196739j -3.83626e-17+0.0715486j -7.9932e-17-0.0957067j -2.94405e-17+0.0210475j 
2.00779e-17-0.0140806j -3.57721e-17+0.0232707j 2.51847e-17+0.00592786j 1.68525e-17+0.0143322j -4.35652e-17+0.0280805j -1.12565e-16+0.201987j -1.37994e-16+0.0195961j -4.34874e-17+0.0319522j -1.88694e-18-0.00944305j -8.49828e-17-0.00106455j 2.66951e-16-0.0657489j -5.59823e-16+0.0533042j 5.73452e-16-0.0259401j -2.90265e-15+0.0307897j 9.29016e-17+0.00243069j -1.49104e-19+0.0298114j -1.0439e-16+0.0223542j -5.80311e-16+0.146592j -6.528e-16+0.000563614j 2.93137e-17+0.0222071j 1.44036e-17-0.0295771j 1.14681e-18+0.0571728j -4.77338e-16+0.0117743j -6.01709e-17+0.00746653j -4.92522e-15-0.0361765j -6.12177e-17+0.0441991j -3.52938e-15-0.0526792j 3.04034e-16-0.0390615j -4.09123e-16+0.00105849j -1.8768e-15+0.0518494j -5.56415e-16-0.0645874j 4.78959e-16+0.0397293j 2.69833e-16-0.00819075j -3.2006e-16-0.00389537j 6.5913e-16+0.0420313j -2.87771e-16+0.039165j -2.2288e-15+0.00636097j 5.04166e-16-0.00830263j 5.4084e-17+0.00493488j -1.1242e-15+0.0199585j 4.85376e-17+0.0408125j -4.28839e-16+0.015033j 4.00133e-15+0.0555032j -1.80841e-15+0.0117453j -5.55483e-15-0.0571109j -1.59681e-16-0.0175629j 3.66677e-16+0.0124354j 6.25573e-16-0.00486816j 4.3749e-16-0.0565351j 1.27545e-15-0.0476418j -7.2559e-16-0.0123985j -5.04093e-16+0.0194367j 6.3238e-17-0.00242866j -2.00116e-16-0.0210582j 1.44532e-16-0.0109985j 2.04435e-16-0.0272822j -5.73523e-16+0.00502082j -2.94285e-16+0.0236199j 1.07838e-15-0.016185j -1.25371e-16-0.0200979j 3.89902e-16-0.00783834j -5.10877e-16+0.0327498j -1.78639e-17+0.0171523j -1.37236e-17+0.00791218j -1.14474e-15-0.00549524j -2.29905e-16-0.0136514j -2.56231e-16-0.0153955j 1.56283e-16+0.000711136j 2.08761e-16+0.0172046j -2.60182e-16-0.0144412j 2.73011e-16+0.00294629j 6.35404e-16+0.00747104j 1.51637e-15-0.0111627j 1.22203e-15-0.0257281j 5.75893e-16+0.012473j -1.53891e-16-0.00639708j -4.99735e-16-0.0205286j -1.2566e-16-0.0159426j -4.36224e-16-0.0299719j -8.60946e-17-0.00827334j -4.77784e-16-0.0107531j -4.34243e-16-0.00325633j -2.0984e-15+0.0500304j -1.86207e-15+0.00943156j 3.02018e-16-0.000300041j 6.19361e-17-0.000690518j 8.10782e-17-0.0181551j -3.16367e-17-0.0158653j 1.47463e-16-0.00745647j -8.53606e-17-0.0165715j -1.05569e-15-0.0140996j 3.40974e-16+0.00228027j -8.9055e-17+0.0269206j 1.97089e-16-0.015299j -8.0063e-17-0.00915509j -1.35756e-16+0.0129779j 1.0109e-15-0.0130327j -8.62054e-16+0.032777j -3.20766e-16+0.00217474j -2.78375e-18+0.0106243j 3.18713e-17-0.00182325j 9.41825e-17+0.00319009j 1.55036e-16-0.0162811j -1.71565e-15-0.0172876j -7.87009e-17+0.0066093j 3.0652e-16+0.0101763j 8.58273e-17-0.0174009j -8.27033e-17-0.0120241j -5.21639e-18-0.0251925j -9.11032e-16+0.0119662j -4.43521e-17-0.0239219j -6.87982e-16+0.0202004j 1.38681e-14-0.0393218j 4.06823e-17-0.0108996j -9.04364e-17+0.00673384j 3.87931e-18-0.00596835j 6.0498e-17+0.0243749j 9.95466e-17-0.00525641j -4.8707e-15+0.0129497j 1.17097e-16+0.024612j -2.31523e-17-0.0209034j 6.34651e-16+0.0476551j -1.96757e-18+0.00206401j 5.38099e-17-0.0116732j -1.34364e-15+0.085214j -7.366e-16-0.0171246j 6.16789e-18-0.0160033j 9.95085e-17+0.0333815j -4.75554e-18+0.0302597j -6.43451e-15-0.0722867j 6.47928e-17-0.0677633j -2.7883e-17+0.0218577j 3.12334e-17-0.0879923j -5.99324e-17+0.052347j -5.75313e-17-0.0581035j -1.08871e-17+0.00376073j 
9.2717e-19+0.0559406j -3.44235e-17+0.0415808j 1.00887e-17+0.00132034j -3.17981e-17+0.0765527j -1.07431e-17-0.107054j -5.22253e-18+0.0508483j 1.98055e-17-0.0124038j 3.33354e-17+0.0183077j -1.44743e-16-0.000965427j -1.40115e-17+0.0847942j -4.58129e-16+0.0819967j 1.11055e-15-0.119919j 8.83682e-16+0.0495972j -4.89264e-15+0.0599701j 3.2946e-16+0.0126147j -9.49254e-17-0.0686444j -5.13801e-17+0.00631268j 1.50362e-16-0.00283929j 4.22455e-16-0.0648525j -2.65544e-17+0.039227j -6.53883e-17+0.00654849j -9.954e-17-0.0550206j -1.51875e-15+0.0244304j -1.51476e-16+0.0145987j 5.20856e-15+0.0342464j -1.36907e-16-0.0726391j -7.4276e-15-0.108041j 8.12474e-16-0.070447j -6.58596e-16+0.022146j 1.68822e-15-0.0304107j 1.32309e-16-0.000832137j -3.34828e-16-0.0383749j 3.30067e-16-0.00349293j -3.92175e-15-0.0371352j 1.85877e-15+0.0827879j -8.36383e-16+0.0302757j -9.66911e-16+0.00336548j 5.1866e-16-0.00195198j -6.04514e-16-0.0200578j -7.07041e-17-0.00163235j -1.02617e-16+0.00354697j 3.50486e-17-0.0333655j -1.44736e-15-0.0139742j 1.22168e-15+0.0118434j -4.47864e-15-0.0421565j -1.87216e-16-0.00721631j -2.47059e-15-0.035292j -9.87446e-17-0.0214485j -3.42624e-16-0.0261026j -2.39228e-16+0.0219416j 7.2559e-16-0.00902711j -1.63802e-15+0.0283669j 8.25604e-16-0.0261687j 8.45335e-16+0.0459712j -3.01242e-16-0.00024982j -3.33043e-16-0.0151395j -7.0465e-16+0.000805139j 6.07333e-18+0.0177089j 7.91873e-16-0.0151373j -2.44841e-16-0.00567672j 3.71544e-16-0.0116021j -4.80183e-16-0.0163184j 1.43116e-15+0.0369602j -2.97743e-16+0.00848754j 5.46576e-15+0.0199921j -4.85071e-16+0.0313561j 7.20443e-17-0.0324279j 5.72746e-16-0.00755404j 1.72832e-18+0.0259677j -1.76202e-17+0.00745387j -3.45586e-16-0.000507611j 4.24762e-16+0.0321865j -6.42894e-16+0.0104166j -1.71483e-15+0.0128706j 6.37783e-16+0.0167709j 4.06497e-16+0.00636054j 1.79536e-17-0.0193787j 1.55597e-16+0.0275008j -1.85619e-17+0.0118887j -3.88112e-16-0.00522429j 1.66859e-15+0.0145771j 1.94812e-15+0.020643j -5.89726e-16+0.0179679j -1.47275e-15+0.00692247j -1.20122e-15+0.0247162j 9.21655e-16-0.0345731j 2.11167e-16-0.00755051j -4.60254e-17-0.015732j 6.47682e-17-0.0224825j -1.32753e-16-0.0194746j 4.60111e-16+0.00669928j 1.77741e-16-0.00257008j -5.25403e-17-0.00177913j -1.24616e-16+0.00769832j 6.13924e-17-0.00131138j 7.41757e-17-0.021618j -1.16339e-15+0.00859513j 1.26486e-15-0.0471562j 5.04774e-16-0.0111229j -6.02756e-18-0.0256623j 2.99192e-16+0.0302117j 1.04944e-16+0.0250642j -9.79579e-17-0.000580654j 1.90775e-15+0.0180745j 2.05754e-16-0.0131163j 3.77717e-16+0.0117824j 1.3423e-16-0.0208732j -2.60113e-16+0.0132022j -2.31953e-17-0.00438984j -6.62428e-17+9.11185e-05j -4.73523e-17+0.0384102j 2.69007e-16+0.0123686j -3.73958e-15+0.0119048j 8.17742e-18+0.0434128j 2.49975e-17-0.00331918j -5.01523e-17-0.0071643j -5.79921e-17+0.0305337j -1.14318e-16+0.0419323j 9.31927e-15-0.0235828j 1.22635e-16+0.0370865j 1.64938e-17+0.00968608j 6.62169e-16+0.0505001j 1.58724e-16-0.0485648j -4.19792e-17-0.00161331j 1.22815e-16-0.0137703j 2.17081e-16+0.0184142j -2.42778e-16-0.0113776j 4.31193e-17+0.00482966j -1.57178e-17+0.0227707j -2.19143e-16-0.00220114j -7.88382e-19+0.0677176j 2.20086e-17+0.00733772j -6.24103e-18+0.0320121j 1.06355e-17-0.0305959j -2.75973e-17-0.00752237j 1.70533e-18+0.00390273j 
